Orthogroup	Prba	Prav
OG0000571	Prba.g_01668	Prav.g_01247
OG0000572	Prba.g_01667	Prav.g_01248
OG0000573	Prba.g_01664	Prav.g_01251
OG0000574	Prba.g_01663	Prav.g_01252
OG0000575	Prba.g_01662	Prav.g_01253
OG0000576	Prba.g_01661	Prav.g_01254
OG0000577	Prba.g_01660	Prav.g_01255
OG0000578	Prba.g_01659	Prav.g_01256
OG0000579	Prba.g_01658	Prav.g_01257
OG0000580	Prba.g_01657	Prav.g_01258
OG0000581	Prba.g_01656	Prav.g_01259
OG0000582	Prba.g_01655	Prav.g_01260
OG0000583	Prba.g_01654	Prav.g_01261
OG0000584	Prba.g_01653	Prav.g_01262
OG0000585	Prba.g_01652	Prav.g_01263
OG0000586	Prba.g_01650	Prav.g_01265
OG0000587	Prba.g_01649	Prav.g_01266
OG0000588	Prba.g_01647	Prav.g_01268
OG0000589	Prba.g_01646	Prav.g_01269
OG0000590	Prba.g_01644	Prav.g_01271
OG0000591	Prba.g_01638	Prav.g_01277
OG0000592	Prba.g_01637	Prav.g_01278
OG0000593	Prba.g_01636	Prav.g_01279
OG0000594	Prba.g_01634	Prav.g_01281
OG0000595	Prba.g_01633	Prav.g_01282
OG0000596	Prba.g_01632	Prav.g_01283
OG0000597	Prba.g_01630	Prav.g_01285
OG0000598	Prba.g_01629	Prav.g_01286
OG0000599	Prba.g_01628	Prav.g_01287
OG0000600	Prba.g_01627	Prav.g_01288
OG0000601	Prba.g_01625	Prav.g_01290
OG0000602	Prba.g_01624	Prav.g_01291
OG0000603	Prba.g_01623	Prav.g_01292
OG0000604	Prba.g_01622	Prav.g_01293
OG0000605	Prba.g_01621	Prav.g_01294
OG0000606	Prba.g_01620	Prav.g_01295
OG0000607	Prba.g_01618	Prav.g_01297
OG0000608	Prba.g_01617	Prav.g_01298
OG0000609	Prba.g_01613	Prav.g_01312
OG0000610	Prba.g_01612	Prav.g_01313
OG0000611	Prba.g_01593	Prav.g_00307
OG0000612	Prba.g_01592	Prav.g_00308
OG0000613	Prba.g_01591	Prav.g_00309
OG0000614	Prba.g_01590	Prav.g_00310
OG0000615	Prba.g_01588	Prav.g_00312
OG0000616	Prba.g_01587	Prav.g_00313
OG0000617	Prba.g_01586	Prav.g_00314
OG0000618	Prba.g_01585	Prav.g_00315
OG0000619	Prba.g_01584	Prav.g_00316
OG0000620	Prba.g_01583	Prav.g_00317
OG0000621	Prba.g_01582	Prav.g_00318
OG0000622	Prba.g_01581	Prav.g_00319
OG0000623	Prba.g_01580	Prav.g_00320
OG0000624	Prba.g_01579	Prav.g_00321
OG0000625	Prba.g_01578	Prav.g_00322
OG0000626	Prba.g_01577	Prav.g_00323
OG0000627	Prba.g_01576	Prav.g_00324
OG0000628	Prba.g_01575	Prav.g_00325
OG0000629	Prba.g_01574	Prav.g_00326
OG0000630	Prba.g_01573	Prav.g_00327
OG0000631	Prba.g_01571	Prav.g_00329
OG0000632	Prba.g_01558	Prav.g_00343
OG0000633	Prba.g_01554	Prav.g_00346
OG0000634	Prba.g_01541	Prav.g_00362
OG0000635	Prba.g_01534	Prav.g_00364
OG0000636	Prba.g_01533	Prav.g_00365
OG0000637	Prba.g_01532	Prav.g_00366
OG0000638	Prba.g_01521	Prav.g_00373
OG0000639	Prba.g_01512	Prav.g_00383
OG0000640	Prba.g_01510	Prav.g_00385
OG0000641	Prba.g_01508	Prav.g_00388
OG0000642	Prba.g_01507	Prav.g_00389
OG0000643	Prba.g_01506	Prav.g_00390
OG0000644	Prba.g_01505	Prav.g_00391
OG0000645	Prba.g_01504	Prav.g_00392
OG0000646	Prba.g_01503	Prav.g_00393
OG0000647	Prba.g_01502	Prav.g_00394
OG0000648	Prba.g_01500	Prav.g_00396
OG0000649	Prba.g_01499	Prav.g_00397
OG0000650	Prba.g_01498	Prav.g_00398
OG0000651	Prba.g_01497	Prav.g_00399
OG0000652	Prba.g_01496	Prav.g_00400
OG0000653	Prba.g_01495	Prav.g_00401
OG0000654	Prba.g_01493	Prav.g_00403
OG0000655	Prba.g_01491	Prav.g_00405
OG0000656	Prba.g_01490	Prav.g_00406
OG0000657	Prba.g_01489	Prav.g_00407
OG0000658	Prba.g_01488	Prav.g_00408
OG0000659	Prba.g_01487	Prav.g_00409
OG0000660	Prba.g_01486	Prav.g_00410
OG0000661	Prba.g_01485	Prav.g_00411
OG0000662	Prba.g_01484	Prav.g_00412
OG0000663	Prba.g_01483	Prav.g_00413
OG0000664	Prba.g_01482	Prav.g_00414
OG0000665	Prba.g_01481	Prav.g_00415
OG0000666	Prba.g_01480	Prav.g_00416
OG0000667	Prba.g_01479	Prav.g_00417
OG0000668	Prba.g_01478	Prav.g_00418
OG0000669	Prba.g_01476	Prav.g_00420
OG0000670	Prba.g_01475	Prav.g_00421
OG0000671	Prba.g_01474	Prav.g_00422
OG0000672	Prba.g_01473	Prav.g_00423
OG0000673	Prba.g_01472	Prav.g_00424
OG0000674	Prba.g_01471	Prav.g_00425
OG0000675	Prba.g_01469	Prav.g_00427
OG0000676	Prba.g_01468	Prav.g_00428
OG0000677	Prba.g_01465	Prav.g_00430
OG0000678	Prba.g_01463	Prav.g_00432
OG0000679	Prba.g_01462	Prav.g_00433
OG0000680	Prba.g_01461	Prav.g_00434
OG0000681	Prba.g_01460	Prav.g_00435
OG0000682	Prba.g_01459	Prav.g_00436
OG0000683	Prba.g_01457	Prav.g_00438
OG0000684	Prba.g_01456	Prav.g_00439
OG0000685	Prba.g_01455	Prav.g_00440
OG0000686	Prba.g_01454	Prav.g_00441
OG0000687	Prba.g_01453	Prav.g_00442
OG0000688	Prba.g_01452	Prav.g_00443
OG0000689	Prba.g_01451	Prav.g_00444
OG0000690	Prba.g_01450	Prav.g_00445
OG0000691	Prba.g_01449	Prav.g_00446
OG0000692	Prba.g_01447	Prav.g_00448
OG0000693	Prba.g_01446	Prav.g_00449
OG0000694	Prba.g_01445	Prav.g_00450
OG0000695	Prba.g_01444	Prav.g_00451
OG0000696	Prba.g_01443	Prav.g_00452
OG0000697	Prba.g_01441	Prav.g_00454
OG0000698	Prba.g_01439	Prav.g_00456
OG0000699	Prba.g_01438	Prav.g_00457
OG0000700	Prba.g_01411	Prav.g_00483
OG0000701	Prba.g_01407	Prav.g_00487
OG0000702	Prba.g_01404	Prav.g_00490
OG0000703	Prba.g_01403	Prav.g_00491
OG0000704	Prba.g_01402	Prav.g_00492
OG0000705	Prba.g_01401	Prav.g_00493
OG0000706	Prba.g_01400	Prav.g_00494
OG0000707	Prba.g_01398	Prav.g_00496
OG0000708	Prba.g_01397	Prav.g_00497
OG0000709	Prba.g_01395	Prav.g_00499
OG0000710	Prba.g_01394	Prav.g_00500
OG0000711	Prba.g_01393	Prav.g_00501
OG0000712	Prba.g_01392	Prav.g_00502
OG0000713	Prba.g_01391	Prav.g_00503
OG0000714	Prba.g_01389	Prav.g_00505
OG0000715	Prba.g_01388	Prav.g_00506
OG0000716	Prba.g_01386	Prav.g_00508
OG0000717	Prba.g_01385	Prav.g_00509
OG0000718	Prba.g_01384	Prav.g_00510
OG0000719	Prba.g_01382	Prav.g_00512
OG0000720	Prba.g_01381	Prav.g_00513
OG0000721	Prba.g_01379	Prav.g_00515
OG0000722	Prba.g_01378	Prav.g_00516
OG0000723	Prba.g_01377	Prav.g_00517
OG0000724	Prba.g_01375	Prav.g_00519
OG0000725	Prba.g_01374	Prav.g_00520
OG0000726	Prba.g_01373	Prav.g_00521
OG0000727	Prba.g_01372	Prav.g_00522
OG0000728	Prba.g_01371	Prav.g_00523
OG0000729	Prba.g_01370	Prav.g_00524
OG0000730	Prba.g_01369	Prav.g_00525
OG0000731	Prba.g_01368	Prav.g_00526
OG0000732	Prba.g_01367	Prav.g_00527
OG0000733	Prba.g_01366	Prav.g_00528
OG0000734	Prba.g_01365	Prav.g_00529
OG0000735	Prba.g_01363	Prav.g_00530
OG0000736	Prba.g_01362	Prav.g_00531
OG0000737	Prba.g_01361	Prav.g_00532
OG0000738	Prba.g_01360	Prav.g_00533
OG0000739	Prba.g_01359	Prav.g_00534
OG0000740	Prba.g_01358	Prav.g_00535
OG0000741	Prba.g_01357	Prav.g_00536
OG0000742	Prba.g_01355	Prav.g_00538
OG0000743	Prba.g_01354	Prav.g_00539
OG0000744	Prba.g_01353	Prav.g_00540
OG0000745	Prba.g_01352	Prav.g_00541
OG0000746	Prba.g_01351	Prav.g_00542
OG0000747	Prba.g_01350	Prav.g_00543
OG0000748	Prba.g_01349	Prav.g_00544
OG0000749	Prba.g_01348	Prav.g_00545
OG0000750	Prba.g_01347	Prav.g_00546
OG0000751	Prba.g_01346	Prav.g_00547
OG0000752	Prba.g_01345	Prav.g_00548
OG0000753	Prba.g_01343	Prav.g_00550
OG0000754	Prba.g_01342	Prav.g_00551
OG0000755	Prba.g_01341	Prav.g_00552
OG0000756	Prba.g_01340	Prav.g_00553
OG0000757	Prba.g_01339	Prav.g_00554
OG0000758	Prba.g_01338	Prav.g_00555
OG0000759	Prba.g_01336	Prav.g_00557
OG0000760	Prba.g_01335	Prav.g_00558
OG0000761	Prba.g_01334	Prav.g_00559
OG0000762	Prba.g_01332	Prav.g_00561
OG0000763	Prba.g_01331	Prav.g_00562
OG0000764	Prba.g_01330	Prav.g_00563
OG0000765	Prba.g_01329	Prav.g_00564
OG0000766	Prba.g_01328	Prav.g_00565
OG0000767	Prba.g_01326	Prav.g_00567
OG0000768	Prba.g_01325	Prav.g_00568
OG0000769	Prba.g_01324	Prav.g_00569
OG0000770	Prba.g_01323	Prav.g_00570
OG0000771	Prba.g_01322	Prav.g_00571
OG0000772	Prba.g_01321	Prav.g_00572
OG0000773	Prba.g_01320	Prav.g_00573
OG0000774	Prba.g_01319	Prav.g_00574
OG0000775	Prba.g_01318	Prav.g_00575
OG0000776	Prba.g_01316	Prav.g_00577
OG0000777	Prba.g_01314	Prav.g_00579
OG0000778	Prba.g_01313	Prav.g_00580
OG0000779	Prba.g_01312	Prav.g_00581
OG0000780	Prba.g_01310	Prav.g_00583
OG0000781	Prba.g_01308	Prav.g_00585
OG0000782	Prba.g_01307	Prav.g_00586
OG0000783	Prba.g_01295	Prav.g_00902
OG0000784	Prba.g_01293	Prav.g_00904
OG0000785	Prba.g_01292	Prav.g_00905
OG0000786	Prba.g_01291	Prav.g_00906
OG0000787	Prba.g_01290	Prav.g_00907
OG0000788	Prba.g_01286	Prav.g_00911
OG0000789	Prba.g_01284	Prav.g_00913
OG0000790	Prba.g_01283	Prav.g_00914
OG0000791	Prba.g_01282	Prav.g_00915
OG0000792	Prba.g_01281	Prav.g_00916
OG0000793	Prba.g_01280	Prav.g_00917
OG0000794	Prba.g_01278	Prav.g_00919
OG0000795	Prba.g_01275	Prav.g_00922
OG0000796	Prba.g_01274	Prav.g_00923
OG0000797	Prba.g_01272	Prav.g_00925
OG0000798	Prba.g_01271	Prav.g_00926
OG0000799	Prba.g_01270	Prav.g_00927
OG0000800	Prba.g_01269	Prav.g_00928
OG0000801	Prba.g_01266	Prav.g_00931
OG0000802	Prba.g_01265	Prav.g_00932
OG0000803	Prba.g_01263	Prav.g_00934
OG0000804	Prba.g_01262	Prav.g_00935
OG0000805	Prba.g_01261	Prav.g_00936
OG0000806	Prba.g_01259	Prav.g_00938
OG0000807	Prba.g_01234	Prav.g_00242
OG0000808	Prba.g_01225	Prav.g_00252
OG0000809	Prba.g_01222	Prav.g_00255
OG0000810	Prba.g_01221	Prav.g_00256
OG0000811	Prba.g_01214	Prav.g_00263
OG0000812	Prba.g_00749	Prav.g_00004
OG0000813	Prba.g_00745	Prav.g_00008
OG0000814	Prba.g_00743	Prav.g_00010
OG0000815	Prba.g_00729	Prav.g_00019
OG0000816	Prba.g_00096	Prav.g_00034
OG0000817	Prba.g_00095	Prav.g_00035
OG0000818	Prba.g_00090	Prav.g_00039
OG0000819	Prba.g_00083	Prav.g_00046
OG0000820	Prba.g_00079	Prav.g_00050
OG0000821	Prba.g_00077	Prav.g_00052
OG0000822	Prba.g_00076	Prav.g_00053
OG0000823	Prba.g_00075	Prav.g_00054
OG0000824	Prba.g_00074	Prav.g_00055
OG0000825	Prba.g_00073	Prav.g_00056
OG0000826	Prba.g_00072	Prav.g_00057
OG0000827	Prba.g_00071	Prav.g_00058
OG0000828	Prba.g_00070	Prav.g_00059
OG0000829	Prba.g_00069	Prav.g_00060
OG0000830	Prba.g_00068	Prav.g_00061
OG0000831	Prba.g_00065	Prav.g_00064
OG0000832	Prba.g_00063	Prav.g_00066
OG0000833	Prba.g_00062	Prav.g_00067
OG0000834	Prba.g_00060	Prav.g_00068
OG0000835	Prba.g_00059	Prav.g_00069
OG0000836	Prba.g_00058	Prav.g_00070
OG0000837	Prba.g_00056	Prav.g_00072
OG0000838	Prba.g_00055	Prav.g_00073
OG0000839	Prba.g_00054	Prav.g_00074
OG0000840	Prba.g_00053	Prav.g_00075
OG0000841	Prba.g_00052	Prav.g_00076
OG0000842	Prba.g_00051	Prav.g_00077
OG0000843	Prba.g_00050	Prav.g_01868
OG0000844	Prba.g_00049	Prav.g_01867
OG0000845	Prba.g_00048	Prav.g_01866
OG0000846	Prba.g_00045	Prav.g_01863
OG0000847	Prba.g_00043	Prav.g_01861
OG0000848	Prba.g_00042	Prav.g_01860
OG0000849	Prba.g_00041	Prav.g_01859
OG0000850	Prba.g_00040	Prav.g_01858
OG0000851	Prba.g_00039	Prav.g_01857
OG0000852	Prba.g_00037	Prav.g_01855
OG0000853	Prba.g_00036	Prav.g_01854
OG0000854	Prba.g_00034	Prav.g_01852
OG0000855	Prba.g_00033	Prav.g_01851
OG0000856	Prba.g_00032	Prav.g_01850
OG0000857	Prba.g_00031	Prav.g_01849
OG0000858	Prba.g_00030	Prav.g_01848
OG0000859	Prba.g_00029	Prav.g_01847
OG0000860	Prba.g_00028	Prav.g_01846
OG0000861	Prba.g_00027	Prav.g_01845
OG0000862	Prba.g_00026	Prav.g_01844
OG0000863	Prba.g_00025	Prav.g_01843
OG0000864	Prba.g_00024	Prav.g_01842
OG0000865	Prba.g_00023	Prav.g_01841
OG0000866	Prba.g_00022	Prav.g_01840
OG0000867	Prba.g_00021	Prav.g_01839
OG0000868	Prba.g_00020	Prav.g_01838
OG0000869	Prba.g_00018	Prav.g_01836
OG0000870	Prba.g_00017	Prav.g_01835
OG0000871	Prba.g_00015	Prav.g_01833
OG0000872	Prba.g_00014	Prav.g_01832
OG0000873	Prba.g_00012	Prav.g_01830
OG0000874	Prba.g_00011	Prav.g_01829
OG0000875	Prba.g_00010	Prav.g_01828
OG0000876	Prba.g_00009	Prav.g_01827
OG0000877	Prba.g_00007	Prav.g_01825
OG0000878	Prba.g_01167	Prav.g_01409
OG0000879	Prba.g_01181	Prav.g_01427
OG0000880	Prba.g_01182	Prav.g_01428
OG0000881	Prba.g_01183	Prav.g_01429
OG0000882	Prba.g_01184	Prav.g_01430
OG0000883	Prba.g_01185	Prav.g_01431
OG0000884	Prba.g_01187	Prav.g_01433
OG0000885	Prba.g_01188	Prav.g_01434
OG0000886	Prba.g_01189	Prav.g_01435
OG0000887	Prba.g_01190	Prav.g_01436
OG0000888	Prba.g_01191	Prav.g_01437
OG0000889	Prba.g_01194	Prav.g_01440
OG0000890	Prba.g_01195	Prav.g_01441
OG0000891	Prba.g_01196	Prav.g_01442
OG0000892	Prba.g_01198	Prav.g_01444
OG0000893	Prba.g_01199	Prav.g_01445
OG0000894	Prba.g_01200	Prav.g_01446
OG0000895	Prba.g_01201	Prav.g_01447
OG0000896	Prba.g_01202	Prav.g_01448
OG0000897	Prba.g_01203	Prav.g_01449
OG0000898	Prba.g_01205	Prav.g_01451
OG0000899	Prba.g_01206	Prav.g_01452
OG0000900	Prba.g_00214	Prav.g_01455
OG0000901	Prba.g_00210	Prav.g_01459
OG0000902	Prba.g_00209	Prav.g_01460
OG0000903	Prba.g_00208	Prav.g_01461
OG0000904	Prba.g_00206	Prav.g_01463
OG0000905	Prba.g_00204	Prav.g_01465
OG0000906	Prba.g_00202	Prav.g_01467
OG0000907	Prba.g_00201	Prav.g_01468
OG0000908	Prba.g_00198	Prav.g_01471
OG0000909	Prba.g_00194	Prav.g_01475
OG0000910	Prba.g_00193	Prav.g_01476
OG0000911	Prba.g_00192	Prav.g_01477
OG0000912	Prba.g_00191	Prav.g_01478
OG0000913	Prba.g_00190	Prav.g_01479
OG0000914	Prba.g_00189	Prav.g_01480
OG0000915	Prba.g_00188	Prav.g_01481
OG0000916	Prba.g_00187	Prav.g_01482
OG0000917	Prba.g_00186	Prav.g_01483
OG0000918	Prba.g_00185	Prav.g_01484
OG0000919	Prba.g_00184	Prav.g_01485
OG0000920	Prba.g_00183	Prav.g_01486
OG0000921	Prba.g_00182	Prav.g_01487
OG0000922	Prba.g_00181	Prav.g_01488
OG0000923	Prba.g_00180	Prav.g_01489
OG0000924	Prba.g_00179	Prav.g_01490
OG0000925	Prba.g_00178	Prav.g_01491
OG0000926	Prba.g_00154	Prav.g_01505
OG0000927	Prba.g_00115	Prav.g_01560
OG0000928	Prba.g_00114	Prav.g_01561
OG0000929	Prba.g_00113	Prav.g_01562
OG0000930	Prba.g_00112	Prav.g_01563
OG0000931	Prba.g_00111	Prav.g_01564
OG0000932	Prba.g_00109	Prav.g_01566
OG0000933	Prba.g_00108	Prav.g_01567
OG0000934	Prba.g_00107	Prav.g_01568
OG0000935	Prba.g_00106	Prav.g_01569
OG0000936	Prba.g_00105	Prav.g_01570
OG0000937	Prba.g_00720	Prav.g_01571
OG0000938	Prba.g_00719	Prav.g_01572
OG0000939	Prba.g_00718	Prav.g_01573
OG0000940	Prba.g_00717	Prav.g_01574
OG0000941	Prba.g_00715	Prav.g_01576
OG0000942	Prba.g_00714	Prav.g_01577
OG0000943	Prba.g_00711	Prav.g_01580
OG0000944	Prba.g_00710	Prav.g_01581
OG0000945	Prba.g_00709	Prav.g_01582
OG0000946	Prba.g_00708	Prav.g_01583
OG0000947	Prba.g_00707	Prav.g_01584
OG0000948	Prba.g_00706	Prav.g_01585
OG0000949	Prba.g_00705	Prav.g_01586
OG0000950	Prba.g_00704	Prav.g_01587
OG0000951	Prba.g_00703	Prav.g_01588
OG0000952	Prba.g_00702	Prav.g_01589
OG0000953	Prba.g_00701	Prav.g_01590
OG0000954	Prba.g_00700	Prav.g_01591
OG0000955	Prba.g_00699	Prav.g_01592
OG0000956	Prba.g_00698	Prav.g_01593
OG0000957	Prba.g_00697	Prav.g_01594
OG0000958	Prba.g_00696	Prav.g_01595
OG0000959	Prba.g_00695	Prav.g_01596
OG0000960	Prba.g_00694	Prav.g_01597
OG0000961	Prba.g_00690	Prav.g_01601
OG0000962	Prba.g_00689	Prav.g_01602
OG0000963	Prba.g_00688	Prav.g_01603
OG0000964	Prba.g_00686	Prav.g_01605
OG0000965	Prba.g_00685	Prav.g_01606
OG0000966	Prba.g_00684	Prav.g_01607
OG0000967	Prba.g_00683	Prav.g_01608
OG0000968	Prba.g_00682	Prav.g_01609
OG0000969	Prba.g_00681	Prav.g_01610
OG0000970	Prba.g_00680	Prav.g_01611
OG0000971	Prba.g_00679	Prav.g_01612
OG0000972	Prba.g_00678	Prav.g_01613
OG0000973	Prba.g_00677	Prav.g_01614
OG0000974	Prba.g_00350	Prav.g_01616
OG0000975	Prba.g_00347	Prav.g_01619
OG0000976	Prba.g_00345	Prav.g_01621
OG0000977	Prba.g_00344	Prav.g_01622
OG0000978	Prba.g_00343	Prav.g_01623
OG0000979	Prba.g_00341	Prav.g_01625
OG0000980	Prba.g_00340	Prav.g_01626
OG0000981	Prba.g_00339	Prav.g_01627
OG0000982	Prba.g_00338	Prav.g_01628
OG0000983	Prba.g_00336	Prav.g_01630
OG0000984	Prba.g_00335	Prav.g_01631
OG0000985	Prba.g_00334	Prav.g_01632
OG0000986	Prba.g_00333	Prav.g_01633
OG0000987	Prba.g_00332	Prav.g_01634
OG0000988	Prba.g_00331	Prav.g_01635
OG0000989	Prba.g_00330	Prav.g_01636
OG0000990	Prba.g_00329	Prav.g_01637
OG0000991	Prba.g_00328	Prav.g_01638
OG0000992	Prba.g_00327	Prav.g_01639
OG0000993	Prba.g_00326	Prav.g_01640
OG0000994	Prba.g_00325	Prav.g_01641
OG0000995	Prba.g_00324	Prav.g_01642
OG0000996	Prba.g_00323	Prav.g_01643
OG0000997	Prba.g_00322	Prav.g_01644
OG0000998	Prba.g_00321	Prav.g_01645
OG0000999	Prba.g_00320	Prav.g_01646
OG0001000	Prba.g_00319	Prav.g_01647
OG0001001	Prba.g_00317	Prav.g_01649
OG0001002	Prba.g_00316	Prav.g_01650
OG0001003	Prba.g_00315	Prav.g_01651
OG0001004	Prba.g_00314	Prav.g_01652
OG0001005	Prba.g_00313	Prav.g_01653
OG0001006	Prba.g_00312	Prav.g_01654
OG0001007	Prba.g_00311	Prav.g_01655
OG0001008	Prba.g_00309	Prav.g_01657
OG0001009	Prba.g_00308	Prav.g_01658
OG0001010	Prba.g_00300	Prav.g_01664
OG0001011	Prba.g_00293	Prav.g_01671
OG0001012	Prba.g_00266	Prav.g_01699
OG0001013	Prba.g_00232	Prav.g_01755
OG0001014	Prba.g_00231	Prav.g_01756
OG0001015	Prba.g_00619	Prav.g_01762
OG0001016	Prba.g_00618	Prav.g_01763
OG0001017	Prba.g_00617	Prav.g_01764
OG0001018	Prba.g_00616	Prav.g_01765
OG0001019	Prba.g_00614	Prav.g_01767
OG0001020	Prba.g_00613	Prav.g_01768
OG0001021	Prba.g_00612	Prav.g_01769
OG0001022	Prba.g_00611	Prav.g_01770
OG0001023	Prba.g_00610	Prav.g_01771
OG0001024	Prba.g_00609	Prav.g_01772
OG0001025	Prba.g_00608	Prav.g_01773
OG0001026	Prba.g_00606	Prav.g_01775
OG0001027	Prba.g_00605	Prav.g_01776
OG0001028	Prba.g_00604	Prav.g_01777
OG0001029	Prba.g_00603	Prav.g_01778
OG0001030	Prba.g_00602	Prav.g_01779
OG0001031	Prba.g_00601	Prav.g_01780
OG0001032	Prba.g_00600	Prav.g_01781
OG0001033	Prba.g_00599	Prav.g_01782
OG0001034	Prba.g_00598	Prav.g_01783
OG0001035	Prba.g_00596	Prav.g_01785
OG0001036	Prba.g_00595	Prav.g_01786
OG0001037	Prba.g_00594	Prav.g_01787
OG0001038	Prba.g_00593	Prav.g_01788
OG0001039	Prba.g_00592	Prav.g_01789
OG0001040	Prba.g_00591	Prav.g_01790
OG0001041	Prba.g_00590	Prav.g_01791
OG0001042	Prba.g_00589	Prav.g_01792
OG0001043	Prba.g_00588	Prav.g_01793
OG0001044	Prba.g_00587	Prav.g_01794
OG0001045	Prba.g_00586	Prav.g_01795
OG0001046	Prba.g_00585	Prav.g_01796
OG0001047	Prba.g_00582	Prav.g_01799
OG0001048	Prba.g_00580	Prav.g_01801
OG0001049	Prba.g_00579	Prav.g_01802
OG0001050	Prba.g_00578	Prav.g_01803
OG0001051	Prba.g_00577	Prav.g_01804
OG0001052	Prba.g_00576	Prav.g_01805
OG0001053	Prba.g_00574	Prav.g_01807
OG0001054	Prba.g_00573	Prav.g_01809
OG0001055	Prba.g_00572	Prav.g_01810
OG0001056	Prba.g_00571	Prav.g_01811
OG0001057	Prba.g_00570	Prav.g_01812
OG0001058	Prba.g_00569	Prav.g_01813
OG0001059	Prba.g_00568	Prav.g_01814
OG0001060	Prba.g_00567	Prav.g_01815
OG0001061	Prba.g_00566	Prav.g_01816
OG0001062	Prba.g_00565	Prav.g_01817
OG0001063	Prba.g_00564	Prav.g_01818
OG0001064	Prba.g_00352	Prav.g_00264
OG0001065	Prba.g_00357	Prav.g_00268
OG0001066	Prba.g_00358	Prav.g_00269
OG0001067	Prba.g_00359	Prav.g_00270
OG0001068	Prba.g_00361	Prav.g_00272
OG0001069	Prba.g_00362	Prav.g_00273
OG0001070	Prba.g_00363	Prav.g_00274
OG0001071	Prba.g_00364	Prav.g_00275
OG0001072	Prba.g_00365	Prav.g_00276
OG0001073	Prba.g_00366	Prav.g_00277
OG0001074	Prba.g_00367	Prav.g_00278
OG0001075	Prba.g_00368	Prav.g_00279
OG0001076	Prba.g_00369	Prav.g_00280
OG0001077	Prba.g_00370	Prav.g_00281
OG0001078	Prba.g_00371	Prav.g_00282
OG0001079	Prba.g_00372	Prav.g_00283
OG0001080	Prba.g_00373	Prav.g_00284
OG0001081	Prba.g_00376	Prav.g_00287
OG0001082	Prba.g_00377	Prav.g_00288
OG0001083	Prba.g_00378	Prav.g_00289
OG0001084	Prba.g_00380	Prav.g_00291
OG0001085	Prba.g_00381	Prav.g_00292
OG0001086	Prba.g_00382	Prav.g_00293
OG0001087	Prba.g_00383	Prav.g_00294
OG0001088	Prba.g_00384	Prav.g_00295
OG0001089	Prba.g_00387	Prav.g_00590
OG0001090	Prba.g_00389	Prav.g_00592
OG0001091	Prba.g_00390	Prav.g_00593
OG0001092	Prba.g_00391	Prav.g_00594
OG0001093	Prba.g_00392	Prav.g_00595
OG0001094	Prba.g_00393	Prav.g_00596
OG0001095	Prba.g_00394	Prav.g_00597
OG0001096	Prba.g_00395	Prav.g_00598
OG0001097	Prba.g_00396	Prav.g_00599
OG0001098	Prba.g_00397	Prav.g_00600
OG0001099	Prba.g_00398	Prav.g_00601
OG0001100	Prba.g_00399	Prav.g_00602
OG0001101	Prba.g_00400	Prav.g_00603
OG0001102	Prba.g_00401	Prav.g_00604
OG0001103	Prba.g_00402	Prav.g_00605
OG0001104	Prba.g_00403	Prav.g_00606
OG0001105	Prba.g_00404	Prav.g_00607
OG0001106	Prba.g_00405	Prav.g_00608
OG0001107	Prba.g_00406	Prav.g_00609
OG0001108	Prba.g_00407	Prav.g_00610
OG0001109	Prba.g_00408	Prav.g_00611
OG0001110	Prba.g_00409	Prav.g_00612
OG0001111	Prba.g_00410	Prav.g_00613
OG0001112	Prba.g_00411	Prav.g_00614
OG0001113	Prba.g_00412	Prav.g_00615
OG0001114	Prba.g_00413	Prav.g_00616
OG0001115	Prba.g_00414	Prav.g_00617
OG0001116	Prba.g_00415	Prav.g_00618
OG0001117	Prba.g_00416	Prav.g_00619
OG0001118	Prba.g_00417	Prav.g_00620
OG0001119	Prba.g_00418	Prav.g_00621
OG0001120	Prba.g_00419	Prav.g_00622
OG0001121	Prba.g_00421	Prav.g_00624
OG0001122	Prba.g_00422	Prav.g_00625
OG0001123	Prba.g_00423	Prav.g_00626
OG0001124	Prba.g_00425	Prav.g_00628
OG0001125	Prba.g_00427	Prav.g_00630
OG0001126	Prba.g_00428	Prav.g_00631
OG0001127	Prba.g_00430	Prav.g_00633
OG0001128	Prba.g_00431	Prav.g_00634
OG0001129	Prba.g_00432	Prav.g_00635
OG0001130	Prba.g_00435	Prav.g_00638
OG0001131	Prba.g_00436	Prav.g_00639
OG0001132	Prba.g_00437	Prav.g_00640
OG0001133	Prba.g_00438	Prav.g_00641
OG0001134	Prba.g_01048	Prav.g_00642
OG0001135	Prba.g_01049	Prav.g_00643
OG0001136	Prba.g_01050	Prav.g_00644
OG0001137	Prba.g_01051	Prav.g_00645
OG0001138	Prba.g_01052	Prav.g_00646
OG0001139	Prba.g_01053	Prav.g_00647
OG0001140	Prba.g_01054	Prav.g_00648
OG0001141	Prba.g_01055	Prav.g_00649
OG0001142	Prba.g_01059	Prav.g_00653
OG0001143	Prba.g_01060	Prav.g_00654
OG0001144	Prba.g_01061	Prav.g_00655
OG0001145	Prba.g_01062	Prav.g_00656
OG0001146	Prba.g_01063	Prav.g_00657
OG0001147	Prba.g_01064	Prav.g_00658
OG0001148	Prba.g_01065	Prav.g_00659
OG0001149	Prba.g_01067	Prav.g_00661
OG0001150	Prba.g_01068	Prav.g_00662
OG0001151	Prba.g_01070	Prav.g_00664
OG0001152	Prba.g_01071	Prav.g_00665
