Orthogroup	Prba	Prac
OG0000570	Prba.g_01669	Prac.g_00723
OG0000571	Prba.g_01668	Prac.g_00722
OG0000572	Prba.g_01667	Prac.g_00721
OG0000573	Prba.g_01664	Prac.g_00718
OG0000574	Prba.g_01663	Prac.g_00717
OG0000575	Prba.g_01662	Prac.g_00716
OG0000576	Prba.g_01661	Prac.g_00715
OG0000577	Prba.g_01660	Prac.g_00714
OG0000578	Prba.g_01659	Prac.g_00713
OG0000579	Prba.g_01658	Prac.g_00712
OG0000580	Prba.g_01657	Prac.g_00711
OG0000581	Prba.g_01656	Prac.g_00710
OG0000582	Prba.g_01655	Prac.g_00709
OG0000583	Prba.g_01654	Prac.g_00708
OG0000584	Prba.g_01653	Prac.g_00707
OG0000585	Prba.g_01652	Prac.g_00706
OG0000586	Prba.g_01650	Prac.g_00704
OG0000587	Prba.g_01649	Prac.g_00703
OG0000588	Prba.g_01647	Prac.g_00701
OG0000589	Prba.g_01646	Prac.g_00700
OG0000590	Prba.g_01644	Prac.g_00698
OG0000591	Prba.g_01638	Prac.g_00692
OG0000592	Prba.g_01637	Prac.g_00691
OG0000593	Prba.g_01636	Prac.g_00690
OG0000594	Prba.g_01634	Prac.g_00688
OG0000595	Prba.g_01633	Prac.g_00687
OG0000596	Prba.g_01632	Prac.g_00686
OG0000597	Prba.g_01630	Prac.g_00684
OG0000598	Prba.g_01629	Prac.g_00683
OG0000599	Prba.g_01628	Prac.g_00682
OG0000600	Prba.g_01627	Prac.g_00681
OG0000601	Prba.g_01625	Prac.g_00679
OG0000602	Prba.g_01624	Prac.g_00678
OG0000603	Prba.g_01623	Prac.g_00677
OG0000604	Prba.g_01622	Prac.g_00676
OG0000605	Prba.g_01621	Prac.g_00675
OG0000606	Prba.g_01620	Prac.g_00674
OG0000607	Prba.g_01618	Prac.g_00672
OG0000608	Prba.g_01617	Prac.g_00671
OG0000609	Prba.g_01613	Prac.g_00667
OG0000610	Prba.g_01612	Prac.g_00666
OG0000611	Prba.g_01593	Prac.g_01559
OG0000612	Prba.g_01592	Prac.g_01558
OG0000613	Prba.g_01591	Prac.g_01557
OG0000614	Prba.g_01590	Prac.g_01556
OG0000615	Prba.g_01588	Prac.g_01554
OG0000616	Prba.g_01587	Prac.g_01553
OG0000617	Prba.g_01586	Prac.g_01552
OG0000618	Prba.g_01585	Prac.g_01551
OG0000619	Prba.g_01584	Prac.g_01550
OG0000620	Prba.g_01583	Prac.g_01549
OG0000621	Prba.g_01582	Prac.g_01548
OG0000622	Prba.g_01581	Prac.g_01547
OG0000623	Prba.g_01580	Prac.g_01546
OG0000624	Prba.g_01579	Prac.g_01545
OG0000625	Prba.g_01578	Prac.g_01544
OG0000626	Prba.g_01577	Prac.g_01543
OG0000627	Prba.g_01576	Prac.g_01542
OG0000628	Prba.g_01575	Prac.g_01541
OG0000629	Prba.g_01574	Prac.g_01540
OG0000630	Prba.g_01573	Prac.g_01539
OG0000631	Prba.g_01571	Prac.g_01537
OG0000632	Prba.g_01558	Prac.g_01525
OG0000633	Prba.g_01554	Prac.g_01521
OG0000634	Prba.g_01541	Prac.g_01508
OG0000635	Prba.g_01534	Prac.g_01507
OG0000636	Prba.g_01533	Prac.g_01506
OG0000637	Prba.g_01532	Prac.g_01505
OG0000638	Prba.g_01521	Prac.g_01498
OG0000639	Prba.g_01512	Prac.g_01489
OG0000640	Prba.g_01510	Prac.g_01487
OG0000641	Prba.g_01508	Prac.g_01484
OG0000642	Prba.g_01507	Prac.g_01483
OG0000643	Prba.g_01506	Prac.g_01482
OG0000644	Prba.g_01505	Prac.g_01481
OG0000645	Prba.g_01504	Prac.g_01480
OG0000646	Prba.g_01503	Prac.g_01479
OG0000647	Prba.g_01502	Prac.g_01478
OG0000648	Prba.g_01500	Prac.g_01476
OG0000649	Prba.g_01499	Prac.g_01475
OG0000650	Prba.g_01498	Prac.g_01474
OG0000651	Prba.g_01497	Prac.g_01473
OG0000652	Prba.g_01496	Prac.g_01472
OG0000653	Prba.g_01495	Prac.g_01471
OG0000654	Prba.g_01493	Prac.g_01469
OG0000655	Prba.g_01491	Prac.g_01467
OG0000656	Prba.g_01490	Prac.g_01466
OG0000657	Prba.g_01489	Prac.g_01465
OG0000658	Prba.g_01488	Prac.g_01464
OG0000659	Prba.g_01487	Prac.g_01463
OG0000660	Prba.g_01486	Prac.g_01462
OG0000661	Prba.g_01485	Prac.g_01461
OG0000662	Prba.g_01484	Prac.g_01460
OG0000663	Prba.g_01483	Prac.g_01459
OG0000664	Prba.g_01482	Prac.g_01458
OG0000665	Prba.g_01481	Prac.g_01457
OG0000666	Prba.g_01480	Prac.g_01456
OG0000667	Prba.g_01479	Prac.g_01455
OG0000668	Prba.g_01478	Prac.g_01454
OG0000669	Prba.g_01476	Prac.g_01452
OG0000670	Prba.g_01475	Prac.g_01451
OG0000671	Prba.g_01474	Prac.g_01450
OG0000672	Prba.g_01473	Prac.g_01449
OG0000673	Prba.g_01472	Prac.g_01448
OG0000674	Prba.g_01471	Prac.g_01447
OG0000675	Prba.g_01469	Prac.g_01445
OG0000676	Prba.g_01468	Prac.g_01444
OG0000677	Prba.g_01465	Prac.g_01442
OG0000678	Prba.g_01463	Prac.g_01440
OG0000679	Prba.g_01462	Prac.g_01439
OG0000680	Prba.g_01461	Prac.g_01438
OG0000681	Prba.g_01460	Prac.g_01437
OG0000682	Prba.g_01459	Prac.g_01436
OG0000683	Prba.g_01457	Prac.g_01434
OG0000684	Prba.g_01456	Prac.g_01433
OG0000685	Prba.g_01455	Prac.g_01432
OG0000686	Prba.g_01454	Prac.g_01431
OG0000687	Prba.g_01453	Prac.g_01430
OG0000688	Prba.g_01452	Prac.g_01429
OG0000689	Prba.g_01451	Prac.g_01428
OG0000690	Prba.g_01450	Prac.g_01427
OG0000691	Prba.g_01449	Prac.g_01426
OG0000692	Prba.g_01447	Prac.g_01424
OG0000693	Prba.g_01446	Prac.g_01423
OG0000694	Prba.g_01445	Prac.g_01422
OG0000695	Prba.g_01444	Prac.g_01421
OG0000696	Prba.g_01443	Prac.g_01420
OG0000697	Prba.g_01441	Prac.g_01418
OG0000698	Prba.g_01439	Prac.g_01416
OG0000699	Prba.g_01438	Prac.g_01415
OG0000700	Prba.g_01411	Prac.g_01401
OG0000701	Prba.g_01407	Prac.g_01396
OG0000702	Prba.g_01404	Prac.g_01393
OG0000703	Prba.g_01403	Prac.g_01392
OG0000704	Prba.g_01402	Prac.g_01391
OG0000705	Prba.g_01401	Prac.g_01390
OG0000706	Prba.g_01400	Prac.g_01389
OG0000707	Prba.g_01398	Prac.g_01387
OG0000708	Prba.g_01397	Prac.g_01386
OG0000709	Prba.g_01395	Prac.g_01384
OG0000710	Prba.g_01394	Prac.g_01383
OG0000711	Prba.g_01393	Prac.g_01382
OG0000712	Prba.g_01392	Prac.g_01381
OG0000713	Prba.g_01391	Prac.g_01380
OG0000714	Prba.g_01389	Prac.g_01378
OG0000715	Prba.g_01388	Prac.g_01377
OG0000716	Prba.g_01386	Prac.g_01375
OG0000717	Prba.g_01385	Prac.g_01374
OG0000718	Prba.g_01384	Prac.g_01373
OG0000719	Prba.g_01382	Prac.g_01371
OG0000720	Prba.g_01381	Prac.g_01370
OG0000721	Prba.g_01379	Prac.g_01368
OG0000722	Prba.g_01378	Prac.g_01367
OG0000723	Prba.g_01377	Prac.g_01366
OG0000724	Prba.g_01375	Prac.g_01365
OG0000725	Prba.g_01374	Prac.g_01364
OG0000726	Prba.g_01373	Prac.g_01363
OG0000727	Prba.g_01372	Prac.g_01362
OG0000728	Prba.g_01371	Prac.g_01361
OG0000729	Prba.g_01370	Prac.g_01360
OG0000730	Prba.g_01369	Prac.g_01359
OG0000731	Prba.g_01368	Prac.g_01358
OG0000732	Prba.g_01367	Prac.g_01357
OG0000733	Prba.g_01366	Prac.g_01356
OG0000734	Prba.g_01365	Prac.g_01355
OG0000735	Prba.g_01363	Prac.g_01353
OG0000736	Prba.g_01362	Prac.g_01352
OG0000737	Prba.g_01361	Prac.g_01351
OG0000738	Prba.g_01360	Prac.g_01350
OG0000739	Prba.g_01359	Prac.g_01349
OG0000740	Prba.g_01358	Prac.g_01348
OG0000741	Prba.g_01357	Prac.g_01347
OG0000742	Prba.g_01355	Prac.g_01345
OG0000743	Prba.g_01354	Prac.g_01344
OG0000744	Prba.g_01353	Prac.g_01343
OG0000745	Prba.g_01352	Prac.g_01342
OG0000746	Prba.g_01351	Prac.g_01341
OG0000747	Prba.g_01350	Prac.g_01340
OG0000748	Prba.g_01349	Prac.g_01339
OG0000749	Prba.g_01348	Prac.g_01338
OG0000750	Prba.g_01347	Prac.g_01337
OG0000751	Prba.g_01346	Prac.g_01336
OG0000752	Prba.g_01345	Prac.g_01335
OG0000753	Prba.g_01343	Prac.g_01333
OG0000754	Prba.g_01342	Prac.g_01332
OG0000755	Prba.g_01341	Prac.g_01331
OG0000756	Prba.g_01340	Prac.g_01330
OG0000757	Prba.g_01339	Prac.g_01329
OG0000758	Prba.g_01338	Prac.g_01328
OG0000759	Prba.g_01336	Prac.g_01326
OG0000760	Prba.g_01335	Prac.g_01325
OG0000761	Prba.g_01334	Prac.g_01324
OG0000762	Prba.g_01332	Prac.g_01322
OG0000763	Prba.g_01331	Prac.g_01321
OG0000764	Prba.g_01330	Prac.g_01320
OG0000765	Prba.g_01329	Prac.g_01319
OG0000766	Prba.g_01328	Prac.g_01318
OG0000767	Prba.g_01326	Prac.g_01316
OG0000768	Prba.g_01325	Prac.g_01315
OG0000769	Prba.g_01324	Prac.g_01314
OG0000770	Prba.g_01323	Prac.g_01313
OG0000771	Prba.g_01322	Prac.g_01312
OG0000772	Prba.g_01321	Prac.g_01311
OG0000773	Prba.g_01320	Prac.g_01310
OG0000774	Prba.g_01319	Prac.g_01309
OG0000775	Prba.g_01318	Prac.g_01308
OG0000776	Prba.g_01316	Prac.g_01307
OG0000777	Prba.g_01314	Prac.g_01305
OG0000778	Prba.g_01313	Prac.g_01304
OG0000779	Prba.g_01312	Prac.g_01303
OG0000780	Prba.g_01310	Prac.g_01301
OG0000781	Prba.g_01308	Prac.g_01299
OG0000782	Prba.g_01307	Prac.g_01298
OG0000783	Prba.g_01295	Prac.g_01287
OG0000784	Prba.g_01293	Prac.g_01285
OG0000785	Prba.g_01292	Prac.g_01284
OG0000786	Prba.g_01291	Prac.g_01283
OG0000787	Prba.g_01290	Prac.g_01282
OG0000788	Prba.g_01286	Prac.g_01278
OG0000789	Prba.g_01284	Prac.g_01276
OG0000790	Prba.g_01283	Prac.g_01275
OG0000791	Prba.g_01282	Prac.g_01274
OG0000792	Prba.g_01281	Prac.g_01273
OG0000793	Prba.g_01280	Prac.g_01272
OG0000794	Prba.g_01278	Prac.g_01270
OG0000795	Prba.g_01275	Prac.g_01267
OG0000796	Prba.g_01274	Prac.g_01266
OG0000797	Prba.g_01272	Prac.g_01264
OG0000798	Prba.g_01271	Prac.g_01263
OG0000799	Prba.g_01270	Prac.g_01262
OG0000800	Prba.g_01269	Prac.g_01261
OG0000801	Prba.g_01266	Prac.g_01258
OG0000802	Prba.g_01265	Prac.g_01257
OG0000803	Prba.g_01263	Prac.g_01255
OG0000804	Prba.g_01262	Prac.g_01254
OG0000805	Prba.g_01261	Prac.g_01253
OG0000806	Prba.g_01259	Prac.g_01251
OG0000807	Prba.g_01234	Prac.g_01225
OG0000808	Prba.g_01225	Prac.g_01216
OG0000809	Prba.g_01222	Prac.g_01213
OG0000810	Prba.g_01221	Prac.g_01212
OG0000811	Prba.g_01214	Prac.g_01205
OG0000812	Prba.g_00749	Prac.g_01046
OG0000813	Prba.g_00745	Prac.g_01042
OG0000814	Prba.g_00743	Prac.g_01040
OG0000815	Prba.g_00729	Prac.g_01031
OG0000816	Prba.g_00096	Prac.g_01017
OG0000817	Prba.g_00095	Prac.g_01016
OG0000818	Prba.g_00090	Prac.g_01011
OG0000819	Prba.g_00083	Prac.g_01004
OG0000820	Prba.g_00079	Prac.g_01000
OG0000821	Prba.g_00077	Prac.g_00998
OG0000822	Prba.g_00076	Prac.g_00997
OG0000823	Prba.g_00075	Prac.g_00996
OG0000824	Prba.g_00074	Prac.g_00995
OG0000825	Prba.g_00073	Prac.g_00994
OG0000826	Prba.g_00072	Prac.g_00993
OG0000827	Prba.g_00071	Prac.g_00992
OG0000828	Prba.g_00070	Prac.g_00991
OG0000829	Prba.g_00069	Prac.g_00990
OG0000830	Prba.g_00068	Prac.g_00989
OG0000831	Prba.g_00065	Prac.g_00986
OG0000832	Prba.g_00063	Prac.g_00984
OG0000833	Prba.g_00062	Prac.g_00983
OG0000834	Prba.g_00060	Prac.g_00982
OG0000835	Prba.g_00059	Prac.g_00981
OG0000836	Prba.g_00058	Prac.g_00980
OG0000837	Prba.g_00056	Prac.g_00978
OG0000838	Prba.g_00055	Prac.g_00977
OG0000839	Prba.g_00054	Prac.g_00976
OG0000840	Prba.g_00053	Prac.g_00975
OG0000841	Prba.g_00052	Prac.g_00974
OG0000842	Prba.g_00051	Prac.g_00973
OG0000843	Prba.g_00050	Prac.g_00972
OG0000844	Prba.g_00049	Prac.g_00971
OG0000845	Prba.g_00048	Prac.g_00970
OG0000846	Prba.g_00045	Prac.g_00967
OG0000847	Prba.g_00043	Prac.g_00965
OG0000848	Prba.g_00042	Prac.g_00964
OG0000849	Prba.g_00041	Prac.g_00963
OG0000850	Prba.g_00040	Prac.g_00962
OG0000851	Prba.g_00039	Prac.g_00961
OG0000852	Prba.g_00037	Prac.g_00959
OG0000853	Prba.g_00036	Prac.g_00958
OG0000854	Prba.g_00034	Prac.g_00956
OG0000855	Prba.g_00033	Prac.g_00955
OG0000856	Prba.g_00032	Prac.g_00954
OG0000857	Prba.g_00031	Prac.g_00953
OG0000858	Prba.g_00030	Prac.g_00952
OG0000859	Prba.g_00029	Prac.g_00951
OG0000860	Prba.g_00028	Prac.g_00950
OG0000861	Prba.g_00027	Prac.g_00949
OG0000862	Prba.g_00026	Prac.g_00948
OG0000863	Prba.g_00025	Prac.g_00947
OG0000864	Prba.g_00024	Prac.g_00946
OG0000865	Prba.g_00023	Prac.g_00945
OG0000866	Prba.g_00022	Prac.g_00944
OG0000867	Prba.g_00021	Prac.g_00943
OG0000868	Prba.g_00020	Prac.g_00942
OG0000869	Prba.g_00018	Prac.g_00940
OG0000870	Prba.g_00017	Prac.g_00939
OG0000871	Prba.g_00015	Prac.g_00937
OG0000872	Prba.g_00014	Prac.g_00936
OG0000873	Prba.g_00012	Prac.g_00934
OG0000874	Prba.g_00011	Prac.g_00933
OG0000875	Prba.g_00010	Prac.g_00932
OG0000876	Prba.g_00009	Prac.g_00931
OG0000877	Prba.g_00007	Prac.g_00929
OG0000878	Prba.g_01167	Prac.g_00154
OG0000879	Prba.g_01181	Prac.g_00164
OG0000880	Prba.g_01182	Prac.g_00165
OG0000881	Prba.g_01183	Prac.g_00166
OG0000882	Prba.g_01184	Prac.g_00167
OG0000883	Prba.g_01185	Prac.g_00168
OG0000884	Prba.g_01187	Prac.g_00170
OG0000885	Prba.g_01188	Prac.g_00171
OG0000886	Prba.g_01189	Prac.g_00172
OG0000887	Prba.g_01190	Prac.g_00173
OG0000888	Prba.g_01191	Prac.g_00174
OG0000889	Prba.g_01194	Prac.g_00177
OG0000890	Prba.g_01195	Prac.g_00178
OG0000891	Prba.g_01196	Prac.g_00179
OG0000892	Prba.g_01198	Prac.g_00181
OG0000893	Prba.g_01199	Prac.g_00182
OG0000894	Prba.g_01200	Prac.g_00183
OG0000895	Prba.g_01201	Prac.g_00184
OG0000896	Prba.g_01202	Prac.g_00185
OG0000897	Prba.g_01203	Prac.g_00186
OG0000898	Prba.g_01205	Prac.g_00188
OG0000899	Prba.g_01206	Prac.g_00189
OG0000900	Prba.g_00214	Prac.g_00199
OG0000901	Prba.g_00210	Prac.g_00203
OG0000902	Prba.g_00209	Prac.g_00204
OG0000903	Prba.g_00208	Prac.g_00205
OG0000904	Prba.g_00206	Prac.g_00207
OG0000905	Prba.g_00204	Prac.g_00209
OG0000906	Prba.g_00202	Prac.g_00211
OG0000907	Prba.g_00201	Prac.g_00212
OG0000908	Prba.g_00198	Prac.g_00215
OG0000909	Prba.g_00194	Prac.g_00219
OG0000910	Prba.g_00193	Prac.g_00220
OG0000911	Prba.g_00192	Prac.g_00221
OG0000912	Prba.g_00191	Prac.g_00222
OG0000913	Prba.g_00190	Prac.g_00223
OG0000914	Prba.g_00189	Prac.g_00224
OG0000915	Prba.g_00188	Prac.g_00225
OG0000916	Prba.g_00187	Prac.g_00226
OG0000917	Prba.g_00186	Prac.g_00227
OG0000918	Prba.g_00185	Prac.g_00228
OG0000919	Prba.g_00184	Prac.g_00229
OG0000920	Prba.g_00183	Prac.g_00230
OG0000921	Prba.g_00182	Prac.g_00231
OG0000922	Prba.g_00181	Prac.g_00232
OG0000923	Prba.g_00180	Prac.g_00233
OG0000924	Prba.g_00179	Prac.g_00234
OG0000925	Prba.g_00178	Prac.g_00235
OG0000926	Prba.g_00154	Prac.g_00447
OG0000927	Prba.g_00115	Prac.g_00429
OG0000928	Prba.g_00114	Prac.g_00428
OG0000929	Prba.g_00113	Prac.g_00427
OG0000930	Prba.g_00112	Prac.g_00426
OG0000931	Prba.g_00111	Prac.g_00425
OG0000932	Prba.g_00109	Prac.g_00423
OG0000933	Prba.g_00108	Prac.g_00422
OG0000934	Prba.g_00107	Prac.g_00421
OG0000935	Prba.g_00106	Prac.g_00420
OG0000936	Prba.g_00105	Prac.g_00419
OG0000937	Prba.g_00720	Prac.g_00418
OG0000938	Prba.g_00719	Prac.g_00417
OG0000939	Prba.g_00718	Prac.g_00416
OG0000940	Prba.g_00717	Prac.g_00415
OG0000941	Prba.g_00715	Prac.g_00413
OG0000942	Prba.g_00714	Prac.g_00412
OG0000943	Prba.g_00711	Prac.g_00409
OG0000944	Prba.g_00710	Prac.g_00408
OG0000945	Prba.g_00709	Prac.g_00407
OG0000946	Prba.g_00708	Prac.g_00406
OG0000947	Prba.g_00707	Prac.g_00405
OG0000948	Prba.g_00706	Prac.g_00404
OG0000949	Prba.g_00705	Prac.g_00403
OG0000950	Prba.g_00704	Prac.g_00402
OG0000951	Prba.g_00703	Prac.g_00401
OG0000952	Prba.g_00702	Prac.g_00400
OG0000953	Prba.g_00701	Prac.g_00399
OG0000954	Prba.g_00700	Prac.g_00398
OG0000955	Prba.g_00699	Prac.g_00397
OG0000956	Prba.g_00698	Prac.g_00396
OG0000957	Prba.g_00697	Prac.g_00395
OG0000958	Prba.g_00696	Prac.g_00394
OG0000959	Prba.g_00695	Prac.g_00393
OG0000960	Prba.g_00694	Prac.g_00392
OG0000961	Prba.g_00690	Prac.g_00388
OG0000962	Prba.g_00689	Prac.g_00387
OG0000963	Prba.g_00688	Prac.g_00386
OG0000964	Prba.g_00686	Prac.g_00384
OG0000965	Prba.g_00685	Prac.g_00383
OG0000966	Prba.g_00684	Prac.g_00382
OG0000967	Prba.g_00683	Prac.g_00381
OG0000968	Prba.g_00682	Prac.g_00380
OG0000969	Prba.g_00681	Prac.g_00379
OG0000970	Prba.g_00680	Prac.g_00378
OG0000971	Prba.g_00679	Prac.g_00377
OG0000972	Prba.g_00678	Prac.g_00376
OG0000973	Prba.g_00677	Prac.g_00375
OG0000974	Prba.g_00350	Prac.g_00373
OG0000975	Prba.g_00347	Prac.g_00370
OG0000976	Prba.g_00345	Prac.g_00368
OG0000977	Prba.g_00344	Prac.g_00367
OG0000978	Prba.g_00343	Prac.g_00366
OG0000979	Prba.g_00341	Prac.g_00364
OG0000980	Prba.g_00340	Prac.g_00363
OG0000981	Prba.g_00339	Prac.g_00362
OG0000982	Prba.g_00338	Prac.g_00361
OG0000983	Prba.g_00336	Prac.g_00359
OG0000984	Prba.g_00335	Prac.g_00358
OG0000985	Prba.g_00334	Prac.g_00357
OG0000986	Prba.g_00333	Prac.g_00356
OG0000987	Prba.g_00332	Prac.g_00355
OG0000988	Prba.g_00331	Prac.g_00354
OG0000989	Prba.g_00330	Prac.g_00353
OG0000990	Prba.g_00329	Prac.g_00352
OG0000991	Prba.g_00328	Prac.g_00351
OG0000992	Prba.g_00327	Prac.g_00350
OG0000993	Prba.g_00326	Prac.g_00349
OG0000994	Prba.g_00325	Prac.g_00348
OG0000995	Prba.g_00324	Prac.g_00347
OG0000996	Prba.g_00323	Prac.g_00346
OG0000997	Prba.g_00322	Prac.g_00345
OG0000998	Prba.g_00321	Prac.g_00344
OG0000999	Prba.g_00320	Prac.g_00343
OG0001000	Prba.g_00319	Prac.g_00342
OG0001001	Prba.g_00317	Prac.g_00340
OG0001002	Prba.g_00316	Prac.g_00339
OG0001003	Prba.g_00315	Prac.g_00338
OG0001004	Prba.g_00314	Prac.g_00337
OG0001005	Prba.g_00313	Prac.g_00336
OG0001006	Prba.g_00312	Prac.g_00335
OG0001007	Prba.g_00311	Prac.g_00334
OG0001008	Prba.g_00309	Prac.g_00332
OG0001009	Prba.g_00308	Prac.g_00331
OG0001010	Prba.g_00300	Prac.g_00324
OG0001011	Prba.g_00293	Prac.g_00317
OG0001012	Prba.g_00266	Prac.g_00288
OG0001013	Prba.g_00232	Prac.g_00631
OG0001014	Prba.g_00231	Prac.g_00630
OG0001015	Prba.g_00619	Prac.g_00624
OG0001016	Prba.g_00618	Prac.g_00623
OG0001017	Prba.g_00617	Prac.g_00622
OG0001018	Prba.g_00616	Prac.g_00621
OG0001019	Prba.g_00614	Prac.g_00619
OG0001020	Prba.g_00613	Prac.g_00618
OG0001021	Prba.g_00612	Prac.g_00617
OG0001022	Prba.g_00611	Prac.g_00616
OG0001023	Prba.g_00610	Prac.g_00615
OG0001024	Prba.g_00609	Prac.g_00614
OG0001025	Prba.g_00608	Prac.g_00613
OG0001026	Prba.g_00606	Prac.g_00611
OG0001027	Prba.g_00605	Prac.g_00610
OG0001028	Prba.g_00604	Prac.g_00609
OG0001029	Prba.g_00603	Prac.g_00608
OG0001030	Prba.g_00602	Prac.g_00607
OG0001031	Prba.g_00601	Prac.g_00606
OG0001032	Prba.g_00600	Prac.g_00605
OG0001033	Prba.g_00599	Prac.g_00604
OG0001034	Prba.g_00598	Prac.g_00603
OG0001035	Prba.g_00596	Prac.g_00601
OG0001036	Prba.g_00595	Prac.g_00600
OG0001037	Prba.g_00594	Prac.g_00599
OG0001038	Prba.g_00593	Prac.g_00598
OG0001039	Prba.g_00592	Prac.g_00597
OG0001040	Prba.g_00591	Prac.g_00596
OG0001041	Prba.g_00590	Prac.g_00595
OG0001042	Prba.g_00589	Prac.g_00594
OG0001043	Prba.g_00588	Prac.g_00593
OG0001044	Prba.g_00587	Prac.g_00592
OG0001045	Prba.g_00586	Prac.g_00591
OG0001046	Prba.g_00585	Prac.g_00590
OG0001047	Prba.g_00582	Prac.g_00587
OG0001048	Prba.g_00580	Prac.g_00585
OG0001049	Prba.g_00579	Prac.g_00584
OG0001050	Prba.g_00578	Prac.g_00583
OG0001051	Prba.g_00577	Prac.g_00582
OG0001052	Prba.g_00576	Prac.g_00581
OG0001053	Prba.g_00574	Prac.g_00580
OG0001054	Prba.g_00573	Prac.g_00578
OG0001055	Prba.g_00572	Prac.g_00577
OG0001056	Prba.g_00571	Prac.g_00576
OG0001057	Prba.g_00570	Prac.g_00575
OG0001058	Prba.g_00569	Prac.g_00574
OG0001059	Prba.g_00568	Prac.g_00573
OG0001060	Prba.g_00567	Prac.g_00572
OG0001061	Prba.g_00566	Prac.g_00571
OG0001062	Prba.g_00565	Prac.g_00570
OG0001063	Prba.g_00564	Prac.g_00569
OG0001064	Prba.g_00352	Prac.g_00471
OG0001065	Prba.g_00357	Prac.g_00476
OG0001066	Prba.g_00358	Prac.g_00477
OG0001067	Prba.g_00359	Prac.g_00478
OG0001068	Prba.g_00361	Prac.g_00480
OG0001069	Prba.g_00362	Prac.g_00481
OG0001070	Prba.g_00363	Prac.g_00482
OG0001071	Prba.g_00364	Prac.g_00483
OG0001072	Prba.g_00365	Prac.g_00484
OG0001073	Prba.g_00366	Prac.g_00485
OG0001074	Prba.g_00367	Prac.g_00486
OG0001075	Prba.g_00368	Prac.g_00487
OG0001076	Prba.g_00369	Prac.g_00488
OG0001077	Prba.g_00370	Prac.g_00489
OG0001078	Prba.g_00371	Prac.g_00490
OG0001079	Prba.g_00372	Prac.g_00491
OG0001080	Prba.g_00373	Prac.g_00492
OG0001081	Prba.g_00376	Prac.g_00495
OG0001082	Prba.g_00377	Prac.g_00496
OG0001083	Prba.g_00378	Prac.g_00497
OG0001084	Prba.g_00380	Prac.g_00499
OG0001085	Prba.g_00381	Prac.g_00500
OG0001086	Prba.g_00382	Prac.g_00501
OG0001087	Prba.g_00383	Prac.g_00502
OG0001088	Prba.g_00384	Prac.g_00503
OG0001089	Prba.g_00387	Prac.g_00506
OG0001090	Prba.g_00389	Prac.g_00508
OG0001091	Prba.g_00390	Prac.g_00509
OG0001092	Prba.g_00391	Prac.g_00510
OG0001093	Prba.g_00392	Prac.g_00511
OG0001094	Prba.g_00393	Prac.g_00512
OG0001095	Prba.g_00394	Prac.g_00513
OG0001096	Prba.g_00395	Prac.g_00514
OG0001097	Prba.g_00396	Prac.g_00515
OG0001098	Prba.g_00397	Prac.g_00516
OG0001099	Prba.g_00398	Prac.g_00517
OG0001100	Prba.g_00399	Prac.g_00518
OG0001101	Prba.g_00400	Prac.g_00519
OG0001102	Prba.g_00401	Prac.g_00520
OG0001103	Prba.g_00402	Prac.g_00521
OG0001104	Prba.g_00403	Prac.g_00522
OG0001105	Prba.g_00404	Prac.g_00523
OG0001106	Prba.g_00405	Prac.g_00524
OG0001107	Prba.g_00406	Prac.g_00525
OG0001108	Prba.g_00407	Prac.g_00526
OG0001109	Prba.g_00408	Prac.g_00527
OG0001110	Prba.g_00409	Prac.g_00528
OG0001111	Prba.g_00410	Prac.g_00529
OG0001112	Prba.g_00411	Prac.g_00530
OG0001113	Prba.g_00412	Prac.g_00531
OG0001114	Prba.g_00413	Prac.g_00532
OG0001115	Prba.g_00414	Prac.g_00533
OG0001116	Prba.g_00415	Prac.g_00534
OG0001117	Prba.g_00416	Prac.g_00535
OG0001118	Prba.g_00417	Prac.g_00536
OG0001119	Prba.g_00418	Prac.g_00537
OG0001120	Prba.g_00419	Prac.g_00538
OG0001121	Prba.g_00421	Prac.g_00540
OG0001122	Prba.g_00422	Prac.g_00541
OG0001123	Prba.g_00423	Prac.g_00542
OG0001124	Prba.g_00425	Prac.g_00544
OG0001125	Prba.g_00427	Prac.g_00546
OG0001126	Prba.g_00428	Prac.g_00547
OG0001127	Prba.g_00430	Prac.g_00549
OG0001128	Prba.g_00431	Prac.g_00550
OG0001129	Prba.g_00432	Prac.g_00551
OG0001130	Prba.g_00435	Prac.g_00553
OG0001131	Prba.g_00436	Prac.g_00554
OG0001132	Prba.g_00437	Prac.g_00555
OG0001133	Prba.g_00438	Prac.g_00556
OG0001134	Prba.g_01048	Prac.g_00557
OG0001135	Prba.g_01049	Prac.g_00558
OG0001136	Prba.g_01050	Prac.g_00559
OG0001137	Prba.g_01051	Prac.g_00560
OG0001138	Prba.g_01052	Prac.g_00561
OG0001139	Prba.g_01053	Prac.g_00562
OG0001140	Prba.g_01054	Prac.g_00563
OG0001141	Prba.g_01055	Prac.g_00564
OG0001142	Prba.g_01059	Prac.g_00005
OG0001143	Prba.g_01060	Prac.g_00006
OG0001144	Prba.g_01061	Prac.g_00007
OG0001145	Prba.g_01062	Prac.g_00008
OG0001146	Prba.g_01063	Prac.g_00009
OG0001147	Prba.g_01064	Prac.g_00010
OG0001148	Prba.g_01065	Prac.g_00011
OG0001149	Prba.g_01067	Prac.g_00013
OG0001150	Prba.g_01068	Prac.g_00014
OG0001151	Prba.g_01070	Prac.g_00016
