Orthogroup	Prba	Prai
OG0000571	Prba.g_01668	Prai.g_00678
OG0000572	Prba.g_01667	Prai.g_00679
OG0000573	Prba.g_01664	Prai.g_00682
OG0000574	Prba.g_01663	Prai.g_00683
OG0000575	Prba.g_01662	Prai.g_00684
OG0000576	Prba.g_01661	Prai.g_00685
OG0000577	Prba.g_01660	Prai.g_00686
OG0000578	Prba.g_01659	Prai.g_00687
OG0000579	Prba.g_01658	Prai.g_00688
OG0000580	Prba.g_01657	Prai.g_00689
OG0000581	Prba.g_01656	Prai.g_00690
OG0000582	Prba.g_01655	Prai.g_00691
OG0000583	Prba.g_01654	Prai.g_00692
OG0000584	Prba.g_01653	Prai.g_00693
OG0000585	Prba.g_01652	Prai.g_00694
OG0000586	Prba.g_01650	Prai.g_00696
OG0000587	Prba.g_01649	Prai.g_00697
OG0000588	Prba.g_01647	Prai.g_00699
OG0000589	Prba.g_01646	Prai.g_00700
OG0000590	Prba.g_01644	Prai.g_00702
OG0000591	Prba.g_01638	Prai.g_00708
OG0000592	Prba.g_01637	Prai.g_00709
OG0000593	Prba.g_01636	Prai.g_00710
OG0000594	Prba.g_01634	Prai.g_00712
OG0000595	Prba.g_01633	Prai.g_00713
OG0000596	Prba.g_01632	Prai.g_00714
OG0000597	Prba.g_01630	Prai.g_00716
OG0000598	Prba.g_01629	Prai.g_00717
OG0000599	Prba.g_01628	Prai.g_00718
OG0000600	Prba.g_01627	Prai.g_00719
OG0000601	Prba.g_01625	Prai.g_00721
OG0000602	Prba.g_01624	Prai.g_00722
OG0000603	Prba.g_01623	Prai.g_00723
OG0000604	Prba.g_01622	Prai.g_00724
OG0000605	Prba.g_01621	Prai.g_00725
OG0000606	Prba.g_01620	Prai.g_00726
OG0000607	Prba.g_01618	Prai.g_00728
OG0000608	Prba.g_01617	Prai.g_00729
OG0000609	Prba.g_01613	Prai.g_00732
OG0000610	Prba.g_01612	Prai.g_00733
OG0000611	Prba.g_01593	Prai.g_00749
OG0000612	Prba.g_01592	Prai.g_00750
OG0000613	Prba.g_01591	Prai.g_00751
OG0000614	Prba.g_01590	Prai.g_00752
OG0000615	Prba.g_01588	Prai.g_00754
OG0000616	Prba.g_01587	Prai.g_00755
OG0000617	Prba.g_01586	Prai.g_00756
OG0000618	Prba.g_01585	Prai.g_00757
OG0000619	Prba.g_01584	Prai.g_00758
OG0000620	Prba.g_01583	Prai.g_00759
OG0000621	Prba.g_01582	Prai.g_00760
OG0000622	Prba.g_01581	Prai.g_00761
OG0000623	Prba.g_01580	Prai.g_00762
OG0000624	Prba.g_01579	Prai.g_00763
OG0000625	Prba.g_01578	Prai.g_00764
OG0000626	Prba.g_01577	Prai.g_00765
OG0000627	Prba.g_01576	Prai.g_00766
OG0000628	Prba.g_01575	Prai.g_00767
OG0000629	Prba.g_01574	Prai.g_00768
OG0000630	Prba.g_01573	Prai.g_00769
OG0000631	Prba.g_01571	Prai.g_00771
OG0000632	Prba.g_01558	Prai.g_00899
OG0000633	Prba.g_01554	Prai.g_00894
OG0000634	Prba.g_01541	Prai.g_00883
OG0000635	Prba.g_01534	Prai.g_00882
OG0000636	Prba.g_01533	Prai.g_00881
OG0000637	Prba.g_01532	Prai.g_00880
OG0000638	Prba.g_01521	Prai.g_00869
OG0000639	Prba.g_01512	Prai.g_00860
OG0000640	Prba.g_01510	Prai.g_00858
OG0000641	Prba.g_01508	Prai.g_00857
OG0000642	Prba.g_01507	Prai.g_00856
OG0000643	Prba.g_01506	Prai.g_00855
OG0000644	Prba.g_01505	Prai.g_00854
OG0000645	Prba.g_01504	Prai.g_00853
OG0000646	Prba.g_01503	Prai.g_00852
OG0000647	Prba.g_01502	Prai.g_00851
OG0000648	Prba.g_01500	Prai.g_00849
OG0000649	Prba.g_01499	Prai.g_00848
OG0000650	Prba.g_01498	Prai.g_00847
OG0000651	Prba.g_01497	Prai.g_00846
OG0000652	Prba.g_01496	Prai.g_00845
OG0000653	Prba.g_01495	Prai.g_00844
OG0000654	Prba.g_01493	Prai.g_00842
OG0000655	Prba.g_01491	Prai.g_00839
OG0000656	Prba.g_01490	Prai.g_00838
OG0000657	Prba.g_01489	Prai.g_00837
OG0000658	Prba.g_01488	Prai.g_00836
OG0000659	Prba.g_01487	Prai.g_00835
OG0000660	Prba.g_01486	Prai.g_00834
OG0000661	Prba.g_01485	Prai.g_00833
OG0000662	Prba.g_01484	Prai.g_00832
OG0000663	Prba.g_01483	Prai.g_00831
OG0000664	Prba.g_01482	Prai.g_00830
OG0000665	Prba.g_01481	Prai.g_00829
OG0000666	Prba.g_01480	Prai.g_00828
OG0000667	Prba.g_01479	Prai.g_00827
OG0000668	Prba.g_01478	Prai.g_00826
OG0000669	Prba.g_01476	Prai.g_00824
OG0000670	Prba.g_01475	Prai.g_00823
OG0000671	Prba.g_01474	Prai.g_00822
OG0000672	Prba.g_01473	Prai.g_00821
OG0000673	Prba.g_01472	Prai.g_00820
OG0000674	Prba.g_01471	Prai.g_00819
OG0000675	Prba.g_01469	Prai.g_00817
OG0000676	Prba.g_01468	Prai.g_00816
OG0000677	Prba.g_01465	Prai.g_00813
OG0000678	Prba.g_01463	Prai.g_00811
OG0000679	Prba.g_01462	Prai.g_00810
OG0000680	Prba.g_01461	Prai.g_00809
OG0000681	Prba.g_01460	Prai.g_00808
OG0000682	Prba.g_01459	Prai.g_00807
OG0000683	Prba.g_01457	Prai.g_00805
OG0000684	Prba.g_01456	Prai.g_00804
OG0000685	Prba.g_01455	Prai.g_00803
OG0000686	Prba.g_01454	Prai.g_00802
OG0000687	Prba.g_01453	Prai.g_00801
OG0000688	Prba.g_01452	Prai.g_00800
OG0000689	Prba.g_01451	Prai.g_00799
OG0000690	Prba.g_01450	Prai.g_00798
OG0000691	Prba.g_01449	Prai.g_00797
OG0000692	Prba.g_01447	Prai.g_00795
OG0000693	Prba.g_01446	Prai.g_00794
OG0000694	Prba.g_01445	Prai.g_00793
OG0000695	Prba.g_01444	Prai.g_00792
OG0000696	Prba.g_01443	Prai.g_00791
OG0000697	Prba.g_01441	Prai.g_00789
OG0000698	Prba.g_01439	Prai.g_00787
OG0000699	Prba.g_01438	Prai.g_00786
OG0000700	Prba.g_01411	Prai.g_01060
OG0000701	Prba.g_01407	Prai.g_01057
OG0000702	Prba.g_01404	Prai.g_01054
OG0000703	Prba.g_01403	Prai.g_01053
OG0000704	Prba.g_01402	Prai.g_01052
OG0000705	Prba.g_01401	Prai.g_01051
OG0000706	Prba.g_01400	Prai.g_01050
OG0000707	Prba.g_01398	Prai.g_01049
OG0000708	Prba.g_01397	Prai.g_01048
OG0000709	Prba.g_01395	Prai.g_01046
OG0000710	Prba.g_01394	Prai.g_01045
OG0000711	Prba.g_01393	Prai.g_01044
OG0000712	Prba.g_01392	Prai.g_01043
OG0000713	Prba.g_01391	Prai.g_01042
OG0000714	Prba.g_01389	Prai.g_01040
OG0000715	Prba.g_01388	Prai.g_01039
OG0000716	Prba.g_01386	Prai.g_01037
OG0000717	Prba.g_01385	Prai.g_01036
OG0000718	Prba.g_01384	Prai.g_01035
OG0000719	Prba.g_01382	Prai.g_01033
OG0000720	Prba.g_01381	Prai.g_01032
OG0000721	Prba.g_01379	Prai.g_01030
OG0000722	Prba.g_01378	Prai.g_01029
OG0000723	Prba.g_01377	Prai.g_01028
OG0000724	Prba.g_01375	Prai.g_01027
OG0000725	Prba.g_01374	Prai.g_01026
OG0000726	Prba.g_01373	Prai.g_01025
OG0000727	Prba.g_01372	Prai.g_01024
OG0000728	Prba.g_01371	Prai.g_01023
OG0000729	Prba.g_01370	Prai.g_01022
OG0000730	Prba.g_01369	Prai.g_01021
OG0000731	Prba.g_01368	Prai.g_01020
OG0000732	Prba.g_01367	Prai.g_01019
OG0000733	Prba.g_01366	Prai.g_01018
OG0000734	Prba.g_01365	Prai.g_01017
OG0000735	Prba.g_01363	Prai.g_01015
OG0000736	Prba.g_01362	Prai.g_01014
OG0000737	Prba.g_01361	Prai.g_01013
OG0000738	Prba.g_01360	Prai.g_01012
OG0000739	Prba.g_01359	Prai.g_01011
OG0000740	Prba.g_01358	Prai.g_01010
OG0000741	Prba.g_01357	Prai.g_01009
OG0000742	Prba.g_01355	Prai.g_01007
OG0000743	Prba.g_01354	Prai.g_01006
OG0000744	Prba.g_01353	Prai.g_01005
OG0000745	Prba.g_01352	Prai.g_01004
OG0000746	Prba.g_01351	Prai.g_01003
OG0000747	Prba.g_01350	Prai.g_01002
OG0000748	Prba.g_01349	Prai.g_01001
OG0000749	Prba.g_01348	Prai.g_01000
OG0000750	Prba.g_01347	Prai.g_00999
OG0000751	Prba.g_01346	Prai.g_00998
OG0000752	Prba.g_01345	Prai.g_00997
OG0000753	Prba.g_01343	Prai.g_00995
OG0000754	Prba.g_01342	Prai.g_00994
OG0000755	Prba.g_01341	Prai.g_00993
OG0000756	Prba.g_01340	Prai.g_00992
OG0000757	Prba.g_01339	Prai.g_00991
OG0000758	Prba.g_01338	Prai.g_00990
OG0000759	Prba.g_01336	Prai.g_00988
OG0000760	Prba.g_01335	Prai.g_00987
OG0000761	Prba.g_01334	Prai.g_00986
OG0000762	Prba.g_01332	Prai.g_00984
OG0000763	Prba.g_01331	Prai.g_00983
OG0000764	Prba.g_01330	Prai.g_00982
OG0000765	Prba.g_01329	Prai.g_00981
OG0000766	Prba.g_01328	Prai.g_00980
OG0000767	Prba.g_01326	Prai.g_00978
OG0000768	Prba.g_01325	Prai.g_00977
OG0000769	Prba.g_01324	Prai.g_00976
OG0000770	Prba.g_01323	Prai.g_00975
OG0000771	Prba.g_01322	Prai.g_00974
OG0000772	Prba.g_01321	Prai.g_00973
OG0000773	Prba.g_01320	Prai.g_00972
OG0000774	Prba.g_01319	Prai.g_00971
OG0000775	Prba.g_01318	Prai.g_00970
OG0000776	Prba.g_01316	Prai.g_00968
OG0000777	Prba.g_01314	Prai.g_00966
OG0000778	Prba.g_01313	Prai.g_00965
OG0000779	Prba.g_01312	Prai.g_00964
OG0000780	Prba.g_01310	Prai.g_00962
OG0000781	Prba.g_01308	Prai.g_00960
OG0000782	Prba.g_01307	Prai.g_00959
OG0000783	Prba.g_01295	Prai.g_00948
OG0000784	Prba.g_01293	Prai.g_00946
OG0000785	Prba.g_01292	Prai.g_00945
OG0000786	Prba.g_01291	Prai.g_00944
OG0000787	Prba.g_01290	Prai.g_00943
OG0000788	Prba.g_01286	Prai.g_00940
OG0000789	Prba.g_01284	Prai.g_00938
OG0000790	Prba.g_01283	Prai.g_00937
OG0000791	Prba.g_01282	Prai.g_00936
OG0000792	Prba.g_01281	Prai.g_00935
OG0000793	Prba.g_01280	Prai.g_00934
OG0000794	Prba.g_01278	Prai.g_00932
OG0000795	Prba.g_01275	Prai.g_00929
OG0000796	Prba.g_01274	Prai.g_00928
OG0000797	Prba.g_01272	Prai.g_00926
OG0000798	Prba.g_01271	Prai.g_00925
OG0000799	Prba.g_01270	Prai.g_00924
OG0000800	Prba.g_01269	Prai.g_00923
OG0000801	Prba.g_01266	Prai.g_00920
OG0000802	Prba.g_01265	Prai.g_00919
OG0000803	Prba.g_01263	Prai.g_00917
OG0000804	Prba.g_01262	Prai.g_00916
OG0000805	Prba.g_01261	Prai.g_00915
OG0000806	Prba.g_01259	Prai.g_00913
OG0000807	Prba.g_01234	Prai.g_01088
OG0000808	Prba.g_01225	Prai.g_01098
OG0000809	Prba.g_01222	Prai.g_01101
OG0000810	Prba.g_01221	Prai.g_01102
OG0000811	Prba.g_01214	Prai.g_01109
OG0000812	Prba.g_00749	Prai.g_01113
OG0000813	Prba.g_00745	Prai.g_01117
OG0000814	Prba.g_00743	Prai.g_01119
OG0000815	Prba.g_00729	Prai.g_01130
OG0000816	Prba.g_00096	Prai.g_01144
OG0000817	Prba.g_00095	Prai.g_01145
OG0000818	Prba.g_00090	Prai.g_01151
OG0000819	Prba.g_00083	Prai.g_01153
OG0000820	Prba.g_00079	Prai.g_01157
OG0000821	Prba.g_00077	Prai.g_01159
OG0000822	Prba.g_00076	Prai.g_01160
OG0000823	Prba.g_00075	Prai.g_01161
OG0000824	Prba.g_00074	Prai.g_01162
OG0000825	Prba.g_00073	Prai.g_01163
OG0000826	Prba.g_00072	Prai.g_01164
OG0000827	Prba.g_00071	Prai.g_01165
OG0000828	Prba.g_00070	Prai.g_01166
OG0000829	Prba.g_00069	Prai.g_01167
OG0000830	Prba.g_00068	Prai.g_01168
OG0000831	Prba.g_00065	Prai.g_01170
OG0000832	Prba.g_00063	Prai.g_01172
OG0000833	Prba.g_00062	Prai.g_01173
OG0000834	Prba.g_00060	Prai.g_01174
OG0000835	Prba.g_00059	Prai.g_01175
OG0000836	Prba.g_00058	Prai.g_01176
OG0000837	Prba.g_00056	Prai.g_01178
OG0000838	Prba.g_00055	Prai.g_01179
OG0000839	Prba.g_00054	Prai.g_01180
OG0000840	Prba.g_00053	Prai.g_01181
OG0000841	Prba.g_00052	Prai.g_01182
OG0000842	Prba.g_00051	Prai.g_01183
OG0000843	Prba.g_00050	Prai.g_01184
OG0000844	Prba.g_00049	Prai.g_01185
OG0000845	Prba.g_00048	Prai.g_01186
OG0000846	Prba.g_00045	Prai.g_01189
OG0000847	Prba.g_00043	Prai.g_01191
OG0000848	Prba.g_00042	Prai.g_01192
OG0000849	Prba.g_00041	Prai.g_01193
OG0000850	Prba.g_00040	Prai.g_01194
OG0000851	Prba.g_00039	Prai.g_01196
OG0000852	Prba.g_00037	Prai.g_01198
OG0000853	Prba.g_00036	Prai.g_01200
OG0000854	Prba.g_00034	Prai.g_01202
OG0000855	Prba.g_00033	Prai.g_01203
OG0000856	Prba.g_00032	Prai.g_01204
OG0000857	Prba.g_00031	Prai.g_01205
OG0000858	Prba.g_00030	Prai.g_01206
OG0000859	Prba.g_00029	Prai.g_01207
OG0000860	Prba.g_00028	Prai.g_01208
OG0000861	Prba.g_00027	Prai.g_01209
OG0000862	Prba.g_00026	Prai.g_01210
OG0000863	Prba.g_00025	Prai.g_01211
OG0000864	Prba.g_00024	Prai.g_01212
OG0000865	Prba.g_00023	Prai.g_01213
OG0000866	Prba.g_00022	Prai.g_01214
OG0000867	Prba.g_00021	Prai.g_01215
OG0000868	Prba.g_00020	Prai.g_01216
OG0000869	Prba.g_00018	Prai.g_01218
OG0000870	Prba.g_00017	Prai.g_01219
OG0000871	Prba.g_00015	Prai.g_01221
OG0000872	Prba.g_00014	Prai.g_01222
OG0000873	Prba.g_00012	Prai.g_01224
OG0000874	Prba.g_00011	Prai.g_01225
OG0000875	Prba.g_00010	Prai.g_01226
OG0000876	Prba.g_00009	Prai.g_01227
OG0000877	Prba.g_00007	Prai.g_01229
OG0000878	Prba.g_01167	Prai.g_01310
OG0000879	Prba.g_01181	Prai.g_01323
OG0000880	Prba.g_01182	Prai.g_01324
OG0000881	Prba.g_01183	Prai.g_01325
OG0000882	Prba.g_01184	Prai.g_01326
OG0000883	Prba.g_01185	Prai.g_01327
OG0000884	Prba.g_01187	Prai.g_01330
OG0000885	Prba.g_01188	Prai.g_01331
OG0000886	Prba.g_01189	Prai.g_01332
OG0000887	Prba.g_01190	Prai.g_01333
OG0000888	Prba.g_01191	Prai.g_01334
OG0000889	Prba.g_01194	Prai.g_01337
OG0000890	Prba.g_01195	Prai.g_01338
OG0000891	Prba.g_01196	Prai.g_01339
OG0000892	Prba.g_01198	Prai.g_01341
OG0000893	Prba.g_01199	Prai.g_01342
OG0000894	Prba.g_01200	Prai.g_01343
OG0000895	Prba.g_01201	Prai.g_01344
OG0000896	Prba.g_01202	Prai.g_01345
OG0000897	Prba.g_01203	Prai.g_01346
OG0000898	Prba.g_01205	Prai.g_01348
OG0000899	Prba.g_01206	Prai.g_01349
OG0000900	Prba.g_00214	Prai.g_01353
OG0000901	Prba.g_00210	Prai.g_01357
OG0000902	Prba.g_00209	Prai.g_01358
OG0000904	Prba.g_00206	Prai.g_01360
OG0000905	Prba.g_00204	Prai.g_01362
OG0000906	Prba.g_00202	Prai.g_01364
OG0000907	Prba.g_00201	Prai.g_01365
OG0000908	Prba.g_00198	Prai.g_01368
OG0000909	Prba.g_00194	Prai.g_01372
OG0000910	Prba.g_00193	Prai.g_01373
OG0000911	Prba.g_00192	Prai.g_01374
OG0000912	Prba.g_00191	Prai.g_01375
OG0000913	Prba.g_00190	Prai.g_01376
OG0000914	Prba.g_00189	Prai.g_01377
OG0000915	Prba.g_00188	Prai.g_01378
OG0000916	Prba.g_00187	Prai.g_01379
OG0000917	Prba.g_00186	Prai.g_01380
OG0000918	Prba.g_00185	Prai.g_01381
OG0000919	Prba.g_00184	Prai.g_01382
OG0000920	Prba.g_00183	Prai.g_01383
OG0000921	Prba.g_00182	Prai.g_01384
OG0000922	Prba.g_00181	Prai.g_01385
OG0000923	Prba.g_00180	Prai.g_01386
OG0000924	Prba.g_00179	Prai.g_01387
OG0000925	Prba.g_00178	Prai.g_01388
OG0000926	Prba.g_00154	Prai.g_01392
OG0000927	Prba.g_00115	Prai.g_01445
OG0000928	Prba.g_00114	Prai.g_01446
OG0000929	Prba.g_00113	Prai.g_01447
OG0000930	Prba.g_00112	Prai.g_01448
OG0000931	Prba.g_00111	Prai.g_01449
OG0000932	Prba.g_00109	Prai.g_01451
OG0000933	Prba.g_00108	Prai.g_01452
OG0000934	Prba.g_00107	Prai.g_01453
OG0000935	Prba.g_00106	Prai.g_01454
OG0000936	Prba.g_00105	Prai.g_01455
OG0000937	Prba.g_00720	Prai.g_01456
OG0000938	Prba.g_00719	Prai.g_01457
OG0000939	Prba.g_00718	Prai.g_01458
OG0000940	Prba.g_00717	Prai.g_01459
OG0000941	Prba.g_00715	Prai.g_01461
OG0000942	Prba.g_00714	Prai.g_01462
OG0000943	Prba.g_00711	Prai.g_01465
OG0000944	Prba.g_00710	Prai.g_01466
OG0000945	Prba.g_00709	Prai.g_01467
OG0000946	Prba.g_00708	Prai.g_01468
OG0000947	Prba.g_00707	Prai.g_01469
OG0000948	Prba.g_00706	Prai.g_01470
OG0000949	Prba.g_00705	Prai.g_01471
OG0000950	Prba.g_00704	Prai.g_01472
OG0000951	Prba.g_00703	Prai.g_01473
OG0000952	Prba.g_00702	Prai.g_01474
OG0000953	Prba.g_00701	Prai.g_01475
OG0000954	Prba.g_00700	Prai.g_01476
OG0000955	Prba.g_00699	Prai.g_01477
OG0000956	Prba.g_00698	Prai.g_01478
OG0000957	Prba.g_00697	Prai.g_01479
OG0000958	Prba.g_00696	Prai.g_01480
OG0000959	Prba.g_00695	Prai.g_01481
OG0000960	Prba.g_00694	Prai.g_01482
OG0000961	Prba.g_00690	Prai.g_01485
OG0000962	Prba.g_00689	Prai.g_01486
OG0000963	Prba.g_00688	Prai.g_01487
OG0000964	Prba.g_00686	Prai.g_01489
OG0000965	Prba.g_00685	Prai.g_01490
OG0000966	Prba.g_00684	Prai.g_01491
OG0000967	Prba.g_00683	Prai.g_01492
OG0000968	Prba.g_00682	Prai.g_01493
OG0000969	Prba.g_00681	Prai.g_01494
OG0000970	Prba.g_00680	Prai.g_01495
OG0000971	Prba.g_00679	Prai.g_01496
OG0000972	Prba.g_00678	Prai.g_01497
OG0000973	Prba.g_00677	Prai.g_01498
OG0000974	Prba.g_00350	Prai.g_01500
OG0000975	Prba.g_00347	Prai.g_01502
OG0000976	Prba.g_00345	Prai.g_01504
OG0000977	Prba.g_00344	Prai.g_01505
OG0000978	Prba.g_00343	Prai.g_01507
OG0000979	Prba.g_00341	Prai.g_01509
OG0000980	Prba.g_00340	Prai.g_01510
OG0000981	Prba.g_00339	Prai.g_01511
OG0000982	Prba.g_00338	Prai.g_01512
OG0000983	Prba.g_00336	Prai.g_01514
OG0000984	Prba.g_00335	Prai.g_01515
OG0000985	Prba.g_00334	Prai.g_01516
OG0000986	Prba.g_00333	Prai.g_01517
OG0000987	Prba.g_00332	Prai.g_01518
OG0000988	Prba.g_00331	Prai.g_01519
OG0000989	Prba.g_00330	Prai.g_01520
OG0000990	Prba.g_00329	Prai.g_01521
OG0000991	Prba.g_00328	Prai.g_01522
OG0000992	Prba.g_00327	Prai.g_01523
OG0000993	Prba.g_00326	Prai.g_01524
OG0000994	Prba.g_00325	Prai.g_01525
OG0000995	Prba.g_00324	Prai.g_01526
OG0000996	Prba.g_00323	Prai.g_01527
OG0000997	Prba.g_00322	Prai.g_01528
OG0000998	Prba.g_00321	Prai.g_01529
OG0000999	Prba.g_00320	Prai.g_01530
OG0001000	Prba.g_00319	Prai.g_01531
OG0001001	Prba.g_00317	Prai.g_01533
OG0001002	Prba.g_00316	Prai.g_01534
OG0001003	Prba.g_00315	Prai.g_01535
OG0001004	Prba.g_00314	Prai.g_01536
OG0001005	Prba.g_00313	Prai.g_01537
OG0001006	Prba.g_00312	Prai.g_01538
OG0001007	Prba.g_00311	Prai.g_01539
OG0001008	Prba.g_00309	Prai.g_01541
OG0001009	Prba.g_00308	Prai.g_01542
OG0001010	Prba.g_00300	Prai.g_01550
OG0001011	Prba.g_00293	Prai.g_01558
OG0001012	Prba.g_00266	Prai.g_01597
OG0001013	Prba.g_00232	Prai.g_01632
OG0001014	Prba.g_00231	Prai.g_01633
OG0001015	Prba.g_00619	Prai.g_01639
OG0001016	Prba.g_00618	Prai.g_01640
OG0001017	Prba.g_00617	Prai.g_01641
OG0001018	Prba.g_00616	Prai.g_01642
OG0001019	Prba.g_00614	Prai.g_01644
OG0001020	Prba.g_00613	Prai.g_01645
OG0001021	Prba.g_00612	Prai.g_01646
OG0001022	Prba.g_00611	Prai.g_01647
OG0001023	Prba.g_00610	Prai.g_01648
OG0001024	Prba.g_00609	Prai.g_01649
OG0001025	Prba.g_00608	Prai.g_01650
OG0001026	Prba.g_00606	Prai.g_01652
OG0001027	Prba.g_00605	Prai.g_01653
OG0001028	Prba.g_00604	Prai.g_01654
OG0001029	Prba.g_00603	Prai.g_01655
OG0001030	Prba.g_00602	Prai.g_01656
OG0001031	Prba.g_00601	Prai.g_01657
OG0001032	Prba.g_00600	Prai.g_01658
OG0001033	Prba.g_00599	Prai.g_01659
OG0001034	Prba.g_00598	Prai.g_01660
OG0001035	Prba.g_00596	Prai.g_01662
OG0001036	Prba.g_00595	Prai.g_01663
OG0001037	Prba.g_00594	Prai.g_01664
OG0001038	Prba.g_00593	Prai.g_01665
OG0001039	Prba.g_00592	Prai.g_01666
OG0001040	Prba.g_00591	Prai.g_01667
OG0001041	Prba.g_00590	Prai.g_01668
OG0001042	Prba.g_00589	Prai.g_01669
OG0001043	Prba.g_00588	Prai.g_01670
OG0001044	Prba.g_00587	Prai.g_01671
OG0001045	Prba.g_00586	Prai.g_01672
OG0001046	Prba.g_00585	Prai.g_01673
OG0001047	Prba.g_00582	Prai.g_01676
OG0001048	Prba.g_00580	Prai.g_01678
OG0001049	Prba.g_00579	Prai.g_01679
OG0001050	Prba.g_00578	Prai.g_01680
OG0001051	Prba.g_00577	Prai.g_01681
OG0001052	Prba.g_00576	Prai.g_01682
OG0001053	Prba.g_00574	Prai.g_01683
OG0001054	Prba.g_00573	Prai.g_01685
OG0001055	Prba.g_00572	Prai.g_01686
OG0001056	Prba.g_00571	Prai.g_01687
OG0001057	Prba.g_00570	Prai.g_01688
OG0001058	Prba.g_00569	Prai.g_01689
OG0001059	Prba.g_00568	Prai.g_01690
OG0001060	Prba.g_00567	Prai.g_01691
OG0001061	Prba.g_00566	Prai.g_01692
OG0001062	Prba.g_00565	Prai.g_01693
OG0001063	Prba.g_00564	Prai.g_01694
OG0001064	Prba.g_00352	Prai.g_01696
OG0001065	Prba.g_00357	Prai.g_01701
OG0001066	Prba.g_00358	Prai.g_01702
OG0001067	Prba.g_00359	Prai.g_01703
OG0001068	Prba.g_00361	Prai.g_01705
OG0001069	Prba.g_00362	Prai.g_01706
OG0001070	Prba.g_00363	Prai.g_01707
OG0001071	Prba.g_00364	Prai.g_01708
OG0001072	Prba.g_00365	Prai.g_01709
OG0001073	Prba.g_00366	Prai.g_01710
OG0001074	Prba.g_00367	Prai.g_01711
OG0001075	Prba.g_00368	Prai.g_01712
OG0001076	Prba.g_00369	Prai.g_01713
OG0001077	Prba.g_00370	Prai.g_01714
OG0001078	Prba.g_00371	Prai.g_01715
OG0001079	Prba.g_00372	Prai.g_01716
OG0001080	Prba.g_00373	Prai.g_01717
OG0001081	Prba.g_00376	Prai.g_01720
OG0001082	Prba.g_00377	Prai.g_01721
OG0001083	Prba.g_00378	Prai.g_01722
OG0001084	Prba.g_00380	Prai.g_01724
OG0001085	Prba.g_00381	Prai.g_01725
OG0001086	Prba.g_00382	Prai.g_01726
OG0001087	Prba.g_00383	Prai.g_01727
OG0001088	Prba.g_00384	Prai.g_01728
OG0001089	Prba.g_00387	Prai.g_01734
OG0001090	Prba.g_00389	Prai.g_01736
OG0001091	Prba.g_00390	Prai.g_01737
OG0001092	Prba.g_00391	Prai.g_01738
OG0001093	Prba.g_00392	Prai.g_01739
OG0001094	Prba.g_00393	Prai.g_01740
OG0001095	Prba.g_00394	Prai.g_01741
OG0001096	Prba.g_00395	Prai.g_01742
OG0001097	Prba.g_00396	Prai.g_01743
OG0001098	Prba.g_00397	Prai.g_01744
OG0001099	Prba.g_00398	Prai.g_01746
OG0001100	Prba.g_00399	Prai.g_01747
OG0001101	Prba.g_00400	Prai.g_01748
OG0001102	Prba.g_00401	Prai.g_01749
OG0001103	Prba.g_00402	Prai.g_01750
OG0001104	Prba.g_00403	Prai.g_01751
OG0001105	Prba.g_00404	Prai.g_01752
OG0001106	Prba.g_00405	Prai.g_01753
OG0001107	Prba.g_00406	Prai.g_01754
OG0001108	Prba.g_00407	Prai.g_01755
OG0001109	Prba.g_00408	Prai.g_01756
OG0001110	Prba.g_00409	Prai.g_01757
OG0001111	Prba.g_00410	Prai.g_01758
OG0001112	Prba.g_00411	Prai.g_01759
OG0001113	Prba.g_00412	Prai.g_01760
OG0001114	Prba.g_00413	Prai.g_01761
OG0001115	Prba.g_00414	Prai.g_01762
OG0001116	Prba.g_00415	Prai.g_01763
OG0001117	Prba.g_00416	Prai.g_01764
OG0001118	Prba.g_00417	Prai.g_01765
OG0001119	Prba.g_00418	Prai.g_01766
OG0001120	Prba.g_00419	Prai.g_01767
OG0001121	Prba.g_00421	Prai.g_01769
OG0001122	Prba.g_00422	Prai.g_01770
OG0001123	Prba.g_00423	Prai.g_01776
OG0001124	Prba.g_00425	Prai.g_01778
OG0001125	Prba.g_00427	Prai.g_01780
OG0001126	Prba.g_00428	Prai.g_01781
OG0001127	Prba.g_00430	Prai.g_01783
OG0001128	Prba.g_00431	Prai.g_01784
OG0001129	Prba.g_00432	Prai.g_01785
OG0001130	Prba.g_00435	Prai.g_01788
OG0001131	Prba.g_00436	Prai.g_01789
OG0001132	Prba.g_00437	Prai.g_01790
OG0001133	Prba.g_00438	Prai.g_01791
OG0001134	Prba.g_01048	Prai.g_01792
OG0001135	Prba.g_01049	Prai.g_01793
OG0001136	Prba.g_01050	Prai.g_01794
OG0001137	Prba.g_01051	Prai.g_01795
OG0001138	Prba.g_01052	Prai.g_01796
OG0001139	Prba.g_01053	Prai.g_01797
OG0001140	Prba.g_01054	Prai.g_01798
OG0001141	Prba.g_01055	Prai.g_01799
OG0001142	Prba.g_01059	Prai.g_01802
OG0001143	Prba.g_01060	Prai.g_01803
OG0001144	Prba.g_01061	Prai.g_01804
OG0001145	Prba.g_01062	Prai.g_01805
OG0001146	Prba.g_01063	Prai.g_01806
OG0001147	Prba.g_01064	Prai.g_01807
OG0001148	Prba.g_01065	Prai.g_01808
OG0001149	Prba.g_01067	Prai.g_01810
OG0001150	Prba.g_01068	Prai.g_01811
OG0001151	Prba.g_01070	Prai.g_01813
OG0001152	Prba.g_01071	Prai.g_01814
OG0001153	Prba.g_01072	Prai.g_01815
