Orthogroup	Prba	Prbd
OG0000546	Prba.g_01695	Prbd.g_00622
OG0000547	Prba.g_01693	Prbd.g_00620
OG0000548	Prba.g_01692	Prbd.g_00619
OG0000549	Prba.g_01691	Prbd.g_00618
OG0000550	Prba.g_01690	Prbd.g_00617
OG0000551	Prba.g_01689	Prbd.g_00616
OG0000552	Prba.g_01688	Prbd.g_00615
OG0000553	Prba.g_01687	Prbd.g_00614
OG0000554	Prba.g_01686	Prbd.g_00613
OG0000555	Prba.g_01685	Prbd.g_00612
OG0000556	Prba.g_01684	Prbd.g_00611
OG0000557	Prba.g_01683	Prbd.g_00610
OG0000558	Prba.g_01682	Prbd.g_00609
OG0000559	Prba.g_01681	Prbd.g_00608
OG0000560	Prba.g_01679	Prbd.g_00606
OG0000561	Prba.g_01678	Prbd.g_00605
OG0000562	Prba.g_01677	Prbd.g_00604
OG0000563	Prba.g_01676	Prbd.g_00603
OG0000564	Prba.g_01675	Prbd.g_00602
OG0000565	Prba.g_01674	Prbd.g_00601
OG0000566	Prba.g_01673	Prbd.g_00600
OG0000567	Prba.g_01672	Prbd.g_00599
OG0000568	Prba.g_01671	Prbd.g_00598
OG0000569	Prba.g_01670	Prbd.g_00597
OG0000570	Prba.g_01669	Prbd.g_00596
OG0000571	Prba.g_01668	Prbd.g_00595
OG0000572	Prba.g_01667	Prbd.g_00594
OG0000573	Prba.g_01664	Prbd.g_00591
OG0000574	Prba.g_01663	Prbd.g_00590
OG0000575	Prba.g_01662	Prbd.g_00589
OG0000576	Prba.g_01661	Prbd.g_00588
OG0000577	Prba.g_01660	Prbd.g_00587
OG0000578	Prba.g_01659	Prbd.g_00586
OG0000579	Prba.g_01658	Prbd.g_00585
OG0000580	Prba.g_01657	Prbd.g_00584
OG0000581	Prba.g_01656	Prbd.g_00583
OG0000582	Prba.g_01655	Prbd.g_00582
OG0000583	Prba.g_01654	Prbd.g_00581
OG0000584	Prba.g_01653	Prbd.g_00580
OG0000585	Prba.g_01652	Prbd.g_00579
OG0000586	Prba.g_01650	Prbd.g_00577
OG0000587	Prba.g_01649	Prbd.g_00576
OG0000588	Prba.g_01647	Prbd.g_00574
OG0000589	Prba.g_01646	Prbd.g_00573
OG0000590	Prba.g_01644	Prbd.g_00571
OG0000591	Prba.g_01638	Prbd.g_00565
OG0000592	Prba.g_01637	Prbd.g_00564
OG0000593	Prba.g_01636	Prbd.g_00563
OG0000594	Prba.g_01634	Prbd.g_00561
OG0000595	Prba.g_01633	Prbd.g_00560
OG0000596	Prba.g_01632	Prbd.g_00559
OG0000597	Prba.g_01630	Prbd.g_00557
OG0000598	Prba.g_01629	Prbd.g_00556
OG0000599	Prba.g_01628	Prbd.g_00555
OG0000600	Prba.g_01627	Prbd.g_00554
OG0000601	Prba.g_01625	Prbd.g_00552
OG0000602	Prba.g_01624	Prbd.g_00551
OG0000603	Prba.g_01623	Prbd.g_00550
OG0000604	Prba.g_01622	Prbd.g_00549
OG0000605	Prba.g_01621	Prbd.g_00548
OG0000606	Prba.g_01620	Prbd.g_00547
OG0000607	Prba.g_01618	Prbd.g_00545
OG0000608	Prba.g_01617	Prbd.g_00544
OG0000609	Prba.g_01613	Prbd.g_00540
OG0000610	Prba.g_01612	Prbd.g_00539
OG0000611	Prba.g_01593	Prbd.g_00008
OG0000612	Prba.g_01592	Prbd.g_00009
OG0000613	Prba.g_01591	Prbd.g_00010
OG0000614	Prba.g_01590	Prbd.g_00011
OG0000615	Prba.g_01588	Prbd.g_00013
OG0000616	Prba.g_01587	Prbd.g_00014
OG0000617	Prba.g_01586	Prbd.g_00015
OG0000618	Prba.g_01585	Prbd.g_00016
OG0000619	Prba.g_01584	Prbd.g_00017
OG0000620	Prba.g_01583	Prbd.g_00018
OG0000621	Prba.g_01582	Prbd.g_00019
OG0000622	Prba.g_01581	Prbd.g_00020
OG0000623	Prba.g_01580	Prbd.g_00021
OG0000624	Prba.g_01579	Prbd.g_00022
OG0000625	Prba.g_01578	Prbd.g_00023
OG0000626	Prba.g_01577	Prbd.g_00024
OG0000627	Prba.g_01576	Prbd.g_00025
OG0000628	Prba.g_01575	Prbd.g_00026
OG0000629	Prba.g_01574	Prbd.g_00027
OG0000630	Prba.g_01573	Prbd.g_00028
OG0000631	Prba.g_01571	Prbd.g_00030
OG0000632	Prba.g_01558	Prbd.g_00045
OG0000633	Prba.g_01554	Prbd.g_00049
OG0000634	Prba.g_01541	Prbd.g_00062
OG0000635	Prba.g_01534	Prbd.g_00066
OG0000636	Prba.g_01533	Prbd.g_00067
OG0000637	Prba.g_01532	Prbd.g_00068
OG0000638	Prba.g_01521	Prbd.g_00080
OG0000639	Prba.g_01512	Prbd.g_00089
OG0000640	Prba.g_01510	Prbd.g_00091
OG0000641	Prba.g_01508	Prbd.g_00093
OG0000642	Prba.g_01507	Prbd.g_00094
OG0000643	Prba.g_01506	Prbd.g_00095
OG0000644	Prba.g_01505	Prbd.g_00096
OG0000645	Prba.g_01504	Prbd.g_00097
OG0000646	Prba.g_01503	Prbd.g_00098
OG0000647	Prba.g_01502	Prbd.g_00099
OG0000648	Prba.g_01500	Prbd.g_00101
OG0000649	Prba.g_01499	Prbd.g_00102
OG0000650	Prba.g_01498	Prbd.g_00103
OG0000651	Prba.g_01497	Prbd.g_00104
OG0000652	Prba.g_01496	Prbd.g_00105
OG0000653	Prba.g_01495	Prbd.g_00106
OG0000654	Prba.g_01493	Prbd.g_00108
OG0000655	Prba.g_01491	Prbd.g_00110
OG0000656	Prba.g_01490	Prbd.g_00111
OG0000657	Prba.g_01489	Prbd.g_00112
OG0000658	Prba.g_01488	Prbd.g_00113
OG0000659	Prba.g_01487	Prbd.g_00114
OG0000660	Prba.g_01486	Prbd.g_00115
OG0000661	Prba.g_01485	Prbd.g_00116
OG0000662	Prba.g_01484	Prbd.g_00117
OG0000663	Prba.g_01483	Prbd.g_00118
OG0000664	Prba.g_01482	Prbd.g_00119
OG0000665	Prba.g_01481	Prbd.g_00120
OG0000666	Prba.g_01480	Prbd.g_00121
OG0000667	Prba.g_01479	Prbd.g_00122
OG0000668	Prba.g_01478	Prbd.g_00123
OG0000669	Prba.g_01476	Prbd.g_00125
OG0000670	Prba.g_01475	Prbd.g_00126
OG0000671	Prba.g_01474	Prbd.g_00127
OG0000672	Prba.g_01473	Prbd.g_00128
OG0000673	Prba.g_01472	Prbd.g_00129
OG0000674	Prba.g_01471	Prbd.g_00130
OG0000675	Prba.g_01469	Prbd.g_00132
OG0000676	Prba.g_01468	Prbd.g_00133
OG0000677	Prba.g_01465	Prbd.g_00136
OG0000678	Prba.g_01463	Prbd.g_00138
OG0000679	Prba.g_01462	Prbd.g_00139
OG0000680	Prba.g_01461	Prbd.g_00140
OG0000681	Prba.g_01460	Prbd.g_00141
OG0000682	Prba.g_01459	Prbd.g_00142
OG0000683	Prba.g_01457	Prbd.g_00144
OG0000684	Prba.g_01456	Prbd.g_00145
OG0000685	Prba.g_01455	Prbd.g_00146
OG0000686	Prba.g_01454	Prbd.g_00147
OG0000687	Prba.g_01453	Prbd.g_00148
OG0000688	Prba.g_01452	Prbd.g_00149
OG0000689	Prba.g_01451	Prbd.g_00150
OG0000690	Prba.g_01450	Prbd.g_00151
OG0000691	Prba.g_01449	Prbd.g_00152
OG0000692	Prba.g_01447	Prbd.g_00154
OG0000693	Prba.g_01446	Prbd.g_00155
OG0000694	Prba.g_01445	Prbd.g_00156
OG0000695	Prba.g_01444	Prbd.g_00157
OG0000696	Prba.g_01443	Prbd.g_00158
OG0000697	Prba.g_01441	Prbd.g_00160
OG0000698	Prba.g_01439	Prbd.g_00162
OG0000699	Prba.g_01438	Prbd.g_00163
OG0000700	Prba.g_01411	Prbd.g_00190
OG0000701	Prba.g_01407	Prbd.g_00194
OG0000702	Prba.g_01404	Prbd.g_00197
OG0000703	Prba.g_01403	Prbd.g_00198
OG0000704	Prba.g_01402	Prbd.g_00199
OG0000705	Prba.g_01401	Prbd.g_00200
OG0000706	Prba.g_01400	Prbd.g_00201
OG0000707	Prba.g_01398	Prbd.g_00203
OG0000708	Prba.g_01397	Prbd.g_00204
OG0000709	Prba.g_01395	Prbd.g_00206
OG0000710	Prba.g_01394	Prbd.g_00207
OG0000711	Prba.g_01393	Prbd.g_00208
OG0000712	Prba.g_01392	Prbd.g_00209
OG0000713	Prba.g_01391	Prbd.g_00210
OG0000714	Prba.g_01389	Prbd.g_00212
OG0000715	Prba.g_01388	Prbd.g_00213
OG0000716	Prba.g_01386	Prbd.g_00215
OG0000717	Prba.g_01385	Prbd.g_00216
OG0000718	Prba.g_01384	Prbd.g_00217
OG0000719	Prba.g_01382	Prbd.g_00219
OG0000720	Prba.g_01381	Prbd.g_00220
OG0000721	Prba.g_01379	Prbd.g_00222
OG0000722	Prba.g_01378	Prbd.g_00223
OG0000723	Prba.g_01377	Prbd.g_00224
OG0000724	Prba.g_01375	Prbd.g_00226
OG0000725	Prba.g_01374	Prbd.g_00227
OG0000726	Prba.g_01373	Prbd.g_00228
OG0000727	Prba.g_01372	Prbd.g_00229
OG0000728	Prba.g_01371	Prbd.g_00230
OG0000729	Prba.g_01370	Prbd.g_00231
OG0000730	Prba.g_01369	Prbd.g_00232
OG0000731	Prba.g_01368	Prbd.g_00233
OG0000732	Prba.g_01367	Prbd.g_00234
OG0000733	Prba.g_01366	Prbd.g_00235
OG0000734	Prba.g_01365	Prbd.g_00236
OG0000735	Prba.g_01363	Prbd.g_00238
OG0000736	Prba.g_01362	Prbd.g_00239
OG0000737	Prba.g_01361	Prbd.g_00240
OG0000738	Prba.g_01360	Prbd.g_00241
OG0000739	Prba.g_01359	Prbd.g_00242
OG0000740	Prba.g_01358	Prbd.g_00243
OG0000741	Prba.g_01357	Prbd.g_00244
OG0000742	Prba.g_01355	Prbd.g_00246
OG0000743	Prba.g_01354	Prbd.g_00247
OG0000744	Prba.g_01353	Prbd.g_00248
OG0000745	Prba.g_01352	Prbd.g_00249
OG0000746	Prba.g_01351	Prbd.g_00250
OG0000747	Prba.g_01350	Prbd.g_00251
OG0000748	Prba.g_01349	Prbd.g_00252
OG0000749	Prba.g_01348	Prbd.g_00253
OG0000750	Prba.g_01347	Prbd.g_00254
OG0000751	Prba.g_01346	Prbd.g_00255
OG0000752	Prba.g_01345	Prbd.g_00256
OG0000753	Prba.g_01343	Prbd.g_00258
OG0000754	Prba.g_01342	Prbd.g_00259
OG0000755	Prba.g_01341	Prbd.g_00260
OG0000756	Prba.g_01340	Prbd.g_00261
OG0000757	Prba.g_01339	Prbd.g_00262
OG0000758	Prba.g_01338	Prbd.g_00263
OG0000759	Prba.g_01336	Prbd.g_00265
OG0000760	Prba.g_01335	Prbd.g_00266
OG0000761	Prba.g_01334	Prbd.g_00267
OG0000762	Prba.g_01332	Prbd.g_00269
OG0000763	Prba.g_01331	Prbd.g_00270
OG0000764	Prba.g_01330	Prbd.g_00271
OG0000765	Prba.g_01329	Prbd.g_00272
OG0000766	Prba.g_01328	Prbd.g_00273
OG0000767	Prba.g_01326	Prbd.g_00275
OG0000768	Prba.g_01325	Prbd.g_00276
OG0000769	Prba.g_01324	Prbd.g_00277
OG0000770	Prba.g_01323	Prbd.g_00278
OG0000771	Prba.g_01322	Prbd.g_00279
OG0000772	Prba.g_01321	Prbd.g_00280
OG0000773	Prba.g_01320	Prbd.g_00281
OG0000774	Prba.g_01319	Prbd.g_00282
OG0000775	Prba.g_01318	Prbd.g_00283
OG0000776	Prba.g_01316	Prbd.g_00285
OG0000777	Prba.g_01314	Prbd.g_00287
OG0000778	Prba.g_01313	Prbd.g_00288
OG0000779	Prba.g_01312	Prbd.g_00289
OG0000780	Prba.g_01310	Prbd.g_00291
OG0000781	Prba.g_01308	Prbd.g_00293
OG0000782	Prba.g_01307	Prbd.g_00294
OG0000783	Prba.g_01295	Prbd.g_00309
OG0000784	Prba.g_01293	Prbd.g_00311
OG0000785	Prba.g_01292	Prbd.g_00312
OG0000786	Prba.g_01291	Prbd.g_00313
OG0000787	Prba.g_01290	Prbd.g_00314
OG0000788	Prba.g_01286	Prbd.g_00318
OG0000789	Prba.g_01284	Prbd.g_00320
OG0000790	Prba.g_01283	Prbd.g_00321
OG0000791	Prba.g_01282	Prbd.g_00322
OG0000792	Prba.g_01281	Prbd.g_00323
OG0000793	Prba.g_01280	Prbd.g_00324
OG0000794	Prba.g_01278	Prbd.g_00326
OG0000795	Prba.g_01275	Prbd.g_00329
OG0000796	Prba.g_01274	Prbd.g_00330
OG0000797	Prba.g_01272	Prbd.g_00332
OG0000798	Prba.g_01271	Prbd.g_00333
OG0000799	Prba.g_01270	Prbd.g_00334
OG0000800	Prba.g_01269	Prbd.g_00335
OG0000801	Prba.g_01266	Prbd.g_00338
OG0000802	Prba.g_01265	Prbd.g_00339
OG0000803	Prba.g_01263	Prbd.g_00341
OG0000804	Prba.g_01262	Prbd.g_00342
OG0000805	Prba.g_01261	Prbd.g_00343
OG0000806	Prba.g_01259	Prbd.g_00345
OG0000807	Prba.g_01234	Prbd.g_00370
OG0000808	Prba.g_01225	Prbd.g_00380
OG0000809	Prba.g_01222	Prbd.g_00383
OG0000810	Prba.g_01221	Prbd.g_00384
OG0000811	Prba.g_01214	Prbd.g_00391
OG0000812	Prba.g_00749	Prbd.g_00395
OG0000813	Prba.g_00745	Prbd.g_00399
OG0000814	Prba.g_00743	Prbd.g_00401
OG0000815	Prba.g_00729	Prbd.g_00414
OG0000816	Prba.g_00096	Prbd.g_00428
OG0000817	Prba.g_00095	Prbd.g_00429
OG0000818	Prba.g_00090	Prbd.g_00434
OG0000819	Prba.g_00083	Prbd.g_00449
OG0000820	Prba.g_00079	Prbd.g_00453
OG0000821	Prba.g_00077	Prbd.g_00455
OG0000822	Prba.g_00076	Prbd.g_00456
OG0000823	Prba.g_00075	Prbd.g_00457
OG0000824	Prba.g_00074	Prbd.g_00458
OG0000825	Prba.g_00073	Prbd.g_00459
OG0000826	Prba.g_00072	Prbd.g_00460
OG0000827	Prba.g_00071	Prbd.g_00461
OG0000828	Prba.g_00070	Prbd.g_00462
OG0000829	Prba.g_00069	Prbd.g_00463
OG0000830	Prba.g_00068	Prbd.g_00464
OG0000831	Prba.g_00065	Prbd.g_00467
OG0000832	Prba.g_00063	Prbd.g_00469
OG0000833	Prba.g_00062	Prbd.g_00470
OG0000834	Prba.g_00060	Prbd.g_00471
OG0000835	Prba.g_00059	Prbd.g_00472
OG0000836	Prba.g_00058	Prbd.g_00473
OG0000837	Prba.g_00056	Prbd.g_00475
OG0000838	Prba.g_00055	Prbd.g_00476
OG0000839	Prba.g_00054	Prbd.g_00477
OG0000840	Prba.g_00053	Prbd.g_00478
OG0000841	Prba.g_00052	Prbd.g_00479
OG0000842	Prba.g_00051	Prbd.g_00480
OG0000843	Prba.g_00050	Prbd.g_00481
OG0000844	Prba.g_00049	Prbd.g_00482
OG0000845	Prba.g_00048	Prbd.g_00483
OG0000846	Prba.g_00045	Prbd.g_00486
OG0000847	Prba.g_00043	Prbd.g_00488
OG0000848	Prba.g_00042	Prbd.g_00489
OG0000849	Prba.g_00041	Prbd.g_00490
OG0000850	Prba.g_00040	Prbd.g_00491
OG0000851	Prba.g_00039	Prbd.g_00492
OG0000852	Prba.g_00037	Prbd.g_00494
OG0000853	Prba.g_00036	Prbd.g_00495
OG0000854	Prba.g_00034	Prbd.g_00497
OG0000855	Prba.g_00033	Prbd.g_00498
OG0000856	Prba.g_00032	Prbd.g_00499
OG0000857	Prba.g_00031	Prbd.g_00500
OG0000858	Prba.g_00030	Prbd.g_00501
OG0000859	Prba.g_00029	Prbd.g_00502
OG0000860	Prba.g_00028	Prbd.g_00503
OG0000861	Prba.g_00027	Prbd.g_00504
OG0000862	Prba.g_00026	Prbd.g_00505
OG0000863	Prba.g_00025	Prbd.g_00506
OG0000864	Prba.g_00024	Prbd.g_00507
OG0000865	Prba.g_00023	Prbd.g_00508
OG0000866	Prba.g_00022	Prbd.g_00509
OG0000867	Prba.g_00021	Prbd.g_00510
OG0000868	Prba.g_00020	Prbd.g_00511
OG0000869	Prba.g_00018	Prbd.g_00513
OG0000870	Prba.g_00017	Prbd.g_00514
OG0000871	Prba.g_00015	Prbd.g_00516
OG0000872	Prba.g_00014	Prbd.g_00517
OG0000873	Prba.g_00012	Prbd.g_00519
OG0000874	Prba.g_00011	Prbd.g_00520
OG0000875	Prba.g_00010	Prbd.g_00521
OG0000876	Prba.g_00009	Prbd.g_00522
OG0000877	Prba.g_00007	Prbd.g_00524
OG0000878	Prba.g_01167	Prbd.g_01858
OG0000879	Prba.g_01181	Prbd.g_01812
OG0000880	Prba.g_01182	Prbd.g_01811
OG0000881	Prba.g_01183	Prbd.g_01810
OG0000882	Prba.g_01184	Prbd.g_01809
OG0000883	Prba.g_01185	Prbd.g_01808
OG0000884	Prba.g_01187	Prbd.g_01806
OG0000885	Prba.g_01188	Prbd.g_01805
OG0000886	Prba.g_01189	Prbd.g_01804
OG0000887	Prba.g_01190	Prbd.g_01803
OG0000888	Prba.g_01191	Prbd.g_01802
OG0000889	Prba.g_01194	Prbd.g_01799
OG0000890	Prba.g_01195	Prbd.g_01798
OG0000891	Prba.g_01196	Prbd.g_01797
OG0000892	Prba.g_01198	Prbd.g_01795
OG0000893	Prba.g_01199	Prbd.g_01794
OG0000894	Prba.g_01200	Prbd.g_01793
OG0000895	Prba.g_01201	Prbd.g_01792
OG0000896	Prba.g_01202	Prbd.g_01791
OG0000897	Prba.g_01203	Prbd.g_01790
OG0000898	Prba.g_01205	Prbd.g_01788
OG0000899	Prba.g_01206	Prbd.g_01787
OG0000900	Prba.g_00214	Prbd.g_01782
OG0000901	Prba.g_00210	Prbd.g_01778
OG0000902	Prba.g_00209	Prbd.g_01777
OG0000903	Prba.g_00208	Prbd.g_01776
OG0000904	Prba.g_00206	Prbd.g_01774
OG0000905	Prba.g_00204	Prbd.g_01772
OG0000906	Prba.g_00202	Prbd.g_01770
OG0000907	Prba.g_00201	Prbd.g_01769
OG0000908	Prba.g_00198	Prbd.g_01766
OG0000909	Prba.g_00194	Prbd.g_01762
OG0000910	Prba.g_00193	Prbd.g_01761
OG0000911	Prba.g_00192	Prbd.g_01760
OG0000912	Prba.g_00191	Prbd.g_01759
OG0000913	Prba.g_00190	Prbd.g_01758
OG0000914	Prba.g_00189	Prbd.g_01757
OG0000915	Prba.g_00188	Prbd.g_01756
OG0000916	Prba.g_00187	Prbd.g_01755
OG0000917	Prba.g_00186	Prbd.g_01754
OG0000918	Prba.g_00185	Prbd.g_01753
OG0000919	Prba.g_00184	Prbd.g_01752
OG0000920	Prba.g_00183	Prbd.g_01751
OG0000921	Prba.g_00182	Prbd.g_01750
OG0000922	Prba.g_00181	Prbd.g_01749
OG0000923	Prba.g_00180	Prbd.g_01748
OG0000924	Prba.g_00179	Prbd.g_01747
OG0000925	Prba.g_00178	Prbd.g_01746
OG0000926	Prba.g_00154	Prbd.g_01736
OG0000927	Prba.g_00115	Prbd.g_01707
OG0000928	Prba.g_00114	Prbd.g_01706
OG0000929	Prba.g_00113	Prbd.g_01705
OG0000930	Prba.g_00112	Prbd.g_01704
OG0000931	Prba.g_00111	Prbd.g_01703
OG0000932	Prba.g_00109	Prbd.g_01701
OG0000933	Prba.g_00108	Prbd.g_01700
OG0000934	Prba.g_00107	Prbd.g_01699
OG0000935	Prba.g_00106	Prbd.g_01698
OG0000936	Prba.g_00105	Prbd.g_01697
OG0000937	Prba.g_00720	Prbd.g_01696
OG0000938	Prba.g_00719	Prbd.g_01695
OG0000939	Prba.g_00718	Prbd.g_01694
OG0000940	Prba.g_00717	Prbd.g_01693
OG0000941	Prba.g_00715	Prbd.g_01691
OG0000942	Prba.g_00714	Prbd.g_01690
OG0000943	Prba.g_00711	Prbd.g_01687
OG0000944	Prba.g_00710	Prbd.g_01686
OG0000945	Prba.g_00709	Prbd.g_01685
OG0000946	Prba.g_00708	Prbd.g_01684
OG0000947	Prba.g_00707	Prbd.g_01683
OG0000948	Prba.g_00706	Prbd.g_01682
OG0000949	Prba.g_00705	Prbd.g_01681
OG0000950	Prba.g_00704	Prbd.g_01680
OG0000951	Prba.g_00703	Prbd.g_01679
OG0000952	Prba.g_00702	Prbd.g_01678
OG0000953	Prba.g_00701	Prbd.g_01677
OG0000954	Prba.g_00700	Prbd.g_01676
OG0000955	Prba.g_00699	Prbd.g_01675
OG0000956	Prba.g_00698	Prbd.g_01674
OG0000957	Prba.g_00697	Prbd.g_01673
OG0000958	Prba.g_00696	Prbd.g_01672
OG0000959	Prba.g_00695	Prbd.g_01671
OG0000960	Prba.g_00694	Prbd.g_01670
OG0000961	Prba.g_00690	Prbd.g_01666
OG0000962	Prba.g_00689	Prbd.g_01665
OG0000963	Prba.g_00688	Prbd.g_01664
OG0000964	Prba.g_00686	Prbd.g_01662
OG0000965	Prba.g_00685	Prbd.g_01661
OG0000966	Prba.g_00684	Prbd.g_01660
OG0000967	Prba.g_00683	Prbd.g_01659
OG0000968	Prba.g_00682	Prbd.g_01658
OG0000969	Prba.g_00681	Prbd.g_01657
OG0000970	Prba.g_00680	Prbd.g_01656
OG0000971	Prba.g_00679	Prbd.g_01655
OG0000972	Prba.g_00678	Prbd.g_01654
OG0000973	Prba.g_00677	Prbd.g_01653
OG0000974	Prba.g_00350	Prbd.g_01651
OG0000975	Prba.g_00347	Prbd.g_01648
OG0000976	Prba.g_00345	Prbd.g_01646
OG0000977	Prba.g_00344	Prbd.g_01645
OG0000978	Prba.g_00343	Prbd.g_01644
OG0000979	Prba.g_00341	Prbd.g_01642
OG0000980	Prba.g_00340	Prbd.g_01641
OG0000981	Prba.g_00339	Prbd.g_01640
OG0000982	Prba.g_00338	Prbd.g_01639
OG0000983	Prba.g_00336	Prbd.g_01637
OG0000984	Prba.g_00335	Prbd.g_01636
OG0000985	Prba.g_00334	Prbd.g_01635
OG0000986	Prba.g_00333	Prbd.g_01634
OG0000987	Prba.g_00332	Prbd.g_01633
OG0000988	Prba.g_00331	Prbd.g_01632
OG0000989	Prba.g_00330	Prbd.g_01631
OG0000990	Prba.g_00329	Prbd.g_01630
OG0000991	Prba.g_00328	Prbd.g_01629
OG0000992	Prba.g_00327	Prbd.g_01628
OG0000993	Prba.g_00326	Prbd.g_01627
OG0000994	Prba.g_00325	Prbd.g_01626
OG0000995	Prba.g_00324	Prbd.g_01625
OG0000996	Prba.g_00323	Prbd.g_01624
OG0000997	Prba.g_00322	Prbd.g_01623
OG0000998	Prba.g_00321	Prbd.g_01622
OG0000999	Prba.g_00320	Prbd.g_01621
OG0001000	Prba.g_00319	Prbd.g_01620
OG0001001	Prba.g_00317	Prbd.g_01617
OG0001002	Prba.g_00316	Prbd.g_01616
OG0001003	Prba.g_00315	Prbd.g_01615
OG0001004	Prba.g_00314	Prbd.g_01614
OG0001005	Prba.g_00313	Prbd.g_01613
OG0001006	Prba.g_00312	Prbd.g_01612
OG0001007	Prba.g_00311	Prbd.g_01611
OG0001008	Prba.g_00309	Prbd.g_01609
OG0001009	Prba.g_00308	Prbd.g_01608
OG0001010	Prba.g_00300	Prbd.g_01600
OG0001011	Prba.g_00293	Prbd.g_01593
OG0001012	Prba.g_00266	Prbd.g_01566
OG0001013	Prba.g_00232	Prbd.g_01531
OG0001014	Prba.g_00231	Prbd.g_01530
OG0001015	Prba.g_00619	Prbd.g_01524
OG0001016	Prba.g_00618	Prbd.g_01523
OG0001017	Prba.g_00617	Prbd.g_01522
OG0001018	Prba.g_00616	Prbd.g_01521
OG0001019	Prba.g_00614	Prbd.g_01519
OG0001020	Prba.g_00613	Prbd.g_01518
OG0001021	Prba.g_00612	Prbd.g_01517
OG0001022	Prba.g_00611	Prbd.g_01516
OG0001023	Prba.g_00610	Prbd.g_01515
OG0001024	Prba.g_00609	Prbd.g_01514
OG0001025	Prba.g_00608	Prbd.g_01513
OG0001026	Prba.g_00606	Prbd.g_01511
OG0001027	Prba.g_00605	Prbd.g_01510
OG0001028	Prba.g_00604	Prbd.g_01509
OG0001029	Prba.g_00603	Prbd.g_01508
OG0001030	Prba.g_00602	Prbd.g_01507
OG0001031	Prba.g_00601	Prbd.g_01506
OG0001032	Prba.g_00600	Prbd.g_01505
OG0001033	Prba.g_00599	Prbd.g_01504
OG0001034	Prba.g_00598	Prbd.g_01503
OG0001035	Prba.g_00596	Prbd.g_01501
OG0001036	Prba.g_00595	Prbd.g_01500
OG0001037	Prba.g_00594	Prbd.g_01499
OG0001038	Prba.g_00593	Prbd.g_01498
OG0001039	Prba.g_00592	Prbd.g_01497
OG0001040	Prba.g_00591	Prbd.g_01496
OG0001041	Prba.g_00590	Prbd.g_01495
OG0001042	Prba.g_00589	Prbd.g_01494
OG0001043	Prba.g_00588	Prbd.g_01493
OG0001044	Prba.g_00587	Prbd.g_01492
OG0001045	Prba.g_00586	Prbd.g_01491
OG0001046	Prba.g_00585	Prbd.g_01490
OG0001047	Prba.g_00582	Prbd.g_01487
OG0001048	Prba.g_00580	Prbd.g_01485
OG0001049	Prba.g_00579	Prbd.g_01484
OG0001050	Prba.g_00578	Prbd.g_01483
OG0001051	Prba.g_00577	Prbd.g_01482
OG0001052	Prba.g_00576	Prbd.g_01481
OG0001053	Prba.g_00574	Prbd.g_01479
OG0001054	Prba.g_00573	Prbd.g_01477
OG0001055	Prba.g_00572	Prbd.g_01476
OG0001056	Prba.g_00571	Prbd.g_01475
OG0001057	Prba.g_00570	Prbd.g_01474
OG0001058	Prba.g_00569	Prbd.g_01473
OG0001059	Prba.g_00568	Prbd.g_01472
OG0001060	Prba.g_00567	Prbd.g_01471
OG0001061	Prba.g_00566	Prbd.g_01470
OG0001062	Prba.g_00565	Prbd.g_01469
OG0001063	Prba.g_00564	Prbd.g_01468
OG0001064	Prba.g_00352	Prbd.g_01466
OG0001065	Prba.g_00357	Prbd.g_01463
OG0001066	Prba.g_00358	Prbd.g_01462
OG0001067	Prba.g_00359	Prbd.g_01461
OG0001068	Prba.g_00361	Prbd.g_01459
OG0001069	Prba.g_00362	Prbd.g_01458
OG0001070	Prba.g_00363	Prbd.g_01457
OG0001071	Prba.g_00364	Prbd.g_01456
OG0001072	Prba.g_00365	Prbd.g_01455
OG0001073	Prba.g_00366	Prbd.g_01454
OG0001074	Prba.g_00367	Prbd.g_01453
OG0001075	Prba.g_00368	Prbd.g_01452
OG0001076	Prba.g_00369	Prbd.g_01451
OG0001077	Prba.g_00370	Prbd.g_01450
OG0001078	Prba.g_00371	Prbd.g_01449
OG0001079	Prba.g_00372	Prbd.g_01448
OG0001080	Prba.g_00373	Prbd.g_01447
OG0001081	Prba.g_00376	Prbd.g_01444
OG0001082	Prba.g_00377	Prbd.g_01443
OG0001083	Prba.g_00378	Prbd.g_01442
OG0001084	Prba.g_00380	Prbd.g_01440
OG0001085	Prba.g_00381	Prbd.g_01439
OG0001086	Prba.g_00382	Prbd.g_01438
OG0001087	Prba.g_00383	Prbd.g_01437
OG0001088	Prba.g_00384	Prbd.g_01436
OG0001089	Prba.g_00387	Prbd.g_01433
OG0001090	Prba.g_00389	Prbd.g_01431
OG0001091	Prba.g_00390	Prbd.g_01430
OG0001092	Prba.g_00391	Prbd.g_01429
OG0001093	Prba.g_00392	Prbd.g_01428
OG0001094	Prba.g_00393	Prbd.g_01427
OG0001095	Prba.g_00394	Prbd.g_01426
OG0001096	Prba.g_00395	Prbd.g_01425
OG0001097	Prba.g_00396	Prbd.g_01424
OG0001098	Prba.g_00397	Prbd.g_01423
OG0001099	Prba.g_00398	Prbd.g_01422
OG0001100	Prba.g_00399	Prbd.g_01421
OG0001101	Prba.g_00400	Prbd.g_01420
OG0001102	Prba.g_00401	Prbd.g_01419
OG0001103	Prba.g_00402	Prbd.g_01418
OG0001104	Prba.g_00403	Prbd.g_01417
