Orthogroup	Pras	Syaq
OG0000579	Pras.g_01478	Syaq.g_01996
OG0000580	Pras.g_01479	Syaq.g_01997
OG0000581	Pras.g_01481	Syaq.g_02003
OG0000582	Pras.g_01484	Syaq.g_02012
OG0000583	Pras.g_01485	Syaq.g_02013
OG0000584	Pras.g_01486	Syaq.g_02014
OG0000585	Pras.g_01488	Syaq.g_02017
OG0000586	Pras.g_01489	Syaq.g_02018
OG0000587	Pras.g_01490	Syaq.g_02020
OG0000588	Pras.g_01494	Syaq.g_02043
OG0000589	Pras.g_01497	Syaq.g_02057
OG0000590	Pras.g_01498	Syaq.g_02058
OG0000591	Pras.g_01501	Syaq.g_02066
OG0000592	Pras.g_01502	Syaq.g_02067
OG0000593	Pras.g_01508	Syaq.g_02078
OG0000594	Pras.g_01509	Syaq.g_02079
OG0000595	Pras.g_01510	Syaq.g_02080
OG0000596	Pras.g_01514	Syaq.g_02085
OG0000597	Pras.g_01516	Syaq.g_02088
OG0000598	Pras.g_01517	Syaq.g_02089
OG0000599	Pras.g_01520	Syaq.g_02096
OG0000600	Pras.g_01521	Syaq.g_02097
OG0000601	Pras.g_01522	Syaq.g_02098
OG0000602	Pras.g_01524	Syaq.g_02104
OG0000603	Pras.g_01525	Syaq.g_02105
OG0000604	Pras.g_01526	Syaq.g_02107
OG0000605	Pras.g_01527	Syaq.g_02151
OG0000606	Pras.g_01530	Syaq.g_02231
OG0000607	Pras.g_01533	Syaq.g_02234
OG0000608	Pras.g_01534	Syaq.g_02235
OG0000609	Pras.g_01535	Syaq.g_02237
OG0000610	Pras.g_01540	Syaq.g_02244
OG0000611	Pras.g_01543	Syaq.g_02247
OG0000612	Pras.g_01544	Syaq.g_02248
OG0000613	Pras.g_01549	Syaq.g_00885
OG0000614	Pras.g_01568	Syaq.g_02588
OG0000615	Pras.g_01576	Syaq.g_02302
OG0000616	Pras.g_01580	Syaq.g_01168
OG0000617	Pras.g_01612	Syaq.g_00031
OG0000618	Pras.g_01613	Syaq.g_00032
OG0000619	Pras.g_01614	Syaq.g_00033
OG0000620	Pras.g_01617	Syaq.g_00038
OG0000621	Pras.g_01618	Syaq.g_00039
OG0000622	Pras.g_01619	Syaq.g_00040
OG0000623	Pras.g_01620	Syaq.g_00041
OG0000624	Pras.g_01621	Syaq.g_00042
OG0000625	Pras.g_01622	Syaq.g_00043
OG0000626	Pras.g_01623	Syaq.g_00044
OG0000627	Pras.g_01624	Syaq.g_02425
OG0000628	Pras.g_01625	Syaq.g_02426
OG0000629	Pras.g_01626	Syaq.g_02429
OG0000630	Pras.g_01629	Syaq.g_02433
OG0000631	Pras.g_01692	Syaq.g_02441
OG0000632	Pras.g_01693	Syaq.g_02442
OG0000633	Pras.g_01694	Syaq.g_02444
OG0000634	Pras.g_01697	Syaq.g_02336
OG0000635	Pras.g_01698	Syaq.g_02337
OG0000636	Pras.g_01700	Syaq.g_02339
OG0000637	Pras.g_01702	Syaq.g_02341
OG0000638	Pras.g_01703	Syaq.g_02342
OG0000639	Pras.g_01704	Syaq.g_02343
OG0000640	Pras.g_01705	Syaq.g_02344
OG0000641	Pras.g_01709	Syaq.g_02348
OG0000642	Pras.g_01710	Syaq.g_02349
OG0000643	Pras.g_01711	Syaq.g_02350
OG0000644	Pras.g_01712	Syaq.g_02351
OG0000645	Pras.g_01713	Syaq.g_02353
OG0000646	Pras.g_01715	Syaq.g_02356
OG0000647	Pras.g_01716	Syaq.g_02358
OG0000648	Pras.g_01718	Syaq.g_02360
OG0000649	Pras.g_01719	Syaq.g_02361
OG0000650	Pras.g_01720	Syaq.g_02362
OG0000651	Pras.g_01721	Syaq.g_02363
OG0000652	Pras.g_01722	Syaq.g_02364
OG0000653	Pras.g_01724	Syaq.g_02367
OG0000654	Pras.g_01725	Syaq.g_02368
OG0000655	Pras.g_01726	Syaq.g_02369
OG0000656	Pras.g_01729	Syaq.g_02372
OG0000657	Pras.g_01736	Syaq.g_02382
OG0000658	Pras.g_01737	Syaq.g_02385
OG0000659	Pras.g_01738	Syaq.g_02386
OG0000660	Pras.g_01742	Syaq.g_02390
OG0000661	Pras.g_01744	Syaq.g_02392
OG0000662	Pras.g_01746	Syaq.g_02394
OG0000663	Pras.g_01748	Syaq.g_02397
OG0000664	Pras.g_01749	Syaq.g_02400
OG0000665	Pras.g_01753	Syaq.g_02124
OG0000666	Pras.g_01754	Syaq.g_02117
OG0000667	Pras.g_01758	Syaq.g_02222
OG0000668	Pras.g_01788	Syaq.g_00068
OG0000669	Pras.g_01792	Syaq.g_02260
OG0000670	Pras.g_01794	Syaq.g_00079
OG0000671	Pras.g_01796	Syaq.g_02264
OG0000672	Pras.g_01799	Syaq.g_02267
OG0000673	Pras.g_01802	Syaq.g_02270
OG0000674	Pras.g_01804	Syaq.g_02272
OG0000675	Pras.g_01805	Syaq.g_02273
OG0000676	Pras.g_01807	Syaq.g_02275
OG0000677	Pras.g_01808	Syaq.g_02276
OG0000678	Pras.g_01810	Syaq.g_02282
OG0000679	Pras.g_01814	Syaq.g_02305
OG0000680	Pras.g_01815	Syaq.g_02306
OG0000681	Pras.g_01818	Syaq.g_02309
OG0000682	Pras.g_01819	Syaq.g_02310
OG0000683	Pras.g_01820	Syaq.g_02311
OG0000684	Pras.g_01821	Syaq.g_02315
OG0000685	Pras.g_01823	Syaq.g_02317
OG0000686	Pras.g_01824	Syaq.g_02318
OG0000687	Pras.g_01825	Syaq.g_02319
OG0000688	Pras.g_01828	Syaq.g_02325
OG0000689	Pras.g_01829	Syaq.g_02327
OG0000690	Pras.g_01830	Syaq.g_02328
OG0000691	Pras.g_01831	Syaq.g_02329
OG0000692	Pras.g_01833	Syaq.g_02330
OG0000693	Pras.g_01834	Syaq.g_02332
OG0000694	Pras.g_01835	Syaq.g_02333
OG0000695	Pras.g_01837	Syaq.g_02446
OG0000696	Pras.g_01838	Syaq.g_02447
OG0000697	Pras.g_01839	Syaq.g_02448
OG0000698	Pras.g_01842	Syaq.g_02451
OG0000699	Pras.g_01843	Syaq.g_02452
OG0000700	Pras.g_01844	Syaq.g_02453
OG0000701	Pras.g_01845	Syaq.g_02454
OG0000702	Pras.g_01847	Syaq.g_02467
OG0000703	Pras.g_01848	Syaq.g_02468
OG0000704	Pras.g_01849	Syaq.g_02470
OG0000705	Pras.g_01853	Syaq.g_02477
OG0000706	Pras.g_01854	Syaq.g_02478
OG0000707	Pras.g_01855	Syaq.g_02479
OG0000708	Pras.g_01856	Syaq.g_02482
OG0000709	Pras.g_01860	Syaq.g_02490
OG0000710	Pras.g_01863	Syaq.g_02494
OG0000711	Pras.g_01881	Syaq.g_02521
OG0000712	Pras.g_01883	Syaq.g_02523
OG0000713	Pras.g_01884	Syaq.g_02524
OG0000714	Pras.g_01885	Syaq.g_02527
OG0000715	Pras.g_01887	Syaq.g_02529
OG0000716	Pras.g_01889	Syaq.g_02533
OG0000717	Pras.g_01890	Syaq.g_02534
OG0000718	Pras.g_01903	Syaq.g_00072
OG0000719	Pras.g_01905	Syaq.g_00070
OG0000720	Pras.g_01914	Syaq.g_00057
OG0000721	Pras.g_01916	Syaq.g_00055
OG0000722	Pras.g_01917	Syaq.g_00054
OG0000723	Pras.g_01920	Syaq.g_00046
OG0000724	Pras.g_01929	Syaq.g_02685
OG0000725	Pras.g_01935	Syaq.g_02676
OG0000726	Pras.g_01936	Syaq.g_02675
OG0000727	Pras.g_01937	Syaq.g_02674
OG0000728	Pras.g_01939	Syaq.g_02672
OG0000729	Pras.g_01984	Syaq.g_01046
OG0000730	Pras.g_01988	Syaq.g_00561
OG0000731	Pras.g_01992	Syaq.g_00550
OG0000732	Pras.g_00003	Syaq.g_01098
OG0000733	Pras.g_00024	Syaq.g_01232
OG0000734	Pras.g_00041	Syaq.g_01479
OG0000735	Pras.g_00043	Syaq.g_00266
OG0000736	Pras.g_00044	Syaq.g_00265
OG0000737	Pras.g_00045	Syaq.g_00264
OG0000738	Pras.g_00049	Syaq.g_00258
OG0000739	Pras.g_00050	Syaq.g_00257
OG0000740	Pras.g_00051	Syaq.g_00256
OG0000741	Pras.g_00052	Syaq.g_00253
OG0000742	Pras.g_00055	Syaq.g_00250
OG0000743	Pras.g_00057	Syaq.g_00248
OG0000744	Pras.g_00058	Syaq.g_00247
OG0000745	Pras.g_00059	Syaq.g_00245
OG0000746	Pras.g_00061	Syaq.g_00242
OG0000747	Pras.g_00062	Syaq.g_00241
OG0000748	Pras.g_00065	Syaq.g_00227
OG0000749	Pras.g_00066	Syaq.g_00226
OG0000750	Pras.g_00067	Syaq.g_00225
OG0000751	Pras.g_00069	Syaq.g_00219
OG0000752	Pras.g_00071	Syaq.g_00217
OG0000753	Pras.g_00074	Syaq.g_00214
OG0000754	Pras.g_00077	Syaq.g_00209
OG0000755	Pras.g_00080	Syaq.g_00198
OG0000756	Pras.g_00081	Syaq.g_00197
OG0000757	Pras.g_00087	Syaq.g_00190
OG0000758	Pras.g_00088	Syaq.g_00189
OG0000759	Pras.g_00089	Syaq.g_00188
OG0000760	Pras.g_00090	Syaq.g_00187
OG0000761	Pras.g_00091	Syaq.g_00186
OG0000762	Pras.g_00092	Syaq.g_00183
OG0000763	Pras.g_00094	Syaq.g_00181
OG0000764	Pras.g_00095	Syaq.g_00180
OG0000765	Pras.g_00105	Syaq.g_00157
OG0000766	Pras.g_00106	Syaq.g_00156
OG0000767	Pras.g_00108	Syaq.g_00154
OG0000768	Pras.g_00109	Syaq.g_00153
OG0000769	Pras.g_00111	Syaq.g_00151
OG0000770	Pras.g_00113	Syaq.g_00148
OG0000771	Pras.g_00122	Syaq.g_02691
OG0000772	Pras.g_00178	Syaq.g_01887
OG0000773	Pras.g_00199	Syaq.g_00283
OG0000774	Pras.g_00201	Syaq.g_00288
OG0000775	Pras.g_00204	Syaq.g_00290
OG0000776	Pras.g_00205	Syaq.g_00291
OG0000777	Pras.g_00206	Syaq.g_00292
OG0000778	Pras.g_00207	Syaq.g_00293
OG0000779	Pras.g_00211	Syaq.g_00299
OG0000780	Pras.g_00212	Syaq.g_00304
OG0000781	Pras.g_00214	Syaq.g_00308
OG0000782	Pras.g_00216	Syaq.g_00309
OG0000783	Pras.g_00217	Syaq.g_00310
OG0000784	Pras.g_00218	Syaq.g_00311
OG0000785	Pras.g_00220	Syaq.g_00313
OG0000786	Pras.g_00223	Syaq.g_00328
OG0000787	Pras.g_00224	Syaq.g_00329
OG0000788	Pras.g_00237	Syaq.g_02099
OG0000789	Pras.g_00240	Syaq.g_02123
OG0000790	Pras.g_00255	Syaq.g_01758
OG0000791	Pras.g_00257	Syaq.g_01756
OG0000792	Pras.g_00258	Syaq.g_01755
OG0000793	Pras.g_00261	Syaq.g_01750
OG0000794	Pras.g_00262	Syaq.g_01749
OG0000795	Pras.g_00263	Syaq.g_01748
OG0000796	Pras.g_00267	Syaq.g_01744
OG0000797	Pras.g_00268	Syaq.g_01743
OG0000798	Pras.g_00286	Syaq.g_00760
OG0000799	Pras.g_00332	Syaq.g_00341
OG0000800	Pras.g_00333	Syaq.g_00342
OG0000801	Pras.g_00334	Syaq.g_00343
OG0000802	Pras.g_00336	Syaq.g_00350
OG0000803	Pras.g_00338	Syaq.g_00353
OG0000804	Pras.g_00339	Syaq.g_00358
OG0000805	Pras.g_00341	Syaq.g_00360
OG0000806	Pras.g_00343	Syaq.g_00362
OG0000807	Pras.g_00344	Syaq.g_00364
OG0000808	Pras.g_00345	Syaq.g_00365
OG0000809	Pras.g_00348	Syaq.g_00369
OG0000810	Pras.g_00349	Syaq.g_00370
OG0000811	Pras.g_00353	Syaq.g_00378
OG0000812	Pras.g_00355	Syaq.g_00380
OG0000813	Pras.g_00356	Syaq.g_00381
OG0000814	Pras.g_00358	Syaq.g_00383
OG0000815	Pras.g_00359	Syaq.g_00384
OG0000816	Pras.g_00361	Syaq.g_00386
OG0000817	Pras.g_00362	Syaq.g_00387
OG0000818	Pras.g_00367	Syaq.g_00392
OG0000819	Pras.g_00368	Syaq.g_00393
OG0000820	Pras.g_00369	Syaq.g_00394
OG0000821	Pras.g_00373	Syaq.g_00400
OG0000822	Pras.g_00374	Syaq.g_00402
OG0000823	Pras.g_00375	Syaq.g_00403
OG0000824	Pras.g_00378	Syaq.g_00409
OG0000825	Pras.g_00379	Syaq.g_00410
OG0000826	Pras.g_00380	Syaq.g_00411
OG0000827	Pras.g_00381	Syaq.g_00412
OG0000828	Pras.g_00385	Syaq.g_00415
OG0000829	Pras.g_00386	Syaq.g_00416
OG0000830	Pras.g_00387	Syaq.g_00417
OG0000831	Pras.g_00389	Syaq.g_00419
OG0000832	Pras.g_00395	Syaq.g_01737
OG0000833	Pras.g_00405	Syaq.g_01725
OG0000834	Pras.g_00406	Syaq.g_01724
OG0000835	Pras.g_00407	Syaq.g_01723
OG0000836	Pras.g_00408	Syaq.g_01720
OG0000837	Pras.g_00409	Syaq.g_01719
OG0000838	Pras.g_00411	Syaq.g_01715
OG0000839	Pras.g_00412	Syaq.g_01714
OG0000840	Pras.g_00413	Syaq.g_01713
OG0000841	Pras.g_00414	Syaq.g_01712
OG0000842	Pras.g_00415	Syaq.g_01711
OG0000843	Pras.g_00416	Syaq.g_01710
OG0000844	Pras.g_00417	Syaq.g_01708
OG0000845	Pras.g_00418	Syaq.g_01707
OG0000846	Pras.g_00419	Syaq.g_01706
OG0000847	Pras.g_00420	Syaq.g_01705
OG0000848	Pras.g_00421	Syaq.g_01703
OG0000849	Pras.g_00422	Syaq.g_01702
OG0000850	Pras.g_00424	Syaq.g_01699
OG0000851	Pras.g_00425	Syaq.g_01696
OG0000852	Pras.g_00426	Syaq.g_01695
OG0000853	Pras.g_00430	Syaq.g_01691
OG0000854	Pras.g_00432	Syaq.g_01689
OG0000855	Pras.g_00433	Syaq.g_01688
OG0000856	Pras.g_00448	Syaq.g_02069
OG0000857	Pras.g_00473	Syaq.g_02357
OG0000858	Pras.g_00544	Syaq.g_01682
OG0000859	Pras.g_00545	Syaq.g_01681
OG0000860	Pras.g_00552	Syaq.g_01671
OG0000861	Pras.g_00553	Syaq.g_01670
OG0000862	Pras.g_00554	Syaq.g_01668
OG0000863	Pras.g_00556	Syaq.g_01665
OG0000864	Pras.g_00557	Syaq.g_01664
OG0000865	Pras.g_00558	Syaq.g_01663
OG0000866	Pras.g_00559	Syaq.g_01662
OG0000867	Pras.g_00560	Syaq.g_01661
OG0000868	Pras.g_00561	Syaq.g_01659
OG0000869	Pras.g_00565	Syaq.g_01656
OG0000870	Pras.g_00570	Syaq.g_01651
OG0000871	Pras.g_00571	Syaq.g_01650
OG0000872	Pras.g_00572	Syaq.g_01644
OG0000873	Pras.g_00575	Syaq.g_01641
OG0000874	Pras.g_00578	Syaq.g_01637
OG0000875	Pras.g_00579	Syaq.g_01633
OG0000876	Pras.g_00580	Syaq.g_01631
OG0000877	Pras.g_00582	Syaq.g_01628
OG0000878	Pras.g_00583	Syaq.g_01627
OG0000879	Pras.g_00584	Syaq.g_01626
OG0000880	Pras.g_00585	Syaq.g_01625
OG0000881	Pras.g_00589	Syaq.g_01621
OG0000882	Pras.g_00594	Syaq.g_01616
OG0000883	Pras.g_00596	Syaq.g_01613
OG0000884	Pras.g_00598	Syaq.g_01611
OG0000885	Pras.g_00599	Syaq.g_01610
OG0000886	Pras.g_00600	Syaq.g_01609
OG0000887	Pras.g_00601	Syaq.g_01608
OG0000888	Pras.g_00603	Syaq.g_01606
OG0000889	Pras.g_00605	Syaq.g_01604
OG0000890	Pras.g_00606	Syaq.g_01597
OG0000891	Pras.g_00607	Syaq.g_01596
OG0000892	Pras.g_00609	Syaq.g_01594
OG0000893	Pras.g_00613	Syaq.g_00695
OG0000894	Pras.g_00615	Syaq.g_00692
OG0000895	Pras.g_00618	Syaq.g_00688
OG0000896	Pras.g_00619	Syaq.g_00687
OG0000897	Pras.g_00621	Syaq.g_00685
OG0000898	Pras.g_00622	Syaq.g_00684
OG0000899	Pras.g_00623	Syaq.g_00683
OG0000900	Pras.g_00624	Syaq.g_00682
OG0000901	Pras.g_00627	Syaq.g_00677
OG0000902	Pras.g_00629	Syaq.g_00671
OG0000903	Pras.g_00632	Syaq.g_00655
OG0000904	Pras.g_00634	Syaq.g_00660
OG0000905	Pras.g_00639	Syaq.g_00666
OG0000906	Pras.g_00640	Syaq.g_00669
OG0000907	Pras.g_00645	Syaq.g_00653
OG0000908	Pras.g_00648	Syaq.g_00650
OG0000909	Pras.g_00649	Syaq.g_00649
OG0000910	Pras.g_00650	Syaq.g_00648
OG0000911	Pras.g_00652	Syaq.g_00646
OG0000912	Pras.g_00653	Syaq.g_00645
OG0000913	Pras.g_00654	Syaq.g_00644
OG0000914	Pras.g_00655	Syaq.g_00643
OG0000915	Pras.g_00656	Syaq.g_00641
OG0000916	Pras.g_00657	Syaq.g_00640
OG0000917	Pras.g_00658	Syaq.g_00639
OG0000918	Pras.g_00659	Syaq.g_00638
OG0000919	Pras.g_00660	Syaq.g_00637
OG0000920	Pras.g_00661	Syaq.g_00636
OG0000921	Pras.g_00662	Syaq.g_00635
OG0000922	Pras.g_00663	Syaq.g_00634
OG0000923	Pras.g_00667	Syaq.g_00630
OG0000924	Pras.g_00668	Syaq.g_00629
OG0000925	Pras.g_00669	Syaq.g_00628
OG0000926	Pras.g_00670	Syaq.g_00627
OG0000927	Pras.g_00672	Syaq.g_00625
OG0000928	Pras.g_00673	Syaq.g_00624
OG0000929	Pras.g_00674	Syaq.g_00623
OG0000930	Pras.g_00675	Syaq.g_00622
OG0000931	Pras.g_00676	Syaq.g_00621
OG0000932	Pras.g_00677	Syaq.g_00620
OG0000933	Pras.g_00681	Syaq.g_00614
OG0000934	Pras.g_00683	Syaq.g_00612
OG0000935	Pras.g_00684	Syaq.g_00611
OG0000936	Pras.g_00685	Syaq.g_00610
OG0000937	Pras.g_00686	Syaq.g_00609
OG0000938	Pras.g_00688	Syaq.g_00606
OG0000939	Pras.g_00689	Syaq.g_00604
OG0000940	Pras.g_00696	Syaq.g_00597
OG0000941	Pras.g_00698	Syaq.g_00595
OG0000942	Pras.g_00700	Syaq.g_00593
OG0000943	Pras.g_00701	Syaq.g_00592
OG0000944	Pras.g_00702	Syaq.g_00590
OG0000945	Pras.g_00703	Syaq.g_00588
OG0000946	Pras.g_00707	Syaq.g_00580
OG0000947	Pras.g_00709	Syaq.g_00577
OG0000948	Pras.g_00710	Syaq.g_00576
OG0000949	Pras.g_00713	Syaq.g_00971
OG0000950	Pras.g_00718	Syaq.g_00984
OG0000951	Pras.g_00722	Syaq.g_00991
OG0000952	Pras.g_00726	Syaq.g_01002
OG0000953	Pras.g_00729	Syaq.g_01006
OG0000954	Pras.g_00733	Syaq.g_01012
OG0000955	Pras.g_00734	Syaq.g_01013
OG0000956	Pras.g_00736	Syaq.g_01015
OG0000957	Pras.g_00741	Syaq.g_01026
OG0000958	Pras.g_00742	Syaq.g_01027
OG0000959	Pras.g_00746	Syaq.g_01031
OG0000960	Pras.g_00747	Syaq.g_01032
OG0000961	Pras.g_00749	Syaq.g_01043
OG0000962	Pras.g_00751	Syaq.g_01045
OG0000963	Pras.g_00755	Syaq.g_01049
OG0000964	Pras.g_00756	Syaq.g_01050
OG0000965	Pras.g_00757	Syaq.g_01051
OG0000966	Pras.g_00765	Syaq.g_01060
OG0000967	Pras.g_00770	Syaq.g_01067
OG0000968	Pras.g_00772	Syaq.g_01071
OG0000969	Pras.g_00773	Syaq.g_01078
OG0000970	Pras.g_00774	Syaq.g_01079
OG0000971	Pras.g_00775	Syaq.g_01081
OG0000972	Pras.g_00776	Syaq.g_01082
OG0000973	Pras.g_00777	Syaq.g_01083
OG0000974	Pras.g_00778	Syaq.g_01084
OG0000975	Pras.g_00779	Syaq.g_01085
OG0000976	Pras.g_00780	Syaq.g_01086
OG0000977	Pras.g_00781	Syaq.g_01088
OG0000978	Pras.g_00782	Syaq.g_01091
OG0000979	Pras.g_00785	Syaq.g_01094
OG0000980	Pras.g_00787	Syaq.g_01097
OG0000981	Pras.g_00789	Syaq.g_01100
OG0000982	Pras.g_00791	Syaq.g_01263
OG0000983	Pras.g_00792	Syaq.g_01262
OG0000984	Pras.g_00793	Syaq.g_01261
OG0000985	Pras.g_00796	Syaq.g_01257
OG0000986	Pras.g_00798	Syaq.g_01253
OG0000987	Pras.g_00799	Syaq.g_01251
OG0000988	Pras.g_00802	Syaq.g_01245
OG0000989	Pras.g_00805	Syaq.g_01239
OG0000990	Pras.g_00808	Syaq.g_01229
OG0000991	Pras.g_00809	Syaq.g_01225
OG0000992	Pras.g_00812	Syaq.g_01222
OG0000993	Pras.g_00813	Syaq.g_01221
OG0000994	Pras.g_00814	Syaq.g_01218
OG0000995	Pras.g_00818	Syaq.g_01212
OG0000996	Pras.g_00819	Syaq.g_01193
OG0000997	Pras.g_00820	Syaq.g_01184
OG0000998	Pras.g_00822	Syaq.g_01182
OG0000999	Pras.g_00823	Syaq.g_01181
OG0001000	Pras.g_00826	Syaq.g_01177
OG0001001	Pras.g_00828	Syaq.g_01172
OG0001002	Pras.g_00832	Syaq.g_01165
OG0001003	Pras.g_00834	Syaq.g_01163
OG0001004	Pras.g_00835	Syaq.g_01162
OG0001005	Pras.g_00836	Syaq.g_01161
OG0001006	Pras.g_00840	Syaq.g_01152
OG0001007	Pras.g_00842	Syaq.g_01150
OG0001008	Pras.g_01315	Syaq.g_00500
OG0001009	Pras.g_00869	Syaq.g_01118
OG0001010	Pras.g_00870	Syaq.g_01117
OG0001011	Pras.g_00871	Syaq.g_01115
OG0001012	Pras.g_00896	Syaq.g_01267
OG0001013	Pras.g_00901	Syaq.g_01289
OG0001014	Pras.g_00904	Syaq.g_01295
OG0001015	Pras.g_00905	Syaq.g_01296
OG0001016	Pras.g_00924	Syaq.g_01554
OG0001017	Pras.g_00928	Syaq.g_01548
OG0001018	Pras.g_00931	Syaq.g_01546
OG0001019	Pras.g_00940	Syaq.g_01524
OG0001020	Pras.g_00941	Syaq.g_01510
OG0001021	Pras.g_00942	Syaq.g_01506
OG0001022	Pras.g_00945	Syaq.g_01501
OG0001023	Pras.g_00946	Syaq.g_01500
OG0001024	Pras.g_00949	Syaq.g_01496
OG0001025	Pras.g_00955	Syaq.g_01490
OG0001026	Pras.g_00962	Syaq.g_01477
OG0001027	Pras.g_00963	Syaq.g_01474
OG0001028	Pras.g_00965	Syaq.g_01472
OG0001029	Pras.g_00966	Syaq.g_01470
OG0001030	Pras.g_00981	Syaq.g_01450
OG0001031	Pras.g_01037	Syaq.g_01378
OG0001032	Pras.g_01038	Syaq.g_01376
OG0001033	Pras.g_01060	Syaq.g_01344
OG0001034	Pras.g_01088	Syaq.g_01579
OG0001035	Pras.g_01106	Syaq.g_00726
OG0001036	Pras.g_01111	Syaq.g_00731
OG0001037	Pras.g_01112	Syaq.g_00733
OG0001038	Pras.g_01130	Syaq.g_00761
OG0001039	Pras.g_01133	Syaq.g_00764
OG0001040	Pras.g_01135	Syaq.g_00767
OG0001041	Pras.g_01139	Syaq.g_00772
OG0001042	Pras.g_01156	Syaq.g_00858
OG0001044	Pras.g_01186	Syaq.g_00560
OG0001045	Pras.g_01195	Syaq.g_00547
OG0001046	Pras.g_01232	Syaq.g_02509
OG0001047	Pras.g_01317	Syaq.g_00498
OG0001048	Pras.g_01318	Syaq.g_00497
OG0001049	Pras.g_01320	Syaq.g_00494
OG0001050	Pras.g_01321	Syaq.g_00493
OG0001051	Pras.g_01322	Syaq.g_00492
OG0001052	Pras.g_01349	Syaq.g_00446
OG0001053	Pras.g_01361	Syaq.g_01775
OG0001054	Pras.g_01376	Syaq.g_01794
OG0001055	Pras.g_01395	Syaq.g_01815
OG0001056	Pras.g_01413	Syaq.g_01843
OG0001057	Pras.g_01418	Syaq.g_00334
OG0001058	Pras.g_01426	Syaq.g_01931
OG0001059	Pras.g_01430	Syaq.g_01935
OG0001060	Pras.g_01437	Syaq.g_01941
OG0001061	Pras.g_01450	Syaq.g_01961
OG0001062	Pras.g_01452	Syaq.g_01963
OG0001063	Pras.g_01454	Syaq.g_01968
OG0001064	Pras.g_01455	Syaq.g_01969
OG0001065	Pras.g_01456	Syaq.g_01970
OG0001066	Pras.g_01457	Syaq.g_01971
OG0001067	Pras.g_01459	Syaq.g_01972
OG0001068	Pras.g_01460	Syaq.g_01973
OG0001069	Pras.g_01461	Syaq.g_01974
OG0001070	Pras.g_01464	Syaq.g_01978
OG0001071	Pras.g_01465	Syaq.g_01979
OG0001072	Pras.g_01466	Syaq.g_01983
OG0001073	Pras.g_01480	Syaq.g_01998
OG0001074	Pras.g_01491	Syaq.g_02132
OG0001075	Pras.g_01492	Syaq.g_02025
OG0001076	Pras.g_01500	Syaq.g_02060
OG0001077	Pras.g_01504	Syaq.g_02071
OG0001078	Pras.g_01512	Syaq.g_02083
OG0001079	Pras.g_01523	Syaq.g_02100
OG0001080	Pras.g_01529	Syaq.g_02161
OG0001081	Pras.g_01531	Syaq.g_02232
OG0001082	Pras.g_01532	Syaq.g_02233
OG0001083	Pras.g_01537	Syaq.g_02240
OG0001084	Pras.g_01538	Syaq.g_02241
OG0001085	Pras.g_01546	Syaq.g_02251
OG0001086	Pras.g_01547	Syaq.g_02253
OG0001087	Pras.g_01564	Syaq.g_02574
OG0001088	Pras.g_01565	Syaq.g_02576
OG0001089	Pras.g_01573	Syaq.g_02604
OG0001090	Pras.g_01607	Syaq.g_00024
OG0001091	Pras.g_01609	Syaq.g_00027
OG0001092	Pras.g_01610	Syaq.g_00029
OG0001093	Pras.g_01615	Syaq.g_00035
OG0001094	Pras.g_01695	Syaq.g_02334
OG0001095	Pras.g_01714	Syaq.g_02354
OG0001096	Pras.g_01727	Syaq.g_02370
OG0001097	Pras.g_01745	Syaq.g_02393
OG0001098	Pras.g_01760	Syaq.g_02415
OG0001099	Pras.g_01791	Syaq.g_01471
OG0001100	Pras.g_01793	Syaq.g_02262
OG0001101	Pras.g_01795	Syaq.g_02263
OG0001102	Pras.g_01798	Syaq.g_02266
OG0001103	Pras.g_01800	Syaq.g_02268
OG0001104	Pras.g_01822	Syaq.g_02316
OG0001105	Pras.g_01826	Syaq.g_02320
OG0001106	Pras.g_01850	Syaq.g_02471
OG0001108	Pras.g_01861	Syaq.g_02491
OG0001109	Pras.g_01862	Syaq.g_02493
OG0001110	Pras.g_01864	Syaq.g_02495
OG0001111	Pras.g_01865	Syaq.g_02497
OG0001112	Pras.g_01866	Syaq.g_02499
OG0001113	Pras.g_01867	Syaq.g_02539
OG0001114	Pras.g_01868	Syaq.g_02500
OG0001115	Pras.g_01870	Syaq.g_02504
OG0001116	Pras.g_01871	Syaq.g_02506
OG0001117	Pras.g_01872	Syaq.g_02507
OG0001118	Pras.g_01873	Syaq.g_02508
OG0001119	Pras.g_01874	Syaq.g_02510
OG0001120	Pras.g_01876	Syaq.g_02514
OG0001121	Pras.g_00021, Pras.g_01880	Syaq.g_01919
OG0001122	Pras.g_01906	Syaq.g_00069
OG0001123	Pras.g_01910	Syaq.g_00061
OG0001124	Pras.g_01912	Syaq.g_00060
OG0001125	Pras.g_01913	Syaq.g_00058
OG0001126	Pras.g_01923	Syaq.g_02693
OG0001127	Pras.g_01924	Syaq.g_02692
OG0001128	Pras.g_01926	Syaq.g_02689
OG0001129	Pras.g_01927	Syaq.g_02687
OG0001130	Pras.g_01928	Syaq.g_02686
OG0001131	Pras.g_01964	Syaq.g_02284
OG0001132	Pras.g_01973	Syaq.g_01872
OG0001133	Pras.g_00009	Syaq.g_02063
OG0001134	Pras.g_00023	Syaq.g_02213
OG0001136	Pras.g_00053	Syaq.g_00252
OG0001137	Pras.g_00064	Syaq.g_00228
OG0001138	Pras.g_00082	Syaq.g_00196
OG0001139	Pras.g_00083	Syaq.g_00194
OG0001140	Pras.g_00084	Syaq.g_00193
