Orthogroup	Pras	Prac
OG0000558	Pras.g_01424	Prac.g_00825
OG0000559	Pras.g_01428	Prac.g_00821
OG0000560	Pras.g_01431	Prac.g_00818
OG0000561	Pras.g_01432	Prac.g_00817
OG0000562	Pras.g_01433	Prac.g_00816
OG0000563	Pras.g_01434	Prac.g_00815
OG0000564	Pras.g_01435	Prac.g_00814
OG0000565	Pras.g_01438	Prac.g_00811
OG0000566	Pras.g_01440	Prac.g_00809
OG0000567	Pras.g_01444	Prac.g_00805
OG0000568	Pras.g_01445	Prac.g_00804
OG0000569	Pras.g_01446	Prac.g_00803
OG0000570	Pras.g_01447	Prac.g_00802
OG0000571	Pras.g_01449	Prac.g_00800
OG0000572	Pras.g_01463	Prac.g_00787
OG0000573	Pras.g_01468	Prac.g_00780
OG0000574	Pras.g_01469	Prac.g_00779
OG0000575	Pras.g_01473	Prac.g_00775
OG0000576	Pras.g_01475	Prac.g_00772
OG0000577	Pras.g_01476	Prac.g_00771
OG0000578	Pras.g_01477	Prac.g_00770
OG0000579	Pras.g_01478	Prac.g_00769
OG0000580	Pras.g_01479	Prac.g_00768
OG0000581	Pras.g_01481	Prac.g_00766
OG0000582	Pras.g_01484	Prac.g_00763
OG0000583	Pras.g_01485	Prac.g_00762
OG0000584	Pras.g_01486	Prac.g_00761
OG0000585	Pras.g_01488	Prac.g_00759
OG0000586	Pras.g_01489	Prac.g_00758
OG0000587	Pras.g_01490	Prac.g_00757
OG0000588	Pras.g_01494	Prac.g_00753
OG0000589	Pras.g_01497	Prac.g_00750
OG0000590	Pras.g_01498	Prac.g_00749
OG0000591	Pras.g_01501	Prac.g_00746
OG0000592	Pras.g_01502	Prac.g_00745
OG0000593	Pras.g_01508	Prac.g_00739
OG0000594	Pras.g_01509	Prac.g_00738
OG0000595	Pras.g_01510	Prac.g_00737
OG0000596	Pras.g_01514	Prac.g_00733
OG0000597	Pras.g_01516	Prac.g_00731
OG0000598	Pras.g_01517	Prac.g_00730
OG0000599	Pras.g_01520	Prac.g_00727
OG0000600	Pras.g_01521	Prac.g_00726
OG0000601	Pras.g_01522	Prac.g_00725
OG0000602	Pras.g_01524	Prac.g_00723
OG0000603	Pras.g_01525	Prac.g_00722
OG0000604	Pras.g_01526	Prac.g_00721
OG0000605	Pras.g_01527	Prac.g_00720
OG0000606	Pras.g_01530	Prac.g_00717
OG0000607	Pras.g_01533	Prac.g_00714
OG0000608	Pras.g_01534	Prac.g_00713
OG0000609	Pras.g_01535	Prac.g_00712
OG0000610	Pras.g_01540	Prac.g_00707
OG0000611	Pras.g_01543	Prac.g_00704
OG0000612	Pras.g_01544	Prac.g_00703
OG0000613	Pras.g_01549	Prac.g_00698
OG0000614	Pras.g_01568	Prac.g_00679
OG0000615	Pras.g_01576	Prac.g_00671
OG0000616	Pras.g_01580	Prac.g_00667
OG0000617	Pras.g_01612	Prac.g_01554
OG0000618	Pras.g_01613	Prac.g_01553
OG0000619	Pras.g_01614	Prac.g_01552
OG0000620	Pras.g_01617	Prac.g_01549
OG0000621	Pras.g_01618	Prac.g_01548
OG0000622	Pras.g_01619	Prac.g_01547
OG0000623	Pras.g_01620	Prac.g_01546
OG0000624	Pras.g_01621	Prac.g_01545
OG0000625	Pras.g_01622	Prac.g_01544
OG0000626	Pras.g_01623	Prac.g_01543
OG0000627	Pras.g_01624	Prac.g_01542
OG0000628	Pras.g_01625	Prac.g_01541
OG0000629	Pras.g_01626	Prac.g_01540
OG0000630	Pras.g_01629	Prac.g_01537
OG0000631	Pras.g_01692	Prac.g_01484
OG0000632	Pras.g_01693	Prac.g_01483
OG0000633	Pras.g_01694	Prac.g_01482
OG0000634	Pras.g_01697	Prac.g_01479
OG0000635	Pras.g_01698	Prac.g_01478
OG0000636	Pras.g_01700	Prac.g_01476
OG0000637	Pras.g_01702	Prac.g_01474
OG0000638	Pras.g_01703	Prac.g_01473
OG0000639	Pras.g_01704	Prac.g_01472
OG0000640	Pras.g_01705	Prac.g_01471
OG0000641	Pras.g_01709	Prac.g_01467
OG0000642	Pras.g_01710	Prac.g_01466
OG0000643	Pras.g_01711	Prac.g_01465
OG0000644	Pras.g_01712	Prac.g_01464
OG0000645	Pras.g_01713	Prac.g_01463
OG0000646	Pras.g_01715	Prac.g_01461
OG0000647	Pras.g_01716	Prac.g_01460
OG0000648	Pras.g_01718	Prac.g_01458
OG0000649	Pras.g_01719	Prac.g_01457
OG0000650	Pras.g_01720	Prac.g_01456
OG0000651	Pras.g_01721	Prac.g_01455
OG0000652	Pras.g_01722	Prac.g_01454
OG0000653	Pras.g_01724	Prac.g_01452
OG0000654	Pras.g_01725	Prac.g_01451
OG0000655	Pras.g_01726	Prac.g_01450
OG0000656	Pras.g_01729	Prac.g_01447
OG0000657	Pras.g_01736	Prac.g_01440
OG0000658	Pras.g_01737	Prac.g_01439
OG0000659	Pras.g_01738	Prac.g_01438
OG0000660	Pras.g_01742	Prac.g_01434
OG0000661	Pras.g_01744	Prac.g_01432
OG0000662	Pras.g_01746	Prac.g_01430
OG0000663	Pras.g_01748	Prac.g_01428
OG0000664	Pras.g_01749	Prac.g_01427
OG0000665	Pras.g_01753	Prac.g_01423
OG0000666	Pras.g_01754	Prac.g_01422
OG0000667	Pras.g_01758	Prac.g_01418
OG0000668	Pras.g_01788	Prac.g_01401
OG0000669	Pras.g_01792	Prac.g_01393
OG0000670	Pras.g_01794	Prac.g_01391
OG0000671	Pras.g_01796	Prac.g_01389
OG0000672	Pras.g_01799	Prac.g_01386
OG0000673	Pras.g_01802	Prac.g_01383
OG0000674	Pras.g_01804	Prac.g_01381
OG0000675	Pras.g_01805	Prac.g_01380
OG0000676	Pras.g_01807	Prac.g_01378
OG0000677	Pras.g_01808	Prac.g_01377
OG0000678	Pras.g_01810	Prac.g_01375
OG0000679	Pras.g_01814	Prac.g_01371
OG0000680	Pras.g_01815	Prac.g_01370
OG0000681	Pras.g_01818	Prac.g_01368
OG0000682	Pras.g_01819	Prac.g_01367
OG0000683	Pras.g_01820	Prac.g_01366
OG0000684	Pras.g_01821	Prac.g_01365
OG0000685	Pras.g_01823	Prac.g_01363
OG0000686	Pras.g_01824	Prac.g_01362
OG0000687	Pras.g_01825	Prac.g_01361
OG0000688	Pras.g_01828	Prac.g_01358
OG0000689	Pras.g_01829	Prac.g_01357
OG0000690	Pras.g_01830	Prac.g_01356
OG0000691	Pras.g_01831	Prac.g_01355
OG0000692	Pras.g_01833	Prac.g_01353
OG0000693	Pras.g_01834	Prac.g_01352
OG0000694	Pras.g_01835	Prac.g_01351
OG0000695	Pras.g_01837	Prac.g_01349
OG0000696	Pras.g_01838	Prac.g_01348
OG0000697	Pras.g_01839	Prac.g_01347
OG0000698	Pras.g_01842	Prac.g_01344
OG0000699	Pras.g_01843	Prac.g_01343
OG0000700	Pras.g_01844	Prac.g_01342
OG0000701	Pras.g_01845	Prac.g_01341
OG0000702	Pras.g_01847	Prac.g_01339
OG0000703	Pras.g_01848	Prac.g_01338
OG0000704	Pras.g_01849	Prac.g_01337
OG0000705	Pras.g_01853	Prac.g_01333
OG0000706	Pras.g_01854	Prac.g_01332
OG0000707	Pras.g_01855	Prac.g_01331
OG0000708	Pras.g_01856	Prac.g_01330
OG0000709	Pras.g_01860	Prac.g_01326
OG0000710	Pras.g_01863	Prac.g_01323
OG0000711	Pras.g_01881	Prac.g_01307
OG0000712	Pras.g_01883	Prac.g_01305
OG0000713	Pras.g_01884	Prac.g_01304
OG0000714	Pras.g_01885	Prac.g_01303
OG0000715	Pras.g_01887	Prac.g_01301
OG0000716	Pras.g_01889	Prac.g_01299
OG0000717	Pras.g_01890	Prac.g_01298
OG0000718	Pras.g_01903	Prac.g_01287
OG0000719	Pras.g_01905	Prac.g_01285
OG0000720	Pras.g_01914	Prac.g_01276
OG0000721	Pras.g_01916	Prac.g_01274
OG0000722	Pras.g_01917	Prac.g_01273
OG0000723	Pras.g_01920	Prac.g_01270
OG0000724	Pras.g_01929	Prac.g_01261
OG0000725	Pras.g_01935	Prac.g_01255
OG0000726	Pras.g_01936	Prac.g_01254
OG0000727	Pras.g_01937	Prac.g_01253
OG0000728	Pras.g_01939	Prac.g_01251
OG0000729	Pras.g_01984	Prac.g_01205
OG0000730	Pras.g_01988	Prac.g_01046
OG0000731	Pras.g_01992	Prac.g_01042
OG0000732	Pras.g_00003	Prac.g_01036
OG0000733	Pras.g_00024	Prac.g_01017
OG0000734	Pras.g_00041	Prac.g_01000
OG0000735	Pras.g_00043	Prac.g_00998
OG0000736	Pras.g_00044	Prac.g_00997
OG0000737	Pras.g_00045	Prac.g_00996
OG0000738	Pras.g_00049	Prac.g_00992
OG0000739	Pras.g_00050	Prac.g_00991
OG0000740	Pras.g_00051	Prac.g_00990
OG0000741	Pras.g_00052	Prac.g_00989
OG0000742	Pras.g_00055	Prac.g_00986
OG0000743	Pras.g_00057	Prac.g_00984
OG0000744	Pras.g_00058	Prac.g_00983
OG0000745	Pras.g_00059	Prac.g_00982
OG0000746	Pras.g_00061	Prac.g_00980
OG0000747	Pras.g_00062	Prac.g_00979
OG0000748	Pras.g_00065	Prac.g_00976
OG0000749	Pras.g_00066	Prac.g_00975
OG0000750	Pras.g_00067	Prac.g_00974
OG0000751	Pras.g_00069	Prac.g_00972
OG0000752	Pras.g_00071	Prac.g_00970
OG0000753	Pras.g_00074	Prac.g_00967
OG0000754	Pras.g_00077	Prac.g_00964
OG0000755	Pras.g_00080	Prac.g_00961
OG0000756	Pras.g_00081	Prac.g_00960
OG0000757	Pras.g_00087	Prac.g_00954
OG0000758	Pras.g_00088	Prac.g_00953
OG0000759	Pras.g_00089	Prac.g_00952
OG0000760	Pras.g_00090	Prac.g_00951
OG0000761	Pras.g_00091	Prac.g_00950
OG0000762	Pras.g_00092	Prac.g_00949
OG0000763	Pras.g_00094	Prac.g_00947
OG0000764	Pras.g_00095	Prac.g_00946
OG0000765	Pras.g_00105	Prac.g_00937
OG0000766	Pras.g_00106	Prac.g_00936
OG0000767	Pras.g_00108	Prac.g_00934
OG0000768	Pras.g_00109	Prac.g_00933
OG0000769	Pras.g_00111	Prac.g_00931
OG0000770	Pras.g_00113	Prac.g_00929
OG0000771	Pras.g_00122	Prac.g_00448
OG0000772	Pras.g_00178	Prac.g_00154
OG0000773	Pras.g_00199	Prac.g_00166
OG0000774	Pras.g_00201	Prac.g_00168
OG0000775	Pras.g_00204	Prac.g_00170
OG0000776	Pras.g_00205	Prac.g_00171
OG0000777	Pras.g_00206	Prac.g_00172
OG0000778	Pras.g_00207	Prac.g_00173
OG0000779	Pras.g_00211	Prac.g_00177
OG0000780	Pras.g_00212	Prac.g_00178
OG0000781	Pras.g_00214	Prac.g_00181
OG0000782	Pras.g_00216	Prac.g_00182
OG0000783	Pras.g_00217	Prac.g_00183
OG0000784	Pras.g_00218	Prac.g_00184
OG0000785	Pras.g_00220	Prac.g_00186
OG0000786	Pras.g_00223	Prac.g_00188
OG0000787	Pras.g_00224	Prac.g_00189
OG0000788	Pras.g_00237	Prac.g_00204
OG0000789	Pras.g_00240	Prac.g_00207
OG0000790	Pras.g_00255	Prac.g_00222
OG0000791	Pras.g_00257	Prac.g_00224
OG0000792	Pras.g_00258	Prac.g_00225
OG0000793	Pras.g_00261	Prac.g_00228
OG0000794	Pras.g_00262	Prac.g_00229
OG0000795	Pras.g_00263	Prac.g_00230
OG0000796	Pras.g_00267	Prac.g_00234
OG0000797	Pras.g_00268	Prac.g_00235
OG0000798	Pras.g_00286	Prac.g_00262
OG0000799	Pras.g_00332	Prac.g_00429
OG0000800	Pras.g_00333	Prac.g_00428
OG0000801	Pras.g_00334	Prac.g_00427
OG0000802	Pras.g_00336	Prac.g_00425
OG0000803	Pras.g_00338	Prac.g_00423
OG0000804	Pras.g_00339	Prac.g_00422
OG0000805	Pras.g_00341	Prac.g_00420
OG0000806	Pras.g_00343	Prac.g_00418
OG0000807	Pras.g_00344	Prac.g_00417
OG0000808	Pras.g_00345	Prac.g_00416
OG0000809	Pras.g_00348	Prac.g_00413
OG0000810	Pras.g_00349	Prac.g_00412
OG0000811	Pras.g_00353	Prac.g_00408
OG0000812	Pras.g_00355	Prac.g_00406
OG0000813	Pras.g_00356	Prac.g_00405
OG0000814	Pras.g_00358	Prac.g_00403
OG0000815	Pras.g_00359	Prac.g_00402
OG0000816	Pras.g_00361	Prac.g_00400
OG0000817	Pras.g_00362	Prac.g_00399
OG0000818	Pras.g_00367	Prac.g_00394
OG0000819	Pras.g_00368	Prac.g_00393
OG0000820	Pras.g_00369	Prac.g_00392
OG0000821	Pras.g_00373	Prac.g_00388
OG0000822	Pras.g_00374	Prac.g_00387
OG0000823	Pras.g_00375	Prac.g_00386
OG0000824	Pras.g_00378	Prac.g_00383
OG0000825	Pras.g_00379	Prac.g_00382
OG0000826	Pras.g_00380	Prac.g_00381
OG0000827	Pras.g_00381	Prac.g_00380
OG0000828	Pras.g_00385	Prac.g_00377
OG0000829	Pras.g_00386	Prac.g_00376
OG0000830	Pras.g_00387	Prac.g_00375
OG0000831	Pras.g_00389	Prac.g_00373
OG0000832	Pras.g_00395	Prac.g_00367
OG0000833	Pras.g_00405	Prac.g_00359
OG0000834	Pras.g_00406	Prac.g_00358
OG0000835	Pras.g_00407	Prac.g_00357
OG0000836	Pras.g_00408	Prac.g_00356
OG0000837	Pras.g_00409	Prac.g_00355
OG0000838	Pras.g_00411	Prac.g_00353
OG0000839	Pras.g_00412	Prac.g_00352
OG0000840	Pras.g_00413	Prac.g_00351
OG0000841	Pras.g_00414	Prac.g_00350
OG0000842	Pras.g_00415	Prac.g_00349
OG0000843	Pras.g_00416	Prac.g_00348
OG0000844	Pras.g_00417	Prac.g_00347
OG0000845	Pras.g_00418	Prac.g_00346
OG0000846	Pras.g_00419	Prac.g_00345
OG0000847	Pras.g_00420	Prac.g_00344
OG0000848	Pras.g_00421	Prac.g_00343
OG0000849	Pras.g_00422	Prac.g_00342
OG0000850	Pras.g_00424	Prac.g_00340
OG0000851	Pras.g_00425	Prac.g_00339
OG0000852	Pras.g_00426	Prac.g_00338
OG0000853	Pras.g_00430	Prac.g_00334
OG0000854	Pras.g_00432	Prac.g_00332
OG0000855	Pras.g_00433	Prac.g_00331
OG0000856	Pras.g_00448	Prac.g_00317
OG0000857	Pras.g_00473	Prac.g_00288
OG0000858	Pras.g_00544	Prac.g_00631
OG0000859	Pras.g_00545	Prac.g_00630
OG0000860	Pras.g_00552	Prac.g_00623
OG0000861	Pras.g_00553	Prac.g_00622
OG0000862	Pras.g_00554	Prac.g_00621
OG0000863	Pras.g_00556	Prac.g_00619
OG0000864	Pras.g_00557	Prac.g_00618
OG0000865	Pras.g_00558	Prac.g_00617
OG0000866	Pras.g_00559	Prac.g_00616
OG0000867	Pras.g_00560	Prac.g_00615
OG0000868	Pras.g_00561	Prac.g_00614
OG0000869	Pras.g_00565	Prac.g_00610
OG0000870	Pras.g_00570	Prac.g_00605
OG0000871	Pras.g_00571	Prac.g_00604
OG0000872	Pras.g_00572	Prac.g_00603
OG0000873	Pras.g_00575	Prac.g_00600
OG0000874	Pras.g_00578	Prac.g_00597
OG0000875	Pras.g_00579	Prac.g_00596
OG0000876	Pras.g_00580	Prac.g_00595
OG0000877	Pras.g_00582	Prac.g_00593
OG0000878	Pras.g_00583	Prac.g_00592
OG0000879	Pras.g_00584	Prac.g_00591
OG0000880	Pras.g_00585	Prac.g_00590
OG0000881	Pras.g_00589	Prac.g_00586
OG0000882	Pras.g_00594	Prac.g_00581
OG0000883	Pras.g_00596	Prac.g_00580
OG0000884	Pras.g_00598	Prac.g_00578
OG0000885	Pras.g_00599	Prac.g_00577
OG0000886	Pras.g_00600	Prac.g_00576
OG0000887	Pras.g_00601	Prac.g_00575
OG0000888	Pras.g_00603	Prac.g_00573
OG0000889	Pras.g_00605	Prac.g_00571
OG0000890	Pras.g_00606	Prac.g_00570
OG0000891	Pras.g_00607	Prac.g_00569
OG0000892	Pras.g_00609	Prac.g_00471
OG0000893	Pras.g_00613	Prac.g_00476
OG0000894	Pras.g_00615	Prac.g_00478
OG0000895	Pras.g_00618	Prac.g_00481
OG0000896	Pras.g_00619	Prac.g_00482
OG0000897	Pras.g_00621	Prac.g_00484
OG0000898	Pras.g_00622	Prac.g_00485
OG0000899	Pras.g_00623	Prac.g_00486
OG0000900	Pras.g_00624	Prac.g_00487
OG0000901	Pras.g_00627	Prac.g_00490
OG0000902	Pras.g_00629	Prac.g_00492
OG0000903	Pras.g_00632	Prac.g_00495
OG0000904	Pras.g_00634	Prac.g_00497
OG0000905	Pras.g_00639	Prac.g_00502
OG0000906	Pras.g_00640	Prac.g_00503
OG0000907	Pras.g_00645	Prac.g_00506
OG0000908	Pras.g_00648	Prac.g_00509
OG0000909	Pras.g_00649	Prac.g_00510
OG0000910	Pras.g_00650	Prac.g_00511
OG0000911	Pras.g_00652	Prac.g_00513
OG0000912	Pras.g_00653	Prac.g_00514
OG0000913	Pras.g_00654	Prac.g_00515
OG0000914	Pras.g_00655	Prac.g_00516
OG0000915	Pras.g_00656	Prac.g_00517
OG0000916	Pras.g_00657	Prac.g_00518
OG0000917	Pras.g_00658	Prac.g_00519
OG0000918	Pras.g_00659	Prac.g_00520
OG0000919	Pras.g_00660	Prac.g_00521
OG0000920	Pras.g_00661	Prac.g_00522
OG0000921	Pras.g_00662	Prac.g_00523
OG0000922	Pras.g_00663	Prac.g_00524
OG0000923	Pras.g_00667	Prac.g_00528
OG0000924	Pras.g_00668	Prac.g_00529
OG0000925	Pras.g_00669	Prac.g_00530
OG0000926	Pras.g_00670	Prac.g_00531
OG0000927	Pras.g_00672	Prac.g_00533
OG0000928	Pras.g_00673	Prac.g_00534
OG0000929	Pras.g_00674	Prac.g_00535
OG0000930	Pras.g_00675	Prac.g_00536
OG0000931	Pras.g_00676	Prac.g_00537
OG0000932	Pras.g_00677	Prac.g_00538
OG0000933	Pras.g_00681	Prac.g_00542
OG0000934	Pras.g_00683	Prac.g_00544
OG0000935	Pras.g_00684	Prac.g_00545
OG0000936	Pras.g_00685	Prac.g_00546
OG0000937	Pras.g_00686	Prac.g_00547
OG0000938	Pras.g_00688	Prac.g_00549
OG0000939	Pras.g_00689	Prac.g_00550
OG0000940	Pras.g_00696	Prac.g_00556
OG0000941	Pras.g_00698	Prac.g_00558
OG0000942	Pras.g_00700	Prac.g_00560
OG0000943	Pras.g_00701	Prac.g_00561
OG0000944	Pras.g_00702	Prac.g_00562
OG0000945	Pras.g_00703	Prac.g_00563
OG0000946	Pras.g_00707	Prac.g_00005
OG0000947	Pras.g_00709	Prac.g_00007
OG0000948	Pras.g_00710	Prac.g_00008
OG0000949	Pras.g_00713	Prac.g_00011
OG0000950	Pras.g_00718	Prac.g_00016
OG0000951	Pras.g_00722	Prac.g_00020
OG0000952	Pras.g_00726	Prac.g_00024
OG0000953	Pras.g_00729	Prac.g_00027
OG0000954	Pras.g_00733	Prac.g_00031
OG0000955	Pras.g_00734	Prac.g_00032
OG0000956	Pras.g_00736	Prac.g_00034
OG0000957	Pras.g_00741	Prac.g_00039
OG0000958	Pras.g_00742	Prac.g_00040
OG0000959	Pras.g_00746	Prac.g_00044
OG0000960	Pras.g_00747	Prac.g_00045
OG0000961	Pras.g_00749	Prac.g_00047
OG0000962	Pras.g_00751	Prac.g_00049
OG0000963	Pras.g_00755	Prac.g_00052
OG0000964	Pras.g_00756	Prac.g_00053
OG0000965	Pras.g_00757	Prac.g_00054
OG0000966	Pras.g_00765	Prac.g_00061
OG0000967	Pras.g_00770	Prac.g_00065
OG0000968	Pras.g_00772	Prac.g_00067
OG0000969	Pras.g_00773	Prac.g_00068
OG0000970	Pras.g_00774	Prac.g_00069
OG0000971	Pras.g_00775	Prac.g_00070
OG0000972	Pras.g_00776	Prac.g_00071
OG0000973	Pras.g_00777	Prac.g_00072
OG0000974	Pras.g_00778	Prac.g_00073
OG0000975	Pras.g_00779	Prac.g_00074
OG0000976	Pras.g_00780	Prac.g_00075
OG0000977	Pras.g_00781	Prac.g_00076
OG0000978	Pras.g_00782	Prac.g_00077
OG0000979	Pras.g_00785	Prac.g_00080
OG0000980	Pras.g_00787	Prac.g_00082
OG0000981	Pras.g_00789	Prac.g_00084
OG0000982	Pras.g_00791	Prac.g_00086
OG0000983	Pras.g_00792	Prac.g_00087
OG0000984	Pras.g_00793	Prac.g_00088
OG0000985	Pras.g_00796	Prac.g_00091
OG0000986	Pras.g_00798	Prac.g_00093
OG0000987	Pras.g_00799	Prac.g_00094
OG0000988	Pras.g_00802	Prac.g_00097
OG0000989	Pras.g_00805	Prac.g_00100
OG0000990	Pras.g_00808	Prac.g_00103
OG0000991	Pras.g_00809	Prac.g_00104
OG0000992	Pras.g_00812	Prac.g_00106
OG0000993	Pras.g_00813	Prac.g_00107
OG0000994	Pras.g_00814	Prac.g_00108
OG0000995	Pras.g_00818	Prac.g_00112
OG0000996	Pras.g_00819	Prac.g_00113
OG0000997	Pras.g_00820	Prac.g_00114
OG0000998	Pras.g_00822	Prac.g_00116
OG0000999	Pras.g_00823	Prac.g_00117
OG0001000	Pras.g_00826	Prac.g_00120
OG0001001	Pras.g_00828	Prac.g_00122
OG0001002	Pras.g_00832	Prac.g_00126
OG0001003	Pras.g_00834	Prac.g_00127
OG0001004	Pras.g_00835	Prac.g_00128
OG0001005	Pras.g_00836	Prac.g_00129
OG0001006	Pras.g_00840	Prac.g_01949
OG0001007	Pras.g_00842	Prac.g_01947
OG0001008	Pras.g_01315	Prac.g_01110
OG0001009	Pras.g_00869	Prac.g_01920
OG0001010	Pras.g_00870	Prac.g_01919
OG0001011	Pras.g_00871	Prac.g_01918
OG0001012	Pras.g_00896	Prac.g_01889
OG0001013	Pras.g_00901	Prac.g_01883
OG0001014	Pras.g_00904	Prac.g_01880
OG0001015	Pras.g_00905	Prac.g_01879
OG0001016	Pras.g_00924	Prac.g_01858
OG0001017	Pras.g_00928	Prac.g_01854
OG0001018	Pras.g_00931	Prac.g_01851
OG0001019	Pras.g_00940	Prac.g_01842
OG0001020	Pras.g_00941	Prac.g_01841
OG0001021	Pras.g_00942	Prac.g_01840
OG0001022	Pras.g_00945	Prac.g_01837
OG0001023	Pras.g_00946	Prac.g_01836
OG0001024	Pras.g_00949	Prac.g_01833
OG0001025	Pras.g_00955	Prac.g_01827
OG0001026	Pras.g_00962	Prac.g_01820
OG0001027	Pras.g_00963	Prac.g_01819
OG0001028	Pras.g_00965	Prac.g_01817
OG0001029	Pras.g_00966	Prac.g_01816
OG0001030	Pras.g_00981	Prac.g_01801
OG0001031	Pras.g_01037	Prac.g_01744
OG0001032	Pras.g_01038	Prac.g_01743
OG0001033	Pras.g_01060	Prac.g_01722
OG0001034	Pras.g_01088	Prac.g_01694
OG0001035	Pras.g_01106	Prac.g_01677
OG0001036	Pras.g_01111	Prac.g_01672
OG0001037	Pras.g_01112	Prac.g_01671
OG0001038	Pras.g_01130	Prac.g_01653
OG0001039	Pras.g_01133	Prac.g_01650
OG0001040	Pras.g_01135	Prac.g_01648
OG0001041	Pras.g_01139	Prac.g_01644
OG0001042	Pras.g_01156	Prac.g_01627
OG0001043	Pras.g_01157	Prac.g_01626
OG0001044	Pras.g_01186	Prac.g_01201
OG0001045	Pras.g_01195	Prac.g_01192
OG0001046	Pras.g_01232	Prac.g_01154
OG0001047	Pras.g_01317	Prac.g_01108
OG0001048	Pras.g_01318	Prac.g_01107
OG0001049	Pras.g_01320	Prac.g_01105
OG0001050	Pras.g_01321	Prac.g_01104
OG0001051	Pras.g_01322	Prac.g_01103
OG0001052	Pras.g_01349	Prac.g_01073
OG0001053	Pras.g_01361	Prac.g_01061
OG0001054	Pras.g_01376	Prac.g_00873
OG0001055	Pras.g_01395	Prac.g_00855
OG0001056	Pras.g_01413	Prac.g_00836
OG0001057	Pras.g_01418	Prac.g_00831
OG0001058	Pras.g_01426	Prac.g_00823
OG0001059	Pras.g_01430	Prac.g_00819
OG0001060	Pras.g_01437	Prac.g_00812
OG0001061	Pras.g_01450	Prac.g_00799
OG0001062	Pras.g_01452	Prac.g_00797
OG0001063	Pras.g_01454	Prac.g_00795
OG0001064	Pras.g_01455	Prac.g_00794
OG0001065	Pras.g_01456	Prac.g_00793
OG0001066	Pras.g_01457	Prac.g_00792
OG0001067	Pras.g_01459	Prac.g_00791
OG0001068	Pras.g_01460	Prac.g_00790
OG0001069	Pras.g_01461	Prac.g_00789
OG0001070	Pras.g_01464	Prac.g_00786
OG0001071	Pras.g_01465	Prac.g_00785
OG0001072	Pras.g_01466	Prac.g_00783
OG0001073	Pras.g_01480	Prac.g_00767
OG0001074	Pras.g_01491	Prac.g_00756
OG0001075	Pras.g_01492	Prac.g_00755
OG0001076	Pras.g_01500	Prac.g_00747
OG0001077	Pras.g_01504	Prac.g_00743
OG0001078	Pras.g_01512	Prac.g_00735
OG0001079	Pras.g_01523	Prac.g_00724
OG0001080	Pras.g_01529	Prac.g_00718
OG0001081	Pras.g_01531	Prac.g_00716
OG0001082	Pras.g_01532	Prac.g_00715
OG0001083	Pras.g_01537	Prac.g_00710
OG0001084	Pras.g_01538	Prac.g_00709
OG0001085	Pras.g_01546	Prac.g_00701
OG0001086	Pras.g_01547	Prac.g_00700
OG0001087	Pras.g_01564	Prac.g_00683
OG0001088	Pras.g_01565	Prac.g_00682
OG0001089	Pras.g_01573	Prac.g_00674
OG0001090	Pras.g_01607	Prac.g_01559
OG0001091	Pras.g_01609	Prac.g_01557
OG0001092	Pras.g_01610	Prac.g_01556
OG0001093	Pras.g_01615	Prac.g_01551
OG0001094	Pras.g_01695	Prac.g_01481
OG0001095	Pras.g_01714	Prac.g_01462
OG0001096	Pras.g_01727	Prac.g_01449
OG0001097	Pras.g_01745	Prac.g_01431
OG0001098	Pras.g_01760	Prac.g_01416
OG0001099	Pras.g_01791	Prac.g_01396
OG0001100	Pras.g_01793	Prac.g_01392
OG0001101	Pras.g_01795	Prac.g_01390
OG0001102	Pras.g_01798	Prac.g_01387
OG0001103	Pras.g_01800	Prac.g_01385
OG0001104	Pras.g_01822	Prac.g_01364
OG0001105	Pras.g_01826	Prac.g_01360
OG0001106	Pras.g_01850	Prac.g_01336
OG0001107	Pras.g_01857	Prac.g_01329
OG0001108	Pras.g_01861	Prac.g_01325
OG0001109	Pras.g_01862	Prac.g_01324
OG0001110	Pras.g_01864	Prac.g_01322
OG0001111	Pras.g_01865	Prac.g_01321
OG0001112	Pras.g_01866	Prac.g_01320
OG0001113	Pras.g_01867	Prac.g_01319
OG0001114	Pras.g_01868	Prac.g_01318
OG0001115	Pras.g_01870	Prac.g_01316
OG0001116	Pras.g_01871	Prac.g_01315
OG0001117	Pras.g_01872	Prac.g_01314
OG0001118	Pras.g_01873	Prac.g_01313
OG0001119	Pras.g_01874	Prac.g_01312
OG0001120	Pras.g_01876	Prac.g_01310
OG0001121	Pras.g_00021	Prac.g_01020
OG0001122	Pras.g_01906	Prac.g_01284
OG0001123	Pras.g_01910	Prac.g_01280
OG0001124	Pras.g_01912	Prac.g_01278
OG0001125	Pras.g_01913	Prac.g_01277
OG0001126	Pras.g_01923	Prac.g_01267
OG0001127	Pras.g_01924	Prac.g_01266
OG0001128	Pras.g_01926	Prac.g_01264
OG0001129	Pras.g_01927	Prac.g_01263
OG0001130	Pras.g_01928	Prac.g_01262
OG0001131	Pras.g_01964	Prac.g_01225
OG0001132	Pras.g_01973	Prac.g_01216
OG0001133	Pras.g_00009	Prac.g_01031
OG0001134	Pras.g_00023	Prac.g_01018
OG0001135	Pras.g_00026	Prac.g_01015
OG0001136	Pras.g_00053	Prac.g_00988
OG0001137	Pras.g_00064	Prac.g_00977
OG0001138	Pras.g_00082	Prac.g_00959
OG0001139	Pras.g_00083	Prac.g_00958
