Orthogroup	Syag	Prac
OG0000584	Syag.g_00355	Prac.g_00761
OG0000585	Syag.g_00357	Prac.g_00759
OG0000586	Syag.g_00358	Prac.g_00758
OG0000587	Syag.g_00360	Prac.g_00757
OG0000588	Syag.g_00371	Prac.g_00753
OG0000589	Syag.g_00375	Prac.g_00750
OG0000590	Syag.g_00376	Prac.g_00749
OG0000591	Syag.g_00383	Prac.g_00746
OG0000592	Syag.g_00384	Prac.g_00745
OG0000593	Syag.g_00406	Prac.g_00739
OG0000594	Syag.g_00407	Prac.g_00738
OG0000595	Syag.g_00408	Prac.g_00737
OG0000596	Syag.g_00413	Prac.g_00733
OG0000597	Syag.g_00416	Prac.g_00731
OG0000598	Syag.g_00417	Prac.g_00730
OG0000599	Syag.g_00424	Prac.g_00727
OG0000600	Syag.g_00425	Prac.g_00726
OG0000601	Syag.g_00426	Prac.g_00725
OG0000602	Syag.g_00431	Prac.g_00723
OG0000603	Syag.g_00432	Prac.g_00722
OG0000604	Syag.g_00434	Prac.g_00721
OG0000605	Syag.g_00522	Prac.g_00720
OG0000606	Syag.g_00550	Prac.g_00717
OG0000607	Syag.g_00553	Prac.g_00714
OG0000608	Syag.g_00554	Prac.g_00713
OG0000609	Syag.g_00556	Prac.g_00712
OG0000610	Syag.g_00580	Prac.g_00707
OG0000611	Syag.g_00583	Prac.g_00704
OG0000612	Syag.g_00584	Prac.g_00703
OG0000613	Syag.g_02533	Prac.g_00698
OG0000614	Syag.g_01004	Prac.g_00679
OG0000615	Syag.g_00630	Prac.g_00671
OG0000616	Syag.g_02255	Prac.g_00667
OG0000617	Syag.g_00915	Prac.g_01554
OG0000618	Syag.g_00914	Prac.g_01553
OG0000619	Syag.g_00913	Prac.g_01552
OG0000620	Syag.g_00906	Prac.g_01549
OG0000621	Syag.g_00905	Prac.g_01548
OG0000622	Syag.g_00904	Prac.g_01547
OG0000623	Syag.g_00903	Prac.g_01546
OG0000624	Syag.g_00901	Prac.g_01545
OG0000625	Syag.g_00900	Prac.g_01544
OG0000626	Syag.g_00899	Prac.g_01543
OG0000627	Syag.g_00756	Prac.g_01542
OG0000628	Syag.g_00757	Prac.g_01541
OG0000629	Syag.g_00761	Prac.g_01540
OG0000630	Syag.g_00765	Prac.g_01537
OG0000631	Syag.g_00772	Prac.g_01484
OG0000632	Syag.g_00773	Prac.g_01483
OG0000633	Syag.g_00774	Prac.g_01482
OG0000634	Syag.g_00663	Prac.g_01479
OG0000635	Syag.g_00664	Prac.g_01478
OG0000636	Syag.g_00666	Prac.g_01476
OG0000637	Syag.g_00668	Prac.g_01474
OG0000638	Syag.g_00669	Prac.g_01473
OG0000639	Syag.g_00670	Prac.g_01472
OG0000640	Syag.g_00671	Prac.g_01471
OG0000641	Syag.g_00675	Prac.g_01467
OG0000642	Syag.g_00676	Prac.g_01466
OG0000643	Syag.g_00677	Prac.g_01465
OG0000644	Syag.g_00678	Prac.g_01464
OG0000645	Syag.g_00680	Prac.g_01463
OG0000646	Syag.g_00683	Prac.g_01461
OG0000647	Syag.g_00685	Prac.g_01460
OG0000648	Syag.g_00694	Prac.g_01458
OG0000649	Syag.g_00695	Prac.g_01457
OG0000650	Syag.g_00696	Prac.g_01456
OG0000651	Syag.g_00697	Prac.g_01455
OG0000652	Syag.g_00698	Prac.g_01454
OG0000653	Syag.g_00700	Prac.g_01452
OG0000654	Syag.g_00701	Prac.g_01451
OG0000655	Syag.g_00702	Prac.g_01450
OG0000656	Syag.g_00705	Prac.g_01447
OG0000657	Syag.g_00719	Prac.g_01440
OG0000658	Syag.g_00721	Prac.g_01439
OG0000659	Syag.g_00722	Prac.g_01438
OG0000660	Syag.g_00726	Prac.g_01434
OG0000661	Syag.g_00728	Prac.g_01432
OG0000662	Syag.g_00730	Prac.g_01430
OG0000663	Syag.g_00733	Prac.g_01428
OG0000664	Syag.g_00734	Prac.g_01427
OG0000665	Syag.g_00456	Prac.g_01423
OG0000666	Syag.g_00445	Prac.g_01422
OG0000667	Syag.g_00574	Prac.g_01418
OG0000668	Syag.g_00868	Prac.g_01401
OG0000669	Syag.g_00600	Prac.g_01393
OG0000670	Syag.g_00399	Prac.g_01391
OG0000671	Syag.g_00604	Prac.g_01389
OG0000672	Syag.g_00607	Prac.g_01386
OG0000673	Syag.g_00610	Prac.g_01383
OG0000674	Syag.g_00612	Prac.g_01381
OG0000675	Syag.g_00613	Prac.g_01380
OG0000676	Syag.g_00615	Prac.g_01378
OG0000677	Syag.g_00616	Prac.g_01377
OG0000678	Syag.g_00622	Prac.g_01375
OG0000679	Syag.g_00633	Prac.g_01371
OG0000680	Syag.g_00634	Prac.g_01370
OG0000681	Syag.g_00637	Prac.g_01368
OG0000682	Syag.g_00638	Prac.g_01367
OG0000683	Syag.g_00639	Prac.g_01366
OG0000684	Syag.g_00641	Prac.g_01365
OG0000685	Syag.g_00643	Prac.g_01363
OG0000686	Syag.g_00644	Prac.g_01362
OG0000687	Syag.g_00645	Prac.g_01361
OG0000688	Syag.g_00651	Prac.g_01358
OG0000689	Syag.g_00653	Prac.g_01357
OG0000690	Syag.g_00654	Prac.g_01356
OG0000691	Syag.g_00655	Prac.g_01355
OG0000692	Syag.g_00656	Prac.g_01353
OG0000693	Syag.g_00658	Prac.g_01352
OG0000694	Syag.g_00659	Prac.g_01351
OG0000695	Syag.g_00776	Prac.g_01349
OG0000696	Syag.g_00777	Prac.g_01348
OG0000697	Syag.g_00778	Prac.g_01347
OG0000698	Syag.g_00781	Prac.g_01344
OG0000699	Syag.g_00782	Prac.g_01343
OG0000700	Syag.g_00783	Prac.g_01342
OG0000701	Syag.g_00784	Prac.g_01341
OG0000702	Syag.g_00792	Prac.g_01339
OG0000703	Syag.g_00793	Prac.g_01338
OG0000704	Syag.g_00795	Prac.g_01337
OG0000705	Syag.g_00802	Prac.g_01333
OG0000706	Syag.g_00803	Prac.g_01332
OG0000707	Syag.g_00804	Prac.g_01331
OG0000708	Syag.g_00807	Prac.g_01330
OG0000709	Syag.g_00816	Prac.g_01326
OG0000710	Syag.g_00820	Prac.g_01323
OG0000711	Syag.g_00848	Prac.g_01307
OG0000712	Syag.g_00850	Prac.g_01305
OG0000713	Syag.g_00851	Prac.g_01304
OG0000714	Syag.g_00853	Prac.g_01303
OG0000715	Syag.g_00855	Prac.g_01301
OG0000716	Syag.g_00859	Prac.g_01299
OG0000717	Syag.g_00860	Prac.g_01298
OG0000718	Syag.g_00864	Prac.g_01287
OG0000719	Syag.g_00866	Prac.g_01285
OG0000720	Syag.g_00880	Prac.g_01276
OG0000721	Syag.g_00882	Prac.g_01274
OG0000722	Syag.g_00883	Prac.g_01273
OG0000723	Syag.g_00897	Prac.g_01270
OG0000724	Syag.g_00967	Prac.g_01261
OG0000725	Syag.g_00978	Prac.g_01255
OG0000726	Syag.g_00979	Prac.g_01254
OG0000727	Syag.g_00980	Prac.g_01253
OG0000728	Syag.g_00982	Prac.g_01251
OG0000729	Syag.g_02376	Prac.g_01205
OG0000730	Syag.g_02840	Prac.g_01046
OG0000731	Syag.g_02853	Prac.g_01042
OG0000732	Syag.g_02331	Prac.g_01036
OG0000733	Syag.g_00145	Prac.g_01017
OG0000734	Syag.g_01892	Prac.g_01000
OG0000735	Syag.g_01159	Prac.g_00998
OG0000736	Syag.g_01158	Prac.g_00997
OG0000737	Syag.g_01157	Prac.g_00996
OG0000738	Syag.g_01152	Prac.g_00992
OG0000739	Syag.g_01149	Prac.g_00991
OG0000740	Syag.g_01148	Prac.g_00990
OG0000741	Syag.g_01145	Prac.g_00989
OG0000742	Syag.g_01142	Prac.g_00986
OG0000743	Syag.g_01140	Prac.g_00984
OG0000744	Syag.g_01139	Prac.g_00983
OG0000745	Syag.g_01137	Prac.g_00982
OG0000746	Syag.g_01135	Prac.g_00980
OG0000747	Syag.g_01134	Prac.g_00979
OG0000748	Syag.g_01122	Prac.g_00976
OG0000749	Syag.g_01121	Prac.g_00975
OG0000750	Syag.g_01120	Prac.g_00974
OG0000751	Syag.g_01114	Prac.g_00972
OG0000752	Syag.g_01112	Prac.g_00970
OG0000753	Syag.g_01109	Prac.g_00967
OG0000754	Syag.g_01103	Prac.g_00964
OG0000755	Syag.g_01092	Prac.g_00961
OG0000756	Syag.g_01091	Prac.g_00960
OG0000757	Syag.g_01084	Prac.g_00954
OG0000758	Syag.g_01083	Prac.g_00953
OG0000759	Syag.g_01082	Prac.g_00952
OG0000760	Syag.g_01081	Prac.g_00951
OG0000761	Syag.g_01080	Prac.g_00950
OG0000762	Syag.g_01078	Prac.g_00949
OG0000763	Syag.g_01076	Prac.g_00947
OG0000764	Syag.g_01075	Prac.g_00946
OG0000765	Syag.g_01056	Prac.g_00937
OG0000766	Syag.g_01055	Prac.g_00936
OG0000767	Syag.g_01053	Prac.g_00934
OG0000768	Syag.g_01052	Prac.g_00933
OG0000769	Syag.g_01047	Prac.g_00931
OG0000770	Syag.g_01043	Prac.g_00929
OG0000771	Syag.g_00959	Prac.g_00448
OG0000772	Syag.g_02043	Prac.g_00154
OG0000773	Syag.g_01168	Prac.g_00166
OG0000774	Syag.g_01182	Prac.g_00168
OG0000775	Syag.g_01185	Prac.g_00170
OG0000776	Syag.g_01186	Prac.g_00171
OG0000777	Syag.g_01187	Prac.g_00172
OG0000778	Syag.g_01188	Prac.g_00173
OG0000779	Syag.g_01194	Prac.g_00177
OG0000780	Syag.g_01217	Prac.g_00178
OG0000781	Syag.g_01221	Prac.g_00181
OG0000782	Syag.g_01222	Prac.g_00182
OG0000783	Syag.g_01223	Prac.g_00183
OG0000784	Syag.g_01224	Prac.g_00184
OG0000785	Syag.g_01226	Prac.g_00186
OG0000786	Syag.g_01235	Prac.g_00188
OG0000787	Syag.g_01236	Prac.g_00189
OG0000788	Syag.g_00427	Prac.g_00204
OG0000789	Syag.g_00453	Prac.g_00207
OG0000790	Syag.g_01542	Prac.g_00222
OG0000791	Syag.g_01544	Prac.g_00224
OG0000792	Syag.g_01545	Prac.g_00225
OG0000793	Syag.g_01550	Prac.g_00228
OG0000794	Syag.g_01551	Prac.g_00229
OG0000795	Syag.g_01552	Prac.g_00230
OG0000796	Syag.g_01556	Prac.g_00234
OG0000797	Syag.g_01557	Prac.g_00235
OG0000798	Syag.g_02601	Prac.g_00262
OG0000799	Syag.g_01278	Prac.g_00429
OG0000800	Syag.g_01280	Prac.g_00428
OG0000801	Syag.g_01285	Prac.g_00427
OG0000802	Syag.g_01293	Prac.g_00425
OG0000803	Syag.g_01321	Prac.g_00423
OG0000804	Syag.g_01438	Prac.g_00422
OG0000805	Syag.g_01433	Prac.g_00420
OG0000806	Syag.g_01429	Prac.g_00418
OG0000807	Syag.g_01428	Prac.g_00417
OG0000808	Syag.g_01427	Prac.g_00416
OG0000809	Syag.g_01423	Prac.g_00413
OG0000810	Syag.g_01422	Prac.g_00412
OG0000811	Syag.g_01413	Prac.g_00408
OG0000812	Syag.g_01411	Prac.g_00406
OG0000813	Syag.g_01410	Prac.g_00405
OG0000814	Syag.g_01408	Prac.g_00403
OG0000815	Syag.g_01407	Prac.g_00402
OG0000816	Syag.g_01405	Prac.g_00400
OG0000817	Syag.g_01404	Prac.g_00399
OG0000818	Syag.g_01400	Prac.g_00394
OG0000819	Syag.g_01399	Prac.g_00393
OG0000820	Syag.g_01398	Prac.g_00392
OG0000821	Syag.g_01388	Prac.g_00388
OG0000822	Syag.g_01386	Prac.g_00387
OG0000823	Syag.g_01385	Prac.g_00386
OG0000824	Syag.g_01379	Prac.g_00383
OG0000825	Syag.g_01378	Prac.g_00382
OG0000826	Syag.g_01377	Prac.g_00381
OG0000827	Syag.g_01376	Prac.g_00380
OG0000828	Syag.g_01373	Prac.g_00377
OG0000829	Syag.g_01372	Prac.g_00376
OG0000830	Syag.g_01371	Prac.g_00375
OG0000831	Syag.g_01367	Prac.g_00373
OG0000832	Syag.g_01614	Prac.g_00367
OG0000833	Syag.g_01628	Prac.g_00359
OG0000834	Syag.g_01632	Prac.g_00358
OG0000835	Syag.g_01633	Prac.g_00357
OG0000836	Syag.g_01637	Prac.g_00356
OG0000837	Syag.g_01638	Prac.g_00355
OG0000838	Syag.g_01642	Prac.g_00353
OG0000839	Syag.g_01643	Prac.g_00352
OG0000840	Syag.g_01644	Prac.g_00351
OG0000841	Syag.g_01645	Prac.g_00350
OG0000842	Syag.g_01646	Prac.g_00349
OG0000843	Syag.g_01647	Prac.g_00348
OG0000844	Syag.g_01649	Prac.g_00347
OG0000845	Syag.g_01650	Prac.g_00346
OG0000846	Syag.g_01651	Prac.g_00345
OG0000847	Syag.g_01652	Prac.g_00344
OG0000848	Syag.g_01654	Prac.g_00343
OG0000849	Syag.g_01655	Prac.g_00342
OG0000850	Syag.g_01657	Prac.g_00340
OG0000851	Syag.g_01663	Prac.g_00339
OG0000852	Syag.g_01664	Prac.g_00338
OG0000853	Syag.g_01668	Prac.g_00334
OG0000854	Syag.g_01670	Prac.g_00332
OG0000855	Syag.g_01671	Prac.g_00331
OG0000856	Syag.g_00386	Prac.g_00317
OG0000857	Syag.g_00684	Prac.g_00288
OG0000858	Syag.g_01677	Prac.g_00631
OG0000859	Syag.g_01678	Prac.g_00630
OG0000860	Syag.g_01689	Prac.g_00623
OG0000861	Syag.g_01690	Prac.g_00622
OG0000862	Syag.g_01693	Prac.g_00621
OG0000863	Syag.g_01695	Prac.g_00619
OG0000864	Syag.g_01696	Prac.g_00618
OG0000865	Syag.g_01697	Prac.g_00617
OG0000866	Syag.g_01698	Prac.g_00616
OG0000867	Syag.g_01699	Prac.g_00615
OG0000868	Syag.g_01707	Prac.g_00614
OG0000869	Syag.g_01711	Prac.g_00610
OG0000870	Syag.g_01716	Prac.g_00605
OG0000871	Syag.g_01717	Prac.g_00604
OG0000872	Syag.g_01723	Prac.g_00603
OG0000873	Syag.g_01726	Prac.g_00600
OG0000874	Syag.g_01729	Prac.g_00597
OG0000875	Syag.g_01731	Prac.g_00596
OG0000876	Syag.g_01732	Prac.g_00595
OG0000877	Syag.g_01734	Prac.g_00593
OG0000878	Syag.g_01735	Prac.g_00592
OG0000879	Syag.g_02356	Prac.g_00591
OG0000880	Syag.g_01736	Prac.g_00590
OG0000881	Syag.g_01741	Prac.g_00586
OG0000882	Syag.g_01746	Prac.g_00581
OG0000883	Syag.g_01749	Prac.g_00580
OG0000884	Syag.g_01751	Prac.g_00578
OG0000885	Syag.g_01752	Prac.g_00577
OG0000886	Syag.g_01753	Prac.g_00576
OG0000887	Syag.g_01754	Prac.g_00575
OG0000888	Syag.g_01756	Prac.g_00573
OG0000889	Syag.g_01758	Prac.g_00571
OG0000890	Syag.g_01761	Prac.g_00570
OG0000891	Syag.g_01762	Prac.g_00569
OG0000892	Syag.g_01765	Prac.g_00471
OG0000893	Syag.g_02688	Prac.g_00476
OG0000894	Syag.g_02691	Prac.g_00478
OG0000895	Syag.g_02695	Prac.g_00481
OG0000896	Syag.g_02696	Prac.g_00482
OG0000897	Syag.g_02699	Prac.g_00484
OG0000898	Syag.g_02700	Prac.g_00485
OG0000899	Syag.g_02701	Prac.g_00486
OG0000900	Syag.g_02702	Prac.g_00487
OG0000901	Syag.g_02707	Prac.g_00490
OG0000902	Syag.g_02709	Prac.g_00492
OG0000903	Syag.g_02724	Prac.g_00495
OG0000904	Syag.g_02718	Prac.g_00497
OG0000905	Syag.g_02714	Prac.g_00502
OG0000906	Syag.g_02711	Prac.g_00503
OG0000907	Syag.g_02727	Prac.g_00506
OG0000908	Syag.g_02730	Prac.g_00509
OG0000909	Syag.g_02731	Prac.g_00510
OG0000910	Syag.g_02732	Prac.g_00511
OG0000911	Syag.g_02734	Prac.g_00513
OG0000912	Syag.g_02735	Prac.g_00514
OG0000913	Syag.g_02736	Prac.g_00515
OG0000914	Syag.g_02737	Prac.g_00516
OG0000915	Syag.g_02739	Prac.g_00517
OG0000916	Syag.g_02740	Prac.g_00518
OG0000917	Syag.g_02741	Prac.g_00519
OG0000918	Syag.g_02742	Prac.g_00520
OG0000919	Syag.g_02743	Prac.g_00521
OG0000920	Syag.g_02744	Prac.g_00522
OG0000921	Syag.g_02745	Prac.g_00523
OG0000922	Syag.g_02746	Prac.g_00524
OG0000923	Syag.g_02750	Prac.g_00528
OG0000924	Syag.g_02751	Prac.g_00529
OG0000925	Syag.g_02752	Prac.g_00530
OG0000926	Syag.g_02753	Prac.g_00531
OG0000927	Syag.g_02755	Prac.g_00533
OG0000928	Syag.g_02756	Prac.g_00534
OG0000929	Syag.g_02757	Prac.g_00535
OG0000930	Syag.g_02758	Prac.g_00536
OG0000931	Syag.g_02759	Prac.g_00537
OG0000932	Syag.g_02760	Prac.g_00538
OG0000933	Syag.g_02766	Prac.g_00542
OG0000934	Syag.g_02768	Prac.g_00544
OG0000935	Syag.g_02769	Prac.g_00545
OG0000936	Syag.g_02770	Prac.g_00546
OG0000937	Syag.g_02771	Prac.g_00547
OG0000938	Syag.g_02774	Prac.g_00549
OG0000939	Syag.g_02775	Prac.g_00550
OG0000940	Syag.g_02783	Prac.g_00556
OG0000941	Syag.g_02785	Prac.g_00558
OG0000942	Syag.g_02787	Prac.g_00560
OG0000943	Syag.g_02788	Prac.g_00561
OG0000944	Syag.g_02790	Prac.g_00562
OG0000945	Syag.g_02792	Prac.g_00563
OG0000946	Syag.g_02797	Prac.g_00005
OG0000947	Syag.g_02801	Prac.g_00007
OG0000948	Syag.g_02802	Prac.g_00008
OG0000949	Syag.g_02449	Prac.g_00011
OG0000950	Syag.g_02436	Prac.g_00016
OG0000951	Syag.g_02431	Prac.g_00020
OG0000952	Syag.g_02423	Prac.g_00024
OG0000953	Syag.g_02415	Prac.g_00027
OG0000954	Syag.g_02409	Prac.g_00031
OG0000955	Syag.g_02408	Prac.g_00032
OG0000956	Syag.g_02406	Prac.g_00034
OG0000957	Syag.g_02395	Prac.g_00039
OG0000958	Syag.g_02394	Prac.g_00040
OG0000959	Syag.g_02389	Prac.g_00044
OG0000960	Syag.g_02388	Prac.g_00045
OG0000961	Syag.g_02379	Prac.g_00047
OG0000962	Syag.g_02377	Prac.g_00049
OG0000963	Syag.g_02372	Prac.g_00052
OG0000964	Syag.g_02371	Prac.g_00053
OG0000965	Syag.g_02370	Prac.g_00054
OG0000966	Syag.g_02362	Prac.g_00061
OG0000967	Syag.g_02358	Prac.g_00065
OG0000968	Syag.g_02355	Prac.g_00067
OG0000969	Syag.g_02354	Prac.g_00068
OG0000970	Syag.g_02353	Prac.g_00069
OG0000971	Syag.g_02348	Prac.g_00070
OG0000972	Syag.g_02347	Prac.g_00071
OG0000973	Syag.g_02346	Prac.g_00072
OG0000974	Syag.g_02345	Prac.g_00073
OG0000975	Syag.g_02344	Prac.g_00074
OG0000976	Syag.g_02343	Prac.g_00075
OG0000977	Syag.g_02340	Prac.g_00076
OG0000978	Syag.g_02338	Prac.g_00077
OG0000979	Syag.g_02335	Prac.g_00080
OG0000980	Syag.g_02332	Prac.g_00082
OG0000981	Syag.g_02329	Prac.g_00084
OG0000982	Syag.g_02127	Prac.g_00086
OG0000983	Syag.g_02128	Prac.g_00087
OG0000984	Syag.g_02129	Prac.g_00088
OG0000985	Syag.g_02133	Prac.g_00091
OG0000986	Syag.g_02138	Prac.g_00093
OG0000987	Syag.g_02140	Prac.g_00094
OG0000988	Syag.g_02145	Prac.g_00097
OG0000989	Syag.g_02156	Prac.g_00100
OG0000990	Syag.g_02169	Prac.g_00103
OG0000991	Syag.g_02174	Prac.g_00104
OG0000992	Syag.g_02177	Prac.g_00106
OG0000993	Syag.g_02178	Prac.g_00107
OG0000994	Syag.g_02181	Prac.g_00108
OG0000995	Syag.g_02187	Prac.g_00112
OG0000996	Syag.g_02229	Prac.g_00113
OG0000997	Syag.g_02239	Prac.g_00114
OG0000998	Syag.g_02241	Prac.g_00116
OG0000999	Syag.g_02242	Prac.g_00117
OG0001000	Syag.g_02246	Prac.g_00120
OG0001001	Syag.g_02251	Prac.g_00122
OG0001002	Syag.g_02258	Prac.g_00126
OG0001003	Syag.g_02260	Prac.g_00127
OG0001004	Syag.g_02261	Prac.g_00128
OG0001005	Syag.g_02263	Prac.g_00129
OG0001006	Syag.g_02270	Prac.g_01949
OG0001007	Syag.g_02272	Prac.g_01947
OG0001008	Syag.g_00034	Prac.g_01110
OG0001009	Syag.g_02304	Prac.g_01920
OG0001010	Syag.g_02305	Prac.g_01919
OG0001011	Syag.g_02307	Prac.g_01918
OG0001012	Syag.g_02123	Prac.g_01889
OG0001013	Syag.g_02098	Prac.g_01883
OG0001014	Syag.g_02084	Prac.g_01880
OG0001015	Syag.g_02083	Prac.g_01879
OG0001016	Syag.g_01824	Prac.g_01858
OG0001017	Syag.g_01830	Prac.g_01854
OG0001018	Syag.g_01832	Prac.g_01851
OG0001019	Syag.g_01854	Prac.g_01842
OG0001020	Syag.g_01861	Prac.g_01841
OG0001021	Syag.g_01865	Prac.g_01840
OG0001022	Syag.g_01870	Prac.g_01837
OG0001023	Syag.g_01871	Prac.g_01836
OG0001024	Syag.g_01875	Prac.g_01833
OG0001025	Syag.g_01882	Prac.g_01827
OG0001026	Syag.g_01894	Prac.g_01820
OG0001027	Syag.g_01902	Prac.g_01819
OG0001028	Syag.g_01904	Prac.g_01817
OG0001029	Syag.g_01906	Prac.g_01816
OG0001030	Syag.g_01927	Prac.g_01801
OG0001031	Syag.g_02000	Prac.g_01744
OG0001032	Syag.g_02005	Prac.g_01743
OG0001033	Syag.g_02048	Prac.g_01722
OG0001034	Syag.g_01784	Prac.g_01694
OG0001035	Syag.g_02635	Prac.g_01677
OG0001036	Syag.g_02630	Prac.g_01672
OG0001037	Syag.g_02628	Prac.g_01671
OG0001038	Syag.g_02600	Prac.g_01653
OG0001039	Syag.g_02597	Prac.g_01650
OG0001040	Syag.g_02594	Prac.g_01648
OG0001041	Syag.g_02589	Prac.g_01644
OG0001042	Syag.g_02564	Prac.g_01627
OG0001043	Syag.g_02560	Prac.g_01626
OG0001044	Syag.g_02842	Prac.g_01201
OG0001045	Syag.g_02856	Prac.g_01192
OG0001046	Syag.g_00836	Prac.g_01154
OG0001047	Syag.g_00036	Prac.g_01108
OG0001048	Syag.g_00037	Prac.g_01107
OG0001049	Syag.g_00040	Prac.g_01105
OG0001050	Syag.g_00041	Prac.g_01104
OG0001051	Syag.g_00042	Prac.g_01103
OG0001052	Syag.g_01352	Prac.g_01073
OG0001053	Syag.g_01525	Prac.g_01061
OG0001054	Syag.g_01506	Prac.g_00873
OG0001055	Syag.g_01485	Prac.g_00855
OG0001056	Syag.g_01449	Prac.g_00836
OG0001057	Syag.g_01241	Prac.g_00831
OG0001058	Syag.g_00271	Prac.g_00823
OG0001059	Syag.g_00275	Prac.g_00819
OG0001060	Syag.g_00282	Prac.g_00812
OG0001061	Syag.g_00302	Prac.g_00799
OG0001062	Syag.g_00304	Prac.g_00797
OG0001063	Syag.g_00310	Prac.g_00795
OG0001064	Syag.g_00311	Prac.g_00794
OG0001065	Syag.g_00312	Prac.g_00793
OG0001066	Syag.g_00313	Prac.g_00792
OG0001067	Syag.g_00314	Prac.g_00791
OG0001068	Syag.g_00315	Prac.g_00790
OG0001069	Syag.g_00317	Prac.g_00789
OG0001070	Syag.g_00321	Prac.g_00786
OG0001071	Syag.g_00322	Prac.g_00785
OG0001072	Syag.g_00327	Prac.g_00783
OG0001073	Syag.g_00342	Prac.g_00767
OG0001074	Syag.g_00467	Prac.g_00756
OG0001075	Syag.g_00362	Prac.g_00755
OG0001076	Syag.g_00378	Prac.g_00747
OG0001077	Syag.g_00388	Prac.g_00743
OG0001078	Syag.g_00411	Prac.g_00735
OG0001079	Syag.g_00428	Prac.g_00724
OG0001080	Syag.g_00495	Prac.g_00718
OG0001081	Syag.g_00551	Prac.g_00716
OG0001082	Syag.g_00552	Prac.g_00715
OG0001083	Syag.g_00565	Prac.g_00710
OG0001084	Syag.g_00569	Prac.g_00709
OG0001085	Syag.g_00592	Prac.g_00701
OG0001086	Syag.g_00594	Prac.g_00700
OG0001087	Syag.g_01018	Prac.g_00683
OG0001088	Syag.g_01016	Prac.g_00682
OG0001089	Syag.g_00986	Prac.g_00674
OG0001090	Syag.g_00922	Prac.g_01559
OG0001091	Syag.g_00919	Prac.g_01557
OG0001092	Syag.g_00917	Prac.g_01556
OG0001093	Syag.g_00910	Prac.g_01551
OG0001094	Syag.g_00661	Prac.g_01481
OG0001095	Syag.g_00681	Prac.g_01462
OG0001096	Syag.g_00703	Prac.g_01449
OG0001097	Syag.g_00729	Prac.g_01431
OG0001098	Syag.g_00744	Prac.g_01416
OG0001099	Syag.g_01905	Prac.g_01396
OG0001101	Syag.g_00603	Prac.g_01390
OG0001102	Syag.g_00606	Prac.g_01387
OG0001103	Syag.g_00608	Prac.g_01385
OG0001104	Syag.g_00642	Prac.g_01364
OG0001105	Syag.g_00646	Prac.g_01360
OG0001106	Syag.g_00796	Prac.g_01336
OG0001107	Syag.g_00808	Prac.g_01329
OG0001108	Syag.g_00817	Prac.g_01325
OG0001109	Syag.g_00819	Prac.g_01324
OG0001110	Syag.g_00821	Prac.g_01322
OG0001111	Syag.g_00823	Prac.g_01321
OG0001112	Syag.g_00825	Prac.g_01320
OG0001113	Syag.g_00826	Prac.g_01319
OG0001114	Syag.g_00827	Prac.g_01318
OG0001115	Syag.g_00831	Prac.g_01316
OG0001116	Syag.g_00833	Prac.g_01315
OG0001117	Syag.g_00834	Prac.g_01314
OG0001118	Syag.g_00835	Prac.g_01313
OG0001119	Syag.g_00837	Prac.g_01312
OG0001120	Syag.g_00841	Prac.g_01310
OG0001121	Syag.g_01584	Prac.g_01020
OG0001122	Syag.g_00867	Prac.g_01284
OG0001123	Syag.g_00875	Prac.g_01280
OG0001124	Syag.g_00877	Prac.g_01278
OG0001125	Syag.g_00879	Prac.g_01277
OG0001126	Syag.g_00957	Prac.g_01267
OG0001127	Syag.g_00958	Prac.g_01266
OG0001128	Syag.g_00961	Prac.g_01264
OG0001129	Syag.g_00963	Prac.g_01263
OG0001130	Syag.g_00964	Prac.g_01262
OG0001131	Syag.g_00624	Prac.g_01225
OG0001132	Syag.g_00096	Prac.g_01216
OG0001133	Syag.g_00380	Prac.g_01031
OG0001134	Syag.g_02164	Prac.g_01018
OG0001135	Syag.g_00147	Prac.g_01015
OG0001136	Syag.g_01144	Prac.g_00988
OG0001137	Syag.g_01123	Prac.g_00977
OG0001138	Syag.g_01090	Prac.g_00959
OG0001139	Syag.g_01088	Prac.g_00958
OG0001140	Syag.g_01087	Prac.g_00957
OG0001141	Syag.g_01086	Prac.g_00956
OG0001142	Syag.g_01085	Prac.g_00955
OG0001143	Syag.g_01077	Prac.g_00948
OG0001144	Syag.g_01064	Prac.g_00943
OG0001145	Syag.g_01169	Prac.g_00167
OG0001146	Syag.g_01218	Prac.g_00179
OG0001147	Syag.g_01360	Prac.g_00203
OG0001148	Syag.g_01539	Prac.g_00219
OG0001149	Syag.g_01540	Prac.g_00220
OG0001150	Syag.g_01541	Prac.g_00221
OG0001151	Syag.g_01554	Prac.g_00232
OG0001152	Syag.g_01555	Prac.g_00233
OG0001153	Syag.g_01375	Prac.g_00379
OG0001154	Syag.g_01374	Prac.g_00378
OG0001155	Syag.g_01616	Prac.g_00366
OG0001156	Syag.g_01619	Prac.g_00363
OG0001157	Syag.g_01620	Prac.g_00362
OG0001158	Syag.g_01621	Prac.g_00361
OG0001159	Syag.g_01622, Syag.g_01625	Prac.g_00360
OG0001160	Syag.g_01666	Prac.g_00336
OG0001161	Syag.g_02163	Prac.g_00324
OG0001162	Syag.g_01238	Prac.g_00313
OG0001163	Syag.g_01674	Prac.g_00633
OG0001164	Syag.g_01680	Prac.g_00629
OG0001165	Syag.g_01685	Prac.g_00626
OG0001166	Syag.g_01715	Prac.g_00606
