Orthogroup	Syag	Syab
OG0000558	Syag.g_00269	Syab.g_02016
OG0000559	Syag.g_00273	Syab.g_02012
OG0000560	Syag.g_00276	Syab.g_02009
OG0000561	Syag.g_00277	Syab.g_02008
OG0000562	Syag.g_00278	Syab.g_02007
OG0000563	Syag.g_00279	Syab.g_02006
OG0000564	Syag.g_00280	Syab.g_02005
OG0000565	Syag.g_00284	Syab.g_02001
OG0000566	Syag.g_00288	Syab.g_01997
OG0000567	Syag.g_00292	Syab.g_01993
OG0000568	Syag.g_00295	Syab.g_01991
OG0000569	Syag.g_00296	Syab.g_01990
OG0000570	Syag.g_00297	Syab.g_01989
OG0000571	Syag.g_00301	Syab.g_01986
OG0000572	Syag.g_00320	Syab.g_01969
OG0000573	Syag.g_00329	Syab.g_01960
OG0000574	Syag.g_00330	Syab.g_01959
OG0000575	Syag.g_00335	Syab.g_01954
OG0000576	Syag.g_00337	Syab.g_01952
OG0000577	Syag.g_00338	Syab.g_01951
OG0000578	Syag.g_00339	Syab.g_01950
OG0000579	Syag.g_00340	Syab.g_01949
OG0000580	Syag.g_00341	Syab.g_01948
OG0000581	Syag.g_00348	Syab.g_01934
OG0000582	Syag.g_00353	Syab.g_01929
OG0000583	Syag.g_00354	Syab.g_01928
OG0000584	Syag.g_00355	Syab.g_01927
OG0000585	Syag.g_00357	Syab.g_01924
OG0000586	Syag.g_00358	Syab.g_01923
OG0000587	Syag.g_00360	Syab.g_01921
OG0000588	Syag.g_00371	Syab.g_01910
OG0000589	Syag.g_00375	Syab.g_01899
OG0000590	Syag.g_00376	Syab.g_01898
OG0000591	Syag.g_00383	Syab.g_01892
OG0000592	Syag.g_00384	Syab.g_01891
OG0000593	Syag.g_00406	Syab.g_01877
OG0000594	Syag.g_00407	Syab.g_01876
OG0000595	Syag.g_00408	Syab.g_01875
OG0000596	Syag.g_00413	Syab.g_01871
OG0000597	Syag.g_00416	Syab.g_01868
OG0000598	Syag.g_00417	Syab.g_01867
OG0000599	Syag.g_00424	Syab.g_01860
OG0000600	Syag.g_00425	Syab.g_01859
OG0000601	Syag.g_00426	Syab.g_01858
OG0000602	Syag.g_00431	Syab.g_01853
OG0000603	Syag.g_00432	Syab.g_01852
OG0000604	Syag.g_00434	Syab.g_01850
OG0000605	Syag.g_00522	Syab.g_01758
OG0000606	Syag.g_00550	Syab.g_01529
OG0000607	Syag.g_00553	Syab.g_01533
OG0000608	Syag.g_00554	Syab.g_01534
OG0000609	Syag.g_00556	Syab.g_01536
OG0000610	Syag.g_00580	Syab.g_01555
OG0000611	Syag.g_00583	Syab.g_01558
OG0000612	Syag.g_00584	Syab.g_01559
OG0000613	Syag.g_02533	Syab.g_00228
OG0000614	Syag.g_01004	Syab.g_01179
OG0000615	Syag.g_00630	Syab.g_01605
OG0000616	Syag.g_02255	Syab.g_02897
OG0000617	Syag.g_00915	Syab.g_01274
OG0000618	Syag.g_00914	Syab.g_01275
OG0000619	Syag.g_00913	Syab.g_01662
OG0000620	Syag.g_00906	Syab.g_01668
OG0000621	Syag.g_00905	Syab.g_01669
OG0000622	Syag.g_00904	Syab.g_01670
OG0000623	Syag.g_00903	Syab.g_01671
OG0000624	Syag.g_00901	Syab.g_01673
OG0000625	Syag.g_00900	Syab.g_01674
OG0000626	Syag.g_00899	Syab.g_01675
OG0000627	Syag.g_00756	Syab.g_01438
OG0000628	Syag.g_00757	Syab.g_01437
OG0000629	Syag.g_00761	Syab.g_01434
OG0000630	Syag.g_00765	Syab.g_01430
OG0000631	Syag.g_00772	Syab.g_01421
OG0000632	Syag.g_00773	Syab.g_01420
OG0000633	Syag.g_00774	Syab.g_01419
OG0000634	Syag.g_00663	Syab.g_01651
OG0000635	Syag.g_00664	Syab.g_01656
OG0000636	Syag.g_00666	Syab.g_01658
OG0000637	Syag.g_00668	Syab.g_01660
OG0000638	Syag.g_00669	Syab.g_01661
OG0000639	Syag.g_00670	Syab.g_01276
OG0000640	Syag.g_00671	Syab.g_01277
OG0000641	Syag.g_00675	Syab.g_01281
OG0000642	Syag.g_00676	Syab.g_01282
OG0000643	Syag.g_00677	Syab.g_01283
OG0000644	Syag.g_00678	Syab.g_01284
OG0000645	Syag.g_00680	Syab.g_01286
OG0000646	Syag.g_00683	Syab.g_01289
OG0000647	Syag.g_00685	Syab.g_01291
OG0000648	Syag.g_00694	Syab.g_01684
OG0000649	Syag.g_00695	Syab.g_01685
OG0000650	Syag.g_00696	Syab.g_01686
OG0000651	Syag.g_00697	Syab.g_01687
OG0000652	Syag.g_00698	Syab.g_01688
OG0000653	Syag.g_00700	Syab.g_01690
OG0000654	Syag.g_00701	Syab.g_01691
OG0000655	Syag.g_00702	Syab.g_01692
OG0000656	Syag.g_00705	Syab.g_01695
OG0000657	Syag.g_00719	Syab.g_01706
OG0000658	Syag.g_00721	Syab.g_01710
OG0000659	Syag.g_00722	Syab.g_01711
OG0000660	Syag.g_00726	Syab.g_01715
OG0000661	Syag.g_00728	Syab.g_01717
OG0000662	Syag.g_00730	Syab.g_01719
OG0000663	Syag.g_00733	Syab.g_01722
OG0000664	Syag.g_00734	Syab.g_01723
OG0000665	Syag.g_00456	Syab.g_01829
OG0000666	Syag.g_00445	Syab.g_01842
OG0000667	Syag.g_00574	Syab.g_01548
OG0000668	Syag.g_00868	Syab.g_01319
OG0000669	Syag.g_00600	Syab.g_01642
OG0000670	Syag.g_00399	Syab.g_02156
OG0000671	Syag.g_00604	Syab.g_01638
OG0000672	Syag.g_00607	Syab.g_01635
OG0000673	Syag.g_00610	Syab.g_01632
OG0000674	Syag.g_00612	Syab.g_01630
OG0000675	Syag.g_00613	Syab.g_01629
OG0000676	Syag.g_00615	Syab.g_01620
OG0000677	Syag.g_00616	Syab.g_01619
OG0000678	Syag.g_00622	Syab.g_01613
OG0000679	Syag.g_00633	Syab.g_01601
OG0000680	Syag.g_00634	Syab.g_01600
OG0000681	Syag.g_00637	Syab.g_01597
OG0000682	Syag.g_00638	Syab.g_01596
OG0000683	Syag.g_00639	Syab.g_01595
OG0000684	Syag.g_00641	Syab.g_01591
OG0000685	Syag.g_00643	Syab.g_01589
OG0000686	Syag.g_00644	Syab.g_01588
OG0000687	Syag.g_00645	Syab.g_01586
OG0000688	Syag.g_00651	Syab.g_01576
OG0000689	Syag.g_00653	Syab.g_01574
OG0000690	Syag.g_00654	Syab.g_01573
OG0000691	Syag.g_00655	Syab.g_01572
OG0000692	Syag.g_00656	Syab.g_01571
OG0000693	Syag.g_00658	Syab.g_01569
OG0000694	Syag.g_00659	Syab.g_01568
OG0000695	Syag.g_00776	Syab.g_01417
OG0000696	Syag.g_00777	Syab.g_01416
OG0000697	Syag.g_00778	Syab.g_01415
OG0000698	Syag.g_00781	Syab.g_01412
OG0000699	Syag.g_00782	Syab.g_01411
OG0000700	Syag.g_00783	Syab.g_01410
OG0000701	Syag.g_00784	Syab.g_01409
OG0000702	Syag.g_00792	Syab.g_01401
OG0000703	Syag.g_00793	Syab.g_01400
OG0000704	Syag.g_00795	Syab.g_01398
OG0000705	Syag.g_00802	Syab.g_01391
OG0000706	Syag.g_00803	Syab.g_01390
OG0000707	Syag.g_00804	Syab.g_01389
OG0000708	Syag.g_00807	Syab.g_01386
OG0000709	Syag.g_00816	Syab.g_01378
OG0000710	Syag.g_00820	Syab.g_01367
OG0000711	Syag.g_00848	Syab.g_01340
OG0000712	Syag.g_00850	Syab.g_01338
OG0000713	Syag.g_00851	Syab.g_01337
OG0000714	Syag.g_00853	Syab.g_01334
OG0000715	Syag.g_00855	Syab.g_01332
OG0000716	Syag.g_00859	Syab.g_01328
OG0000717	Syag.g_00860	Syab.g_01327
OG0000718	Syag.g_00864	Syab.g_01323
OG0000719	Syag.g_00866	Syab.g_01321
OG0000720	Syag.g_00880	Syab.g_01307
OG0000721	Syag.g_00882	Syab.g_01305
OG0000722	Syag.g_00883	Syab.g_01304
OG0000723	Syag.g_00897	Syab.g_01678
OG0000724	Syag.g_00967	Syab.g_01223
OG0000725	Syag.g_00978	Syab.g_01207
OG0000726	Syag.g_00979	Syab.g_01206
OG0000727	Syag.g_00980	Syab.g_01205
OG0000728	Syag.g_00982	Syab.g_01203
OG0000729	Syag.g_02376	Syab.g_00097
OG0000730	Syag.g_02840	Syab.g_00521
OG0000731	Syag.g_02853	Syab.g_00531
OG0000732	Syag.g_02331	Syab.g_00055
OG0000733	Syag.g_00145	Syab.g_02798
OG0000734	Syag.g_01892	Syab.g_02508
OG0000735	Syag.g_01159	Syab.g_00942
OG0000736	Syag.g_01158	Syab.g_00943
OG0000737	Syag.g_01157	Syab.g_00944
OG0000738	Syag.g_01152	Syab.g_00949
OG0000739	Syag.g_01149	Syab.g_00961
OG0000740	Syag.g_01148	Syab.g_00962
OG0000741	Syag.g_01145	Syab.g_00965
OG0000742	Syag.g_01142	Syab.g_00968
OG0000743	Syag.g_01140	Syab.g_00970
OG0000744	Syag.g_01139	Syab.g_00971
OG0000745	Syag.g_01137	Syab.g_00973
OG0000746	Syag.g_01135	Syab.g_00975
OG0000747	Syag.g_01134	Syab.g_00976
OG0000748	Syag.g_01122	Syab.g_00991
OG0000749	Syag.g_01121	Syab.g_00992
OG0000750	Syag.g_01120	Syab.g_00993
OG0000751	Syag.g_01114	Syab.g_01002
OG0000752	Syag.g_01112	Syab.g_01004
OG0000753	Syag.g_01109	Syab.g_01007
OG0000754	Syag.g_01103	Syab.g_01012
OG0000755	Syag.g_01092	Syab.g_01021
OG0000756	Syag.g_01091	Syab.g_01022
OG0000757	Syag.g_01084	Syab.g_01029
OG0000758	Syag.g_01083	Syab.g_01030
OG0000759	Syag.g_01082	Syab.g_01031
OG0000760	Syag.g_01081	Syab.g_01032
OG0000761	Syag.g_01080	Syab.g_01034
OG0000762	Syag.g_01078	Syab.g_01036
OG0000763	Syag.g_01076	Syab.g_01038
OG0000764	Syag.g_01075	Syab.g_01039
OG0000765	Syag.g_01056	Syab.g_01154
OG0000766	Syag.g_01055	Syab.g_01153
OG0000767	Syag.g_01053	Syab.g_01151
OG0000768	Syag.g_01052	Syab.g_01150
OG0000769	Syag.g_01047	Syab.g_01148
OG0000770	Syag.g_01043	Syab.g_01145
OG0000771	Syag.g_00959	Syab.g_01229
OG0000772	Syag.g_02043	Syab.g_00957
OG0000773	Syag.g_01168	Syab.g_00931
OG0000774	Syag.g_01182	Syab.g_00924
OG0000775	Syag.g_01185	Syab.g_00922
OG0000776	Syag.g_01186	Syab.g_00921
OG0000777	Syag.g_01187	Syab.g_00920
OG0000778	Syag.g_01188	Syab.g_00919
OG0000779	Syag.g_01194	Syab.g_00913
OG0000780	Syag.g_01217	Syab.g_00908
OG0000781	Syag.g_01221	Syab.g_00904
OG0000782	Syag.g_01222	Syab.g_00903
OG0000783	Syag.g_01223	Syab.g_00902
OG0000784	Syag.g_01224	Syab.g_00901
OG0000785	Syag.g_01226	Syab.g_00899
OG0000786	Syag.g_01235	Syab.g_00895
OG0000787	Syag.g_01236	Syab.g_00894
OG0000788	Syag.g_00427	Syab.g_01857
OG0000789	Syag.g_00453	Syab.g_01835
OG0000790	Syag.g_01542	Syab.g_02082
OG0000791	Syag.g_01544	Syab.g_02080
OG0000792	Syag.g_01545	Syab.g_02079
OG0000793	Syag.g_01550	Syab.g_02074
OG0000794	Syag.g_01551	Syab.g_02073
OG0000795	Syag.g_01552	Syab.g_02072
OG0000796	Syag.g_01556	Syab.g_02068
OG0000797	Syag.g_01557	Syab.g_02067
OG0000798	Syag.g_02601	Syab.g_00298
OG0000799	Syag.g_01278	Syab.g_00826
OG0000800	Syag.g_01280	Syab.g_00821
OG0000801	Syag.g_01285	Syab.g_00820
OG0000802	Syag.g_01293	Syab.g_00816
OG0000803	Syag.g_01321	Syab.g_00806
OG0000804	Syag.g_01438	Syab.g_00802
OG0000805	Syag.g_01433	Syab.g_00792
OG0000806	Syag.g_01429	Syab.g_00790
OG0000807	Syag.g_01428	Syab.g_00788
OG0000808	Syag.g_01427	Syab.g_00783
OG0000809	Syag.g_01423	Syab.g_00780
OG0000810	Syag.g_01422	Syab.g_00779
OG0000811	Syag.g_01413	Syab.g_00770
OG0000812	Syag.g_01411	Syab.g_00768
OG0000813	Syag.g_01410	Syab.g_00767
OG0000814	Syag.g_01408	Syab.g_00765
OG0000815	Syag.g_01407	Syab.g_00760
OG0000816	Syag.g_01405	Syab.g_00758
OG0000817	Syag.g_01404	Syab.g_00757
OG0000818	Syag.g_01400	Syab.g_00751
OG0000819	Syag.g_01399	Syab.g_00750
OG0000820	Syag.g_01398	Syab.g_00749
OG0000821	Syag.g_01388	Syab.g_00743
OG0000822	Syag.g_01386	Syab.g_00741
OG0000823	Syag.g_01385	Syab.g_00740
OG0000824	Syag.g_01379	Syab.g_00735
OG0000825	Syag.g_01378	Syab.g_00734
OG0000826	Syag.g_01377	Syab.g_00733
OG0000827	Syag.g_01376	Syab.g_00732
OG0000828	Syag.g_01373	Syab.g_00729
OG0000829	Syag.g_01372	Syab.g_00728
OG0000830	Syag.g_01371	Syab.g_00727
OG0000831	Syag.g_01367	Syab.g_00725
OG0000832	Syag.g_01614	Syab.g_02169
OG0000833	Syag.g_01628	Syab.g_02178
OG0000834	Syag.g_01632	Syab.g_02181
OG0000835	Syag.g_01633	Syab.g_02182
OG0000836	Syag.g_01637	Syab.g_02185
OG0000837	Syag.g_01638	Syab.g_02186
OG0000838	Syag.g_01642	Syab.g_02190
OG0000839	Syag.g_01643	Syab.g_02191
OG0000840	Syag.g_01644	Syab.g_02192
OG0000841	Syag.g_01645	Syab.g_02193
OG0000842	Syag.g_01646	Syab.g_02194
OG0000843	Syag.g_01647	Syab.g_02195
OG0000844	Syag.g_01649	Syab.g_02197
OG0000845	Syag.g_01650	Syab.g_02198
OG0000846	Syag.g_01651	Syab.g_02199
OG0000847	Syag.g_01652	Syab.g_02200
OG0000848	Syag.g_01654	Syab.g_02202
OG0000849	Syag.g_01655	Syab.g_02203
OG0000850	Syag.g_01657	Syab.g_02212
OG0000851	Syag.g_01663	Syab.g_02226
OG0000852	Syag.g_01664	Syab.g_02227
OG0000853	Syag.g_01668	Syab.g_02233
OG0000854	Syag.g_01670	Syab.g_02235
OG0000855	Syag.g_01671	Syab.g_02236
OG0000856	Syag.g_00386	Syab.g_01889
OG0000857	Syag.g_00684	Syab.g_01290
OG0000858	Syag.g_01677	Syab.g_02244
OG0000859	Syag.g_01678	Syab.g_02245
OG0000860	Syag.g_01689	Syab.g_02258
OG0000861	Syag.g_01690	Syab.g_02259
OG0000862	Syag.g_01693	Syab.g_02261
OG0000863	Syag.g_01695	Syab.g_02265
OG0000864	Syag.g_01696	Syab.g_02266
OG0000865	Syag.g_01697	Syab.g_02267
OG0000866	Syag.g_01698	Syab.g_02268
OG0000867	Syag.g_01699	Syab.g_02269
OG0000868	Syag.g_01707	Syab.g_02287
OG0000869	Syag.g_01711	Syab.g_02292
OG0000870	Syag.g_01716	Syab.g_02297
OG0000871	Syag.g_01717	Syab.g_02298
OG0000872	Syag.g_01723	Syab.g_02305
OG0000873	Syag.g_01726	Syab.g_02308
OG0000874	Syag.g_01729	Syab.g_02311
OG0000875	Syag.g_01731	Syab.g_02313
OG0000876	Syag.g_01732	Syab.g_02315
OG0000877	Syag.g_01734	Syab.g_02317
OG0000878	Syag.g_01735	Syab.g_02318
OG0000879	Syag.g_02356	Syab.g_02319
OG0000880	Syag.g_01736	Syab.g_02320
OG0000881	Syag.g_01741	Syab.g_02325
OG0000882	Syag.g_01746	Syab.g_02330
OG0000883	Syag.g_01749	Syab.g_02332
OG0000884	Syag.g_01751	Syab.g_02334
OG0000885	Syag.g_01752	Syab.g_02335
OG0000886	Syag.g_01753	Syab.g_02336
OG0000887	Syag.g_01754	Syab.g_02338
OG0000888	Syag.g_01756	Syab.g_02340
OG0000889	Syag.g_01758	Syab.g_02342
OG0000890	Syag.g_01761	Syab.g_02348
OG0000891	Syag.g_01762	Syab.g_02349
OG0000892	Syag.g_01765	Syab.g_02353
OG0000893	Syag.g_02688	Syab.g_00366
OG0000894	Syag.g_02691	Syab.g_00369
OG0000895	Syag.g_02695	Syab.g_00373
OG0000896	Syag.g_02696	Syab.g_00374
OG0000897	Syag.g_02699	Syab.g_00376
OG0000898	Syag.g_02700	Syab.g_00377
OG0000899	Syag.g_02701	Syab.g_00378
OG0000900	Syag.g_02702	Syab.g_00379
OG0000901	Syag.g_02707	Syab.g_00384
OG0000902	Syag.g_02709	Syab.g_00386
OG0000903	Syag.g_02724	Syab.g_00399
OG0000904	Syag.g_02718	Syab.g_00395
OG0000905	Syag.g_02714	Syab.g_00390
OG0000906	Syag.g_02711	Syab.g_00388
OG0000907	Syag.g_02727	Syab.g_00401
OG0000908	Syag.g_02730	Syab.g_00404
OG0000909	Syag.g_02731	Syab.g_00405
OG0000910	Syag.g_02732	Syab.g_00406
OG0000911	Syag.g_02734	Syab.g_00408
OG0000912	Syag.g_02735	Syab.g_00409
OG0000913	Syag.g_02736	Syab.g_00410
OG0000914	Syag.g_02737	Syab.g_00411
OG0000915	Syag.g_02739	Syab.g_00412
OG0000916	Syag.g_02740	Syab.g_00413
OG0000917	Syag.g_02741	Syab.g_00414
OG0000918	Syag.g_02742	Syab.g_00415
OG0000919	Syag.g_02743	Syab.g_00416
OG0000920	Syag.g_02744	Syab.g_00417
OG0000921	Syag.g_02745	Syab.g_00418
OG0000922	Syag.g_02746	Syab.g_00419
OG0000923	Syag.g_02750	Syab.g_00423
OG0000924	Syag.g_02751	Syab.g_00424
OG0000925	Syag.g_02752	Syab.g_00425
OG0000926	Syag.g_02753	Syab.g_00426
OG0000927	Syag.g_02755	Syab.g_00428
OG0000928	Syag.g_02756	Syab.g_00429
OG0000929	Syag.g_02757	Syab.g_00430
OG0000930	Syag.g_02758	Syab.g_00431
OG0000931	Syag.g_02759	Syab.g_00432
OG0000932	Syag.g_02760	Syab.g_00433
OG0000933	Syag.g_02766	Syab.g_00439
OG0000934	Syag.g_02768	Syab.g_00441
OG0000935	Syag.g_02769	Syab.g_00442
OG0000936	Syag.g_02770	Syab.g_00443
OG0000937	Syag.g_02771	Syab.g_00444
OG0000938	Syag.g_02774	Syab.g_00447
OG0000939	Syag.g_02775	Syab.g_00448
OG0000940	Syag.g_02783	Syab.g_00456
OG0000941	Syag.g_02785	Syab.g_00458
OG0000942	Syag.g_02787	Syab.g_00460
OG0000943	Syag.g_02788	Syab.g_00461
OG0000944	Syag.g_02790	Syab.g_00463
OG0000945	Syag.g_02792	Syab.g_00466
OG0000946	Syag.g_02797	Syab.g_00473
OG0000947	Syag.g_02801	Syab.g_00476
OG0000948	Syag.g_02802	Syab.g_00477
OG0000949	Syag.g_02449	Syab.g_00212
OG0000950	Syag.g_02436	Syab.g_00204
OG0000951	Syag.g_02431	Syab.g_00199
OG0000952	Syag.g_02423	Syab.g_00191
OG0000953	Syag.g_02415	Syab.g_00134
OG0000954	Syag.g_02409	Syab.g_00129
OG0000955	Syag.g_02408	Syab.g_00128
OG0000956	Syag.g_02406	Syab.g_00126
OG0000957	Syag.g_02395	Syab.g_00115
OG0000958	Syag.g_02394	Syab.g_00114
OG0000959	Syag.g_02389	Syab.g_00110
OG0000960	Syag.g_02388	Syab.g_00109
OG0000961	Syag.g_02379	Syab.g_00100
OG0000962	Syag.g_02377	Syab.g_00098
OG0000963	Syag.g_02372	Syab.g_00093
OG0000964	Syag.g_02371	Syab.g_00092
OG0000965	Syag.g_02370	Syab.g_00091
OG0000966	Syag.g_02362	Syab.g_00082
OG0000967	Syag.g_02358	Syab.g_00078
OG0000968	Syag.g_02355	Syab.g_00075
OG0000969	Syag.g_02354	Syab.g_00073
OG0000970	Syag.g_02353	Syab.g_00072
OG0000971	Syag.g_02348	Syab.g_00070
OG0000972	Syag.g_02347	Syab.g_00069
OG0000973	Syag.g_02346	Syab.g_00068
OG0000974	Syag.g_02345	Syab.g_00067
OG0000975	Syag.g_02344	Syab.g_00066
OG0000976	Syag.g_02343	Syab.g_00065
OG0000977	Syag.g_02340	Syab.g_00063
OG0000978	Syag.g_02338	Syab.g_00062
OG0000979	Syag.g_02335	Syab.g_00059
OG0000980	Syag.g_02332	Syab.g_00056
OG0000981	Syag.g_02329	Syab.g_00053
OG0000982	Syag.g_02127	Syab.g_02756
OG0000983	Syag.g_02128	Syab.g_02757
OG0000984	Syag.g_02129	Syab.g_02758
OG0000985	Syag.g_02133	Syab.g_02762
OG0000986	Syag.g_02138	Syab.g_02764
OG0000987	Syag.g_02140	Syab.g_02768
OG0000988	Syag.g_02145	Syab.g_02774
OG0000989	Syag.g_02156	Syab.g_02792
OG0000990	Syag.g_02169	Syab.g_02811
OG0000991	Syag.g_02174	Syab.g_02818
OG0000992	Syag.g_02177	Syab.g_02821
OG0000993	Syag.g_02178	Syab.g_02822
OG0000994	Syag.g_02181	Syab.g_02826
OG0000995	Syag.g_02187	Syab.g_02835
OG0000996	Syag.g_02229	Syab.g_02866
OG0000997	Syag.g_02239	Syab.g_02875
OG0000998	Syag.g_02241	Syab.g_02877
OG0000999	Syag.g_02242	Syab.g_02878
OG0001000	Syag.g_02246	Syab.g_02881
OG0001001	Syag.g_02251	Syab.g_02888
OG0001002	Syag.g_02258	Syab.g_02900
OG0001003	Syag.g_02260	Syab.g_02902
OG0001004	Syag.g_02261	Syab.g_02903
OG0001005	Syag.g_02263	Syab.g_02905
OG0001006	Syag.g_02270	Syab.g_02912
OG0001007	Syag.g_02272	Syab.g_02914
OG0001008	Syag.g_00034	Syab.g_00584
OG0001009	Syag.g_02304	Syab.g_00033
OG0001010	Syag.g_02305	Syab.g_00034
OG0001011	Syag.g_02307	Syab.g_00035
OG0001012	Syag.g_02123	Syab.g_02752
OG0001013	Syag.g_02098	Syab.g_02716
OG0001014	Syag.g_02084	Syab.g_02712
OG0001015	Syag.g_02083	Syab.g_02711
OG0001016	Syag.g_01824	Syab.g_02439
OG0001017	Syag.g_01830	Syab.g_02445
OG0001018	Syag.g_01832	Syab.g_02447
OG0001019	Syag.g_01854	Syab.g_02469
OG0001020	Syag.g_01861	Syab.g_02477
OG0001021	Syag.g_01865	Syab.g_02481
OG0001022	Syag.g_01870	Syab.g_02485
OG0001023	Syag.g_01871	Syab.g_02486
OG0001024	Syag.g_01875	Syab.g_02490
OG0001025	Syag.g_01882	Syab.g_02497
OG0001026	Syag.g_01894	Syab.g_02510
OG0001027	Syag.g_01902	Syab.g_02515
OG0001028	Syag.g_01904	Syab.g_02517
OG0001029	Syag.g_01906	Syab.g_02519
OG0001030	Syag.g_01927	Syab.g_02540
OG0001031	Syag.g_02000	Syab.g_02615
OG0001032	Syag.g_02005	Syab.g_02617
OG0001033	Syag.g_02048	Syab.g_02675
OG0001034	Syag.g_01784	Syab.g_02370
OG0001035	Syag.g_02635	Syab.g_00335
OG0001036	Syag.g_02630	Syab.g_00327
OG0001037	Syag.g_02628	Syab.g_00325
OG0001038	Syag.g_02600	Syab.g_00297
OG0001039	Syag.g_02597	Syab.g_00294
OG0001040	Syag.g_02594	Syab.g_00291
OG0001041	Syag.g_02589	Syab.g_00286
OG0001042	Syag.g_02564	Syab.g_00254
OG0001043	Syag.g_02560	Syab.g_00250
OG0001044	Syag.g_02842	Syab.g_00522
OG0001045	Syag.g_02856	Syab.g_00534
OG0001046	Syag.g_00836	Syab.g_01352
OG0001047	Syag.g_00036	Syab.g_00586
OG0001048	Syag.g_00037	Syab.g_00587
OG0001049	Syag.g_00040	Syab.g_00590
OG0001050	Syag.g_00041	Syab.g_00591
OG0001051	Syag.g_00042	Syab.g_00592
OG0001052	Syag.g_01352	Syab.g_00693
OG0001053	Syag.g_01525	Syab.g_02099
OG0001054	Syag.g_01506	Syab.g_02118
OG0001055	Syag.g_01485	Syab.g_02139
OG0001056	Syag.g_01449	Syab.g_02036
OG0001057	Syag.g_01241	Syab.g_00882
OG0001058	Syag.g_00271	Syab.g_02014
OG0001059	Syag.g_00275	Syab.g_02010
OG0001060	Syag.g_00282	Syab.g_02003
OG0001061	Syag.g_00302	Syab.g_01985
OG0001062	Syag.g_00304	Syab.g_01983
OG0001063	Syag.g_00310	Syab.g_01979
OG0001064	Syag.g_00311	Syab.g_01978
OG0001065	Syag.g_00312	Syab.g_01976
OG0001066	Syag.g_00313	Syab.g_01975
OG0001067	Syag.g_00314	Syab.g_01974
OG0001068	Syag.g_00315	Syab.g_01973
OG0001069	Syag.g_00317	Syab.g_01972
OG0001070	Syag.g_00321	Syab.g_01968
OG0001071	Syag.g_00322	Syab.g_01967
OG0001072	Syag.g_00327	Syab.g_01962
OG0001073	Syag.g_00342	Syab.g_01947
OG0001074	Syag.g_00467	Syab.g_01815
OG0001075	Syag.g_00362	Syab.g_01919
OG0001076	Syag.g_00378	Syab.g_01897
OG0001077	Syag.g_00388	Syab.g_01887
OG0001079	Syag.g_00428	Syab.g_01856
OG0001080	Syag.g_00495	Syab.g_01756
OG0001081	Syag.g_00551	Syab.g_01530
OG0001082	Syag.g_00552	Syab.g_01531
OG0001083	Syag.g_00565	Syab.g_01540
OG0001084	Syag.g_00569	Syab.g_01543
OG0001085	Syag.g_00592	Syab.g_01563
OG0001086	Syag.g_00594	Syab.g_01565
OG0001087	Syag.g_01018	Syab.g_01167
OG0001088	Syag.g_01016	Syab.g_01170
OG0001089	Syag.g_00986	Syab.g_01198
OG0001090	Syag.g_00922	Syab.g_01267
OG0001091	Syag.g_00919	Syab.g_01270
OG0001092	Syag.g_00917	Syab.g_01272
OG0001093	Syag.g_00910	Syab.g_01664
OG0001094	Syag.g_00661	Syab.g_01567
OG0001095	Syag.g_00681	Syab.g_01287
OG0001096	Syag.g_00703	Syab.g_01693
OG0001097	Syag.g_00729	Syab.g_01718
OG0001098	Syag.g_00744	Syab.g_01497
OG0001099	Syag.g_01905	Syab.g_02518
OG0001101	Syag.g_00603	Syab.g_01639
OG0001102	Syag.g_00606	Syab.g_01636
OG0001103	Syag.g_00608	Syab.g_01634
OG0001104	Syag.g_00642	Syab.g_01590
OG0001105	Syag.g_00646	Syab.g_01585
OG0001106	Syag.g_00796	Syab.g_01397
OG0001107	Syag.g_00808	Syab.g_01385
OG0001108	Syag.g_00817	Syab.g_01377
OG0001109	Syag.g_00819	Syab.g_01368
OG0001110	Syag.g_00821	Syab.g_01366
OG0001111	Syag.g_00823	Syab.g_01364
OG0001112	Syag.g_00825	Syab.g_01362
OG0001113	Syag.g_00826	Syab.g_01593
OG0001114	Syag.g_00827	Syab.g_01361
OG0001115	Syag.g_00831	Syab.g_01357
OG0001116	Syag.g_00833	Syab.g_01355
OG0001117	Syag.g_00834	Syab.g_01354
OG0001118	Syag.g_00835	Syab.g_01353
OG0001119	Syag.g_00837	Syab.g_01351
OG0001120	Syag.g_00841	Syab.g_01347
OG0001121	Syag.g_01584	Syab.g_02159
OG0001122	Syag.g_00867	Syab.g_01320
OG0001123	Syag.g_00875	Syab.g_01312
OG0001124	Syag.g_00877	Syab.g_01310
OG0001125	Syag.g_00879	Syab.g_01308
OG0001126	Syag.g_00957	Syab.g_01231
OG0001127	Syag.g_00958	Syab.g_01230
OG0001128	Syag.g_00961	Syab.g_01227
OG0001129	Syag.g_00963	Syab.g_01225
OG0001130	Syag.g_00964	Syab.g_01224
OG0001131	Syag.g_00624	Syab.g_01609
OG0001132	Syag.g_00096	Syab.g_01790
OG0001133	Syag.g_00380	Syab.g_01895
OG0001134	Syag.g_02164	Syab.g_01748
OG0001135	Syag.g_00147	Syab.g_01747
OG0001136	Syag.g_01144	Syab.g_00966
OG0001137	Syag.g_01123	Syab.g_00990
OG0001138	Syag.g_01090	Syab.g_01023
OG0001139	Syag.g_01088	Syab.g_01025
OG0001140	Syag.g_01087	Syab.g_01026
OG0001141	Syag.g_01086	Syab.g_01027
