Orthogroup	Syag	Syaq
OG0000549	Syag.g_01480	Syaq.g_01819
OG0000550	Syag.g_01474	Syaq.g_01824
OG0000551	Syag.g_01470	Syaq.g_01829
OG0000552	Syag.g_01469	Syaq.g_01830
OG0000553	Syag.g_01464	Syaq.g_01834
OG0000554	Syag.g_01453	Syaq.g_01839
OG0000555	Syag.g_00075	Syaq.g_01857
OG0000556	Syag.g_00257	Syaq.g_01925
OG0000557	Syag.g_00267	Syaq.g_01927
OG0000558	Syag.g_00269	Syaq.g_01929
OG0000559	Syag.g_00273	Syaq.g_01933
OG0000560	Syag.g_00276	Syaq.g_01936
OG0000561	Syag.g_00277	Syaq.g_01937
OG0000562	Syag.g_00278	Syaq.g_01938
OG0000563	Syag.g_00279	Syaq.g_01939
OG0000564	Syag.g_00280	Syaq.g_01940
OG0000565	Syag.g_00284	Syaq.g_01943
OG0000566	Syag.g_00288	Syaq.g_01947
OG0000567	Syag.g_00292	Syaq.g_01951
OG0000568	Syag.g_00295	Syaq.g_01954
OG0000569	Syag.g_00296	Syaq.g_01955
OG0000570	Syag.g_00297	Syaq.g_01956
OG0000571	Syag.g_00301	Syaq.g_01960
OG0000572	Syag.g_00320	Syaq.g_01977
OG0000573	Syag.g_00329	Syaq.g_01985
OG0000574	Syag.g_00330	Syaq.g_01986
OG0000575	Syag.g_00335	Syaq.g_01991
OG0000576	Syag.g_00337	Syaq.g_01993
OG0000577	Syag.g_00338	Syaq.g_01994
OG0000578	Syag.g_00339	Syaq.g_01995
OG0000579	Syag.g_00340	Syaq.g_01996
OG0000580	Syag.g_00341	Syaq.g_01997
OG0000581	Syag.g_00348	Syaq.g_02003
OG0000582	Syag.g_00353	Syaq.g_02012
OG0000583	Syag.g_00354	Syaq.g_02013
OG0000584	Syag.g_00355	Syaq.g_02014
OG0000585	Syag.g_00357	Syaq.g_02017
OG0000586	Syag.g_00358	Syaq.g_02018
OG0000587	Syag.g_00360	Syaq.g_02020
OG0000588	Syag.g_00371	Syaq.g_02043
OG0000589	Syag.g_00375	Syaq.g_02057
OG0000590	Syag.g_00376	Syaq.g_02058
OG0000591	Syag.g_00383	Syaq.g_02066
OG0000592	Syag.g_00384	Syaq.g_02067
OG0000593	Syag.g_00406	Syaq.g_02078
OG0000594	Syag.g_00407	Syaq.g_02079
OG0000595	Syag.g_00408	Syaq.g_02080
OG0000596	Syag.g_00413	Syaq.g_02085
OG0000597	Syag.g_00416	Syaq.g_02088
OG0000598	Syag.g_00417	Syaq.g_02089
OG0000599	Syag.g_00424	Syaq.g_02096
OG0000600	Syag.g_00425	Syaq.g_02097
OG0000601	Syag.g_00426	Syaq.g_02098
OG0000602	Syag.g_00431	Syaq.g_02104
OG0000603	Syag.g_00432	Syaq.g_02105
OG0000604	Syag.g_00434	Syaq.g_02107
OG0000605	Syag.g_00522	Syaq.g_02151
OG0000606	Syag.g_00550	Syaq.g_02231
OG0000607	Syag.g_00553	Syaq.g_02234
OG0000608	Syag.g_00554	Syaq.g_02235
OG0000609	Syag.g_00556	Syaq.g_02237
OG0000610	Syag.g_00580	Syaq.g_02244
OG0000611	Syag.g_00583	Syaq.g_02247
OG0000612	Syag.g_00584	Syaq.g_02248
OG0000613	Syag.g_02533	Syaq.g_00885
OG0000614	Syag.g_01004	Syaq.g_02588
OG0000615	Syag.g_00630	Syaq.g_02302
OG0000616	Syag.g_02255	Syaq.g_01168
OG0000617	Syag.g_00915	Syaq.g_00031
OG0000618	Syag.g_00914	Syaq.g_00032
OG0000619	Syag.g_00913	Syaq.g_00033
OG0000620	Syag.g_00906	Syaq.g_00038
OG0000621	Syag.g_00905	Syaq.g_00039
OG0000622	Syag.g_00904	Syaq.g_00040
OG0000623	Syag.g_00903	Syaq.g_00041
OG0000624	Syag.g_00901	Syaq.g_00042
OG0000625	Syag.g_00900	Syaq.g_00043
OG0000626	Syag.g_00899	Syaq.g_00044
OG0000627	Syag.g_00756	Syaq.g_02425
OG0000628	Syag.g_00757	Syaq.g_02426
OG0000629	Syag.g_00761	Syaq.g_02429
OG0000630	Syag.g_00765	Syaq.g_02433
OG0000631	Syag.g_00772	Syaq.g_02441
OG0000632	Syag.g_00773	Syaq.g_02442
OG0000633	Syag.g_00774	Syaq.g_02444
OG0000634	Syag.g_00663	Syaq.g_02336
OG0000635	Syag.g_00664	Syaq.g_02337
OG0000636	Syag.g_00666	Syaq.g_02339
OG0000637	Syag.g_00668	Syaq.g_02341
OG0000638	Syag.g_00669	Syaq.g_02342
OG0000639	Syag.g_00670	Syaq.g_02343
OG0000640	Syag.g_00671	Syaq.g_02344
OG0000641	Syag.g_00675	Syaq.g_02348
OG0000642	Syag.g_00676	Syaq.g_02349
OG0000643	Syag.g_00677	Syaq.g_02350
OG0000644	Syag.g_00678	Syaq.g_02351
OG0000645	Syag.g_00680	Syaq.g_02353
OG0000646	Syag.g_00683	Syaq.g_02356
OG0000647	Syag.g_00685	Syaq.g_02358
OG0000648	Syag.g_00694	Syaq.g_02360
OG0000649	Syag.g_00695	Syaq.g_02361
OG0000650	Syag.g_00696	Syaq.g_02362
OG0000651	Syag.g_00697	Syaq.g_02363
OG0000652	Syag.g_00698	Syaq.g_02364
OG0000653	Syag.g_00700	Syaq.g_02367
OG0000654	Syag.g_00701	Syaq.g_02368
OG0000655	Syag.g_00702	Syaq.g_02369
OG0000656	Syag.g_00705	Syaq.g_02372
OG0000657	Syag.g_00719	Syaq.g_02382
OG0000658	Syag.g_00721	Syaq.g_02385
OG0000659	Syag.g_00722	Syaq.g_02386
OG0000660	Syag.g_00726	Syaq.g_02390
OG0000661	Syag.g_00728	Syaq.g_02392
OG0000662	Syag.g_00730	Syaq.g_02394
OG0000663	Syag.g_00733	Syaq.g_02397
OG0000664	Syag.g_00734	Syaq.g_02400
OG0000665	Syag.g_00456	Syaq.g_02124
OG0000666	Syag.g_00445	Syaq.g_02117
OG0000667	Syag.g_00574	Syaq.g_02222
OG0000668	Syag.g_00868	Syaq.g_00068
OG0000669	Syag.g_00600	Syaq.g_02260
OG0000670	Syag.g_00399	Syaq.g_00079
OG0000671	Syag.g_00604	Syaq.g_02264
OG0000672	Syag.g_00607	Syaq.g_02267
OG0000673	Syag.g_00610	Syaq.g_02270
OG0000674	Syag.g_00612	Syaq.g_02272
OG0000675	Syag.g_00613	Syaq.g_02273
OG0000676	Syag.g_00615	Syaq.g_02275
OG0000677	Syag.g_00616	Syaq.g_02276
OG0000678	Syag.g_00622	Syaq.g_02282
OG0000679	Syag.g_00633	Syaq.g_02305
OG0000680	Syag.g_00634	Syaq.g_02306
OG0000681	Syag.g_00637	Syaq.g_02309
OG0000682	Syag.g_00638	Syaq.g_02310
OG0000683	Syag.g_00639	Syaq.g_02311
OG0000684	Syag.g_00641	Syaq.g_02315
OG0000685	Syag.g_00643	Syaq.g_02317
OG0000686	Syag.g_00644	Syaq.g_02318
OG0000687	Syag.g_00645	Syaq.g_02319
OG0000688	Syag.g_00651	Syaq.g_02325
OG0000689	Syag.g_00653	Syaq.g_02327
OG0000690	Syag.g_00654	Syaq.g_02328
OG0000691	Syag.g_00655	Syaq.g_02329
OG0000692	Syag.g_00656	Syaq.g_02330
OG0000693	Syag.g_00658	Syaq.g_02332
OG0000694	Syag.g_00659	Syaq.g_02333
OG0000695	Syag.g_00776	Syaq.g_02446
OG0000696	Syag.g_00777	Syaq.g_02447
OG0000697	Syag.g_00778	Syaq.g_02448
OG0000698	Syag.g_00781	Syaq.g_02451
OG0000699	Syag.g_00782	Syaq.g_02452
OG0000700	Syag.g_00783	Syaq.g_02453
OG0000701	Syag.g_00784	Syaq.g_02454
OG0000702	Syag.g_00792	Syaq.g_02467
OG0000703	Syag.g_00793	Syaq.g_02468
OG0000704	Syag.g_00795	Syaq.g_02470
OG0000705	Syag.g_00802	Syaq.g_02477
OG0000706	Syag.g_00803	Syaq.g_02478
OG0000707	Syag.g_00804	Syaq.g_02479
OG0000708	Syag.g_00807	Syaq.g_02482
OG0000709	Syag.g_00816	Syaq.g_02490
OG0000710	Syag.g_00820	Syaq.g_02494
OG0000711	Syag.g_00848	Syaq.g_02521
OG0000712	Syag.g_00850	Syaq.g_02523
OG0000713	Syag.g_00851	Syaq.g_02524
OG0000714	Syag.g_00853	Syaq.g_02527
OG0000715	Syag.g_00855	Syaq.g_02529
OG0000716	Syag.g_00859	Syaq.g_02533
OG0000717	Syag.g_00860	Syaq.g_02534
OG0000718	Syag.g_00864	Syaq.g_00072
OG0000719	Syag.g_00866	Syaq.g_00070
OG0000720	Syag.g_00880	Syaq.g_00057
OG0000721	Syag.g_00882	Syaq.g_00055
OG0000722	Syag.g_00883	Syaq.g_00054
OG0000723	Syag.g_00897	Syaq.g_00046
OG0000724	Syag.g_00967	Syaq.g_02685
OG0000725	Syag.g_00978	Syaq.g_02676
OG0000726	Syag.g_00979	Syaq.g_02675
OG0000727	Syag.g_00980	Syaq.g_02674
OG0000728	Syag.g_00982	Syaq.g_02672
OG0000729	Syag.g_02376	Syaq.g_01046
OG0000730	Syag.g_02840	Syaq.g_00561
OG0000731	Syag.g_02853	Syaq.g_00550
OG0000732	Syag.g_02331	Syaq.g_01098
OG0000733	Syag.g_00145	Syaq.g_01232
OG0000734	Syag.g_01892	Syaq.g_01479
OG0000735	Syag.g_01159	Syaq.g_00266
OG0000736	Syag.g_01158	Syaq.g_00265
OG0000737	Syag.g_01157	Syaq.g_00264
OG0000738	Syag.g_01152	Syaq.g_00258
OG0000739	Syag.g_01149	Syaq.g_00257
OG0000740	Syag.g_01148	Syaq.g_00256
OG0000741	Syag.g_01145	Syaq.g_00253
OG0000742	Syag.g_01142	Syaq.g_00250
OG0000743	Syag.g_01140	Syaq.g_00248
OG0000744	Syag.g_01139	Syaq.g_00247
OG0000745	Syag.g_01137	Syaq.g_00245
OG0000746	Syag.g_01135	Syaq.g_00242
OG0000747	Syag.g_01134	Syaq.g_00241
OG0000748	Syag.g_01122	Syaq.g_00227
OG0000749	Syag.g_01121	Syaq.g_00226
OG0000750	Syag.g_01120	Syaq.g_00225
OG0000751	Syag.g_01114	Syaq.g_00219
OG0000752	Syag.g_01112	Syaq.g_00217
OG0000753	Syag.g_01109	Syaq.g_00214
OG0000754	Syag.g_01103	Syaq.g_00209
OG0000755	Syag.g_01092	Syaq.g_00198
OG0000756	Syag.g_01091	Syaq.g_00197
OG0000757	Syag.g_01084	Syaq.g_00190
OG0000758	Syag.g_01083	Syaq.g_00189
OG0000759	Syag.g_01082	Syaq.g_00188
OG0000760	Syag.g_01081	Syaq.g_00187
OG0000761	Syag.g_01080	Syaq.g_00186
OG0000762	Syag.g_01078	Syaq.g_00183
OG0000763	Syag.g_01076	Syaq.g_00181
OG0000764	Syag.g_01075	Syaq.g_00180
OG0000765	Syag.g_01056	Syaq.g_00157
OG0000766	Syag.g_01055	Syaq.g_00156
OG0000767	Syag.g_01053	Syaq.g_00154
OG0000768	Syag.g_01052	Syaq.g_00153
OG0000769	Syag.g_01047	Syaq.g_00151
OG0000770	Syag.g_01043	Syaq.g_00148
OG0000771	Syag.g_00959	Syaq.g_02691
OG0000772	Syag.g_02043	Syaq.g_01887
OG0000773	Syag.g_01168	Syaq.g_00283
OG0000774	Syag.g_01182	Syaq.g_00288
OG0000775	Syag.g_01185	Syaq.g_00290
OG0000776	Syag.g_01186	Syaq.g_00291
OG0000777	Syag.g_01187	Syaq.g_00292
OG0000778	Syag.g_01188	Syaq.g_00293
OG0000779	Syag.g_01194	Syaq.g_00299
OG0000780	Syag.g_01217	Syaq.g_00304
OG0000781	Syag.g_01221	Syaq.g_00308
OG0000782	Syag.g_01222	Syaq.g_00309
OG0000783	Syag.g_01223	Syaq.g_00310
OG0000784	Syag.g_01224	Syaq.g_00311
OG0000785	Syag.g_01226	Syaq.g_00313
OG0000786	Syag.g_01235	Syaq.g_00328
OG0000787	Syag.g_01236	Syaq.g_00329
OG0000788	Syag.g_00427	Syaq.g_02099
OG0000789	Syag.g_00453	Syaq.g_02123
OG0000790	Syag.g_01542	Syaq.g_01758
OG0000791	Syag.g_01544	Syaq.g_01756
OG0000792	Syag.g_01545	Syaq.g_01755
OG0000793	Syag.g_01550	Syaq.g_01750
OG0000794	Syag.g_01551	Syaq.g_01749
OG0000795	Syag.g_01552	Syaq.g_01748
OG0000796	Syag.g_01556	Syaq.g_01744
OG0000797	Syag.g_01557	Syaq.g_01743
OG0000798	Syag.g_02601	Syaq.g_00760
OG0000799	Syag.g_01278	Syaq.g_00341
OG0000800	Syag.g_01280	Syaq.g_00342
OG0000801	Syag.g_01285	Syaq.g_00343
OG0000802	Syag.g_01293	Syaq.g_00350
OG0000803	Syag.g_01321	Syaq.g_00353
OG0000804	Syag.g_01438	Syaq.g_00358
OG0000805	Syag.g_01433	Syaq.g_00360
OG0000806	Syag.g_01429	Syaq.g_00362
OG0000807	Syag.g_01428	Syaq.g_00364
OG0000808	Syag.g_01427	Syaq.g_00365
OG0000809	Syag.g_01423	Syaq.g_00369
OG0000810	Syag.g_01422	Syaq.g_00370
OG0000811	Syag.g_01413	Syaq.g_00378
OG0000812	Syag.g_01411	Syaq.g_00380
OG0000813	Syag.g_01410	Syaq.g_00381
OG0000814	Syag.g_01408	Syaq.g_00383
OG0000815	Syag.g_01407	Syaq.g_00384
OG0000816	Syag.g_01405	Syaq.g_00386
OG0000817	Syag.g_01404	Syaq.g_00387
OG0000818	Syag.g_01400	Syaq.g_00392
OG0000819	Syag.g_01399	Syaq.g_00393
OG0000820	Syag.g_01398	Syaq.g_00394
OG0000821	Syag.g_01388	Syaq.g_00400
OG0000822	Syag.g_01386	Syaq.g_00402
OG0000823	Syag.g_01385	Syaq.g_00403
OG0000824	Syag.g_01379	Syaq.g_00409
OG0000825	Syag.g_01378	Syaq.g_00410
OG0000826	Syag.g_01377	Syaq.g_00411
OG0000827	Syag.g_01376	Syaq.g_00412
OG0000828	Syag.g_01373	Syaq.g_00415
OG0000829	Syag.g_01372	Syaq.g_00416
OG0000830	Syag.g_01371	Syaq.g_00417
OG0000831	Syag.g_01367	Syaq.g_00419
OG0000832	Syag.g_01614	Syaq.g_01737
OG0000833	Syag.g_01628	Syaq.g_01725
OG0000834	Syag.g_01632	Syaq.g_01724
OG0000835	Syag.g_01633	Syaq.g_01723
OG0000836	Syag.g_01637	Syaq.g_01720
OG0000837	Syag.g_01638	Syaq.g_01719
OG0000838	Syag.g_01642	Syaq.g_01715
OG0000839	Syag.g_01643	Syaq.g_01714
OG0000840	Syag.g_01644	Syaq.g_01713
OG0000841	Syag.g_01645	Syaq.g_01712
OG0000842	Syag.g_01646	Syaq.g_01711
OG0000843	Syag.g_01647	Syaq.g_01710
OG0000844	Syag.g_01649	Syaq.g_01708
OG0000845	Syag.g_01650	Syaq.g_01707
OG0000846	Syag.g_01651	Syaq.g_01706
OG0000847	Syag.g_01652	Syaq.g_01705
OG0000848	Syag.g_01654	Syaq.g_01703
OG0000849	Syag.g_01655	Syaq.g_01702
OG0000850	Syag.g_01657	Syaq.g_01699
OG0000851	Syag.g_01663	Syaq.g_01696
OG0000852	Syag.g_01664	Syaq.g_01695
OG0000853	Syag.g_01668	Syaq.g_01691
OG0000854	Syag.g_01670	Syaq.g_01689
OG0000855	Syag.g_01671	Syaq.g_01688
OG0000856	Syag.g_00386	Syaq.g_02069
OG0000857	Syag.g_00684	Syaq.g_02357
OG0000858	Syag.g_01677	Syaq.g_01682
OG0000859	Syag.g_01678	Syaq.g_01681
OG0000860	Syag.g_01689	Syaq.g_01671
OG0000861	Syag.g_01690	Syaq.g_01670
OG0000862	Syag.g_01693	Syaq.g_01668
OG0000863	Syag.g_01695	Syaq.g_01665
OG0000864	Syag.g_01696	Syaq.g_01664
OG0000865	Syag.g_01697	Syaq.g_01663
OG0000866	Syag.g_01698	Syaq.g_01662
OG0000867	Syag.g_01699	Syaq.g_01661
OG0000868	Syag.g_01707	Syaq.g_01659
OG0000869	Syag.g_01711	Syaq.g_01656
OG0000870	Syag.g_01716	Syaq.g_01651
OG0000871	Syag.g_01717	Syaq.g_01650
OG0000872	Syag.g_01723	Syaq.g_01644
OG0000873	Syag.g_01726	Syaq.g_01641
OG0000874	Syag.g_01729	Syaq.g_01637
OG0000875	Syag.g_01731	Syaq.g_01633
OG0000876	Syag.g_01732	Syaq.g_01631
OG0000877	Syag.g_01734	Syaq.g_01628
OG0000878	Syag.g_01735	Syaq.g_01627
OG0000879	Syag.g_02356	Syaq.g_01626
OG0000880	Syag.g_01736	Syaq.g_01625
OG0000881	Syag.g_01741	Syaq.g_01621
OG0000882	Syag.g_01746	Syaq.g_01616
OG0000883	Syag.g_01749	Syaq.g_01613
OG0000884	Syag.g_01751	Syaq.g_01611
OG0000885	Syag.g_01752	Syaq.g_01610
OG0000886	Syag.g_01753	Syaq.g_01609
OG0000887	Syag.g_01754	Syaq.g_01608
OG0000888	Syag.g_01756	Syaq.g_01606
OG0000889	Syag.g_01758	Syaq.g_01604
OG0000890	Syag.g_01761	Syaq.g_01597
OG0000891	Syag.g_01762	Syaq.g_01596
OG0000892	Syag.g_01765	Syaq.g_01594
OG0000893	Syag.g_02688	Syaq.g_00695
OG0000894	Syag.g_02691	Syaq.g_00692
OG0000895	Syag.g_02695	Syaq.g_00688
OG0000896	Syag.g_02696	Syaq.g_00687
OG0000897	Syag.g_02699	Syaq.g_00685
OG0000898	Syag.g_02700	Syaq.g_00684
OG0000899	Syag.g_02701	Syaq.g_00683
OG0000900	Syag.g_02702	Syaq.g_00682
OG0000901	Syag.g_02707	Syaq.g_00677
OG0000902	Syag.g_02709	Syaq.g_00671
OG0000903	Syag.g_02724	Syaq.g_00655
OG0000904	Syag.g_02718	Syaq.g_00660
OG0000905	Syag.g_02714	Syaq.g_00666
OG0000906	Syag.g_02711	Syaq.g_00669
OG0000907	Syag.g_02727	Syaq.g_00653
OG0000908	Syag.g_02730	Syaq.g_00650
OG0000909	Syag.g_02731	Syaq.g_00649
OG0000910	Syag.g_02732	Syaq.g_00648
OG0000911	Syag.g_02734	Syaq.g_00646
OG0000912	Syag.g_02735	Syaq.g_00645
OG0000913	Syag.g_02736	Syaq.g_00644
OG0000914	Syag.g_02737	Syaq.g_00643
OG0000915	Syag.g_02739	Syaq.g_00641
OG0000916	Syag.g_02740	Syaq.g_00640
OG0000917	Syag.g_02741	Syaq.g_00639
OG0000918	Syag.g_02742	Syaq.g_00638
OG0000919	Syag.g_02743	Syaq.g_00637
OG0000920	Syag.g_02744	Syaq.g_00636
OG0000921	Syag.g_02745	Syaq.g_00635
OG0000922	Syag.g_02746	Syaq.g_00634
OG0000923	Syag.g_02750	Syaq.g_00630
OG0000924	Syag.g_02751	Syaq.g_00629
OG0000925	Syag.g_02752	Syaq.g_00628
OG0000926	Syag.g_02753	Syaq.g_00627
OG0000927	Syag.g_02755	Syaq.g_00625
OG0000928	Syag.g_02756	Syaq.g_00624
OG0000929	Syag.g_02757	Syaq.g_00623
OG0000930	Syag.g_02758	Syaq.g_00622
OG0000931	Syag.g_02759	Syaq.g_00621
OG0000932	Syag.g_02760	Syaq.g_00620
OG0000933	Syag.g_02766	Syaq.g_00614
OG0000934	Syag.g_02768	Syaq.g_00612
OG0000935	Syag.g_02769	Syaq.g_00611
OG0000936	Syag.g_02770	Syaq.g_00610
OG0000937	Syag.g_02771	Syaq.g_00609
OG0000938	Syag.g_02774	Syaq.g_00606
OG0000939	Syag.g_02775	Syaq.g_00604
OG0000940	Syag.g_02783	Syaq.g_00597
OG0000941	Syag.g_02785	Syaq.g_00595
OG0000942	Syag.g_02787	Syaq.g_00593
OG0000943	Syag.g_02788	Syaq.g_00592
OG0000944	Syag.g_02790	Syaq.g_00590
OG0000945	Syag.g_02792	Syaq.g_00588
OG0000946	Syag.g_02797	Syaq.g_00580
OG0000947	Syag.g_02801	Syaq.g_00577
OG0000948	Syag.g_02802	Syaq.g_00576
OG0000949	Syag.g_02449	Syaq.g_00971
OG0000950	Syag.g_02436	Syaq.g_00984
OG0000951	Syag.g_02431	Syaq.g_00991
OG0000952	Syag.g_02423	Syaq.g_01002
OG0000953	Syag.g_02415	Syaq.g_01006
OG0000954	Syag.g_02409	Syaq.g_01012
OG0000955	Syag.g_02408	Syaq.g_01013
OG0000956	Syag.g_02406	Syaq.g_01015
OG0000957	Syag.g_02395	Syaq.g_01026
OG0000958	Syag.g_02394	Syaq.g_01027
OG0000959	Syag.g_02389	Syaq.g_01031
OG0000960	Syag.g_02388	Syaq.g_01032
OG0000961	Syag.g_02379	Syaq.g_01043
OG0000962	Syag.g_02377	Syaq.g_01045
OG0000963	Syag.g_02372	Syaq.g_01049
OG0000964	Syag.g_02371	Syaq.g_01050
OG0000965	Syag.g_02370	Syaq.g_01051
OG0000966	Syag.g_02362	Syaq.g_01060
OG0000967	Syag.g_02358	Syaq.g_01067
OG0000968	Syag.g_02355	Syaq.g_01071
OG0000969	Syag.g_02354	Syaq.g_01078
OG0000970	Syag.g_02353	Syaq.g_01079
OG0000971	Syag.g_02348	Syaq.g_01081
OG0000972	Syag.g_02347	Syaq.g_01082
OG0000973	Syag.g_02346	Syaq.g_01083
OG0000974	Syag.g_02345	Syaq.g_01084
OG0000975	Syag.g_02344	Syaq.g_01085
OG0000976	Syag.g_02343	Syaq.g_01086
OG0000977	Syag.g_02340	Syaq.g_01088
OG0000978	Syag.g_02338	Syaq.g_01091
OG0000979	Syag.g_02335	Syaq.g_01094
OG0000980	Syag.g_02332	Syaq.g_01097
OG0000981	Syag.g_02329	Syaq.g_01100
OG0000982	Syag.g_02127	Syaq.g_01263
OG0000983	Syag.g_02128	Syaq.g_01262
OG0000984	Syag.g_02129	Syaq.g_01261
OG0000985	Syag.g_02133	Syaq.g_01257
OG0000986	Syag.g_02138	Syaq.g_01253
OG0000987	Syag.g_02140	Syaq.g_01251
OG0000988	Syag.g_02145	Syaq.g_01245
OG0000989	Syag.g_02156	Syaq.g_01239
OG0000990	Syag.g_02169	Syaq.g_01229
OG0000991	Syag.g_02174	Syaq.g_01225
OG0000992	Syag.g_02177	Syaq.g_01222
OG0000993	Syag.g_02178	Syaq.g_01221
OG0000994	Syag.g_02181	Syaq.g_01218
OG0000995	Syag.g_02187	Syaq.g_01212
OG0000996	Syag.g_02229	Syaq.g_01193
OG0000997	Syag.g_02239	Syaq.g_01184
OG0000998	Syag.g_02241	Syaq.g_01182
OG0000999	Syag.g_02242	Syaq.g_01181
OG0001000	Syag.g_02246	Syaq.g_01177
OG0001001	Syag.g_02251	Syaq.g_01172
OG0001002	Syag.g_02258	Syaq.g_01165
OG0001003	Syag.g_02260	Syaq.g_01163
OG0001004	Syag.g_02261	Syaq.g_01162
OG0001005	Syag.g_02263	Syaq.g_01161
OG0001006	Syag.g_02270	Syaq.g_01152
OG0001007	Syag.g_02272	Syaq.g_01150
OG0001008	Syag.g_00034	Syaq.g_00500
OG0001009	Syag.g_02304	Syaq.g_01118
OG0001010	Syag.g_02305	Syaq.g_01117
OG0001011	Syag.g_02307	Syaq.g_01115
OG0001012	Syag.g_02123	Syaq.g_01267
OG0001013	Syag.g_02098	Syaq.g_01289
OG0001014	Syag.g_02084	Syaq.g_01295
OG0001015	Syag.g_02083	Syaq.g_01296
OG0001016	Syag.g_01824	Syaq.g_01554
OG0001017	Syag.g_01830	Syaq.g_01548
OG0001018	Syag.g_01832	Syaq.g_01546
OG0001019	Syag.g_01854	Syaq.g_01524
OG0001020	Syag.g_01861	Syaq.g_01510
OG0001021	Syag.g_01865	Syaq.g_01506
OG0001022	Syag.g_01870	Syaq.g_01501
OG0001023	Syag.g_01871	Syaq.g_01500
OG0001024	Syag.g_01875	Syaq.g_01496
OG0001025	Syag.g_01882	Syaq.g_01490
OG0001026	Syag.g_01894	Syaq.g_01477
OG0001027	Syag.g_01902	Syaq.g_01474
OG0001028	Syag.g_01904	Syaq.g_01472
OG0001029	Syag.g_01906	Syaq.g_01470
OG0001030	Syag.g_01927	Syaq.g_01450
OG0001031	Syag.g_02000	Syaq.g_01378
OG0001032	Syag.g_02005	Syaq.g_01376
OG0001033	Syag.g_02048	Syaq.g_01344
OG0001034	Syag.g_01784	Syaq.g_01579
OG0001035	Syag.g_02635	Syaq.g_00726
OG0001036	Syag.g_02630	Syaq.g_00731
OG0001037	Syag.g_02628	Syaq.g_00733
OG0001038	Syag.g_02600	Syaq.g_00761
OG0001039	Syag.g_02597	Syaq.g_00764
OG0001040	Syag.g_02594	Syaq.g_00767
OG0001041	Syag.g_02589	Syaq.g_00772
OG0001042	Syag.g_02564	Syaq.g_00858
OG0001044	Syag.g_02842	Syaq.g_00560
OG0001045	Syag.g_02856	Syaq.g_00547
OG0001046	Syag.g_00836	Syaq.g_02509
OG0001047	Syag.g_00036	Syaq.g_00498
OG0001048	Syag.g_00037	Syaq.g_00497
OG0001049	Syag.g_00040	Syaq.g_00494
OG0001050	Syag.g_00041	Syaq.g_00493
OG0001051	Syag.g_00042	Syaq.g_00492
OG0001052	Syag.g_01352	Syaq.g_00446
OG0001053	Syag.g_01525	Syaq.g_01775
OG0001054	Syag.g_01506	Syaq.g_01794
OG0001055	Syag.g_01485	Syaq.g_01815
OG0001056	Syag.g_01449	Syaq.g_01843
OG0001057	Syag.g_01241	Syaq.g_00334
OG0001058	Syag.g_00271	Syaq.g_01931
OG0001059	Syag.g_00275	Syaq.g_01935
OG0001060	Syag.g_00282	Syaq.g_01941
OG0001061	Syag.g_00302	Syaq.g_01961
OG0001062	Syag.g_00304	Syaq.g_01963
OG0001063	Syag.g_00310	Syaq.g_01968
OG0001064	Syag.g_00311	Syaq.g_01969
OG0001065	Syag.g_00312	Syaq.g_01970
OG0001066	Syag.g_00313	Syaq.g_01971
OG0001067	Syag.g_00314	Syaq.g_01972
OG0001068	Syag.g_00315	Syaq.g_01973
OG0001069	Syag.g_00317	Syaq.g_01974
OG0001070	Syag.g_00321	Syaq.g_01978
OG0001071	Syag.g_00322	Syaq.g_01979
OG0001072	Syag.g_00327	Syaq.g_01983
OG0001073	Syag.g_00342	Syaq.g_01998
OG0001074	Syag.g_00467	Syaq.g_02132
OG0001075	Syag.g_00362	Syaq.g_02025
OG0001076	Syag.g_00378	Syaq.g_02060
OG0001077	Syag.g_00388	Syaq.g_02071
OG0001078	Syag.g_00411	Syaq.g_02083
OG0001079	Syag.g_00428	Syaq.g_02100
OG0001080	Syag.g_00495	Syaq.g_02161
OG0001081	Syag.g_00551	Syaq.g_02232
OG0001082	Syag.g_00552	Syaq.g_02233
OG0001083	Syag.g_00565	Syaq.g_02240
OG0001084	Syag.g_00569	Syaq.g_02241
OG0001085	Syag.g_00592	Syaq.g_02251
OG0001086	Syag.g_00594	Syaq.g_02253
OG0001087	Syag.g_01018	Syaq.g_02574
OG0001088	Syag.g_01016	Syaq.g_02576
OG0001089	Syag.g_00986	Syaq.g_02604
OG0001090	Syag.g_00922	Syaq.g_00024
OG0001091	Syag.g_00919	Syaq.g_00027
OG0001092	Syag.g_00917	Syaq.g_00029
OG0001093	Syag.g_00910	Syaq.g_00035
OG0001094	Syag.g_00661	Syaq.g_02334
OG0001095	Syag.g_00681	Syaq.g_02354
OG0001096	Syag.g_00703	Syaq.g_02370
OG0001097	Syag.g_00729	Syaq.g_02393
OG0001098	Syag.g_00744	Syaq.g_02415
OG0001099	Syag.g_01905	Syaq.g_01471
OG0001101	Syag.g_00603	Syaq.g_02263
OG0001102	Syag.g_00606	Syaq.g_02266
OG0001103	Syag.g_00608	Syaq.g_02268
OG0001104	Syag.g_00642	Syaq.g_02316
OG0001105	Syag.g_00646	Syaq.g_02320
OG0001106	Syag.g_00796	Syaq.g_02471
OG0001108	Syag.g_00817	Syaq.g_02491
OG0001109	Syag.g_00819	Syaq.g_02493
OG0001110	Syag.g_00821	Syaq.g_02495
