Orthogroup	Syag	Syaf
OG0000555	Syag.g_00075	Syaf.g_02635
OG0000556	Syag.g_00257	Syaf.g_02630
OG0000557	Syag.g_00267	Syaf.g_02628
OG0000558	Syag.g_00269	Syaf.g_02626
OG0000559	Syag.g_00273	Syaf.g_02622
OG0000560	Syag.g_00276	Syaf.g_02619
OG0000561	Syag.g_00277	Syaf.g_02618
OG0000562	Syag.g_00278	Syaf.g_02617
OG0000563	Syag.g_00279	Syaf.g_02616
OG0000564	Syag.g_00280	Syaf.g_02615
OG0000565	Syag.g_00284	Syaf.g_02612
OG0000566	Syag.g_00288	Syaf.g_02608
OG0000567	Syag.g_00292	Syaf.g_02604
OG0000568	Syag.g_00295	Syaf.g_02599
OG0000569	Syag.g_00296	Syaf.g_02596
OG0000570	Syag.g_00297	Syaf.g_02595
OG0000571	Syag.g_00301	Syaf.g_02591
OG0000572	Syag.g_00320, Syag.g_00251	Syaf.g_02575
OG0000573	Syag.g_00329	Syaf.g_02567
OG0000574	Syag.g_00330	Syaf.g_02566
OG0000575	Syag.g_00335	Syaf.g_02562
OG0000576	Syag.g_00337	Syaf.g_02560
OG0000577	Syag.g_00338	Syaf.g_02559
OG0000578	Syag.g_00339	Syaf.g_02558
OG0000579	Syag.g_00340	Syaf.g_02557
OG0000580	Syag.g_00341	Syaf.g_02556
OG0000581	Syag.g_00348	Syaf.g_02550
OG0000582	Syag.g_00353	Syaf.g_02374
OG0000583	Syag.g_00354	Syaf.g_02373
OG0000584	Syag.g_00355	Syaf.g_02372
OG0000585	Syag.g_00357	Syaf.g_02370
OG0000586	Syag.g_00358	Syaf.g_02369
OG0000587	Syag.g_00360	Syaf.g_02367
OG0000588	Syag.g_00371	Syaf.g_02350
OG0000589	Syag.g_00375	Syaf.g_02340
OG0000590	Syag.g_00376	Syaf.g_02339
OG0000591	Syag.g_00383	Syaf.g_02331
OG0000592	Syag.g_00384	Syaf.g_02330
OG0000593	Syag.g_00406	Syaf.g_02314
OG0000594	Syag.g_00407	Syaf.g_02313
OG0000595	Syag.g_00408	Syaf.g_02312
OG0000596	Syag.g_00413	Syaf.g_02307
OG0000597	Syag.g_00416	Syaf.g_02304
OG0000598	Syag.g_00417	Syaf.g_02303
OG0000599	Syag.g_00424	Syaf.g_02300
OG0000600	Syag.g_00425	Syaf.g_02299
OG0000601	Syag.g_00426	Syaf.g_02298
OG0000602	Syag.g_00431	Syaf.g_02293
OG0000603	Syag.g_00432	Syaf.g_02292
OG0000604	Syag.g_00434	Syaf.g_02289
OG0000605	Syag.g_00522	Syaf.g_01734
OG0000606	Syag.g_00550	Syaf.g_02145
OG0000607	Syag.g_00553	Syaf.g_02142
OG0000608	Syag.g_00554	Syaf.g_02141
OG0000609	Syag.g_00556	Syaf.g_02139
OG0000610	Syag.g_00580	Syaf.g_02132
OG0000611	Syag.g_00583	Syaf.g_02129
OG0000612	Syag.g_00584	Syaf.g_02128
OG0000613	Syag.g_02533	Syaf.g_00315
OG0000614	Syag.g_01004	Syaf.g_01469
OG0000615	Syag.g_00630	Syaf.g_02085
OG0000616	Syag.g_02255	Syaf.g_00518
OG0000617	Syag.g_00915	Syaf.g_01975
OG0000618	Syag.g_00914	Syaf.g_01974
OG0000619	Syag.g_00913	Syaf.g_01973
OG0000620	Syag.g_00906	Syaf.g_01966
OG0000621	Syag.g_00905	Syaf.g_01965
OG0000622	Syag.g_00904	Syaf.g_01964
OG0000623	Syag.g_00903	Syaf.g_01963
OG0000624	Syag.g_00901	Syaf.g_01961
OG0000625	Syag.g_00900	Syaf.g_01960
OG0000626	Syag.g_00899	Syaf.g_01959
OG0000627	Syag.g_00756	Syaf.g_01782
OG0000628	Syag.g_00757	Syaf.g_01783
OG0000629	Syag.g_00761	Syaf.g_01786
OG0000630	Syag.g_00765	Syaf.g_01790
OG0000631	Syag.g_00772	Syaf.g_01801
OG0000632	Syag.g_00773	Syaf.g_01802
OG0000633	Syag.g_00774	Syaf.g_01803
OG0000634	Syag.g_00663	Syaf.g_02053
OG0000635	Syag.g_00664	Syaf.g_02052
OG0000636	Syag.g_00666	Syaf.g_02050
OG0000637	Syag.g_00668	Syaf.g_02048
OG0000638	Syag.g_00669	Syaf.g_02047
OG0000639	Syag.g_00670	Syaf.g_02046
OG0000640	Syag.g_00671	Syaf.g_02045
OG0000641	Syag.g_00675	Syaf.g_02041
OG0000642	Syag.g_00676	Syaf.g_02040
OG0000643	Syag.g_00677	Syaf.g_02038
OG0000644	Syag.g_00678	Syaf.g_02037
OG0000645	Syag.g_00680	Syaf.g_02035
OG0000646	Syag.g_00683	Syaf.g_02032
OG0000647	Syag.g_00685	Syaf.g_02030
OG0000648	Syag.g_00694	Syaf.g_02027
OG0000649	Syag.g_00695	Syaf.g_02026
OG0000650	Syag.g_00696	Syaf.g_02025
OG0000651	Syag.g_00697	Syaf.g_02024
OG0000652	Syag.g_00698	Syaf.g_02023
OG0000653	Syag.g_00700	Syaf.g_02021
OG0000654	Syag.g_00701	Syaf.g_02020
OG0000655	Syag.g_00702	Syaf.g_02019
OG0000656	Syag.g_00705	Syaf.g_02016
OG0000657	Syag.g_00719	Syaf.g_01384
OG0000658	Syag.g_00721	Syaf.g_01381
OG0000659	Syag.g_00722	Syaf.g_01380
OG0000660	Syag.g_00726	Syaf.g_01376
OG0000661	Syag.g_00728	Syaf.g_01374
OG0000662	Syag.g_00730	Syaf.g_01372
OG0000663	Syag.g_00733	Syaf.g_01369
OG0000664	Syag.g_00734	Syaf.g_01368
OG0000665	Syag.g_00456	Syaf.g_00980
OG0000666	Syag.g_00445	Syaf.g_01733
OG0000667	Syag.g_00574	Syaf.g_01635
OG0000668	Syag.g_00868	Syaf.g_01928
OG0000669	Syag.g_00600	Syaf.g_02112
OG0000670	Syag.g_00399	Syaf.g_02769
OG0000671	Syag.g_00604	Syaf.g_02108
OG0000672	Syag.g_00607	Syaf.g_02105
OG0000673	Syag.g_00610	Syaf.g_02102
OG0000674	Syag.g_00612	Syaf.g_02100
OG0000675	Syag.g_00613	Syaf.g_02099
OG0000676	Syag.g_00615	Syaf.g_02097
OG0000677	Syag.g_00616	Syaf.g_02096
OG0000678	Syag.g_00622	Syaf.g_02092
OG0000679	Syag.g_00633	Syaf.g_02083
OG0000680	Syag.g_00634	Syaf.g_02082
OG0000681	Syag.g_00637	Syaf.g_02079
OG0000682	Syag.g_00638	Syaf.g_02078
OG0000683	Syag.g_00639	Syaf.g_02077
OG0000684	Syag.g_00641	Syaf.g_02072
OG0000685	Syag.g_00643	Syaf.g_02070
OG0000686	Syag.g_00644	Syaf.g_02069
OG0000687	Syag.g_00645	Syaf.g_02068
OG0000688	Syag.g_00651	Syaf.g_02063
OG0000689	Syag.g_00653	Syaf.g_02061
OG0000690	Syag.g_00654	Syaf.g_02060
OG0000691	Syag.g_00655	Syaf.g_02059
OG0000692	Syag.g_00656	Syaf.g_02058
OG0000693	Syag.g_00658	Syaf.g_02057
OG0000694	Syag.g_00659	Syaf.g_02056
OG0000695	Syag.g_00776	Syaf.g_01805
OG0000696	Syag.g_00777	Syaf.g_01806
OG0000697	Syag.g_00778	Syaf.g_01808
OG0000698	Syag.g_00781	Syaf.g_01811
OG0000699	Syag.g_00782	Syaf.g_01813
OG0000700	Syag.g_00783	Syaf.g_01814
OG0000701	Syag.g_00784	Syaf.g_01815
OG0000702	Syag.g_00792	Syaf.g_01843
OG0000703	Syag.g_00793	Syaf.g_01844
OG0000704	Syag.g_00795	Syaf.g_01846
OG0000705	Syag.g_00802	Syaf.g_01853
OG0000706	Syag.g_00803	Syaf.g_01854
OG0000707	Syag.g_00804	Syaf.g_01855
OG0000708	Syag.g_00807	Syaf.g_01858
OG0000709	Syag.g_00816	Syaf.g_01867
OG0000710	Syag.g_00820	Syaf.g_01878
OG0000711	Syag.g_00848	Syaf.g_01908
OG0000712	Syag.g_00850	Syaf.g_01910
OG0000713	Syag.g_00851	Syaf.g_01911
OG0000714	Syag.g_00853	Syaf.g_01913
OG0000715	Syag.g_00855	Syaf.g_01915
OG0000716	Syag.g_00859	Syaf.g_01919
OG0000717	Syag.g_00860	Syaf.g_01920
OG0000718	Syag.g_00864	Syaf.g_01924
OG0000719	Syag.g_00866	Syaf.g_01926
OG0000720	Syag.g_00880	Syaf.g_01939
OG0000721	Syag.g_00882	Syaf.g_01941
OG0000722	Syag.g_00883	Syaf.g_01942
OG0000723	Syag.g_00897	Syaf.g_01957
OG0000724	Syag.g_00967	Syaf.g_01418
OG0000725	Syag.g_00978	Syaf.g_01445
OG0000726	Syag.g_00979	Syaf.g_01446
OG0000727	Syag.g_00980	Syaf.g_01447
OG0000728	Syag.g_00982	Syaf.g_01449
OG0000729	Syag.g_02376	Syaf.g_00405
OG0000730	Syag.g_02840	Syaf.g_00026
OG0000731	Syag.g_02853	Syaf.g_00014
OG0000732	Syag.g_02331	Syaf.g_00444
OG0000733	Syag.g_00145	Syaf.g_00615
OG0000734	Syag.g_01892	Syaf.g_00895
OG0000735	Syag.g_01159	Syaf.g_01273
OG0000736	Syag.g_01158	Syaf.g_01274
OG0000737	Syag.g_01157	Syaf.g_01275
OG0000738	Syag.g_01152	Syaf.g_01280
OG0000739	Syag.g_01149	Syaf.g_01281
OG0000740	Syag.g_01148	Syaf.g_01282
OG0000741	Syag.g_01145	Syaf.g_01285
OG0000742	Syag.g_01142	Syaf.g_01287
OG0000743	Syag.g_01140	Syaf.g_01289
OG0000744	Syag.g_01139	Syaf.g_01290
OG0000745	Syag.g_01137	Syaf.g_01293
OG0000746	Syag.g_01135	Syaf.g_01295
OG0000747	Syag.g_01134	Syaf.g_01296
OG0000748	Syag.g_01122	Syaf.g_01307
OG0000749	Syag.g_01121	Syaf.g_01309
OG0000750	Syag.g_01120	Syaf.g_01310
OG0000751	Syag.g_01114	Syaf.g_01317
OG0000752	Syag.g_01112	Syaf.g_01319
OG0000753	Syag.g_01109	Syaf.g_01322
OG0000754	Syag.g_01103	Syaf.g_01611
OG0000755	Syag.g_01092	Syaf.g_01599
OG0000756	Syag.g_01091	Syaf.g_01598
OG0000757	Syag.g_01084	Syaf.g_01590
OG0000758	Syag.g_01083	Syaf.g_01589
OG0000759	Syag.g_01082	Syaf.g_01588
OG0000760	Syag.g_01081	Syaf.g_01587
OG0000761	Syag.g_01080	Syaf.g_01586
OG0000762	Syag.g_01078	Syaf.g_01584
OG0000763	Syag.g_01076	Syaf.g_01582
OG0000764	Syag.g_01075	Syaf.g_01581
OG0000765	Syag.g_01056	Syaf.g_01564
OG0000766	Syag.g_01055	Syaf.g_01563
OG0000767	Syag.g_01053	Syaf.g_01561
OG0000768	Syag.g_01052	Syaf.g_01560
OG0000769	Syag.g_01047	Syaf.g_01558
OG0000770	Syag.g_01043	Syaf.g_01553
OG0000771	Syag.g_00959	Syaf.g_01411
OG0000772	Syag.g_02043	Syaf.g_01705
OG0000773	Syag.g_01168	Syaf.g_01268
OG0000774	Syag.g_01182	Syaf.g_01263
OG0000775	Syag.g_01185	Syaf.g_01261
OG0000776	Syag.g_01186	Syaf.g_01260
OG0000777	Syag.g_01187	Syaf.g_01259
OG0000778	Syag.g_01188	Syaf.g_01258
OG0000779	Syag.g_01194	Syaf.g_01252
OG0000780	Syag.g_01217	Syaf.g_01249
OG0000781	Syag.g_01221	Syaf.g_01245
OG0000782	Syag.g_01222	Syaf.g_01244
OG0000783	Syag.g_01223	Syaf.g_01243
OG0000784	Syag.g_01224	Syaf.g_01242
OG0000785	Syag.g_01226	Syaf.g_01240
OG0000786	Syag.g_01235	Syaf.g_02546
OG0000787	Syag.g_01236	Syaf.g_02547
OG0000788	Syag.g_00427	Syaf.g_02297
OG0000789	Syag.g_00453	Syaf.g_01750
OG0000790	Syag.g_01542	Syaf.g_02738
OG0000791	Syag.g_01544	Syaf.g_02740
OG0000792	Syag.g_01545	Syaf.g_02741
OG0000793	Syag.g_01550	Syaf.g_02746
OG0000794	Syag.g_01551	Syaf.g_02747
OG0000795	Syag.g_01552	Syaf.g_02748
OG0000796	Syag.g_01556	Syaf.g_02752
OG0000797	Syag.g_01557	Syaf.g_02753
OG0000798	Syag.g_02601	Syaf.g_00240
OG0000799	Syag.g_01278	Syaf.g_02380
OG0000800	Syag.g_01280	Syaf.g_02383
OG0000801	Syag.g_01285	Syaf.g_02384
OG0000802	Syag.g_01293	Syaf.g_02388
OG0000803	Syag.g_01321	Syaf.g_02393
OG0000804	Syag.g_01438	Syaf.g_02396
OG0000805	Syag.g_01433	Syaf.g_02398
OG0000806	Syag.g_01429	Syaf.g_02405
OG0000807	Syag.g_01428	Syaf.g_02406
OG0000808	Syag.g_01427	Syaf.g_02407
OG0000809	Syag.g_01423	Syaf.g_02410
OG0000810	Syag.g_01422	Syaf.g_02411
OG0000811	Syag.g_01413	Syaf.g_02420
OG0000812	Syag.g_01411	Syaf.g_02422
OG0000813	Syag.g_01410	Syaf.g_02423
OG0000814	Syag.g_01408	Syaf.g_02425
OG0000815	Syag.g_01407	Syaf.g_02426
OG0000816	Syag.g_01405	Syaf.g_02428
OG0000817	Syag.g_01404	Syaf.g_02429
OG0000818	Syag.g_01400	Syaf.g_02442
OG0000819	Syag.g_01399	Syaf.g_02443
OG0000820	Syag.g_01398	Syaf.g_02444
OG0000821	Syag.g_01388	Syaf.g_02450
OG0000822	Syag.g_01386	Syaf.g_02452
OG0000823	Syag.g_01385	Syaf.g_02453
OG0000824	Syag.g_01379	Syaf.g_02459
OG0000825	Syag.g_01378	Syaf.g_02460
OG0000826	Syag.g_01377	Syaf.g_02461
OG0000827	Syag.g_01376	Syaf.g_02462
OG0000828	Syag.g_01373	Syaf.g_02465
OG0000829	Syag.g_01372	Syaf.g_02466
OG0000830	Syag.g_01371	Syaf.g_02467
OG0000831	Syag.g_01367	Syaf.g_02470
OG0000832	Syag.g_01614	Syaf.g_01109
OG0000833	Syag.g_01628	Syaf.g_01100
OG0000834	Syag.g_01632	Syaf.g_01098
OG0000835	Syag.g_01633	Syaf.g_01097
OG0000836	Syag.g_01637	Syaf.g_01093
OG0000837	Syag.g_01638	Syaf.g_01091
OG0000838	Syag.g_01642	Syaf.g_01087
OG0000839	Syag.g_01643	Syaf.g_01086
OG0000840	Syag.g_01644	Syaf.g_01085
OG0000841	Syag.g_01645	Syaf.g_01084
OG0000842	Syag.g_01646	Syaf.g_01083
OG0000843	Syag.g_01647	Syaf.g_01082
OG0000844	Syag.g_01649	Syaf.g_01080
OG0000845	Syag.g_01650	Syaf.g_01079
OG0000846	Syag.g_01651	Syaf.g_01078
OG0000847	Syag.g_01652	Syaf.g_01077
OG0000848	Syag.g_01654	Syaf.g_01075
OG0000849	Syag.g_01655	Syaf.g_01074
OG0000850	Syag.g_01657	Syaf.g_01072
OG0000851	Syag.g_01663	Syaf.g_01061
OG0000852	Syag.g_01664	Syaf.g_01060
OG0000853	Syag.g_01668	Syaf.g_01056
OG0000854	Syag.g_01670	Syaf.g_01054
OG0000855	Syag.g_01671	Syaf.g_01053
OG0000856	Syag.g_00386	Syaf.g_02328
OG0000857	Syag.g_00684	Syaf.g_02031
OG0000858	Syag.g_01677	Syaf.g_01047
OG0000859	Syag.g_01678	Syaf.g_01046
OG0000860	Syag.g_01689	Syaf.g_01031
OG0000861	Syag.g_01690	Syaf.g_01030
OG0000862	Syag.g_01693	Syaf.g_01029
OG0000863	Syag.g_01695	Syaf.g_01026
OG0000864	Syag.g_01696	Syaf.g_01025
OG0000865	Syag.g_01697	Syaf.g_01024
OG0000866	Syag.g_01698	Syaf.g_01023
OG0000867	Syag.g_01699	Syaf.g_01022
OG0000868	Syag.g_01707	Syaf.g_01019
OG0000869	Syag.g_01711	Syaf.g_01014
OG0000870	Syag.g_01716	Syaf.g_01009
OG0000871	Syag.g_01717	Syaf.g_01008
OG0000872	Syag.g_01723	Syaf.g_01001
OG0000873	Syag.g_01726	Syaf.g_00998
OG0000874	Syag.g_01729	Syaf.g_01002
OG0000875	Syag.g_01731	Syaf.g_00996
OG0000876	Syag.g_01732	Syaf.g_01198
OG0000877	Syag.g_01734	Syaf.g_01188
OG0000878	Syag.g_01735	Syaf.g_01187
OG0000879	Syag.g_02356	Syaf.g_01186
OG0000880	Syag.g_01736	Syaf.g_01185
OG0000881	Syag.g_01741	Syaf.g_01179
OG0000882	Syag.g_01746	Syaf.g_01174
OG0000883	Syag.g_01749	Syaf.g_01172
OG0000884	Syag.g_01751	Syaf.g_01170
OG0000885	Syag.g_01752	Syaf.g_01169
OG0000886	Syag.g_01753	Syaf.g_01168
OG0000887	Syag.g_01754	Syaf.g_01167
OG0000888	Syag.g_01756	Syaf.g_01165
OG0000889	Syag.g_01758	Syaf.g_01163
OG0000890	Syag.g_01761	Syaf.g_01157
OG0000891	Syag.g_01762	Syaf.g_01156
OG0000892	Syag.g_01765	Syaf.g_01154
OG0000893	Syag.g_02688	Syaf.g_00178
OG0000894	Syag.g_02691	Syaf.g_00175
OG0000895	Syag.g_02695	Syaf.g_00171
OG0000896	Syag.g_02696	Syaf.g_00170
OG0000897	Syag.g_02699	Syaf.g_00168
OG0000898	Syag.g_02700	Syaf.g_00167
OG0000899	Syag.g_02701	Syaf.g_00166
OG0000900	Syag.g_02702	Syaf.g_00165
OG0000901	Syag.g_02707	Syaf.g_00160
OG0000902	Syag.g_02709	Syaf.g_00158
OG0000903	Syag.g_02724	Syaf.g_00141
OG0000904	Syag.g_02718	Syaf.g_00146
OG0000905	Syag.g_02714	Syaf.g_00151
OG0000906	Syag.g_02711	Syaf.g_00154
OG0000907	Syag.g_02727	Syaf.g_00139
OG0000908	Syag.g_02730	Syaf.g_00136
OG0000909	Syag.g_02731	Syaf.g_00135
OG0000910	Syag.g_02732	Syaf.g_00134
OG0000911	Syag.g_02734	Syaf.g_00132
OG0000912	Syag.g_02735	Syaf.g_00131
OG0000913	Syag.g_02736	Syaf.g_00130
OG0000914	Syag.g_02737	Syaf.g_00129
OG0000915	Syag.g_02739	Syaf.g_00127
OG0000916	Syag.g_02740	Syaf.g_00126
OG0000917	Syag.g_02741	Syaf.g_00125
OG0000918	Syag.g_02742	Syaf.g_00124
OG0000919	Syag.g_02743	Syaf.g_00123
OG0000920	Syag.g_02744	Syaf.g_00122
OG0000921	Syag.g_02745	Syaf.g_00121
OG0000922	Syag.g_02746	Syaf.g_00120
OG0000923	Syag.g_02750	Syaf.g_00116
OG0000924	Syag.g_02751	Syaf.g_00115
OG0000925	Syag.g_02752	Syaf.g_00114
OG0000926	Syag.g_02753	Syaf.g_00113
OG0000927	Syag.g_02755	Syaf.g_00111
OG0000928	Syag.g_02756	Syaf.g_00110
OG0000929	Syag.g_02757	Syaf.g_00109
OG0000930	Syag.g_02758	Syaf.g_00108
OG0000931	Syag.g_02759	Syaf.g_00107
OG0000932	Syag.g_02760	Syaf.g_00106
OG0000933	Syag.g_02766	Syaf.g_00100
OG0000934	Syag.g_02768	Syaf.g_00098
OG0000935	Syag.g_02769	Syaf.g_00097
OG0000936	Syag.g_02770	Syaf.g_00096
OG0000937	Syag.g_02771	Syaf.g_00095
OG0000938	Syag.g_02774	Syaf.g_00092
OG0000939	Syag.g_02775	Syaf.g_00091
OG0000940	Syag.g_02783	Syaf.g_00084
OG0000941	Syag.g_02785	Syaf.g_00082
OG0000942	Syag.g_02787	Syaf.g_00080
OG0000943	Syag.g_02788	Syaf.g_00079
OG0000944	Syag.g_02790	Syaf.g_00077
OG0000945	Syag.g_02792	Syaf.g_00075
OG0000946	Syag.g_02797	Syaf.g_00070
OG0000947	Syag.g_02801	Syaf.g_00067
OG0000948	Syag.g_02802	Syaf.g_00066
OG0000949	Syag.g_02449	Syaf.g_00337
OG0000950	Syag.g_02436	Syaf.g_00351
OG0000951	Syag.g_02431	Syaf.g_00358
OG0000952	Syag.g_02423	Syaf.g_00363
OG0000953	Syag.g_02415	Syaf.g_00367
OG0000954	Syag.g_02409	Syaf.g_00372
OG0000955	Syag.g_02408	Syaf.g_00373
OG0000956	Syag.g_02406	Syaf.g_00375
OG0000957	Syag.g_02395	Syaf.g_00386
OG0000958	Syag.g_02394	Syaf.g_00387
OG0000959	Syag.g_02389	Syaf.g_00391
OG0000960	Syag.g_02388	Syaf.g_00392
OG0000961	Syag.g_02379	Syaf.g_00402
OG0000962	Syag.g_02377	Syaf.g_00404
OG0000963	Syag.g_02372	Syaf.g_00409
OG0000964	Syag.g_02371	Syaf.g_00410
OG0000965	Syag.g_02370	Syaf.g_00411
OG0000966	Syag.g_02362	Syaf.g_00421
OG0000967	Syag.g_02358	Syaf.g_00426
OG0000968	Syag.g_02355	Syaf.g_00417
OG0000969	Syag.g_02354	Syaf.g_00423
OG0000970	Syag.g_02353	Syaf.g_00424
OG0000971	Syag.g_02348	Syaf.g_00429
OG0000972	Syag.g_02347	Syaf.g_00430
OG0000973	Syag.g_02346	Syaf.g_00431
OG0000974	Syag.g_02345	Syaf.g_00432
OG0000975	Syag.g_02344	Syaf.g_00433
OG0000976	Syag.g_02343	Syaf.g_00434
OG0000977	Syag.g_02340	Syaf.g_00436
OG0000978	Syag.g_02338	Syaf.g_00437
OG0000979	Syag.g_02335	Syaf.g_00440
OG0000980	Syag.g_02332	Syaf.g_00443
OG0000981	Syag.g_02329	Syaf.g_00446
OG0000982	Syag.g_02127	Syaf.g_00645
OG0000983	Syag.g_02128	Syaf.g_00644
OG0000984	Syag.g_02129	Syaf.g_00643
OG0000985	Syag.g_02133	Syaf.g_00641
OG0000986	Syag.g_02138	Syaf.g_00639
OG0000987	Syag.g_02140	Syaf.g_00637
OG0000988	Syag.g_02145	Syaf.g_00633
OG0000989	Syag.g_02156	Syaf.g_00624
OG0000990	Syag.g_02169	Syaf.g_00606
OG0000991	Syag.g_02174	Syaf.g_00604
OG0000992	Syag.g_02177	Syaf.g_00601
OG0000993	Syag.g_02178	Syaf.g_00600
OG0000994	Syag.g_02181	Syaf.g_00597
OG0000995	Syag.g_02187	Syaf.g_00592
OG0000996	Syag.g_02229	Syaf.g_00543
OG0000997	Syag.g_02239	Syaf.g_00532
OG0000998	Syag.g_02241	Syaf.g_00530
OG0000999	Syag.g_02242	Syaf.g_00529
OG0001000	Syag.g_02246	Syaf.g_00526
OG0001001	Syag.g_02251	Syaf.g_00521
OG0001002	Syag.g_02258	Syaf.g_00515
OG0001003	Syag.g_02260	Syaf.g_00514
OG0001004	Syag.g_02261	Syaf.g_00513
OG0001005	Syag.g_02263	Syaf.g_00510
OG0001006	Syag.g_02270	Syaf.g_00500
OG0001007	Syag.g_02272	Syaf.g_00498
OG0001008	Syag.g_00034	Syaf.g_01215
OG0001009	Syag.g_02304	Syaf.g_00466
OG0001010	Syag.g_02305	Syaf.g_00465
OG0001011	Syag.g_02307	Syaf.g_00463
OG0001012	Syag.g_02123	Syaf.g_00649
OG0001013	Syag.g_02098	Syaf.g_00669
OG0001014	Syag.g_02084	Syaf.g_00691
OG0001015	Syag.g_02083	Syaf.g_00692
OG0001016	Syag.g_01824	Syaf.g_00958
OG0001017	Syag.g_01830	Syaf.g_00952
OG0001018	Syag.g_01832	Syaf.g_00950
OG0001019	Syag.g_01854	Syaf.g_00931
OG0001020	Syag.g_01861	Syaf.g_00926
OG0001021	Syag.g_01865	Syaf.g_00922
OG0001022	Syag.g_01870	Syaf.g_00918
OG0001023	Syag.g_01871	Syaf.g_00917
OG0001024	Syag.g_01875	Syaf.g_00913
OG0001025	Syag.g_01882	Syaf.g_00906
OG0001026	Syag.g_01894	Syaf.g_00893
OG0001027	Syag.g_01902	Syaf.g_00884
OG0001028	Syag.g_01904	Syaf.g_00882
OG0001029	Syag.g_01906	Syaf.g_00880
OG0001030	Syag.g_01927	Syaf.g_00860
OG0001031	Syag.g_02000	Syaf.g_00784
OG0001032	Syag.g_02005	Syaf.g_00781
OG0001034	Syag.g_01784	Syaf.g_02787
OG0001035	Syag.g_02635	Syaf.g_00207
OG0001036	Syag.g_02630	Syaf.g_00212
OG0001037	Syag.g_02628	Syaf.g_00214
OG0001038	Syag.g_02600	Syaf.g_00242
OG0001039	Syag.g_02597	Syaf.g_00245
OG0001040	Syag.g_02594	Syaf.g_00248
OG0001041	Syag.g_02589	Syaf.g_00253
OG0001042	Syag.g_02564	Syaf.g_00275
OG0001043	Syag.g_02560	Syaf.g_00279
OG0001044	Syag.g_02842	Syaf.g_00024
OG0001045	Syag.g_02856	Syaf.g_00011
OG0001046	Syag.g_00836	Syaf.g_01894
OG0001047	Syag.g_00036	Syaf.g_01217
OG0001048	Syag.g_00037	Syaf.g_01218
OG0001049	Syag.g_00040	Syaf.g_01226
OG0001050	Syag.g_00041	Syaf.g_01227
OG0001051	Syag.g_00042	Syaf.g_01228
OG0001052	Syag.g_01352	Syaf.g_02502
OG0001053	Syag.g_01525	Syaf.g_02718
OG0001054	Syag.g_01506	Syaf.g_02701
OG0001056	Syag.g_01449	Syaf.g_02649
OG0001057	Syag.g_01241	Syaf.g_02638
OG0001058	Syag.g_00271	Syaf.g_02624
OG0001059	Syag.g_00275	Syaf.g_02620
OG0001060	Syag.g_00282	Syaf.g_02614
OG0001061	Syag.g_00302	Syaf.g_02590
OG0001062	Syag.g_00304	Syaf.g_02588
OG0001063	Syag.g_00310	Syaf.g_02583
OG0001064	Syag.g_00311	Syaf.g_02582
OG0001065	Syag.g_00312	Syaf.g_02581
OG0001066	Syag.g_00313	Syaf.g_02580
OG0001067	Syag.g_00314	Syaf.g_02579
OG0001068	Syag.g_00315	Syaf.g_02578
OG0001069	Syag.g_00317	Syaf.g_02577
OG0001070	Syag.g_00321	Syaf.g_02574
OG0001071	Syag.g_00322	Syaf.g_02573
OG0001072	Syag.g_00327	Syaf.g_02569
OG0001073	Syag.g_00342	Syaf.g_02555
OG0001074	Syag.g_00467	Syaf.g_02365
OG0001075	Syag.g_00362	Syaf.g_02363
OG0001076	Syag.g_00378	Syaf.g_02337
OG0001077	Syag.g_00388	Syaf.g_02325
OG0001078	Syag.g_00411	Syaf.g_02309
OG0001079	Syag.g_00428	Syaf.g_02296
OG0001080	Syag.g_00495	Syaf.g_01740
OG0001081	Syag.g_00551	Syaf.g_02144
OG0001082	Syag.g_00552	Syaf.g_02143
OG0001083	Syag.g_00565	Syaf.g_02136
OG0001084	Syag.g_00569	Syaf.g_02135
OG0001085	Syag.g_00592	Syaf.g_02125
OG0001086	Syag.g_00594	Syaf.g_02123
OG0001087	Syag.g_01018	Syaf.g_01482
OG0001088	Syag.g_01016	Syaf.g_01478
OG0001089	Syag.g_00986	Syaf.g_01453
OG0001090	Syag.g_00922	Syaf.g_01981
OG0001091	Syag.g_00919	Syaf.g_01979
OG0001092	Syag.g_00917	Syaf.g_01977
OG0001093	Syag.g_00910	Syaf.g_01971
OG0001094	Syag.g_00661	Syaf.g_02055
OG0001095	Syag.g_00681	Syaf.g_02034
OG0001096	Syag.g_00703	Syaf.g_02018
OG0001097	Syag.g_00729	Syaf.g_01373
OG0001098	Syag.g_00744	Syaf.g_01743
OG0001099	Syag.g_01905	Syaf.g_00881
OG0001101	Syag.g_00603	Syaf.g_02109
OG0001102	Syag.g_00606	Syaf.g_02106
OG0001103	Syag.g_00608	Syaf.g_02104
OG0001104	Syag.g_00642	Syaf.g_02071
OG0001105	Syag.g_00646	Syaf.g_02067
OG0001106	Syag.g_00796	Syaf.g_01847
OG0001107	Syag.g_00808	Syaf.g_01859
OG0001108	Syag.g_00817	Syaf.g_01868
OG0001109	Syag.g_00819	Syaf.g_01877
OG0001110	Syag.g_00821	Syaf.g_01879
OG0001111	Syag.g_00823	Syaf.g_01881
OG0001112	Syag.g_00825	Syaf.g_01883
OG0001113	Syag.g_00826	Syaf.g_01884
OG0001114	Syag.g_00827	Syaf.g_01885
OG0001115	Syag.g_00831	Syaf.g_01889
OG0001116	Syag.g_00833	Syaf.g_01891
