Orthogroup	Prbn	Prap
OG0000539	Prbn.g_00501	Prap.g_01154
OG0000540	Prbn.g_00500	Prap.g_01153
OG0000541	Prbn.g_00499	Prap.g_01152
OG0000542	Prbn.g_00498	Prap.g_01151
OG0000543	Prbn.g_00497	Prap.g_01150
OG0000544	Prbn.g_00496	Prap.g_01149
OG0000545	Prbn.g_00494	Prap.g_01147
OG0000546	Prbn.g_00493	Prap.g_01146
OG0000547	Prbn.g_00491	Prap.g_01144
OG0000548	Prbn.g_00489	Prap.g_01142
OG0000549	Prbn.g_00488	Prap.g_01141
OG0000550	Prbn.g_00487	Prap.g_01140
OG0000551	Prbn.g_00485	Prap.g_01138
OG0000552	Prbn.g_00484	Prap.g_01137
OG0000553	Prbn.g_00421	Prap.g_00397
OG0000554	Prbn.g_00422	Prap.g_00396
OG0000555	Prbn.g_00423	Prap.g_00395
OG0000556	Prbn.g_00424	Prap.g_00394
OG0000557	Prbn.g_00425	Prap.g_00393
OG0000558	Prbn.g_00426	Prap.g_00392
OG0000559	Prbn.g_00427	Prap.g_00391
OG0000560	Prbn.g_00429	Prap.g_00389
OG0000561	Prbn.g_00430	Prap.g_00388
OG0000562	Prbn.g_00432	Prap.g_00386
OG0000563	Prbn.g_00433	Prap.g_00385
OG0000564	Prbn.g_00434	Prap.g_00384
OG0000565	Prbn.g_00435	Prap.g_00383
OG0000566	Prbn.g_00436	Prap.g_00382
OG0000567	Prbn.g_00437	Prap.g_00381
OG0000568	Prbn.g_00438	Prap.g_00380
OG0000569	Prbn.g_00439	Prap.g_00379
OG0000570	Prbn.g_00440	Prap.g_00378
OG0000571	Prbn.g_00441	Prap.g_00377
OG0000572	Prbn.g_00442	Prap.g_00376
OG0000573	Prbn.g_00445	Prap.g_00373
OG0000574	Prbn.g_00446	Prap.g_00372
OG0000575	Prbn.g_00447	Prap.g_00371
OG0000576	Prbn.g_00448	Prap.g_00370
OG0000577	Prbn.g_00449	Prap.g_00369
OG0000578	Prbn.g_00450	Prap.g_00368
OG0000579	Prbn.g_00834	Prap.g_00367
OG0000580	Prbn.g_00835	Prap.g_00366
OG0000581	Prbn.g_00836	Prap.g_00365
OG0000582	Prbn.g_00837	Prap.g_00364
OG0000583	Prbn.g_00838	Prap.g_00363
OG0000584	Prbn.g_00840	Prap.g_00361
OG0000585	Prbn.g_00841	Prap.g_00360
OG0000586	Prbn.g_00843	Prap.g_00358
OG0000587	Prbn.g_00844	Prap.g_00357
OG0000588	Prbn.g_01594	Prap.g_00831
OG0000589	Prbn.g_01593	Prap.g_00830
OG0000590	Prbn.g_01591	Prap.g_00828
OG0000591	Prbn.g_01585	Prap.g_00822
OG0000592	Prbn.g_01584	Prap.g_00821
OG0000593	Prbn.g_01583	Prap.g_00820
OG0000594	Prbn.g_01580	Prap.g_00817
OG0000595	Prbn.g_01579	Prap.g_00816
OG0000596	Prbn.g_01578	Prap.g_00815
OG0000597	Prbn.g_01576	Prap.g_00813
OG0000598	Prbn.g_01575	Prap.g_00812
OG0000599	Prbn.g_01574	Prap.g_00811
OG0000600	Prbn.g_01573	Prap.g_00810
OG0000601	Prbn.g_01570	Prap.g_00807
OG0000602	Prbn.g_01569	Prap.g_00806
OG0000603	Prbn.g_01568	Prap.g_00805
OG0000604	Prbn.g_01565	Prap.g_00802
OG0000605	Prbn.g_01564	Prap.g_00801
OG0000606	Prbn.g_01563	Prap.g_00800
OG0000607	Prbn.g_01561	Prap.g_00798
OG0000608	Prbn.g_01559	Prap.g_00796
OG0000609	Prbn.g_00905	Prap.g_01489
OG0000610	Prbn.g_01635	Prap.g_00872
OG0000611	Prbn.g_01553	Prap.g_00790
OG0000612	Prbn.g_01552	Prap.g_00789
OG0000613	Prbn.g_00857	Prap.g_00344
OG0000614	Prbn.g_00858	Prap.g_00343
OG0000615	Prbn.g_00860	Prap.g_00341
OG0000616	Prbn.g_00861	Prap.g_00340
OG0000617	Prbn.g_00862	Prap.g_00339
OG0000618	Prbn.g_00863	Prap.g_00338
OG0000619	Prbn.g_00864	Prap.g_00337
OG0000620	Prbn.g_01947	Prap.g_00336
OG0000621	Prbn.g_01948	Prap.g_00335
OG0000622	Prbn.g_01949	Prap.g_00334
OG0000623	Prbn.g_01950	Prap.g_00333
OG0000624	Prbn.g_01952	Prap.g_00331
OG0000625	Prbn.g_01345	Prap.g_00330
OG0000626	Prbn.g_01346	Prap.g_00329
OG0000627	Prbn.g_01347	Prap.g_00328
OG0000628	Prbn.g_01348	Prap.g_00327
OG0000629	Prbn.g_01349	Prap.g_00326
OG0000630	Prbn.g_01350	Prap.g_00325
OG0000631	Prbn.g_01352	Prap.g_00323
OG0000632	Prbn.g_01353	Prap.g_00322
OG0000633	Prbn.g_01023	Prap.g_00036
OG0000634	Prbn.g_01100	Prap.g_00545
OG0000635	Prbn.g_00468	Prap.g_01121
OG0000636	Prbn.g_00469	Prap.g_01122
OG0000637	Prbn.g_00470	Prap.g_01123
OG0000638	Prbn.g_00102	Prap.g_01375
OG0000639	Prbn.g_01451	Prap.g_00688
OG0000640	Prbn.g_01447	Prap.g_00685
OG0000641	Prbn.g_01445	Prap.g_00683
OG0000642	Prbn.g_01444	Prap.g_00682
OG0000643	Prbn.g_01443	Prap.g_00681
OG0000644	Prbn.g_00856	Prap.g_00345
OG0000645	Prbn.g_01551	Prap.g_00788
OG0000646	Prbn.g_01550	Prap.g_00787
OG0000647	Prbn.g_01549	Prap.g_00786
OG0000648	Prbn.g_01547	Prap.g_00784
OG0000649	Prbn.g_01546	Prap.g_00783
OG0000650	Prbn.g_01545	Prap.g_00782
OG0000651	Prbn.g_01544	Prap.g_00781
OG0000652	Prbn.g_01543	Prap.g_00780
OG0000653	Prbn.g_01542	Prap.g_00779
OG0000654	Prbn.g_01540	Prap.g_00777
OG0000655	Prbn.g_01538	Prap.g_00775
OG0000656	Prbn.g_01537	Prap.g_00774
OG0000657	Prbn.g_01536	Prap.g_00773
OG0000658	Prbn.g_01535	Prap.g_00772
OG0000659	Prbn.g_01534	Prap.g_00771
OG0000660	Prbn.g_01533	Prap.g_00770
OG0000661	Prbn.g_01532	Prap.g_00769
OG0000662	Prbn.g_01530	Prap.g_00767
OG0000663	Prbn.g_01529	Prap.g_00766
OG0000664	Prbn.g_01528	Prap.g_00765
OG0000665	Prbn.g_01527	Prap.g_00764
OG0000666	Prbn.g_01526	Prap.g_00763
OG0000667	Prbn.g_01525	Prap.g_00762
OG0000668	Prbn.g_01524	Prap.g_00761
OG0000669	Prbn.g_01522	Prap.g_00759
OG0000670	Prbn.g_01521	Prap.g_00758
OG0000671	Prbn.g_01520	Prap.g_00757
OG0000672	Prbn.g_01519	Prap.g_00756
OG0000673	Prbn.g_01518	Prap.g_00755
OG0000674	Prbn.g_01517	Prap.g_00754
OG0000675	Prbn.g_01515	Prap.g_00752
OG0000676	Prbn.g_01514	Prap.g_00751
OG0000677	Prbn.g_01511	Prap.g_00748
OG0000678	Prbn.g_01509	Prap.g_00746
OG0000679	Prbn.g_01507	Prap.g_00744
OG0000680	Prbn.g_01506	Prap.g_00743
OG0000681	Prbn.g_01505	Prap.g_00742
OG0000682	Prbn.g_01504	Prap.g_00741
OG0000683	Prbn.g_01502	Prap.g_00739
OG0000684	Prbn.g_01501	Prap.g_00738
OG0000685	Prbn.g_01500	Prap.g_00737
OG0000686	Prbn.g_01499	Prap.g_00736
OG0000687	Prbn.g_01498	Prap.g_00735
OG0000688	Prbn.g_01497	Prap.g_00734
OG0000689	Prbn.g_01496	Prap.g_00733
OG0000690	Prbn.g_01495	Prap.g_00732
OG0000691	Prbn.g_01494	Prap.g_00731
OG0000692	Prbn.g_01490	Prap.g_00727
OG0000693	Prbn.g_01489	Prap.g_00726
OG0000694	Prbn.g_01488	Prap.g_00725
OG0000695	Prbn.g_01487	Prap.g_00724
OG0000696	Prbn.g_01486	Prap.g_00723
OG0000697	Prbn.g_01484	Prap.g_00721
OG0000698	Prbn.g_01480	Prap.g_00717
OG0000699	Prbn.g_01479	Prap.g_00716
OG0000700	Prbn.g_01930	Prap.g_00660
OG0000701	Prbn.g_01925	Prap.g_00655
OG0000702	Prbn.g_01632	Prap.g_00869
OG0000703	Prbn.g_01630	Prap.g_00867
OG0000704	Prbn.g_01629	Prap.g_00866
OG0000705	Prbn.g_01627	Prap.g_00864
OG0000706	Prbn.g_01626	Prap.g_00863
OG0000707	Prbn.g_01624	Prap.g_00861
OG0000708	Prbn.g_01623	Prap.g_00860
OG0000709	Prbn.g_01621	Prap.g_00858
OG0000710	Prbn.g_01620	Prap.g_00857
OG0000711	Prbn.g_01619	Prap.g_00856
OG0000712	Prbn.g_01618	Prap.g_00855
OG0000713	Prbn.g_01617	Prap.g_00854
OG0000714	Prbn.g_01615	Prap.g_00852
OG0000715	Prbn.g_01614	Prap.g_00851
OG0000716	Prbn.g_01612	Prap.g_00849
OG0000717	Prbn.g_01611	Prap.g_00848
OG0000718	Prbn.g_01610	Prap.g_00847
OG0000719	Prbn.g_01608	Prap.g_00845
OG0000720	Prbn.g_01607	Prap.g_00844
OG0000721	Prbn.g_01604	Prap.g_00841
OG0000722	Prbn.g_01603	Prap.g_00840
OG0000723	Prbn.g_01602	Prap.g_00839
OG0000724	Prbn.g_01600	Prap.g_00837
OG0000725	Prbn.g_01599	Prap.g_00836
OG0000726	Prbn.g_01598	Prap.g_00835
OG0000727	Prbn.g_01597	Prap.g_00834
OG0000728	Prbn.g_01596	Prap.g_00833
OG0000729	Prbn.g_01595	Prap.g_00832
OG0000730	Prbn.g_00846	Prap.g_00355
OG0000731	Prbn.g_00848	Prap.g_00353
OG0000732	Prbn.g_00849	Prap.g_00352
OG0000733	Prbn.g_00850	Prap.g_00351
OG0000734	Prbn.g_00851	Prap.g_00350
OG0000735	Prbn.g_00853	Prap.g_00348
OG0000736	Prbn.g_00854	Prap.g_00347
OG0000737	Prbn.g_00855	Prap.g_00346
OG0000738	Prbn.g_01442	Prap.g_00680
OG0000739	Prbn.g_01441	Prap.g_00679
OG0000740	Prbn.g_01440	Prap.g_00678
OG0000741	Prbn.g_01439	Prap.g_00677
OG0000742	Prbn.g_01437	Prap.g_00675
OG0000743	Prbn.g_01436	Prap.g_00239
OG0000744	Prbn.g_01435	Prap.g_00240
OG0000745	Prbn.g_01434	Prap.g_00241
OG0000746	Prbn.g_01433	Prap.g_00242
OG0000747	Prbn.g_01432	Prap.g_00243
OG0000748	Prbn.g_01431	Prap.g_00244
OG0000749	Prbn.g_01430	Prap.g_00245
OG0000750	Prbn.g_01428	Prap.g_00247
OG0000751	Prbn.g_01427	Prap.g_00248
OG0000752	Prbn.g_01368	Prap.g_00307
OG0000753	Prbn.g_01425	Prap.g_00250
OG0000754	Prbn.g_01424	Prap.g_00251
OG0000755	Prbn.g_01423	Prap.g_00252
OG0000756	Prbn.g_01421	Prap.g_00254
OG0000757	Prbn.g_01420	Prap.g_00255
OG0000758	Prbn.g_01419	Prap.g_00256
OG0000759	Prbn.g_01417	Prap.g_00258
OG0000760	Prbn.g_01416	Prap.g_00259
OG0000761	Prbn.g_01415	Prap.g_00260
OG0000762	Prbn.g_01413	Prap.g_00262
OG0000763	Prbn.g_01412	Prap.g_00263
OG0000764	Prbn.g_01411	Prap.g_00264
OG0000765	Prbn.g_01410	Prap.g_00265
OG0000766	Prbn.g_01409	Prap.g_00266
OG0000767	Prbn.g_01407	Prap.g_00268
OG0000768	Prbn.g_01406	Prap.g_00269
OG0000769	Prbn.g_01405	Prap.g_00270
OG0000770	Prbn.g_01404	Prap.g_00271
OG0000771	Prbn.g_01403	Prap.g_00272
OG0000772	Prbn.g_01123	Prap.g_00522
OG0000773	Prbn.g_01401	Prap.g_00274
OG0000774	Prbn.g_01400	Prap.g_00275
OG0000775	Prbn.g_01399	Prap.g_00276
OG0000776	Prbn.g_01396	Prap.g_00279
OG0000777	Prbn.g_01395	Prap.g_00280
OG0000778	Prbn.g_01394	Prap.g_00281
OG0000779	Prbn.g_01393	Prap.g_00282
OG0000780	Prbn.g_01391	Prap.g_00284
OG0000781	Prbn.g_01389	Prap.g_00286
OG0000782	Prbn.g_01388	Prap.g_00287
OG0000783	Prbn.g_01384	Prap.g_00291
OG0000784	Prbn.g_01382	Prap.g_00293
OG0000785	Prbn.g_01381	Prap.g_00294
OG0000786	Prbn.g_01380	Prap.g_00295
OG0000787	Prbn.g_01379	Prap.g_00296
OG0000788	Prbn.g_01373	Prap.g_00302
OG0000789	Prbn.g_01370	Prap.g_00305
OG0000790	Prbn.g_01369	Prap.g_00306
OG0000791	Prbn.g_01366	Prap.g_00309
OG0000792	Prbn.g_01365	Prap.g_00310
OG0000793	Prbn.g_01364	Prap.g_00311
OG0000794	Prbn.g_01361	Prap.g_00314
OG0000795	Prbn.g_01460	Prap.g_00697
OG0000796	Prbn.g_01461	Prap.g_00698
OG0000797	Prbn.g_01463	Prap.g_00700
OG0000798	Prbn.g_01464	Prap.g_00701
OG0000799	Prbn.g_01465	Prap.g_00702
OG0000800	Prbn.g_01466	Prap.g_00703
OG0000801	Prbn.g_01469	Prap.g_00706
OG0000802	Prbn.g_01470	Prap.g_00707
OG0000803	Prbn.g_01472	Prap.g_00709
OG0000804	Prbn.g_01473	Prap.g_00710
OG0000805	Prbn.g_01474	Prap.g_00711
OG0000806	Prbn.g_01476	Prap.g_00713
OG0000807	Prbn.g_00692	Prap.g_01345
OG0000808	Prbn.g_01039	Prap.g_00020
OG0000809	Prbn.g_01141	Prap.g_00504
OG0000810	Prbn.g_00473	Prap.g_01126
OG0000811	Prbn.g_01106	Prap.g_00539
OG0000812	Prbn.g_01147	Prap.g_00498
OG0000813	Prbn.g_00111	Prap.g_01366
OG0000814	Prbn.g_01120	Prap.g_00525
OG0000815	Prbn.g_01239	Prap.g_00058
OG0000816	Prbn.g_01651	Prap.g_01882
OG0000817	Prbn.g_01652	Prap.g_01881
OG0000818	Prbn.g_01028	Prap.g_00031
OG0000819	Prbn.g_01167	Prap.g_00478
OG0000820	Prbn.g_01173	Prap.g_00472
OG0000821	Prbn.g_01175	Prap.g_00470
OG0000822	Prbn.g_01176	Prap.g_00469
OG0000823	Prbn.g_01177	Prap.g_00468
OG0000824	Prbn.g_01178	Prap.g_00467
OG0000825	Prbn.g_01179	Prap.g_00466
OG0000826	Prbn.g_01180	Prap.g_00465
OG0000827	Prbn.g_01181	Prap.g_00464
OG0000828	Prbn.g_01182	Prap.g_00463
OG0000829	Prbn.g_01183	Prap.g_00462
OG0000830	Prbn.g_01185	Prap.g_00460
OG0000831	Prbn.g_01188	Prap.g_00457
OG0000832	Prbn.g_01190	Prap.g_00455
OG0000833	Prbn.g_01191	Prap.g_00454
OG0000834	Prbn.g_01192	Prap.g_00453
OG0000835	Prbn.g_01193	Prap.g_00452
OG0000836	Prbn.g_01194	Prap.g_00451
OG0000837	Prbn.g_01197	Prap.g_00448
OG0000838	Prbn.g_01198	Prap.g_00447
OG0000839	Prbn.g_01199	Prap.g_00446
OG0000840	Prbn.g_01200	Prap.g_00445
OG0000841	Prbn.g_01201	Prap.g_00444
OG0000842	Prbn.g_01203	Prap.g_00442
OG0000843	Prbn.g_01204	Prap.g_00441
OG0000844	Prbn.g_01205	Prap.g_00440
OG0000845	Prbn.g_01206	Prap.g_00439
OG0000846	Prbn.g_01208	Prap.g_00437
OG0000847	Prbn.g_01210	Prap.g_00435
OG0000848	Prbn.g_01211	Prap.g_00434
OG0000849	Prbn.g_00387	Prap.g_00431
OG0000850	Prbn.g_00388	Prap.g_00430
OG0000851	Prbn.g_00390	Prap.g_00428
OG0000852	Prbn.g_00392	Prap.g_00426
OG0000853	Prbn.g_00394	Prap.g_00424
OG0000854	Prbn.g_00396	Prap.g_00422
OG0000855	Prbn.g_00397	Prap.g_00421
OG0000856	Prbn.g_00398	Prap.g_00420
OG0000857	Prbn.g_00399	Prap.g_00419
OG0000858	Prbn.g_00400	Prap.g_00418
OG0000859	Prbn.g_00401	Prap.g_00417
OG0000860	Prbn.g_00402	Prap.g_00416
OG0000861	Prbn.g_00403	Prap.g_00415
OG0000862	Prbn.g_00404	Prap.g_00414
OG0000863	Prbn.g_00405	Prap.g_00413
OG0000864	Prbn.g_00406	Prap.g_00412
OG0000865	Prbn.g_00407	Prap.g_00411
OG0000866	Prbn.g_00408	Prap.g_00410
OG0000867	Prbn.g_00409	Prap.g_00409
OG0000868	Prbn.g_00410	Prap.g_00408
OG0000869	Prbn.g_00412	Prap.g_00406
OG0000870	Prbn.g_00413	Prap.g_00405
OG0000871	Prbn.g_00414	Prap.g_00404
OG0000872	Prbn.g_00415	Prap.g_00403
OG0000873	Prbn.g_00417	Prap.g_00401
OG0000874	Prbn.g_00418	Prap.g_00400
OG0000875	Prbn.g_00419	Prap.g_00399
OG0000876	Prbn.g_00420	Prap.g_00398
OG0000877	Prbn.g_00483	Prap.g_01136
OG0000878	Prbn.g_01671	Prap.g_01853
OG0000879	Prbn.g_01095	Prap.g_00550
OG0000880	Prbn.g_01094	Prap.g_00551
OG0000881	Prbn.g_01093	Prap.g_00552
OG0000882	Prbn.g_01092	Prap.g_00553
OG0000883	Prbn.g_01091	Prap.g_00554
OG0000884	Prbn.g_01089	Prap.g_00556
OG0000885	Prbn.g_01088	Prap.g_00557
OG0000886	Prbn.g_01087	Prap.g_00558
OG0000887	Prbn.g_01086	Prap.g_00559
OG0000888	Prbn.g_01085	Prap.g_00560
OG0000889	Prbn.g_01082	Prap.g_00563
OG0000890	Prbn.g_01081	Prap.g_00564
OG0000891	Prbn.g_01080	Prap.g_00565
OG0000892	Prbn.g_01077	Prap.g_00568
OG0000893	Prbn.g_01076	Prap.g_00569
OG0000894	Prbn.g_01075	Prap.g_00570
OG0000895	Prbn.g_01074	Prap.g_00571
OG0000896	Prbn.g_01073	Prap.g_00572
OG0000897	Prbn.g_01072	Prap.g_00573
OG0000898	Prbn.g_01069	Prap.g_00576
OG0000899	Prbn.g_01068	Prap.g_00577
OG0000900	Prbn.g_01216	Prap.g_01928
OG0000901	Prbn.g_01060	Prap.g_00585
OG0000902	Prbn.g_00615	Prap.g_01268
OG0000903	Prbn.g_01124	Prap.g_00521
OG0000904	Prbn.g_00883	Prap.g_00220
OG0000905	Prbn.g_01146	Prap.g_00499
OG0000906	Prbn.g_01164	Prap.g_00481
OG0000907	Prbn.g_01482	Prap.g_00719
OG0000908	Prbn.g_01127	Prap.g_00518
OG0000909	Prbn.g_01242	Prap.g_00061
OG0000910	Prbn.g_00153	Prap.g_00062
OG0000911	Prbn.g_00154	Prap.g_00063
OG0000912	Prbn.g_00155	Prap.g_00064
OG0000913	Prbn.g_00156	Prap.g_00065
OG0000914	Prbn.g_00157	Prap.g_00066
OG0000915	Prbn.g_00158	Prap.g_00067
OG0000916	Prbn.g_00159	Prap.g_00068
OG0000917	Prbn.g_00160	Prap.g_00069
OG0000918	Prbn.g_00161	Prap.g_00070
OG0000919	Prbn.g_00162	Prap.g_00071
OG0000920	Prbn.g_00163	Prap.g_00072
OG0000921	Prbn.g_00164	Prap.g_00073
OG0000922	Prbn.g_00165	Prap.g_00074
OG0000923	Prbn.g_00166	Prap.g_00075
OG0000924	Prbn.g_00167	Prap.g_00076
OG0000925	Prbn.g_00168	Prap.g_00077
OG0000926	Prbn.g_01014	Prap.g_01598
OG0000927	Prbn.g_00195	Prap.g_00104
OG0000928	Prbn.g_00196	Prap.g_00105
OG0000929	Prbn.g_00197	Prap.g_00106
OG0000930	Prbn.g_00198	Prap.g_00107
OG0000931	Prbn.g_00199	Prap.g_00108
OG0000932	Prbn.g_00201	Prap.g_00110
OG0000933	Prbn.g_00202	Prap.g_00111
OG0000934	Prbn.g_00203	Prap.g_00112
OG0000935	Prbn.g_00204	Prap.g_00113
OG0000936	Prbn.g_00205	Prap.g_00114
OG0000937	Prbn.g_00206	Prap.g_00115
OG0000938	Prbn.g_00207	Prap.g_00116
OG0000939	Prbn.g_00208	Prap.g_00117
OG0000940	Prbn.g_00209	Prap.g_00118
OG0000941	Prbn.g_00210	Prap.g_00119
OG0000942	Prbn.g_00211	Prap.g_00120
OG0000943	Prbn.g_00214	Prap.g_00123
OG0000944	Prbn.g_00215	Prap.g_00124
OG0000945	Prbn.g_00216	Prap.g_00125
OG0000946	Prbn.g_00217	Prap.g_00126
OG0000947	Prbn.g_00218	Prap.g_00127
OG0000948	Prbn.g_00219	Prap.g_00128
OG0000949	Prbn.g_00220	Prap.g_00129
OG0000950	Prbn.g_00221	Prap.g_00130
OG0000951	Prbn.g_00222	Prap.g_00131
OG0000952	Prbn.g_00223	Prap.g_00132
OG0000953	Prbn.g_00224	Prap.g_00133
OG0000954	Prbn.g_00225	Prap.g_00134
OG0000955	Prbn.g_00226	Prap.g_00135
OG0000956	Prbn.g_00227	Prap.g_00136
OG0000957	Prbn.g_00228	Prap.g_00137
OG0000958	Prbn.g_00229	Prap.g_00138
OG0000959	Prbn.g_00230	Prap.g_00139
OG0000960	Prbn.g_00231	Prap.g_00140
OG0000961	Prbn.g_00235	Prap.g_00144
OG0000962	Prbn.g_00236	Prap.g_00145
OG0000963	Prbn.g_00237	Prap.g_00146
OG0000964	Prbn.g_00239	Prap.g_00148
OG0000965	Prbn.g_00240	Prap.g_00149
OG0000966	Prbn.g_00241	Prap.g_00150
OG0000967	Prbn.g_00242	Prap.g_00151
OG0000968	Prbn.g_00243	Prap.g_00152
OG0000969	Prbn.g_00244	Prap.g_00153
OG0000970	Prbn.g_00245	Prap.g_00154
OG0000971	Prbn.g_00246	Prap.g_00155
OG0000972	Prbn.g_00247	Prap.g_00156
OG0000973	Prbn.g_00248	Prap.g_00157
OG0000974	Prbn.g_00250	Prap.g_00159
OG0000975	Prbn.g_00256	Prap.g_00165
OG0000976	Prbn.g_00258	Prap.g_00167
OG0000977	Prbn.g_00260	Prap.g_00169
OG0000978	Prbn.g_00262	Prap.g_00171
OG0000979	Prbn.g_00264	Prap.g_00173
OG0000980	Prbn.g_00265	Prap.g_00174
OG0000981	Prbn.g_00266	Prap.g_00175
OG0000982	Prbn.g_00267	Prap.g_00176
OG0000983	Prbn.g_00269	Prap.g_00178
OG0000984	Prbn.g_00270	Prap.g_00179
OG0000985	Prbn.g_00271	Prap.g_00180
OG0000986	Prbn.g_00272	Prap.g_00181
OG0000987	Prbn.g_00273	Prap.g_00182
OG0000988	Prbn.g_00274	Prap.g_00183
OG0000989	Prbn.g_00275	Prap.g_00184
OG0000990	Prbn.g_00276	Prap.g_00185
OG0000991	Prbn.g_00277	Prap.g_00186
OG0000992	Prbn.g_00278	Prap.g_00187
OG0000993	Prbn.g_00279	Prap.g_00188
OG0000994	Prbn.g_00280	Prap.g_00189
OG0000995	Prbn.g_00281	Prap.g_00190
OG0000996	Prbn.g_00282	Prap.g_00191
OG0000997	Prbn.g_00283	Prap.g_00192
OG0000998	Prbn.g_00284	Prap.g_00193
OG0000999	Prbn.g_00285	Prap.g_00194
OG0001000	Prbn.g_00286	Prap.g_00195
OG0001001	Prbn.g_00288	Prap.g_00197
OG0001002	Prbn.g_00289	Prap.g_00198
OG0001003	Prbn.g_00904	Prap.g_00199
OG0001004	Prbn.g_00903	Prap.g_00200
OG0001005	Prbn.g_00900	Prap.g_00203
OG0001006	Prbn.g_00899	Prap.g_00204
OG0001007	Prbn.g_00898	Prap.g_00205
OG0001008	Prbn.g_00896	Prap.g_00207
OG0001009	Prbn.g_00895	Prap.g_00208
OG0001010	Prbn.g_01688	Prap.g_01836
OG0001011	Prbn.g_00486	Prap.g_01139
OG0001012	Prbn.g_01531	Prap.g_00768
OG0001013	Prbn.g_01738	Prap.g_01786
OG0001014	Prbn.g_01739	Prap.g_01785
OG0001015	Prbn.g_01746	Prap.g_01778
OG0001016	Prbn.g_01747	Prap.g_01777
OG0001017	Prbn.g_01748	Prap.g_01776
OG0001018	Prbn.g_01749	Prap.g_01775
OG0001019	Prbn.g_01751	Prap.g_01773
OG0001020	Prbn.g_01752	Prap.g_01772
OG0001021	Prbn.g_01753	Prap.g_01771
OG0001022	Prbn.g_01754	Prap.g_01770
OG0001023	Prbn.g_01755	Prap.g_01769
OG0001024	Prbn.g_01757	Prap.g_01767
OG0001025	Prbn.g_01758	Prap.g_01766
OG0001026	Prbn.g_01759	Prap.g_01765
OG0001027	Prbn.g_01760	Prap.g_01764
OG0001028	Prbn.g_01761	Prap.g_01763
OG0001029	Prbn.g_01762	Prap.g_01762
OG0001030	Prbn.g_01763	Prap.g_01761
OG0001031	Prbn.g_01764	Prap.g_01760
OG0001032	Prbn.g_01765	Prap.g_01759
OG0001033	Prbn.g_01766	Prap.g_01758
OG0001034	Prbn.g_01767	Prap.g_01757
OG0001035	Prbn.g_01770	Prap.g_01754
OG0001036	Prbn.g_01771	Prap.g_01753
OG0001037	Prbn.g_01772	Prap.g_01752
OG0001038	Prbn.g_01773	Prap.g_01751
OG0001039	Prbn.g_01774	Prap.g_01750
OG0001040	Prbn.g_01775	Prap.g_01749
OG0001041	Prbn.g_01776	Prap.g_01748
OG0001042	Prbn.g_01777	Prap.g_01747
OG0001043	Prbn.g_01778	Prap.g_01746
OG0001044	Prbn.g_01779	Prap.g_01745
OG0001045	Prbn.g_01780	Prap.g_01744
OG0001046	Prbn.g_01781	Prap.g_01743
OG0001047	Prbn.g_01784	Prap.g_01740
OG0001048	Prbn.g_01786	Prap.g_01738
OG0001049	Prbn.g_01787	Prap.g_01737
OG0001050	Prbn.g_01788	Prap.g_01736
OG0001051	Prbn.g_01789	Prap.g_01735
OG0001052	Prbn.g_01790	Prap.g_01734
OG0001053	Prbn.g_01792	Prap.g_01732
OG0001054	Prbn.g_01794	Prap.g_01730
OG0001055	Prbn.g_01795	Prap.g_01729
OG0001056	Prbn.g_01796	Prap.g_01728
OG0001057	Prbn.g_01797	Prap.g_01727
OG0001058	Prbn.g_01798	Prap.g_01726
OG0001059	Prbn.g_01799	Prap.g_01725
OG0001060	Prbn.g_01800	Prap.g_01724
OG0001061	Prbn.g_01801	Prap.g_01723
OG0001062	Prbn.g_01802	Prap.g_01722
OG0001063	Prbn.g_01803	Prap.g_01721
OG0001064	Prbn.g_01805	Prap.g_01719
OG0001065	Prbn.g_01809	Prap.g_01715
OG0001066	Prbn.g_01811	Prap.g_01713
OG0001067	Prbn.g_01812	Prap.g_01712
OG0001068	Prbn.g_01815	Prap.g_01709
OG0001069	Prbn.g_01816	Prap.g_01708
OG0001070	Prbn.g_01817	Prap.g_01707
OG0001071	Prbn.g_01818	Prap.g_01706
OG0001072	Prbn.g_01819	Prap.g_01705
OG0001073	Prbn.g_01820	Prap.g_01704
OG0001074	Prbn.g_01821	Prap.g_01703
OG0001075	Prbn.g_01822	Prap.g_01702
OG0001076	Prbn.g_01823	Prap.g_01701
OG0001077	Prbn.g_01824	Prap.g_01700
OG0001078	Prbn.g_01825	Prap.g_01699
OG0001079	Prbn.g_01826	Prap.g_01698
OG0001080	Prbn.g_01827	Prap.g_01697
OG0001081	Prbn.g_01831	Prap.g_01693
OG0001082	Prbn.g_01832	Prap.g_01692
OG0001083	Prbn.g_01835	Prap.g_01689
OG0001084	Prbn.g_01834	Prap.g_01690
OG0001085	Prbn.g_01833	Prap.g_01691
OG0001086	Prbn.g_01830	Prap.g_01694
OG0001087	Prbn.g_01829	Prap.g_01695
OG0001088	Prbn.g_01828	Prap.g_01696
OG0001089	Prbn.g_01838	Prap.g_01686
OG0001090	Prbn.g_01840	Prap.g_01684
OG0001091	Prbn.g_01841	Prap.g_01683
OG0001092	Prbn.g_01842	Prap.g_01682
OG0001093	Prbn.g_01843	Prap.g_01681
OG0001094	Prbn.g_01844	Prap.g_01680
OG0001095	Prbn.g_01845	Prap.g_01679
OG0001096	Prbn.g_01846	Prap.g_01678
OG0001097	Prbn.g_01847	Prap.g_01677
