Orthogroup	Prbn	Praw
OG0000562	Prbn.g_00432	Praw.g_01882
OG0000563	Prbn.g_00433	Praw.g_01881
OG0000564	Prbn.g_00434	Praw.g_01880
OG0000565	Prbn.g_00435	Praw.g_01879
OG0000566	Prbn.g_00436	Praw.g_01878
OG0000567	Prbn.g_00437	Praw.g_01877
OG0000568	Prbn.g_00438	Praw.g_01876
OG0000569	Prbn.g_00439	Praw.g_01875
OG0000570	Prbn.g_00440	Praw.g_01874
OG0000571	Prbn.g_00441	Praw.g_01873
OG0000572	Prbn.g_00442	Praw.g_01872
OG0000573	Prbn.g_00445	Praw.g_01869
OG0000574	Prbn.g_00446	Praw.g_01868
OG0000575	Prbn.g_00447	Praw.g_01867
OG0000576	Prbn.g_00448	Praw.g_01866
OG0000577	Prbn.g_00449	Praw.g_01865
OG0000578	Prbn.g_00450	Praw.g_01864
OG0000579	Prbn.g_00834	Praw.g_01863
OG0000580	Prbn.g_00835	Praw.g_01862
OG0000581	Prbn.g_00836	Praw.g_01861
OG0000582	Prbn.g_00837	Praw.g_01860
OG0000583	Prbn.g_00838	Praw.g_01859
OG0000584	Prbn.g_00840	Praw.g_01858
OG0000585	Prbn.g_00841	Praw.g_01857
OG0000586	Prbn.g_00843	Praw.g_01855
OG0000587	Prbn.g_00844	Praw.g_01854
OG0000588	Prbn.g_01594	Praw.g_01852
OG0000589	Prbn.g_01593	Praw.g_01851
OG0000590	Prbn.g_01591	Praw.g_01849
OG0000591	Prbn.g_01585	Praw.g_01843
OG0000592	Prbn.g_01584	Praw.g_01842
OG0000593	Prbn.g_01583	Praw.g_01841
OG0000594	Prbn.g_01580	Praw.g_01839
OG0000595	Prbn.g_01579	Praw.g_01838
OG0000596	Prbn.g_01578	Praw.g_01837
OG0000597	Prbn.g_01576	Praw.g_01835
OG0000598	Prbn.g_01575	Praw.g_01834
OG0000599	Prbn.g_01574	Praw.g_01833
OG0000600	Prbn.g_01573	Praw.g_01832
OG0000601	Prbn.g_01570	Praw.g_01830
OG0000602	Prbn.g_01569	Praw.g_01829
OG0000603	Prbn.g_01568	Praw.g_01828
OG0000604	Prbn.g_01565	Praw.g_01827
OG0000605	Prbn.g_01564	Praw.g_01826
OG0000606	Prbn.g_01563	Praw.g_01825
OG0000607	Prbn.g_01561	Praw.g_01823
OG0000608	Prbn.g_01559	Praw.g_01822
OG0000609	Prbn.g_00905	Praw.g_01818
OG0000610	Prbn.g_01635	Praw.g_01817
OG0000611	Prbn.g_01553	Praw.g_01808
OG0000612	Prbn.g_01552	Praw.g_01807
OG0000613	Prbn.g_00857	Praw.g_01806
OG0000614	Prbn.g_00858	Praw.g_01805
OG0000615	Prbn.g_00860	Praw.g_01803
OG0000616	Prbn.g_00861	Praw.g_01802
OG0000617	Prbn.g_00862	Praw.g_01801
OG0000618	Prbn.g_00863	Praw.g_01800
OG0000619	Prbn.g_00864	Praw.g_01799
OG0000620	Prbn.g_01947	Praw.g_01798
OG0000621	Prbn.g_01948	Praw.g_01797
OG0000622	Prbn.g_01949	Praw.g_01796
OG0000623	Prbn.g_01950	Praw.g_01795
OG0000624	Prbn.g_01952	Praw.g_01794
OG0000625	Prbn.g_01345	Praw.g_01793
OG0000626	Prbn.g_01346	Praw.g_01792
OG0000627	Prbn.g_01347	Praw.g_01791
OG0000628	Prbn.g_01348	Praw.g_01790
OG0000629	Prbn.g_01349	Praw.g_01789
OG0000630	Prbn.g_01350	Praw.g_01788
OG0000631	Prbn.g_01352	Praw.g_01786
OG0000632	Prbn.g_01353	Praw.g_01763
OG0000633	Prbn.g_01023	Praw.g_01759
OG0000634	Prbn.g_01100	Praw.g_01745
OG0000635	Prbn.g_00468	Praw.g_01732
OG0000636	Prbn.g_00469	Praw.g_01731
OG0000637	Prbn.g_00470	Praw.g_01730
OG0000638	Prbn.g_00102	Praw.g_01719
OG0000639	Prbn.g_01451	Praw.g_01710
OG0000640	Prbn.g_01447	Praw.g_01708
OG0000641	Prbn.g_01445	Praw.g_01706
OG0000642	Prbn.g_01444	Praw.g_01705
OG0000643	Prbn.g_01443	Praw.g_01704
OG0000644	Prbn.g_00856	Praw.g_01703
OG0000645	Prbn.g_01551	Praw.g_01702
OG0000646	Prbn.g_01550	Praw.g_01701
OG0000647	Prbn.g_01549	Praw.g_01700
OG0000648	Prbn.g_01547	Praw.g_01698
OG0000649	Prbn.g_01546	Praw.g_01697
OG0000650	Prbn.g_01545	Praw.g_01696
OG0000651	Prbn.g_01544	Praw.g_01695
OG0000652	Prbn.g_01543	Praw.g_01694
OG0000653	Prbn.g_01542	Praw.g_01693
OG0000654	Prbn.g_01540	Praw.g_01691
OG0000655	Prbn.g_01538	Praw.g_01689
OG0000656	Prbn.g_01537	Praw.g_01688
OG0000657	Prbn.g_01536	Praw.g_01687
OG0000658	Prbn.g_01535	Praw.g_01686
OG0000659	Prbn.g_01534	Praw.g_01685
OG0000660	Prbn.g_01533	Praw.g_01684
OG0000661	Prbn.g_01532	Praw.g_01683
OG0000662	Prbn.g_01530	Praw.g_01682
OG0000663	Prbn.g_01529	Praw.g_01681
OG0000664	Prbn.g_01528	Praw.g_01680
OG0000665	Prbn.g_01527	Praw.g_01679
OG0000666	Prbn.g_01526	Praw.g_01678
OG0000667	Prbn.g_01525	Praw.g_01677
OG0000668	Prbn.g_01524	Praw.g_01676
OG0000669	Prbn.g_01522	Praw.g_01674
OG0000670	Prbn.g_01521	Praw.g_01673
OG0000671	Prbn.g_01520	Praw.g_01672
OG0000672	Prbn.g_01519	Praw.g_01671
OG0000673	Prbn.g_01518	Praw.g_01670
OG0000674	Prbn.g_01517	Praw.g_01669
OG0000675	Prbn.g_01515	Praw.g_01668
OG0000676	Prbn.g_01514	Praw.g_01667
OG0000677	Prbn.g_01511	Praw.g_01665
OG0000678	Prbn.g_01509	Praw.g_01663
OG0000679	Prbn.g_01507	Praw.g_01662
OG0000680	Prbn.g_01506	Praw.g_01661
OG0000681	Prbn.g_01505	Praw.g_01660
OG0000682	Prbn.g_01504	Praw.g_01659
OG0000683	Prbn.g_01502	Praw.g_01657
OG0000684	Prbn.g_01501	Praw.g_01656
OG0000685	Prbn.g_01500	Praw.g_01655
OG0000686	Prbn.g_01499	Praw.g_01654
OG0000687	Prbn.g_01498	Praw.g_01653
OG0000688	Prbn.g_01497	Praw.g_01652
OG0000689	Prbn.g_01496	Praw.g_01651
OG0000690	Prbn.g_01495	Praw.g_01650
OG0000691	Prbn.g_01494	Praw.g_01649
OG0000692	Prbn.g_01490	Praw.g_01647
OG0000693	Prbn.g_01489	Praw.g_01646
OG0000694	Prbn.g_01488	Praw.g_01645
OG0000695	Prbn.g_01487	Praw.g_01644
OG0000696	Prbn.g_01486	Praw.g_01643
OG0000697	Prbn.g_01484	Praw.g_01641
OG0000698	Prbn.g_01480	Praw.g_01639
OG0000699	Prbn.g_01479	Praw.g_01638
OG0000700	Prbn.g_01930	Praw.g_01611
OG0000701	Prbn.g_01925	Praw.g_01608
OG0000702	Prbn.g_01632	Praw.g_01605
OG0000703	Prbn.g_01630	Praw.g_01604
OG0000704	Prbn.g_01629	Praw.g_01603
OG0000705	Prbn.g_01627	Praw.g_01602
OG0000706	Prbn.g_01626	Praw.g_01601
OG0000707	Prbn.g_01624	Praw.g_01600
OG0000708	Prbn.g_01623	Praw.g_01599
OG0000709	Prbn.g_01621	Praw.g_01597
OG0000710	Prbn.g_01620	Praw.g_01596
OG0000711	Prbn.g_01619	Praw.g_01595
OG0000712	Prbn.g_01618	Praw.g_01594
OG0000713	Prbn.g_01617	Praw.g_01593
OG0000714	Prbn.g_01615	Praw.g_01591
OG0000715	Prbn.g_01614	Praw.g_01590
OG0000716	Prbn.g_01612	Praw.g_01588
OG0000717	Prbn.g_01611	Praw.g_01587
OG0000718	Prbn.g_01610	Praw.g_01586
OG0000719	Prbn.g_01608	Praw.g_01584
OG0000720	Prbn.g_01607	Praw.g_01583
OG0000721	Prbn.g_01604	Praw.g_01581
OG0000722	Prbn.g_01603	Praw.g_01580
OG0000723	Prbn.g_01602	Praw.g_01579
OG0000724	Prbn.g_01600	Praw.g_01577
OG0000725	Prbn.g_01599	Praw.g_01576
OG0000726	Prbn.g_01598	Praw.g_01575
OG0000727	Prbn.g_01597	Praw.g_01574
OG0000728	Prbn.g_01596	Praw.g_01573
OG0000729	Prbn.g_01595	Praw.g_01572
OG0000730	Prbn.g_00846	Praw.g_01571
OG0000731	Prbn.g_00848	Praw.g_01570
OG0000732	Prbn.g_00849	Praw.g_01569
OG0000733	Prbn.g_00850	Praw.g_01568
OG0000734	Prbn.g_00851	Praw.g_01567
OG0000735	Prbn.g_00853	Praw.g_01565
OG0000736	Prbn.g_00854	Praw.g_01564
OG0000737	Prbn.g_00855	Praw.g_01563
OG0000738	Prbn.g_01442	Praw.g_01562
OG0000739	Prbn.g_01441	Praw.g_01561
OG0000740	Prbn.g_01440	Praw.g_01560
OG0000741	Prbn.g_01439	Praw.g_01559
OG0000742	Prbn.g_01437	Praw.g_01557
OG0000743	Prbn.g_01436	Praw.g_01556
OG0000744	Prbn.g_01435	Praw.g_01555
OG0000745	Prbn.g_01434	Praw.g_01554
OG0000746	Prbn.g_01433	Praw.g_01553
OG0000747	Prbn.g_01432	Praw.g_01552
OG0000748	Prbn.g_01431	Praw.g_01551
OG0000749	Prbn.g_01430	Praw.g_01550
OG0000750	Prbn.g_01428	Praw.g_01549
OG0000751	Prbn.g_01427	Praw.g_01548
OG0000752	Prbn.g_01368	Praw.g_01547
OG0000753	Prbn.g_01425	Praw.g_01545
OG0000754	Prbn.g_01424	Praw.g_01544
OG0000755	Prbn.g_01423	Praw.g_01543
OG0000756	Prbn.g_01421	Praw.g_01542
OG0000757	Prbn.g_01420	Praw.g_01541
OG0000758	Prbn.g_01419	Praw.g_01540
OG0000759	Prbn.g_01417	Praw.g_01538
OG0000760	Prbn.g_01416	Praw.g_01537
OG0000761	Prbn.g_01415	Praw.g_01536
OG0000762	Prbn.g_01413	Praw.g_01534
OG0000763	Prbn.g_01412	Praw.g_01533
OG0000764	Prbn.g_01411	Praw.g_01532
OG0000765	Prbn.g_01410	Praw.g_01531
OG0000766	Prbn.g_01409	Praw.g_01530
OG0000767	Prbn.g_01407	Praw.g_01528
OG0000768	Prbn.g_01406	Praw.g_01527
OG0000769	Prbn.g_01405	Praw.g_01526
OG0000770	Prbn.g_01404	Praw.g_01525
OG0000771	Prbn.g_01403	Praw.g_01524
OG0000772	Prbn.g_01123	Praw.g_01523
OG0000773	Prbn.g_01401	Praw.g_01522
OG0000774	Prbn.g_01400	Praw.g_01521
OG0000775	Prbn.g_01399	Praw.g_01520
OG0000776	Prbn.g_01396	Praw.g_01518
OG0000777	Prbn.g_01395	Praw.g_01516
OG0000778	Prbn.g_01394	Praw.g_01515
OG0000779	Prbn.g_01393	Praw.g_01514
OG0000780	Prbn.g_01391	Praw.g_01512
OG0000781	Prbn.g_01389	Praw.g_01510
OG0000782	Prbn.g_01388	Praw.g_01509
OG0000783	Prbn.g_01384	Praw.g_01498
OG0000784	Prbn.g_01382	Praw.g_01496
OG0000785	Prbn.g_01381	Praw.g_01495
OG0000786	Prbn.g_01380	Praw.g_01494
OG0000787	Prbn.g_01379	Praw.g_01493
OG0000788	Prbn.g_01373	Praw.g_01489
OG0000789	Prbn.g_01370	Praw.g_01487
OG0000790	Prbn.g_01369	Praw.g_01486
OG0000791	Prbn.g_01366	Praw.g_01485
OG0000792	Prbn.g_01365	Praw.g_01484
OG0000793	Prbn.g_01364	Praw.g_01483
OG0000794	Prbn.g_01361	Praw.g_01481
OG0000795	Prbn.g_01460	Praw.g_01478
OG0000796	Prbn.g_01461	Praw.g_01477
OG0000797	Prbn.g_01463	Praw.g_01475
OG0000798	Prbn.g_01464	Praw.g_01474
OG0000799	Prbn.g_01465	Praw.g_01473
OG0000800	Prbn.g_01466	Praw.g_01472
OG0000801	Prbn.g_01469	Praw.g_01469
OG0000802	Prbn.g_01470	Praw.g_01468
OG0000803	Prbn.g_01472	Praw.g_01466
OG0000804	Prbn.g_01473	Praw.g_01465
OG0000805	Prbn.g_01474	Praw.g_01464
OG0000806	Prbn.g_01476	Praw.g_01462
OG0000807	Prbn.g_00692	Praw.g_01437
OG0000808	Prbn.g_01039	Praw.g_01427
OG0000809	Prbn.g_01141	Praw.g_01424
OG0000810	Prbn.g_00473	Praw.g_01423
OG0000811	Prbn.g_01106	Praw.g_01416
OG0000812	Prbn.g_01147	Praw.g_00172
OG0000813	Prbn.g_00111	Praw.g_00176
OG0000814	Prbn.g_01120	Praw.g_00178
OG0000815	Prbn.g_01239	Praw.g_00187
OG0000816	Prbn.g_01651	Praw.g_00202
OG0000817	Prbn.g_01652	Praw.g_00203
OG0000818	Prbn.g_01028	Praw.g_00208
OG0000819	Prbn.g_01167	Praw.g_00215
OG0000820	Prbn.g_01173	Praw.g_00219
OG0000821	Prbn.g_01175	Praw.g_00221
OG0000822	Prbn.g_01176	Praw.g_00222
OG0000823	Prbn.g_01177	Praw.g_00223
OG0000824	Prbn.g_01178	Praw.g_00224
OG0000825	Prbn.g_01179	Praw.g_00225
OG0000826	Prbn.g_01180	Praw.g_00226
OG0000827	Prbn.g_01181	Praw.g_00227
OG0000828	Prbn.g_01182	Praw.g_00228
OG0000829	Prbn.g_01183	Praw.g_00229
OG0000830	Prbn.g_01185	Praw.g_00230
OG0000831	Prbn.g_01188	Praw.g_00233
OG0000832	Prbn.g_01190	Praw.g_00235
OG0000833	Prbn.g_01191	Praw.g_00236
OG0000834	Prbn.g_01192	Praw.g_00237
OG0000835	Prbn.g_01193	Praw.g_00238
OG0000836	Prbn.g_01194	Praw.g_00239
OG0000837	Prbn.g_01197	Praw.g_00241
OG0000838	Prbn.g_01198	Praw.g_00242
OG0000839	Prbn.g_01199	Praw.g_00243
OG0000840	Prbn.g_01200	Praw.g_00244
OG0000841	Prbn.g_01201	Praw.g_00245
OG0000842	Prbn.g_01203	Praw.g_00246
OG0000843	Prbn.g_01204	Praw.g_00247
OG0000844	Prbn.g_01205	Praw.g_00248
OG0000845	Prbn.g_01206	Praw.g_00249
OG0000846	Prbn.g_01208	Praw.g_00252
OG0000847	Prbn.g_01210	Praw.g_00254
OG0000848	Prbn.g_01211	Praw.g_00255
OG0000849	Prbn.g_00387	Praw.g_00256
OG0000850	Prbn.g_00388	Praw.g_00257
OG0000851	Prbn.g_00390	Praw.g_00258
OG0000852	Prbn.g_00392	Praw.g_00260
OG0000853	Prbn.g_00394	Praw.g_00261
OG0000854	Prbn.g_00396	Praw.g_00263
OG0000855	Prbn.g_00397	Praw.g_00264
OG0000856	Prbn.g_00398	Praw.g_00265
OG0000857	Prbn.g_00399	Praw.g_00266
OG0000858	Prbn.g_00400	Praw.g_00267
OG0000859	Prbn.g_00401	Praw.g_00268
OG0000860	Prbn.g_00402	Praw.g_00269
OG0000861	Prbn.g_00403	Praw.g_00270
OG0000862	Prbn.g_00404	Praw.g_00271
OG0000863	Prbn.g_00405	Praw.g_00272
OG0000864	Prbn.g_00406	Praw.g_00273
OG0000865	Prbn.g_00407	Praw.g_00274
OG0000866	Prbn.g_00408	Praw.g_00275
OG0000867	Prbn.g_00409	Praw.g_00276
OG0000868	Prbn.g_00410	Praw.g_00277
OG0000869	Prbn.g_00412	Praw.g_00279
OG0000870	Prbn.g_00413	Praw.g_00280
OG0000871	Prbn.g_00414	Praw.g_00282
OG0000872	Prbn.g_00415	Praw.g_00283
OG0000873	Prbn.g_00417	Praw.g_00285
OG0000874	Prbn.g_00418	Praw.g_00286
OG0000875	Prbn.g_00419	Praw.g_00287
OG0000876	Prbn.g_00420	Praw.g_00288
OG0000877	Prbn.g_00483	Praw.g_00290
OG0000878	Prbn.g_01671	Praw.g_00954
OG0000879	Prbn.g_01095	Praw.g_00968
OG0000880	Prbn.g_01094	Praw.g_00969
OG0000881	Prbn.g_01093	Praw.g_00970
OG0000882	Prbn.g_01092	Praw.g_00971
OG0000883	Prbn.g_01091	Praw.g_00972
OG0000884	Prbn.g_01089	Praw.g_00976
OG0000885	Prbn.g_01088	Praw.g_00977
OG0000886	Prbn.g_01087	Praw.g_00978
OG0000887	Prbn.g_01086	Praw.g_00979
OG0000888	Prbn.g_01085	Praw.g_00980
OG0000889	Prbn.g_01082	Praw.g_00983
OG0000890	Prbn.g_01081	Praw.g_00984
OG0000891	Prbn.g_01080	Praw.g_00985
OG0000892	Prbn.g_01077	Praw.g_00987
OG0000893	Prbn.g_01076	Praw.g_00988
OG0000894	Prbn.g_01075	Praw.g_00989
OG0000895	Prbn.g_01074	Praw.g_00990
OG0000896	Prbn.g_01073	Praw.g_00991
OG0000897	Prbn.g_01072	Praw.g_00992
OG0000898	Prbn.g_01069	Praw.g_00994
OG0000899	Prbn.g_01068	Praw.g_00995
OG0000900	Prbn.g_01216	Praw.g_00997
OG0000901	Prbn.g_01060	Praw.g_01001
OG0000902	Prbn.g_00615	Praw.g_01002
OG0000903	Prbn.g_01124	Praw.g_01003
OG0000904	Prbn.g_00883	Praw.g_01006
OG0000905	Prbn.g_01146	Praw.g_01008
OG0000906	Prbn.g_01164	Praw.g_01010
OG0000907	Prbn.g_01482	Praw.g_01011
OG0000908	Prbn.g_01127	Praw.g_01014
OG0000909	Prbn.g_01242	Praw.g_01018
OG0000910	Prbn.g_00153	Praw.g_01019
OG0000911	Prbn.g_00154	Praw.g_01020
OG0000912	Prbn.g_00155	Praw.g_01021
OG0000913	Prbn.g_00156	Praw.g_01022
OG0000914	Prbn.g_00157	Praw.g_01023
OG0000915	Prbn.g_00158	Praw.g_01024
OG0000916	Prbn.g_00159	Praw.g_01025
OG0000917	Prbn.g_00160	Praw.g_01026
OG0000918	Prbn.g_00161	Praw.g_01027
OG0000919	Prbn.g_00162	Praw.g_01028
OG0000920	Prbn.g_00163	Praw.g_01029
OG0000921	Prbn.g_00164	Praw.g_01030
OG0000922	Prbn.g_00165	Praw.g_01031
OG0000923	Prbn.g_00166	Praw.g_01032
OG0000924	Prbn.g_00167	Praw.g_01033
OG0000925	Prbn.g_00168	Praw.g_01034
OG0000926	Prbn.g_01014	Praw.g_01052
OG0000927	Prbn.g_00195	Praw.g_01101
OG0000928	Prbn.g_00196	Praw.g_01100
OG0000929	Prbn.g_00197	Praw.g_01099
OG0000930	Prbn.g_00198	Praw.g_01098
OG0000931	Prbn.g_00199	Praw.g_01097
OG0000932	Prbn.g_00201	Praw.g_01095
OG0000933	Prbn.g_00202	Praw.g_01094
OG0000934	Prbn.g_00203	Praw.g_01093
OG0000935	Prbn.g_00204	Praw.g_01092
OG0000936	Prbn.g_00205	Praw.g_01091
OG0000937	Prbn.g_00206	Praw.g_01090
OG0000938	Prbn.g_00207	Praw.g_01089
OG0000939	Prbn.g_00208	Praw.g_01088
OG0000940	Prbn.g_00209	Praw.g_01087
OG0000941	Prbn.g_00210	Praw.g_01085
OG0000942	Prbn.g_00211	Praw.g_01084
OG0000943	Prbn.g_00214	Praw.g_01078
OG0000944	Prbn.g_00215	Praw.g_01077
OG0000945	Prbn.g_00216	Praw.g_01076
OG0000946	Prbn.g_00217	Praw.g_01075
OG0000947	Prbn.g_00218	Praw.g_00343
OG0000948	Prbn.g_00219	Praw.g_00344
OG0000949	Prbn.g_00220	Praw.g_00345
OG0000950	Prbn.g_00221	Praw.g_00346
OG0000951	Prbn.g_00222	Praw.g_00347
OG0000952	Prbn.g_00223	Praw.g_00348
OG0000953	Prbn.g_00224	Praw.g_00349
OG0000954	Prbn.g_00225	Praw.g_00350
OG0000955	Prbn.g_00226	Praw.g_00351
OG0000956	Prbn.g_00227	Praw.g_00352
OG0000957	Prbn.g_00228	Praw.g_00353
OG0000958	Prbn.g_00229	Praw.g_00354
OG0000959	Prbn.g_00230	Praw.g_00355
OG0000960	Prbn.g_00231	Praw.g_00356
OG0000961	Prbn.g_00235	Praw.g_00359
OG0000962	Prbn.g_00236	Praw.g_00360
OG0000963	Prbn.g_00237	Praw.g_00361
OG0000964	Prbn.g_00239	Praw.g_00363
OG0000965	Prbn.g_00240	Praw.g_00364
OG0000966	Prbn.g_00241	Praw.g_00365
OG0000967	Prbn.g_00242	Praw.g_00366
OG0000968	Prbn.g_00243	Praw.g_00367
OG0000969	Prbn.g_00244	Praw.g_00368
OG0000970	Prbn.g_00245	Praw.g_00370
OG0000971	Prbn.g_00246	Praw.g_00371
OG0000972	Prbn.g_00247	Praw.g_00372
OG0000973	Prbn.g_00248	Praw.g_00373
OG0000974	Prbn.g_00250	Praw.g_00375
OG0000975	Prbn.g_00256	Praw.g_00378
OG0000976	Prbn.g_00258	Praw.g_00380
OG0000977	Prbn.g_00260	Praw.g_00381
OG0000978	Prbn.g_00262	Praw.g_00382
OG0000979	Prbn.g_00264	Praw.g_00384
OG0000980	Prbn.g_00265	Praw.g_00385
OG0000981	Prbn.g_00266	Praw.g_00386
OG0000982	Prbn.g_00267	Praw.g_00387
OG0000983	Prbn.g_00269	Praw.g_00389
OG0000984	Prbn.g_00270	Praw.g_00390
OG0000985	Prbn.g_00271	Praw.g_00391
OG0000986	Prbn.g_00272	Praw.g_00392
OG0000987	Prbn.g_00273	Praw.g_00393
OG0000988	Prbn.g_00274	Praw.g_00394
OG0000989	Prbn.g_00275	Praw.g_00395
OG0000990	Prbn.g_00276	Praw.g_00396
OG0000991	Prbn.g_00277	Praw.g_00397
OG0000992	Prbn.g_00278	Praw.g_00398
OG0000993	Prbn.g_00279	Praw.g_00399
OG0000994	Prbn.g_00280	Praw.g_00400
OG0000995	Prbn.g_00281	Praw.g_00401
OG0000996	Prbn.g_00282	Praw.g_00402
OG0000997	Prbn.g_00283	Praw.g_00403
OG0000998	Prbn.g_00284	Praw.g_00404
OG0000999	Prbn.g_00285	Praw.g_00405
OG0001000	Prbn.g_00286	Praw.g_00406
OG0001001	Prbn.g_00288	Praw.g_00408
OG0001002	Prbn.g_00289	Praw.g_00409
OG0001003	Prbn.g_00904	Praw.g_00410
OG0001004	Prbn.g_00903	Praw.g_00411
OG0001005	Prbn.g_00900	Praw.g_00412
OG0001006	Prbn.g_00899	Praw.g_00413
OG0001007	Prbn.g_00898	Praw.g_00414
OG0001008	Prbn.g_00896	Praw.g_00416
OG0001009	Prbn.g_00895	Praw.g_00417
OG0001010	Prbn.g_01688	Praw.g_00423
OG0001011	Prbn.g_00486	Praw.g_00430
OG0001012	Prbn.g_01531	Praw.g_00458
OG0001013	Prbn.g_01738	Praw.g_00509
OG0001014	Prbn.g_01739	Praw.g_00510
OG0001015	Prbn.g_01746	Praw.g_00516
OG0001016	Prbn.g_01747	Praw.g_00517
OG0001017	Prbn.g_01748	Praw.g_00518
OG0001018	Prbn.g_01749	Praw.g_00519
OG0001019	Prbn.g_01751	Praw.g_00521
OG0001020	Prbn.g_01752	Praw.g_00522
OG0001021	Prbn.g_01753	Praw.g_00523
OG0001022	Prbn.g_01754	Praw.g_00524
OG0001023	Prbn.g_01755	Praw.g_00525
OG0001024	Prbn.g_01757	Praw.g_00526
OG0001025	Prbn.g_01758	Praw.g_00527
OG0001026	Prbn.g_01759	Praw.g_00529
OG0001027	Prbn.g_01760	Praw.g_00530
OG0001028	Prbn.g_01761	Praw.g_00531
OG0001029	Prbn.g_01762	Praw.g_00532
OG0001030	Prbn.g_01763	Praw.g_00533
OG0001031	Prbn.g_01764	Praw.g_00534
OG0001032	Prbn.g_01765	Praw.g_00535
OG0001033	Prbn.g_01766	Praw.g_00536
OG0001034	Prbn.g_01767	Praw.g_00537
OG0001035	Prbn.g_01770	Praw.g_00539
OG0001036	Prbn.g_01771	Praw.g_00540
OG0001037	Prbn.g_01772	Praw.g_00541
OG0001038	Prbn.g_01773	Praw.g_00542
OG0001039	Prbn.g_01774	Praw.g_00543
OG0001040	Prbn.g_01775	Praw.g_00544
OG0001041	Prbn.g_01776	Praw.g_00545
OG0001042	Prbn.g_01777	Praw.g_00546
OG0001043	Prbn.g_01778	Praw.g_00547
OG0001044	Prbn.g_01779	Praw.g_00548
OG0001045	Prbn.g_01780	Praw.g_00549
OG0001046	Prbn.g_01781	Praw.g_00550
OG0001047	Prbn.g_01784	Praw.g_00553
OG0001048	Prbn.g_01786	Praw.g_00555
OG0001049	Prbn.g_01787	Praw.g_00556
OG0001050	Prbn.g_01788	Praw.g_00557
OG0001051	Prbn.g_01789	Praw.g_00558
OG0001052	Prbn.g_01790	Praw.g_00559
OG0001053	Prbn.g_01792	Praw.g_00561
OG0001054	Prbn.g_01794	Praw.g_00563
OG0001055	Prbn.g_01795	Praw.g_00564
OG0001056	Prbn.g_01796	Praw.g_00565
OG0001057	Prbn.g_01797	Praw.g_00566
OG0001058	Prbn.g_01798	Praw.g_00567
OG0001059	Prbn.g_01799	Praw.g_00568
OG0001060	Prbn.g_01800	Praw.g_00569
OG0001061	Prbn.g_01801	Praw.g_00570
OG0001062	Prbn.g_01802	Praw.g_00571
OG0001063	Prbn.g_01803	Praw.g_00572
OG0001064	Prbn.g_01805	Praw.g_01921
OG0001065	Prbn.g_01809	Praw.g_01917
OG0001066	Prbn.g_01811	Praw.g_01916
OG0001067	Prbn.g_01812	Praw.g_01915
OG0001068	Prbn.g_01815	Praw.g_01913
OG0001069	Prbn.g_01816	Praw.g_01912
OG0001070	Prbn.g_01817	Praw.g_01911
OG0001071	Prbn.g_01818	Praw.g_01910
OG0001072	Prbn.g_01819	Praw.g_01909
OG0001073	Prbn.g_01820	Praw.g_01908
OG0001074	Prbn.g_01821	Praw.g_01907
OG0001075	Prbn.g_01822	Praw.g_01906
OG0001076	Prbn.g_01823	Praw.g_01905
OG0001077	Prbn.g_01824	Praw.g_01904
OG0001078	Prbn.g_01825	Praw.g_01903
OG0001079	Prbn.g_01826	Praw.g_01902
OG0001080	Prbn.g_01827	Praw.g_01901
OG0001081	Prbn.g_01831	Praw.g_01898
OG0001082	Prbn.g_01832	Praw.g_01897
OG0001083	Prbn.g_01835	Praw.g_01896
OG0001084	Prbn.g_01834	Praw.g_01895
OG0001085	Prbn.g_01833	Praw.g_01894
OG0001086	Prbn.g_01830	Praw.g_01893
OG0001087	Prbn.g_01829	Praw.g_01892
OG0001088	Prbn.g_01828	Praw.g_01891
OG0001089	Prbn.g_01838	Praw.g_00138
OG0001090	Prbn.g_01840	Praw.g_00136
OG0001091	Prbn.g_01841	Praw.g_00135
OG0001092	Prbn.g_01842	Praw.g_00134
OG0001093	Prbn.g_01843	Praw.g_00133
OG0001094	Prbn.g_01844	Praw.g_00132
OG0001095	Prbn.g_01845	Praw.g_00131
OG0001096	Prbn.g_01846	Praw.g_00130
OG0001097	Prbn.g_01847	Praw.g_00129
OG0001098	Prbn.g_01848	Praw.g_00128
OG0001099	Prbn.g_01849	Praw.g_00127
OG0001100	Prbn.g_01850	Praw.g_00126
OG0001101	Prbn.g_01851	Praw.g_00125
OG0001102	Prbn.g_01852	Praw.g_00124
OG0001103	Prbn.g_01853	Praw.g_00123
OG0001104	Prbn.g_01854	Praw.g_00122
OG0001105	Prbn.g_01855	Praw.g_00121
OG0001106	Prbn.g_01856	Praw.g_00120
OG0001107	Prbn.g_01857	Praw.g_00119
OG0001108	Prbn.g_01858	Praw.g_00118
OG0001109	Prbn.g_01859	Praw.g_00117
OG0001110	Prbn.g_01860	Praw.g_00116
OG0001111	Prbn.g_01861	Praw.g_00115
OG0001112	Prbn.g_01862	Praw.g_00114
OG0001113	Prbn.g_01863	Praw.g_00113
OG0001114	Prbn.g_01864	Praw.g_00112
OG0001115	Prbn.g_01865	Praw.g_00111
OG0001116	Prbn.g_01866	Praw.g_00110
OG0001117	Prbn.g_01867	Praw.g_00109
OG0001118	Prbn.g_01868	Praw.g_00108
OG0001119	Prbn.g_01869	Praw.g_00107
OG0001120	Prbn.g_01870	Praw.g_00106
