Orthogroup	Prbn	Prac
OG0000555	Prbn.g_00423	Prac.g_00739
OG0000556	Prbn.g_00424	Prac.g_00738
OG0000557	Prbn.g_00425	Prac.g_00737
OG0000558	Prbn.g_00426	Prac.g_00736
OG0000559	Prbn.g_00427	Prac.g_00735
OG0000560	Prbn.g_00429	Prac.g_00733
OG0000561	Prbn.g_00430	Prac.g_00732
OG0000562	Prbn.g_00432	Prac.g_00731
OG0000563	Prbn.g_00433	Prac.g_00730
OG0000564	Prbn.g_00434	Prac.g_00729
OG0000565	Prbn.g_00435	Prac.g_00728
OG0000566	Prbn.g_00436	Prac.g_00727
OG0000567	Prbn.g_00437	Prac.g_00726
OG0000568	Prbn.g_00438	Prac.g_00725
OG0000569	Prbn.g_00439	Prac.g_00724
OG0000570	Prbn.g_00440	Prac.g_00723
OG0000571	Prbn.g_00441	Prac.g_00722
OG0000572	Prbn.g_00442	Prac.g_00721
OG0000573	Prbn.g_00445	Prac.g_00718
OG0000574	Prbn.g_00446	Prac.g_00717
OG0000575	Prbn.g_00447	Prac.g_00716
OG0000576	Prbn.g_00448	Prac.g_00715
OG0000577	Prbn.g_00449	Prac.g_00714
OG0000578	Prbn.g_00450	Prac.g_00713
OG0000579	Prbn.g_00834	Prac.g_00712
OG0000580	Prbn.g_00835	Prac.g_00711
OG0000581	Prbn.g_00836	Prac.g_00710
OG0000582	Prbn.g_00837	Prac.g_00709
OG0000583	Prbn.g_00838	Prac.g_00708
OG0000584	Prbn.g_00840	Prac.g_00707
OG0000585	Prbn.g_00841	Prac.g_00706
OG0000586	Prbn.g_00843	Prac.g_00704
OG0000587	Prbn.g_00844	Prac.g_00703
OG0000588	Prbn.g_01594	Prac.g_00701
OG0000589	Prbn.g_01593	Prac.g_00700
OG0000590	Prbn.g_01591	Prac.g_00698
OG0000591	Prbn.g_01585	Prac.g_00692
OG0000592	Prbn.g_01584	Prac.g_00691
OG0000593	Prbn.g_01583	Prac.g_00690
OG0000594	Prbn.g_01580	Prac.g_00688
OG0000595	Prbn.g_01579	Prac.g_00687
OG0000596	Prbn.g_01578	Prac.g_00686
OG0000597	Prbn.g_01576	Prac.g_00684
OG0000598	Prbn.g_01575	Prac.g_00683
OG0000599	Prbn.g_01574	Prac.g_00682
OG0000600	Prbn.g_01573	Prac.g_00681
OG0000601	Prbn.g_01570	Prac.g_00679
OG0000602	Prbn.g_01569	Prac.g_00678
OG0000603	Prbn.g_01568	Prac.g_00677
OG0000604	Prbn.g_01565	Prac.g_00676
OG0000605	Prbn.g_01564	Prac.g_00675
OG0000606	Prbn.g_01563	Prac.g_00674
OG0000607	Prbn.g_01561	Prac.g_00672
OG0000608	Prbn.g_01559	Prac.g_00671
OG0000609	Prbn.g_00905	Prac.g_00667
OG0000610	Prbn.g_01635	Prac.g_00666
OG0000611	Prbn.g_01553	Prac.g_01559
OG0000612	Prbn.g_01552	Prac.g_01558
OG0000613	Prbn.g_00857	Prac.g_01557
OG0000614	Prbn.g_00858	Prac.g_01556
OG0000615	Prbn.g_00860	Prac.g_01554
OG0000616	Prbn.g_00861	Prac.g_01553
OG0000617	Prbn.g_00862	Prac.g_01552
OG0000618	Prbn.g_00863	Prac.g_01551
OG0000619	Prbn.g_00864	Prac.g_01550
OG0000620	Prbn.g_01947	Prac.g_01549
OG0000621	Prbn.g_01948	Prac.g_01548
OG0000622	Prbn.g_01949	Prac.g_01547
OG0000623	Prbn.g_01950	Prac.g_01546
OG0000624	Prbn.g_01952	Prac.g_01545
OG0000625	Prbn.g_01345	Prac.g_01544
OG0000626	Prbn.g_01346	Prac.g_01543
OG0000627	Prbn.g_01347	Prac.g_01542
OG0000628	Prbn.g_01348	Prac.g_01541
OG0000629	Prbn.g_01349	Prac.g_01540
OG0000630	Prbn.g_01350	Prac.g_01539
OG0000631	Prbn.g_01352	Prac.g_01537
OG0000632	Prbn.g_01353	Prac.g_01525
OG0000633	Prbn.g_01023	Prac.g_01521
OG0000634	Prbn.g_01100	Prac.g_01508
OG0000635	Prbn.g_00468	Prac.g_01507
OG0000636	Prbn.g_00469	Prac.g_01506
OG0000637	Prbn.g_00470	Prac.g_01505
OG0000638	Prbn.g_00102	Prac.g_01498
OG0000639	Prbn.g_01451	Prac.g_01489
OG0000640	Prbn.g_01447	Prac.g_01487
OG0000641	Prbn.g_01445	Prac.g_01484
OG0000642	Prbn.g_01444	Prac.g_01483
OG0000643	Prbn.g_01443	Prac.g_01482
OG0000644	Prbn.g_00856	Prac.g_01481
OG0000645	Prbn.g_01551	Prac.g_01480
OG0000646	Prbn.g_01550	Prac.g_01479
OG0000647	Prbn.g_01549	Prac.g_01478
OG0000648	Prbn.g_01547	Prac.g_01476
OG0000649	Prbn.g_01546	Prac.g_01475
OG0000650	Prbn.g_01545	Prac.g_01474
OG0000651	Prbn.g_01544	Prac.g_01473
OG0000652	Prbn.g_01543	Prac.g_01472
OG0000653	Prbn.g_01542	Prac.g_01471
OG0000654	Prbn.g_01540	Prac.g_01469
OG0000655	Prbn.g_01538	Prac.g_01467
OG0000656	Prbn.g_01537	Prac.g_01466
OG0000657	Prbn.g_01536	Prac.g_01465
OG0000658	Prbn.g_01535	Prac.g_01464
OG0000659	Prbn.g_01534	Prac.g_01463
OG0000660	Prbn.g_01533	Prac.g_01462
OG0000661	Prbn.g_01532	Prac.g_01461
OG0000662	Prbn.g_01530	Prac.g_01460
OG0000663	Prbn.g_01529	Prac.g_01459
OG0000664	Prbn.g_01528	Prac.g_01458
OG0000665	Prbn.g_01527	Prac.g_01457
OG0000666	Prbn.g_01526	Prac.g_01456
OG0000667	Prbn.g_01525	Prac.g_01455
OG0000668	Prbn.g_01524	Prac.g_01454
OG0000669	Prbn.g_01522	Prac.g_01452
OG0000670	Prbn.g_01521	Prac.g_01451
OG0000671	Prbn.g_01520	Prac.g_01450
OG0000672	Prbn.g_01519	Prac.g_01449
OG0000673	Prbn.g_01518	Prac.g_01448
OG0000674	Prbn.g_01517	Prac.g_01447
OG0000675	Prbn.g_01515	Prac.g_01445
OG0000676	Prbn.g_01514	Prac.g_01444
OG0000677	Prbn.g_01511	Prac.g_01442
OG0000678	Prbn.g_01509	Prac.g_01440
OG0000679	Prbn.g_01507	Prac.g_01439
OG0000680	Prbn.g_01506	Prac.g_01438
OG0000681	Prbn.g_01505	Prac.g_01437
OG0000682	Prbn.g_01504	Prac.g_01436
OG0000683	Prbn.g_01502	Prac.g_01434
OG0000684	Prbn.g_01501	Prac.g_01433
OG0000685	Prbn.g_01500	Prac.g_01432
OG0000686	Prbn.g_01499	Prac.g_01431
OG0000687	Prbn.g_01498	Prac.g_01430
OG0000688	Prbn.g_01497	Prac.g_01429
OG0000689	Prbn.g_01496	Prac.g_01428
OG0000690	Prbn.g_01495	Prac.g_01427
OG0000691	Prbn.g_01494	Prac.g_01426
OG0000692	Prbn.g_01490	Prac.g_01424
OG0000693	Prbn.g_01489	Prac.g_01423
OG0000694	Prbn.g_01488	Prac.g_01422
OG0000695	Prbn.g_01487	Prac.g_01421
OG0000696	Prbn.g_01486	Prac.g_01420
OG0000697	Prbn.g_01484	Prac.g_01418
OG0000698	Prbn.g_01480	Prac.g_01416
OG0000699	Prbn.g_01479	Prac.g_01415
OG0000700	Prbn.g_01930	Prac.g_01401
OG0000701	Prbn.g_01925	Prac.g_01396
OG0000702	Prbn.g_01632	Prac.g_01393
OG0000703	Prbn.g_01630	Prac.g_01392
OG0000704	Prbn.g_01629	Prac.g_01391
OG0000705	Prbn.g_01627	Prac.g_01390
OG0000706	Prbn.g_01626	Prac.g_01389
OG0000707	Prbn.g_01624	Prac.g_01387
OG0000708	Prbn.g_01623	Prac.g_01386
OG0000709	Prbn.g_01621	Prac.g_01384
OG0000710	Prbn.g_01620	Prac.g_01383
OG0000711	Prbn.g_01619	Prac.g_01382
OG0000712	Prbn.g_01618	Prac.g_01381
OG0000713	Prbn.g_01617	Prac.g_01380
OG0000714	Prbn.g_01615	Prac.g_01378
OG0000715	Prbn.g_01614	Prac.g_01377
OG0000716	Prbn.g_01612	Prac.g_01375
OG0000717	Prbn.g_01611	Prac.g_01374
OG0000718	Prbn.g_01610	Prac.g_01373
OG0000719	Prbn.g_01608	Prac.g_01371
OG0000720	Prbn.g_01607	Prac.g_01370
OG0000721	Prbn.g_01604	Prac.g_01368
OG0000722	Prbn.g_01603	Prac.g_01367
OG0000723	Prbn.g_01602	Prac.g_01366
OG0000724	Prbn.g_01600	Prac.g_01365
OG0000725	Prbn.g_01599	Prac.g_01364
OG0000726	Prbn.g_01598	Prac.g_01363
OG0000727	Prbn.g_01597	Prac.g_01362
OG0000728	Prbn.g_01596	Prac.g_01361
OG0000729	Prbn.g_01595	Prac.g_01360
OG0000730	Prbn.g_00846	Prac.g_01359
OG0000731	Prbn.g_00848	Prac.g_01358
OG0000732	Prbn.g_00849	Prac.g_01357
OG0000733	Prbn.g_00850	Prac.g_01356
OG0000734	Prbn.g_00851	Prac.g_01355
OG0000735	Prbn.g_00853	Prac.g_01353
OG0000736	Prbn.g_00854	Prac.g_01352
OG0000737	Prbn.g_00855	Prac.g_01351
OG0000738	Prbn.g_01442	Prac.g_01350
OG0000739	Prbn.g_01441	Prac.g_01349
OG0000740	Prbn.g_01440	Prac.g_01348
OG0000741	Prbn.g_01439	Prac.g_01347
OG0000742	Prbn.g_01437	Prac.g_01345
OG0000743	Prbn.g_01436	Prac.g_01344
OG0000744	Prbn.g_01435	Prac.g_01343
OG0000745	Prbn.g_01434	Prac.g_01342
OG0000746	Prbn.g_01433	Prac.g_01341
OG0000747	Prbn.g_01432	Prac.g_01340
OG0000748	Prbn.g_01431	Prac.g_01339
OG0000749	Prbn.g_01430	Prac.g_01338
OG0000750	Prbn.g_01428	Prac.g_01337
OG0000751	Prbn.g_01427	Prac.g_01336
OG0000752	Prbn.g_01368	Prac.g_01335
OG0000753	Prbn.g_01425	Prac.g_01333
OG0000754	Prbn.g_01424	Prac.g_01332
OG0000755	Prbn.g_01423	Prac.g_01331
OG0000756	Prbn.g_01421	Prac.g_01330
OG0000757	Prbn.g_01420	Prac.g_01329
OG0000758	Prbn.g_01419	Prac.g_01328
OG0000759	Prbn.g_01417	Prac.g_01326
OG0000760	Prbn.g_01416	Prac.g_01325
OG0000761	Prbn.g_01415	Prac.g_01324
OG0000762	Prbn.g_01413	Prac.g_01322
OG0000763	Prbn.g_01412	Prac.g_01321
OG0000764	Prbn.g_01411	Prac.g_01320
OG0000765	Prbn.g_01410	Prac.g_01319
OG0000766	Prbn.g_01409	Prac.g_01318
OG0000767	Prbn.g_01407	Prac.g_01316
OG0000768	Prbn.g_01406	Prac.g_01315
OG0000769	Prbn.g_01405	Prac.g_01314
OG0000770	Prbn.g_01404	Prac.g_01313
OG0000771	Prbn.g_01403	Prac.g_01312
OG0000772	Prbn.g_01123	Prac.g_01311
OG0000773	Prbn.g_01401	Prac.g_01310
OG0000774	Prbn.g_01400	Prac.g_01309
OG0000775	Prbn.g_01399	Prac.g_01308
OG0000776	Prbn.g_01396	Prac.g_01307
OG0000777	Prbn.g_01395	Prac.g_01305
OG0000778	Prbn.g_01394	Prac.g_01304
OG0000779	Prbn.g_01393	Prac.g_01303
OG0000780	Prbn.g_01391	Prac.g_01301
OG0000781	Prbn.g_01389	Prac.g_01299
OG0000782	Prbn.g_01388	Prac.g_01298
OG0000783	Prbn.g_01384	Prac.g_01287
OG0000784	Prbn.g_01382	Prac.g_01285
OG0000785	Prbn.g_01381	Prac.g_01284
OG0000786	Prbn.g_01380	Prac.g_01283
OG0000787	Prbn.g_01379	Prac.g_01282
OG0000788	Prbn.g_01373	Prac.g_01278
OG0000789	Prbn.g_01370	Prac.g_01276
OG0000790	Prbn.g_01369	Prac.g_01275
OG0000791	Prbn.g_01366	Prac.g_01274
OG0000792	Prbn.g_01365	Prac.g_01273
OG0000793	Prbn.g_01364	Prac.g_01272
OG0000794	Prbn.g_01361	Prac.g_01270
OG0000795	Prbn.g_01460	Prac.g_01267
OG0000796	Prbn.g_01461	Prac.g_01266
OG0000797	Prbn.g_01463	Prac.g_01264
OG0000798	Prbn.g_01464	Prac.g_01263
OG0000799	Prbn.g_01465	Prac.g_01262
OG0000800	Prbn.g_01466	Prac.g_01261
OG0000801	Prbn.g_01469	Prac.g_01258
OG0000802	Prbn.g_01470	Prac.g_01257
OG0000803	Prbn.g_01472	Prac.g_01255
OG0000804	Prbn.g_01473	Prac.g_01254
OG0000805	Prbn.g_01474	Prac.g_01253
OG0000806	Prbn.g_01476	Prac.g_01251
OG0000807	Prbn.g_00692	Prac.g_01225
OG0000808	Prbn.g_01039	Prac.g_01216
OG0000809	Prbn.g_01141	Prac.g_01213
OG0000810	Prbn.g_00473	Prac.g_01212
OG0000811	Prbn.g_01106	Prac.g_01205
OG0000812	Prbn.g_01147	Prac.g_01046
OG0000813	Prbn.g_00111	Prac.g_01042
OG0000814	Prbn.g_01120	Prac.g_01040
OG0000815	Prbn.g_01239	Prac.g_01031
OG0000816	Prbn.g_01651	Prac.g_01017
OG0000817	Prbn.g_01652	Prac.g_01016
OG0000818	Prbn.g_01028	Prac.g_01011
OG0000819	Prbn.g_01167	Prac.g_01004
OG0000820	Prbn.g_01173	Prac.g_01000
OG0000821	Prbn.g_01175	Prac.g_00998
OG0000822	Prbn.g_01176	Prac.g_00997
OG0000823	Prbn.g_01177	Prac.g_00996
OG0000824	Prbn.g_01178	Prac.g_00995
OG0000825	Prbn.g_01179	Prac.g_00994
OG0000826	Prbn.g_01180	Prac.g_00993
OG0000827	Prbn.g_01181	Prac.g_00992
OG0000828	Prbn.g_01182	Prac.g_00991
OG0000829	Prbn.g_01183	Prac.g_00990
OG0000830	Prbn.g_01185	Prac.g_00989
OG0000831	Prbn.g_01188	Prac.g_00986
OG0000832	Prbn.g_01190	Prac.g_00984
OG0000833	Prbn.g_01191	Prac.g_00983
OG0000834	Prbn.g_01192	Prac.g_00982
OG0000835	Prbn.g_01193	Prac.g_00981
OG0000836	Prbn.g_01194	Prac.g_00980
OG0000837	Prbn.g_01197	Prac.g_00978
OG0000838	Prbn.g_01198	Prac.g_00977
OG0000839	Prbn.g_01199	Prac.g_00976
OG0000840	Prbn.g_01200	Prac.g_00975
OG0000841	Prbn.g_01201	Prac.g_00974
OG0000842	Prbn.g_01203	Prac.g_00973
OG0000843	Prbn.g_01204	Prac.g_00972
OG0000844	Prbn.g_01205	Prac.g_00971
OG0000845	Prbn.g_01206	Prac.g_00970
OG0000846	Prbn.g_01208	Prac.g_00967
OG0000847	Prbn.g_01210	Prac.g_00965
OG0000848	Prbn.g_01211	Prac.g_00964
OG0000849	Prbn.g_00387	Prac.g_00963
OG0000850	Prbn.g_00388	Prac.g_00962
OG0000851	Prbn.g_00390	Prac.g_00961
OG0000852	Prbn.g_00392	Prac.g_00959
OG0000853	Prbn.g_00394	Prac.g_00958
OG0000854	Prbn.g_00396	Prac.g_00956
OG0000855	Prbn.g_00397	Prac.g_00955
OG0000856	Prbn.g_00398	Prac.g_00954
OG0000857	Prbn.g_00399	Prac.g_00953
OG0000858	Prbn.g_00400	Prac.g_00952
OG0000859	Prbn.g_00401	Prac.g_00951
OG0000860	Prbn.g_00402	Prac.g_00950
OG0000861	Prbn.g_00403	Prac.g_00949
OG0000862	Prbn.g_00404	Prac.g_00948
OG0000863	Prbn.g_00405	Prac.g_00947
OG0000864	Prbn.g_00406	Prac.g_00946
OG0000865	Prbn.g_00407	Prac.g_00945
OG0000866	Prbn.g_00408	Prac.g_00944
OG0000867	Prbn.g_00409	Prac.g_00943
OG0000868	Prbn.g_00410	Prac.g_00942
OG0000869	Prbn.g_00412	Prac.g_00940
OG0000870	Prbn.g_00413	Prac.g_00939
OG0000871	Prbn.g_00414	Prac.g_00937
OG0000872	Prbn.g_00415	Prac.g_00936
OG0000873	Prbn.g_00417	Prac.g_00934
OG0000874	Prbn.g_00418	Prac.g_00933
OG0000875	Prbn.g_00419	Prac.g_00932
OG0000876	Prbn.g_00420	Prac.g_00931
OG0000877	Prbn.g_00483	Prac.g_00929
OG0000878	Prbn.g_01671	Prac.g_00154
OG0000879	Prbn.g_01095	Prac.g_00164
OG0000880	Prbn.g_01094	Prac.g_00165
OG0000881	Prbn.g_01093	Prac.g_00166
OG0000882	Prbn.g_01092	Prac.g_00167
OG0000883	Prbn.g_01091	Prac.g_00168
OG0000884	Prbn.g_01089	Prac.g_00170
OG0000885	Prbn.g_01088	Prac.g_00171
OG0000886	Prbn.g_01087	Prac.g_00172
OG0000887	Prbn.g_01086	Prac.g_00173
OG0000888	Prbn.g_01085	Prac.g_00174
OG0000889	Prbn.g_01082	Prac.g_00177
OG0000890	Prbn.g_01081	Prac.g_00178
OG0000891	Prbn.g_01080	Prac.g_00179
OG0000892	Prbn.g_01077	Prac.g_00181
OG0000893	Prbn.g_01076	Prac.g_00182
OG0000894	Prbn.g_01075	Prac.g_00183
OG0000895	Prbn.g_01074	Prac.g_00184
OG0000896	Prbn.g_01073	Prac.g_00185
OG0000897	Prbn.g_01072	Prac.g_00186
OG0000898	Prbn.g_01069	Prac.g_00188
OG0000899	Prbn.g_01068	Prac.g_00189
OG0000900	Prbn.g_01216	Prac.g_00199
OG0000901	Prbn.g_01060	Prac.g_00203
OG0000902	Prbn.g_00615	Prac.g_00204
OG0000903	Prbn.g_01124	Prac.g_00205
OG0000904	Prbn.g_00883	Prac.g_00207
OG0000905	Prbn.g_01146	Prac.g_00209
OG0000906	Prbn.g_01164	Prac.g_00211
OG0000907	Prbn.g_01482	Prac.g_00212
OG0000908	Prbn.g_01127	Prac.g_00215
OG0000909	Prbn.g_01242	Prac.g_00219
OG0000910	Prbn.g_00153	Prac.g_00220
OG0000911	Prbn.g_00154	Prac.g_00221
OG0000912	Prbn.g_00155	Prac.g_00222
OG0000913	Prbn.g_00156	Prac.g_00223
OG0000914	Prbn.g_00157	Prac.g_00224
OG0000915	Prbn.g_00158	Prac.g_00225
OG0000916	Prbn.g_00159	Prac.g_00226
OG0000917	Prbn.g_00160	Prac.g_00227
OG0000918	Prbn.g_00161	Prac.g_00228
OG0000919	Prbn.g_00162	Prac.g_00229
OG0000920	Prbn.g_00163	Prac.g_00230
OG0000921	Prbn.g_00164	Prac.g_00231
OG0000922	Prbn.g_00165	Prac.g_00232
OG0000923	Prbn.g_00166	Prac.g_00233
OG0000924	Prbn.g_00167	Prac.g_00234
OG0000925	Prbn.g_00168	Prac.g_00235
OG0000926	Prbn.g_01014	Prac.g_00447
OG0000927	Prbn.g_00195	Prac.g_00429
OG0000928	Prbn.g_00196	Prac.g_00428
OG0000929	Prbn.g_00197	Prac.g_00427
OG0000930	Prbn.g_00198	Prac.g_00426
OG0000931	Prbn.g_00199	Prac.g_00425
OG0000932	Prbn.g_00201	Prac.g_00423
OG0000933	Prbn.g_00202	Prac.g_00422
OG0000934	Prbn.g_00203	Prac.g_00421
OG0000935	Prbn.g_00204	Prac.g_00420
OG0000936	Prbn.g_00205	Prac.g_00419
OG0000937	Prbn.g_00206	Prac.g_00418
OG0000938	Prbn.g_00207	Prac.g_00417
OG0000939	Prbn.g_00208	Prac.g_00416
OG0000940	Prbn.g_00209	Prac.g_00415
OG0000941	Prbn.g_00210	Prac.g_00413
OG0000942	Prbn.g_00211	Prac.g_00412
OG0000943	Prbn.g_00214	Prac.g_00409
OG0000944	Prbn.g_00215	Prac.g_00408
OG0000945	Prbn.g_00216	Prac.g_00407
OG0000946	Prbn.g_00217	Prac.g_00406
OG0000947	Prbn.g_00218	Prac.g_00405
OG0000948	Prbn.g_00219	Prac.g_00404
OG0000949	Prbn.g_00220	Prac.g_00403
OG0000950	Prbn.g_00221	Prac.g_00402
OG0000951	Prbn.g_00222	Prac.g_00401
OG0000952	Prbn.g_00223	Prac.g_00400
OG0000953	Prbn.g_00224	Prac.g_00399
OG0000954	Prbn.g_00225	Prac.g_00398
OG0000955	Prbn.g_00226	Prac.g_00397
OG0000956	Prbn.g_00227	Prac.g_00396
OG0000957	Prbn.g_00228	Prac.g_00395
OG0000958	Prbn.g_00229	Prac.g_00394
OG0000959	Prbn.g_00230	Prac.g_00393
OG0000960	Prbn.g_00231	Prac.g_00392
OG0000961	Prbn.g_00235	Prac.g_00388
OG0000962	Prbn.g_00236	Prac.g_00387
OG0000963	Prbn.g_00237	Prac.g_00386
OG0000964	Prbn.g_00239	Prac.g_00384
OG0000965	Prbn.g_00240	Prac.g_00383
OG0000966	Prbn.g_00241	Prac.g_00382
OG0000967	Prbn.g_00242	Prac.g_00381
OG0000968	Prbn.g_00243	Prac.g_00380
OG0000969	Prbn.g_00244	Prac.g_00379
OG0000970	Prbn.g_00245	Prac.g_00378
OG0000971	Prbn.g_00246	Prac.g_00377
OG0000972	Prbn.g_00247	Prac.g_00376
OG0000973	Prbn.g_00248	Prac.g_00375
OG0000974	Prbn.g_00250	Prac.g_00373
OG0000975	Prbn.g_00256	Prac.g_00370
OG0000976	Prbn.g_00258	Prac.g_00368
OG0000977	Prbn.g_00260	Prac.g_00367
OG0000978	Prbn.g_00262	Prac.g_00366
OG0000979	Prbn.g_00264	Prac.g_00364
OG0000980	Prbn.g_00265	Prac.g_00363
OG0000981	Prbn.g_00266	Prac.g_00362
OG0000982	Prbn.g_00267	Prac.g_00361
OG0000983	Prbn.g_00269	Prac.g_00359
OG0000984	Prbn.g_00270	Prac.g_00358
OG0000985	Prbn.g_00271	Prac.g_00357
OG0000986	Prbn.g_00272	Prac.g_00356
OG0000987	Prbn.g_00273	Prac.g_00355
OG0000988	Prbn.g_00274	Prac.g_00354
OG0000989	Prbn.g_00275	Prac.g_00353
OG0000990	Prbn.g_00276	Prac.g_00352
OG0000991	Prbn.g_00277	Prac.g_00351
OG0000992	Prbn.g_00278	Prac.g_00350
OG0000993	Prbn.g_00279	Prac.g_00349
OG0000994	Prbn.g_00280	Prac.g_00348
OG0000995	Prbn.g_00281	Prac.g_00347
OG0000996	Prbn.g_00282	Prac.g_00346
OG0000997	Prbn.g_00283	Prac.g_00345
OG0000998	Prbn.g_00284	Prac.g_00344
OG0000999	Prbn.g_00285	Prac.g_00343
OG0001000	Prbn.g_00286	Prac.g_00342
OG0001001	Prbn.g_00288	Prac.g_00340
OG0001002	Prbn.g_00289	Prac.g_00339
OG0001003	Prbn.g_00904	Prac.g_00338
OG0001004	Prbn.g_00903	Prac.g_00337
OG0001005	Prbn.g_00900	Prac.g_00336
OG0001006	Prbn.g_00899	Prac.g_00335
OG0001007	Prbn.g_00898	Prac.g_00334
OG0001008	Prbn.g_00896	Prac.g_00332
OG0001009	Prbn.g_00895	Prac.g_00331
OG0001010	Prbn.g_01688	Prac.g_00324
OG0001011	Prbn.g_00486	Prac.g_00317
OG0001012	Prbn.g_01531	Prac.g_00288
OG0001013	Prbn.g_01738	Prac.g_00631
OG0001014	Prbn.g_01739	Prac.g_00630
OG0001015	Prbn.g_01746	Prac.g_00624
OG0001016	Prbn.g_01747	Prac.g_00623
OG0001017	Prbn.g_01748	Prac.g_00622
OG0001018	Prbn.g_01749	Prac.g_00621
OG0001019	Prbn.g_01751	Prac.g_00619
OG0001020	Prbn.g_01752	Prac.g_00618
OG0001021	Prbn.g_01753	Prac.g_00617
OG0001022	Prbn.g_01754	Prac.g_00616
OG0001023	Prbn.g_01755	Prac.g_00615
OG0001024	Prbn.g_01757	Prac.g_00614
OG0001025	Prbn.g_01758	Prac.g_00613
OG0001026	Prbn.g_01759	Prac.g_00611
OG0001027	Prbn.g_01760	Prac.g_00610
OG0001028	Prbn.g_01761	Prac.g_00609
OG0001029	Prbn.g_01762	Prac.g_00608
OG0001030	Prbn.g_01763	Prac.g_00607
OG0001031	Prbn.g_01764	Prac.g_00606
OG0001032	Prbn.g_01765	Prac.g_00605
OG0001033	Prbn.g_01766	Prac.g_00604
OG0001034	Prbn.g_01767	Prac.g_00603
OG0001035	Prbn.g_01770	Prac.g_00601
OG0001036	Prbn.g_01771	Prac.g_00600
OG0001037	Prbn.g_01772	Prac.g_00599
OG0001038	Prbn.g_01773	Prac.g_00598
OG0001039	Prbn.g_01774	Prac.g_00597
OG0001040	Prbn.g_01775	Prac.g_00596
OG0001041	Prbn.g_01776	Prac.g_00595
OG0001042	Prbn.g_01777	Prac.g_00594
OG0001043	Prbn.g_01778	Prac.g_00593
OG0001044	Prbn.g_01779	Prac.g_00592
OG0001045	Prbn.g_01780	Prac.g_00591
OG0001046	Prbn.g_01781	Prac.g_00590
OG0001047	Prbn.g_01784	Prac.g_00587
OG0001048	Prbn.g_01786	Prac.g_00585
OG0001049	Prbn.g_01787	Prac.g_00584
OG0001050	Prbn.g_01788	Prac.g_00583
OG0001051	Prbn.g_01789	Prac.g_00582
OG0001052	Prbn.g_01790	Prac.g_00581
OG0001053	Prbn.g_01792	Prac.g_00580
OG0001054	Prbn.g_01794	Prac.g_00578
OG0001055	Prbn.g_01795	Prac.g_00577
OG0001056	Prbn.g_01796	Prac.g_00576
OG0001057	Prbn.g_01797	Prac.g_00575
OG0001058	Prbn.g_01798	Prac.g_00574
OG0001059	Prbn.g_01799	Prac.g_00573
OG0001060	Prbn.g_01800	Prac.g_00572
OG0001061	Prbn.g_01801	Prac.g_00571
OG0001062	Prbn.g_01802	Prac.g_00570
OG0001063	Prbn.g_01803	Prac.g_00569
OG0001064	Prbn.g_01805	Prac.g_00471
OG0001065	Prbn.g_01809	Prac.g_00476
OG0001066	Prbn.g_01811	Prac.g_00477
OG0001067	Prbn.g_01812	Prac.g_00478
OG0001068	Prbn.g_01815	Prac.g_00480
OG0001069	Prbn.g_01816	Prac.g_00481
OG0001070	Prbn.g_01817	Prac.g_00482
OG0001071	Prbn.g_01818	Prac.g_00483
OG0001072	Prbn.g_01819	Prac.g_00484
OG0001073	Prbn.g_01820	Prac.g_00485
OG0001074	Prbn.g_01821	Prac.g_00486
OG0001075	Prbn.g_01822	Prac.g_00487
OG0001076	Prbn.g_01823	Prac.g_00488
OG0001077	Prbn.g_01824	Prac.g_00489
OG0001078	Prbn.g_01825	Prac.g_00490
OG0001079	Prbn.g_01826	Prac.g_00491
OG0001080	Prbn.g_01827	Prac.g_00492
OG0001081	Prbn.g_01831	Prac.g_00495
OG0001082	Prbn.g_01832	Prac.g_00496
OG0001083	Prbn.g_01835	Prac.g_00497
OG0001084	Prbn.g_01834	Prac.g_00499
OG0001085	Prbn.g_01833	Prac.g_00500
OG0001086	Prbn.g_01830	Prac.g_00501
OG0001087	Prbn.g_01829	Prac.g_00502
OG0001088	Prbn.g_01828	Prac.g_00503
OG0001089	Prbn.g_01838	Prac.g_00506
OG0001090	Prbn.g_01840	Prac.g_00508
OG0001091	Prbn.g_01841	Prac.g_00509
OG0001092	Prbn.g_01842	Prac.g_00510
OG0001093	Prbn.g_01843	Prac.g_00511
OG0001094	Prbn.g_01844	Prac.g_00512
OG0001095	Prbn.g_01845	Prac.g_00513
OG0001096	Prbn.g_01846	Prac.g_00514
OG0001097	Prbn.g_01847	Prac.g_00515
OG0001098	Prbn.g_01848	Prac.g_00516
OG0001099	Prbn.g_01849	Prac.g_00517
OG0001100	Prbn.g_01850	Prac.g_00518
OG0001101	Prbn.g_01851	Prac.g_00519
OG0001102	Prbn.g_01852	Prac.g_00520
OG0001103	Prbn.g_01853	Prac.g_00521
OG0001104	Prbn.g_01854	Prac.g_00522
OG0001105	Prbn.g_01855	Prac.g_00523
OG0001106	Prbn.g_01856	Prac.g_00524
OG0001107	Prbn.g_01857	Prac.g_00525
OG0001108	Prbn.g_01858	Prac.g_00526
OG0001109	Prbn.g_01859	Prac.g_00527
OG0001110	Prbn.g_01860	Prac.g_00528
OG0001111	Prbn.g_01861	Prac.g_00529
OG0001112	Prbn.g_01862	Prac.g_00530
OG0001113	Prbn.g_01863	Prac.g_00531
