Orthogroup	Prav	Prab
OG0000573	Prav.g_01251	Prab.g_00658
OG0000574	Prav.g_01252	Prab.g_00659
OG0000575	Prav.g_01253	Prab.g_00660
OG0000576	Prav.g_01254	Prab.g_00661
OG0000577	Prav.g_01255	Prab.g_00662
OG0000578	Prav.g_01256	Prab.g_00663
OG0000579	Prav.g_01257	Prab.g_00664
OG0000580	Prav.g_01258	Prab.g_00665
OG0000581	Prav.g_01259	Prab.g_00666
OG0000582	Prav.g_01260	Prab.g_00667
OG0000583	Prav.g_01261	Prab.g_00668
OG0000584	Prav.g_01262	Prab.g_00669
OG0000585	Prav.g_01263	Prab.g_00670
OG0000586	Prav.g_01265	Prab.g_00672
OG0000587	Prav.g_01266	Prab.g_00673
OG0000588	Prav.g_01268	Prab.g_00675
OG0000589	Prav.g_01269	Prab.g_00676
OG0000590	Prav.g_01271	Prab.g_00678
OG0000591	Prav.g_01277	Prab.g_00684
OG0000592	Prav.g_01278	Prab.g_00685
OG0000593	Prav.g_01279	Prab.g_00686
OG0000594	Prav.g_01281	Prab.g_00688
OG0000595	Prav.g_01282	Prab.g_00689
OG0000596	Prav.g_01283	Prab.g_00690
OG0000597	Prav.g_01285	Prab.g_00692
OG0000598	Prav.g_01286	Prab.g_00693
OG0000599	Prav.g_01287	Prab.g_00694
OG0000600	Prav.g_01288	Prab.g_00695
OG0000601	Prav.g_01290	Prab.g_00697
OG0000602	Prav.g_01291	Prab.g_00698
OG0000603	Prav.g_01292	Prab.g_00699
OG0000604	Prav.g_01293	Prab.g_00700
OG0000605	Prav.g_01294	Prab.g_00701
OG0000606	Prav.g_01295	Prab.g_00702
OG0000607	Prav.g_01297	Prab.g_00704
OG0000608	Prav.g_01298	Prab.g_00705
OG0000609	Prav.g_01312	Prab.g_00711
OG0000610	Prav.g_01313	Prab.g_00712
OG0000611	Prav.g_00307	Prab.g_00724
OG0000612	Prav.g_00308	Prab.g_00725
OG0000613	Prav.g_00309	Prab.g_00726
OG0000614	Prav.g_00310	Prab.g_00727
OG0000615	Prav.g_00312	Prab.g_00729
OG0000616	Prav.g_00313	Prab.g_00730
OG0000617	Prav.g_00314	Prab.g_00731
OG0000618	Prav.g_00315	Prab.g_00732
OG0000619	Prav.g_00316	Prab.g_00733
OG0000620	Prav.g_00317	Prab.g_00734
OG0000621	Prav.g_00318	Prab.g_00735
OG0000622	Prav.g_00319	Prab.g_00736
OG0000623	Prav.g_00320	Prab.g_00737
OG0000624	Prav.g_00321	Prab.g_00738
OG0000625	Prav.g_00322	Prab.g_00739
OG0000626	Prav.g_00323	Prab.g_00740
OG0000627	Prav.g_00324	Prab.g_00741
OG0000628	Prav.g_00325	Prab.g_00742
OG0000629	Prav.g_00326	Prab.g_00743
OG0000630	Prav.g_00327	Prab.g_00744
OG0000631	Prav.g_00329	Prab.g_00746
OG0000632	Prav.g_00343	Prab.g_00763
OG0000633	Prav.g_00346	Prab.g_00768
OG0000634	Prav.g_00362	Prab.g_00783
OG0000635	Prav.g_00364	Prab.g_00804
OG0000636	Prav.g_00365	Prab.g_00805
OG0000637	Prav.g_00366	Prab.g_00806
OG0000638	Prav.g_00373	Prab.g_00818
OG0000639	Prav.g_00383	Prab.g_00827
OG0000640	Prav.g_00385	Prab.g_00829
OG0000641	Prav.g_00388	Prab.g_00831
OG0000642	Prav.g_00389	Prab.g_00832
OG0000643	Prav.g_00390	Prab.g_00833
OG0000644	Prav.g_00391	Prab.g_00834
OG0000645	Prav.g_00392	Prab.g_00835
OG0000646	Prav.g_00393	Prab.g_00836
OG0000647	Prav.g_00394	Prab.g_00837
OG0000648	Prav.g_00396	Prab.g_00839
OG0000649	Prav.g_00397	Prab.g_00840
OG0000650	Prav.g_00398	Prab.g_00841
OG0000651	Prav.g_00399	Prab.g_00842
OG0000652	Prav.g_00400	Prab.g_00843
OG0000653	Prav.g_00401	Prab.g_00844
OG0000654	Prav.g_00403	Prab.g_00846
OG0000655	Prav.g_00405	Prab.g_00848
OG0000656	Prav.g_00406	Prab.g_00849
OG0000657	Prav.g_00407	Prab.g_00850
OG0000658	Prav.g_00408	Prab.g_00851
OG0000659	Prav.g_00409	Prab.g_00852
OG0000660	Prav.g_00410	Prab.g_00853
OG0000661	Prav.g_00411	Prab.g_00854
OG0000662	Prav.g_00412	Prab.g_00855
OG0000663	Prav.g_00413	Prab.g_00856
OG0000664	Prav.g_00414	Prab.g_00857
OG0000665	Prav.g_00415	Prab.g_00858
OG0000666	Prav.g_00416	Prab.g_00859
OG0000667	Prav.g_00417	Prab.g_00860
OG0000668	Prav.g_00418	Prab.g_00861
OG0000669	Prav.g_00420	Prab.g_00863
OG0000670	Prav.g_00421	Prab.g_00864
OG0000671	Prav.g_00422	Prab.g_00865
OG0000672	Prav.g_00423	Prab.g_00866
OG0000673	Prav.g_00424	Prab.g_00867
OG0000674	Prav.g_00425	Prab.g_00868
OG0000675	Prav.g_00427	Prab.g_00870
OG0000676	Prav.g_00428	Prab.g_00871
OG0000677	Prav.g_00430	Prab.g_00873
OG0000678	Prav.g_00432	Prab.g_00875
OG0000679	Prav.g_00433	Prab.g_00876
OG0000680	Prav.g_00434	Prab.g_00877
OG0000681	Prav.g_00435	Prab.g_00878
OG0000682	Prav.g_00436	Prab.g_00879
OG0000683	Prav.g_00438	Prab.g_00881
OG0000684	Prav.g_00439	Prab.g_00882
OG0000685	Prav.g_00440	Prab.g_00883
OG0000686	Prav.g_00441	Prab.g_00884
OG0000687	Prav.g_00442	Prab.g_00885
OG0000688	Prav.g_00443	Prab.g_00886
OG0000689	Prav.g_00444	Prab.g_00887
OG0000690	Prav.g_00445	Prab.g_00888
OG0000691	Prav.g_00446	Prab.g_00889
OG0000692	Prav.g_00448	Prab.g_00891
OG0000693	Prav.g_00449	Prab.g_00892
OG0000694	Prav.g_00450	Prab.g_00893
OG0000695	Prav.g_00451	Prab.g_00894
OG0000696	Prav.g_00452	Prab.g_00896
OG0000697	Prav.g_00454	Prab.g_00898
OG0000698	Prav.g_00456	Prab.g_00900
OG0000699	Prav.g_00457	Prab.g_00901
OG0000700	Prav.g_00483	Prab.g_01084
OG0000701	Prav.g_00487	Prab.g_01079
OG0000702	Prav.g_00490	Prab.g_01076
OG0000703	Prav.g_00491	Prab.g_01075
OG0000704	Prav.g_00492	Prab.g_01074
OG0000705	Prav.g_00493	Prab.g_01073
OG0000706	Prav.g_00494	Prab.g_01072
OG0000707	Prav.g_00496	Prab.g_01071
OG0000708	Prav.g_00497	Prab.g_01070
OG0000709	Prav.g_00499	Prab.g_01068
OG0000710	Prav.g_00500	Prab.g_01067
OG0000711	Prav.g_00501	Prab.g_01066
OG0000712	Prav.g_00502	Prab.g_01065
OG0000713	Prav.g_00503	Prab.g_01064
OG0000714	Prav.g_00505	Prab.g_01062
OG0000715	Prav.g_00506	Prab.g_01061
OG0000716	Prav.g_00508	Prab.g_01059
OG0000717	Prav.g_00509	Prab.g_01058
OG0000718	Prav.g_00510	Prab.g_01057
OG0000719	Prav.g_00512	Prab.g_01055
OG0000720	Prav.g_00513	Prab.g_01054
OG0000721	Prav.g_00515	Prab.g_01052
OG0000722	Prav.g_00516	Prab.g_01051
OG0000723	Prav.g_00517	Prab.g_01050
OG0000724	Prav.g_00519	Prab.g_01048
OG0000725	Prav.g_00520	Prab.g_01047
OG0000726	Prav.g_00521	Prab.g_01046
OG0000727	Prav.g_00522	Prab.g_01045
OG0000728	Prav.g_00523	Prab.g_01044
OG0000729	Prav.g_00524	Prab.g_01043
OG0000730	Prav.g_00525	Prab.g_01042
OG0000731	Prav.g_00526	Prab.g_01041
OG0000732	Prav.g_00527	Prab.g_01040
OG0000733	Prav.g_00528	Prab.g_01039
OG0000734	Prav.g_00529	Prab.g_01038
OG0000735	Prav.g_00530	Prab.g_01036
OG0000736	Prav.g_00531	Prab.g_01035
OG0000737	Prav.g_00532	Prab.g_01034
OG0000738	Prav.g_00533	Prab.g_01033
OG0000739	Prav.g_00534	Prab.g_01032
OG0000740	Prav.g_00535	Prab.g_01031
OG0000741	Prav.g_00536	Prab.g_01030
OG0000742	Prav.g_00538	Prab.g_01028
OG0000743	Prav.g_00539	Prab.g_01027
OG0000744	Prav.g_00540	Prab.g_01026
OG0000745	Prav.g_00541	Prab.g_01025
OG0000746	Prav.g_00542	Prab.g_01024
OG0000747	Prav.g_00543	Prab.g_01023
OG0000748	Prav.g_00544	Prab.g_01022
OG0000749	Prav.g_00545	Prab.g_01021
OG0000750	Prav.g_00546	Prab.g_01020
OG0000751	Prav.g_00547	Prab.g_01019
OG0000752	Prav.g_00548	Prab.g_01018
OG0000753	Prav.g_00550	Prab.g_01016
OG0000754	Prav.g_00551	Prab.g_01015
OG0000755	Prav.g_00552	Prab.g_01014
OG0000756	Prav.g_00553	Prab.g_01013
OG0000757	Prav.g_00554	Prab.g_01012
OG0000758	Prav.g_00555	Prab.g_01011
OG0000759	Prav.g_00557	Prab.g_01009
OG0000760	Prav.g_00558	Prab.g_01008
OG0000761	Prav.g_00559	Prab.g_01007
OG0000762	Prav.g_00561	Prab.g_01005
OG0000763	Prav.g_00562	Prab.g_01004
OG0000764	Prav.g_00563	Prab.g_01003
OG0000765	Prav.g_00564	Prab.g_01002
OG0000766	Prav.g_00565	Prab.g_01001
OG0000767	Prav.g_00567	Prab.g_00999
OG0000768	Prav.g_00568	Prab.g_00998
OG0000769	Prav.g_00569	Prab.g_00997
OG0000770	Prav.g_00570	Prab.g_00996
OG0000771	Prav.g_00571	Prab.g_00995
OG0000772	Prav.g_00572	Prab.g_00994
OG0000773	Prav.g_00573	Prab.g_00993
OG0000774	Prav.g_00574	Prab.g_00992
OG0000775	Prav.g_00575	Prab.g_00991
OG0000776	Prav.g_00577	Prab.g_00989
OG0000777	Prav.g_00579	Prab.g_00987
OG0000778	Prav.g_00580	Prab.g_00986
OG0000779	Prav.g_00581	Prab.g_00985
OG0000780	Prav.g_00583	Prab.g_00983
OG0000781	Prav.g_00585	Prab.g_00981
OG0000782	Prav.g_00586	Prab.g_00980
OG0000783	Prav.g_00902	Prab.g_00960
OG0000784	Prav.g_00904	Prab.g_00958
OG0000785	Prav.g_00905	Prab.g_00957
OG0000786	Prav.g_00906	Prab.g_00956
OG0000787	Prav.g_00907	Prab.g_00955
OG0000788	Prav.g_00911	Prab.g_00951
OG0000789	Prav.g_00913	Prab.g_00949
OG0000790	Prav.g_00914	Prab.g_00948
OG0000791	Prav.g_00915	Prab.g_00947
OG0000792	Prav.g_00916	Prab.g_00946
OG0000793	Prav.g_00917	Prab.g_00945
OG0000794	Prav.g_00919	Prab.g_00943
OG0000795	Prav.g_00922	Prab.g_00940
OG0000796	Prav.g_00923	Prab.g_00939
OG0000797	Prav.g_00925	Prab.g_00937
OG0000798	Prav.g_00926	Prab.g_00936
OG0000799	Prav.g_00927	Prab.g_00935
OG0000800	Prav.g_00928	Prab.g_00934
OG0000801	Prav.g_00931	Prab.g_00931
OG0000802	Prav.g_00932	Prab.g_00930
OG0000803	Prav.g_00934	Prab.g_00928
OG0000804	Prav.g_00935	Prab.g_00927
OG0000805	Prav.g_00936	Prab.g_00926
OG0000806	Prav.g_00938	Prab.g_00924
OG0000807	Prav.g_00242	Prab.g_01125
OG0000808	Prav.g_00252	Prab.g_01135
OG0000809	Prav.g_00255	Prab.g_01138
OG0000810	Prav.g_00256	Prab.g_01139
OG0000811	Prav.g_00263	Prab.g_01146
OG0000812	Prav.g_00004	Prab.g_01150
OG0000813	Prav.g_00008	Prab.g_01154
OG0000814	Prav.g_00010	Prab.g_01156
OG0000815	Prav.g_00019	Prab.g_01169
OG0000816	Prav.g_00034	Prab.g_01187
OG0000817	Prav.g_00035	Prab.g_01188
OG0000818	Prav.g_00039	Prab.g_01194
OG0000819	Prav.g_00046	Prab.g_01201
OG0000820	Prav.g_00050	Prab.g_01204
OG0000821	Prav.g_00052	Prab.g_01206
OG0000822	Prav.g_00053	Prab.g_01207
OG0000823	Prav.g_00054	Prab.g_01208
OG0000824	Prav.g_00055	Prab.g_01209
OG0000825	Prav.g_00056	Prab.g_01210
OG0000826	Prav.g_00057	Prab.g_01211
OG0000827	Prav.g_00058	Prab.g_01212
OG0000828	Prav.g_00059	Prab.g_01213
OG0000829	Prav.g_00060	Prab.g_01214
OG0000830	Prav.g_00061	Prab.g_01215
OG0000831	Prav.g_00064	Prab.g_01218
OG0000832	Prav.g_00066	Prab.g_01220
OG0000833	Prav.g_00067	Prab.g_01221
OG0000834	Prav.g_00068	Prab.g_01222
OG0000835	Prav.g_00069	Prab.g_01223
OG0000836	Prav.g_00070	Prab.g_01224
OG0000837	Prav.g_00072	Prab.g_01226
OG0000838	Prav.g_00073	Prab.g_01227
OG0000839	Prav.g_00074	Prab.g_01228
OG0000840	Prav.g_00075	Prab.g_01229
OG0000841	Prav.g_00076	Prab.g_01230
OG0000842	Prav.g_00077	Prab.g_01231
OG0000843	Prav.g_01868	Prab.g_01232
OG0000844	Prav.g_01867	Prab.g_01233
OG0000845	Prav.g_01866	Prab.g_01234
OG0000846	Prav.g_01863	Prab.g_01237
OG0000847	Prav.g_01861	Prab.g_01239
OG0000848	Prav.g_01860	Prab.g_01240
OG0000849	Prav.g_01859	Prab.g_01241
OG0000850	Prav.g_01858	Prab.g_01242
OG0000851	Prav.g_01857	Prab.g_01243
OG0000852	Prav.g_01855	Prab.g_01245
OG0000853	Prav.g_01854	Prab.g_01246
OG0000854	Prav.g_01852	Prab.g_01248
OG0000855	Prav.g_01851	Prab.g_01249
OG0000856	Prav.g_01850	Prab.g_01250
OG0000857	Prav.g_01849	Prab.g_01251
OG0000858	Prav.g_01848	Prab.g_01252
OG0000859	Prav.g_01847	Prab.g_01253
OG0000860	Prav.g_01846	Prab.g_01254
OG0000861	Prav.g_01845	Prab.g_01255
OG0000862	Prav.g_01844	Prab.g_01256
OG0000863	Prav.g_01843	Prab.g_01257
OG0000864	Prav.g_01842	Prab.g_01258
OG0000865	Prav.g_01841	Prab.g_01259
OG0000866	Prav.g_01840	Prab.g_01260
OG0000867	Prav.g_01839	Prab.g_01261
OG0000868	Prav.g_01838	Prab.g_01262
OG0000869	Prav.g_01836	Prab.g_01264
OG0000870	Prav.g_01835	Prab.g_01265
OG0000871	Prav.g_01833	Prab.g_01267
OG0000872	Prav.g_01832	Prab.g_01268
OG0000873	Prav.g_01830	Prab.g_01270
OG0000874	Prav.g_01829	Prab.g_01271
OG0000875	Prav.g_01828	Prab.g_01272
OG0000876	Prav.g_01827	Prab.g_01273
OG0000877	Prav.g_01825	Prab.g_01275
OG0000878	Prav.g_01409	Prab.g_01303
OG0000879	Prav.g_01427	Prab.g_01315
OG0000880	Prav.g_01428	Prab.g_01316
OG0000881	Prav.g_01429	Prab.g_01317
OG0000882	Prav.g_01430	Prab.g_01318
OG0000883	Prav.g_01431	Prab.g_01319
OG0000884	Prav.g_01433	Prab.g_01321
OG0000885	Prav.g_01434	Prab.g_01322
OG0000886	Prav.g_01435	Prab.g_01323
OG0000887	Prav.g_01436	Prab.g_01324
OG0000888	Prav.g_01437	Prab.g_01325
OG0000889	Prav.g_01440	Prab.g_01328
OG0000890	Prav.g_01441	Prab.g_01329
OG0000891	Prav.g_01442	Prab.g_01330
OG0000892	Prav.g_01444	Prab.g_01332
OG0000893	Prav.g_01445	Prab.g_01333
OG0000894	Prav.g_01446	Prab.g_01334
OG0000895	Prav.g_01447	Prab.g_01335
OG0000896	Prav.g_01448	Prab.g_01336
OG0000897	Prav.g_01449	Prab.g_01337
OG0000898	Prav.g_01451	Prab.g_01339
OG0000899	Prav.g_01452	Prab.g_01340
OG0000900	Prav.g_01455	Prab.g_01346
OG0000901	Prav.g_01459	Prab.g_01347
OG0000902	Prav.g_01460	Prab.g_01348
OG0000903	Prav.g_01461	Prab.g_01349
OG0000904	Prav.g_01463	Prab.g_01351
OG0000905	Prav.g_01465	Prab.g_01353
OG0000906	Prav.g_01467	Prab.g_01354
OG0000907	Prav.g_01468	Prab.g_01355
OG0000908	Prav.g_01471	Prab.g_01358
OG0000909	Prav.g_01475	Prab.g_01362
OG0000910	Prav.g_01476	Prab.g_01363
OG0000911	Prav.g_01477	Prab.g_01364
OG0000912	Prav.g_01478	Prab.g_01365
OG0000913	Prav.g_01479	Prab.g_01366
OG0000914	Prav.g_01480	Prab.g_01367
OG0000915	Prav.g_01481	Prab.g_01368
OG0000916	Prav.g_01482	Prab.g_01369
OG0000917	Prav.g_01483	Prab.g_01370
OG0000918	Prav.g_01484	Prab.g_01371
OG0000919	Prav.g_01485	Prab.g_01372
OG0000920	Prav.g_01486	Prab.g_01373
OG0000921	Prav.g_01487	Prab.g_01374
OG0000922	Prav.g_01488	Prab.g_01375
OG0000923	Prav.g_01489	Prab.g_01376
OG0000924	Prav.g_01490	Prab.g_01377
OG0000925	Prav.g_01491	Prab.g_01378
OG0000926	Prav.g_01505	Prab.g_01379
OG0000927	Prav.g_01560	Prab.g_01448
OG0000928	Prav.g_01561	Prab.g_01449
OG0000929	Prav.g_01562	Prab.g_01450
OG0000930	Prav.g_01563	Prab.g_01451
OG0000931	Prav.g_01564	Prab.g_01452
OG0000932	Prav.g_01566	Prab.g_01454
OG0000933	Prav.g_01567	Prab.g_01455
OG0000934	Prav.g_01568	Prab.g_01456
OG0000935	Prav.g_01569	Prab.g_01457
OG0000936	Prav.g_01570	Prab.g_01458
OG0000937	Prav.g_01571	Prab.g_01459
OG0000938	Prav.g_01572	Prab.g_01460
OG0000939	Prav.g_01573	Prab.g_01461
OG0000940	Prav.g_01574	Prab.g_01462
OG0000941	Prav.g_01576	Prab.g_01464
OG0000942	Prav.g_01577	Prab.g_01465
OG0000943	Prav.g_01580	Prab.g_01468
OG0000944	Prav.g_01581	Prab.g_01469
OG0000945	Prav.g_01582	Prab.g_01470
OG0000946	Prav.g_01583	Prab.g_01471
OG0000947	Prav.g_01584	Prab.g_01472
OG0000948	Prav.g_01585	Prab.g_01473
OG0000949	Prav.g_01586	Prab.g_01474
OG0000950	Prav.g_01587	Prab.g_01475
OG0000951	Prav.g_01588	Prab.g_01476
OG0000952	Prav.g_01589	Prab.g_01477
OG0000953	Prav.g_01590	Prab.g_01478
OG0000954	Prav.g_01591	Prab.g_01479
OG0000955	Prav.g_01592	Prab.g_01480
OG0000956	Prav.g_01593	Prab.g_01481
OG0000957	Prav.g_01594	Prab.g_01482
OG0000958	Prav.g_01595	Prab.g_01483
OG0000959	Prav.g_01596	Prab.g_01484
OG0000960	Prav.g_01597	Prab.g_01485
OG0000961	Prav.g_01601	Prab.g_01489
OG0000962	Prav.g_01602	Prab.g_01490
OG0000963	Prav.g_01603	Prab.g_01491
OG0000964	Prav.g_01605	Prab.g_01493
OG0000965	Prav.g_01606	Prab.g_01494
OG0000966	Prav.g_01607	Prab.g_01495
OG0000967	Prav.g_01608	Prab.g_01496
OG0000968	Prav.g_01609	Prab.g_01497
OG0000969	Prav.g_01610	Prab.g_01498
OG0000970	Prav.g_01611	Prab.g_01499
OG0000971	Prav.g_01612	Prab.g_01500
OG0000972	Prav.g_01613	Prab.g_01501
OG0000973	Prav.g_01614	Prab.g_01502
OG0000974	Prav.g_01616	Prab.g_01504
OG0000975	Prav.g_01619	Prab.g_01507
OG0000976	Prav.g_01621	Prab.g_01509
OG0000977	Prav.g_01622	Prab.g_01510
OG0000978	Prav.g_01623	Prab.g_01511
OG0000979	Prav.g_01625	Prab.g_01513
OG0000980	Prav.g_01626	Prab.g_01514
OG0000981	Prav.g_01627	Prab.g_01515
OG0000982	Prav.g_01628	Prab.g_01516
OG0000983	Prav.g_01630	Prab.g_01518
OG0000984	Prav.g_01631	Prab.g_01519
OG0000985	Prav.g_01632	Prab.g_01520
OG0000986	Prav.g_01633	Prab.g_01521
OG0000987	Prav.g_01634	Prab.g_01522
OG0000988	Prav.g_01635	Prab.g_01523
OG0000989	Prav.g_01636	Prab.g_01524
OG0000990	Prav.g_01637	Prab.g_01525
OG0000991	Prav.g_01638	Prab.g_01526
OG0000992	Prav.g_01639	Prab.g_01527
OG0000993	Prav.g_01640	Prab.g_01528
OG0000994	Prav.g_01641	Prab.g_01529
OG0000995	Prav.g_01642	Prab.g_01530
OG0000996	Prav.g_01643	Prab.g_01531
OG0000997	Prav.g_01644	Prab.g_01532
OG0000998	Prav.g_01645	Prab.g_01533
OG0000999	Prav.g_01646	Prab.g_01534
OG0001000	Prav.g_01647	Prab.g_01535
OG0001001	Prav.g_01649	Prab.g_01537
OG0001002	Prav.g_01650	Prab.g_01538
OG0001003	Prav.g_01651	Prab.g_01539
OG0001004	Prav.g_01652	Prab.g_01540
OG0001005	Prav.g_01653	Prab.g_01541
OG0001006	Prav.g_01654	Prab.g_01542
OG0001007	Prav.g_01655	Prab.g_01543
OG0001008	Prav.g_01657	Prab.g_01545
OG0001009	Prav.g_01658	Prab.g_01546
OG0001010	Prav.g_01664	Prab.g_01553
OG0001011	Prav.g_01671	Prab.g_01563
OG0001012	Prav.g_01699	Prab.g_01601
OG0001013	Prav.g_01755	Prab.g_01663
OG0001014	Prav.g_01756	Prab.g_01664
OG0001015	Prav.g_01762	Prab.g_01670
OG0001016	Prav.g_01763	Prab.g_01671
OG0001017	Prav.g_01764	Prab.g_01672
OG0001018	Prav.g_01765	Prab.g_01673
OG0001019	Prav.g_01767	Prab.g_01675
OG0001020	Prav.g_01768	Prab.g_01676
OG0001021	Prav.g_01769	Prab.g_01677
OG0001022	Prav.g_01770	Prab.g_01678
OG0001023	Prav.g_01771	Prab.g_01679
OG0001024	Prav.g_01772	Prab.g_01680
OG0001025	Prav.g_01773	Prab.g_01681
OG0001026	Prav.g_01775	Prab.g_01683
OG0001027	Prav.g_01776	Prab.g_01684
OG0001028	Prav.g_01777	Prab.g_01685
OG0001029	Prav.g_01778	Prab.g_01686
OG0001030	Prav.g_01779	Prab.g_01687
OG0001031	Prav.g_01780	Prab.g_01688
OG0001032	Prav.g_01781	Prab.g_01689
OG0001033	Prav.g_01782	Prab.g_01690
OG0001034	Prav.g_01783	Prab.g_01691
OG0001035	Prav.g_01785	Prab.g_01693
OG0001036	Prav.g_01786	Prab.g_01694
OG0001037	Prav.g_01787	Prab.g_01695
OG0001038	Prav.g_01788	Prab.g_01696
OG0001039	Prav.g_01789	Prab.g_01697
OG0001040	Prav.g_01790	Prab.g_01698
OG0001041	Prav.g_01791	Prab.g_01699
OG0001042	Prav.g_01792	Prab.g_01700
OG0001043	Prav.g_01793	Prab.g_01701
OG0001044	Prav.g_01794	Prab.g_01702
OG0001045	Prav.g_01795	Prab.g_01703
OG0001046	Prav.g_01796	Prab.g_01704
OG0001047	Prav.g_01799	Prab.g_01707
OG0001048	Prav.g_01801	Prab.g_01709
OG0001049	Prav.g_01802	Prab.g_01710
OG0001050	Prav.g_01803	Prab.g_01711
OG0001051	Prav.g_01804	Prab.g_01712
OG0001052	Prav.g_01805	Prab.g_01713
OG0001053	Prav.g_01807	Prab.g_01714
OG0001054	Prav.g_01809	Prab.g_01716
OG0001055	Prav.g_01810	Prab.g_01717
OG0001056	Prav.g_01811	Prab.g_01718
OG0001057	Prav.g_01812	Prab.g_01719
OG0001058	Prav.g_01813	Prab.g_01720
OG0001059	Prav.g_01814	Prab.g_01721
OG0001060	Prav.g_01815	Prab.g_01722
OG0001061	Prav.g_01816	Prab.g_01723
OG0001062	Prav.g_01817	Prab.g_01724
OG0001063	Prav.g_01818	Prab.g_01725
OG0001064	Prav.g_00264	Prab.g_01727
OG0001065	Prav.g_00268	Prab.g_01731
OG0001066	Prav.g_00269	Prab.g_01732
OG0001067	Prav.g_00270	Prab.g_01733
OG0001068	Prav.g_00272	Prab.g_01735
OG0001069	Prav.g_00273	Prab.g_01736
OG0001070	Prav.g_00274	Prab.g_01737
OG0001071	Prav.g_00275	Prab.g_01738
OG0001072	Prav.g_00276	Prab.g_01739
OG0001073	Prav.g_00277	Prab.g_01740
OG0001074	Prav.g_00278	Prab.g_01741
OG0001075	Prav.g_00279	Prab.g_01742
OG0001076	Prav.g_00280	Prab.g_01743
OG0001077	Prav.g_00281	Prab.g_01744
OG0001078	Prav.g_00282	Prab.g_01745
OG0001079	Prav.g_00283	Prab.g_01746
OG0001080	Prav.g_00284	Prab.g_01747
OG0001081	Prav.g_00287	Prab.g_01750
OG0001082	Prav.g_00288	Prab.g_01751
OG0001083	Prav.g_00289	Prab.g_01752
OG0001084	Prav.g_00291	Prab.g_01753
OG0001085	Prav.g_00292	Prab.g_01754
OG0001086	Prav.g_00293	Prab.g_01755
OG0001087	Prav.g_00294	Prab.g_01756
OG0001088	Prav.g_00295	Prab.g_01757
OG0001089	Prav.g_00590	Prab.g_01760
OG0001090	Prav.g_00592	Prab.g_01762
OG0001091	Prav.g_00593	Prab.g_01763
OG0001092	Prav.g_00594	Prab.g_01764
OG0001093	Prav.g_00595	Prab.g_01765
OG0001094	Prav.g_00596	Prab.g_01766
OG0001095	Prav.g_00597	Prab.g_01767
OG0001096	Prav.g_00598	Prab.g_01768
OG0001097	Prav.g_00599	Prab.g_01769
OG0001098	Prav.g_00600	Prab.g_01770
OG0001099	Prav.g_00601	Prab.g_01771
OG0001100	Prav.g_00602	Prab.g_01772
OG0001101	Prav.g_00603	Prab.g_01773
OG0001102	Prav.g_00604	Prab.g_01774
OG0001103	Prav.g_00605	Prab.g_01775
OG0001104	Prav.g_00606	Prab.g_01776
OG0001105	Prav.g_00607	Prab.g_01777
OG0001106	Prav.g_00608	Prab.g_01778
OG0001107	Prav.g_00609	Prab.g_01779
OG0001108	Prav.g_00610	Prab.g_01780
OG0001109	Prav.g_00611	Prab.g_01781
OG0001110	Prav.g_00612	Prab.g_01782
OG0001111	Prav.g_00613	Prab.g_01783
OG0001112	Prav.g_00614	Prab.g_01784
OG0001113	Prav.g_00615	Prab.g_01785
OG0001114	Prav.g_00616	Prab.g_01786
OG0001115	Prav.g_00617	Prab.g_01787
OG0001116	Prav.g_00618	Prab.g_01788
OG0001117	Prav.g_00619	Prab.g_01789
OG0001118	Prav.g_00620	Prab.g_01790
OG0001119	Prav.g_00621	Prab.g_01791
OG0001120	Prav.g_00622	Prab.g_01792
OG0001121	Prav.g_00624	Prab.g_01794
OG0001122	Prav.g_00625	Prab.g_01795
OG0001123	Prav.g_00626	Prab.g_01796
OG0001124	Prav.g_00628	Prab.g_01798
OG0001125	Prav.g_00630	Prab.g_01800
OG0001126	Prav.g_00631	Prab.g_01801
OG0001127	Prav.g_00633	Prab.g_01803
OG0001128	Prav.g_00634	Prab.g_01804
OG0001129	Prav.g_00635	Prab.g_01805
OG0001130	Prav.g_00638	Prab.g_01808
OG0001131	Prav.g_00639	Prab.g_01809
OG0001132	Prav.g_00640	Prab.g_01810
OG0001133	Prav.g_00641	Prab.g_01811
OG0001134	Prav.g_00642	Prab.g_01812
OG0001135	Prav.g_00643	Prab.g_01813
OG0001136	Prav.g_00644	Prab.g_01814
OG0001137	Prav.g_00645	Prab.g_01815
OG0001138	Prav.g_00646	Prab.g_01816
OG0001139	Prav.g_00647	Prab.g_01817
OG0001140	Prav.g_00648	Prab.g_01818
OG0001141	Prav.g_00649	Prab.g_01819
OG0001142	Prav.g_00653	Prab.g_01822
OG0001143	Prav.g_00654	Prab.g_01823
OG0001144	Prav.g_00655	Prab.g_01824
OG0001145	Prav.g_00656	Prab.g_01825
OG0001146	Prav.g_00657	Prab.g_01826
OG0001147	Prav.g_00658	Prab.g_01827
OG0001148	Prav.g_00659	Prab.g_01828
OG0001149	Prav.g_00661	Prab.g_01830
OG0001150	Prav.g_00662	Prab.g_01831
OG0001151	Prav.g_00664	Prab.g_01833
OG0001152	Prav.g_00665	Prab.g_01834
OG0001153	Prav.g_00666	Prab.g_01835
OG0001154	Prav.g_00668	Prab.g_01836
