Orthogroup	Prav	Pras
OG0000567	Prav.g_01243	Pras.g_01521
OG0000568	Prav.g_01244	Pras.g_01522
OG0000569	Prav.g_01245	Pras.g_01523
OG0000570	Prav.g_01246	Pras.g_01524
OG0000571	Prav.g_01247	Pras.g_01525
OG0000572	Prav.g_01248	Pras.g_01526
OG0000573	Prav.g_01251	Pras.g_01529
OG0000574	Prav.g_01252	Pras.g_01530
OG0000575	Prav.g_01253	Pras.g_01531
OG0000576	Prav.g_01254	Pras.g_01532
OG0000577	Prav.g_01255	Pras.g_01533
OG0000578	Prav.g_01256	Pras.g_01534
OG0000579	Prav.g_01257	Pras.g_01535
OG0000580	Prav.g_01258	Pras.g_01536
OG0000581	Prav.g_01259	Pras.g_01537
OG0000582	Prav.g_01260	Pras.g_01538
OG0000583	Prav.g_01261	Pras.g_01539
OG0000584	Prav.g_01262	Pras.g_01540
OG0000585	Prav.g_01263	Pras.g_01541
OG0000586	Prav.g_01265	Pras.g_01543
OG0000587	Prav.g_01266	Pras.g_01544
OG0000588	Prav.g_01268	Pras.g_01546
OG0000589	Prav.g_01269	Pras.g_01547
OG0000590	Prav.g_01271	Pras.g_01549
OG0000591	Prav.g_01277	Pras.g_01555
OG0000592	Prav.g_01278	Pras.g_01556
OG0000593	Prav.g_01279	Pras.g_01557
OG0000594	Prav.g_01281	Pras.g_01559
OG0000595	Prav.g_01282	Pras.g_01560
OG0000596	Prav.g_01283	Pras.g_01561
OG0000597	Prav.g_01285	Pras.g_01563
OG0000598	Prav.g_01286	Pras.g_01564
OG0000599	Prav.g_01287	Pras.g_01565
OG0000600	Prav.g_01288	Pras.g_01566
OG0000601	Prav.g_01290	Pras.g_01568
OG0000602	Prav.g_01291	Pras.g_01569
OG0000603	Prav.g_01292	Pras.g_01570
OG0000604	Prav.g_01293	Pras.g_01571
OG0000605	Prav.g_01294	Pras.g_01572
OG0000606	Prav.g_01295	Pras.g_01573
OG0000607	Prav.g_01297	Pras.g_01575
OG0000608	Prav.g_01298	Pras.g_01576
OG0000609	Prav.g_01312	Pras.g_01580
OG0000610	Prav.g_01313	Pras.g_01581
OG0000611	Prav.g_00307	Pras.g_01607
OG0000612	Prav.g_00308	Pras.g_01608
OG0000613	Prav.g_00309	Pras.g_01609
OG0000614	Prav.g_00310	Pras.g_01610
OG0000615	Prav.g_00312	Pras.g_01612
OG0000616	Prav.g_00313	Pras.g_01613
OG0000617	Prav.g_00314	Pras.g_01614
OG0000618	Prav.g_00315	Pras.g_01615
OG0000619	Prav.g_00316	Pras.g_01616
OG0000620	Prav.g_00317	Pras.g_01617
OG0000621	Prav.g_00318	Pras.g_01618
OG0000622	Prav.g_00319	Pras.g_01619
OG0000623	Prav.g_00320	Pras.g_01620
OG0000624	Prav.g_00321	Pras.g_01621
OG0000625	Prav.g_00322	Pras.g_01622
OG0000626	Prav.g_00323	Pras.g_01623
OG0000627	Prav.g_00324	Pras.g_01624
OG0000628	Prav.g_00325	Pras.g_01625
OG0000629	Prav.g_00326	Pras.g_01626
OG0000630	Prav.g_00327	Pras.g_01627
OG0000631	Prav.g_00329	Pras.g_01629
OG0000632	Prav.g_00343	Pras.g_01645
OG0000633	Prav.g_00346	Pras.g_01649
OG0000634	Prav.g_00362	Pras.g_01664
OG0000635	Prav.g_00364	Pras.g_01665
OG0000636	Prav.g_00365	Pras.g_01666
OG0000637	Prav.g_00366	Pras.g_01667
OG0000638	Prav.g_00373	Pras.g_01679
OG0000639	Prav.g_00383	Pras.g_01688
OG0000640	Prav.g_00385	Pras.g_01690
OG0000641	Prav.g_00388	Pras.g_01692
OG0000642	Prav.g_00389	Pras.g_01693
OG0000643	Prav.g_00390	Pras.g_01694
OG0000644	Prav.g_00391	Pras.g_01695
OG0000645	Prav.g_00392	Pras.g_01696
OG0000646	Prav.g_00393	Pras.g_01697
OG0000647	Prav.g_00394	Pras.g_01698
OG0000648	Prav.g_00396	Pras.g_01700
OG0000649	Prav.g_00397	Pras.g_01701
OG0000650	Prav.g_00398	Pras.g_01702
OG0000651	Prav.g_00399	Pras.g_01703
OG0000652	Prav.g_00400	Pras.g_01704
OG0000653	Prav.g_00401	Pras.g_01705
OG0000654	Prav.g_00403	Pras.g_01707
OG0000655	Prav.g_00405	Pras.g_01709
OG0000656	Prav.g_00406	Pras.g_01710
OG0000657	Prav.g_00407	Pras.g_01711
OG0000658	Prav.g_00408	Pras.g_01712
OG0000659	Prav.g_00409	Pras.g_01713
OG0000660	Prav.g_00410	Pras.g_01714
OG0000661	Prav.g_00411	Pras.g_01715
OG0000662	Prav.g_00412	Pras.g_01716
OG0000663	Prav.g_00413	Pras.g_01717
OG0000664	Prav.g_00414	Pras.g_01718
OG0000665	Prav.g_00415	Pras.g_01719
OG0000666	Prav.g_00416	Pras.g_01720
OG0000667	Prav.g_00417	Pras.g_01721
OG0000668	Prav.g_00418	Pras.g_01722
OG0000669	Prav.g_00420	Pras.g_01724
OG0000670	Prav.g_00421	Pras.g_01725
OG0000671	Prav.g_00422	Pras.g_01726
OG0000672	Prav.g_00423	Pras.g_01727
OG0000673	Prav.g_00424	Pras.g_01728
OG0000674	Prav.g_00425	Pras.g_01729
OG0000675	Prav.g_00427	Pras.g_01731
OG0000676	Prav.g_00428	Pras.g_01732
OG0000677	Prav.g_00430	Pras.g_01734
OG0000678	Prav.g_00432	Pras.g_01736
OG0000679	Prav.g_00433	Pras.g_01737
OG0000680	Prav.g_00434	Pras.g_01738
OG0000681	Prav.g_00435	Pras.g_01739
OG0000682	Prav.g_00436	Pras.g_01740
OG0000683	Prav.g_00438	Pras.g_01742
OG0000684	Prav.g_00439	Pras.g_01743
OG0000685	Prav.g_00440	Pras.g_01744
OG0000686	Prav.g_00441	Pras.g_01745
OG0000687	Prav.g_00442	Pras.g_01746
OG0000688	Prav.g_00443	Pras.g_01747
OG0000689	Prav.g_00444	Pras.g_01748
OG0000690	Prav.g_00445	Pras.g_01749
OG0000691	Prav.g_00446	Pras.g_01750
OG0000692	Prav.g_00448	Pras.g_01752
OG0000693	Prav.g_00449	Pras.g_01753
OG0000694	Prav.g_00450	Pras.g_01754
OG0000695	Prav.g_00451	Pras.g_01755
OG0000696	Prav.g_00452	Pras.g_01756
OG0000697	Prav.g_00454	Pras.g_01758
OG0000698	Prav.g_00456	Pras.g_01760
OG0000699	Prav.g_00457	Pras.g_01761
OG0000700	Prav.g_00483	Pras.g_01788
OG0000701	Prav.g_00487	Pras.g_01791
OG0000702	Prav.g_00490	Pras.g_01792
OG0000703	Prav.g_00491	Pras.g_01793
OG0000704	Prav.g_00492	Pras.g_01794
OG0000705	Prav.g_00493	Pras.g_01795
OG0000706	Prav.g_00494	Pras.g_01796
OG0000707	Prav.g_00496	Pras.g_01798
OG0000708	Prav.g_00497	Pras.g_01799
OG0000709	Prav.g_00499	Pras.g_01801
OG0000710	Prav.g_00500	Pras.g_01802
OG0000711	Prav.g_00501	Pras.g_01803
OG0000712	Prav.g_00502	Pras.g_01804
OG0000713	Prav.g_00503	Pras.g_01805
OG0000714	Prav.g_00505	Pras.g_01807
OG0000715	Prav.g_00506	Pras.g_01808
OG0000716	Prav.g_00508	Pras.g_01810
OG0000717	Prav.g_00509	Pras.g_01811
OG0000718	Prav.g_00510	Pras.g_01812
OG0000719	Prav.g_00512	Pras.g_01814
OG0000720	Prav.g_00513	Pras.g_01815
OG0000721	Prav.g_00515	Pras.g_01818
OG0000722	Prav.g_00516	Pras.g_01819
OG0000723	Prav.g_00517	Pras.g_01820
OG0000724	Prav.g_00519	Pras.g_01821
OG0000725	Prav.g_00520	Pras.g_01822
OG0000726	Prav.g_00521	Pras.g_01823
OG0000727	Prav.g_00522	Pras.g_01824
OG0000728	Prav.g_00523	Pras.g_01825
OG0000729	Prav.g_00524	Pras.g_01826
OG0000730	Prav.g_00525	Pras.g_01827
OG0000731	Prav.g_00526	Pras.g_01828
OG0000732	Prav.g_00527	Pras.g_01829
OG0000733	Prav.g_00528	Pras.g_01830
OG0000734	Prav.g_00529	Pras.g_01831
OG0000735	Prav.g_00530	Pras.g_01833
OG0000736	Prav.g_00531	Pras.g_01834
OG0000737	Prav.g_00532	Pras.g_01835
OG0000738	Prav.g_00533	Pras.g_01836
OG0000739	Prav.g_00534	Pras.g_01837
OG0000740	Prav.g_00535	Pras.g_01838
OG0000741	Prav.g_00536	Pras.g_01839
OG0000742	Prav.g_00538	Pras.g_01841
OG0000743	Prav.g_00539	Pras.g_01842
OG0000744	Prav.g_00540	Pras.g_01843
OG0000745	Prav.g_00541	Pras.g_01844
OG0000746	Prav.g_00542	Pras.g_01845
OG0000747	Prav.g_00543	Pras.g_01846
OG0000748	Prav.g_00544	Pras.g_01847
OG0000749	Prav.g_00545	Pras.g_01848
OG0000750	Prav.g_00546	Pras.g_01849
OG0000751	Prav.g_00547	Pras.g_01850
OG0000752	Prav.g_00548	Pras.g_01851
OG0000753	Prav.g_00550	Pras.g_01853
OG0000754	Prav.g_00551	Pras.g_01854
OG0000755	Prav.g_00552	Pras.g_01855
OG0000756	Prav.g_00553	Pras.g_01856
OG0000757	Prav.g_00554	Pras.g_01857
OG0000758	Prav.g_00555	Pras.g_01858
OG0000759	Prav.g_00557	Pras.g_01860
OG0000760	Prav.g_00558	Pras.g_01861
OG0000761	Prav.g_00559	Pras.g_01862
OG0000762	Prav.g_00561	Pras.g_01864
OG0000763	Prav.g_00562	Pras.g_01865
OG0000764	Prav.g_00563	Pras.g_01866
OG0000765	Prav.g_00564	Pras.g_01867
OG0000766	Prav.g_00565	Pras.g_01868
OG0000767	Prav.g_00567	Pras.g_01870
OG0000768	Prav.g_00568	Pras.g_01871
OG0000769	Prav.g_00569	Pras.g_01872
OG0000770	Prav.g_00570	Pras.g_01873
OG0000771	Prav.g_00571	Pras.g_01874
OG0000772	Prav.g_00572	Pras.g_01875
OG0000773	Prav.g_00573	Pras.g_01876
OG0000774	Prav.g_00574	Pras.g_01877
OG0000775	Prav.g_00575	Pras.g_01878
OG0000776	Prav.g_00577	Pras.g_01881
OG0000777	Prav.g_00579	Pras.g_01883
OG0000778	Prav.g_00580	Pras.g_01884
OG0000779	Prav.g_00581	Pras.g_01885
OG0000780	Prav.g_00583	Pras.g_01887
OG0000781	Prav.g_00585	Pras.g_01889
OG0000782	Prav.g_00586	Pras.g_01890
OG0000783	Prav.g_00902	Pras.g_01903
OG0000784	Prav.g_00904	Pras.g_01905
OG0000785	Prav.g_00905	Pras.g_01906
OG0000786	Prav.g_00906	Pras.g_01907
OG0000787	Prav.g_00907	Pras.g_01908
OG0000788	Prav.g_00911	Pras.g_01912
OG0000789	Prav.g_00913	Pras.g_01914
OG0000790	Prav.g_00914	Pras.g_01915
OG0000791	Prav.g_00915	Pras.g_01916
OG0000792	Prav.g_00916	Pras.g_01917
OG0000793	Prav.g_00917	Pras.g_01918
OG0000794	Prav.g_00919	Pras.g_01920
OG0000795	Prav.g_00922	Pras.g_01923
OG0000796	Prav.g_00923	Pras.g_01924
OG0000797	Prav.g_00925	Pras.g_01926
OG0000798	Prav.g_00926	Pras.g_01927
OG0000799	Prav.g_00927	Pras.g_01928
OG0000800	Prav.g_00928	Pras.g_01929
OG0000801	Prav.g_00931	Pras.g_01932
OG0000802	Prav.g_00932	Pras.g_01933
OG0000803	Prav.g_00934	Pras.g_01935
OG0000804	Prav.g_00935	Pras.g_01936
OG0000805	Prav.g_00936	Pras.g_01937
OG0000806	Prav.g_00938	Pras.g_01939
OG0000807	Prav.g_00242	Pras.g_01964
OG0000808	Prav.g_00252	Pras.g_01973
OG0000809	Prav.g_00255	Pras.g_01976
OG0000810	Prav.g_00256	Pras.g_01977
OG0000811	Prav.g_00263	Pras.g_01984
OG0000812	Prav.g_00004	Pras.g_01988
OG0000813	Prav.g_00008	Pras.g_01992
OG0000814	Prav.g_00010	Pras.g_01994
OG0000815	Prav.g_00019	Pras.g_00009
OG0000816	Prav.g_00034	Pras.g_00024
OG0000817	Prav.g_00035	Pras.g_00025
OG0000818	Prav.g_00039	Pras.g_00030
OG0000819	Prav.g_00046	Pras.g_00037
OG0000820	Prav.g_00050	Pras.g_00041
OG0000821	Prav.g_00052	Pras.g_00043
OG0000822	Prav.g_00053	Pras.g_00044
OG0000823	Prav.g_00054	Pras.g_00045
OG0000824	Prav.g_00055	Pras.g_00046
OG0000825	Prav.g_00056	Pras.g_00047
OG0000826	Prav.g_00057	Pras.g_00048
OG0000827	Prav.g_00058	Pras.g_00049
OG0000828	Prav.g_00059	Pras.g_00050
OG0000829	Prav.g_00060	Pras.g_00051
OG0000830	Prav.g_00061	Pras.g_00052
OG0000831	Prav.g_00064	Pras.g_00055
OG0000832	Prav.g_00066	Pras.g_00057
OG0000833	Prav.g_00067	Pras.g_00058
OG0000834	Prav.g_00068	Pras.g_00059
OG0000835	Prav.g_00069	Pras.g_00060
OG0000836	Prav.g_00070	Pras.g_00061
OG0000837	Prav.g_00072	Pras.g_00063
OG0000838	Prav.g_00073	Pras.g_00064
OG0000839	Prav.g_00074	Pras.g_00065
OG0000840	Prav.g_00075	Pras.g_00066
OG0000841	Prav.g_00076	Pras.g_00067
OG0000842	Prav.g_00077	Pras.g_00068
OG0000843	Prav.g_01868	Pras.g_00069
OG0000844	Prav.g_01867	Pras.g_00070
OG0000845	Prav.g_01866	Pras.g_00071
OG0000846	Prav.g_01863	Pras.g_00074
OG0000847	Prav.g_01861	Pras.g_00076
OG0000848	Prav.g_01860	Pras.g_00077
OG0000849	Prav.g_01859	Pras.g_00078
OG0000850	Prav.g_01858	Pras.g_00079
OG0000851	Prav.g_01857	Pras.g_00080
OG0000852	Prav.g_01855	Pras.g_00082
OG0000853	Prav.g_01854	Pras.g_00083
OG0000854	Prav.g_01852	Pras.g_00085
OG0000855	Prav.g_01851	Pras.g_00086
OG0000856	Prav.g_01850	Pras.g_00087
OG0000857	Prav.g_01849	Pras.g_00088
OG0000858	Prav.g_01848	Pras.g_00089
OG0000859	Prav.g_01847	Pras.g_00090
OG0000860	Prav.g_01846	Pras.g_00091
OG0000861	Prav.g_01845	Pras.g_00092
OG0000862	Prav.g_01844	Pras.g_00093
OG0000863	Prav.g_01843	Pras.g_00094
OG0000864	Prav.g_01842	Pras.g_00095
OG0000865	Prav.g_01841	Pras.g_00097
OG0000866	Prav.g_01840	Pras.g_00098
OG0000867	Prav.g_01839	Pras.g_00099
OG0000868	Prav.g_01838	Pras.g_00100
OG0000869	Prav.g_01836	Pras.g_00102
OG0000870	Prav.g_01835	Pras.g_00103
OG0000871	Prav.g_01833	Pras.g_00105
OG0000872	Prav.g_01832	Pras.g_00106
OG0000873	Prav.g_01830	Pras.g_00108
OG0000874	Prav.g_01829	Pras.g_00109
OG0000875	Prav.g_01828	Pras.g_00110
OG0000876	Prav.g_01827	Pras.g_00111
OG0000877	Prav.g_01825	Pras.g_00113
OG0000878	Prav.g_01409	Pras.g_00178
OG0000879	Prav.g_01427	Pras.g_00197
OG0000880	Prav.g_01428	Pras.g_00198
OG0000881	Prav.g_01429	Pras.g_00199
OG0000882	Prav.g_01430	Pras.g_00200
OG0000883	Prav.g_01431	Pras.g_00201
OG0000884	Prav.g_01433	Pras.g_00204
OG0000885	Prav.g_01434	Pras.g_00205
OG0000886	Prav.g_01435	Pras.g_00206
OG0000887	Prav.g_01436	Pras.g_00207
OG0000888	Prav.g_01437	Pras.g_00208
OG0000889	Prav.g_01440	Pras.g_00211
OG0000890	Prav.g_01441	Pras.g_00212
OG0000891	Prav.g_01442	Pras.g_00213
OG0000892	Prav.g_01444	Pras.g_00214
OG0000893	Prav.g_01445	Pras.g_00216
OG0000894	Prav.g_01446	Pras.g_00217
OG0000895	Prav.g_01447	Pras.g_00218
OG0000896	Prav.g_01448	Pras.g_00219
OG0000897	Prav.g_01449	Pras.g_00220
OG0000898	Prav.g_01451	Pras.g_00223
OG0000899	Prav.g_01452	Pras.g_00224
OG0000900	Prav.g_01455	Pras.g_00232
OG0000901	Prav.g_01459	Pras.g_00236
OG0000902	Prav.g_01460	Pras.g_00237
OG0000903	Prav.g_01461	Pras.g_00238
OG0000904	Prav.g_01463	Pras.g_00240
OG0000905	Prav.g_01465	Pras.g_00242
OG0000906	Prav.g_01467	Pras.g_00244
OG0000907	Prav.g_01468	Pras.g_00245
OG0000908	Prav.g_01471	Pras.g_00248
OG0000909	Prav.g_01475	Pras.g_00252
OG0000910	Prav.g_01476	Pras.g_00253
OG0000911	Prav.g_01477	Pras.g_00254
OG0000912	Prav.g_01478	Pras.g_00255
OG0000913	Prav.g_01479	Pras.g_00256
OG0000914	Prav.g_01480	Pras.g_00257
OG0000915	Prav.g_01481	Pras.g_00258
OG0000916	Prav.g_01482	Pras.g_00259
OG0000917	Prav.g_01483	Pras.g_00260
OG0000918	Prav.g_01484	Pras.g_00261
OG0000919	Prav.g_01485	Pras.g_00262
OG0000920	Prav.g_01486	Pras.g_00263
OG0000921	Prav.g_01487	Pras.g_00264
OG0000922	Prav.g_01488	Pras.g_00265
OG0000923	Prav.g_01489	Pras.g_00266
OG0000924	Prav.g_01490	Pras.g_00267
OG0000925	Prav.g_01491	Pras.g_00268
OG0000926	Prav.g_01505	Pras.g_00289
OG0000927	Prav.g_01560	Pras.g_00332
OG0000928	Prav.g_01561	Pras.g_00333
OG0000929	Prav.g_01562	Pras.g_00334
OG0000930	Prav.g_01563	Pras.g_00335
OG0000931	Prav.g_01564	Pras.g_00336
OG0000932	Prav.g_01566	Pras.g_00338
OG0000933	Prav.g_01567	Pras.g_00339
OG0000934	Prav.g_01568	Pras.g_00340
OG0000935	Prav.g_01569	Pras.g_00341
OG0000936	Prav.g_01570	Pras.g_00342
OG0000937	Prav.g_01571	Pras.g_00343
OG0000938	Prav.g_01572	Pras.g_00344
OG0000939	Prav.g_01573	Pras.g_00345
OG0000940	Prav.g_01574	Pras.g_00346
OG0000941	Prav.g_01576	Pras.g_00348
OG0000942	Prav.g_01577	Pras.g_00349
OG0000943	Prav.g_01580	Pras.g_00352
OG0000944	Prav.g_01581	Pras.g_00353
OG0000945	Prav.g_01582	Pras.g_00354
OG0000946	Prav.g_01583	Pras.g_00355
OG0000947	Prav.g_01584	Pras.g_00356
OG0000948	Prav.g_01585	Pras.g_00357
OG0000949	Prav.g_01586	Pras.g_00358
OG0000950	Prav.g_01587	Pras.g_00359
OG0000951	Prav.g_01588	Pras.g_00360
OG0000952	Prav.g_01589	Pras.g_00361
OG0000953	Prav.g_01590	Pras.g_00362
OG0000954	Prav.g_01591	Pras.g_00363
OG0000955	Prav.g_01592	Pras.g_00364
OG0000956	Prav.g_01593	Pras.g_00365
OG0000957	Prav.g_01594	Pras.g_00366
OG0000958	Prav.g_01595	Pras.g_00367
OG0000959	Prav.g_01596	Pras.g_00368
OG0000960	Prav.g_01597	Pras.g_00369
OG0000961	Prav.g_01601	Pras.g_00373
OG0000962	Prav.g_01602	Pras.g_00374
OG0000963	Prav.g_01603	Pras.g_00375
OG0000964	Prav.g_01605	Pras.g_00377
OG0000965	Prav.g_01606	Pras.g_00378
OG0000966	Prav.g_01607	Pras.g_00379
OG0000967	Prav.g_01608	Pras.g_00380
OG0000968	Prav.g_01609	Pras.g_00381
OG0000969	Prav.g_01610	Pras.g_00382
OG0000970	Prav.g_01611	Pras.g_00384
OG0000971	Prav.g_01612	Pras.g_00385
OG0000972	Prav.g_01613	Pras.g_00386
OG0000973	Prav.g_01614	Pras.g_00387
OG0000974	Prav.g_01616	Pras.g_00389
OG0000975	Prav.g_01619	Pras.g_00392
OG0000976	Prav.g_01621	Pras.g_00394
OG0000977	Prav.g_01622	Pras.g_00395
OG0000978	Prav.g_01623	Pras.g_00396
OG0000979	Prav.g_01625	Pras.g_00399
OG0000980	Prav.g_01626	Pras.g_00400
OG0000981	Prav.g_01627	Pras.g_00401
OG0000982	Prav.g_01628	Pras.g_00402
OG0000983	Prav.g_01630	Pras.g_00405
OG0000984	Prav.g_01631	Pras.g_00406
OG0000985	Prav.g_01632	Pras.g_00407
OG0000986	Prav.g_01633	Pras.g_00408
OG0000987	Prav.g_01634	Pras.g_00409
OG0000988	Prav.g_01635	Pras.g_00410
OG0000989	Prav.g_01636	Pras.g_00411
OG0000990	Prav.g_01637	Pras.g_00412
OG0000991	Prav.g_01638	Pras.g_00413
OG0000992	Prav.g_01639	Pras.g_00414
OG0000993	Prav.g_01640	Pras.g_00415
OG0000994	Prav.g_01641	Pras.g_00416
OG0000995	Prav.g_01642	Pras.g_00417
OG0000996	Prav.g_01643	Pras.g_00418
OG0000997	Prav.g_01644	Pras.g_00419
OG0000998	Prav.g_01645	Pras.g_00420
OG0000999	Prav.g_01646	Pras.g_00421
OG0001000	Prav.g_01647	Pras.g_00422
OG0001001	Prav.g_01649	Pras.g_00424
OG0001002	Prav.g_01650	Pras.g_00425
OG0001003	Prav.g_01651	Pras.g_00426
OG0001004	Prav.g_01652	Pras.g_00427
OG0001005	Prav.g_01653	Pras.g_00428
OG0001006	Prav.g_01654	Pras.g_00429
OG0001007	Prav.g_01655	Pras.g_00430
OG0001008	Prav.g_01657	Pras.g_00432
OG0001009	Prav.g_01658	Pras.g_00433
OG0001010	Prav.g_01664	Pras.g_00441
OG0001011	Prav.g_01671	Pras.g_00448
OG0001012	Prav.g_01699	Pras.g_00473
OG0001013	Prav.g_01755	Pras.g_00544
OG0001014	Prav.g_01756	Pras.g_00545
OG0001015	Prav.g_01762	Pras.g_00551
OG0001016	Prav.g_01763	Pras.g_00552
OG0001017	Prav.g_01764	Pras.g_00553
OG0001018	Prav.g_01765	Pras.g_00554
OG0001019	Prav.g_01767	Pras.g_00556
OG0001020	Prav.g_01768	Pras.g_00557
OG0001021	Prav.g_01769	Pras.g_00558
OG0001022	Prav.g_01770	Pras.g_00559
OG0001023	Prav.g_01771	Pras.g_00560
OG0001024	Prav.g_01772	Pras.g_00561
OG0001025	Prav.g_01773	Pras.g_00562
OG0001026	Prav.g_01775	Pras.g_00564
OG0001027	Prav.g_01776	Pras.g_00565
OG0001028	Prav.g_01777	Pras.g_00566
OG0001029	Prav.g_01778	Pras.g_00567
OG0001030	Prav.g_01779	Pras.g_00568
OG0001031	Prav.g_01780	Pras.g_00569
OG0001032	Prav.g_01781	Pras.g_00570
OG0001033	Prav.g_01782	Pras.g_00571
OG0001034	Prav.g_01783	Pras.g_00572
OG0001035	Prav.g_01785	Pras.g_00574
OG0001036	Prav.g_01786	Pras.g_00575
OG0001037	Prav.g_01787	Pras.g_00576
OG0001038	Prav.g_01788	Pras.g_00577
OG0001039	Prav.g_01789	Pras.g_00578
OG0001040	Prav.g_01790	Pras.g_00579
OG0001041	Prav.g_01791	Pras.g_00580
OG0001042	Prav.g_01792	Pras.g_00581
OG0001043	Prav.g_01793	Pras.g_00582
OG0001044	Prav.g_01794	Pras.g_00583
OG0001045	Prav.g_01795	Pras.g_00584
OG0001046	Prav.g_01796	Pras.g_00585
OG0001047	Prav.g_01799	Pras.g_00588
OG0001048	Prav.g_01801	Pras.g_00590
OG0001049	Prav.g_01802	Pras.g_00591
OG0001050	Prav.g_01803	Pras.g_00592
OG0001051	Prav.g_01804	Pras.g_00593
OG0001052	Prav.g_01805	Pras.g_00594
OG0001053	Prav.g_01807	Pras.g_00596
OG0001054	Prav.g_01809	Pras.g_00598
OG0001055	Prav.g_01810	Pras.g_00599
OG0001056	Prav.g_01811	Pras.g_00600
OG0001057	Prav.g_01812	Pras.g_00601
OG0001058	Prav.g_01813	Pras.g_00602
OG0001059	Prav.g_01814	Pras.g_00603
OG0001060	Prav.g_01815	Pras.g_00604
OG0001061	Prav.g_01816	Pras.g_00605
OG0001062	Prav.g_01817	Pras.g_00606
OG0001063	Prav.g_01818	Pras.g_00607
OG0001064	Prav.g_00264	Pras.g_00609
OG0001065	Prav.g_00268	Pras.g_00613
OG0001066	Prav.g_00269	Pras.g_00614
OG0001067	Prav.g_00270	Pras.g_00615
OG0001068	Prav.g_00272	Pras.g_00617
OG0001069	Prav.g_00273	Pras.g_00618
OG0001070	Prav.g_00274	Pras.g_00619
OG0001071	Prav.g_00275	Pras.g_00620
OG0001072	Prav.g_00276	Pras.g_00621
OG0001073	Prav.g_00277	Pras.g_00622
OG0001074	Prav.g_00278	Pras.g_00623
OG0001075	Prav.g_00279	Pras.g_00624
OG0001076	Prav.g_00280	Pras.g_00625
OG0001077	Prav.g_00281	Pras.g_00626
OG0001078	Prav.g_00282	Pras.g_00627
OG0001079	Prav.g_00283	Pras.g_00628
OG0001080	Prav.g_00284	Pras.g_00629
OG0001081	Prav.g_00287	Pras.g_00632
OG0001082	Prav.g_00288	Pras.g_00633
OG0001083	Prav.g_00289	Pras.g_00634
OG0001084	Prav.g_00291	Pras.g_00636
OG0001085	Prav.g_00292	Pras.g_00637
OG0001086	Prav.g_00293	Pras.g_00638
OG0001087	Prav.g_00294	Pras.g_00639
OG0001088	Prav.g_00295	Pras.g_00640
OG0001089	Prav.g_00590	Pras.g_00645
OG0001090	Prav.g_00592	Pras.g_00647
OG0001091	Prav.g_00593	Pras.g_00648
OG0001092	Prav.g_00594	Pras.g_00649
OG0001093	Prav.g_00595	Pras.g_00650
OG0001094	Prav.g_00596	Pras.g_00651
OG0001095	Prav.g_00597	Pras.g_00652
OG0001096	Prav.g_00598	Pras.g_00653
OG0001097	Prav.g_00599	Pras.g_00654
OG0001098	Prav.g_00600	Pras.g_00655
OG0001099	Prav.g_00601	Pras.g_00656
OG0001100	Prav.g_00602	Pras.g_00657
OG0001101	Prav.g_00603	Pras.g_00658
OG0001102	Prav.g_00604	Pras.g_00659
OG0001103	Prav.g_00605	Pras.g_00660
OG0001104	Prav.g_00606	Pras.g_00661
OG0001105	Prav.g_00607	Pras.g_00662
OG0001106	Prav.g_00608	Pras.g_00663
OG0001107	Prav.g_00609	Pras.g_00664
OG0001108	Prav.g_00610	Pras.g_00665
OG0001109	Prav.g_00611	Pras.g_00666
OG0001110	Prav.g_00612	Pras.g_00667
OG0001111	Prav.g_00613	Pras.g_00668
OG0001112	Prav.g_00614	Pras.g_00669
OG0001113	Prav.g_00615	Pras.g_00670
OG0001114	Prav.g_00616	Pras.g_00671
OG0001115	Prav.g_00617	Pras.g_00672
OG0001116	Prav.g_00618	Pras.g_00673
OG0001117	Prav.g_00619	Pras.g_00674
OG0001118	Prav.g_00620	Pras.g_00675
OG0001119	Prav.g_00621	Pras.g_00676
OG0001120	Prav.g_00622	Pras.g_00677
OG0001121	Prav.g_00624	Pras.g_00679
OG0001122	Prav.g_00625	Pras.g_00680
OG0001123	Prav.g_00626	Pras.g_00681
OG0001124	Prav.g_00628	Pras.g_00683
OG0001125	Prav.g_00630	Pras.g_00685
OG0001126	Prav.g_00631	Pras.g_00686
OG0001127	Prav.g_00633	Pras.g_00688
OG0001128	Prav.g_00634	Pras.g_00689
OG0001129	Prav.g_00635	Pras.g_00690
OG0001130	Prav.g_00638	Pras.g_00693
OG0001131	Prav.g_00639	Pras.g_00694
OG0001132	Prav.g_00640	Pras.g_00695
OG0001133	Prav.g_00641	Pras.g_00696
OG0001134	Prav.g_00642	Pras.g_00697
OG0001135	Prav.g_00643	Pras.g_00698
OG0001136	Prav.g_00644	Pras.g_00699
OG0001137	Prav.g_00645	Pras.g_00700
OG0001138	Prav.g_00646	Pras.g_00701
OG0001139	Prav.g_00647	Pras.g_00702
OG0001140	Prav.g_00648	Pras.g_00703
OG0001141	Prav.g_00649	Pras.g_00704
OG0001142	Prav.g_00653	Pras.g_00707
OG0001143	Prav.g_00654	Pras.g_00708
OG0001144	Prav.g_00655	Pras.g_00709
OG0001145	Prav.g_00656	Pras.g_00710
OG0001146	Prav.g_00657	Pras.g_00711
OG0001147	Prav.g_00658	Pras.g_00712
OG0001148	Prav.g_00659	Pras.g_00713
