Orthogroup	Prav	Prbm
OG0000545	Prav.g_01219	Prbm.g_00652
OG0000546	Prav.g_01220	Prbm.g_00653
OG0000547	Prav.g_01222	Prbm.g_00654
OG0000548	Prav.g_01223	Prbm.g_00656
OG0000549	Prav.g_01224	Prbm.g_00657
OG0000550	Prav.g_01225	Prbm.g_00658
OG0000551	Prav.g_01226	Prbm.g_00659
OG0000552	Prav.g_01227	Prbm.g_00660
OG0000553	Prav.g_01228	Prbm.g_00661
OG0000554	Prav.g_01229	Prbm.g_00662
OG0000555	Prav.g_01230	Prbm.g_00663
OG0000556	Prav.g_01231	Prbm.g_00664
OG0000557	Prav.g_01232	Prbm.g_00665
OG0000558	Prav.g_01233	Prbm.g_00666
OG0000559	Prav.g_01234	Prbm.g_00667
OG0000560	Prav.g_01236	Prbm.g_00669
OG0000561	Prav.g_01237	Prbm.g_00670
OG0000562	Prav.g_01238	Prbm.g_00671
OG0000563	Prav.g_01239	Prbm.g_00672
OG0000564	Prav.g_01240	Prbm.g_00673
OG0000565	Prav.g_01241	Prbm.g_00674
OG0000566	Prav.g_01242	Prbm.g_00675
OG0000567	Prav.g_01243	Prbm.g_00676
OG0000568	Prav.g_01244	Prbm.g_00677
OG0000569	Prav.g_01245	Prbm.g_00678
OG0000570	Prav.g_01246	Prbm.g_00679
OG0000571	Prav.g_01247	Prbm.g_00680
OG0000572	Prav.g_01248	Prbm.g_00681
OG0000573	Prav.g_01251	Prbm.g_00684
OG0000574	Prav.g_01252	Prbm.g_00685
OG0000575	Prav.g_01253	Prbm.g_00686
OG0000576	Prav.g_01254	Prbm.g_00687
OG0000577	Prav.g_01255	Prbm.g_00688
OG0000578	Prav.g_01256	Prbm.g_00689
OG0000579	Prav.g_01257	Prbm.g_00690
OG0000580	Prav.g_01258	Prbm.g_00691
OG0000581	Prav.g_01259	Prbm.g_00692
OG0000582	Prav.g_01260	Prbm.g_00693
OG0000583	Prav.g_01261	Prbm.g_00694
OG0000584	Prav.g_01262	Prbm.g_00696
OG0000585	Prav.g_01263	Prbm.g_00697
OG0000586	Prav.g_01265	Prbm.g_00699
OG0000587	Prav.g_01266	Prbm.g_00700
OG0000588	Prav.g_01268	Prbm.g_00703
OG0000589	Prav.g_01269	Prbm.g_00704
OG0000590	Prav.g_01271	Prbm.g_00706
OG0000591	Prav.g_01277	Prbm.g_00713
OG0000592	Prav.g_01278	Prbm.g_00714
OG0000593	Prav.g_01279	Prbm.g_00716
OG0000594	Prav.g_01281	Prbm.g_00719
OG0000595	Prav.g_01282	Prbm.g_00720
OG0000596	Prav.g_01283	Prbm.g_00722
OG0000597	Prav.g_01285	Prbm.g_00724
OG0000598	Prav.g_01286	Prbm.g_00725
OG0000599	Prav.g_01287	Prbm.g_00726
OG0000600	Prav.g_01288	Prbm.g_00727
OG0000601	Prav.g_01290	Prbm.g_00730
OG0000602	Prav.g_01291	Prbm.g_00731
OG0000603	Prav.g_01292	Prbm.g_00732
OG0000604	Prav.g_01293	Prbm.g_01483
OG0000605	Prav.g_01294	Prbm.g_00733
OG0000606	Prav.g_01295	Prbm.g_00734
OG0000607	Prav.g_01297	Prbm.g_00736
OG0000608	Prav.g_01298	Prbm.g_00737
OG0000609	Prav.g_01312	Prbm.g_02220
OG0000610	Prav.g_01313	Prbm.g_01326
OG0000611	Prav.g_00307	Prbm.g_00743
OG0000612	Prav.g_00308	Prbm.g_00744
OG0000613	Prav.g_00309	Prbm.g_00745
OG0000614	Prav.g_00310	Prbm.g_00746
OG0000615	Prav.g_00312	Prbm.g_00748
OG0000616	Prav.g_00313	Prbm.g_00749
OG0000617	Prav.g_00314	Prbm.g_00750
OG0000618	Prav.g_00315	Prbm.g_00751
OG0000619	Prav.g_00316	Prbm.g_00752
OG0000620	Prav.g_00317	Prbm.g_00753
OG0000621	Prav.g_00318	Prbm.g_00754
OG0000622	Prav.g_00319	Prbm.g_00755
OG0000623	Prav.g_00320	Prbm.g_00756
OG0000624	Prav.g_00321	Prbm.g_00758
OG0000625	Prav.g_00322	Prbm.g_00759
OG0000626	Prav.g_00323	Prbm.g_00760
OG0000627	Prav.g_00324	Prbm.g_00762
OG0000628	Prav.g_00325	Prbm.g_00763
OG0000629	Prav.g_00326	Prbm.g_00764
OG0000630	Prav.g_00327	Prbm.g_00765
OG0000631	Prav.g_00329	Prbm.g_00767
OG0000632	Prav.g_00343	Prbm.g_01151
OG0000633	Prav.g_00346	Prbm.g_00111
OG0000634	Prav.g_00362	Prbm.g_01094
OG0000635	Prav.g_00364	Prbm.g_00980
OG0000636	Prav.g_00365	Prbm.g_00979
OG0000637	Prav.g_00366	Prbm.g_00978
OG0000638	Prav.g_00373	Prbm.g_00395
OG0000639	Prav.g_00383	Prbm.g_00955
OG0000640	Prav.g_00385	Prbm.g_00957
OG0000641	Prav.g_00388	Prbm.g_00959
OG0000642	Prav.g_00389	Prbm.g_00960
OG0000643	Prav.g_00390	Prbm.g_00961
OG0000644	Prav.g_00391	Prbm.g_00808
OG0000645	Prav.g_00392	Prbm.g_00809
OG0000646	Prav.g_00393	Prbm.g_00810
OG0000647	Prav.g_00394	Prbm.g_00811
OG0000648	Prav.g_00396	Prbm.g_00813
OG0000649	Prav.g_00397	Prbm.g_00814
OG0000650	Prav.g_00398	Prbm.g_00815
OG0000651	Prav.g_00399	Prbm.g_00816
OG0000652	Prav.g_00400	Prbm.g_00817
OG0000653	Prav.g_00401	Prbm.g_00818
OG0000654	Prav.g_00403	Prbm.g_00820
OG0000655	Prav.g_00405	Prbm.g_00822
OG0000656	Prav.g_00406	Prbm.g_00823
OG0000657	Prav.g_00407	Prbm.g_00824
OG0000658	Prav.g_00408	Prbm.g_00825
OG0000659	Prav.g_00409	Prbm.g_00826
OG0000660	Prav.g_00410	Prbm.g_00827
OG0000661	Prav.g_00411	Prbm.g_00829
OG0000662	Prav.g_00412	Prbm.g_00831
OG0000663	Prav.g_00413	Prbm.g_00832
OG0000664	Prav.g_00414	Prbm.g_00833
OG0000665	Prav.g_00415	Prbm.g_00834
OG0000666	Prav.g_00416	Prbm.g_00835
OG0000667	Prav.g_00417	Prbm.g_00836
OG0000668	Prav.g_00418	Prbm.g_00837
OG0000669	Prav.g_00420	Prbm.g_00839
OG0000670	Prav.g_00421	Prbm.g_00840
OG0000671	Prav.g_00422	Prbm.g_00841
OG0000672	Prav.g_00423	Prbm.g_00842
OG0000673	Prav.g_00424	Prbm.g_00843
OG0000674	Prav.g_00425	Prbm.g_00844
OG0000675	Prav.g_00427	Prbm.g_00845
OG0000676	Prav.g_00428	Prbm.g_00846
OG0000677	Prav.g_00430	Prbm.g_00848
OG0000678	Prav.g_00432	Prbm.g_00850
OG0000679	Prav.g_00433	Prbm.g_00852
OG0000680	Prav.g_00434	Prbm.g_00853
OG0000681	Prav.g_00435	Prbm.g_00854
OG0000682	Prav.g_00436	Prbm.g_00855
OG0000683	Prav.g_00438	Prbm.g_00857
OG0000684	Prav.g_00439	Prbm.g_00858
OG0000685	Prav.g_00440	Prbm.g_00859
OG0000686	Prav.g_00441	Prbm.g_00860
OG0000687	Prav.g_00442	Prbm.g_00861
OG0000688	Prav.g_00443	Prbm.g_00862
OG0000689	Prav.g_00444	Prbm.g_00863
OG0000690	Prav.g_00445	Prbm.g_00864
OG0000691	Prav.g_00446	Prbm.g_00865
OG0000692	Prav.g_00448	Prbm.g_00867
OG0000693	Prav.g_00449	Prbm.g_00868
OG0000694	Prav.g_00450	Prbm.g_00869
OG0000695	Prav.g_00451	Prbm.g_00870
OG0000696	Prav.g_00452	Prbm.g_00871
OG0000697	Prav.g_00454	Prbm.g_00873
OG0000698	Prav.g_00456	Prbm.g_00877
OG0000699	Prav.g_00457	Prbm.g_00878
OG0000700	Prav.g_00483	Prbm.g_00911
OG0000701	Prav.g_00487	Prbm.g_00914
OG0000702	Prav.g_00490	Prbm.g_00919
OG0000703	Prav.g_00491	Prbm.g_00921
OG0000704	Prav.g_00492	Prbm.g_00922
OG0000705	Prav.g_00493	Prbm.g_00923
OG0000706	Prav.g_00494	Prbm.g_00924
OG0000707	Prav.g_00496	Prbm.g_00926
OG0000708	Prav.g_00497	Prbm.g_00927
OG0000709	Prav.g_00499	Prbm.g_00929
OG0000710	Prav.g_00500	Prbm.g_00930
OG0000711	Prav.g_00501	Prbm.g_00931
OG0000712	Prav.g_00502	Prbm.g_00932
OG0000713	Prav.g_00503	Prbm.g_00933
OG0000714	Prav.g_00505	Prbm.g_00935
OG0000715	Prav.g_00506	Prbm.g_00936
OG0000716	Prav.g_00508	Prbm.g_00939
OG0000717	Prav.g_00509	Prbm.g_00940
OG0000718	Prav.g_00510	Prbm.g_00941
OG0000719	Prav.g_00512	Prbm.g_00943
OG0000720	Prav.g_00513	Prbm.g_00944
OG0000721	Prav.g_00515	Prbm.g_00946
OG0000722	Prav.g_00516	Prbm.g_00947
OG0000723	Prav.g_00517	Prbm.g_00948
OG0000724	Prav.g_00519	Prbm.g_00793
OG0000725	Prav.g_00520	Prbm.g_00794
OG0000726	Prav.g_00521	Prbm.g_00795
OG0000727	Prav.g_00522	Prbm.g_00796
OG0000728	Prav.g_00523	Prbm.g_00797
OG0000729	Prav.g_00524	Prbm.g_00798
OG0000730	Prav.g_00525	Prbm.g_00799
OG0000731	Prav.g_00526	Prbm.g_00800
OG0000732	Prav.g_00527	Prbm.g_00801
OG0000733	Prav.g_00528	Prbm.g_00802
OG0000734	Prav.g_00529	Prbm.g_00803
OG0000735	Prav.g_00530	Prbm.g_00805
OG0000736	Prav.g_00531	Prbm.g_00806
OG0000737	Prav.g_00532	Prbm.g_00807
OG0000738	Prav.g_00533	Prbm.g_00962
OG0000739	Prav.g_00534	Prbm.g_00963
OG0000740	Prav.g_00535	Prbm.g_00964
OG0000741	Prav.g_00536	Prbm.g_00965
OG0000742	Prav.g_00538	Prbm.g_00967
OG0000743	Prav.g_00539	Prbm.g_00968
OG0000744	Prav.g_00540	Prbm.g_00969
OG0000745	Prav.g_00541	Prbm.g_00970
OG0000746	Prav.g_00542	Prbm.g_00971
OG0000747	Prav.g_00543	Prbm.g_00972
OG0000748	Prav.g_00544	Prbm.g_00973
OG0000749	Prav.g_00545	Prbm.g_00974
OG0000750	Prav.g_00546	Prbm.g_00975
OG0000751	Prav.g_00547	Prbm.g_00976
OG0000752	Prav.g_00548	Prbm.g_00889
OG0000753	Prav.g_00550	Prbm.g_00981
OG0000754	Prav.g_00551	Prbm.g_00982
OG0000755	Prav.g_00552	Prbm.g_00983
OG0000756	Prav.g_00553	Prbm.g_00985
OG0000757	Prav.g_00554	Prbm.g_00986
OG0000758	Prav.g_00555	Prbm.g_00987
OG0000759	Prav.g_00557	Prbm.g_00989
OG0000760	Prav.g_00558	Prbm.g_00990
OG0000761	Prav.g_00559	Prbm.g_00991
OG0000762	Prav.g_00561	Prbm.g_00993
OG0000763	Prav.g_00562	Prbm.g_00994
OG0000764	Prav.g_00563	Prbm.g_00995
OG0000765	Prav.g_00564	Prbm.g_00996
OG0000766	Prav.g_00565	Prbm.g_00997
OG0000767	Prav.g_00567	Prbm.g_00999
OG0000768	Prav.g_00568	Prbm.g_01000
OG0000769	Prav.g_00569	Prbm.g_01001
OG0000770	Prav.g_00570	Prbm.g_01002
OG0000771	Prav.g_00571	Prbm.g_01003
OG0000772	Prav.g_00572	Prbm.g_00102
OG0000773	Prav.g_00573	Prbm.g_01004
OG0000774	Prav.g_00574	Prbm.g_01005
OG0000775	Prav.g_00575	Prbm.g_01006
OG0000776	Prav.g_00577	Prbm.g_01007
OG0000777	Prav.g_00579	Prbm.g_01009
OG0000778	Prav.g_00580	Prbm.g_01010
OG0000779	Prav.g_00581	Prbm.g_01011
OG0000780	Prav.g_00583	Prbm.g_01013
OG0000781	Prav.g_00585	Prbm.g_01014
OG0000782	Prav.g_00586	Prbm.g_01015
OG0000783	Prav.g_00902	Prbm.g_01031
OG0000784	Prav.g_00904	Prbm.g_01032
OG0000785	Prav.g_00905	Prbm.g_01033
OG0000786	Prav.g_00906	Prbm.g_01034
OG0000787	Prav.g_00907	Prbm.g_01035
OG0000788	Prav.g_00911	Prbm.g_01039
OG0000789	Prav.g_00913	Prbm.g_01042
OG0000790	Prav.g_00914	Prbm.g_00888
OG0000791	Prav.g_00915	Prbm.g_01043
OG0000792	Prav.g_00916	Prbm.g_01044
OG0000793	Prav.g_00917	Prbm.g_01045
OG0000794	Prav.g_00919	Prbm.g_01048
OG0000795	Prav.g_00922	Prbm.g_01052
OG0000796	Prav.g_00923	Prbm.g_01053
OG0000797	Prav.g_00925	Prbm.g_01056
OG0000798	Prav.g_00926	Prbm.g_01057
OG0000799	Prav.g_00927	Prbm.g_01058
OG0000800	Prav.g_00928	Prbm.g_01059
OG0000801	Prav.g_00931	Prbm.g_01062
OG0000802	Prav.g_00932	Prbm.g_01063
OG0000803	Prav.g_00934	Prbm.g_00887
OG0000804	Prav.g_00935	Prbm.g_00886
OG0000805	Prav.g_00936	Prbm.g_00885
OG0000806	Prav.g_00938	Prbm.g_00883
OG0000807	Prav.g_00242	Prbm.g_00894
OG0000808	Prav.g_00252	Prbm.g_01103
OG0000809	Prav.g_00255	Prbm.g_01085
OG0000810	Prav.g_00256	Prbm.g_01806
OG0000811	Prav.g_00263	Prbm.g_02104
OG0000812	Prav.g_00004	Prbm.g_00398
OG0000813	Prav.g_00008	Prbm.g_00406
OG0000814	Prav.g_00010	Prbm.g_01803
OG0000815	Prav.g_00019	Prbm.g_01079
OG0000816	Prav.g_00034	Prbm.g_01911
OG0000817	Prav.g_00035	Prbm.g_01912
OG0000818	Prav.g_00039	Prbm.g_01123
OG0000819	Prav.g_00046	Prbm.g_01571
OG0000820	Prav.g_00050	Prbm.g_01565
OG0000821	Prav.g_00052	Prbm.g_01563
OG0000822	Prav.g_00053	Prbm.g_01562
OG0000823	Prav.g_00054	Prbm.g_01561
OG0000824	Prav.g_00055	Prbm.g_01560
OG0000825	Prav.g_00056	Prbm.g_01559
OG0000826	Prav.g_00057	Prbm.g_01558
OG0000827	Prav.g_00058	Prbm.g_01557
OG0000828	Prav.g_00059	Prbm.g_01556
OG0000829	Prav.g_00060	Prbm.g_01555
OG0000830	Prav.g_00061	Prbm.g_01553
OG0000831	Prav.g_00064	Prbm.g_01550
OG0000832	Prav.g_00066	Prbm.g_01548
OG0000833	Prav.g_00067	Prbm.g_01547
OG0000834	Prav.g_00068	Prbm.g_01545
OG0000835	Prav.g_00069	Prbm.g_01544
OG0000836	Prav.g_00070	Prbm.g_01543
OG0000837	Prav.g_00072	Prbm.g_01540
OG0000838	Prav.g_00073	Prbm.g_01539
OG0000839	Prav.g_00074	Prbm.g_01538
OG0000840	Prav.g_00075	Prbm.g_01537
OG0000841	Prav.g_00076	Prbm.g_01536
OG0000842	Prav.g_00077	Prbm.g_01534
OG0000843	Prav.g_01868	Prbm.g_01533
OG0000844	Prav.g_01867	Prbm.g_01532
OG0000845	Prav.g_01866	Prbm.g_01531
OG0000846	Prav.g_01863	Prbm.g_01529
OG0000847	Prav.g_01861	Prbm.g_01527
OG0000848	Prav.g_01860	Prbm.g_01525
OG0000849	Prav.g_01859	Prbm.g_01524
OG0000850	Prav.g_01858	Prbm.g_01523
OG0000851	Prav.g_01857	Prbm.g_01520
OG0000852	Prav.g_01855	Prbm.g_01518
OG0000853	Prav.g_01854	Prbm.g_01516
OG0000854	Prav.g_01852	Prbm.g_01514
OG0000855	Prav.g_01851	Prbm.g_01513
OG0000856	Prav.g_01850	Prbm.g_01512
OG0000857	Prav.g_01849	Prbm.g_01511
OG0000858	Prav.g_01848	Prbm.g_01510
OG0000859	Prav.g_01847	Prbm.g_01509
OG0000860	Prav.g_01846	Prbm.g_01508
OG0000861	Prav.g_01845	Prbm.g_01507
OG0000862	Prav.g_01844	Prbm.g_01506
OG0000863	Prav.g_01843	Prbm.g_01505
OG0000864	Prav.g_01842	Prbm.g_01504
OG0000865	Prav.g_01841	Prbm.g_01503
OG0000866	Prav.g_01840	Prbm.g_01502
OG0000867	Prav.g_01839	Prbm.g_01501
OG0000868	Prav.g_01838	Prbm.g_01500
OG0000869	Prav.g_01836	Prbm.g_01498
OG0000870	Prav.g_01835	Prbm.g_01497
OG0000871	Prav.g_01833	Prbm.g_01496
OG0000872	Prav.g_01832	Prbm.g_01495
OG0000873	Prav.g_01830	Prbm.g_01494
OG0000874	Prav.g_01829	Prbm.g_01493
OG0000875	Prav.g_01828	Prbm.g_01492
OG0000876	Prav.g_01827	Prbm.g_01491
OG0000877	Prav.g_01825	Prbm.g_01490
OG0000878	Prav.g_01409	Prbm.g_01356
OG0000879	Prav.g_01427	Prbm.g_01600
OG0000880	Prav.g_01428	Prbm.g_01601
OG0000881	Prav.g_01429	Prbm.g_01602
OG0000882	Prav.g_01430	Prbm.g_01603
OG0000883	Prav.g_01431	Prbm.g_01605
OG0000884	Prav.g_01433	Prbm.g_01606
OG0000885	Prav.g_01434	Prbm.g_01607
OG0000886	Prav.g_01435	Prbm.g_01608
OG0000887	Prav.g_01436	Prbm.g_01609
OG0000888	Prav.g_01437	Prbm.g_01610
OG0000889	Prav.g_01440	Prbm.g_01613
OG0000890	Prav.g_01441	Prbm.g_01614
OG0000891	Prav.g_01442	Prbm.g_01615
OG0000892	Prav.g_01444	Prbm.g_01616
OG0000893	Prav.g_01445	Prbm.g_01617
OG0000894	Prav.g_01446	Prbm.g_01618
OG0000895	Prav.g_01447	Prbm.g_01619
OG0000896	Prav.g_01448	Prbm.g_01620
OG0000897	Prav.g_01449	Prbm.g_01621
OG0000898	Prav.g_01451	Prbm.g_01624
OG0000899	Prav.g_01452	Prbm.g_01625
OG0000900	Prav.g_01455	Prbm.g_01630
OG0000901	Prav.g_01459	Prbm.g_01634
OG0000902	Prav.g_01460	Prbm.g_00777
OG0000903	Prav.g_01461	Prbm.g_01573
OG0000904	Prav.g_01463	Prbm.g_01051
OG0000905	Prav.g_01465	Prbm.g_01812
OG0000906	Prav.g_01467	Prbm.g_01658
OG0000907	Prav.g_01468	Prbm.g_00875
OG0000908	Prav.g_01471	Prbm.g_01176
OG0000909	Prav.g_01475	Prbm.g_01662
OG0000910	Prav.g_01476	Prbm.g_01663
OG0000911	Prav.g_01477	Prbm.g_01664
OG0000912	Prav.g_01478	Prbm.g_01665
OG0000913	Prav.g_01479	Prbm.g_01666
OG0000914	Prav.g_01480	Prbm.g_01667
OG0000915	Prav.g_01481	Prbm.g_01668
OG0000916	Prav.g_01482	Prbm.g_01669
OG0000917	Prav.g_01483	Prbm.g_01670
OG0000918	Prav.g_01484	Prbm.g_01671
OG0000919	Prav.g_01485	Prbm.g_01672
OG0000920	Prav.g_01486	Prbm.g_01673
OG0000921	Prav.g_01487	Prbm.g_01674
OG0000922	Prav.g_01488	Prbm.g_01675
OG0000923	Prav.g_01489	Prbm.g_01676
OG0000924	Prav.g_01490	Prbm.g_01677
OG0000925	Prav.g_01491	Prbm.g_01678
OG0000926	Prav.g_01505	Prbm.g_02077
OG0000927	Prav.g_01560	Prbm.g_01691
OG0000928	Prav.g_01561	Prbm.g_01692
OG0000929	Prav.g_01562	Prbm.g_01693
OG0000930	Prav.g_01563	Prbm.g_01694
OG0000931	Prav.g_01564	Prbm.g_01695
OG0000932	Prav.g_01566	Prbm.g_01697
OG0000933	Prav.g_01567	Prbm.g_01698
OG0000934	Prav.g_01568	Prbm.g_01699
OG0000935	Prav.g_01569	Prbm.g_01700
OG0000936	Prav.g_01570	Prbm.g_01701
OG0000937	Prav.g_01571	Prbm.g_01702
OG0000938	Prav.g_01572	Prbm.g_01703
OG0000939	Prav.g_01573	Prbm.g_01704
OG0000940	Prav.g_01574	Prbm.g_01706
OG0000941	Prav.g_01576	Prbm.g_01708
OG0000942	Prav.g_01577	Prbm.g_01709
OG0000943	Prav.g_01580	Prbm.g_01712
OG0000944	Prav.g_01581	Prbm.g_01713
OG0000945	Prav.g_01582	Prbm.g_01714
OG0000946	Prav.g_01583	Prbm.g_01715
OG0000947	Prav.g_01584	Prbm.g_01716
OG0000948	Prav.g_01585	Prbm.g_01717
OG0000949	Prav.g_01586	Prbm.g_01718
OG0000950	Prav.g_01587	Prbm.g_01719
OG0000951	Prav.g_01588	Prbm.g_01720
OG0000952	Prav.g_01589	Prbm.g_01721
OG0000953	Prav.g_01590	Prbm.g_01722
OG0000954	Prav.g_01591	Prbm.g_01723
OG0000955	Prav.g_01592	Prbm.g_01724
OG0000956	Prav.g_01593	Prbm.g_01725
OG0000957	Prav.g_01594	Prbm.g_00487
OG0000958	Prav.g_01595	Prbm.g_01726
OG0000959	Prav.g_01596	Prbm.g_01727
OG0000960	Prav.g_01597	Prbm.g_01728
OG0000961	Prav.g_01601	Prbm.g_01731
OG0000962	Prav.g_01602	Prbm.g_01732
OG0000963	Prav.g_01603	Prbm.g_01733
OG0000964	Prav.g_01605	Prbm.g_01735
OG0000965	Prav.g_01606	Prbm.g_01736
OG0000966	Prav.g_01607	Prbm.g_01737
OG0000967	Prav.g_01608	Prbm.g_01738
OG0000968	Prav.g_01609	Prbm.g_01739
OG0000969	Prav.g_01610	Prbm.g_01740
OG0000970	Prav.g_01611	Prbm.g_01741
OG0000971	Prav.g_01612	Prbm.g_01742
OG0000972	Prav.g_01613	Prbm.g_01743
OG0000973	Prav.g_01614	Prbm.g_01744
OG0000974	Prav.g_01616	Prbm.g_01746
OG0000975	Prav.g_01619	Prbm.g_01752
OG0000976	Prav.g_01621	Prbm.g_01755
OG0000977	Prav.g_01622	Prbm.g_01756
OG0000978	Prav.g_01623	Prbm.g_01757
OG0000979	Prav.g_01625	Prbm.g_01759
OG0000980	Prav.g_01626	Prbm.g_01760
OG0000981	Prav.g_01627	Prbm.g_01761
OG0000982	Prav.g_01628	Prbm.g_01762
OG0000983	Prav.g_01630	Prbm.g_01764
OG0000984	Prav.g_01631	Prbm.g_01765
OG0000985	Prav.g_01632	Prbm.g_01766
OG0000986	Prav.g_01633	Prbm.g_01768
OG0000987	Prav.g_01634	Prbm.g_01769
OG0000988	Prav.g_01635	Prbm.g_01770
OG0000989	Prav.g_01636	Prbm.g_01771
OG0000990	Prav.g_01637	Prbm.g_01772
OG0000991	Prav.g_01638	Prbm.g_01773
OG0000992	Prav.g_01639	Prbm.g_01774
OG0000993	Prav.g_01640	Prbm.g_01775
OG0000994	Prav.g_01641	Prbm.g_01776
OG0000995	Prav.g_01642	Prbm.g_01777
OG0000996	Prav.g_01643	Prbm.g_01778
OG0000997	Prav.g_01644	Prbm.g_01779
OG0000998	Prav.g_01645	Prbm.g_01780
OG0000999	Prav.g_01646	Prbm.g_01781
OG0001000	Prav.g_01647	Prbm.g_01782
OG0001001	Prav.g_01649	Prbm.g_01784
OG0001002	Prav.g_01650	Prbm.g_01785
OG0001003	Prav.g_01651	Prbm.g_01786
OG0001004	Prav.g_01652	Prbm.g_01787
OG0001005	Prav.g_01653	Prbm.g_01789
OG0001006	Prav.g_01654	Prbm.g_01790
OG0001007	Prav.g_01655	Prbm.g_01791
OG0001008	Prav.g_01657	Prbm.g_01793
OG0001009	Prav.g_01658	Prbm.g_01794
OG0001010	Prav.g_01664	Prbm.g_01586
OG0001011	Prav.g_01671	Prbm.g_01685
OG0001012	Prav.g_01699	Prbm.g_00830
OG0001013	Prav.g_01755	Prbm.g_01835
OG0001014	Prav.g_01756	Prbm.g_01836
OG0001015	Prav.g_01762	Prbm.g_01842
OG0001016	Prav.g_01763	Prbm.g_01843
OG0001017	Prav.g_01764	Prbm.g_01844
OG0001018	Prav.g_01765	Prbm.g_01845
OG0001019	Prav.g_01767	Prbm.g_01846
OG0001020	Prav.g_01768	Prbm.g_01847
OG0001021	Prav.g_01769	Prbm.g_01848
OG0001022	Prav.g_01770	Prbm.g_01849
OG0001023	Prav.g_01771	Prbm.g_01850
OG0001024	Prav.g_01772	Prbm.g_01851
OG0001025	Prav.g_01773	Prbm.g_01852
OG0001026	Prav.g_01775	Prbm.g_01853
OG0001027	Prav.g_01776	Prbm.g_01854
OG0001028	Prav.g_01777	Prbm.g_01855
OG0001029	Prav.g_01778	Prbm.g_01856
OG0001030	Prav.g_01779	Prbm.g_01857
OG0001031	Prav.g_01780	Prbm.g_01858
OG0001032	Prav.g_01781	Prbm.g_01859
OG0001033	Prav.g_01782	Prbm.g_01860
OG0001034	Prav.g_01783	Prbm.g_01861
OG0001035	Prav.g_01785	Prbm.g_01863
OG0001036	Prav.g_01786	Prbm.g_01864
OG0001037	Prav.g_01787	Prbm.g_01865
OG0001038	Prav.g_01788	Prbm.g_01866
OG0001039	Prav.g_01789	Prbm.g_01867
OG0001040	Prav.g_01790	Prbm.g_01869
OG0001041	Prav.g_01791	Prbm.g_01870
OG0001042	Prav.g_01792	Prbm.g_01871
OG0001043	Prav.g_01793	Prbm.g_01872
OG0001044	Prav.g_01794	Prbm.g_01873
OG0001045	Prav.g_01795	Prbm.g_01874
OG0001046	Prav.g_01796	Prbm.g_01875
OG0001047	Prav.g_01799	Prbm.g_01877
OG0001048	Prav.g_01801	Prbm.g_01879
OG0001049	Prav.g_01802	Prbm.g_01880
OG0001050	Prav.g_01803	Prbm.g_01881
OG0001051	Prav.g_01804	Prbm.g_01882
OG0001052	Prav.g_01805	Prbm.g_01883
OG0001053	Prav.g_01807	Prbm.g_01885
OG0001054	Prav.g_01809	Prbm.g_01887
OG0001055	Prav.g_01810	Prbm.g_01888
OG0001056	Prav.g_01811	Prbm.g_01889
OG0001057	Prav.g_01812	Prbm.g_01890
OG0001058	Prav.g_01813	Prbm.g_01891
OG0001059	Prav.g_01814	Prbm.g_01892
OG0001060	Prav.g_01815	Prbm.g_01893
OG0001061	Prav.g_01816	Prbm.g_01894
OG0001062	Prav.g_01817	Prbm.g_01895
OG0001063	Prav.g_01818	Prbm.g_01896
OG0001064	Prav.g_00264	Prbm.g_01898
OG0001065	Prav.g_00268	Prbm.g_01948
OG0001066	Prav.g_00269	Prbm.g_01950
OG0001067	Prav.g_00270	Prbm.g_01951
OG0001068	Prav.g_00272	Prbm.g_01953
OG0001069	Prav.g_00273	Prbm.g_01954
OG0001070	Prav.g_00274	Prbm.g_01955
OG0001071	Prav.g_00275	Prbm.g_01956
OG0001072	Prav.g_00276	Prbm.g_01957
OG0001073	Prav.g_00277	Prbm.g_01958
OG0001074	Prav.g_00278	Prbm.g_01959
OG0001075	Prav.g_00279	Prbm.g_01960
OG0001076	Prav.g_00280	Prbm.g_01961
OG0001077	Prav.g_00281	Prbm.g_01962
OG0001078	Prav.g_00282	Prbm.g_01963
OG0001079	Prav.g_00283	Prbm.g_01964
OG0001080	Prav.g_00284	Prbm.g_01965
OG0001081	Prav.g_00287	Prbm.g_01975
OG0001082	Prav.g_00288	Prbm.g_01974
OG0001083	Prav.g_00289	Prbm.g_01970
OG0001084	Prav.g_00291	Prbm.g_01972
OG0001085	Prav.g_00292	Prbm.g_01973
OG0001086	Prav.g_00293	Prbm.g_01968
OG0001087	Prav.g_00294	Prbm.g_01967
OG0001088	Prav.g_00295	Prbm.g_01966
OG0001089	Prav.g_00590	Prbm.g_01990
OG0001090	Prav.g_00592	Prbm.g_01992
OG0001091	Prav.g_00593	Prbm.g_01993
OG0001092	Prav.g_00594	Prbm.g_01994
OG0001093	Prav.g_00595	Prbm.g_01995
OG0001094	Prav.g_00596	Prbm.g_01996
OG0001095	Prav.g_00597	Prbm.g_01997
OG0001096	Prav.g_00598	Prbm.g_01998
OG0001097	Prav.g_00599	Prbm.g_01999
OG0001098	Prav.g_00600	Prbm.g_02000
OG0001099	Prav.g_00601	Prbm.g_02001
OG0001100	Prav.g_00602	Prbm.g_02002
OG0001101	Prav.g_00603	Prbm.g_02003
OG0001102	Prav.g_00604	Prbm.g_02004
OG0001103	Prav.g_00605	Prbm.g_02005
