Orthogroup	Prav	Prak
OG0000585	Prav.g_01263	Prak.g_01076
OG0000586	Prav.g_01265	Prak.g_01074
OG0000587	Prav.g_01266	Prak.g_01073
OG0000588	Prav.g_01268	Prak.g_00797
OG0000589	Prav.g_01269	Prak.g_00798
OG0000590	Prav.g_01271	Prak.g_00800
OG0000591	Prav.g_01277	Prak.g_00806
OG0000592	Prav.g_01278	Prak.g_00807
OG0000593	Prav.g_01279	Prak.g_00808
OG0000594	Prav.g_01281	Prak.g_00811
OG0000595	Prav.g_01282	Prak.g_00812
OG0000596	Prav.g_01283	Prak.g_00813
OG0000597	Prav.g_01285	Prak.g_00815
OG0000598	Prav.g_01286	Prak.g_00816
OG0000599	Prav.g_01287	Prak.g_00817
OG0000600	Prav.g_01288	Prak.g_00818
OG0000601	Prav.g_01290	Prak.g_00821
OG0000602	Prav.g_01291	Prak.g_00822
OG0000603	Prav.g_01292	Prak.g_00823
OG0000604	Prav.g_01293	Prak.g_00826
OG0000605	Prav.g_01294	Prak.g_00827
OG0000606	Prav.g_01295	Prak.g_00828
OG0000607	Prav.g_01297	Prak.g_00830
OG0000608	Prav.g_01298	Prak.g_00832
OG0000609	Prav.g_01312	Prak.g_01934
OG0000610	Prav.g_01313	Prak.g_00756
OG0000611	Prav.g_00307	Prak.g_00838
OG0000612	Prav.g_00308	Prak.g_00839
OG0000613	Prav.g_00309	Prak.g_01060
OG0000614	Prav.g_00310	Prak.g_01059
OG0000615	Prav.g_00312	Prak.g_01057
OG0000616	Prav.g_00313	Prak.g_01056
OG0000617	Prav.g_00314	Prak.g_01055
OG0000618	Prav.g_00315	Prak.g_01054
OG0000619	Prav.g_00316	Prak.g_01053
OG0000620	Prav.g_00317	Prak.g_01052
OG0000621	Prav.g_00318	Prak.g_01051
OG0000622	Prav.g_00319	Prak.g_01050
OG0000623	Prav.g_00320	Prak.g_01049
OG0000624	Prav.g_00321	Prak.g_01047
OG0000625	Prav.g_00322	Prak.g_01046
OG0000626	Prav.g_00323	Prak.g_01045
OG0000627	Prav.g_00324	Prak.g_01044
OG0000628	Prav.g_00325	Prak.g_01043
OG0000629	Prav.g_00326	Prak.g_01042
OG0000630	Prav.g_00327	Prak.g_01041
OG0000631	Prav.g_00329	Prak.g_01039
OG0000632	Prav.g_00343	Prak.g_01038
OG0000633	Prav.g_00346	Prak.g_00728
OG0000634	Prav.g_00362	Prak.g_01261
OG0000635	Prav.g_00364	Prak.g_00608
OG0000636	Prav.g_00365	Prak.g_00607
OG0000637	Prav.g_00366	Prak.g_00606
OG0000638	Prav.g_00373	Prak.g_00353
OG0000639	Prav.g_00383	Prak.g_00940
OG0000640	Prav.g_00385	Prak.g_00944
OG0000641	Prav.g_00388	Prak.g_00946
OG0000642	Prav.g_00389	Prak.g_00947
OG0000643	Prav.g_00390	Prak.g_00948
OG0000644	Prav.g_00391	Prak.g_01061
OG0000645	Prav.g_00392	Prak.g_00840
OG0000646	Prav.g_00393	Prak.g_00841
OG0000647	Prav.g_00394	Prak.g_00842
OG0000648	Prav.g_00396	Prak.g_00844
OG0000649	Prav.g_00397	Prak.g_00845
OG0000650	Prav.g_00398	Prak.g_00846
OG0000651	Prav.g_00399	Prak.g_00847
OG0000652	Prav.g_00400	Prak.g_00848
OG0000653	Prav.g_00401	Prak.g_00849
OG0000654	Prav.g_00403	Prak.g_00851
OG0000655	Prav.g_00405	Prak.g_00853
OG0000656	Prav.g_00406	Prak.g_00854
OG0000657	Prav.g_00407	Prak.g_00855
OG0000658	Prav.g_00408	Prak.g_00856
OG0000659	Prav.g_00409	Prak.g_00857
OG0000660	Prav.g_00410	Prak.g_00858
OG0000661	Prav.g_00411	Prak.g_00859
OG0000662	Prav.g_00412	Prak.g_00861
OG0000663	Prav.g_00413	Prak.g_00862
OG0000664	Prav.g_00414	Prak.g_00863
OG0000665	Prav.g_00415	Prak.g_00864
OG0000666	Prav.g_00416	Prak.g_00865
OG0000667	Prav.g_00417	Prak.g_00866
OG0000668	Prav.g_00418	Prak.g_00867
OG0000669	Prav.g_00420	Prak.g_00869
OG0000670	Prav.g_00421	Prak.g_00870
OG0000671	Prav.g_00422	Prak.g_00871
OG0000672	Prav.g_00423	Prak.g_00872
OG0000673	Prav.g_00424	Prak.g_00873
OG0000674	Prav.g_00425	Prak.g_00874
OG0000675	Prav.g_00427	Prak.g_00876
OG0000676	Prav.g_00428	Prak.g_00877
OG0000677	Prav.g_00430	Prak.g_00880
OG0000678	Prav.g_00432	Prak.g_00882
OG0000679	Prav.g_00433	Prak.g_00884
OG0000680	Prav.g_00434	Prak.g_00885
OG0000681	Prav.g_00435	Prak.g_00886
OG0000682	Prav.g_00436	Prak.g_00887
OG0000683	Prav.g_00438	Prak.g_00889
OG0000684	Prav.g_00439	Prak.g_00890
OG0000685	Prav.g_00440	Prak.g_00891
OG0000686	Prav.g_00441	Prak.g_00892
OG0000687	Prav.g_00442	Prak.g_00893
OG0000688	Prav.g_00443	Prak.g_00894
OG0000689	Prav.g_00444	Prak.g_00895
OG0000690	Prav.g_00445	Prak.g_00896
OG0000691	Prav.g_00446	Prak.g_00897
OG0000692	Prav.g_00448	Prak.g_00901
OG0000693	Prav.g_00449	Prak.g_00902
OG0000694	Prav.g_00450	Prak.g_00903
OG0000695	Prav.g_00451	Prak.g_00904
OG0000696	Prav.g_00452	Prak.g_00905
OG0000697	Prav.g_00454	Prak.g_00907
OG0000698	Prav.g_00456	Prak.g_00911
OG0000699	Prav.g_00457	Prak.g_00912
OG0000700	Prav.g_00483	Prak.g_00748
OG0000701	Prav.g_00487	Prak.g_00753
OG0000702	Prav.g_00490	Prak.g_00759
OG0000703	Prav.g_00491	Prak.g_00761
OG0000704	Prav.g_00492	Prak.g_00762
OG0000705	Prav.g_00493	Prak.g_00764
OG0000706	Prav.g_00494	Prak.g_00765
OG0000707	Prav.g_00496	Prak.g_00767
OG0000708	Prav.g_00497	Prak.g_00768
OG0000709	Prav.g_00499	Prak.g_00770
OG0000710	Prav.g_00500	Prak.g_00771
OG0000711	Prav.g_00501	Prak.g_00772
OG0000712	Prav.g_00502	Prak.g_00773
OG0000713	Prav.g_00503	Prak.g_00774
OG0000714	Prav.g_00505	Prak.g_00776
OG0000715	Prav.g_00506	Prak.g_00777
OG0000716	Prav.g_00508	Prak.g_00779
OG0000717	Prav.g_00509	Prak.g_00780
OG0000718	Prav.g_00510	Prak.g_00781
OG0000719	Prav.g_00512	Prak.g_00783
OG0000720	Prav.g_00513	Prak.g_00784
OG0000721	Prav.g_00515	Prak.g_00787
OG0000722	Prav.g_00516	Prak.g_00788
OG0000723	Prav.g_00517	Prak.g_00789
OG0000724	Prav.g_00519	Prak.g_00791
OG0000725	Prav.g_00520	Prak.g_00792
OG0000726	Prav.g_00521	Prak.g_00793
OG0000727	Prav.g_00522	Prak.g_00794
OG0000728	Prav.g_00523	Prak.g_00795
OG0000729	Prav.g_00524	Prak.g_00796
OG0000730	Prav.g_00525	Prak.g_01071
OG0000731	Prav.g_00526	Prak.g_01069
OG0000732	Prav.g_00527	Prak.g_01068
OG0000733	Prav.g_00528	Prak.g_01067
OG0000734	Prav.g_00529	Prak.g_01066
OG0000735	Prav.g_00530	Prak.g_01064
OG0000736	Prav.g_00531	Prak.g_01063
OG0000737	Prav.g_00532	Prak.g_01062
OG0000738	Prav.g_00533	Prak.g_00949
OG0000739	Prav.g_00534	Prak.g_00950
OG0000740	Prav.g_00535	Prak.g_00951
OG0000741	Prav.g_00536	Prak.g_00952
OG0000742	Prav.g_00538	Prak.g_00954
OG0000743	Prav.g_00539	Prak.g_00955
OG0000744	Prav.g_00540	Prak.g_00956
OG0000745	Prav.g_00541	Prak.g_00957
OG0000746	Prav.g_00542	Prak.g_00958
OG0000747	Prav.g_00543	Prak.g_00959
OG0000748	Prav.g_00544	Prak.g_00960
OG0000749	Prav.g_00545	Prak.g_00961
OG0000750	Prav.g_00546	Prak.g_00963
OG0000751	Prav.g_00547	Prak.g_00964
OG0000752	Prav.g_00548	Prak.g_01023
OG0000753	Prav.g_00550	Prak.g_00966
OG0000754	Prav.g_00551	Prak.g_00967
OG0000755	Prav.g_00552	Prak.g_00968
OG0000756	Prav.g_00553	Prak.g_00970
OG0000757	Prav.g_00554	Prak.g_00971
OG0000758	Prav.g_00555	Prak.g_00972
OG0000759	Prav.g_00557	Prak.g_00974
OG0000760	Prav.g_00558	Prak.g_00975
OG0000761	Prav.g_00559	Prak.g_00976
OG0000762	Prav.g_00561	Prak.g_00978
OG0000763	Prav.g_00562	Prak.g_00979
OG0000764	Prav.g_00563	Prak.g_00980
OG0000765	Prav.g_00564	Prak.g_00981
OG0000766	Prav.g_00565	Prak.g_00982
OG0000767	Prav.g_00567	Prak.g_00984
OG0000768	Prav.g_00568	Prak.g_00985
OG0000769	Prav.g_00569	Prak.g_00986
OG0000770	Prav.g_00570	Prak.g_00987
OG0000771	Prav.g_00571	Prak.g_00988
OG0000772	Prav.g_00572	Prak.g_01238
OG0000773	Prav.g_00573	Prak.g_00990
OG0000774	Prav.g_00574	Prak.g_00991
OG0000775	Prav.g_00575	Prak.g_00992
OG0000776	Prav.g_00577	Prak.g_00995
OG0000777	Prav.g_00579	Prak.g_00996
OG0000778	Prav.g_00580	Prak.g_00997
OG0000779	Prav.g_00581	Prak.g_00998
OG0000780	Prav.g_00583	Prak.g_01000
OG0000781	Prav.g_00585	Prak.g_01002
OG0000782	Prav.g_00586	Prak.g_01003
OG0000783	Prav.g_00902	Prak.g_01007
OG0000784	Prav.g_00904	Prak.g_01009
OG0000785	Prav.g_00905	Prak.g_01010
OG0000786	Prav.g_00906	Prak.g_01011
OG0000787	Prav.g_00907	Prak.g_01012
OG0000788	Prav.g_00911	Prak.g_01018
OG0000789	Prav.g_00913	Prak.g_01021
OG0000790	Prav.g_00914	Prak.g_01022
OG0000791	Prav.g_00915	Prak.g_01025
OG0000792	Prav.g_00916	Prak.g_01026
OG0000793	Prav.g_00917	Prak.g_01027
OG0000794	Prav.g_00919	Prak.g_01030
OG0000795	Prav.g_00922	Prak.g_00931
OG0000796	Prav.g_00923	Prak.g_00930
OG0000797	Prav.g_00925	Prak.g_00928
OG0000798	Prav.g_00926	Prak.g_00927
OG0000799	Prav.g_00927	Prak.g_00926
OG0000800	Prav.g_00928	Prak.g_00925
OG0000801	Prav.g_00931	Prak.g_00922
OG0000802	Prav.g_00932	Prak.g_00921
OG0000803	Prav.g_00934	Prak.g_00919
OG0000804	Prav.g_00935	Prak.g_00918
OG0000805	Prav.g_00936	Prak.g_00917
OG0000806	Prav.g_00938	Prak.g_00915
OG0000807	Prav.g_00242	Prak.g_00383
OG0000808	Prav.g_00252	Prak.g_00712
OG0000809	Prav.g_00255	Prak.g_01220
OG0000810	Prav.g_00256	Prak.g_00603
OG0000811	Prav.g_00263	Prak.g_01255
OG0000812	Prav.g_00004	Prak.g_01214
OG0000813	Prav.g_00008	Prak.g_00362
OG0000814	Prav.g_00010	Prak.g_01241
OG0000815	Prav.g_00019	Prak.g_01328
OG0000816	Prav.g_00034	Prak.g_01551
OG0000817	Prav.g_00035	Prak.g_01552
OG0000818	Prav.g_00039	Prak.g_00723
OG0000819	Prav.g_00046	Prak.g_01194
OG0000820	Prav.g_00050	Prak.g_01188
OG0000821	Prav.g_00052	Prak.g_01186
OG0000822	Prav.g_00053	Prak.g_01185
OG0000823	Prav.g_00054	Prak.g_01184
OG0000824	Prav.g_00055	Prak.g_01183
OG0000825	Prav.g_00056	Prak.g_01182
OG0000826	Prav.g_00057	Prak.g_01181
OG0000827	Prav.g_00058	Prak.g_01180
OG0000828	Prav.g_00059	Prak.g_01179
OG0000829	Prav.g_00060	Prak.g_01178
OG0000830	Prav.g_00061	Prak.g_01176
OG0000831	Prav.g_00064	Prak.g_01173
OG0000832	Prav.g_00066	Prak.g_01171
OG0000833	Prav.g_00067	Prak.g_01170
OG0000834	Prav.g_00068	Prak.g_01169
OG0000835	Prav.g_00069	Prak.g_01168
OG0000836	Prav.g_00070	Prak.g_01167
OG0000837	Prav.g_00072	Prak.g_01164
OG0000838	Prav.g_00073	Prak.g_01163
OG0000839	Prav.g_00074	Prak.g_01162
OG0000840	Prav.g_00075	Prak.g_01161
OG0000841	Prav.g_00076	Prak.g_01160
OG0000842	Prav.g_00077	Prak.g_01158
OG0000843	Prav.g_01868	Prak.g_01157
OG0000844	Prav.g_01867	Prak.g_01156
OG0000845	Prav.g_01866	Prak.g_01155
OG0000846	Prav.g_01863	Prak.g_01153
OG0000847	Prav.g_01861	Prak.g_01151
OG0000848	Prav.g_01860	Prak.g_01150
OG0000849	Prav.g_01859	Prak.g_01147
OG0000850	Prav.g_01858	Prak.g_01146
OG0000851	Prav.g_01857	Prak.g_01144
OG0000852	Prav.g_01855	Prak.g_01142
OG0000853	Prav.g_01854	Prak.g_01140
OG0000854	Prav.g_01852	Prak.g_01138
OG0000855	Prav.g_01851	Prak.g_01137
OG0000856	Prav.g_01850	Prak.g_01136
OG0000857	Prav.g_01849	Prak.g_01135
OG0000858	Prav.g_01848	Prak.g_01134
OG0000859	Prav.g_01847	Prak.g_01133
OG0000860	Prav.g_01846	Prak.g_01132
OG0000861	Prav.g_01845	Prak.g_01131
OG0000862	Prav.g_01844	Prak.g_01130
OG0000863	Prav.g_01843	Prak.g_01129
OG0000864	Prav.g_01842	Prak.g_01128
OG0000865	Prav.g_01841	Prak.g_01127
OG0000866	Prav.g_01840	Prak.g_01126
OG0000867	Prav.g_01839	Prak.g_01125
OG0000868	Prav.g_01838	Prak.g_01124
OG0000869	Prav.g_01836	Prak.g_01122
OG0000870	Prav.g_01835	Prak.g_01121
OG0000871	Prav.g_01833	Prak.g_01120
OG0000872	Prav.g_01832	Prak.g_01119
OG0000873	Prav.g_01830	Prak.g_01117
OG0000874	Prav.g_01829	Prak.g_01116
OG0000875	Prav.g_01828	Prak.g_01115
OG0000876	Prav.g_01827	Prak.g_01114
OG0000877	Prav.g_01825	Prak.g_00593
OG0000878	Prav.g_01409	Prak.g_01571
OG0000879	Prav.g_01427	Prak.g_01266
OG0000880	Prav.g_01428	Prak.g_01267
OG0000881	Prav.g_01429	Prak.g_01268
OG0000882	Prav.g_01430	Prak.g_01269
OG0000883	Prav.g_01431	Prak.g_01270
OG0000884	Prav.g_01433	Prak.g_01272
OG0000885	Prav.g_01434	Prak.g_01273
OG0000886	Prav.g_01435	Prak.g_01274
OG0000887	Prav.g_01436	Prak.g_01275
OG0000888	Prav.g_01437	Prak.g_01276
OG0000889	Prav.g_01440	Prak.g_01279
OG0000890	Prav.g_01441	Prak.g_01280
OG0000891	Prav.g_01442	Prak.g_01281
OG0000892	Prav.g_01444	Prak.g_01284
OG0000893	Prav.g_01445	Prak.g_01285
OG0000894	Prav.g_01446	Prak.g_01286
OG0000895	Prav.g_01447	Prak.g_01287
OG0000896	Prav.g_01448	Prak.g_01288
OG0000897	Prav.g_01449	Prak.g_01289
OG0000898	Prav.g_01451	Prak.g_01292
OG0000899	Prav.g_01452	Prak.g_01293
OG0000900	Prav.g_01455	Prak.g_01305
OG0000901	Prav.g_01459	Prak.g_01301
OG0000902	Prav.g_01460	Prak.g_00460
OG0000903	Prav.g_01461	Prak.g_01237
OG0000904	Prav.g_01463	Prak.g_01490
OG0000905	Prav.g_01465	Prak.g_01215
OG0000906	Prav.g_01467	Prak.g_01197
OG0000907	Prav.g_01468	Prak.g_00909
OG0000908	Prav.g_01471	Prak.g_01234
OG0000909	Prav.g_01475	Prak.g_01331
OG0000910	Prav.g_01476	Prak.g_01332
OG0000911	Prav.g_01477	Prak.g_01333
OG0000912	Prav.g_01478	Prak.g_01334
OG0000913	Prav.g_01479	Prak.g_01335
OG0000914	Prav.g_01480	Prak.g_01336
OG0000915	Prav.g_01481	Prak.g_01337
OG0000916	Prav.g_01482	Prak.g_01338
OG0000917	Prav.g_01483	Prak.g_01339
OG0000918	Prav.g_01484	Prak.g_01340
OG0000919	Prav.g_01485	Prak.g_01341
OG0000920	Prav.g_01486	Prak.g_01342
OG0000921	Prav.g_01487	Prak.g_01343
OG0000922	Prav.g_01488	Prak.g_01344
OG0000923	Prav.g_01489	Prak.g_01345
OG0000924	Prav.g_01490	Prak.g_01346
OG0000925	Prav.g_01491	Prak.g_01347
OG0000926	Prav.g_01505	Prak.g_01824
OG0000927	Prav.g_01560	Prak.g_01374
OG0000928	Prav.g_01561	Prak.g_01375
OG0000929	Prav.g_01562	Prak.g_01376
OG0000930	Prav.g_01563	Prak.g_01377
OG0000931	Prav.g_01564	Prak.g_01378
OG0000932	Prav.g_01566	Prak.g_01380
OG0000933	Prav.g_01567	Prak.g_01381
OG0000934	Prav.g_01568	Prak.g_01382
OG0000935	Prav.g_01569	Prak.g_01383
OG0000936	Prav.g_01570	Prak.g_01384
OG0000937	Prav.g_01571	Prak.g_01385
OG0000938	Prav.g_01572	Prak.g_01386
OG0000939	Prav.g_01573	Prak.g_01387
OG0000940	Prav.g_01574	Prak.g_01388
OG0000941	Prav.g_01576	Prak.g_01389
OG0000942	Prav.g_01577	Prak.g_01390
OG0000943	Prav.g_01580	Prak.g_01393
OG0000944	Prav.g_01581	Prak.g_01394
OG0000945	Prav.g_01582	Prak.g_01395
OG0000946	Prav.g_01583	Prak.g_01396
OG0000947	Prav.g_01584	Prak.g_01397
OG0000948	Prav.g_01585	Prak.g_01398
OG0000949	Prav.g_01586	Prak.g_01399
OG0000950	Prav.g_01587	Prak.g_01400
OG0000951	Prav.g_01588	Prak.g_01401
OG0000952	Prav.g_01589	Prak.g_01402
OG0000953	Prav.g_01590	Prak.g_01403
OG0000954	Prav.g_01591	Prak.g_01404
OG0000955	Prav.g_01592	Prak.g_01405
OG0000956	Prav.g_01593	Prak.g_01406
OG0000957	Prav.g_01594	Prak.g_01407
OG0000958	Prav.g_01595	Prak.g_01408
OG0000959	Prav.g_01596	Prak.g_01409
OG0000960	Prav.g_01597	Prak.g_01410
OG0000961	Prav.g_01601	Prak.g_01414
OG0000962	Prav.g_01602	Prak.g_01415
OG0000963	Prav.g_01603	Prak.g_01416
OG0000964	Prav.g_01605	Prak.g_01418
OG0000965	Prav.g_01606	Prak.g_01419
OG0000966	Prav.g_01607	Prak.g_01420
OG0000967	Prav.g_01608	Prak.g_01421
OG0000968	Prav.g_01609	Prak.g_01422
OG0000969	Prav.g_01610	Prak.g_01423
OG0000970	Prav.g_01611	Prak.g_01424
OG0000971	Prav.g_01612	Prak.g_01425
OG0000972	Prav.g_01613	Prak.g_01426
OG0000973	Prav.g_01614	Prak.g_01427
OG0000974	Prav.g_01616	Prak.g_01429
OG0000975	Prav.g_01619	Prak.g_01435
OG0000976	Prav.g_01621	Prak.g_01437
OG0000977	Prav.g_01622	Prak.g_01439
OG0000978	Prav.g_01623	Prak.g_01441
OG0000979	Prav.g_01625	Prak.g_01443
OG0000980	Prav.g_01626	Prak.g_01444
OG0000981	Prav.g_01627	Prak.g_01445
OG0000982	Prav.g_01628	Prak.g_01446
OG0000983	Prav.g_01630	Prak.g_01448
OG0000984	Prav.g_01631	Prak.g_01449
OG0000985	Prav.g_01632	Prak.g_01450
OG0000986	Prav.g_01633	Prak.g_01451
OG0000987	Prav.g_01634	Prak.g_01452
OG0000988	Prav.g_01635	Prak.g_01453
OG0000989	Prav.g_01636	Prak.g_01454
OG0000990	Prav.g_01637	Prak.g_01455
OG0000991	Prav.g_01638	Prak.g_01456
OG0000992	Prav.g_01639	Prak.g_01457
OG0000993	Prav.g_01640	Prak.g_01458
OG0000994	Prav.g_01641	Prak.g_01459
OG0000995	Prav.g_01642	Prak.g_01460
OG0000996	Prav.g_01643	Prak.g_01461
OG0000997	Prav.g_01644	Prak.g_01462
OG0000998	Prav.g_01645	Prak.g_01463
OG0000999	Prav.g_01646	Prak.g_01464
OG0001000	Prav.g_01647	Prak.g_01465
OG0001001	Prav.g_01649	Prak.g_01467
OG0001002	Prav.g_01650	Prak.g_01468
OG0001003	Prav.g_01651	Prak.g_01469
OG0001004	Prav.g_01652	Prak.g_01470
OG0001005	Prav.g_01653	Prak.g_01473
OG0001006	Prav.g_01654	Prak.g_01474
OG0001007	Prav.g_01655	Prak.g_01475
OG0001008	Prav.g_01657	Prak.g_01477
OG0001009	Prav.g_01658	Prak.g_01478
OG0001010	Prav.g_01664	Prak.g_01588
OG0001011	Prav.g_01671	Prak.g_00590
OG0001012	Prav.g_01699	Prak.g_00860
OG0001013	Prav.g_01755	Prak.g_01638
OG0001014	Prav.g_01756	Prak.g_01639
OG0001015	Prav.g_01762	Prak.g_01646
OG0001016	Prav.g_01763	Prak.g_01647
OG0001017	Prav.g_01764	Prak.g_01648
OG0001018	Prav.g_01765	Prak.g_01649
OG0001019	Prav.g_01767	Prak.g_01651
OG0001020	Prav.g_01768	Prak.g_01652
OG0001021	Prav.g_01769	Prak.g_01653
OG0001022	Prav.g_01770	Prak.g_01654
OG0001023	Prav.g_01771	Prak.g_01655
OG0001024	Prav.g_01772	Prak.g_01657
OG0001025	Prav.g_01773	Prak.g_01658
OG0001026	Prav.g_01775	Prak.g_01659
OG0001027	Prav.g_01776	Prak.g_01660
OG0001028	Prav.g_01777	Prak.g_01661
OG0001029	Prav.g_01778	Prak.g_01662
OG0001030	Prav.g_01779	Prak.g_01663
OG0001031	Prav.g_01780	Prak.g_01664
OG0001032	Prav.g_01781	Prak.g_01665
OG0001033	Prav.g_01782	Prak.g_01666
OG0001034	Prav.g_01783	Prak.g_01667
OG0001035	Prav.g_01785	Prak.g_01669
OG0001036	Prav.g_01786	Prak.g_01670
OG0001037	Prav.g_01787	Prak.g_01671
OG0001038	Prav.g_01788	Prak.g_01672
OG0001039	Prav.g_01789	Prak.g_01673
OG0001040	Prav.g_01790	Prak.g_01674
OG0001041	Prav.g_01791	Prak.g_01675
OG0001042	Prav.g_01792	Prak.g_01676
OG0001043	Prav.g_01793	Prak.g_01677
OG0001044	Prav.g_01794	Prak.g_01678
OG0001045	Prav.g_01795	Prak.g_01679
OG0001046	Prav.g_01796	Prak.g_01680
OG0001047	Prav.g_01799	Prak.g_01683
OG0001048	Prav.g_01801	Prak.g_01685
OG0001049	Prav.g_01802	Prak.g_01686
OG0001050	Prav.g_01803	Prak.g_01687
OG0001051	Prav.g_01804	Prak.g_01688
OG0001052	Prav.g_01805	Prak.g_01689
OG0001053	Prav.g_01807	Prak.g_01691
OG0001054	Prav.g_01809	Prak.g_01693
OG0001055	Prav.g_01810	Prak.g_01694
OG0001056	Prav.g_01811	Prak.g_01695
OG0001057	Prav.g_01812	Prak.g_01696
OG0001058	Prav.g_01813	Prak.g_01697
OG0001059	Prav.g_01814	Prak.g_01698
OG0001060	Prav.g_01815	Prak.g_01699
OG0001061	Prav.g_01816	Prak.g_01700
OG0001062	Prav.g_01817	Prak.g_01701
OG0001063	Prav.g_01818	Prak.g_01702
OG0001064	Prav.g_00264	Prak.g_01704
OG0001065	Prav.g_00268	Prak.g_01708
OG0001066	Prav.g_00269	Prak.g_01710
OG0001067	Prav.g_00270	Prak.g_01711
OG0001068	Prav.g_00272	Prak.g_01714
OG0001069	Prav.g_00273	Prak.g_01715
OG0001070	Prav.g_00274	Prak.g_01716
OG0001071	Prav.g_00275	Prak.g_01717
OG0001072	Prav.g_00276	Prak.g_01718
OG0001073	Prav.g_00277	Prak.g_01719
OG0001074	Prav.g_00278	Prak.g_01720
OG0001075	Prav.g_00279	Prak.g_01721
OG0001076	Prav.g_00280	Prak.g_01722
OG0001077	Prav.g_00281	Prak.g_01723
OG0001078	Prav.g_00282	Prak.g_01724
OG0001079	Prav.g_00283	Prak.g_01725
OG0001080	Prav.g_00284	Prak.g_01726
OG0001081	Prav.g_00287	Prak.g_01730
OG0001082	Prav.g_00288	Prak.g_01731
OG0001083	Prav.g_00289	Prak.g_01734
OG0001084	Prav.g_00291	Prak.g_01733
OG0001085	Prav.g_00292	Prak.g_01732
OG0001086	Prav.g_00293	Prak.g_01729
OG0001087	Prav.g_00294	Prak.g_01728
OG0001088	Prav.g_00295	Prak.g_01727
OG0001089	Prav.g_00590	Prak.g_01737
OG0001090	Prav.g_00592	Prak.g_01739
OG0001091	Prav.g_00593	Prak.g_01740
OG0001092	Prav.g_00594	Prak.g_01741
OG0001093	Prav.g_00595	Prak.g_01742
OG0001094	Prav.g_00596	Prak.g_01743
OG0001095	Prav.g_00597	Prak.g_01744
OG0001096	Prav.g_00598	Prak.g_01745
OG0001097	Prav.g_00599	Prak.g_01746
OG0001098	Prav.g_00600	Prak.g_01747
OG0001099	Prav.g_00601	Prak.g_01748
OG0001100	Prav.g_00602	Prak.g_01749
OG0001101	Prav.g_00603	Prak.g_01750
OG0001102	Prav.g_00604	Prak.g_01751
OG0001103	Prav.g_00605	Prak.g_01752
OG0001104	Prav.g_00606	Prak.g_01753
OG0001105	Prav.g_00607	Prak.g_01754
OG0001106	Prav.g_00608	Prak.g_01755
OG0001107	Prav.g_00609	Prak.g_01756
OG0001108	Prav.g_00610	Prak.g_01757
OG0001109	Prav.g_00611	Prak.g_01758
OG0001110	Prav.g_00612	Prak.g_01759
OG0001111	Prav.g_00613	Prak.g_01760
OG0001112	Prav.g_00614	Prak.g_01761
OG0001113	Prav.g_00615	Prak.g_01762
OG0001114	Prav.g_00616	Prak.g_01763
OG0001115	Prav.g_00617	Prak.g_01764
OG0001116	Prav.g_00618	Prak.g_01765
OG0001117	Prav.g_00619	Prak.g_01766
OG0001118	Prav.g_00620	Prak.g_01767
OG0001119	Prav.g_00621	Prak.g_01768
OG0001120	Prav.g_00622	Prak.g_01769
OG0001121	Prav.g_00624	Prak.g_01771
OG0001122	Prav.g_00625	Prak.g_01772
OG0001123	Prav.g_00626	Prak.g_01773
OG0001124	Prav.g_00628	Prak.g_01775
OG0001125	Prav.g_00630	Prak.g_01777
OG0001126	Prav.g_00631	Prak.g_01778
OG0001127	Prav.g_00633	Prak.g_01781
OG0001128	Prav.g_00634	Prak.g_01782
OG0001129	Prav.g_00635	Prak.g_01783
OG0001130	Prav.g_00638	Prak.g_01786
OG0001131	Prav.g_00639	Prak.g_01787
OG0001132	Prav.g_00640	Prak.g_01788
OG0001133	Prav.g_00641	Prak.g_01789
OG0001134	Prav.g_00642	Prak.g_01790
OG0001135	Prav.g_00643	Prak.g_01791
OG0001136	Prav.g_00644	Prak.g_01792
OG0001137	Prav.g_00645	Prak.g_01793
OG0001138	Prav.g_00646	Prak.g_01794
OG0001139	Prav.g_00647	Prak.g_01796
OG0001140	Prav.g_00648	Prak.g_01797
OG0001141	Prav.g_00649	Prak.g_01798
OG0001142	Prav.g_00653	Prak.g_01802
OG0001143	Prav.g_00654	Prak.g_01803
OG0001144	Prav.g_00655	Prak.g_01804
OG0001145	Prav.g_00656	Prak.g_01805
OG0001146	Prav.g_00657	Prak.g_01806
OG0001147	Prav.g_00658	Prak.g_01807
OG0001148	Prav.g_00659	Prak.g_01808
OG0001149	Prav.g_00661	Prak.g_01810
OG0001150	Prav.g_00662	Prak.g_01811
OG0001151	Prav.g_00664	Prak.g_01815
OG0001152	Prav.g_00665	Prak.g_01816
OG0001153	Prav.g_00666	Prak.g_01817
OG0001154	Prav.g_00668	Prak.g_01819
OG0001155	Prav.g_00670	Prak.g_01821
OG0001156	Prav.g_00672	Prak.g_01823
OG0001157	Prav.g_00673	Prak.g_01825
OG0001158	Prav.g_00675	Prak.g_01827
OG0001159	Prav.g_00676	Prak.g_01828
OG0001160	Prav.g_00677	Prak.g_01829
OG0001161	Prav.g_00678	Prak.g_01830
OG0001162	Prav.g_00679	Prak.g_01831
OG0001163	Prav.g_00680	Prak.g_01832
OG0001164	Prav.g_00681	Prak.g_01833
OG0001165	Prav.g_00682	Prak.g_01834
OG0001166	Prav.g_00683	Prak.g_01835
