Orthogroup	Prav	Prbf
OG0000562	Prav.g_01238	Prbf.g_00988
OG0000563	Prav.g_01239	Prbf.g_00989
OG0000564	Prav.g_01240	Prbf.g_00990
OG0000565	Prav.g_01241	Prbf.g_00991
OG0000566	Prav.g_01242	Prbf.g_00992
OG0000567	Prav.g_01243	Prbf.g_00993
OG0000568	Prav.g_01244	Prbf.g_00994
OG0000569	Prav.g_01245	Prbf.g_00995
OG0000570	Prav.g_01246	Prbf.g_00996
OG0000571	Prav.g_01247	Prbf.g_00997
OG0000572	Prav.g_01248	Prbf.g_00998
OG0000573	Prav.g_01251	Prbf.g_01001
OG0000574	Prav.g_01252	Prbf.g_01002
OG0000575	Prav.g_01253	Prbf.g_01003
OG0000576	Prav.g_01254	Prbf.g_01004
OG0000577	Prav.g_01255	Prbf.g_01005
OG0000578	Prav.g_01256	Prbf.g_01006
OG0000579	Prav.g_01257	Prbf.g_01007
OG0000580	Prav.g_01258	Prbf.g_01008
OG0000581	Prav.g_01259	Prbf.g_01009
OG0000582	Prav.g_01260	Prbf.g_01010
OG0000583	Prav.g_01261	Prbf.g_01011
OG0000584	Prav.g_01262	Prbf.g_01013
OG0000585	Prav.g_01263	Prbf.g_01014
OG0000586	Prav.g_01265	Prbf.g_01016
OG0000587	Prav.g_01266	Prbf.g_01017
OG0000588	Prav.g_01268	Prbf.g_01293
OG0000589	Prav.g_01269	Prbf.g_01292
OG0000590	Prav.g_01271	Prbf.g_01290
OG0000591	Prav.g_01277	Prbf.g_01284
OG0000592	Prav.g_01278	Prbf.g_01283
OG0000593	Prav.g_01279	Prbf.g_01282
OG0000594	Prav.g_01281	Prbf.g_01279
OG0000595	Prav.g_01282	Prbf.g_01278
OG0000596	Prav.g_01283	Prbf.g_01277
OG0000597	Prav.g_01285	Prbf.g_01275
OG0000598	Prav.g_01286	Prbf.g_01274
OG0000599	Prav.g_01287	Prbf.g_01273
OG0000600	Prav.g_01288	Prbf.g_01272
OG0000601	Prav.g_01290	Prbf.g_01269
OG0000602	Prav.g_01291	Prbf.g_01268
OG0000603	Prav.g_01292	Prbf.g_01267
OG0000604	Prav.g_01293	Prbf.g_01264
OG0000605	Prav.g_01294	Prbf.g_01263
OG0000606	Prav.g_01295	Prbf.g_01262
OG0000607	Prav.g_01297	Prbf.g_01260
OG0000608	Prav.g_01298	Prbf.g_01258
OG0000609	Prav.g_01312	Prbf.g_00404
OG0000610	Prav.g_01313	Prbf.g_01334
OG0000611	Prav.g_00307	Prbf.g_01252
OG0000612	Prav.g_00308	Prbf.g_01251
OG0000613	Prav.g_00309	Prbf.g_01030
OG0000614	Prav.g_00310	Prbf.g_01031
OG0000615	Prav.g_00312	Prbf.g_01033
OG0000616	Prav.g_00313	Prbf.g_01034
OG0000617	Prav.g_00314	Prbf.g_01035
OG0000618	Prav.g_00315	Prbf.g_01036
OG0000619	Prav.g_00316	Prbf.g_01037
OG0000620	Prav.g_00317	Prbf.g_01038
OG0000621	Prav.g_00318	Prbf.g_01039
OG0000622	Prav.g_00319	Prbf.g_01040
OG0000623	Prav.g_00320	Prbf.g_01041
OG0000624	Prav.g_00321	Prbf.g_01043
OG0000625	Prav.g_00322	Prbf.g_01044
OG0000626	Prav.g_00323	Prbf.g_01045
OG0000627	Prav.g_00324	Prbf.g_01046
OG0000628	Prav.g_00325	Prbf.g_01047
OG0000629	Prav.g_00326	Prbf.g_01048
OG0000630	Prav.g_00327	Prbf.g_01049
OG0000631	Prav.g_00329	Prbf.g_01051
OG0000632	Prav.g_00343	Prbf.g_01052
OG0000633	Prav.g_00346	Prbf.g_00280
OG0000634	Prav.g_00362	Prbf.g_00042
OG0000635	Prav.g_00364	Prbf.g_01929
OG0000636	Prav.g_00365	Prbf.g_01928
OG0000637	Prav.g_00366	Prbf.g_01927
OG0000638	Prav.g_00373	Prbf.g_01675
OG0000639	Prav.g_00383	Prbf.g_01150
OG0000640	Prav.g_00385	Prbf.g_01146
OG0000641	Prav.g_00388	Prbf.g_01144
OG0000642	Prav.g_00389	Prbf.g_01143
OG0000643	Prav.g_00390	Prbf.g_01142
OG0000644	Prav.g_00391	Prbf.g_01029
OG0000645	Prav.g_00392	Prbf.g_01250
OG0000646	Prav.g_00393	Prbf.g_01249
OG0000647	Prav.g_00394	Prbf.g_01248
OG0000648	Prav.g_00396	Prbf.g_01246
OG0000649	Prav.g_00397	Prbf.g_01245
OG0000650	Prav.g_00398	Prbf.g_01244
OG0000651	Prav.g_00399	Prbf.g_01243
OG0000652	Prav.g_00400	Prbf.g_01242
OG0000653	Prav.g_00401	Prbf.g_01241
OG0000654	Prav.g_00403	Prbf.g_01239
OG0000655	Prav.g_00405	Prbf.g_01237
OG0000656	Prav.g_00406	Prbf.g_01236
OG0000657	Prav.g_00407	Prbf.g_01235
OG0000658	Prav.g_00408	Prbf.g_01234
OG0000659	Prav.g_00409	Prbf.g_01233
OG0000660	Prav.g_00410	Prbf.g_01232
OG0000661	Prav.g_00411	Prbf.g_01231
OG0000662	Prav.g_00412	Prbf.g_01229
OG0000663	Prav.g_00413	Prbf.g_01228
OG0000664	Prav.g_00414	Prbf.g_01227
OG0000665	Prav.g_00415	Prbf.g_01226
OG0000666	Prav.g_00416	Prbf.g_01225
OG0000667	Prav.g_00417	Prbf.g_01224
OG0000668	Prav.g_00418	Prbf.g_01223
OG0000669	Prav.g_00420	Prbf.g_01221
OG0000670	Prav.g_00421	Prbf.g_01220
OG0000671	Prav.g_00422	Prbf.g_01219
OG0000672	Prav.g_00423	Prbf.g_01218
OG0000673	Prav.g_00424	Prbf.g_01217
OG0000674	Prav.g_00425	Prbf.g_01216
OG0000675	Prav.g_00427	Prbf.g_01214
OG0000676	Prav.g_00428	Prbf.g_01213
OG0000677	Prav.g_00430	Prbf.g_01210
OG0000678	Prav.g_00432	Prbf.g_01208
OG0000679	Prav.g_00433	Prbf.g_01206
OG0000680	Prav.g_00434	Prbf.g_01205
OG0000681	Prav.g_00435	Prbf.g_01204
OG0000682	Prav.g_00436	Prbf.g_01203
OG0000683	Prav.g_00438	Prbf.g_01201
OG0000684	Prav.g_00439	Prbf.g_01200
OG0000685	Prav.g_00440	Prbf.g_01199
OG0000686	Prav.g_00441	Prbf.g_01198
OG0000687	Prav.g_00442	Prbf.g_01197
OG0000688	Prav.g_00443	Prbf.g_01196
OG0000689	Prav.g_00444	Prbf.g_01195
OG0000690	Prav.g_00445	Prbf.g_01194
OG0000691	Prav.g_00446	Prbf.g_01193
OG0000692	Prav.g_00448	Prbf.g_01189
OG0000693	Prav.g_00449	Prbf.g_01188
OG0000694	Prav.g_00450	Prbf.g_01187
OG0000695	Prav.g_00451	Prbf.g_01186
OG0000696	Prav.g_00452	Prbf.g_01185
OG0000697	Prav.g_00454	Prbf.g_01183
OG0000698	Prav.g_00456	Prbf.g_01179
OG0000699	Prav.g_00457	Prbf.g_01178
OG0000700	Prav.g_00483	Prbf.g_00838
OG0000701	Prav.g_00487	Prbf.g_00833
OG0000702	Prav.g_00490	Prbf.g_01331
OG0000703	Prav.g_00491	Prbf.g_01329
OG0000704	Prav.g_00492	Prbf.g_01328
OG0000705	Prav.g_00493	Prbf.g_01326
OG0000706	Prav.g_00494	Prbf.g_01325
OG0000707	Prav.g_00496	Prbf.g_01323
OG0000708	Prav.g_00497	Prbf.g_01322
OG0000709	Prav.g_00499	Prbf.g_01320
OG0000710	Prav.g_00500	Prbf.g_01319
OG0000711	Prav.g_00501	Prbf.g_01318
OG0000712	Prav.g_00502	Prbf.g_01317
OG0000713	Prav.g_00503	Prbf.g_01316
OG0000714	Prav.g_00505	Prbf.g_01314
OG0000715	Prav.g_00506	Prbf.g_01313
OG0000716	Prav.g_00508	Prbf.g_01311
OG0000717	Prav.g_00509	Prbf.g_01310
OG0000718	Prav.g_00510	Prbf.g_01309
OG0000719	Prav.g_00512	Prbf.g_01307
OG0000720	Prav.g_00513	Prbf.g_01306
OG0000721	Prav.g_00515	Prbf.g_01303
OG0000722	Prav.g_00516	Prbf.g_01302
OG0000723	Prav.g_00517	Prbf.g_01301
OG0000724	Prav.g_00519	Prbf.g_01299
OG0000725	Prav.g_00520	Prbf.g_01298
OG0000726	Prav.g_00521	Prbf.g_01297
OG0000727	Prav.g_00522	Prbf.g_01296
OG0000728	Prav.g_00523	Prbf.g_01295
OG0000729	Prav.g_00524	Prbf.g_01294
OG0000730	Prav.g_00525	Prbf.g_01019
OG0000731	Prav.g_00526	Prbf.g_01021
OG0000732	Prav.g_00527	Prbf.g_01022
OG0000733	Prav.g_00528	Prbf.g_01023
OG0000734	Prav.g_00529	Prbf.g_01024
OG0000735	Prav.g_00530	Prbf.g_01026
OG0000736	Prav.g_00531	Prbf.g_01027
OG0000737	Prav.g_00532	Prbf.g_01028
OG0000738	Prav.g_00533	Prbf.g_01141
OG0000739	Prav.g_00534	Prbf.g_01140
OG0000740	Prav.g_00535	Prbf.g_01139
OG0000741	Prav.g_00536	Prbf.g_01138
OG0000742	Prav.g_00538	Prbf.g_01136
OG0000743	Prav.g_00539	Prbf.g_01135
OG0000744	Prav.g_00540	Prbf.g_01134
OG0000745	Prav.g_00541	Prbf.g_01133
OG0000746	Prav.g_00542	Prbf.g_01132
OG0000747	Prav.g_00543	Prbf.g_01131
OG0000748	Prav.g_00544	Prbf.g_01130
OG0000749	Prav.g_00545	Prbf.g_01129
OG0000750	Prav.g_00546	Prbf.g_01127
OG0000751	Prav.g_00547	Prbf.g_01126
OG0000752	Prav.g_00548	Prbf.g_01067
OG0000753	Prav.g_00550	Prbf.g_01124
OG0000754	Prav.g_00551	Prbf.g_01123
OG0000755	Prav.g_00552	Prbf.g_01122
OG0000756	Prav.g_00553	Prbf.g_01120
OG0000757	Prav.g_00554	Prbf.g_01119
OG0000758	Prav.g_00555	Prbf.g_01118
OG0000759	Prav.g_00557	Prbf.g_01116
OG0000760	Prav.g_00558	Prbf.g_01115
OG0000761	Prav.g_00559	Prbf.g_01114
OG0000762	Prav.g_00561	Prbf.g_01112
OG0000763	Prav.g_00562	Prbf.g_01111
OG0000764	Prav.g_00563	Prbf.g_01110
OG0000765	Prav.g_00564	Prbf.g_01109
OG0000766	Prav.g_00565	Prbf.g_01108
OG0000767	Prav.g_00567	Prbf.g_01106
OG0000768	Prav.g_00568	Prbf.g_01105
OG0000769	Prav.g_00569	Prbf.g_01104
OG0000770	Prav.g_00570	Prbf.g_01103
OG0000771	Prav.g_00571	Prbf.g_01102
OG0000772	Prav.g_00572	Prbf.g_00065
OG0000773	Prav.g_00573	Prbf.g_01100
OG0000774	Prav.g_00574	Prbf.g_01099
OG0000775	Prav.g_00575	Prbf.g_01098
OG0000776	Prav.g_00577	Prbf.g_01095
OG0000777	Prav.g_00579	Prbf.g_01094
OG0000778	Prav.g_00580	Prbf.g_01093
OG0000779	Prav.g_00581	Prbf.g_01092
OG0000780	Prav.g_00583	Prbf.g_01090
OG0000781	Prav.g_00585	Prbf.g_01088
OG0000782	Prav.g_00586	Prbf.g_01087
OG0000783	Prav.g_00902	Prbf.g_01083
OG0000784	Prav.g_00904	Prbf.g_01081
OG0000785	Prav.g_00905	Prbf.g_01080
OG0000786	Prav.g_00906	Prbf.g_01079
OG0000787	Prav.g_00907	Prbf.g_01078
OG0000788	Prav.g_00911	Prbf.g_01072
OG0000789	Prav.g_00913	Prbf.g_01069
OG0000790	Prav.g_00914	Prbf.g_01068
OG0000791	Prav.g_00915	Prbf.g_01065
OG0000792	Prav.g_00916	Prbf.g_01064
OG0000793	Prav.g_00917	Prbf.g_01063
OG0000794	Prav.g_00919	Prbf.g_01060
OG0000795	Prav.g_00922	Prbf.g_01159
OG0000796	Prav.g_00923	Prbf.g_01160
OG0000797	Prav.g_00925	Prbf.g_01162
OG0000798	Prav.g_00926	Prbf.g_01163
OG0000799	Prav.g_00927	Prbf.g_01164
OG0000800	Prav.g_00928	Prbf.g_01165
OG0000801	Prav.g_00931	Prbf.g_01168
OG0000802	Prav.g_00932	Prbf.g_01169
OG0000803	Prav.g_00934	Prbf.g_01171
OG0000804	Prav.g_00935	Prbf.g_01172
OG0000805	Prav.g_00936	Prbf.g_01173
OG0000806	Prav.g_00938	Prbf.g_01175
OG0000807	Prav.g_00242	Prbf.g_01705
OG0000808	Prav.g_00252	Prbf.g_00296
OG0000809	Prav.g_00255	Prbf.g_00870
OG0000810	Prav.g_00256	Prbf.g_01924
OG0000811	Prav.g_00263	Prbf.g_00048
OG0000812	Prav.g_00004	Prbf.g_00876
OG0000813	Prav.g_00008	Prbf.g_01684
OG0000814	Prav.g_00010	Prbf.g_00062
OG0000815	Prav.g_00019	Prbf.g_00094
OG0000816	Prav.g_00034	Prbf.g_00787
OG0000817	Prav.g_00035	Prbf.g_00786
OG0000818	Prav.g_00039	Prbf.g_00285
OG0000819	Prav.g_00046	Prbf.g_00896
OG0000820	Prav.g_00050	Prbf.g_00902
OG0000821	Prav.g_00052	Prbf.g_00904
OG0000822	Prav.g_00053	Prbf.g_00905
OG0000823	Prav.g_00054	Prbf.g_00906
OG0000824	Prav.g_00055	Prbf.g_00907
OG0000825	Prav.g_00056	Prbf.g_00908
OG0000826	Prav.g_00057	Prbf.g_00909
OG0000827	Prav.g_00058	Prbf.g_00910
OG0000828	Prav.g_00059	Prbf.g_00911
OG0000829	Prav.g_00060	Prbf.g_00912
OG0000830	Prav.g_00061	Prbf.g_00914
OG0000831	Prav.g_00064	Prbf.g_00917
OG0000832	Prav.g_00066	Prbf.g_00919
OG0000833	Prav.g_00067	Prbf.g_00920
OG0000834	Prav.g_00068	Prbf.g_00921
OG0000835	Prav.g_00069	Prbf.g_00922
OG0000836	Prav.g_00070	Prbf.g_00923
OG0000837	Prav.g_00072	Prbf.g_00926
OG0000838	Prav.g_00073	Prbf.g_00927
OG0000839	Prav.g_00074	Prbf.g_00928
OG0000840	Prav.g_00075	Prbf.g_00929
OG0000841	Prav.g_00076	Prbf.g_00930
OG0000842	Prav.g_00077	Prbf.g_00932
OG0000843	Prav.g_01868	Prbf.g_00933
OG0000844	Prav.g_01867	Prbf.g_00934
OG0000845	Prav.g_01866	Prbf.g_00935
OG0000846	Prav.g_01863	Prbf.g_00937
OG0000847	Prav.g_01861	Prbf.g_00939
OG0000848	Prav.g_01860	Prbf.g_00940
OG0000849	Prav.g_01859	Prbf.g_00943
OG0000850	Prav.g_01858	Prbf.g_00944
OG0000851	Prav.g_01857	Prbf.g_00946
OG0000852	Prav.g_01855	Prbf.g_00948
OG0000853	Prav.g_01854	Prbf.g_00950
OG0000854	Prav.g_01852	Prbf.g_00952
OG0000855	Prav.g_01851	Prbf.g_00953
OG0000856	Prav.g_01850	Prbf.g_00954
OG0000857	Prav.g_01849	Prbf.g_00955
OG0000858	Prav.g_01848	Prbf.g_00956
OG0000859	Prav.g_01847	Prbf.g_00957
OG0000860	Prav.g_01846	Prbf.g_00958
OG0000861	Prav.g_01845	Prbf.g_00959
OG0000862	Prav.g_01844	Prbf.g_00960
OG0000863	Prav.g_01843	Prbf.g_00961
OG0000864	Prav.g_01842	Prbf.g_00962
OG0000865	Prav.g_01841	Prbf.g_00963
OG0000866	Prav.g_01840	Prbf.g_00964
OG0000867	Prav.g_01839	Prbf.g_00965
OG0000868	Prav.g_01838	Prbf.g_00966
OG0000869	Prav.g_01836	Prbf.g_00968
OG0000870	Prav.g_01835	Prbf.g_00969
OG0000871	Prav.g_01833	Prbf.g_00970
OG0000872	Prav.g_01832	Prbf.g_00971
OG0000873	Prav.g_01830	Prbf.g_00973
OG0000874	Prav.g_01829	Prbf.g_00974
OG0000875	Prav.g_01828	Prbf.g_00975
OG0000876	Prav.g_01827	Prbf.g_00976
OG0000877	Prav.g_01825	Prbf.g_01914
OG0000878	Prav.g_01409	Prbf.g_00767
OG0000879	Prav.g_01427	Prbf.g_00037
OG0000880	Prav.g_01428	Prbf.g_00036
OG0000881	Prav.g_01429	Prbf.g_00035
OG0000882	Prav.g_01430	Prbf.g_00034
OG0000883	Prav.g_01431	Prbf.g_00033
OG0000884	Prav.g_01433	Prbf.g_00031
OG0000885	Prav.g_01434	Prbf.g_00030
OG0000886	Prav.g_01435	Prbf.g_00029
OG0000887	Prav.g_01436	Prbf.g_00028
OG0000888	Prav.g_01437	Prbf.g_00027
OG0000889	Prav.g_01440	Prbf.g_00024
OG0000890	Prav.g_01441	Prbf.g_00023
OG0000891	Prav.g_01442	Prbf.g_00022
OG0000892	Prav.g_01444	Prbf.g_00019
OG0000893	Prav.g_01445	Prbf.g_00018
OG0000894	Prav.g_01446	Prbf.g_00017
OG0000895	Prav.g_01447	Prbf.g_00016
OG0000896	Prav.g_01448	Prbf.g_00015
OG0000897	Prav.g_01449	Prbf.g_00014
OG0000898	Prav.g_01451	Prbf.g_00011
OG0000899	Prav.g_01452	Prbf.g_00010
OG0000900	Prav.g_01455	Prbf.g_00071
OG0000901	Prav.g_01459	Prbf.g_00002
OG0000902	Prav.g_01460	Prbf.g_01782
OG0000903	Prav.g_01461	Prbf.g_00853, Prbf.g_00066
OG0000904	Prav.g_01463	Prbf.g_00256
OG0000905	Prav.g_01465	Prbf.g_00875
OG0000906	Prav.g_01467	Prbf.g_00893
OG0000907	Prav.g_01468	Prbf.g_01181
OG0000908	Prav.g_01471	Prbf.g_00856
OG0000909	Prav.g_01475	Prbf.g_00097
OG0000910	Prav.g_01476	Prbf.g_00098
OG0000911	Prav.g_01477	Prbf.g_00099
OG0000912	Prav.g_01478	Prbf.g_00100
OG0000913	Prav.g_01479	Prbf.g_00101
OG0000914	Prav.g_01480	Prbf.g_00102
OG0000915	Prav.g_01481	Prbf.g_00103
OG0000916	Prav.g_01482	Prbf.g_00104
OG0000917	Prav.g_01483	Prbf.g_00105
OG0000918	Prav.g_01484	Prbf.g_00106
OG0000919	Prav.g_01485	Prbf.g_00107
OG0000920	Prav.g_01486	Prbf.g_00108
OG0000921	Prav.g_01487	Prbf.g_00109
OG0000922	Prav.g_01488	Prbf.g_00110
OG0000923	Prav.g_01489	Prbf.g_00111
OG0000924	Prav.g_01490	Prbf.g_00112
OG0000925	Prav.g_01491	Prbf.g_00113
OG0000926	Prav.g_01505	Prbf.g_00514
OG0000927	Prav.g_01560	Prbf.g_00140
OG0000928	Prav.g_01561	Prbf.g_00141
OG0000929	Prav.g_01562	Prbf.g_00142
OG0000930	Prav.g_01563	Prbf.g_00143
OG0000931	Prav.g_01564	Prbf.g_00144
OG0000932	Prav.g_01566	Prbf.g_00146
OG0000933	Prav.g_01567	Prbf.g_00147
OG0000934	Prav.g_01568	Prbf.g_00148
OG0000935	Prav.g_01569	Prbf.g_00149
OG0000936	Prav.g_01570	Prbf.g_00150
OG0000937	Prav.g_01571	Prbf.g_00151
OG0000938	Prav.g_01572	Prbf.g_00152
OG0000939	Prav.g_01573	Prbf.g_00153
OG0000940	Prav.g_01574	Prbf.g_00154
OG0000941	Prav.g_01576	Prbf.g_00155
OG0000942	Prav.g_01577	Prbf.g_00156
OG0000943	Prav.g_01580	Prbf.g_00159
OG0000944	Prav.g_01581	Prbf.g_00160
OG0000945	Prav.g_01582	Prbf.g_00161
OG0000946	Prav.g_01583	Prbf.g_00162
OG0000947	Prav.g_01584	Prbf.g_00163
OG0000948	Prav.g_01585	Prbf.g_00164
OG0000949	Prav.g_01586	Prbf.g_00165
OG0000950	Prav.g_01587	Prbf.g_00166
OG0000951	Prav.g_01588	Prbf.g_00167
OG0000952	Prav.g_01589	Prbf.g_00168
OG0000953	Prav.g_01590	Prbf.g_00169
OG0000954	Prav.g_01591	Prbf.g_00170
OG0000955	Prav.g_01592	Prbf.g_00171
OG0000956	Prav.g_01593	Prbf.g_00172
OG0000957	Prav.g_01594	Prbf.g_00173
OG0000958	Prav.g_01595	Prbf.g_00174
OG0000959	Prav.g_01596	Prbf.g_00175
OG0000960	Prav.g_01597	Prbf.g_00176
OG0000961	Prav.g_01601	Prbf.g_00180
OG0000962	Prav.g_01602	Prbf.g_00181
OG0000963	Prav.g_01603	Prbf.g_00182
OG0000964	Prav.g_01605	Prbf.g_00184
OG0000965	Prav.g_01606	Prbf.g_00185
OG0000966	Prav.g_01607	Prbf.g_00186
OG0000967	Prav.g_01608	Prbf.g_00187
OG0000968	Prav.g_01609	Prbf.g_00188
OG0000969	Prav.g_01610	Prbf.g_00189
OG0000970	Prav.g_01611	Prbf.g_00190
OG0000971	Prav.g_01612	Prbf.g_00191
OG0000972	Prav.g_01613	Prbf.g_00192
OG0000973	Prav.g_01614	Prbf.g_00193
OG0000974	Prav.g_01616	Prbf.g_00195
OG0000975	Prav.g_01619	Prbf.g_00201
OG0000976	Prav.g_01621	Prbf.g_00203
OG0000977	Prav.g_01622	Prbf.g_00205
OG0000978	Prav.g_01623	Prbf.g_00207
OG0000979	Prav.g_01625	Prbf.g_00209
OG0000980	Prav.g_01626	Prbf.g_00210
OG0000981	Prav.g_01627	Prbf.g_00211
OG0000982	Prav.g_01628	Prbf.g_00212
OG0000983	Prav.g_01630	Prbf.g_00214
OG0000984	Prav.g_01631	Prbf.g_00215
OG0000985	Prav.g_01632	Prbf.g_00216
OG0000986	Prav.g_01633	Prbf.g_00217
OG0000987	Prav.g_01634	Prbf.g_00218
OG0000988	Prav.g_01635	Prbf.g_00219
OG0000989	Prav.g_01636	Prbf.g_00220
OG0000990	Prav.g_01637	Prbf.g_00221
OG0000991	Prav.g_01638	Prbf.g_00222
OG0000992	Prav.g_01639	Prbf.g_00223
OG0000993	Prav.g_01640	Prbf.g_00224
OG0000994	Prav.g_01641	Prbf.g_00225
OG0000995	Prav.g_01642	Prbf.g_00226
OG0000996	Prav.g_01643	Prbf.g_00227
OG0000997	Prav.g_01644	Prbf.g_00228
OG0000998	Prav.g_01645	Prbf.g_00229
OG0000999	Prav.g_01646	Prbf.g_00230
OG0001000	Prav.g_01647	Prbf.g_00231
OG0001001	Prav.g_01649	Prbf.g_00233
OG0001002	Prav.g_01650	Prbf.g_00234
OG0001003	Prav.g_01651	Prbf.g_00235
OG0001004	Prav.g_01652	Prbf.g_00236
OG0001005	Prav.g_01653	Prbf.g_00239
OG0001006	Prav.g_01654	Prbf.g_00240
OG0001007	Prav.g_01655	Prbf.g_00241
OG0001008	Prav.g_01657	Prbf.g_00243
OG0001009	Prav.g_01658	Prbf.g_00244
OG0001010	Prav.g_01664	Prbf.g_00750
OG0001011	Prav.g_01671	Prbf.g_01911
OG0001012	Prav.g_01699	Prbf.g_01230
OG0001013	Prav.g_01755	Prbf.g_00700
OG0001014	Prav.g_01756	Prbf.g_00699
OG0001015	Prav.g_01762	Prbf.g_00692
OG0001016	Prav.g_01763	Prbf.g_00691
OG0001017	Prav.g_01764	Prbf.g_00690
OG0001018	Prav.g_01765	Prbf.g_00689
OG0001019	Prav.g_01767	Prbf.g_00687
OG0001020	Prav.g_01768	Prbf.g_00686
OG0001021	Prav.g_01769	Prbf.g_00685
OG0001022	Prav.g_01770	Prbf.g_00684
OG0001023	Prav.g_01771	Prbf.g_00683
OG0001024	Prav.g_01772	Prbf.g_00681
OG0001025	Prav.g_01773	Prbf.g_00680
OG0001026	Prav.g_01775	Prbf.g_00679
OG0001027	Prav.g_01776	Prbf.g_00678
OG0001028	Prav.g_01777	Prbf.g_00677
OG0001029	Prav.g_01778	Prbf.g_00676
OG0001030	Prav.g_01779	Prbf.g_00675
OG0001031	Prav.g_01780	Prbf.g_00674
OG0001032	Prav.g_01781	Prbf.g_00673
OG0001033	Prav.g_01782	Prbf.g_00672
OG0001034	Prav.g_01783	Prbf.g_00671
OG0001035	Prav.g_01785	Prbf.g_00669
OG0001036	Prav.g_01786	Prbf.g_00668
OG0001037	Prav.g_01787	Prbf.g_00667
OG0001038	Prav.g_01788	Prbf.g_00666
OG0001039	Prav.g_01789	Prbf.g_00665
OG0001040	Prav.g_01790	Prbf.g_00664
OG0001041	Prav.g_01791	Prbf.g_00663
OG0001042	Prav.g_01792	Prbf.g_00662
OG0001043	Prav.g_01793	Prbf.g_00661
OG0001044	Prav.g_01794	Prbf.g_00660
OG0001045	Prav.g_01795	Prbf.g_00659
OG0001046	Prav.g_01796	Prbf.g_00658
OG0001047	Prav.g_01799	Prbf.g_00655
OG0001048	Prav.g_01801	Prbf.g_00653
OG0001049	Prav.g_01802	Prbf.g_00652
OG0001050	Prav.g_01803	Prbf.g_00651
OG0001051	Prav.g_01804	Prbf.g_00650
OG0001052	Prav.g_01805	Prbf.g_00649
OG0001053	Prav.g_01807	Prbf.g_00647
OG0001054	Prav.g_01809	Prbf.g_00645
OG0001055	Prav.g_01810	Prbf.g_00644
OG0001056	Prav.g_01811	Prbf.g_00643
OG0001057	Prav.g_01812	Prbf.g_00642
OG0001058	Prav.g_01813	Prbf.g_00641
OG0001059	Prav.g_01814	Prbf.g_00640
OG0001060	Prav.g_01815	Prbf.g_00639
OG0001061	Prav.g_01816	Prbf.g_00638
OG0001062	Prav.g_01817	Prbf.g_00637
OG0001063	Prav.g_01818	Prbf.g_00636
OG0001064	Prav.g_00264	Prbf.g_00634
OG0001065	Prav.g_00268	Prbf.g_00630
OG0001066	Prav.g_00269	Prbf.g_00628
OG0001067	Prav.g_00270	Prbf.g_00627
OG0001068	Prav.g_00272	Prbf.g_00624
OG0001069	Prav.g_00273	Prbf.g_00623
OG0001070	Prav.g_00274	Prbf.g_00622
OG0001071	Prav.g_00275	Prbf.g_00621
OG0001072	Prav.g_00276	Prbf.g_00620
OG0001073	Prav.g_00277	Prbf.g_00619
OG0001074	Prav.g_00278	Prbf.g_00618
OG0001075	Prav.g_00279	Prbf.g_00617
OG0001076	Prav.g_00280	Prbf.g_00616
OG0001077	Prav.g_00281	Prbf.g_00615
OG0001078	Prav.g_00282	Prbf.g_00614
OG0001079	Prav.g_00283	Prbf.g_00613
OG0001080	Prav.g_00284	Prbf.g_00612
OG0001081	Prav.g_00287	Prbf.g_00608
OG0001082	Prav.g_00288	Prbf.g_00607
OG0001083	Prav.g_00289	Prbf.g_00604
OG0001084	Prav.g_00291	Prbf.g_00605
OG0001085	Prav.g_00292	Prbf.g_00606
OG0001086	Prav.g_00293	Prbf.g_00609
OG0001087	Prav.g_00294	Prbf.g_00610
OG0001088	Prav.g_00295	Prbf.g_00611
OG0001089	Prav.g_00590	Prbf.g_00601
OG0001090	Prav.g_00592	Prbf.g_00599
OG0001091	Prav.g_00593	Prbf.g_00598
OG0001092	Prav.g_00594	Prbf.g_00597
OG0001093	Prav.g_00595	Prbf.g_00596
OG0001094	Prav.g_00596	Prbf.g_00595
OG0001095	Prav.g_00597	Prbf.g_00594
OG0001096	Prav.g_00598	Prbf.g_00593
OG0001097	Prav.g_00599	Prbf.g_00592
OG0001098	Prav.g_00600	Prbf.g_00591
OG0001099	Prav.g_00601	Prbf.g_00590
OG0001100	Prav.g_00602	Prbf.g_00589
OG0001101	Prav.g_00603	Prbf.g_00588
OG0001102	Prav.g_00604	Prbf.g_00587
OG0001103	Prav.g_00605	Prbf.g_00586
OG0001104	Prav.g_00606	Prbf.g_00585
OG0001105	Prav.g_00607	Prbf.g_00584
OG0001106	Prav.g_00608	Prbf.g_00583
OG0001107	Prav.g_00609	Prbf.g_00582
OG0001108	Prav.g_00610	Prbf.g_00581
OG0001109	Prav.g_00611	Prbf.g_00580
OG0001110	Prav.g_00612	Prbf.g_00579
OG0001111	Prav.g_00613	Prbf.g_00578
OG0001112	Prav.g_00614	Prbf.g_00577
OG0001113	Prav.g_00615	Prbf.g_00576
OG0001114	Prav.g_00616	Prbf.g_00575
OG0001115	Prav.g_00617	Prbf.g_00574
OG0001116	Prav.g_00618	Prbf.g_00573
OG0001117	Prav.g_00619	Prbf.g_00572
OG0001118	Prav.g_00620	Prbf.g_00571
OG0001119	Prav.g_00621	Prbf.g_00570
