Orthogroup	Prav	Pray
OG0000564	Prav.g_01240	Pray.g_01121
OG0000565	Prav.g_01241	Pray.g_01120
OG0000566	Prav.g_01242	Pray.g_01119
OG0000567	Prav.g_01243	Pray.g_01118
OG0000568	Prav.g_01244	Pray.g_01117
OG0000569	Prav.g_01245	Pray.g_01116
OG0000570	Prav.g_01246	Pray.g_01115
OG0000571	Prav.g_01247	Pray.g_01114
OG0000572	Prav.g_01248	Pray.g_01113
OG0000573	Prav.g_01251	Pray.g_01110
OG0000574	Prav.g_01252	Pray.g_01109
OG0000575	Prav.g_01253	Pray.g_01108
OG0000576	Prav.g_01254	Pray.g_01107
OG0000577	Prav.g_01255	Pray.g_01106
OG0000578	Prav.g_01256	Pray.g_01105
OG0000579	Prav.g_01257	Pray.g_01104
OG0000580	Prav.g_01258	Pray.g_01103
OG0000581	Prav.g_01259	Pray.g_01102
OG0000582	Prav.g_01260	Pray.g_01101
OG0000583	Prav.g_01261	Pray.g_01100
OG0000584	Prav.g_01262	Pray.g_01099
OG0000585	Prav.g_01263	Pray.g_01098
OG0000586	Prav.g_01265	Pray.g_01096
OG0000587	Prav.g_01266	Pray.g_01095
OG0000588	Prav.g_01268	Pray.g_01093
OG0000589	Prav.g_01269	Pray.g_01092
OG0000590	Prav.g_01271	Pray.g_01090
OG0000591	Prav.g_01277	Pray.g_01084
OG0000592	Prav.g_01278	Pray.g_01083
OG0000593	Prav.g_01279	Pray.g_01082
OG0000594	Prav.g_01281	Pray.g_01080
OG0000595	Prav.g_01282	Pray.g_01079
OG0000596	Prav.g_01283	Pray.g_01078
OG0000597	Prav.g_01285	Pray.g_01076
OG0000598	Prav.g_01286	Pray.g_01075
OG0000599	Prav.g_01287	Pray.g_01074
OG0000600	Prav.g_01288	Pray.g_01073
OG0000601	Prav.g_01290	Pray.g_01071
OG0000602	Prav.g_01291	Pray.g_01070
OG0000603	Prav.g_01292	Pray.g_01069
OG0000604	Prav.g_01293	Pray.g_01068
OG0000605	Prav.g_01294	Pray.g_01067
OG0000606	Prav.g_01295	Pray.g_01066
OG0000607	Prav.g_01297	Pray.g_01064
OG0000608	Prav.g_01298	Pray.g_01063
OG0000609	Prav.g_01312	Pray.g_01059
OG0000610	Prav.g_01313	Pray.g_01058
OG0000611	Prav.g_00307	Pray.g_01039
OG0000612	Prav.g_00308	Pray.g_01038
OG0000613	Prav.g_00309	Pray.g_01037
OG0000614	Prav.g_00310	Pray.g_01036
OG0000615	Prav.g_00312	Pray.g_01034
OG0000616	Prav.g_00313	Pray.g_01033
OG0000617	Prav.g_00314	Pray.g_01032
OG0000618	Prav.g_00315	Pray.g_01031
OG0000619	Prav.g_00316	Pray.g_01030
OG0000620	Prav.g_00317	Pray.g_01029
OG0000621	Prav.g_00318	Pray.g_01028
OG0000622	Prav.g_00319	Pray.g_01027
OG0000623	Prav.g_00320	Pray.g_01026
OG0000624	Prav.g_00321	Pray.g_01025
OG0000625	Prav.g_00322	Pray.g_00269
OG0000626	Prav.g_00323	Pray.g_00270
OG0000627	Prav.g_00324	Pray.g_00271
OG0000628	Prav.g_00325	Pray.g_00272
OG0000629	Prav.g_00326	Pray.g_00273
OG0000630	Prav.g_00327	Pray.g_00274
OG0000631	Prav.g_00329	Pray.g_00276
OG0000632	Prav.g_00343	Pray.g_00289
OG0000633	Prav.g_00346	Pray.g_00293
OG0000634	Prav.g_00362	Pray.g_00306
OG0000635	Prav.g_00364	Pray.g_00313
OG0000636	Prav.g_00365	Pray.g_00314
OG0000637	Prav.g_00366	Pray.g_00315
OG0000638	Prav.g_00373	Pray.g_00326
OG0000639	Prav.g_00383	Pray.g_00335
OG0000640	Prav.g_00385	Pray.g_00337
OG0000641	Prav.g_00388	Pray.g_00339
OG0000642	Prav.g_00389	Pray.g_00340
OG0000643	Prav.g_00390	Pray.g_00341
OG0000644	Prav.g_00391	Pray.g_00342
OG0000645	Prav.g_00392	Pray.g_00343
OG0000646	Prav.g_00393	Pray.g_00344
OG0000647	Prav.g_00394	Pray.g_00345
OG0000648	Prav.g_00396	Pray.g_00347
OG0000649	Prav.g_00397	Pray.g_00348
OG0000650	Prav.g_00398	Pray.g_00349
OG0000651	Prav.g_00399	Pray.g_00350
OG0000652	Prav.g_00400	Pray.g_00351
OG0000653	Prav.g_00401	Pray.g_00352
OG0000654	Prav.g_00403	Pray.g_00354
OG0000655	Prav.g_00405	Pray.g_00356
OG0000656	Prav.g_00406	Pray.g_00357
OG0000657	Prav.g_00407	Pray.g_00358
OG0000658	Prav.g_00408	Pray.g_00359
OG0000659	Prav.g_00409	Pray.g_00360
OG0000660	Prav.g_00410	Pray.g_00361
OG0000661	Prav.g_00411	Pray.g_00362
OG0000662	Prav.g_00412	Pray.g_00363
OG0000663	Prav.g_00413	Pray.g_00364
OG0000664	Prav.g_00414	Pray.g_00365
OG0000665	Prav.g_00415	Pray.g_00366
OG0000666	Prav.g_00416	Pray.g_00367
OG0000667	Prav.g_00417	Pray.g_00368
OG0000668	Prav.g_00418	Pray.g_00369
OG0000669	Prav.g_00420	Pray.g_00371
OG0000670	Prav.g_00421	Pray.g_00372
OG0000671	Prav.g_00422	Pray.g_00373
OG0000672	Prav.g_00423	Pray.g_00374
OG0000673	Prav.g_00424	Pray.g_00375
OG0000674	Prav.g_00425	Pray.g_00376
OG0000675	Prav.g_00427	Pray.g_00378
OG0000676	Prav.g_00428	Pray.g_00379
OG0000677	Prav.g_00430	Pray.g_00382
OG0000678	Prav.g_00432	Pray.g_00384
OG0000679	Prav.g_00433	Pray.g_00385
OG0000680	Prav.g_00434	Pray.g_00386
OG0000681	Prav.g_00435	Pray.g_00387
OG0000682	Prav.g_00436	Pray.g_00388
OG0000683	Prav.g_00438	Pray.g_00390
OG0000684	Prav.g_00439	Pray.g_00391
OG0000685	Prav.g_00440	Pray.g_00392
OG0000686	Prav.g_00441	Pray.g_00393
OG0000687	Prav.g_00442	Pray.g_00394
OG0000688	Prav.g_00443	Pray.g_00395
OG0000689	Prav.g_00444	Pray.g_00396
OG0000690	Prav.g_00445	Pray.g_00397
OG0000691	Prav.g_00446	Pray.g_00398
OG0000692	Prav.g_00448	Pray.g_00400
OG0000693	Prav.g_00449	Pray.g_00401
OG0000694	Prav.g_00450	Pray.g_00402
OG0000695	Prav.g_00451	Pray.g_00403
OG0000696	Prav.g_00452	Pray.g_00404
OG0000697	Prav.g_00454	Pray.g_00406
OG0000698	Prav.g_00456	Pray.g_00408
OG0000699	Prav.g_00457	Pray.g_00409
OG0000700	Prav.g_00483	Pray.g_00436
OG0000701	Prav.g_00487	Pray.g_00440
OG0000702	Prav.g_00490	Pray.g_00443
OG0000703	Prav.g_00491	Pray.g_00444
OG0000704	Prav.g_00492	Pray.g_00445
OG0000705	Prav.g_00493	Pray.g_00446
OG0000706	Prav.g_00494	Pray.g_00447
OG0000707	Prav.g_00496	Pray.g_00449
OG0000708	Prav.g_00497	Pray.g_00450
OG0000709	Prav.g_00499	Pray.g_00452
OG0000710	Prav.g_00500	Pray.g_00453
OG0000711	Prav.g_00501	Pray.g_00454
OG0000712	Prav.g_00502	Pray.g_00455
OG0000713	Prav.g_00503	Pray.g_00456
OG0000714	Prav.g_00505	Pray.g_00458
OG0000715	Prav.g_00506	Pray.g_00459
OG0000716	Prav.g_00508	Pray.g_00461
OG0000717	Prav.g_00509	Pray.g_00462
OG0000718	Prav.g_00510	Pray.g_00463
OG0000719	Prav.g_00512	Pray.g_00465
OG0000720	Prav.g_00513	Pray.g_00466
OG0000721	Prav.g_00515	Pray.g_00469
OG0000722	Prav.g_00516	Pray.g_00470
OG0000723	Prav.g_00517	Pray.g_00471
OG0000724	Prav.g_00519	Pray.g_00473
OG0000725	Prav.g_00520	Pray.g_00474
OG0000726	Prav.g_00521	Pray.g_00475
OG0000727	Prav.g_00522	Pray.g_00476
OG0000728	Prav.g_00523	Pray.g_00477
OG0000729	Prav.g_00524	Pray.g_00478
OG0000730	Prav.g_00525	Pray.g_00479
OG0000731	Prav.g_00526	Pray.g_00480
OG0000732	Prav.g_00527	Pray.g_00481
OG0000733	Prav.g_00528	Pray.g_00482
OG0000734	Prav.g_00529	Pray.g_00483
OG0000735	Prav.g_00530	Pray.g_00485
OG0000736	Prav.g_00531	Pray.g_00486
OG0000737	Prav.g_00532	Pray.g_00487
OG0000738	Prav.g_00533	Pray.g_00488
OG0000739	Prav.g_00534	Pray.g_00489
OG0000740	Prav.g_00535	Pray.g_00490
OG0000741	Prav.g_00536	Pray.g_00491
OG0000742	Prav.g_00538	Pray.g_00493
OG0000743	Prav.g_00539	Pray.g_00494
OG0000744	Prav.g_00540	Pray.g_00495
OG0000745	Prav.g_00541	Pray.g_00496
OG0000746	Prav.g_00542	Pray.g_00497
OG0000747	Prav.g_00543	Pray.g_00498
OG0000748	Prav.g_00544	Pray.g_00499
OG0000749	Prav.g_00545	Pray.g_00500
OG0000750	Prav.g_00546	Pray.g_00501
OG0000751	Prav.g_00547	Pray.g_00502
OG0000752	Prav.g_00548	Pray.g_00503
OG0000753	Prav.g_00550	Pray.g_00505
OG0000754	Prav.g_00551	Pray.g_00506
OG0000755	Prav.g_00552	Pray.g_00507
OG0000756	Prav.g_00553	Pray.g_00508
OG0000757	Prav.g_00554	Pray.g_00509
OG0000758	Prav.g_00555	Pray.g_00510
OG0000759	Prav.g_00557	Pray.g_00512
OG0000760	Prav.g_00558	Pray.g_00513
OG0000761	Prav.g_00559	Pray.g_00514
OG0000762	Prav.g_00561	Pray.g_00516
OG0000763	Prav.g_00562	Pray.g_00517
OG0000764	Prav.g_00563	Pray.g_00518
OG0000765	Prav.g_00564	Pray.g_00519
OG0000766	Prav.g_00565	Pray.g_00520
OG0000767	Prav.g_00567	Pray.g_00522
OG0000768	Prav.g_00568	Pray.g_00523
OG0000769	Prav.g_00569	Pray.g_00524
OG0000770	Prav.g_00570	Pray.g_00525
OG0000771	Prav.g_00571	Pray.g_00526
OG0000772	Prav.g_00572	Pray.g_00527
OG0000773	Prav.g_00573	Pray.g_00528
OG0000774	Prav.g_00574	Pray.g_00529
OG0000775	Prav.g_00575	Pray.g_00530
OG0000776	Prav.g_00577	Pray.g_00532
OG0000777	Prav.g_00579	Pray.g_00534
OG0000778	Prav.g_00580	Pray.g_00535
OG0000779	Prav.g_00581	Pray.g_00536
OG0000780	Prav.g_00583	Pray.g_00538
OG0000781	Prav.g_00585	Pray.g_00540
OG0000782	Prav.g_00586	Pray.g_00541
OG0000783	Prav.g_00902	Pray.g_00553
OG0000784	Prav.g_00904	Pray.g_00555
OG0000785	Prav.g_00905	Pray.g_00556
OG0000786	Prav.g_00906	Pray.g_00557
OG0000787	Prav.g_00907	Pray.g_00558
OG0000788	Prav.g_00911	Pray.g_00562
OG0000789	Prav.g_00913	Pray.g_00564
OG0000790	Prav.g_00914	Pray.g_00565
OG0000791	Prav.g_00915	Pray.g_00566
OG0000792	Prav.g_00916	Pray.g_00567
OG0000793	Prav.g_00917	Pray.g_00568
OG0000794	Prav.g_00919	Pray.g_00570
OG0000795	Prav.g_00922	Pray.g_00573
OG0000796	Prav.g_00923	Pray.g_00574
OG0000797	Prav.g_00925	Pray.g_00576
OG0000798	Prav.g_00926	Pray.g_00577
OG0000799	Prav.g_00927	Pray.g_00578
OG0000800	Prav.g_00928	Pray.g_00579
OG0000801	Prav.g_00931	Pray.g_00582
OG0000802	Prav.g_00932	Pray.g_00583
OG0000803	Prav.g_00934	Pray.g_00585
OG0000804	Prav.g_00935	Pray.g_00586
OG0000805	Prav.g_00936	Pray.g_00587
OG0000806	Prav.g_00938	Pray.g_00589
OG0000807	Prav.g_00242	Pray.g_00614
OG0000808	Prav.g_00252	Pray.g_00623
OG0000809	Prav.g_00255	Pray.g_00626
OG0000810	Prav.g_00256	Pray.g_00627
OG0000811	Prav.g_00263	Pray.g_00634
OG0000812	Prav.g_00004	Pray.g_00132
OG0000813	Prav.g_00008	Pray.g_00128
OG0000814	Prav.g_00010	Pray.g_00126
OG0000815	Prav.g_00019	Pray.g_00112
OG0000816	Prav.g_00034	Pray.g_00096
OG0000817	Prav.g_00035	Pray.g_00095
OG0000818	Prav.g_00039	Pray.g_00090
OG0000819	Prav.g_00046	Pray.g_00083
OG0000820	Prav.g_00050	Pray.g_00079
OG0000821	Prav.g_00052	Pray.g_00077
OG0000822	Prav.g_00053	Pray.g_00076
OG0000823	Prav.g_00054	Pray.g_00075
OG0000824	Prav.g_00055	Pray.g_00074
OG0000825	Prav.g_00056	Pray.g_00073
OG0000826	Prav.g_00057	Pray.g_00072
OG0000827	Prav.g_00058	Pray.g_00071
OG0000828	Prav.g_00059	Pray.g_00070
OG0000829	Prav.g_00060	Pray.g_00069
OG0000830	Prav.g_00061	Pray.g_00068
OG0000831	Prav.g_00064	Pray.g_00065
OG0000832	Prav.g_00066	Pray.g_00063
OG0000833	Prav.g_00067	Pray.g_00062
OG0000834	Prav.g_00068	Pray.g_00060
OG0000835	Prav.g_00069	Pray.g_00059
OG0000836	Prav.g_00070	Pray.g_00058
OG0000837	Prav.g_00072	Pray.g_00056
OG0000838	Prav.g_00073	Pray.g_00055
OG0000839	Prav.g_00074	Pray.g_00054
OG0000840	Prav.g_00075	Pray.g_00053
OG0000841	Prav.g_00076	Pray.g_00052
OG0000842	Prav.g_00077	Pray.g_00051
OG0000843	Prav.g_01868	Pray.g_00050
OG0000844	Prav.g_01867	Pray.g_00049
OG0000845	Prav.g_01866	Pray.g_00048
OG0000846	Prav.g_01863	Pray.g_00045
OG0000847	Prav.g_01861	Pray.g_00043
OG0000848	Prav.g_01860	Pray.g_00042
OG0000849	Prav.g_01859	Pray.g_00041
OG0000850	Prav.g_01858	Pray.g_00040
OG0000851	Prav.g_01857	Pray.g_00039
OG0000852	Prav.g_01855	Pray.g_00037
OG0000853	Prav.g_01854	Pray.g_00036
OG0000854	Prav.g_01852	Pray.g_00034
OG0000855	Prav.g_01851	Pray.g_00033
OG0000856	Prav.g_01850	Pray.g_00032
OG0000857	Prav.g_01849	Pray.g_00031
OG0000858	Prav.g_01848	Pray.g_00030
OG0000859	Prav.g_01847	Pray.g_00029
OG0000860	Prav.g_01846	Pray.g_00028
OG0000861	Prav.g_01845	Pray.g_00027
OG0000862	Prav.g_01844	Pray.g_00026
OG0000863	Prav.g_01843	Pray.g_00025
OG0000864	Prav.g_01842	Pray.g_00024
OG0000865	Prav.g_01841	Pray.g_00023
OG0000866	Prav.g_01840	Pray.g_00022
OG0000867	Prav.g_01839	Pray.g_00021
OG0000868	Prav.g_01838	Pray.g_00020
OG0000869	Prav.g_01836	Pray.g_00018
OG0000870	Prav.g_01835	Pray.g_00017
OG0000871	Prav.g_01833	Pray.g_00015
OG0000872	Prav.g_01832	Pray.g_00014
OG0000873	Prav.g_01830	Pray.g_00012
OG0000874	Prav.g_01829	Pray.g_00011
OG0000875	Prav.g_01828	Pray.g_00010
OG0000876	Prav.g_01827	Pray.g_00009
OG0000877	Prav.g_01825	Pray.g_00007
OG0000878	Prav.g_01409	Pray.g_01895
OG0000879	Prav.g_01427	Pray.g_01881
OG0000880	Prav.g_01428	Pray.g_01880
OG0000881	Prav.g_01429	Pray.g_01879
OG0000882	Prav.g_01430	Pray.g_01878
OG0000883	Prav.g_01431	Pray.g_01877
OG0000884	Prav.g_01433	Pray.g_01875
OG0000885	Prav.g_01434	Pray.g_01874
OG0000886	Prav.g_01435	Pray.g_01873
OG0000887	Prav.g_01436	Pray.g_01872
OG0000888	Prav.g_01437	Pray.g_01871
OG0000889	Prav.g_01440	Pray.g_01868
OG0000890	Prav.g_01441	Pray.g_01867
OG0000891	Prav.g_01442	Pray.g_01866
OG0000892	Prav.g_01444	Pray.g_01864
OG0000893	Prav.g_01445	Pray.g_01863
OG0000894	Prav.g_01446	Pray.g_01862
OG0000895	Prav.g_01447	Pray.g_01861
OG0000896	Prav.g_01448	Pray.g_01860
OG0000897	Prav.g_01449	Pray.g_01859
OG0000898	Prav.g_01451	Pray.g_01857
OG0000899	Prav.g_01452	Pray.g_01856
OG0000900	Prav.g_01455	Pray.g_01847
OG0000901	Prav.g_01459	Pray.g_01843
OG0000902	Prav.g_01460	Pray.g_01842
OG0000903	Prav.g_01461	Pray.g_01841
OG0000904	Prav.g_01463	Pray.g_01839
OG0000905	Prav.g_01465	Pray.g_01837
OG0000906	Prav.g_01467	Pray.g_01835
OG0000907	Prav.g_01468	Pray.g_01834
OG0000908	Prav.g_01471	Pray.g_01831
OG0000909	Prav.g_01475	Pray.g_01827
OG0000910	Prav.g_01476	Pray.g_01826
OG0000911	Prav.g_01477	Pray.g_01825
OG0000912	Prav.g_01478	Pray.g_01824
OG0000913	Prav.g_01479	Pray.g_01823
OG0000914	Prav.g_01480	Pray.g_01822
OG0000915	Prav.g_01481	Pray.g_01821
OG0000916	Prav.g_01482	Pray.g_01820
OG0000917	Prav.g_01483	Pray.g_01819
OG0000918	Prav.g_01484	Pray.g_01818
OG0000919	Prav.g_01485	Pray.g_01817
OG0000920	Prav.g_01486	Pray.g_01816
OG0000921	Prav.g_01487	Pray.g_01815
OG0000922	Prav.g_01488	Pray.g_01814
OG0000923	Prav.g_01489	Pray.g_01813
OG0000924	Prav.g_01490	Pray.g_01812
OG0000925	Prav.g_01491	Pray.g_01811
OG0000926	Prav.g_01505	Pray.g_01787
OG0000927	Prav.g_01560	Pray.g_01740
OG0000928	Prav.g_01561	Pray.g_01739
OG0000929	Prav.g_01562	Pray.g_01738
OG0000930	Prav.g_01563	Pray.g_01737
OG0000931	Prav.g_01564	Pray.g_01736
OG0000932	Prav.g_01566	Pray.g_01734
OG0000933	Prav.g_01567	Pray.g_01733
OG0000934	Prav.g_01568	Pray.g_01732
OG0000935	Prav.g_01569	Pray.g_01731
OG0000936	Prav.g_01570	Pray.g_01730
OG0000937	Prav.g_01571	Pray.g_01729
OG0000938	Prav.g_01572	Pray.g_01728
OG0000939	Prav.g_01573	Pray.g_01727
OG0000940	Prav.g_01574	Pray.g_01726
OG0000941	Prav.g_01576	Pray.g_01724
OG0000942	Prav.g_01577	Pray.g_01723
OG0000943	Prav.g_01580	Pray.g_01720
OG0000944	Prav.g_01581	Pray.g_01719
OG0000945	Prav.g_01582	Pray.g_01718
OG0000946	Prav.g_01583	Pray.g_01717
OG0000947	Prav.g_01584	Pray.g_01716
OG0000948	Prav.g_01585	Pray.g_01715
OG0000949	Prav.g_01586	Pray.g_01714
OG0000950	Prav.g_01587	Pray.g_01713
OG0000951	Prav.g_01588	Pray.g_01712
OG0000952	Prav.g_01589	Pray.g_01711
OG0000953	Prav.g_01590	Pray.g_01710
OG0000954	Prav.g_01591	Pray.g_01709
OG0000955	Prav.g_01592	Pray.g_01708
OG0000956	Prav.g_01593	Pray.g_01707
OG0000957	Prav.g_01594	Pray.g_01706
OG0000958	Prav.g_01595	Pray.g_01705
OG0000959	Prav.g_01596	Pray.g_01704
OG0000960	Prav.g_01597	Pray.g_01703
OG0000961	Prav.g_01601	Pray.g_01699
OG0000962	Prav.g_01602	Pray.g_01698
OG0000963	Prav.g_01603	Pray.g_01697
OG0000964	Prav.g_01605	Pray.g_01695
OG0000965	Prav.g_01606	Pray.g_01694
OG0000966	Prav.g_01607	Pray.g_01693
OG0000967	Prav.g_01608	Pray.g_01692
OG0000968	Prav.g_01609	Pray.g_01691
OG0000969	Prav.g_01610	Pray.g_01690
OG0000970	Prav.g_01611	Pray.g_01689
OG0000971	Prav.g_01612	Pray.g_01688
OG0000972	Prav.g_01613	Pray.g_01687
OG0000973	Prav.g_01614	Pray.g_01686
OG0000974	Prav.g_01616	Pray.g_01684
OG0000975	Prav.g_01619	Pray.g_01681
OG0000976	Prav.g_01621	Pray.g_01679
OG0000977	Prav.g_01622	Pray.g_01678
OG0000978	Prav.g_01623	Pray.g_01677
OG0000979	Prav.g_01625	Pray.g_01675
OG0000980	Prav.g_01626	Pray.g_01674
OG0000981	Prav.g_01627	Pray.g_01673
OG0000982	Prav.g_01628	Pray.g_01672
OG0000983	Prav.g_01630	Pray.g_01670
OG0000984	Prav.g_01631	Pray.g_01669
OG0000985	Prav.g_01632	Pray.g_01668
OG0000986	Prav.g_01633	Pray.g_01667
OG0000987	Prav.g_01634	Pray.g_01666
OG0000988	Prav.g_01635	Pray.g_01665
OG0000989	Prav.g_01636	Pray.g_01664
OG0000990	Prav.g_01637	Pray.g_01663
OG0000991	Prav.g_01638	Pray.g_01662
OG0000992	Prav.g_01639	Pray.g_01661
OG0000993	Prav.g_01640	Pray.g_01660
OG0000994	Prav.g_01641	Pray.g_01659
OG0000995	Prav.g_01642	Pray.g_01658
OG0000996	Prav.g_01643	Pray.g_01657
OG0000997	Prav.g_01644	Pray.g_01656
OG0000998	Prav.g_01645	Pray.g_01655
OG0000999	Prav.g_01646	Pray.g_01654
OG0001000	Prav.g_01647	Pray.g_01653
OG0001001	Prav.g_01649	Pray.g_01651
OG0001002	Prav.g_01650	Pray.g_01650
OG0001003	Prav.g_01651	Pray.g_01649
OG0001004	Prav.g_01652	Pray.g_01648
OG0001005	Prav.g_01653	Pray.g_01647
OG0001006	Prav.g_01654	Pray.g_01646
OG0001007	Prav.g_01655	Pray.g_01645
OG0001008	Prav.g_01657	Pray.g_01643
OG0001009	Prav.g_01658	Pray.g_01642
OG0001010	Prav.g_01664	Pray.g_01634
OG0001011	Prav.g_01671	Pray.g_01627
OG0001012	Prav.g_01699	Pray.g_01600
OG0001013	Prav.g_01755	Pray.g_01565
OG0001014	Prav.g_01756	Pray.g_01564
OG0001015	Prav.g_01762	Pray.g_01558
OG0001016	Prav.g_01763	Pray.g_01557
OG0001017	Prav.g_01764	Pray.g_01556
OG0001018	Prav.g_01765	Pray.g_01555
OG0001019	Prav.g_01767	Pray.g_01553
OG0001020	Prav.g_01768	Pray.g_01552
OG0001021	Prav.g_01769	Pray.g_01551
OG0001022	Prav.g_01770	Pray.g_01550
OG0001023	Prav.g_01771	Pray.g_01549
OG0001024	Prav.g_01772	Pray.g_01548
OG0001025	Prav.g_01773	Pray.g_01547
OG0001026	Prav.g_01775	Pray.g_01545
OG0001027	Prav.g_01776	Pray.g_01544
OG0001028	Prav.g_01777	Pray.g_01543
OG0001029	Prav.g_01778	Pray.g_01542
OG0001030	Prav.g_01779	Pray.g_01541
OG0001031	Prav.g_01780	Pray.g_01540
OG0001032	Prav.g_01781	Pray.g_01539
OG0001033	Prav.g_01782	Pray.g_01538
OG0001034	Prav.g_01783	Pray.g_01537
OG0001035	Prav.g_01785	Pray.g_01535
OG0001036	Prav.g_01786	Pray.g_01534
OG0001037	Prav.g_01787	Pray.g_01533
OG0001038	Prav.g_01788	Pray.g_01532
OG0001039	Prav.g_01789	Pray.g_01531
OG0001040	Prav.g_01790	Pray.g_01530
OG0001041	Prav.g_01791	Pray.g_01529
OG0001042	Prav.g_01792	Pray.g_01528
OG0001043	Prav.g_01793	Pray.g_01527
OG0001044	Prav.g_01794	Pray.g_01526
OG0001045	Prav.g_01795	Pray.g_01525
OG0001046	Prav.g_01796	Pray.g_01524
OG0001047	Prav.g_01799	Pray.g_01521
OG0001048	Prav.g_01801	Pray.g_01519
OG0001049	Prav.g_01802	Pray.g_01518
OG0001050	Prav.g_01803	Pray.g_01517
OG0001051	Prav.g_01804	Pray.g_01516
OG0001052	Prav.g_01805	Pray.g_01515
OG0001053	Prav.g_01807	Pray.g_01513
OG0001054	Prav.g_01809	Pray.g_01512
OG0001055	Prav.g_01810	Pray.g_01511
OG0001056	Prav.g_01811	Pray.g_01510
OG0001057	Prav.g_01812	Pray.g_01509
OG0001058	Prav.g_01813	Pray.g_01508
OG0001059	Prav.g_01814	Pray.g_01507
OG0001060	Prav.g_01815	Pray.g_01506
OG0001061	Prav.g_01816	Pray.g_01505
OG0001062	Prav.g_01817	Pray.g_01504
OG0001063	Prav.g_01818	Pray.g_01503
OG0001064	Prav.g_00264	Pray.g_01229
OG0001065	Prav.g_00268	Pray.g_01234
OG0001066	Prav.g_00269	Pray.g_01235
OG0001067	Prav.g_00270	Pray.g_01236
OG0001068	Prav.g_00272	Pray.g_01238
OG0001069	Prav.g_00273	Pray.g_01239
OG0001070	Prav.g_00274	Pray.g_01240
OG0001071	Prav.g_00275	Pray.g_01241
OG0001072	Prav.g_00276	Pray.g_01242
OG0001073	Prav.g_00277	Pray.g_01243
OG0001074	Prav.g_00278	Pray.g_01244
OG0001075	Prav.g_00279	Pray.g_01245
OG0001076	Prav.g_00280	Pray.g_01246
OG0001077	Prav.g_00281	Pray.g_01247
OG0001078	Prav.g_00282	Pray.g_01248
OG0001079	Prav.g_00283	Pray.g_01249
OG0001080	Prav.g_00284	Pray.g_01250
OG0001081	Prav.g_00287	Pray.g_01253
OG0001082	Prav.g_00288	Pray.g_01254
OG0001083	Prav.g_00289	Pray.g_01255
OG0001084	Prav.g_00291	Pray.g_01257
OG0001085	Prav.g_00292	Pray.g_01258
OG0001086	Prav.g_00293	Pray.g_01259
OG0001087	Prav.g_00294	Pray.g_01260
OG0001088	Prav.g_00295	Pray.g_01261
OG0001089	Prav.g_00590	Pray.g_01264
OG0001090	Prav.g_00592	Pray.g_01266
OG0001091	Prav.g_00593	Pray.g_01267
OG0001092	Prav.g_00594	Pray.g_01268
OG0001093	Prav.g_00595	Pray.g_01269
OG0001094	Prav.g_00596	Pray.g_01270
OG0001095	Prav.g_00597	Pray.g_01271
OG0001096	Prav.g_00598	Pray.g_01272
OG0001097	Prav.g_00599	Pray.g_01273
OG0001098	Prav.g_00600	Pray.g_01274
OG0001099	Prav.g_00601	Pray.g_01275
OG0001100	Prav.g_00602	Pray.g_01276
OG0001101	Prav.g_00603	Pray.g_01277
OG0001102	Prav.g_00604	Pray.g_01278
OG0001103	Prav.g_00605	Pray.g_01279
OG0001104	Prav.g_00606	Pray.g_01280
OG0001105	Prav.g_00607	Pray.g_01281
OG0001106	Prav.g_00608	Pray.g_01282
OG0001107	Prav.g_00609	Pray.g_01283
OG0001108	Prav.g_00610	Pray.g_01284
OG0001109	Prav.g_00611	Pray.g_01285
OG0001110	Prav.g_00612	Pray.g_01286
OG0001111	Prav.g_00613	Pray.g_01287
OG0001112	Prav.g_00614	Pray.g_01288
OG0001113	Prav.g_00615	Pray.g_01289
OG0001114	Prav.g_00616	Pray.g_01290
OG0001115	Prav.g_00617	Pray.g_01291
OG0001116	Prav.g_00618	Pray.g_01292
OG0001117	Prav.g_00619	Pray.g_01293
OG0001118	Prav.g_00620	Pray.g_01294
OG0001119	Prav.g_00621	Pray.g_01295
OG0001120	Prav.g_00622	Pray.g_01296
OG0001121	Prav.g_00624	Pray.g_01298
OG0001122	Prav.g_00625	Pray.g_01299
OG0001123	Prav.g_00626	Pray.g_01300
OG0001124	Prav.g_00628	Pray.g_01302
OG0001125	Prav.g_00630	Pray.g_01304
OG0001126	Prav.g_00631	Pray.g_01305
OG0001127	Prav.g_00633	Pray.g_01307
OG0001128	Prav.g_00634	Pray.g_01308
OG0001129	Prav.g_00635	Pray.g_01309
OG0001130	Prav.g_00638	Pray.g_01312
OG0001131	Prav.g_00639	Pray.g_01313
OG0001132	Prav.g_00640	Pray.g_01314
OG0001133	Prav.g_00641	Pray.g_01315
OG0001134	Prav.g_00642	Pray.g_01316
OG0001135	Prav.g_00643	Pray.g_01317
OG0001136	Prav.g_00644	Pray.g_01318
OG0001137	Prav.g_00645	Pray.g_01319
OG0001138	Prav.g_00646	Pray.g_01320
OG0001139	Prav.g_00647	Pray.g_01321
OG0001140	Prav.g_00648	Pray.g_01322
OG0001141	Prav.g_00649	Pray.g_01323
OG0001142	Prav.g_00653	Pray.g_01327
OG0001143	Prav.g_00654	Pray.g_01328
OG0001144	Prav.g_00655	Pray.g_01329
OG0001145	Prav.g_00656	Pray.g_01330
