Orthogroup	Prav	Prae
OG0000571	Prav.g_01247	Prae.g_00623
OG0000572	Prav.g_01248	Prae.g_00624
OG0000573	Prav.g_01251	Prae.g_00627
OG0000574	Prav.g_01252	Prae.g_00628
OG0000575	Prav.g_01253	Prae.g_00629
OG0000576	Prav.g_01254	Prae.g_00630
OG0000577	Prav.g_01255	Prae.g_00631
OG0000578	Prav.g_01256	Prae.g_00632
OG0000579	Prav.g_01257	Prae.g_00633
OG0000580	Prav.g_01258	Prae.g_00634
OG0000581	Prav.g_01259	Prae.g_00635
OG0000582	Prav.g_01260	Prae.g_00636
OG0000583	Prav.g_01261	Prae.g_00637
OG0000584	Prav.g_01262	Prae.g_00638
OG0000585	Prav.g_01263	Prae.g_00639
OG0000586	Prav.g_01265	Prae.g_00641
OG0000587	Prav.g_01266	Prae.g_00642
OG0000588	Prav.g_01268	Prae.g_00644
OG0000589	Prav.g_01269	Prae.g_00645
OG0000590	Prav.g_01271	Prae.g_00647
OG0000591	Prav.g_01277	Prae.g_00653
OG0000592	Prav.g_01278	Prae.g_00654
OG0000593	Prav.g_01279	Prae.g_00655
OG0000594	Prav.g_01281	Prae.g_00657
OG0000595	Prav.g_01282	Prae.g_00658
OG0000596	Prav.g_01283	Prae.g_00659
OG0000597	Prav.g_01285	Prae.g_00661
OG0000598	Prav.g_01286	Prae.g_00662
OG0000599	Prav.g_01287	Prae.g_00663
OG0000600	Prav.g_01288	Prae.g_00664
OG0000601	Prav.g_01290	Prae.g_00666
OG0000602	Prav.g_01291	Prae.g_00667
OG0000603	Prav.g_01292	Prae.g_00668
OG0000604	Prav.g_01293	Prae.g_00669
OG0000605	Prav.g_01294	Prae.g_00670
OG0000606	Prav.g_01295	Prae.g_00671
OG0000607	Prav.g_01297	Prae.g_00673
OG0000608	Prav.g_01298	Prae.g_00674
OG0000609	Prav.g_01312	Prae.g_00678
OG0000610	Prav.g_01313	Prae.g_00679
OG0000611	Prav.g_00307	Prae.g_00712
OG0000612	Prav.g_00308	Prae.g_00713
OG0000613	Prav.g_00309	Prae.g_00714
OG0000614	Prav.g_00310	Prae.g_00715
OG0000615	Prav.g_00312	Prae.g_00717
OG0000616	Prav.g_00313	Prae.g_00718
OG0000617	Prav.g_00314	Prae.g_00719
OG0000618	Prav.g_00315	Prae.g_00720
OG0000619	Prav.g_00316	Prae.g_00721
OG0000620	Prav.g_00317	Prae.g_00722
OG0000621	Prav.g_00318	Prae.g_00723
OG0000622	Prav.g_00319	Prae.g_00724
OG0000623	Prav.g_00320	Prae.g_00725
OG0000624	Prav.g_00321	Prae.g_00726
OG0000625	Prav.g_00322	Prae.g_00727
OG0000626	Prav.g_00323	Prae.g_00728
OG0000627	Prav.g_00324	Prae.g_00729
OG0000628	Prav.g_00325	Prae.g_00730
OG0000629	Prav.g_00326	Prae.g_00731
OG0000630	Prav.g_00327	Prae.g_00732
OG0000631	Prav.g_00329	Prae.g_00734
OG0000632	Prav.g_00343	Prae.g_00748
OG0000633	Prav.g_00346	Prae.g_00752
OG0000634	Prav.g_00362	Prae.g_00766
OG0000635	Prav.g_00364	Prae.g_00770
OG0000636	Prav.g_00365	Prae.g_00771
OG0000637	Prav.g_00366	Prae.g_00772
OG0000638	Prav.g_00373	Prae.g_00784
OG0000639	Prav.g_00383	Prae.g_00793
OG0000640	Prav.g_00385	Prae.g_00794
OG0000641	Prav.g_00388	Prae.g_00797
OG0000642	Prav.g_00389	Prae.g_00798
OG0000643	Prav.g_00390	Prae.g_00799
OG0000644	Prav.g_00391	Prae.g_00800
OG0000645	Prav.g_00392	Prae.g_00801
OG0000646	Prav.g_00393	Prae.g_00802
OG0000647	Prav.g_00394	Prae.g_00803
OG0000648	Prav.g_00396	Prae.g_00805
OG0000649	Prav.g_00397	Prae.g_00806
OG0000650	Prav.g_00398	Prae.g_00807
OG0000651	Prav.g_00399	Prae.g_00808
OG0000652	Prav.g_00400	Prae.g_00809
OG0000653	Prav.g_00401	Prae.g_00810
OG0000654	Prav.g_00403	Prae.g_00812
OG0000655	Prav.g_00405	Prae.g_00814
OG0000656	Prav.g_00406	Prae.g_00815
OG0000657	Prav.g_00407	Prae.g_00816
OG0000658	Prav.g_00408	Prae.g_00817
OG0000659	Prav.g_00409	Prae.g_00818
OG0000660	Prav.g_00410	Prae.g_00819
OG0000661	Prav.g_00411	Prae.g_00820
OG0000662	Prav.g_00412	Prae.g_00821
OG0000663	Prav.g_00413	Prae.g_00822
OG0000664	Prav.g_00414	Prae.g_00823
OG0000665	Prav.g_00415	Prae.g_00824
OG0000666	Prav.g_00416	Prae.g_00825
OG0000667	Prav.g_00417	Prae.g_00826
OG0000668	Prav.g_00418	Prae.g_00827
OG0000669	Prav.g_00420	Prae.g_00829
OG0000670	Prav.g_00421	Prae.g_00830
OG0000671	Prav.g_00422	Prae.g_00831
OG0000672	Prav.g_00423	Prae.g_00832
OG0000673	Prav.g_00424	Prae.g_00833
OG0000674	Prav.g_00425	Prae.g_00834
OG0000675	Prav.g_00427	Prae.g_00836
OG0000676	Prav.g_00428	Prae.g_00837
OG0000677	Prav.g_00430	Prae.g_00839
OG0000678	Prav.g_00432	Prae.g_00841
OG0000679	Prav.g_00433	Prae.g_00842
OG0000680	Prav.g_00434	Prae.g_00843
OG0000681	Prav.g_00435	Prae.g_00844
OG0000682	Prav.g_00436	Prae.g_00845
OG0000683	Prav.g_00438	Prae.g_00847
OG0000684	Prav.g_00439	Prae.g_00848
OG0000685	Prav.g_00440	Prae.g_00849
OG0000686	Prav.g_00441	Prae.g_00850
OG0000687	Prav.g_00442	Prae.g_00851
OG0000688	Prav.g_00443	Prae.g_00852
OG0000689	Prav.g_00444	Prae.g_00853
OG0000690	Prav.g_00445	Prae.g_00854
OG0000691	Prav.g_00446	Prae.g_00855
OG0000692	Prav.g_00448	Prae.g_00857
OG0000693	Prav.g_00449	Prae.g_00858
OG0000694	Prav.g_00450	Prae.g_00859
OG0000695	Prav.g_00451	Prae.g_00860
OG0000696	Prav.g_00452	Prae.g_00861
OG0000697	Prav.g_00454	Prae.g_00863
OG0000698	Prav.g_00456	Prae.g_00865
OG0000699	Prav.g_00457	Prae.g_00866
OG0000700	Prav.g_00483	Prae.g_00892
OG0000701	Prav.g_00487	Prae.g_00897
OG0000702	Prav.g_00490	Prae.g_00900
OG0000703	Prav.g_00491	Prae.g_00901
OG0000704	Prav.g_00492	Prae.g_00902
OG0000705	Prav.g_00493	Prae.g_00903
OG0000706	Prav.g_00494	Prae.g_00904
OG0000707	Prav.g_00496	Prae.g_00905
OG0000708	Prav.g_00497	Prae.g_00906
OG0000709	Prav.g_00499	Prae.g_00908
OG0000710	Prav.g_00500	Prae.g_00909
OG0000711	Prav.g_00501	Prae.g_00910
OG0000712	Prav.g_00502	Prae.g_00911
OG0000713	Prav.g_00503	Prae.g_00912
OG0000714	Prav.g_00505	Prae.g_00914
OG0000715	Prav.g_00506	Prae.g_00915
OG0000716	Prav.g_00508	Prae.g_00917
OG0000717	Prav.g_00509	Prae.g_00918
OG0000718	Prav.g_00510	Prae.g_00919
OG0000719	Prav.g_00512	Prae.g_00921
OG0000720	Prav.g_00513	Prae.g_00922
OG0000721	Prav.g_00515	Prae.g_00924
OG0000722	Prav.g_00516	Prae.g_00925
OG0000723	Prav.g_00517	Prae.g_00926
OG0000724	Prav.g_00519	Prae.g_00927
OG0000725	Prav.g_00520	Prae.g_00928
OG0000726	Prav.g_00521	Prae.g_00929
OG0000727	Prav.g_00522	Prae.g_00930
OG0000728	Prav.g_00523	Prae.g_00931
OG0000729	Prav.g_00524	Prae.g_00932
OG0000730	Prav.g_00525	Prae.g_00933
OG0000731	Prav.g_00526	Prae.g_00934
OG0000732	Prav.g_00527	Prae.g_00935
OG0000733	Prav.g_00528	Prae.g_00936
OG0000734	Prav.g_00529	Prae.g_00937
OG0000735	Prav.g_00530	Prae.g_00938
OG0000736	Prav.g_00531	Prae.g_00939
OG0000737	Prav.g_00532	Prae.g_00940
OG0000738	Prav.g_00533	Prae.g_00941
OG0000739	Prav.g_00534	Prae.g_00942
OG0000740	Prav.g_00535	Prae.g_00943
OG0000741	Prav.g_00536	Prae.g_00944
OG0000742	Prav.g_00538	Prae.g_00946
OG0000743	Prav.g_00539	Prae.g_00947
OG0000744	Prav.g_00540	Prae.g_00948
OG0000745	Prav.g_00541	Prae.g_00949
OG0000746	Prav.g_00542	Prae.g_00950
OG0000747	Prav.g_00543	Prae.g_00951
OG0000748	Prav.g_00544	Prae.g_00952
OG0000749	Prav.g_00545	Prae.g_00953
OG0000750	Prav.g_00546	Prae.g_00954
OG0000751	Prav.g_00547	Prae.g_00955
OG0000752	Prav.g_00548	Prae.g_00956
OG0000753	Prav.g_00550	Prae.g_00958
OG0000754	Prav.g_00551	Prae.g_00959
OG0000755	Prav.g_00552	Prae.g_00960
OG0000756	Prav.g_00553	Prae.g_00961
OG0000757	Prav.g_00554	Prae.g_00962
OG0000758	Prav.g_00555	Prae.g_00963
OG0000759	Prav.g_00557	Prae.g_00965
OG0000760	Prav.g_00558	Prae.g_00966
OG0000761	Prav.g_00559	Prae.g_00967
OG0000762	Prav.g_00561	Prae.g_00969
OG0000763	Prav.g_00562	Prae.g_00970
OG0000764	Prav.g_00563	Prae.g_00971
OG0000765	Prav.g_00564	Prae.g_00972
OG0000766	Prav.g_00565	Prae.g_00973
OG0000767	Prav.g_00567	Prae.g_00975
OG0000768	Prav.g_00568	Prae.g_00976
OG0000769	Prav.g_00569	Prae.g_00977
OG0000770	Prav.g_00570	Prae.g_00978
OG0000771	Prav.g_00571	Prae.g_00979
OG0000772	Prav.g_00572	Prae.g_00980
OG0000773	Prav.g_00573	Prae.g_00981
OG0000774	Prav.g_00574	Prae.g_00982
OG0000775	Prav.g_00575	Prae.g_00983
OG0000776	Prav.g_00577	Prae.g_00985
OG0000777	Prav.g_00579	Prae.g_00987
OG0000778	Prav.g_00580	Prae.g_00988
OG0000779	Prav.g_00581	Prae.g_00989
OG0000780	Prav.g_00583	Prae.g_00991
OG0000781	Prav.g_00585	Prae.g_00993
OG0000782	Prav.g_00586	Prae.g_00994
OG0000783	Prav.g_00902	Prae.g_01009
OG0000784	Prav.g_00904	Prae.g_01011
OG0000785	Prav.g_00905	Prae.g_01012
OG0000786	Prav.g_00906	Prae.g_01013
OG0000787	Prav.g_00907	Prae.g_01014
OG0000788	Prav.g_00911	Prae.g_01018
OG0000789	Prav.g_00913	Prae.g_01020
OG0000790	Prav.g_00914	Prae.g_01021
OG0000791	Prav.g_00915	Prae.g_01022
OG0000792	Prav.g_00916	Prae.g_01023
OG0000793	Prav.g_00917	Prae.g_01024
OG0000794	Prav.g_00919	Prae.g_01026
OG0000795	Prav.g_00922	Prae.g_01029
OG0000796	Prav.g_00923	Prae.g_01030
OG0000797	Prav.g_00925	Prae.g_01032
OG0000798	Prav.g_00926	Prae.g_01033
OG0000799	Prav.g_00927	Prae.g_01034
OG0000800	Prav.g_00928	Prae.g_01035
OG0000801	Prav.g_00931	Prae.g_01038
OG0000802	Prav.g_00932	Prae.g_01039
OG0000803	Prav.g_00934	Prae.g_01041
OG0000804	Prav.g_00935	Prae.g_01042
OG0000805	Prav.g_00936	Prae.g_01043
OG0000806	Prav.g_00938	Prae.g_01045
OG0000807	Prav.g_00242	Prae.g_01072
OG0000808	Prav.g_00252	Prae.g_01081
OG0000809	Prav.g_00255	Prae.g_01084
OG0000810	Prav.g_00256	Prae.g_01085
OG0000811	Prav.g_00263	Prae.g_01092
OG0000812	Prav.g_00004	Prae.g_01096
OG0000813	Prav.g_00008	Prae.g_01100
OG0000814	Prav.g_00010	Prae.g_01102
OG0000815	Prav.g_00019	Prae.g_01115
OG0000816	Prav.g_00034	Prae.g_01131
OG0000817	Prav.g_00035	Prae.g_01132
OG0000818	Prav.g_00039	Prae.g_01137
OG0000819	Prav.g_00046	Prae.g_01144
OG0000820	Prav.g_00050	Prae.g_01148
OG0000821	Prav.g_00052	Prae.g_01150
OG0000822	Prav.g_00053	Prae.g_01151
OG0000823	Prav.g_00054	Prae.g_01152
OG0000824	Prav.g_00055	Prae.g_01153
OG0000825	Prav.g_00056	Prae.g_01154
OG0000826	Prav.g_00057	Prae.g_01155
OG0000827	Prav.g_00058	Prae.g_01156
OG0000828	Prav.g_00059	Prae.g_01157
OG0000829	Prav.g_00060	Prae.g_01158
OG0000830	Prav.g_00061	Prae.g_01159
OG0000831	Prav.g_00064	Prae.g_01162
OG0000832	Prav.g_00066	Prae.g_01164
OG0000833	Prav.g_00067	Prae.g_01165
OG0000834	Prav.g_00068	Prae.g_01166
OG0000835	Prav.g_00069	Prae.g_01167
OG0000836	Prav.g_00070	Prae.g_01168
OG0000837	Prav.g_00072	Prae.g_01170
OG0000838	Prav.g_00073	Prae.g_01171
OG0000839	Prav.g_00074	Prae.g_01172
OG0000840	Prav.g_00075	Prae.g_01173
OG0000841	Prav.g_00076	Prae.g_01174
OG0000842	Prav.g_00077	Prae.g_01175
OG0000843	Prav.g_01868	Prae.g_01176
OG0000844	Prav.g_01867	Prae.g_01177
OG0000845	Prav.g_01866	Prae.g_01178
OG0000846	Prav.g_01863	Prae.g_01181
OG0000847	Prav.g_01861	Prae.g_01183
OG0000848	Prav.g_01860	Prae.g_01184
OG0000849	Prav.g_01859	Prae.g_01185
OG0000850	Prav.g_01858	Prae.g_01186
OG0000851	Prav.g_01857	Prae.g_01187
OG0000852	Prav.g_01855	Prae.g_01189
OG0000853	Prav.g_01854	Prae.g_01190
OG0000854	Prav.g_01852	Prae.g_01192
OG0000855	Prav.g_01851	Prae.g_01193
OG0000856	Prav.g_01850	Prae.g_01194
OG0000857	Prav.g_01849	Prae.g_01195
OG0000858	Prav.g_01848	Prae.g_01196
OG0000859	Prav.g_01847	Prae.g_01197
OG0000860	Prav.g_01846	Prae.g_01198
OG0000861	Prav.g_01845	Prae.g_01199
OG0000862	Prav.g_01844	Prae.g_01200
OG0000863	Prav.g_01843	Prae.g_01201
OG0000864	Prav.g_01842	Prae.g_01202
OG0000865	Prav.g_01841	Prae.g_01203
OG0000866	Prav.g_01840	Prae.g_01204
OG0000867	Prav.g_01839	Prae.g_01205
OG0000868	Prav.g_01838	Prae.g_01206
OG0000869	Prav.g_01836	Prae.g_01208
OG0000870	Prav.g_01835	Prae.g_01209
OG0000871	Prav.g_01833	Prae.g_01211
OG0000872	Prav.g_01832	Prae.g_01212
OG0000873	Prav.g_01830	Prae.g_01214
OG0000874	Prav.g_01829	Prae.g_01215
OG0000875	Prav.g_01828	Prae.g_01216
OG0000876	Prav.g_01827	Prae.g_01217
OG0000877	Prav.g_01825	Prae.g_01219
OG0000878	Prav.g_01409	Prae.g_01293
OG0000879	Prav.g_01427	Prae.g_01317
OG0000880	Prav.g_01428	Prae.g_01318
OG0000881	Prav.g_01429	Prae.g_01319
OG0000882	Prav.g_01430	Prae.g_01320
OG0000883	Prav.g_01431	Prae.g_01321
OG0000884	Prav.g_01433	Prae.g_01324
OG0000885	Prav.g_01434	Prae.g_01325
OG0000886	Prav.g_01435	Prae.g_01326
OG0000887	Prav.g_01436	Prae.g_01327
OG0000888	Prav.g_01437	Prae.g_01328
OG0000889	Prav.g_01440	Prae.g_01331
OG0000890	Prav.g_01441	Prae.g_01332
OG0000891	Prav.g_01442	Prae.g_01333
OG0000892	Prav.g_01444	Prae.g_01335
OG0000893	Prav.g_01445	Prae.g_01336
OG0000894	Prav.g_01446	Prae.g_01337
OG0000895	Prav.g_01447	Prae.g_01338
OG0000896	Prav.g_01448	Prae.g_01339
OG0000897	Prav.g_01449	Prae.g_01340
OG0000898	Prav.g_01451	Prae.g_01342
OG0000899	Prav.g_01452	Prae.g_01343
OG0000900	Prav.g_01455	Prae.g_01350
OG0000901	Prav.g_01459	Prae.g_01354
OG0000902	Prav.g_01460	Prae.g_01355
OG0000903	Prav.g_01461	Prae.g_01356
OG0000904	Prav.g_01463	Prae.g_01358
OG0000905	Prav.g_01465	Prae.g_01360
OG0000906	Prav.g_01467	Prae.g_01362
OG0000907	Prav.g_01468	Prae.g_01363
OG0000908	Prav.g_01471	Prae.g_01366
OG0000909	Prav.g_01475	Prae.g_01370
OG0000910	Prav.g_01476	Prae.g_01371
OG0000911	Prav.g_01477	Prae.g_01372
OG0000912	Prav.g_01478	Prae.g_01373
OG0000913	Prav.g_01479	Prae.g_01374
OG0000914	Prav.g_01480	Prae.g_01375
OG0000915	Prav.g_01481	Prae.g_01376
OG0000916	Prav.g_01482	Prae.g_01377
OG0000917	Prav.g_01483	Prae.g_01378
OG0000918	Prav.g_01484	Prae.g_01379
OG0000919	Prav.g_01485	Prae.g_01380
OG0000920	Prav.g_01486	Prae.g_01381
OG0000921	Prav.g_01487	Prae.g_01382
OG0000922	Prav.g_01488	Prae.g_01383
OG0000923	Prav.g_01489	Prae.g_01384
OG0000924	Prav.g_01490	Prae.g_01385
OG0000925	Prav.g_01491	Prae.g_01386
OG0000926	Prav.g_01505	Prae.g_01426
OG0000927	Prav.g_01560	Prae.g_01441
OG0000928	Prav.g_01561	Prae.g_01442
OG0000929	Prav.g_01562	Prae.g_01443
OG0000930	Prav.g_01563	Prae.g_01444
OG0000931	Prav.g_01564	Prae.g_01445
OG0000932	Prav.g_01566	Prae.g_01447
OG0000933	Prav.g_01567	Prae.g_01448
OG0000934	Prav.g_01568	Prae.g_01449
OG0000935	Prav.g_01569	Prae.g_01450
OG0000936	Prav.g_01570	Prae.g_01451
OG0000937	Prav.g_01571	Prae.g_01452
OG0000938	Prav.g_01572	Prae.g_01453
OG0000939	Prav.g_01573	Prae.g_01454
OG0000940	Prav.g_01574	Prae.g_01455
OG0000941	Prav.g_01576	Prae.g_01457
OG0000942	Prav.g_01577	Prae.g_01458
OG0000943	Prav.g_01580	Prae.g_01461
OG0000944	Prav.g_01581	Prae.g_01462
OG0000945	Prav.g_01582	Prae.g_01463
OG0000946	Prav.g_01583	Prae.g_01464
OG0000947	Prav.g_01584	Prae.g_01465
OG0000948	Prav.g_01585	Prae.g_01466
OG0000949	Prav.g_01586	Prae.g_01467
OG0000950	Prav.g_01587	Prae.g_01468
OG0000951	Prav.g_01588	Prae.g_01469
OG0000952	Prav.g_01589	Prae.g_01470
OG0000953	Prav.g_01590	Prae.g_01471
OG0000954	Prav.g_01591	Prae.g_01472
OG0000955	Prav.g_01592	Prae.g_01473
OG0000956	Prav.g_01593	Prae.g_01474
OG0000957	Prav.g_01594	Prae.g_01475
OG0000958	Prav.g_01595	Prae.g_01476
OG0000959	Prav.g_01596	Prae.g_01477
OG0000960	Prav.g_01597	Prae.g_01478
OG0000961	Prav.g_01601	Prae.g_01482
OG0000962	Prav.g_01602	Prae.g_01483
OG0000963	Prav.g_01603	Prae.g_01484
OG0000964	Prav.g_01605	Prae.g_01486
OG0000965	Prav.g_01606	Prae.g_01487
OG0000966	Prav.g_01607	Prae.g_01488
OG0000967	Prav.g_01608	Prae.g_01489
OG0000968	Prav.g_01609	Prae.g_01490
OG0000969	Prav.g_01610	Prae.g_01491
OG0000970	Prav.g_01611	Prae.g_01492
OG0000971	Prav.g_01612	Prae.g_01493
OG0000972	Prav.g_01613	Prae.g_01494
OG0000973	Prav.g_01614	Prae.g_01495
OG0000974	Prav.g_01616	Prae.g_01497
OG0000975	Prav.g_01619	Prae.g_01500
OG0000976	Prav.g_01621	Prae.g_01502
OG0000977	Prav.g_01622	Prae.g_01503
OG0000978	Prav.g_01623	Prae.g_01504
OG0000979	Prav.g_01625	Prae.g_01506
OG0000980	Prav.g_01626	Prae.g_01507
OG0000981	Prav.g_01627	Prae.g_01508
OG0000982	Prav.g_01628	Prae.g_01509
OG0000983	Prav.g_01630	Prae.g_01511
OG0000984	Prav.g_01631	Prae.g_01512
OG0000985	Prav.g_01632	Prae.g_01513
OG0000986	Prav.g_01633	Prae.g_01514
OG0000987	Prav.g_01634	Prae.g_01515
OG0000988	Prav.g_01635	Prae.g_01516
OG0000989	Prav.g_01636	Prae.g_01517
OG0000990	Prav.g_01637	Prae.g_01518
OG0000991	Prav.g_01638	Prae.g_01519
OG0000992	Prav.g_01639	Prae.g_01520
OG0000993	Prav.g_01640	Prae.g_01521
OG0000994	Prav.g_01641	Prae.g_01522
OG0000995	Prav.g_01642	Prae.g_01523
OG0000996	Prav.g_01643	Prae.g_01524
OG0000997	Prav.g_01644	Prae.g_01525
OG0000998	Prav.g_01645	Prae.g_01526
OG0000999	Prav.g_01646	Prae.g_01527
OG0001000	Prav.g_01647	Prae.g_01528
OG0001001	Prav.g_01649	Prae.g_01530
OG0001002	Prav.g_01650	Prae.g_01531
OG0001003	Prav.g_01651	Prae.g_01532
OG0001004	Prav.g_01652	Prae.g_01533
OG0001005	Prav.g_01653	Prae.g_01534
OG0001006	Prav.g_01654	Prae.g_01535
OG0001007	Prav.g_01655	Prae.g_01536
OG0001008	Prav.g_01657	Prae.g_01538
OG0001009	Prav.g_01658	Prae.g_01539
OG0001010	Prav.g_01664	Prae.g_01547
OG0001011	Prav.g_01671	Prae.g_01554
OG0001012	Prav.g_01699	Prae.g_01582
OG0001013	Prav.g_01755	Prae.g_01617
OG0001014	Prav.g_01756	Prae.g_01618
OG0001015	Prav.g_01762	Prae.g_01624
OG0001016	Prav.g_01763	Prae.g_01625
OG0001017	Prav.g_01764	Prae.g_01626
OG0001018	Prav.g_01765	Prae.g_01627
OG0001019	Prav.g_01767	Prae.g_01629
OG0001020	Prav.g_01768	Prae.g_01630
OG0001021	Prav.g_01769	Prae.g_01631
OG0001022	Prav.g_01770	Prae.g_01632
OG0001023	Prav.g_01771	Prae.g_01633
OG0001024	Prav.g_01772	Prae.g_01634
OG0001025	Prav.g_01773	Prae.g_01635
OG0001026	Prav.g_01775	Prae.g_01637
OG0001027	Prav.g_01776	Prae.g_01638
OG0001028	Prav.g_01777	Prae.g_01639
OG0001029	Prav.g_01778	Prae.g_01640
OG0001030	Prav.g_01779	Prae.g_01641
OG0001031	Prav.g_01780	Prae.g_01642
OG0001032	Prav.g_01781	Prae.g_01643
OG0001033	Prav.g_01782	Prae.g_01644
OG0001034	Prav.g_01783	Prae.g_01645
OG0001035	Prav.g_01785	Prae.g_01647
OG0001036	Prav.g_01786	Prae.g_01648
OG0001037	Prav.g_01787	Prae.g_01649
OG0001038	Prav.g_01788	Prae.g_01650
OG0001039	Prav.g_01789	Prae.g_01651
OG0001040	Prav.g_01790	Prae.g_01652
OG0001041	Prav.g_01791	Prae.g_01653
OG0001042	Prav.g_01792	Prae.g_01654
OG0001043	Prav.g_01793	Prae.g_01655
OG0001044	Prav.g_01794	Prae.g_01656
OG0001045	Prav.g_01795	Prae.g_01657
OG0001046	Prav.g_01796	Prae.g_01658
OG0001047	Prav.g_01799	Prae.g_01661
OG0001048	Prav.g_01801	Prae.g_01663
OG0001049	Prav.g_01802	Prae.g_01664
OG0001050	Prav.g_01803	Prae.g_01665
OG0001051	Prav.g_01804	Prae.g_01666
OG0001052	Prav.g_01805	Prae.g_01667
OG0001053	Prav.g_01807	Prae.g_01668
OG0001054	Prav.g_01809	Prae.g_01670
OG0001055	Prav.g_01810	Prae.g_01671
OG0001056	Prav.g_01811	Prae.g_01672
OG0001057	Prav.g_01812	Prae.g_01673
OG0001058	Prav.g_01813	Prae.g_01674
OG0001059	Prav.g_01814	Prae.g_01675
OG0001060	Prav.g_01815	Prae.g_01676
OG0001061	Prav.g_01816	Prae.g_01677
OG0001062	Prav.g_01817	Prae.g_01678
OG0001063	Prav.g_01818	Prae.g_01679
OG0001064	Prav.g_00264	Prae.g_01681
OG0001065	Prav.g_00268	Prae.g_01686
OG0001066	Prav.g_00269	Prae.g_01687
OG0001067	Prav.g_00270	Prae.g_01688
OG0001068	Prav.g_00272	Prae.g_01690
OG0001069	Prav.g_00273	Prae.g_01691
OG0001070	Prav.g_00274	Prae.g_01692
OG0001071	Prav.g_00275	Prae.g_01693
OG0001072	Prav.g_00276	Prae.g_01694
OG0001073	Prav.g_00277	Prae.g_01695
OG0001074	Prav.g_00278	Prae.g_01696
OG0001075	Prav.g_00279	Prae.g_01697
OG0001076	Prav.g_00280	Prae.g_01698
OG0001077	Prav.g_00281	Prae.g_01699
OG0001078	Prav.g_00282	Prae.g_01700
OG0001079	Prav.g_00283	Prae.g_01701
OG0001080	Prav.g_00284	Prae.g_01702
OG0001081	Prav.g_00287	Prae.g_01705
OG0001082	Prav.g_00288	Prae.g_01706
OG0001083	Prav.g_00289	Prae.g_01707
OG0001084	Prav.g_00291	Prae.g_01709
OG0001085	Prav.g_00292	Prae.g_01710
OG0001086	Prav.g_00293	Prae.g_01711
OG0001087	Prav.g_00294	Prae.g_01712
OG0001088	Prav.g_00295	Prae.g_01713
OG0001089	Prav.g_00590	Prae.g_01716
OG0001090	Prav.g_00592	Prae.g_01718
OG0001091	Prav.g_00593	Prae.g_01719
OG0001092	Prav.g_00594	Prae.g_01720
OG0001093	Prav.g_00595	Prae.g_01721
OG0001094	Prav.g_00596	Prae.g_01722
OG0001095	Prav.g_00597	Prae.g_01723
OG0001096	Prav.g_00598	Prae.g_01724
OG0001097	Prav.g_00599	Prae.g_01725
OG0001098	Prav.g_00600	Prae.g_01726
OG0001099	Prav.g_00601	Prae.g_01727
OG0001100	Prav.g_00602	Prae.g_01728
OG0001101	Prav.g_00603	Prae.g_01729
OG0001102	Prav.g_00604	Prae.g_01730
OG0001103	Prav.g_00605	Prae.g_01731
OG0001104	Prav.g_00606	Prae.g_01732
OG0001105	Prav.g_00607	Prae.g_01733
OG0001106	Prav.g_00608	Prae.g_01734
OG0001107	Prav.g_00609	Prae.g_01735
OG0001108	Prav.g_00610	Prae.g_01736
OG0001109	Prav.g_00611	Prae.g_01737
OG0001110	Prav.g_00612	Prae.g_01738
OG0001111	Prav.g_00613	Prae.g_01739
OG0001112	Prav.g_00614	Prae.g_01740
OG0001113	Prav.g_00615	Prae.g_01741
OG0001114	Prav.g_00616	Prae.g_01742
OG0001115	Prav.g_00617	Prae.g_01743
OG0001116	Prav.g_00618	Prae.g_01744
OG0001117	Prav.g_00619	Prae.g_01745
OG0001118	Prav.g_00620	Prae.g_01746
OG0001119	Prav.g_00621	Prae.g_01747
OG0001120	Prav.g_00622	Prae.g_01748
OG0001121	Prav.g_00624	Prae.g_01750
OG0001122	Prav.g_00625	Prae.g_01751
OG0001123	Prav.g_00626	Prae.g_01752
OG0001124	Prav.g_00628	Prae.g_01754
OG0001125	Prav.g_00630	Prae.g_01756
OG0001126	Prav.g_00631	Prae.g_01757
OG0001127	Prav.g_00633	Prae.g_01759
OG0001128	Prav.g_00634	Prae.g_01760
OG0001129	Prav.g_00635	Prae.g_01761
OG0001130	Prav.g_00638	Prae.g_01765
OG0001131	Prav.g_00639	Prae.g_01766
OG0001132	Prav.g_00640	Prae.g_01767
OG0001133	Prav.g_00641	Prae.g_01768
OG0001134	Prav.g_00642	Prae.g_01769
OG0001135	Prav.g_00643	Prae.g_01770
OG0001136	Prav.g_00644	Prae.g_01771
OG0001137	Prav.g_00645	Prae.g_01772
OG0001138	Prav.g_00646	Prae.g_01773
OG0001139	Prav.g_00647	Prae.g_01774
OG0001140	Prav.g_00648	Prae.g_01775
OG0001141	Prav.g_00649	Prae.g_01776
OG0001142	Prav.g_00653	Prae.g_01779
OG0001143	Prav.g_00654	Prae.g_01780
OG0001144	Prav.g_00655	Prae.g_01781
OG0001145	Prav.g_00656	Prae.g_01782
OG0001146	Prav.g_00657	Prae.g_01783
OG0001147	Prav.g_00658	Prae.g_01784
OG0001148	Prav.g_00659	Prae.g_01785
OG0001149	Prav.g_00661	Prae.g_01787
OG0001150	Prav.g_00662	Prae.g_01788
OG0001151	Prav.g_00664	Prae.g_01790
OG0001152	Prav.g_00665	Prae.g_01791
