Orthogroup	Prad	Prbk
OG0000576	Prad.g_01230	Prbk.g_00727
OG0000577	Prad.g_01231	Prbk.g_00726
OG0000578	Prad.g_01232	Prbk.g_00725
OG0000579	Prad.g_01233	Prbk.g_00723
OG0000580	Prad.g_01234	Prbk.g_00720
OG0000581	Prad.g_01235	Prbk.g_00719
OG0000582	Prad.g_01236	Prbk.g_00718
OG0000583	Prad.g_01237	Prbk.g_00717
OG0000584	Prad.g_01238	Prbk.g_00715
OG0000585	Prad.g_01239	Prbk.g_00714
OG0000586	Prad.g_01241	Prbk.g_00712
OG0000587	Prad.g_01242	Prbk.g_00711
OG0000588	Prad.g_01244	Prbk.g_00708
OG0000589	Prad.g_01245	Prbk.g_00706
OG0000590	Prad.g_01247	Prbk.g_00478
OG0000591	Prad.g_01253	Prbk.g_01361
OG0000592	Prad.g_01254	Prbk.g_01767
OG0000593	Prad.g_01255	Prbk.g_00672
OG0000594	Prad.g_01257	Prbk.g_02509
OG0000595	Prad.g_01258	Prbk.g_01925
OG0000596	Prad.g_01259	Prbk.g_01805
OG0000597	Prad.g_01261	Prbk.g_01827
OG0000598	Prad.g_01262	Prbk.g_01821
OG0000599	Prad.g_01263	Prbk.g_01817
OG0000600	Prad.g_01264	Prbk.g_01816
OG0000601	Prad.g_01266	Prbk.g_01802
OG0000602	Prad.g_01267	Prbk.g_01801
OG0000603	Prad.g_01268	Prbk.g_01800
OG0000604	Prad.g_01269	Prbk.g_01760
OG0000605	Prad.g_01270	Prbk.g_01761
OG0000606	Prad.g_01271	Prbk.g_01764
OG0000607	Prad.g_01273	Prbk.g_01766
OG0000608	Prad.g_01274	Prbk.g_02429
OG0000609	Prad.g_01278	Prbk.g_02262
OG0000610	Prad.g_01279	Prbk.g_00169
OG0000611	Prad.g_01050	Prbk.g_00617
OG0000612	Prad.g_01051	Prbk.g_00616
OG0000613	Prad.g_01052	Prbk.g_00615
OG0000614	Prad.g_01053	Prbk.g_00614
OG0000615	Prad.g_01055	Prbk.g_00613
OG0000616	Prad.g_01056	Prbk.g_00612
OG0000617	Prad.g_01057	Prbk.g_00611
OG0000618	Prad.g_01058	Prbk.g_00610
OG0000619	Prad.g_01059	Prbk.g_00608
OG0000620	Prad.g_01060	Prbk.g_00607
OG0000621	Prad.g_01061	Prbk.g_00606
OG0000622	Prad.g_01062	Prbk.g_00605
OG0000623	Prad.g_01063	Prbk.g_00604
OG0000624	Prad.g_01064	Prbk.g_00603
OG0000625	Prad.g_01065	Prbk.g_00602
OG0000626	Prad.g_01066	Prbk.g_00601
OG0000627	Prad.g_01067	Prbk.g_02376
OG0000628	Prad.g_01068	Prbk.g_02375
OG0000629	Prad.g_01069	Prbk.g_02372
OG0000630	Prad.g_01070	Prbk.g_02371
OG0000631	Prad.g_01072	Prbk.g_02368
OG0000632	Prad.g_01088	Prbk.g_01780
OG0000633	Prad.g_01092	Prbk.g_01872
OG0000634	Prad.g_01107	Prbk.g_01863
OG0000635	Prad.g_01109	Prbk.g_02332
OG0000636	Prad.g_01110	Prbk.g_02333
OG0000637	Prad.g_01111	Prbk.g_02334
OG0000638	Prad.g_01123	Prbk.g_00865
OG0000639	Prad.g_01132	Prbk.g_01455
OG0000640	Prad.g_01134	Prbk.g_02367
OG0000641	Prad.g_01137	Prbk.g_02362
OG0000642	Prad.g_01138	Prbk.g_02361
OG0000643	Prad.g_01139	Prbk.g_02360
OG0000644	Prad.g_01140	Prbk.g_02462
OG0000645	Prad.g_01141	Prbk.g_02463
OG0000646	Prad.g_01142	Prbk.g_02464
OG0000647	Prad.g_01143	Prbk.g_02465
OG0000648	Prad.g_01145	Prbk.g_02467
OG0000649	Prad.g_01146	Prbk.g_02468
OG0000650	Prad.g_01147	Prbk.g_02469
OG0000651	Prad.g_01148	Prbk.g_02470
OG0000652	Prad.g_01149	Prbk.g_02471
OG0000653	Prad.g_01150	Prbk.g_02472
OG0000654	Prad.g_01152	Prbk.g_02474
OG0000655	Prad.g_01154	Prbk.g_02476
OG0000656	Prad.g_01155	Prbk.g_02477
OG0000657	Prad.g_01156	Prbk.g_02478
OG0000658	Prad.g_01157	Prbk.g_02479
OG0000659	Prad.g_01158	Prbk.g_02480
OG0000660	Prad.g_01159	Prbk.g_02481
OG0000661	Prad.g_01160	Prbk.g_02483
OG0000662	Prad.g_01161	Prbk.g_02486
OG0000663	Prad.g_01162	Prbk.g_02487
OG0000664	Prad.g_01163	Prbk.g_02488
OG0000665	Prad.g_01164	Prbk.g_02489
OG0000666	Prad.g_01165	Prbk.g_02490
OG0000667	Prad.g_01166	Prbk.g_02491
OG0000668	Prad.g_01167	Prbk.g_02492
OG0000669	Prad.g_01169	Prbk.g_02494
OG0000670	Prad.g_01170	Prbk.g_02495
OG0000671	Prad.g_01171	Prbk.g_02496
OG0000672	Prad.g_01172	Prbk.g_02497
OG0000673	Prad.g_01173	Prbk.g_02498
OG0000674	Prad.g_01174	Prbk.g_02499
OG0000675	Prad.g_01176	Prbk.g_02526
OG0000676	Prad.g_01177	Prbk.g_02527
OG0000677	Prad.g_01180	Prbk.g_02530
OG0000678	Prad.g_01182	Prbk.g_02532
OG0000679	Prad.g_01183	Prbk.g_02534
OG0000680	Prad.g_01184	Prbk.g_02535
OG0000681	Prad.g_01185	Prbk.g_02536
OG0000682	Prad.g_00308	Prbk.g_02537
OG0000683	Prad.g_00306	Prbk.g_02539
OG0000684	Prad.g_00305	Prbk.g_02540
OG0000685	Prad.g_00304	Prbk.g_02541
OG0000686	Prad.g_00303	Prbk.g_02542
OG0000687	Prad.g_00302	Prbk.g_02543
OG0000688	Prad.g_00301	Prbk.g_02544
OG0000689	Prad.g_00300	Prbk.g_02546
OG0000690	Prad.g_00299	Prbk.g_02547
OG0000691	Prad.g_00298	Prbk.g_02548
OG0000692	Prad.g_00296	Prbk.g_02559
OG0000693	Prad.g_00295	Prbk.g_02560
OG0000694	Prad.g_00294	Prbk.g_02563
OG0000695	Prad.g_00293	Prbk.g_02567
OG0000696	Prad.g_00292	Prbk.g_02568
OG0000697	Prad.g_00290	Prbk.g_02570
OG0000698	Prad.g_00288	Prbk.g_02379
OG0000699	Prad.g_00287	Prbk.g_00598
OG0000700	Prad.g_00260	Prbk.g_00582
OG0000701	Prad.g_00256	Prbk.g_00193
OG0000702	Prad.g_00253	Prbk.g_02580
OG0000703	Prad.g_00252	Prbk.g_02389
OG0000704	Prad.g_00251	Prbk.g_01662
OG0000705	Prad.g_00250	Prbk.g_02390
OG0000706	Prad.g_00249	Prbk.g_02391
OG0000707	Prad.g_00248	Prbk.g_02393
OG0000708	Prad.g_00247	Prbk.g_02394
OG0000709	Prad.g_00245	Prbk.g_02396
OG0000710	Prad.g_00244	Prbk.g_02397
OG0000711	Prad.g_00243	Prbk.g_02398
OG0000712	Prad.g_00242	Prbk.g_02399
OG0000713	Prad.g_00241	Prbk.g_02400
OG0000714	Prad.g_00239	Prbk.g_02408
OG0000715	Prad.g_00238	Prbk.g_02410
OG0000716	Prad.g_00236	Prbk.g_02415
OG0000717	Prad.g_00235	Prbk.g_02417
OG0000718	Prad.g_00234	Prbk.g_02420
OG0000719	Prad.g_00232	Prbk.g_02435
OG0000720	Prad.g_00231	Prbk.g_02436
OG0000721	Prad.g_00228	Prbk.g_02438
OG0000722	Prad.g_00227	Prbk.g_02439
OG0000723	Prad.g_00226	Prbk.g_02440
OG0000724	Prad.g_00224	Prbk.g_02453
OG0000725	Prad.g_00223	Prbk.g_02452
OG0000726	Prad.g_00222	Prbk.g_02451
OG0000727	Prad.g_00221	Prbk.g_02450
OG0000728	Prad.g_00220	Prbk.g_02449
OG0000729	Prad.g_00219	Prbk.g_02447
OG0000730	Prad.g_00218	Prbk.g_02444
OG0000731	Prad.g_00217	Prbk.g_02455
OG0000732	Prad.g_00216	Prbk.g_02456
OG0000733	Prad.g_00215	Prbk.g_02457
OG0000734	Prad.g_00214	Prbk.g_02458
OG0000735	Prad.g_00212	Prbk.g_02459
OG0000736	Prad.g_00211	Prbk.g_02460
OG0000737	Prad.g_00210	Prbk.g_02461
OG0000738	Prad.g_00209	Prbk.g_02359
OG0000739	Prad.g_00208	Prbk.g_02358
OG0000740	Prad.g_00207	Prbk.g_02357
OG0000741	Prad.g_00206	Prbk.g_02355
OG0000742	Prad.g_00204	Prbk.g_02353
OG0000743	Prad.g_00203	Prbk.g_02352
OG0000744	Prad.g_00202	Prbk.g_02350
OG0000745	Prad.g_00201	Prbk.g_02349
OG0000746	Prad.g_00200	Prbk.g_02348
OG0000747	Prad.g_00199	Prbk.g_01698
OG0000748	Prad.g_00198	Prbk.g_02340
OG0000749	Prad.g_00197	Prbk.g_02339
OG0000750	Prad.g_00196	Prbk.g_02337
OG0000751	Prad.g_00195	Prbk.g_02336
OG0000752	Prad.g_00194	Prbk.g_02189
OG0000753	Prad.g_00192	Prbk.g_02331
OG0000754	Prad.g_00191	Prbk.g_02330
OG0000755	Prad.g_00190	Prbk.g_02329
OG0000756	Prad.g_00189	Prbk.g_02327
OG0000757	Prad.g_00188	Prbk.g_02326
OG0000758	Prad.g_00187	Prbk.g_02325
OG0000759	Prad.g_00185	Prbk.g_02320
OG0000760	Prad.g_00184	Prbk.g_02319
OG0000761	Prad.g_00183	Prbk.g_02317
OG0000762	Prad.g_00181	Prbk.g_02315
OG0000763	Prad.g_00180	Prbk.g_02313
OG0000764	Prad.g_00179	Prbk.g_02311
OG0000765	Prad.g_00178	Prbk.g_02310
OG0000766	Prad.g_00177	Prbk.g_02309
OG0000767	Prad.g_00175	Prbk.g_02307
OG0000768	Prad.g_00174	Prbk.g_02306
OG0000769	Prad.g_00173	Prbk.g_02305
OG0000770	Prad.g_00172	Prbk.g_02304
OG0000771	Prad.g_00171	Prbk.g_02303
OG0000772	Prad.g_00170	Prbk.g_01728
OG0000773	Prad.g_00169	Prbk.g_02301
OG0000774	Prad.g_00168	Prbk.g_02299
OG0000775	Prad.g_00167	Prbk.g_02297
OG0000776	Prad.g_00165	Prbk.g_02293
OG0000777	Prad.g_00163	Prbk.g_02292
OG0000778	Prad.g_00162	Prbk.g_00562
OG0000779	Prad.g_00161	Prbk.g_00566
OG0000780	Prad.g_00159	Prbk.g_00568
OG0000781	Prad.g_00157	Prbk.g_00572
OG0000782	Prad.g_00156	Prbk.g_00573
OG0000783	Prad.g_00144	Prbk.g_00578
OG0000784	Prad.g_00142	Prbk.g_00580
OG0000785	Prad.g_00141	Prbk.g_00581
OG0000786	Prad.g_00140	Prbk.g_00583
OG0000787	Prad.g_00139	Prbk.g_00584
OG0000788	Prad.g_00135	Prbk.g_00590
OG0000789	Prad.g_01039	Prbk.g_00593
OG0000790	Prad.g_01038	Prbk.g_02190
OG0000791	Prad.g_01037	Prbk.g_00594
OG0000792	Prad.g_01036	Prbk.g_00595
OG0000793	Prad.g_01035	Prbk.g_00596
OG0000794	Prad.g_01033	Prbk.g_00599
OG0000795	Prad.g_01030	Prbk.g_00068
OG0000796	Prad.g_01029	Prbk.g_00067
OG0000797	Prad.g_01026	Prbk.g_00064
OG0000798	Prad.g_01025	Prbk.g_00063
OG0000799	Prad.g_01024	Prbk.g_00062
OG0000800	Prad.g_01023	Prbk.g_00061
OG0000801	Prad.g_01020	Prbk.g_00058
OG0000802	Prad.g_01019	Prbk.g_00057
OG0000803	Prad.g_01017	Prbk.g_00054
OG0000804	Prad.g_01016	Prbk.g_00053
OG0000805	Prad.g_01015	Prbk.g_00052
OG0000806	Prad.g_01013	Prbk.g_00051
OG0000807	Prad.g_00990	Prbk.g_00627
OG0000808	Prad.g_00981	Prbk.g_02595
OG0000809	Prad.g_00978	Prbk.g_02022
OG0000810	Prad.g_00977	Prbk.g_01700
OG0000811	Prad.g_00970	Prbk.g_01531
OG0000812	Prad.g_00635	Prbk.g_00869
OG0000813	Prad.g_00639	Prbk.g_00879
OG0000814	Prad.g_00641	Prbk.g_01234
OG0000815	Prad.g_00655	Prbk.g_02613
OG0000816	Prad.g_01988	Prbk.g_02202
OG0000817	Prad.g_01987	Prbk.g_02196
OG0000818	Prad.g_01522	Prbk.g_01456
OG0000819	Prad.g_01515	Prbk.g_01227
OG0000820	Prad.g_01511	Prbk.g_00004
OG0000821	Prad.g_01509	Prbk.g_01037
OG0000822	Prad.g_01508	Prbk.g_01036
OG0000823	Prad.g_01507	Prbk.g_01035
OG0000824	Prad.g_01506	Prbk.g_01034
OG0000825	Prad.g_01505	Prbk.g_01032
OG0000826	Prad.g_01504	Prbk.g_01031
OG0000827	Prad.g_01503	Prbk.g_01028
OG0000828	Prad.g_01502	Prbk.g_01026
OG0000829	Prad.g_01501	Prbk.g_01025
OG0000830	Prad.g_01500	Prbk.g_01022
OG0000831	Prad.g_01497	Prbk.g_01020
OG0000832	Prad.g_01495	Prbk.g_01018
OG0000833	Prad.g_01494	Prbk.g_01017
OG0000834	Prad.g_01493	Prbk.g_00141
OG0000835	Prad.g_01492	Prbk.g_00142
OG0000836	Prad.g_01491	Prbk.g_00143
OG0000837	Prad.g_01489	Prbk.g_00153
OG0000838	Prad.g_01488	Prbk.g_00155
OG0000839	Prad.g_01487	Prbk.g_00156
OG0000840	Prad.g_01486	Prbk.g_00157
OG0000841	Prad.g_01485	Prbk.g_00158
OG0000842	Prad.g_01484	Prbk.g_00106
OG0000843	Prad.g_01483	Prbk.g_00105
OG0000844	Prad.g_01482	Prbk.g_00104
OG0000845	Prad.g_01481	Prbk.g_00103
OG0000846	Prad.g_01478	Prbk.g_00100
OG0000847	Prad.g_01476	Prbk.g_00099
OG0000848	Prad.g_01475	Prbk.g_01501
OG0000849	Prad.g_01474	Prbk.g_01498
OG0000850	Prad.g_01473	Prbk.g_01497
OG0000851	Prad.g_01472	Prbk.g_00139
OG0000852	Prad.g_01469	Prbk.g_00137
OG0000853	Prad.g_01468	Prbk.g_00135
OG0000854	Prad.g_01466	Prbk.g_00133
OG0000855	Prad.g_01465	Prbk.g_00132
OG0000856	Prad.g_01464	Prbk.g_00131
OG0000857	Prad.g_01463	Prbk.g_00130
OG0000858	Prad.g_01462	Prbk.g_00129
OG0000859	Prad.g_01461	Prbk.g_00128
OG0000860	Prad.g_01460	Prbk.g_00127
OG0000861	Prad.g_01459	Prbk.g_01503
OG0000862	Prad.g_01458	Prbk.g_01504
OG0000863	Prad.g_01457	Prbk.g_01505
OG0000864	Prad.g_01456	Prbk.g_01506
OG0000865	Prad.g_01455	Prbk.g_01508
OG0000866	Prad.g_01454	Prbk.g_00189
OG0000867	Prad.g_01453	Prbk.g_00188
OG0000868	Prad.g_01452	Prbk.g_00186
OG0000869	Prad.g_01450	Prbk.g_00183
OG0000870	Prad.g_01449	Prbk.g_00182
OG0000871	Prad.g_01447	Prbk.g_00178
OG0000872	Prad.g_01446	Prbk.g_00177
OG0000873	Prad.g_01444	Prbk.g_00175
OG0000874	Prad.g_01443	Prbk.g_00174
OG0000875	Prad.g_01442	Prbk.g_00097
OG0000876	Prad.g_01441	Prbk.g_00098
OG0000877	Prad.g_01439	Prbk.g_00122
OG0000878	Prad.g_00341	Prbk.g_02011
OG0000879	Prad.g_00359	Prbk.g_00164
OG0000880	Prad.g_00360	Prbk.g_00163
OG0000881	Prad.g_00361	Prbk.g_00162
OG0000882	Prad.g_00362	Prbk.g_01194
OG0000883	Prad.g_00363	Prbk.g_01192
OG0000884	Prad.g_00365	Prbk.g_01190
OG0000885	Prad.g_00366	Prbk.g_01189
OG0000886	Prad.g_00631	Prbk.g_01188
OG0000887	Prad.g_00630	Prbk.g_01187
OG0000888	Prad.g_00629	Prbk.g_01186
OG0000889	Prad.g_00626	Prbk.g_01182
OG0000890	Prad.g_00625	Prbk.g_01179
OG0000891	Prad.g_00624	Prbk.g_01178
OG0000892	Prad.g_00622	Prbk.g_01175
OG0000893	Prad.g_00621	Prbk.g_01174
OG0000894	Prad.g_00620	Prbk.g_01173
OG0000895	Prad.g_00619	Prbk.g_01172
OG0000896	Prad.g_00618	Prbk.g_01171
OG0000897	Prad.g_00617	Prbk.g_01170
OG0000898	Prad.g_00615	Prbk.g_01167
OG0000899	Prad.g_00614	Prbk.g_01166
OG0000900	Prad.g_00612	Prbk.g_01199
OG0000901	Prad.g_00608	Prbk.g_02120
OG0000902	Prad.g_00607	Prbk.g_00334
OG0000903	Prad.g_00606	Prbk.g_02564
OG0000904	Prad.g_00604	Prbk.g_01691
OG0000905	Prad.g_00602	Prbk.g_00055
OG0000906	Prad.g_00600	Prbk.g_00629
OG0000907	Prad.g_00599	Prbk.g_02578
OG0000908	Prad.g_00596	Prbk.g_00923
OG0000909	Prad.g_00592	Prbk.g_02051
OG0000910	Prad.g_00591	Prbk.g_02050
OG0000911	Prad.g_00590	Prbk.g_02049
OG0000912	Prad.g_00589	Prbk.g_02048
OG0000913	Prad.g_00588	Prbk.g_02047
OG0000914	Prad.g_00587	Prbk.g_02046
OG0000915	Prad.g_00586	Prbk.g_02045
OG0000916	Prad.g_00585	Prbk.g_02044
OG0000917	Prad.g_00584	Prbk.g_02042
OG0000918	Prad.g_00583	Prbk.g_02041
OG0000919	Prad.g_00582	Prbk.g_02040
OG0000920	Prad.g_00581	Prbk.g_02039
OG0000921	Prad.g_00580	Prbk.g_02038
OG0000922	Prad.g_00579	Prbk.g_02037
OG0000923	Prad.g_00578	Prbk.g_02036
OG0000924	Prad.g_00577	Prbk.g_02035
OG0000925	Prad.g_00576	Prbk.g_02034
OG0000926	Prad.g_00567	Prbk.g_00526
OG0000927	Prad.g_00533	Prbk.g_01929
OG0000928	Prad.g_00532	Prbk.g_01930
OG0000929	Prad.g_00531	Prbk.g_01931
OG0000930	Prad.g_00530	Prbk.g_01937
OG0000931	Prad.g_00529	Prbk.g_01938
OG0000932	Prad.g_00527	Prbk.g_00244
OG0000933	Prad.g_00526	Prbk.g_00246
OG0000934	Prad.g_00525	Prbk.g_00247
OG0000935	Prad.g_00524	Prbk.g_00248
OG0000936	Prad.g_00523	Prbk.g_00249
OG0000937	Prad.g_00522	Prbk.g_00250
OG0000938	Prad.g_00521	Prbk.g_00252
OG0000939	Prad.g_00520	Prbk.g_00253
OG0000940	Prad.g_00519	Prbk.g_00255
OG0000941	Prad.g_00517	Prbk.g_00257
OG0000942	Prad.g_00516	Prbk.g_00258
OG0000943	Prad.g_00513	Prbk.g_00261
OG0000944	Prad.g_00512	Prbk.g_00270
OG0000945	Prad.g_00511	Prbk.g_00271
OG0000946	Prad.g_00510	Prbk.g_00272
OG0000947	Prad.g_00509	Prbk.g_00273
OG0000948	Prad.g_00508	Prbk.g_00274
OG0000949	Prad.g_00507	Prbk.g_00275
OG0000950	Prad.g_00506	Prbk.g_00276
OG0000951	Prad.g_00505	Prbk.g_00277
OG0000952	Prad.g_00504	Prbk.g_00278
OG0000953	Prad.g_00503	Prbk.g_00279
OG0000954	Prad.g_00502	Prbk.g_00280
OG0000955	Prad.g_00501	Prbk.g_00281
OG0000956	Prad.g_00500	Prbk.g_00282
OG0000957	Prad.g_00499	Prbk.g_00283
OG0000958	Prad.g_00498	Prbk.g_01237
OG0000959	Prad.g_00497	Prbk.g_01236
OG0000960	Prad.g_00496	Prbk.g_01235
OG0000961	Prad.g_00491	Prbk.g_01228
OG0000962	Prad.g_00490	Prbk.g_01226
OG0000963	Prad.g_00489	Prbk.g_01225
OG0000964	Prad.g_00487	Prbk.g_01222
OG0000965	Prad.g_00486	Prbk.g_01221
OG0000966	Prad.g_00485	Prbk.g_01220
OG0000967	Prad.g_00484	Prbk.g_01219
OG0000968	Prad.g_00483	Prbk.g_01218
OG0000969	Prad.g_00482	Prbk.g_01217
OG0000970	Prad.g_00481	Prbk.g_01216
OG0000971	Prad.g_00480	Prbk.g_01215
OG0000972	Prad.g_00479	Prbk.g_01214
OG0000973	Prad.g_00478	Prbk.g_01213
OG0000974	Prad.g_00476	Prbk.g_01211
OG0000975	Prad.g_00473	Prbk.g_01654
OG0000976	Prad.g_00471	Prbk.g_02016
OG0000977	Prad.g_00470	Prbk.g_02006
OG0000978	Prad.g_00469	Prbk.g_02004
OG0000979	Prad.g_00467	Prbk.g_02002
OG0000980	Prad.g_00466	Prbk.g_02001
OG0000981	Prad.g_00465	Prbk.g_02596
OG0000982	Prad.g_00464	Prbk.g_02000
OG0000983	Prad.g_00462	Prbk.g_01998
OG0000984	Prad.g_00461	Prbk.g_01997
OG0000985	Prad.g_00460	Prbk.g_01996
OG0000986	Prad.g_00459	Prbk.g_01994
OG0000987	Prad.g_00458	Prbk.g_01993
OG0000988	Prad.g_00457	Prbk.g_01991
OG0000989	Prad.g_00456	Prbk.g_01990
OG0000990	Prad.g_00455	Prbk.g_01989
OG0000991	Prad.g_00454	Prbk.g_01988
OG0000992	Prad.g_00453	Prbk.g_01987
OG0000993	Prad.g_00452	Prbk.g_01986
OG0000994	Prad.g_00451	Prbk.g_01985
OG0000995	Prad.g_00450	Prbk.g_01983
OG0000996	Prad.g_00449	Prbk.g_01982
OG0000997	Prad.g_00448	Prbk.g_01981
OG0000998	Prad.g_00447	Prbk.g_01980
OG0000999	Prad.g_00446	Prbk.g_01979
OG0001000	Prad.g_00445	Prbk.g_01978
OG0001001	Prad.g_00443	Prbk.g_01977
OG0001002	Prad.g_00442	Prbk.g_00937
OG0001003	Prad.g_00441	Prbk.g_00936
OG0001004	Prad.g_00440	Prbk.g_01360
OG0001005	Prad.g_00439	Prbk.g_00934
OG0001006	Prad.g_00438	Prbk.g_00933
OG0001007	Prad.g_00437	Prbk.g_00932
OG0001008	Prad.g_00435	Prbk.g_00930
OG0001009	Prad.g_00434	Prbk.g_00929
OG0001010	Prad.g_00426	Prbk.g_02593
OG0001011	Prad.g_00419	Prbk.g_02619
OG0001012	Prad.g_00388	Prbk.g_02485
OG0001013	Prad.g_00947	Prbk.g_00918
OG0001014	Prad.g_00946	Prbk.g_00917
OG0001015	Prad.g_00940	Prbk.g_00906
OG0001016	Prad.g_00939	Prbk.g_00905
OG0001017	Prad.g_00938	Prbk.g_00904
OG0001018	Prad.g_00937	Prbk.g_00902
OG0001019	Prad.g_00935	Prbk.g_01451
OG0001020	Prad.g_00934	Prbk.g_01450
OG0001021	Prad.g_00933	Prbk.g_01449
OG0001022	Prad.g_00932	Prbk.g_01448
OG0001023	Prad.g_00931	Prbk.g_01447
OG0001024	Prad.g_00930	Prbk.g_01445
OG0001025	Prad.g_00929	Prbk.g_01444
OG0001026	Prad.g_00927	Prbk.g_01443
OG0001027	Prad.g_00926	Prbk.g_01442
OG0001028	Prad.g_00925	Prbk.g_01441
OG0001029	Prad.g_00924	Prbk.g_01440
OG0001030	Prad.g_00923	Prbk.g_01439
OG0001031	Prad.g_00922	Prbk.g_01438
OG0001032	Prad.g_00921	Prbk.g_01437
OG0001033	Prad.g_00920	Prbk.g_01436
OG0001034	Prad.g_00919	Prbk.g_01434
OG0001035	Prad.g_00917	Prbk.g_01432
OG0001036	Prad.g_00916	Prbk.g_01431
OG0001037	Prad.g_00915	Prbk.g_01429
OG0001038	Prad.g_00914	Prbk.g_01428
OG0001039	Prad.g_00913	Prbk.g_01427
OG0001040	Prad.g_00912	Prbk.g_01426
OG0001041	Prad.g_00911	Prbk.g_01425
OG0001042	Prad.g_00910	Prbk.g_01423
OG0001043	Prad.g_00909	Prbk.g_01422
OG0001044	Prad.g_00908	Prbk.g_01421
OG0001045	Prad.g_00907	Prbk.g_01420
OG0001046	Prad.g_00906	Prbk.g_01419
OG0001047	Prad.g_00903	Prbk.g_01415
OG0001048	Prad.g_00901	Prbk.g_01413
OG0001049	Prad.g_00900	Prbk.g_01412
OG0001050	Prad.g_00899	Prbk.g_01411
OG0001051	Prad.g_00898	Prbk.g_01410
OG0001052	Prad.g_00897	Prbk.g_01409
OG0001053	Prad.g_00895	Prbk.g_01407
OG0001054	Prad.g_00893	Prbk.g_01405
OG0001055	Prad.g_00892	Prbk.g_01404
OG0001056	Prad.g_00891	Prbk.g_01403
OG0001057	Prad.g_00890	Prbk.g_01402
OG0001058	Prad.g_00889	Prbk.g_01401
OG0001059	Prad.g_00888	Prbk.g_01400
OG0001060	Prad.g_00887	Prbk.g_01399
OG0001061	Prad.g_00886	Prbk.g_01398
OG0001062	Prad.g_00885	Prbk.g_01384
OG0001063	Prad.g_00884	Prbk.g_01383
OG0001064	Prad.g_00882	Prbk.g_01381
OG0001065	Prad.g_00879	Prbk.g_01901
OG0001066	Prad.g_00878	Prbk.g_01904
OG0001067	Prad.g_00877	Prbk.g_01905
OG0001068	Prad.g_00875	Prbk.g_01909
OG0001069	Prad.g_00874	Prbk.g_01910
OG0001070	Prad.g_00873	Prbk.g_01911
OG0001071	Prad.g_00872	Prbk.g_01912
OG0001072	Prad.g_00871	Prbk.g_01913
OG0001073	Prad.g_00870	Prbk.g_01914
OG0001074	Prad.g_00869	Prbk.g_01915
OG0001075	Prad.g_00868	Prbk.g_01916
OG0001076	Prad.g_00867	Prbk.g_01917
OG0001077	Prad.g_00866	Prbk.g_01918
OG0001078	Prad.g_00865	Prbk.g_01920
OG0001079	Prad.g_00864	Prbk.g_01921
OG0001080	Prad.g_00863	Prbk.g_01922
OG0001081	Prad.g_00860	Prbk.g_00990
OG0001082	Prad.g_00859	Prbk.g_00991
OG0001083	Prad.g_00858	Prbk.g_00995
OG0001084	Prad.g_00856	Prbk.g_00993
OG0001085	Prad.g_00855	Prbk.g_00992
OG0001086	Prad.g_00854	Prbk.g_00996
OG0001087	Prad.g_00853	Prbk.g_00997
OG0001088	Prad.g_00852	Prbk.g_01926
OG0001089	Prad.g_00849	Prbk.g_00988
OG0001090	Prad.g_00847	Prbk.g_00986
OG0001091	Prad.g_00846	Prbk.g_00985
OG0001092	Prad.g_00845	Prbk.g_00984
OG0001093	Prad.g_00844	Prbk.g_00983
OG0001094	Prad.g_00843	Prbk.g_00982
OG0001095	Prad.g_00842	Prbk.g_00981
OG0001096	Prad.g_00841	Prbk.g_00980
OG0001097	Prad.g_00840	Prbk.g_00979
OG0001098	Prad.g_00839	Prbk.g_00978
OG0001099	Prad.g_00838	Prbk.g_00977
OG0001100	Prad.g_00837	Prbk.g_00976
OG0001101	Prad.g_00836	Prbk.g_00975
OG0001102	Prad.g_00835	Prbk.g_00974
OG0001103	Prad.g_00834	Prbk.g_00973
OG0001104	Prad.g_00833	Prbk.g_00972
OG0001105	Prad.g_00832	Prbk.g_00971
OG0001106	Prad.g_00831	Prbk.g_00970
OG0001107	Prad.g_00830	Prbk.g_00969
OG0001108	Prad.g_00829	Prbk.g_00968
OG0001109	Prad.g_00828	Prbk.g_00967
OG0001110	Prad.g_00827	Prbk.g_00966
OG0001111	Prad.g_00826	Prbk.g_00965
OG0001112	Prad.g_00825	Prbk.g_00964
OG0001113	Prad.g_00824	Prbk.g_00963
OG0001114	Prad.g_00823	Prbk.g_00962
OG0001115	Prad.g_00822	Prbk.g_00961
OG0001116	Prad.g_00821	Prbk.g_00960
OG0001117	Prad.g_00820	Prbk.g_00959
OG0001118	Prad.g_00819	Prbk.g_00958
OG0001119	Prad.g_00818	Prbk.g_00957
OG0001120	Prad.g_00817	Prbk.g_00956
OG0001121	Prad.g_00815	Prbk.g_00953
OG0001122	Prad.g_00814	Prbk.g_00952
OG0001123	Prad.g_00813	Prbk.g_00951
OG0001124	Prad.g_00811	Prbk.g_00949
OG0001125	Prad.g_00809	Prbk.g_00947
OG0001126	Prad.g_00808	Prbk.g_00946
OG0001127	Prad.g_00806	Prbk.g_00797
OG0001128	Prad.g_00805	Prbk.g_00798
OG0001129	Prad.g_00804	Prbk.g_00801
OG0001130	Prad.g_00801	Prbk.g_00804
OG0001131	Prad.g_00800	Prbk.g_00805
OG0001132	Prad.g_00799	Prbk.g_00806
OG0001133	Prad.g_00798	Prbk.g_00807
OG0001134	Prad.g_00797	Prbk.g_00808
