Orthogroup	Prbj	Pram
OG0000570	Prbj.g_02596	Pram.g_01062
OG0000571	Prbj.g_02597	Pram.g_01061
OG0000572	Prbj.g_02598	Pram.g_01060
OG0000573	Prbj.g_00794	Pram.g_01057
OG0000574	Prbj.g_00803	Pram.g_01056
OG0000575	Prbj.g_00804	Pram.g_01055
OG0000576	Prbj.g_00805	Pram.g_01054
OG0000577	Prbj.g_00806	Pram.g_01053
OG0000578	Prbj.g_00807	Pram.g_01052
OG0000579	Prbj.g_00809	Pram.g_01051
OG0000580	Prbj.g_00812	Pram.g_01050
OG0000581	Prbj.g_00813	Pram.g_01049
OG0000582	Prbj.g_00815	Pram.g_01048
OG0000583	Prbj.g_00816	Pram.g_01047
OG0000584	Prbj.g_00818	Pram.g_01045
OG0000585	Prbj.g_00819	Pram.g_01044
OG0000586	Prbj.g_00821	Pram.g_01042
OG0000587	Prbj.g_00822	Pram.g_01041
OG0000588	Prbj.g_00825	Pram.g_00760
OG0000589	Prbj.g_02707	Pram.g_00761
OG0000590	Prbj.g_01466	Pram.g_00763
OG0000591	Prbj.g_00184	Pram.g_00769
OG0000592	Prbj.g_00760	Pram.g_00770
OG0000593	Prbj.g_00248	Pram.g_00771
OG0000594	Prbj.g_02453	Pram.g_00774
OG0000595	Prbj.g_02636	Pram.g_00775
OG0000596	Prbj.g_00943	Pram.g_00776
OG0000597	Prbj.g_00921	Pram.g_00778
OG0000598	Prbj.g_00927	Pram.g_00779
OG0000599	Prbj.g_00931	Pram.g_00780
OG0000600	Prbj.g_00932	Pram.g_00781
OG0000601	Prbj.g_00946	Pram.g_00784
OG0000602	Prbj.g_00947	Pram.g_00785
OG0000603	Prbj.g_00948	Pram.g_00786
OG0000604	Prbj.g_00754	Pram.g_00789
OG0000605	Prbj.g_00755	Pram.g_00790
OG0000606	Prbj.g_00757	Pram.g_00791
OG0000607	Prbj.g_00759	Pram.g_00793
OG0000608	Prbj.g_02373	Pram.g_00795
OG0000609	Prbj.g_02057	Pram.g_01927
OG0000610	Prbj.g_00168	Pram.g_00720
OG0000611	Prbj.g_02180	Pram.g_00802
OG0000612	Prbj.g_02181	Pram.g_00803
OG0000613	Prbj.g_02182	Pram.g_01027
OG0000614	Prbj.g_02183	Pram.g_01026
OG0000615	Prbj.g_02184	Pram.g_01024
OG0000616	Prbj.g_02185	Pram.g_01023
OG0000617	Prbj.g_02186	Pram.g_01022
OG0000618	Prbj.g_02187	Pram.g_01021
OG0000619	Prbj.g_02189	Pram.g_01020
OG0000620	Prbj.g_02190	Pram.g_01019
OG0000621	Prbj.g_02191	Pram.g_01018
OG0000622	Prbj.g_02192	Pram.g_01017
OG0000623	Prbj.g_02193	Pram.g_01016
OG0000624	Prbj.g_02194	Pram.g_01014
OG0000625	Prbj.g_02195	Pram.g_01013
OG0000626	Prbj.g_02196	Pram.g_01012
OG0000627	Prbj.g_02320	Pram.g_01011
OG0000628	Prbj.g_02319	Pram.g_01010
OG0000629	Prbj.g_02316	Pram.g_01008
OG0000630	Prbj.g_02315	Pram.g_01007
OG0000631	Prbj.g_02312	Pram.g_01005
OG0000632	Prbj.g_00773	Pram.g_01004
OG0000633	Prbj.g_01884	Pram.g_01539
OG0000634	Prbj.g_01607	Pram.g_01534
OG0000635	Prbj.g_02276	Pram.g_00935
OG0000636	Prbj.g_02277	Pram.g_00934
OG0000637	Prbj.g_02278	Pram.g_00933
OG0000638	Prbj.g_00347	Pram.g_00325
OG0000639	Prbj.g_01337	Pram.g_00908
OG0000640	Prbj.g_02311	Pram.g_00911
OG0000641	Prbj.g_02306	Pram.g_00913
OG0000642	Prbj.g_02305	Pram.g_00914
OG0000643	Prbj.g_02304	Pram.g_00915
OG0000644	Prbj.g_02406	Pram.g_01028
OG0000645	Prbj.g_02407	Pram.g_00804
OG0000646	Prbj.g_02408	Pram.g_00805
OG0000647	Prbj.g_02409	Pram.g_00806
OG0000648	Prbj.g_02411	Pram.g_00808
OG0000649	Prbj.g_02412	Pram.g_00809
OG0000650	Prbj.g_02413	Pram.g_00810
OG0000651	Prbj.g_02414	Pram.g_00811
OG0000652	Prbj.g_02415	Pram.g_00812
OG0000653	Prbj.g_02416	Pram.g_00813
OG0000654	Prbj.g_02418	Pram.g_00815
OG0000655	Prbj.g_02420	Pram.g_00817
OG0000656	Prbj.g_02421	Pram.g_00818
OG0000657	Prbj.g_02422	Pram.g_00819
OG0000658	Prbj.g_02423	Pram.g_00820
OG0000659	Prbj.g_02424	Pram.g_00821
OG0000660	Prbj.g_02425	Pram.g_00822
OG0000661	Prbj.g_02427	Pram.g_00823
OG0000662	Prbj.g_02430	Pram.g_00825
OG0000663	Prbj.g_02431	Pram.g_00826
OG0000664	Prbj.g_02432	Pram.g_00827
OG0000665	Prbj.g_02433	Pram.g_00828
OG0000666	Prbj.g_02434	Pram.g_00829
OG0000667	Prbj.g_02435	Pram.g_00830
OG0000668	Prbj.g_02436	Pram.g_00831
OG0000669	Prbj.g_02438	Pram.g_00833
OG0000670	Prbj.g_02439	Pram.g_00834
OG0000671	Prbj.g_02440	Pram.g_00835
OG0000672	Prbj.g_02441	Pram.g_00836
OG0000673	Prbj.g_02442	Pram.g_00837
OG0000674	Prbj.g_02443	Pram.g_00838
OG0000675	Prbj.g_02470	Pram.g_00839
OG0000676	Prbj.g_02471	Pram.g_00840
OG0000677	Prbj.g_02474	Pram.g_00843
OG0000678	Prbj.g_02476	Pram.g_00845
OG0000679	Prbj.g_02478	Pram.g_00847
OG0000680	Prbj.g_02479	Pram.g_00848
OG0000681	Prbj.g_02480	Pram.g_00849
OG0000682	Prbj.g_02481	Pram.g_00850
OG0000683	Prbj.g_02483	Pram.g_00852
OG0000684	Prbj.g_02484	Pram.g_00853
OG0000685	Prbj.g_02485	Pram.g_00854
OG0000686	Prbj.g_02486	Pram.g_00855
OG0000687	Prbj.g_02487	Pram.g_00857
OG0000688	Prbj.g_02488	Pram.g_00858
OG0000689	Prbj.g_02490	Pram.g_00859
OG0000690	Prbj.g_02491	Pram.g_00860
OG0000691	Prbj.g_02492	Pram.g_00861
OG0000692	Prbj.g_02503	Pram.g_00865
OG0000693	Prbj.g_02504	Pram.g_00866
OG0000694	Prbj.g_02507	Pram.g_00867
OG0000695	Prbj.g_02511	Pram.g_00868
OG0000696	Prbj.g_02512	Pram.g_00870
OG0000697	Prbj.g_02514	Pram.g_00872
OG0000698	Prbj.g_02323	Pram.g_00876
OG0000699	Prbj.g_02199	Pram.g_00877
OG0000700	Prbj.g_02215	Pram.g_00713
OG0000701	Prbj.g_01553	Pram.g_00717
OG0000702	Prbj.g_02523	Pram.g_00724
OG0000703	Prbj.g_02333	Pram.g_00726
OG0000704	Prbj.g_00044	Pram.g_00727
OG0000705	Prbj.g_02334	Pram.g_00728
OG0000706	Prbj.g_02335	Pram.g_00729
OG0000707	Prbj.g_02337	Pram.g_00731
OG0000708	Prbj.g_02338	Pram.g_00732
OG0000709	Prbj.g_02340	Pram.g_00734
OG0000710	Prbj.g_02341	Pram.g_00735
OG0000711	Prbj.g_02342	Pram.g_00736
OG0000712	Prbj.g_02343	Pram.g_00737
OG0000713	Prbj.g_02344	Pram.g_00738
OG0000714	Prbj.g_02352	Pram.g_00740
OG0000715	Prbj.g_02354	Pram.g_00741
OG0000716	Prbj.g_02359	Pram.g_00743
OG0000717	Prbj.g_02361	Pram.g_00744
OG0000718	Prbj.g_02364	Pram.g_00745
OG0000719	Prbj.g_02379	Pram.g_00747
OG0000720	Prbj.g_02380	Pram.g_00748
OG0000721	Prbj.g_02382	Pram.g_00751
OG0000722	Prbj.g_02383	Pram.g_00752
OG0000723	Prbj.g_02384	Pram.g_00753
OG0000724	Prbj.g_02397	Pram.g_00754
OG0000725	Prbj.g_02396	Pram.g_00755
OG0000726	Prbj.g_02395	Pram.g_00756
OG0000727	Prbj.g_02394	Pram.g_00757
OG0000728	Prbj.g_02393	Pram.g_00758
OG0000729	Prbj.g_02391	Pram.g_00759
OG0000730	Prbj.g_02388	Pram.g_01038
OG0000731	Prbj.g_02399	Pram.g_01036
OG0000732	Prbj.g_02400	Pram.g_01035
OG0000733	Prbj.g_02401	Pram.g_01034
OG0000734	Prbj.g_02402	Pram.g_01033
OG0000735	Prbj.g_02403	Pram.g_01031
OG0000736	Prbj.g_02404	Pram.g_01030
OG0000737	Prbj.g_02405	Pram.g_01029
OG0000738	Prbj.g_02303	Pram.g_00916
OG0000739	Prbj.g_02302	Pram.g_00917
OG0000740	Prbj.g_02301	Pram.g_00918
OG0000741	Prbj.g_02299	Pram.g_00919
OG0000742	Prbj.g_02297	Pram.g_00921
OG0000743	Prbj.g_02296	Pram.g_00922
OG0000744	Prbj.g_02294	Pram.g_00923
OG0000745	Prbj.g_02293	Pram.g_00924
OG0000746	Prbj.g_02292	Pram.g_00925
OG0000747	Prbj.g_00694	Pram.g_00926
OG0000748	Prbj.g_02284	Pram.g_00927
OG0000749	Prbj.g_02283	Pram.g_00928
OG0000750	Prbj.g_02281	Pram.g_00930
OG0000751	Prbj.g_02280	Pram.g_00931
OG0000752	Prbj.g_01984	Pram.g_00988
OG0000753	Prbj.g_02275	Pram.g_00936
OG0000754	Prbj.g_02274	Pram.g_00937
OG0000755	Prbj.g_02273	Pram.g_00938
OG0000756	Prbj.g_02271	Pram.g_00940
OG0000757	Prbj.g_02270	Pram.g_00941
OG0000758	Prbj.g_02269	Pram.g_00942
OG0000759	Prbj.g_02264	Pram.g_00944
OG0000760	Prbj.g_02263	Pram.g_00945
OG0000761	Prbj.g_02261	Pram.g_00946
OG0000762	Prbj.g_02259	Pram.g_00948
OG0000763	Prbj.g_02257	Pram.g_00949
OG0000764	Prbj.g_02255	Pram.g_00950
OG0000765	Prbj.g_02254	Pram.g_00951
OG0000766	Prbj.g_02253	Pram.g_00952
OG0000767	Prbj.g_02251	Pram.g_00954
OG0000768	Prbj.g_02250	Pram.g_00955
OG0000769	Prbj.g_02249	Pram.g_00956
OG0000770	Prbj.g_02248	Pram.g_00957
OG0000771	Prbj.g_02247	Pram.g_00958
OG0000772	Prbj.g_00722	Pram.g_01199
OG0000773	Prbj.g_02245	Pram.g_00959
OG0000774	Prbj.g_02243	Pram.g_00960
OG0000775	Prbj.g_02241	Pram.g_00961
OG0000776	Prbj.g_02237	Pram.g_00963
OG0000777	Prbj.g_02236	Pram.g_00964
OG0000778	Prbj.g_02235	Pram.g_00965
OG0000779	Prbj.g_02231	Pram.g_00966
OG0000780	Prbj.g_02229	Pram.g_00968
OG0000781	Prbj.g_02225	Pram.g_00970
OG0000782	Prbj.g_02224	Pram.g_00971
OG0000783	Prbj.g_02219	Pram.g_00973
OG0000784	Prbj.g_02217	Pram.g_00975
OG0000785	Prbj.g_02216	Pram.g_00976
OG0000786	Prbj.g_02214	Pram.g_00977
OG0000787	Prbj.g_02213	Pram.g_00978
OG0000788	Prbj.g_02207	Pram.g_00983
OG0000789	Prbj.g_02204	Pram.g_00986
OG0000790	Prbj.g_01985	Pram.g_00987
OG0000791	Prbj.g_02203	Pram.g_00990
OG0000792	Prbj.g_02202	Pram.g_00991
OG0000793	Prbj.g_02201	Pram.g_00992
OG0000794	Prbj.g_02198	Pram.g_00995
OG0000795	Prbj.g_01850	Pram.g_00899
OG0000796	Prbj.g_01849	Pram.g_00898
OG0000797	Prbj.g_01846	Pram.g_00896
OG0000798	Prbj.g_01845	Pram.g_00895
OG0000799	Prbj.g_01844	Pram.g_00894
OG0000800	Prbj.g_01843	Pram.g_00893
OG0000801	Prbj.g_01840	Pram.g_00890
OG0000802	Prbj.g_01839	Pram.g_00889
OG0000803	Prbj.g_01836	Pram.g_00887
OG0000804	Prbj.g_01835	Pram.g_00886
OG0000805	Prbj.g_01834	Pram.g_00885
OG0000806	Prbj.g_01833	Pram.g_00883
OG0000807	Prbj.g_02687	Pram.g_00356
OG0000808	Prbj.g_02537	Pram.g_00683
OG0000809	Prbj.g_01669	Pram.g_01188
OG0000810	Prbj.g_00696	Pram.g_00579
OG0000811	Prbj.g_01289	Pram.g_01208
OG0000812	Prbj.g_00343	Pram.g_01182
OG0000813	Prbj.g_00333	Pram.g_00335
OG0000814	Prbj.g_00634	Pram.g_01201
OG0000815	Prbj.g_02555	Pram.g_01469
OG0000816	Prbj.g_01997	Pram.g_01547
OG0000817	Prbj.g_01991	Pram.g_01548
OG0000818	Prbj.g_01336	Pram.g_00690
OG0000819	Prbj.g_00641	Pram.g_01162
OG0000820	Prbj.g_00627	Pram.g_01156
OG0000821	Prbj.g_00953	Pram.g_01154
OG0000822	Prbj.g_00954	Pram.g_01153
OG0000823	Prbj.g_00955	Pram.g_01152
OG0000824	Prbj.g_00956	Pram.g_01151
OG0000825	Prbj.g_00958	Pram.g_01150
OG0000826	Prbj.g_00959	Pram.g_01149
OG0000827	Prbj.g_00962	Pram.g_01148
OG0000828	Prbj.g_00964	Pram.g_01147
OG0000829	Prbj.g_00965	Pram.g_01146
OG0000830	Prbj.g_00968	Pram.g_01144
OG0000831	Prbj.g_00970	Pram.g_01141
OG0000832	Prbj.g_00972	Pram.g_01139
OG0000833	Prbj.g_00973	Pram.g_01137
OG0000834	Prbj.g_00846	Pram.g_01136
OG0000835	Prbj.g_00845	Pram.g_01135
OG0000836	Prbj.g_00844	Pram.g_01134
OG0000837	Prbj.g_00834	Pram.g_01131
OG0000838	Prbj.g_00832	Pram.g_01130
OG0000839	Prbj.g_00831	Pram.g_01129
OG0000840	Prbj.g_00830	Pram.g_01128
OG0000841	Prbj.g_00829	Pram.g_01127
OG0000842	Prbj.g_00304	Pram.g_01125
OG0000843	Prbj.g_00305	Pram.g_01124
OG0000844	Prbj.g_00307	Pram.g_01123
OG0000845	Prbj.g_00308	Pram.g_01122
OG0000846	Prbj.g_00311	Pram.g_01119
OG0000847	Prbj.g_00312	Pram.g_01118
OG0000848	Prbj.g_01910	Pram.g_01117
OG0000849	Prbj.g_01913	Pram.g_01114
OG0000850	Prbj.g_01914	Pram.g_01113
OG0000851	Prbj.g_00002	Pram.g_01111
OG0000852	Prbj.g_00004	Pram.g_01109
OG0000853	Prbj.g_00006	Pram.g_01107
OG0000854	Prbj.g_00008	Pram.g_01105
OG0000855	Prbj.g_00009	Pram.g_01104
OG0000856	Prbj.g_00010	Pram.g_01103
OG0000857	Prbj.g_00011	Pram.g_01102
OG0000858	Prbj.g_00012	Pram.g_01101
OG0000859	Prbj.g_00013	Pram.g_01100
OG0000860	Prbj.g_00014	Pram.g_01099
OG0000861	Prbj.g_01908	Pram.g_01098
OG0000862	Prbj.g_01907	Pram.g_01097
OG0000863	Prbj.g_01906	Pram.g_01096
OG0000864	Prbj.g_01905	Pram.g_01095
OG0000865	Prbj.g_01903	Pram.g_01094
OG0000866	Prbj.g_02152	Pram.g_01093
OG0000867	Prbj.g_02153	Pram.g_01092
OG0000868	Prbj.g_02155	Pram.g_01091
OG0000869	Prbj.g_02158	Pram.g_01089
OG0000870	Prbj.g_02159	Pram.g_01088
OG0000871	Prbj.g_02163	Pram.g_01087
OG0000872	Prbj.g_02164	Pram.g_01086
OG0000873	Prbj.g_02166	Pram.g_01084
OG0000874	Prbj.g_02167	Pram.g_01083
OG0000875	Prbj.g_00314	Pram.g_01082
OG0000876	Prbj.g_00313	Pram.g_01081
OG0000877	Prbj.g_00019	Pram.g_00570
OG0000878	Prbj.g_01679	Pram.g_01569
OG0000879	Prbj.g_00163	Pram.g_01219
OG0000880	Prbj.g_00162	Pram.g_01220
OG0000881	Prbj.g_00161	Pram.g_01221
OG0000882	Prbj.g_01717	Pram.g_01222
OG0000883	Prbj.g_01719	Pram.g_01223
OG0000884	Prbj.g_01721	Pram.g_01225
OG0000885	Prbj.g_01722	Pram.g_01226
OG0000886	Prbj.g_01723	Pram.g_01227
OG0000887	Prbj.g_01724	Pram.g_01228
OG0000888	Prbj.g_01725	Pram.g_01229
OG0000889	Prbj.g_01729	Pram.g_01232
OG0000890	Prbj.g_01732	Pram.g_01233
OG0000891	Prbj.g_01733	Pram.g_01234
OG0000892	Prbj.g_01736	Pram.g_01236
OG0000893	Prbj.g_01737	Pram.g_01237
OG0000894	Prbj.g_01738	Pram.g_01238
OG0000895	Prbj.g_01739	Pram.g_01239
OG0000896	Prbj.g_01740	Pram.g_01240
OG0000897	Prbj.g_01741	Pram.g_01241
OG0000898	Prbj.g_01744	Pram.g_01244
OG0000899	Prbj.g_01745	Pram.g_01245
OG0000900	Prbj.g_00669	Pram.g_01478
OG0000901	Prbj.g_00121	Pram.g_01475
OG0000902	Prbj.g_00094	Pram.g_01271
OG0000903	Prbj.g_02508	Pram.g_01198
OG0000904	Prbj.g_00687	Pram.g_01281
OG0000905	Prbj.g_01837	Pram.g_01183
OG0000906	Prbj.g_02689	Pram.g_01165
OG0000907	Prbj.g_02521	Pram.g_00874
OG0000908	Prbj.g_00873	Pram.g_01542
OG0000909	Prbj.g_01640	Pram.g_01466
OG0000910	Prbj.g_01641	Pram.g_01465
OG0000911	Prbj.g_01642	Pram.g_01464
OG0000912	Prbj.g_01643	Pram.g_01463
OG0000913	Prbj.g_01644	Pram.g_01462
OG0000914	Prbj.g_01645	Pram.g_01461
OG0000915	Prbj.g_01646	Pram.g_01460
OG0000916	Prbj.g_01647	Pram.g_01458
OG0000917	Prbj.g_01649	Pram.g_01457
OG0000918	Prbj.g_01650	Pram.g_01456
OG0000919	Prbj.g_01651	Pram.g_01455
OG0000920	Prbj.g_01652	Pram.g_01454
OG0000921	Prbj.g_01653	Pram.g_01453
OG0000922	Prbj.g_01654	Pram.g_01452
OG0000923	Prbj.g_01655	Pram.g_01451
OG0000924	Prbj.g_01656	Pram.g_01450
OG0000925	Prbj.g_01657	Pram.g_01449
OG0000926	Prbj.g_01514	Pram.g_01815
OG0000927	Prbj.g_01304	Pram.g_01398
OG0000928	Prbj.g_01303	Pram.g_01397
OG0000929	Prbj.g_01302	Pram.g_01396
OG0000930	Prbj.g_01294	Pram.g_01395
OG0000931	Prbj.g_01293	Pram.g_01394
OG0000932	Prbj.g_01041	Pram.g_01392
OG0000933	Prbj.g_01043	Pram.g_01391
OG0000934	Prbj.g_01044	Pram.g_01390
OG0000935	Prbj.g_01045	Pram.g_01389
OG0000936	Prbj.g_01046	Pram.g_01388
OG0000937	Prbj.g_01047	Pram.g_01387
OG0000938	Prbj.g_01049	Pram.g_01386
OG0000939	Prbj.g_01050	Pram.g_01385
OG0000940	Prbj.g_01052	Pram.g_01384
OG0000941	Prbj.g_01054	Pram.g_01383
OG0000942	Prbj.g_01055	Pram.g_01382
OG0000943	Prbj.g_01058	Pram.g_01376
OG0000944	Prbj.g_01067	Pram.g_01375
OG0000945	Prbj.g_01068	Pram.g_01374
OG0000946	Prbj.g_01069	Pram.g_01373
OG0000947	Prbj.g_01070	Pram.g_01372
OG0000948	Prbj.g_01071	Pram.g_01371
OG0000949	Prbj.g_01072	Pram.g_01370
OG0000950	Prbj.g_01073	Pram.g_01369
OG0000951	Prbj.g_01074	Pram.g_01368
OG0000952	Prbj.g_01075	Pram.g_01367
OG0000953	Prbj.g_01076	Pram.g_01366
OG0000954	Prbj.g_01077	Pram.g_01365
OG0000955	Prbj.g_01078	Pram.g_01364
OG0000956	Prbj.g_01079	Pram.g_01363
OG0000957	Prbj.g_01080	Pram.g_01362
OG0000958	Prbj.g_00631	Pram.g_01361
OG0000959	Prbj.g_00632	Pram.g_01360
OG0000960	Prbj.g_00633	Pram.g_01359
OG0000961	Prbj.g_00640	Pram.g_01355
OG0000962	Prbj.g_00642	Pram.g_01354
OG0000963	Prbj.g_00643	Pram.g_01353
OG0000964	Prbj.g_00646	Pram.g_01351
OG0000965	Prbj.g_00647	Pram.g_01350
OG0000966	Prbj.g_00648	Pram.g_01349
OG0000967	Prbj.g_00649	Pram.g_01348
OG0000968	Prbj.g_00650	Pram.g_01347
OG0000969	Prbj.g_00651	Pram.g_01346
OG0000970	Prbj.g_00652	Pram.g_01345
OG0000971	Prbj.g_00653	Pram.g_01344
OG0000972	Prbj.g_00654	Pram.g_01343
OG0000973	Prbj.g_00655	Pram.g_01342
OG0000974	Prbj.g_00657	Pram.g_01340
OG0000975	Prbj.g_00036	Pram.g_01333
OG0000976	Prbj.g_01674	Pram.g_01331
OG0000977	Prbj.g_01684	Pram.g_01330
OG0000978	Prbj.g_01686	Pram.g_01328
OG0000979	Prbj.g_01688	Pram.g_01326
OG0000980	Prbj.g_01689	Pram.g_01325
OG0000981	Prbj.g_02538	Pram.g_01324
OG0000982	Prbj.g_01690	Pram.g_01323
OG0000983	Prbj.g_01692	Pram.g_01321
OG0000984	Prbj.g_01693	Pram.g_01320
OG0000985	Prbj.g_01694	Pram.g_01319
OG0000986	Prbj.g_01696	Pram.g_01318
OG0000987	Prbj.g_01697	Pram.g_01317
OG0000988	Prbj.g_01699	Pram.g_01315
OG0000989	Prbj.g_01700	Pram.g_01314
OG0000990	Prbj.g_01701	Pram.g_01313
OG0000991	Prbj.g_01702	Pram.g_01312
OG0000992	Prbj.g_01703	Pram.g_01311
OG0000993	Prbj.g_01704	Pram.g_01310
OG0000994	Prbj.g_01705	Pram.g_01309
OG0000995	Prbj.g_01707	Pram.g_01308
OG0000996	Prbj.g_01708	Pram.g_01307
OG0000997	Prbj.g_01709	Pram.g_01306
OG0000998	Prbj.g_01710	Pram.g_01305
OG0000999	Prbj.g_01711	Pram.g_01304
OG0001000	Prbj.g_01712	Pram.g_01303
OG0001001	Prbj.g_01713	Pram.g_01301
OG0001002	Prbj.g_00888	Pram.g_01300
OG0001003	Prbj.g_00887	Pram.g_01299
OG0001004	Prbj.g_00185	Pram.g_01298
OG0001005	Prbj.g_00884	Pram.g_01296
OG0001006	Prbj.g_00883	Pram.g_01295
OG0001007	Prbj.g_00882	Pram.g_01294
OG0001008	Prbj.g_00880	Pram.g_01292
OG0001009	Prbj.g_00879	Pram.g_01291
OG0001010	Prbj.g_02535	Pram.g_01577
OG0001011	Prbj.g_02561	Pram.g_00567
OG0001012	Prbj.g_02429	Pram.g_00824
OG0001013	Prbj.g_00868	Pram.g_01625
OG0001014	Prbj.g_00867	Pram.g_01626
OG0001015	Prbj.g_00856	Pram.g_01633
OG0001016	Prbj.g_00855	Pram.g_01634
OG0001017	Prbj.g_00854	Pram.g_01635
OG0001018	Prbj.g_00852	Pram.g_01636
OG0001019	Prbj.g_00495	Pram.g_01638
OG0001020	Prbj.g_00494	Pram.g_01639
OG0001021	Prbj.g_00493	Pram.g_01640
OG0001022	Prbj.g_00492	Pram.g_01641
OG0001023	Prbj.g_00491	Pram.g_01642
OG0001024	Prbj.g_00489	Pram.g_01644
OG0001025	Prbj.g_00488	Pram.g_01645
OG0001026	Prbj.g_00487	Pram.g_01646
OG0001027	Prbj.g_00486	Pram.g_01647
OG0001028	Prbj.g_00485	Pram.g_01648
OG0001029	Prbj.g_00484	Pram.g_01649
OG0001030	Prbj.g_00483	Pram.g_01650
OG0001031	Prbj.g_00482	Pram.g_01651
OG0001032	Prbj.g_00481	Pram.g_01652
OG0001033	Prbj.g_00480	Pram.g_01653
OG0001034	Prbj.g_00478	Pram.g_01654
OG0001035	Prbj.g_00476	Pram.g_01656
OG0001036	Prbj.g_00475	Pram.g_01657
OG0001037	Prbj.g_00473	Pram.g_01658
OG0001038	Prbj.g_00472	Pram.g_01659
OG0001039	Prbj.g_00471	Pram.g_01660
OG0001040	Prbj.g_00470	Pram.g_01662
OG0001041	Prbj.g_00469	Pram.g_01663
OG0001042	Prbj.g_00467	Pram.g_01664
OG0001043	Prbj.g_00466	Pram.g_01665
OG0001044	Prbj.g_00465	Pram.g_01666
OG0001045	Prbj.g_00464	Pram.g_01667
OG0001046	Prbj.g_00463	Pram.g_01668
OG0001047	Prbj.g_00459	Pram.g_01671
OG0001048	Prbj.g_00457	Pram.g_01673
OG0001049	Prbj.g_00456	Pram.g_01674
OG0001050	Prbj.g_00455	Pram.g_01675
OG0001051	Prbj.g_00454	Pram.g_01676
OG0001052	Prbj.g_00453	Pram.g_01677
OG0001053	Prbj.g_00451	Pram.g_01679
OG0001054	Prbj.g_00449	Pram.g_01681
OG0001055	Prbj.g_00448	Pram.g_01682
OG0001056	Prbj.g_00447	Pram.g_01683
OG0001057	Prbj.g_00446	Pram.g_01684
OG0001058	Prbj.g_00445	Pram.g_01685
OG0001059	Prbj.g_00444	Pram.g_01686
OG0001060	Prbj.g_00443	Pram.g_01687
OG0001061	Prbj.g_00442	Pram.g_01688
OG0001062	Prbj.g_00428	Pram.g_01689
OG0001063	Prbj.g_00427	Pram.g_01690
OG0001064	Prbj.g_00425	Pram.g_01691
OG0001065	Prbj.g_02660	Pram.g_01695
OG0001066	Prbj.g_02657	Pram.g_01697
OG0001067	Prbj.g_02656	Pram.g_01698
OG0001068	Prbj.g_02652	Pram.g_01701
OG0001069	Prbj.g_02651	Pram.g_01702
OG0001070	Prbj.g_02650	Pram.g_01703
OG0001071	Prbj.g_02649	Pram.g_01704
OG0001072	Prbj.g_02648	Pram.g_01705
OG0001073	Prbj.g_02647	Pram.g_01706
OG0001074	Prbj.g_02646	Pram.g_01707
OG0001075	Prbj.g_02645	Pram.g_01708
OG0001076	Prbj.g_02644	Pram.g_01709
OG0001077	Prbj.g_02643	Pram.g_01710
OG0001078	Prbj.g_02641	Pram.g_01711
OG0001079	Prbj.g_02640	Pram.g_01712
OG0001080	Prbj.g_02639	Pram.g_01713
OG0001081	Prbj.g_01027	Pram.g_01717
OG0001082	Prbj.g_01028	Pram.g_01718
OG0001083	Prbj.g_01032	Pram.g_01722
OG0001084	Prbj.g_01030	Pram.g_01720
OG0001085	Prbj.g_01029	Pram.g_01719
OG0001086	Prbj.g_01033	Pram.g_01716
OG0001087	Prbj.g_01034	Pram.g_01715
OG0001088	Prbj.g_02635	Pram.g_01714
OG0001089	Prbj.g_01025	Pram.g_01727
OG0001090	Prbj.g_01023	Pram.g_01729
OG0001091	Prbj.g_01022	Pram.g_01730
OG0001092	Prbj.g_01021	Pram.g_01731
OG0001093	Prbj.g_01020	Pram.g_01732
OG0001094	Prbj.g_01019	Pram.g_01733
OG0001095	Prbj.g_01018	Pram.g_01734
OG0001096	Prbj.g_01017	Pram.g_01735
OG0001097	Prbj.g_01016	Pram.g_01736
OG0001098	Prbj.g_01015	Pram.g_01737
OG0001099	Prbj.g_01014	Pram.g_01738
OG0001100	Prbj.g_01013	Pram.g_01739
OG0001101	Prbj.g_01012	Pram.g_01740
OG0001102	Prbj.g_01011	Pram.g_01741
OG0001103	Prbj.g_01010	Pram.g_01742
OG0001104	Prbj.g_01009	Pram.g_01743
OG0001105	Prbj.g_01008	Pram.g_01744
OG0001106	Prbj.g_01007	Pram.g_01745
OG0001107	Prbj.g_01006	Pram.g_01746
OG0001108	Prbj.g_01005	Pram.g_01747
OG0001109	Prbj.g_01004	Pram.g_01748
OG0001110	Prbj.g_01003	Pram.g_01749
OG0001111	Prbj.g_01002	Pram.g_01750
OG0001112	Prbj.g_01001	Pram.g_01751
OG0001113	Prbj.g_01000	Pram.g_01752
OG0001114	Prbj.g_00999	Pram.g_01753
OG0001115	Prbj.g_00998	Pram.g_01754
OG0001116	Prbj.g_00997	Pram.g_01755
OG0001117	Prbj.g_00996	Pram.g_01756
OG0001118	Prbj.g_00995	Pram.g_01757
OG0001119	Prbj.g_00994	Pram.g_01758
OG0001120	Prbj.g_00993	Pram.g_01759
OG0001121	Prbj.g_00990	Pram.g_01761
OG0001122	Prbj.g_00989	Pram.g_01762
OG0001123	Prbj.g_00988	Pram.g_01763
OG0001124	Prbj.g_00986	Pram.g_01765
OG0001125	Prbj.g_00984	Pram.g_01767
OG0001126	Prbj.g_00983	Pram.g_01768
OG0001127	Prbj.g_00414	Pram.g_01771
OG0001128	Prbj.g_00413	Pram.g_01772
