Orthogroup	Prbj	Prbk
OG0000528	Prbj.g_01765	Prbk.g_01146
OG0000529	Prbj.g_01764	Prbk.g_01147
OG0000530	Prbj.g_01763	Prbk.g_01148
OG0000531	Prbj.g_01760	Prbk.g_01151
OG0000532	Prbj.g_01758	Prbk.g_01153
OG0000533	Prbj.g_01757	Prbk.g_01154
OG0000534	Prbj.g_01756	Prbk.g_01155
OG0000535	Prbj.g_01755	Prbk.g_01156
OG0000536	Prbj.g_01754	Prbk.g_01157
OG0000537	Prbj.g_01753	Prbk.g_01158
OG0000538	Prbj.g_01752	Prbk.g_01159
OG0000539	Prbj.g_01750	Prbk.g_01161
OG0000540	Prbj.g_01748	Prbk.g_01163
OG0000541	Prbj.g_02544	Prbk.g_02602
OG0000542	Prbj.g_02545	Prbk.g_02603
OG0000543	Prbj.g_02546	Prbk.g_02604
OG0000544	Prbj.g_02547	Prbk.g_02605
OG0000545	Prbj.g_02550	Prbk.g_02608
OG0000546	Prbj.g_02551	Prbk.g_02609
OG0000547	Prbj.g_02553	Prbk.g_02611
OG0000548	Prbj.g_02558	Prbk.g_02616
OG0000549	Prbj.g_02559	Prbk.g_02617
OG0000550	Prbj.g_02560	Prbk.g_02618
OG0000551	Prbj.g_02563	Prbk.g_02621
OG0000552	Prbj.g_02565	Prbk.g_02623
OG0000553	Prbj.g_02566	Prbk.g_02624
OG0000554	Prbj.g_02568	Prbk.g_02626
OG0000555	Prbj.g_02569	Prbk.g_02627
OG0000556	Prbj.g_02570	Prbk.g_02628
OG0000557	Prbj.g_02571	Prbk.g_02629
OG0000558	Prbj.g_02573	Prbk.g_02631
OG0000559	Prbj.g_02574	Prbk.g_02632
OG0000560	Prbj.g_02576	Prbk.g_02634
OG0000561	Prbj.g_02577	Prbk.g_02635
OG0000562	Prbj.g_02579	Prbk.g_02637
OG0000563	Prbj.g_02580	Prbk.g_02638
OG0000564	Prbj.g_02581	Prbk.g_02639
OG0000565	Prbj.g_02589	Prbk.g_02647
OG0000566	Prbj.g_02590	Prbk.g_02648
OG0000567	Prbj.g_02591	Prbk.g_02649
OG0000568	Prbj.g_02592	Prbk.g_02650
OG0000569	Prbj.g_02593	Prbk.g_02651
OG0000570	Prbj.g_02596	Prbk.g_02654
OG0000571	Prbj.g_02597	Prbk.g_02655
OG0000572	Prbj.g_02598	Prbk.g_02656
OG0000573	Prbj.g_00794	Prbk.g_00738
OG0000574	Prbj.g_00803	Prbk.g_00729
OG0000575	Prbj.g_00804	Prbk.g_00728
OG0000576	Prbj.g_00805	Prbk.g_00727
OG0000577	Prbj.g_00806	Prbk.g_00726
OG0000578	Prbj.g_00807	Prbk.g_00725
OG0000579	Prbj.g_00809	Prbk.g_00723
OG0000580	Prbj.g_00812	Prbk.g_00720
OG0000581	Prbj.g_00813	Prbk.g_00719
OG0000582	Prbj.g_00815	Prbk.g_00718
OG0000583	Prbj.g_00816	Prbk.g_00717
OG0000584	Prbj.g_00818	Prbk.g_00715
OG0000585	Prbj.g_00819	Prbk.g_00714
OG0000586	Prbj.g_00821	Prbk.g_00712
OG0000587	Prbj.g_00822	Prbk.g_00711
OG0000588	Prbj.g_00825	Prbk.g_00708
OG0000589	Prbj.g_02707	Prbk.g_00706
OG0000590	Prbj.g_01466	Prbk.g_00478
OG0000591	Prbj.g_00184	Prbk.g_01361
OG0000592	Prbj.g_00760	Prbk.g_01767
OG0000593	Prbj.g_00248	Prbk.g_00672
OG0000594	Prbj.g_02453	Prbk.g_02509
OG0000595	Prbj.g_02636	Prbk.g_01925
OG0000596	Prbj.g_00943	Prbk.g_01805
OG0000597	Prbj.g_00921	Prbk.g_01827
OG0000598	Prbj.g_00927	Prbk.g_01821
OG0000599	Prbj.g_00931	Prbk.g_01817
OG0000600	Prbj.g_00932	Prbk.g_01816
OG0000601	Prbj.g_00946	Prbk.g_01802
OG0000602	Prbj.g_00947	Prbk.g_01801
OG0000603	Prbj.g_00948	Prbk.g_01800
OG0000604	Prbj.g_00754	Prbk.g_01760
OG0000605	Prbj.g_00755	Prbk.g_01761
OG0000606	Prbj.g_00757	Prbk.g_01764
OG0000607	Prbj.g_00759	Prbk.g_01766
OG0000608	Prbj.g_02373	Prbk.g_02429
OG0000609	Prbj.g_02057	Prbk.g_02262
OG0000610	Prbj.g_00168	Prbk.g_00169
OG0000611	Prbj.g_02180	Prbk.g_00617
OG0000612	Prbj.g_02181	Prbk.g_00616
OG0000613	Prbj.g_02182	Prbk.g_00615
OG0000614	Prbj.g_02183	Prbk.g_00614
OG0000615	Prbj.g_02184	Prbk.g_00613
OG0000616	Prbj.g_02185	Prbk.g_00612
OG0000617	Prbj.g_02186	Prbk.g_00611
OG0000618	Prbj.g_02187	Prbk.g_00610
OG0000619	Prbj.g_02189	Prbk.g_00608
OG0000620	Prbj.g_02190	Prbk.g_00607
OG0000621	Prbj.g_02191	Prbk.g_00606
OG0000622	Prbj.g_02192	Prbk.g_00605
OG0000623	Prbj.g_02193	Prbk.g_00604
OG0000624	Prbj.g_02194	Prbk.g_00603
OG0000625	Prbj.g_02195	Prbk.g_00602
OG0000626	Prbj.g_02196	Prbk.g_00601
OG0000627	Prbj.g_02320	Prbk.g_02376
OG0000628	Prbj.g_02319	Prbk.g_02375
OG0000629	Prbj.g_02316	Prbk.g_02372
OG0000630	Prbj.g_02315	Prbk.g_02371
OG0000631	Prbj.g_02312	Prbk.g_02368
OG0000632	Prbj.g_00773	Prbk.g_01780
OG0000633	Prbj.g_01884	Prbk.g_01872
OG0000634	Prbj.g_01607	Prbk.g_01863
OG0000635	Prbj.g_02276	Prbk.g_02332
OG0000636	Prbj.g_02277	Prbk.g_02333
OG0000637	Prbj.g_02278	Prbk.g_02334
OG0000638	Prbj.g_00347	Prbk.g_00865
OG0000639	Prbj.g_01337	Prbk.g_01455
OG0000640	Prbj.g_02311	Prbk.g_02367
OG0000641	Prbj.g_02306	Prbk.g_02362
OG0000642	Prbj.g_02305	Prbk.g_02361
OG0000643	Prbj.g_02304	Prbk.g_02360
OG0000644	Prbj.g_02406	Prbk.g_02462
OG0000645	Prbj.g_02407	Prbk.g_02463
OG0000646	Prbj.g_02408	Prbk.g_02464
OG0000647	Prbj.g_02409	Prbk.g_02465
OG0000648	Prbj.g_02411	Prbk.g_02467
OG0000649	Prbj.g_02412	Prbk.g_02468
OG0000650	Prbj.g_02413	Prbk.g_02469
OG0000651	Prbj.g_02414	Prbk.g_02470
OG0000652	Prbj.g_02415	Prbk.g_02471
OG0000653	Prbj.g_02416	Prbk.g_02472
OG0000654	Prbj.g_02418	Prbk.g_02474
OG0000655	Prbj.g_02420	Prbk.g_02476
OG0000656	Prbj.g_02421	Prbk.g_02477
OG0000657	Prbj.g_02422	Prbk.g_02478
OG0000658	Prbj.g_02423	Prbk.g_02479
OG0000659	Prbj.g_02424	Prbk.g_02480
OG0000660	Prbj.g_02425	Prbk.g_02481
OG0000661	Prbj.g_02427	Prbk.g_02483
OG0000662	Prbj.g_02430	Prbk.g_02486
OG0000663	Prbj.g_02431	Prbk.g_02487
OG0000664	Prbj.g_02432	Prbk.g_02488
OG0000665	Prbj.g_02433	Prbk.g_02489
OG0000666	Prbj.g_02434	Prbk.g_02490
OG0000667	Prbj.g_02435	Prbk.g_02491
OG0000668	Prbj.g_02436	Prbk.g_02492
OG0000669	Prbj.g_02438	Prbk.g_02494
OG0000670	Prbj.g_02439	Prbk.g_02495
OG0000671	Prbj.g_02440	Prbk.g_02496
OG0000672	Prbj.g_02441	Prbk.g_02497
OG0000673	Prbj.g_02442	Prbk.g_02498
OG0000674	Prbj.g_02443	Prbk.g_02499
OG0000675	Prbj.g_02470	Prbk.g_02526
OG0000676	Prbj.g_02471	Prbk.g_02527
OG0000677	Prbj.g_02474	Prbk.g_02530
OG0000678	Prbj.g_02476	Prbk.g_02532
OG0000679	Prbj.g_02478	Prbk.g_02534
OG0000680	Prbj.g_02479	Prbk.g_02535
OG0000681	Prbj.g_02480	Prbk.g_02536
OG0000682	Prbj.g_02481	Prbk.g_02537
OG0000683	Prbj.g_02483	Prbk.g_02539
OG0000684	Prbj.g_02484	Prbk.g_02540
OG0000685	Prbj.g_02485	Prbk.g_02541
OG0000686	Prbj.g_02486	Prbk.g_02542
OG0000687	Prbj.g_02487	Prbk.g_02543
OG0000688	Prbj.g_02488	Prbk.g_02544
OG0000689	Prbj.g_02490	Prbk.g_02546
OG0000690	Prbj.g_02491	Prbk.g_02547
OG0000691	Prbj.g_02492	Prbk.g_02548
OG0000692	Prbj.g_02503	Prbk.g_02559
OG0000693	Prbj.g_02504	Prbk.g_02560
OG0000694	Prbj.g_02507	Prbk.g_02563
OG0000695	Prbj.g_02511	Prbk.g_02567
OG0000696	Prbj.g_02512	Prbk.g_02568
OG0000697	Prbj.g_02514	Prbk.g_02570
OG0000698	Prbj.g_02323	Prbk.g_02379
OG0000699	Prbj.g_02199	Prbk.g_00598
OG0000700	Prbj.g_02215	Prbk.g_00582
OG0000701	Prbj.g_01553	Prbk.g_00193
OG0000702	Prbj.g_02523	Prbk.g_02580
OG0000703	Prbj.g_02333	Prbk.g_02389
OG0000704	Prbj.g_00044	Prbk.g_01662
OG0000705	Prbj.g_02334	Prbk.g_02390
OG0000706	Prbj.g_02335	Prbk.g_02391
OG0000707	Prbj.g_02337	Prbk.g_02393
OG0000708	Prbj.g_02338	Prbk.g_02394
OG0000709	Prbj.g_02340	Prbk.g_02396
OG0000710	Prbj.g_02341	Prbk.g_02397
OG0000711	Prbj.g_02342	Prbk.g_02398
OG0000712	Prbj.g_02343	Prbk.g_02399
OG0000713	Prbj.g_02344	Prbk.g_02400
OG0000714	Prbj.g_02352	Prbk.g_02408
OG0000715	Prbj.g_02354	Prbk.g_02410
OG0000716	Prbj.g_02359	Prbk.g_02415
OG0000717	Prbj.g_02361	Prbk.g_02417
OG0000718	Prbj.g_02364	Prbk.g_02420
OG0000719	Prbj.g_02379	Prbk.g_02435
OG0000720	Prbj.g_02380	Prbk.g_02436
OG0000721	Prbj.g_02382	Prbk.g_02438
OG0000722	Prbj.g_02383	Prbk.g_02439
OG0000723	Prbj.g_02384	Prbk.g_02440
OG0000724	Prbj.g_02397	Prbk.g_02453
OG0000725	Prbj.g_02396	Prbk.g_02452
OG0000726	Prbj.g_02395	Prbk.g_02451
OG0000727	Prbj.g_02394	Prbk.g_02450
OG0000728	Prbj.g_02393	Prbk.g_02449
OG0000729	Prbj.g_02391	Prbk.g_02447
OG0000730	Prbj.g_02388	Prbk.g_02444
OG0000731	Prbj.g_02399	Prbk.g_02455
OG0000732	Prbj.g_02400	Prbk.g_02456
OG0000733	Prbj.g_02401	Prbk.g_02457
OG0000734	Prbj.g_02402	Prbk.g_02458
OG0000735	Prbj.g_02403	Prbk.g_02459
OG0000736	Prbj.g_02404	Prbk.g_02460
OG0000737	Prbj.g_02405	Prbk.g_02461
OG0000738	Prbj.g_02303	Prbk.g_02359
OG0000739	Prbj.g_02302	Prbk.g_02358
OG0000740	Prbj.g_02301	Prbk.g_02357
OG0000741	Prbj.g_02299	Prbk.g_02355
OG0000742	Prbj.g_02297	Prbk.g_02353
OG0000743	Prbj.g_02296	Prbk.g_02352
OG0000744	Prbj.g_02294	Prbk.g_02350
OG0000745	Prbj.g_02293	Prbk.g_02349
OG0000746	Prbj.g_02292	Prbk.g_02348
OG0000747	Prbj.g_00694	Prbk.g_01698
OG0000748	Prbj.g_02284	Prbk.g_02340
OG0000749	Prbj.g_02283	Prbk.g_02339
OG0000750	Prbj.g_02281	Prbk.g_02337
OG0000751	Prbj.g_02280	Prbk.g_02336
OG0000752	Prbj.g_01984	Prbk.g_02189
OG0000753	Prbj.g_02275	Prbk.g_02331
OG0000754	Prbj.g_02274	Prbk.g_02330
OG0000755	Prbj.g_02273	Prbk.g_02329
OG0000756	Prbj.g_02271	Prbk.g_02327
OG0000757	Prbj.g_02270	Prbk.g_02326
OG0000758	Prbj.g_02269	Prbk.g_02325
OG0000759	Prbj.g_02264	Prbk.g_02320
OG0000760	Prbj.g_02263	Prbk.g_02319
OG0000761	Prbj.g_02261	Prbk.g_02317
OG0000762	Prbj.g_02259	Prbk.g_02315
OG0000763	Prbj.g_02257	Prbk.g_02313
OG0000764	Prbj.g_02255	Prbk.g_02311
OG0000765	Prbj.g_02254	Prbk.g_02310
OG0000766	Prbj.g_02253	Prbk.g_02309
OG0000767	Prbj.g_02251	Prbk.g_02307
OG0000768	Prbj.g_02250	Prbk.g_02306
OG0000769	Prbj.g_02249	Prbk.g_02305
OG0000770	Prbj.g_02248	Prbk.g_02304
OG0000771	Prbj.g_02247	Prbk.g_02303
OG0000772	Prbj.g_00722	Prbk.g_01728
OG0000773	Prbj.g_02245	Prbk.g_02301
OG0000774	Prbj.g_02243	Prbk.g_02299
OG0000775	Prbj.g_02241	Prbk.g_02297
OG0000776	Prbj.g_02237	Prbk.g_02293
OG0000777	Prbj.g_02236	Prbk.g_02292
OG0000778	Prbj.g_02235	Prbk.g_00562
OG0000779	Prbj.g_02231	Prbk.g_00566
OG0000780	Prbj.g_02229	Prbk.g_00568
OG0000781	Prbj.g_02225	Prbk.g_00572
OG0000782	Prbj.g_02224	Prbk.g_00573
OG0000783	Prbj.g_02219	Prbk.g_00578
OG0000784	Prbj.g_02217	Prbk.g_00580
OG0000785	Prbj.g_02216	Prbk.g_00581
OG0000786	Prbj.g_02214	Prbk.g_00583
OG0000787	Prbj.g_02213	Prbk.g_00584
OG0000788	Prbj.g_02207	Prbk.g_00590
OG0000789	Prbj.g_02204	Prbk.g_00593
OG0000790	Prbj.g_01985	Prbk.g_02190
OG0000791	Prbj.g_02203	Prbk.g_00594
OG0000792	Prbj.g_02202	Prbk.g_00595
OG0000793	Prbj.g_02201	Prbk.g_00596
OG0000794	Prbj.g_02198	Prbk.g_00599
OG0000795	Prbj.g_01850	Prbk.g_00068
OG0000796	Prbj.g_01849	Prbk.g_00067
OG0000797	Prbj.g_01846	Prbk.g_00064
OG0000798	Prbj.g_01845	Prbk.g_00063
OG0000799	Prbj.g_01844	Prbk.g_00062
OG0000800	Prbj.g_01843	Prbk.g_00061
OG0000801	Prbj.g_01840	Prbk.g_00058
OG0000802	Prbj.g_01839	Prbk.g_00057
OG0000803	Prbj.g_01836	Prbk.g_00054
OG0000804	Prbj.g_01835	Prbk.g_00053
OG0000805	Prbj.g_01834	Prbk.g_00052
OG0000806	Prbj.g_01833	Prbk.g_00051
OG0000807	Prbj.g_02687	Prbk.g_00627
OG0000808	Prbj.g_02537	Prbk.g_02595
OG0000809	Prbj.g_01669	Prbk.g_02022
OG0000810	Prbj.g_00696	Prbk.g_01700
OG0000811	Prbj.g_01289	Prbk.g_01531
OG0000812	Prbj.g_00343	Prbk.g_00869
OG0000813	Prbj.g_00333	Prbk.g_00879
OG0000814	Prbj.g_00634	Prbk.g_01234
OG0000815	Prbj.g_02555	Prbk.g_02613
OG0000816	Prbj.g_01997	Prbk.g_02202
OG0000817	Prbj.g_01991	Prbk.g_02196
OG0000818	Prbj.g_01336	Prbk.g_01456
OG0000819	Prbj.g_00641	Prbk.g_01227
OG0000820	Prbj.g_00627	Prbk.g_00004
OG0000821	Prbj.g_00953	Prbk.g_01037
OG0000822	Prbj.g_00954	Prbk.g_01036
OG0000823	Prbj.g_00955	Prbk.g_01035
OG0000824	Prbj.g_00956	Prbk.g_01034
OG0000825	Prbj.g_00958	Prbk.g_01032
OG0000826	Prbj.g_00959	Prbk.g_01031
OG0000827	Prbj.g_00962	Prbk.g_01028
OG0000828	Prbj.g_00964	Prbk.g_01026
OG0000829	Prbj.g_00965	Prbk.g_01025
OG0000830	Prbj.g_00968	Prbk.g_01022
OG0000831	Prbj.g_00970	Prbk.g_01020
OG0000832	Prbj.g_00972	Prbk.g_01018
OG0000833	Prbj.g_00973	Prbk.g_01017
OG0000834	Prbj.g_00846	Prbk.g_00141
OG0000835	Prbj.g_00845	Prbk.g_00142
OG0000836	Prbj.g_00844	Prbk.g_00143
OG0000837	Prbj.g_00834	Prbk.g_00153
OG0000838	Prbj.g_00832	Prbk.g_00155
OG0000839	Prbj.g_00831	Prbk.g_00156
OG0000840	Prbj.g_00830	Prbk.g_00157
OG0000841	Prbj.g_00829	Prbk.g_00158
OG0000842	Prbj.g_00304	Prbk.g_00106
OG0000843	Prbj.g_00305	Prbk.g_00105
OG0000844	Prbj.g_00307	Prbk.g_00104
OG0000845	Prbj.g_00308	Prbk.g_00103
OG0000846	Prbj.g_00311	Prbk.g_00100
OG0000847	Prbj.g_00312	Prbk.g_00099
OG0000848	Prbj.g_01910	Prbk.g_01501
OG0000849	Prbj.g_01913	Prbk.g_01498
OG0000850	Prbj.g_01914	Prbk.g_01497
OG0000851	Prbj.g_00002	Prbk.g_00139
OG0000852	Prbj.g_00004	Prbk.g_00137
OG0000853	Prbj.g_00006	Prbk.g_00135
OG0000854	Prbj.g_00008	Prbk.g_00133
OG0000855	Prbj.g_00009	Prbk.g_00132
OG0000856	Prbj.g_00010	Prbk.g_00131
OG0000857	Prbj.g_00011	Prbk.g_00130
OG0000858	Prbj.g_00012	Prbk.g_00129
OG0000859	Prbj.g_00013	Prbk.g_00128
OG0000860	Prbj.g_00014	Prbk.g_00127
OG0000861	Prbj.g_01908	Prbk.g_01503
OG0000862	Prbj.g_01907	Prbk.g_01504
OG0000863	Prbj.g_01906	Prbk.g_01505
OG0000864	Prbj.g_01905	Prbk.g_01506
OG0000865	Prbj.g_01903	Prbk.g_01508
OG0000866	Prbj.g_02152	Prbk.g_00189
OG0000867	Prbj.g_02153	Prbk.g_00188
OG0000868	Prbj.g_02155	Prbk.g_00186
OG0000869	Prbj.g_02158	Prbk.g_00183
OG0000870	Prbj.g_02159	Prbk.g_00182
OG0000871	Prbj.g_02163	Prbk.g_00178
OG0000872	Prbj.g_02164	Prbk.g_00177
OG0000873	Prbj.g_02166	Prbk.g_00175
OG0000874	Prbj.g_02167	Prbk.g_00174
OG0000875	Prbj.g_00314	Prbk.g_00097
OG0000876	Prbj.g_00313	Prbk.g_00098
OG0000877	Prbj.g_00019	Prbk.g_00122
OG0000878	Prbj.g_01679	Prbk.g_02011
OG0000879	Prbj.g_00163	Prbk.g_00164
OG0000880	Prbj.g_00162	Prbk.g_00163
OG0000881	Prbj.g_00161	Prbk.g_00162
OG0000882	Prbj.g_01717	Prbk.g_01194
OG0000883	Prbj.g_01719	Prbk.g_01192
OG0000884	Prbj.g_01721	Prbk.g_01190
OG0000885	Prbj.g_01722	Prbk.g_01189
OG0000886	Prbj.g_01723	Prbk.g_01188
OG0000887	Prbj.g_01724	Prbk.g_01187
OG0000888	Prbj.g_01725	Prbk.g_01186
OG0000889	Prbj.g_01729	Prbk.g_01182
OG0000890	Prbj.g_01732	Prbk.g_01179
OG0000891	Prbj.g_01733	Prbk.g_01178
OG0000892	Prbj.g_01736	Prbk.g_01175
OG0000893	Prbj.g_01737	Prbk.g_01174
OG0000894	Prbj.g_01738	Prbk.g_01173
OG0000895	Prbj.g_01739	Prbk.g_01172
OG0000896	Prbj.g_01740	Prbk.g_01171
OG0000897	Prbj.g_01741	Prbk.g_01170
OG0000898	Prbj.g_01744	Prbk.g_01167
OG0000899	Prbj.g_01745	Prbk.g_01166
OG0000900	Prbj.g_00669	Prbk.g_01199
OG0000901	Prbj.g_00121	Prbk.g_02120
OG0000902	Prbj.g_00094	Prbk.g_00334
OG0000903	Prbj.g_02508	Prbk.g_02564
OG0000904	Prbj.g_00687	Prbk.g_01691
OG0000905	Prbj.g_01837	Prbk.g_00055
OG0000906	Prbj.g_02689	Prbk.g_00629
OG0000907	Prbj.g_02521	Prbk.g_02578
OG0000908	Prbj.g_00873	Prbk.g_00923
OG0000909	Prbj.g_01640	Prbk.g_02051
OG0000910	Prbj.g_01641	Prbk.g_02050
OG0000911	Prbj.g_01642	Prbk.g_02049
OG0000912	Prbj.g_01643	Prbk.g_02048
OG0000913	Prbj.g_01644	Prbk.g_02047
OG0000914	Prbj.g_01645	Prbk.g_02046
OG0000915	Prbj.g_01646	Prbk.g_02045
OG0000916	Prbj.g_01647	Prbk.g_02044
OG0000917	Prbj.g_01649	Prbk.g_02042
OG0000918	Prbj.g_01650	Prbk.g_02041
OG0000919	Prbj.g_01651	Prbk.g_02040
OG0000920	Prbj.g_01652	Prbk.g_02039
OG0000921	Prbj.g_01653	Prbk.g_02038
OG0000922	Prbj.g_01654	Prbk.g_02037
OG0000923	Prbj.g_01655	Prbk.g_02036
OG0000924	Prbj.g_01656	Prbk.g_02035
OG0000925	Prbj.g_01657	Prbk.g_02034
OG0000926	Prbj.g_01514	Prbk.g_00526
OG0000927	Prbj.g_01304	Prbk.g_01929
OG0000928	Prbj.g_01303	Prbk.g_01930
OG0000929	Prbj.g_01302	Prbk.g_01931
OG0000930	Prbj.g_01294	Prbk.g_01937
OG0000931	Prbj.g_01293	Prbk.g_01938
OG0000932	Prbj.g_01041	Prbk.g_00244
OG0000933	Prbj.g_01043	Prbk.g_00246
OG0000934	Prbj.g_01044	Prbk.g_00247
OG0000935	Prbj.g_01045	Prbk.g_00248
OG0000936	Prbj.g_01046	Prbk.g_00249
OG0000937	Prbj.g_01047	Prbk.g_00250
OG0000938	Prbj.g_01049	Prbk.g_00252
OG0000939	Prbj.g_01050	Prbk.g_00253
OG0000940	Prbj.g_01052	Prbk.g_00255
OG0000941	Prbj.g_01054	Prbk.g_00257
OG0000942	Prbj.g_01055	Prbk.g_00258
OG0000943	Prbj.g_01058	Prbk.g_00261
OG0000944	Prbj.g_01067	Prbk.g_00270
OG0000945	Prbj.g_01068	Prbk.g_00271
OG0000946	Prbj.g_01069	Prbk.g_00272
OG0000947	Prbj.g_01070	Prbk.g_00273
OG0000948	Prbj.g_01071	Prbk.g_00274
OG0000949	Prbj.g_01072	Prbk.g_00275
OG0000950	Prbj.g_01073	Prbk.g_00276
OG0000951	Prbj.g_01074	Prbk.g_00277
OG0000952	Prbj.g_01075	Prbk.g_00278
OG0000953	Prbj.g_01076	Prbk.g_00279
OG0000954	Prbj.g_01077	Prbk.g_00280
OG0000955	Prbj.g_01078	Prbk.g_00281
OG0000956	Prbj.g_01079	Prbk.g_00282
OG0000957	Prbj.g_01080	Prbk.g_00283
OG0000958	Prbj.g_00631	Prbk.g_01237
OG0000959	Prbj.g_00632	Prbk.g_01236
OG0000960	Prbj.g_00633	Prbk.g_01235
OG0000961	Prbj.g_00640	Prbk.g_01228
OG0000962	Prbj.g_00642	Prbk.g_01226
OG0000963	Prbj.g_00643	Prbk.g_01225
OG0000964	Prbj.g_00646	Prbk.g_01222
OG0000965	Prbj.g_00647	Prbk.g_01221
OG0000966	Prbj.g_00648	Prbk.g_01220
OG0000967	Prbj.g_00649	Prbk.g_01219
OG0000968	Prbj.g_00650	Prbk.g_01218
OG0000969	Prbj.g_00651	Prbk.g_01217
OG0000970	Prbj.g_00652	Prbk.g_01216
OG0000971	Prbj.g_00653	Prbk.g_01215
OG0000972	Prbj.g_00654	Prbk.g_01214
OG0000973	Prbj.g_00655	Prbk.g_01213
OG0000974	Prbj.g_00657	Prbk.g_01211
OG0000975	Prbj.g_00036	Prbk.g_01654
OG0000976	Prbj.g_01674	Prbk.g_02016
OG0000977	Prbj.g_01684	Prbk.g_02006
OG0000978	Prbj.g_01686	Prbk.g_02004
OG0000979	Prbj.g_01688	Prbk.g_02002
OG0000980	Prbj.g_01689	Prbk.g_02001
OG0000981	Prbj.g_02538	Prbk.g_02596
OG0000982	Prbj.g_01690	Prbk.g_02000
OG0000983	Prbj.g_01692	Prbk.g_01998
OG0000984	Prbj.g_01693	Prbk.g_01997
OG0000985	Prbj.g_01694	Prbk.g_01996
OG0000986	Prbj.g_01696	Prbk.g_01994
OG0000987	Prbj.g_01697	Prbk.g_01993
OG0000988	Prbj.g_01699	Prbk.g_01991
OG0000989	Prbj.g_01700	Prbk.g_01990
OG0000990	Prbj.g_01701	Prbk.g_01989
OG0000991	Prbj.g_01702	Prbk.g_01988
OG0000992	Prbj.g_01703	Prbk.g_01987
OG0000993	Prbj.g_01704	Prbk.g_01986
OG0000994	Prbj.g_01705	Prbk.g_01985
OG0000995	Prbj.g_01707	Prbk.g_01983
OG0000996	Prbj.g_01708	Prbk.g_01982
OG0000997	Prbj.g_01709	Prbk.g_01981
OG0000998	Prbj.g_01710	Prbk.g_01980
OG0000999	Prbj.g_01711	Prbk.g_01979
OG0001000	Prbj.g_01712	Prbk.g_01978
OG0001001	Prbj.g_01713	Prbk.g_01977
OG0001002	Prbj.g_00888	Prbk.g_00937
OG0001003	Prbj.g_00887	Prbk.g_00936
OG0001004	Prbj.g_00185	Prbk.g_01360
OG0001005	Prbj.g_00884	Prbk.g_00934
OG0001006	Prbj.g_00883	Prbk.g_00933
OG0001007	Prbj.g_00882	Prbk.g_00932
OG0001008	Prbj.g_00880	Prbk.g_00930
OG0001009	Prbj.g_00879	Prbk.g_00929
OG0001010	Prbj.g_02535	Prbk.g_02593
OG0001011	Prbj.g_02561	Prbk.g_02619
OG0001012	Prbj.g_02429	Prbk.g_02485
OG0001013	Prbj.g_00868	Prbk.g_00918
OG0001014	Prbj.g_00867	Prbk.g_00917
OG0001015	Prbj.g_00856	Prbk.g_00906
OG0001016	Prbj.g_00855	Prbk.g_00905
OG0001017	Prbj.g_00854	Prbk.g_00904
OG0001018	Prbj.g_00852	Prbk.g_00902
OG0001019	Prbj.g_00495	Prbk.g_01451
OG0001020	Prbj.g_00494	Prbk.g_01450
OG0001021	Prbj.g_00493	Prbk.g_01449
OG0001022	Prbj.g_00492	Prbk.g_01448
OG0001023	Prbj.g_00491	Prbk.g_01447
OG0001024	Prbj.g_00489	Prbk.g_01445
OG0001025	Prbj.g_00488	Prbk.g_01444
OG0001026	Prbj.g_00487	Prbk.g_01443
OG0001027	Prbj.g_00486	Prbk.g_01442
OG0001028	Prbj.g_00485	Prbk.g_01441
OG0001029	Prbj.g_00484	Prbk.g_01440
OG0001030	Prbj.g_00483	Prbk.g_01439
OG0001031	Prbj.g_00482	Prbk.g_01438
OG0001032	Prbj.g_00481	Prbk.g_01437
OG0001033	Prbj.g_00480	Prbk.g_01436
OG0001034	Prbj.g_00478	Prbk.g_01434
OG0001035	Prbj.g_00476	Prbk.g_01432
OG0001036	Prbj.g_00475	Prbk.g_01431
OG0001037	Prbj.g_00473	Prbk.g_01429
OG0001038	Prbj.g_00472	Prbk.g_01428
OG0001039	Prbj.g_00471	Prbk.g_01427
OG0001040	Prbj.g_00470	Prbk.g_01426
OG0001041	Prbj.g_00469	Prbk.g_01425
OG0001042	Prbj.g_00467	Prbk.g_01423
OG0001043	Prbj.g_00466	Prbk.g_01422
OG0001044	Prbj.g_00465	Prbk.g_01421
OG0001045	Prbj.g_00464	Prbk.g_01420
OG0001046	Prbj.g_00463	Prbk.g_01419
OG0001047	Prbj.g_00459	Prbk.g_01415
OG0001048	Prbj.g_00457	Prbk.g_01413
OG0001049	Prbj.g_00456	Prbk.g_01412
OG0001050	Prbj.g_00455	Prbk.g_01411
OG0001051	Prbj.g_00454	Prbk.g_01410
OG0001052	Prbj.g_00453	Prbk.g_01409
OG0001053	Prbj.g_00451	Prbk.g_01407
OG0001054	Prbj.g_00449	Prbk.g_01405
OG0001055	Prbj.g_00448	Prbk.g_01404
OG0001056	Prbj.g_00447	Prbk.g_01403
OG0001057	Prbj.g_00446	Prbk.g_01402
OG0001058	Prbj.g_00445	Prbk.g_01401
OG0001059	Prbj.g_00444	Prbk.g_01400
OG0001060	Prbj.g_00443	Prbk.g_01399
OG0001061	Prbj.g_00442	Prbk.g_01398
OG0001062	Prbj.g_00428	Prbk.g_01384
OG0001063	Prbj.g_00427	Prbk.g_01383
OG0001064	Prbj.g_00425	Prbk.g_01381
