Orthogroup	Prax	Prbi
OG0000548	Prax.g_00056	Prbi.g_00599
OG0000549	Prax.g_00058	Prbi.g_00601
OG0000550	Prax.g_00059	Prbi.g_00602
OG0000551	Prax.g_00060	Prbi.g_00603
OG0000552	Prax.g_00061	Prbi.g_00604
OG0000553	Prax.g_00062	Prbi.g_00605
OG0000554	Prax.g_00063	Prbi.g_00606
OG0000555	Prax.g_00064	Prbi.g_00607
OG0000556	Prax.g_00065	Prbi.g_00608
OG0000557	Prax.g_00066	Prbi.g_00609
OG0000558	Prax.g_00067	Prbi.g_00610
OG0000559	Prax.g_00068	Prbi.g_00611
OG0000560	Prax.g_00069	Prbi.g_00612
OG0000561	Prax.g_00070	Prbi.g_00613
OG0000562	Prax.g_00071	Prbi.g_00614
OG0000563	Prax.g_00072	Prbi.g_00615
OG0000564	Prax.g_00073	Prbi.g_00616
OG0000565	Prax.g_00074	Prbi.g_00617
OG0000566	Prax.g_00075	Prbi.g_00618
OG0000567	Prax.g_00076	Prbi.g_00619
OG0000568	Prax.g_00077	Prbi.g_00620
OG0000569	Prax.g_00080	Prbi.g_00623
OG0000570	Prax.g_00081	Prbi.g_00624
OG0000571	Prax.g_00083	Prbi.g_00626
OG0000572	Prax.g_00084	Prbi.g_00627
OG0000573	Prax.g_00085	Prbi.g_00628
OG0000574	Prax.g_00086	Prbi.g_00629
OG0000575	Prax.g_00087	Prbi.g_00630
OG0000576	Prax.g_00088	Prbi.g_00631
OG0000577	Prax.g_00089	Prbi.g_00632
OG0000578	Prax.g_00090	Prbi.g_00634
OG0000579	Prax.g_00091	Prbi.g_00635
OG0000580	Prax.g_00092	Prbi.g_00636
OG0000581	Prax.g_00093	Prbi.g_00637
OG0000582	Prax.g_00094	Prbi.g_00638
OG0000583	Prax.g_00095	Prbi.g_00639
OG0000584	Prax.g_00097	Prbi.g_00641
OG0000585	Prax.g_00098	Prbi.g_00642
OG0000586	Prax.g_00099	Prbi.g_00643
OG0000587	Prax.g_00100	Prbi.g_00644
OG0000588	Prax.g_00101	Prbi.g_00645
OG0000589	Prax.g_00102	Prbi.g_00646
OG0000590	Prax.g_00103	Prbi.g_00647
OG0000591	Prax.g_00104	Prbi.g_00648
OG0000592	Prax.g_00105	Prbi.g_00649
OG0000593	Prax.g_00106	Prbi.g_00650
OG0000594	Prax.g_00107	Prbi.g_00651
OG0000595	Prax.g_00108	Prbi.g_00652
OG0000596	Prax.g_00109	Prbi.g_00653
OG0000597	Prax.g_00113	Prbi.g_00657
OG0000598	Prax.g_00114	Prbi.g_00658
OG0000599	Prax.g_00115	Prbi.g_00659
OG0000600	Prax.g_00116	Prbi.g_00660
OG0000601	Prax.g_00117	Prbi.g_00661
OG0000602	Prax.g_00118	Prbi.g_00662
OG0000603	Prax.g_00119	Prbi.g_00663
OG0000604	Prax.g_00120	Prbi.g_00664
OG0000605	Prax.g_00121	Prbi.g_00665
OG0000606	Prax.g_00122	Prbi.g_00666
OG0000607	Prax.g_00123	Prbi.g_00667
OG0000608	Prax.g_00977	Prbi.g_00668
OG0000609	Prax.g_00975	Prbi.g_00670
OG0000610	Prax.g_00974	Prbi.g_00671
OG0000611	Prax.g_00972	Prbi.g_00673
OG0000612	Prax.g_00971	Prbi.g_00674
OG0000613	Prax.g_00969	Prbi.g_00676
OG0000614	Prax.g_00963	Prbi.g_00682
OG0000615	Prax.g_00962	Prbi.g_00683
OG0000616	Prax.g_00961	Prbi.g_00684
OG0000617	Prax.g_00959	Prbi.g_00686
OG0000618	Prax.g_00958	Prbi.g_00687
OG0000619	Prax.g_00957	Prbi.g_00688
OG0000620	Prax.g_00955	Prbi.g_00690
OG0000621	Prax.g_00954	Prbi.g_00691
OG0000622	Prax.g_00953	Prbi.g_00692
OG0000623	Prax.g_00952	Prbi.g_00693
OG0000624	Prax.g_00950	Prbi.g_00695
OG0000625	Prax.g_00949	Prbi.g_00696
OG0000626	Prax.g_00948	Prbi.g_00697
OG0000627	Prax.g_00947	Prbi.g_00698
OG0000628	Prax.g_00946	Prbi.g_00699
OG0000629	Prax.g_00945	Prbi.g_00700
OG0000630	Prax.g_00943	Prbi.g_00703
OG0000631	Prax.g_00942	Prbi.g_00704
OG0000632	Prax.g_00938	Prbi.g_00708
OG0000633	Prax.g_00937	Prbi.g_00709
OG0000634	Prax.g_00484	Prbi.g_00746
OG0000635	Prax.g_00482	Prbi.g_00748
OG0000636	Prax.g_00481	Prbi.g_00749
OG0000637	Prax.g_00479	Prbi.g_00751
OG0000638	Prax.g_00478	Prbi.g_00752
OG0000639	Prax.g_00477	Prbi.g_00753
OG0000640	Prax.g_00476	Prbi.g_00754
OG0000641	Prax.g_00475	Prbi.g_00755
OG0000642	Prax.g_00474	Prbi.g_00756
OG0000643	Prax.g_00473	Prbi.g_00757
OG0000644	Prax.g_00471	Prbi.g_00759
OG0000645	Prax.g_00470	Prbi.g_00760
OG0000646	Prax.g_00469	Prbi.g_00761
OG0000647	Prax.g_00468	Prbi.g_00762
OG0000648	Prax.g_00467	Prbi.g_00763
OG0000649	Prax.g_00466	Prbi.g_00764
OG0000650	Prax.g_00465	Prbi.g_00765
OG0000651	Prax.g_00464	Prbi.g_00766
OG0000652	Prax.g_00462	Prbi.g_00768
OG0000653	Prax.g_00430	Prbi.g_00790
OG0000654	Prax.g_00428	Prbi.g_00792
OG0000655	Prax.g_00418	Prbi.g_00802
OG0000656	Prax.g_00413	Prbi.g_00807
OG0000657	Prax.g_00409	Prbi.g_00811
OG0000658	Prax.g_00408	Prbi.g_00812
OG0000659	Prax.g_00407	Prbi.g_00813
OG0000660	Prax.g_00395	Prbi.g_00825
OG0000661	Prax.g_00386	Prbi.g_00834
OG0000662	Prax.g_00384	Prbi.g_00835
OG0000663	Prax.g_00382	Prbi.g_00838
OG0000664	Prax.g_00381	Prbi.g_00839
OG0000665	Prax.g_00380	Prbi.g_00840
OG0000666	Prax.g_00379	Prbi.g_00841
OG0000667	Prax.g_00378	Prbi.g_00842
OG0000668	Prax.g_00377	Prbi.g_00843
OG0000669	Prax.g_00376	Prbi.g_00844
OG0000670	Prax.g_00374	Prbi.g_00846
OG0000671	Prax.g_00373	Prbi.g_00847
OG0000672	Prax.g_00372	Prbi.g_00848
OG0000673	Prax.g_00371	Prbi.g_00849
OG0000674	Prax.g_00370	Prbi.g_00850
OG0000675	Prax.g_00369	Prbi.g_00851
OG0000676	Prax.g_00367	Prbi.g_00853
OG0000677	Prax.g_00365	Prbi.g_00855
OG0000678	Prax.g_00364	Prbi.g_00856
OG0000679	Prax.g_00363	Prbi.g_00857
OG0000680	Prax.g_00362	Prbi.g_00858
OG0000681	Prax.g_00361	Prbi.g_00859
OG0000682	Prax.g_00360	Prbi.g_00860
OG0000683	Prax.g_00359	Prbi.g_00861
OG0000684	Prax.g_00358	Prbi.g_00862
OG0000685	Prax.g_00357	Prbi.g_00863
OG0000686	Prax.g_00356	Prbi.g_00864
OG0000687	Prax.g_00355	Prbi.g_00865
OG0000688	Prax.g_00354	Prbi.g_00866
OG0000689	Prax.g_00353	Prbi.g_00867
OG0000690	Prax.g_00352	Prbi.g_00868
OG0000691	Prax.g_00350	Prbi.g_00870
OG0000692	Prax.g_00349	Prbi.g_00871
OG0000693	Prax.g_00348	Prbi.g_00872
OG0000694	Prax.g_00347	Prbi.g_00873
OG0000695	Prax.g_00346	Prbi.g_00874
OG0000696	Prax.g_00345	Prbi.g_00875
OG0000697	Prax.g_00343	Prbi.g_00877
OG0000698	Prax.g_00342	Prbi.g_00878
OG0000699	Prax.g_00338	Prbi.g_00882
OG0000700	Prax.g_00337	Prbi.g_00883
OG0000701	Prax.g_00336	Prbi.g_00884
OG0000702	Prax.g_00335	Prbi.g_00885
OG0000703	Prax.g_00334	Prbi.g_00886
OG0000704	Prax.g_00333	Prbi.g_00887
OG0000705	Prax.g_00331	Prbi.g_00889
OG0000706	Prax.g_00330	Prbi.g_00890
OG0000707	Prax.g_00329	Prbi.g_00891
OG0000708	Prax.g_00328	Prbi.g_00892
OG0000709	Prax.g_00327	Prbi.g_00893
OG0000710	Prax.g_00326	Prbi.g_00894
OG0000711	Prax.g_00325	Prbi.g_00895
OG0000712	Prax.g_00324	Prbi.g_00896
OG0000713	Prax.g_00323	Prbi.g_00897
OG0000714	Prax.g_00321	Prbi.g_00899
OG0000715	Prax.g_00320	Prbi.g_00900
OG0000716	Prax.g_00319	Prbi.g_00901
OG0000717	Prax.g_00318	Prbi.g_00902
OG0000718	Prax.g_00317	Prbi.g_00903
OG0000719	Prax.g_00315	Prbi.g_00905
OG0000720	Prax.g_00313	Prbi.g_00907
OG0000721	Prax.g_00312	Prbi.g_00908
OG0000722	Prax.g_00546	Prbi.g_00934
OG0000723	Prax.g_00550	Prbi.g_00939
OG0000724	Prax.g_00553	Prbi.g_00942
OG0000725	Prax.g_00554	Prbi.g_00943
OG0000726	Prax.g_00555	Prbi.g_00944
OG0000727	Prax.g_00556	Prbi.g_00945
OG0000728	Prax.g_00557	Prbi.g_00946
OG0000729	Prax.g_00558	Prbi.g_00948
OG0000730	Prax.g_00559	Prbi.g_00949
OG0000731	Prax.g_00561	Prbi.g_00951
OG0000732	Prax.g_00562	Prbi.g_00952
OG0000733	Prax.g_00563	Prbi.g_00953
OG0000734	Prax.g_00564	Prbi.g_00954
OG0000735	Prax.g_00565	Prbi.g_00955
OG0000736	Prax.g_00567	Prbi.g_00957
OG0000737	Prax.g_00568	Prbi.g_00958
OG0000738	Prax.g_00570	Prbi.g_00960
OG0000739	Prax.g_00571	Prbi.g_00961
OG0000740	Prax.g_00572	Prbi.g_00962
OG0000741	Prax.g_00574	Prbi.g_00964
OG0000742	Prax.g_00575	Prbi.g_00965
OG0000743	Prax.g_00579	Prbi.g_00969
OG0000744	Prax.g_00580	Prbi.g_00970
OG0000745	Prax.g_00582	Prbi.g_00971
OG0000746	Prax.g_00583	Prbi.g_00972
OG0000747	Prax.g_00584	Prbi.g_00973
OG0000748	Prax.g_00585	Prbi.g_00974
OG0000749	Prax.g_00586	Prbi.g_00975
OG0000750	Prax.g_00587	Prbi.g_00976
OG0000751	Prax.g_00589	Prbi.g_00978
OG0000752	Prax.g_00590	Prbi.g_00979
OG0000753	Prax.g_00591	Prbi.g_00980
OG0000754	Prax.g_00592	Prbi.g_00981
OG0000755	Prax.g_00594	Prbi.g_00983
OG0000756	Prax.g_00595	Prbi.g_00984
OG0000757	Prax.g_00596	Prbi.g_00985
OG0000758	Prax.g_00597	Prbi.g_00986
OG0000759	Prax.g_00598	Prbi.g_00987
OG0000760	Prax.g_00599	Prbi.g_00988
OG0000761	Prax.g_00600	Prbi.g_00989
OG0000762	Prax.g_00602	Prbi.g_00991
OG0000763	Prax.g_00603	Prbi.g_00992
OG0000764	Prax.g_00604	Prbi.g_00993
OG0000765	Prax.g_00605	Prbi.g_00994
OG0000766	Prax.g_00606	Prbi.g_00995
OG0000767	Prax.g_00607	Prbi.g_00996
OG0000768	Prax.g_00608	Prbi.g_00997
OG0000769	Prax.g_00609	Prbi.g_00998
OG0000770	Prax.g_00610	Prbi.g_00999
OG0000771	Prax.g_00611	Prbi.g_01000
OG0000772	Prax.g_00612	Prbi.g_01001
OG0000773	Prax.g_00614	Prbi.g_01003
OG0000774	Prax.g_00615	Prbi.g_01004
OG0000775	Prax.g_00616	Prbi.g_01005
OG0000776	Prax.g_00617	Prbi.g_01006
OG0000777	Prax.g_00618	Prbi.g_01007
OG0000778	Prax.g_00619	Prbi.g_01008
OG0000779	Prax.g_01130	Prbi.g_01010
OG0000780	Prax.g_01131	Prbi.g_01011
OG0000781	Prax.g_01132	Prbi.g_01012
OG0000782	Prax.g_01134	Prbi.g_01014
OG0000783	Prax.g_01135	Prbi.g_01015
OG0000784	Prax.g_01136	Prbi.g_01016
OG0000785	Prax.g_01137	Prbi.g_01017
OG0000786	Prax.g_01138	Prbi.g_01018
OG0000787	Prax.g_01140	Prbi.g_01020
OG0000788	Prax.g_01141	Prbi.g_01021
OG0000789	Prax.g_01142	Prbi.g_01022
OG0000790	Prax.g_01143	Prbi.g_01023
OG0000791	Prax.g_01144	Prbi.g_01024
OG0000792	Prax.g_01145	Prbi.g_01025
OG0000793	Prax.g_01146	Prbi.g_01026
OG0000794	Prax.g_01147	Prbi.g_01027
OG0000795	Prax.g_01148	Prbi.g_01028
OG0000796	Prax.g_01150	Prbi.g_01030
OG0000797	Prax.g_01152	Prbi.g_01032
OG0000798	Prax.g_01153	Prbi.g_01033
OG0000799	Prax.g_01154	Prbi.g_01034
OG0000800	Prax.g_01155	Prbi.g_01035
OG0000801	Prax.g_01156	Prbi.g_01036
OG0000802	Prax.g_01158	Prbi.g_01038
OG0000803	Prax.g_01159	Prbi.g_01039
OG0000804	Prax.g_01173	Prbi.g_01055
OG0000805	Prax.g_01175	Prbi.g_01057
OG0000806	Prax.g_01176	Prbi.g_01058
OG0000807	Prax.g_01177	Prbi.g_01059
OG0000808	Prax.g_01178	Prbi.g_01060
OG0000809	Prax.g_01182	Prbi.g_01064
OG0000810	Prax.g_01183	Prbi.g_01065
OG0000811	Prax.g_01184	Prbi.g_01066
OG0000812	Prax.g_01185	Prbi.g_01067
OG0000813	Prax.g_01186	Prbi.g_01068
OG0000814	Prax.g_01187	Prbi.g_01069
OG0000815	Prax.g_01188	Prbi.g_01070
OG0000816	Prax.g_01190	Prbi.g_01072
OG0000817	Prax.g_01193	Prbi.g_01075
OG0000818	Prax.g_01194	Prbi.g_01076
OG0000819	Prax.g_01196	Prbi.g_01078
OG0000820	Prax.g_01197	Prbi.g_01079
OG0000821	Prax.g_01198	Prbi.g_01080
OG0000822	Prax.g_01199	Prbi.g_01081
OG0000823	Prax.g_01202	Prbi.g_01084
OG0000824	Prax.g_01203	Prbi.g_01085
OG0000825	Prax.g_01205	Prbi.g_01087
OG0000826	Prax.g_01206	Prbi.g_01088
OG0000827	Prax.g_01207	Prbi.g_01089
OG0000828	Prax.g_01209	Prbi.g_01091
OG0000829	Prax.g_01235	Prbi.g_01117
OG0000830	Prax.g_01245	Prbi.g_01127
OG0000831	Prax.g_01248	Prbi.g_01130
OG0000832	Prax.g_01249	Prbi.g_01131
OG0000833	Prax.g_01256	Prbi.g_01138
OG0000834	Prax.g_00126	Prbi.g_01142
OG0000835	Prax.g_00130	Prbi.g_01146
OG0000836	Prax.g_00132	Prbi.g_01148
OG0000837	Prax.g_00146	Prbi.g_01161
OG0000838	Prax.g_00162	Prbi.g_01175
OG0000839	Prax.g_00163	Prbi.g_01176
OG0000840	Prax.g_00168	Prbi.g_01181
OG0000841	Prax.g_00181	Prbi.g_01188
OG0000842	Prax.g_00185	Prbi.g_01192
OG0000843	Prax.g_00187	Prbi.g_01194
OG0000844	Prax.g_00188	Prbi.g_01195
OG0000845	Prax.g_00189	Prbi.g_01196
OG0000846	Prax.g_00190	Prbi.g_01197
OG0000847	Prax.g_00191	Prbi.g_01198
OG0000848	Prax.g_00192	Prbi.g_01199
OG0000849	Prax.g_00193	Prbi.g_01200
OG0000850	Prax.g_00194	Prbi.g_01201
OG0000851	Prax.g_00196	Prbi.g_01203
OG0000852	Prax.g_00199	Prbi.g_01206
OG0000853	Prax.g_00201	Prbi.g_01208
OG0000854	Prax.g_00202	Prbi.g_01209
OG0000855	Prax.g_00203	Prbi.g_01210
OG0000856	Prax.g_00204	Prbi.g_01211
OG0000857	Prax.g_00205	Prbi.g_01212
OG0000858	Prax.g_00207	Prbi.g_01214
OG0000859	Prax.g_00208	Prbi.g_01215
OG0000860	Prax.g_00209	Prbi.g_01216
OG0000861	Prax.g_00210	Prbi.g_01217
OG0000862	Prax.g_00211	Prbi.g_01218
OG0000863	Prax.g_00212	Prbi.g_01219
OG0000864	Prax.g_00213	Prbi.g_01220
OG0000865	Prax.g_00214	Prbi.g_01221
OG0000866	Prax.g_00215	Prbi.g_01222
OG0000867	Prax.g_00218	Prbi.g_01225
OG0000868	Prax.g_00220	Prbi.g_01227
OG0000869	Prax.g_00221	Prbi.g_01228
OG0000870	Prax.g_00222	Prbi.g_01229
OG0000871	Prax.g_00223	Prbi.g_01230
OG0000872	Prax.g_00224	Prbi.g_01231
OG0000873	Prax.g_00225	Prbi.g_01232
OG0000874	Prax.g_00226	Prbi.g_01233
OG0000875	Prax.g_00227	Prbi.g_01234
OG0000876	Prax.g_00229	Prbi.g_01236
OG0000877	Prax.g_00230	Prbi.g_01237
OG0000878	Prax.g_00231	Prbi.g_01238
OG0000879	Prax.g_00232	Prbi.g_01239
OG0000880	Prax.g_00233	Prbi.g_01240
OG0000881	Prax.g_00234	Prbi.g_01241
OG0000882	Prax.g_00235	Prbi.g_01242
OG0000883	Prax.g_00236	Prbi.g_01243
OG0000884	Prax.g_00237	Prbi.g_01244
OG0000885	Prax.g_00238	Prbi.g_01245
OG0000886	Prax.g_00239	Prbi.g_01246
OG0000887	Prax.g_00240	Prbi.g_01247
OG0000888	Prax.g_00241	Prbi.g_01248
OG0000889	Prax.g_00242	Prbi.g_01249
OG0000890	Prax.g_00243	Prbi.g_01250
OG0000891	Prax.g_00244	Prbi.g_01251
OG0000892	Prax.g_00245	Prbi.g_01252
OG0000893	Prax.g_00246	Prbi.g_01253
OG0000894	Prax.g_00248	Prbi.g_01255
OG0000895	Prax.g_00249	Prbi.g_01256
OG0000896	Prax.g_00251	Prbi.g_01258
OG0000897	Prax.g_00252	Prbi.g_01259
OG0000898	Prax.g_00253	Prbi.g_01260
OG0000899	Prax.g_00254	Prbi.g_01261
OG0000900	Prax.g_00256	Prbi.g_01263
OG0000901	Prax.g_01928	Prbi.g_01363
OG0000902	Prax.g_01910	Prbi.g_01380
OG0000903	Prax.g_01909	Prbi.g_01381
OG0000904	Prax.g_01908	Prbi.g_01382
OG0000905	Prax.g_01907	Prbi.g_01383
OG0000906	Prax.g_01906	Prbi.g_01384
OG0000907	Prax.g_01904	Prbi.g_01386
OG0000908	Prax.g_01903	Prbi.g_01387
OG0000909	Prax.g_01902	Prbi.g_01388
OG0000910	Prax.g_01901	Prbi.g_01389
OG0000911	Prax.g_01900	Prbi.g_01390
OG0000912	Prax.g_01897	Prbi.g_01393
OG0000913	Prax.g_01896	Prbi.g_01394
OG0000914	Prax.g_01895	Prbi.g_01395
OG0000915	Prax.g_01893	Prbi.g_01397
OG0000916	Prax.g_01892	Prbi.g_01398
OG0000917	Prax.g_01891	Prbi.g_01399
OG0000918	Prax.g_01890	Prbi.g_01400
OG0000919	Prax.g_01889	Prbi.g_01401
OG0000920	Prax.g_01888	Prbi.g_01402
OG0000921	Prax.g_01886	Prbi.g_01404
OG0000922	Prax.g_01885	Prbi.g_01405
OG0000923	Prax.g_01881	Prbi.g_01421
OG0000924	Prax.g_01880	Prbi.g_01422
OG0000925	Prax.g_01877	Prbi.g_01425
OG0000926	Prax.g_01876	Prbi.g_01426
OG0000927	Prax.g_01875	Prbi.g_01427
OG0000928	Prax.g_01873	Prbi.g_01429
OG0000929	Prax.g_01871	Prbi.g_01431
OG0000930	Prax.g_01869	Prbi.g_01433
OG0000931	Prax.g_01868	Prbi.g_01434
OG0000932	Prax.g_01865	Prbi.g_01437
OG0000933	Prax.g_01861	Prbi.g_01441
OG0000934	Prax.g_01860	Prbi.g_01442
OG0000935	Prax.g_01859	Prbi.g_01443
OG0000936	Prax.g_01858	Prbi.g_01444
OG0000937	Prax.g_01857	Prbi.g_01445
OG0000938	Prax.g_01856	Prbi.g_01446
OG0000939	Prax.g_01855	Prbi.g_01447
OG0000940	Prax.g_01854	Prbi.g_01448
OG0000941	Prax.g_01853	Prbi.g_01449
OG0000942	Prax.g_01852	Prbi.g_01450
OG0000943	Prax.g_01851	Prbi.g_01451
OG0000944	Prax.g_01850	Prbi.g_01452
OG0000945	Prax.g_01849	Prbi.g_01453
OG0000946	Prax.g_01848	Prbi.g_01454
OG0000947	Prax.g_01847	Prbi.g_01455
OG0000948	Prax.g_01846	Prbi.g_01456
OG0000949	Prax.g_01845	Prbi.g_01457
OG0000950	Prax.g_01780	Prbi.g_01489
OG0000951	Prax.g_01751	Prbi.g_01571
OG0000952	Prax.g_01750	Prbi.g_01572
OG0000953	Prax.g_01749	Prbi.g_01573
OG0000954	Prax.g_01748	Prbi.g_01574
OG0000955	Prax.g_01747	Prbi.g_01575
OG0000956	Prax.g_01745	Prbi.g_01577
OG0000957	Prax.g_01744	Prbi.g_01578
OG0000958	Prax.g_01743	Prbi.g_01579
OG0000959	Prax.g_01742	Prbi.g_01580
OG0000960	Prax.g_01741	Prbi.g_01581
OG0000961	Prax.g_01740	Prbi.g_01582
OG0000962	Prax.g_01739	Prbi.g_01583
OG0000963	Prax.g_01738	Prbi.g_01584
OG0000964	Prax.g_01737	Prbi.g_01585
OG0000965	Prax.g_01735	Prbi.g_01587
OG0000966	Prax.g_01734	Prbi.g_01588
OG0000967	Prax.g_01726	Prbi.g_01593
OG0000968	Prax.g_01725	Prbi.g_01594
OG0000969	Prax.g_01724	Prbi.g_01595
OG0000970	Prax.g_01723	Prbi.g_01596
OG0000971	Prax.g_01722	Prbi.g_01597
OG0000972	Prax.g_01721	Prbi.g_01598
OG0000973	Prax.g_01719	Prbi.g_01600
OG0000974	Prax.g_01718	Prbi.g_01601
OG0000975	Prax.g_01717	Prbi.g_01602
OG0000976	Prax.g_01716	Prbi.g_01603
OG0000977	Prax.g_01715	Prbi.g_01604
OG0000978	Prax.g_01714	Prbi.g_01605
OG0000979	Prax.g_01713	Prbi.g_01606
OG0000980	Prax.g_01712	Prbi.g_01607
OG0000981	Prax.g_01711	Prbi.g_01608
OG0000982	Prax.g_01710	Prbi.g_01609
OG0000983	Prax.g_01709	Prbi.g_01610
OG0000984	Prax.g_01705	Prbi.g_01613
OG0000985	Prax.g_01704	Prbi.g_01614
OG0000986	Prax.g_01703	Prbi.g_01615
OG0000987	Prax.g_01701	Prbi.g_01617
OG0000988	Prax.g_01700	Prbi.g_01618
OG0000989	Prax.g_01699	Prbi.g_01619
OG0000990	Prax.g_01698	Prbi.g_01620
OG0000991	Prax.g_01697	Prbi.g_01621
OG0000992	Prax.g_01696	Prbi.g_01622
OG0000993	Prax.g_01695	Prbi.g_01623
OG0000994	Prax.g_01694	Prbi.g_01624
OG0000995	Prax.g_01693	Prbi.g_01625
OG0000996	Prax.g_01692	Prbi.g_01626
OG0000997	Prax.g_01690	Prbi.g_01628
OG0000998	Prax.g_01687	Prbi.g_01631
OG0000999	Prax.g_01685	Prbi.g_01633
OG0001000	Prax.g_01684	Prbi.g_01634
OG0001001	Prax.g_01683	Prbi.g_01635
OG0001002	Prax.g_01681	Prbi.g_01637
OG0001003	Prax.g_01680	Prbi.g_01638
OG0001004	Prax.g_01679	Prbi.g_01639
OG0001005	Prax.g_01678	Prbi.g_01640
OG0001006	Prax.g_01676	Prbi.g_01642
OG0001007	Prax.g_01675	Prbi.g_01643
OG0001008	Prax.g_01674	Prbi.g_01644
OG0001009	Prax.g_01673	Prbi.g_01645
OG0001010	Prax.g_01672	Prbi.g_01646
OG0001011	Prax.g_01671	Prbi.g_01647
OG0001012	Prax.g_01670	Prbi.g_01648
OG0001013	Prax.g_01669	Prbi.g_01649
OG0001014	Prax.g_01668	Prbi.g_01650
OG0001015	Prax.g_01667	Prbi.g_01651
OG0001016	Prax.g_01666	Prbi.g_01652
OG0001017	Prax.g_01665	Prbi.g_01653
OG0001018	Prax.g_01664	Prbi.g_01654
OG0001019	Prax.g_01663	Prbi.g_01655
OG0001020	Prax.g_01662	Prbi.g_01656
OG0001021	Prax.g_01661	Prbi.g_01657
OG0001022	Prax.g_01660	Prbi.g_01658
OG0001023	Prax.g_01659	Prbi.g_01659
OG0001024	Prax.g_01657	Prbi.g_01661
OG0001025	Prax.g_01656	Prbi.g_01662
OG0001026	Prax.g_01655	Prbi.g_01663
OG0001027	Prax.g_01654	Prbi.g_01664
OG0001028	Prax.g_01653	Prbi.g_01665
OG0001029	Prax.g_01652	Prbi.g_01666
OG0001030	Prax.g_01649	Prbi.g_01669
OG0001031	Prax.g_01648	Prbi.g_01670
OG0001032	Prax.g_01640	Prbi.g_01678
OG0001033	Prax.g_01633	Prbi.g_01685
OG0001034	Prax.g_01605	Prbi.g_01711
OG0001035	Prax.g_01565	Prbi.g_01781
OG0001036	Prax.g_01564	Prbi.g_01782
OG0001037	Prax.g_01558	Prbi.g_01788
OG0001038	Prax.g_01557	Prbi.g_01789
OG0001039	Prax.g_01556	Prbi.g_01790
OG0001040	Prax.g_01555	Prbi.g_01791
OG0001041	Prax.g_01553	Prbi.g_01793
OG0001042	Prax.g_01552	Prbi.g_01794
OG0001043	Prax.g_01551	Prbi.g_01795
OG0001044	Prax.g_01550	Prbi.g_01796
OG0001045	Prax.g_01549	Prbi.g_01797
OG0001046	Prax.g_01548	Prbi.g_01798
OG0001047	Prax.g_01547	Prbi.g_01799
OG0001048	Prax.g_01545	Prbi.g_01801
OG0001049	Prax.g_01544	Prbi.g_01802
OG0001050	Prax.g_01543	Prbi.g_01803
OG0001051	Prax.g_01542	Prbi.g_01804
OG0001052	Prax.g_01541	Prbi.g_01805
OG0001053	Prax.g_01540	Prbi.g_01806
OG0001054	Prax.g_01539	Prbi.g_01807
OG0001055	Prax.g_01538	Prbi.g_01808
OG0001056	Prax.g_01537	Prbi.g_01809
OG0001057	Prax.g_01535	Prbi.g_01811
OG0001058	Prax.g_01534	Prbi.g_01812
OG0001059	Prax.g_01533	Prbi.g_01813
OG0001060	Prax.g_01532	Prbi.g_01814
OG0001061	Prax.g_01531	Prbi.g_01815
OG0001062	Prax.g_01530	Prbi.g_01816
OG0001063	Prax.g_01529	Prbi.g_01817
OG0001064	Prax.g_01528	Prbi.g_01818
OG0001065	Prax.g_01527	Prbi.g_01819
OG0001066	Prax.g_01526	Prbi.g_01820
OG0001067	Prax.g_01525	Prbi.g_01821
OG0001068	Prax.g_01524	Prbi.g_01822
OG0001069	Prax.g_01521	Prbi.g_01825
OG0001070	Prax.g_01519	Prbi.g_01827
OG0001071	Prax.g_01518	Prbi.g_01828
OG0001072	Prax.g_01517	Prbi.g_01829
OG0001073	Prax.g_01516	Prbi.g_01830
OG0001074	Prax.g_01515	Prbi.g_01831
OG0001075	Prax.g_01513	Prbi.g_01832
OG0001076	Prax.g_01511	Prbi.g_01834
OG0001077	Prax.g_01510	Prbi.g_01835
OG0001078	Prax.g_01509	Prbi.g_01836
OG0001079	Prax.g_01508	Prbi.g_01837
OG0001080	Prax.g_01507	Prbi.g_01838
OG0001081	Prax.g_01506	Prbi.g_01839
OG0001082	Prax.g_01505	Prbi.g_01840
OG0001083	Prax.g_01504	Prbi.g_01841
OG0001084	Prax.g_01503	Prbi.g_01842
OG0001085	Prax.g_01502	Prbi.g_01843
OG0001086	Prax.g_01262	Prbi.g_01848
OG0001087	Prax.g_01263	Prbi.g_01849
OG0001088	Prax.g_01264	Prbi.g_01850
OG0001089	Prax.g_01266	Prbi.g_01852
OG0001090	Prax.g_01267	Prbi.g_01853
OG0001091	Prax.g_01268	Prbi.g_01854
OG0001092	Prax.g_01269	Prbi.g_01855
OG0001093	Prax.g_01270	Prbi.g_01856
OG0001094	Prax.g_01271	Prbi.g_01857
OG0001095	Prax.g_01272	Prbi.g_01858
OG0001096	Prax.g_01273	Prbi.g_01859
OG0001097	Prax.g_01274	Prbi.g_01860
OG0001098	Prax.g_01275	Prbi.g_01861
OG0001099	Prax.g_01276	Prbi.g_01863
OG0001100	Prax.g_01277	Prbi.g_01864
OG0001101	Prax.g_01278	Prbi.g_01865
OG0001102	Prax.g_01281	Prbi.g_01868
OG0001103	Prax.g_01282	Prbi.g_01869
OG0001104	Prax.g_01283	Prbi.g_01870
OG0001105	Prax.g_01285	Prbi.g_01872
OG0001106	Prax.g_01287	Prbi.g_01874
