Orthogroup	Prax	Prau
OG0000570	Prax.g_00081	Prau.g_00662
OG0000571	Prax.g_00083	Prau.g_00664
OG0000572	Prax.g_00084	Prau.g_00665
OG0000573	Prax.g_00085	Prau.g_00666
OG0000574	Prax.g_00086	Prau.g_00667
OG0000575	Prax.g_00087	Prau.g_00668
OG0000576	Prax.g_00088	Prau.g_00669
OG0000577	Prax.g_00089	Prau.g_00670
OG0000578	Prax.g_00090	Prau.g_00671
OG0000579	Prax.g_00091	Prau.g_00672
OG0000580	Prax.g_00092	Prau.g_00673
OG0000581	Prax.g_00093	Prau.g_00674
OG0000582	Prax.g_00094	Prau.g_00675
OG0000583	Prax.g_00095	Prau.g_00676
OG0000584	Prax.g_00097	Prau.g_00678
OG0000585	Prax.g_00098	Prau.g_00679
OG0000586	Prax.g_00099	Prau.g_00680
OG0000587	Prax.g_00100	Prau.g_00681
OG0000588	Prax.g_00101	Prau.g_00682
OG0000589	Prax.g_00102	Prau.g_00683
OG0000590	Prax.g_00103	Prau.g_00684
OG0000591	Prax.g_00104	Prau.g_00685
OG0000592	Prax.g_00105	Prau.g_00686
OG0000593	Prax.g_00106	Prau.g_00687
OG0000594	Prax.g_00107	Prau.g_00688
OG0000595	Prax.g_00108	Prau.g_00689
OG0000596	Prax.g_00109	Prau.g_00690
OG0000597	Prax.g_00113	Prau.g_00694
OG0000598	Prax.g_00114	Prau.g_00695
OG0000599	Prax.g_00115	Prau.g_00696
OG0000600	Prax.g_00116	Prau.g_00697
OG0000601	Prax.g_00117	Prau.g_00698
OG0000602	Prax.g_00118	Prau.g_00699
OG0000603	Prax.g_00119	Prau.g_00700
OG0000604	Prax.g_00120	Prau.g_00701
OG0000605	Prax.g_00121	Prau.g_00702
OG0000606	Prax.g_00122	Prau.g_00703
OG0000607	Prax.g_00123	Prau.g_00704
OG0000608	Prax.g_00977	Prau.g_00705
OG0000609	Prax.g_00975	Prau.g_00707
OG0000610	Prax.g_00974	Prau.g_00708
OG0000611	Prax.g_00972	Prau.g_00710
OG0000612	Prax.g_00971	Prau.g_00711
OG0000613	Prax.g_00969	Prau.g_00713
OG0000614	Prax.g_00963	Prau.g_00719
OG0000615	Prax.g_00962	Prau.g_00720
OG0000616	Prax.g_00961	Prau.g_00721
OG0000617	Prax.g_00959	Prau.g_00723
OG0000618	Prax.g_00958	Prau.g_00724
OG0000619	Prax.g_00957	Prau.g_00725
OG0000620	Prax.g_00955	Prau.g_00727
OG0000621	Prax.g_00954	Prau.g_00728
OG0000622	Prax.g_00953	Prau.g_00729
OG0000623	Prax.g_00952	Prau.g_00730
OG0000624	Prax.g_00950	Prau.g_00732
OG0000625	Prax.g_00949	Prau.g_00733
OG0000626	Prax.g_00948	Prau.g_00734
OG0000627	Prax.g_00947	Prau.g_00735
OG0000628	Prax.g_00946	Prau.g_00736
OG0000629	Prax.g_00945	Prau.g_00737
OG0000630	Prax.g_00943	Prau.g_00739
OG0000631	Prax.g_00942	Prau.g_00740
OG0000632	Prax.g_00938	Prau.g_00744
OG0000633	Prax.g_00937	Prau.g_00745
OG0000634	Prax.g_00484	Prau.g_00756
OG0000635	Prax.g_00482	Prau.g_00758
OG0000636	Prax.g_00481	Prau.g_00759
OG0000637	Prax.g_00479	Prau.g_00761
OG0000638	Prax.g_00478	Prau.g_00762
OG0000639	Prax.g_00477	Prau.g_00763
OG0000640	Prax.g_00476	Prau.g_00764
OG0000641	Prax.g_00475	Prau.g_00765
OG0000642	Prax.g_00474	Prau.g_00766
OG0000643	Prax.g_00473	Prau.g_00767
OG0000644	Prax.g_00471	Prau.g_00769
OG0000645	Prax.g_00470	Prau.g_00770
OG0000646	Prax.g_00469	Prau.g_00771
OG0000647	Prax.g_00468	Prau.g_00772
OG0000648	Prax.g_00467	Prau.g_00773
OG0000649	Prax.g_00466	Prau.g_00774
OG0000650	Prax.g_00465	Prau.g_00775
OG0000651	Prax.g_00464	Prau.g_00776
OG0000652	Prax.g_00462	Prau.g_00778
OG0000653	Prax.g_00430	Prau.g_00798
OG0000654	Prax.g_00428	Prau.g_00800
OG0000655	Prax.g_00418	Prau.g_00811
OG0000656	Prax.g_00413	Prau.g_00816
OG0000657	Prax.g_00409	Prau.g_00818
OG0000658	Prax.g_00408	Prau.g_00819
OG0000659	Prax.g_00407	Prau.g_00820
OG0000660	Prax.g_00395	Prau.g_00832
OG0000661	Prax.g_00386	Prau.g_00841
OG0000662	Prax.g_00384	Prau.g_00843
OG0000663	Prax.g_00382	Prau.g_00845
OG0000664	Prax.g_00381	Prau.g_00846
OG0000665	Prax.g_00380	Prau.g_00847
OG0000666	Prax.g_00379	Prau.g_00848
OG0000667	Prax.g_00378	Prau.g_00849
OG0000668	Prax.g_00377	Prau.g_00850
OG0000669	Prax.g_00376	Prau.g_00851
OG0000670	Prax.g_00374	Prau.g_00853
OG0000671	Prax.g_00373	Prau.g_00854
OG0000672	Prax.g_00372	Prau.g_00855
OG0000673	Prax.g_00371	Prau.g_00856
OG0000674	Prax.g_00370	Prau.g_00857
OG0000675	Prax.g_00369	Prau.g_00858
OG0000676	Prax.g_00367	Prau.g_00860
OG0000677	Prax.g_00365	Prau.g_00862
OG0000678	Prax.g_00364	Prau.g_00863
OG0000679	Prax.g_00363	Prau.g_00864
OG0000680	Prax.g_00362	Prau.g_00865
OG0000681	Prax.g_00361	Prau.g_00866
OG0000682	Prax.g_00360	Prau.g_00867
OG0000683	Prax.g_00359	Prau.g_00868
OG0000684	Prax.g_00358	Prau.g_00869
OG0000685	Prax.g_00357	Prau.g_00870
OG0000686	Prax.g_00356	Prau.g_00871
OG0000687	Prax.g_00355	Prau.g_00872
OG0000688	Prax.g_00354	Prau.g_00873
OG0000689	Prax.g_00353	Prau.g_00874
OG0000690	Prax.g_00352	Prau.g_00875
OG0000691	Prax.g_00350	Prau.g_00877
OG0000692	Prax.g_00349	Prau.g_00878
OG0000693	Prax.g_00348	Prau.g_00879
OG0000694	Prax.g_00347	Prau.g_00880
OG0000695	Prax.g_00346	Prau.g_00881
OG0000696	Prax.g_00345	Prau.g_00882
OG0000697	Prax.g_00343	Prau.g_00884
OG0000698	Prax.g_00342	Prau.g_00885
OG0000699	Prax.g_00338	Prau.g_00888
OG0000700	Prax.g_00337	Prau.g_00889
OG0000701	Prax.g_00336	Prau.g_00890
OG0000702	Prax.g_00335	Prau.g_00891
OG0000703	Prax.g_00334	Prau.g_00892
OG0000704	Prax.g_00333	Prau.g_00893
OG0000705	Prax.g_00331	Prau.g_00895
OG0000706	Prax.g_00330	Prau.g_00896
OG0000707	Prax.g_00329	Prau.g_00897
OG0000708	Prax.g_00328	Prau.g_00898
OG0000709	Prax.g_00327	Prau.g_00899
OG0000710	Prax.g_00326	Prau.g_00900
OG0000711	Prax.g_00325	Prau.g_00902
OG0000712	Prax.g_00324	Prau.g_00903
OG0000713	Prax.g_00323	Prau.g_00904
OG0000714	Prax.g_00321	Prau.g_00906
OG0000715	Prax.g_00320	Prau.g_00907
OG0000716	Prax.g_00319	Prau.g_00908
OG0000717	Prax.g_00318	Prau.g_00909
OG0000718	Prax.g_00317	Prau.g_00910
OG0000719	Prax.g_00315	Prau.g_00912
OG0000720	Prax.g_00313	Prau.g_00914
OG0000721	Prax.g_00312	Prau.g_00915
OG0000722	Prax.g_00546	Prau.g_00942
OG0000723	Prax.g_00550	Prau.g_00946
OG0000724	Prax.g_00553	Prau.g_00949
OG0000725	Prax.g_00554	Prau.g_00950
OG0000726	Prax.g_00555	Prau.g_00951
OG0000727	Prax.g_00556	Prau.g_00952
OG0000728	Prax.g_00557	Prau.g_00953
OG0000729	Prax.g_00558	Prau.g_00954
OG0000730	Prax.g_00559	Prau.g_00955
OG0000731	Prax.g_00561	Prau.g_00956
OG0000732	Prax.g_00562	Prau.g_00957
OG0000733	Prax.g_00563	Prau.g_00958
OG0000734	Prax.g_00564	Prau.g_00959
OG0000735	Prax.g_00565	Prau.g_00960
OG0000736	Prax.g_00567	Prau.g_00962
OG0000737	Prax.g_00568	Prau.g_00963
OG0000738	Prax.g_00570	Prau.g_00965
OG0000739	Prax.g_00571	Prau.g_00966
OG0000740	Prax.g_00572	Prau.g_00967
OG0000741	Prax.g_00574	Prau.g_00969
OG0000742	Prax.g_00575	Prau.g_00970
OG0000743	Prax.g_00579	Prau.g_00974
OG0000744	Prax.g_00580	Prau.g_00975
OG0000745	Prax.g_00582	Prau.g_00977
OG0000746	Prax.g_00583	Prau.g_00978
OG0000747	Prax.g_00584	Prau.g_00979
OG0000748	Prax.g_00585	Prau.g_00980
OG0000749	Prax.g_00586	Prau.g_00981
OG0000750	Prax.g_00587	Prau.g_00982
OG0000751	Prax.g_00589	Prau.g_00984
OG0000752	Prax.g_00590	Prau.g_00985
OG0000753	Prax.g_00591	Prau.g_00986
OG0000754	Prax.g_00592	Prau.g_00987
OG0000755	Prax.g_00594	Prau.g_00989
OG0000756	Prax.g_00595	Prau.g_00990
OG0000757	Prax.g_00596	Prau.g_00991
OG0000758	Prax.g_00597	Prau.g_00992
OG0000759	Prax.g_00598	Prau.g_00993
OG0000760	Prax.g_00599	Prau.g_00994
OG0000761	Prax.g_00600	Prau.g_00995
OG0000762	Prax.g_00602	Prau.g_00997
OG0000763	Prax.g_00603	Prau.g_00998
OG0000764	Prax.g_00604	Prau.g_00999
OG0000765	Prax.g_00605	Prau.g_01000
OG0000766	Prax.g_00606	Prau.g_01001
OG0000767	Prax.g_00607	Prau.g_01002
OG0000768	Prax.g_00608	Prau.g_01003
OG0000769	Prax.g_00609	Prau.g_01004
OG0000770	Prax.g_00610	Prau.g_01005
OG0000771	Prax.g_00611	Prau.g_01006
OG0000772	Prax.g_00612	Prau.g_01007
OG0000773	Prax.g_00614	Prau.g_01009
OG0000774	Prax.g_00615	Prau.g_01010
OG0000775	Prax.g_00616	Prau.g_01011
OG0000776	Prax.g_00617	Prau.g_01012
OG0000777	Prax.g_00618	Prau.g_01013
OG0000778	Prax.g_00619	Prau.g_01014
OG0000779	Prax.g_01130	Prau.g_01016
OG0000780	Prax.g_01131	Prau.g_01017
OG0000781	Prax.g_01132	Prau.g_01018
OG0000782	Prax.g_01134	Prau.g_01020
OG0000783	Prax.g_01135	Prau.g_01021
OG0000784	Prax.g_01136	Prau.g_01022
OG0000785	Prax.g_01137	Prau.g_01023
OG0000786	Prax.g_01138	Prau.g_01024
OG0000787	Prax.g_01140	Prau.g_01026
OG0000788	Prax.g_01141	Prau.g_01027
OG0000789	Prax.g_01142	Prau.g_01028
OG0000790	Prax.g_01143	Prau.g_01029
OG0000791	Prax.g_01144	Prau.g_01030
OG0000792	Prax.g_01145	Prau.g_01031
OG0000793	Prax.g_01146	Prau.g_01032
OG0000794	Prax.g_01147	Prau.g_01033
OG0000795	Prax.g_01148	Prau.g_01034
OG0000796	Prax.g_01150	Prau.g_01036
OG0000797	Prax.g_01152	Prau.g_01038
OG0000798	Prax.g_01153	Prau.g_01039
OG0000799	Prax.g_01154	Prau.g_01040
OG0000800	Prax.g_01155	Prau.g_01041
OG0000801	Prax.g_01156	Prau.g_01042
OG0000802	Prax.g_01158	Prau.g_01044
OG0000803	Prax.g_01159	Prau.g_01045
OG0000804	Prax.g_01173	Prau.g_01058
OG0000805	Prax.g_01175	Prau.g_01060
OG0000806	Prax.g_01176	Prau.g_01061
OG0000807	Prax.g_01177	Prau.g_01062
OG0000808	Prax.g_01178	Prau.g_01063
OG0000809	Prax.g_01182	Prau.g_01067
OG0000810	Prax.g_01183	Prau.g_01068
OG0000811	Prax.g_01184	Prau.g_01069
OG0000812	Prax.g_01185	Prau.g_01070
OG0000813	Prax.g_01186	Prau.g_01071
OG0000814	Prax.g_01187	Prau.g_01072
OG0000815	Prax.g_01188	Prau.g_01073
OG0000816	Prax.g_01190	Prau.g_01075
OG0000817	Prax.g_01193	Prau.g_01078
OG0000818	Prax.g_01194	Prau.g_01079
OG0000819	Prax.g_01196	Prau.g_01081
OG0000820	Prax.g_01197	Prau.g_01082
OG0000821	Prax.g_01198	Prau.g_01083
OG0000822	Prax.g_01199	Prau.g_01084
OG0000823	Prax.g_01202	Prau.g_01087
OG0000824	Prax.g_01203	Prau.g_01088
OG0000825	Prax.g_01205	Prau.g_01090
OG0000826	Prax.g_01206	Prau.g_01091
OG0000827	Prax.g_01207	Prau.g_01092
OG0000828	Prax.g_01209	Prau.g_01094
OG0000829	Prax.g_01235	Prau.g_01118
OG0000830	Prax.g_01245	Prau.g_01127
OG0000831	Prax.g_01248	Prau.g_01130
OG0000832	Prax.g_01249	Prau.g_01131
OG0000833	Prax.g_01256	Prau.g_01138
OG0000834	Prax.g_00126	Prau.g_01142
OG0000835	Prax.g_00130	Prau.g_01146
OG0000836	Prax.g_00132	Prau.g_01148
OG0000837	Prax.g_00146	Prau.g_01160
OG0000838	Prax.g_00162	Prau.g_01175
OG0000839	Prax.g_00163	Prau.g_01176
OG0000840	Prax.g_00168	Prau.g_01181
OG0000841	Prax.g_00181	Prau.g_01188
OG0000842	Prax.g_00185	Prau.g_01192
OG0000843	Prax.g_00187	Prau.g_01194
OG0000844	Prax.g_00188	Prau.g_01195
OG0000845	Prax.g_00189	Prau.g_01196
OG0000846	Prax.g_00190	Prau.g_01197
OG0000847	Prax.g_00191	Prau.g_01198
OG0000848	Prax.g_00192	Prau.g_01199
OG0000849	Prax.g_00193	Prau.g_01200
OG0000850	Prax.g_00194	Prau.g_01201
OG0000851	Prax.g_00196	Prau.g_01203
OG0000852	Prax.g_00199	Prau.g_01205
OG0000853	Prax.g_00201	Prau.g_01207
OG0000854	Prax.g_00202	Prau.g_01208
OG0000855	Prax.g_00203	Prau.g_01209
OG0000856	Prax.g_00204	Prau.g_01210
OG0000857	Prax.g_00205	Prau.g_01211
OG0000858	Prax.g_00207	Prau.g_01213
OG0000859	Prax.g_00208	Prau.g_01214
OG0000860	Prax.g_00209	Prau.g_01215
OG0000861	Prax.g_00210	Prau.g_01216
OG0000862	Prax.g_00211	Prau.g_01217
OG0000863	Prax.g_00212	Prau.g_01218
OG0000864	Prax.g_00213	Prau.g_01219
OG0000865	Prax.g_00214	Prau.g_01220
OG0000866	Prax.g_00215	Prau.g_01221
OG0000867	Prax.g_00218	Prau.g_01224
OG0000868	Prax.g_00220	Prau.g_01226
OG0000869	Prax.g_00221	Prau.g_01227
OG0000870	Prax.g_00222	Prau.g_01228
OG0000871	Prax.g_00223	Prau.g_01229
OG0000872	Prax.g_00224	Prau.g_01230
OG0000873	Prax.g_00225	Prau.g_01231
OG0000874	Prax.g_00226	Prau.g_01232
OG0000875	Prax.g_00227	Prau.g_01233
OG0000876	Prax.g_00229	Prau.g_01235
OG0000877	Prax.g_00230	Prau.g_01236
OG0000878	Prax.g_00231	Prau.g_01237
OG0000879	Prax.g_00232	Prau.g_01238
OG0000880	Prax.g_00233	Prau.g_01239
OG0000881	Prax.g_00234	Prau.g_01240
OG0000882	Prax.g_00235	Prau.g_01241
OG0000883	Prax.g_00236	Prau.g_01242
OG0000884	Prax.g_00237	Prau.g_01243
OG0000885	Prax.g_00238	Prau.g_01244
OG0000886	Prax.g_00239	Prau.g_01245
OG0000887	Prax.g_00240	Prau.g_01246
OG0000888	Prax.g_00241	Prau.g_01247
OG0000889	Prax.g_00242	Prau.g_01248
OG0000890	Prax.g_00243	Prau.g_01249
OG0000891	Prax.g_00244	Prau.g_01250
OG0000892	Prax.g_00245	Prau.g_01251
OG0000893	Prax.g_00246	Prau.g_01252
OG0000894	Prax.g_00248	Prau.g_01254
OG0000895	Prax.g_00249	Prau.g_01255
OG0000896	Prax.g_00251	Prau.g_01257
OG0000897	Prax.g_00252	Prau.g_01258
OG0000898	Prax.g_00253	Prau.g_01259
OG0000899	Prax.g_00254	Prau.g_01260
OG0000900	Prax.g_00256	Prau.g_01262
OG0000901	Prax.g_01928	Prau.g_01346
OG0000902	Prax.g_01910	Prau.g_01359
OG0000903	Prax.g_01909	Prau.g_01360
OG0000904	Prax.g_01908	Prau.g_01361
OG0000905	Prax.g_01907	Prau.g_01362
OG0000906	Prax.g_01906	Prau.g_01363
OG0000907	Prax.g_01904	Prau.g_01366
OG0000908	Prax.g_01903	Prau.g_01367
OG0000909	Prax.g_01902	Prau.g_01368
OG0000910	Prax.g_01901	Prau.g_01369
OG0000911	Prax.g_01900	Prau.g_01370
OG0000912	Prax.g_01897	Prau.g_01373
OG0000913	Prax.g_01896	Prau.g_01374
OG0000914	Prax.g_01895	Prau.g_01375
OG0000915	Prax.g_01893	Prau.g_01377
OG0000916	Prax.g_01892	Prau.g_01378
OG0000917	Prax.g_01891	Prau.g_01379
OG0000918	Prax.g_01890	Prau.g_01380
OG0000919	Prax.g_01889	Prau.g_01381
OG0000920	Prax.g_01888	Prau.g_01382
OG0000921	Prax.g_01886	Prau.g_01384
OG0000922	Prax.g_01885	Prau.g_01385
OG0000923	Prax.g_01881	Prau.g_01391
OG0000924	Prax.g_01880	Prau.g_01392
OG0000925	Prax.g_01877	Prau.g_01395
OG0000926	Prax.g_01876	Prau.g_01396
OG0000927	Prax.g_01875	Prau.g_01397
OG0000928	Prax.g_01873	Prau.g_01399
OG0000929	Prax.g_01871	Prau.g_01401
OG0000930	Prax.g_01869	Prau.g_01403
OG0000931	Prax.g_01868	Prau.g_01404
OG0000932	Prax.g_01865	Prau.g_01407
OG0000933	Prax.g_01861	Prau.g_01411
OG0000934	Prax.g_01860	Prau.g_01412
OG0000935	Prax.g_01859	Prau.g_01413
OG0000936	Prax.g_01858	Prau.g_01414
OG0000937	Prax.g_01857	Prau.g_01415
OG0000938	Prax.g_01856	Prau.g_01416
OG0000939	Prax.g_01855	Prau.g_01417
OG0000940	Prax.g_01854	Prau.g_01418
OG0000941	Prax.g_01853	Prau.g_01419
OG0000942	Prax.g_01852	Prau.g_01420
OG0000943	Prax.g_01851	Prau.g_01421
OG0000944	Prax.g_01850	Prau.g_01422
OG0000945	Prax.g_01849	Prau.g_01423
OG0000946	Prax.g_01848	Prau.g_01424
OG0000947	Prax.g_01847	Prau.g_01425
OG0000948	Prax.g_01846	Prau.g_01426
OG0000949	Prax.g_01845	Prau.g_01427
OG0000950	Prax.g_01780	Prau.g_01436
OG0000951	Prax.g_01751	Prau.g_01510
OG0000952	Prax.g_01750	Prau.g_01511
OG0000953	Prax.g_01749	Prau.g_01512
OG0000954	Prax.g_01748	Prau.g_01513
OG0000955	Prax.g_01747	Prau.g_01514
OG0000956	Prax.g_01745	Prau.g_01516
OG0000957	Prax.g_01744	Prau.g_01517
OG0000958	Prax.g_01743	Prau.g_01518
OG0000959	Prax.g_01742	Prau.g_01519
OG0000960	Prax.g_01741	Prau.g_01520
OG0000961	Prax.g_01740	Prau.g_01521
OG0000962	Prax.g_01739	Prau.g_01522
OG0000963	Prax.g_01738	Prau.g_01523
OG0000964	Prax.g_01737	Prau.g_01524
OG0000965	Prax.g_01735	Prau.g_01526
OG0000966	Prax.g_01734	Prau.g_01527
OG0000967	Prax.g_01726	Prau.g_01533
OG0000968	Prax.g_01725	Prau.g_01534
OG0000969	Prax.g_01724	Prau.g_01535
OG0000970	Prax.g_01723	Prau.g_01536
OG0000971	Prax.g_01722	Prau.g_01537
OG0000972	Prax.g_01721	Prau.g_01538
OG0000973	Prax.g_01719	Prau.g_01540
OG0000974	Prax.g_01718	Prau.g_01541
OG0000975	Prax.g_01717	Prau.g_01542
OG0000976	Prax.g_01716	Prau.g_01543
OG0000977	Prax.g_01715	Prau.g_01544
OG0000978	Prax.g_01714	Prau.g_01545
OG0000979	Prax.g_01713	Prau.g_01546
OG0000980	Prax.g_01712	Prau.g_01547
OG0000981	Prax.g_01711	Prau.g_01548
OG0000982	Prax.g_01710	Prau.g_01549
OG0000983	Prax.g_01709	Prau.g_01550
OG0000984	Prax.g_01705	Prau.g_01554
OG0000985	Prax.g_01704	Prau.g_01555
OG0000986	Prax.g_01703	Prau.g_01556
OG0000987	Prax.g_01701	Prau.g_01558
OG0000988	Prax.g_01700	Prau.g_01559
OG0000989	Prax.g_01699	Prau.g_01560
OG0000990	Prax.g_01698	Prau.g_01561
OG0000991	Prax.g_01697	Prau.g_01562
OG0000992	Prax.g_01696	Prau.g_01563
OG0000993	Prax.g_01695	Prau.g_01564
OG0000994	Prax.g_01694	Prau.g_01565
OG0000995	Prax.g_01693	Prau.g_01566
OG0000996	Prax.g_01692	Prau.g_01567
OG0000997	Prax.g_01690	Prau.g_01569
OG0000998	Prax.g_01687	Prau.g_01572
OG0000999	Prax.g_01685	Prau.g_01574
OG0001000	Prax.g_01684	Prau.g_01575
OG0001001	Prax.g_01683	Prau.g_01576
OG0001002	Prax.g_01681	Prau.g_01578
OG0001003	Prax.g_01680	Prau.g_01579
OG0001004	Prax.g_01679	Prau.g_01580
OG0001005	Prax.g_01678	Prau.g_01581
OG0001006	Prax.g_01676	Prau.g_01583
OG0001007	Prax.g_01675	Prau.g_01584
OG0001008	Prax.g_01674	Prau.g_01585
OG0001009	Prax.g_01673	Prau.g_01586
OG0001010	Prax.g_01672	Prau.g_01587
OG0001011	Prax.g_01671	Prau.g_01588
OG0001012	Prax.g_01670	Prau.g_01589
OG0001013	Prax.g_01669	Prau.g_01590
OG0001014	Prax.g_01668	Prau.g_01591
OG0001015	Prax.g_01667	Prau.g_01592
OG0001016	Prax.g_01666	Prau.g_01593
OG0001017	Prax.g_01665	Prau.g_01594
OG0001018	Prax.g_01664	Prau.g_01595
OG0001019	Prax.g_01663	Prau.g_01596
OG0001020	Prax.g_01662	Prau.g_01597
OG0001021	Prax.g_01661	Prau.g_01598
OG0001022	Prax.g_01660	Prau.g_01599
OG0001023	Prax.g_01659	Prau.g_01600
OG0001024	Prax.g_01657	Prau.g_01602
OG0001025	Prax.g_01656	Prau.g_01603
OG0001026	Prax.g_01655	Prau.g_01604
OG0001027	Prax.g_01654	Prau.g_01605
OG0001028	Prax.g_01653	Prau.g_01606
OG0001029	Prax.g_01652	Prau.g_01607
OG0001030	Prax.g_01649	Prau.g_01610
OG0001031	Prax.g_01648	Prau.g_01611
OG0001032	Prax.g_01640	Prau.g_01619
OG0001033	Prax.g_01633	Prau.g_01626
OG0001034	Prax.g_01605	Prau.g_01652
OG0001035	Prax.g_01565	Prau.g_01726
OG0001036	Prax.g_01564	Prau.g_01727
OG0001037	Prax.g_01558	Prau.g_01733
OG0001038	Prax.g_01557	Prau.g_01734
OG0001039	Prax.g_01556	Prau.g_01735
OG0001040	Prax.g_01555	Prau.g_01736
OG0001041	Prax.g_01553	Prau.g_01738
OG0001042	Prax.g_01552	Prau.g_01739
OG0001043	Prax.g_01551	Prau.g_01740
OG0001044	Prax.g_01550	Prau.g_01741
OG0001045	Prax.g_01549	Prau.g_01742
OG0001046	Prax.g_01548	Prau.g_01743
OG0001047	Prax.g_01547	Prau.g_01744
OG0001048	Prax.g_01545	Prau.g_01746
OG0001049	Prax.g_01544	Prau.g_01747
OG0001050	Prax.g_01543	Prau.g_01748
OG0001051	Prax.g_01542	Prau.g_01749
OG0001052	Prax.g_01541	Prau.g_01750
OG0001053	Prax.g_01540	Prau.g_01751
OG0001054	Prax.g_01539	Prau.g_01752
OG0001055	Prax.g_01538	Prau.g_01753
OG0001056	Prax.g_01537	Prau.g_01754
OG0001057	Prax.g_01535	Prau.g_01756
OG0001058	Prax.g_01534	Prau.g_01757
OG0001059	Prax.g_01533	Prau.g_01758
OG0001060	Prax.g_01532	Prau.g_01759
OG0001061	Prax.g_01531	Prau.g_01760
OG0001062	Prax.g_01530	Prau.g_01761
OG0001063	Prax.g_01529	Prau.g_01762
OG0001064	Prax.g_01528	Prau.g_01763
OG0001065	Prax.g_01527	Prau.g_01764
OG0001066	Prax.g_01526	Prau.g_01765
OG0001067	Prax.g_01525	Prau.g_01766
OG0001068	Prax.g_01524	Prau.g_01767
OG0001069	Prax.g_01521	Prau.g_01770
OG0001070	Prax.g_01519	Prau.g_01772
OG0001071	Prax.g_01518	Prau.g_01773
OG0001072	Prax.g_01517	Prau.g_01774
OG0001073	Prax.g_01516	Prau.g_01775
OG0001074	Prax.g_01515	Prau.g_01776
OG0001075	Prax.g_01513	Prau.g_01777
OG0001076	Prax.g_01511	Prau.g_01779
OG0001077	Prax.g_01510	Prau.g_01780
OG0001078	Prax.g_01509	Prau.g_01781
OG0001079	Prax.g_01508	Prau.g_01782
OG0001080	Prax.g_01507	Prau.g_01783
OG0001081	Prax.g_01506	Prau.g_01784
OG0001082	Prax.g_01505	Prau.g_01785
OG0001083	Prax.g_01504	Prau.g_01786
OG0001084	Prax.g_01503	Prau.g_01787
OG0001085	Prax.g_01502	Prau.g_01788
OG0001086	Prax.g_01262	Prau.g_01794
OG0001087	Prax.g_01263	Prau.g_01795
OG0001088	Prax.g_01264	Prau.g_01796
OG0001089	Prax.g_01266	Prau.g_01798
OG0001090	Prax.g_01267	Prau.g_01799
OG0001091	Prax.g_01268	Prau.g_01800
OG0001092	Prax.g_01269	Prau.g_01801
OG0001093	Prax.g_01270	Prau.g_01802
OG0001094	Prax.g_01271	Prau.g_01803
OG0001095	Prax.g_01272	Prau.g_01804
OG0001096	Prax.g_01273	Prau.g_01805
OG0001097	Prax.g_01274	Prau.g_01806
OG0001098	Prax.g_01275	Prau.g_01807
OG0001099	Prax.g_01276	Prau.g_01808
OG0001100	Prax.g_01277	Prau.g_01809
OG0001101	Prax.g_01278	Prau.g_01810
OG0001102	Prax.g_01281	Prau.g_01813
OG0001103	Prax.g_01282	Prau.g_01814
OG0001104	Prax.g_01283	Prau.g_01815
OG0001105	Prax.g_01285	Prau.g_01817
OG0001106	Prax.g_01287	Prau.g_01819
OG0001107	Prax.g_01288	Prau.g_01820
OG0001108	Prax.g_01289	Prau.g_01821
OG0001109	Prax.g_01296	Prau.g_01827
OG0001110	Prax.g_01298	Prau.g_01829
OG0001111	Prax.g_01299	Prau.g_01830
OG0001112	Prax.g_01300	Prau.g_01831
OG0001113	Prax.g_01301	Prau.g_01832
OG0001114	Prax.g_01302	Prau.g_01833
OG0001115	Prax.g_01303	Prau.g_01834
OG0001116	Prax.g_01304	Prau.g_01835
OG0001117	Prax.g_01305	Prau.g_01836
OG0001118	Prax.g_01306	Prau.g_01837
OG0001119	Prax.g_01307	Prau.g_01838
OG0001120	Prax.g_01308	Prau.g_01839
OG0001121	Prax.g_01309	Prau.g_01840
OG0001122	Prax.g_01310	Prau.g_01841
OG0001123	Prax.g_01311	Prau.g_01842
OG0001124	Prax.g_01312	Prau.g_01843
OG0001125	Prax.g_01313	Prau.g_01844
OG0001126	Prax.g_01314	Prau.g_01845
OG0001127	Prax.g_01315	Prau.g_01846
OG0001128	Prax.g_01316	Prau.g_01847
OG0001129	Prax.g_01317	Prau.g_01848
OG0001130	Prax.g_01318	Prau.g_01849
OG0001131	Prax.g_01319	Prau.g_01850
OG0001132	Prax.g_01320	Prau.g_01851
OG0001133	Prax.g_01321	Prau.g_01852
OG0001134	Prax.g_01322	Prau.g_01853
OG0001135	Prax.g_01323	Prau.g_01854
OG0001136	Prax.g_01324	Prau.g_01855
OG0001137	Prax.g_01325	Prau.g_01856
OG0001138	Prax.g_01326	Prau.g_01857
OG0001139	Prax.g_01327	Prau.g_01858
OG0001140	Prax.g_01328	Prau.g_01859
OG0001141	Prax.g_01330	Prau.g_01861
OG0001142	Prax.g_01331	Prau.g_01862
OG0001143	Prax.g_01332	Prau.g_01863
OG0001144	Prax.g_01334	Prau.g_01865
OG0001145	Prax.g_01336	Prau.g_01867
OG0001146	Prax.g_01337	Prau.g_01868
OG0001147	Prax.g_01339	Prau.g_01870
OG0001148	Prax.g_01340	Prau.g_01871
OG0001149	Prax.g_01341	Prau.g_01872
OG0001150	Prax.g_01344	Prau.g_01875
OG0001151	Prax.g_01345	Prau.g_01876
