Orthogroup	Prax	Pram
OG0000594	Prax.g_00107	Pram.g_01062
OG0000595	Prax.g_00108	Pram.g_01061
OG0000596	Prax.g_00109	Pram.g_01060
OG0000597	Prax.g_00113	Pram.g_01056
OG0000598	Prax.g_00114	Pram.g_01055
OG0000599	Prax.g_00115	Pram.g_01054
OG0000600	Prax.g_00116	Pram.g_01053
OG0000601	Prax.g_00117	Pram.g_01052
OG0000602	Prax.g_00118	Pram.g_01051
OG0000603	Prax.g_00119	Pram.g_01050
OG0000604	Prax.g_00120	Pram.g_01049
OG0000605	Prax.g_00121	Pram.g_01048
OG0000606	Prax.g_00122	Pram.g_01047
OG0000607	Prax.g_00123	Pram.g_01045
OG0000608	Prax.g_00977	Pram.g_01044
OG0000609	Prax.g_00975	Pram.g_01042
OG0000610	Prax.g_00974	Pram.g_01041
OG0000611	Prax.g_00972	Pram.g_00760
OG0000612	Prax.g_00971	Pram.g_00761
OG0000613	Prax.g_00969	Pram.g_00763
OG0000614	Prax.g_00963	Pram.g_00769
OG0000615	Prax.g_00962	Pram.g_00770
OG0000616	Prax.g_00961	Pram.g_00771
OG0000617	Prax.g_00959	Pram.g_00774
OG0000618	Prax.g_00958	Pram.g_00775
OG0000619	Prax.g_00957	Pram.g_00776
OG0000620	Prax.g_00955	Pram.g_00778
OG0000621	Prax.g_00954	Pram.g_00779
OG0000622	Prax.g_00953	Pram.g_00780
OG0000623	Prax.g_00952	Pram.g_00781
OG0000624	Prax.g_00950	Pram.g_00784
OG0000625	Prax.g_00949	Pram.g_00785
OG0000626	Prax.g_00948	Pram.g_00786
OG0000627	Prax.g_00947	Pram.g_00789
OG0000628	Prax.g_00946	Pram.g_00790
OG0000629	Prax.g_00945	Pram.g_00791
OG0000630	Prax.g_00943	Pram.g_00793
OG0000631	Prax.g_00942	Pram.g_00795
OG0000632	Prax.g_00938	Pram.g_01927
OG0000633	Prax.g_00937	Pram.g_00720
OG0000634	Prax.g_00484	Pram.g_00802
OG0000635	Prax.g_00482	Pram.g_01027
OG0000636	Prax.g_00481	Pram.g_01026
OG0000637	Prax.g_00479	Pram.g_01024
OG0000638	Prax.g_00478	Pram.g_01023
OG0000639	Prax.g_00477	Pram.g_01022
OG0000640	Prax.g_00476	Pram.g_01021
OG0000641	Prax.g_00475	Pram.g_01020
OG0000642	Prax.g_00474	Pram.g_01019
OG0000643	Prax.g_00473	Pram.g_01018
OG0000644	Prax.g_00471	Pram.g_01016
OG0000645	Prax.g_00470	Pram.g_01014
OG0000646	Prax.g_00469	Pram.g_01013
OG0000647	Prax.g_00468	Pram.g_01012
OG0000648	Prax.g_00467	Pram.g_01011
OG0000649	Prax.g_00466	Pram.g_01010
OG0000650	Prax.g_00465	Pram.g_01008
OG0000651	Prax.g_00464	Pram.g_01007
OG0000652	Prax.g_00462	Pram.g_01005
OG0000653	Prax.g_00430	Pram.g_01533
OG0000654	Prax.g_00428	Pram.g_01539
OG0000655	Prax.g_00418	Pram.g_00576
OG0000656	Prax.g_00413	Pram.g_01534
OG0000657	Prax.g_00409	Pram.g_00935
OG0000658	Prax.g_00408	Pram.g_00934
OG0000659	Prax.g_00407	Pram.g_00933
OG0000660	Prax.g_00395	Pram.g_00325
OG0000661	Prax.g_00386	Pram.g_00908
OG0000662	Prax.g_00384	Pram.g_00911
OG0000663	Prax.g_00382	Pram.g_00913
OG0000664	Prax.g_00381	Pram.g_00914
OG0000665	Prax.g_00380	Pram.g_00915
OG0000666	Prax.g_00379	Pram.g_01028
OG0000667	Prax.g_00378	Pram.g_00804
OG0000668	Prax.g_00377	Pram.g_00805
OG0000669	Prax.g_00376	Pram.g_00806
OG0000670	Prax.g_00374	Pram.g_00808
OG0000671	Prax.g_00373	Pram.g_00809
OG0000672	Prax.g_00372	Pram.g_00810
OG0000673	Prax.g_00371	Pram.g_00811
OG0000674	Prax.g_00370	Pram.g_00812
OG0000675	Prax.g_00369	Pram.g_00813
OG0000676	Prax.g_00367	Pram.g_00815
OG0000677	Prax.g_00365	Pram.g_00817
OG0000678	Prax.g_00364	Pram.g_00818
OG0000679	Prax.g_00363	Pram.g_00819
OG0000680	Prax.g_00362	Pram.g_00820
OG0000681	Prax.g_00361	Pram.g_00821
OG0000682	Prax.g_00360	Pram.g_00822
OG0000683	Prax.g_00359	Pram.g_00823
OG0000684	Prax.g_00358	Pram.g_00825
OG0000685	Prax.g_00357	Pram.g_00826
OG0000686	Prax.g_00356	Pram.g_00827
OG0000687	Prax.g_00355	Pram.g_00828
OG0000688	Prax.g_00354	Pram.g_00829
OG0000689	Prax.g_00353	Pram.g_00830
OG0000690	Prax.g_00352	Pram.g_00831
OG0000691	Prax.g_00350	Pram.g_00833
OG0000692	Prax.g_00349	Pram.g_00834
OG0000693	Prax.g_00348	Pram.g_00835
OG0000694	Prax.g_00347	Pram.g_00836
OG0000695	Prax.g_00346	Pram.g_00837
OG0000696	Prax.g_00345	Pram.g_00838
OG0000697	Prax.g_00343	Pram.g_00839
OG0000698	Prax.g_00342	Pram.g_00840
OG0000699	Prax.g_00338	Pram.g_00844
OG0000700	Prax.g_00337	Pram.g_00845
OG0000701	Prax.g_00336	Pram.g_00847
OG0000702	Prax.g_00335	Pram.g_00848
OG0000703	Prax.g_00334	Pram.g_00849
OG0000704	Prax.g_00333	Pram.g_00850
OG0000705	Prax.g_00331	Pram.g_00852
OG0000706	Prax.g_00330	Pram.g_00853
OG0000707	Prax.g_00329	Pram.g_00854
OG0000708	Prax.g_00328	Pram.g_00855
OG0000709	Prax.g_00327	Pram.g_00857
OG0000710	Prax.g_00326	Pram.g_00858
OG0000711	Prax.g_00325	Pram.g_00859
OG0000712	Prax.g_00324	Pram.g_00860
OG0000713	Prax.g_00323	Pram.g_00861
OG0000714	Prax.g_00321	Pram.g_00865
OG0000715	Prax.g_00320	Pram.g_00866
OG0000716	Prax.g_00319	Pram.g_00867
OG0000717	Prax.g_00318	Pram.g_00868
OG0000718	Prax.g_00317	Pram.g_00870
OG0000719	Prax.g_00315	Pram.g_00872
OG0000720	Prax.g_00313	Pram.g_00876
OG0000721	Prax.g_00312	Pram.g_00877
OG0000722	Prax.g_00546	Pram.g_00713
OG0000723	Prax.g_00550	Pram.g_00717
OG0000724	Prax.g_00553	Pram.g_00724
OG0000725	Prax.g_00554	Pram.g_00726
OG0000726	Prax.g_00555	Pram.g_00727
OG0000727	Prax.g_00556	Pram.g_00728
OG0000728	Prax.g_00557	Pram.g_00729
OG0000729	Prax.g_00558	Pram.g_00731
OG0000730	Prax.g_00559	Pram.g_00732
OG0000731	Prax.g_00561	Pram.g_00734
OG0000732	Prax.g_00562	Pram.g_00735
OG0000733	Prax.g_00563	Pram.g_00736
OG0000734	Prax.g_00564	Pram.g_00737
OG0000735	Prax.g_00565	Pram.g_00738
OG0000736	Prax.g_00567	Pram.g_00740
OG0000737	Prax.g_00568	Pram.g_00741
OG0000738	Prax.g_00570	Pram.g_00743
OG0000739	Prax.g_00571	Pram.g_00744
OG0000740	Prax.g_00572	Pram.g_00745
OG0000741	Prax.g_00574	Pram.g_00747
OG0000742	Prax.g_00575	Pram.g_00748
OG0000743	Prax.g_00579	Pram.g_00752
OG0000744	Prax.g_00580	Pram.g_00753
OG0000745	Prax.g_00582	Pram.g_00754
OG0000746	Prax.g_00583	Pram.g_00755
OG0000747	Prax.g_00584	Pram.g_00756
OG0000748	Prax.g_00585	Pram.g_00757
OG0000749	Prax.g_00586	Pram.g_00758
OG0000750	Prax.g_00587	Pram.g_00759
OG0000751	Prax.g_00589	Pram.g_01036
OG0000752	Prax.g_00590	Pram.g_01035
OG0000753	Prax.g_00591	Pram.g_01034
OG0000754	Prax.g_00592	Pram.g_01033
OG0000755	Prax.g_00594	Pram.g_01031
OG0000756	Prax.g_00595	Pram.g_01030
OG0000757	Prax.g_00596	Pram.g_01029
OG0000758	Prax.g_00597	Pram.g_00916
OG0000759	Prax.g_00598	Pram.g_00917
OG0000760	Prax.g_00599	Pram.g_00918
OG0000761	Prax.g_00600	Pram.g_00919
OG0000762	Prax.g_00602	Pram.g_00921
OG0000763	Prax.g_00603	Pram.g_00922
OG0000764	Prax.g_00604	Pram.g_00923
OG0000765	Prax.g_00605	Pram.g_00924
OG0000766	Prax.g_00606	Pram.g_00925
OG0000767	Prax.g_00607	Pram.g_00926
OG0000768	Prax.g_00608	Pram.g_00927
OG0000769	Prax.g_00609	Pram.g_00928
OG0000770	Prax.g_00610	Pram.g_00930
OG0000771	Prax.g_00611	Pram.g_00931
OG0000772	Prax.g_00612	Pram.g_00988
OG0000773	Prax.g_00614	Pram.g_00936
OG0000774	Prax.g_00615	Pram.g_00937
OG0000775	Prax.g_00616	Pram.g_00938
OG0000776	Prax.g_00617	Pram.g_00940
OG0000777	Prax.g_00618	Pram.g_00941
OG0000778	Prax.g_00619	Pram.g_00942
OG0000779	Prax.g_01130	Pram.g_00944
OG0000780	Prax.g_01131	Pram.g_00945
OG0000781	Prax.g_01132	Pram.g_00946
OG0000782	Prax.g_01134	Pram.g_00948
OG0000783	Prax.g_01135	Pram.g_00949
OG0000784	Prax.g_01136	Pram.g_00950
OG0000785	Prax.g_01137	Pram.g_00951
OG0000786	Prax.g_01138	Pram.g_00952
OG0000787	Prax.g_01140	Pram.g_00954
OG0000788	Prax.g_01141	Pram.g_00955
OG0000789	Prax.g_01142	Pram.g_00956
OG0000790	Prax.g_01143	Pram.g_00957
OG0000791	Prax.g_01144	Pram.g_00958
OG0000792	Prax.g_01145	Pram.g_01199
OG0000793	Prax.g_01146	Pram.g_00959
OG0000794	Prax.g_01147	Pram.g_00960
OG0000795	Prax.g_01148	Pram.g_00961
OG0000796	Prax.g_01150	Pram.g_00963
OG0000797	Prax.g_01152	Pram.g_00964
OG0000798	Prax.g_01153	Pram.g_00965
OG0000799	Prax.g_01154	Pram.g_00966
OG0000800	Prax.g_01155	Pram.g_00967
OG0000801	Prax.g_01156	Pram.g_00968
OG0000802	Prax.g_01158	Pram.g_00970
OG0000803	Prax.g_01159	Pram.g_00971
OG0000804	Prax.g_01173	Pram.g_00973
OG0000805	Prax.g_01175	Pram.g_00975
OG0000806	Prax.g_01176	Pram.g_00976
OG0000807	Prax.g_01177	Pram.g_00977
OG0000808	Prax.g_01178	Pram.g_00978
OG0000809	Prax.g_01182	Pram.g_00983
OG0000810	Prax.g_01183	Pram.g_00985
OG0000811	Prax.g_01184	Pram.g_00986
OG0000812	Prax.g_01185	Pram.g_00987
OG0000813	Prax.g_01186	Pram.g_00990
OG0000814	Prax.g_01187	Pram.g_00991
OG0000815	Prax.g_01188	Pram.g_00992
OG0000816	Prax.g_01190	Pram.g_00995
OG0000817	Prax.g_01193	Pram.g_00899
OG0000818	Prax.g_01194	Pram.g_00898
OG0000819	Prax.g_01196	Pram.g_00896
OG0000820	Prax.g_01197	Pram.g_00895
OG0000821	Prax.g_01198	Pram.g_00894
OG0000822	Prax.g_01199	Pram.g_00893
OG0000823	Prax.g_01202	Pram.g_00890
OG0000824	Prax.g_01203	Pram.g_00889
OG0000825	Prax.g_01205	Pram.g_00887
OG0000826	Prax.g_01206	Pram.g_00886
OG0000827	Prax.g_01207	Pram.g_00885
OG0000828	Prax.g_01209	Pram.g_00883
OG0000829	Prax.g_01235	Pram.g_00356
OG0000830	Prax.g_01245	Pram.g_00683
OG0000831	Prax.g_01248	Pram.g_01188
OG0000832	Prax.g_01249	Pram.g_00579
OG0000833	Prax.g_01256	Pram.g_01208
OG0000834	Prax.g_00126	Pram.g_01182
OG0000835	Prax.g_00130	Pram.g_00335
OG0000836	Prax.g_00132	Pram.g_01201
OG0000837	Prax.g_00146	Pram.g_01469
OG0000838	Prax.g_00162	Pram.g_01547
OG0000839	Prax.g_00163	Pram.g_01548
OG0000840	Prax.g_00168	Pram.g_00690
OG0000841	Prax.g_00181	Pram.g_01162
OG0000842	Prax.g_00185	Pram.g_01156
OG0000843	Prax.g_00187	Pram.g_01154
OG0000844	Prax.g_00188	Pram.g_01153
OG0000845	Prax.g_00189	Pram.g_01152
OG0000846	Prax.g_00190	Pram.g_01151
OG0000847	Prax.g_00191	Pram.g_01150
OG0000848	Prax.g_00192	Pram.g_01149
OG0000849	Prax.g_00193	Pram.g_01148
OG0000850	Prax.g_00194	Pram.g_01147
OG0000851	Prax.g_00196	Pram.g_01144
OG0000852	Prax.g_00199	Pram.g_01141
OG0000853	Prax.g_00201	Pram.g_01139
OG0000854	Prax.g_00202	Pram.g_01137
OG0000855	Prax.g_00203	Pram.g_01136
OG0000856	Prax.g_00204	Pram.g_01135
OG0000857	Prax.g_00205	Pram.g_01134
OG0000858	Prax.g_00207	Pram.g_01131
OG0000859	Prax.g_00208	Pram.g_01130
OG0000860	Prax.g_00209	Pram.g_01129
OG0000861	Prax.g_00210	Pram.g_01128
OG0000862	Prax.g_00211	Pram.g_01127
OG0000863	Prax.g_00212	Pram.g_01125
OG0000864	Prax.g_00213	Pram.g_01124
OG0000865	Prax.g_00214	Pram.g_01123
OG0000866	Prax.g_00215	Pram.g_01122
OG0000867	Prax.g_00218	Pram.g_01119
OG0000868	Prax.g_00220	Pram.g_01118
OG0000869	Prax.g_00221	Pram.g_01117
OG0000870	Prax.g_00222	Pram.g_01114
OG0000871	Prax.g_00223	Pram.g_01113
OG0000872	Prax.g_00224	Pram.g_01111
OG0000873	Prax.g_00225	Pram.g_01110
OG0000874	Prax.g_00226	Pram.g_01109
OG0000875	Prax.g_00227	Pram.g_01107
OG0000876	Prax.g_00229	Pram.g_01105
OG0000877	Prax.g_00230	Pram.g_01104
OG0000878	Prax.g_00231	Pram.g_01103
OG0000879	Prax.g_00232	Pram.g_01102
OG0000880	Prax.g_00233	Pram.g_01101
OG0000881	Prax.g_00234	Pram.g_01100
OG0000882	Prax.g_00235	Pram.g_01099
OG0000883	Prax.g_00236	Pram.g_01098
OG0000884	Prax.g_00237	Pram.g_01097
OG0000885	Prax.g_00238	Pram.g_01096
OG0000886	Prax.g_00239	Pram.g_01095
OG0000887	Prax.g_00240	Pram.g_01094
OG0000888	Prax.g_00241	Pram.g_01093
OG0000889	Prax.g_00242	Pram.g_01092
OG0000890	Prax.g_00243	Pram.g_01091
OG0000891	Prax.g_00244	Pram.g_01090
OG0000892	Prax.g_00245	Pram.g_01089
OG0000893	Prax.g_00246	Pram.g_01088
OG0000894	Prax.g_00248	Pram.g_01087
OG0000895	Prax.g_00249	Pram.g_01086
OG0000896	Prax.g_00251	Pram.g_01084
OG0000897	Prax.g_00252	Pram.g_01083
OG0000898	Prax.g_00253	Pram.g_01082
OG0000899	Prax.g_00254	Pram.g_01081
OG0000900	Prax.g_00256	Pram.g_00570
OG0000901	Prax.g_01928	Pram.g_01569
OG0000902	Prax.g_01910	Pram.g_01219
OG0000903	Prax.g_01909	Pram.g_01220
OG0000904	Prax.g_01908	Pram.g_01221
OG0000905	Prax.g_01907	Pram.g_01222
OG0000906	Prax.g_01906	Pram.g_01223
OG0000907	Prax.g_01904	Pram.g_01225
OG0000908	Prax.g_01903	Pram.g_01226
OG0000909	Prax.g_01902	Pram.g_01227
OG0000910	Prax.g_01901	Pram.g_01228
OG0000911	Prax.g_01900	Pram.g_01229
OG0000912	Prax.g_01897	Pram.g_01232
OG0000913	Prax.g_01896	Pram.g_01233
OG0000914	Prax.g_01895	Pram.g_01234
OG0000915	Prax.g_01893	Pram.g_01236
OG0000916	Prax.g_01892	Pram.g_01237
OG0000917	Prax.g_01891	Pram.g_01238
OG0000918	Prax.g_01890	Pram.g_01239
OG0000919	Prax.g_01889	Pram.g_01240
OG0000920	Prax.g_01888	Pram.g_01241
OG0000921	Prax.g_01886	Pram.g_01244
OG0000922	Prax.g_01885	Pram.g_01245
OG0000923	Prax.g_01881	Pram.g_01478
OG0000924	Prax.g_01880	Pram.g_01477
OG0000925	Prax.g_01877	Pram.g_01475
OG0000926	Prax.g_01876	Pram.g_01271
OG0000927	Prax.g_01875	Pram.g_01198
OG0000928	Prax.g_01873	Pram.g_01281
OG0000929	Prax.g_01871	Pram.g_01183
OG0000930	Prax.g_01869	Pram.g_01165
OG0000931	Prax.g_01868	Pram.g_00874
OG0000932	Prax.g_01865	Pram.g_01542
OG0000933	Prax.g_01861	Pram.g_01466
OG0000934	Prax.g_01860	Pram.g_01465
OG0000935	Prax.g_01859	Pram.g_01464
OG0000936	Prax.g_01858	Pram.g_01463
OG0000937	Prax.g_01857	Pram.g_01462
OG0000938	Prax.g_01856	Pram.g_01461
OG0000939	Prax.g_01855	Pram.g_01460
OG0000940	Prax.g_01854	Pram.g_01458
OG0000941	Prax.g_01853	Pram.g_01457
OG0000942	Prax.g_01852	Pram.g_01456
OG0000943	Prax.g_01851	Pram.g_01455
OG0000944	Prax.g_01850	Pram.g_01454
OG0000945	Prax.g_01849	Pram.g_01453
OG0000946	Prax.g_01848	Pram.g_01452
OG0000947	Prax.g_01847	Pram.g_01451
OG0000948	Prax.g_01846	Pram.g_01450
OG0000949	Prax.g_01845	Pram.g_01449
OG0000950	Prax.g_01780	Pram.g_01815
OG0000951	Prax.g_01751	Pram.g_01398
OG0000952	Prax.g_01750	Pram.g_01397
OG0000953	Prax.g_01749	Pram.g_01396
OG0000954	Prax.g_01748	Pram.g_01395
OG0000955	Prax.g_01747	Pram.g_01394
OG0000956	Prax.g_01745	Pram.g_01392
OG0000957	Prax.g_01744	Pram.g_01391
OG0000958	Prax.g_01743	Pram.g_01390
OG0000959	Prax.g_01742	Pram.g_01389
OG0000960	Prax.g_01741	Pram.g_01388
OG0000961	Prax.g_01740	Pram.g_01387
OG0000962	Prax.g_01739	Pram.g_01386
OG0000963	Prax.g_01738	Pram.g_01385
OG0000964	Prax.g_01737	Pram.g_01384
OG0000965	Prax.g_01735	Pram.g_01383
OG0000966	Prax.g_01734	Pram.g_01382
OG0000967	Prax.g_01726	Pram.g_01376
OG0000968	Prax.g_01725	Pram.g_01375
OG0000969	Prax.g_01724	Pram.g_01374
OG0000970	Prax.g_01723	Pram.g_01373
OG0000971	Prax.g_01722	Pram.g_01372
OG0000972	Prax.g_01721	Pram.g_01371
OG0000973	Prax.g_01719	Pram.g_01369
OG0000974	Prax.g_01718	Pram.g_01368
OG0000975	Prax.g_01717	Pram.g_01367
OG0000976	Prax.g_01716	Pram.g_01366
OG0000977	Prax.g_01715	Pram.g_01365
OG0000978	Prax.g_01714	Pram.g_01364
OG0000979	Prax.g_01713	Pram.g_01363
OG0000980	Prax.g_01712	Pram.g_01362
OG0000981	Prax.g_01711	Pram.g_01361
OG0000982	Prax.g_01710	Pram.g_01360
OG0000983	Prax.g_01709	Pram.g_01359
OG0000984	Prax.g_01705	Pram.g_01355
OG0000985	Prax.g_01704	Pram.g_01354
OG0000986	Prax.g_01703	Pram.g_01353
OG0000987	Prax.g_01701	Pram.g_01351
OG0000988	Prax.g_01700	Pram.g_01350
OG0000989	Prax.g_01699	Pram.g_01349
OG0000990	Prax.g_01698	Pram.g_01348
OG0000991	Prax.g_01697	Pram.g_01347
OG0000992	Prax.g_01696	Pram.g_01346
OG0000993	Prax.g_01695	Pram.g_01345
OG0000994	Prax.g_01694	Pram.g_01344
OG0000995	Prax.g_01693	Pram.g_01343
OG0000996	Prax.g_01692	Pram.g_01342
OG0000997	Prax.g_01690	Pram.g_01340
OG0000998	Prax.g_01687	Pram.g_01333
OG0000999	Prax.g_01685	Pram.g_01331
OG0001000	Prax.g_01684	Pram.g_01330
OG0001001	Prax.g_01683	Pram.g_01328
OG0001002	Prax.g_01681	Pram.g_01326
OG0001003	Prax.g_01680	Pram.g_01325
OG0001004	Prax.g_01679	Pram.g_01324
OG0001005	Prax.g_01678	Pram.g_01323
OG0001006	Prax.g_01676	Pram.g_01321
OG0001007	Prax.g_01675	Pram.g_01320
OG0001008	Prax.g_01674	Pram.g_01319
OG0001009	Prax.g_01673	Pram.g_01318
OG0001010	Prax.g_01672	Pram.g_01317
OG0001011	Prax.g_01671	Pram.g_01315
OG0001012	Prax.g_01670	Pram.g_01314
OG0001013	Prax.g_01669	Pram.g_01313
OG0001014	Prax.g_01668	Pram.g_01312
OG0001015	Prax.g_01667	Pram.g_01311
OG0001016	Prax.g_01666	Pram.g_01310
OG0001017	Prax.g_01665	Pram.g_01309
OG0001018	Prax.g_01664	Pram.g_01308
OG0001019	Prax.g_01663	Pram.g_01307
OG0001020	Prax.g_01662	Pram.g_01306
OG0001021	Prax.g_01661	Pram.g_01305
OG0001022	Prax.g_01660	Pram.g_01304
OG0001023	Prax.g_01659	Pram.g_01303
OG0001024	Prax.g_01657	Pram.g_01301
OG0001025	Prax.g_01656	Pram.g_01300
OG0001026	Prax.g_01655	Pram.g_01299
OG0001027	Prax.g_01654	Pram.g_01298
OG0001028	Prax.g_01653	Pram.g_01296
OG0001029	Prax.g_01652	Pram.g_01295
OG0001030	Prax.g_01649	Pram.g_01292
OG0001031	Prax.g_01648	Pram.g_01291
OG0001032	Prax.g_01640	Pram.g_01577
OG0001033	Prax.g_01633	Pram.g_00567
OG0001034	Prax.g_01605	Pram.g_00824
OG0001035	Prax.g_01565	Pram.g_01625
OG0001036	Prax.g_01564	Pram.g_01626
OG0001037	Prax.g_01558	Pram.g_01633
OG0001038	Prax.g_01557	Pram.g_01634
OG0001039	Prax.g_01556	Pram.g_01635
OG0001040	Prax.g_01555	Pram.g_01636
OG0001041	Prax.g_01553	Pram.g_01638
OG0001042	Prax.g_01552	Pram.g_01639
OG0001043	Prax.g_01551	Pram.g_01640
OG0001044	Prax.g_01550	Pram.g_01641
OG0001045	Prax.g_01549	Pram.g_01642
OG0001046	Prax.g_01548	Pram.g_01644
OG0001047	Prax.g_01547	Pram.g_01645
OG0001048	Prax.g_01545	Pram.g_01646
OG0001049	Prax.g_01544	Pram.g_01647
OG0001050	Prax.g_01543	Pram.g_01648
OG0001051	Prax.g_01542	Pram.g_01649
OG0001052	Prax.g_01541	Pram.g_01650
OG0001053	Prax.g_01540	Pram.g_01651
OG0001054	Prax.g_01539	Pram.g_01652
OG0001055	Prax.g_01538	Pram.g_01653
OG0001056	Prax.g_01537	Pram.g_01654
OG0001057	Prax.g_01535	Pram.g_01656
OG0001058	Prax.g_01534	Pram.g_01657
OG0001059	Prax.g_01533	Pram.g_01658
OG0001060	Prax.g_01532	Pram.g_01659
OG0001061	Prax.g_01531	Pram.g_01660
OG0001062	Prax.g_01530	Pram.g_01662
OG0001063	Prax.g_01529	Pram.g_01663
OG0001064	Prax.g_01528	Pram.g_01664
OG0001065	Prax.g_01527	Pram.g_01665
OG0001066	Prax.g_01526	Pram.g_01666
OG0001067	Prax.g_01525	Pram.g_01667
OG0001068	Prax.g_01524	Pram.g_01668
OG0001069	Prax.g_01521	Pram.g_01671
OG0001070	Prax.g_01519	Pram.g_01673
OG0001071	Prax.g_01518	Pram.g_01674
OG0001072	Prax.g_01517	Pram.g_01675
OG0001073	Prax.g_01516	Pram.g_01676
OG0001074	Prax.g_01515	Pram.g_01677
OG0001075	Prax.g_01513	Pram.g_01679
OG0001076	Prax.g_01511	Pram.g_01681
OG0001077	Prax.g_01510	Pram.g_01682
OG0001078	Prax.g_01509	Pram.g_01683
OG0001079	Prax.g_01508	Pram.g_01684
OG0001080	Prax.g_01507	Pram.g_01685
OG0001081	Prax.g_01506	Pram.g_01686
OG0001082	Prax.g_01505	Pram.g_01687
OG0001083	Prax.g_01504	Pram.g_01688
OG0001084	Prax.g_01503	Pram.g_01689
OG0001085	Prax.g_01502	Pram.g_01690
OG0001086	Prax.g_01262	Pram.g_01695
OG0001087	Prax.g_01263	Pram.g_01697
OG0001088	Prax.g_01264	Pram.g_01698
OG0001089	Prax.g_01266	Pram.g_01701
OG0001090	Prax.g_01267	Pram.g_01702
OG0001091	Prax.g_01268	Pram.g_01703
OG0001092	Prax.g_01269	Pram.g_01704
OG0001093	Prax.g_01270	Pram.g_01705
OG0001094	Prax.g_01271	Pram.g_01706
OG0001095	Prax.g_01272	Pram.g_01707
OG0001096	Prax.g_01273	Pram.g_01708
OG0001097	Prax.g_01274	Pram.g_01709
OG0001098	Prax.g_01275	Pram.g_01710
OG0001099	Prax.g_01276	Pram.g_01711
OG0001100	Prax.g_01277	Pram.g_01712
OG0001101	Prax.g_01278	Pram.g_01713
OG0001102	Prax.g_01281	Pram.g_01717
OG0001103	Prax.g_01282	Pram.g_01718
OG0001104	Prax.g_01283	Pram.g_01722
OG0001105	Prax.g_01285	Pram.g_01720
OG0001106	Prax.g_01287	Pram.g_01716
OG0001107	Prax.g_01288	Pram.g_01715
OG0001108	Prax.g_01289	Pram.g_01714
OG0001109	Prax.g_01296	Pram.g_01727
OG0001110	Prax.g_01298	Pram.g_01729
OG0001111	Prax.g_01299	Pram.g_01730
OG0001112	Prax.g_01300	Pram.g_01731
OG0001113	Prax.g_01301	Pram.g_01732
OG0001114	Prax.g_01302	Pram.g_01733
OG0001115	Prax.g_01303	Pram.g_01734
OG0001116	Prax.g_01304	Pram.g_01735
OG0001117	Prax.g_01305	Pram.g_01736
OG0001118	Prax.g_01306	Pram.g_01737
OG0001119	Prax.g_01307	Pram.g_01738
OG0001120	Prax.g_01308	Pram.g_01739
OG0001121	Prax.g_01309	Pram.g_01740
OG0001122	Prax.g_01310	Pram.g_01741
OG0001123	Prax.g_01311	Pram.g_01742
OG0001124	Prax.g_01312	Pram.g_01743
OG0001125	Prax.g_01313	Pram.g_01744
OG0001126	Prax.g_01314	Pram.g_01745
OG0001127	Prax.g_01315	Pram.g_01746
OG0001128	Prax.g_01316	Pram.g_01747
OG0001129	Prax.g_01317	Pram.g_01748
OG0001130	Prax.g_01318	Pram.g_01749
OG0001131	Prax.g_01319	Pram.g_01750
OG0001132	Prax.g_01320	Pram.g_01751
OG0001133	Prax.g_01321	Pram.g_01752
OG0001134	Prax.g_01322	Pram.g_01753
OG0001135	Prax.g_01323	Pram.g_01754
OG0001136	Prax.g_01324	Pram.g_01755
OG0001137	Prax.g_01325	Pram.g_01756
OG0001138	Prax.g_01326	Pram.g_01757
OG0001139	Prax.g_01327	Pram.g_01758
OG0001140	Prax.g_01328	Pram.g_01759
OG0001141	Prax.g_01330	Pram.g_01761
OG0001142	Prax.g_01331	Pram.g_01762
OG0001143	Prax.g_01332	Pram.g_01763
OG0001144	Prax.g_01334	Pram.g_01765
OG0001145	Prax.g_01336	Pram.g_01767
OG0001146	Prax.g_01337	Pram.g_01768
OG0001147	Prax.g_01339	Pram.g_01771
OG0001148	Prax.g_01340	Pram.g_01772
OG0001149	Prax.g_01341	Pram.g_01773
OG0001150	Prax.g_01344	Pram.g_01776
OG0001151	Prax.g_01345	Pram.g_01777
OG0001152	Prax.g_01346	Pram.g_01778
OG0001153	Prax.g_01347	Pram.g_01779
OG0001154	Prax.g_01348	Pram.g_01780
OG0001155	Prax.g_01349	Pram.g_01781
OG0001156	Prax.g_01350	Pram.g_01782
OG0001157	Prax.g_01352	Pram.g_01784
OG0001158	Prax.g_01353	Pram.g_01786
OG0001159	Prax.g_01354	Pram.g_01787
OG0001160	Prax.g_01355	Pram.g_01788
OG0001161	Prax.g_01358	Pram.g_01793
OG0001162	Prax.g_01359	Pram.g_01794
OG0001163	Prax.g_01360	Pram.g_01795
OG0001164	Prax.g_01361	Pram.g_01796
OG0001165	Prax.g_01362	Pram.g_01797
OG0001166	Prax.g_01363	Pram.g_01798
OG0001167	Prax.g_01364	Pram.g_01799
OG0001168	Prax.g_01366	Pram.g_01801
OG0001169	Prax.g_01367	Pram.g_01802
OG0001170	Prax.g_01369	Pram.g_01806
OG0001171	Prax.g_01370	Pram.g_01807
OG0001172	Prax.g_01371	Pram.g_01808
OG0001173	Prax.g_01373	Pram.g_01810
OG0001174	Prax.g_01375	Pram.g_01812
OG0001175	Prax.g_01377	Pram.g_01814
