Orthogroup	Prai	Syah
OG0000584	Prai.g_00638	Syah.g_01977
OG0000585	Prai.g_00640	Syah.g_01975
OG0000586	Prai.g_00641	Syah.g_01974
OG0000587	Prai.g_00642	Syah.g_01972
OG0000588	Prai.g_00646	Syah.g_01966
OG0000589	Prai.g_00650	Syah.g_01962
OG0000590	Prai.g_00651	Syah.g_01961
OG0000591	Prai.g_00654	Syah.g_01954
OG0000592	Prai.g_00655	Syah.g_01953
OG0000593	Prai.g_00661	Syah.g_01939
OG0000594	Prai.g_00662	Syah.g_01938
OG0000595	Prai.g_00663	Syah.g_01937
OG0000596	Prai.g_00667	Syah.g_01932
OG0000597	Prai.g_00669	Syah.g_01929
OG0000598	Prai.g_00670	Syah.g_01928
OG0000599	Prai.g_00673	Syah.g_01925
OG0000600	Prai.g_00674	Syah.g_01924
OG0000601	Prai.g_00675	Syah.g_01923
OG0000602	Prai.g_00677	Syah.g_01917
OG0000603	Prai.g_00678	Syah.g_01916
OG0000604	Prai.g_00679	Syah.g_01913
OG0000605	Prai.g_00680	Syah.g_01825
OG0000606	Prai.g_00683	Syah.g_01485
OG0000607	Prai.g_00686	Syah.g_01489
OG0000608	Prai.g_00687	Syah.g_01490
OG0000609	Prai.g_00688	Syah.g_01492
OG0000610	Prai.g_00693	Syah.g_01499
OG0000611	Prai.g_00696	Syah.g_01502
OG0000612	Prai.g_00697	Syah.g_01503
OG0000613	Prai.g_00702	Syah.g_00147
OG0000614	Prai.g_00721	Syah.g_02004
OG0000615	Prai.g_00729	Syah.g_01814
OG0000616	Prai.g_00732	Syah.g_00389
OG0000617	Prai.g_00754	Syah.g_01722
OG0000618	Prai.g_00755	Syah.g_01721
OG0000619	Prai.g_00756	Syah.g_01720
OG0000620	Prai.g_00759	Syah.g_01713
OG0000621	Prai.g_00760	Syah.g_01712
OG0000622	Prai.g_00761	Syah.g_01711
OG0000623	Prai.g_00762	Syah.g_01710
OG0000624	Prai.g_00763	Syah.g_01708
OG0000625	Prai.g_00764	Syah.g_01707
OG0000626	Prai.g_00765	Syah.g_01706
OG0000627	Prai.g_00766	Syah.g_01569
OG0000628	Prai.g_00767	Syah.g_01570
OG0000629	Prai.g_00768	Syah.g_01573
OG0000630	Prai.g_00771	Syah.g_01577
OG0000631	Prai.g_00857	Syah.g_01582
OG0000632	Prai.g_00856	Syah.g_01583
OG0000633	Prai.g_00855	Syah.g_01584
OG0000634	Prai.g_00852	Syah.g_01783
OG0000635	Prai.g_00851	Syah.g_01782
OG0000636	Prai.g_00849	Syah.g_01780
OG0000637	Prai.g_00847	Syah.g_01778
OG0000638	Prai.g_00846	Syah.g_01777
OG0000639	Prai.g_00845	Syah.g_01776
OG0000640	Prai.g_00844	Syah.g_01775
OG0000641	Prai.g_00839	Syah.g_01771
OG0000642	Prai.g_00838	Syah.g_01770
OG0000643	Prai.g_00837	Syah.g_01768
OG0000644	Prai.g_00836	Syah.g_01767
OG0000645	Prai.g_00835	Syah.g_01765
OG0000646	Prai.g_00833	Syah.g_01762
OG0000647	Prai.g_00832	Syah.g_01760
OG0000648	Prai.g_00830	Syah.g_01757
OG0000649	Prai.g_00829	Syah.g_01756
OG0000650	Prai.g_00828	Syah.g_01755
OG0000651	Prai.g_00827	Syah.g_01754
OG0000652	Prai.g_00826	Syah.g_01753
OG0000653	Prai.g_00824	Syah.g_01751
OG0000654	Prai.g_00823	Syah.g_01750
OG0000655	Prai.g_00822	Syah.g_01749
OG0000656	Prai.g_00819	Syah.g_01746
OG0000657	Prai.g_00811	Syah.g_02083
OG0000658	Prai.g_00810	Syah.g_02086
OG0000659	Prai.g_00809	Syah.g_02087
OG0000660	Prai.g_00805	Syah.g_02091
OG0000661	Prai.g_00803	Syah.g_02093
OG0000662	Prai.g_00801	Syah.g_02095
OG0000663	Prai.g_00799	Syah.g_02098
OG0000664	Prai.g_00798	Syah.g_02099
OG0000665	Prai.g_00794	Syah.g_01895
OG0000666	Prai.g_00793	Syah.g_01826
OG0000667	Prai.g_00789	Syah.g_00714
OG0000668	Prai.g_01060	Syah.g_01680
OG0000669	Prai.g_01054	Syah.g_01520
OG0000670	Prai.g_01052	Syah.g_02352
OG0000671	Prai.g_01050	Syah.g_01524
OG0000672	Prai.g_01048	Syah.g_01527
OG0000673	Prai.g_01045	Syah.g_01530
OG0000674	Prai.g_01043	Syah.g_01532
OG0000675	Prai.g_01042	Syah.g_01533
OG0000676	Prai.g_01040	Syah.g_01535
OG0000677	Prai.g_01039	Syah.g_01536
OG0000678	Prai.g_01037	Syah.g_01821
OG0000679	Prai.g_01033	Syah.g_01812
OG0000680	Prai.g_01032	Syah.g_01811
OG0000681	Prai.g_01030	Syah.g_01808
OG0000682	Prai.g_01029	Syah.g_01807
OG0000683	Prai.g_01028	Syah.g_01806
OG0000684	Prai.g_01027	Syah.g_01802
OG0000685	Prai.g_01025	Syah.g_01800
OG0000686	Prai.g_01024	Syah.g_01799
OG0000687	Prai.g_01023	Syah.g_01798
OG0000688	Prai.g_01020	Syah.g_01793
OG0000689	Prai.g_01019	Syah.g_01791
OG0000690	Prai.g_01018	Syah.g_01790
OG0000691	Prai.g_01017	Syah.g_01789
OG0000692	Prai.g_01015	Syah.g_01788
OG0000693	Prai.g_01014	Syah.g_01787
OG0000694	Prai.g_01013	Syah.g_01786
OG0000695	Prai.g_01011	Syah.g_01586
OG0000696	Prai.g_01010	Syah.g_01587
OG0000697	Prai.g_01009	Syah.g_01589
OG0000698	Prai.g_01006	Syah.g_01592
OG0000699	Prai.g_01005	Syah.g_01594
OG0000700	Prai.g_01004	Syah.g_01595
OG0000701	Prai.g_01003	Syah.g_01596
OG0000702	Prai.g_01001	Syah.g_01604
OG0000703	Prai.g_01000	Syah.g_01605
OG0000704	Prai.g_00999	Syah.g_01608
OG0000705	Prai.g_00995	Syah.g_01614
OG0000706	Prai.g_00994	Syah.g_01615
OG0000707	Prai.g_00993	Syah.g_01616
OG0000708	Prai.g_00992	Syah.g_01619
OG0000709	Prai.g_00988	Syah.g_01627
OG0000710	Prai.g_00985	Syah.g_01631
OG0000711	Prai.g_00968	Syah.g_01661
OG0000712	Prai.g_00966	Syah.g_01662
OG0000713	Prai.g_00965	Syah.g_01663
OG0000714	Prai.g_00964	Syah.g_01665
OG0000715	Prai.g_00962	Syah.g_01667
OG0000716	Prai.g_00960	Syah.g_01671
OG0000717	Prai.g_00959	Syah.g_01672
OG0000718	Prai.g_00948	Syah.g_01676
OG0000719	Prai.g_00946	Syah.g_01678
OG0000720	Prai.g_00938	Syah.g_01691
OG0000721	Prai.g_00936	Syah.g_01693
OG0000722	Prai.g_00935	Syah.g_01694
OG0000723	Prai.g_00932	Syah.g_01704
OG0000724	Prai.g_00923	Syah.g_02036
OG0000725	Prai.g_00917	Syah.g_02027
OG0000726	Prai.g_00916	Syah.g_02026
OG0000727	Prai.g_00915	Syah.g_02025
OG0000728	Prai.g_00913	Syah.g_02023
OG0000729	Prai.g_01109	Syah.g_00263
OG0000730	Prai.g_01113	Syah.g_00855
OG0000731	Prai.g_01117	Syah.g_00867
OG0000732	Prai.g_01126	Syah.g_00319
OG0000733	Prai.g_01144	Syah.g_00473
OG0000734	Prai.g_01157	Syah.g_02545
OG0000735	Prai.g_01159	Syah.g_02178
OG0000736	Prai.g_01160	Syah.g_02177
OG0000737	Prai.g_01161	Syah.g_02176
OG0000738	Prai.g_01165	Syah.g_02170
OG0000739	Prai.g_01166	Syah.g_02165
OG0000740	Prai.g_01167	Syah.g_02164
OG0000741	Prai.g_01168	Syah.g_02161
OG0000742	Prai.g_01170	Syah.g_02159
OG0000743	Prai.g_01172	Syah.g_02157
OG0000744	Prai.g_01173	Syah.g_02156
OG0000745	Prai.g_01174	Syah.g_02154
OG0000746	Prai.g_01176	Syah.g_02151
OG0000747	Prai.g_01177	Syah.g_02150
OG0000748	Prai.g_01180	Syah.g_02140
OG0000749	Prai.g_01181	Syah.g_02138
OG0000750	Prai.g_01182	Syah.g_02137
OG0000751	Prai.g_01184	Syah.g_02130
OG0000752	Prai.g_01186	Syah.g_02128
OG0000753	Prai.g_01189	Syah.g_02125
OG0000754	Prai.g_01192	Syah.g_01431
OG0000755	Prai.g_01196	Syah.g_01423
OG0000756	Prai.g_01197	Syah.g_01422
OG0000757	Prai.g_01204	Syah.g_01415
OG0000758	Prai.g_01205	Syah.g_01414
OG0000759	Prai.g_01206	Syah.g_01413
OG0000760	Prai.g_01207	Syah.g_01412
OG0000761	Prai.g_01208	Syah.g_01411
OG0000762	Prai.g_01209	Syah.g_01409
OG0000763	Prai.g_01211	Syah.g_01407
OG0000764	Prai.g_01212	Syah.g_01406
OG0000765	Prai.g_01221	Syah.g_01392
OG0000766	Prai.g_01222	Syah.g_01391
OG0000767	Prai.g_01224	Syah.g_01389
OG0000768	Prai.g_01225	Syah.g_01388
OG0000769	Prai.g_01227	Syah.g_01386
OG0000770	Prai.g_01229	Syah.g_01383
OG0000771	Prai.g_01238	Syah.g_02042
OG0000772	Prai.g_01310	Syah.g_01351
OG0000773	Prai.g_01325	Syah.g_02187
OG0000774	Prai.g_01327	Syah.g_02191
OG0000775	Prai.g_01330	Syah.g_02193
OG0000776	Prai.g_01331	Syah.g_02194
OG0000777	Prai.g_01332	Syah.g_02195
OG0000778	Prai.g_01333	Syah.g_02196
OG0000779	Prai.g_01337	Syah.g_02201
OG0000780	Prai.g_01338	Syah.g_02205
OG0000781	Prai.g_01341	Syah.g_02209
OG0000782	Prai.g_01342	Syah.g_02210
OG0000783	Prai.g_01343	Syah.g_02211
OG0000784	Prai.g_01344	Syah.g_02212
OG0000785	Prai.g_01346	Syah.g_02214
OG0000786	Prai.g_01348	Syah.g_01171
OG0000787	Prai.g_01349	Syah.g_01170
OG0000788	Prai.g_01358	Syah.g_01922
OG0000789	Prai.g_01360	Syah.g_01556
OG0000790	Prai.g_01375	Syah.g_00981
OG0000791	Prai.g_01377	Syah.g_00980
OG0000792	Prai.g_01378	Syah.g_00979
OG0000793	Prai.g_01381	Syah.g_00974
OG0000794	Prai.g_01382	Syah.g_00973
OG0000795	Prai.g_01383	Syah.g_00972
OG0000796	Prai.g_01387	Syah.g_00968
OG0000797	Prai.g_01388	Syah.g_00967
OG0000799	Prai.g_01445	Syah.g_01326
OG0000800	Prai.g_01446	Syah.g_01325
OG0000801	Prai.g_01447	Syah.g_01324
OG0000802	Prai.g_01449	Syah.g_01320
OG0000803	Prai.g_01451	Syah.g_01315
OG0000804	Prai.g_01452	Syah.g_01312
OG0000805	Prai.g_01454	Syah.g_01303
OG0000806	Prai.g_01456	Syah.g_01301
OG0000807	Prai.g_01457	Syah.g_01299
OG0000808	Prai.g_01458	Syah.g_01298
OG0000809	Prai.g_01461	Syah.g_01295
OG0000810	Prai.g_01462	Syah.g_01294
OG0000811	Prai.g_01466	Syah.g_01286
OG0000812	Prai.g_01468	Syah.g_01284
OG0000813	Prai.g_01469	Syah.g_01283
OG0000814	Prai.g_01471	Syah.g_01281
OG0000815	Prai.g_01472	Syah.g_01280
OG0000816	Prai.g_01474	Syah.g_01279
OG0000817	Prai.g_01475	Syah.g_01278
OG0000818	Prai.g_01480	Syah.g_01272
OG0000819	Prai.g_01481	Syah.g_01271
OG0000820	Prai.g_01482	Syah.g_01270
OG0000821	Prai.g_01485	Syah.g_01265
OG0000822	Prai.g_01486	Syah.g_01263
OG0000823	Prai.g_01487	Syah.g_01262
OG0000824	Prai.g_01490	Syah.g_01258
OG0000825	Prai.g_01491	Syah.g_01257
OG0000826	Prai.g_01492	Syah.g_01256
OG0000827	Prai.g_01493	Syah.g_01254
OG0000828	Prai.g_01496	Syah.g_01251
OG0000829	Prai.g_01497	Syah.g_01250
OG0000830	Prai.g_01498	Syah.g_01249
OG0000831	Prai.g_01500	Syah.g_01247
OG0000832	Prai.g_01505	Syah.g_02311
OG0000833	Prai.g_01514	Syah.g_02322
OG0000834	Prai.g_01515	Syah.g_02324
OG0000835	Prai.g_01516	Syah.g_02325
OG0000836	Prai.g_01517	Syah.g_02329
OG0000837	Prai.g_01518	Syah.g_02330
OG0000838	Prai.g_01520	Syah.g_02334
OG0000839	Prai.g_01521	Syah.g_02335
OG0000840	Prai.g_01522	Syah.g_02336
OG0000841	Prai.g_01523	Syah.g_02337
OG0000842	Prai.g_01524	Syah.g_02338
OG0000843	Prai.g_01525	Syah.g_02339
OG0000844	Prai.g_01526	Syah.g_02341
OG0000845	Prai.g_01527	Syah.g_02342
OG0000846	Prai.g_01528	Syah.g_02343
OG0000847	Prai.g_01529	Syah.g_02344
OG0000848	Prai.g_01530	Syah.g_02346
OG0000849	Prai.g_01531	Syah.g_02347
OG0000850	Prai.g_01533	Syah.g_02349
OG0000851	Prai.g_01534	Syah.g_02359
OG0000852	Prai.g_01535	Syah.g_02360
OG0000853	Prai.g_01539	Syah.g_02364
OG0000854	Prai.g_01541	Syah.g_02366
OG0000855	Prai.g_01542	Syah.g_02367
OG0000856	Prai.g_01558	Syah.g_01951
OG0000857	Prai.g_01597	Syah.g_01761
OG0000858	Prai.g_01632	Syah.g_02373
OG0000859	Prai.g_01633	Syah.g_02374
OG0000860	Prai.g_01640	Syah.g_02386
OG0000861	Prai.g_01641	Syah.g_02387
OG0000862	Prai.g_01642	Syah.g_02389
OG0000863	Prai.g_01644	Syah.g_02391
OG0000864	Prai.g_01645	Syah.g_02392
OG0000865	Prai.g_01646	Syah.g_02396
OG0000866	Prai.g_01647	Syah.g_02397
OG0000867	Prai.g_01648	Syah.g_02398
OG0000868	Prai.g_01649	Syah.g_02401
OG0000869	Prai.g_01653	Syah.g_02406
OG0000870	Prai.g_01658	Syah.g_02411
OG0000871	Prai.g_01659	Syah.g_02412
OG0000872	Prai.g_01660	Syah.g_02421
OG0000873	Prai.g_01663	Syah.g_02424
OG0000874	Prai.g_01666	Syah.g_02420
OG0000875	Prai.g_01667	Syah.g_02426
OG0000876	Prai.g_01668	Syah.g_02250
OG0000877	Prai.g_01670	Syah.g_02254
OG0000878	Prai.g_01671	Syah.g_02255
OG0000879	Prai.g_01672	Syah.g_02256
OG0000880	Prai.g_01673	Syah.g_02257
OG0000881	Prai.g_01677	Syah.g_02262
OG0000882	Prai.g_01682	Syah.g_02267
OG0000883	Prai.g_01683	Syah.g_02270
OG0000884	Prai.g_01685	Syah.g_02272
OG0000885	Prai.g_01686	Syah.g_02273
OG0000886	Prai.g_01687	Syah.g_02274
OG0000887	Prai.g_01688	Syah.g_02275
OG0000888	Prai.g_01690	Syah.g_02277
OG0000889	Prai.g_01692	Syah.g_02279
OG0000890	Prai.g_01693	Syah.g_02284
OG0000891	Prai.g_01694	Syah.g_02285
OG0000892	Prai.g_01696	Syah.g_02288
OG0000893	Prai.g_01701	Syah.g_00684
OG0000894	Prai.g_01703	Syah.g_00690
OG0000895	Prai.g_01706	Syah.g_00694
OG0000896	Prai.g_01707	Syah.g_00695
OG0000897	Prai.g_01709	Syah.g_00697
OG0000898	Prai.g_01710	Syah.g_00698
OG0000899	Prai.g_01711	Syah.g_00699
OG0000900	Prai.g_01712	Syah.g_00700
OG0000901	Prai.g_01715	Syah.g_00705
OG0000902	Prai.g_01717	Syah.g_00707
OG0000903	Prai.g_01720	Syah.g_00739
OG0000904	Prai.g_01722	Syah.g_00734
OG0000905	Prai.g_01727	Syah.g_00731
OG0000906	Prai.g_01728	Syah.g_00729
OG0000907	Prai.g_01734	Syah.g_00741
OG0000908	Prai.g_01737	Syah.g_00744
OG0000909	Prai.g_01738	Syah.g_00745
OG0000910	Prai.g_01739	Syah.g_00746
OG0000911	Prai.g_01741	Syah.g_00748
OG0000912	Prai.g_01742	Syah.g_00749
OG0000913	Prai.g_01743	Syah.g_00750
OG0000914	Prai.g_01744	Syah.g_00751
OG0000915	Prai.g_01746	Syah.g_00752
OG0000916	Prai.g_01747	Syah.g_00753
OG0000917	Prai.g_01748	Syah.g_00754
OG0000918	Prai.g_01749	Syah.g_00755
OG0000919	Prai.g_01750	Syah.g_00756
OG0000920	Prai.g_01751	Syah.g_00757
OG0000921	Prai.g_01752	Syah.g_00758
OG0000922	Prai.g_01753	Syah.g_00759
OG0000923	Prai.g_01757	Syah.g_00763
OG0000924	Prai.g_01758	Syah.g_00764
OG0000925	Prai.g_01759	Syah.g_00765
OG0000926	Prai.g_01760	Syah.g_00766
OG0000927	Prai.g_01762	Syah.g_00768
OG0000928	Prai.g_01763	Syah.g_00769
OG0000929	Prai.g_01764	Syah.g_00770
OG0000930	Prai.g_01765	Syah.g_00771
OG0000931	Prai.g_01766	Syah.g_00772
OG0000932	Prai.g_01767	Syah.g_00773
OG0000933	Prai.g_01776	Syah.g_00778
OG0000934	Prai.g_01778	Syah.g_00780
OG0000935	Prai.g_01779	Syah.g_00781
OG0000936	Prai.g_01780	Syah.g_00782
OG0000937	Prai.g_01781	Syah.g_00783
OG0000938	Prai.g_01783	Syah.g_00787
OG0000939	Prai.g_01784	Syah.g_00788
OG0000940	Prai.g_01791	Syah.g_00795
OG0000941	Prai.g_01793	Syah.g_00797
OG0000942	Prai.g_01795	Syah.g_00799
OG0000943	Prai.g_01796	Syah.g_00800
OG0000944	Prai.g_01797	Syah.g_00802
OG0000945	Prai.g_01798	Syah.g_00804
OG0000946	Prai.g_01802	Syah.g_00809
OG0000947	Prai.g_01804	Syah.g_00812
OG0000948	Prai.g_01805	Syah.g_00813
OG0000949	Prai.g_01808	Syah.g_00173
OG0000950	Prai.g_01813	Syah.g_00184
OG0000951	Prai.g_01817	Syah.g_00190
OG0000952	Prai.g_01821	Syah.g_00202
OG0000953	Prai.g_01824	Syah.g_00207
OG0000954	Prai.g_01828	Syah.g_00233
OG0000955	Prai.g_01829	Syah.g_00234
OG0000956	Prai.g_01831	Syah.g_00236
OG0000957	Prai.g_01836	Syah.g_00248
OG0000958	Prai.g_01837	Syah.g_00249
OG0000959	Prai.g_01841	Syah.g_00253
OG0000960	Prai.g_01842	Syah.g_00254
OG0000961	Prai.g_01844	Syah.g_00259
OG0000962	Prai.g_01846	Syah.g_00262
OG0000963	Prai.g_01850	Syah.g_00267
OG0000964	Prai.g_01851	Syah.g_00268
OG0000965	Prai.g_01852	Syah.g_00269
OG0000966	Prai.g_01861	Syah.g_00288
OG0000967	Prai.g_01865	Syah.g_00300
OG0000968	Prai.g_01867	Syah.g_00295
OG0000969	Prai.g_01868	Syah.g_00297
OG0000970	Prai.g_01869	Syah.g_00298
OG0000971	Prai.g_01870	Syah.g_00303
OG0000972	Prai.g_01871	Syah.g_00304
OG0000973	Prai.g_01872	Syah.g_00305
OG0000974	Prai.g_01873	Syah.g_00306
OG0000975	Prai.g_01874	Syah.g_00307
OG0000976	Prai.g_01875	Syah.g_00308
OG0000977	Prai.g_01876	Syah.g_00310
OG0000978	Prai.g_01877	Syah.g_00312
OG0000979	Prai.g_01880	Syah.g_00315
OG0000980	Prai.g_01882	Syah.g_00318
OG0000981	Prai.g_01884	Syah.g_00321
OG0000982	Prai.g_01886	Syah.g_00511
OG0000983	Prai.g_01887	Syah.g_00510
OG0000984	Prai.g_01888	Syah.g_00509
OG0000985	Prai.g_01891	Syah.g_00505
OG0000986	Prai.g_01893	Syah.g_00496
OG0000987	Prai.g_01894	Syah.g_00494
OG0000988	Prai.g_01897	Syah.g_00489
OG0000989	Prai.g_01900	Syah.g_00481
OG0000990	Prai.g_01903	Syah.g_00466
OG0000991	Prai.g_01904	Syah.g_00462
OG0000992	Prai.g_01906	Syah.g_00460
OG0000993	Prai.g_01907	Syah.g_00459
OG0000994	Prai.g_01908	Syah.g_00457
OG0000995	Prai.g_01912	Syah.g_00452
OG0000996	Prai.g_01913	Syah.g_00412
OG0000997	Prai.g_01914	Syah.g_00403
OG0000998	Prai.g_01916	Syah.g_00401
OG0000999	Prai.g_01917	Syah.g_00400
OG0001000	Prai.g_01920	Syah.g_00397
OG0001001	Prai.g_01922	Syah.g_00392
OG0001002	Prai.g_01926	Syah.g_00386
OG0001003	Prai.g_01928	Syah.g_00384
OG0001004	Prai.g_01929	Syah.g_00383
OG0001005	Prai.g_01930	Syah.g_00382
OG0001006	Prai.g_01934	Syah.g_00375
OG0001007	Prai.g_01936	Syah.g_00373
OG0001008	Prai.g_00468	Syah.g_02235
OG0001009	Prai.g_00027	Syah.g_00344
OG0001010	Prai.g_00028	Syah.g_00343
OG0001011	Prai.g_00029	Syah.g_00342
OG0001012	Prai.g_00050	Syah.g_00514
OG0001013	Prai.g_00055	Syah.g_00527
OG0001014	Prai.g_00058	Syah.g_00531
OG0001015	Prai.g_00059	Syah.g_00532
OG0001016	Prai.g_00073	Syah.g_02487
OG0001017	Prai.g_00077	Syah.g_02493
OG0001018	Prai.g_00080	Syah.g_02495
OG0001019	Prai.g_00089	Syah.g_02512
OG0001020	Prai.g_00090	Syah.g_02517
OG0001021	Prai.g_00091	Syah.g_02521
OG0001022	Prai.g_00094	Syah.g_02524
OG0001023	Prai.g_00095	Syah.g_02525
OG0001024	Prai.g_00098	Syah.g_02529
OG0001025	Prai.g_00104	Syah.g_02534
OG0001026	Prai.g_00111	Syah.g_02547
OG0001027	Prai.g_00112	Syah.g_00001
OG0001028	Prai.g_00114	Syah.g_00003
OG0001029	Prai.g_00115	Syah.g_00005
OG0001030	Prai.g_00130	Syah.g_00025
OG0001031	Prai.g_00197	Syah.g_00611
OG0001032	Prai.g_00198	Syah.g_00609
OG0001033	Prai.g_00219	Syah.g_00577
OG0001034	Prai.g_00247	Syah.g_00908
OG0001035	Prai.g_00267	Syah.g_00660
OG0001036	Prai.g_00272	Syah.g_00655
OG0001037	Prai.g_00273	Syah.g_00653
OG0001038	Prai.g_00291	Syah.g_00626
OG0001039	Prai.g_00294	Syah.g_00623
OG0001040	Prai.g_00296	Syah.g_00090
OG0001042	Prai.g_00317	Syah.g_00122
OG0001043	Prai.g_00318	Syah.g_00126
OG0001045	Prai.g_00355	Syah.g_00870
OG0001046	Prai.g_00390	Syah.g_01647
OG0001047	Prai.g_00470	Syah.g_02233
OG0001048	Prai.g_00471	Syah.g_02232
OG0001049	Prai.g_00473	Syah.g_02225
OG0001050	Prai.g_00474	Syah.g_02224
OG0001051	Prai.g_00475	Syah.g_02223
OG0001052	Prai.g_00501	Syah.g_01217
OG0001053	Prai.g_00513	Syah.g_01000
OG0001054	Prai.g_00528	Syah.g_01017
OG0001055	Prai.g_00546	Syah.g_01037
OG0001056	Prai.g_00564	Syah.g_01069
OG0001057	Prai.g_00569	Syah.g_01075
OG0001058	Prai.g_00577	Syah.g_01091
OG0001059	Prai.g_00581	Syah.g_01095
OG0001060	Prai.g_00588	Syah.g_01102
OG0001061	Prai.g_00602	Syah.g_01123
OG0001062	Prai.g_00604	Syah.g_01125
OG0001063	Prai.g_00606	Syah.g_01129
OG0001064	Prai.g_00607	Syah.g_01130
OG0001065	Prai.g_00608	Syah.g_01131
OG0001066	Prai.g_00609	Syah.g_01132
OG0001067	Prai.g_00610	Syah.g_01133
OG0001068	Prai.g_00611	Syah.g_01134
OG0001069	Prai.g_00612	Syah.g_01135
OG0001070	Prai.g_00615	Syah.g_01138
OG0001071	Prai.g_00616	Syah.g_01139
OG0001072	Prai.g_00618	Syah.g_01144
OG0001074	Prai.g_00643	Syah.g_01970
OG0001075	Prai.g_00644	Syah.g_01969
OG0001076	Prai.g_00653	Syah.g_01959
OG0001077	Prai.g_00657	Syah.g_01948
OG0001078	Prai.g_00665	Syah.g_01934
OG0001079	Prai.g_00676	Syah.g_01921
OG0001080	Prai.g_00682	Syah.g_01538
OG0001081	Prai.g_00684	Syah.g_01487
OG0001082	Prai.g_00685	Syah.g_01488
OG0001083	Prai.g_00690	Syah.g_01495
OG0001084	Prai.g_00691	Syah.g_01496
OG0001085	Prai.g_00699	Syah.g_01506
OG0001086	Prai.g_00700	Syah.g_01508
OG0001087	Prai.g_00717	Syah.g_01992
OG0001088	Prai.g_00718	Syah.g_01995
OG0001089	Prai.g_00726	Syah.g_02019
OG0001090	Prai.g_00749	Syah.g_01728
OG0001091	Prai.g_00751	Syah.g_01726
OG0001092	Prai.g_00752	Syah.g_01724
OG0001093	Prai.g_00757	Syah.g_01718
OG0001094	Prai.g_00854	Syah.g_01785
OG0001095	Prai.g_00834	Syah.g_01764
OG0001096	Prai.g_00821	Syah.g_01748
OG0001097	Prai.g_00802	Syah.g_02094
OG0001098	Prai.g_00787	Syah.g_01542
OG0001099	Prai.g_01057	Syah.g_00004
OG0001100	Prai.g_01053	Syah.g_01522
OG0001101	Prai.g_01051	Syah.g_01523
OG0001102	Prai.g_01049	Syah.g_01526
OG0001103	Prai.g_01047	Syah.g_01528
OG0001104	Prai.g_01026	Syah.g_01801
OG0001105	Prai.g_01022	Syah.g_01797
OG0001106	Prai.g_00998	Syah.g_01609
OG0001107	Prai.g_00991	Syah.g_01620
OG0001108	Prai.g_00987	Syah.g_01628
OG0001109	Prai.g_00986	Syah.g_01630
OG0001110	Prai.g_00984	Syah.g_01632
OG0001111	Prai.g_00983	Syah.g_01634
OG0001112	Prai.g_00982	Syah.g_01636
OG0001113	Prai.g_00981	Syah.g_01637
OG0001114	Prai.g_00980	Syah.g_01638
OG0001115	Prai.g_00978	Syah.g_01642
OG0001116	Prai.g_00977	Syah.g_01644
OG0001117	Prai.g_00976	Syah.g_01645
OG0001118	Prai.g_00975	Syah.g_01646
OG0001119	Prai.g_00974	Syah.g_01648
OG0001120	Prai.g_00972	Syah.g_01652
OG0001121	Prai.g_01141, Prai.g_00969	Syah.g_00927, Syah.g_02183
OG0001122	Prai.g_00945	Syah.g_01679
OG0001124	Prai.g_00940	Syah.g_01688
OG0001125	Prai.g_00939	Syah.g_01690
OG0001126	Prai.g_00929	Syah.g_02058
OG0001127	Prai.g_00928	Syah.g_02057
OG0001128	Prai.g_00926	Syah.g_02040
OG0001129	Prai.g_00925	Syah.g_02038
OG0001130	Prai.g_00924	Syah.g_02037
OG0001131	Prai.g_01088	Syah.g_01819
OG0001132	Prai.g_01098	Syah.g_01850
OG0001133	Prai.g_01130	Syah.g_01957
OG0001134	Prai.g_01143	Syah.g_01437
OG0001135	Prai.g_01146	Syah.g_01439
OG0001137	Prai.g_01179	Syah.g_02141
OG0001138	Prai.g_01198	Syah.g_01421
OG0001139	Prai.g_01200	Syah.g_01419
OG0001140	Prai.g_01201	Syah.g_01418
OG0001141	Prai.g_01202	Syah.g_01417
OG0001142	Prai.g_01203	Syah.g_01416
OG0001143	Prai.g_01210	Syah.g_01408
OG0001144	Prai.g_01215	Syah.g_01399
OG0001145	Prai.g_01326	Syah.g_02188
OG0001146	Prai.g_01339	Syah.g_02206
OG0001147	Prai.g_01357	Syah.g_01234
OG0001148	Prai.g_01372	Syah.g_00984
OG0001149	Prai.g_01373	Syah.g_00983
OG0001150	Prai.g_01374	Syah.g_00982
OG0001151	Prai.g_01385	Syah.g_00970
OG0001152	Prai.g_01386	Syah.g_00969
OG0001153	Prai.g_01494	Syah.g_01253
OG0001154	Prai.g_01495	Syah.g_01252
OG0001155	Prai.g_01507	Syah.g_02313
OG0001156	Prai.g_01510	Syah.g_02316
OG0001157	Prai.g_01511	Syah.g_02317
OG0001158	Prai.g_01512	Syah.g_02318
OG0001159	Prai.g_01513	Syah.g_02319
OG0001161	Prai.g_01550	Syah.g_00475
OG0001162	Prai.g_01563	Syah.g_01745
OG0001163	Prai.g_01630	Syah.g_02370
OG0001164	Prai.g_01634	Syah.g_02376
OG0001165	Prai.g_01637	Syah.g_02381
OG0001166	Prai.g_01657	Syah.g_02410
OG0001167	Prai.g_01674	Syah.g_02259
OG0001168	Prai.g_01676	Syah.g_02261
OG0001169	Prai.g_01678	Syah.g_02263
OG0001170	Prai.g_01680	Syah.g_02265
OG0001171	Prai.g_01689	Syah.g_02276
