Orthogroup	Prai	Prag
OG0000555	Prai.g_00570	Prag.g_00521
OG0000556	Prai.g_00572	Prag.g_00523
OG0000557	Prai.g_00573	Prag.g_00524
OG0000558	Prai.g_00575	Prag.g_00526
OG0000559	Prai.g_00579	Prag.g_00530
OG0000560	Prai.g_00582	Prag.g_00533
OG0000561	Prai.g_00583	Prag.g_00534
OG0000562	Prai.g_00584	Prag.g_00535
OG0000563	Prai.g_00585	Prag.g_00536
OG0000564	Prai.g_00586	Prag.g_00537
OG0000565	Prai.g_00589	Prag.g_00540
OG0000566	Prai.g_00592	Prag.g_00542
OG0000567	Prai.g_00596	Prag.g_00546
OG0000568	Prai.g_00597	Prag.g_00547
OG0000569	Prai.g_00598	Prag.g_00548
OG0000570	Prai.g_00599	Prag.g_00549
OG0000571	Prai.g_00601	Prag.g_00551
OG0000572	Prai.g_00614	Prag.g_00564
OG0000573	Prai.g_00620	Prag.g_00570
OG0000574	Prai.g_00621	Prag.g_00571
OG0000575	Prai.g_00625	Prag.g_00575
OG0000576	Prai.g_00627	Prag.g_00577
OG0000577	Prai.g_00628	Prag.g_00578
OG0000578	Prai.g_00629	Prag.g_00579
OG0000579	Prai.g_00630	Prag.g_00580
OG0000580	Prai.g_00631	Prag.g_00581
OG0000581	Prai.g_00633	Prag.g_00583
OG0000582	Prai.g_00636	Prag.g_00586
OG0000583	Prai.g_00637	Prag.g_00587
OG0000584	Prai.g_00638	Prag.g_00588
OG0000585	Prai.g_00640	Prag.g_00590
OG0000586	Prai.g_00641	Prag.g_00591
OG0000587	Prai.g_00642	Prag.g_00592
OG0000588	Prai.g_00646	Prag.g_00596
OG0000589	Prai.g_00650	Prag.g_00599
OG0000590	Prai.g_00651	Prag.g_00600
OG0000591	Prai.g_00654	Prag.g_00603
OG0000592	Prai.g_00655	Prag.g_00604
OG0000593	Prai.g_00661	Prag.g_00610
OG0000594	Prai.g_00662	Prag.g_00611
OG0000595	Prai.g_00663	Prag.g_00612
OG0000596	Prai.g_00667	Prag.g_00616
OG0000597	Prai.g_00669	Prag.g_00618
OG0000598	Prai.g_00670	Prag.g_00619
OG0000599	Prai.g_00673	Prag.g_00622
OG0000600	Prai.g_00674	Prag.g_00623
OG0000601	Prai.g_00675	Prag.g_00624
OG0000602	Prai.g_00677	Prag.g_00626
OG0000603	Prai.g_00678	Prag.g_00627
OG0000604	Prai.g_00679	Prag.g_00628
OG0000605	Prai.g_00680	Prag.g_00629
OG0000606	Prai.g_00683	Prag.g_00632
OG0000607	Prai.g_00686	Prag.g_00635
OG0000608	Prai.g_00687	Prag.g_00636
OG0000609	Prai.g_00688	Prag.g_00637
OG0000610	Prai.g_00693	Prag.g_00642
OG0000611	Prai.g_00696	Prag.g_00645
OG0000612	Prai.g_00697	Prag.g_00646
OG0000613	Prai.g_00702	Prag.g_00651
OG0000614	Prai.g_00721	Prag.g_00670
OG0000615	Prai.g_00729	Prag.g_00678
OG0000616	Prai.g_00732	Prag.g_00682
OG0000617	Prai.g_00754	Prag.g_00698
OG0000618	Prai.g_00755	Prag.g_00699
OG0000619	Prai.g_00756	Prag.g_00700
OG0000620	Prai.g_00759	Prag.g_00703
OG0000621	Prai.g_00760	Prag.g_00704
OG0000622	Prai.g_00761	Prag.g_00705
OG0000623	Prai.g_00762	Prag.g_00706
OG0000624	Prai.g_00763	Prag.g_00707
OG0000625	Prai.g_00764	Prag.g_00708
OG0000626	Prai.g_00765	Prag.g_00709
OG0000627	Prai.g_00766	Prag.g_00710
OG0000628	Prai.g_00767	Prag.g_00711
OG0000629	Prai.g_00768	Prag.g_00712
OG0000630	Prai.g_00771	Prag.g_00715
OG0000631	Prai.g_00857	Prag.g_00797
OG0000632	Prai.g_00856	Prag.g_00798
OG0000633	Prai.g_00855	Prag.g_00799
OG0000634	Prai.g_00852	Prag.g_00802
OG0000635	Prai.g_00851	Prag.g_00803
OG0000636	Prai.g_00849	Prag.g_00805
OG0000637	Prai.g_00847	Prag.g_00807
OG0000638	Prai.g_00846	Prag.g_00808
OG0000639	Prai.g_00845	Prag.g_00809
OG0000640	Prai.g_00844	Prag.g_00810
OG0000641	Prai.g_00839	Prag.g_00814
OG0000642	Prai.g_00838	Prag.g_00815
OG0000643	Prai.g_00837	Prag.g_00816
OG0000644	Prai.g_00836	Prag.g_00817
OG0000645	Prai.g_00835	Prag.g_00818
OG0000646	Prai.g_00833	Prag.g_00820
OG0000647	Prai.g_00832	Prag.g_00821
OG0000648	Prai.g_00830	Prag.g_00823
OG0000649	Prai.g_00829	Prag.g_00824
OG0000650	Prai.g_00828	Prag.g_00825
OG0000651	Prai.g_00827	Prag.g_00826
OG0000652	Prai.g_00826	Prag.g_00827
OG0000653	Prai.g_00824	Prag.g_00829
OG0000654	Prai.g_00823	Prag.g_00830
OG0000655	Prai.g_00822	Prag.g_00831
OG0000656	Prai.g_00819	Prag.g_00834
OG0000657	Prai.g_00811	Prag.g_00840
OG0000658	Prai.g_00810	Prag.g_00841
OG0000659	Prai.g_00809	Prag.g_00842
OG0000660	Prai.g_00805	Prag.g_00846
OG0000661	Prai.g_00803	Prag.g_00848
OG0000662	Prai.g_00801	Prag.g_00850
OG0000663	Prai.g_00799	Prag.g_00852
OG0000664	Prai.g_00798	Prag.g_00853
OG0000665	Prai.g_00794	Prag.g_00857
OG0000666	Prai.g_00793	Prag.g_00858
OG0000667	Prai.g_00789	Prag.g_00862
OG0000668	Prai.g_01060	Prag.g_00892
OG0000669	Prai.g_01054	Prag.g_00898
OG0000670	Prai.g_01052	Prag.g_00900
OG0000671	Prai.g_01050	Prag.g_00902
OG0000672	Prai.g_01048	Prag.g_00904
OG0000673	Prai.g_01045	Prag.g_00907
OG0000674	Prai.g_01043	Prag.g_00909
OG0000675	Prai.g_01042	Prag.g_00910
OG0000676	Prai.g_01040	Prag.g_00912
OG0000677	Prai.g_01039	Prag.g_00913
OG0000678	Prai.g_01037	Prag.g_00915
OG0000679	Prai.g_01033	Prag.g_00919
OG0000680	Prai.g_01032	Prag.g_00920
OG0000681	Prai.g_01030	Prag.g_00922
OG0000682	Prai.g_01029	Prag.g_00923
OG0000683	Prai.g_01028	Prag.g_00924
OG0000684	Prai.g_01027	Prag.g_00926
OG0000685	Prai.g_01025	Prag.g_00928
OG0000686	Prai.g_01024	Prag.g_00929
OG0000687	Prai.g_01023	Prag.g_00930
OG0000688	Prai.g_01020	Prag.g_00933
OG0000689	Prai.g_01019	Prag.g_00934
OG0000690	Prai.g_01018	Prag.g_00935
OG0000691	Prai.g_01017	Prag.g_00936
OG0000692	Prai.g_01015	Prag.g_00938
OG0000693	Prai.g_01014	Prag.g_00939
OG0000694	Prai.g_01013	Prag.g_00940
OG0000695	Prai.g_01011	Prag.g_00942
OG0000696	Prai.g_01010	Prag.g_00943
OG0000697	Prai.g_01009	Prag.g_00944
OG0000698	Prai.g_01006	Prag.g_00947
OG0000699	Prai.g_01005	Prag.g_00948
OG0000700	Prai.g_01004	Prag.g_00949
OG0000701	Prai.g_01003	Prag.g_00950
OG0000702	Prai.g_01001	Prag.g_00952
OG0000703	Prai.g_01000	Prag.g_00953
OG0000704	Prai.g_00999	Prag.g_00954
OG0000705	Prai.g_00995	Prag.g_00958
OG0000706	Prai.g_00994	Prag.g_00959
OG0000707	Prai.g_00993	Prag.g_00960
OG0000708	Prai.g_00992	Prag.g_00961
OG0000709	Prai.g_00988	Prag.g_00965
OG0000710	Prai.g_00985	Prag.g_00968
OG0000711	Prai.g_00968	Prag.g_00985
OG0000712	Prai.g_00966	Prag.g_00987
OG0000713	Prai.g_00965	Prag.g_00988
OG0000714	Prai.g_00964	Prag.g_00989
OG0000715	Prai.g_00962	Prag.g_00991
OG0000716	Prai.g_00960	Prag.g_00993
OG0000717	Prai.g_00959	Prag.g_00994
OG0000718	Prai.g_00948	Prag.g_01005
OG0000719	Prai.g_00946	Prag.g_01007
OG0000720	Prai.g_00938	Prag.g_01016
OG0000721	Prai.g_00936	Prag.g_01018
OG0000722	Prai.g_00935	Prag.g_01019
OG0000723	Prai.g_00932	Prag.g_01022
OG0000724	Prai.g_00923	Prag.g_01031
OG0000725	Prai.g_00917	Prag.g_01037
OG0000726	Prai.g_00916	Prag.g_01038
OG0000727	Prai.g_00915	Prag.g_01039
OG0000728	Prai.g_00913	Prag.g_01041
OG0000729	Prai.g_01109	Prag.g_01087
OG0000730	Prai.g_01113	Prag.g_01091
OG0000731	Prai.g_01117	Prag.g_01095
OG0000732	Prai.g_01126	Prag.g_01102
OG0000733	Prai.g_01144	Prag.g_01121
OG0000734	Prai.g_01157	Prag.g_01138
OG0000735	Prai.g_01159	Prag.g_01140
OG0000736	Prai.g_01160	Prag.g_01141
OG0000737	Prai.g_01161	Prag.g_01142
OG0000738	Prai.g_01165	Prag.g_01146
OG0000739	Prai.g_01166	Prag.g_01147
OG0000740	Prai.g_01167	Prag.g_01148
OG0000741	Prai.g_01168	Prag.g_01149
OG0000742	Prai.g_01170	Prag.g_01152
OG0000743	Prai.g_01172	Prag.g_01154
OG0000744	Prai.g_01173	Prag.g_01155
OG0000745	Prai.g_01174	Prag.g_01156
OG0000746	Prai.g_01176	Prag.g_01158
OG0000747	Prai.g_01177	Prag.g_01159
OG0000748	Prai.g_01180	Prag.g_01162
OG0000749	Prai.g_01181	Prag.g_01163
OG0000750	Prai.g_01182	Prag.g_01164
OG0000751	Prai.g_01184	Prag.g_01166
OG0000752	Prai.g_01186	Prag.g_01168
OG0000753	Prai.g_01189	Prag.g_01171
OG0000754	Prai.g_01192	Prag.g_01174
OG0000755	Prai.g_01196	Prag.g_01177
OG0000756	Prai.g_01197	Prag.g_01178
OG0000757	Prai.g_01204	Prag.g_01184
OG0000758	Prai.g_01205	Prag.g_01185
OG0000759	Prai.g_01206	Prag.g_01186
OG0000760	Prai.g_01207	Prag.g_01187
OG0000761	Prai.g_01208	Prag.g_01188
OG0000762	Prai.g_01209	Prag.g_01189
OG0000763	Prai.g_01211	Prag.g_01191
OG0000764	Prai.g_01212	Prag.g_01192
OG0000765	Prai.g_01221	Prag.g_01201
OG0000766	Prai.g_01222	Prag.g_01202
OG0000767	Prai.g_01224	Prag.g_01204
OG0000768	Prai.g_01225	Prag.g_01205
OG0000769	Prai.g_01227	Prag.g_01207
OG0000770	Prai.g_01229	Prag.g_01209
OG0000771	Prai.g_01238	Prag.g_01219
OG0000772	Prai.g_01310	Prag.g_01328
OG0000773	Prai.g_01325	Prag.g_01344
OG0000774	Prai.g_01327	Prag.g_01346
OG0000775	Prai.g_01330	Prag.g_01350
OG0000776	Prai.g_01331	Prag.g_01351
OG0000777	Prai.g_01332	Prag.g_01352
OG0000778	Prai.g_01333	Prag.g_01353
OG0000779	Prai.g_01337	Prag.g_01357
OG0000780	Prai.g_01338	Prag.g_01358
OG0000781	Prai.g_01341	Prag.g_01361
OG0000782	Prai.g_01342	Prag.g_01362
OG0000783	Prai.g_01343	Prag.g_01363
OG0000784	Prai.g_01344	Prag.g_01364
OG0000785	Prai.g_01346	Prag.g_01366
OG0000786	Prai.g_01348	Prag.g_01368
OG0000787	Prai.g_01349	Prag.g_01369
OG0000788	Prai.g_01358	Prag.g_01376
OG0000789	Prai.g_01360	Prag.g_01379
OG0000790	Prai.g_01375	Prag.g_01394
OG0000791	Prai.g_01377	Prag.g_01396
OG0000792	Prai.g_01378	Prag.g_01397
OG0000793	Prai.g_01381	Prag.g_01400
OG0000794	Prai.g_01382	Prag.g_01401
OG0000795	Prai.g_01383	Prag.g_01402
OG0000796	Prai.g_01387	Prag.g_01406
OG0000797	Prai.g_01388	Prag.g_01407
OG0000798	Prai.g_01395	Prag.g_01430
OG0000799	Prai.g_01445	Prag.g_01470
OG0000800	Prai.g_01446	Prag.g_01471
OG0000801	Prai.g_01447	Prag.g_01472
OG0000802	Prai.g_01449	Prag.g_01474
OG0000803	Prai.g_01451	Prag.g_01476
OG0000804	Prai.g_01452	Prag.g_01477
OG0000805	Prai.g_01454	Prag.g_01479
OG0000806	Prai.g_01456	Prag.g_01481
OG0000807	Prai.g_01457	Prag.g_01482
OG0000808	Prai.g_01458	Prag.g_01483
OG0000809	Prai.g_01461	Prag.g_01486
OG0000810	Prai.g_01462	Prag.g_01487
OG0000811	Prai.g_01466	Prag.g_01493
OG0000812	Prai.g_01468	Prag.g_01495
OG0000813	Prai.g_01469	Prag.g_01496
OG0000814	Prai.g_01471	Prag.g_01498
OG0000815	Prai.g_01472	Prag.g_01499
OG0000816	Prai.g_01474	Prag.g_01501
OG0000817	Prai.g_01475	Prag.g_01502
OG0000818	Prai.g_01480	Prag.g_01507
OG0000819	Prai.g_01481	Prag.g_01508
OG0000820	Prai.g_01482	Prag.g_01509
OG0000821	Prai.g_01485	Prag.g_01512
OG0000822	Prai.g_01486	Prag.g_01513
OG0000823	Prai.g_01487	Prag.g_01514
OG0000824	Prai.g_01490	Prag.g_01517
OG0000825	Prai.g_01491	Prag.g_01518
OG0000826	Prai.g_01492	Prag.g_01519
OG0000827	Prai.g_01493	Prag.g_01520
OG0000828	Prai.g_01496	Prag.g_01524
OG0000829	Prai.g_01497	Prag.g_01525
OG0000830	Prai.g_01498	Prag.g_01526
OG0000831	Prai.g_01500	Prag.g_01528
OG0000832	Prai.g_01505	Prag.g_01534
OG0000833	Prai.g_01514	Prag.g_01542
OG0000834	Prai.g_01515	Prag.g_01543
OG0000835	Prai.g_01516	Prag.g_01544
OG0000836	Prai.g_01517	Prag.g_01545
OG0000837	Prai.g_01518	Prag.g_01546
OG0000838	Prai.g_01520	Prag.g_01548
OG0000839	Prai.g_01521	Prag.g_01549
OG0000840	Prai.g_01522	Prag.g_01550
OG0000841	Prai.g_01523	Prag.g_01551
OG0000842	Prai.g_01524	Prag.g_01552
OG0000843	Prai.g_01525	Prag.g_01553
OG0000844	Prai.g_01526	Prag.g_01554
OG0000845	Prai.g_01527	Prag.g_01555
OG0000846	Prai.g_01528	Prag.g_01556
OG0000847	Prai.g_01529	Prag.g_01557
OG0000848	Prai.g_01530	Prag.g_01558
OG0000849	Prai.g_01531	Prag.g_01559
OG0000850	Prai.g_01533	Prag.g_01561
OG0000851	Prai.g_01534	Prag.g_01562
OG0000852	Prai.g_01535	Prag.g_01563
OG0000853	Prai.g_01539	Prag.g_01567
OG0000854	Prai.g_01541	Prag.g_01569
OG0000855	Prai.g_01542	Prag.g_01570
OG0000856	Prai.g_01558	Prag.g_01583
OG0000857	Prai.g_01597	Prag.g_01611
OG0000858	Prai.g_01632	Prag.g_01663
OG0000859	Prai.g_01633	Prag.g_01664
OG0000860	Prai.g_01640	Prag.g_01671
OG0000861	Prai.g_01641	Prag.g_01672
OG0000862	Prai.g_01642	Prag.g_01673
OG0000863	Prai.g_01644	Prag.g_01675
OG0000864	Prai.g_01645	Prag.g_01676
OG0000865	Prai.g_01646	Prag.g_01677
OG0000866	Prai.g_01647	Prag.g_01678
OG0000867	Prai.g_01648	Prag.g_01679
OG0000868	Prai.g_01649	Prag.g_01680
OG0000869	Prai.g_01653	Prag.g_01684
OG0000870	Prai.g_01658	Prag.g_01689
OG0000871	Prai.g_01659	Prag.g_01690
OG0000872	Prai.g_01660	Prag.g_01691
OG0000873	Prai.g_01663	Prag.g_01694
OG0000874	Prai.g_01666	Prag.g_01697
OG0000875	Prai.g_01667	Prag.g_01698
OG0000876	Prai.g_01668	Prag.g_01699
OG0000877	Prai.g_01670	Prag.g_01701
OG0000878	Prai.g_01671	Prag.g_01702
OG0000879	Prai.g_01672	Prag.g_01703
OG0000880	Prai.g_01673	Prag.g_01704
OG0000881	Prai.g_01677	Prag.g_01708
OG0000882	Prai.g_01682	Prag.g_01713
OG0000883	Prai.g_01683	Prag.g_01715
OG0000884	Prai.g_01685	Prag.g_01717
OG0000885	Prai.g_01686	Prag.g_01718
OG0000886	Prai.g_01687	Prag.g_01719
OG0000887	Prai.g_01688	Prag.g_01720
OG0000888	Prai.g_01690	Prag.g_01722
OG0000889	Prai.g_01692	Prag.g_01724
OG0000890	Prai.g_01693	Prag.g_01725
OG0000891	Prai.g_01694	Prag.g_01726
OG0000892	Prai.g_01696	Prag.g_01728
OG0000893	Prai.g_01701	Prag.g_01732
OG0000894	Prai.g_01703	Prag.g_01734
OG0000895	Prai.g_01706	Prag.g_01737
OG0000896	Prai.g_01707	Prag.g_01738
OG0000897	Prai.g_01709	Prag.g_01740
OG0000898	Prai.g_01710	Prag.g_01741
OG0000899	Prai.g_01711	Prag.g_01742
OG0000900	Prai.g_01712	Prag.g_01743
OG0000901	Prai.g_01715	Prag.g_01746
OG0000902	Prai.g_01717	Prag.g_01748
OG0000903	Prai.g_01720	Prag.g_01751
OG0000904	Prai.g_01722	Prag.g_01753
OG0000905	Prai.g_01727	Prag.g_01757
OG0000906	Prai.g_01728	Prag.g_01758
OG0000907	Prai.g_01734	Prag.g_01762
OG0000908	Prai.g_01737	Prag.g_01765
OG0000909	Prai.g_01738	Prag.g_01766
OG0000910	Prai.g_01739	Prag.g_01767
OG0000911	Prai.g_01741	Prag.g_01769
OG0000912	Prai.g_01742	Prag.g_01770
OG0000913	Prai.g_01743	Prag.g_01771
OG0000914	Prai.g_01744	Prag.g_01772
OG0000915	Prai.g_01746	Prag.g_01773
OG0000916	Prai.g_01747	Prag.g_01774
OG0000917	Prai.g_01748	Prag.g_01775
OG0000918	Prai.g_01749	Prag.g_01776
OG0000919	Prai.g_01750	Prag.g_01777
OG0000920	Prai.g_01751	Prag.g_01778
OG0000921	Prai.g_01752	Prag.g_01779
OG0000922	Prai.g_01753	Prag.g_01780
OG0000923	Prai.g_01757	Prag.g_01784
OG0000924	Prai.g_01758	Prag.g_01785
OG0000925	Prai.g_01759	Prag.g_01786
OG0000926	Prai.g_01760	Prag.g_01787
OG0000927	Prai.g_01762	Prag.g_01789
OG0000928	Prai.g_01763	Prag.g_01790
OG0000929	Prai.g_01764	Prag.g_01791
OG0000930	Prai.g_01765	Prag.g_01792
OG0000931	Prai.g_01766	Prag.g_01793
OG0000932	Prai.g_01767	Prag.g_01794
OG0000933	Prai.g_01776	Prag.g_01798
OG0000934	Prai.g_01778	Prag.g_01800
OG0000935	Prai.g_01779	Prag.g_01801
OG0000936	Prai.g_01780	Prag.g_01802
OG0000937	Prai.g_01781	Prag.g_01803
OG0000938	Prai.g_01783	Prag.g_01805
OG0000939	Prai.g_01784	Prag.g_01806
OG0000940	Prai.g_01791	Prag.g_01813
OG0000941	Prai.g_01793	Prag.g_01815
OG0000942	Prai.g_01795	Prag.g_01817
OG0000943	Prai.g_01796	Prag.g_01818
OG0000944	Prai.g_01797	Prag.g_01819
OG0000945	Prai.g_01798	Prag.g_01820
OG0000946	Prai.g_01802	Prag.g_01824
OG0000947	Prai.g_01804	Prag.g_01826
OG0000948	Prai.g_01805	Prag.g_01827
OG0000949	Prai.g_01808	Prag.g_01830
OG0000950	Prai.g_01813	Prag.g_01835
OG0000951	Prai.g_01817	Prag.g_01839
OG0000952	Prai.g_01821	Prag.g_01843
OG0000953	Prai.g_01824	Prag.g_01846
OG0000954	Prai.g_01828	Prag.g_01850
OG0000955	Prai.g_01829	Prag.g_01851
OG0000956	Prai.g_01831	Prag.g_01853
OG0000957	Prai.g_01836	Prag.g_01859
OG0000958	Prai.g_01837	Prag.g_01860
OG0000959	Prai.g_01841	Prag.g_01864
OG0000960	Prai.g_01842	Prag.g_01865
OG0000961	Prai.g_01844	Prag.g_01867
OG0000962	Prai.g_01846	Prag.g_01869
OG0000963	Prai.g_01850	Prag.g_01873
OG0000964	Prai.g_01851	Prag.g_01874
OG0000965	Prai.g_01852	Prag.g_01875
OG0000966	Prai.g_01861	Prag.g_01882
OG0000967	Prai.g_01865	Prag.g_01886
OG0000968	Prai.g_01867	Prag.g_01888
OG0000969	Prai.g_01868	Prag.g_01889
OG0000970	Prai.g_01869	Prag.g_01890
OG0000971	Prai.g_01870	Prag.g_01891
OG0000972	Prai.g_01871	Prag.g_01892
OG0000973	Prai.g_01872	Prag.g_01893
OG0000974	Prai.g_01873	Prag.g_01894
OG0000975	Prai.g_01874	Prag.g_01895
OG0000976	Prai.g_01875	Prag.g_01896
OG0000977	Prai.g_01876	Prag.g_01897
OG0000978	Prai.g_01877	Prag.g_01898
OG0000979	Prai.g_01880	Prag.g_01901
OG0000980	Prai.g_01882	Prag.g_01903
OG0000981	Prai.g_01884	Prag.g_01905
OG0000982	Prai.g_01886	Prag.g_01907
OG0000983	Prai.g_01887	Prag.g_01908
OG0000984	Prai.g_01888	Prag.g_01909
OG0000985	Prai.g_01891	Prag.g_01912
OG0000986	Prai.g_01893	Prag.g_01914
OG0000987	Prai.g_01894	Prag.g_01915
OG0000988	Prai.g_01897	Prag.g_01918
OG0000989	Prai.g_01900	Prag.g_01922
OG0000990	Prai.g_01903	Prag.g_01925
OG0000991	Prai.g_01904	Prag.g_01926
OG0000992	Prai.g_01906	Prag.g_01928
OG0000993	Prai.g_01907	Prag.g_01929
OG0000994	Prai.g_01908	Prag.g_01930
OG0000995	Prai.g_01912	Prag.g_01934
OG0000996	Prai.g_01913	Prag.g_01935
OG0000997	Prai.g_01914	Prag.g_01936
OG0000998	Prai.g_01916	Prag.g_01938
OG0000999	Prai.g_01917	Prag.g_01939
OG0001000	Prai.g_01920	Prag.g_01942
OG0001001	Prai.g_01922	Prag.g_01944
OG0001002	Prai.g_01926	Prag.g_01948
OG0001003	Prai.g_01928	Prag.g_01949
OG0001004	Prai.g_01929	Prag.g_01950
OG0001005	Prai.g_01930	Prag.g_01951
OG0001006	Prai.g_01934	Prag.g_01955
OG0001007	Prai.g_01936	Prag.g_01957
OG0001008	Prai.g_00468	Prag.g_00416
OG0001009	Prai.g_00027	Prag.g_00027
OG0001010	Prai.g_00028	Prag.g_00028
OG0001011	Prai.g_00029	Prag.g_00029
OG0001012	Prai.g_00050	Prag.g_00043
OG0001013	Prai.g_00055	Prag.g_00048
OG0001014	Prai.g_00058	Prag.g_00051
OG0001015	Prai.g_00059	Prag.g_00052
OG0001016	Prai.g_00073	Prag.g_00067
OG0001017	Prai.g_00077	Prag.g_00071
OG0001018	Prai.g_00080	Prag.g_00074
OG0001019	Prai.g_00089	Prag.g_00083
OG0001020	Prai.g_00090	Prag.g_00084
OG0001021	Prai.g_00091	Prag.g_00085
OG0001022	Prai.g_00094	Prag.g_00087
OG0001023	Prai.g_00095	Prag.g_00088
OG0001024	Prai.g_00098	Prag.g_00091
OG0001025	Prai.g_00104	Prag.g_00097
OG0001026	Prai.g_00111	Prag.g_00104
OG0001027	Prai.g_00112	Prag.g_00105
OG0001028	Prai.g_00114	Prag.g_00107
OG0001029	Prai.g_00115	Prag.g_00108
OG0001030	Prai.g_00130	Prag.g_00123
OG0001031	Prai.g_00197	Prag.g_00179
OG0001032	Prai.g_00198	Prag.g_00180
OG0001033	Prai.g_00219	Prag.g_00201
OG0001034	Prai.g_00247	Prag.g_00229
OG0001035	Prai.g_00267	Prag.g_00246
OG0001036	Prai.g_00272	Prag.g_00250
OG0001037	Prai.g_00273	Prag.g_00251
OG0001038	Prai.g_00291	Prag.g_00269
OG0001039	Prai.g_00294	Prag.g_00272
OG0001040	Prai.g_00296	Prag.g_00274
OG0001041	Prai.g_00300	Prag.g_00278
OG0001042	Prai.g_00317	Prag.g_00295
OG0001043	Prai.g_00318	Prag.g_00296
OG0001045	Prai.g_00355	Prag.g_00337
OG0001046	Prai.g_00390	Prag.g_00372
OG0001047	Prai.g_00470	Prag.g_00418
OG0001048	Prai.g_00471	Prag.g_00419
OG0001049	Prai.g_00473	Prag.g_00421
OG0001050	Prai.g_00474	Prag.g_00422
OG0001051	Prai.g_00475	Prag.g_00423
OG0001052	Prai.g_00501	Prag.g_00450
OG0001053	Prai.g_00513	Prag.g_00462
OG0001054	Prai.g_00528	Prag.g_00477
OG0001055	Prai.g_00546	Prag.g_00496
OG0001056	Prai.g_00564	Prag.g_00515
OG0001057	Prai.g_00569	Prag.g_00520
OG0001058	Prai.g_00577	Prag.g_00528
OG0001059	Prai.g_00581	Prag.g_00532
OG0001060	Prai.g_00588	Prag.g_00539
OG0001061	Prai.g_00602	Prag.g_00552
OG0001062	Prai.g_00604	Prag.g_00554
OG0001063	Prai.g_00606	Prag.g_00556
OG0001064	Prai.g_00607	Prag.g_00557
OG0001065	Prai.g_00608	Prag.g_00558
OG0001066	Prai.g_00609	Prag.g_00559
OG0001067	Prai.g_00610	Prag.g_00560
OG0001068	Prai.g_00611	Prag.g_00561
OG0001069	Prai.g_00612	Prag.g_00562
OG0001070	Prai.g_00615	Prag.g_00565
OG0001071	Prai.g_00616	Prag.g_00566
OG0001072	Prai.g_00618	Prag.g_00568
OG0001073	Prai.g_00632	Prag.g_00582
OG0001074	Prai.g_00643	Prag.g_00593
OG0001075	Prai.g_00644	Prag.g_00594
OG0001076	Prai.g_00653	Prag.g_00602
OG0001077	Prai.g_00657	Prag.g_00606
OG0001078	Prai.g_00665	Prag.g_00614
OG0001079	Prai.g_00676	Prag.g_00625
OG0001080	Prai.g_00682	Prag.g_00631
OG0001081	Prai.g_00684	Prag.g_00633
OG0001082	Prai.g_00685	Prag.g_00634
OG0001083	Prai.g_00690	Prag.g_00639
OG0001084	Prai.g_00691	Prag.g_00640
OG0001085	Prai.g_00699	Prag.g_00648
OG0001086	Prai.g_00700	Prag.g_00649
OG0001087	Prai.g_00717	Prag.g_00666
OG0001088	Prai.g_00718	Prag.g_00667
OG0001089	Prai.g_00726	Prag.g_00675
OG0001090	Prai.g_00749	Prag.g_00693
OG0001091	Prai.g_00751	Prag.g_00695
OG0001092	Prai.g_00752	Prag.g_00696
OG0001093	Prai.g_00757	Prag.g_00701
OG0001094	Prai.g_00854	Prag.g_00800
OG0001095	Prai.g_00834	Prag.g_00819
OG0001096	Prai.g_00821	Prag.g_00832
OG0001097	Prai.g_00802	Prag.g_00849
OG0001098	Prai.g_00787	Prag.g_00864
OG0001099	Prai.g_01057	Prag.g_00895
OG0001100	Prai.g_01053	Prag.g_00899
OG0001101	Prai.g_01051	Prag.g_00901
OG0001102	Prai.g_01049	Prag.g_00903
OG0001103	Prai.g_01047	Prag.g_00905
OG0001104	Prai.g_01026	Prag.g_00927
OG0001105	Prai.g_01022	Prag.g_00931
OG0001106	Prai.g_00998	Prag.g_00955
OG0001107	Prai.g_00991	Prag.g_00962
OG0001108	Prai.g_00987	Prag.g_00966
OG0001109	Prai.g_00986	Prag.g_00967
OG0001110	Prai.g_00984	Prag.g_00969
OG0001111	Prai.g_00983	Prag.g_00970
OG0001112	Prai.g_00982	Prag.g_00971
OG0001113	Prai.g_00981	Prag.g_00972
OG0001114	Prai.g_00980	Prag.g_00973
OG0001115	Prai.g_00978	Prag.g_00975
OG0001116	Prai.g_00977	Prag.g_00976
OG0001117	Prai.g_00976	Prag.g_00977
OG0001118	Prai.g_00975	Prag.g_00978
OG0001119	Prai.g_00974	Prag.g_00979
OG0001120	Prai.g_00972	Prag.g_00981
OG0001121	Prai.g_01141	Prag.g_01118
OG0001121	Prai.g_00969	Prag.g_00984
OG0001122	Prai.g_00945	Prag.g_01008
OG0001124	Prai.g_00940	Prag.g_01014
OG0001125	Prai.g_00939	Prag.g_01015
OG0001126	Prai.g_00929	Prag.g_01025
OG0001127	Prai.g_00928	Prag.g_01026
OG0001128	Prai.g_00926	Prag.g_01028
OG0001129	Prai.g_00925	Prag.g_01029
OG0001130	Prai.g_00924	Prag.g_01030
OG0001131	Prai.g_01088	Prag.g_01066
OG0001132	Prai.g_01098	Prag.g_01076
OG0001133	Prai.g_01130	Prag.g_01106
OG0001134	Prai.g_01143	Prag.g_01120
OG0001135	Prai.g_01146	Prag.g_01123
OG0001137	Prai.g_01179	Prag.g_01161
OG0001138	Prai.g_01198	Prag.g_01179
