Orthogroup	Prai	Pray
OG0000559	Prai.g_00579	Pray.g_01210
OG0000560	Prai.g_00582	Pray.g_01207
OG0000561	Prai.g_00583	Pray.g_01206
OG0000562	Prai.g_00584	Pray.g_01205
OG0000563	Prai.g_00585	Pray.g_01204
OG0000564	Prai.g_00586	Pray.g_01203
OG0000565	Prai.g_00589	Pray.g_01200
OG0000566	Prai.g_00592	Pray.g_01198
OG0000567	Prai.g_00596	Pray.g_01194
OG0000568	Prai.g_00597	Pray.g_01193
OG0000569	Prai.g_00598	Pray.g_01192
OG0000570	Prai.g_00599	Pray.g_01191
OG0000571	Prai.g_00601	Pray.g_01189
OG0000572	Prai.g_00614	Pray.g_01176
OG0000573	Prai.g_00620	Pray.g_01171
OG0000574	Prai.g_00621	Pray.g_01170
OG0000575	Prai.g_00625	Pray.g_01166
OG0000576	Prai.g_00627	Pray.g_01164
OG0000577	Prai.g_00628	Pray.g_01163
OG0000578	Prai.g_00629	Pray.g_01162
OG0000579	Prai.g_00630	Pray.g_01161
OG0000580	Prai.g_00631	Pray.g_01160
OG0000581	Prai.g_00633	Pray.g_01158
OG0000582	Prai.g_00636	Pray.g_01155
OG0000583	Prai.g_00637	Pray.g_01154
OG0000584	Prai.g_00638	Pray.g_01153
OG0000585	Prai.g_00640	Pray.g_01151
OG0000586	Prai.g_00641	Pray.g_01150
OG0000587	Prai.g_00642	Pray.g_01149
OG0000588	Prai.g_00646	Pray.g_01145
OG0000589	Prai.g_00650	Pray.g_01142
OG0000590	Prai.g_00651	Pray.g_01141
OG0000591	Prai.g_00654	Pray.g_01138
OG0000592	Prai.g_00655	Pray.g_01137
OG0000593	Prai.g_00661	Pray.g_01131
OG0000594	Prai.g_00662	Pray.g_01130
OG0000595	Prai.g_00663	Pray.g_01129
OG0000596	Prai.g_00667	Pray.g_01125
OG0000597	Prai.g_00669	Pray.g_01123
OG0000598	Prai.g_00670	Pray.g_01122
OG0000599	Prai.g_00673	Pray.g_01119
OG0000600	Prai.g_00674	Pray.g_01118
OG0000601	Prai.g_00675	Pray.g_01117
OG0000602	Prai.g_00677	Pray.g_01115
OG0000603	Prai.g_00678	Pray.g_01114
OG0000604	Prai.g_00679	Pray.g_01113
OG0000605	Prai.g_00680	Pray.g_01112
OG0000606	Prai.g_00683	Pray.g_01109
OG0000607	Prai.g_00686	Pray.g_01106
OG0000608	Prai.g_00687	Pray.g_01105
OG0000609	Prai.g_00688	Pray.g_01104
OG0000610	Prai.g_00693	Pray.g_01099
OG0000611	Prai.g_00696	Pray.g_01096
OG0000612	Prai.g_00697	Pray.g_01095
OG0000613	Prai.g_00702	Pray.g_01090
OG0000614	Prai.g_00721	Pray.g_01071
OG0000615	Prai.g_00729	Pray.g_01063
OG0000616	Prai.g_00732	Pray.g_01059
OG0000617	Prai.g_00754	Pray.g_01034
OG0000618	Prai.g_00755	Pray.g_01033
OG0000619	Prai.g_00756	Pray.g_01032
OG0000620	Prai.g_00759	Pray.g_01029
OG0000621	Prai.g_00760	Pray.g_01028
OG0000622	Prai.g_00761	Pray.g_01027
OG0000623	Prai.g_00762	Pray.g_01026
OG0000624	Prai.g_00763	Pray.g_01025
OG0000625	Prai.g_00764	Pray.g_00269
OG0000626	Prai.g_00765	Pray.g_00270
OG0000627	Prai.g_00766	Pray.g_00271
OG0000628	Prai.g_00767	Pray.g_00272
OG0000629	Prai.g_00768	Pray.g_00273
OG0000630	Prai.g_00771	Pray.g_00276
OG0000631	Prai.g_00857	Pray.g_00339
OG0000632	Prai.g_00856	Pray.g_00340
OG0000633	Prai.g_00855	Pray.g_00341
OG0000634	Prai.g_00852	Pray.g_00344
OG0000635	Prai.g_00851	Pray.g_00345
OG0000636	Prai.g_00849	Pray.g_00347
OG0000637	Prai.g_00847	Pray.g_00349
OG0000638	Prai.g_00846	Pray.g_00350
OG0000639	Prai.g_00845	Pray.g_00351
OG0000640	Prai.g_00844	Pray.g_00352
OG0000641	Prai.g_00839	Pray.g_00356
OG0000642	Prai.g_00838	Pray.g_00357
OG0000643	Prai.g_00837	Pray.g_00358
OG0000644	Prai.g_00836	Pray.g_00359
OG0000645	Prai.g_00835	Pray.g_00360
OG0000646	Prai.g_00833	Pray.g_00362
OG0000647	Prai.g_00832	Pray.g_00363
OG0000648	Prai.g_00830	Pray.g_00365
OG0000649	Prai.g_00829	Pray.g_00366
OG0000650	Prai.g_00828	Pray.g_00367
OG0000651	Prai.g_00827	Pray.g_00368
OG0000652	Prai.g_00826	Pray.g_00369
OG0000653	Prai.g_00824	Pray.g_00371
OG0000654	Prai.g_00823	Pray.g_00372
OG0000655	Prai.g_00822	Pray.g_00373
OG0000656	Prai.g_00819	Pray.g_00376
OG0000657	Prai.g_00811	Pray.g_00384
OG0000658	Prai.g_00810	Pray.g_00385
OG0000659	Prai.g_00809	Pray.g_00386
OG0000660	Prai.g_00805	Pray.g_00390
OG0000661	Prai.g_00803	Pray.g_00392
OG0000662	Prai.g_00801	Pray.g_00394
OG0000663	Prai.g_00799	Pray.g_00396
OG0000664	Prai.g_00798	Pray.g_00397
OG0000665	Prai.g_00794	Pray.g_00401
OG0000666	Prai.g_00793	Pray.g_00402
OG0000667	Prai.g_00789	Pray.g_00406
OG0000668	Prai.g_01060	Pray.g_00436
OG0000669	Prai.g_01054	Pray.g_00443
OG0000670	Prai.g_01052	Pray.g_00445
OG0000671	Prai.g_01050	Pray.g_00447
OG0000672	Prai.g_01048	Pray.g_00450
OG0000673	Prai.g_01045	Pray.g_00453
OG0000674	Prai.g_01043	Pray.g_00455
OG0000675	Prai.g_01042	Pray.g_00456
OG0000676	Prai.g_01040	Pray.g_00458
OG0000677	Prai.g_01039	Pray.g_00459
OG0000678	Prai.g_01037	Pray.g_00461
OG0000679	Prai.g_01033	Pray.g_00465
OG0000680	Prai.g_01032	Pray.g_00466
OG0000681	Prai.g_01030	Pray.g_00469
OG0000682	Prai.g_01029	Pray.g_00470
OG0000683	Prai.g_01028	Pray.g_00471
OG0000684	Prai.g_01027	Pray.g_00473
OG0000685	Prai.g_01025	Pray.g_00475
OG0000686	Prai.g_01024	Pray.g_00476
OG0000687	Prai.g_01023	Pray.g_00477
OG0000688	Prai.g_01020	Pray.g_00480
OG0000689	Prai.g_01019	Pray.g_00481
OG0000690	Prai.g_01018	Pray.g_00482
OG0000691	Prai.g_01017	Pray.g_00483
OG0000692	Prai.g_01015	Pray.g_00485
OG0000693	Prai.g_01014	Pray.g_00486
OG0000694	Prai.g_01013	Pray.g_00487
OG0000695	Prai.g_01011	Pray.g_00489
OG0000696	Prai.g_01010	Pray.g_00490
OG0000697	Prai.g_01009	Pray.g_00491
OG0000698	Prai.g_01006	Pray.g_00494
OG0000699	Prai.g_01005	Pray.g_00495
OG0000700	Prai.g_01004	Pray.g_00496
OG0000701	Prai.g_01003	Pray.g_00497
OG0000702	Prai.g_01001	Pray.g_00499
OG0000703	Prai.g_01000	Pray.g_00500
OG0000704	Prai.g_00999	Pray.g_00501
OG0000705	Prai.g_00995	Pray.g_00505
OG0000706	Prai.g_00994	Pray.g_00506
OG0000707	Prai.g_00993	Pray.g_00507
OG0000708	Prai.g_00992	Pray.g_00508
OG0000709	Prai.g_00988	Pray.g_00512
OG0000710	Prai.g_00985	Pray.g_00515
OG0000711	Prai.g_00968	Pray.g_00532
OG0000712	Prai.g_00966	Pray.g_00534
OG0000713	Prai.g_00965	Pray.g_00535
OG0000714	Prai.g_00964	Pray.g_00536
OG0000715	Prai.g_00962	Pray.g_00538
OG0000716	Prai.g_00960	Pray.g_00540
OG0000717	Prai.g_00959	Pray.g_00541
OG0000718	Prai.g_00948	Pray.g_00553
OG0000719	Prai.g_00946	Pray.g_00555
OG0000720	Prai.g_00938	Pray.g_00564
OG0000721	Prai.g_00936	Pray.g_00566
OG0000722	Prai.g_00935	Pray.g_00567
OG0000723	Prai.g_00932	Pray.g_00570
OG0000724	Prai.g_00923	Pray.g_00579
OG0000725	Prai.g_00917	Pray.g_00585
OG0000726	Prai.g_00916	Pray.g_00586
OG0000727	Prai.g_00915	Pray.g_00587
OG0000728	Prai.g_00913	Pray.g_00589
OG0000729	Prai.g_01109	Pray.g_00634
OG0000730	Prai.g_01113	Pray.g_00132
OG0000731	Prai.g_01117	Pray.g_00128
OG0000732	Prai.g_01126	Pray.g_00118
OG0000733	Prai.g_01144	Pray.g_00096
OG0000734	Prai.g_01157	Pray.g_00079
OG0000735	Prai.g_01159	Pray.g_00077
OG0000736	Prai.g_01160	Pray.g_00076
OG0000737	Prai.g_01161	Pray.g_00075
OG0000738	Prai.g_01165	Pray.g_00071
OG0000739	Prai.g_01166	Pray.g_00070
OG0000740	Prai.g_01167	Pray.g_00069
OG0000741	Prai.g_01168	Pray.g_00068
OG0000742	Prai.g_01170	Pray.g_00065
OG0000743	Prai.g_01172	Pray.g_00063
OG0000744	Prai.g_01173	Pray.g_00062
OG0000745	Prai.g_01174	Pray.g_00060
OG0000746	Prai.g_01176	Pray.g_00058
OG0000747	Prai.g_01177	Pray.g_00057
OG0000748	Prai.g_01180	Pray.g_00054
OG0000749	Prai.g_01181	Pray.g_00053
OG0000750	Prai.g_01182	Pray.g_00052
OG0000751	Prai.g_01184	Pray.g_00050
OG0000752	Prai.g_01186	Pray.g_00048
OG0000753	Prai.g_01189	Pray.g_00045
OG0000754	Prai.g_01192	Pray.g_00042
OG0000755	Prai.g_01196	Pray.g_00039
OG0000756	Prai.g_01197	Pray.g_00038
OG0000757	Prai.g_01204	Pray.g_00032
OG0000758	Prai.g_01205	Pray.g_00031
OG0000759	Prai.g_01206	Pray.g_00030
OG0000760	Prai.g_01207	Pray.g_00029
OG0000761	Prai.g_01208	Pray.g_00028
OG0000762	Prai.g_01209	Pray.g_00027
OG0000763	Prai.g_01211	Pray.g_00025
OG0000764	Prai.g_01212	Pray.g_00024
OG0000765	Prai.g_01221	Pray.g_00015
OG0000766	Prai.g_01222	Pray.g_00014
OG0000767	Prai.g_01224	Pray.g_00012
OG0000768	Prai.g_01225	Pray.g_00011
OG0000769	Prai.g_01227	Pray.g_00009
OG0000770	Prai.g_01229	Pray.g_00007
OG0000771	Prai.g_01238	Pray.g_00250
OG0000772	Prai.g_01310	Pray.g_01895
OG0000773	Prai.g_01325	Pray.g_01879
OG0000774	Prai.g_01327	Pray.g_01877
OG0000775	Prai.g_01330	Pray.g_01875
OG0000776	Prai.g_01331	Pray.g_01874
OG0000777	Prai.g_01332	Pray.g_01873
OG0000778	Prai.g_01333	Pray.g_01872
OG0000779	Prai.g_01337	Pray.g_01868
OG0000780	Prai.g_01338	Pray.g_01867
OG0000781	Prai.g_01341	Pray.g_01864
OG0000782	Prai.g_01342	Pray.g_01863
OG0000783	Prai.g_01343	Pray.g_01862
OG0000784	Prai.g_01344	Pray.g_01861
OG0000785	Prai.g_01346	Pray.g_01859
OG0000786	Prai.g_01348	Pray.g_01857
OG0000787	Prai.g_01349	Pray.g_01856
OG0000788	Prai.g_01358	Pray.g_01842
OG0000789	Prai.g_01360	Pray.g_01839
OG0000790	Prai.g_01375	Pray.g_01824
OG0000791	Prai.g_01377	Pray.g_01822
OG0000792	Prai.g_01378	Pray.g_01821
OG0000793	Prai.g_01381	Pray.g_01818
OG0000794	Prai.g_01382	Pray.g_01817
OG0000795	Prai.g_01383	Pray.g_01816
OG0000796	Prai.g_01387	Pray.g_01812
OG0000797	Prai.g_01388	Pray.g_01811
OG0000798	Prai.g_01395	Pray.g_01799
OG0000799	Prai.g_01445	Pray.g_01740
OG0000800	Prai.g_01446	Pray.g_01739
OG0000801	Prai.g_01447	Pray.g_01738
OG0000802	Prai.g_01449	Pray.g_01736
OG0000803	Prai.g_01451	Pray.g_01734
OG0000804	Prai.g_01452	Pray.g_01733
OG0000805	Prai.g_01454	Pray.g_01731
OG0000806	Prai.g_01456	Pray.g_01729
OG0000807	Prai.g_01457	Pray.g_01728
OG0000808	Prai.g_01458	Pray.g_01727
OG0000809	Prai.g_01461	Pray.g_01724
OG0000810	Prai.g_01462	Pray.g_01723
OG0000811	Prai.g_01466	Pray.g_01719
OG0000812	Prai.g_01468	Pray.g_01717
OG0000813	Prai.g_01469	Pray.g_01716
OG0000814	Prai.g_01471	Pray.g_01714
OG0000815	Prai.g_01472	Pray.g_01713
OG0000816	Prai.g_01474	Pray.g_01711
OG0000817	Prai.g_01475	Pray.g_01710
OG0000818	Prai.g_01480	Pray.g_01705
OG0000819	Prai.g_01481	Pray.g_01704
OG0000820	Prai.g_01482	Pray.g_01703
OG0000821	Prai.g_01485	Pray.g_01699
OG0000822	Prai.g_01486	Pray.g_01698
OG0000823	Prai.g_01487	Pray.g_01697
OG0000824	Prai.g_01490	Pray.g_01694
OG0000825	Prai.g_01491	Pray.g_01693
OG0000826	Prai.g_01492	Pray.g_01692
OG0000827	Prai.g_01493	Pray.g_01691
OG0000828	Prai.g_01496	Pray.g_01688
OG0000829	Prai.g_01497	Pray.g_01687
OG0000830	Prai.g_01498	Pray.g_01686
OG0000831	Prai.g_01500	Pray.g_01684
OG0000832	Prai.g_01505	Pray.g_01678
OG0000833	Prai.g_01514	Pray.g_01670
OG0000834	Prai.g_01515	Pray.g_01669
OG0000835	Prai.g_01516	Pray.g_01668
OG0000836	Prai.g_01517	Pray.g_01667
OG0000837	Prai.g_01518	Pray.g_01666
OG0000838	Prai.g_01520	Pray.g_01664
OG0000839	Prai.g_01521	Pray.g_01663
OG0000840	Prai.g_01522	Pray.g_01662
OG0000841	Prai.g_01523	Pray.g_01661
OG0000842	Prai.g_01524	Pray.g_01660
OG0000843	Prai.g_01525	Pray.g_01659
OG0000844	Prai.g_01526	Pray.g_01658
OG0000845	Prai.g_01527	Pray.g_01657
OG0000846	Prai.g_01528	Pray.g_01656
OG0000847	Prai.g_01529	Pray.g_01655
OG0000848	Prai.g_01530	Pray.g_01654
OG0000849	Prai.g_01531	Pray.g_01653
OG0000850	Prai.g_01533	Pray.g_01651
OG0000851	Prai.g_01534	Pray.g_01650
OG0000852	Prai.g_01535	Pray.g_01649
OG0000853	Prai.g_01539	Pray.g_01645
OG0000854	Prai.g_01541	Pray.g_01643
OG0000855	Prai.g_01542	Pray.g_01642
OG0000856	Prai.g_01558	Pray.g_01627
OG0000857	Prai.g_01597	Pray.g_01600
OG0000858	Prai.g_01632	Pray.g_01565
OG0000859	Prai.g_01633	Pray.g_01564
OG0000860	Prai.g_01640	Pray.g_01557
OG0000861	Prai.g_01641	Pray.g_01556
OG0000862	Prai.g_01642	Pray.g_01555
OG0000863	Prai.g_01644	Pray.g_01553
OG0000864	Prai.g_01645	Pray.g_01552
OG0000865	Prai.g_01646	Pray.g_01551
OG0000866	Prai.g_01647	Pray.g_01550
OG0000867	Prai.g_01648	Pray.g_01549
OG0000868	Prai.g_01649	Pray.g_01548
OG0000869	Prai.g_01653	Pray.g_01544
OG0000870	Prai.g_01658	Pray.g_01539
OG0000871	Prai.g_01659	Pray.g_01538
OG0000872	Prai.g_01660	Pray.g_01537
OG0000873	Prai.g_01663	Pray.g_01534
OG0000874	Prai.g_01666	Pray.g_01531
OG0000875	Prai.g_01667	Pray.g_01530
OG0000876	Prai.g_01668	Pray.g_01529
OG0000877	Prai.g_01670	Pray.g_01527
OG0000878	Prai.g_01671	Pray.g_01526
OG0000879	Prai.g_01672	Pray.g_01525
OG0000880	Prai.g_01673	Pray.g_01524
OG0000881	Prai.g_01677	Pray.g_01520
OG0000882	Prai.g_01682	Pray.g_01515
OG0000883	Prai.g_01683	Pray.g_01513
OG0000884	Prai.g_01685	Pray.g_01512
OG0000885	Prai.g_01686	Pray.g_01511
OG0000886	Prai.g_01687	Pray.g_01510
OG0000887	Prai.g_01688	Pray.g_01509
OG0000888	Prai.g_01690	Pray.g_01507
OG0000889	Prai.g_01692	Pray.g_01505
OG0000890	Prai.g_01693	Pray.g_01504
OG0000891	Prai.g_01694	Pray.g_01503
OG0000892	Prai.g_01696	Pray.g_01229
OG0000893	Prai.g_01701	Pray.g_01234
OG0000894	Prai.g_01703	Pray.g_01236
OG0000895	Prai.g_01706	Pray.g_01239
OG0000896	Prai.g_01707	Pray.g_01240
OG0000897	Prai.g_01709	Pray.g_01242
OG0000898	Prai.g_01710	Pray.g_01243
OG0000899	Prai.g_01711	Pray.g_01244
OG0000900	Prai.g_01712	Pray.g_01245
OG0000901	Prai.g_01715	Pray.g_01248
OG0000902	Prai.g_01717	Pray.g_01250
OG0000903	Prai.g_01720	Pray.g_01253
OG0000904	Prai.g_01722	Pray.g_01255
OG0000905	Prai.g_01727	Pray.g_01260
OG0000906	Prai.g_01728	Pray.g_01261
OG0000907	Prai.g_01734	Pray.g_01264
OG0000908	Prai.g_01737	Pray.g_01267
OG0000909	Prai.g_01738	Pray.g_01268
OG0000910	Prai.g_01739	Pray.g_01269
OG0000911	Prai.g_01741	Pray.g_01271
OG0000912	Prai.g_01742	Pray.g_01272
OG0000913	Prai.g_01743	Pray.g_01273
OG0000914	Prai.g_01744	Pray.g_01274
OG0000915	Prai.g_01746	Pray.g_01275
OG0000916	Prai.g_01747	Pray.g_01276
OG0000917	Prai.g_01748	Pray.g_01277
OG0000918	Prai.g_01749	Pray.g_01278
OG0000919	Prai.g_01750	Pray.g_01279
OG0000920	Prai.g_01751	Pray.g_01280
OG0000921	Prai.g_01752	Pray.g_01281
OG0000922	Prai.g_01753	Pray.g_01282
OG0000923	Prai.g_01757	Pray.g_01286
OG0000924	Prai.g_01758	Pray.g_01287
OG0000925	Prai.g_01759	Pray.g_01288
OG0000926	Prai.g_01760	Pray.g_01289
OG0000927	Prai.g_01762	Pray.g_01291
OG0000928	Prai.g_01763	Pray.g_01292
OG0000929	Prai.g_01764	Pray.g_01293
OG0000930	Prai.g_01765	Pray.g_01294
OG0000931	Prai.g_01766	Pray.g_01295
OG0000932	Prai.g_01767	Pray.g_01296
OG0000933	Prai.g_01776	Pray.g_01300
OG0000934	Prai.g_01778	Pray.g_01302
OG0000935	Prai.g_01779	Pray.g_01303
OG0000936	Prai.g_01780	Pray.g_01304
OG0000937	Prai.g_01781	Pray.g_01305
OG0000938	Prai.g_01783	Pray.g_01307
OG0000939	Prai.g_01784	Pray.g_01308
OG0000940	Prai.g_01791	Pray.g_01315
OG0000941	Prai.g_01793	Pray.g_01317
OG0000942	Prai.g_01795	Pray.g_01319
OG0000943	Prai.g_01796	Pray.g_01320
OG0000944	Prai.g_01797	Pray.g_01321
OG0000945	Prai.g_01798	Pray.g_01322
OG0000946	Prai.g_01802	Pray.g_01327
OG0000947	Prai.g_01804	Pray.g_01329
OG0000948	Prai.g_01805	Pray.g_01330
OG0000949	Prai.g_01808	Pray.g_01333
OG0000950	Prai.g_01813	Pray.g_01338
OG0000951	Prai.g_01817	Pray.g_01342
OG0000952	Prai.g_01821	Pray.g_01346
OG0000953	Prai.g_01824	Pray.g_01349
OG0000954	Prai.g_01828	Pray.g_01353
OG0000955	Prai.g_01829	Pray.g_01354
OG0000956	Prai.g_01831	Pray.g_01356
OG0000957	Prai.g_01836	Pray.g_01362
OG0000958	Prai.g_01837	Pray.g_01363
OG0000959	Prai.g_01841	Pray.g_01367
OG0000960	Prai.g_01842	Pray.g_01368
OG0000961	Prai.g_01844	Pray.g_01370
OG0000962	Prai.g_01846	Pray.g_01372
OG0000963	Prai.g_01850	Pray.g_01376
OG0000964	Prai.g_01851	Pray.g_01377
OG0000965	Prai.g_01852	Pray.g_01378
OG0000966	Prai.g_01861	Pray.g_01385
OG0000967	Prai.g_01865	Pray.g_01390
OG0000968	Prai.g_01867	Pray.g_01392
OG0000969	Prai.g_01868	Pray.g_01393
OG0000970	Prai.g_01869	Pray.g_01394
OG0000971	Prai.g_01870	Pray.g_01395
OG0000972	Prai.g_01871	Pray.g_01396
OG0000973	Prai.g_01872	Pray.g_01397
OG0000974	Prai.g_01873	Pray.g_01398
OG0000975	Prai.g_01874	Pray.g_01399
OG0000976	Prai.g_01875	Pray.g_01400
OG0000977	Prai.g_01876	Pray.g_01401
OG0000978	Prai.g_01877	Pray.g_01402
OG0000979	Prai.g_01880	Pray.g_01405
OG0000980	Prai.g_01882	Pray.g_01407
OG0000981	Prai.g_01884	Pray.g_01409
OG0000982	Prai.g_01886	Pray.g_01411
OG0000983	Prai.g_01887	Pray.g_01412
OG0000984	Prai.g_01888	Pray.g_01413
OG0000985	Prai.g_01891	Pray.g_01416
OG0000986	Prai.g_01893	Pray.g_01418
OG0000987	Prai.g_01894	Pray.g_01419
OG0000988	Prai.g_01897	Pray.g_01422
OG0000989	Prai.g_01900	Pray.g_01426
OG0000990	Prai.g_01903	Pray.g_01429
OG0000991	Prai.g_01904	Pray.g_01430
OG0000992	Prai.g_01906	Pray.g_01432
OG0000993	Prai.g_01907	Pray.g_01433
OG0000994	Prai.g_01908	Pray.g_01434
OG0000995	Prai.g_01912	Pray.g_01438
OG0000996	Prai.g_01913	Pray.g_01439
OG0000997	Prai.g_01914	Pray.g_01440
OG0000998	Prai.g_01916	Pray.g_01442
OG0000999	Prai.g_01917	Pray.g_01443
OG0001000	Prai.g_01920	Pray.g_01446
OG0001001	Prai.g_01922	Pray.g_01448
OG0001002	Prai.g_01926	Pray.g_01452
OG0001003	Prai.g_01928	Pray.g_01453
OG0001004	Prai.g_01929	Pray.g_01454
OG0001005	Prai.g_01930	Pray.g_01455
OG0001006	Prai.g_01934	Pray.g_01459
OG0001007	Prai.g_01936	Pray.g_01461
OG0001008	Prai.g_00468	Pray.g_00927
OG0001009	Prai.g_00027	Pray.g_01489
OG0001010	Prai.g_00028	Pray.g_01490
OG0001011	Prai.g_00029	Pray.g_01491
OG0001012	Prai.g_00050	Pray.g_00240
OG0001013	Prai.g_00055	Pray.g_00235
OG0001014	Prai.g_00058	Pray.g_00232
OG0001015	Prai.g_00059	Pray.g_00231
OG0001016	Prai.g_00073	Pray.g_00216
OG0001017	Prai.g_00077	Pray.g_00212
OG0001018	Prai.g_00080	Pray.g_00209
OG0001019	Prai.g_00089	Pray.g_00200
OG0001020	Prai.g_00090	Pray.g_00199
OG0001021	Prai.g_00091	Pray.g_00198
OG0001022	Prai.g_00094	Pray.g_00195
OG0001023	Prai.g_00095	Pray.g_00194
OG0001024	Prai.g_00098	Pray.g_00191
OG0001025	Prai.g_00104	Pray.g_00185
OG0001026	Prai.g_00111	Pray.g_00178
OG0001027	Prai.g_00112	Pray.g_00177
OG0001028	Prai.g_00114	Pray.g_00175
OG0001029	Prai.g_00115	Pray.g_00174
OG0001030	Prai.g_00130	Pray.g_00159
OG0001031	Prai.g_00197	Pray.g_00667
OG0001032	Prai.g_00198	Pray.g_00668
OG0001033	Prai.g_00219	Pray.g_00689
OG0001034	Prai.g_00247	Pray.g_00717
OG0001035	Prai.g_00267	Pray.g_00735
OG0001036	Prai.g_00272	Pray.g_00739
OG0001037	Prai.g_00273	Pray.g_00740
OG0001038	Prai.g_00291	Pray.g_00757
OG0001039	Prai.g_00294	Pray.g_00760
OG0001040	Prai.g_00296	Pray.g_00762
OG0001041	Prai.g_00300	Pray.g_00766
OG0001042	Prai.g_00317	Pray.g_00782
OG0001043	Prai.g_00318	Pray.g_00783
OG0001045	Prai.g_00355	Pray.g_00820
OG0001046	Prai.g_00390	Pray.g_00857
OG0001047	Prai.g_00470	Pray.g_00929
OG0001048	Prai.g_00471	Pray.g_00930
OG0001049	Prai.g_00473	Pray.g_00932
OG0001050	Prai.g_00474	Pray.g_00933
OG0001051	Prai.g_00475	Pray.g_00934
OG0001052	Prai.g_00501	Pray.g_00961
OG0001053	Prai.g_00513	Pray.g_00973
OG0001054	Prai.g_00528	Pray.g_00989
OG0001055	Prai.g_00546	Pray.g_01008
OG0001056	Prai.g_00564	Pray.g_01225
OG0001057	Prai.g_00569	Pray.g_01220
OG0001058	Prai.g_00577	Pray.g_01212
OG0001059	Prai.g_00581	Pray.g_01208
OG0001060	Prai.g_00588	Pray.g_01201
OG0001061	Prai.g_00602	Pray.g_01188
OG0001062	Prai.g_00604	Pray.g_01186
OG0001063	Prai.g_00606	Pray.g_01184
OG0001064	Prai.g_00607	Pray.g_01183
OG0001065	Prai.g_00608	Pray.g_01182
OG0001066	Prai.g_00609	Pray.g_01181
OG0001067	Prai.g_00610	Pray.g_01180
OG0001068	Prai.g_00611	Pray.g_01179
OG0001069	Prai.g_00612	Pray.g_01178
OG0001070	Prai.g_00615	Pray.g_01175
OG0001071	Prai.g_00616	Pray.g_01174
OG0001072	Prai.g_00618	Pray.g_01173
OG0001073	Prai.g_00632	Pray.g_01159
OG0001074	Prai.g_00643	Pray.g_01148
OG0001075	Prai.g_00644	Pray.g_01147
OG0001076	Prai.g_00653	Pray.g_01139
OG0001077	Prai.g_00657	Pray.g_01135
OG0001078	Prai.g_00665	Pray.g_01127
OG0001079	Prai.g_00676	Pray.g_01116
OG0001080	Prai.g_00682	Pray.g_01110
OG0001081	Prai.g_00684	Pray.g_01108
OG0001082	Prai.g_00685	Pray.g_01107
OG0001083	Prai.g_00690	Pray.g_01102
OG0001084	Prai.g_00691	Pray.g_01101
OG0001085	Prai.g_00699	Pray.g_01093
OG0001086	Prai.g_00700	Pray.g_01092
OG0001087	Prai.g_00717	Pray.g_01075
OG0001088	Prai.g_00718	Pray.g_01074
OG0001089	Prai.g_00726	Pray.g_01066
OG0001090	Prai.g_00749	Pray.g_01039
OG0001091	Prai.g_00751	Pray.g_01037
OG0001092	Prai.g_00752	Pray.g_01036
OG0001093	Prai.g_00757	Pray.g_01031
OG0001094	Prai.g_00854	Pray.g_00342
OG0001095	Prai.g_00834	Pray.g_00361
OG0001096	Prai.g_00821	Pray.g_00374
OG0001097	Prai.g_00802	Pray.g_00393
OG0001098	Prai.g_00787	Pray.g_00408
OG0001099	Prai.g_01057	Pray.g_00440
OG0001100	Prai.g_01053	Pray.g_00444
OG0001101	Prai.g_01051	Pray.g_00446
OG0001102	Prai.g_01049	Pray.g_00449
OG0001103	Prai.g_01047	Pray.g_00451
OG0001104	Prai.g_01026	Pray.g_00474
OG0001105	Prai.g_01022	Pray.g_00478
OG0001106	Prai.g_00998	Pray.g_00502
OG0001107	Prai.g_00991	Pray.g_00509
OG0001108	Prai.g_00987	Pray.g_00513
OG0001109	Prai.g_00986	Pray.g_00514
OG0001110	Prai.g_00984	Pray.g_00516
OG0001111	Prai.g_00983	Pray.g_00517
OG0001112	Prai.g_00982	Pray.g_00518
OG0001113	Prai.g_00981	Pray.g_00519
OG0001114	Prai.g_00980	Pray.g_00520
OG0001115	Prai.g_00978	Pray.g_00522
OG0001116	Prai.g_00977	Pray.g_00523
OG0001117	Prai.g_00976	Pray.g_00524
OG0001118	Prai.g_00975	Pray.g_00525
OG0001119	Prai.g_00974	Pray.g_00526
OG0001120	Prai.g_00972	Pray.g_00528
OG0001121	Prai.g_01141	Pray.g_00099
OG0001121	Prai.g_00969	Pray.g_00531
OG0001122	Prai.g_00945	Pray.g_00556
OG0001124	Prai.g_00940	Pray.g_00562
OG0001125	Prai.g_00939	Pray.g_00563
OG0001126	Prai.g_00929	Pray.g_00573
OG0001127	Prai.g_00928	Pray.g_00574
OG0001128	Prai.g_00926	Pray.g_00576
OG0001129	Prai.g_00925	Pray.g_00577
OG0001130	Prai.g_00924	Pray.g_00578
OG0001131	Prai.g_01088	Pray.g_00614
OG0001132	Prai.g_01098	Pray.g_00623
OG0001133	Prai.g_01130	Pray.g_00112
OG0001134	Prai.g_01143	Pray.g_00097
OG0001135	Prai.g_01146	Pray.g_00094
OG0001137	Prai.g_01179	Pray.g_00055
OG0001138	Prai.g_01198	Pray.g_00037
OG0001139	Prai.g_01200	Pray.g_00036
OG0001140	Prai.g_01201	Pray.g_00035
OG0001141	Prai.g_01202	Pray.g_00034
OG0001142	Prai.g_01203	Pray.g_00033
