Orthogroup	Praq	Pram
OG0000582	Praq.g_00994	Pram.g_00546
OG0000583	Praq.g_00993	Pram.g_00547
OG0000584	Praq.g_00992	Pram.g_00548
OG0000585	Praq.g_00990	Pram.g_00550
OG0000586	Praq.g_00989	Pram.g_00551
OG0000587	Praq.g_00988	Pram.g_00552
OG0000588	Praq.g_00984	Pram.g_00556
OG0000589	Praq.g_00981	Pram.g_00559
OG0000590	Praq.g_00980	Pram.g_00560
OG0000591	Praq.g_00977	Pram.g_00564
OG0000592	Praq.g_00976	Pram.g_00565
OG0000593	Praq.g_00970	Pram.g_01078
OG0000594	Praq.g_00969	Pram.g_01077
OG0000595	Praq.g_00968	Pram.g_01076
OG0000596	Praq.g_00964	Pram.g_01073
OG0000597	Praq.g_00962	Pram.g_01070
OG0000598	Praq.g_00961	Pram.g_01069
OG0000599	Praq.g_00958	Pram.g_01066
OG0000600	Praq.g_00957	Pram.g_01065
OG0000601	Praq.g_00775	Pram.g_01064
OG0000602	Praq.g_00777	Pram.g_01062
OG0000603	Praq.g_00778	Pram.g_01061
OG0000604	Praq.g_00779	Pram.g_01060
OG0000605	Praq.g_00780	Pram.g_01059
OG0000606	Praq.g_00783	Pram.g_01056
OG0000607	Praq.g_00786	Pram.g_01053
OG0000608	Praq.g_00787	Pram.g_01052
OG0000609	Praq.g_00788	Pram.g_01051
OG0000610	Praq.g_00793	Pram.g_01045
OG0000611	Praq.g_00796	Pram.g_01042
OG0000612	Praq.g_00797	Pram.g_01041
OG0000613	Praq.g_00802	Pram.g_00763
OG0000614	Praq.g_00821	Pram.g_00784
OG0000615	Praq.g_00829	Pram.g_00795
OG0000616	Praq.g_00833	Pram.g_01927
OG0000617	Praq.g_00589	Pram.g_01024
OG0000618	Praq.g_00590	Pram.g_01023
OG0000619	Praq.g_00591	Pram.g_01022
OG0000620	Praq.g_00594	Pram.g_01019
OG0000621	Praq.g_00595	Pram.g_01018
OG0000622	Praq.g_00596	Pram.g_01017
OG0000623	Praq.g_00597	Pram.g_01016
OG0000624	Praq.g_00598	Pram.g_01014
OG0000625	Praq.g_00599	Pram.g_01013
OG0000626	Praq.g_00600	Pram.g_01012
OG0000627	Praq.g_00601	Pram.g_01011
OG0000628	Praq.g_00602	Pram.g_01010
OG0000629	Praq.g_00603	Pram.g_01008
OG0000630	Praq.g_00606	Pram.g_01005
OG0000631	Praq.g_00661	Pram.g_00913
OG0000632	Praq.g_00662	Pram.g_00914
OG0000633	Praq.g_00663	Pram.g_00915
OG0000634	Praq.g_00666	Pram.g_00805
OG0000635	Praq.g_00667	Pram.g_00806
OG0000636	Praq.g_00669	Pram.g_00808
OG0000637	Praq.g_00671	Pram.g_00810
OG0000638	Praq.g_00672	Pram.g_00811
OG0000639	Praq.g_00673	Pram.g_00812
OG0000640	Praq.g_00674	Pram.g_00813
OG0000641	Praq.g_00678	Pram.g_00817
OG0000642	Praq.g_01407	Pram.g_00818
OG0000643	Praq.g_01408	Pram.g_00819
OG0000644	Praq.g_01409	Pram.g_00820
OG0000645	Praq.g_01410	Pram.g_00821
OG0000646	Praq.g_01412	Pram.g_00823
OG0000647	Praq.g_01413	Pram.g_00825
OG0000648	Praq.g_01415	Pram.g_00827
OG0000649	Praq.g_01416	Pram.g_00828
OG0000650	Praq.g_01417	Pram.g_00829
OG0000651	Praq.g_01418	Pram.g_00830
OG0000652	Praq.g_01419	Pram.g_00831
OG0000653	Praq.g_01421	Pram.g_00833
OG0000654	Praq.g_01422	Pram.g_00834
OG0000655	Praq.g_01423	Pram.g_00835
OG0000656	Praq.g_01426	Pram.g_00838
OG0000657	Praq.g_01433	Pram.g_00845
OG0000658	Praq.g_01434	Pram.g_00847
OG0000659	Praq.g_01435	Pram.g_00848
OG0000660	Praq.g_01439	Pram.g_00852
OG0000661	Praq.g_01441	Pram.g_00854
OG0000662	Praq.g_01443	Pram.g_00857
OG0000663	Praq.g_01445	Pram.g_00859
OG0000664	Praq.g_01446	Pram.g_00860
OG0000665	Praq.g_01450	Pram.g_00866
OG0000666	Praq.g_01451	Pram.g_00867
OG0000667	Praq.g_01456	Pram.g_00872
OG0000668	Praq.g_01473	Pram.g_00713
OG0000669	Praq.g_01481	Pram.g_00724
OG0000670	Praq.g_01483	Pram.g_00727
OG0000671	Praq.g_01485	Pram.g_00729
OG0000672	Praq.g_01488	Pram.g_00732
OG0000673	Praq.g_01491	Pram.g_00735
OG0000674	Praq.g_01493	Pram.g_00737
OG0000675	Praq.g_01494	Pram.g_00738
OG0000676	Praq.g_01496	Pram.g_00740
OG0000677	Praq.g_01497	Pram.g_00741
OG0000678	Praq.g_01499	Pram.g_00743
OG0000679	Praq.g_01503	Pram.g_00747
OG0000680	Praq.g_01504	Pram.g_00748
OG0000681	Praq.g_01506	Pram.g_00751
OG0000682	Praq.g_01507	Pram.g_00752
OG0000683	Praq.g_01508	Pram.g_00753
OG0000684	Praq.g_01510	Pram.g_00754
OG0000685	Praq.g_01512	Pram.g_00756
OG0000686	Praq.g_01513	Pram.g_00757
OG0000687	Praq.g_01514	Pram.g_00758
OG0000688	Praq.g_01517	Pram.g_01036
OG0000689	Praq.g_01518	Pram.g_01035
OG0000690	Praq.g_01519	Pram.g_01034
OG0000691	Praq.g_01520	Pram.g_01033
OG0000692	Praq.g_01522	Pram.g_01031
OG0000693	Praq.g_01523	Pram.g_01030
OG0000694	Praq.g_01524	Pram.g_01029
OG0000695	Praq.g_01526	Pram.g_00917
OG0000696	Praq.g_01527	Pram.g_00918
OG0000697	Praq.g_01528	Pram.g_00919
OG0000698	Praq.g_01531	Pram.g_00922
OG0000699	Praq.g_01532	Pram.g_00923
OG0000700	Praq.g_01533	Pram.g_00924
OG0000701	Praq.g_01534	Pram.g_00925
OG0000702	Praq.g_01536	Pram.g_00927
OG0000703	Praq.g_01537	Pram.g_00928
OG0000704	Praq.g_01538	Pram.g_00930
OG0000705	Praq.g_01542	Pram.g_00936
OG0000706	Praq.g_01543	Pram.g_00937
OG0000707	Praq.g_01544	Pram.g_00938
OG0000708	Praq.g_01545	Pram.g_00940
OG0000709	Praq.g_01549	Pram.g_00944
OG0000710	Praq.g_01552	Pram.g_00947
OG0000711	Praq.g_01568	Pram.g_00963
OG0000712	Praq.g_01570	Pram.g_00964
OG0000713	Praq.g_01571	Pram.g_00965
OG0000714	Praq.g_01572	Pram.g_00966
OG0000715	Praq.g_01574	Pram.g_00968
OG0000716	Praq.g_01576	Pram.g_00970
OG0000717	Praq.g_01577	Pram.g_00971
OG0000718	Praq.g_01588	Pram.g_00973
OG0000719	Praq.g_01590	Pram.g_00975
OG0000720	Praq.g_01599	Pram.g_00986
OG0000721	Praq.g_01601	Pram.g_00990
OG0000722	Praq.g_01602	Pram.g_00991
OG0000723	Praq.g_01605	Pram.g_00995
OG0000724	Praq.g_01614	Pram.g_00893
OG0000725	Praq.g_01620	Pram.g_00887
OG0000726	Praq.g_01621	Pram.g_00886
OG0000727	Praq.g_01622	Pram.g_00885
OG0000728	Praq.g_01624	Pram.g_00883
OG0000729	Praq.g_01669	Pram.g_01208
OG0000730	Praq.g_01273	Pram.g_01182
OG0000731	Praq.g_01276	Pram.g_00335
OG0000733	Praq.g_01301	Pram.g_01547
OG0000734	Praq.g_01318	Pram.g_01156
OG0000735	Praq.g_01320	Pram.g_01154
OG0000736	Praq.g_01321	Pram.g_01153
OG0000737	Praq.g_01322	Pram.g_01152
OG0000738	Praq.g_01326	Pram.g_01148
OG0000739	Praq.g_01327	Pram.g_01147
OG0000740	Praq.g_01328	Pram.g_01146
OG0000741	Praq.g_01329	Pram.g_01144
OG0000742	Praq.g_01332	Pram.g_01141
OG0000743	Praq.g_01334	Pram.g_01139
OG0000744	Praq.g_01335	Pram.g_01137
OG0000745	Praq.g_01336	Pram.g_01136
OG0000746	Praq.g_01338	Pram.g_01134
OG0000747	Praq.g_01339	Pram.g_01133
OG0000748	Praq.g_01342	Pram.g_01129
OG0000749	Praq.g_01343	Pram.g_01128
OG0000750	Praq.g_01344	Pram.g_01127
OG0000751	Praq.g_01346	Pram.g_01124
OG0000752	Praq.g_01348	Pram.g_01122
OG0000753	Praq.g_01351	Pram.g_01119
OG0000754	Praq.g_01354	Pram.g_01117
OG0000755	Praq.g_01357	Pram.g_01111
OG0000756	Praq.g_01358	Pram.g_01110
OG0000757	Praq.g_01364	Pram.g_01103
OG0000758	Praq.g_01365	Pram.g_01102
OG0000759	Praq.g_01366	Pram.g_01101
OG0000760	Praq.g_01367	Pram.g_01100
OG0000761	Praq.g_01368	Pram.g_01099
OG0000762	Praq.g_01369	Pram.g_01098
OG0000763	Praq.g_01371	Pram.g_01096
OG0000764	Praq.g_01372	Pram.g_01095
OG0000765	Praq.g_01381	Pram.g_01087
OG0000766	Praq.g_01382	Pram.g_01086
OG0000767	Praq.g_01384	Pram.g_01084
OG0000768	Praq.g_01385	Pram.g_01083
OG0000769	Praq.g_01387	Pram.g_01081
OG0000770	Praq.g_01389	Pram.g_00570
OG0000771	Praq.g_00257	Pram.g_01254
OG0000772	Praq.g_00112	Pram.g_01569
OG0000773	Praq.g_00124	Pram.g_01221
OG0000774	Praq.g_00126	Pram.g_01223
OG0000775	Praq.g_00128	Pram.g_01225
OG0000776	Praq.g_00129	Pram.g_01226
OG0000777	Praq.g_00130	Pram.g_01227
OG0000778	Praq.g_00131	Pram.g_01228
OG0000779	Praq.g_00135	Pram.g_01232
OG0000780	Praq.g_00136	Pram.g_01233
OG0000781	Praq.g_00139	Pram.g_01236
OG0000782	Praq.g_00140	Pram.g_01237
OG0000783	Praq.g_00141	Pram.g_01238
OG0000784	Praq.g_00142	Pram.g_01239
OG0000785	Praq.g_00144	Pram.g_01241
OG0000786	Praq.g_00146	Pram.g_01244
OG0000787	Praq.g_00147	Pram.g_01245
OG0000788	Praq.g_00162	Pram.g_01271
OG0000789	Praq.g_00165	Pram.g_01281
OG0000790	Praq.g_00182	Pram.g_01463
OG0000791	Praq.g_00184	Pram.g_01461
OG0000792	Praq.g_00185	Pram.g_01460
OG0000793	Praq.g_00188	Pram.g_01456
OG0000794	Praq.g_00189	Pram.g_01455
OG0000795	Praq.g_00190	Pram.g_01454
OG0000796	Praq.g_00194	Pram.g_01450
OG0000797	Praq.g_00195	Pram.g_01449
OG0000798	Praq.g_00222	Pram.g_01444, Pram.g_01415
OG0000799	Praq.g_00276	Pram.g_01398
OG0000800	Praq.g_00277	Pram.g_01397
OG0000801	Praq.g_00278	Pram.g_01396
OG0000802	Praq.g_00280	Pram.g_01394
OG0000803	Praq.g_00282	Pram.g_01392
OG0000804	Praq.g_00283	Pram.g_01391
OG0000805	Praq.g_00285	Pram.g_01389
OG0000806	Praq.g_00287	Pram.g_01387
OG0000807	Praq.g_00288	Pram.g_01386
OG0000808	Praq.g_00289	Pram.g_01385
OG0000809	Praq.g_00292	Pram.g_01383
OG0000810	Praq.g_00293	Pram.g_01382
OG0000811	Praq.g_00297	Pram.g_01375
OG0000812	Praq.g_00299	Pram.g_01373
OG0000813	Praq.g_00300	Pram.g_01372
OG0000814	Praq.g_00302	Pram.g_01370
OG0000815	Praq.g_00303	Pram.g_01369
OG0000816	Praq.g_00305	Pram.g_01367
OG0000817	Praq.g_00306	Pram.g_01366
OG0000818	Praq.g_00311	Pram.g_01361
OG0000819	Praq.g_00312	Pram.g_01360
OG0000820	Praq.g_00313	Pram.g_01359
OG0000821	Praq.g_00317	Pram.g_01355
OG0000822	Praq.g_00318	Pram.g_01354
OG0000823	Praq.g_00319	Pram.g_01353
OG0000824	Praq.g_00322	Pram.g_01350
OG0000825	Praq.g_00323	Pram.g_01349
OG0000826	Praq.g_00324	Pram.g_01348
OG0000827	Praq.g_00325	Pram.g_01347
OG0000828	Praq.g_00328	Pram.g_01344
OG0000829	Praq.g_00329	Pram.g_01343
OG0000830	Praq.g_00330	Pram.g_01342
OG0000831	Praq.g_00332	Pram.g_01340
OG0000832	Praq.g_00338	Pram.g_01330
OG0000833	Praq.g_00346	Pram.g_01321
OG0000834	Praq.g_00347	Pram.g_01320
OG0000835	Praq.g_00348	Pram.g_01319
OG0000836	Praq.g_00349	Pram.g_01318
OG0000837	Praq.g_00350	Pram.g_01317
OG0000838	Praq.g_00352	Pram.g_01314
OG0000839	Praq.g_00353	Pram.g_01313
OG0000840	Praq.g_00354	Pram.g_01312
OG0000841	Praq.g_00355	Pram.g_01311
OG0000842	Praq.g_00356	Pram.g_01310
OG0000843	Praq.g_00357	Pram.g_01309
OG0000844	Praq.g_00358	Pram.g_01308
OG0000845	Praq.g_00359	Pram.g_01307
OG0000846	Praq.g_00360	Pram.g_01306
OG0000847	Praq.g_00361	Pram.g_01305
OG0000848	Praq.g_00362	Pram.g_01304
OG0000849	Praq.g_00363	Pram.g_01303
OG0000850	Praq.g_00365	Pram.g_01301
OG0000851	Praq.g_00366	Pram.g_01300
OG0000852	Praq.g_00367	Pram.g_01299
OG0000853	Praq.g_00371	Pram.g_01294
OG0000854	Praq.g_00373	Pram.g_01292
OG0000855	Praq.g_00374	Pram.g_01291
OG0000856	Praq.g_00001	Pram.g_00567
OG0000857	Praq.g_00030	Pram.g_00824
OG0000858	Praq.g_01953	Pram.g_01625
OG0000859	Praq.g_01952	Pram.g_01626
OG0000860	Praq.g_00495	Pram.g_01634
OG0000861	Praq.g_00494	Pram.g_01635
OG0000862	Praq.g_00493	Pram.g_01636
OG0000863	Praq.g_00491	Pram.g_01638
OG0000864	Praq.g_00490	Pram.g_01639
OG0000865	Praq.g_00489	Pram.g_01640
OG0000866	Praq.g_00488	Pram.g_01641
OG0000867	Praq.g_00487	Pram.g_01642
OG0000868	Praq.g_00486	Pram.g_01644
OG0000869	Praq.g_00482	Pram.g_01647
OG0000870	Praq.g_00477	Pram.g_01652
OG0000871	Praq.g_00476	Pram.g_01653
OG0000872	Praq.g_00475	Pram.g_01654
OG0000873	Praq.g_00472	Pram.g_01657
OG0000874	Praq.g_00469	Pram.g_01660
OG0000875	Praq.g_00468	Pram.g_01662
OG0000876	Praq.g_00467	Pram.g_01663
OG0000877	Praq.g_00465	Pram.g_01665
OG0000878	Praq.g_00464	Pram.g_01666
OG0000879	Praq.g_00463	Pram.g_01667
OG0000880	Praq.g_00462	Pram.g_01668
OG0000881	Praq.g_00458	Pram.g_01672
OG0000882	Praq.g_00453	Pram.g_01677
OG0000883	Praq.g_00452	Pram.g_01679
OG0000884	Praq.g_00450	Pram.g_01681
OG0000885	Praq.g_00449	Pram.g_01682
OG0000886	Praq.g_00448	Pram.g_01683
OG0000887	Praq.g_00447	Pram.g_01684
OG0000888	Praq.g_00445	Pram.g_01686
OG0000889	Praq.g_00443	Pram.g_01688
OG0000890	Praq.g_00442	Pram.g_01689
OG0000891	Praq.g_00441	Pram.g_01690
OG0000892	Praq.g_00956	Pram.g_01691
OG0000893	Praq.g_00951	Pram.g_01695
OG0000894	Praq.g_00949	Pram.g_01698
OG0000895	Praq.g_00946	Pram.g_01702
OG0000896	Praq.g_00945	Pram.g_01703
OG0000897	Praq.g_00943	Pram.g_01705
OG0000898	Praq.g_00942	Pram.g_01706
OG0000899	Praq.g_00941	Pram.g_01707
OG0000900	Praq.g_00940	Pram.g_01708
OG0000901	Praq.g_00937	Pram.g_01711
OG0000902	Praq.g_00935	Pram.g_01713
OG0000903	Praq.g_00932	Pram.g_01717
OG0000904	Praq.g_00930	Pram.g_01722
OG0000905	Praq.g_00925	Pram.g_01715
OG0000906	Praq.g_00924	Pram.g_01714
OG0000907	Praq.g_00921	Pram.g_01727
OG0000908	Praq.g_00918	Pram.g_01730
OG0000909	Praq.g_00917	Pram.g_01731
OG0000910	Praq.g_00916	Pram.g_01732
OG0000911	Praq.g_00914	Pram.g_01734
OG0000912	Praq.g_00913	Pram.g_01735
OG0000913	Praq.g_00912	Pram.g_01736
OG0000914	Praq.g_00911	Pram.g_01737
OG0000915	Praq.g_00910	Pram.g_01738
OG0000916	Praq.g_00909	Pram.g_01739
OG0000917	Praq.g_00908	Pram.g_01740
OG0000918	Praq.g_00907	Pram.g_01741
OG0000919	Praq.g_00906	Pram.g_01742
OG0000920	Praq.g_00905	Pram.g_01743
OG0000921	Praq.g_00904	Pram.g_01744
OG0000922	Praq.g_00903	Pram.g_01745
OG0000923	Praq.g_00899	Pram.g_01749
OG0000924	Praq.g_00898	Pram.g_01750
OG0000925	Praq.g_00897	Pram.g_01751
OG0000926	Praq.g_00896	Pram.g_01752
OG0000927	Praq.g_00894	Pram.g_01754
OG0000928	Praq.g_00893	Pram.g_01755
OG0000929	Praq.g_00892	Pram.g_01756
OG0000930	Praq.g_00891	Pram.g_01757
OG0000931	Praq.g_00890	Pram.g_01758
OG0000932	Praq.g_00889	Pram.g_01759
OG0000933	Praq.g_00885	Pram.g_01763
OG0000934	Praq.g_00883	Pram.g_01765
OG0000935	Praq.g_00882	Pram.g_01766
OG0000936	Praq.g_00881	Pram.g_01767
OG0000937	Praq.g_00880	Pram.g_01768
OG0000938	Praq.g_00878	Pram.g_01771
OG0000939	Praq.g_00877	Pram.g_01772
OG0000940	Praq.g_00871	Pram.g_01779
OG0000941	Praq.g_00869	Pram.g_01781
OG0000942	Praq.g_00867	Pram.g_01783
OG0000943	Praq.g_00866	Pram.g_01784
OG0000944	Praq.g_00865	Pram.g_01786
OG0000945	Praq.g_00864	Pram.g_01787
OG0000946	Praq.g_00727	Pram.g_01793
OG0000947	Praq.g_00729	Pram.g_01795
OG0000948	Praq.g_00730	Pram.g_01796
OG0000949	Praq.g_00733	Pram.g_01799
OG0000950	Praq.g_00738	Pram.g_01806
OG0000951	Praq.g_00742	Pram.g_01810
OG0000952	Praq.g_00746	Pram.g_01814
OG0000953	Praq.g_00749	Pram.g_01818
OG0000954	Praq.g_00753	Pram.g_01822
OG0000955	Praq.g_00754	Pram.g_01823
OG0000956	Praq.g_00756	Pram.g_01825
OG0000957	Praq.g_00761	Pram.g_01831
OG0000958	Praq.g_00762	Pram.g_01832
OG0000959	Praq.g_00766	Pram.g_01836
OG0000960	Praq.g_00767	Pram.g_01837
OG0000961	Praq.g_00769	Pram.g_01840
OG0000962	Praq.g_00771	Pram.g_01842
OG0000963	Praq.g_00774	Pram.g_01846
OG0000964	Praq.g_00679	Pram.g_01847
OG0000965	Praq.g_00680	Pram.g_01848
OG0000966	Praq.g_00687	Pram.g_01854
OG0000967	Praq.g_00691	Pram.g_01858
OG0000968	Praq.g_00693	Pram.g_01860
OG0000969	Praq.g_00694	Pram.g_01861
OG0000970	Praq.g_00695	Pram.g_01862
OG0000971	Praq.g_00696	Pram.g_01863
OG0000972	Praq.g_00697	Pram.g_01864
OG0000973	Praq.g_00698	Pram.g_01865
OG0000974	Praq.g_00699	Pram.g_01866
OG0000975	Praq.g_00700	Pram.g_01867
OG0000976	Praq.g_00701	Pram.g_01868
OG0000977	Praq.g_00702	Pram.g_01869
OG0000978	Praq.g_00703	Pram.g_01870
OG0000979	Praq.g_00706	Pram.g_01873
OG0000980	Praq.g_00708	Pram.g_01875
OG0000981	Praq.g_00710	Pram.g_01878
OG0000982	Praq.g_00712	Pram.g_01880
OG0000983	Praq.g_00713	Pram.g_01881
OG0000984	Praq.g_00714	Pram.g_01882
OG0000985	Praq.g_00717	Pram.g_01885
OG0000986	Praq.g_00719	Pram.g_01887
OG0000987	Praq.g_00720	Pram.g_01888
OG0000988	Praq.g_00723	Pram.g_01891
OG0000989	Praq.g_00391	Pram.g_01895
OG0000990	Praq.g_00394	Pram.g_01900
OG0000991	Praq.g_00395	Pram.g_01901
OG0000992	Praq.g_00397	Pram.g_01904
OG0000993	Praq.g_00398	Pram.g_01905
OG0000994	Praq.g_00399	Pram.g_01906
OG0000995	Praq.g_00403	Pram.g_01910
OG0000996	Praq.g_00404	Pram.g_01911
OG0000997	Praq.g_00405	Pram.g_01913
OG0000998	Praq.g_00407	Pram.g_01915
OG0000999	Praq.g_00408	Pram.g_01916
OG0001000	Praq.g_00411	Pram.g_01919
OG0001001	Praq.g_00413	Pram.g_01924
OG0001002	Praq.g_00417	Pram.g_01929
OG0001003	Praq.g_00418	Pram.g_01930
OG0001004	Praq.g_00419	Pram.g_01931
OG0001005	Praq.g_00420	Pram.g_01932
OG0001006	Praq.g_00424	Pram.g_01936
OG0001007	Praq.g_00426	Pram.g_01938
OG0001008	Praq.g_01120	Pram.g_00372
OG0001009	Praq.g_01230	Pram.g_00014
OG0001010	Praq.g_01231	Pram.g_00015
OG0001011	Praq.g_01232	Pram.g_00016
OG0001012	Praq.g_01258	Pram.g_00028
OG0001013	Praq.g_01264	Pram.g_00035
OG0001014	Praq.g_01267	Pram.g_00038
OG0001015	Praq.g_01268	Pram.g_00039
OG0001016	Praq.g_01930	Pram.g_00058
OG0001017	Praq.g_01926	Pram.g_00062
OG0001018	Praq.g_01923	Pram.g_00064
OG0001019	Praq.g_01914	Pram.g_00073
OG0001020	Praq.g_01913	Pram.g_00074
OG0001021	Praq.g_01912	Pram.g_00075
OG0001022	Praq.g_01909	Pram.g_00078
OG0001023	Praq.g_01908	Pram.g_00079
OG0001024	Praq.g_01905	Pram.g_00082
OG0001025	Praq.g_01899	Pram.g_00089
OG0001026	Praq.g_01892	Pram.g_00097
OG0001027	Praq.g_01891	Pram.g_00098
OG0001028	Praq.g_01889	Pram.g_00100
OG0001029	Praq.g_01888	Pram.g_00101
OG0001030	Praq.g_01873	Pram.g_00117
OG0001031	Praq.g_01816	Pram.g_00171
OG0001032	Praq.g_01815	Pram.g_00172
OG0001033	Praq.g_01794	Pram.g_00193
OG0001034	Praq.g_01766	Pram.g_00223
OG0001035	Praq.g_01749	Pram.g_00243
OG0001036	Praq.g_01744	Pram.g_00247
OG0001037	Praq.g_01743	Pram.g_00248
OG0001038	Praq.g_01725	Pram.g_00266
OG0001039	Praq.g_01722	Pram.g_00269
OG0001040	Praq.g_01719	Pram.g_00271
OG0001041	Praq.g_01715	Pram.g_00276
OG0001042	Praq.g_01698	Pram.g_00293
OG0001043	Praq.g_01697	Pram.g_00294
OG0001044	Praq.g_01212	Pram.g_00327
OG0001045	Praq.g_01203	Pram.g_00337
OG0001046	Praq.g_01164	Pram.g_01537
OG0001047	Praq.g_01118	Pram.g_00374
OG0001048	Praq.g_01117	Pram.g_00375
OG0001049	Praq.g_01115	Pram.g_00377
OG0001050	Praq.g_01114	Pram.g_00378
OG0001051	Praq.g_01113	Pram.g_00379
OG0001052	Praq.g_00522	Pram.g_00407
OG0001053	Praq.g_00534	Pram.g_00419
OG0001054	Praq.g_01104	Pram.g_00434
OG0001055	Praq.g_01085	Pram.g_00454
OG0001056	Praq.g_01066	Pram.g_00474
OG0001057	Praq.g_01061	Pram.g_00478
OG0001058	Praq.g_01053	Pram.g_00486
OG0001059	Praq.g_01049	Pram.g_00490
OG0001060	Praq.g_01042	Pram.g_00497
OG0001061	Praq.g_01029	Pram.g_00512
OG0001062	Praq.g_01027	Pram.g_00514
OG0001063	Praq.g_01025	Pram.g_00516
OG0001064	Praq.g_01024	Pram.g_00517
OG0001065	Praq.g_01023	Pram.g_00518
OG0001066	Praq.g_01022	Pram.g_00519
OG0001067	Praq.g_01021	Pram.g_00520
OG0001068	Praq.g_01020	Pram.g_00521
OG0001069	Praq.g_01019	Pram.g_00522
OG0001070	Praq.g_01016	Pram.g_00524
OG0001071	Praq.g_01015	Pram.g_00525
OG0001072	Praq.g_01013	Pram.g_00527
OG0001073	Praq.g_00998	Pram.g_00541
OG0001074	Praq.g_00987	Pram.g_00553
OG0001075	Praq.g_00986	Pram.g_00554
OG0001076	Praq.g_00978	Pram.g_00562
OG0001077	Praq.g_00974	Pram.g_00568
OG0001078	Praq.g_00966	Pram.g_01074
OG0001079	Praq.g_00776	Pram.g_01063
OG0001080	Praq.g_00782	Pram.g_01057
OG0001081	Praq.g_00784	Pram.g_01055
OG0001082	Praq.g_00785	Pram.g_01054
OG0001083	Praq.g_00790	Pram.g_01049
OG0001084	Praq.g_00791	Pram.g_01048
OG0001085	Praq.g_00799	Pram.g_00760
OG0001086	Praq.g_00800	Pram.g_00761
OG0001087	Praq.g_00817	Pram.g_00779
OG0001088	Praq.g_00818	Pram.g_00780
OG0001089	Praq.g_00826	Pram.g_00791
OG0001090	Praq.g_00584	Pram.g_00802
OG0001091	Praq.g_00586	Pram.g_01027
OG0001092	Praq.g_00587	Pram.g_01026
OG0001093	Praq.g_00592	Pram.g_01021
OG0001094	Praq.g_00664	Pram.g_01028
OG0001095	Praq.g_01411	Pram.g_00822
OG0001096	Praq.g_01424	Pram.g_00836
OG0001097	Praq.g_01442	Pram.g_00855
OG0001098	Praq.g_01458	Pram.g_00876
OG0001099	Praq.g_01478	Pram.g_00717
OG0001100	Praq.g_01482	Pram.g_00726
OG0001101	Praq.g_01484	Pram.g_00728
OG0001102	Praq.g_01487	Pram.g_00731
OG0001103	Praq.g_01489	Pram.g_00733
OG0001104	Praq.g_01511	Pram.g_00755
OG0001105	Praq.g_01515	Pram.g_00759
OG0001106	Praq.g_01539	Pram.g_00931
OG0001107	Praq.g_01546	Pram.g_00941
OG0001108	Praq.g_01550	Pram.g_00945
OG0001109	Praq.g_01551	Pram.g_00946
OG0001110	Praq.g_01553	Pram.g_00948
OG0001111	Praq.g_01554	Pram.g_00949
OG0001112	Praq.g_01555	Pram.g_00950
OG0001113	Praq.g_01556	Pram.g_00951
OG0001114	Praq.g_01557	Pram.g_00952
OG0001115	Praq.g_01559	Pram.g_00954
OG0001116	Praq.g_01560	Pram.g_00955
OG0001117	Praq.g_01561	Pram.g_00956
OG0001118	Praq.g_01562	Pram.g_00957
OG0001119	Praq.g_01563	Pram.g_00958
OG0001120	Praq.g_01565	Pram.g_00959
OG0001122	Praq.g_01591	Pram.g_00976
OG0001123	Praq.g_01595	Pram.g_00981
OG0001124	Praq.g_01597	Pram.g_00983
OG0001125	Praq.g_01598	Pram.g_00985
OG0001126	Praq.g_01608	Pram.g_00899
OG0001127	Praq.g_01609	Pram.g_00898
OG0001128	Praq.g_01611	Pram.g_00896
OG0001129	Praq.g_01612	Pram.g_00895
OG0001130	Praq.g_01613	Pram.g_00894
OG0001131	Praq.g_01649	Pram.g_00356
OG0001132	Praq.g_01658	Pram.g_00683
OG0001133	Praq.g_01287	Pram.g_01469
OG0001134	Praq.g_01300	Pram.g_01546
OG0001135	Praq.g_01303	Pram.g_01549
OG0001136	Praq.g_01330	Pram.g_01143
OG0001137	Praq.g_01341	Pram.g_01130
OG0001138	Praq.g_01359	Pram.g_01109
OG0001139	Praq.g_01360	Pram.g_01107
OG0001140	Praq.g_01361	Pram.g_01106
OG0001141	Praq.g_01362	Pram.g_01105
OG0001142	Praq.g_01363	Pram.g_01104
OG0001143	Praq.g_01370	Pram.g_01097
OG0001144	Praq.g_01375	Pram.g_01092
OG0001145	Praq.g_00125	Pram.g_01222
OG0001146	Praq.g_00137	Pram.g_01234
OG0001147	Praq.g_00161	Pram.g_01475
OG0001148	Praq.g_00179	Pram.g_01466
OG0001149	Praq.g_00180	Pram.g_01465
OG0001150	Praq.g_00181	Pram.g_01464
OG0001151	Praq.g_00192	Pram.g_01452
OG0001152	Praq.g_00193	Pram.g_01451
OG0001153	Praq.g_00326	Pram.g_01346
OG0001154	Praq.g_00327	Pram.g_01345
OG0001155	Praq.g_00339	Pram.g_01328
OG0001156	Praq.g_00342	Pram.g_01325
OG0001157	Praq.g_00343	Pram.g_01324
OG0001158	Praq.g_00344	Pram.g_01323
OG0001159	Praq.g_00345	Pram.g_01322
OG0001160	Praq.g_00369	Pram.g_01296
OG0001161	Praq.g_00382	Pram.g_01577
OG0001162	Praq.g_00005	Pram.g_01590
OG0001165	Praq.g_00498	Pram.g_01630
OG0001166	Praq.g_00478	Pram.g_01651
OG0001167	Praq.g_00461	Pram.g_01669
