Orthogroup	Praq	Prba
OG0000564	Praq.g_01044	Prba.g_01757
OG0000565	Praq.g_01041	Prba.g_01754
OG0000566	Praq.g_01039	Prba.g_01752
OG0000567	Praq.g_01035	Prba.g_01748
OG0000568	Praq.g_01034	Prba.g_01747
OG0000569	Praq.g_01033	Prba.g_01746
OG0000570	Praq.g_01032	Prba.g_01745
OG0000571	Praq.g_01030	Prba.g_01743
OG0000572	Praq.g_01017	Prba.g_01730
OG0000573	Praq.g_01010	Prba.g_01725
OG0000574	Praq.g_01009	Prba.g_01724
OG0000575	Praq.g_01005	Prba.g_01720
OG0000576	Praq.g_01003	Prba.g_01718
OG0000577	Praq.g_01002	Prba.g_01717
OG0000578	Praq.g_01001	Prba.g_01716
OG0000579	Praq.g_01000	Prba.g_01715
OG0000580	Praq.g_00999	Prba.g_01714
OG0000581	Praq.g_00997	Prba.g_01712
OG0000582	Praq.g_00994	Prba.g_01709
OG0000583	Praq.g_00993	Prba.g_01708
OG0000584	Praq.g_00992	Prba.g_01707
OG0000585	Praq.g_00990	Prba.g_01705
OG0000586	Praq.g_00989	Prba.g_01704
OG0000587	Praq.g_00988	Prba.g_01703
OG0000588	Praq.g_00984	Prba.g_01699
OG0000589	Praq.g_00981	Prba.g_01696
OG0000590	Praq.g_00980	Prba.g_01695
OG0000591	Praq.g_00977	Prba.g_01692
OG0000592	Praq.g_00976	Prba.g_01691
OG0000593	Praq.g_00970	Prba.g_01685
OG0000594	Praq.g_00969	Prba.g_01684
OG0000595	Praq.g_00968	Prba.g_01683
OG0000596	Praq.g_00964	Prba.g_01679
OG0000597	Praq.g_00962	Prba.g_01677
OG0000598	Praq.g_00961	Prba.g_01676
OG0000599	Praq.g_00958	Prba.g_01673
OG0000600	Praq.g_00957	Prba.g_01672
OG0000601	Praq.g_00775	Prba.g_01671
OG0000602	Praq.g_00777	Prba.g_01669
OG0000603	Praq.g_00778	Prba.g_01668
OG0000604	Praq.g_00779	Prba.g_01667
OG0000605	Praq.g_00780	Prba.g_01666
OG0000606	Praq.g_00783	Prba.g_01663
OG0000607	Praq.g_00786	Prba.g_01660
OG0000608	Praq.g_00787	Prba.g_01659
OG0000609	Praq.g_00788	Prba.g_01658
OG0000610	Praq.g_00793	Prba.g_01653
OG0000611	Praq.g_00796	Prba.g_01650
OG0000612	Praq.g_00797	Prba.g_01649
OG0000613	Praq.g_00802	Prba.g_01644
OG0000614	Praq.g_00821	Prba.g_01625
OG0000615	Praq.g_00829	Prba.g_01617
OG0000616	Praq.g_00833	Prba.g_01613
OG0000617	Praq.g_00589	Prba.g_01588
OG0000618	Praq.g_00590	Prba.g_01587
OG0000619	Praq.g_00591	Prba.g_01586
OG0000620	Praq.g_00594	Prba.g_01583
OG0000621	Praq.g_00595	Prba.g_01582
OG0000622	Praq.g_00596	Prba.g_01581
OG0000623	Praq.g_00597	Prba.g_01580
OG0000624	Praq.g_00598	Prba.g_01579
OG0000625	Praq.g_00599	Prba.g_01578
OG0000626	Praq.g_00600	Prba.g_01577
OG0000627	Praq.g_00601	Prba.g_01576
OG0000628	Praq.g_00602	Prba.g_01575
OG0000629	Praq.g_00603	Prba.g_01574
OG0000630	Praq.g_00606	Prba.g_01571
OG0000631	Praq.g_00661	Prba.g_01508
OG0000632	Praq.g_00662	Prba.g_01507
OG0000633	Praq.g_00663	Prba.g_01506
OG0000634	Praq.g_00666	Prba.g_01503
OG0000635	Praq.g_00667	Prba.g_01502
OG0000636	Praq.g_00669	Prba.g_01500
OG0000637	Praq.g_00671	Prba.g_01498
OG0000638	Praq.g_00672	Prba.g_01497
OG0000639	Praq.g_00673	Prba.g_01496
OG0000640	Praq.g_00674	Prba.g_01495
OG0000641	Praq.g_00678	Prba.g_01491
OG0000642	Praq.g_01407	Prba.g_01490
OG0000643	Praq.g_01408	Prba.g_01489
OG0000644	Praq.g_01409	Prba.g_01488
OG0000645	Praq.g_01410	Prba.g_01487
OG0000646	Praq.g_01412	Prba.g_01485
OG0000647	Praq.g_01413	Prba.g_01484
OG0000648	Praq.g_01415	Prba.g_01482
OG0000649	Praq.g_01416	Prba.g_01481
OG0000650	Praq.g_01417	Prba.g_01480
OG0000651	Praq.g_01418	Prba.g_01479
OG0000652	Praq.g_01419	Prba.g_01478
OG0000653	Praq.g_01421	Prba.g_01476
OG0000654	Praq.g_01422	Prba.g_01475
OG0000655	Praq.g_01423	Prba.g_01474
OG0000656	Praq.g_01426	Prba.g_01471
OG0000657	Praq.g_01433	Prba.g_01463
OG0000658	Praq.g_01434	Prba.g_01462
OG0000659	Praq.g_01435	Prba.g_01461
OG0000660	Praq.g_01439	Prba.g_01457
OG0000661	Praq.g_01441	Prba.g_01455
OG0000662	Praq.g_01443	Prba.g_01453
OG0000663	Praq.g_01445	Prba.g_01451
OG0000664	Praq.g_01446	Prba.g_01450
OG0000665	Praq.g_01450	Prba.g_01446
OG0000666	Praq.g_01451	Prba.g_01445
OG0000667	Praq.g_01456	Prba.g_01441
OG0000668	Praq.g_01473	Prba.g_01411
OG0000669	Praq.g_01481	Prba.g_01404
OG0000670	Praq.g_01483	Prba.g_01402
OG0000671	Praq.g_01485	Prba.g_01400
OG0000672	Praq.g_01488	Prba.g_01397
OG0000673	Praq.g_01491	Prba.g_01394
OG0000674	Praq.g_01493	Prba.g_01392
OG0000675	Praq.g_01494	Prba.g_01391
OG0000676	Praq.g_01496	Prba.g_01389
OG0000677	Praq.g_01497	Prba.g_01388
OG0000678	Praq.g_01499	Prba.g_01386
OG0000679	Praq.g_01503	Prba.g_01382
OG0000680	Praq.g_01504	Prba.g_01381
OG0000681	Praq.g_01506	Prba.g_01379
OG0000682	Praq.g_01507	Prba.g_01378
OG0000683	Praq.g_01508	Prba.g_01377
OG0000684	Praq.g_01510	Prba.g_01375
OG0000685	Praq.g_01512	Prba.g_01373
OG0000686	Praq.g_01513	Prba.g_01372
OG0000687	Praq.g_01514	Prba.g_01371
OG0000688	Praq.g_01517	Prba.g_01368
OG0000689	Praq.g_01518	Prba.g_01367
OG0000690	Praq.g_01519	Prba.g_01366
OG0000691	Praq.g_01520	Prba.g_01365
OG0000692	Praq.g_01522	Prba.g_01363
OG0000693	Praq.g_01523	Prba.g_01362
OG0000694	Praq.g_01524	Prba.g_01361
OG0000695	Praq.g_01526	Prba.g_01359
OG0000696	Praq.g_01527	Prba.g_01358
OG0000697	Praq.g_01528	Prba.g_01357
OG0000698	Praq.g_01531	Prba.g_01354
OG0000699	Praq.g_01532	Prba.g_01353
OG0000700	Praq.g_01533	Prba.g_01352
OG0000701	Praq.g_01534	Prba.g_01351
OG0000702	Praq.g_01536	Prba.g_01349
OG0000703	Praq.g_01537	Prba.g_01348
OG0000704	Praq.g_01538	Prba.g_01347
OG0000705	Praq.g_01542	Prba.g_01343
OG0000706	Praq.g_01543	Prba.g_01342
OG0000707	Praq.g_01544	Prba.g_01341
OG0000708	Praq.g_01545	Prba.g_01340
OG0000709	Praq.g_01549	Prba.g_01336
OG0000710	Praq.g_01552	Prba.g_01333
OG0000711	Praq.g_01568	Prba.g_01316
OG0000712	Praq.g_01570	Prba.g_01314
OG0000713	Praq.g_01571	Prba.g_01313
OG0000714	Praq.g_01572	Prba.g_01312
OG0000715	Praq.g_01574	Prba.g_01310
OG0000716	Praq.g_01576	Prba.g_01308
OG0000717	Praq.g_01577	Prba.g_01307
OG0000718	Praq.g_01588	Prba.g_01295
OG0000719	Praq.g_01590	Prba.g_01293
OG0000720	Praq.g_01599	Prba.g_01284
OG0000721	Praq.g_01601	Prba.g_01282
OG0000722	Praq.g_01602	Prba.g_01281
OG0000723	Praq.g_01605	Prba.g_01278
OG0000724	Praq.g_01614	Prba.g_01269
OG0000725	Praq.g_01620	Prba.g_01263
OG0000726	Praq.g_01621	Prba.g_01262
OG0000727	Praq.g_01622	Prba.g_01261
OG0000728	Praq.g_01624	Prba.g_01259
OG0000729	Praq.g_01669	Prba.g_01214
OG0000730	Praq.g_01273	Prba.g_00749
OG0000731	Praq.g_01276	Prba.g_00745
OG0000732	Praq.g_01282	Prba.g_00735
OG0000733	Praq.g_01301	Prba.g_00096
OG0000734	Praq.g_01318	Prba.g_00079
OG0000735	Praq.g_01320	Prba.g_00077
OG0000736	Praq.g_01321	Prba.g_00076
OG0000737	Praq.g_01322	Prba.g_00075
OG0000738	Praq.g_01326	Prba.g_00071
OG0000739	Praq.g_01327	Prba.g_00070
OG0000740	Praq.g_01328	Prba.g_00069
OG0000741	Praq.g_01329	Prba.g_00068
OG0000742	Praq.g_01332	Prba.g_00065
OG0000743	Praq.g_01334	Prba.g_00063
OG0000744	Praq.g_01335	Prba.g_00062
OG0000745	Praq.g_01336	Prba.g_00060
OG0000746	Praq.g_01338	Prba.g_00058
OG0000747	Praq.g_01339	Prba.g_00057
OG0000748	Praq.g_01342	Prba.g_00054
OG0000749	Praq.g_01343	Prba.g_00053
OG0000750	Praq.g_01344	Prba.g_00052
OG0000751	Praq.g_01346	Prba.g_00050
OG0000752	Praq.g_01348	Prba.g_00048
OG0000753	Praq.g_01351	Prba.g_00045
OG0000754	Praq.g_01354	Prba.g_00042
OG0000755	Praq.g_01357	Prba.g_00039
OG0000756	Praq.g_01358	Prba.g_00038
OG0000757	Praq.g_01364	Prba.g_00032
OG0000758	Praq.g_01365	Prba.g_00031
OG0000759	Praq.g_01366	Prba.g_00030
OG0000760	Praq.g_01367	Prba.g_00029
OG0000761	Praq.g_01368	Prba.g_00028
OG0000762	Praq.g_01369	Prba.g_00027
OG0000763	Praq.g_01371	Prba.g_00025
OG0000764	Praq.g_01372	Prba.g_00024
OG0000765	Praq.g_01381	Prba.g_00015
OG0000766	Praq.g_01382	Prba.g_00014
OG0000767	Praq.g_01384	Prba.g_00012
OG0000768	Praq.g_01385	Prba.g_00011
OG0000769	Praq.g_01387	Prba.g_00009
OG0000770	Praq.g_01389	Prba.g_00007
OG0000771	Praq.g_00257	Prba.g_01084
OG0000772	Praq.g_00112	Prba.g_01167
OG0000773	Praq.g_00124	Prba.g_01183
OG0000774	Praq.g_00126	Prba.g_01185
OG0000775	Praq.g_00128	Prba.g_01187
OG0000776	Praq.g_00129	Prba.g_01188
OG0000777	Praq.g_00130	Prba.g_01189
OG0000778	Praq.g_00131	Prba.g_01190
OG0000779	Praq.g_00135	Prba.g_01194
OG0000780	Praq.g_00136	Prba.g_01195
OG0000781	Praq.g_00139	Prba.g_01198
OG0000782	Praq.g_00140	Prba.g_01199
OG0000783	Praq.g_00141	Prba.g_01200
OG0000784	Praq.g_00142	Prba.g_01201
OG0000785	Praq.g_00144	Prba.g_01203
OG0000786	Praq.g_00146	Prba.g_01205
OG0000787	Praq.g_00147	Prba.g_01206
OG0000788	Praq.g_00162	Prba.g_00209
OG0000789	Praq.g_00165	Prba.g_00206
OG0000790	Praq.g_00182	Prba.g_00191
OG0000791	Praq.g_00184	Prba.g_00189
OG0000792	Praq.g_00185	Prba.g_00188
OG0000793	Praq.g_00188	Prba.g_00185
OG0000794	Praq.g_00189	Prba.g_00184
OG0000795	Praq.g_00190	Prba.g_00183
OG0000796	Praq.g_00194	Prba.g_00179
OG0000797	Praq.g_00195	Prba.g_00178
OG0000798	Praq.g_00222	Prba.g_00166
OG0000799	Praq.g_00276	Prba.g_00115
OG0000800	Praq.g_00277	Prba.g_00114
OG0000801	Praq.g_00278	Prba.g_00113
OG0000802	Praq.g_00280	Prba.g_00111
OG0000803	Praq.g_00282	Prba.g_00109
OG0000804	Praq.g_00283	Prba.g_00108
OG0000805	Praq.g_00285	Prba.g_00106
OG0000806	Praq.g_00287	Prba.g_00720
OG0000807	Praq.g_00288	Prba.g_00719
OG0000808	Praq.g_00289	Prba.g_00718
OG0000809	Praq.g_00292	Prba.g_00715
OG0000810	Praq.g_00293	Prba.g_00714
OG0000811	Praq.g_00297	Prba.g_00710
OG0000812	Praq.g_00299	Prba.g_00708
OG0000813	Praq.g_00300	Prba.g_00707
OG0000814	Praq.g_00302	Prba.g_00705
OG0000815	Praq.g_00303	Prba.g_00704
OG0000816	Praq.g_00305	Prba.g_00702
OG0000817	Praq.g_00306	Prba.g_00701
OG0000818	Praq.g_00311	Prba.g_00696
OG0000819	Praq.g_00312	Prba.g_00695
OG0000820	Praq.g_00313	Prba.g_00694
OG0000821	Praq.g_00317	Prba.g_00690
OG0000822	Praq.g_00318	Prba.g_00689
OG0000823	Praq.g_00319	Prba.g_00688
OG0000824	Praq.g_00322	Prba.g_00685
OG0000825	Praq.g_00323	Prba.g_00684
OG0000826	Praq.g_00324	Prba.g_00683
OG0000827	Praq.g_00325	Prba.g_00682
OG0000828	Praq.g_00328	Prba.g_00679
OG0000829	Praq.g_00329	Prba.g_00678
OG0000830	Praq.g_00330	Prba.g_00677
OG0000831	Praq.g_00332	Prba.g_00350
OG0000832	Praq.g_00338	Prba.g_00344
OG0000833	Praq.g_00346	Prba.g_00336
OG0000834	Praq.g_00347	Prba.g_00335
OG0000835	Praq.g_00348	Prba.g_00334
OG0000836	Praq.g_00349	Prba.g_00333
OG0000837	Praq.g_00350	Prba.g_00332
OG0000838	Praq.g_00352	Prba.g_00330
OG0000839	Praq.g_00353	Prba.g_00329
OG0000840	Praq.g_00354	Prba.g_00328
OG0000841	Praq.g_00355	Prba.g_00327
OG0000842	Praq.g_00356	Prba.g_00326
OG0000843	Praq.g_00357	Prba.g_00325
OG0000844	Praq.g_00358	Prba.g_00324
OG0000845	Praq.g_00359	Prba.g_00323
OG0000846	Praq.g_00360	Prba.g_00322
OG0000847	Praq.g_00361	Prba.g_00321
OG0000848	Praq.g_00362	Prba.g_00320
OG0000849	Praq.g_00363	Prba.g_00319
OG0000850	Praq.g_00365	Prba.g_00317
OG0000851	Praq.g_00366	Prba.g_00316
OG0000852	Praq.g_00367	Prba.g_00315
OG0000853	Praq.g_00371	Prba.g_00311
OG0000854	Praq.g_00373	Prba.g_00309
OG0000855	Praq.g_00374	Prba.g_00308
OG0000856	Praq.g_00001	Prba.g_00293
OG0000857	Praq.g_00030	Prba.g_00266
OG0000858	Praq.g_01953	Prba.g_00232
OG0000859	Praq.g_01952	Prba.g_00231
OG0000860	Praq.g_00495	Prba.g_00618
OG0000861	Praq.g_00494	Prba.g_00617
OG0000862	Praq.g_00493	Prba.g_00616
OG0000863	Praq.g_00491	Prba.g_00614
OG0000864	Praq.g_00490	Prba.g_00613
OG0000865	Praq.g_00489	Prba.g_00612
OG0000866	Praq.g_00488	Prba.g_00611
OG0000867	Praq.g_00487	Prba.g_00610
OG0000868	Praq.g_00486	Prba.g_00609
OG0000869	Praq.g_00482	Prba.g_00605
OG0000870	Praq.g_00477	Prba.g_00600
OG0000871	Praq.g_00476	Prba.g_00599
OG0000872	Praq.g_00475	Prba.g_00598
OG0000873	Praq.g_00472	Prba.g_00595
OG0000874	Praq.g_00469	Prba.g_00592
OG0000875	Praq.g_00468	Prba.g_00591
OG0000876	Praq.g_00467	Prba.g_00590
OG0000877	Praq.g_00465	Prba.g_00588
OG0000878	Praq.g_00464	Prba.g_00587
OG0000879	Praq.g_00463	Prba.g_00586
OG0000880	Praq.g_00462	Prba.g_00585
OG0000881	Praq.g_00458	Prba.g_00581
OG0000882	Praq.g_00453	Prba.g_00576
OG0000883	Praq.g_00452	Prba.g_00574
OG0000884	Praq.g_00450	Prba.g_00573
OG0000885	Praq.g_00449	Prba.g_00572
OG0000886	Praq.g_00448	Prba.g_00571
OG0000887	Praq.g_00447	Prba.g_00570
OG0000888	Praq.g_00445	Prba.g_00568
OG0000889	Praq.g_00443	Prba.g_00566
OG0000890	Praq.g_00442	Prba.g_00565
OG0000891	Praq.g_00441	Prba.g_00564
OG0000892	Praq.g_00956	Prba.g_00352
OG0000893	Praq.g_00951	Prba.g_00357
OG0000894	Praq.g_00949	Prba.g_00359
OG0000895	Praq.g_00946	Prba.g_00362
OG0000896	Praq.g_00945	Prba.g_00363
OG0000897	Praq.g_00943	Prba.g_00365
OG0000898	Praq.g_00942	Prba.g_00366
OG0000899	Praq.g_00941	Prba.g_00367
OG0000900	Praq.g_00940	Prba.g_00368
OG0000901	Praq.g_00937	Prba.g_00371
OG0000902	Praq.g_00935	Prba.g_00373
OG0000903	Praq.g_00932	Prba.g_00376
OG0000904	Praq.g_00930	Prba.g_00378
OG0000905	Praq.g_00925	Prba.g_00383
OG0000906	Praq.g_00924	Prba.g_00384
OG0000907	Praq.g_00921	Prba.g_00387
OG0000908	Praq.g_00918	Prba.g_00390
OG0000909	Praq.g_00917	Prba.g_00391
OG0000910	Praq.g_00916	Prba.g_00392
OG0000911	Praq.g_00914	Prba.g_00394
OG0000912	Praq.g_00913	Prba.g_00395
OG0000913	Praq.g_00912	Prba.g_00396
OG0000914	Praq.g_00911	Prba.g_00397
OG0000915	Praq.g_00910	Prba.g_00398
OG0000916	Praq.g_00909	Prba.g_00399
OG0000917	Praq.g_00908	Prba.g_00400
OG0000918	Praq.g_00907	Prba.g_00401
OG0000919	Praq.g_00906	Prba.g_00402
OG0000920	Praq.g_00905	Prba.g_00403
OG0000921	Praq.g_00904	Prba.g_00404
OG0000922	Praq.g_00903	Prba.g_00405
OG0000923	Praq.g_00899	Prba.g_00409
OG0000924	Praq.g_00898	Prba.g_00410
OG0000925	Praq.g_00897	Prba.g_00411
OG0000926	Praq.g_00896	Prba.g_00412
OG0000927	Praq.g_00894	Prba.g_00414
OG0000928	Praq.g_00893	Prba.g_00415
OG0000929	Praq.g_00892	Prba.g_00416
OG0000930	Praq.g_00891	Prba.g_00417
OG0000931	Praq.g_00890	Prba.g_00418
OG0000932	Praq.g_00889	Prba.g_00419
OG0000933	Praq.g_00885	Prba.g_00423
OG0000934	Praq.g_00883	Prba.g_00425
OG0000935	Praq.g_00882	Prba.g_00426
OG0000936	Praq.g_00881	Prba.g_00427
OG0000937	Praq.g_00880	Prba.g_00428
OG0000938	Praq.g_00878	Prba.g_00430
OG0000939	Praq.g_00877	Prba.g_00431
OG0000940	Praq.g_00871	Prba.g_00438
OG0000941	Praq.g_00869	Prba.g_01049
OG0000942	Praq.g_00867	Prba.g_01051
OG0000943	Praq.g_00866	Prba.g_01052
OG0000944	Praq.g_00865	Prba.g_01053
OG0000945	Praq.g_00864	Prba.g_01054
OG0000946	Praq.g_00727	Prba.g_01059
OG0000947	Praq.g_00729	Prba.g_01061
OG0000948	Praq.g_00730	Prba.g_01062
OG0000949	Praq.g_00733	Prba.g_01065
OG0000950	Praq.g_00738	Prba.g_01070
OG0000951	Praq.g_00742	Prba.g_01074
OG0000952	Praq.g_00746	Prba.g_01078
OG0000953	Praq.g_00749	Prba.g_00753
OG0000954	Praq.g_00753	Prba.g_00757
OG0000955	Praq.g_00754	Prba.g_00758
OG0000956	Praq.g_00756	Prba.g_00760
OG0000957	Praq.g_00761	Prba.g_00766
OG0000958	Praq.g_00762	Prba.g_00767
OG0000959	Praq.g_00766	Prba.g_00771
OG0000960	Praq.g_00767	Prba.g_00772
OG0000961	Praq.g_00769	Prba.g_00774
OG0000962	Praq.g_00771	Prba.g_00776
OG0000963	Praq.g_00774	Prba.g_00780
OG0000964	Praq.g_00679	Prba.g_00781
OG0000965	Praq.g_00680	Prba.g_00782
OG0000966	Praq.g_00687	Prba.g_00789
OG0000967	Praq.g_00691	Prba.g_00794
OG0000968	Praq.g_00693	Prba.g_00796
OG0000969	Praq.g_00694	Prba.g_00797
OG0000970	Praq.g_00695	Prba.g_00798
OG0000971	Praq.g_00696	Prba.g_00799
OG0000972	Praq.g_00697	Prba.g_00800
OG0000973	Praq.g_00698	Prba.g_00801
OG0000974	Praq.g_00699	Prba.g_00802
OG0000975	Praq.g_00700	Prba.g_00803
OG0000976	Praq.g_00701	Prba.g_00804
OG0000977	Praq.g_00702	Prba.g_00805
OG0000978	Praq.g_00703	Prba.g_00806
OG0000979	Praq.g_00706	Prba.g_00809
OG0000980	Praq.g_00708	Prba.g_00811
OG0000981	Praq.g_00710	Prba.g_00813
OG0000982	Praq.g_00712	Prba.g_00815
OG0000983	Praq.g_00713	Prba.g_00816
OG0000984	Praq.g_00714	Prba.g_00817
OG0000985	Praq.g_00717	Prba.g_00820
OG0000986	Praq.g_00719	Prba.g_00822
OG0000987	Praq.g_00720	Prba.g_00823
OG0000988	Praq.g_00723	Prba.g_00826
OG0000989	Praq.g_00391	Prba.g_00830
OG0000990	Praq.g_00394	Prba.g_00833
OG0000991	Praq.g_00395	Prba.g_00834
OG0000992	Praq.g_00397	Prba.g_00836
OG0000993	Praq.g_00398	Prba.g_00837
OG0000994	Praq.g_00399	Prba.g_00838
OG0000995	Praq.g_00403	Prba.g_00842
OG0000996	Praq.g_00404	Prba.g_00843
OG0000997	Praq.g_00405	Prba.g_00844
OG0000998	Praq.g_00407	Prba.g_00846
OG0000999	Praq.g_00408	Prba.g_00847
OG0001000	Praq.g_00411	Prba.g_01778
OG0001001	Praq.g_00413	Prba.g_01780
OG0001002	Praq.g_00417	Prba.g_01784
OG0001003	Praq.g_00418	Prba.g_01785
OG0001004	Praq.g_00419	Prba.g_01786
OG0001005	Praq.g_00420	Prba.g_01787
OG0001006	Praq.g_00424	Prba.g_01791
OG0001007	Praq.g_00426	Prba.g_01793
OG0001008	Praq.g_01120	Prba.g_01024
OG0001009	Praq.g_01230	Prba.g_01820
OG0001010	Praq.g_01231	Prba.g_01821
OG0001011	Praq.g_01232	Prba.g_01822
OG0001012	Praq.g_01258	Prba.g_01837
OG0001013	Praq.g_01264	Prba.g_01842
OG0001014	Praq.g_01267	Prba.g_01845
OG0001015	Praq.g_01268	Prba.g_01846
OG0001016	Praq.g_01930	Prba.g_01861
OG0001017	Praq.g_01926	Prba.g_01865
OG0001018	Praq.g_01923	Prba.g_01868
OG0001019	Praq.g_01914	Prba.g_01877
OG0001020	Praq.g_01913	Prba.g_01878
OG0001021	Praq.g_01912	Prba.g_01879
OG0001022	Praq.g_01909	Prba.g_01882
OG0001023	Praq.g_01908	Prba.g_01883
OG0001024	Praq.g_01905	Prba.g_01886
OG0001025	Praq.g_01899	Prba.g_01892
OG0001026	Praq.g_01892	Prba.g_01899
OG0001027	Praq.g_01891	Prba.g_01900
OG0001028	Praq.g_01889	Prba.g_01902
OG0001029	Praq.g_01888	Prba.g_01903
OG0001030	Praq.g_01873	Prba.g_01918
OG0001031	Praq.g_01816	Prba.g_00642
OG0001032	Praq.g_01815	Prba.g_00643
OG0001033	Praq.g_01794	Prba.g_00664
OG0001034	Praq.g_01766	Prba.g_00455
OG0001035	Praq.g_01749	Prba.g_00473
OG0001036	Praq.g_01744	Prba.g_00477
OG0001037	Praq.g_01743	Prba.g_00478
OG0001038	Praq.g_01725	Prba.g_00495
OG0001039	Praq.g_01722	Prba.g_00498
OG0001040	Praq.g_01719	Prba.g_00500
OG0001041	Praq.g_01715	Prba.g_00504
OG0001042	Praq.g_01698	Prba.g_00520
OG0001043	Praq.g_01697	Prba.g_00521
OG0001044	Praq.g_01212	Prba.g_00549
OG0001045	Praq.g_01203	Prba.g_00558
OG0001046	Praq.g_01164	Prba.g_00873
OG0001047	Praq.g_01118	Prba.g_01022
OG0001048	Praq.g_01117	Prba.g_01021
OG0001049	Praq.g_01115	Prba.g_01019
OG0001050	Praq.g_01114	Prba.g_01018
OG0001051	Praq.g_01113	Prba.g_01017
OG0001052	Praq.g_00522	Prba.g_00990
OG0001053	Praq.g_00534	Prba.g_00978
OG0001054	Praq.g_01104	Prba.g_00963
OG0001055	Praq.g_01085	Prba.g_00944
OG0001056	Praq.g_01066	Prba.g_00925
OG0001057	Praq.g_01061	Prba.g_01774
OG0001058	Praq.g_01053	Prba.g_01766
OG0001059	Praq.g_01049	Prba.g_01762
OG0001060	Praq.g_01042	Prba.g_01755
OG0001061	Praq.g_01029	Prba.g_01742
OG0001062	Praq.g_01027	Prba.g_01740
OG0001063	Praq.g_01025	Prba.g_01738
OG0001064	Praq.g_01024	Prba.g_01737
OG0001065	Praq.g_01023	Prba.g_01736
OG0001066	Praq.g_01022	Prba.g_01735
OG0001067	Praq.g_01021	Prba.g_01734
OG0001068	Praq.g_01020	Prba.g_01733
OG0001069	Praq.g_01019	Prba.g_01732
OG0001070	Praq.g_01016	Prba.g_01729
OG0001071	Praq.g_01015	Prba.g_01728
OG0001072	Praq.g_01013	Prba.g_01727
OG0001073	Praq.g_00998	Prba.g_01713
OG0001074	Praq.g_00987	Prba.g_01702
OG0001075	Praq.g_00986	Prba.g_01701
OG0001076	Praq.g_00978	Prba.g_01693
OG0001077	Praq.g_00974	Prba.g_01689
OG0001078	Praq.g_00966	Prba.g_01681
OG0001079	Praq.g_00776	Prba.g_01670
OG0001080	Praq.g_00782	Prba.g_01664
OG0001081	Praq.g_00784	Prba.g_01662
OG0001082	Praq.g_00785	Prba.g_01661
OG0001083	Praq.g_00790	Prba.g_01656
OG0001084	Praq.g_00791	Prba.g_01655
OG0001085	Praq.g_00799	Prba.g_01647
OG0001086	Praq.g_00800	Prba.g_01646
OG0001087	Praq.g_00817	Prba.g_01629
OG0001088	Praq.g_00818	Prba.g_01628
OG0001089	Praq.g_00826	Prba.g_01620
OG0001090	Praq.g_00584	Prba.g_01593
OG0001091	Praq.g_00586	Prba.g_01591
OG0001092	Praq.g_00587	Prba.g_01590
OG0001093	Praq.g_00592	Prba.g_01585
OG0001094	Praq.g_00664	Prba.g_01505
OG0001095	Praq.g_01411	Prba.g_01486
OG0001096	Praq.g_01424	Prba.g_01473
OG0001097	Praq.g_01442	Prba.g_01454
OG0001098	Praq.g_01458	Prba.g_01439
OG0001099	Praq.g_01478	Prba.g_01407
OG0001100	Praq.g_01482	Prba.g_01403
OG0001101	Praq.g_01484	Prba.g_01401
OG0001102	Praq.g_01487	Prba.g_01398
OG0001103	Praq.g_01489	Prba.g_01396
OG0001104	Praq.g_01511	Prba.g_01374
OG0001105	Praq.g_01515	Prba.g_01370
OG0001106	Praq.g_01539	Prba.g_01346
OG0001107	Praq.g_01546	Prba.g_01339
OG0001108	Praq.g_01550	Prba.g_01335
OG0001109	Praq.g_01551	Prba.g_01334
OG0001110	Praq.g_01553	Prba.g_01332
OG0001111	Praq.g_01554	Prba.g_01331
OG0001112	Praq.g_01555	Prba.g_01330
OG0001113	Praq.g_01556	Prba.g_01329
OG0001114	Praq.g_01557	Prba.g_01328
OG0001115	Praq.g_01559	Prba.g_01326
OG0001116	Praq.g_01560	Prba.g_01325
OG0001117	Praq.g_01561	Prba.g_01324
OG0001118	Praq.g_01562	Prba.g_01323
OG0001119	Praq.g_01563	Prba.g_01322
OG0001120	Praq.g_01565	Prba.g_01320
OG0001121	Praq.g_01298	Prba.g_00099
OG0001122	Praq.g_01591	Prba.g_01292
OG0001123	Praq.g_01595	Prba.g_01288
OG0001124	Praq.g_01597	Prba.g_01286
OG0001125	Praq.g_01598	Prba.g_01285
OG0001126	Praq.g_01608	Prba.g_01275
OG0001127	Praq.g_01609	Prba.g_01274
OG0001128	Praq.g_01611	Prba.g_01272
OG0001129	Praq.g_01612	Prba.g_01271
OG0001130	Praq.g_01613	Prba.g_01270
OG0001131	Praq.g_01649	Prba.g_01234
OG0001132	Praq.g_01658	Prba.g_01225
OG0001133	Praq.g_01287	Prba.g_00729
OG0001134	Praq.g_01300	Prba.g_00097
OG0001135	Praq.g_01303	Prba.g_00094
OG0001136	Praq.g_01330	Prba.g_00067
OG0001137	Praq.g_01341	Prba.g_00055
OG0001138	Praq.g_01359	Prba.g_00037
OG0001139	Praq.g_01360	Prba.g_00036
OG0001140	Praq.g_01361	Prba.g_00035
OG0001141	Praq.g_01362	Prba.g_00034
OG0001142	Praq.g_01363	Prba.g_00033
OG0001143	Praq.g_01370	Prba.g_00026
OG0001144	Praq.g_01375	Prba.g_00021
OG0001145	Praq.g_00125	Prba.g_01184
