Orthogroup	Praq	Prar
OG0000547	Praq.g_01087	Prar.g_01345
OG0000548	Praq.g_01086	Prar.g_01346
OG0000549	Praq.g_01084	Prar.g_01348
OG0000550	Praq.g_01079	Prar.g_01353
OG0000551	Praq.g_01075	Prar.g_01357
OG0000552	Praq.g_01074	Prar.g_01358
OG0000553	Praq.g_01073	Prar.g_01359
OG0000554	Praq.g_01068	Prar.g_01364
OG0000555	Praq.g_01060	Prar.g_01372
OG0000556	Praq.g_01058	Prar.g_01374
OG0000557	Praq.g_01057	Prar.g_01375
OG0000558	Praq.g_01055	Prar.g_01377
OG0000559	Praq.g_01051	Prar.g_01381
OG0000560	Praq.g_01048	Prar.g_01384
OG0000561	Praq.g_01047	Prar.g_01385
OG0000562	Praq.g_01046	Prar.g_01386
OG0000563	Praq.g_01045	Prar.g_01387
OG0000564	Praq.g_01044	Prar.g_01388
OG0000565	Praq.g_01041	Prar.g_01391
OG0000566	Praq.g_01039	Prar.g_01393
OG0000567	Praq.g_01035	Prar.g_01397
OG0000568	Praq.g_01034	Prar.g_01398
OG0000569	Praq.g_01033	Prar.g_01399
OG0000570	Praq.g_01032	Prar.g_01400
OG0000571	Praq.g_01030	Prar.g_01402
OG0000572	Praq.g_01017	Prar.g_01415
OG0000573	Praq.g_01010	Prar.g_01422
OG0000574	Praq.g_01009	Prar.g_01423
OG0000575	Praq.g_01005	Prar.g_01427
OG0000576	Praq.g_01003	Prar.g_01429
OG0000577	Praq.g_01002	Prar.g_01430
OG0000578	Praq.g_01001	Prar.g_01431
OG0000579	Praq.g_01000	Prar.g_01432
OG0000580	Praq.g_00999	Prar.g_01433
OG0000581	Praq.g_00997	Prar.g_01435
OG0000582	Praq.g_00994	Prar.g_01438
OG0000583	Praq.g_00993	Prar.g_01439
OG0000584	Praq.g_00992	Prar.g_01440
OG0000585	Praq.g_00990	Prar.g_01442
OG0000586	Praq.g_00989	Prar.g_01443
OG0000587	Praq.g_00988	Prar.g_01444
OG0000588	Praq.g_00984	Prar.g_01448
OG0000589	Praq.g_00981	Prar.g_01451
OG0000590	Praq.g_00980	Prar.g_01452
OG0000591	Praq.g_00977	Prar.g_01455
OG0000592	Praq.g_00976	Prar.g_01456
OG0000593	Praq.g_00970	Prar.g_01462
OG0000594	Praq.g_00969	Prar.g_01463
OG0000595	Praq.g_00968	Prar.g_01464
OG0000596	Praq.g_00964	Prar.g_01468
OG0000597	Praq.g_00962	Prar.g_01470
OG0000598	Praq.g_00961	Prar.g_01471
OG0000599	Praq.g_00958	Prar.g_01474
OG0000600	Praq.g_00957	Prar.g_01475
OG0000601	Praq.g_00775	Prar.g_01476
OG0000602	Praq.g_00777	Prar.g_01478
OG0000603	Praq.g_00778	Prar.g_01479
OG0000604	Praq.g_00779	Prar.g_01480
OG0000605	Praq.g_00780	Prar.g_01481
OG0000606	Praq.g_00783	Prar.g_01484
OG0000607	Praq.g_00786	Prar.g_01487
OG0000608	Praq.g_00787	Prar.g_01488
OG0000609	Praq.g_00788	Prar.g_01489
OG0000610	Praq.g_00793	Prar.g_01494
OG0000611	Praq.g_00796	Prar.g_01497
OG0000612	Praq.g_00797	Prar.g_01498
OG0000613	Praq.g_00802	Prar.g_01503
OG0000614	Praq.g_00821	Prar.g_01522
OG0000615	Praq.g_00829	Prar.g_01530
OG0000616	Praq.g_00833	Prar.g_01534
OG0000617	Praq.g_00589	Prar.g_01605
OG0000618	Praq.g_00590	Prar.g_01606
OG0000619	Praq.g_00591	Prar.g_01607
OG0000620	Praq.g_00594	Prar.g_01610
OG0000621	Praq.g_00595	Prar.g_01611
OG0000622	Praq.g_00596	Prar.g_01612
OG0000623	Praq.g_00597	Prar.g_01613
OG0000624	Praq.g_00598	Prar.g_01614
OG0000625	Praq.g_00599	Prar.g_01615
OG0000626	Praq.g_00600	Prar.g_01616
OG0000627	Praq.g_00601	Prar.g_01617
OG0000628	Praq.g_00602	Prar.g_01618
OG0000629	Praq.g_00603	Prar.g_01619
OG0000630	Praq.g_00606	Prar.g_01622
OG0000631	Praq.g_00661	Prar.g_01675
OG0000632	Praq.g_00662	Prar.g_01676
OG0000633	Praq.g_00663	Prar.g_01677
OG0000634	Praq.g_00666	Prar.g_01680
OG0000635	Praq.g_00667	Prar.g_01681
OG0000636	Praq.g_00669	Prar.g_01683
OG0000637	Praq.g_00671	Prar.g_01685
OG0000638	Praq.g_00672	Prar.g_01686
OG0000639	Praq.g_00673	Prar.g_01687
OG0000640	Praq.g_00674	Prar.g_01688
OG0000641	Praq.g_00678	Prar.g_01692
OG0000642	Praq.g_01407	Prar.g_01693
OG0000643	Praq.g_01408	Prar.g_01694
OG0000644	Praq.g_01409	Prar.g_01695
OG0000645	Praq.g_01410	Prar.g_01696
OG0000646	Praq.g_01412	Prar.g_01698
OG0000647	Praq.g_01413	Prar.g_01699
OG0000648	Praq.g_01415	Prar.g_01701
OG0000649	Praq.g_01416	Prar.g_01702
OG0000650	Praq.g_01417	Prar.g_01703
OG0000651	Praq.g_01418	Prar.g_01704
OG0000652	Praq.g_01419	Prar.g_01705
OG0000653	Praq.g_01421	Prar.g_01707
OG0000654	Praq.g_01422	Prar.g_01708
OG0000655	Praq.g_01423	Prar.g_01709
OG0000656	Praq.g_01426	Prar.g_01712
OG0000657	Praq.g_01433	Prar.g_01719
OG0000658	Praq.g_01434	Prar.g_01720
OG0000659	Praq.g_01435	Prar.g_01721
OG0000660	Praq.g_01439	Prar.g_01725
OG0000661	Praq.g_01441	Prar.g_01727
OG0000662	Praq.g_01443	Prar.g_01729
OG0000663	Praq.g_01445	Prar.g_01731
OG0000664	Praq.g_01446	Prar.g_01732
OG0000665	Praq.g_01450	Prar.g_01736
OG0000666	Praq.g_01451	Prar.g_01737
OG0000667	Praq.g_01456	Prar.g_01742
OG0000668	Praq.g_01473	Prar.g_01759
OG0000669	Praq.g_01481	Prar.g_01767
OG0000670	Praq.g_01483	Prar.g_01769
OG0000671	Praq.g_01485	Prar.g_01771
OG0000672	Praq.g_01488	Prar.g_01774
OG0000673	Praq.g_01491	Prar.g_01777
OG0000674	Praq.g_01493	Prar.g_01779
OG0000675	Praq.g_01494	Prar.g_01780
OG0000676	Praq.g_01496	Prar.g_01782
OG0000677	Praq.g_01497	Prar.g_01783
OG0000678	Praq.g_01499	Prar.g_01785
OG0000679	Praq.g_01503	Prar.g_01789
OG0000680	Praq.g_01504	Prar.g_01790
OG0000681	Praq.g_01506	Prar.g_01792
OG0000682	Praq.g_01507	Prar.g_01793
OG0000683	Praq.g_01508	Prar.g_01794
OG0000684	Praq.g_01510	Prar.g_01795
OG0000685	Praq.g_01512	Prar.g_01797
OG0000686	Praq.g_01513	Prar.g_01798
OG0000687	Praq.g_01514	Prar.g_01799
OG0000688	Praq.g_01517	Prar.g_01802
OG0000689	Praq.g_01518	Prar.g_01803
OG0000690	Praq.g_01519	Prar.g_01804
OG0000691	Praq.g_01520	Prar.g_01805
OG0000692	Praq.g_01522	Prar.g_01807
OG0000693	Praq.g_01523	Prar.g_01808
OG0000694	Praq.g_01524	Prar.g_01809
OG0000695	Praq.g_01526	Prar.g_01811
OG0000696	Praq.g_01527	Prar.g_01812
OG0000697	Praq.g_01528	Prar.g_01813
OG0000698	Praq.g_01531	Prar.g_01816
OG0000699	Praq.g_01532	Prar.g_01817
OG0000700	Praq.g_01533	Prar.g_01818
OG0000701	Praq.g_01534	Prar.g_01819
OG0000702	Praq.g_01536	Prar.g_01821
OG0000703	Praq.g_01537	Prar.g_01822
OG0000704	Praq.g_01538	Prar.g_01823
OG0000705	Praq.g_01542	Prar.g_01827
OG0000706	Praq.g_01543	Prar.g_01828
OG0000707	Praq.g_01544	Prar.g_01829
OG0000708	Praq.g_01545	Prar.g_01830
OG0000709	Praq.g_01549	Prar.g_01834
OG0000710	Praq.g_01552	Prar.g_01837
OG0000711	Praq.g_01568	Prar.g_01853
OG0000712	Praq.g_01570	Prar.g_01855
OG0000713	Praq.g_01571	Prar.g_01856
OG0000714	Praq.g_01572	Prar.g_01857
OG0000715	Praq.g_01574	Prar.g_01859
OG0000716	Praq.g_01576	Prar.g_01861
OG0000717	Praq.g_01577	Prar.g_01862
OG0000718	Praq.g_01588	Prar.g_01873
OG0000719	Praq.g_01590	Prar.g_01875
OG0000720	Praq.g_01599	Prar.g_01884
OG0000721	Praq.g_01601	Prar.g_01886
OG0000722	Praq.g_01602	Prar.g_01887
OG0000723	Praq.g_01605	Prar.g_01890
OG0000724	Praq.g_01614	Prar.g_01899
OG0000725	Praq.g_01620	Prar.g_01905
OG0000726	Praq.g_01621	Prar.g_01906
OG0000727	Praq.g_01622	Prar.g_01907
OG0000728	Praq.g_01624	Prar.g_01909
OG0000729	Praq.g_01669	Prar.g_01955
OG0000730	Praq.g_01273	Prar.g_01324
OG0000731	Praq.g_01276	Prar.g_01320
OG0000732	Praq.g_01282	Prar.g_01314
OG0000733	Praq.g_01301	Prar.g_01295
OG0000734	Praq.g_01318	Prar.g_01278
OG0000735	Praq.g_01320	Prar.g_01276
OG0000736	Praq.g_01321	Prar.g_01275
OG0000737	Praq.g_01322	Prar.g_01274
OG0000738	Praq.g_01326	Prar.g_01270
OG0000739	Praq.g_01327	Prar.g_01269
OG0000740	Praq.g_01328	Prar.g_01268
OG0000741	Praq.g_01329	Prar.g_01267
OG0000742	Praq.g_01332	Prar.g_01264
OG0000743	Praq.g_01334	Prar.g_01262
OG0000744	Praq.g_01335	Prar.g_01261
OG0000745	Praq.g_01336	Prar.g_01260
OG0000746	Praq.g_01338	Prar.g_01258
OG0000747	Praq.g_01339	Prar.g_01257
OG0000748	Praq.g_01342	Prar.g_01254
OG0000749	Praq.g_01343	Prar.g_01253
OG0000750	Praq.g_01344	Prar.g_01252
OG0000751	Praq.g_01346	Prar.g_01250
OG0000752	Praq.g_01348	Prar.g_01248
OG0000753	Praq.g_01351	Prar.g_01245
OG0000754	Praq.g_01354	Prar.g_01242
OG0000755	Praq.g_01357	Prar.g_01239
OG0000756	Praq.g_01358	Prar.g_01238
OG0000757	Praq.g_01364	Prar.g_01232
OG0000758	Praq.g_01365	Prar.g_01231
OG0000759	Praq.g_01366	Prar.g_01230
OG0000760	Praq.g_01367	Prar.g_01229
OG0000761	Praq.g_01368	Prar.g_01228
OG0000762	Praq.g_01369	Prar.g_01227
OG0000763	Praq.g_01371	Prar.g_01225
OG0000764	Praq.g_01372	Prar.g_01224
OG0000765	Praq.g_01381	Prar.g_01215
OG0000766	Praq.g_01382	Prar.g_01214
OG0000767	Praq.g_01384	Prar.g_01212
OG0000768	Praq.g_01385	Prar.g_01211
OG0000769	Praq.g_01387	Prar.g_01209
OG0000770	Praq.g_01389	Prar.g_01207
OG0000771	Praq.g_00257	Prar.g_00376
OG0000772	Praq.g_00112	Prar.g_00976
OG0000773	Praq.g_00124	Prar.g_00964
OG0000774	Praq.g_00126	Prar.g_00962
OG0000775	Praq.g_00128	Prar.g_00960
OG0000776	Praq.g_00129	Prar.g_00959
OG0000777	Praq.g_00130	Prar.g_00958
OG0000778	Praq.g_00131	Prar.g_00957
OG0000779	Praq.g_00135	Prar.g_00953
OG0000780	Praq.g_00136	Prar.g_00952
OG0000781	Praq.g_00139	Prar.g_00949
OG0000782	Praq.g_00140	Prar.g_00948
OG0000783	Praq.g_00141	Prar.g_00947
OG0000784	Praq.g_00142	Prar.g_00946
OG0000785	Praq.g_00144	Prar.g_00944
OG0000786	Praq.g_00146	Prar.g_00942
OG0000787	Praq.g_00147	Prar.g_00941
OG0000788	Praq.g_00162	Prar.g_00924
OG0000789	Praq.g_00165	Prar.g_00921
OG0000790	Praq.g_00182	Prar.g_00906
OG0000791	Praq.g_00184	Prar.g_00904
OG0000792	Praq.g_00185	Prar.g_00903
OG0000793	Praq.g_00188	Prar.g_00900
OG0000794	Praq.g_00189	Prar.g_00899
OG0000795	Praq.g_00190	Prar.g_00898
OG0000796	Praq.g_00194	Prar.g_00894
OG0000797	Praq.g_00195	Prar.g_00893
OG0000798	Praq.g_00222	Prar.g_00866
OG0000799	Praq.g_00276	Prar.g_00357
OG0000800	Praq.g_00277	Prar.g_00356
OG0000801	Praq.g_00278	Prar.g_00355
OG0000802	Praq.g_00280	Prar.g_00353
OG0000803	Praq.g_00282	Prar.g_00351
OG0000804	Praq.g_00283	Prar.g_00350
OG0000805	Praq.g_00285	Prar.g_00348
OG0000806	Praq.g_00287	Prar.g_00346
OG0000807	Praq.g_00288	Prar.g_00345
OG0000808	Praq.g_00289	Prar.g_00344
OG0000809	Praq.g_00292	Prar.g_00341
OG0000810	Praq.g_00293	Prar.g_00340
OG0000811	Praq.g_00297	Prar.g_00336
OG0000812	Praq.g_00299	Prar.g_00842
OG0000813	Praq.g_00300	Prar.g_00841
OG0000814	Praq.g_00302	Prar.g_00839
OG0000815	Praq.g_00303	Prar.g_00838
OG0000816	Praq.g_00305	Prar.g_00836
OG0000817	Praq.g_00306	Prar.g_00835
OG0000818	Praq.g_00311	Prar.g_00830
OG0000819	Praq.g_00312	Prar.g_00829
OG0000820	Praq.g_00313	Prar.g_00828
OG0000821	Praq.g_00317	Prar.g_00824
OG0000822	Praq.g_00318	Prar.g_00823
OG0000823	Praq.g_00319	Prar.g_00822
OG0000824	Praq.g_00322	Prar.g_00819
OG0000825	Praq.g_00323	Prar.g_00818
OG0000826	Praq.g_00324	Prar.g_00817
OG0000827	Praq.g_00325	Prar.g_00816
OG0000828	Praq.g_00328	Prar.g_00813
OG0000829	Praq.g_00329	Prar.g_00812
OG0000830	Praq.g_00330	Prar.g_00811
OG0000831	Praq.g_00332	Prar.g_00809
OG0000832	Praq.g_00338	Prar.g_00803
OG0000833	Praq.g_00346	Prar.g_00795
OG0000834	Praq.g_00347	Prar.g_00794
OG0000835	Praq.g_00348	Prar.g_00793
OG0000836	Praq.g_00349	Prar.g_00792
OG0000837	Praq.g_00350	Prar.g_00791
OG0000838	Praq.g_00352	Prar.g_00789
OG0000839	Praq.g_00353	Prar.g_00788
OG0000840	Praq.g_00354	Prar.g_00787
OG0000841	Praq.g_00355	Prar.g_00786
OG0000842	Praq.g_00356	Prar.g_00785
OG0000843	Praq.g_00357	Prar.g_00784
OG0000844	Praq.g_00358	Prar.g_00783
OG0000845	Praq.g_00359	Prar.g_00782
OG0000846	Praq.g_00360	Prar.g_00781
OG0000847	Praq.g_00361	Prar.g_00780
OG0000848	Praq.g_00362	Prar.g_00779
OG0000849	Praq.g_00363	Prar.g_00778
OG0000850	Praq.g_00365	Prar.g_00776
OG0000851	Praq.g_00366	Prar.g_00775
OG0000852	Praq.g_00367	Prar.g_00774
OG0000853	Praq.g_00371	Prar.g_00770
OG0000854	Praq.g_00373	Prar.g_00768
OG0000855	Praq.g_00374	Prar.g_00767
OG0000856	Praq.g_00001	Prar.g_00753
OG0000857	Praq.g_00030	Prar.g_00725
OG0000858	Praq.g_01953	Prar.g_01149
OG0000859	Praq.g_01952	Prar.g_01148
OG0000860	Praq.g_00495	Prar.g_01141
OG0000861	Praq.g_00494	Prar.g_01140
OG0000862	Praq.g_00493	Prar.g_01139
OG0000863	Praq.g_00491	Prar.g_01137
OG0000864	Praq.g_00490	Prar.g_01136
OG0000865	Praq.g_00489	Prar.g_01135
OG0000866	Praq.g_00488	Prar.g_01134
OG0000867	Praq.g_00487	Prar.g_01133
OG0000868	Praq.g_00486	Prar.g_01132
OG0000869	Praq.g_00482	Prar.g_01128
OG0000870	Praq.g_00477	Prar.g_01123
OG0000871	Praq.g_00476	Prar.g_01122
OG0000872	Praq.g_00475	Prar.g_01121
OG0000873	Praq.g_00472	Prar.g_01965
OG0000874	Praq.g_00469	Prar.g_01968
OG0000875	Praq.g_00468	Prar.g_01969
OG0000876	Praq.g_00467	Prar.g_01970
OG0000877	Praq.g_00465	Prar.g_01963
OG0000878	Praq.g_00464	Prar.g_01962
OG0000879	Praq.g_00463	Prar.g_01961
OG0000880	Praq.g_00462	Prar.g_01960
OG0000881	Praq.g_00458	Prar.g_00595, Prar.g_01956
OG0000882	Praq.g_00453	Prar.g_00600
OG0000883	Praq.g_00452	Prar.g_00601
OG0000884	Praq.g_00450	Prar.g_00603
OG0000885	Praq.g_00449	Prar.g_00604
OG0000886	Praq.g_00448	Prar.g_00605
OG0000887	Praq.g_00447	Prar.g_00606
OG0000888	Praq.g_00445	Prar.g_00608
OG0000889	Praq.g_00443	Prar.g_00610
OG0000890	Praq.g_00442	Prar.g_00611
OG0000891	Praq.g_00441	Prar.g_00612
OG0000892	Praq.g_00956	Prar.g_01119
OG0000893	Praq.g_00951	Prar.g_01114
OG0000894	Praq.g_00949	Prar.g_01112
OG0000895	Praq.g_00946	Prar.g_01109
OG0000896	Praq.g_00945	Prar.g_01108
OG0000897	Praq.g_00943	Prar.g_01106
OG0000898	Praq.g_00942	Prar.g_01105
OG0000899	Praq.g_00941	Prar.g_01104
OG0000900	Praq.g_00940	Prar.g_01103
OG0000901	Praq.g_00937	Prar.g_01100
OG0000902	Praq.g_00935	Prar.g_01098
OG0000903	Praq.g_00932	Prar.g_01095
OG0000904	Praq.g_00930	Prar.g_01093
OG0000905	Praq.g_00925	Prar.g_01088
OG0000906	Praq.g_00924	Prar.g_01087
OG0000907	Praq.g_00921	Prar.g_01069
OG0000908	Praq.g_00918	Prar.g_01066
OG0000909	Praq.g_00917	Prar.g_01065
OG0000910	Praq.g_00916	Prar.g_01064
OG0000911	Praq.g_00914	Prar.g_01062
OG0000912	Praq.g_00913	Prar.g_01061
OG0000913	Praq.g_00912	Prar.g_01060
OG0000914	Praq.g_00911	Prar.g_01059
OG0000915	Praq.g_00910	Prar.g_01058
OG0000916	Praq.g_00909	Prar.g_01057
OG0000917	Praq.g_00908	Prar.g_01056
OG0000918	Praq.g_00907	Prar.g_01055
OG0000919	Praq.g_00906	Prar.g_01054
OG0000920	Praq.g_00905	Prar.g_01053
OG0000921	Praq.g_00904	Prar.g_01052
OG0000922	Praq.g_00903	Prar.g_01051
OG0000923	Praq.g_00899	Prar.g_01047
OG0000924	Praq.g_00898	Prar.g_01046
OG0000925	Praq.g_00897	Prar.g_01045
OG0000926	Praq.g_00896	Prar.g_01044
OG0000927	Praq.g_00894	Prar.g_01042
OG0000928	Praq.g_00893	Prar.g_01041
OG0000929	Praq.g_00892	Prar.g_01040
OG0000930	Praq.g_00891	Prar.g_01039
OG0000931	Praq.g_00890	Prar.g_01038
OG0000932	Praq.g_00889	Prar.g_01037
OG0000933	Praq.g_00885	Prar.g_01033
OG0000934	Praq.g_00883	Prar.g_01031
OG0000935	Praq.g_00882	Prar.g_01030
OG0000936	Praq.g_00881	Prar.g_01029
OG0000937	Praq.g_00880	Prar.g_01028
OG0000938	Praq.g_00878	Prar.g_01026
OG0000939	Praq.g_00877	Prar.g_01025
OG0000940	Praq.g_00871	Prar.g_01019
OG0000941	Praq.g_00869	Prar.g_01017
OG0000942	Praq.g_00867	Prar.g_01015
OG0000943	Praq.g_00866	Prar.g_01014
OG0000944	Praq.g_00865	Prar.g_01013
OG0000945	Praq.g_00864	Prar.g_01012
OG0000946	Praq.g_00727	Prar.g_00617
OG0000947	Praq.g_00729	Prar.g_00619
OG0000948	Praq.g_00730	Prar.g_00620
OG0000949	Praq.g_00733	Prar.g_00623
OG0000950	Praq.g_00738	Prar.g_00628
OG0000951	Praq.g_00742	Prar.g_00632
OG0000952	Praq.g_00746	Prar.g_00636
OG0000953	Praq.g_00749	Prar.g_00639
OG0000954	Praq.g_00753	Prar.g_00643
OG0000955	Praq.g_00754	Prar.g_00644
OG0000956	Praq.g_00756	Prar.g_00646
OG0000957	Praq.g_00761	Prar.g_00651
OG0000958	Praq.g_00762	Prar.g_00652
OG0000959	Praq.g_00766	Prar.g_00656
OG0000960	Praq.g_00767	Prar.g_00657
OG0000961	Praq.g_00769	Prar.g_00659
OG0000962	Praq.g_00771	Prar.g_00661
OG0000963	Praq.g_00774	Prar.g_00664
OG0000964	Praq.g_00679	Prar.g_00665
OG0000965	Praq.g_00680	Prar.g_00666
OG0000966	Praq.g_00687	Prar.g_00673
OG0000967	Praq.g_00691	Prar.g_00677
OG0000968	Praq.g_00693	Prar.g_00679
OG0000969	Praq.g_00694	Prar.g_00680
OG0000970	Praq.g_00695	Prar.g_00681
OG0000971	Praq.g_00696	Prar.g_00682
OG0000972	Praq.g_00697	Prar.g_00683
OG0000973	Praq.g_00698	Prar.g_00684
OG0000974	Praq.g_00699	Prar.g_00685
OG0000975	Praq.g_00700	Prar.g_00686
OG0000976	Praq.g_00701	Prar.g_00687
OG0000977	Praq.g_00702	Prar.g_00688
OG0000978	Praq.g_00703	Prar.g_00689
OG0000979	Praq.g_00706	Prar.g_00692
OG0000980	Praq.g_00708	Prar.g_00694
OG0000981	Praq.g_00710	Prar.g_00696
OG0000982	Praq.g_00712	Prar.g_00698
OG0000983	Praq.g_00713	Prar.g_00699
OG0000984	Praq.g_00714	Prar.g_00700
OG0000985	Praq.g_00717	Prar.g_00703
OG0000986	Praq.g_00719	Prar.g_00705
OG0000987	Praq.g_00720	Prar.g_00706
OG0000988	Praq.g_00723	Prar.g_00709
OG0000989	Praq.g_00391	Prar.g_00073
OG0000990	Praq.g_00394	Prar.g_00070
OG0000991	Praq.g_00395	Prar.g_00069
OG0000992	Praq.g_00397	Prar.g_00067
OG0000993	Praq.g_00398	Prar.g_00066
OG0000994	Praq.g_00399	Prar.g_00065
OG0000995	Praq.g_00403	Prar.g_00061
OG0000996	Praq.g_00404	Prar.g_00060
OG0000997	Praq.g_00405	Prar.g_00059
OG0000998	Praq.g_00407	Prar.g_00057
OG0000999	Praq.g_00408	Prar.g_00056
OG0001000	Praq.g_00411	Prar.g_00053
OG0001001	Praq.g_00413	Prar.g_00051
OG0001002	Praq.g_00417	Prar.g_00047
OG0001003	Praq.g_00418	Prar.g_00046
OG0001004	Praq.g_00419	Prar.g_00045
OG0001005	Praq.g_00420	Prar.g_00044
OG0001006	Praq.g_00424	Prar.g_00040
OG0001007	Praq.g_00426	Prar.g_00038
OG0001008	Praq.g_01120	Prar.g_00485
OG0001009	Praq.g_01230	Prar.g_00011
OG0001010	Praq.g_01231	Prar.g_00010
OG0001011	Praq.g_01232	Prar.g_00009
OG0001012	Praq.g_01258	Prar.g_00577
OG0001013	Praq.g_01264	Prar.g_00571
OG0001014	Praq.g_01267	Prar.g_00568
OG0001015	Praq.g_01268	Prar.g_00567
OG0001016	Praq.g_01930	Prar.g_00255
OG0001017	Praq.g_01926	Prar.g_00251
OG0001018	Praq.g_01923	Prar.g_00248
OG0001019	Praq.g_01914	Prar.g_00239
OG0001020	Praq.g_01913	Prar.g_00238
OG0001021	Praq.g_01912	Prar.g_00237
OG0001022	Praq.g_01909	Prar.g_00234
OG0001023	Praq.g_01908	Prar.g_00233
OG0001024	Praq.g_01905	Prar.g_00230
OG0001025	Praq.g_01899	Prar.g_00224
OG0001026	Praq.g_01892	Prar.g_00217
OG0001027	Praq.g_01891	Prar.g_00216
OG0001028	Praq.g_01889	Prar.g_00214
OG0001029	Praq.g_01888	Prar.g_00213
OG0001030	Praq.g_01873	Prar.g_00198
OG0001031	Praq.g_01816	Prar.g_00141
OG0001032	Praq.g_01815	Prar.g_00140
OG0001033	Praq.g_01794	Prar.g_00119
OG0001034	Praq.g_01766	Prar.g_00091
OG0001035	Praq.g_01749	Prar.g_00333
OG0001036	Praq.g_01744	Prar.g_00328
OG0001037	Praq.g_01743	Prar.g_00327
OG0001038	Praq.g_01725	Prar.g_00309
OG0001039	Praq.g_01722	Prar.g_00306
OG0001040	Praq.g_01719	Prar.g_00304
OG0001041	Praq.g_01715	Prar.g_00300
OG0001042	Praq.g_01698	Prar.g_00283
OG0001043	Praq.g_01697	Prar.g_00282
OG0001044	Praq.g_01212	Prar.g_00393
OG0001045	Praq.g_01203	Prar.g_00402
OG0001046	Praq.g_01164	Prar.g_00440
OG0001047	Praq.g_01118	Prar.g_00487
OG0001048	Praq.g_01117	Prar.g_00488
OG0001049	Praq.g_01115	Prar.g_00490
OG0001050	Praq.g_01114	Prar.g_00491
OG0001051	Praq.g_01113	Prar.g_00492
OG0001052	Praq.g_00522	Prar.g_00521
OG0001053	Praq.g_00534	Prar.g_00533
OG0001054	Praq.g_01104	Prar.g_01329
OG0001055	Praq.g_01085	Prar.g_01347
OG0001056	Praq.g_01066	Prar.g_01366
OG0001057	Praq.g_01061	Prar.g_01371
OG0001058	Praq.g_01053	Prar.g_01379
OG0001059	Praq.g_01049	Prar.g_01383
OG0001060	Praq.g_01042	Prar.g_01390
OG0001061	Praq.g_01029	Prar.g_01403
OG0001062	Praq.g_01027	Prar.g_01405
OG0001063	Praq.g_01025	Prar.g_01407
OG0001064	Praq.g_01024	Prar.g_01408
OG0001065	Praq.g_01023	Prar.g_01409
OG0001066	Praq.g_01022	Prar.g_01410
OG0001067	Praq.g_01021	Prar.g_01411
OG0001068	Praq.g_01020	Prar.g_01412
OG0001069	Praq.g_01019	Prar.g_01413
OG0001070	Praq.g_01016	Prar.g_01416
OG0001071	Praq.g_01015	Prar.g_01417
OG0001072	Praq.g_01013	Prar.g_01419
OG0001073	Praq.g_00998	Prar.g_01434
OG0001074	Praq.g_00987	Prar.g_01445
OG0001075	Praq.g_00986	Prar.g_01446
OG0001076	Praq.g_00978	Prar.g_01454
OG0001077	Praq.g_00974	Prar.g_01458
OG0001078	Praq.g_00966	Prar.g_01466
OG0001079	Praq.g_00776	Prar.g_01477
OG0001080	Praq.g_00782	Prar.g_01483
OG0001081	Praq.g_00784	Prar.g_01485
OG0001082	Praq.g_00785	Prar.g_01486
OG0001083	Praq.g_00790	Prar.g_01491
OG0001084	Praq.g_00791	Prar.g_01492
OG0001085	Praq.g_00799	Prar.g_01500
OG0001086	Praq.g_00800	Prar.g_01501
OG0001087	Praq.g_00817	Prar.g_01518
OG0001088	Praq.g_00818	Prar.g_01519
OG0001089	Praq.g_00826	Prar.g_01527
OG0001090	Praq.g_00584	Prar.g_01600
OG0001091	Praq.g_00586	Prar.g_01602
OG0001092	Praq.g_00587	Prar.g_01603
OG0001093	Praq.g_00592	Prar.g_01608
OG0001094	Praq.g_00664	Prar.g_01678
OG0001095	Praq.g_01411	Prar.g_01697
OG0001096	Praq.g_01424	Prar.g_01710
OG0001097	Praq.g_01442	Prar.g_01728
OG0001098	Praq.g_01458	Prar.g_01744
OG0001099	Praq.g_01478	Prar.g_01764
OG0001100	Praq.g_01482	Prar.g_01768
OG0001101	Praq.g_01484	Prar.g_01770
OG0001102	Praq.g_01487	Prar.g_01773
OG0001103	Praq.g_01489	Prar.g_01775
OG0001104	Praq.g_01511	Prar.g_01796
OG0001105	Praq.g_01515	Prar.g_01800
OG0001106	Praq.g_01539	Prar.g_01824
OG0001107	Praq.g_01546	Prar.g_01831
OG0001108	Praq.g_01550	Prar.g_01835
OG0001109	Praq.g_01551	Prar.g_01836
OG0001110	Praq.g_01553	Prar.g_01838
OG0001111	Praq.g_01554	Prar.g_01839
OG0001112	Praq.g_01555	Prar.g_01840
OG0001113	Praq.g_01556	Prar.g_01841
OG0001114	Praq.g_01557	Prar.g_01842
OG0001115	Praq.g_01559	Prar.g_01844
OG0001116	Praq.g_01560	Prar.g_01845
OG0001117	Praq.g_01561	Prar.g_01846
OG0001118	Praq.g_01562	Prar.g_01847
OG0001119	Praq.g_01563	Prar.g_01848
OG0001120	Praq.g_01565	Prar.g_01850
OG0001121	Praq.g_01298	Prar.g_01298
OG0001122	Praq.g_01591	Prar.g_01876
OG0001123	Praq.g_01595	Prar.g_01880
OG0001124	Praq.g_01597	Prar.g_01882
OG0001125	Praq.g_01598	Prar.g_01883
OG0001126	Praq.g_01608	Prar.g_01893
OG0001127	Praq.g_01609	Prar.g_01894
OG0001128	Praq.g_01611	Prar.g_01896
