Orthogroup	Praq	Prbc
OG0000549	Praq.g_01084	Prbc.g_01599
OG0000550	Praq.g_01079	Prbc.g_01603
OG0000551	Praq.g_01075	Prbc.g_01606
OG0000552	Praq.g_01074	Prbc.g_01607
OG0000553	Praq.g_01073	Prbc.g_01608
OG0000554	Praq.g_01068	Prbc.g_01613
OG0000555	Praq.g_01060	Prbc.g_01621
OG0000556	Praq.g_01058	Prbc.g_01623
OG0000557	Praq.g_01057	Prbc.g_01624
OG0000558	Praq.g_01055	Prbc.g_01627
OG0000559	Praq.g_01051	Prbc.g_01631
OG0000560	Praq.g_01048	Prbc.g_01634
OG0000561	Praq.g_01047	Prbc.g_01635
OG0000562	Praq.g_01046	Prbc.g_01636
OG0000563	Praq.g_01045	Prbc.g_01637
OG0000564	Praq.g_01044	Prbc.g_01638
OG0000565	Praq.g_01041	Prbc.g_01641
OG0000566	Praq.g_01039	Prbc.g_01643
OG0000567	Praq.g_01035	Prbc.g_01647
OG0000568	Praq.g_01034	Prbc.g_01648
OG0000569	Praq.g_01033	Prbc.g_01649
OG0000570	Praq.g_01032	Prbc.g_01650
OG0000571	Praq.g_01030	Prbc.g_01652
OG0000572	Praq.g_01017	Prbc.g_01663
OG0000573	Praq.g_01010	Prbc.g_01668
OG0000574	Praq.g_01009	Prbc.g_01670
OG0000575	Praq.g_01005	Prbc.g_01673
OG0000576	Praq.g_01003	Prbc.g_01675
OG0000577	Praq.g_01002	Prbc.g_01676
OG0000578	Praq.g_01001	Prbc.g_01677
OG0000579	Praq.g_01000	Prbc.g_01678
OG0000580	Praq.g_00999	Prbc.g_01679
OG0000581	Praq.g_00997	Prbc.g_01682
OG0000582	Praq.g_00994	Prbc.g_01685
OG0000583	Praq.g_00993	Prbc.g_01686
OG0000584	Praq.g_00992	Prbc.g_01687
OG0000585	Praq.g_00990	Prbc.g_01689
OG0000586	Praq.g_00989	Prbc.g_01690
OG0000587	Praq.g_00988	Prbc.g_01691
OG0000588	Praq.g_00984	Prbc.g_01695
OG0000589	Praq.g_00981	Prbc.g_01698
OG0000590	Praq.g_00980	Prbc.g_01699
OG0000591	Praq.g_00977	Prbc.g_01702
OG0000592	Praq.g_00976	Prbc.g_01703
OG0000593	Praq.g_00970	Prbc.g_01709
OG0000594	Praq.g_00969	Prbc.g_01710
OG0000595	Praq.g_00968	Prbc.g_01711
OG0000596	Praq.g_00964	Prbc.g_01715
OG0000597	Praq.g_00962	Prbc.g_01717
OG0000598	Praq.g_00961	Prbc.g_01718
OG0000599	Praq.g_00958	Prbc.g_01721
OG0000600	Praq.g_00957	Prbc.g_01722
OG0000601	Praq.g_00775	Prbc.g_01723
OG0000602	Praq.g_00777	Prbc.g_01725
OG0000603	Praq.g_00778	Prbc.g_01726
OG0000604	Praq.g_00779	Prbc.g_01727
OG0000605	Praq.g_00780	Prbc.g_01728
OG0000606	Praq.g_00783	Prbc.g_01731
OG0000607	Praq.g_00786	Prbc.g_01734
OG0000608	Praq.g_00787	Prbc.g_01735
OG0000609	Praq.g_00788	Prbc.g_01736
OG0000610	Praq.g_00793	Prbc.g_01742
OG0000611	Praq.g_00796	Prbc.g_01745
OG0000612	Praq.g_00797	Prbc.g_01746
OG0000613	Praq.g_00802	Prbc.g_01752
OG0000614	Praq.g_00821	Prbc.g_01775
OG0000615	Praq.g_00829	Prbc.g_01782
OG0000616	Praq.g_00833	Prbc.g_01055
OG0000617	Praq.g_00589	Prbc.g_01793
OG0000618	Praq.g_00590	Prbc.g_01794
OG0000619	Praq.g_00591	Prbc.g_01795
OG0000620	Praq.g_00594	Prbc.g_01798
OG0000621	Praq.g_00595	Prbc.g_01799
OG0000622	Praq.g_00596	Prbc.g_01800
OG0000623	Praq.g_00597	Prbc.g_01801
OG0000624	Praq.g_00598	Prbc.g_01803
OG0000625	Praq.g_00599	Prbc.g_01804
OG0000626	Praq.g_00600	Prbc.g_01805
OG0000627	Praq.g_00601	Prbc.g_01807
OG0000628	Praq.g_00602	Prbc.g_01808
OG0000629	Praq.g_00603	Prbc.g_01809
OG0000630	Praq.g_00606	Prbc.g_01812
OG0000631	Praq.g_00661	Prbc.g_02007
OG0000632	Praq.g_00662	Prbc.g_02008
OG0000633	Praq.g_00663	Prbc.g_02009
OG0000634	Praq.g_00666	Prbc.g_01854
OG0000635	Praq.g_00667	Prbc.g_01855
OG0000636	Praq.g_00669	Prbc.g_01857
OG0000637	Praq.g_00671	Prbc.g_01859
OG0000638	Praq.g_00672	Prbc.g_01860
OG0000639	Praq.g_00673	Prbc.g_01861
OG0000640	Praq.g_00674	Prbc.g_01862
OG0000641	Praq.g_00678	Prbc.g_01866
OG0000642	Praq.g_01407	Prbc.g_01867
OG0000643	Praq.g_01408	Prbc.g_01868
OG0000644	Praq.g_01409	Prbc.g_01869
OG0000645	Praq.g_01410	Prbc.g_01870
OG0000646	Praq.g_01412	Prbc.g_01873
OG0000647	Praq.g_01413	Prbc.g_01875
OG0000648	Praq.g_01415	Prbc.g_01877
OG0000649	Praq.g_01416	Prbc.g_01878
OG0000650	Praq.g_01417	Prbc.g_01879
OG0000651	Praq.g_01418	Prbc.g_01880
OG0000652	Praq.g_01419	Prbc.g_01881
OG0000653	Praq.g_01421	Prbc.g_01883
OG0000654	Praq.g_01422	Prbc.g_01884
OG0000655	Praq.g_01423	Prbc.g_01885
OG0000656	Praq.g_01426	Prbc.g_01888
OG0000657	Praq.g_01433	Prbc.g_01895
OG0000658	Praq.g_01434	Prbc.g_01897
OG0000659	Praq.g_01435	Prbc.g_01898
OG0000660	Praq.g_01439	Prbc.g_01903
OG0000661	Praq.g_01441	Prbc.g_01905
OG0000662	Praq.g_01443	Prbc.g_01907
OG0000663	Praq.g_01445	Prbc.g_01909
OG0000664	Praq.g_01446	Prbc.g_01910
OG0000665	Praq.g_01450	Prbc.g_01914
OG0000666	Praq.g_01451	Prbc.g_01915
OG0000667	Praq.g_01456	Prbc.g_01919
OG0000668	Praq.g_01473	Prbc.g_01959
OG0000669	Praq.g_01481	Prbc.g_01967
OG0000670	Praq.g_01483	Prbc.g_01970
OG0000671	Praq.g_01485	Prbc.g_01972
OG0000672	Praq.g_01488	Prbc.g_01975
OG0000673	Praq.g_01491	Prbc.g_01978
OG0000674	Praq.g_01493	Prbc.g_01980
OG0000675	Praq.g_01494	Prbc.g_01981
OG0000676	Praq.g_01496	Prbc.g_01983
OG0000677	Praq.g_01497	Prbc.g_01984
OG0000678	Praq.g_01499	Prbc.g_01987
OG0000679	Praq.g_01503	Prbc.g_01991
OG0000680	Praq.g_01504	Prbc.g_01992
OG0000681	Praq.g_01506	Prbc.g_01995
OG0000682	Praq.g_01507	Prbc.g_01996
OG0000683	Praq.g_01508	Prbc.g_01997
OG0000684	Praq.g_01510	Prbc.g_01837
OG0000685	Praq.g_01512	Prbc.g_01839
OG0000686	Praq.g_01513	Prbc.g_01840
OG0000687	Praq.g_01514	Prbc.g_01841
OG0000688	Praq.g_01517	Prbc.g_01844
OG0000689	Praq.g_01518	Prbc.g_01845
OG0000690	Praq.g_01519	Prbc.g_01846
OG0000691	Praq.g_01520	Prbc.g_01847
OG0000692	Praq.g_01522	Prbc.g_01849
OG0000693	Praq.g_01523	Prbc.g_01850
OG0000694	Praq.g_01524	Prbc.g_01851
OG0000695	Praq.g_01526	Prbc.g_02011
OG0000696	Praq.g_01527	Prbc.g_02012
OG0000697	Praq.g_01528	Prbc.g_02013
OG0000698	Praq.g_01531	Prbc.g_02016
OG0000699	Praq.g_01532	Prbc.g_02017
OG0000700	Praq.g_01533	Prbc.g_02018
OG0000701	Praq.g_01534	Prbc.g_02019
OG0000702	Praq.g_01536	Prbc.g_02021
OG0000703	Praq.g_01537	Prbc.g_02022
OG0000704	Praq.g_01538	Prbc.g_02023
OG0000705	Praq.g_01542	Prbc.g_02029
OG0000706	Praq.g_01543	Prbc.g_02030
OG0000707	Praq.g_01544	Prbc.g_02031
OG0000708	Praq.g_01545	Prbc.g_02033
OG0000709	Praq.g_01549	Prbc.g_02037
OG0000710	Praq.g_01552	Prbc.g_02040
OG0000711	Praq.g_01568	Prbc.g_02055
OG0000712	Praq.g_01570	Prbc.g_02057
OG0000713	Praq.g_01571	Prbc.g_02058
OG0000714	Praq.g_01572	Prbc.g_02059
OG0000715	Praq.g_01574	Prbc.g_02061
OG0000716	Praq.g_01576	Prbc.g_02062
OG0000717	Praq.g_01577	Prbc.g_02063
OG0000718	Praq.g_01588	Prbc.g_02079
OG0000719	Praq.g_01590	Prbc.g_02080
OG0000720	Praq.g_01599	Prbc.g_02091
OG0000721	Praq.g_01601	Prbc.g_02092
OG0000722	Praq.g_01602	Prbc.g_02093
OG0000723	Praq.g_01605	Prbc.g_02097
OG0000724	Praq.g_01614	Prbc.g_02108
OG0000725	Praq.g_01620	Prbc.g_01934
OG0000726	Praq.g_01621	Prbc.g_01933
OG0000727	Praq.g_01622	Prbc.g_01932
OG0000728	Praq.g_01624	Prbc.g_01930
OG0000729	Praq.g_01669	Prbc.g_00201
OG0000730	Praq.g_01273	Prbc.g_01244
OG0000731	Praq.g_01276	Prbc.g_01252
OG0000732	Praq.g_01282	Prbc.g_00987
OG0000733	Praq.g_01301	Prbc.g_00897
OG0000734	Praq.g_01318	Prbc.g_01462
OG0000735	Praq.g_01320	Prbc.g_01460
OG0000736	Praq.g_01321	Prbc.g_01459
OG0000737	Praq.g_01322	Prbc.g_01458
OG0000738	Praq.g_01326	Prbc.g_01454
OG0000739	Praq.g_01327	Prbc.g_01453
OG0000740	Praq.g_01328	Prbc.g_01452
OG0000741	Praq.g_01329	Prbc.g_01450
OG0000742	Praq.g_01332	Prbc.g_01447
OG0000743	Praq.g_01334	Prbc.g_01445
OG0000744	Praq.g_01335	Prbc.g_01444
OG0000745	Praq.g_01336	Prbc.g_01442
OG0000746	Praq.g_01338	Prbc.g_01440
OG0000747	Praq.g_01339	Prbc.g_01439
OG0000748	Praq.g_01342	Prbc.g_01435
OG0000749	Praq.g_01343	Prbc.g_01434
OG0000750	Praq.g_01344	Prbc.g_01433
OG0000751	Praq.g_01346	Prbc.g_01430
OG0000752	Praq.g_01348	Prbc.g_01428
OG0000753	Praq.g_01351	Prbc.g_01426
OG0000754	Praq.g_01354	Prbc.g_01422
OG0000755	Praq.g_01357	Prbc.g_01418
OG0000756	Praq.g_01358	Prbc.g_01417
OG0000757	Praq.g_01364	Prbc.g_01410
OG0000758	Praq.g_01365	Prbc.g_01409
OG0000759	Praq.g_01366	Prbc.g_01408
OG0000760	Praq.g_01367	Prbc.g_01407
OG0000761	Praq.g_01368	Prbc.g_01406
OG0000762	Praq.g_01369	Prbc.g_01405
OG0000763	Praq.g_01371	Prbc.g_01403
OG0000764	Praq.g_01372	Prbc.g_01402
OG0000765	Praq.g_01381	Prbc.g_01394
OG0000766	Praq.g_01382	Prbc.g_01393
OG0000767	Praq.g_01384	Prbc.g_01392
OG0000768	Praq.g_01385	Prbc.g_01391
OG0000769	Praq.g_01387	Prbc.g_01389
OG0000770	Praq.g_01389	Prbc.g_01388
OG0000771	Praq.g_00257	Prbc.g_02103
OG0000772	Praq.g_00112	Prbc.g_01320
OG0000773	Praq.g_00124	Prbc.g_00557
OG0000774	Praq.g_00126	Prbc.g_00560
OG0000775	Praq.g_00128	Prbc.g_00561
OG0000776	Praq.g_00129	Prbc.g_00562
OG0000777	Praq.g_00130	Prbc.g_00563
OG0000778	Praq.g_00131	Prbc.g_00564
OG0000779	Praq.g_00135	Prbc.g_00568
OG0000780	Praq.g_00136	Prbc.g_00569
OG0000781	Praq.g_00139	Prbc.g_00571
OG0000782	Praq.g_00140	Prbc.g_00572
OG0000783	Praq.g_00141	Prbc.g_00573
OG0000784	Praq.g_00142	Prbc.g_00574
OG0000785	Praq.g_00144	Prbc.g_00576
OG0000786	Praq.g_00146	Prbc.g_00579
OG0000787	Praq.g_00147	Prbc.g_00580
OG0000788	Praq.g_00162	Prbc.g_01820
OG0000789	Praq.g_00165	Prbc.g_02100
OG0000790	Praq.g_00182	Prbc.g_00662
OG0000791	Praq.g_00184	Prbc.g_00664
OG0000792	Praq.g_00185	Prbc.g_00665
OG0000793	Praq.g_00188	Prbc.g_00668
OG0000794	Praq.g_00189	Prbc.g_00669
OG0000795	Praq.g_00190	Prbc.g_00670
OG0000796	Praq.g_00194	Prbc.g_00674
OG0000797	Praq.g_00195	Prbc.g_00675
OG0000799	Praq.g_00276	Prbc.g_00690
OG0000800	Praq.g_00277	Prbc.g_00691
OG0000801	Praq.g_00278	Prbc.g_00692
OG0000802	Praq.g_00280	Prbc.g_00694
OG0000803	Praq.g_00282	Prbc.g_00696
OG0000804	Praq.g_00283	Prbc.g_00697
OG0000805	Praq.g_00285	Prbc.g_00699
OG0000806	Praq.g_00287	Prbc.g_00701
OG0000807	Praq.g_00288	Prbc.g_00702
OG0000808	Praq.g_00289	Prbc.g_00703
OG0000809	Praq.g_00292	Prbc.g_00707
OG0000810	Praq.g_00293	Prbc.g_00708
OG0000811	Praq.g_00297	Prbc.g_00712
OG0000812	Praq.g_00299	Prbc.g_00714
OG0000813	Praq.g_00300	Prbc.g_00715
OG0000814	Praq.g_00302	Prbc.g_00717
OG0000815	Praq.g_00303	Prbc.g_00718
OG0000816	Praq.g_00305	Prbc.g_00720
OG0000817	Praq.g_00306	Prbc.g_00721
OG0000818	Praq.g_00311	Prbc.g_00725
OG0000819	Praq.g_00312	Prbc.g_00726
OG0000820	Praq.g_00313	Prbc.g_00727
OG0000821	Praq.g_00317	Prbc.g_00730
OG0000822	Praq.g_00318	Prbc.g_00731
OG0000823	Praq.g_00319	Prbc.g_00732
OG0000824	Praq.g_00322	Prbc.g_00735
OG0000825	Praq.g_00323	Prbc.g_00736
OG0000826	Praq.g_00324	Prbc.g_00737
OG0000827	Praq.g_00325	Prbc.g_00738
OG0000828	Praq.g_00328	Prbc.g_00741
OG0000829	Praq.g_00329	Prbc.g_00742
OG0000830	Praq.g_00330	Prbc.g_00743
OG0000831	Praq.g_00332	Prbc.g_00745
OG0000832	Praq.g_00338	Prbc.g_00755
OG0000833	Praq.g_00346	Prbc.g_00763
OG0000834	Praq.g_00347	Prbc.g_00764
OG0000835	Praq.g_00348	Prbc.g_00765
OG0000836	Praq.g_00349	Prbc.g_00766
OG0000837	Praq.g_00350	Prbc.g_00767
OG0000838	Praq.g_00352	Prbc.g_00769
OG0000839	Praq.g_00353	Prbc.g_00770
OG0000840	Praq.g_00354	Prbc.g_00771
OG0000841	Praq.g_00355	Prbc.g_00772
OG0000842	Praq.g_00356	Prbc.g_00773
OG0000843	Praq.g_00357	Prbc.g_00774
OG0000844	Praq.g_00358	Prbc.g_00775
OG0000845	Praq.g_00359	Prbc.g_00776
OG0000846	Praq.g_00360	Prbc.g_00777
OG0000847	Praq.g_00361	Prbc.g_00778
OG0000848	Praq.g_00362	Prbc.g_00779
OG0000849	Praq.g_00363	Prbc.g_00780
OG0000850	Praq.g_00365	Prbc.g_00782
OG0000851	Praq.g_00366	Prbc.g_00783
OG0000852	Praq.g_00367	Prbc.g_00784
OG0000853	Praq.g_00371	Prbc.g_00789
OG0000854	Praq.g_00373	Prbc.g_00791
OG0000855	Praq.g_00374	Prbc.g_00792
OG0000856	Praq.g_00001	Prbc.g_00677
OG0000857	Praq.g_00030	Prbc.g_01874
OG0000858	Praq.g_01953	Prbc.g_00827
OG0000859	Praq.g_01952	Prbc.g_00828
OG0000860	Praq.g_00495	Prbc.g_00834
OG0000861	Praq.g_00494	Prbc.g_00835
OG0000862	Praq.g_00493	Prbc.g_00836
OG0000863	Praq.g_00491	Prbc.g_00837
OG0000864	Praq.g_00490	Prbc.g_00838
OG0000865	Praq.g_00489	Prbc.g_00839
OG0000866	Praq.g_00488	Prbc.g_00840
OG0000867	Praq.g_00487	Prbc.g_00841
OG0000868	Praq.g_00486	Prbc.g_00842
OG0000869	Praq.g_00482	Prbc.g_00845
OG0000870	Praq.g_00477	Prbc.g_00850
OG0000871	Praq.g_00476	Prbc.g_00851
OG0000872	Praq.g_00475	Prbc.g_00852
OG0000873	Praq.g_00472	Prbc.g_00855
OG0000874	Praq.g_00469	Prbc.g_00858
OG0000875	Praq.g_00468	Prbc.g_00860
OG0000876	Praq.g_00467	Prbc.g_00861
OG0000877	Praq.g_00465	Prbc.g_00863
OG0000878	Praq.g_00464	Prbc.g_00864
OG0000879	Praq.g_00463	Prbc.g_00865
OG0000880	Praq.g_00462	Prbc.g_00866
OG0000881	Praq.g_00458	Prbc.g_00869
OG0000882	Praq.g_00453	Prbc.g_00874
OG0000883	Praq.g_00452	Prbc.g_00876
OG0000884	Praq.g_00450	Prbc.g_00878
OG0000885	Praq.g_00449	Prbc.g_00879
OG0000886	Praq.g_00448	Prbc.g_00880
OG0000887	Praq.g_00447	Prbc.g_00881
OG0000888	Praq.g_00445	Prbc.g_00883
OG0000889	Praq.g_00443	Prbc.g_00885
OG0000890	Praq.g_00442	Prbc.g_00886
OG0000891	Praq.g_00441	Prbc.g_00887
OG0000892	Praq.g_00956	Prbc.g_00889
OG0000893	Praq.g_00951	Prbc.g_00933
OG0000894	Praq.g_00949	Prbc.g_00936
OG0000895	Praq.g_00946	Prbc.g_00939
OG0000896	Praq.g_00945	Prbc.g_00940
OG0000897	Praq.g_00943	Prbc.g_00942
OG0000898	Praq.g_00942	Prbc.g_00943
OG0000899	Praq.g_00941	Prbc.g_00944
OG0000900	Praq.g_00940	Prbc.g_00945
OG0000901	Praq.g_00937	Prbc.g_00948
OG0000902	Praq.g_00935	Prbc.g_00950
OG0000903	Praq.g_00932	Prbc.g_00960
OG0000904	Praq.g_00930	Prbc.g_00955
OG0000905	Praq.g_00925	Prbc.g_00952
OG0000906	Praq.g_00924	Prbc.g_00951
OG0000907	Praq.g_00921	Prbc.g_00327
OG0000908	Praq.g_00918	Prbc.g_00324
OG0000909	Praq.g_00917	Prbc.g_00323
OG0000910	Praq.g_00916	Prbc.g_00322
OG0000911	Praq.g_00914	Prbc.g_00320
OG0000912	Praq.g_00913	Prbc.g_00319
OG0000913	Praq.g_00912	Prbc.g_00318
OG0000914	Praq.g_00911	Prbc.g_00317
OG0000915	Praq.g_00910	Prbc.g_00316
OG0000916	Praq.g_00909	Prbc.g_00315
OG0000917	Praq.g_00908	Prbc.g_00314
OG0000918	Praq.g_00907	Prbc.g_00313
OG0000919	Praq.g_00906	Prbc.g_00312
OG0000920	Praq.g_00905	Prbc.g_00311
OG0000921	Praq.g_00904	Prbc.g_00310
OG0000922	Praq.g_00903	Prbc.g_00309
OG0000923	Praq.g_00899	Prbc.g_00305
OG0000924	Praq.g_00898	Prbc.g_00304
OG0000925	Praq.g_00897	Prbc.g_00303
OG0000926	Praq.g_00896	Prbc.g_00302
OG0000927	Praq.g_00894	Prbc.g_00300
OG0000928	Praq.g_00893	Prbc.g_00299
OG0000929	Praq.g_00892	Prbc.g_00298
OG0000930	Praq.g_00891	Prbc.g_00297
OG0000931	Praq.g_00890	Prbc.g_00296
OG0000932	Praq.g_00889	Prbc.g_00295
OG0000933	Praq.g_00885	Prbc.g_00291
OG0000934	Praq.g_00883	Prbc.g_00289
OG0000935	Praq.g_00882	Prbc.g_00288
OG0000936	Praq.g_00881	Prbc.g_00287
OG0000937	Praq.g_00880	Prbc.g_00286
OG0000938	Praq.g_00878	Prbc.g_00283
OG0000939	Praq.g_00877	Prbc.g_00282
OG0000940	Praq.g_00871	Prbc.g_00275
OG0000941	Praq.g_00869	Prbc.g_00273
OG0000942	Praq.g_00867	Prbc.g_00271
OG0000943	Praq.g_00866	Prbc.g_00270
OG0000944	Praq.g_00865	Prbc.g_00268
OG0000945	Praq.g_00864	Prbc.g_00267
OG0000946	Praq.g_00727	Prbc.g_00248
OG0000947	Praq.g_00729	Prbc.g_00246
OG0000948	Praq.g_00730	Prbc.g_00245
OG0000949	Praq.g_00733	Prbc.g_00242
OG0000950	Praq.g_00738	Prbc.g_00237
OG0000951	Praq.g_00742	Prbc.g_00233
OG0000952	Praq.g_00746	Prbc.g_00229
OG0000953	Praq.g_00749	Prbc.g_00225
OG0000954	Praq.g_00753	Prbc.g_00221
OG0000955	Praq.g_00754	Prbc.g_00220
OG0000956	Praq.g_00756	Prbc.g_00218
OG0000957	Praq.g_00761	Prbc.g_00213
OG0000958	Praq.g_00762	Prbc.g_00212
OG0000959	Praq.g_00766	Prbc.g_00208
OG0000960	Praq.g_00767	Prbc.g_00207
OG0000961	Praq.g_00769	Prbc.g_00204
OG0000962	Praq.g_00771	Prbc.g_00202
OG0000963	Praq.g_00774	Prbc.g_00197
OG0000964	Praq.g_00679	Prbc.g_00196
OG0000965	Praq.g_00680	Prbc.g_00195
OG0000966	Praq.g_00687	Prbc.g_00965
OG0000967	Praq.g_00691	Prbc.g_00969
OG0000968	Praq.g_00693	Prbc.g_00971
OG0000969	Praq.g_00694	Prbc.g_00972
OG0000970	Praq.g_00695	Prbc.g_00973
OG0000971	Praq.g_00696	Prbc.g_00974
OG0000972	Praq.g_00697	Prbc.g_00975
OG0000973	Praq.g_00698	Prbc.g_00976
OG0000974	Praq.g_00699	Prbc.g_00977
OG0000975	Praq.g_00700	Prbc.g_00978
OG0000976	Praq.g_00701	Prbc.g_00979
OG0000977	Praq.g_00702	Prbc.g_00980
OG0000978	Praq.g_00703	Prbc.g_00981
OG0000979	Praq.g_00706	Prbc.g_00984
OG0000980	Praq.g_00708	Prbc.g_00986
OG0000981	Praq.g_00710	Prbc.g_00989
OG0000982	Praq.g_00712	Prbc.g_00991
OG0000983	Praq.g_00713	Prbc.g_00992
OG0000984	Praq.g_00714	Prbc.g_00993
OG0000985	Praq.g_00717	Prbc.g_00996
OG0000986	Praq.g_00719	Prbc.g_00998
OG0000987	Praq.g_00720	Prbc.g_00999
OG0000988	Praq.g_00723	Prbc.g_01002
OG0000989	Praq.g_00391	Prbc.g_01006
OG0000990	Praq.g_00394	Prbc.g_01011
OG0000991	Praq.g_00395	Prbc.g_01012
OG0000992	Praq.g_00397	Prbc.g_01015
OG0000993	Praq.g_00398	Prbc.g_01016
OG0000994	Praq.g_00399	Prbc.g_01017
OG0000995	Praq.g_00403	Prbc.g_01021
OG0000996	Praq.g_00404	Prbc.g_01022
OG0000997	Praq.g_00405	Prbc.g_01043
OG0000998	Praq.g_00407	Prbc.g_01045
OG0000999	Praq.g_00408	Prbc.g_01046
OG0001000	Praq.g_00411	Prbc.g_01049
OG0001001	Praq.g_00413	Prbc.g_01052
OG0001002	Praq.g_00417	Prbc.g_01057
OG0001003	Praq.g_00418	Prbc.g_01060
OG0001004	Praq.g_00419	Prbc.g_01061
OG0001005	Praq.g_00420	Prbc.g_01062
OG0001006	Praq.g_00424	Prbc.g_01067
OG0001007	Praq.g_00426	Prbc.g_01069
OG0001008	Praq.g_01120	Prbc.g_01498
OG0001009	Praq.g_01230	Prbc.g_01097
OG0001010	Praq.g_01231	Prbc.g_01098
OG0001011	Praq.g_01232	Prbc.g_01099
OG0001012	Praq.g_01258	Prbc.g_01121
OG0001013	Praq.g_01264	Prbc.g_01126
OG0001014	Praq.g_01267	Prbc.g_01129
OG0001015	Praq.g_01268	Prbc.g_01130
OG0001016	Praq.g_01930	Prbc.g_00500
OG0001017	Praq.g_01926	Prbc.g_00496
OG0001018	Praq.g_01923	Prbc.g_00493
OG0001019	Praq.g_01914	Prbc.g_00484
OG0001020	Praq.g_01913	Prbc.g_00483
OG0001021	Praq.g_01912	Prbc.g_00482
OG0001022	Praq.g_01909	Prbc.g_00479
OG0001023	Praq.g_01908	Prbc.g_00478
OG0001024	Praq.g_01905	Prbc.g_00475
OG0001025	Praq.g_01899	Prbc.g_00468
OG0001026	Praq.g_01892	Prbc.g_00460
OG0001027	Praq.g_01891	Prbc.g_00459
OG0001028	Praq.g_01889	Prbc.g_00457
OG0001029	Praq.g_01888	Prbc.g_00455
OG0001030	Praq.g_01873	Prbc.g_00439
OG0001031	Praq.g_01816	Prbc.g_00385
OG0001032	Praq.g_01815	Prbc.g_00384
OG0001033	Praq.g_01794	Prbc.g_00364
OG0001034	Praq.g_01766	Prbc.g_00334
OG0001035	Praq.g_01749	Prbc.g_01150
OG0001036	Praq.g_01744	Prbc.g_01154
OG0001037	Praq.g_01743	Prbc.g_01155
OG0001038	Praq.g_01725	Prbc.g_01171
OG0001039	Praq.g_01722	Prbc.g_01173
OG0001040	Praq.g_01719	Prbc.g_01176
OG0001041	Praq.g_01715	Prbc.g_01180
OG0001042	Praq.g_01698	Prbc.g_01196
OG0001043	Praq.g_01697	Prbc.g_01197
OG0001044	Praq.g_01212	Prbc.g_01245
OG0001045	Praq.g_01203	Prbc.g_01254
OG0001046	Praq.g_01164	Prbc.g_02168
OG0001047	Praq.g_01118	Prbc.g_01500
OG0001048	Praq.g_01117	Prbc.g_01501
OG0001049	Praq.g_01115	Prbc.g_01503
OG0001050	Praq.g_01114	Prbc.g_01504
OG0001051	Praq.g_01113	Prbc.g_01505
OG0001052	Praq.g_00522	Prbc.g_01531
OG0001053	Praq.g_00534	Prbc.g_01543
OG0001054	Praq.g_01104	Prbc.g_01557
OG0001055	Praq.g_01085	Prbc.g_01597
OG0001056	Praq.g_01066	Prbc.g_01615
OG0001057	Praq.g_01061	Prbc.g_01620
OG0001058	Praq.g_01053	Prbc.g_01629
OG0001059	Praq.g_01049	Prbc.g_01633
OG0001060	Praq.g_01042	Prbc.g_01640
OG0001061	Praq.g_01029	Prbc.g_01653
OG0001062	Praq.g_01027	Prbc.g_01655
OG0001063	Praq.g_01025	Prbc.g_01656
OG0001064	Praq.g_01024	Prbc.g_01657
OG0001065	Praq.g_01023	Prbc.g_01658
OG0001066	Praq.g_01022	Prbc.g_01659
OG0001067	Praq.g_01021	Prbc.g_01660
OG0001068	Praq.g_01020	Prbc.g_01661
OG0001069	Praq.g_01019	Prbc.g_01662
OG0001070	Praq.g_01016	Prbc.g_01664
OG0001071	Praq.g_01015	Prbc.g_01665
OG0001072	Praq.g_01013	Prbc.g_01666
OG0001073	Praq.g_00998	Prbc.g_01680
OG0001074	Praq.g_00987	Prbc.g_01692
OG0001075	Praq.g_00986	Prbc.g_01693
OG0001076	Praq.g_00978	Prbc.g_01700
OG0001077	Praq.g_00974	Prbc.g_01705
OG0001078	Praq.g_00966	Prbc.g_01713
OG0001079	Praq.g_00776	Prbc.g_01724
OG0001080	Praq.g_00782	Prbc.g_01730
OG0001081	Praq.g_00784	Prbc.g_01732
OG0001082	Praq.g_00785	Prbc.g_01733
OG0001083	Praq.g_00790	Prbc.g_01738
OG0001084	Praq.g_00791	Prbc.g_01739
OG0001085	Praq.g_00799	Prbc.g_01749
OG0001086	Praq.g_00800	Prbc.g_01750
OG0001087	Praq.g_00817	Prbc.g_01770
OG0001088	Praq.g_00818	Prbc.g_01771
OG0001089	Praq.g_00826	Prbc.g_01779
OG0001090	Praq.g_00584	Prbc.g_01788
OG0001091	Praq.g_00586	Prbc.g_01790
OG0001092	Praq.g_00587	Prbc.g_01791
OG0001093	Praq.g_00592	Prbc.g_01796
OG0001094	Praq.g_00664	Prbc.g_01852
OG0001095	Praq.g_01411	Prbc.g_01871
OG0001096	Praq.g_01424	Prbc.g_01886
OG0001097	Praq.g_01442	Prbc.g_01906
OG0001098	Praq.g_01458	Prbc.g_01923
OG0001099	Praq.g_01478	Prbc.g_01962
OG0001100	Praq.g_01482	Prbc.g_01969
OG0001101	Praq.g_01484	Prbc.g_01971
OG0001102	Praq.g_01487	Prbc.g_01974
OG0001103	Praq.g_01489	Prbc.g_01976
OG0001104	Praq.g_01511	Prbc.g_01838
OG0001105	Praq.g_01515	Prbc.g_01842
OG0001106	Praq.g_01539	Prbc.g_02024
OG0001107	Praq.g_01546	Prbc.g_02034
OG0001108	Praq.g_01550	Prbc.g_02038
