Orthogroup	Praq	Prai
OG0000559	Praq.g_01051	Prai.g_00579
OG0000560	Praq.g_01048	Prai.g_00582
OG0000561	Praq.g_01047	Prai.g_00583
OG0000562	Praq.g_01046	Prai.g_00584
OG0000563	Praq.g_01045	Prai.g_00585
OG0000564	Praq.g_01044	Prai.g_00586
OG0000565	Praq.g_01041	Prai.g_00589
OG0000566	Praq.g_01039	Prai.g_00592
OG0000567	Praq.g_01035	Prai.g_00596
OG0000568	Praq.g_01034	Prai.g_00597
OG0000569	Praq.g_01033	Prai.g_00598
OG0000570	Praq.g_01032	Prai.g_00599
OG0000571	Praq.g_01030	Prai.g_00601
OG0000572	Praq.g_01017	Prai.g_00614
OG0000573	Praq.g_01010	Prai.g_00620
OG0000574	Praq.g_01009	Prai.g_00621
OG0000575	Praq.g_01005	Prai.g_00625
OG0000576	Praq.g_01003	Prai.g_00627
OG0000577	Praq.g_01002	Prai.g_00628
OG0000578	Praq.g_01001	Prai.g_00629
OG0000579	Praq.g_01000	Prai.g_00630
OG0000580	Praq.g_00999	Prai.g_00631
OG0000581	Praq.g_00997	Prai.g_00633
OG0000582	Praq.g_00994	Prai.g_00636
OG0000583	Praq.g_00993	Prai.g_00637
OG0000584	Praq.g_00992	Prai.g_00638
OG0000585	Praq.g_00990	Prai.g_00640
OG0000586	Praq.g_00989	Prai.g_00641
OG0000587	Praq.g_00988	Prai.g_00642
OG0000588	Praq.g_00984	Prai.g_00646
OG0000589	Praq.g_00981	Prai.g_00650
OG0000590	Praq.g_00980	Prai.g_00651
OG0000591	Praq.g_00977	Prai.g_00654
OG0000592	Praq.g_00976	Prai.g_00655
OG0000593	Praq.g_00970	Prai.g_00661
OG0000594	Praq.g_00969	Prai.g_00662
OG0000595	Praq.g_00968	Prai.g_00663
OG0000596	Praq.g_00964	Prai.g_00667
OG0000597	Praq.g_00962	Prai.g_00669
OG0000598	Praq.g_00961	Prai.g_00670
OG0000599	Praq.g_00958	Prai.g_00673
OG0000600	Praq.g_00957	Prai.g_00674
OG0000601	Praq.g_00775	Prai.g_00675
OG0000602	Praq.g_00777	Prai.g_00677
OG0000603	Praq.g_00778	Prai.g_00678
OG0000604	Praq.g_00779	Prai.g_00679
OG0000605	Praq.g_00780	Prai.g_00680
OG0000606	Praq.g_00783	Prai.g_00683
OG0000607	Praq.g_00786	Prai.g_00686
OG0000608	Praq.g_00787	Prai.g_00687
OG0000609	Praq.g_00788	Prai.g_00688
OG0000610	Praq.g_00793	Prai.g_00693
OG0000611	Praq.g_00796	Prai.g_00696
OG0000612	Praq.g_00797	Prai.g_00697
OG0000613	Praq.g_00802	Prai.g_00702
OG0000614	Praq.g_00821	Prai.g_00721
OG0000615	Praq.g_00829	Prai.g_00729
OG0000616	Praq.g_00833	Prai.g_00732
OG0000617	Praq.g_00589	Prai.g_00754
OG0000618	Praq.g_00590	Prai.g_00755
OG0000619	Praq.g_00591	Prai.g_00756
OG0000620	Praq.g_00594	Prai.g_00759
OG0000621	Praq.g_00595	Prai.g_00760
OG0000622	Praq.g_00596	Prai.g_00761
OG0000623	Praq.g_00597	Prai.g_00762
OG0000624	Praq.g_00598	Prai.g_00763
OG0000625	Praq.g_00599	Prai.g_00764
OG0000626	Praq.g_00600	Prai.g_00765
OG0000627	Praq.g_00601	Prai.g_00766
OG0000628	Praq.g_00602	Prai.g_00767
OG0000629	Praq.g_00603	Prai.g_00768
OG0000630	Praq.g_00606	Prai.g_00771
OG0000631	Praq.g_00661	Prai.g_00857
OG0000632	Praq.g_00662	Prai.g_00856
OG0000633	Praq.g_00663	Prai.g_00855
OG0000634	Praq.g_00666	Prai.g_00852
OG0000635	Praq.g_00667	Prai.g_00851
OG0000636	Praq.g_00669	Prai.g_00849
OG0000637	Praq.g_00671	Prai.g_00847
OG0000638	Praq.g_00672	Prai.g_00846
OG0000639	Praq.g_00673	Prai.g_00845
OG0000640	Praq.g_00674	Prai.g_00844
OG0000641	Praq.g_00678	Prai.g_00839
OG0000642	Praq.g_01407	Prai.g_00838
OG0000643	Praq.g_01408	Prai.g_00837
OG0000644	Praq.g_01409	Prai.g_00836
OG0000645	Praq.g_01410	Prai.g_00835
OG0000646	Praq.g_01412	Prai.g_00833
OG0000647	Praq.g_01413	Prai.g_00832
OG0000648	Praq.g_01415	Prai.g_00830
OG0000649	Praq.g_01416	Prai.g_00829
OG0000650	Praq.g_01417	Prai.g_00828
OG0000651	Praq.g_01418	Prai.g_00827
OG0000652	Praq.g_01419	Prai.g_00826
OG0000653	Praq.g_01421	Prai.g_00824
OG0000654	Praq.g_01422	Prai.g_00823
OG0000655	Praq.g_01423	Prai.g_00822
OG0000656	Praq.g_01426	Prai.g_00819
OG0000657	Praq.g_01433	Prai.g_00811
OG0000658	Praq.g_01434	Prai.g_00810
OG0000659	Praq.g_01435	Prai.g_00809
OG0000660	Praq.g_01439	Prai.g_00805
OG0000661	Praq.g_01441	Prai.g_00803
OG0000662	Praq.g_01443	Prai.g_00801
OG0000663	Praq.g_01445	Prai.g_00799
OG0000664	Praq.g_01446	Prai.g_00798
OG0000665	Praq.g_01450	Prai.g_00794
OG0000666	Praq.g_01451	Prai.g_00793
OG0000667	Praq.g_01456	Prai.g_00789
OG0000668	Praq.g_01473	Prai.g_01060
OG0000669	Praq.g_01481	Prai.g_01054
OG0000670	Praq.g_01483	Prai.g_01052
OG0000671	Praq.g_01485	Prai.g_01050
OG0000672	Praq.g_01488	Prai.g_01048
OG0000673	Praq.g_01491	Prai.g_01045
OG0000674	Praq.g_01493	Prai.g_01043
OG0000675	Praq.g_01494	Prai.g_01042
OG0000676	Praq.g_01496	Prai.g_01040
OG0000677	Praq.g_01497	Prai.g_01039
OG0000678	Praq.g_01499	Prai.g_01037
OG0000679	Praq.g_01503	Prai.g_01033
OG0000680	Praq.g_01504	Prai.g_01032
OG0000681	Praq.g_01506	Prai.g_01030
OG0000682	Praq.g_01507	Prai.g_01029
OG0000683	Praq.g_01508	Prai.g_01028
OG0000684	Praq.g_01510	Prai.g_01027
OG0000685	Praq.g_01512	Prai.g_01025
OG0000686	Praq.g_01513	Prai.g_01024
OG0000687	Praq.g_01514	Prai.g_01023
OG0000688	Praq.g_01517	Prai.g_01020
OG0000689	Praq.g_01518	Prai.g_01019
OG0000690	Praq.g_01519	Prai.g_01018
OG0000691	Praq.g_01520	Prai.g_01017
OG0000692	Praq.g_01522	Prai.g_01015
OG0000693	Praq.g_01523	Prai.g_01014
OG0000694	Praq.g_01524	Prai.g_01013
OG0000695	Praq.g_01526	Prai.g_01011
OG0000696	Praq.g_01527	Prai.g_01010
OG0000697	Praq.g_01528	Prai.g_01009
OG0000698	Praq.g_01531	Prai.g_01006
OG0000699	Praq.g_01532	Prai.g_01005
OG0000700	Praq.g_01533	Prai.g_01004
OG0000701	Praq.g_01534	Prai.g_01003
OG0000702	Praq.g_01536	Prai.g_01001
OG0000703	Praq.g_01537	Prai.g_01000
OG0000704	Praq.g_01538	Prai.g_00999
OG0000705	Praq.g_01542	Prai.g_00995
OG0000706	Praq.g_01543	Prai.g_00994
OG0000707	Praq.g_01544	Prai.g_00993
OG0000708	Praq.g_01545	Prai.g_00992
OG0000709	Praq.g_01549	Prai.g_00988
OG0000710	Praq.g_01552	Prai.g_00985
OG0000711	Praq.g_01568	Prai.g_00968
OG0000712	Praq.g_01570	Prai.g_00966
OG0000713	Praq.g_01571	Prai.g_00965
OG0000714	Praq.g_01572	Prai.g_00964
OG0000715	Praq.g_01574	Prai.g_00962
OG0000716	Praq.g_01576	Prai.g_00960
OG0000717	Praq.g_01577	Prai.g_00959
OG0000718	Praq.g_01588	Prai.g_00948
OG0000719	Praq.g_01590	Prai.g_00946
OG0000720	Praq.g_01599	Prai.g_00938
OG0000721	Praq.g_01601	Prai.g_00936
OG0000722	Praq.g_01602	Prai.g_00935
OG0000723	Praq.g_01605	Prai.g_00932
OG0000724	Praq.g_01614	Prai.g_00923
OG0000725	Praq.g_01620	Prai.g_00917
OG0000726	Praq.g_01621	Prai.g_00916
OG0000727	Praq.g_01622	Prai.g_00915
OG0000728	Praq.g_01624	Prai.g_00913
OG0000729	Praq.g_01669	Prai.g_01109
OG0000730	Praq.g_01273	Prai.g_01113
OG0000731	Praq.g_01276	Prai.g_01117
OG0000732	Praq.g_01282	Prai.g_01126
OG0000733	Praq.g_01301	Prai.g_01144
OG0000734	Praq.g_01318	Prai.g_01157
OG0000735	Praq.g_01320	Prai.g_01159
OG0000736	Praq.g_01321	Prai.g_01160
OG0000737	Praq.g_01322	Prai.g_01161
OG0000738	Praq.g_01326	Prai.g_01165
OG0000739	Praq.g_01327	Prai.g_01166
OG0000740	Praq.g_01328	Prai.g_01167
OG0000741	Praq.g_01329	Prai.g_01168
OG0000742	Praq.g_01332	Prai.g_01170
OG0000743	Praq.g_01334	Prai.g_01172
OG0000744	Praq.g_01335	Prai.g_01173
OG0000745	Praq.g_01336	Prai.g_01174
OG0000746	Praq.g_01338	Prai.g_01176
OG0000747	Praq.g_01339	Prai.g_01177
OG0000748	Praq.g_01342	Prai.g_01180
OG0000749	Praq.g_01343	Prai.g_01181
OG0000750	Praq.g_01344	Prai.g_01182
OG0000751	Praq.g_01346	Prai.g_01184
OG0000752	Praq.g_01348	Prai.g_01186
OG0000753	Praq.g_01351	Prai.g_01189
OG0000754	Praq.g_01354	Prai.g_01192
OG0000755	Praq.g_01357	Prai.g_01196
OG0000756	Praq.g_01358	Prai.g_01197
OG0000757	Praq.g_01364	Prai.g_01204
OG0000758	Praq.g_01365	Prai.g_01205
OG0000759	Praq.g_01366	Prai.g_01206
OG0000760	Praq.g_01367	Prai.g_01207
OG0000761	Praq.g_01368	Prai.g_01208
OG0000762	Praq.g_01369	Prai.g_01209
OG0000763	Praq.g_01371	Prai.g_01211
OG0000764	Praq.g_01372	Prai.g_01212
OG0000765	Praq.g_01381	Prai.g_01221
OG0000766	Praq.g_01382	Prai.g_01222
OG0000767	Praq.g_01384	Prai.g_01224
OG0000768	Praq.g_01385	Prai.g_01225
OG0000769	Praq.g_01387	Prai.g_01227
OG0000770	Praq.g_01389	Prai.g_01229
OG0000771	Praq.g_00257	Prai.g_01238
OG0000772	Praq.g_00112	Prai.g_01310
OG0000773	Praq.g_00124	Prai.g_01325
OG0000774	Praq.g_00126	Prai.g_01327
OG0000775	Praq.g_00128	Prai.g_01330
OG0000776	Praq.g_00129	Prai.g_01331
OG0000777	Praq.g_00130	Prai.g_01332
OG0000778	Praq.g_00131	Prai.g_01333
OG0000779	Praq.g_00135	Prai.g_01337
OG0000780	Praq.g_00136	Prai.g_01338
OG0000781	Praq.g_00139	Prai.g_01341
OG0000782	Praq.g_00140	Prai.g_01342
OG0000783	Praq.g_00141	Prai.g_01343
OG0000784	Praq.g_00142	Prai.g_01344
OG0000785	Praq.g_00144	Prai.g_01346
OG0000786	Praq.g_00146	Prai.g_01348
OG0000787	Praq.g_00147	Prai.g_01349
OG0000788	Praq.g_00162	Prai.g_01358
OG0000789	Praq.g_00165	Prai.g_01360
OG0000790	Praq.g_00182	Prai.g_01375
OG0000791	Praq.g_00184	Prai.g_01377
OG0000792	Praq.g_00185	Prai.g_01378
OG0000793	Praq.g_00188	Prai.g_01381
OG0000794	Praq.g_00189	Prai.g_01382
OG0000795	Praq.g_00190	Prai.g_01383
OG0000796	Praq.g_00194	Prai.g_01387
OG0000797	Praq.g_00195	Prai.g_01388
OG0000798	Praq.g_00222	Prai.g_01395
OG0000799	Praq.g_00276	Prai.g_01445
OG0000800	Praq.g_00277	Prai.g_01446
OG0000801	Praq.g_00278	Prai.g_01447
OG0000802	Praq.g_00280	Prai.g_01449
OG0000803	Praq.g_00282	Prai.g_01451
OG0000804	Praq.g_00283	Prai.g_01452
OG0000805	Praq.g_00285	Prai.g_01454
OG0000806	Praq.g_00287	Prai.g_01456
OG0000807	Praq.g_00288	Prai.g_01457
OG0000808	Praq.g_00289	Prai.g_01458
OG0000809	Praq.g_00292	Prai.g_01461
OG0000810	Praq.g_00293	Prai.g_01462
OG0000811	Praq.g_00297	Prai.g_01466
OG0000812	Praq.g_00299	Prai.g_01468
OG0000813	Praq.g_00300	Prai.g_01469
OG0000814	Praq.g_00302	Prai.g_01471
OG0000815	Praq.g_00303	Prai.g_01472
OG0000816	Praq.g_00305	Prai.g_01474
OG0000817	Praq.g_00306	Prai.g_01475
OG0000818	Praq.g_00311	Prai.g_01480
OG0000819	Praq.g_00312	Prai.g_01481
OG0000820	Praq.g_00313	Prai.g_01482
OG0000821	Praq.g_00317	Prai.g_01485
OG0000822	Praq.g_00318	Prai.g_01486
OG0000823	Praq.g_00319	Prai.g_01487
OG0000824	Praq.g_00322	Prai.g_01490
OG0000825	Praq.g_00323	Prai.g_01491
OG0000826	Praq.g_00324	Prai.g_01492
OG0000827	Praq.g_00325	Prai.g_01493
OG0000828	Praq.g_00328	Prai.g_01496
OG0000829	Praq.g_00329	Prai.g_01497
OG0000830	Praq.g_00330	Prai.g_01498
OG0000831	Praq.g_00332	Prai.g_01500
OG0000832	Praq.g_00338	Prai.g_01505
OG0000833	Praq.g_00346	Prai.g_01514
OG0000834	Praq.g_00347	Prai.g_01515
OG0000835	Praq.g_00348	Prai.g_01516
OG0000836	Praq.g_00349	Prai.g_01517
OG0000837	Praq.g_00350	Prai.g_01518
OG0000838	Praq.g_00352	Prai.g_01520
OG0000839	Praq.g_00353	Prai.g_01521
OG0000840	Praq.g_00354	Prai.g_01522
OG0000841	Praq.g_00355	Prai.g_01523
OG0000842	Praq.g_00356	Prai.g_01524
OG0000843	Praq.g_00357	Prai.g_01525
OG0000844	Praq.g_00358	Prai.g_01526
OG0000845	Praq.g_00359	Prai.g_01527
OG0000846	Praq.g_00360	Prai.g_01528
OG0000847	Praq.g_00361	Prai.g_01529
OG0000848	Praq.g_00362	Prai.g_01530
OG0000849	Praq.g_00363	Prai.g_01531
OG0000850	Praq.g_00365	Prai.g_01533
OG0000851	Praq.g_00366	Prai.g_01534
OG0000852	Praq.g_00367	Prai.g_01535
OG0000853	Praq.g_00371	Prai.g_01539
OG0000854	Praq.g_00373	Prai.g_01541
OG0000855	Praq.g_00374	Prai.g_01542
OG0000856	Praq.g_00001	Prai.g_01558
OG0000857	Praq.g_00030	Prai.g_01597
OG0000858	Praq.g_01953	Prai.g_01632
OG0000859	Praq.g_01952	Prai.g_01633
OG0000860	Praq.g_00495	Prai.g_01640
OG0000861	Praq.g_00494	Prai.g_01641
OG0000862	Praq.g_00493	Prai.g_01642
OG0000863	Praq.g_00491	Prai.g_01644
OG0000864	Praq.g_00490	Prai.g_01645
OG0000865	Praq.g_00489	Prai.g_01646
OG0000866	Praq.g_00488	Prai.g_01647
OG0000867	Praq.g_00487	Prai.g_01648
OG0000868	Praq.g_00486	Prai.g_01649
OG0000869	Praq.g_00482	Prai.g_01653
OG0000870	Praq.g_00477	Prai.g_01658
OG0000871	Praq.g_00476	Prai.g_01659
OG0000872	Praq.g_00475	Prai.g_01660
OG0000873	Praq.g_00472	Prai.g_01663
OG0000874	Praq.g_00469	Prai.g_01666
OG0000875	Praq.g_00468	Prai.g_01667
OG0000876	Praq.g_00467	Prai.g_01668
OG0000877	Praq.g_00465	Prai.g_01670
OG0000878	Praq.g_00464	Prai.g_01671
OG0000879	Praq.g_00463	Prai.g_01672
OG0000880	Praq.g_00462	Prai.g_01673
OG0000881	Praq.g_00458	Prai.g_01677
OG0000882	Praq.g_00453	Prai.g_01682
OG0000883	Praq.g_00452	Prai.g_01683
OG0000884	Praq.g_00450	Prai.g_01685
OG0000885	Praq.g_00449	Prai.g_01686
OG0000886	Praq.g_00448	Prai.g_01687
OG0000887	Praq.g_00447	Prai.g_01688
OG0000888	Praq.g_00445	Prai.g_01690
OG0000889	Praq.g_00443	Prai.g_01692
OG0000890	Praq.g_00442	Prai.g_01693
OG0000891	Praq.g_00441	Prai.g_01694
OG0000892	Praq.g_00956	Prai.g_01696
OG0000893	Praq.g_00951	Prai.g_01701
OG0000894	Praq.g_00949	Prai.g_01703
OG0000895	Praq.g_00946	Prai.g_01706
OG0000896	Praq.g_00945	Prai.g_01707
OG0000897	Praq.g_00943	Prai.g_01709
OG0000898	Praq.g_00942	Prai.g_01710
OG0000899	Praq.g_00941	Prai.g_01711
OG0000900	Praq.g_00940	Prai.g_01712
OG0000901	Praq.g_00937	Prai.g_01715
OG0000902	Praq.g_00935	Prai.g_01717
OG0000903	Praq.g_00932	Prai.g_01720
OG0000904	Praq.g_00930	Prai.g_01722
OG0000905	Praq.g_00925	Prai.g_01727
OG0000906	Praq.g_00924	Prai.g_01728
OG0000907	Praq.g_00921	Prai.g_01734
OG0000908	Praq.g_00918	Prai.g_01737
OG0000909	Praq.g_00917	Prai.g_01738
OG0000910	Praq.g_00916	Prai.g_01739
OG0000911	Praq.g_00914	Prai.g_01741
OG0000912	Praq.g_00913	Prai.g_01742
OG0000913	Praq.g_00912	Prai.g_01743
OG0000914	Praq.g_00911	Prai.g_01744
OG0000915	Praq.g_00910	Prai.g_01746
OG0000916	Praq.g_00909	Prai.g_01747
OG0000917	Praq.g_00908	Prai.g_01748
OG0000918	Praq.g_00907	Prai.g_01749
OG0000919	Praq.g_00906	Prai.g_01750
OG0000920	Praq.g_00905	Prai.g_01751
OG0000921	Praq.g_00904	Prai.g_01752
OG0000922	Praq.g_00903	Prai.g_01753
OG0000923	Praq.g_00899	Prai.g_01757
OG0000924	Praq.g_00898	Prai.g_01758
OG0000925	Praq.g_00897	Prai.g_01759
OG0000926	Praq.g_00896	Prai.g_01760
OG0000927	Praq.g_00894	Prai.g_01762
OG0000928	Praq.g_00893	Prai.g_01763
OG0000929	Praq.g_00892	Prai.g_01764
OG0000930	Praq.g_00891	Prai.g_01765
OG0000931	Praq.g_00890	Prai.g_01766
OG0000932	Praq.g_00889	Prai.g_01767
OG0000933	Praq.g_00885	Prai.g_01776
OG0000934	Praq.g_00883	Prai.g_01778
OG0000935	Praq.g_00882	Prai.g_01779
OG0000936	Praq.g_00881	Prai.g_01780
OG0000937	Praq.g_00880	Prai.g_01781
OG0000938	Praq.g_00878	Prai.g_01783
OG0000939	Praq.g_00877	Prai.g_01784
OG0000940	Praq.g_00871	Prai.g_01791
OG0000941	Praq.g_00869	Prai.g_01793
OG0000942	Praq.g_00867	Prai.g_01795
OG0000943	Praq.g_00866	Prai.g_01796
OG0000944	Praq.g_00865	Prai.g_01797
OG0000945	Praq.g_00864	Prai.g_01798
OG0000946	Praq.g_00727	Prai.g_01802
OG0000947	Praq.g_00729	Prai.g_01804
OG0000948	Praq.g_00730	Prai.g_01805
OG0000949	Praq.g_00733	Prai.g_01808
OG0000950	Praq.g_00738	Prai.g_01813
OG0000951	Praq.g_00742	Prai.g_01817
OG0000952	Praq.g_00746	Prai.g_01821
OG0000953	Praq.g_00749	Prai.g_01824
OG0000954	Praq.g_00753	Prai.g_01828
OG0000955	Praq.g_00754	Prai.g_01829
OG0000956	Praq.g_00756	Prai.g_01831
OG0000957	Praq.g_00761	Prai.g_01836
OG0000958	Praq.g_00762	Prai.g_01837
OG0000959	Praq.g_00766	Prai.g_01841
OG0000960	Praq.g_00767	Prai.g_01842
OG0000961	Praq.g_00769	Prai.g_01844
OG0000962	Praq.g_00771	Prai.g_01846
OG0000963	Praq.g_00774	Prai.g_01850
OG0000964	Praq.g_00679	Prai.g_01851
OG0000965	Praq.g_00680	Prai.g_01852
OG0000966	Praq.g_00687	Prai.g_01861
OG0000967	Praq.g_00691	Prai.g_01865
OG0000968	Praq.g_00693	Prai.g_01867
OG0000969	Praq.g_00694	Prai.g_01868
OG0000970	Praq.g_00695	Prai.g_01869
OG0000971	Praq.g_00696	Prai.g_01870
OG0000972	Praq.g_00697	Prai.g_01871
OG0000973	Praq.g_00698	Prai.g_01872
OG0000974	Praq.g_00699	Prai.g_01873
OG0000975	Praq.g_00700	Prai.g_01874
OG0000976	Praq.g_00701	Prai.g_01875
OG0000977	Praq.g_00702	Prai.g_01876
OG0000978	Praq.g_00703	Prai.g_01877
OG0000979	Praq.g_00706	Prai.g_01880
OG0000980	Praq.g_00708	Prai.g_01882
OG0000981	Praq.g_00710	Prai.g_01884
OG0000982	Praq.g_00712	Prai.g_01886
OG0000983	Praq.g_00713	Prai.g_01887
OG0000984	Praq.g_00714	Prai.g_01888
OG0000985	Praq.g_00717	Prai.g_01891
OG0000986	Praq.g_00719	Prai.g_01893
OG0000987	Praq.g_00720	Prai.g_01894
OG0000988	Praq.g_00723	Prai.g_01897
OG0000989	Praq.g_00391	Prai.g_01900
OG0000990	Praq.g_00394	Prai.g_01903
OG0000991	Praq.g_00395	Prai.g_01904
OG0000992	Praq.g_00397	Prai.g_01906
OG0000993	Praq.g_00398	Prai.g_01907
OG0000994	Praq.g_00399	Prai.g_01908
OG0000995	Praq.g_00403	Prai.g_01912
OG0000996	Praq.g_00404	Prai.g_01913
OG0000997	Praq.g_00405	Prai.g_01914
OG0000998	Praq.g_00407	Prai.g_01916
OG0000999	Praq.g_00408	Prai.g_01917
OG0001000	Praq.g_00411	Prai.g_01920
OG0001001	Praq.g_00413	Prai.g_01922
OG0001002	Praq.g_00417	Prai.g_01926
OG0001003	Praq.g_00418	Prai.g_01928
OG0001004	Praq.g_00419	Prai.g_01929
OG0001005	Praq.g_00420	Prai.g_01930
OG0001006	Praq.g_00424	Prai.g_01934
OG0001007	Praq.g_00426	Prai.g_01936
OG0001008	Praq.g_01120	Prai.g_00468
OG0001009	Praq.g_01230	Prai.g_00027
OG0001010	Praq.g_01231	Prai.g_00028
OG0001011	Praq.g_01232	Prai.g_00029
OG0001012	Praq.g_01258	Prai.g_00050
OG0001013	Praq.g_01264	Prai.g_00055
OG0001014	Praq.g_01267	Prai.g_00058
OG0001015	Praq.g_01268	Prai.g_00059
OG0001016	Praq.g_01930	Prai.g_00073
OG0001017	Praq.g_01926	Prai.g_00077
OG0001018	Praq.g_01923	Prai.g_00080
OG0001019	Praq.g_01914	Prai.g_00089
OG0001020	Praq.g_01913	Prai.g_00090
OG0001021	Praq.g_01912	Prai.g_00091
OG0001022	Praq.g_01909	Prai.g_00094
OG0001023	Praq.g_01908	Prai.g_00095
OG0001024	Praq.g_01905	Prai.g_00098
OG0001025	Praq.g_01899	Prai.g_00104
OG0001026	Praq.g_01892	Prai.g_00111
OG0001027	Praq.g_01891	Prai.g_00112
OG0001028	Praq.g_01889	Prai.g_00114
OG0001029	Praq.g_01888	Prai.g_00115
OG0001030	Praq.g_01873	Prai.g_00130
OG0001031	Praq.g_01816	Prai.g_00197
OG0001032	Praq.g_01815	Prai.g_00198
OG0001033	Praq.g_01794	Prai.g_00219
OG0001034	Praq.g_01766	Prai.g_00247
OG0001035	Praq.g_01749	Prai.g_00267
OG0001036	Praq.g_01744	Prai.g_00272
OG0001037	Praq.g_01743	Prai.g_00273
OG0001038	Praq.g_01725	Prai.g_00291
OG0001039	Praq.g_01722	Prai.g_00294
OG0001040	Praq.g_01719	Prai.g_00296
OG0001041	Praq.g_01715	Prai.g_00300
OG0001042	Praq.g_01698	Prai.g_00317
OG0001043	Praq.g_01697	Prai.g_00318
OG0001045	Praq.g_01203	Prai.g_00355
OG0001046	Praq.g_01164	Prai.g_00390
OG0001047	Praq.g_01118	Prai.g_00470
OG0001048	Praq.g_01117	Prai.g_00471
OG0001049	Praq.g_01115	Prai.g_00473
OG0001050	Praq.g_01114	Prai.g_00474
OG0001051	Praq.g_01113	Prai.g_00475
OG0001052	Praq.g_00522	Prai.g_00501
OG0001053	Praq.g_00534	Prai.g_00513
OG0001054	Praq.g_01104	Prai.g_00528
OG0001055	Praq.g_01085	Prai.g_00546
OG0001056	Praq.g_01066	Prai.g_00564
OG0001057	Praq.g_01061	Prai.g_00569
OG0001058	Praq.g_01053	Prai.g_00577
OG0001059	Praq.g_01049	Prai.g_00581
OG0001060	Praq.g_01042	Prai.g_00588
OG0001061	Praq.g_01029	Prai.g_00602
OG0001062	Praq.g_01027	Prai.g_00604
OG0001063	Praq.g_01025	Prai.g_00606
OG0001064	Praq.g_01024	Prai.g_00607
OG0001065	Praq.g_01023	Prai.g_00608
OG0001066	Praq.g_01022	Prai.g_00609
OG0001067	Praq.g_01021	Prai.g_00610
OG0001068	Praq.g_01020	Prai.g_00611
OG0001069	Praq.g_01019	Prai.g_00612
OG0001070	Praq.g_01016	Prai.g_00615
OG0001071	Praq.g_01015	Prai.g_00616
OG0001072	Praq.g_01013	Prai.g_00618
OG0001073	Praq.g_00998	Prai.g_00632
OG0001074	Praq.g_00987	Prai.g_00643
OG0001075	Praq.g_00986	Prai.g_00644
OG0001076	Praq.g_00978	Prai.g_00653
OG0001077	Praq.g_00974	Prai.g_00657
OG0001078	Praq.g_00966	Prai.g_00665
OG0001079	Praq.g_00776	Prai.g_00676
OG0001080	Praq.g_00782	Prai.g_00682
OG0001081	Praq.g_00784	Prai.g_00684
OG0001082	Praq.g_00785	Prai.g_00685
OG0001083	Praq.g_00790	Prai.g_00690
OG0001084	Praq.g_00791	Prai.g_00691
OG0001085	Praq.g_00799	Prai.g_00699
OG0001086	Praq.g_00800	Prai.g_00700
OG0001087	Praq.g_00817	Prai.g_00717
OG0001088	Praq.g_00818	Prai.g_00718
OG0001089	Praq.g_00826	Prai.g_00726
OG0001090	Praq.g_00584	Prai.g_00749
OG0001091	Praq.g_00586	Prai.g_00751
OG0001092	Praq.g_00587	Prai.g_00752
OG0001093	Praq.g_00592	Prai.g_00757
OG0001094	Praq.g_00664	Prai.g_00854
OG0001095	Praq.g_01411	Prai.g_00834
OG0001096	Praq.g_01424	Prai.g_00821
OG0001097	Praq.g_01442	Prai.g_00802
OG0001098	Praq.g_01458	Prai.g_00787
OG0001099	Praq.g_01478	Prai.g_01057
OG0001100	Praq.g_01482	Prai.g_01053
OG0001101	Praq.g_01484	Prai.g_01051
OG0001102	Praq.g_01487	Prai.g_01049
OG0001103	Praq.g_01489	Prai.g_01047
OG0001104	Praq.g_01511	Prai.g_01026
OG0001105	Praq.g_01515	Prai.g_01022
OG0001106	Praq.g_01539	Prai.g_00998
OG0001107	Praq.g_01546	Prai.g_00991
OG0001108	Praq.g_01550	Prai.g_00987
OG0001109	Praq.g_01551	Prai.g_00986
OG0001110	Praq.g_01553	Prai.g_00984
OG0001111	Praq.g_01554	Prai.g_00983
OG0001112	Praq.g_01555	Prai.g_00982
OG0001113	Praq.g_01556	Prai.g_00981
OG0001114	Praq.g_01557	Prai.g_00980
OG0001115	Praq.g_01559	Prai.g_00978
OG0001116	Praq.g_01560	Prai.g_00977
OG0001117	Praq.g_01561	Prai.g_00976
OG0001118	Praq.g_01562	Prai.g_00975
OG0001119	Praq.g_01563	Prai.g_00974
OG0001120	Praq.g_01565	Prai.g_00972
OG0001121	Praq.g_01298	Prai.g_01141
OG0001122	Praq.g_01591	Prai.g_00945
OG0001124	Praq.g_01597	Prai.g_00940
OG0001125	Praq.g_01598	Prai.g_00939
OG0001126	Praq.g_01608	Prai.g_00929
OG0001127	Praq.g_01609	Prai.g_00928
OG0001128	Praq.g_01611	Prai.g_00926
OG0001129	Praq.g_01612	Prai.g_00925
OG0001130	Praq.g_01613	Prai.g_00924
OG0001131	Praq.g_01649	Prai.g_01088
OG0001132	Praq.g_01658	Prai.g_01098
OG0001133	Praq.g_01287	Prai.g_01130
OG0001134	Praq.g_01300	Prai.g_01143
OG0001135	Praq.g_01303	Prai.g_01146
OG0001137	Praq.g_01341	Prai.g_01179
OG0001138	Praq.g_01359	Prai.g_01198
OG0001139	Praq.g_01360	Prai.g_01200
OG0001140	Praq.g_01361	Prai.g_01201
OG0001141	Praq.g_01362	Prai.g_01202
OG0001142	Praq.g_01363	Prai.g_01203
OG0001143	Praq.g_01370	Prai.g_01210
