Orthogroup	Praq	Praj
OG0000569	Praq.g_01033	Praj.g_00560
OG0000570	Praq.g_01032	Praj.g_00561
OG0000571	Praq.g_01030	Praj.g_00563
OG0000572	Praq.g_01017	Praj.g_00574
OG0000573	Praq.g_01010	Praj.g_00579
OG0000574	Praq.g_01009	Praj.g_00581
OG0000575	Praq.g_01005	Praj.g_00584
OG0000576	Praq.g_01003	Praj.g_00586
OG0000577	Praq.g_01002	Praj.g_00587
OG0000578	Praq.g_01001	Praj.g_00588
OG0000579	Praq.g_01000	Praj.g_00589
OG0000580	Praq.g_00999	Praj.g_00590
OG0000581	Praq.g_00997	Praj.g_00593
OG0000582	Praq.g_00994	Praj.g_00596
OG0000583	Praq.g_00993	Praj.g_00597
OG0000584	Praq.g_00992	Praj.g_00598
OG0000585	Praq.g_00990	Praj.g_00600
OG0000586	Praq.g_00989	Praj.g_00601
OG0000587	Praq.g_00988	Praj.g_00602
OG0000588	Praq.g_00984	Praj.g_00606
OG0000589	Praq.g_00981	Praj.g_00609
OG0000590	Praq.g_00980	Praj.g_00610
OG0000591	Praq.g_00977	Praj.g_00613
OG0000592	Praq.g_00976	Praj.g_00614
OG0000593	Praq.g_00970	Praj.g_00620
OG0000594	Praq.g_00969	Praj.g_00621
OG0000595	Praq.g_00968	Praj.g_00622
OG0000596	Praq.g_00964	Praj.g_00626
OG0000597	Praq.g_00962	Praj.g_00628
OG0000598	Praq.g_00961	Praj.g_00629
OG0000599	Praq.g_00958	Praj.g_00632
OG0000600	Praq.g_00957	Praj.g_00633
OG0000601	Praq.g_00775	Praj.g_00634
OG0000602	Praq.g_00777	Praj.g_00636
OG0000603	Praq.g_00778	Praj.g_00637
OG0000604	Praq.g_00779	Praj.g_00638
OG0000605	Praq.g_00780	Praj.g_00639
OG0000606	Praq.g_00783	Praj.g_00642
OG0000607	Praq.g_00786	Praj.g_00645
OG0000608	Praq.g_00787	Praj.g_00646
OG0000609	Praq.g_00788	Praj.g_00647
OG0000610	Praq.g_00793	Praj.g_00653
OG0000611	Praq.g_00796	Praj.g_00656
OG0000612	Praq.g_00797	Praj.g_00657
OG0000613	Praq.g_00802	Praj.g_00663
OG0000614	Praq.g_00821	Praj.g_00686
OG0000615	Praq.g_00829	Praj.g_00693
OG0000616	Praq.g_00833	Praj.g_02137
OG0000617	Praq.g_00589	Praj.g_00704
OG0000618	Praq.g_00590	Praj.g_00705
OG0000619	Praq.g_00591	Praj.g_00706
OG0000620	Praq.g_00594	Praj.g_00709
OG0000621	Praq.g_00595	Praj.g_00710
OG0000622	Praq.g_00596	Praj.g_00711
OG0000623	Praq.g_00597	Praj.g_00712
OG0000624	Praq.g_00598	Praj.g_00714
OG0000625	Praq.g_00599	Praj.g_00715
OG0000626	Praq.g_00600	Praj.g_00716
OG0000627	Praq.g_00601	Praj.g_00718
OG0000628	Praq.g_00602	Praj.g_00719
OG0000629	Praq.g_00603	Praj.g_00720
OG0000630	Praq.g_00606	Praj.g_00723
OG0000631	Praq.g_00661	Praj.g_00917
OG0000632	Praq.g_00662	Praj.g_00918
OG0000633	Praq.g_00663	Praj.g_00919
OG0000634	Praq.g_00666	Praj.g_00765
OG0000635	Praq.g_00667	Praj.g_00766
OG0000636	Praq.g_00669	Praj.g_00768
OG0000637	Praq.g_00671	Praj.g_00770
OG0000638	Praq.g_00672	Praj.g_00771
OG0000639	Praq.g_00673	Praj.g_00772
OG0000640	Praq.g_00674	Praj.g_00773
OG0000641	Praq.g_00678	Praj.g_00777
OG0000642	Praq.g_01407	Praj.g_00778
OG0000643	Praq.g_01408	Praj.g_00779
OG0000644	Praq.g_01409	Praj.g_00780
OG0000645	Praq.g_01410	Praj.g_00781
OG0000646	Praq.g_01412	Praj.g_00784
OG0000647	Praq.g_01413	Praj.g_00786
OG0000648	Praq.g_01415	Praj.g_00788
OG0000649	Praq.g_01416	Praj.g_00789
OG0000650	Praq.g_01417	Praj.g_00790
OG0000651	Praq.g_01418	Praj.g_00791
OG0000652	Praq.g_01419	Praj.g_00792
OG0000653	Praq.g_01421	Praj.g_00794
OG0000654	Praq.g_01422	Praj.g_00795
OG0000655	Praq.g_01423	Praj.g_00796
OG0000656	Praq.g_01426	Praj.g_00799
OG0000657	Praq.g_01433	Praj.g_00806
OG0000658	Praq.g_01434	Praj.g_00808
OG0000659	Praq.g_01435	Praj.g_00809
OG0000660	Praq.g_01439	Praj.g_00814
OG0000661	Praq.g_01441	Praj.g_00816
OG0000662	Praq.g_01443	Praj.g_00818
OG0000663	Praq.g_01445	Praj.g_00820
OG0000664	Praq.g_01446	Praj.g_00821
OG0000665	Praq.g_01450	Praj.g_00826
OG0000666	Praq.g_01451	Praj.g_00827
OG0000667	Praq.g_01456	Praj.g_00831
OG0000668	Praq.g_01473	Praj.g_00869
OG0000669	Praq.g_01481	Praj.g_00877
OG0000670	Praq.g_01483	Praj.g_00880
OG0000671	Praq.g_01485	Praj.g_00882
OG0000672	Praq.g_01488	Praj.g_00885
OG0000673	Praq.g_01491	Praj.g_00888
OG0000674	Praq.g_01493	Praj.g_00890
OG0000675	Praq.g_01494	Praj.g_00891
OG0000676	Praq.g_01496	Praj.g_00893
OG0000677	Praq.g_01497	Praj.g_00894
OG0000678	Praq.g_01499	Praj.g_00897
OG0000679	Praq.g_01503	Praj.g_00901
OG0000680	Praq.g_01504	Praj.g_00902
OG0000681	Praq.g_01506	Praj.g_00905
OG0000682	Praq.g_01507	Praj.g_00906
OG0000683	Praq.g_01508	Praj.g_00907
OG0000684	Praq.g_01510	Praj.g_00748
OG0000685	Praq.g_01512	Praj.g_00750
OG0000686	Praq.g_01513	Praj.g_00751
OG0000687	Praq.g_01514	Praj.g_00752
OG0000688	Praq.g_01517	Praj.g_00755
OG0000689	Praq.g_01518	Praj.g_00756
OG0000690	Praq.g_01519	Praj.g_00757
OG0000691	Praq.g_01520	Praj.g_00758
OG0000692	Praq.g_01522	Praj.g_00760
OG0000693	Praq.g_01523	Praj.g_00761
OG0000694	Praq.g_01524	Praj.g_00762
OG0000695	Praq.g_01526	Praj.g_00921
OG0000696	Praq.g_01527	Praj.g_00922
OG0000697	Praq.g_01528	Praj.g_00923
OG0000698	Praq.g_01531	Praj.g_00926
OG0000699	Praq.g_01532	Praj.g_00927
OG0000700	Praq.g_01533	Praj.g_00928
OG0000701	Praq.g_01534	Praj.g_00929
OG0000702	Praq.g_01536	Praj.g_00931
OG0000703	Praq.g_01537	Praj.g_00932
OG0000704	Praq.g_01538	Praj.g_00933
OG0000705	Praq.g_01542	Praj.g_00939
OG0000706	Praq.g_01543	Praj.g_00940
OG0000707	Praq.g_01544	Praj.g_00941
OG0000708	Praq.g_01545	Praj.g_00943
OG0000709	Praq.g_01549	Praj.g_00947
OG0000710	Praq.g_01552	Praj.g_00950
OG0000711	Praq.g_01568	Praj.g_00966
OG0000712	Praq.g_01570	Praj.g_00968
OG0000713	Praq.g_01571	Praj.g_00969
OG0000714	Praq.g_01572	Praj.g_00970
OG0000715	Praq.g_01574	Praj.g_00972
OG0000716	Praq.g_01576	Praj.g_00973
OG0000717	Praq.g_01577	Praj.g_00974
OG0000718	Praq.g_01588	Praj.g_00991
OG0000719	Praq.g_01590	Praj.g_00992
OG0000720	Praq.g_01599	Praj.g_01002
OG0000721	Praq.g_01601	Praj.g_01003
OG0000722	Praq.g_01602	Praj.g_01004
OG0000723	Praq.g_01605	Praj.g_01008
OG0000724	Praq.g_01614	Praj.g_01019
OG0000725	Praq.g_01620	Praj.g_00845
OG0000726	Praq.g_01621	Praj.g_00844
OG0000727	Praq.g_01622	Praj.g_00843
OG0000728	Praq.g_01624	Praj.g_00841
OG0000729	Praq.g_01669	Praj.g_02022
OG0000730	Praq.g_01273	Praj.g_00378
OG0000731	Praq.g_01276	Praj.g_00386
OG0000732	Praq.g_01282	Praj.g_02081
OG0000733	Praq.g_01301	Praj.g_01833
OG0000734	Praq.g_01318	Praj.g_01476
OG0000735	Praq.g_01320	Praj.g_01474
OG0000736	Praq.g_01321	Praj.g_01473
OG0000737	Praq.g_01322	Praj.g_01472
OG0000738	Praq.g_01326	Praj.g_01468
OG0000739	Praq.g_01327	Praj.g_01467
OG0000740	Praq.g_01328	Praj.g_01466
OG0000741	Praq.g_01329	Praj.g_01464
OG0000742	Praq.g_01332	Praj.g_01462
OG0000743	Praq.g_01334	Praj.g_01460
OG0000744	Praq.g_01335	Praj.g_01459
OG0000745	Praq.g_01336	Praj.g_01458
OG0000746	Praq.g_01338	Praj.g_01456
OG0000747	Praq.g_01339	Praj.g_01455
OG0000748	Praq.g_01342	Praj.g_01451
OG0000749	Praq.g_01343	Praj.g_01450
OG0000750	Praq.g_01344	Praj.g_01449
OG0000751	Praq.g_01346	Praj.g_01446
OG0000752	Praq.g_01348	Praj.g_01444
OG0000753	Praq.g_01351	Praj.g_01442
OG0000754	Praq.g_01354	Praj.g_01438
OG0000755	Praq.g_01357	Praj.g_01434
OG0000756	Praq.g_01358	Praj.g_01433
OG0000757	Praq.g_01364	Praj.g_01426
OG0000758	Praq.g_01365	Praj.g_01425
OG0000759	Praq.g_01366	Praj.g_01424
OG0000760	Praq.g_01367	Praj.g_01423
OG0000761	Praq.g_01368	Praj.g_01422
OG0000762	Praq.g_01369	Praj.g_01421
OG0000763	Praq.g_01371	Praj.g_01419
OG0000764	Praq.g_01372	Praj.g_01418
OG0000765	Praq.g_01381	Praj.g_01409
OG0000766	Praq.g_01382	Praj.g_01408
OG0000767	Praq.g_01384	Praj.g_01407
OG0000768	Praq.g_01385	Praj.g_01406
OG0000769	Praq.g_01387	Praj.g_01404
OG0000770	Praq.g_01389	Praj.g_01403
OG0000771	Praq.g_00257	Praj.g_01014
OG0000772	Praq.g_00112	Praj.g_01246
OG0000773	Praq.g_00124	Praj.g_01519
OG0000774	Praq.g_00126	Praj.g_01522
OG0000775	Praq.g_00128	Praj.g_01523
OG0000776	Praq.g_00129	Praj.g_01524
OG0000777	Praq.g_00130	Praj.g_01525
OG0000778	Praq.g_00131	Praj.g_01526
OG0000779	Praq.g_00135	Praj.g_01530
OG0000780	Praq.g_00136	Praj.g_01531
OG0000781	Praq.g_00139	Praj.g_01534
OG0000782	Praq.g_00140	Praj.g_01535
OG0000783	Praq.g_00141	Praj.g_01536
OG0000784	Praq.g_00142	Praj.g_01537
OG0000785	Praq.g_00144	Praj.g_01539
OG0000786	Praq.g_00146	Praj.g_01542
OG0000787	Praq.g_00147	Praj.g_01543
OG0000788	Praq.g_00162	Praj.g_00732
OG0000789	Praq.g_00165	Praj.g_01011
OG0000790	Praq.g_00182	Praj.g_01580
OG0000791	Praq.g_00184	Praj.g_01582
OG0000792	Praq.g_00185	Praj.g_01583
OG0000793	Praq.g_00188	Praj.g_01586
OG0000794	Praq.g_00189	Praj.g_01587
OG0000795	Praq.g_00190	Praj.g_01588
OG0000796	Praq.g_00194	Praj.g_01592
OG0000797	Praq.g_00195	Praj.g_01593
OG0000799	Praq.g_00276	Praj.g_01613
OG0000800	Praq.g_00277	Praj.g_01614
OG0000801	Praq.g_00278	Praj.g_01615
OG0000802	Praq.g_00280	Praj.g_01617
OG0000803	Praq.g_00282	Praj.g_01619
OG0000804	Praq.g_00283	Praj.g_01620
OG0000805	Praq.g_00285	Praj.g_01622
OG0000806	Praq.g_00287	Praj.g_01624
OG0000807	Praq.g_00288	Praj.g_01625
OG0000808	Praq.g_00289	Praj.g_01626
OG0000809	Praq.g_00292	Praj.g_01630
OG0000810	Praq.g_00293	Praj.g_01631
OG0000811	Praq.g_00297	Praj.g_01635
OG0000812	Praq.g_00299	Praj.g_01637
OG0000813	Praq.g_00300	Praj.g_01638
OG0000814	Praq.g_00302	Praj.g_01640
OG0000815	Praq.g_00303	Praj.g_01641
OG0000816	Praq.g_00305	Praj.g_01643
OG0000817	Praq.g_00306	Praj.g_01644
OG0000818	Praq.g_00311	Praj.g_01648
OG0000819	Praq.g_00312	Praj.g_01649
OG0000820	Praq.g_00313	Praj.g_01650
OG0000821	Praq.g_00317	Praj.g_01653
OG0000822	Praq.g_00318	Praj.g_01654
OG0000823	Praq.g_00319	Praj.g_01655
OG0000824	Praq.g_00322	Praj.g_01658
OG0000825	Praq.g_00323	Praj.g_01659
OG0000826	Praq.g_00324	Praj.g_01660
OG0000827	Praq.g_00325	Praj.g_01661
OG0000828	Praq.g_00328	Praj.g_01664
OG0000829	Praq.g_00329	Praj.g_01665
OG0000830	Praq.g_00330	Praj.g_01666
OG0000831	Praq.g_00332	Praj.g_01668
OG0000832	Praq.g_00338	Praj.g_01678
OG0000833	Praq.g_00346	Praj.g_01686
OG0000834	Praq.g_00347	Praj.g_01687
OG0000835	Praq.g_00348	Praj.g_01688
OG0000836	Praq.g_00349	Praj.g_01690
OG0000837	Praq.g_00350	Praj.g_01691
OG0000838	Praq.g_00352	Praj.g_01693
OG0000839	Praq.g_00353	Praj.g_01694
OG0000840	Praq.g_00354	Praj.g_01695
OG0000841	Praq.g_00355	Praj.g_01696
OG0000842	Praq.g_00356	Praj.g_01697
OG0000843	Praq.g_00357	Praj.g_01698
OG0000844	Praq.g_00358	Praj.g_01699
OG0000845	Praq.g_00359	Praj.g_01700
OG0000846	Praq.g_00360	Praj.g_01701
OG0000847	Praq.g_00361	Praj.g_01702
OG0000848	Praq.g_00362	Praj.g_01703
OG0000849	Praq.g_00363	Praj.g_01704
OG0000850	Praq.g_00365	Praj.g_01706
OG0000851	Praq.g_00366	Praj.g_01707
OG0000852	Praq.g_00367	Praj.g_01708
OG0000853	Praq.g_00371	Praj.g_01713
OG0000854	Praq.g_00373	Praj.g_01715
OG0000855	Praq.g_00374	Praj.g_01716
OG0000856	Praq.g_00001	Praj.g_01599
OG0000857	Praq.g_00030	Praj.g_00785
OG0000858	Praq.g_01953	Praj.g_01763
OG0000859	Praq.g_01952	Praj.g_01764
OG0000860	Praq.g_00495	Praj.g_01770
OG0000861	Praq.g_00494	Praj.g_01771
OG0000862	Praq.g_00493	Praj.g_01772
OG0000863	Praq.g_00491	Praj.g_01773
OG0000864	Praq.g_00490	Praj.g_01774
OG0000865	Praq.g_00489	Praj.g_01775
OG0000866	Praq.g_00488	Praj.g_01776
OG0000867	Praq.g_00487	Praj.g_01777
OG0000868	Praq.g_00486	Praj.g_01778
OG0000869	Praq.g_00482	Praj.g_01781
OG0000870	Praq.g_00477	Praj.g_01786
OG0000871	Praq.g_00476	Praj.g_01787
OG0000872	Praq.g_00475	Praj.g_01788
OG0000873	Praq.g_00472	Praj.g_01791
OG0000874	Praq.g_00469	Praj.g_01794
OG0000875	Praq.g_00468	Praj.g_01796
OG0000876	Praq.g_00467	Praj.g_01797
OG0000877	Praq.g_00465	Praj.g_01799
OG0000878	Praq.g_00464	Praj.g_01800
OG0000879	Praq.g_00463	Praj.g_01801
OG0000880	Praq.g_00462	Praj.g_01802
OG0000881	Praq.g_00458	Praj.g_01805
OG0000882	Praq.g_00453	Praj.g_01810
OG0000883	Praq.g_00452	Praj.g_01812
OG0000884	Praq.g_00450	Praj.g_01814
OG0000885	Praq.g_00449	Praj.g_01815
OG0000886	Praq.g_00448	Praj.g_01816
OG0000887	Praq.g_00447	Praj.g_01817
OG0000888	Praq.g_00445	Praj.g_01819
OG0000889	Praq.g_00443	Praj.g_01821
OG0000890	Praq.g_00442	Praj.g_01822
OG0000891	Praq.g_00441	Praj.g_01823
OG0000892	Praq.g_00956	Praj.g_01825
OG0000893	Praq.g_00951	Praj.g_01868
OG0000894	Praq.g_00949	Praj.g_01871
OG0000895	Praq.g_00946	Praj.g_01874
OG0000896	Praq.g_00945	Praj.g_01875
OG0000897	Praq.g_00943	Praj.g_01877
OG0000898	Praq.g_00942	Praj.g_01878
OG0000899	Praq.g_00941	Praj.g_01879
OG0000900	Praq.g_00940	Praj.g_01880
OG0000901	Praq.g_00937	Praj.g_01883
OG0000902	Praq.g_00935	Praj.g_01885
OG0000903	Praq.g_00932	Praj.g_01894
OG0000904	Praq.g_00930	Praj.g_01889
OG0000905	Praq.g_00925	Praj.g_01887
OG0000906	Praq.g_00924	Praj.g_01886
OG0000907	Praq.g_00921	Praj.g_01909
OG0000908	Praq.g_00918	Praj.g_01912
OG0000909	Praq.g_00917	Praj.g_01913
OG0000910	Praq.g_00916	Praj.g_01914
OG0000911	Praq.g_00914	Praj.g_01916
OG0000912	Praq.g_00913	Praj.g_01917
OG0000913	Praq.g_00912	Praj.g_01918
OG0000914	Praq.g_00911	Praj.g_01919
OG0000915	Praq.g_00910	Praj.g_01920
OG0000916	Praq.g_00909	Praj.g_01921
OG0000917	Praq.g_00908	Praj.g_01922
OG0000918	Praq.g_00907	Praj.g_01923
OG0000919	Praq.g_00906	Praj.g_01924
OG0000920	Praq.g_00905	Praj.g_01925
OG0000921	Praq.g_00904	Praj.g_01926
OG0000922	Praq.g_00903	Praj.g_01927
OG0000923	Praq.g_00899	Praj.g_01931
OG0000924	Praq.g_00898	Praj.g_01932
OG0000925	Praq.g_00897	Praj.g_01933
OG0000926	Praq.g_00896	Praj.g_01934
OG0000927	Praq.g_00894	Praj.g_01936
OG0000928	Praq.g_00893	Praj.g_01937
OG0000929	Praq.g_00892	Praj.g_01938
OG0000930	Praq.g_00891	Praj.g_01939
OG0000931	Praq.g_00890	Praj.g_01940
OG0000932	Praq.g_00889	Praj.g_01941
OG0000933	Praq.g_00885	Praj.g_01945
OG0000934	Praq.g_00883	Praj.g_01947
OG0000935	Praq.g_00882	Praj.g_01948
OG0000936	Praq.g_00881	Praj.g_01949
OG0000937	Praq.g_00880	Praj.g_01950
OG0000938	Praq.g_00878	Praj.g_01953
OG0000939	Praq.g_00877	Praj.g_01954
OG0000940	Praq.g_00871	Praj.g_01961
OG0000941	Praq.g_00869	Praj.g_01963
OG0000942	Praq.g_00867	Praj.g_01965
OG0000943	Praq.g_00866	Praj.g_01966
OG0000944	Praq.g_00865	Praj.g_01968
OG0000945	Praq.g_00864	Praj.g_01969
OG0000946	Praq.g_00727	Praj.g_01975
OG0000947	Praq.g_00729	Praj.g_01977
OG0000948	Praq.g_00730	Praj.g_01978
OG0000949	Praq.g_00733	Praj.g_01981
OG0000950	Praq.g_00738	Praj.g_01986
OG0000951	Praq.g_00742	Praj.g_01990
OG0000952	Praq.g_00746	Praj.g_01994
OG0000953	Praq.g_00749	Praj.g_01998
OG0000954	Praq.g_00753	Praj.g_02002
OG0000955	Praq.g_00754	Praj.g_02003
OG0000956	Praq.g_00756	Praj.g_02005
OG0000957	Praq.g_00761	Praj.g_02010
OG0000958	Praq.g_00762	Praj.g_02011
OG0000959	Praq.g_00766	Praj.g_02015
OG0000960	Praq.g_00767	Praj.g_02016
OG0000961	Praq.g_00769	Praj.g_02019
OG0000962	Praq.g_00771	Praj.g_02021
OG0000963	Praq.g_00774	Praj.g_02026
OG0000964	Praq.g_00679	Praj.g_02027
OG0000965	Praq.g_00680	Praj.g_02028
OG0000966	Praq.g_00687	Praj.g_02059
OG0000967	Praq.g_00691	Praj.g_02063
OG0000968	Praq.g_00693	Praj.g_02065
OG0000969	Praq.g_00694	Praj.g_02066
OG0000970	Praq.g_00695	Praj.g_02067
OG0000971	Praq.g_00696	Praj.g_02068
OG0000972	Praq.g_00697	Praj.g_02069
OG0000973	Praq.g_00698	Praj.g_02070
OG0000974	Praq.g_00699	Praj.g_02071
OG0000975	Praq.g_00700	Praj.g_02072
OG0000976	Praq.g_00701	Praj.g_02073
OG0000977	Praq.g_00702	Praj.g_02074
OG0000978	Praq.g_00703	Praj.g_02075
OG0000979	Praq.g_00706	Praj.g_02078
OG0000980	Praq.g_00708	Praj.g_02080
OG0000981	Praq.g_00710	Praj.g_02083
OG0000982	Praq.g_00712	Praj.g_02085
OG0000983	Praq.g_00713	Praj.g_02086
OG0000984	Praq.g_00714	Praj.g_02087
OG0000985	Praq.g_00717	Praj.g_02090
OG0000986	Praq.g_00719	Praj.g_02092
OG0000987	Praq.g_00720	Praj.g_02093
OG0000988	Praq.g_00723	Praj.g_02096
OG0000989	Praq.g_00391	Praj.g_02100
OG0000990	Praq.g_00394	Praj.g_02105
OG0000991	Praq.g_00395	Praj.g_02106
OG0000992	Praq.g_00397	Praj.g_02109
OG0000993	Praq.g_00398	Praj.g_02110
OG0000994	Praq.g_00399	Praj.g_02111
OG0000995	Praq.g_00403	Praj.g_02115
OG0000996	Praq.g_00404	Praj.g_02116
OG0000997	Praq.g_00405	Praj.g_02124
OG0000998	Praq.g_00407	Praj.g_02126
OG0000999	Praq.g_00408	Praj.g_02127
OG0001000	Praq.g_00411	Praj.g_02130, Praj.g_02131
OG0001001	Praq.g_00413	Praj.g_02134
OG0001002	Praq.g_00417	Praj.g_02139
OG0001003	Praq.g_00418	Praj.g_02141
OG0001004	Praq.g_00419	Praj.g_02142
OG0001005	Praq.g_00420	Praj.g_02143
OG0001006	Praq.g_00424	Praj.g_02147
OG0001007	Praq.g_00426	Praj.g_02149
OG0001008	Praq.g_01120	Praj.g_00431
OG0001009	Praq.g_01230	Praj.g_00027
OG0001010	Praq.g_01231	Praj.g_00028
OG0001011	Praq.g_01232	Praj.g_00029
OG0001012	Praq.g_01258	Praj.g_00047
OG0001013	Praq.g_01264	Praj.g_00052
OG0001014	Praq.g_01267	Praj.g_00055
OG0001015	Praq.g_01268	Praj.g_00056
OG0001016	Praq.g_01930	Praj.g_00111
OG0001017	Praq.g_01926	Praj.g_00115
OG0001018	Praq.g_01923	Praj.g_00118
OG0001019	Praq.g_01914	Praj.g_00127
OG0001020	Praq.g_01913	Praj.g_00128
OG0001021	Praq.g_01912	Praj.g_00129
OG0001022	Praq.g_01909	Praj.g_00132
OG0001023	Praq.g_01908	Praj.g_00133
OG0001024	Praq.g_01905	Praj.g_00136
OG0001025	Praq.g_01899	Praj.g_00143
OG0001026	Praq.g_01892	Praj.g_00151
OG0001027	Praq.g_01891	Praj.g_00152
OG0001028	Praq.g_01889	Praj.g_00154
OG0001029	Praq.g_01888	Praj.g_00156
OG0001030	Praq.g_01873	Praj.g_00172
OG0001031	Praq.g_01816	Praj.g_00226
OG0001032	Praq.g_01815	Praj.g_00227
OG0001033	Praq.g_01794	Praj.g_00247
OG0001034	Praq.g_01766	Praj.g_00276
OG0001035	Praq.g_01749	Praj.g_00293
OG0001036	Praq.g_01744	Praj.g_00297
OG0001037	Praq.g_01743	Praj.g_00298
OG0001038	Praq.g_01725	Praj.g_00314
OG0001039	Praq.g_01722	Praj.g_00316
OG0001040	Praq.g_01719	Praj.g_00319
OG0001041	Praq.g_01715	Praj.g_00323
OG0001042	Praq.g_01698	Praj.g_00339
OG0001043	Praq.g_01697	Praj.g_00340
OG0001044	Praq.g_01212	Praj.g_00379
OG0001045	Praq.g_01203	Praj.g_00388
OG0001046	Praq.g_01164	Praj.g_01081
OG0001047	Praq.g_01118	Praj.g_00433
OG0001048	Praq.g_01117	Praj.g_00434
OG0001049	Praq.g_01115	Praj.g_00436
OG0001050	Praq.g_01114	Praj.g_00437
OG0001051	Praq.g_01113	Praj.g_00438
OG0001052	Praq.g_00522	Praj.g_00464
OG0001053	Praq.g_00534	Praj.g_00476
OG0001054	Praq.g_01104	Praj.g_00490
OG0001055	Praq.g_01085	Praj.g_00509
OG0001056	Praq.g_01066	Praj.g_00527
OG0001057	Praq.g_01061	Praj.g_00532
OG0001058	Praq.g_01053	Praj.g_00540
OG0001059	Praq.g_01049	Praj.g_00544
OG0001060	Praq.g_01042	Praj.g_00551
OG0001061	Praq.g_01029	Praj.g_00564
OG0001062	Praq.g_01027	Praj.g_00566
OG0001063	Praq.g_01025	Praj.g_00567
OG0001064	Praq.g_01024	Praj.g_00568
OG0001065	Praq.g_01023	Praj.g_00569
OG0001066	Praq.g_01022	Praj.g_00570
OG0001067	Praq.g_01021	Praj.g_00571
OG0001068	Praq.g_01020	Praj.g_00572
OG0001069	Praq.g_01019	Praj.g_00573
OG0001070	Praq.g_01016	Praj.g_00575
OG0001071	Praq.g_01015	Praj.g_00576
OG0001072	Praq.g_01013	Praj.g_00577
OG0001073	Praq.g_00998	Praj.g_00591
OG0001074	Praq.g_00987	Praj.g_00603
OG0001075	Praq.g_00986	Praj.g_00604
OG0001076	Praq.g_00978	Praj.g_00611
OG0001077	Praq.g_00974	Praj.g_00616
OG0001078	Praq.g_00966	Praj.g_00624
OG0001079	Praq.g_00776	Praj.g_00635
OG0001080	Praq.g_00782	Praj.g_00641
OG0001081	Praq.g_00784	Praj.g_00643
OG0001082	Praq.g_00785	Praj.g_00644
OG0001083	Praq.g_00790	Praj.g_00649
OG0001084	Praq.g_00791	Praj.g_00650
OG0001085	Praq.g_00799	Praj.g_00660
OG0001086	Praq.g_00800	Praj.g_00661
OG0001087	Praq.g_00817	Praj.g_00681
OG0001088	Praq.g_00818	Praj.g_00682
OG0001089	Praq.g_00826	Praj.g_00690
OG0001090	Praq.g_00584	Praj.g_00699
OG0001091	Praq.g_00586	Praj.g_00701
OG0001092	Praq.g_00587	Praj.g_00702
OG0001093	Praq.g_00592	Praj.g_00707
OG0001094	Praq.g_00664	Praj.g_00763
OG0001095	Praq.g_01411	Praj.g_00782
OG0001096	Praq.g_01424	Praj.g_00797
OG0001097	Praq.g_01442	Praj.g_00817
OG0001098	Praq.g_01458	Praj.g_00835
OG0001099	Praq.g_01478	Praj.g_00872
OG0001100	Praq.g_01482	Praj.g_00879
OG0001101	Praq.g_01484	Praj.g_00881
OG0001102	Praq.g_01487	Praj.g_00884
OG0001103	Praq.g_01489	Praj.g_00886
OG0001104	Praq.g_01511	Praj.g_00749
OG0001105	Praq.g_01515	Praj.g_00753
OG0001106	Praq.g_01539	Praj.g_00934
OG0001107	Praq.g_01546	Praj.g_00944
OG0001108	Praq.g_01550	Praj.g_00948
OG0001109	Praq.g_01551	Praj.g_00949
OG0001110	Praq.g_01553	Praj.g_00951
OG0001111	Praq.g_01554	Praj.g_00952
OG0001112	Praq.g_01555	Praj.g_00953
OG0001113	Praq.g_01556	Praj.g_00954
OG0001114	Praq.g_01557	Praj.g_00955
OG0001115	Praq.g_01559	Praj.g_00957
OG0001116	Praq.g_01560	Praj.g_00958
OG0001117	Praq.g_01561	Praj.g_00959
OG0001118	Praq.g_01562	Praj.g_00960
OG0001119	Praq.g_01563	Praj.g_00961
OG0001120	Praq.g_01565	Praj.g_00963
OG0001121	Praq.g_01298	Praj.g_01563
OG0001122	Praq.g_01591	Praj.g_00993
OG0001123	Praq.g_01595	Praj.g_00997
OG0001124	Praq.g_01597	Praj.g_00999
OG0001125	Praq.g_01598	Praj.g_01001
OG0001126	Praq.g_01608	Praj.g_01012
OG0001127	Praq.g_01609	Praj.g_01013
OG0001128	Praq.g_01611	Praj.g_01016
OG0001129	Praq.g_01612	Praj.g_01017
OG0001130	Praq.g_01613	Praj.g_01018
OG0001131	Praq.g_01649	Praj.g_00852
OG0001132	Praq.g_01658	Praj.g_01063
OG0001133	Praq.g_01287	Praj.g_01040
OG0001134	Praq.g_01300	Praj.g_01832
OG0001135	Praq.g_01303	Praj.g_01835
OG0001136	Praq.g_01330	Praj.g_01463
OG0001137	Praq.g_01341	Praj.g_01452
OG0001138	Praq.g_01359	Praj.g_01432
OG0001139	Praq.g_01360	Praj.g_01430
OG0001140	Praq.g_01361	Praj.g_01429
OG0001141	Praq.g_01362	Praj.g_01428
OG0001142	Praq.g_01363	Praj.g_01427
OG0001143	Praq.g_01370	Praj.g_01420
OG0001144	Praq.g_01375	Praj.g_01415
OG0001145	Praq.g_00125	Praj.g_01520
OG0001146	Praq.g_00137	Praj.g_01532
OG0001147	Praq.g_00161	Praj.g_01550
OG0001148	Praq.g_00179	Praj.g_01577
OG0001149	Praq.g_00180	Praj.g_01578
OG0001150	Praq.g_00181	Praj.g_01579
OG0001151	Praq.g_00192	Praj.g_01590
