Orthogroup	Praq	Prat
OG0000581	Praq.g_00997	Prat.g_00568
OG0000582	Praq.g_00994	Prat.g_00571
OG0000583	Praq.g_00993	Prat.g_00572
OG0000584	Praq.g_00992	Prat.g_00573
OG0000585	Praq.g_00990	Prat.g_00575
OG0000586	Praq.g_00989	Prat.g_00576
OG0000587	Praq.g_00988	Prat.g_00577
OG0000588	Praq.g_00984	Prat.g_00582
OG0000589	Praq.g_00981	Prat.g_00584
OG0000590	Praq.g_00980	Prat.g_00585
OG0000591	Praq.g_00977	Prat.g_00589
OG0000592	Praq.g_00976	Prat.g_00590
OG0000593	Praq.g_00970	Prat.g_01094
OG0000594	Praq.g_00969	Prat.g_01093
OG0000595	Praq.g_00968	Prat.g_01091
OG0000596	Praq.g_00964	Prat.g_01087
OG0000597	Praq.g_00962	Prat.g_01084
OG0000598	Praq.g_00961	Prat.g_01083
OG0000599	Praq.g_00958	Prat.g_01080
OG0000600	Praq.g_00957	Prat.g_01079
OG0000601	Praq.g_00775	Prat.g_01078
OG0000602	Praq.g_00777	Prat.g_01076
OG0000603	Praq.g_00778	Prat.g_01075
OG0000604	Praq.g_00779	Prat.g_01074
OG0000605	Praq.g_00780	Prat.g_01073
OG0000606	Praq.g_00783	Prat.g_01070
OG0000607	Praq.g_00786	Prat.g_01067
OG0000608	Praq.g_00787	Prat.g_01066
OG0000609	Praq.g_00788	Prat.g_01065
OG0000610	Praq.g_00793	Prat.g_01059
OG0000611	Praq.g_00796	Prat.g_01056
OG0000612	Praq.g_00797	Prat.g_01055
OG0000613	Praq.g_00802	Prat.g_00747
OG0000614	Praq.g_00821	Prat.g_00767
OG0000615	Praq.g_00829	Prat.g_00777
OG0000616	Praq.g_00833	Prat.g_01882
OG0000617	Praq.g_00589	Prat.g_00797
OG0000618	Praq.g_00590	Prat.g_00798
OG0000619	Praq.g_00591	Prat.g_00799
OG0000620	Praq.g_00594	Prat.g_00802
OG0000621	Praq.g_00595	Prat.g_00803
OG0000622	Praq.g_00596	Prat.g_00804
OG0000623	Praq.g_00597	Prat.g_00805
OG0000624	Praq.g_00598	Prat.g_00807
OG0000625	Praq.g_00599	Prat.g_00808
OG0000626	Praq.g_00600	Prat.g_00809
OG0000627	Praq.g_00601	Prat.g_00811
OG0000628	Praq.g_00602	Prat.g_00812
OG0000629	Praq.g_00603	Prat.g_00813
OG0000630	Praq.g_00606	Prat.g_00816
OG0000631	Praq.g_00661	Prat.g_00865
OG0000632	Praq.g_00662	Prat.g_00866
OG0000633	Praq.g_00663	Prat.g_00867
OG0000634	Praq.g_00666	Prat.g_01041
OG0000635	Praq.g_00667	Prat.g_01040
OG0000636	Praq.g_00669	Prat.g_01038
OG0000637	Praq.g_00671	Prat.g_01036
OG0000638	Praq.g_00672	Prat.g_01035
OG0000639	Praq.g_00673	Prat.g_01034
OG0000640	Praq.g_00674	Prat.g_01033
OG0000641	Praq.g_00678	Prat.g_01029
OG0000642	Praq.g_01407	Prat.g_01028
OG0000643	Praq.g_01408	Prat.g_01027
OG0000644	Praq.g_01409	Prat.g_01026
OG0000645	Praq.g_01410	Prat.g_01025
OG0000646	Praq.g_01412	Prat.g_01023
OG0000647	Praq.g_01413	Prat.g_01021
OG0000648	Praq.g_01415	Prat.g_01019
OG0000649	Praq.g_01416	Prat.g_01018
OG0000650	Praq.g_01417	Prat.g_01017
OG0000651	Praq.g_01418	Prat.g_01016
OG0000652	Praq.g_01419	Prat.g_01015
OG0000653	Praq.g_01421	Prat.g_01013
OG0000654	Praq.g_01422	Prat.g_01012
OG0000655	Praq.g_01423	Prat.g_01011
OG0000656	Praq.g_01426	Prat.g_01008
OG0000657	Praq.g_01433	Prat.g_01002
OG0000658	Praq.g_01434	Prat.g_01001
OG0000659	Praq.g_01435	Prat.g_01000
OG0000660	Praq.g_01439	Prat.g_00996
OG0000661	Praq.g_01441	Prat.g_00994
OG0000662	Praq.g_01443	Prat.g_00992
OG0000663	Praq.g_01445	Prat.g_00990
OG0000664	Praq.g_01446	Prat.g_00989
OG0000665	Praq.g_01450	Prat.g_00983
OG0000666	Praq.g_01451	Prat.g_00982
OG0000667	Praq.g_01456	Prat.g_00978
OG0000668	Praq.g_01473	Prat.g_00694
OG0000669	Praq.g_01481	Prat.g_00705
OG0000670	Praq.g_01483	Prat.g_00708
OG0000671	Praq.g_01485	Prat.g_00710
OG0000672	Praq.g_01488	Prat.g_00713
OG0000673	Praq.g_01491	Prat.g_00717
OG0000674	Praq.g_01493	Prat.g_00719
OG0000675	Praq.g_01494	Prat.g_00720
OG0000676	Praq.g_01496	Prat.g_00722
OG0000677	Praq.g_01497	Prat.g_00723
OG0000678	Praq.g_01499	Prat.g_00725
OG0000679	Praq.g_01503	Prat.g_00730
OG0000680	Praq.g_01504	Prat.g_00731
OG0000681	Praq.g_01506	Prat.g_00734
OG0000682	Praq.g_01507	Prat.g_00735
OG0000683	Praq.g_01508	Prat.g_00736
OG0000684	Praq.g_01510	Prat.g_00738
OG0000685	Praq.g_01512	Prat.g_00740
OG0000686	Praq.g_01513	Prat.g_00741
OG0000687	Praq.g_01514	Prat.g_00742
OG0000688	Praq.g_01517	Prat.g_01051
OG0000689	Praq.g_01518	Prat.g_01050
OG0000690	Praq.g_01519	Prat.g_01049
OG0000691	Praq.g_01520	Prat.g_01048
OG0000692	Praq.g_01522	Prat.g_01046
OG0000693	Praq.g_01523	Prat.g_01045
OG0000694	Praq.g_01524	Prat.g_01044
OG0000695	Praq.g_01526	Prat.g_00869
OG0000696	Praq.g_01527	Prat.g_00870
OG0000697	Praq.g_01528	Prat.g_00871
OG0000698	Praq.g_01531	Prat.g_00874
OG0000699	Praq.g_01532	Prat.g_00876
OG0000700	Praq.g_01533	Prat.g_00877
OG0000701	Praq.g_01534	Prat.g_00878
OG0000702	Praq.g_01536	Prat.g_00880
OG0000703	Praq.g_01537	Prat.g_00881
OG0000704	Praq.g_01538	Prat.g_00883
OG0000705	Praq.g_01542	Prat.g_00889
OG0000706	Praq.g_01543	Prat.g_00890
OG0000707	Praq.g_01544	Prat.g_00891
OG0000708	Praq.g_01545	Prat.g_00893
OG0000709	Praq.g_01549	Prat.g_00897
OG0000710	Praq.g_01552	Prat.g_00900
OG0000711	Praq.g_01568	Prat.g_00916
OG0000712	Praq.g_01570	Prat.g_00917
OG0000713	Praq.g_01571	Prat.g_00918
OG0000714	Praq.g_01572	Prat.g_00919
OG0000715	Praq.g_01574	Prat.g_00921
OG0000716	Praq.g_01576	Prat.g_00923
OG0000717	Praq.g_01577	Prat.g_00924
OG0000718	Praq.g_01588	Prat.g_00929
OG0000719	Praq.g_01590	Prat.g_00931
OG0000720	Praq.g_01599	Prat.g_00942
OG0000721	Praq.g_01601	Prat.g_00946
OG0000722	Praq.g_01602	Prat.g_00947
OG0000723	Praq.g_01605	Prat.g_00951
OG0000724	Praq.g_01614	Prat.g_00960
OG0000725	Praq.g_01620	Prat.g_00966
OG0000726	Praq.g_01621	Prat.g_00967
OG0000727	Praq.g_01622	Prat.g_00968
OG0000728	Praq.g_01624	Prat.g_00970
OG0000729	Praq.g_01669	Prat.g_01214
OG0000730	Praq.g_01273	Prat.g_01199
OG0000731	Praq.g_01276	Prat.g_00354
OG0000732	Praq.g_01282	Prat.g_01831
OG0000733	Praq.g_01301	Prat.g_01560
OG0000734	Praq.g_01318	Prat.g_01171
OG0000735	Praq.g_01320	Prat.g_01169
OG0000736	Praq.g_01321	Prat.g_01168
OG0000737	Praq.g_01322	Prat.g_01167
OG0000738	Praq.g_01326	Prat.g_01163
OG0000739	Praq.g_01327	Prat.g_01162
OG0000740	Praq.g_01328	Prat.g_01161
OG0000741	Praq.g_01329	Prat.g_01159
OG0000742	Praq.g_01332	Prat.g_01157
OG0000743	Praq.g_01334	Prat.g_01155
OG0000744	Praq.g_01335	Prat.g_01154
OG0000745	Praq.g_01336	Prat.g_01153
OG0000746	Praq.g_01338	Prat.g_01151
OG0000747	Praq.g_01339	Prat.g_01150
OG0000748	Praq.g_01342	Prat.g_01146
OG0000749	Praq.g_01343	Prat.g_01145
OG0000750	Praq.g_01344	Prat.g_01144
OG0000751	Praq.g_01346	Prat.g_01141
OG0000752	Praq.g_01348	Prat.g_01139
OG0000753	Praq.g_01351	Prat.g_01136
OG0000754	Praq.g_01354	Prat.g_01134
OG0000755	Praq.g_01357	Prat.g_01128
OG0000756	Praq.g_01358	Prat.g_01127
OG0000757	Praq.g_01364	Prat.g_01121
OG0000758	Praq.g_01365	Prat.g_01120
OG0000759	Praq.g_01366	Prat.g_01119
OG0000760	Praq.g_01367	Prat.g_01118
OG0000761	Praq.g_01368	Prat.g_01117
OG0000762	Praq.g_01369	Prat.g_01116
OG0000763	Praq.g_01371	Prat.g_01114
OG0000764	Praq.g_01372	Prat.g_01113
OG0000765	Praq.g_01381	Prat.g_01104
OG0000766	Praq.g_01382	Prat.g_01103
OG0000767	Praq.g_01384	Prat.g_01101
OG0000768	Praq.g_01385	Prat.g_01100
OG0000769	Praq.g_01387	Prat.g_01098
OG0000770	Praq.g_01389	Prat.g_00594
OG0000771	Praq.g_00257	Prat.g_01509
OG0000772	Praq.g_00112	Prat.g_00626
OG0000773	Praq.g_00124	Prat.g_01240
OG0000774	Praq.g_00126	Prat.g_01242
OG0000775	Praq.g_00128	Prat.g_01244
OG0000776	Praq.g_00129	Prat.g_01245
OG0000777	Praq.g_00130	Prat.g_01246
OG0000778	Praq.g_00131	Prat.g_01247
OG0000779	Praq.g_00135	Prat.g_01251
OG0000780	Praq.g_00136	Prat.g_01252
OG0000781	Praq.g_00139	Prat.g_01255
OG0000782	Praq.g_00140	Prat.g_01256
OG0000783	Praq.g_00141	Prat.g_01257
OG0000784	Praq.g_00142	Prat.g_01258
OG0000785	Praq.g_00144	Prat.g_01260
OG0000786	Praq.g_00146	Prat.g_01263
OG0000787	Praq.g_00147	Prat.g_01264
OG0000788	Praq.g_00162	Prat.g_01471
OG0000789	Praq.g_00165	Prat.g_01455
OG0000790	Praq.g_00182	Prat.g_01296
OG0000791	Praq.g_00184	Prat.g_01298
OG0000792	Praq.g_00185	Prat.g_01299
OG0000793	Praq.g_00188	Prat.g_01302
OG0000794	Praq.g_00189	Prat.g_01303
OG0000795	Praq.g_00190	Prat.g_01304
OG0000796	Praq.g_00194	Prat.g_01308
OG0000797	Praq.g_00195	Prat.g_01309
OG0000799	Praq.g_00276	Prat.g_01333
OG0000800	Praq.g_00277	Prat.g_01334
OG0000801	Praq.g_00278	Prat.g_01335
OG0000802	Praq.g_00280	Prat.g_01337
OG0000803	Praq.g_00282	Prat.g_01339
OG0000804	Praq.g_00283	Prat.g_01340
OG0000805	Praq.g_00285	Prat.g_01342
OG0000806	Praq.g_00287	Prat.g_01344
OG0000807	Praq.g_00288	Prat.g_01345
OG0000808	Praq.g_00289	Prat.g_01346
OG0000809	Praq.g_00292	Prat.g_01350
OG0000810	Praq.g_00293	Prat.g_01351
OG0000811	Praq.g_00297	Prat.g_01356
OG0000812	Praq.g_00299	Prat.g_01358
OG0000813	Praq.g_00300	Prat.g_01359
OG0000814	Praq.g_00302	Prat.g_01361
OG0000815	Praq.g_00303	Prat.g_01362
OG0000816	Praq.g_00305	Prat.g_01364
OG0000817	Praq.g_00306	Prat.g_01365
OG0000818	Praq.g_00311	Prat.g_01370
OG0000819	Praq.g_00312	Prat.g_01371
OG0000820	Praq.g_00313	Prat.g_01372
OG0000821	Praq.g_00317	Prat.g_01378
OG0000822	Praq.g_00318	Prat.g_01379
OG0000823	Praq.g_00319	Prat.g_01380
OG0000824	Praq.g_00322	Prat.g_01383
OG0000825	Praq.g_00323	Prat.g_01384
OG0000826	Praq.g_00324	Prat.g_01385
OG0000827	Praq.g_00325	Prat.g_01386
OG0000828	Praq.g_00328	Prat.g_01389
OG0000829	Praq.g_00329	Prat.g_01390
OG0000830	Praq.g_00330	Prat.g_01391
OG0000831	Praq.g_00332	Prat.g_01393
OG0000832	Praq.g_00338	Prat.g_01405
OG0000833	Praq.g_00346	Prat.g_01414
OG0000834	Praq.g_00347	Prat.g_01415
OG0000835	Praq.g_00348	Prat.g_01416
OG0000836	Praq.g_00349	Prat.g_01417
OG0000837	Praq.g_00350	Prat.g_01418
OG0000838	Praq.g_00352	Prat.g_01421
OG0000839	Praq.g_00353	Prat.g_01422
OG0000840	Praq.g_00354	Prat.g_01423
OG0000841	Praq.g_00355	Prat.g_01424
OG0000842	Praq.g_00356	Prat.g_01425
OG0000843	Praq.g_00357	Prat.g_01426
OG0000844	Praq.g_00358	Prat.g_01427
OG0000845	Praq.g_00359	Prat.g_01428
OG0000846	Praq.g_00360	Prat.g_01429
OG0000847	Praq.g_00361	Prat.g_01430
OG0000848	Praq.g_00362	Prat.g_01431
OG0000849	Praq.g_00363	Prat.g_01432
OG0000850	Praq.g_00365	Prat.g_01434
OG0000851	Praq.g_00366	Prat.g_01435
OG0000852	Praq.g_00367	Prat.g_01436
OG0000853	Praq.g_00371	Prat.g_01441
OG0000854	Praq.g_00373	Prat.g_01443
OG0000855	Praq.g_00374	Prat.g_01444
OG0000856	Praq.g_00001	Prat.g_01457
OG0000857	Praq.g_00030	Prat.g_01022
OG0000858	Praq.g_01953	Prat.g_01585
OG0000859	Praq.g_01952	Prat.g_01586
OG0000860	Praq.g_00495	Prat.g_01594
OG0000861	Praq.g_00494	Prat.g_01595
OG0000862	Praq.g_00493	Prat.g_01596
OG0000863	Praq.g_00491	Prat.g_01598
OG0000864	Praq.g_00490	Prat.g_01599
OG0000865	Praq.g_00489	Prat.g_01600
OG0000866	Praq.g_00488	Prat.g_01601
OG0000867	Praq.g_00487	Prat.g_01602
OG0000868	Praq.g_00486	Prat.g_01603
OG0000869	Praq.g_00482	Prat.g_01606
OG0000870	Praq.g_00477	Prat.g_01611
OG0000871	Praq.g_00476	Prat.g_01612
OG0000872	Praq.g_00475	Prat.g_01613
OG0000873	Praq.g_00472	Prat.g_01616
OG0000874	Praq.g_00469	Prat.g_01619
OG0000875	Praq.g_00468	Prat.g_01621
OG0000876	Praq.g_00467	Prat.g_01622
OG0000877	Praq.g_00465	Prat.g_01624
OG0000878	Praq.g_00464	Prat.g_01625
OG0000879	Praq.g_00463	Prat.g_01626
OG0000880	Praq.g_00462	Prat.g_01627
OG0000881	Praq.g_00458	Prat.g_01631
OG0000882	Praq.g_00453	Prat.g_01636
OG0000883	Praq.g_00452	Prat.g_01639
OG0000884	Praq.g_00450	Prat.g_01641
OG0000885	Praq.g_00449	Prat.g_01642
OG0000886	Praq.g_00448	Prat.g_01643
OG0000887	Praq.g_00447	Prat.g_01644
OG0000888	Praq.g_00445	Prat.g_01646
OG0000889	Praq.g_00443	Prat.g_01648
OG0000890	Praq.g_00442	Prat.g_01649
OG0000891	Praq.g_00441	Prat.g_01650
OG0000892	Praq.g_00956	Prat.g_01652
OG0000893	Praq.g_00951	Prat.g_01655
OG0000894	Praq.g_00949	Prat.g_01658
OG0000895	Praq.g_00946	Prat.g_01662
OG0000896	Praq.g_00945	Prat.g_01663
OG0000897	Praq.g_00943	Prat.g_01665
OG0000898	Praq.g_00942	Prat.g_01666
OG0000899	Praq.g_00941	Prat.g_01667
OG0000900	Praq.g_00940	Prat.g_01668
OG0000901	Praq.g_00937	Prat.g_01671
OG0000902	Praq.g_00935	Prat.g_01673
OG0000903	Praq.g_00932	Prat.g_01677
OG0000904	Praq.g_00930	Prat.g_01682
OG0000905	Praq.g_00925	Prat.g_01675
OG0000906	Praq.g_00924	Prat.g_01674
OG0000907	Praq.g_00921	Prat.g_01684
OG0000908	Praq.g_00918	Prat.g_01687
OG0000909	Praq.g_00917	Prat.g_01688
OG0000910	Praq.g_00916	Prat.g_01689
OG0000911	Praq.g_00914	Prat.g_01691
OG0000912	Praq.g_00913	Prat.g_01692
OG0000913	Praq.g_00912	Prat.g_01693
OG0000914	Praq.g_00911	Prat.g_01694
OG0000915	Praq.g_00910	Prat.g_01695
OG0000916	Praq.g_00909	Prat.g_01696
OG0000917	Praq.g_00908	Prat.g_01697
OG0000918	Praq.g_00907	Prat.g_01698
OG0000919	Praq.g_00906	Prat.g_01699
OG0000920	Praq.g_00905	Prat.g_01700
OG0000921	Praq.g_00904	Prat.g_01701
OG0000922	Praq.g_00903	Prat.g_01702
OG0000923	Praq.g_00899	Prat.g_01706
OG0000924	Praq.g_00898	Prat.g_01707
OG0000925	Praq.g_00897	Prat.g_01708
OG0000926	Praq.g_00896	Prat.g_01709
OG0000927	Praq.g_00894	Prat.g_01711
OG0000928	Praq.g_00893	Prat.g_01712
OG0000929	Praq.g_00892	Prat.g_01713
OG0000930	Praq.g_00891	Prat.g_01714
OG0000931	Praq.g_00890	Prat.g_01715
OG0000932	Praq.g_00889	Prat.g_01327
OG0000933	Praq.g_00885	Prat.g_01719
OG0000934	Praq.g_00883	Prat.g_01721
OG0000935	Praq.g_00882	Prat.g_01722
OG0000936	Praq.g_00881	Prat.g_01723
OG0000937	Praq.g_00880	Prat.g_01724
OG0000938	Praq.g_00878	Prat.g_01727
OG0000939	Praq.g_00877	Prat.g_01728
OG0000940	Praq.g_00871	Prat.g_01735
OG0000941	Praq.g_00869	Prat.g_01737
OG0000942	Praq.g_00867	Prat.g_01739
OG0000943	Praq.g_00866	Prat.g_01740
OG0000944	Praq.g_00865	Prat.g_01742
OG0000945	Praq.g_00864	Prat.g_01744
OG0000946	Praq.g_00727	Prat.g_01748
OG0000947	Praq.g_00729	Prat.g_01750
OG0000948	Praq.g_00730	Prat.g_01751
OG0000949	Praq.g_00733	Prat.g_01754
OG0000950	Praq.g_00738	Prat.g_01760
OG0000951	Praq.g_00742	Prat.g_01764
OG0000952	Praq.g_00746	Prat.g_01768
OG0000953	Praq.g_00749	Prat.g_01772
OG0000954	Praq.g_00753	Prat.g_01777
OG0000955	Praq.g_00754	Prat.g_01778
OG0000956	Praq.g_00756	Prat.g_01780
OG0000957	Praq.g_00761	Prat.g_01786
OG0000958	Praq.g_00762	Prat.g_01787
OG0000959	Praq.g_00766	Prat.g_01791
OG0000960	Praq.g_00767	Prat.g_01792
OG0000961	Praq.g_00769	Prat.g_01795
OG0000962	Praq.g_00771	Prat.g_01797
OG0000963	Praq.g_00774	Prat.g_01801
OG0000964	Praq.g_00679	Prat.g_01802
OG0000965	Praq.g_00680	Prat.g_01803
OG0000966	Praq.g_00687	Prat.g_01809
OG0000967	Praq.g_00691	Prat.g_01813
OG0000968	Praq.g_00693	Prat.g_01815
OG0000969	Praq.g_00694	Prat.g_01816
OG0000970	Praq.g_00695	Prat.g_01817
OG0000971	Praq.g_00696	Prat.g_01818
OG0000972	Praq.g_00697	Prat.g_01819
OG0000973	Praq.g_00698	Prat.g_01820
OG0000974	Praq.g_00699	Prat.g_01821
OG0000975	Praq.g_00700	Prat.g_01822
OG0000976	Praq.g_00701	Prat.g_01823
OG0000977	Praq.g_00702	Prat.g_01824
OG0000978	Praq.g_00703	Prat.g_01825
OG0000979	Praq.g_00706	Prat.g_01828
OG0000980	Praq.g_00708	Prat.g_01830
OG0000981	Praq.g_00710	Prat.g_01833
OG0000982	Praq.g_00712	Prat.g_01835
OG0000983	Praq.g_00713	Prat.g_01836
OG0000984	Praq.g_00714	Prat.g_01837
OG0000985	Praq.g_00717	Prat.g_01840
OG0000986	Praq.g_00719	Prat.g_01842
OG0000987	Praq.g_00720	Prat.g_01843
OG0000988	Praq.g_00723	Prat.g_01846
OG0000989	Praq.g_00391	Prat.g_01850
OG0000990	Praq.g_00394	Prat.g_01856
OG0000991	Praq.g_00395	Prat.g_01857
OG0000992	Praq.g_00397	Prat.g_01860
OG0000993	Praq.g_00398	Prat.g_01861
OG0000994	Praq.g_00399	Prat.g_01862
OG0000995	Praq.g_00403	Prat.g_01866
OG0000996	Praq.g_00404	Prat.g_01867
OG0000997	Praq.g_00405	Prat.g_01869
OG0000998	Praq.g_00407	Prat.g_01871
OG0000999	Praq.g_00408	Prat.g_01872
OG0001000	Praq.g_00411	Prat.g_01875
OG0001001	Praq.g_00413	Prat.g_01879
OG0001002	Praq.g_00417	Prat.g_01884
OG0001003	Praq.g_00418	Prat.g_01885
OG0001004	Praq.g_00419	Prat.g_01886
OG0001005	Praq.g_00420	Prat.g_01887
OG0001006	Praq.g_00424	Prat.g_01891
OG0001007	Praq.g_00426	Prat.g_01893
OG0001008	Praq.g_01120	Prat.g_00397
OG0001009	Praq.g_01230	Prat.g_00028
OG0001010	Praq.g_01231	Prat.g_00029
OG0001011	Praq.g_01232	Prat.g_00031
OG0001012	Praq.g_01258	Prat.g_00046
OG0001013	Praq.g_01264	Prat.g_00053
OG0001014	Praq.g_01267	Prat.g_00056
OG0001015	Praq.g_01268	Prat.g_00057
OG0001016	Praq.g_01930	Prat.g_00070
OG0001017	Praq.g_01926	Prat.g_00074
OG0001018	Praq.g_01923	Prat.g_00076
OG0001019	Praq.g_01914	Prat.g_00087
OG0001020	Praq.g_01913	Prat.g_00088
OG0001021	Praq.g_01912	Prat.g_00089
OG0001022	Praq.g_01909	Prat.g_00091
OG0001023	Praq.g_01908	Prat.g_00092
OG0001024	Praq.g_01905	Prat.g_00095
OG0001025	Praq.g_01899	Prat.g_00102
OG0001026	Praq.g_01892	Prat.g_00110
OG0001027	Praq.g_01891	Prat.g_00111
OG0001028	Praq.g_01889	Prat.g_00113
OG0001029	Praq.g_01888	Prat.g_00114
OG0001030	Praq.g_01873	Prat.g_00130
OG0001031	Praq.g_01816	Prat.g_00188
OG0001032	Praq.g_01815	Prat.g_00189
OG0001033	Praq.g_01794	Prat.g_00210
OG0001034	Praq.g_01766	Prat.g_00241
OG0001035	Praq.g_01749	Prat.g_00261
OG0001036	Praq.g_01744	Prat.g_00266
OG0001037	Praq.g_01743	Prat.g_00267
OG0001038	Praq.g_01725	Prat.g_00285
OG0001039	Praq.g_01722	Prat.g_00288
OG0001040	Praq.g_01719	Prat.g_00291
OG0001041	Praq.g_01715	Prat.g_00295
OG0001042	Praq.g_01698	Prat.g_00312
OG0001043	Praq.g_01697	Prat.g_00313
OG0001044	Praq.g_01212	Prat.g_00347
OG0001045	Praq.g_01203	Prat.g_00356
OG0001046	Praq.g_01164	Prat.g_01469
OG0001047	Praq.g_01118	Prat.g_00399
OG0001048	Praq.g_01117	Prat.g_00400
OG0001049	Praq.g_01115	Prat.g_00403
OG0001050	Praq.g_01114	Prat.g_00404
OG0001051	Praq.g_01113	Prat.g_00405
OG0001052	Praq.g_00522	Prat.g_00430
OG0001053	Praq.g_00534	Prat.g_00443
OG0001054	Praq.g_01104	Prat.g_00459
OG0001055	Praq.g_01085	Prat.g_00480
OG0001056	Praq.g_01066	Prat.g_00498
OG0001057	Praq.g_01061	Prat.g_00502
OG0001058	Praq.g_01053	Prat.g_00510
OG0001059	Praq.g_01049	Prat.g_00515
OG0001060	Praq.g_01042	Prat.g_00522
OG0001061	Praq.g_01029	Prat.g_00538
OG0001062	Praq.g_01027	Prat.g_00540
OG0001063	Praq.g_01025	Prat.g_00542
OG0001064	Praq.g_01024	Prat.g_00543
OG0001065	Praq.g_01023	Prat.g_00544
OG0001066	Praq.g_01022	Prat.g_00545
OG0001067	Praq.g_01021	Prat.g_00546
OG0001068	Praq.g_01020	Prat.g_00547
OG0001069	Praq.g_01019	Prat.g_00548
OG0001070	Praq.g_01016	Prat.g_00550
OG0001071	Praq.g_01015	Prat.g_00551
OG0001072	Praq.g_01013	Prat.g_00552
OG0001073	Praq.g_00998	Prat.g_00566
OG0001074	Praq.g_00987	Prat.g_00579
OG0001075	Praq.g_00986	Prat.g_00580
OG0001076	Praq.g_00978	Prat.g_00587
OG0001077	Praq.g_00974	Prat.g_00592
OG0001078	Praq.g_00966	Prat.g_01089
OG0001079	Praq.g_00776	Prat.g_01077
OG0001080	Praq.g_00782	Prat.g_01071
OG0001081	Praq.g_00784	Prat.g_01069
OG0001082	Praq.g_00785	Prat.g_01068
OG0001083	Praq.g_00790	Prat.g_01063
OG0001084	Praq.g_00791	Prat.g_01062
OG0001085	Praq.g_00799	Prat.g_00744
OG0001086	Praq.g_00800	Prat.g_00745
OG0001087	Praq.g_00817	Prat.g_00762
OG0001088	Praq.g_00818	Prat.g_00763
OG0001089	Praq.g_00826	Prat.g_00774
OG0001090	Praq.g_00584	Prat.g_00789
OG0001091	Praq.g_00586	Prat.g_00791
OG0001092	Praq.g_00587	Prat.g_00792
OG0001093	Praq.g_00592	Prat.g_00800
OG0001094	Praq.g_00664	Prat.g_01043
OG0001095	Praq.g_01411	Prat.g_01024
OG0001096	Praq.g_01424	Prat.g_01010
OG0001097	Praq.g_01442	Prat.g_00993
OG0001098	Praq.g_01458	Prat.g_00974
OG0001099	Praq.g_01478	Prat.g_00699
OG0001100	Praq.g_01482	Prat.g_00707
OG0001101	Praq.g_01484	Prat.g_00709
OG0001102	Praq.g_01487	Prat.g_00712
OG0001103	Praq.g_01489	Prat.g_00715
OG0001104	Praq.g_01511	Prat.g_00739
OG0001105	Praq.g_01515	Prat.g_00743
OG0001106	Praq.g_01539	Prat.g_00884
OG0001107	Praq.g_01546	Prat.g_00894
OG0001108	Praq.g_01550	Prat.g_00898
OG0001109	Praq.g_01551	Prat.g_00899
OG0001110	Praq.g_01553	Prat.g_00901
OG0001111	Praq.g_01554	Prat.g_00902
OG0001112	Praq.g_01555	Prat.g_00903
OG0001113	Praq.g_01556	Prat.g_00904
OG0001114	Praq.g_01557	Prat.g_00905
OG0001115	Praq.g_01559	Prat.g_00907
OG0001116	Praq.g_01560	Prat.g_00908
OG0001117	Praq.g_01561	Prat.g_00909
OG0001118	Praq.g_01562	Prat.g_00910
OG0001119	Praq.g_01563	Prat.g_00911
OG0001120	Praq.g_01565	Prat.g_00913
OG0001122	Praq.g_01591	Prat.g_00932
OG0001123	Praq.g_01595	Prat.g_00937
OG0001124	Praq.g_01597	Prat.g_00939
OG0001125	Praq.g_01598	Prat.g_00941
OG0001126	Praq.g_01608	Prat.g_00955
OG0001127	Praq.g_01609	Prat.g_00956
OG0001128	Praq.g_01611	Prat.g_00957
OG0001129	Praq.g_01612	Prat.g_00958
OG0001130	Praq.g_01613	Prat.g_00959
OG0001131	Praq.g_01649	Prat.g_01204
OG0001132	Praq.g_01658	Prat.g_01479
OG0001133	Praq.g_01287	Prat.g_01211
OG0001134	Praq.g_01300	Prat.g_01495, Prat.g_01561
OG0001135	Praq.g_01303	Prat.g_01557
OG0001136	Praq.g_01330	Prat.g_01158
OG0001137	Praq.g_01341	Prat.g_01147
OG0001138	Praq.g_01359	Prat.g_01126
OG0001139	Praq.g_01360	Prat.g_01124
OG0001141	Praq.g_01362	Prat.g_01123
OG0001142	Praq.g_01363	Prat.g_01122
OG0001143	Praq.g_01370	Prat.g_01115
OG0001144	Praq.g_01375	Prat.g_01110
OG0001145	Praq.g_00125	Prat.g_01241
OG0001146	Praq.g_00137	Prat.g_01253
OG0001147	Praq.g_00161	Prat.g_01287
OG0001148	Praq.g_00179	Prat.g_01293
OG0001149	Praq.g_00180	Prat.g_01294
OG0001150	Praq.g_00181	Prat.g_01295
OG0001151	Praq.g_00192	Prat.g_01306
OG0001152	Praq.g_00193	Prat.g_01307
OG0001153	Praq.g_00326	Prat.g_01387
OG0001154	Praq.g_00327	Prat.g_01388
OG0001155	Praq.g_00339	Prat.g_01407
OG0001156	Praq.g_00342	Prat.g_01410
OG0001157	Praq.g_00343	Prat.g_01411
OG0001158	Praq.g_00344	Prat.g_01412
OG0001159	Praq.g_00345	Prat.g_01413
OG0001160	Praq.g_00369	Prat.g_01439
OG0001161	Praq.g_00382	Prat.g_01502
OG0001162	Praq.g_00005	Prat.g_01500
OG0001165	Praq.g_00498	Prat.g_01590
OG0001166	Praq.g_00478	Prat.g_01610
OG0001167	Praq.g_00461	Prat.g_01628
