Orthogroup	Praq	Prac
OG0000549	Praq.g_01084	Prac.g_00854
OG0000550	Praq.g_01079	Prac.g_00849
OG0000551	Praq.g_01075	Prac.g_00845
OG0000552	Praq.g_01074	Prac.g_00844
OG0000553	Praq.g_01073	Prac.g_00843
OG0000554	Praq.g_01068	Prac.g_00838
OG0000555	Praq.g_01060	Prac.g_00830
OG0000556	Praq.g_01058	Prac.g_00828
OG0000557	Praq.g_01057	Prac.g_00827
OG0000558	Praq.g_01055	Prac.g_00825
OG0000559	Praq.g_01051	Prac.g_00821
OG0000560	Praq.g_01048	Prac.g_00818
OG0000561	Praq.g_01047	Prac.g_00817
OG0000562	Praq.g_01046	Prac.g_00816
OG0000563	Praq.g_01045	Prac.g_00815
OG0000564	Praq.g_01044	Prac.g_00814
OG0000565	Praq.g_01041	Prac.g_00811
OG0000566	Praq.g_01039	Prac.g_00809
OG0000567	Praq.g_01035	Prac.g_00805
OG0000568	Praq.g_01034	Prac.g_00804
OG0000569	Praq.g_01033	Prac.g_00803
OG0000570	Praq.g_01032	Prac.g_00802
OG0000571	Praq.g_01030	Prac.g_00800
OG0000572	Praq.g_01017	Prac.g_00787
OG0000573	Praq.g_01010	Prac.g_00780
OG0000574	Praq.g_01009	Prac.g_00779
OG0000575	Praq.g_01005	Prac.g_00775
OG0000576	Praq.g_01003	Prac.g_00772
OG0000577	Praq.g_01002	Prac.g_00771
OG0000578	Praq.g_01001	Prac.g_00770
OG0000579	Praq.g_01000	Prac.g_00769
OG0000580	Praq.g_00999	Prac.g_00768
OG0000581	Praq.g_00997	Prac.g_00766
OG0000582	Praq.g_00994	Prac.g_00763
OG0000583	Praq.g_00993	Prac.g_00762
OG0000584	Praq.g_00992	Prac.g_00761
OG0000585	Praq.g_00990	Prac.g_00759
OG0000586	Praq.g_00989	Prac.g_00758
OG0000587	Praq.g_00988	Prac.g_00757
OG0000588	Praq.g_00984	Prac.g_00753
OG0000589	Praq.g_00981	Prac.g_00750
OG0000590	Praq.g_00980	Prac.g_00749
OG0000591	Praq.g_00977	Prac.g_00746
OG0000592	Praq.g_00976	Prac.g_00745
OG0000593	Praq.g_00970	Prac.g_00739
OG0000594	Praq.g_00969	Prac.g_00738
OG0000595	Praq.g_00968	Prac.g_00737
OG0000596	Praq.g_00964	Prac.g_00733
OG0000597	Praq.g_00962	Prac.g_00731
OG0000598	Praq.g_00961	Prac.g_00730
OG0000599	Praq.g_00958	Prac.g_00727
OG0000600	Praq.g_00957	Prac.g_00726
OG0000601	Praq.g_00775	Prac.g_00725
OG0000602	Praq.g_00777	Prac.g_00723
OG0000603	Praq.g_00778	Prac.g_00722
OG0000604	Praq.g_00779	Prac.g_00721
OG0000605	Praq.g_00780	Prac.g_00720
OG0000606	Praq.g_00783	Prac.g_00717
OG0000607	Praq.g_00786	Prac.g_00714
OG0000608	Praq.g_00787	Prac.g_00713
OG0000609	Praq.g_00788	Prac.g_00712
OG0000610	Praq.g_00793	Prac.g_00707
OG0000611	Praq.g_00796	Prac.g_00704
OG0000612	Praq.g_00797	Prac.g_00703
OG0000613	Praq.g_00802	Prac.g_00698
OG0000614	Praq.g_00821	Prac.g_00679
OG0000615	Praq.g_00829	Prac.g_00671
OG0000616	Praq.g_00833	Prac.g_00667
OG0000617	Praq.g_00589	Prac.g_01554
OG0000618	Praq.g_00590	Prac.g_01553
OG0000619	Praq.g_00591	Prac.g_01552
OG0000620	Praq.g_00594	Prac.g_01549
OG0000621	Praq.g_00595	Prac.g_01548
OG0000622	Praq.g_00596	Prac.g_01547
OG0000623	Praq.g_00597	Prac.g_01546
OG0000624	Praq.g_00598	Prac.g_01545
OG0000625	Praq.g_00599	Prac.g_01544
OG0000626	Praq.g_00600	Prac.g_01543
OG0000627	Praq.g_00601	Prac.g_01542
OG0000628	Praq.g_00602	Prac.g_01541
OG0000629	Praq.g_00603	Prac.g_01540
OG0000630	Praq.g_00606	Prac.g_01537
OG0000631	Praq.g_00661	Prac.g_01484
OG0000632	Praq.g_00662	Prac.g_01483
OG0000633	Praq.g_00663	Prac.g_01482
OG0000634	Praq.g_00666	Prac.g_01479
OG0000635	Praq.g_00667	Prac.g_01478
OG0000636	Praq.g_00669	Prac.g_01476
OG0000637	Praq.g_00671	Prac.g_01474
OG0000638	Praq.g_00672	Prac.g_01473
OG0000639	Praq.g_00673	Prac.g_01472
OG0000640	Praq.g_00674	Prac.g_01471
OG0000641	Praq.g_00678	Prac.g_01467
OG0000642	Praq.g_01407	Prac.g_01466
OG0000643	Praq.g_01408	Prac.g_01465
OG0000644	Praq.g_01409	Prac.g_01464
OG0000645	Praq.g_01410	Prac.g_01463
OG0000646	Praq.g_01412	Prac.g_01461
OG0000647	Praq.g_01413	Prac.g_01460
OG0000648	Praq.g_01415	Prac.g_01458
OG0000649	Praq.g_01416	Prac.g_01457
OG0000650	Praq.g_01417	Prac.g_01456
OG0000651	Praq.g_01418	Prac.g_01455
OG0000652	Praq.g_01419	Prac.g_01454
OG0000653	Praq.g_01421	Prac.g_01452
OG0000654	Praq.g_01422	Prac.g_01451
OG0000655	Praq.g_01423	Prac.g_01450
OG0000656	Praq.g_01426	Prac.g_01447
OG0000657	Praq.g_01433	Prac.g_01440
OG0000658	Praq.g_01434	Prac.g_01439
OG0000659	Praq.g_01435	Prac.g_01438
OG0000660	Praq.g_01439	Prac.g_01434
OG0000661	Praq.g_01441	Prac.g_01432
OG0000662	Praq.g_01443	Prac.g_01430
OG0000663	Praq.g_01445	Prac.g_01428
OG0000664	Praq.g_01446	Prac.g_01427
OG0000665	Praq.g_01450	Prac.g_01423
OG0000666	Praq.g_01451	Prac.g_01422
OG0000667	Praq.g_01456	Prac.g_01418
OG0000668	Praq.g_01473	Prac.g_01401
OG0000669	Praq.g_01481	Prac.g_01393
OG0000670	Praq.g_01483	Prac.g_01391
OG0000671	Praq.g_01485	Prac.g_01389
OG0000672	Praq.g_01488	Prac.g_01386
OG0000673	Praq.g_01491	Prac.g_01383
OG0000674	Praq.g_01493	Prac.g_01381
OG0000675	Praq.g_01494	Prac.g_01380
OG0000676	Praq.g_01496	Prac.g_01378
OG0000677	Praq.g_01497	Prac.g_01377
OG0000678	Praq.g_01499	Prac.g_01375
OG0000679	Praq.g_01503	Prac.g_01371
OG0000680	Praq.g_01504	Prac.g_01370
OG0000681	Praq.g_01506	Prac.g_01368
OG0000682	Praq.g_01507	Prac.g_01367
OG0000683	Praq.g_01508	Prac.g_01366
OG0000684	Praq.g_01510	Prac.g_01365
OG0000685	Praq.g_01512	Prac.g_01363
OG0000686	Praq.g_01513	Prac.g_01362
OG0000687	Praq.g_01514	Prac.g_01361
OG0000688	Praq.g_01517	Prac.g_01358
OG0000689	Praq.g_01518	Prac.g_01357
OG0000690	Praq.g_01519	Prac.g_01356
OG0000691	Praq.g_01520	Prac.g_01355
OG0000692	Praq.g_01522	Prac.g_01353
OG0000693	Praq.g_01523	Prac.g_01352
OG0000694	Praq.g_01524	Prac.g_01351
OG0000695	Praq.g_01526	Prac.g_01349
OG0000696	Praq.g_01527	Prac.g_01348
OG0000697	Praq.g_01528	Prac.g_01347
OG0000698	Praq.g_01531	Prac.g_01344
OG0000699	Praq.g_01532	Prac.g_01343
OG0000700	Praq.g_01533	Prac.g_01342
OG0000701	Praq.g_01534	Prac.g_01341
OG0000702	Praq.g_01536	Prac.g_01339
OG0000703	Praq.g_01537	Prac.g_01338
OG0000704	Praq.g_01538	Prac.g_01337
OG0000705	Praq.g_01542	Prac.g_01333
OG0000706	Praq.g_01543	Prac.g_01332
OG0000707	Praq.g_01544	Prac.g_01331
OG0000708	Praq.g_01545	Prac.g_01330
OG0000709	Praq.g_01549	Prac.g_01326
OG0000710	Praq.g_01552	Prac.g_01323
OG0000711	Praq.g_01568	Prac.g_01307
OG0000712	Praq.g_01570	Prac.g_01305
OG0000713	Praq.g_01571	Prac.g_01304
OG0000714	Praq.g_01572	Prac.g_01303
OG0000715	Praq.g_01574	Prac.g_01301
OG0000716	Praq.g_01576	Prac.g_01299
OG0000717	Praq.g_01577	Prac.g_01298
OG0000718	Praq.g_01588	Prac.g_01287
OG0000719	Praq.g_01590	Prac.g_01285
OG0000720	Praq.g_01599	Prac.g_01276
OG0000721	Praq.g_01601	Prac.g_01274
OG0000722	Praq.g_01602	Prac.g_01273
OG0000723	Praq.g_01605	Prac.g_01270
OG0000724	Praq.g_01614	Prac.g_01261
OG0000725	Praq.g_01620	Prac.g_01255
OG0000726	Praq.g_01621	Prac.g_01254
OG0000727	Praq.g_01622	Prac.g_01253
OG0000728	Praq.g_01624	Prac.g_01251
OG0000729	Praq.g_01669	Prac.g_01205
OG0000730	Praq.g_01273	Prac.g_01046
OG0000731	Praq.g_01276	Prac.g_01042
OG0000732	Praq.g_01282	Prac.g_01036
OG0000733	Praq.g_01301	Prac.g_01017
OG0000734	Praq.g_01318	Prac.g_01000
OG0000735	Praq.g_01320	Prac.g_00998
OG0000736	Praq.g_01321	Prac.g_00997
OG0000737	Praq.g_01322	Prac.g_00996
OG0000738	Praq.g_01326	Prac.g_00992
OG0000739	Praq.g_01327	Prac.g_00991
OG0000740	Praq.g_01328	Prac.g_00990
OG0000741	Praq.g_01329	Prac.g_00989
OG0000742	Praq.g_01332	Prac.g_00986
OG0000743	Praq.g_01334	Prac.g_00984
OG0000744	Praq.g_01335	Prac.g_00983
OG0000745	Praq.g_01336	Prac.g_00982
OG0000746	Praq.g_01338	Prac.g_00980
OG0000747	Praq.g_01339	Prac.g_00979
OG0000748	Praq.g_01342	Prac.g_00976
OG0000749	Praq.g_01343	Prac.g_00975
OG0000750	Praq.g_01344	Prac.g_00974
OG0000751	Praq.g_01346	Prac.g_00972
OG0000752	Praq.g_01348	Prac.g_00970
OG0000753	Praq.g_01351	Prac.g_00967
OG0000754	Praq.g_01354	Prac.g_00964
OG0000755	Praq.g_01357	Prac.g_00961
OG0000756	Praq.g_01358	Prac.g_00960
OG0000757	Praq.g_01364	Prac.g_00954
OG0000758	Praq.g_01365	Prac.g_00953
OG0000759	Praq.g_01366	Prac.g_00952
OG0000760	Praq.g_01367	Prac.g_00951
OG0000761	Praq.g_01368	Prac.g_00950
OG0000762	Praq.g_01369	Prac.g_00949
OG0000763	Praq.g_01371	Prac.g_00947
OG0000764	Praq.g_01372	Prac.g_00946
OG0000765	Praq.g_01381	Prac.g_00937
OG0000766	Praq.g_01382	Prac.g_00936
OG0000767	Praq.g_01384	Prac.g_00934
OG0000768	Praq.g_01385	Prac.g_00933
OG0000769	Praq.g_01387	Prac.g_00931
OG0000770	Praq.g_01389	Prac.g_00929
OG0000771	Praq.g_00257	Prac.g_00448
OG0000772	Praq.g_00112	Prac.g_00154
OG0000773	Praq.g_00124	Prac.g_00166
OG0000774	Praq.g_00126	Prac.g_00168
OG0000775	Praq.g_00128	Prac.g_00170
OG0000776	Praq.g_00129	Prac.g_00171
OG0000777	Praq.g_00130	Prac.g_00172
OG0000778	Praq.g_00131	Prac.g_00173
OG0000779	Praq.g_00135	Prac.g_00177
OG0000780	Praq.g_00136	Prac.g_00178
OG0000781	Praq.g_00139	Prac.g_00181
OG0000782	Praq.g_00140	Prac.g_00182
OG0000783	Praq.g_00141	Prac.g_00183
OG0000784	Praq.g_00142	Prac.g_00184
OG0000785	Praq.g_00144	Prac.g_00186
OG0000786	Praq.g_00146	Prac.g_00188
OG0000787	Praq.g_00147	Prac.g_00189
OG0000788	Praq.g_00162	Prac.g_00204
OG0000789	Praq.g_00165	Prac.g_00207
OG0000790	Praq.g_00182	Prac.g_00222
OG0000791	Praq.g_00184	Prac.g_00224
OG0000792	Praq.g_00185	Prac.g_00225
OG0000793	Praq.g_00188	Prac.g_00228
OG0000794	Praq.g_00189	Prac.g_00229
OG0000795	Praq.g_00190	Prac.g_00230
OG0000796	Praq.g_00194	Prac.g_00234
OG0000797	Praq.g_00195	Prac.g_00235
OG0000798	Praq.g_00222	Prac.g_00262
OG0000799	Praq.g_00276	Prac.g_00429
OG0000800	Praq.g_00277	Prac.g_00428
OG0000801	Praq.g_00278	Prac.g_00427
OG0000802	Praq.g_00280	Prac.g_00425
OG0000803	Praq.g_00282	Prac.g_00423
OG0000804	Praq.g_00283	Prac.g_00422
OG0000805	Praq.g_00285	Prac.g_00420
OG0000806	Praq.g_00287	Prac.g_00418
OG0000807	Praq.g_00288	Prac.g_00417
OG0000808	Praq.g_00289	Prac.g_00416
OG0000809	Praq.g_00292	Prac.g_00413
OG0000810	Praq.g_00293	Prac.g_00412
OG0000811	Praq.g_00297	Prac.g_00408
OG0000812	Praq.g_00299	Prac.g_00406
OG0000813	Praq.g_00300	Prac.g_00405
OG0000814	Praq.g_00302	Prac.g_00403
OG0000815	Praq.g_00303	Prac.g_00402
OG0000816	Praq.g_00305	Prac.g_00400
OG0000817	Praq.g_00306	Prac.g_00399
OG0000818	Praq.g_00311	Prac.g_00394
OG0000819	Praq.g_00312	Prac.g_00393
OG0000820	Praq.g_00313	Prac.g_00392
OG0000821	Praq.g_00317	Prac.g_00388
OG0000822	Praq.g_00318	Prac.g_00387
OG0000823	Praq.g_00319	Prac.g_00386
OG0000824	Praq.g_00322	Prac.g_00383
OG0000825	Praq.g_00323	Prac.g_00382
OG0000826	Praq.g_00324	Prac.g_00381
OG0000827	Praq.g_00325	Prac.g_00380
OG0000828	Praq.g_00328	Prac.g_00377
OG0000829	Praq.g_00329	Prac.g_00376
OG0000830	Praq.g_00330	Prac.g_00375
OG0000831	Praq.g_00332	Prac.g_00373
OG0000832	Praq.g_00338	Prac.g_00367
OG0000833	Praq.g_00346	Prac.g_00359
OG0000834	Praq.g_00347	Prac.g_00358
OG0000835	Praq.g_00348	Prac.g_00357
OG0000836	Praq.g_00349	Prac.g_00356
OG0000837	Praq.g_00350	Prac.g_00355
OG0000838	Praq.g_00352	Prac.g_00353
OG0000839	Praq.g_00353	Prac.g_00352
OG0000840	Praq.g_00354	Prac.g_00351
OG0000841	Praq.g_00355	Prac.g_00350
OG0000842	Praq.g_00356	Prac.g_00349
OG0000843	Praq.g_00357	Prac.g_00348
OG0000844	Praq.g_00358	Prac.g_00347
OG0000845	Praq.g_00359	Prac.g_00346
OG0000846	Praq.g_00360	Prac.g_00345
OG0000847	Praq.g_00361	Prac.g_00344
OG0000848	Praq.g_00362	Prac.g_00343
OG0000849	Praq.g_00363	Prac.g_00342
OG0000850	Praq.g_00365	Prac.g_00340
OG0000851	Praq.g_00366	Prac.g_00339
OG0000852	Praq.g_00367	Prac.g_00338
OG0000853	Praq.g_00371	Prac.g_00334
OG0000854	Praq.g_00373	Prac.g_00332
OG0000855	Praq.g_00374	Prac.g_00331
OG0000856	Praq.g_00001	Prac.g_00317
OG0000857	Praq.g_00030	Prac.g_00288
OG0000858	Praq.g_01953	Prac.g_00631
OG0000859	Praq.g_01952	Prac.g_00630
OG0000860	Praq.g_00495	Prac.g_00623
OG0000861	Praq.g_00494	Prac.g_00622
OG0000862	Praq.g_00493	Prac.g_00621
OG0000863	Praq.g_00491	Prac.g_00619
OG0000864	Praq.g_00490	Prac.g_00618
OG0000865	Praq.g_00489	Prac.g_00617
OG0000866	Praq.g_00488	Prac.g_00616
OG0000867	Praq.g_00487	Prac.g_00615
OG0000868	Praq.g_00486	Prac.g_00614
OG0000869	Praq.g_00482	Prac.g_00610
OG0000870	Praq.g_00477	Prac.g_00605
OG0000871	Praq.g_00476	Prac.g_00604
OG0000872	Praq.g_00475	Prac.g_00603
OG0000873	Praq.g_00472	Prac.g_00600
OG0000874	Praq.g_00469	Prac.g_00597
OG0000875	Praq.g_00468	Prac.g_00596
OG0000876	Praq.g_00467	Prac.g_00595
OG0000877	Praq.g_00465	Prac.g_00593
OG0000878	Praq.g_00464	Prac.g_00592
OG0000879	Praq.g_00463	Prac.g_00591
OG0000880	Praq.g_00462	Prac.g_00590
OG0000881	Praq.g_00458	Prac.g_00586
OG0000882	Praq.g_00453	Prac.g_00581
OG0000883	Praq.g_00452	Prac.g_00580
OG0000884	Praq.g_00450	Prac.g_00578
OG0000885	Praq.g_00449	Prac.g_00577
OG0000886	Praq.g_00448	Prac.g_00576
OG0000887	Praq.g_00447	Prac.g_00575
OG0000888	Praq.g_00445	Prac.g_00573
OG0000889	Praq.g_00443	Prac.g_00571
OG0000890	Praq.g_00442	Prac.g_00570
OG0000891	Praq.g_00441	Prac.g_00569
OG0000892	Praq.g_00956	Prac.g_00471
OG0000893	Praq.g_00951	Prac.g_00476
OG0000894	Praq.g_00949	Prac.g_00478
OG0000895	Praq.g_00946	Prac.g_00481
OG0000896	Praq.g_00945	Prac.g_00482
OG0000897	Praq.g_00943	Prac.g_00484
OG0000898	Praq.g_00942	Prac.g_00485
OG0000899	Praq.g_00941	Prac.g_00486
OG0000900	Praq.g_00940	Prac.g_00487
OG0000901	Praq.g_00937	Prac.g_00490
OG0000902	Praq.g_00935	Prac.g_00492
OG0000903	Praq.g_00932	Prac.g_00495
OG0000904	Praq.g_00930	Prac.g_00497
OG0000905	Praq.g_00925	Prac.g_00502
OG0000906	Praq.g_00924	Prac.g_00503
OG0000907	Praq.g_00921	Prac.g_00506
OG0000908	Praq.g_00918	Prac.g_00509
OG0000909	Praq.g_00917	Prac.g_00510
OG0000910	Praq.g_00916	Prac.g_00511
OG0000911	Praq.g_00914	Prac.g_00513
OG0000912	Praq.g_00913	Prac.g_00514
OG0000913	Praq.g_00912	Prac.g_00515
OG0000914	Praq.g_00911	Prac.g_00516
OG0000915	Praq.g_00910	Prac.g_00517
OG0000916	Praq.g_00909	Prac.g_00518
OG0000917	Praq.g_00908	Prac.g_00519
OG0000918	Praq.g_00907	Prac.g_00520
OG0000919	Praq.g_00906	Prac.g_00521
OG0000920	Praq.g_00905	Prac.g_00522
OG0000921	Praq.g_00904	Prac.g_00523
OG0000922	Praq.g_00903	Prac.g_00524
OG0000923	Praq.g_00899	Prac.g_00528
OG0000924	Praq.g_00898	Prac.g_00529
OG0000925	Praq.g_00897	Prac.g_00530
OG0000926	Praq.g_00896	Prac.g_00531
OG0000927	Praq.g_00894	Prac.g_00533
OG0000928	Praq.g_00893	Prac.g_00534
OG0000929	Praq.g_00892	Prac.g_00535
OG0000930	Praq.g_00891	Prac.g_00536
OG0000931	Praq.g_00890	Prac.g_00537
OG0000932	Praq.g_00889	Prac.g_00538
OG0000933	Praq.g_00885	Prac.g_00542
OG0000934	Praq.g_00883	Prac.g_00544
OG0000935	Praq.g_00882	Prac.g_00545
OG0000936	Praq.g_00881	Prac.g_00546
OG0000937	Praq.g_00880	Prac.g_00547
OG0000938	Praq.g_00878	Prac.g_00549
OG0000939	Praq.g_00877	Prac.g_00550
OG0000940	Praq.g_00871	Prac.g_00556
OG0000941	Praq.g_00869	Prac.g_00558
OG0000942	Praq.g_00867	Prac.g_00560
OG0000943	Praq.g_00866	Prac.g_00561
OG0000944	Praq.g_00865	Prac.g_00562
OG0000945	Praq.g_00864	Prac.g_00563
OG0000946	Praq.g_00727	Prac.g_00005
OG0000947	Praq.g_00729	Prac.g_00007
OG0000948	Praq.g_00730	Prac.g_00008
OG0000949	Praq.g_00733	Prac.g_00011
OG0000950	Praq.g_00738	Prac.g_00016
OG0000951	Praq.g_00742	Prac.g_00020
OG0000952	Praq.g_00746	Prac.g_00024
OG0000953	Praq.g_00749	Prac.g_00027
OG0000954	Praq.g_00753	Prac.g_00031
OG0000955	Praq.g_00754	Prac.g_00032
OG0000956	Praq.g_00756	Prac.g_00034
OG0000957	Praq.g_00761	Prac.g_00039
OG0000958	Praq.g_00762	Prac.g_00040
OG0000959	Praq.g_00766	Prac.g_00044
OG0000960	Praq.g_00767	Prac.g_00045
OG0000961	Praq.g_00769	Prac.g_00047
OG0000962	Praq.g_00771	Prac.g_00049
OG0000963	Praq.g_00774	Prac.g_00052
OG0000964	Praq.g_00679	Prac.g_00053
OG0000965	Praq.g_00680	Prac.g_00054
OG0000966	Praq.g_00687	Prac.g_00061
OG0000967	Praq.g_00691	Prac.g_00065
OG0000968	Praq.g_00693	Prac.g_00067
OG0000969	Praq.g_00694	Prac.g_00068
OG0000970	Praq.g_00695	Prac.g_00069
OG0000971	Praq.g_00696	Prac.g_00070
OG0000972	Praq.g_00697	Prac.g_00071
OG0000973	Praq.g_00698	Prac.g_00072
OG0000974	Praq.g_00699	Prac.g_00073
OG0000975	Praq.g_00700	Prac.g_00074
OG0000976	Praq.g_00701	Prac.g_00075
OG0000977	Praq.g_00702	Prac.g_00076
OG0000978	Praq.g_00703	Prac.g_00077
OG0000979	Praq.g_00706	Prac.g_00080
OG0000980	Praq.g_00708	Prac.g_00082
OG0000981	Praq.g_00710	Prac.g_00084
OG0000982	Praq.g_00712	Prac.g_00086
OG0000983	Praq.g_00713	Prac.g_00087
OG0000984	Praq.g_00714	Prac.g_00088
OG0000985	Praq.g_00717	Prac.g_00091
OG0000986	Praq.g_00719	Prac.g_00093
OG0000987	Praq.g_00720	Prac.g_00094
OG0000988	Praq.g_00723	Prac.g_00097
OG0000989	Praq.g_00391	Prac.g_00100
OG0000990	Praq.g_00394	Prac.g_00103
OG0000991	Praq.g_00395	Prac.g_00104
OG0000992	Praq.g_00397	Prac.g_00106
OG0000993	Praq.g_00398	Prac.g_00107
OG0000994	Praq.g_00399	Prac.g_00108
OG0000995	Praq.g_00403	Prac.g_00112
OG0000996	Praq.g_00404	Prac.g_00113
OG0000997	Praq.g_00405	Prac.g_00114
OG0000998	Praq.g_00407	Prac.g_00116
OG0000999	Praq.g_00408	Prac.g_00117
OG0001000	Praq.g_00411	Prac.g_00120
OG0001001	Praq.g_00413	Prac.g_00122
OG0001002	Praq.g_00417	Prac.g_00126
OG0001003	Praq.g_00418	Prac.g_00127
OG0001004	Praq.g_00419	Prac.g_00128
OG0001005	Praq.g_00420	Prac.g_00129
OG0001006	Praq.g_00424	Prac.g_01949
OG0001007	Praq.g_00426	Prac.g_01947
OG0001008	Praq.g_01120	Prac.g_01110
OG0001009	Praq.g_01230	Prac.g_01920
OG0001010	Praq.g_01231	Prac.g_01919
OG0001011	Praq.g_01232	Prac.g_01918
OG0001012	Praq.g_01258	Prac.g_01889
OG0001013	Praq.g_01264	Prac.g_01883
OG0001014	Praq.g_01267	Prac.g_01880
OG0001015	Praq.g_01268	Prac.g_01879
OG0001016	Praq.g_01930	Prac.g_01858
OG0001017	Praq.g_01926	Prac.g_01854
OG0001018	Praq.g_01923	Prac.g_01851
OG0001019	Praq.g_01914	Prac.g_01842
OG0001020	Praq.g_01913	Prac.g_01841
OG0001021	Praq.g_01912	Prac.g_01840
OG0001022	Praq.g_01909	Prac.g_01837
OG0001023	Praq.g_01908	Prac.g_01836
OG0001024	Praq.g_01905	Prac.g_01833
OG0001025	Praq.g_01899	Prac.g_01827
OG0001026	Praq.g_01892	Prac.g_01820
OG0001027	Praq.g_01891	Prac.g_01819
OG0001028	Praq.g_01889	Prac.g_01817
OG0001029	Praq.g_01888	Prac.g_01816
OG0001030	Praq.g_01873	Prac.g_01801
OG0001031	Praq.g_01816	Prac.g_01744
OG0001032	Praq.g_01815	Prac.g_01743
OG0001033	Praq.g_01794	Prac.g_01722
OG0001034	Praq.g_01766	Prac.g_01694
OG0001035	Praq.g_01749	Prac.g_01677
OG0001036	Praq.g_01744	Prac.g_01672
OG0001037	Praq.g_01743	Prac.g_01671
OG0001038	Praq.g_01725	Prac.g_01653
OG0001039	Praq.g_01722	Prac.g_01650
OG0001040	Praq.g_01719	Prac.g_01648
OG0001041	Praq.g_01715	Prac.g_01644
OG0001042	Praq.g_01698	Prac.g_01627
OG0001043	Praq.g_01697	Prac.g_01626
OG0001044	Praq.g_01212	Prac.g_01201
OG0001045	Praq.g_01203	Prac.g_01192
OG0001046	Praq.g_01164	Prac.g_01154
OG0001047	Praq.g_01118	Prac.g_01108
OG0001048	Praq.g_01117	Prac.g_01107
OG0001049	Praq.g_01115	Prac.g_01105
OG0001050	Praq.g_01114	Prac.g_01104
OG0001051	Praq.g_01113	Prac.g_01103
OG0001052	Praq.g_00522	Prac.g_01073
OG0001053	Praq.g_00534	Prac.g_01061
OG0001054	Praq.g_01104	Prac.g_00873
OG0001055	Praq.g_01085	Prac.g_00855
OG0001056	Praq.g_01066	Prac.g_00836
OG0001057	Praq.g_01061	Prac.g_00831
OG0001058	Praq.g_01053	Prac.g_00823
OG0001059	Praq.g_01049	Prac.g_00819
OG0001060	Praq.g_01042	Prac.g_00812
OG0001061	Praq.g_01029	Prac.g_00799
OG0001062	Praq.g_01027	Prac.g_00797
OG0001063	Praq.g_01025	Prac.g_00795
OG0001064	Praq.g_01024	Prac.g_00794
OG0001065	Praq.g_01023	Prac.g_00793
OG0001066	Praq.g_01022	Prac.g_00792
OG0001067	Praq.g_01021	Prac.g_00791
OG0001068	Praq.g_01020	Prac.g_00790
OG0001069	Praq.g_01019	Prac.g_00789
OG0001070	Praq.g_01016	Prac.g_00786
OG0001071	Praq.g_01015	Prac.g_00785
OG0001072	Praq.g_01013	Prac.g_00783
OG0001073	Praq.g_00998	Prac.g_00767
OG0001074	Praq.g_00987	Prac.g_00756
OG0001075	Praq.g_00986	Prac.g_00755
OG0001076	Praq.g_00978	Prac.g_00747
OG0001077	Praq.g_00974	Prac.g_00743
OG0001078	Praq.g_00966	Prac.g_00735
OG0001079	Praq.g_00776	Prac.g_00724
OG0001080	Praq.g_00782	Prac.g_00718
OG0001081	Praq.g_00784	Prac.g_00716
OG0001082	Praq.g_00785	Prac.g_00715
OG0001083	Praq.g_00790	Prac.g_00710
OG0001084	Praq.g_00791	Prac.g_00709
OG0001085	Praq.g_00799	Prac.g_00701
OG0001086	Praq.g_00800	Prac.g_00700
OG0001087	Praq.g_00817	Prac.g_00683
OG0001088	Praq.g_00818	Prac.g_00682
OG0001089	Praq.g_00826	Prac.g_00674
OG0001090	Praq.g_00584	Prac.g_01559
OG0001091	Praq.g_00586	Prac.g_01557
OG0001092	Praq.g_00587	Prac.g_01556
OG0001093	Praq.g_00592	Prac.g_01551
OG0001094	Praq.g_00664	Prac.g_01481
OG0001095	Praq.g_01411	Prac.g_01462
OG0001096	Praq.g_01424	Prac.g_01449
OG0001097	Praq.g_01442	Prac.g_01431
OG0001098	Praq.g_01458	Prac.g_01416
OG0001099	Praq.g_01478	Prac.g_01396
OG0001100	Praq.g_01482	Prac.g_01392
OG0001101	Praq.g_01484	Prac.g_01390
OG0001102	Praq.g_01487	Prac.g_01387
OG0001103	Praq.g_01489	Prac.g_01385
OG0001104	Praq.g_01511	Prac.g_01364
OG0001105	Praq.g_01515	Prac.g_01360
OG0001106	Praq.g_01539	Prac.g_01336
OG0001107	Praq.g_01546	Prac.g_01329
OG0001108	Praq.g_01550	Prac.g_01325
OG0001109	Praq.g_01551	Prac.g_01324
OG0001110	Praq.g_01553	Prac.g_01322
OG0001111	Praq.g_01554	Prac.g_01321
OG0001112	Praq.g_01555	Prac.g_01320
OG0001113	Praq.g_01556	Prac.g_01319
OG0001114	Praq.g_01557	Prac.g_01318
OG0001115	Praq.g_01559	Prac.g_01316
OG0001116	Praq.g_01560	Prac.g_01315
OG0001117	Praq.g_01561	Prac.g_01314
OG0001118	Praq.g_01562	Prac.g_01313
OG0001119	Praq.g_01563	Prac.g_01312
OG0001120	Praq.g_01565	Prac.g_01310
OG0001121	Praq.g_01298	Prac.g_01020
OG0001122	Praq.g_01591	Prac.g_01284
OG0001123	Praq.g_01595	Prac.g_01280
OG0001124	Praq.g_01597	Prac.g_01278
OG0001125	Praq.g_01598	Prac.g_01277
OG0001126	Praq.g_01608	Prac.g_01267
OG0001127	Praq.g_01609	Prac.g_01266
OG0001128	Praq.g_01611	Prac.g_01264
OG0001129	Praq.g_01612	Prac.g_01263
OG0001130	Praq.g_01613	Prac.g_01262
