Orthogroup	Praq	Pran
OG0000571	Praq.g_01030	Pran.g_01605
OG0000572	Praq.g_01017	Pran.g_01592
OG0000573	Praq.g_01010	Pran.g_01586
OG0000574	Praq.g_01009	Pran.g_01585
OG0000575	Praq.g_01005	Pran.g_01581
OG0000576	Praq.g_01003	Pran.g_01579
OG0000577	Praq.g_01002	Pran.g_01578
OG0000578	Praq.g_01001	Pran.g_01577
OG0000579	Praq.g_01000	Pran.g_01576
OG0000580	Praq.g_00999	Pran.g_01575
OG0000581	Praq.g_00997	Pran.g_01573
OG0000582	Praq.g_00994	Pran.g_01570
OG0000583	Praq.g_00993	Pran.g_01569
OG0000584	Praq.g_00992	Pran.g_01568
OG0000585	Praq.g_00990	Pran.g_01566
OG0000586	Praq.g_00989	Pran.g_01565
OG0000587	Praq.g_00988	Pran.g_01564
OG0000588	Praq.g_00984	Pran.g_01560
OG0000589	Praq.g_00981	Pran.g_01557
OG0000590	Praq.g_00980	Pran.g_01556
OG0000591	Praq.g_00977	Pran.g_01553
OG0000592	Praq.g_00976	Pran.g_01552
OG0000593	Praq.g_00970	Pran.g_01546
OG0000594	Praq.g_00969	Pran.g_01545
OG0000595	Praq.g_00968	Pran.g_01544
OG0000596	Praq.g_00964	Pran.g_01540
OG0000597	Praq.g_00962	Pran.g_01538
OG0000598	Praq.g_00961	Pran.g_01537
OG0000599	Praq.g_00958	Pran.g_01534
OG0000600	Praq.g_00957	Pran.g_01533
OG0000601	Praq.g_00775	Pran.g_01532
OG0000602	Praq.g_00777	Pran.g_01530
OG0000603	Praq.g_00778	Pran.g_01529
OG0000604	Praq.g_00779	Pran.g_01528
OG0000605	Praq.g_00780	Pran.g_01527
OG0000606	Praq.g_00783	Pran.g_01524
OG0000607	Praq.g_00786	Pran.g_01521
OG0000608	Praq.g_00787	Pran.g_01520
OG0000609	Praq.g_00788	Pran.g_01519
OG0000610	Praq.g_00793	Pran.g_01514
OG0000611	Praq.g_00796	Pran.g_01511
OG0000612	Praq.g_00797	Pran.g_01510
OG0000613	Praq.g_00802	Pran.g_01505
OG0000614	Praq.g_00821	Pran.g_01486
OG0000615	Praq.g_00829	Pran.g_01478
OG0000616	Praq.g_00833	Pran.g_01472
OG0000617	Praq.g_00589	Pran.g_01454
OG0000618	Praq.g_00590	Pran.g_01453
OG0000619	Praq.g_00591	Pran.g_01452
OG0000620	Praq.g_00594	Pran.g_01449
OG0000621	Praq.g_00595	Pran.g_01448
OG0000622	Praq.g_00596	Pran.g_01447
OG0000623	Praq.g_00597	Pran.g_01446
OG0000624	Praq.g_00598	Pran.g_01445
OG0000625	Praq.g_00599	Pran.g_01444
OG0000626	Praq.g_00600	Pran.g_01443
OG0000627	Praq.g_00601	Pran.g_01442
OG0000628	Praq.g_00602	Pran.g_01441
OG0000629	Praq.g_00603	Pran.g_01440
OG0000630	Praq.g_00606	Pran.g_01437
OG0000631	Praq.g_00661	Pran.g_01352
OG0000632	Praq.g_00662	Pran.g_01351
OG0000633	Praq.g_00663	Pran.g_01350
OG0000634	Praq.g_00666	Pran.g_01347
OG0000635	Praq.g_00667	Pran.g_01346
OG0000636	Praq.g_00669	Pran.g_01344
OG0000637	Praq.g_00671	Pran.g_01342
OG0000638	Praq.g_00672	Pran.g_01341
OG0000639	Praq.g_00673	Pran.g_01340
OG0000640	Praq.g_00674	Pran.g_01339
OG0000641	Praq.g_00678	Pran.g_01335
OG0000642	Praq.g_01407	Pran.g_01334
OG0000643	Praq.g_01408	Pran.g_01333
OG0000644	Praq.g_01409	Pran.g_01332
OG0000645	Praq.g_01410	Pran.g_01331
OG0000646	Praq.g_01412	Pran.g_01329
OG0000647	Praq.g_01413	Pran.g_01328
OG0000648	Praq.g_01415	Pran.g_01326
OG0000649	Praq.g_01416	Pran.g_01325
OG0000650	Praq.g_01417	Pran.g_01324
OG0000651	Praq.g_01418	Pran.g_01323
OG0000652	Praq.g_01419	Pran.g_01322
OG0000653	Praq.g_01421	Pran.g_01320
OG0000654	Praq.g_01422	Pran.g_01319
OG0000655	Praq.g_01423	Pran.g_01318
OG0000656	Praq.g_01426	Pran.g_01315
OG0000657	Praq.g_01433	Pran.g_01308
OG0000658	Praq.g_01434	Pran.g_01307
OG0000659	Praq.g_01435	Pran.g_01306
OG0000660	Praq.g_01439	Pran.g_01302
OG0000661	Praq.g_01441	Pran.g_01300
OG0000662	Praq.g_01443	Pran.g_01298
OG0000663	Praq.g_01445	Pran.g_01296
OG0000664	Praq.g_01446	Pran.g_01295
OG0000665	Praq.g_01450	Pran.g_01291
OG0000666	Praq.g_01451	Pran.g_01290
OG0000667	Praq.g_01456	Pran.g_01285
OG0000668	Praq.g_01473	Pran.g_00413
OG0000669	Praq.g_01481	Pran.g_00421
OG0000670	Praq.g_01483	Pran.g_00423
OG0000671	Praq.g_01485	Pran.g_00425
OG0000672	Praq.g_01488	Pran.g_00427
OG0000673	Praq.g_01491	Pran.g_00430
OG0000674	Praq.g_01493	Pran.g_00432
OG0000675	Praq.g_01494	Pran.g_00433
OG0000676	Praq.g_01496	Pran.g_00435
OG0000677	Praq.g_01497	Pran.g_00436
OG0000678	Praq.g_01499	Pran.g_00438
OG0000679	Praq.g_01503	Pran.g_00442
OG0000680	Praq.g_01504	Pran.g_00443
OG0000681	Praq.g_01506	Pran.g_00445
OG0000682	Praq.g_01507	Pran.g_00446
OG0000683	Praq.g_01508	Pran.g_00447
OG0000684	Praq.g_01510	Pran.g_00449
OG0000685	Praq.g_01512	Pran.g_00451
OG0000686	Praq.g_01513	Pran.g_00452
OG0000687	Praq.g_01514	Pran.g_00453
OG0000688	Praq.g_01517	Pran.g_00456
OG0000689	Praq.g_01518	Pran.g_00457
OG0000690	Praq.g_01519	Pran.g_00458
OG0000691	Praq.g_01520	Pran.g_00459
OG0000692	Praq.g_01522	Pran.g_00461
OG0000693	Praq.g_01523	Pran.g_00462
OG0000694	Praq.g_01524	Pran.g_00463
OG0000695	Praq.g_01526	Pran.g_00465
OG0000696	Praq.g_01527	Pran.g_00466
OG0000697	Praq.g_01528	Pran.g_00467
OG0000698	Praq.g_01531	Pran.g_00470
OG0000699	Praq.g_01532	Pran.g_00471
OG0000700	Praq.g_01533	Pran.g_00472
OG0000701	Praq.g_01534	Pran.g_00473
OG0000702	Praq.g_01536	Pran.g_00475
OG0000703	Praq.g_01537	Pran.g_00476
OG0000704	Praq.g_01538	Pran.g_00477
OG0000705	Praq.g_01542	Pran.g_00481
OG0000706	Praq.g_01543	Pran.g_00482
OG0000707	Praq.g_01544	Pran.g_00483
OG0000708	Praq.g_01545	Pran.g_00484
OG0000709	Praq.g_01549	Pran.g_00488
OG0000710	Praq.g_01552	Pran.g_00491
OG0000711	Praq.g_01568	Pran.g_00508
OG0000712	Praq.g_01570	Pran.g_00510
OG0000713	Praq.g_01571	Pran.g_00511
OG0000714	Praq.g_01572	Pran.g_00512
OG0000715	Praq.g_01574	Pran.g_00514
OG0000716	Praq.g_01576	Pran.g_00516
OG0000717	Praq.g_01577	Pran.g_00517
OG0000718	Praq.g_01588	Pran.g_00537
OG0000719	Praq.g_01590	Pran.g_00539
OG0000720	Praq.g_01599	Pran.g_00548
OG0000721	Praq.g_01601	Pran.g_00550
OG0000722	Praq.g_01602	Pran.g_00551
OG0000723	Praq.g_01605	Pran.g_00554
OG0000724	Praq.g_01614	Pran.g_00563
OG0000725	Praq.g_01620	Pran.g_00569
OG0000726	Praq.g_01621	Pran.g_00570
OG0000727	Praq.g_01622	Pran.g_00571
OG0000728	Praq.g_01624	Pran.g_00573
OG0000729	Praq.g_01669	Pran.g_00133
OG0000730	Praq.g_01273	Pran.g_00129
OG0000731	Praq.g_01276	Pran.g_00125
OG0000732	Praq.g_01282	Pran.g_00115
OG0000733	Praq.g_01301	Pran.g_00092
OG0000734	Praq.g_01318	Pran.g_00075
OG0000735	Praq.g_01320	Pran.g_00073
OG0000736	Praq.g_01321	Pran.g_00072
OG0000737	Praq.g_01322	Pran.g_00071
OG0000738	Praq.g_01326	Pran.g_00067
OG0000739	Praq.g_01327	Pran.g_00066
OG0000740	Praq.g_01328	Pran.g_00065
OG0000741	Praq.g_01329	Pran.g_00064
OG0000742	Praq.g_01332	Pran.g_00061
OG0000743	Praq.g_01334	Pran.g_00059
OG0000744	Praq.g_01335	Pran.g_00058
OG0000745	Praq.g_01336	Pran.g_00057
OG0000746	Praq.g_01338	Pran.g_00055
OG0000747	Praq.g_01339	Pran.g_00054
OG0000748	Praq.g_01342	Pran.g_00051
OG0000749	Praq.g_01343	Pran.g_00050
OG0000750	Praq.g_01344	Pran.g_00049
OG0000751	Praq.g_01346	Pran.g_00047
OG0000752	Praq.g_01348	Pran.g_00045
OG0000753	Praq.g_01351	Pran.g_00042
OG0000754	Praq.g_01354	Pran.g_00039
OG0000755	Praq.g_01357	Pran.g_00036
OG0000756	Praq.g_01358	Pran.g_00035
OG0000757	Praq.g_01364	Pran.g_00029
OG0000758	Praq.g_01365	Pran.g_00028
OG0000759	Praq.g_01366	Pran.g_00027
OG0000760	Praq.g_01367	Pran.g_00026
OG0000761	Praq.g_01368	Pran.g_00025
OG0000762	Praq.g_01369	Pran.g_00024
OG0000763	Praq.g_01371	Pran.g_00022
OG0000764	Praq.g_01372	Pran.g_00021
OG0000765	Praq.g_01381	Pran.g_00012
OG0000766	Praq.g_01382	Pran.g_00011
OG0000767	Praq.g_01384	Pran.g_00009
OG0000768	Praq.g_01385	Pran.g_00008
OG0000769	Praq.g_01387	Pran.g_00006
OG0000770	Praq.g_01389	Pran.g_00004
OG0000771	Praq.g_00257	Pran.g_00918
OG0000772	Praq.g_00112	Pran.g_00899
OG0000773	Praq.g_00124	Pran.g_00885
OG0000774	Praq.g_00126	Pran.g_00883
OG0000775	Praq.g_00128	Pran.g_00881
OG0000776	Praq.g_00129	Pran.g_00880
OG0000777	Praq.g_00130	Pran.g_00879
OG0000778	Praq.g_00131	Pran.g_00878
OG0000779	Praq.g_00135	Pran.g_00874
OG0000780	Praq.g_00136	Pran.g_00873
OG0000781	Praq.g_00139	Pran.g_00870
OG0000782	Praq.g_00140	Pran.g_00869
OG0000783	Praq.g_00141	Pran.g_00868
OG0000784	Praq.g_00142	Pran.g_00867
OG0000785	Praq.g_00144	Pran.g_00865
OG0000786	Praq.g_00146	Pran.g_00863
OG0000787	Praq.g_00147	Pran.g_00862
OG0000788	Praq.g_00162	Pran.g_00853
OG0000789	Praq.g_00165	Pran.g_00850
OG0000790	Praq.g_00182	Pran.g_00836
OG0000791	Praq.g_00184	Pran.g_00834
OG0000792	Praq.g_00185	Pran.g_00833
OG0000793	Praq.g_00188	Pran.g_00830
OG0000794	Praq.g_00189	Pran.g_00829
OG0000795	Praq.g_00190	Pran.g_00828
OG0000796	Praq.g_00194	Pran.g_00824
OG0000797	Praq.g_00195	Pran.g_00823
OG0000798	Praq.g_00222	Pran.g_00789
OG0000799	Praq.g_00276	Pran.g_00751
OG0000800	Praq.g_00277	Pran.g_00750
OG0000801	Praq.g_00278	Pran.g_00749
OG0000802	Praq.g_00280	Pran.g_00747
OG0000803	Praq.g_00282	Pran.g_00745
OG0000804	Praq.g_00283	Pran.g_00744
OG0000805	Praq.g_00285	Pran.g_00742
OG0000806	Praq.g_00287	Pran.g_00740
OG0000807	Praq.g_00288	Pran.g_00739
OG0000808	Praq.g_00289	Pran.g_00738
OG0000809	Praq.g_00292	Pran.g_00735
OG0000810	Praq.g_00293	Pran.g_00734
OG0000811	Praq.g_00297	Pran.g_00730
OG0000812	Praq.g_00299	Pran.g_00728
OG0000813	Praq.g_00300	Pran.g_00727
OG0000814	Praq.g_00302	Pran.g_00725
OG0000815	Praq.g_00303	Pran.g_00724
OG0000816	Praq.g_00305	Pran.g_00722
OG0000817	Praq.g_00306	Pran.g_00721
OG0000818	Praq.g_00311	Pran.g_00716
OG0000819	Praq.g_00312	Pran.g_00715
OG0000820	Praq.g_00313	Pran.g_00714
OG0000821	Praq.g_00317	Pran.g_00710
OG0000822	Praq.g_00318	Pran.g_00709
OG0000823	Praq.g_00319	Pran.g_00708
OG0000824	Praq.g_00322	Pran.g_00705
OG0000825	Praq.g_00323	Pran.g_00704
OG0000826	Praq.g_00324	Pran.g_00703
OG0000827	Praq.g_00325	Pran.g_00702
OG0000828	Praq.g_00328	Pran.g_00699
OG0000829	Praq.g_00329	Pran.g_00698
OG0000830	Praq.g_00330	Pran.g_00697
OG0000831	Praq.g_00332	Pran.g_00695
OG0000832	Praq.g_00338	Pran.g_00689
OG0000833	Praq.g_00346	Pran.g_00681
OG0000834	Praq.g_00347	Pran.g_00680
OG0000835	Praq.g_00348	Pran.g_00679
OG0000836	Praq.g_00349	Pran.g_00678
OG0000837	Praq.g_00350	Pran.g_00677
OG0000838	Praq.g_00352	Pran.g_00675
OG0000839	Praq.g_00353	Pran.g_00674
OG0000840	Praq.g_00354	Pran.g_00673
OG0000841	Praq.g_00355	Pran.g_00672
OG0000842	Praq.g_00356	Pran.g_00671
OG0000843	Praq.g_00357	Pran.g_00670
OG0000844	Praq.g_00358	Pran.g_00669
OG0000845	Praq.g_00359	Pran.g_00668
OG0000846	Praq.g_00360	Pran.g_00667
OG0000847	Praq.g_00361	Pran.g_00666
OG0000848	Praq.g_00362	Pran.g_00665
OG0000849	Praq.g_00363	Pran.g_00664
OG0000850	Praq.g_00365	Pran.g_00662
OG0000851	Praq.g_00366	Pran.g_00661
OG0000852	Praq.g_00367	Pran.g_00660
OG0000853	Praq.g_00371	Pran.g_00656
OG0000854	Praq.g_00373	Pran.g_00654
OG0000855	Praq.g_00374	Pran.g_00653
OG0000856	Praq.g_00001	Pran.g_00636
OG0000857	Praq.g_00030	Pran.g_00598
OG0000858	Praq.g_01953	Pran.g_00964
OG0000859	Praq.g_01952	Pran.g_00965
OG0000860	Praq.g_00495	Pran.g_00972
OG0000861	Praq.g_00494	Pran.g_00973
OG0000862	Praq.g_00493	Pran.g_00974
OG0000863	Praq.g_00491	Pran.g_00976
OG0000864	Praq.g_00490	Pran.g_00977
OG0000865	Praq.g_00489	Pran.g_00978
OG0000866	Praq.g_00488	Pran.g_00979
OG0000867	Praq.g_00487	Pran.g_00980
OG0000868	Praq.g_00486	Pran.g_00981
OG0000869	Praq.g_00482	Pran.g_00985
OG0000870	Praq.g_00477	Pran.g_00990
OG0000871	Praq.g_00476	Pran.g_00991
OG0000872	Praq.g_00475	Pran.g_00992
OG0000873	Praq.g_00472	Pran.g_00995
OG0000874	Praq.g_00469	Pran.g_00998
OG0000875	Praq.g_00468	Pran.g_00999
OG0000876	Praq.g_00467	Pran.g_01000
OG0000877	Praq.g_00465	Pran.g_01002
OG0000878	Praq.g_00464	Pran.g_01003
OG0000879	Praq.g_00463	Pran.g_01004
OG0000880	Praq.g_00462	Pran.g_01005
OG0000881	Praq.g_00458	Pran.g_01009
OG0000882	Praq.g_00453	Pran.g_01014
OG0000883	Praq.g_00452	Pran.g_01015
OG0000884	Praq.g_00450	Pran.g_01017
OG0000885	Praq.g_00449	Pran.g_01018
OG0000886	Praq.g_00448	Pran.g_01019
OG0000887	Praq.g_00447	Pran.g_01020
OG0000888	Praq.g_00445	Pran.g_01022
OG0000889	Praq.g_00443	Pran.g_01024
OG0000890	Praq.g_00442	Pran.g_01025
OG0000891	Praq.g_00441	Pran.g_01026
OG0000892	Praq.g_00956	Pran.g_01028
OG0000893	Praq.g_00951	Pran.g_01032
OG0000894	Praq.g_00949	Pran.g_01034
OG0000895	Praq.g_00946	Pran.g_01037
OG0000896	Praq.g_00945	Pran.g_01038
OG0000897	Praq.g_00943	Pran.g_01040
OG0000898	Praq.g_00942	Pran.g_01041
OG0000899	Praq.g_00941	Pran.g_01042
OG0000900	Praq.g_00940	Pran.g_01044
OG0000901	Praq.g_00937	Pran.g_01047
OG0000902	Praq.g_00935	Pran.g_01049
OG0000903	Praq.g_00932	Pran.g_01052
OG0000904	Praq.g_00930	Pran.g_01054
OG0000905	Praq.g_00925	Pran.g_01058
OG0000906	Praq.g_00924	Pran.g_01059
OG0000907	Praq.g_00921	Pran.g_01062
OG0000908	Praq.g_00918	Pran.g_01065
OG0000909	Praq.g_00917	Pran.g_01066
OG0000910	Praq.g_00916	Pran.g_01067
OG0000911	Praq.g_00914	Pran.g_01070
OG0000912	Praq.g_00913	Pran.g_01071
OG0000913	Praq.g_00912	Pran.g_01072
OG0000914	Praq.g_00911	Pran.g_01073
OG0000915	Praq.g_00910	Pran.g_01074
OG0000916	Praq.g_00909	Pran.g_01075
OG0000917	Praq.g_00908	Pran.g_01076
OG0000918	Praq.g_00907	Pran.g_01077
OG0000919	Praq.g_00906	Pran.g_01078
OG0000920	Praq.g_00905	Pran.g_01079
OG0000921	Praq.g_00904	Pran.g_01080
OG0000922	Praq.g_00903	Pran.g_01081
OG0000923	Praq.g_00899	Pran.g_01085
OG0000924	Praq.g_00898	Pran.g_01086
OG0000925	Praq.g_00897	Pran.g_01087
OG0000926	Praq.g_00896	Pran.g_01088
OG0000927	Praq.g_00894	Pran.g_01090
OG0000928	Praq.g_00893	Pran.g_01091
OG0000929	Praq.g_00892	Pran.g_01092
OG0000930	Praq.g_00891	Pran.g_01093
OG0000931	Praq.g_00890	Pran.g_01094
OG0000932	Praq.g_00889	Pran.g_01095
OG0000933	Praq.g_00885	Pran.g_01099
OG0000934	Praq.g_00883	Pran.g_01101
OG0000935	Praq.g_00882	Pran.g_01102
OG0000936	Praq.g_00881	Pran.g_01103
OG0000937	Praq.g_00880	Pran.g_01104
OG0000938	Praq.g_00878	Pran.g_01106
OG0000939	Praq.g_00877	Pran.g_01107
OG0000940	Praq.g_00871	Pran.g_01114
OG0000941	Praq.g_00869	Pran.g_01116
OG0000942	Praq.g_00867	Pran.g_01118
OG0000943	Praq.g_00866	Pran.g_01119
OG0000944	Praq.g_00865	Pran.g_01120
OG0000945	Praq.g_00864	Pran.g_01121
OG0000946	Praq.g_00727	Pran.g_01125
OG0000947	Praq.g_00729	Pran.g_01127
OG0000948	Praq.g_00730	Pran.g_01128
OG0000949	Praq.g_00733	Pran.g_01131
OG0000950	Praq.g_00738	Pran.g_01136
OG0000951	Praq.g_00742	Pran.g_01139
OG0000952	Praq.g_00746	Pran.g_01143
OG0000953	Praq.g_00749	Pran.g_01146
OG0000954	Praq.g_00753	Pran.g_01150
OG0000955	Praq.g_00754	Pran.g_01151
OG0000956	Praq.g_00756	Pran.g_01153
OG0000957	Praq.g_00761	Pran.g_01158
OG0000958	Praq.g_00762	Pran.g_01159
OG0000959	Praq.g_00766	Pran.g_01163
OG0000960	Praq.g_00767	Pran.g_01164
OG0000961	Praq.g_00769	Pran.g_01166
OG0000962	Praq.g_00771	Pran.g_01168
OG0000963	Praq.g_00774	Pran.g_01172
OG0000964	Praq.g_00679	Pran.g_01173
OG0000965	Praq.g_00680	Pran.g_01174
OG0000966	Praq.g_00687	Pran.g_01182
OG0000967	Praq.g_00691	Pran.g_01186
OG0000968	Praq.g_00693	Pran.g_01188
OG0000969	Praq.g_00694	Pran.g_01189
OG0000970	Praq.g_00695	Pran.g_01190
OG0000971	Praq.g_00696	Pran.g_01191
OG0000972	Praq.g_00697	Pran.g_01192
OG0000973	Praq.g_00698	Pran.g_01193
OG0000974	Praq.g_00699	Pran.g_01194
OG0000975	Praq.g_00700	Pran.g_01195
OG0000976	Praq.g_00701	Pran.g_01196
OG0000977	Praq.g_00702	Pran.g_01197
OG0000978	Praq.g_00703	Pran.g_01198
OG0000979	Praq.g_00706	Pran.g_01201
OG0000980	Praq.g_00708	Pran.g_01202
OG0000981	Praq.g_00710	Pran.g_01204
OG0000982	Praq.g_00712	Pran.g_01206
OG0000983	Praq.g_00713	Pran.g_01207
OG0000984	Praq.g_00714	Pran.g_01208
OG0000985	Praq.g_00717	Pran.g_01211
OG0000986	Praq.g_00719	Pran.g_01213
OG0000987	Praq.g_00720	Pran.g_01214
OG0000988	Praq.g_00723	Pran.g_01217
OG0000989	Praq.g_00391	Pran.g_01221
OG0000990	Praq.g_00394	Pran.g_01224
OG0000991	Praq.g_00395	Pran.g_01225
OG0000992	Praq.g_00397	Pran.g_01227
OG0000993	Praq.g_00398	Pran.g_01228
OG0000994	Praq.g_00399	Pran.g_01229
OG0000995	Praq.g_00403	Pran.g_01233
OG0000996	Praq.g_00404	Pran.g_01234
OG0000997	Praq.g_00405	Pran.g_01235
OG0000998	Praq.g_00407	Pran.g_01237
OG0000999	Praq.g_00408	Pran.g_01238
OG0001000	Praq.g_00411	Pran.g_01241
OG0001001	Praq.g_00413	Pran.g_01243
OG0001002	Praq.g_00417	Pran.g_01247
OG0001003	Praq.g_00418	Pran.g_01249
OG0001004	Praq.g_00419	Pran.g_01250
OG0001005	Praq.g_00420	Pran.g_01251
OG0001006	Praq.g_00424	Pran.g_01255
OG0001007	Praq.g_00426	Pran.g_01257
OG0001008	Praq.g_01120	Pran.g_01743
OG0001009	Praq.g_01230	Pran.g_00397
OG0001010	Praq.g_01231	Pran.g_00396
OG0001011	Praq.g_01232	Pran.g_00395
OG0001012	Praq.g_01258	Pran.g_00382
OG0001013	Praq.g_01264	Pran.g_00377
OG0001014	Praq.g_01267	Pran.g_00374
OG0001015	Praq.g_01268	Pran.g_00373
OG0001016	Praq.g_01930	Pran.g_00359
OG0001017	Praq.g_01926	Pran.g_00355
OG0001018	Praq.g_01923	Pran.g_00352
OG0001019	Praq.g_01914	Pran.g_00343
OG0001020	Praq.g_01913	Pran.g_00342
OG0001021	Praq.g_01912	Pran.g_00341
OG0001022	Praq.g_01909	Pran.g_00339
OG0001023	Praq.g_01908	Pran.g_00338
OG0001024	Praq.g_01905	Pran.g_00335
OG0001025	Praq.g_01899	Pran.g_00329
OG0001026	Praq.g_01892	Pran.g_00322
OG0001027	Praq.g_01891	Pran.g_00321
OG0001028	Praq.g_01889	Pran.g_00319
OG0001029	Praq.g_01888	Pran.g_00318
OG0001030	Praq.g_01873	Pran.g_00304
OG0001031	Praq.g_01816	Pran.g_00246
OG0001032	Praq.g_01815	Pran.g_00245
OG0001033	Praq.g_01794	Pran.g_00224
OG0001034	Praq.g_01766	Pran.g_00196
OG0001035	Praq.g_01749	Pran.g_01938
OG0001036	Praq.g_01744	Pran.g_01934
OG0001037	Praq.g_01743	Pran.g_01933
OG0001038	Praq.g_01725	Pran.g_01916
OG0001039	Praq.g_01722	Pran.g_01913
OG0001040	Praq.g_01719	Pran.g_01911
OG0001041	Praq.g_01715	Pran.g_01907
OG0001042	Praq.g_01698	Pran.g_01890
OG0001043	Praq.g_01697	Pran.g_01889
OG0001044	Praq.g_01212	Pran.g_01861
OG0001045	Praq.g_01203	Pran.g_01853
OG0001046	Praq.g_01164	Pran.g_01816
OG0001047	Praq.g_01118	Pran.g_01741
OG0001048	Praq.g_01117	Pran.g_01740
OG0001049	Praq.g_01115	Pran.g_01738
OG0001050	Praq.g_01114	Pran.g_01737
OG0001051	Praq.g_01113	Pran.g_01736
OG0001052	Praq.g_00522	Pran.g_01707
OG0001053	Praq.g_00534	Pran.g_01695
OG0001054	Praq.g_01104	Pran.g_01680
OG0001055	Praq.g_01085	Pran.g_01661
OG0001056	Praq.g_01066	Pran.g_01642
OG0001057	Praq.g_01061	Pran.g_01637
OG0001058	Praq.g_01053	Pran.g_01629
OG0001059	Praq.g_01049	Pran.g_01625
OG0001060	Praq.g_01042	Pran.g_01618
OG0001061	Praq.g_01029	Pran.g_01604
OG0001062	Praq.g_01027	Pran.g_01602
OG0001063	Praq.g_01025	Pran.g_01600
OG0001064	Praq.g_01024	Pran.g_01599
OG0001065	Praq.g_01023	Pran.g_01598
OG0001066	Praq.g_01022	Pran.g_01597
OG0001067	Praq.g_01021	Pran.g_01596
OG0001068	Praq.g_01020	Pran.g_01595
OG0001069	Praq.g_01019	Pran.g_01594
OG0001070	Praq.g_01016	Pran.g_01591
OG0001071	Praq.g_01015	Pran.g_01590
OG0001072	Praq.g_01013	Pran.g_01588
OG0001073	Praq.g_00998	Pran.g_01574
OG0001074	Praq.g_00987	Pran.g_01563
OG0001075	Praq.g_00986	Pran.g_01562
OG0001076	Praq.g_00978	Pran.g_01554
OG0001077	Praq.g_00974	Pran.g_01550
OG0001078	Praq.g_00966	Pran.g_01542
OG0001079	Praq.g_00776	Pran.g_01531
OG0001080	Praq.g_00782	Pran.g_01525
OG0001081	Praq.g_00784	Pran.g_01523
OG0001082	Praq.g_00785	Pran.g_01522
OG0001083	Praq.g_00790	Pran.g_01517
OG0001084	Praq.g_00791	Pran.g_01516
OG0001085	Praq.g_00799	Pran.g_01508
OG0001086	Praq.g_00800	Pran.g_01507
OG0001087	Praq.g_00817	Pran.g_01490
OG0001088	Praq.g_00818	Pran.g_01489
OG0001089	Praq.g_00826	Pran.g_01481
OG0001090	Praq.g_00584	Pran.g_01459
OG0001091	Praq.g_00586	Pran.g_01457
OG0001092	Praq.g_00587	Pran.g_01456
OG0001093	Praq.g_00592	Pran.g_01451
OG0001094	Praq.g_00664	Pran.g_01349
OG0001095	Praq.g_01411	Pran.g_01330
OG0001096	Praq.g_01424	Pran.g_01317
OG0001097	Praq.g_01442	Pran.g_01299
OG0001098	Praq.g_01458	Pran.g_01283
OG0001099	Praq.g_01478	Pran.g_00418
OG0001100	Praq.g_01482	Pran.g_00422
OG0001101	Praq.g_01484	Pran.g_00424
OG0001102	Praq.g_01487	Pran.g_00426
OG0001103	Praq.g_01489	Pran.g_00428
OG0001104	Praq.g_01511	Pran.g_00450
OG0001105	Praq.g_01515	Pran.g_00454
OG0001106	Praq.g_01539	Pran.g_00478
OG0001107	Praq.g_01546	Pran.g_00485
OG0001108	Praq.g_01550	Pran.g_00489
OG0001109	Praq.g_01551	Pran.g_00490
OG0001110	Praq.g_01553	Pran.g_00492
OG0001111	Praq.g_01554	Pran.g_00493
OG0001112	Praq.g_01555	Pran.g_00494
OG0001113	Praq.g_01556	Pran.g_00495
OG0001114	Praq.g_01557	Pran.g_00496
OG0001115	Praq.g_01559	Pran.g_00498
OG0001116	Praq.g_01560	Pran.g_00499
OG0001117	Praq.g_01561	Pran.g_00500
OG0001118	Praq.g_01562	Pran.g_00501
OG0001119	Praq.g_01563	Pran.g_00502
OG0001120	Praq.g_01565	Pran.g_00504
OG0001121	Praq.g_01298	Pran.g_00095
OG0001122	Praq.g_01591	Pran.g_00540
OG0001123	Praq.g_01595	Pran.g_00544
OG0001124	Praq.g_01597	Pran.g_00546
OG0001125	Praq.g_01598	Pran.g_00547
OG0001126	Praq.g_01608	Pran.g_00557
OG0001127	Praq.g_01609	Pran.g_00558
OG0001128	Praq.g_01611	Pran.g_00560
OG0001129	Praq.g_01612	Pran.g_00561
OG0001130	Praq.g_01613	Pran.g_00562
OG0001131	Praq.g_01649	Pran.g_00154
OG0001132	Praq.g_01658	Pran.g_00144
OG0001133	Praq.g_01287	Pran.g_00110
OG0001134	Praq.g_01300	Pran.g_00093
OG0001135	Praq.g_01303	Pran.g_00090
OG0001136	Praq.g_01330	Pran.g_00063
OG0001137	Praq.g_01341	Pran.g_00052
OG0001138	Praq.g_01359	Pran.g_00034
OG0001139	Praq.g_01360	Pran.g_00033
OG0001140	Praq.g_01361	Pran.g_00032
OG0001141	Praq.g_01362	Pran.g_00031
OG0001142	Praq.g_01363	Pran.g_00030
OG0001143	Praq.g_01370	Pran.g_00023
OG0001144	Praq.g_01375	Pran.g_00018
OG0001145	Praq.g_00125	Pran.g_00884
OG0001146	Praq.g_00137	Pran.g_00872
OG0001147	Praq.g_00161	Pran.g_00854
OG0001148	Praq.g_00179	Pran.g_00839
OG0001149	Praq.g_00180	Pran.g_00838
OG0001150	Praq.g_00181	Pran.g_00837
OG0001151	Praq.g_00192	Pran.g_00826
OG0001152	Praq.g_00193	Pran.g_00825
