Orthogroup	Praq	Prae
OG0000572	Praq.g_01017	Prae.g_00560
OG0000573	Praq.g_01010	Prae.g_00566
OG0000574	Praq.g_01009	Prae.g_00567
OG0000575	Praq.g_01005	Prae.g_00571
OG0000576	Praq.g_01003	Prae.g_00573
OG0000577	Praq.g_01002	Prae.g_00574
OG0000578	Praq.g_01001	Prae.g_00575
OG0000579	Praq.g_01000	Prae.g_00576
OG0000580	Praq.g_00999	Prae.g_00577
OG0000581	Praq.g_00997	Prae.g_00579
OG0000582	Praq.g_00994	Prae.g_00582
OG0000583	Praq.g_00993	Prae.g_00583
OG0000584	Praq.g_00992	Prae.g_00584
OG0000585	Praq.g_00990	Prae.g_00586
OG0000586	Praq.g_00989	Prae.g_00587
OG0000587	Praq.g_00988	Prae.g_00588
OG0000588	Praq.g_00984	Prae.g_00592
OG0000589	Praq.g_00981	Prae.g_00595
OG0000590	Praq.g_00980	Prae.g_00596
OG0000591	Praq.g_00977	Prae.g_00599
OG0000592	Praq.g_00976	Prae.g_00600
OG0000593	Praq.g_00970	Prae.g_00606
OG0000594	Praq.g_00969	Prae.g_00607
OG0000595	Praq.g_00968	Prae.g_00608
OG0000596	Praq.g_00964	Prae.g_00612
OG0000597	Praq.g_00962	Prae.g_00614
OG0000598	Praq.g_00961	Prae.g_00615
OG0000599	Praq.g_00958	Prae.g_00618
OG0000600	Praq.g_00957	Prae.g_00619
OG0000601	Praq.g_00775	Prae.g_00620
OG0000602	Praq.g_00777	Prae.g_00622
OG0000603	Praq.g_00778	Prae.g_00623
OG0000604	Praq.g_00779	Prae.g_00624
OG0000605	Praq.g_00780	Prae.g_00625
OG0000606	Praq.g_00783	Prae.g_00628
OG0000607	Praq.g_00786	Prae.g_00631
OG0000608	Praq.g_00787	Prae.g_00632
OG0000609	Praq.g_00788	Prae.g_00633
OG0000610	Praq.g_00793	Prae.g_00638
OG0000611	Praq.g_00796	Prae.g_00641
OG0000612	Praq.g_00797	Prae.g_00642
OG0000613	Praq.g_00802	Prae.g_00647
OG0000614	Praq.g_00821	Prae.g_00666
OG0000615	Praq.g_00829	Prae.g_00674
OG0000616	Praq.g_00833	Prae.g_00678
OG0000617	Praq.g_00589	Prae.g_00717
OG0000618	Praq.g_00590	Prae.g_00718
OG0000619	Praq.g_00591	Prae.g_00719
OG0000620	Praq.g_00594	Prae.g_00722
OG0000621	Praq.g_00595	Prae.g_00723
OG0000622	Praq.g_00596	Prae.g_00724
OG0000623	Praq.g_00597	Prae.g_00725
OG0000624	Praq.g_00598	Prae.g_00726
OG0000625	Praq.g_00599	Prae.g_00727
OG0000626	Praq.g_00600	Prae.g_00728
OG0000627	Praq.g_00601	Prae.g_00729
OG0000628	Praq.g_00602	Prae.g_00730
OG0000629	Praq.g_00603	Prae.g_00731
OG0000630	Praq.g_00606	Prae.g_00734
OG0000631	Praq.g_00661	Prae.g_00797
OG0000632	Praq.g_00662	Prae.g_00798
OG0000633	Praq.g_00663	Prae.g_00799
OG0000634	Praq.g_00666	Prae.g_00802
OG0000635	Praq.g_00667	Prae.g_00803
OG0000636	Praq.g_00669	Prae.g_00805
OG0000637	Praq.g_00671	Prae.g_00807
OG0000638	Praq.g_00672	Prae.g_00808
OG0000639	Praq.g_00673	Prae.g_00809
OG0000640	Praq.g_00674	Prae.g_00810
OG0000641	Praq.g_00678	Prae.g_00814
OG0000642	Praq.g_01407	Prae.g_00815
OG0000643	Praq.g_01408	Prae.g_00816
OG0000644	Praq.g_01409	Prae.g_00817
OG0000645	Praq.g_01410	Prae.g_00818
OG0000646	Praq.g_01412	Prae.g_00820
OG0000647	Praq.g_01413	Prae.g_00821
OG0000648	Praq.g_01415	Prae.g_00823
OG0000649	Praq.g_01416	Prae.g_00824
OG0000650	Praq.g_01417	Prae.g_00825
OG0000651	Praq.g_01418	Prae.g_00826
OG0000652	Praq.g_01419	Prae.g_00827
OG0000653	Praq.g_01421	Prae.g_00829
OG0000654	Praq.g_01422	Prae.g_00830
OG0000655	Praq.g_01423	Prae.g_00831
OG0000656	Praq.g_01426	Prae.g_00834
OG0000657	Praq.g_01433	Prae.g_00841
OG0000658	Praq.g_01434	Prae.g_00842
OG0000659	Praq.g_01435	Prae.g_00843
OG0000660	Praq.g_01439	Prae.g_00847
OG0000661	Praq.g_01441	Prae.g_00849
OG0000662	Praq.g_01443	Prae.g_00851
OG0000663	Praq.g_01445	Prae.g_00853
OG0000664	Praq.g_01446	Prae.g_00854
OG0000665	Praq.g_01450	Prae.g_00858
OG0000666	Praq.g_01451	Prae.g_00859
OG0000667	Praq.g_01456	Prae.g_00863
OG0000668	Praq.g_01473	Prae.g_00892
OG0000669	Praq.g_01481	Prae.g_00900
OG0000670	Praq.g_01483	Prae.g_00902
OG0000671	Praq.g_01485	Prae.g_00904
OG0000672	Praq.g_01488	Prae.g_00906
OG0000673	Praq.g_01491	Prae.g_00909
OG0000674	Praq.g_01493	Prae.g_00911
OG0000675	Praq.g_01494	Prae.g_00912
OG0000676	Praq.g_01496	Prae.g_00914
OG0000677	Praq.g_01497	Prae.g_00915
OG0000678	Praq.g_01499	Prae.g_00917
OG0000679	Praq.g_01503	Prae.g_00921
OG0000680	Praq.g_01504	Prae.g_00922
OG0000681	Praq.g_01506	Prae.g_00924
OG0000682	Praq.g_01507	Prae.g_00925
OG0000683	Praq.g_01508	Prae.g_00926
OG0000684	Praq.g_01510	Prae.g_00927
OG0000685	Praq.g_01512	Prae.g_00929
OG0000686	Praq.g_01513	Prae.g_00930
OG0000687	Praq.g_01514	Prae.g_00931
OG0000688	Praq.g_01517	Prae.g_00934
OG0000689	Praq.g_01518	Prae.g_00935
OG0000690	Praq.g_01519	Prae.g_00936
OG0000691	Praq.g_01520	Prae.g_00937
OG0000692	Praq.g_01522	Prae.g_00938
OG0000693	Praq.g_01523	Prae.g_00939
OG0000694	Praq.g_01524	Prae.g_00940
OG0000695	Praq.g_01526	Prae.g_00942
OG0000696	Praq.g_01527	Prae.g_00943
OG0000697	Praq.g_01528	Prae.g_00944
OG0000698	Praq.g_01531	Prae.g_00947
OG0000699	Praq.g_01532	Prae.g_00948
OG0000700	Praq.g_01533	Prae.g_00949
OG0000701	Praq.g_01534	Prae.g_00950
OG0000702	Praq.g_01536	Prae.g_00952
OG0000703	Praq.g_01537	Prae.g_00953
OG0000704	Praq.g_01538	Prae.g_00954
OG0000705	Praq.g_01542	Prae.g_00958
OG0000706	Praq.g_01543	Prae.g_00959
OG0000707	Praq.g_01544	Prae.g_00960
OG0000708	Praq.g_01545	Prae.g_00961
OG0000709	Praq.g_01549	Prae.g_00965
OG0000710	Praq.g_01552	Prae.g_00968
OG0000711	Praq.g_01568	Prae.g_00985
OG0000712	Praq.g_01570	Prae.g_00987
OG0000713	Praq.g_01571	Prae.g_00988
OG0000714	Praq.g_01572	Prae.g_00989
OG0000715	Praq.g_01574	Prae.g_00991
OG0000716	Praq.g_01576	Prae.g_00993
OG0000717	Praq.g_01577	Prae.g_00994
OG0000718	Praq.g_01588	Prae.g_01009
OG0000719	Praq.g_01590	Prae.g_01011
OG0000720	Praq.g_01599	Prae.g_01020
OG0000721	Praq.g_01601	Prae.g_01022
OG0000722	Praq.g_01602	Prae.g_01023
OG0000723	Praq.g_01605	Prae.g_01026
OG0000724	Praq.g_01614	Prae.g_01035
OG0000725	Praq.g_01620	Prae.g_01041
OG0000726	Praq.g_01621	Prae.g_01042
OG0000727	Praq.g_01622	Prae.g_01043
OG0000728	Praq.g_01624	Prae.g_01045
OG0000729	Praq.g_01669	Prae.g_01092
OG0000730	Praq.g_01273	Prae.g_01096
OG0000731	Praq.g_01276	Prae.g_01100
OG0000732	Praq.g_01282	Prae.g_01109
OG0000733	Praq.g_01301	Prae.g_01131
OG0000734	Praq.g_01318	Prae.g_01148
OG0000735	Praq.g_01320	Prae.g_01150
OG0000736	Praq.g_01321	Prae.g_01151
OG0000737	Praq.g_01322	Prae.g_01152
OG0000738	Praq.g_01326	Prae.g_01156
OG0000739	Praq.g_01327	Prae.g_01157
OG0000740	Praq.g_01328	Prae.g_01158
OG0000741	Praq.g_01329	Prae.g_01159
OG0000742	Praq.g_01332	Prae.g_01162
OG0000743	Praq.g_01334	Prae.g_01164
OG0000744	Praq.g_01335	Prae.g_01165
OG0000745	Praq.g_01336	Prae.g_01166
OG0000746	Praq.g_01338	Prae.g_01168
OG0000747	Praq.g_01339	Prae.g_01169
OG0000748	Praq.g_01342	Prae.g_01172
OG0000749	Praq.g_01343	Prae.g_01173
OG0000750	Praq.g_01344	Prae.g_01174
OG0000751	Praq.g_01346	Prae.g_01176
OG0000752	Praq.g_01348	Prae.g_01178
OG0000753	Praq.g_01351	Prae.g_01181
OG0000754	Praq.g_01354	Prae.g_01184
OG0000755	Praq.g_01357	Prae.g_01187
OG0000756	Praq.g_01358	Prae.g_01188
OG0000757	Praq.g_01364	Prae.g_01194
OG0000758	Praq.g_01365	Prae.g_01195
OG0000759	Praq.g_01366	Prae.g_01196
OG0000760	Praq.g_01367	Prae.g_01197
OG0000761	Praq.g_01368	Prae.g_01198
OG0000762	Praq.g_01369	Prae.g_01199
OG0000763	Praq.g_01371	Prae.g_01201
OG0000764	Praq.g_01372	Prae.g_01202
OG0000765	Praq.g_01381	Prae.g_01211
OG0000766	Praq.g_01382	Prae.g_01212
OG0000767	Praq.g_01384	Prae.g_01214
OG0000768	Praq.g_01385	Prae.g_01215
OG0000769	Praq.g_01387	Prae.g_01217
OG0000770	Praq.g_01389	Prae.g_01219
OG0000771	Praq.g_00257	Prae.g_01434
OG0000772	Praq.g_00112	Prae.g_01293
OG0000773	Praq.g_00124	Prae.g_01319
OG0000774	Praq.g_00126	Prae.g_01321
OG0000775	Praq.g_00128	Prae.g_01324
OG0000776	Praq.g_00129	Prae.g_01325
OG0000777	Praq.g_00130	Prae.g_01326
OG0000778	Praq.g_00131	Prae.g_01327
OG0000779	Praq.g_00135	Prae.g_01331
OG0000780	Praq.g_00136	Prae.g_01332
OG0000781	Praq.g_00139	Prae.g_01335
OG0000782	Praq.g_00140	Prae.g_01336
OG0000783	Praq.g_00141	Prae.g_01337
OG0000784	Praq.g_00142	Prae.g_01338
OG0000785	Praq.g_00144	Prae.g_01340
OG0000786	Praq.g_00146	Prae.g_01342
OG0000787	Praq.g_00147	Prae.g_01343
OG0000788	Praq.g_00162	Prae.g_01355
OG0000789	Praq.g_00165	Prae.g_01358
OG0000790	Praq.g_00182	Prae.g_01373
OG0000791	Praq.g_00184	Prae.g_01375
OG0000792	Praq.g_00185	Prae.g_01376
OG0000793	Praq.g_00188	Prae.g_01379
OG0000794	Praq.g_00189	Prae.g_01380
OG0000795	Praq.g_00190	Prae.g_01381
OG0000796	Praq.g_00194	Prae.g_01385
OG0000797	Praq.g_00195	Prae.g_01386
OG0000798	Praq.g_00222	Prae.g_01420
OG0000799	Praq.g_00276	Prae.g_01441
OG0000800	Praq.g_00277	Prae.g_01442
OG0000801	Praq.g_00278	Prae.g_01443
OG0000802	Praq.g_00280	Prae.g_01445
OG0000803	Praq.g_00282	Prae.g_01447
OG0000804	Praq.g_00283	Prae.g_01448
OG0000805	Praq.g_00285	Prae.g_01450
OG0000806	Praq.g_00287	Prae.g_01452
OG0000807	Praq.g_00288	Prae.g_01453
OG0000808	Praq.g_00289	Prae.g_01454
OG0000809	Praq.g_00292	Prae.g_01457
OG0000810	Praq.g_00293	Prae.g_01458
OG0000811	Praq.g_00297	Prae.g_01462
OG0000812	Praq.g_00299	Prae.g_01464
OG0000813	Praq.g_00300	Prae.g_01465
OG0000814	Praq.g_00302	Prae.g_01467
OG0000815	Praq.g_00303	Prae.g_01468
OG0000816	Praq.g_00305	Prae.g_01470
OG0000817	Praq.g_00306	Prae.g_01471
OG0000818	Praq.g_00311	Prae.g_01476
OG0000819	Praq.g_00312	Prae.g_01477
OG0000820	Praq.g_00313	Prae.g_01478
OG0000821	Praq.g_00317	Prae.g_01482
OG0000822	Praq.g_00318	Prae.g_01483
OG0000823	Praq.g_00319	Prae.g_01484
OG0000824	Praq.g_00322	Prae.g_01487
OG0000825	Praq.g_00323	Prae.g_01488
OG0000826	Praq.g_00324	Prae.g_01489
OG0000827	Praq.g_00325	Prae.g_01490
OG0000828	Praq.g_00328	Prae.g_01493
OG0000829	Praq.g_00329	Prae.g_01494
OG0000830	Praq.g_00330	Prae.g_01495
OG0000831	Praq.g_00332	Prae.g_01497
OG0000832	Praq.g_00338	Prae.g_01503
OG0000833	Praq.g_00346	Prae.g_01511
OG0000834	Praq.g_00347	Prae.g_01512
OG0000835	Praq.g_00348	Prae.g_01513
OG0000836	Praq.g_00349	Prae.g_01514
OG0000837	Praq.g_00350	Prae.g_01515
OG0000838	Praq.g_00352	Prae.g_01517
OG0000839	Praq.g_00353	Prae.g_01518
OG0000840	Praq.g_00354	Prae.g_01519
OG0000841	Praq.g_00355	Prae.g_01520
OG0000842	Praq.g_00356	Prae.g_01521
OG0000843	Praq.g_00357	Prae.g_01522
OG0000844	Praq.g_00358	Prae.g_01523
OG0000845	Praq.g_00359	Prae.g_01524
OG0000846	Praq.g_00360	Prae.g_01525
OG0000847	Praq.g_00361	Prae.g_01526
OG0000848	Praq.g_00362	Prae.g_01527
OG0000849	Praq.g_00363	Prae.g_01528
OG0000850	Praq.g_00365	Prae.g_01530
OG0000851	Praq.g_00366	Prae.g_01531
OG0000852	Praq.g_00367	Prae.g_01532
OG0000853	Praq.g_00371	Prae.g_01536
OG0000854	Praq.g_00373	Prae.g_01538
OG0000855	Praq.g_00374	Prae.g_01539
OG0000856	Praq.g_00001	Prae.g_01554
OG0000857	Praq.g_00030	Prae.g_01582
OG0000858	Praq.g_01953	Prae.g_01617
OG0000859	Praq.g_01952	Prae.g_01618
OG0000860	Praq.g_00495	Prae.g_01625
OG0000861	Praq.g_00494	Prae.g_01626
OG0000862	Praq.g_00493	Prae.g_01627
OG0000863	Praq.g_00491	Prae.g_01629
OG0000864	Praq.g_00490	Prae.g_01630
OG0000865	Praq.g_00489	Prae.g_01631
OG0000866	Praq.g_00488	Prae.g_01632
OG0000867	Praq.g_00487	Prae.g_01633
OG0000868	Praq.g_00486	Prae.g_01634
OG0000869	Praq.g_00482	Prae.g_01638
OG0000870	Praq.g_00477	Prae.g_01643
OG0000871	Praq.g_00476	Prae.g_01644
OG0000872	Praq.g_00475	Prae.g_01645
OG0000873	Praq.g_00472	Prae.g_01648
OG0000874	Praq.g_00469	Prae.g_01651
OG0000875	Praq.g_00468	Prae.g_01652
OG0000876	Praq.g_00467	Prae.g_01653
OG0000877	Praq.g_00465	Prae.g_01655
OG0000878	Praq.g_00464	Prae.g_01656
OG0000879	Praq.g_00463	Prae.g_01657
OG0000880	Praq.g_00462	Prae.g_01658
OG0000881	Praq.g_00458	Prae.g_01662
OG0000882	Praq.g_00453	Prae.g_01667
OG0000883	Praq.g_00452	Prae.g_01668
OG0000884	Praq.g_00450	Prae.g_01670
OG0000885	Praq.g_00449	Prae.g_01671
OG0000886	Praq.g_00448	Prae.g_01672
OG0000887	Praq.g_00447	Prae.g_01673
OG0000888	Praq.g_00445	Prae.g_01675
OG0000889	Praq.g_00443	Prae.g_01677
OG0000890	Praq.g_00442	Prae.g_01678
OG0000891	Praq.g_00441	Prae.g_01679
OG0000892	Praq.g_00956	Prae.g_01681
OG0000893	Praq.g_00951	Prae.g_01686
OG0000894	Praq.g_00949	Prae.g_01688
OG0000895	Praq.g_00946	Prae.g_01691
OG0000896	Praq.g_00945	Prae.g_01692
OG0000897	Praq.g_00943	Prae.g_01694
OG0000898	Praq.g_00942	Prae.g_01695
OG0000899	Praq.g_00941	Prae.g_01696
OG0000900	Praq.g_00940	Prae.g_01697
OG0000901	Praq.g_00937	Prae.g_01700
OG0000902	Praq.g_00935	Prae.g_01702
OG0000903	Praq.g_00932	Prae.g_01705
OG0000904	Praq.g_00930	Prae.g_01707
OG0000905	Praq.g_00925	Prae.g_01712
OG0000906	Praq.g_00924	Prae.g_01713
OG0000907	Praq.g_00921	Prae.g_01716
OG0000908	Praq.g_00918	Prae.g_01719
OG0000909	Praq.g_00917	Prae.g_01720
OG0000910	Praq.g_00916	Prae.g_01721
OG0000911	Praq.g_00914	Prae.g_01723
OG0000912	Praq.g_00913	Prae.g_01724
OG0000913	Praq.g_00912	Prae.g_01725
OG0000914	Praq.g_00911	Prae.g_01726
OG0000915	Praq.g_00910	Prae.g_01727
OG0000916	Praq.g_00909	Prae.g_01728
OG0000917	Praq.g_00908	Prae.g_01729
OG0000918	Praq.g_00907	Prae.g_01730
OG0000919	Praq.g_00906	Prae.g_01731
OG0000920	Praq.g_00905	Prae.g_01732
OG0000921	Praq.g_00904	Prae.g_01733
OG0000922	Praq.g_00903	Prae.g_01734
OG0000923	Praq.g_00899	Prae.g_01738
OG0000924	Praq.g_00898	Prae.g_01739
OG0000925	Praq.g_00897	Prae.g_01740
OG0000926	Praq.g_00896	Prae.g_01741
OG0000927	Praq.g_00894	Prae.g_01743
OG0000928	Praq.g_00893	Prae.g_01744
OG0000929	Praq.g_00892	Prae.g_01745
OG0000930	Praq.g_00891	Prae.g_01746
OG0000931	Praq.g_00890	Prae.g_01747
OG0000932	Praq.g_00889	Prae.g_01748
OG0000933	Praq.g_00885	Prae.g_01752
OG0000934	Praq.g_00883	Prae.g_01754
OG0000935	Praq.g_00882	Prae.g_01755
OG0000936	Praq.g_00881	Prae.g_01756
OG0000937	Praq.g_00880	Prae.g_01757
OG0000938	Praq.g_00878	Prae.g_01759
OG0000939	Praq.g_00877	Prae.g_01760
OG0000940	Praq.g_00871	Prae.g_01768
OG0000941	Praq.g_00869	Prae.g_01770
OG0000942	Praq.g_00867	Prae.g_01772
OG0000943	Praq.g_00866	Prae.g_01773
OG0000944	Praq.g_00865	Prae.g_01774
OG0000945	Praq.g_00864	Prae.g_01775
OG0000946	Praq.g_00727	Prae.g_01779
OG0000947	Praq.g_00729	Prae.g_01781
OG0000948	Praq.g_00730	Prae.g_01782
OG0000949	Praq.g_00733	Prae.g_01785
OG0000950	Praq.g_00738	Prae.g_01790
OG0000951	Praq.g_00742	Prae.g_01794
OG0000952	Praq.g_00746	Prae.g_01798
OG0000953	Praq.g_00749	Prae.g_01801
OG0000954	Praq.g_00753	Prae.g_01805
OG0000955	Praq.g_00754	Prae.g_01806
OG0000956	Praq.g_00756	Prae.g_01808
OG0000957	Praq.g_00761	Prae.g_01813
OG0000958	Praq.g_00762	Prae.g_01814
OG0000959	Praq.g_00766	Prae.g_01818
OG0000960	Praq.g_00767	Prae.g_01819
OG0000961	Praq.g_00769	Prae.g_01821
OG0000962	Praq.g_00771	Prae.g_01823
OG0000963	Praq.g_00774	Prae.g_01827
OG0000964	Praq.g_00679	Prae.g_01828
OG0000965	Praq.g_00680	Prae.g_01829
OG0000966	Praq.g_00687	Prae.g_01836
OG0000967	Praq.g_00691	Prae.g_01840
OG0000968	Praq.g_00693	Prae.g_01842
OG0000969	Praq.g_00694	Prae.g_01843
OG0000970	Praq.g_00695	Prae.g_01844
OG0000971	Praq.g_00696	Prae.g_01845
OG0000972	Praq.g_00697	Prae.g_01846
OG0000973	Praq.g_00698	Prae.g_01847
OG0000974	Praq.g_00699	Prae.g_01848
OG0000975	Praq.g_00700	Prae.g_01849
OG0000976	Praq.g_00701	Prae.g_01850
OG0000977	Praq.g_00702	Prae.g_01851
OG0000978	Praq.g_00703	Prae.g_01852
OG0000979	Praq.g_00706	Prae.g_01855
OG0000980	Praq.g_00708	Prae.g_01857
OG0000981	Praq.g_00710	Prae.g_01859
OG0000982	Praq.g_00712	Prae.g_01861
OG0000983	Praq.g_00713	Prae.g_01862
OG0000984	Praq.g_00714	Prae.g_01863
OG0000985	Praq.g_00717	Prae.g_01866
OG0000986	Praq.g_00719	Prae.g_01868
OG0000987	Praq.g_00720	Prae.g_01869
OG0000988	Praq.g_00723	Prae.g_01872
OG0000989	Praq.g_00391	Prae.g_01876
OG0000990	Praq.g_00394	Prae.g_01879
OG0000991	Praq.g_00395	Prae.g_01880
OG0000992	Praq.g_00397	Prae.g_01882
OG0000993	Praq.g_00398	Prae.g_01883
OG0000994	Praq.g_00399	Prae.g_01884
OG0000995	Praq.g_00403	Prae.g_01888
OG0000996	Praq.g_00404	Prae.g_01889
OG0000997	Praq.g_00405	Prae.g_01890
OG0000998	Praq.g_00407	Prae.g_01892
OG0000999	Praq.g_00408	Prae.g_01893
OG0001000	Praq.g_00411	Prae.g_01896
OG0001001	Praq.g_00413	Prae.g_01898
OG0001002	Praq.g_00417	Prae.g_01902
OG0001003	Praq.g_00418	Prae.g_01903
OG0001004	Praq.g_00419	Prae.g_01904
OG0001005	Praq.g_00420	Prae.g_01905
OG0001006	Praq.g_00424	Prae.g_01909
OG0001007	Praq.g_00426	Prae.g_01911
OG0001008	Praq.g_01120	Prae.g_00411
OG0001009	Praq.g_01230	Prae.g_00027
OG0001010	Praq.g_01231	Prae.g_00028
OG0001011	Praq.g_01232	Prae.g_00029
OG0001012	Praq.g_01258	Prae.g_00045
OG0001013	Praq.g_01264	Prae.g_00050
OG0001014	Praq.g_01267	Prae.g_00053
OG0001015	Praq.g_01268	Prae.g_00054
OG0001016	Praq.g_01930	Prae.g_00073
OG0001017	Praq.g_01926	Prae.g_00077
OG0001018	Praq.g_01923	Prae.g_00080
OG0001019	Praq.g_01914	Prae.g_00089
OG0001020	Praq.g_01913	Prae.g_00090
OG0001021	Praq.g_01912	Prae.g_00091
OG0001022	Praq.g_01909	Prae.g_00094
OG0001023	Praq.g_01908	Prae.g_00095
OG0001024	Praq.g_01905	Prae.g_00098
OG0001025	Praq.g_01899	Prae.g_00104
OG0001026	Praq.g_01892	Prae.g_00110
OG0001027	Praq.g_01891	Prae.g_00111
OG0001028	Praq.g_01889	Prae.g_00113
OG0001029	Praq.g_01888	Prae.g_00115
OG0001030	Praq.g_01873	Prae.g_00130
OG0001031	Praq.g_01816	Prae.g_00189
OG0001032	Praq.g_01815	Prae.g_00190
OG0001033	Praq.g_01794	Prae.g_00211
OG0001034	Praq.g_01766	Prae.g_00239
OG0001035	Praq.g_01749	Prae.g_00257
OG0001036	Praq.g_01744	Prae.g_00262
OG0001037	Praq.g_01743	Prae.g_00263
OG0001038	Praq.g_01725	Prae.g_00279
OG0001039	Praq.g_01722	Prae.g_00282
OG0001040	Praq.g_01719	Prae.g_00284
OG0001041	Praq.g_01715	Prae.g_00288
OG0001042	Praq.g_01698	Prae.g_00305
OG0001043	Praq.g_01697	Prae.g_00306
OG0001044	Praq.g_01212	Prae.g_00334
OG0001045	Praq.g_01203	Prae.g_00342
OG0001046	Praq.g_01164	Prae.g_00379
OG0001047	Praq.g_01118	Prae.g_00413
OG0001048	Praq.g_01117	Prae.g_00414
OG0001049	Praq.g_01115	Prae.g_00416
OG0001050	Praq.g_01114	Prae.g_00417
OG0001051	Praq.g_01113	Prae.g_00418
OG0001052	Praq.g_00522	Prae.g_00445
OG0001053	Praq.g_00534	Prae.g_00457
OG0001054	Praq.g_01104	Prae.g_00472
OG0001055	Praq.g_01085	Prae.g_00491
OG0001056	Praq.g_01066	Prae.g_00511
OG0001057	Praq.g_01061	Prae.g_00516
OG0001058	Praq.g_01053	Prae.g_00524
OG0001059	Praq.g_01049	Prae.g_00528
OG0001060	Praq.g_01042	Prae.g_00535
OG0001061	Praq.g_01029	Prae.g_00548
OG0001062	Praq.g_01027	Prae.g_00550
OG0001063	Praq.g_01025	Prae.g_00552
OG0001064	Praq.g_01024	Prae.g_00553
OG0001065	Praq.g_01023	Prae.g_00554
OG0001066	Praq.g_01022	Prae.g_00555
OG0001067	Praq.g_01021	Prae.g_00556
OG0001068	Praq.g_01020	Prae.g_00557
OG0001069	Praq.g_01019	Prae.g_00558
OG0001070	Praq.g_01016	Prae.g_00561
OG0001071	Praq.g_01015	Prae.g_00562
OG0001072	Praq.g_01013	Prae.g_00564
OG0001073	Praq.g_00998	Prae.g_00578
OG0001074	Praq.g_00987	Prae.g_00589
OG0001075	Praq.g_00986	Prae.g_00590
OG0001076	Praq.g_00978	Prae.g_00598
OG0001077	Praq.g_00974	Prae.g_00602
OG0001078	Praq.g_00966	Prae.g_00610
OG0001079	Praq.g_00776	Prae.g_00621
OG0001080	Praq.g_00782	Prae.g_00627
OG0001081	Praq.g_00784	Prae.g_00629
OG0001082	Praq.g_00785	Prae.g_00630
OG0001083	Praq.g_00790	Prae.g_00635
OG0001084	Praq.g_00791	Prae.g_00636
OG0001085	Praq.g_00799	Prae.g_00644
OG0001086	Praq.g_00800	Prae.g_00645
OG0001087	Praq.g_00817	Prae.g_00662
OG0001088	Praq.g_00818	Prae.g_00663
OG0001089	Praq.g_00826	Prae.g_00671
OG0001090	Praq.g_00584	Prae.g_00712
OG0001091	Praq.g_00586	Prae.g_00714
OG0001092	Praq.g_00587	Prae.g_00715
OG0001093	Praq.g_00592	Prae.g_00720
OG0001094	Praq.g_00664	Prae.g_00800
OG0001095	Praq.g_01411	Prae.g_00819
OG0001096	Praq.g_01424	Prae.g_00832
OG0001097	Praq.g_01442	Prae.g_00850
OG0001098	Praq.g_01458	Prae.g_00865
OG0001099	Praq.g_01478	Prae.g_00897
OG0001100	Praq.g_01482	Prae.g_00901
OG0001101	Praq.g_01484	Prae.g_00903
OG0001102	Praq.g_01487	Prae.g_00905
OG0001103	Praq.g_01489	Prae.g_00907
OG0001104	Praq.g_01511	Prae.g_00928
OG0001105	Praq.g_01515	Prae.g_00932
OG0001106	Praq.g_01539	Prae.g_00955
OG0001107	Praq.g_01546	Prae.g_00962
OG0001108	Praq.g_01550	Prae.g_00966
OG0001109	Praq.g_01551	Prae.g_00967
OG0001110	Praq.g_01553	Prae.g_00969
OG0001111	Praq.g_01554	Prae.g_00970
OG0001112	Praq.g_01555	Prae.g_00971
OG0001113	Praq.g_01556	Prae.g_00972
OG0001114	Praq.g_01557	Prae.g_00973
OG0001115	Praq.g_01559	Prae.g_00975
OG0001116	Praq.g_01560	Prae.g_00976
OG0001117	Praq.g_01561	Prae.g_00977
OG0001118	Praq.g_01562	Prae.g_00978
OG0001119	Praq.g_01563	Prae.g_00979
OG0001120	Praq.g_01565	Prae.g_00981
OG0001121	Praq.g_01298	Prae.g_01128
OG0001122	Praq.g_01591	Prae.g_01012
OG0001123	Praq.g_01595	Prae.g_01016
OG0001124	Praq.g_01597	Prae.g_01018
OG0001125	Praq.g_01598	Prae.g_01019
OG0001126	Praq.g_01608	Prae.g_01029
OG0001127	Praq.g_01609	Prae.g_01030
OG0001128	Praq.g_01611	Prae.g_01032
OG0001129	Praq.g_01612	Prae.g_01033
OG0001130	Praq.g_01613	Prae.g_01034
OG0001131	Praq.g_01649	Prae.g_01072
OG0001132	Praq.g_01658	Prae.g_01081
OG0001133	Praq.g_01287	Prae.g_01115
OG0001134	Praq.g_01300	Prae.g_01130
OG0001135	Praq.g_01303	Prae.g_01133
OG0001136	Praq.g_01330	Prae.g_01160
OG0001137	Praq.g_01341	Prae.g_01171
OG0001138	Praq.g_01359	Prae.g_01189
OG0001139	Praq.g_01360	Prae.g_01190
OG0001140	Praq.g_01361	Prae.g_01191
OG0001141	Praq.g_01362	Prae.g_01192
OG0001142	Praq.g_01363	Prae.g_01193
OG0001143	Praq.g_01370	Prae.g_01200
OG0001144	Praq.g_01375	Prae.g_01205
OG0001145	Praq.g_00125	Prae.g_01320
OG0001146	Praq.g_00137	Prae.g_01333
OG0001147	Praq.g_00161	Prae.g_01354
OG0001148	Praq.g_00179	Prae.g_01370
OG0001149	Praq.g_00180	Prae.g_01371
OG0001150	Praq.g_00181	Prae.g_01372
OG0001151	Praq.g_00192	Prae.g_01383
OG0001152	Praq.g_00193	Prae.g_01384
OG0001153	Praq.g_00326	Prae.g_01491
