Orthogroup	Praq	Prau
OG0000557	Praq.g_01057	Prau.g_00585
OG0000558	Praq.g_01055	Prau.g_00587
OG0000559	Praq.g_01051	Prau.g_00591
OG0000560	Praq.g_01048	Prau.g_00594
OG0000561	Praq.g_01047	Prau.g_00595
OG0000562	Praq.g_01046	Prau.g_00596
OG0000563	Praq.g_01045	Prau.g_00597
OG0000564	Praq.g_01044	Prau.g_00598
OG0000565	Praq.g_01041	Prau.g_00601
OG0000566	Praq.g_01039	Prau.g_00603
OG0000567	Praq.g_01035	Prau.g_00607
OG0000568	Praq.g_01034	Prau.g_00608
OG0000569	Praq.g_01033	Prau.g_00609
OG0000570	Praq.g_01032	Prau.g_00610
OG0000571	Praq.g_01030	Prau.g_00612
OG0000572	Praq.g_01017	Prau.g_00625
OG0000573	Praq.g_01010	Prau.g_00630
OG0000574	Praq.g_01009	Prau.g_00631
OG0000575	Praq.g_01005	Prau.g_00635
OG0000576	Praq.g_01003	Prau.g_00637
OG0000577	Praq.g_01002	Prau.g_00638
OG0000578	Praq.g_01001	Prau.g_00639
OG0000579	Praq.g_01000	Prau.g_00640
OG0000580	Praq.g_00999	Prau.g_00641
OG0000581	Praq.g_00997	Prau.g_00643
OG0000582	Praq.g_00994	Prau.g_00646
OG0000583	Praq.g_00993	Prau.g_00647
OG0000584	Praq.g_00992	Prau.g_00648
OG0000585	Praq.g_00990	Prau.g_00650
OG0000586	Praq.g_00989	Prau.g_00651
OG0000587	Praq.g_00988	Prau.g_00652
OG0000588	Praq.g_00984	Prau.g_00656
OG0000589	Praq.g_00981	Prau.g_00661
OG0000590	Praq.g_00980	Prau.g_00662
OG0000591	Praq.g_00977	Prau.g_00665
OG0000592	Praq.g_00976	Prau.g_00666
OG0000593	Praq.g_00970	Prau.g_00672
OG0000594	Praq.g_00969	Prau.g_00673
OG0000595	Praq.g_00968	Prau.g_00674
OG0000596	Praq.g_00964	Prau.g_00678
OG0000597	Praq.g_00962	Prau.g_00680
OG0000598	Praq.g_00961	Prau.g_00681
OG0000599	Praq.g_00958	Prau.g_00684
OG0000600	Praq.g_00957	Prau.g_00685
OG0000601	Praq.g_00775	Prau.g_00686
OG0000602	Praq.g_00777	Prau.g_00688
OG0000603	Praq.g_00778	Prau.g_00689
OG0000604	Praq.g_00779	Prau.g_00690
OG0000605	Praq.g_00780	Prau.g_00691
OG0000606	Praq.g_00783	Prau.g_00694
OG0000607	Praq.g_00786	Prau.g_00697
OG0000608	Praq.g_00787	Prau.g_00698
OG0000609	Praq.g_00788	Prau.g_00699
OG0000610	Praq.g_00793	Prau.g_00704
OG0000611	Praq.g_00796	Prau.g_00707
OG0000612	Praq.g_00797	Prau.g_00708
OG0000613	Praq.g_00802	Prau.g_00713
OG0000614	Praq.g_00821	Prau.g_00732
OG0000615	Praq.g_00829	Prau.g_00740
OG0000616	Praq.g_00833	Prau.g_00744
OG0000617	Praq.g_00589	Prau.g_00761
OG0000618	Praq.g_00590	Prau.g_00762
OG0000619	Praq.g_00591	Prau.g_00763
OG0000620	Praq.g_00594	Prau.g_00766
OG0000621	Praq.g_00595	Prau.g_00767
OG0000622	Praq.g_00596	Prau.g_00768
OG0000623	Praq.g_00597	Prau.g_00769
OG0000624	Praq.g_00598	Prau.g_00770
OG0000625	Praq.g_00599	Prau.g_00771
OG0000626	Praq.g_00600	Prau.g_00772
OG0000627	Praq.g_00601	Prau.g_00773
OG0000628	Praq.g_00602	Prau.g_00774
OG0000629	Praq.g_00603	Prau.g_00775
OG0000630	Praq.g_00606	Prau.g_00778
OG0000631	Praq.g_00661	Prau.g_00845
OG0000632	Praq.g_00662	Prau.g_00846
OG0000633	Praq.g_00663	Prau.g_00847
OG0000634	Praq.g_00666	Prau.g_00850
OG0000635	Praq.g_00667	Prau.g_00851
OG0000636	Praq.g_00669	Prau.g_00853
OG0000637	Praq.g_00671	Prau.g_00855
OG0000638	Praq.g_00672	Prau.g_00856
OG0000639	Praq.g_00673	Prau.g_00857
OG0000640	Praq.g_00674	Prau.g_00858
OG0000641	Praq.g_00678	Prau.g_00862
OG0000642	Praq.g_01407	Prau.g_00863
OG0000643	Praq.g_01408	Prau.g_00864
OG0000644	Praq.g_01409	Prau.g_00865
OG0000645	Praq.g_01410	Prau.g_00866
OG0000646	Praq.g_01412	Prau.g_00868
OG0000647	Praq.g_01413	Prau.g_00869
OG0000648	Praq.g_01415	Prau.g_00871
OG0000649	Praq.g_01416	Prau.g_00872
OG0000650	Praq.g_01417	Prau.g_00873
OG0000651	Praq.g_01418	Prau.g_00874
OG0000652	Praq.g_01419	Prau.g_00875
OG0000653	Praq.g_01421	Prau.g_00877
OG0000654	Praq.g_01422	Prau.g_00878
OG0000655	Praq.g_01423	Prau.g_00879
OG0000656	Praq.g_01426	Prau.g_00882
OG0000657	Praq.g_01433	Prau.g_00889
OG0000658	Praq.g_01434	Prau.g_00890
OG0000659	Praq.g_01435	Prau.g_00891
OG0000660	Praq.g_01439	Prau.g_00895
OG0000661	Praq.g_01441	Prau.g_00897
OG0000662	Praq.g_01443	Prau.g_00899
OG0000663	Praq.g_01445	Prau.g_00902
OG0000664	Praq.g_01446	Prau.g_00903
OG0000665	Praq.g_01450	Prau.g_00907
OG0000666	Praq.g_01451	Prau.g_00908
OG0000667	Praq.g_01456	Prau.g_00912
OG0000668	Praq.g_01473	Prau.g_00942
OG0000669	Praq.g_01481	Prau.g_00949
OG0000670	Praq.g_01483	Prau.g_00951
OG0000671	Praq.g_01485	Prau.g_00953
OG0000672	Praq.g_01488	Prau.g_00955
OG0000673	Praq.g_01491	Prau.g_00957
OG0000674	Praq.g_01493	Prau.g_00959
OG0000675	Praq.g_01494	Prau.g_00960
OG0000676	Praq.g_01496	Prau.g_00962
OG0000677	Praq.g_01497	Prau.g_00963
OG0000678	Praq.g_01499	Prau.g_00965
OG0000679	Praq.g_01503	Prau.g_00969
OG0000680	Praq.g_01504	Prau.g_00970
OG0000681	Praq.g_01506	Prau.g_00973
OG0000682	Praq.g_01507	Prau.g_00974
OG0000683	Praq.g_01508	Prau.g_00975
OG0000684	Praq.g_01510	Prau.g_00977
OG0000685	Praq.g_01512	Prau.g_00979
OG0000686	Praq.g_01513	Prau.g_00980
OG0000687	Praq.g_01514	Prau.g_00981
OG0000688	Praq.g_01517	Prau.g_00984
OG0000689	Praq.g_01518	Prau.g_00985
OG0000690	Praq.g_01519	Prau.g_00986
OG0000691	Praq.g_01520	Prau.g_00987
OG0000692	Praq.g_01522	Prau.g_00989
OG0000693	Praq.g_01523	Prau.g_00990
OG0000694	Praq.g_01524	Prau.g_00991
OG0000695	Praq.g_01526	Prau.g_00993
OG0000696	Praq.g_01527	Prau.g_00994
OG0000697	Praq.g_01528	Prau.g_00995
OG0000698	Praq.g_01531	Prau.g_00998
OG0000699	Praq.g_01532	Prau.g_00999
OG0000700	Praq.g_01533	Prau.g_01000
OG0000701	Praq.g_01534	Prau.g_01001
OG0000702	Praq.g_01536	Prau.g_01003
OG0000703	Praq.g_01537	Prau.g_01004
OG0000704	Praq.g_01538	Prau.g_01005
OG0000705	Praq.g_01542	Prau.g_01009
OG0000706	Praq.g_01543	Prau.g_01010
OG0000707	Praq.g_01544	Prau.g_01011
OG0000708	Praq.g_01545	Prau.g_01012
OG0000709	Praq.g_01549	Prau.g_01016
OG0000710	Praq.g_01552	Prau.g_01019
OG0000711	Praq.g_01568	Prau.g_01036
OG0000712	Praq.g_01570	Prau.g_01038
OG0000713	Praq.g_01571	Prau.g_01039
OG0000714	Praq.g_01572	Prau.g_01040
OG0000715	Praq.g_01574	Prau.g_01042
OG0000716	Praq.g_01576	Prau.g_01044
OG0000717	Praq.g_01577	Prau.g_01045
OG0000718	Praq.g_01588	Prau.g_01058
OG0000719	Praq.g_01590	Prau.g_01060
OG0000720	Praq.g_01599	Prau.g_01069
OG0000721	Praq.g_01601	Prau.g_01071
OG0000722	Praq.g_01602	Prau.g_01072
OG0000723	Praq.g_01605	Prau.g_01075
OG0000724	Praq.g_01614	Prau.g_01084
OG0000725	Praq.g_01620	Prau.g_01090
OG0000726	Praq.g_01621	Prau.g_01091
OG0000727	Praq.g_01622	Prau.g_01092
OG0000728	Praq.g_01624	Prau.g_01094
OG0000729	Praq.g_01669	Prau.g_01138
OG0000730	Praq.g_01273	Prau.g_01142
OG0000731	Praq.g_01276	Prau.g_01146
OG0000732	Praq.g_01282	Prau.g_01155
OG0000733	Praq.g_01301	Prau.g_01175
OG0000734	Praq.g_01318	Prau.g_01192
OG0000735	Praq.g_01320	Prau.g_01194
OG0000736	Praq.g_01321	Prau.g_01195
OG0000737	Praq.g_01322	Prau.g_01196
OG0000738	Praq.g_01326	Prau.g_01200
OG0000739	Praq.g_01327	Prau.g_01201
OG0000740	Praq.g_01328	Prau.g_01202
OG0000741	Praq.g_01329	Prau.g_01203
OG0000742	Praq.g_01332	Prau.g_01205
OG0000743	Praq.g_01334	Prau.g_01207
OG0000744	Praq.g_01335	Prau.g_01208
OG0000745	Praq.g_01336	Prau.g_01209
OG0000746	Praq.g_01338	Prau.g_01211
OG0000747	Praq.g_01339	Prau.g_01212
OG0000748	Praq.g_01342	Prau.g_01215
OG0000749	Praq.g_01343	Prau.g_01216
OG0000750	Praq.g_01344	Prau.g_01217
OG0000751	Praq.g_01346	Prau.g_01219
OG0000752	Praq.g_01348	Prau.g_01221
OG0000753	Praq.g_01351	Prau.g_01224
OG0000754	Praq.g_01354	Prau.g_01227
OG0000755	Praq.g_01357	Prau.g_01230
OG0000756	Praq.g_01358	Prau.g_01231
OG0000757	Praq.g_01364	Prau.g_01237
OG0000758	Praq.g_01365	Prau.g_01238
OG0000759	Praq.g_01366	Prau.g_01239
OG0000760	Praq.g_01367	Prau.g_01240
OG0000761	Praq.g_01368	Prau.g_01241
OG0000762	Praq.g_01369	Prau.g_01242
OG0000763	Praq.g_01371	Prau.g_01244
OG0000764	Praq.g_01372	Prau.g_01245
OG0000765	Praq.g_01381	Prau.g_01254
OG0000766	Praq.g_01382	Prau.g_01255
OG0000767	Praq.g_01384	Prau.g_01257
OG0000768	Praq.g_01385	Prau.g_01258
OG0000769	Praq.g_01387	Prau.g_01260
OG0000770	Praq.g_01389	Prau.g_01262
OG0000771	Praq.g_00257	Prau.g_01271
OG0000772	Praq.g_00112	Prau.g_01346
OG0000773	Praq.g_00124	Prau.g_01361
OG0000774	Praq.g_00126	Prau.g_01363
OG0000775	Praq.g_00128	Prau.g_01366
OG0000776	Praq.g_00129	Prau.g_01367
OG0000777	Praq.g_00130	Prau.g_01368
OG0000778	Praq.g_00131	Prau.g_01369
OG0000779	Praq.g_00135	Prau.g_01373
OG0000780	Praq.g_00136	Prau.g_01374
OG0000781	Praq.g_00139	Prau.g_01377
OG0000782	Praq.g_00140	Prau.g_01378
OG0000783	Praq.g_00141	Prau.g_01379
OG0000784	Praq.g_00142	Prau.g_01380
OG0000785	Praq.g_00144	Prau.g_01382
OG0000786	Praq.g_00146	Prau.g_01384
OG0000787	Praq.g_00147	Prau.g_01385
OG0000788	Praq.g_00162	Prau.g_01396
OG0000789	Praq.g_00165	Prau.g_01399
OG0000790	Praq.g_00182	Prau.g_01414
OG0000791	Praq.g_00184	Prau.g_01416
OG0000792	Praq.g_00185	Prau.g_01417
OG0000793	Praq.g_00188	Prau.g_01420
OG0000794	Praq.g_00189	Prau.g_01421
OG0000795	Praq.g_00190	Prau.g_01422
OG0000796	Praq.g_00194	Prau.g_01426
OG0000797	Praq.g_00195	Prau.g_01427
OG0000799	Praq.g_00276	Prau.g_01510
OG0000800	Praq.g_00277	Prau.g_01511
OG0000801	Praq.g_00278	Prau.g_01512
OG0000802	Praq.g_00280	Prau.g_01514
OG0000803	Praq.g_00282	Prau.g_01516
OG0000804	Praq.g_00283	Prau.g_01517
OG0000805	Praq.g_00285	Prau.g_01519
OG0000806	Praq.g_00287	Prau.g_01521
OG0000807	Praq.g_00288	Prau.g_01522
OG0000808	Praq.g_00289	Prau.g_01523
OG0000809	Praq.g_00292	Prau.g_01526
OG0000810	Praq.g_00293	Prau.g_01527
OG0000811	Praq.g_00297	Prau.g_01534
OG0000812	Praq.g_00299	Prau.g_01536
OG0000813	Praq.g_00300	Prau.g_01537
OG0000814	Praq.g_00302	Prau.g_01539
OG0000815	Praq.g_00303	Prau.g_01540
OG0000816	Praq.g_00305	Prau.g_01542
OG0000817	Praq.g_00306	Prau.g_01543
OG0000818	Praq.g_00311	Prau.g_01548
OG0000819	Praq.g_00312	Prau.g_01549
OG0000820	Praq.g_00313	Prau.g_01550
OG0000821	Praq.g_00317	Prau.g_01554
OG0000822	Praq.g_00318	Prau.g_01555
OG0000823	Praq.g_00319	Prau.g_01556
OG0000824	Praq.g_00322	Prau.g_01559
OG0000825	Praq.g_00323	Prau.g_01560
OG0000826	Praq.g_00324	Prau.g_01561
OG0000827	Praq.g_00325	Prau.g_01562
OG0000828	Praq.g_00328	Prau.g_01565
OG0000829	Praq.g_00329	Prau.g_01566
OG0000830	Praq.g_00330	Prau.g_01567
OG0000831	Praq.g_00332	Prau.g_01569
OG0000832	Praq.g_00338	Prau.g_01575
OG0000833	Praq.g_00346	Prau.g_01583
OG0000834	Praq.g_00347	Prau.g_01584
OG0000835	Praq.g_00348	Prau.g_01585
OG0000836	Praq.g_00349	Prau.g_01586
OG0000837	Praq.g_00350	Prau.g_01587
OG0000838	Praq.g_00352	Prau.g_01589
OG0000839	Praq.g_00353	Prau.g_01590
OG0000840	Praq.g_00354	Prau.g_01591
OG0000841	Praq.g_00355	Prau.g_01592
OG0000842	Praq.g_00356	Prau.g_01593
OG0000843	Praq.g_00357	Prau.g_01594
OG0000844	Praq.g_00358	Prau.g_01595
OG0000845	Praq.g_00359	Prau.g_01596
OG0000846	Praq.g_00360	Prau.g_01597
OG0000847	Praq.g_00361	Prau.g_01598
OG0000848	Praq.g_00362	Prau.g_01599
OG0000849	Praq.g_00363	Prau.g_01600
OG0000850	Praq.g_00365	Prau.g_01602
OG0000851	Praq.g_00366	Prau.g_01603
OG0000852	Praq.g_00367	Prau.g_01604
OG0000853	Praq.g_00371	Prau.g_01608
OG0000854	Praq.g_00373	Prau.g_01610
OG0000855	Praq.g_00374	Prau.g_01611
OG0000856	Praq.g_00001	Prau.g_01626
OG0000857	Praq.g_00030	Prau.g_01652
OG0000858	Praq.g_01953	Prau.g_01726
OG0000859	Praq.g_01952	Prau.g_01727
OG0000860	Praq.g_00495	Prau.g_01734
OG0000861	Praq.g_00494	Prau.g_01735
OG0000862	Praq.g_00493	Prau.g_01736
OG0000863	Praq.g_00491	Prau.g_01738
OG0000864	Praq.g_00490	Prau.g_01739
OG0000865	Praq.g_00489	Prau.g_01740
OG0000866	Praq.g_00488	Prau.g_01741
OG0000867	Praq.g_00487	Prau.g_01742
OG0000868	Praq.g_00486	Prau.g_01743
OG0000869	Praq.g_00482	Prau.g_01747
OG0000870	Praq.g_00477	Prau.g_01752
OG0000871	Praq.g_00476	Prau.g_01753
OG0000872	Praq.g_00475	Prau.g_01754
OG0000873	Praq.g_00472	Prau.g_01757
OG0000874	Praq.g_00469	Prau.g_01760
OG0000875	Praq.g_00468	Prau.g_01761
OG0000876	Praq.g_00467	Prau.g_01762
OG0000877	Praq.g_00465	Prau.g_01764
OG0000878	Praq.g_00464	Prau.g_01765
OG0000879	Praq.g_00463	Prau.g_01766
OG0000880	Praq.g_00462	Prau.g_01767
OG0000881	Praq.g_00458	Prau.g_01771
OG0000882	Praq.g_00453	Prau.g_01776
OG0000883	Praq.g_00452	Prau.g_01777
OG0000884	Praq.g_00450	Prau.g_01779
OG0000885	Praq.g_00449	Prau.g_01780
OG0000886	Praq.g_00448	Prau.g_01781
OG0000887	Praq.g_00447	Prau.g_01782
OG0000888	Praq.g_00445	Prau.g_01784
OG0000889	Praq.g_00443	Prau.g_01786
OG0000890	Praq.g_00442	Prau.g_01787
OG0000891	Praq.g_00441	Prau.g_01788
OG0000892	Praq.g_00956	Prau.g_01790
OG0000893	Praq.g_00951	Prau.g_01794
OG0000894	Praq.g_00949	Prau.g_01796
OG0000895	Praq.g_00946	Prau.g_01799
OG0000896	Praq.g_00945	Prau.g_01800
OG0000897	Praq.g_00943	Prau.g_01802
OG0000898	Praq.g_00942	Prau.g_01803
OG0000899	Praq.g_00941	Prau.g_01804
OG0000900	Praq.g_00940	Prau.g_01805
OG0000901	Praq.g_00937	Prau.g_01808
OG0000902	Praq.g_00935	Prau.g_01810
OG0000903	Praq.g_00932	Prau.g_01813
OG0000904	Praq.g_00930	Prau.g_01815
OG0000905	Praq.g_00925	Prau.g_01820
OG0000906	Praq.g_00924	Prau.g_01821
OG0000907	Praq.g_00921	Prau.g_01827
OG0000908	Praq.g_00918	Prau.g_01830
OG0000909	Praq.g_00917	Prau.g_01831
OG0000910	Praq.g_00916	Prau.g_01832
OG0000911	Praq.g_00914	Prau.g_01834
OG0000912	Praq.g_00913	Prau.g_01835
OG0000913	Praq.g_00912	Prau.g_01836
OG0000914	Praq.g_00911	Prau.g_01837
OG0000915	Praq.g_00910	Prau.g_01838
OG0000916	Praq.g_00909	Prau.g_01839
OG0000917	Praq.g_00908	Prau.g_01840
OG0000918	Praq.g_00907	Prau.g_01841
OG0000919	Praq.g_00906	Prau.g_01842
OG0000920	Praq.g_00905	Prau.g_01843
OG0000921	Praq.g_00904	Prau.g_01844
OG0000922	Praq.g_00903	Prau.g_01845
OG0000923	Praq.g_00899	Prau.g_01849
OG0000924	Praq.g_00898	Prau.g_01850
OG0000925	Praq.g_00897	Prau.g_01851
OG0000926	Praq.g_00896	Prau.g_01852
OG0000927	Praq.g_00894	Prau.g_01854
OG0000928	Praq.g_00893	Prau.g_01855
OG0000929	Praq.g_00892	Prau.g_01856
OG0000930	Praq.g_00891	Prau.g_01857
OG0000931	Praq.g_00890	Prau.g_01858
OG0000932	Praq.g_00889	Prau.g_01859
OG0000933	Praq.g_00885	Prau.g_01863
OG0000934	Praq.g_00883	Prau.g_01865
OG0000935	Praq.g_00882	Prau.g_01866
OG0000936	Praq.g_00881	Prau.g_01867
OG0000937	Praq.g_00880	Prau.g_01868
OG0000938	Praq.g_00878	Prau.g_01870
OG0000939	Praq.g_00877	Prau.g_01871
OG0000940	Praq.g_00871	Prau.g_01878
OG0000941	Praq.g_00869	Prau.g_01880
OG0000942	Praq.g_00867	Prau.g_01882
OG0000943	Praq.g_00866	Prau.g_01883
OG0000944	Praq.g_00865	Prau.g_01884
OG0000945	Praq.g_00864	Prau.g_01885
OG0000946	Praq.g_00727	Prau.g_01889
OG0000947	Praq.g_00729	Prau.g_01891
OG0000948	Praq.g_00730	Prau.g_01892
OG0000949	Praq.g_00733	Prau.g_01895
OG0000950	Praq.g_00738	Prau.g_01900
OG0000951	Praq.g_00742	Prau.g_01904
OG0000952	Praq.g_00746	Prau.g_01908
OG0000953	Praq.g_00749	Prau.g_01911
OG0000954	Praq.g_00753	Prau.g_01915
OG0000955	Praq.g_00754	Prau.g_01916
OG0000956	Praq.g_00756	Prau.g_01918
OG0000957	Praq.g_00761	Prau.g_01923
OG0000958	Praq.g_00762	Prau.g_01924
OG0000959	Praq.g_00766	Prau.g_01928
OG0000960	Praq.g_00767	Prau.g_01929
OG0000961	Praq.g_00769	Prau.g_01931
OG0000962	Praq.g_00771	Prau.g_01933
OG0000963	Praq.g_00774	Prau.g_01937
OG0000964	Praq.g_00679	Prau.g_01938
OG0000965	Praq.g_00680	Prau.g_01939
OG0000966	Praq.g_00687	Prau.g_01946
OG0000967	Praq.g_00691	Prau.g_01951
OG0000968	Praq.g_00693	Prau.g_01953
OG0000969	Praq.g_00694	Prau.g_01954
OG0000970	Praq.g_00695	Prau.g_01955
OG0000971	Praq.g_00696	Prau.g_01956
OG0000972	Praq.g_00697	Prau.g_01957
OG0000973	Praq.g_00698	Prau.g_01958
OG0000974	Praq.g_00699	Prau.g_01959
OG0000975	Praq.g_00700	Prau.g_01960
OG0000976	Praq.g_00701	Prau.g_01961
OG0000977	Praq.g_00702	Prau.g_01962
OG0000978	Praq.g_00703	Prau.g_01963
OG0000979	Praq.g_00706	Prau.g_01966
OG0000980	Praq.g_00708	Prau.g_01968
OG0000981	Praq.g_00710	Prau.g_01970
OG0000982	Praq.g_00712	Prau.g_01972
OG0000983	Praq.g_00713	Prau.g_01973
OG0000984	Praq.g_00714	Prau.g_01974
OG0000985	Praq.g_00717	Prau.g_01977
OG0000986	Praq.g_00719	Prau.g_01979
OG0000987	Praq.g_00720	Prau.g_01980
OG0000988	Praq.g_00723	Prau.g_01983
OG0000989	Praq.g_00391	Prau.g_01986
OG0000990	Praq.g_00394	Prau.g_01989
OG0000991	Praq.g_00395	Prau.g_01990
OG0000992	Praq.g_00397	Prau.g_01992
OG0000993	Praq.g_00398	Prau.g_01993
OG0000994	Praq.g_00399	Prau.g_01994
OG0000995	Praq.g_00403	Prau.g_01998
OG0000996	Praq.g_00404	Prau.g_01999
OG0000997	Praq.g_00405	Prau.g_02000
OG0000998	Praq.g_00407	Prau.g_02002
OG0000999	Praq.g_00408	Prau.g_02003
OG0001000	Praq.g_00411	Prau.g_02006
OG0001001	Praq.g_00413	Prau.g_02008
OG0001002	Praq.g_00417	Prau.g_02012
OG0001003	Praq.g_00418	Prau.g_02014
OG0001004	Praq.g_00419	Prau.g_02015
OG0001005	Praq.g_00420	Prau.g_02016
OG0001006	Praq.g_00424	Prau.g_02020
OG0001007	Praq.g_00426	Prau.g_02022
OG0001008	Praq.g_01120	Prau.g_00478
OG0001009	Praq.g_01230	Prau.g_00027
OG0001010	Praq.g_01231	Prau.g_00028
OG0001011	Praq.g_01232	Prau.g_00029
OG0001012	Praq.g_01258	Prau.g_00050
OG0001013	Praq.g_01264	Prau.g_00056
OG0001014	Praq.g_01267	Prau.g_00059
OG0001015	Praq.g_01268	Prau.g_00060
OG0001016	Praq.g_01930	Prau.g_00074
OG0001017	Praq.g_01926	Prau.g_00078
OG0001018	Praq.g_01923	Prau.g_00081
OG0001019	Praq.g_01914	Prau.g_00090
OG0001020	Praq.g_01913	Prau.g_00091
OG0001021	Praq.g_01912	Prau.g_00092
OG0001022	Praq.g_01909	Prau.g_00095
OG0001023	Praq.g_01908	Prau.g_00096
OG0001024	Praq.g_01905	Prau.g_00099
OG0001025	Praq.g_01899	Prau.g_00105
OG0001026	Praq.g_01892	Prau.g_00112
OG0001027	Praq.g_01891	Prau.g_00113
OG0001028	Praq.g_01889	Prau.g_00115
OG0001029	Praq.g_01888	Prau.g_00116
OG0001030	Praq.g_01873	Prau.g_00131
OG0001031	Praq.g_01816	Prau.g_00187
OG0001032	Praq.g_01815	Prau.g_00188
OG0001033	Praq.g_01794	Prau.g_00209
OG0001034	Praq.g_01766	Prau.g_00237
OG0001035	Praq.g_01749	Prau.g_00256
OG0001036	Praq.g_01744	Prau.g_00261
OG0001037	Praq.g_01743	Prau.g_00262
OG0001038	Praq.g_01725	Prau.g_00280
OG0001039	Praq.g_01722	Prau.g_00283
OG0001040	Praq.g_01719	Prau.g_00285
OG0001041	Praq.g_01715	Prau.g_00289
OG0001042	Praq.g_01698	Prau.g_00306
OG0001043	Praq.g_01697	Prau.g_00307
OG0001044	Praq.g_01212	Prau.g_00335
OG0001045	Praq.g_01203	Prau.g_00344
OG0001046	Praq.g_01164	Prau.g_00382
OG0001047	Praq.g_01118	Prau.g_00480
OG0001048	Praq.g_01117	Prau.g_00481
OG0001049	Praq.g_01115	Prau.g_00483
OG0001050	Praq.g_01114	Prau.g_00484
OG0001051	Praq.g_01113	Prau.g_00485
OG0001052	Praq.g_00522	Prau.g_00512
OG0001053	Praq.g_00534	Prau.g_00524
OG0001054	Praq.g_01104	Prau.g_00539
OG0001055	Praq.g_01085	Prau.g_00558
OG0001056	Praq.g_01066	Prau.g_00576
OG0001057	Praq.g_01061	Prau.g_00581
OG0001058	Praq.g_01053	Prau.g_00589
OG0001059	Praq.g_01049	Prau.g_00593
OG0001060	Praq.g_01042	Prau.g_00600
OG0001061	Praq.g_01029	Prau.g_00613
OG0001062	Praq.g_01027	Prau.g_00615
OG0001063	Praq.g_01025	Prau.g_00617
OG0001064	Praq.g_01024	Prau.g_00618
OG0001065	Praq.g_01023	Prau.g_00619
OG0001066	Praq.g_01022	Prau.g_00620
OG0001067	Praq.g_01021	Prau.g_00621
OG0001068	Praq.g_01020	Prau.g_00622
OG0001069	Praq.g_01019	Prau.g_00623
OG0001070	Praq.g_01016	Prau.g_00626
OG0001071	Praq.g_01015	Prau.g_00627
OG0001072	Praq.g_01013	Prau.g_00628
OG0001073	Praq.g_00998	Prau.g_00642
OG0001074	Praq.g_00987	Prau.g_00653
OG0001075	Praq.g_00986	Prau.g_00654
OG0001076	Praq.g_00978	Prau.g_00664
OG0001077	Praq.g_00974	Prau.g_00668
OG0001078	Praq.g_00966	Prau.g_00676
OG0001079	Praq.g_00776	Prau.g_00687
OG0001080	Praq.g_00782	Prau.g_00693
OG0001081	Praq.g_00784	Prau.g_00695
OG0001082	Praq.g_00785	Prau.g_00696
OG0001083	Praq.g_00790	Prau.g_00701
OG0001084	Praq.g_00791	Prau.g_00702
OG0001085	Praq.g_00799	Prau.g_00710
OG0001086	Praq.g_00800	Prau.g_00711
OG0001087	Praq.g_00817	Prau.g_00728
OG0001088	Praq.g_00818	Prau.g_00729
OG0001089	Praq.g_00826	Prau.g_00737
OG0001090	Praq.g_00584	Prau.g_00756
OG0001091	Praq.g_00586	Prau.g_00758
OG0001092	Praq.g_00587	Prau.g_00759
OG0001093	Praq.g_00592	Prau.g_00764
OG0001094	Praq.g_00664	Prau.g_00848
OG0001095	Praq.g_01411	Prau.g_00867
OG0001096	Praq.g_01424	Prau.g_00880
OG0001097	Praq.g_01442	Prau.g_00898
OG0001098	Praq.g_01458	Prau.g_00914
OG0001099	Praq.g_01478	Prau.g_00946
OG0001100	Praq.g_01482	Prau.g_00950
OG0001101	Praq.g_01484	Prau.g_00952
OG0001102	Praq.g_01487	Prau.g_00954
OG0001104	Praq.g_01511	Prau.g_00978
OG0001105	Praq.g_01515	Prau.g_00982
OG0001106	Praq.g_01539	Prau.g_01006
OG0001107	Praq.g_01546	Prau.g_01013
OG0001108	Praq.g_01550	Prau.g_01017
OG0001109	Praq.g_01551	Prau.g_01018
OG0001110	Praq.g_01553	Prau.g_01020
OG0001111	Praq.g_01554	Prau.g_01021
OG0001112	Praq.g_01555	Prau.g_01022
OG0001113	Praq.g_01556	Prau.g_01023
OG0001114	Praq.g_01557	Prau.g_01024
OG0001115	Praq.g_01559	Prau.g_01026
OG0001116	Praq.g_01560	Prau.g_01027
OG0001117	Praq.g_01561	Prau.g_01028
OG0001118	Praq.g_01562	Prau.g_01029
OG0001119	Praq.g_01563	Prau.g_01030
OG0001120	Praq.g_01565	Prau.g_01032
OG0001121	Praq.g_01298	Prau.g_01172
OG0001122	Praq.g_01591	Prau.g_01061
OG0001123	Praq.g_01595	Prau.g_01065
OG0001124	Praq.g_01597	Prau.g_01067
OG0001125	Praq.g_01598	Prau.g_01068
OG0001126	Praq.g_01608	Prau.g_01078
OG0001127	Praq.g_01609	Prau.g_01079
OG0001128	Praq.g_01611	Prau.g_01081
OG0001129	Praq.g_01612	Prau.g_01082
OG0001130	Praq.g_01613	Prau.g_01083
OG0001131	Praq.g_01649	Prau.g_01118
OG0001132	Praq.g_01658	Prau.g_01127
OG0001133	Praq.g_01287	Prau.g_01160
OG0001134	Praq.g_01300	Prau.g_01174
OG0001135	Praq.g_01303	Prau.g_01177
OG0001136	Praq.g_01330	Prau.g_01204
OG0001137	Praq.g_01341	Prau.g_01214
OG0001138	Praq.g_01359	Prau.g_01232
OG0001139	Praq.g_01360	Prau.g_01233
OG0001140	Praq.g_01361	Prau.g_01234
