Orthogroup	Syal	Syas
OG0000594	Syal.g_02639	Syas.g_00749
OG0000595	Syal.g_02638	Syas.g_00748
OG0000596	Syal.g_02633	Syas.g_00743
OG0000597	Syal.g_02630	Syas.g_00740
OG0000598	Syal.g_02629	Syas.g_00739
OG0000599	Syal.g_02622	Syas.g_00732
OG0000600	Syal.g_02621	Syas.g_00731
OG0000601	Syal.g_02620	Syas.g_00730
OG0000602	Syal.g_02615	Syas.g_00725
OG0000603	Syal.g_02614	Syas.g_00724
OG0000604	Syal.g_02612	Syas.g_00721
OG0000605	Syal.g_02516	Syas.g_00719
OG0000606	Syal.g_02174	Syas.g_00716
OG0000607	Syal.g_02177	Syas.g_00713
OG0000608	Syal.g_02178	Syas.g_00712
OG0000609	Syal.g_02180	Syas.g_00710
OG0000610	Syal.g_02198	Syas.g_00702
OG0000611	Syal.g_02201	Syas.g_00699
OG0000612	Syal.g_02202	Syas.g_00698
OG0000613	Syal.g_01325	Syas.g_01825
OG0000614	Syal.g_01794	Syas.g_01044
OG0000615	Syal.g_02256	Syas.g_00650
OG0000616	Syal.g_00079	Syas.g_02011
OG0000617	Syal.g_01866	Syas.g_00180
OG0000618	Syal.g_01867	Syas.g_00181
OG0000619	Syal.g_02417	Syas.g_00182
OG0000620	Syal.g_02422	Syas.g_00188
OG0000621	Syal.g_02423	Syas.g_00189
OG0000622	Syal.g_02424	Syas.g_00190
OG0000623	Syal.g_02425	Syas.g_00191
OG0000624	Syal.g_02427	Syas.g_00192
OG0000625	Syal.g_02428	Syas.g_00193
OG0000626	Syal.g_02429	Syas.g_00194
OG0000627	Syal.g_02048	Syas.g_00372
OG0000628	Syal.g_02047	Syas.g_00373
OG0000629	Syal.g_02044	Syas.g_00376
OG0000630	Syal.g_02040	Syas.g_00397
OG0000631	Syal.g_02031	Syas.g_00405
OG0000632	Syal.g_02030	Syas.g_00406
OG0000633	Syal.g_02029	Syas.g_00407
OG0000634	Syal.g_02410	Syas.g_00600
OG0000635	Syal.g_02411	Syas.g_00599
OG0000636	Syal.g_02413	Syas.g_00597
OG0000637	Syal.g_02415	Syas.g_00595
OG0000638	Syal.g_02416	Syas.g_00594
OG0000639	Syal.g_01868	Syas.g_00593
OG0000640	Syal.g_01869	Syas.g_00592
OG0000641	Syal.g_01873	Syas.g_00587
OG0000642	Syal.g_01874	Syas.g_00586
OG0000643	Syal.g_01875	Syas.g_00585
OG0000644	Syal.g_01876	Syas.g_00584
OG0000645	Syal.g_01878	Syas.g_00583
OG0000646	Syal.g_01881	Syas.g_00580
OG0000647	Syal.g_01883	Syas.g_00578
OG0000648	Syal.g_02438	Syas.g_00576
OG0000649	Syal.g_02439	Syas.g_00575
OG0000650	Syal.g_02440	Syas.g_00574
OG0000651	Syal.g_02441	Syas.g_00573
OG0000652	Syal.g_02442	Syas.g_00572
OG0000653	Syal.g_02444	Syas.g_00570
OG0000654	Syal.g_02445	Syas.g_00569
OG0000655	Syal.g_02446	Syas.g_00568
OG0000656	Syal.g_02449	Syas.g_00565
OG0000657	Syal.g_02460	Syas.g_00232
OG0000658	Syal.g_02465	Syas.g_00235
OG0000659	Syal.g_02466	Syas.g_00236
OG0000660	Syal.g_02470	Syas.g_00240
OG0000661	Syal.g_02472	Syas.g_00242
OG0000662	Syal.g_02474	Syas.g_00281
OG0000663	Syal.g_02477	Syas.g_00284
OG0000664	Syal.g_02478	Syas.g_00287
OG0000665	Syal.g_02593	Syas.g_00385
OG0000666	Syal.g_02605	Syas.g_01362
OG0000667	Syal.g_02192	Syas.g_00088
OG0000668	Syal.g_01920	Syas.g_00221
OG0000669	Syal.g_02295	Syas.g_00684
OG0000670	Syal.g_02956	Syas.g_00681
OG0000671	Syal.g_02291	Syas.g_00679
OG0000672	Syal.g_02288	Syas.g_00676
OG0000673	Syal.g_02285	Syas.g_00673
OG0000674	Syal.g_02283	Syas.g_00671
OG0000675	Syal.g_02282	Syas.g_00670
OG0000676	Syal.g_02272	Syas.g_00668
OG0000677	Syal.g_02271	Syas.g_00667
OG0000678	Syal.g_02264	Syas.g_00660
OG0000679	Syal.g_02252	Syas.g_00629
OG0000680	Syal.g_02251	Syas.g_00628
OG0000681	Syal.g_02248	Syas.g_00625
OG0000682	Syal.g_02247	Syas.g_00624
OG0000683	Syal.g_02246	Syas.g_00623
OG0000684	Syal.g_02242	Syas.g_00621
OG0000685	Syal.g_02240	Syas.g_00187
OG0000686	Syal.g_02239	Syas.g_00619
OG0000687	Syal.g_02237	Syas.g_00618
OG0000688	Syal.g_02225	Syas.g_00612
OG0000689	Syal.g_02223	Syas.g_00610
OG0000690	Syal.g_02222	Syas.g_00609
OG0000691	Syal.g_02221	Syas.g_00608
OG0000692	Syal.g_02220	Syas.g_00606
OG0000693	Syal.g_02218	Syas.g_00604
OG0000694	Syal.g_02217	Syas.g_00603
OG0000695	Syal.g_02027	Syas.g_00410
OG0000696	Syal.g_02026	Syas.g_00411
OG0000697	Syal.g_02025	Syas.g_00413
OG0000698	Syal.g_02022	Syas.g_00417
OG0000699	Syal.g_02021	Syas.g_00419
OG0000700	Syal.g_02020	Syas.g_00420
OG0000701	Syal.g_02019	Syas.g_00421
OG0000702	Syal.g_02011	Syas.g_00437
OG0000703	Syal.g_02010	Syas.g_00438
OG0000704	Syal.g_02008	Syas.g_00446
OG0000705	Syal.g_01999	Syas.g_00453
OG0000706	Syal.g_01998	Syas.g_00454
OG0000707	Syal.g_01997	Syas.g_00455
OG0000708	Syal.g_01994	Syas.g_00458
OG0000709	Syal.g_01986	Syas.g_00466
OG0000710	Syal.g_01982	Syas.g_00497
OG0000711	Syal.g_01954	Syas.g_00546
OG0000712	Syal.g_01952	Syas.g_00548
OG0000713	Syal.g_01951	Syas.g_00549
OG0000714	Syal.g_01948	Syas.g_00551
OG0000715	Syal.g_01934	Syas.g_00553
OG0000716	Syal.g_01930	Syas.g_00556
OG0000717	Syal.g_01929	Syas.g_00557
OG0000718	Syal.g_01925	Syas.g_00561
OG0000719	Syal.g_01922	Syas.g_00223
OG0000720	Syal.g_01908	Syas.g_00209
OG0000721	Syal.g_01906	Syas.g_00207
OG0000722	Syal.g_01905	Syas.g_00206
OG0000723	Syal.g_02433	Syas.g_00196
OG0000724	Syal.g_01829	Syas.g_00999
OG0000725	Syal.g_01820	Syas.g_01024
OG0000726	Syal.g_01819	Syas.g_01025
OG0000727	Syal.g_01818	Syas.g_01026
OG0000728	Syal.g_01816	Syas.g_01028
OG0000729	Syal.g_01510	Syas.g_02145
OG0000730	Syal.g_00345	Syas.g_01544
OG0000731	Syal.g_00356	Syas.g_01532
OG0000732	Syal.g_00149	Syas.g_02086
OG0000733	Syal.g_01105	Syas.g_00096
OG0000734	Syal.g_00828	Syas.g_02414
OG0000735	Syal.g_01627	Syas.g_01201
OG0000736	Syal.g_01628	Syas.g_01200
OG0000737	Syal.g_01629	Syas.g_01199
OG0000738	Syal.g_01634	Syas.g_01193
OG0000739	Syal.g_01645	Syas.g_01192
OG0000740	Syal.g_01646	Syas.g_01191
OG0000741	Syal.g_01649	Syas.g_01188
OG0000742	Syal.g_01652	Syas.g_01185
OG0000743	Syal.g_01654	Syas.g_01182
OG0000744	Syal.g_01655	Syas.g_01181
OG0000745	Syal.g_01657	Syas.g_01178
OG0000746	Syal.g_01659	Syas.g_01176
OG0000747	Syal.g_01660	Syas.g_01174
OG0000748	Syal.g_01674	Syas.g_01146
OG0000749	Syal.g_01675	Syas.g_01144
OG0000750	Syal.g_01676	Syas.g_01143
OG0000751	Syal.g_01688	Syas.g_01138
OG0000752	Syal.g_01690	Syas.g_01136
OG0000753	Syal.g_01693	Syas.g_01133
OG0000754	Syal.g_01698	Syas.g_01128
OG0000755	Syal.g_01707	Syas.g_01117
OG0000756	Syal.g_01708	Syas.g_01116
OG0000757	Syal.g_01715	Syas.g_01108
OG0000758	Syal.g_01716	Syas.g_01107
OG0000759	Syal.g_01717	Syas.g_01106
OG0000760	Syal.g_01718	Syas.g_01105
OG0000761	Syal.g_01719	Syas.g_01104
OG0000762	Syal.g_01721	Syas.g_01102
OG0000763	Syal.g_01723	Syas.g_01091
OG0000764	Syal.g_01724	Syas.g_01090
OG0000765	Syal.g_01768	Syas.g_01076
OG0000766	Syal.g_01767	Syas.g_01075
OG0000767	Syal.g_01765	Syas.g_01073
OG0000768	Syal.g_01764	Syas.g_01072
OG0000769	Syal.g_01762	Syas.g_01070
OG0000770	Syal.g_01758	Syas.g_01067
OG0000771	Syal.g_01835	Syas.g_00993
OG0000772	Syal.g_01641	Syas.g_01461
OG0000773	Syal.g_01618	Syas.g_00002
OG0000774	Syal.g_01610	Syas.g_02862
OG0000775	Syal.g_01608	Syas.g_02860
OG0000776	Syal.g_01607	Syas.g_02859
OG0000777	Syal.g_01606	Syas.g_02858
OG0000778	Syal.g_01605	Syas.g_02857
OG0000779	Syal.g_01599	Syas.g_02852
OG0000780	Syal.g_01594	Syas.g_02847
OG0000781	Syal.g_01590	Syas.g_02842
OG0000782	Syal.g_01589	Syas.g_02841
OG0000783	Syal.g_01588	Syas.g_02840
OG0000784	Syal.g_01587	Syas.g_02839
OG0000785	Syal.g_01585	Syas.g_02837
OG0000786	Syal.g_01579	Syas.g_02833
OG0000787	Syal.g_01578	Syas.g_02832
OG0000788	Syal.g_02619	Syas.g_00782
OG0000789	Syal.g_02598	Syas.g_01507
OG0000790	Syal.g_02883	Syas.g_01266
OG0000791	Syal.g_02882	Syas.g_01268
OG0000792	Syal.g_02881	Syas.g_01269
OG0000793	Syal.g_02876	Syas.g_01359
OG0000794	Syal.g_02875	Syas.g_01361
OG0000795	Syal.g_02874	Syas.g_01363
OG0000796	Syal.g_02870	Syas.g_01368
OG0000797	Syal.g_02869	Syas.g_01369
OG0000798	Syal.g_01260	Syas.g_01750
OG0000798	Syal.g_01372	Syas.g_02134
OG0000799	Syal.g_01547	Syas.g_02789
OG0000800	Syal.g_01542	Syas.g_02790
OG0000801	Syal.g_01541	Syas.g_02791
OG0000802	Syal.g_01536	Syas.g_02797
OG0000803	Syal.g_00040	Syas.g_02800
OG0000804	Syal.g_00036	Syas.g_02803
OG0000805	Syal.g_00030	Syas.g_02805
OG0000806	Syal.g_00028	Syas.g_02807
OG0000807	Syal.g_00026	Syas.g_02808
OG0000808	Syal.g_00025	Syas.g_02809
OG0000809	Syal.g_00022	Syas.g_02811
OG0000810	Syal.g_00021	Syas.g_02813
OG0000811	Syal.g_00380	Syas.g_02822
OG0000812	Syal.g_00382	Syas.g_02824
OG0000813	Syal.g_00383	Syas.g_02825
OG0000814	Syal.g_00385	Syas.g_02827
OG0000815	Syal.g_00391	Syas.g_02829
OG0000816	Syal.g_00393	Syas.g_02831
OG0000817	Syal.g_00394	Syas.g_02753
OG0000818	Syal.g_00401	Syas.g_01282
OG0000819	Syal.g_00402	Syas.g_01283
OG0000820	Syal.g_00403	Syas.g_01284
OG0000821	Syal.g_00409	Syas.g_01289
OG0000822	Syal.g_00411	Syas.g_01291
OG0000823	Syal.g_00412	Syas.g_01292
OG0000824	Syal.g_00417	Syas.g_01297
OG0000825	Syal.g_00418	Syas.g_01298
OG0000826	Syal.g_00419	Syas.g_01299
OG0000827	Syal.g_00420	Syas.g_01300
OG0000828	Syal.g_00423	Syas.g_01303
OG0000829	Syal.g_00424	Syas.g_01304
OG0000830	Syal.g_00425	Syas.g_01305
OG0000831	Syal.g_00427	Syas.g_01308
OG0000832	Syal.g_02967	Syas.g_01476
OG0000833	Syal.g_02976	Syas.g_02738
OG0000834	Syal.g_02979	Syas.g_02737
OG0000835	Syal.g_02980	Syas.g_02736
OG0000836	Syal.g_02983	Syas.g_02732
OG0000837	Syal.g_02984	Syas.g_02731
OG0000838	Syal.g_02988	Syas.g_02727
OG0000839	Syal.g_02989	Syas.g_02726
OG0000840	Syal.g_02990	Syas.g_02725
OG0000841	Syal.g_02991	Syas.g_02724
OG0000842	Syal.g_02992	Syas.g_02723
OG0000843	Syal.g_02993	Syas.g_02722
OG0000844	Syal.g_02995	Syas.g_02720
OG0000845	Syal.g_02996	Syas.g_02719
OG0000846	Syal.g_02997	Syas.g_02718
OG0000847	Syal.g_02998	Syas.g_02717
OG0000848	Syal.g_03000	Syas.g_02715
OG0000849	Syal.g_03001	Syas.g_02714
OG0000850	Syal.g_03008	Syas.g_02711
OG0000851	Syal.g_00561	Syas.g_02708
OG0000852	Syal.g_00562	Syas.g_02707
OG0000853	Syal.g_00566	Syas.g_02703
OG0000854	Syal.g_00568	Syas.g_02701
OG0000855	Syal.g_00569	Syas.g_02700
OG0000856	Syal.g_02704	Syas.g_00103
OG0000857	Syal.g_01882	Syas.g_00579
OG0000858	Syal.g_00576	Syas.g_02693
OG0000859	Syal.g_00577	Syas.g_02692
OG0000860	Syal.g_00589	Syas.g_02679
OG0000861	Syal.g_00590	Syas.g_02678
OG0000862	Syal.g_00591	Syas.g_02677
OG0000863	Syal.g_00594	Syas.g_02675
OG0000864	Syal.g_00595	Syas.g_02674
OG0000865	Syal.g_00596	Syas.g_02673
OG0000866	Syal.g_00597	Syas.g_02672
OG0000867	Syal.g_00598	Syas.g_02671
OG0000868	Syal.g_00604	Syas.g_02667
OG0000869	Syal.g_00609	Syas.g_02662
OG0000870	Syal.g_00614	Syas.g_02657
OG0000871	Syal.g_00615	Syas.g_02656
OG0000872	Syal.g_00621	Syas.g_02650
OG0000873	Syal.g_00624	Syas.g_02647
OG0000874	Syal.g_00627	Syas.g_02645
OG0000875	Syal.g_00629	Syas.g_02644
OG0000876	Syal.g_00631	Syas.g_00280
OG0000877	Syal.g_00633	Syas.g_02603
OG0000878	Syal.g_00634	Syas.g_02602
OG0000879	Syal.g_00635	Syas.g_02601
OG0000880	Syal.g_00636	Syas.g_02600
OG0000881	Syal.g_00641	Syas.g_02596
OG0000882	Syal.g_00646	Syas.g_02591
OG0000883	Syal.g_00648	Syas.g_02586
OG0000884	Syal.g_00650	Syas.g_02584
OG0000885	Syal.g_00651	Syas.g_02583
OG0000886	Syal.g_00652	Syas.g_02582
OG0000887	Syal.g_00653	Syas.g_02581
OG0000888	Syal.g_00655	Syas.g_02579
OG0000889	Syal.g_00657	Syas.g_02577
OG0000890	Syal.g_00663	Syas.g_02574
OG0000891	Syal.g_00664	Syas.g_02573
OG0000892	Syal.g_00668	Syas.g_02571
OG0000893	Syal.g_00193	Syas.g_01677
OG0000894	Syal.g_00196	Syas.g_01667
OG0000895	Syal.g_00200	Syas.g_01663
OG0000896	Syal.g_00201	Syas.g_01662
OG0000897	Syal.g_00203	Syas.g_01660
OG0000898	Syal.g_00204	Syas.g_01659
OG0000899	Syal.g_00205	Syas.g_01658
OG0000900	Syal.g_00206	Syas.g_01657
OG0000901	Syal.g_00211	Syas.g_01652
OG0000902	Syal.g_00213	Syas.g_01651
OG0000903	Syal.g_00227	Syas.g_01637
OG0000904	Syal.g_00222	Syas.g_01642
OG0000905	Syal.g_00217	Syas.g_01647
OG0000906	Syal.g_00215	Syas.g_01649
OG0000907	Syal.g_00229	Syas.g_01635
OG0000908	Syal.g_00232	Syas.g_01632
OG0000909	Syal.g_00233	Syas.g_01631
OG0000910	Syal.g_00234	Syas.g_01630
OG0000911	Syal.g_00237	Syas.g_01628
OG0000912	Syal.g_00238	Syas.g_01627
OG0000913	Syal.g_00239	Syas.g_01626
OG0000914	Syal.g_00240	Syas.g_01625
OG0000915	Syal.g_00241	Syas.g_01623
OG0000916	Syal.g_00242	Syas.g_01622
OG0000917	Syal.g_00243	Syas.g_01621
OG0000918	Syal.g_00244	Syas.g_01620
OG0000919	Syal.g_00245	Syas.g_01619
OG0000920	Syal.g_00246	Syas.g_01618
OG0000921	Syal.g_00247	Syas.g_01617
OG0000922	Syal.g_00248	Syas.g_01616
OG0000923	Syal.g_00252	Syas.g_01612
OG0000924	Syal.g_00253	Syas.g_01611
OG0000925	Syal.g_00254	Syas.g_01610
OG0000926	Syal.g_00255	Syas.g_01609
OG0000927	Syal.g_00257	Syas.g_01607
OG0000928	Syal.g_00258	Syas.g_01606
OG0000929	Syal.g_00259	Syas.g_01605
OG0000930	Syal.g_00260	Syas.g_01604
OG0000931	Syal.g_00261	Syas.g_01603
OG0000932	Syal.g_00262	Syas.g_01602
OG0000933	Syal.g_00268	Syas.g_01596
OG0000934	Syal.g_00270	Syas.g_01594
OG0000935	Syal.g_00271	Syas.g_01593
OG0000936	Syal.g_00272	Syas.g_01592
OG0000937	Syal.g_00273	Syas.g_01591
OG0000938	Syal.g_00276	Syas.g_01588
OG0000939	Syal.g_00277	Syas.g_01587
OG0000940	Syal.g_00285	Syas.g_01580
OG0000941	Syal.g_00287	Syas.g_01578
OG0000942	Syal.g_00289	Syas.g_01576
OG0000943	Syal.g_00290	Syas.g_01575
OG0000944	Syal.g_00292	Syas.g_01573
OG0000945	Syal.g_00294	Syas.g_01572
OG0000946	Syal.g_00301	Syas.g_01565
OG0000947	Syal.g_00304	Syas.g_01562
OG0000948	Syal.g_00305	Syas.g_01561
OG0000949	Syal.g_01341	Syas.g_02213
OG0000950	Syal.g_01348	Syas.g_02197
OG0000951	Syal.g_01353	Syas.g_02190
OG0000952	Syal.g_01363	Syas.g_02186
OG0000953	Syal.g_01435	Syas.g_02182
OG0000954	Syal.g_01443	Syas.g_02174
OG0000955	Syal.g_01444	Syas.g_02173
OG0000956	Syal.g_01446	Syas.g_02171
OG0000957	Syal.g_01457	Syas.g_02158
OG0000958	Syal.g_01458	Syas.g_02157
OG0000959	Syal.g_01482	Syas.g_02154
OG0000960	Syal.g_01483	Syas.g_02153
OG0000961	Syal.g_01507	Syas.g_02345
OG0000962	Syal.g_01509	Syas.g_02146
OG0000963	Syal.g_01514	Syas.g_02143
OG0000964	Syal.g_01515	Syas.g_02142
OG0000965	Syal.g_01516	Syas.g_02141
OG0000966	Syal.g_00176	Syas.g_02112
OG0000967	Syal.g_00171	Syas.g_02108
OG0000968	Syal.g_00169	Syas.g_02106
OG0000969	Syal.g_00167	Syas.g_02104
OG0000970	Syal.g_00166	Syas.g_02103
OG0000971	Syal.g_00164	Syas.g_02101
OG0000972	Syal.g_00163	Syas.g_02100
OG0000973	Syal.g_00162	Syas.g_02099
OG0000974	Syal.g_00161	Syas.g_02098
OG0000975	Syal.g_00160	Syas.g_02097
OG0000976	Syal.g_00159	Syas.g_02096
OG0000977	Syal.g_00157	Syas.g_02094
OG0000978	Syal.g_00156	Syas.g_02093
OG0000979	Syal.g_00153	Syas.g_02090
OG0000980	Syal.g_00150	Syas.g_02087
OG0000981	Syal.g_00147	Syas.g_02084
OG0000982	Syal.g_01068	Syas.g_01882
OG0000983	Syal.g_01069	Syas.g_01883
OG0000984	Syal.g_01070	Syas.g_01884
OG0000985	Syal.g_01074	Syas.g_01888
OG0000986	Syal.g_01076	Syas.g_01891
OG0000987	Syal.g_01080	Syas.g_01897
OG0000988	Syal.g_01086	Syas.g_01902
OG0000989	Syal.g_01098	Syas.g_01908
OG0000990	Syal.g_01118	Syas.g_01937
OG0000991	Syal.g_01120	Syas.g_01939
OG0000992	Syal.g_01122	Syas.g_01943
OG0000993	Syal.g_01123	Syas.g_01945
OG0000994	Syal.g_01127	Syas.g_01948
OG0000995	Syal.g_01132	Syas.g_01955
OG0000996	Syal.g_01162	Syas.g_01977
OG0000997	Syal.g_01171	Syas.g_01993
OG0000998	Syal.g_01173	Syas.g_01995
OG0000999	Syal.g_01174	Syas.g_01996
OG0001000	Syal.g_01177	Syas.g_02000
OG0001001	Syal.g_01182	Syas.g_02006
OG0001002	Syal.g_00082	Syas.g_02014
OG0001003	Syal.g_00084	Syas.g_02016
OG0001004	Syal.g_00085	Syas.g_02017
OG0001005	Syal.g_00087	Syas.g_02018
OG0001006	Syal.g_00094	Syas.g_02032
OG0001007	Syal.g_00096	Syas.g_02034
OG0001008	Syal.g_00524	Syas.g_01496
OG0001009	Syal.g_00129	Syas.g_02065
OG0001010	Syal.g_00130	Syas.g_02066
OG0001011	Syal.g_00131	Syas.g_02068
OG0001012	Syal.g_01064	Syas.g_00152
OG0001013	Syal.g_01026	Syas.g_01866
OG0001014	Syal.g_01022	Syas.g_01857
OG0001015	Syal.g_01021	Syas.g_01856
OG0001016	Syal.g_00756	Syas.g_02517
OG0001017	Syal.g_00762	Syas.g_02511
OG0001018	Syal.g_00764	Syas.g_02509
OG0001019	Syal.g_00785	Syas.g_02469
OG0001020	Syal.g_00796	Syas.g_02443
OG0001021	Syal.g_00800	Syas.g_02437
OG0001022	Syal.g_00805	Syas.g_02434
OG0001023	Syal.g_00806	Syas.g_02433
OG0001024	Syal.g_00810	Syas.g_00135
OG0001025	Syal.g_00817	Syas.g_02424
OG0001026	Syal.g_00830	Syas.g_02412
OG0001027	Syal.g_00834	Syas.g_02408
OG0001028	Syal.g_00836	Syas.g_02405
OG0001029	Syal.g_00838	Syas.g_02403
OG0001030	Syal.g_00860	Syas.g_02384
OG0001031	Syal.g_00936	Syas.g_02293
OG0001032	Syal.g_00938	Syas.g_02290
OG0001033	Syal.g_00972	Syas.g_02239
OG0001034	Syal.g_00684	Syas.g_02556
OG0001035	Syal.g_01226	Syas.g_01704
OG0001036	Syal.g_01231	Syas.g_01709
OG0001037	Syal.g_01233	Syas.g_01711
OG0001038	Syal.g_01261	Syas.g_01751
OG0001039	Syal.g_01264	Syas.g_01754
OG0001041	Syal.g_01272	Syas.g_01761
OG0001042	Syal.g_01300	Syas.g_01821
OG0001043	Syal.g_01304	Syas.g_01817
OG0001044	Syal.g_00346	Syas.g_01542
OG0001045	Syal.g_00359	Syas.g_01529
OG0001046	Syal.g_01967	Syas.g_00532
OG0001047	Syal.g_00522	Syas.g_01494
OG0001048	Syal.g_00521	Syas.g_01493
OG0001049	Syal.g_00518	Syas.g_02742
OG0001050	Syal.g_00517	Syas.g_02743
OG0001051	Syal.g_00516	Syas.g_02744
OG0001052	Syal.g_00467	Syas.g_01337
OG0001053	Syal.g_02900	Syas.g_01250
OG0001054	Syal.g_02919	Syas.g_01231
OG0001055	Syal.g_02940	Syas.g_01210
OG0001056	Syal.g_02833	Syas.g_00068
OG0001057	Syal.g_01574	Syas.g_00763
OG0001058	Syal.g_02812	Syas.g_00787
OG0001059	Syal.g_02808	Syas.g_00791
OG0001060	Syal.g_02801	Syas.g_00797
OG0001061	Syal.g_02783	Syas.g_00816
OG0001062	Syal.g_02781	Syas.g_00819
OG0001063	Syal.g_02776	Syas.g_00830
OG0001064	Syal.g_02775	Syas.g_00831
OG0001065	Syal.g_02774	Syas.g_00832
OG0001066	Syal.g_02773	Syas.g_00833
OG0001067	Syal.g_02772	Syas.g_00834
OG0001068	Syal.g_02771	Syas.g_00835
OG0001069	Syal.g_02770	Syas.g_00836
OG0001070	Syal.g_02766	Syas.g_00840
OG0001071	Syal.g_02765	Syas.g_00841
OG0001072	Syal.g_02761	Syas.g_00844
OG0001073	Syal.g_02746	Syas.g_00855
OG0001074	Syal.g_02575	Syas.g_00157
OG0001075	Syal.g_02726	Syas.g_00163
OG0001076	Syal.g_02712	Syas.g_00113
OG0001077	Syal.g_02702	Syas.g_00101
OG0001078	Syal.g_02635	Syas.g_00745
OG0001079	Syal.g_02618	Syas.g_00729
OG0001080	Syal.g_02514	Syas.g_00717
OG0001081	Syal.g_02175	Syas.g_00715
OG0001082	Syal.g_02176	Syas.g_00714
OG0001083	Syal.g_02184	Syas.g_00707
OG0001084	Syal.g_02187	Syas.g_00706
OG0001085	Syal.g_02206	Syas.g_00693
OG0001086	Syal.g_02208	Syas.g_00691
OG0001087	Syal.g_01782	Syas.g_00071
OG0001088	Syal.g_01785	Syas.g_01060
OG0001089	Syal.g_01811	Syas.g_01039
OG0001090	Syal.g_01859	Syas.g_00980
OG0001091	Syal.g_01862	Syas.g_00979
OG0001092	Syal.g_01864	Syas.g_00178
OG0001093	Syal.g_02419	Syas.g_00184
OG0001095	Syal.g_01879	Syas.g_00582
OG0001097	Syal.g_02473	Syas.g_00243
OG0001098	Syal.g_02083	Syas.g_00880
OG0001099	Syal.g_00837	Syas.g_02404
OG0001100	Syal.g_02293	Syas.g_00682
OG0001101	Syal.g_02292	Syas.g_00680
OG0001102	Syal.g_02289	Syas.g_00677
OG0001103	Syal.g_02287	Syas.g_00675
OG0001104	Syal.g_02241	Syas.g_00620
OG0001105	Syal.g_02236	Syas.g_00617
OG0001106	Syal.g_02007	Syas.g_00447
OG0001107	Syal.g_01993	Syas.g_00459
OG0001108	Syal.g_01985	Syas.g_00494
OG0001109	Syal.g_01983	Syas.g_00496
OG0001110	Syal.g_01981	Syas.g_00498
OG0001111	Syal.g_01979	Syas.g_00500
OG0001112	Syal.g_01977	Syas.g_00503
OG0001113	Syal.g_02244	Syas.g_00504
OG0001114	Syal.g_01976	Syas.g_00505
OG0001115	Syal.g_01972	Syas.g_00527
OG0001116	Syal.g_01970	Syas.g_00529
OG0001117	Syal.g_01969	Syas.g_00530
OG0001118	Syal.g_01968	Syas.g_00531
OG0001119	Syal.g_01966	Syas.g_00533
OG0001120	Syal.g_01962	Syas.g_00539
OG0001122	Syal.g_01921	Syas.g_00222
OG0001123	Syal.g_01913	Syas.g_00214
OG0001124	Syal.g_01911	Syas.g_00212
OG0001125	Syal.g_01909	Syas.g_00210
OG0001126	Syal.g_01837	Syas.g_00991
OG0001127	Syal.g_01836	Syas.g_00992
OG0001128	Syal.g_01833	Syas.g_00995
OG0001129	Syal.g_01831	Syas.g_00997
OG0001130	Syal.g_01830	Syas.g_00998
OG0001131	Syal.g_02260	Syas.g_01401
OG0001132	Syal.g_02553	Syas.g_00525
OG0001133	Syal.g_02710	Syas.g_00109
OG0001136	Syal.g_01650	Syas.g_01187
OG0001138	Syal.g_01709	Syas.g_01114
OG0001139	Syal.g_01711	Syas.g_01112
OG0001140	Syal.g_01712	Syas.g_01111
OG0001141	Syal.g_01713	Syas.g_01110
OG0001142	Syal.g_01714	Syas.g_01109
OG0001143	Syal.g_01722	Syas.g_01092
OG0001144	Syal.g_01736	Syas.g_01084
OG0001145	Syal.g_01614	Syas.g_02867
OG0001146	Syal.g_01593	Syas.g_02846
OG0001147	Syal.g_00458	Syas.g_01329
OG0001148	Syal.g_02886	Syas.g_01263
OG0001149	Syal.g_02885	Syas.g_01264
OG0001150	Syal.g_02884	Syas.g_01265
OG0001151	Syal.g_02872	Syas.g_01366
OG0001152	Syal.g_02871	Syas.g_01367
OG0001153	Syal.g_00421	Syas.g_01301
OG0001154	Syal.g_00422	Syas.g_01302
OG0001155	Syal.g_02969	Syas.g_01478
OG0001156	Syal.g_02972	Syas.g_01489
OG0001157	Syal.g_02973	Syas.g_01490
OG0001158	Syal.g_02974	Syas.g_01491
OG0001159	Syal.g_02975	Syas.g_01492
OG0001160	Syal.g_00564	Syas.g_02705
OG0001161	Syal.g_01104	Syas.g_02030
OG0001162	Syal.g_01577	Syas.g_02473
OG0001163	Syal.g_00573	Syas.g_02697
OG0001164	Syal.g_00579	Syas.g_02691
OG0001165	Syal.g_00584	Syas.g_02686
OG0001166	Syal.g_00613	Syas.g_02658
OG0001167	Syal.g_00638	Syas.g_01046
OG0001168	Syal.g_00640	Syas.g_02597
OG0001169	Syal.g_00642	Syas.g_02595
OG0001170	Syal.g_00644	Syas.g_02593
OG0001172	Syal.g_00198	Syas.g_01665
OG0001173	Syal.g_00199	Syas.g_01664
OG0001174	Syal.g_00207	Syas.g_01656
OG0001175	Syal.g_00208	Syas.g_01655
OG0001176	Syal.g_00226	Syas.g_01638
OG0001177	Syal.g_00224	Syas.g_01640
OG0001178	Syal.g_00592	Syas.g_02676
OG0001179	Syal.g_00256	Syas.g_01608
OG0001180	Syal.g_00282	Syas.g_01583
OG0001182	Syal.g_00295	Syas.g_01571
OG0001183	Syal.g_00302	Syas.g_01564
