Orthogroup	Syal	Prbj
OG0000564	Syal.g_02803	Prbj.g_01872
OG0000565	Syal.g_02799	Prbj.g_01875
OG0000566	Syal.g_02795	Prbj.g_01879
OG0000567	Syal.g_02791	Prbj.g_01883
OG0000568	Syal.g_02789	Prbj.g_01885
OG0000569	Syal.g_02788	Prbj.g_01807
OG0000570	Syal.g_02787	Prbj.g_01806
OG0000571	Syal.g_02784	Prbj.g_01803
OG0000572	Syal.g_02767	Prbj.g_01787
OG0000573	Syal.g_02759	Prbj.g_01780
OG0000574	Syal.g_02758	Prbj.g_01779
OG0000575	Syal.g_02753	Prbj.g_01770
OG0000576	Syal.g_02751	Prbj.g_01768
OG0000577	Syal.g_02750	Prbj.g_01767
OG0000578	Syal.g_02749	Prbj.g_01766
OG0000579	Syal.g_02748	Prbj.g_01765
OG0000580	Syal.g_02747	Prbj.g_01764
OG0000581	Syal.g_02741	Prbj.g_01760
OG0000582	Syal.g_02736	Prbj.g_01756
OG0000583	Syal.g_02735	Prbj.g_01755
OG0000584	Syal.g_02734	Prbj.g_01754
OG0000585	Syal.g_02731	Prbj.g_01752
OG0000586	Syal.g_02730	Prbj.g_01750
OG0000587	Syal.g_02728	Prbj.g_01748
OG0000588	Syal.g_02717	Prbj.g_02547
OG0000589	Syal.g_02714	Prbj.g_02550
OG0000590	Syal.g_02713	Prbj.g_02551
OG0000591	Syal.g_02707	Prbj.g_02558
OG0000592	Syal.g_02706	Prbj.g_02559
OG0000593	Syal.g_02640	Prbj.g_02569
OG0000594	Syal.g_02639	Prbj.g_02570
OG0000595	Syal.g_02638	Prbj.g_02571
OG0000596	Syal.g_02633	Prbj.g_02576
OG0000597	Syal.g_02630	Prbj.g_02579
OG0000598	Syal.g_02629	Prbj.g_02580
OG0000599	Syal.g_02622	Prbj.g_02590
OG0000600	Syal.g_02621	Prbj.g_02591
OG0000601	Syal.g_02620	Prbj.g_02592
OG0000602	Syal.g_02615	Prbj.g_02596
OG0000603	Syal.g_02614	Prbj.g_02597
OG0000604	Syal.g_02612	Prbj.g_02598
OG0000605	Syal.g_02516	Prbj.g_00792
OG0000606	Syal.g_02174	Prbj.g_00803
OG0000607	Syal.g_02177	Prbj.g_00806
OG0000608	Syal.g_02178	Prbj.g_00807
OG0000609	Syal.g_02180	Prbj.g_00809
OG0000610	Syal.g_02198	Prbj.g_00818
OG0000611	Syal.g_02201	Prbj.g_00821
OG0000612	Syal.g_02202	Prbj.g_00822
OG0000613	Syal.g_01325	Prbj.g_01466
OG0000614	Syal.g_01794	Prbj.g_00946
OG0000615	Syal.g_02256	Prbj.g_02373
OG0000616	Syal.g_00079	Prbj.g_02057
OG0000617	Syal.g_01866	Prbj.g_02184
OG0000618	Syal.g_01867	Prbj.g_02185
OG0000619	Syal.g_02417	Prbj.g_02186
OG0000620	Syal.g_02422	Prbj.g_02190
OG0000621	Syal.g_02423	Prbj.g_02191
OG0000622	Syal.g_02424	Prbj.g_02192
OG0000623	Syal.g_02425	Prbj.g_02193
OG0000624	Syal.g_02427	Prbj.g_02194
OG0000625	Syal.g_02428	Prbj.g_02195
OG0000626	Syal.g_02429	Prbj.g_02196
OG0000627	Syal.g_02048	Prbj.g_02320
OG0000628	Syal.g_02047	Prbj.g_02319
OG0000629	Syal.g_02044	Prbj.g_02316
OG0000630	Syal.g_02040	Prbj.g_02312
OG0000631	Syal.g_02031	Prbj.g_02306
OG0000632	Syal.g_02030	Prbj.g_02305
OG0000633	Syal.g_02029	Prbj.g_02304
OG0000634	Syal.g_02410	Prbj.g_02408
OG0000635	Syal.g_02411	Prbj.g_02409
OG0000636	Syal.g_02413	Prbj.g_02411
OG0000637	Syal.g_02415	Prbj.g_02413
OG0000638	Syal.g_02416	Prbj.g_02414
OG0000639	Syal.g_01868	Prbj.g_02415
OG0000640	Syal.g_01869	Prbj.g_02416
OG0000641	Syal.g_01873	Prbj.g_02420
OG0000642	Syal.g_01874	Prbj.g_02421
OG0000643	Syal.g_01875	Prbj.g_02422
OG0000644	Syal.g_01876	Prbj.g_02423
OG0000645	Syal.g_01878	Prbj.g_02424
OG0000646	Syal.g_01881	Prbj.g_02427
OG0000647	Syal.g_01883	Prbj.g_02430
OG0000648	Syal.g_02438	Prbj.g_02432
OG0000649	Syal.g_02439	Prbj.g_02433
OG0000650	Syal.g_02440	Prbj.g_02434
OG0000651	Syal.g_02441	Prbj.g_02435
OG0000652	Syal.g_02442	Prbj.g_02436
OG0000653	Syal.g_02444	Prbj.g_02438
OG0000654	Syal.g_02445	Prbj.g_02439
OG0000655	Syal.g_02446	Prbj.g_02440
OG0000656	Syal.g_02449	Prbj.g_02443
OG0000657	Syal.g_02460	Prbj.g_02476
OG0000658	Syal.g_02465	Prbj.g_02478
OG0000659	Syal.g_02466	Prbj.g_02479
OG0000660	Syal.g_02470	Prbj.g_02483
OG0000661	Syal.g_02472	Prbj.g_02485
OG0000662	Syal.g_02474	Prbj.g_02487
OG0000663	Syal.g_02477	Prbj.g_02490
OG0000664	Syal.g_02478	Prbj.g_02491
OG0000665	Syal.g_02593	Prbj.g_02504
OG0000666	Syal.g_02605	Prbj.g_02507
OG0000667	Syal.g_02192	Prbj.g_02514
OG0000668	Syal.g_01920	Prbj.g_02215
OG0000669	Syal.g_02295	Prbj.g_02523
OG0000670	Syal.g_02956	Prbj.g_00044
OG0000671	Syal.g_02291	Prbj.g_02335
OG0000672	Syal.g_02288	Prbj.g_02338
OG0000673	Syal.g_02285	Prbj.g_02341
OG0000674	Syal.g_02283	Prbj.g_02343
OG0000675	Syal.g_02282	Prbj.g_02344
OG0000676	Syal.g_02272	Prbj.g_02352
OG0000677	Syal.g_02271	Prbj.g_02354
OG0000678	Syal.g_02264	Prbj.g_02359
OG0000679	Syal.g_02252	Prbj.g_02379
OG0000680	Syal.g_02251	Prbj.g_02380
OG0000681	Syal.g_02248	Prbj.g_02382
OG0000682	Syal.g_02247	Prbj.g_02383
OG0000683	Syal.g_02246	Prbj.g_02384
OG0000684	Syal.g_02242	Prbj.g_02397
OG0000685	Syal.g_02240	Prbj.g_02395
OG0000686	Syal.g_02239	Prbj.g_02394
OG0000687	Syal.g_02237	Prbj.g_02393
OG0000688	Syal.g_02225	Prbj.g_02399
OG0000689	Syal.g_02223	Prbj.g_02400
OG0000690	Syal.g_02222	Prbj.g_02401
OG0000691	Syal.g_02221	Prbj.g_02402
OG0000692	Syal.g_02220	Prbj.g_02403
OG0000693	Syal.g_02218	Prbj.g_02404
OG0000694	Syal.g_02217	Prbj.g_02405
OG0000695	Syal.g_02027	Prbj.g_02302
OG0000696	Syal.g_02026	Prbj.g_02301
OG0000697	Syal.g_02025	Prbj.g_02299
OG0000698	Syal.g_02022	Prbj.g_02296
OG0000699	Syal.g_02021	Prbj.g_02294
OG0000700	Syal.g_02020	Prbj.g_02293
OG0000701	Syal.g_02019	Prbj.g_02292
OG0000702	Syal.g_02011	Prbj.g_02284
OG0000703	Syal.g_02010	Prbj.g_02283
OG0000704	Syal.g_02008	Prbj.g_02281
OG0000705	Syal.g_01999	Prbj.g_02275
OG0000706	Syal.g_01998	Prbj.g_02274
OG0000707	Syal.g_01997	Prbj.g_02273
OG0000708	Syal.g_01994	Prbj.g_02271
OG0000709	Syal.g_01986	Prbj.g_02264
OG0000710	Syal.g_01982	Prbj.g_02260
OG0000711	Syal.g_01954	Prbj.g_02237
OG0000712	Syal.g_01952	Prbj.g_02236
OG0000713	Syal.g_01951	Prbj.g_02235
OG0000714	Syal.g_01948	Prbj.g_02231
OG0000715	Syal.g_01934	Prbj.g_02229
OG0000716	Syal.g_01930	Prbj.g_02225
OG0000717	Syal.g_01929	Prbj.g_02224
OG0000718	Syal.g_01925	Prbj.g_02219
OG0000719	Syal.g_01922	Prbj.g_02217
OG0000720	Syal.g_01908	Prbj.g_02204
OG0000721	Syal.g_01906	Prbj.g_02203
OG0000722	Syal.g_01905	Prbj.g_02202
OG0000723	Syal.g_02433	Prbj.g_02198
OG0000724	Syal.g_01829	Prbj.g_01843
OG0000725	Syal.g_01820	Prbj.g_01836
OG0000726	Syal.g_01819	Prbj.g_01835
OG0000727	Syal.g_01818	Prbj.g_01834
OG0000728	Syal.g_01816	Prbj.g_01833
OG0000729	Syal.g_01510	Prbj.g_01289
OG0000730	Syal.g_00345	Prbj.g_00343
OG0000731	Syal.g_00356	Prbj.g_00333
OG0000732	Syal.g_00149	Prbj.g_01220
OG0000733	Syal.g_01105	Prbj.g_01997
OG0000734	Syal.g_00828	Prbj.g_00627
OG0000735	Syal.g_01627	Prbj.g_00953
OG0000736	Syal.g_01628	Prbj.g_00954
OG0000737	Syal.g_01629	Prbj.g_00955
OG0000738	Syal.g_01634	Prbj.g_00962
OG0000739	Syal.g_01645	Prbj.g_00964
OG0000740	Syal.g_01646	Prbj.g_00965
OG0000741	Syal.g_01649	Prbj.g_00968
OG0000742	Syal.g_01652	Prbj.g_00970
OG0000743	Syal.g_01654	Prbj.g_00972
OG0000744	Syal.g_01655	Prbj.g_00973
OG0000745	Syal.g_01657	Prbj.g_00846
OG0000746	Syal.g_01659	Prbj.g_00844
OG0000747	Syal.g_01660	Prbj.g_00843
OG0000748	Syal.g_01674	Prbj.g_00831
OG0000749	Syal.g_01675	Prbj.g_00830
OG0000750	Syal.g_01676	Prbj.g_00829
OG0000751	Syal.g_01688	Prbj.g_00305
OG0000752	Syal.g_01690	Prbj.g_00308
OG0000753	Syal.g_01693	Prbj.g_00311
OG0000754	Syal.g_01698	Prbj.g_01910
OG0000755	Syal.g_01707	Prbj.g_00002
OG0000756	Syal.g_01708	Prbj.g_00003
OG0000757	Syal.g_01715	Prbj.g_00010
OG0000758	Syal.g_01716	Prbj.g_00011
OG0000759	Syal.g_01717	Prbj.g_00012
OG0000760	Syal.g_01718	Prbj.g_00013
OG0000761	Syal.g_01719	Prbj.g_00014
OG0000762	Syal.g_01721	Prbj.g_01908
OG0000763	Syal.g_01723	Prbj.g_01906
OG0000764	Syal.g_01724	Prbj.g_01905
OG0000765	Syal.g_01768	Prbj.g_02163
OG0000766	Syal.g_01767	Prbj.g_02164
OG0000767	Syal.g_01765	Prbj.g_02166
OG0000768	Syal.g_01764	Prbj.g_02167
OG0000769	Syal.g_01762	Prbj.g_00313
OG0000770	Syal.g_01758	Prbj.g_00019
OG0000771	Syal.g_01835	Prbj.g_01848
OG0000772	Syal.g_01641	Prbj.g_01679
OG0000773	Syal.g_01618	Prbj.g_00161
OG0000774	Syal.g_01610	Prbj.g_01719
OG0000775	Syal.g_01608	Prbj.g_01721
OG0000776	Syal.g_01607	Prbj.g_01722
OG0000777	Syal.g_01606	Prbj.g_01723
OG0000778	Syal.g_01605	Prbj.g_01724
OG0000779	Syal.g_01599	Prbj.g_01729
OG0000780	Syal.g_01594	Prbj.g_01732
OG0000781	Syal.g_01590	Prbj.g_01736
OG0000782	Syal.g_01589	Prbj.g_01737
OG0000783	Syal.g_01588	Prbj.g_01738
OG0000784	Syal.g_01587	Prbj.g_01739
OG0000785	Syal.g_01585	Prbj.g_01741
OG0000786	Syal.g_01579	Prbj.g_01744
OG0000787	Syal.g_01578	Prbj.g_01745
OG0000788	Syal.g_02619	Prbj.g_00094
OG0000789	Syal.g_02598	Prbj.g_00687
OG0000790	Syal.g_02883	Prbj.g_01643
OG0000791	Syal.g_02882	Prbj.g_01645
OG0000792	Syal.g_02881	Prbj.g_01646
OG0000793	Syal.g_02876	Prbj.g_01650
OG0000794	Syal.g_02875	Prbj.g_01651
OG0000795	Syal.g_02874	Prbj.g_01652
OG0000796	Syal.g_02870	Prbj.g_01656
OG0000797	Syal.g_02869	Prbj.g_01657
OG0000798	Syal.g_01260	Prbj.g_01402
OG0000799	Syal.g_01547	Prbj.g_01304
OG0000800	Syal.g_01542	Prbj.g_01303
OG0000801	Syal.g_01541	Prbj.g_01302
OG0000802	Syal.g_01536	Prbj.g_01293
OG0000803	Syal.g_00040	Prbj.g_01041
OG0000804	Syal.g_00036	Prbj.g_01043
OG0000805	Syal.g_00030	Prbj.g_01045
OG0000806	Syal.g_00028	Prbj.g_01047
OG0000807	Syal.g_00026	Prbj.g_01049
OG0000808	Syal.g_00025	Prbj.g_01050
OG0000809	Syal.g_00022	Prbj.g_01054
OG0000810	Syal.g_00021	Prbj.g_01055
OG0000811	Syal.g_00380	Prbj.g_01067
OG0000812	Syal.g_00382	Prbj.g_01069
OG0000813	Syal.g_00383	Prbj.g_01070
OG0000814	Syal.g_00385	Prbj.g_01072
OG0000815	Syal.g_00391	Prbj.g_01073
OG0000816	Syal.g_00393	Prbj.g_01075
OG0000817	Syal.g_00394	Prbj.g_01076
OG0000818	Syal.g_00401	Prbj.g_00631
OG0000819	Syal.g_00402	Prbj.g_00632
OG0000820	Syal.g_00403	Prbj.g_00633
OG0000821	Syal.g_00409	Prbj.g_00640
OG0000822	Syal.g_00411	Prbj.g_00642
OG0000823	Syal.g_00412	Prbj.g_00643
OG0000824	Syal.g_00417	Prbj.g_00647
OG0000825	Syal.g_00418	Prbj.g_00648
OG0000826	Syal.g_00419	Prbj.g_00649
OG0000827	Syal.g_00420	Prbj.g_00650
OG0000828	Syal.g_00423	Prbj.g_00653
OG0000829	Syal.g_00424	Prbj.g_00654
OG0000830	Syal.g_00425	Prbj.g_00655
OG0000831	Syal.g_00427	Prbj.g_00657
OG0000832	Syal.g_02967	Prbj.g_01684
OG0000833	Syal.g_02976	Prbj.g_01692
OG0000834	Syal.g_02979	Prbj.g_01693
OG0000835	Syal.g_02980	Prbj.g_01694
OG0000836	Syal.g_02983	Prbj.g_01696
OG0000837	Syal.g_02984	Prbj.g_01697
OG0000838	Syal.g_02988	Prbj.g_01700
OG0000839	Syal.g_02989	Prbj.g_01701
OG0000840	Syal.g_02990	Prbj.g_01702
OG0000841	Syal.g_02991	Prbj.g_01703
OG0000842	Syal.g_02992	Prbj.g_01704
OG0000843	Syal.g_02993	Prbj.g_01705
OG0000844	Syal.g_02995	Prbj.g_01707
OG0000845	Syal.g_02996	Prbj.g_01708
OG0000846	Syal.g_02997	Prbj.g_01709
OG0000847	Syal.g_02998	Prbj.g_01710
OG0000848	Syal.g_03000	Prbj.g_01711
OG0000849	Syal.g_03001	Prbj.g_01712
OG0000850	Syal.g_03008	Prbj.g_01713
OG0000851	Syal.g_00561	Prbj.g_00888
OG0000852	Syal.g_00562	Prbj.g_00887
OG0000853	Syal.g_00566	Prbj.g_00882
OG0000854	Syal.g_00568	Prbj.g_00880
OG0000855	Syal.g_00569	Prbj.g_00879
OG0000856	Syal.g_02704	Prbj.g_02561
OG0000857	Syal.g_01882	Prbj.g_02429
OG0000858	Syal.g_00576	Prbj.g_00868
OG0000859	Syal.g_00577	Prbj.g_00867
OG0000860	Syal.g_00589	Prbj.g_00855
OG0000861	Syal.g_00590	Prbj.g_00854
OG0000862	Syal.g_00591	Prbj.g_00852
OG0000863	Syal.g_00594	Prbj.g_00495
OG0000864	Syal.g_00595	Prbj.g_00494
OG0000865	Syal.g_00596	Prbj.g_00493
OG0000866	Syal.g_00597	Prbj.g_00492
OG0000867	Syal.g_00598	Prbj.g_00491
OG0000868	Syal.g_00604	Prbj.g_00489
OG0000869	Syal.g_00609	Prbj.g_00486
OG0000870	Syal.g_00614	Prbj.g_00481
OG0000871	Syal.g_00615	Prbj.g_00480
OG0000872	Syal.g_00621	Prbj.g_00478
OG0000873	Syal.g_00624	Prbj.g_00475
OG0000874	Syal.g_00627	Prbj.g_00471
OG0000875	Syal.g_00629	Prbj.g_00470
OG0000876	Syal.g_00631	Prbj.g_00469
OG0000877	Syal.g_00633	Prbj.g_00466
OG0000878	Syal.g_00634	Prbj.g_00465
OG0000879	Syal.g_00635	Prbj.g_00464
OG0000880	Syal.g_00636	Prbj.g_00463
OG0000881	Syal.g_00641	Prbj.g_00458
OG0000882	Syal.g_00646	Prbj.g_00453
OG0000883	Syal.g_00648	Prbj.g_00451
OG0000884	Syal.g_00650	Prbj.g_00449
OG0000885	Syal.g_00651	Prbj.g_00448
OG0000886	Syal.g_00652	Prbj.g_00447
OG0000887	Syal.g_00653	Prbj.g_00446
OG0000888	Syal.g_00655	Prbj.g_00444
OG0000889	Syal.g_00657	Prbj.g_00442
OG0000890	Syal.g_00663	Prbj.g_00428
OG0000891	Syal.g_00664	Prbj.g_00427
OG0000892	Syal.g_00668	Prbj.g_00425
OG0000893	Syal.g_00193	Prbj.g_02660
OG0000894	Syal.g_00196	Prbj.g_02656
OG0000895	Syal.g_00200	Prbj.g_02651
OG0000896	Syal.g_00201	Prbj.g_02650
OG0000897	Syal.g_00203	Prbj.g_02648
OG0000898	Syal.g_00204	Prbj.g_02647
OG0000899	Syal.g_00205	Prbj.g_02646
OG0000900	Syal.g_00206	Prbj.g_02645
OG0000901	Syal.g_00211	Prbj.g_02641
OG0000902	Syal.g_00213	Prbj.g_02639
OG0000903	Syal.g_00227	Prbj.g_01027
OG0000904	Syal.g_00222	Prbj.g_01032
OG0000905	Syal.g_00217	Prbj.g_01034
OG0000906	Syal.g_00215	Prbj.g_02635
OG0000907	Syal.g_00229	Prbj.g_01025
OG0000908	Syal.g_00232	Prbj.g_01022
OG0000909	Syal.g_00233	Prbj.g_01021
OG0000910	Syal.g_00234	Prbj.g_01020
OG0000911	Syal.g_00237	Prbj.g_01018
OG0000912	Syal.g_00238	Prbj.g_01017
OG0000913	Syal.g_00239	Prbj.g_01016
OG0000914	Syal.g_00240	Prbj.g_01015
OG0000915	Syal.g_00241	Prbj.g_01014
OG0000916	Syal.g_00242	Prbj.g_01013
OG0000917	Syal.g_00243	Prbj.g_01012
OG0000918	Syal.g_00244	Prbj.g_01011
OG0000919	Syal.g_00245	Prbj.g_01010
OG0000920	Syal.g_00246	Prbj.g_01009
OG0000921	Syal.g_00247	Prbj.g_01008
OG0000922	Syal.g_00248	Prbj.g_01007
OG0000923	Syal.g_00252	Prbj.g_01003
OG0000924	Syal.g_00253	Prbj.g_01002
OG0000925	Syal.g_00254	Prbj.g_01001
OG0000926	Syal.g_00255	Prbj.g_01000
OG0000927	Syal.g_00257	Prbj.g_00998
OG0000928	Syal.g_00258	Prbj.g_00997
OG0000929	Syal.g_00259	Prbj.g_00996
OG0000930	Syal.g_00260	Prbj.g_00995
OG0000931	Syal.g_00261	Prbj.g_00994
OG0000932	Syal.g_00262	Prbj.g_00993
OG0000933	Syal.g_00268	Prbj.g_00988
OG0000934	Syal.g_00270	Prbj.g_00986
OG0000935	Syal.g_00271	Prbj.g_00985
OG0000936	Syal.g_00272	Prbj.g_00984
OG0000937	Syal.g_00273	Prbj.g_00983
OG0000938	Syal.g_00276	Prbj.g_00414
OG0000939	Syal.g_00277	Prbj.g_00413
OG0000940	Syal.g_00285	Prbj.g_00404
OG0000941	Syal.g_00287	Prbj.g_00402
OG0000942	Syal.g_00289	Prbj.g_00400
OG0000943	Syal.g_00290	Prbj.g_00399
OG0000944	Syal.g_00292	Prbj.g_00397
OG0000945	Syal.g_00294	Prbj.g_00395
OG0000946	Syal.g_00301	Prbj.g_00368
OG0000947	Syal.g_00304	Prbj.g_00365
OG0000948	Syal.g_00305	Prbj.g_00364
OG0000949	Syal.g_01341	Prbj.g_00361
OG0000950	Syal.g_01348	Prbj.g_01501
OG0000951	Syal.g_01353	Prbj.g_01506
OG0000952	Syal.g_01363	Prbj.g_01513
OG0000953	Syal.g_01435	Prbj.g_01517
OG0000954	Syal.g_01443	Prbj.g_01577
OG0000955	Syal.g_01444	Prbj.g_01578
OG0000956	Syal.g_01446	Prbj.g_01580
OG0000957	Syal.g_01457	Prbj.g_01596
OG0000958	Syal.g_01458	Prbj.g_01597
OG0000959	Syal.g_01482	Prbj.g_01821
OG0000960	Syal.g_01483	Prbj.g_01820
OG0000961	Syal.g_01507	Prbj.g_01809
OG0000962	Syal.g_01509	Prbj.g_01290
OG0000963	Syal.g_01514	Prbj.g_01285
OG0000964	Syal.g_01515	Prbj.g_01284
OG0000965	Syal.g_01516	Prbj.g_01283
OG0000966	Syal.g_00176	Prbj.g_01250
OG0000967	Syal.g_00171	Prbj.g_01244
OG0000968	Syal.g_00169	Prbj.g_01241
OG0000969	Syal.g_00167	Prbj.g_01239
OG0000970	Syal.g_00166	Prbj.g_01238
OG0000971	Syal.g_00164	Prbj.g_01236
OG0000972	Syal.g_00163	Prbj.g_01235
OG0000973	Syal.g_00162	Prbj.g_01234
OG0000974	Syal.g_00161	Prbj.g_01233
OG0000975	Syal.g_00160	Prbj.g_01232
OG0000976	Syal.g_00159	Prbj.g_01231
OG0000977	Syal.g_00157	Prbj.g_01229
OG0000978	Syal.g_00156	Prbj.g_01228
OG0000979	Syal.g_00153	Prbj.g_01225
OG0000980	Syal.g_00150	Prbj.g_01221
OG0000981	Syal.g_00147	Prbj.g_01218
OG0000982	Syal.g_01068	Prbj.g_01956
OG0000983	Syal.g_01069	Prbj.g_01957
OG0000984	Syal.g_01070	Prbj.g_01958
OG0000985	Syal.g_01074	Prbj.g_01962
OG0000986	Syal.g_01076	Prbj.g_01964
OG0000987	Syal.g_01080	Prbj.g_01966
OG0000988	Syal.g_01086	Prbj.g_01970
OG0000989	Syal.g_01098	Prbj.g_01980
OG0000990	Syal.g_01118	Prbj.g_02002
OG0000991	Syal.g_01120	Prbj.g_02005
OG0000992	Syal.g_01122	Prbj.g_02008
OG0000993	Syal.g_01123	Prbj.g_02009
OG0000994	Syal.g_01127	Prbj.g_02012
OG0000995	Syal.g_01132	Prbj.g_02021
OG0000996	Syal.g_01162	Prbj.g_02034
OG0000997	Syal.g_01171	Prbj.g_02043
OG0000998	Syal.g_01173	Prbj.g_02045
OG0000999	Syal.g_01174	Prbj.g_02046
OG0001000	Syal.g_01177	Prbj.g_02049
OG0001001	Syal.g_01182	Prbj.g_02053
OG0001002	Syal.g_00082	Prbj.g_02060
OG0001003	Syal.g_00084	Prbj.g_02062
OG0001004	Syal.g_00085	Prbj.g_02063
OG0001005	Syal.g_00087	Prbj.g_02065
OG0001006	Syal.g_00094	Prbj.g_02071
OG0001007	Syal.g_00096	Prbj.g_02073
OG0001008	Syal.g_00524	Prbj.g_00101
OG0001009	Syal.g_00129	Prbj.g_01199
OG0001010	Syal.g_00130	Prbj.g_01200
OG0001011	Syal.g_00131	Prbj.g_01202
OG0001012	Syal.g_01064	Prbj.g_01953
OG0001013	Syal.g_01026	Prbj.g_01928
OG0001014	Syal.g_01022	Prbj.g_01919
OG0001015	Syal.g_01021	Prbj.g_01918
OG0001016	Syal.g_00756	Prbj.g_00569
OG0001017	Syal.g_00762	Prbj.g_00575
OG0001018	Syal.g_00764	Prbj.g_00577
OG0001019	Syal.g_00785	Prbj.g_00590
OG0001020	Syal.g_00796	Prbj.g_00596
OG0001021	Syal.g_00800	Prbj.g_00600
OG0001022	Syal.g_00805	Prbj.g_00605
OG0001023	Syal.g_00806	Prbj.g_00606
OG0001024	Syal.g_00810	Prbj.g_00610
OG0001025	Syal.g_00817	Prbj.g_00617
OG0001026	Syal.g_00830	Prbj.g_00630
OG0001027	Syal.g_00834	Prbj.g_01550
OG0001028	Syal.g_00836	Prbj.g_01552
OG0001029	Syal.g_00838	Prbj.g_01554
OG0001030	Syal.g_00860	Prbj.g_01535
OG0001031	Syal.g_00936	Prbj.g_01143
OG0001032	Syal.g_00938	Prbj.g_01146
OG0001033	Syal.g_00972	Prbj.g_00287
OG0001034	Syal.g_00684	Prbj.g_02608
OG0001035	Syal.g_01226	Prbj.g_01360
OG0001036	Syal.g_01231	Prbj.g_01364
OG0001037	Syal.g_01233	Prbj.g_01366
OG0001038	Syal.g_01261	Prbj.g_01403
OG0001039	Syal.g_01264	Prbj.g_01406
OG0001040	Syal.g_01267	Prbj.g_01409
OG0001041	Syal.g_01272	Prbj.g_01414
OG0001042	Syal.g_01300	Prbj.g_01439
OG0001043	Syal.g_01304	Prbj.g_01441
OG0001044	Syal.g_00346	Prbj.g_00342
OG0001045	Syal.g_00359	Prbj.g_00330
OG0001046	Syal.g_01967	Prbj.g_00874
OG0001047	Syal.g_00522	Prbj.g_00103
OG0001048	Syal.g_00521	Prbj.g_00104
OG0001049	Syal.g_00518	Prbj.g_00107
OG0001050	Syal.g_00517	Prbj.g_00108
OG0001051	Syal.g_00516	Prbj.g_00109
OG0001052	Syal.g_00467	Prbj.g_00132
OG0001053	Syal.g_02900	Prbj.g_01627
OG0001054	Syal.g_02919	Prbj.g_01609
OG0001055	Syal.g_02940	Prbj.g_02103
OG0001056	Syal.g_02833	Prbj.g_02132
OG0001057	Syal.g_01574	Prbj.g_02144
OG0001058	Syal.g_02812	Prbj.g_01863
OG0001059	Syal.g_02808	Prbj.g_01867
OG0001060	Syal.g_02801	Prbj.g_01874
OG0001061	Syal.g_02783	Prbj.g_01802
OG0001062	Syal.g_02781	Prbj.g_01800
OG0001063	Syal.g_02776	Prbj.g_01796
OG0001064	Syal.g_02775	Prbj.g_01795
OG0001065	Syal.g_02774	Prbj.g_01794
OG0001066	Syal.g_02773	Prbj.g_01793
OG0001067	Syal.g_02772	Prbj.g_01792
OG0001068	Syal.g_02771	Prbj.g_01791
OG0001069	Syal.g_02770	Prbj.g_01790
OG0001070	Syal.g_02766	Prbj.g_01786
OG0001071	Syal.g_02765	Prbj.g_01785
OG0001072	Syal.g_02761	Prbj.g_01782
OG0001073	Syal.g_02746	Prbj.g_01763
OG0001074	Syal.g_02575	Prbj.g_02544
OG0001075	Syal.g_02726	Prbj.g_02545
OG0001076	Syal.g_02712	Prbj.g_02553
OG0001077	Syal.g_02702	Prbj.g_02563
OG0001078	Syal.g_02635	Prbj.g_02574
OG0001079	Syal.g_02618	Prbj.g_02593
OG0001080	Syal.g_02514	Prbj.g_00794
OG0001081	Syal.g_02175	Prbj.g_00804
OG0001082	Syal.g_02176	Prbj.g_00805
OG0001083	Syal.g_02184	Prbj.g_00813
OG0001084	Syal.g_02187	Prbj.g_00815
OG0001085	Syal.g_02206	Prbj.g_00825
OG0001086	Syal.g_02208	Prbj.g_02707
OG0001087	Syal.g_01782	Prbj.g_00927
OG0001088	Syal.g_01785	Prbj.g_00931
OG0001089	Syal.g_01811	Prbj.g_00757
OG0001090	Syal.g_01859	Prbj.g_02180
OG0001091	Syal.g_01862	Prbj.g_02182
OG0001092	Syal.g_01864	Prbj.g_02183
OG0001093	Syal.g_02419	Prbj.g_02187
OG0001094	Syal.g_02216	Prbj.g_02406
OG0001095	Syal.g_01879	Prbj.g_02425
OG0001096	Syal.g_02447	Prbj.g_02441
OG0001097	Syal.g_02473	Prbj.g_02486
OG0001098	Syal.g_02083	Prbj.g_02323
OG0001099	Syal.g_00837	Prbj.g_01553
OG0001100	Syal.g_02293	Prbj.g_02333
OG0001101	Syal.g_02292	Prbj.g_02334
OG0001102	Syal.g_02289	Prbj.g_02337
OG0001103	Syal.g_02287	Prbj.g_02339
OG0001104	Syal.g_02241	Prbj.g_02396
OG0001105	Syal.g_02236	Prbj.g_02391
OG0001106	Syal.g_02007	Prbj.g_02280
OG0001107	Syal.g_01993	Prbj.g_02270
OG0001108	Syal.g_01985	Prbj.g_02263
OG0001109	Syal.g_01983	Prbj.g_02261
OG0001110	Syal.g_01981	Prbj.g_02259
OG0001111	Syal.g_01979	Prbj.g_02257
OG0001112	Syal.g_01977	Prbj.g_02255
OG0001113	Syal.g_02244	Prbj.g_02254
OG0001114	Syal.g_01976	Prbj.g_02253
OG0001115	Syal.g_01972	Prbj.g_02251
OG0001116	Syal.g_01970	Prbj.g_02250
OG0001117	Syal.g_01969	Prbj.g_02249
OG0001118	Syal.g_01968	Prbj.g_02248
OG0001119	Syal.g_01966	Prbj.g_02247
OG0001120	Syal.g_01962	Prbj.g_02245
OG0001122	Syal.g_01921	Prbj.g_02216
OG0001123	Syal.g_01913	Prbj.g_02209
