Orthogroup	Syal	Syai
OG0000572	Syal.g_02767	Syai.g_00782
OG0000573	Syal.g_02759	Syai.g_00790
OG0000574	Syal.g_02758	Syai.g_00796
OG0000575	Syal.g_02753	Syai.g_00800
OG0000576	Syal.g_02751	Syai.g_00802
OG0000577	Syal.g_02750	Syai.g_00803
OG0000578	Syal.g_02749	Syai.g_00804
OG0000579	Syal.g_02748	Syai.g_00805
OG0000580	Syal.g_02747	Syai.g_00806
OG0000581	Syal.g_02741	Syai.g_00812
OG0000582	Syal.g_02736	Syai.g_01042
OG0000583	Syal.g_02735	Syai.g_01043
OG0000584	Syal.g_02734	Syai.g_01044
OG0000585	Syal.g_02731	Syai.g_01046
OG0000586	Syal.g_02730	Syai.g_01047
OG0000587	Syal.g_02728	Syai.g_01049
OG0000588	Syal.g_02717	Syai.g_01063
OG0000589	Syal.g_02714	Syai.g_01066
OG0000590	Syal.g_02713	Syai.g_01067
OG0000591	Syal.g_02707	Syai.g_01075
OG0000592	Syal.g_02706	Syai.g_01076
OG0000593	Syal.g_02640	Syai.g_01100
OG0000594	Syal.g_02639	Syai.g_01101
OG0000595	Syal.g_02638	Syai.g_01102
OG0000596	Syal.g_02633	Syai.g_01107
OG0000597	Syal.g_02630	Syai.g_01110
OG0000598	Syal.g_02629	Syai.g_01111
OG0000599	Syal.g_02622	Syai.g_01114
OG0000600	Syal.g_02621	Syai.g_01115
OG0000601	Syal.g_02620	Syai.g_01116
OG0000602	Syal.g_02615	Syai.g_01121
OG0000603	Syal.g_02614	Syai.g_01122
OG0000604	Syal.g_02612	Syai.g_01125
OG0000605	Syal.g_02516	Syai.g_01609
OG0000606	Syal.g_02174	Syai.g_01221
OG0000607	Syal.g_02177	Syai.g_01224
OG0000608	Syal.g_02178	Syai.g_01225
OG0000609	Syal.g_02180	Syai.g_01227
OG0000610	Syal.g_02198	Syai.g_01234
OG0000611	Syal.g_02201	Syai.g_01237
OG0000612	Syal.g_02202	Syai.g_01238
OG0000613	Syal.g_01325	Syai.g_00196
OG0000614	Syal.g_01794	Syai.g_01981
OG0000615	Syal.g_02256	Syai.g_01286
OG0000616	Syal.g_00079	Syai.g_02914
OG0000617	Syal.g_01866	Syai.g_01393
OG0000618	Syal.g_01867	Syai.g_01394
OG0000619	Syal.g_02417	Syai.g_01395
OG0000620	Syal.g_02422	Syai.g_01402
OG0000621	Syal.g_02423	Syai.g_01403
OG0000622	Syal.g_02424	Syai.g_01404
OG0000623	Syal.g_02425	Syai.g_01405
OG0000624	Syal.g_02427	Syai.g_01407
OG0000625	Syal.g_02428	Syai.g_01408
OG0000626	Syal.g_02429	Syai.g_01409
OG0000627	Syal.g_02048	Syai.g_01575
OG0000628	Syal.g_02047	Syai.g_01573
OG0000629	Syal.g_02044	Syai.g_01570
OG0000630	Syal.g_02040	Syai.g_01566
OG0000631	Syal.g_02031	Syai.g_01557
OG0000632	Syal.g_02030	Syai.g_01556
OG0000633	Syal.g_02029	Syai.g_01555
OG0000634	Syal.g_02410	Syai.g_01317
OG0000635	Syal.g_02411	Syai.g_01318
OG0000636	Syal.g_02413	Syai.g_01320
OG0000637	Syal.g_02415	Syai.g_01322
OG0000638	Syal.g_02416	Syai.g_01323
OG0000639	Syal.g_01868	Syai.g_01324
OG0000640	Syal.g_01869	Syai.g_01325
OG0000641	Syal.g_01873	Syai.g_01329
OG0000642	Syal.g_01874	Syai.g_01330
OG0000643	Syal.g_01875	Syai.g_01349
OG0000644	Syal.g_01876	Syai.g_01350
OG0000645	Syal.g_01878	Syai.g_01352
OG0000646	Syal.g_01881	Syai.g_01355
OG0000647	Syal.g_01883	Syai.g_01357
OG0000648	Syal.g_02438	Syai.g_01362
OG0000649	Syal.g_02439	Syai.g_01363
OG0000650	Syal.g_02440	Syai.g_01364
OG0000651	Syal.g_02441	Syai.g_01365
OG0000652	Syal.g_02442	Syai.g_01366
OG0000653	Syal.g_02444	Syai.g_01368
OG0000654	Syal.g_02445	Syai.g_01369
OG0000655	Syal.g_02446	Syai.g_01370
OG0000656	Syal.g_02449	Syai.g_01373
OG0000657	Syal.g_02460	Syai.g_02045
OG0000658	Syal.g_02465	Syai.g_02049
OG0000659	Syal.g_02466	Syai.g_02050
OG0000660	Syal.g_02470	Syai.g_02054
OG0000661	Syal.g_02472	Syai.g_02056
OG0000662	Syal.g_02474	Syai.g_02058
OG0000663	Syal.g_02477	Syai.g_02061
OG0000664	Syal.g_02478	Syai.g_02062
OG0000665	Syal.g_02593	Syai.g_02431
OG0000666	Syal.g_02605	Syai.g_01610
OG0000667	Syal.g_02192	Syai.g_01724
OG0000668	Syal.g_01920	Syai.g_01436
OG0000669	Syal.g_02295	Syai.g_01251
OG0000670	Syal.g_02956	Syai.g_00561
OG0000671	Syal.g_02291	Syai.g_01255
OG0000672	Syal.g_02288	Syai.g_01259
OG0000673	Syal.g_02285	Syai.g_01262
OG0000674	Syal.g_02283	Syai.g_01264
OG0000675	Syal.g_02282	Syai.g_01265
OG0000676	Syal.g_02272	Syai.g_01275
OG0000677	Syal.g_02271	Syai.g_01276
OG0000678	Syal.g_02264	Syai.g_01279
OG0000679	Syal.g_02252	Syai.g_01288
OG0000680	Syal.g_02251	Syai.g_01289
OG0000681	Syal.g_02248	Syai.g_01292
OG0000682	Syal.g_02247	Syai.g_01293
OG0000683	Syal.g_02246	Syai.g_01294
OG0000684	Syal.g_02242	Syai.g_01299
OG0000685	Syal.g_02240	Syai.g_01301
OG0000686	Syal.g_02239	Syai.g_01302
OG0000687	Syal.g_02237	Syai.g_01303
OG0000688	Syal.g_02225	Syai.g_01307
OG0000689	Syal.g_02223	Syai.g_01309
OG0000690	Syal.g_02222	Syai.g_01310
OG0000691	Syal.g_02221	Syai.g_01311
OG0000692	Syal.g_02220	Syai.g_01312
OG0000693	Syal.g_02218	Syai.g_01313
OG0000694	Syal.g_02217	Syai.g_01314
OG0000695	Syal.g_02027	Syai.g_01553
OG0000696	Syal.g_02026	Syai.g_01552
OG0000697	Syal.g_02025	Syai.g_01550
OG0000698	Syal.g_02022	Syai.g_01547
OG0000699	Syal.g_02021	Syai.g_01545
OG0000700	Syal.g_02020	Syai.g_01544
OG0000701	Syal.g_02019	Syai.g_01543
OG0000702	Syal.g_02011	Syai.g_01521
OG0000703	Syal.g_02010	Syai.g_01520
OG0000704	Syal.g_02008	Syai.g_01518
OG0000705	Syal.g_01999	Syai.g_01511
OG0000706	Syal.g_01998	Syai.g_01510
OG0000707	Syal.g_01997	Syai.g_01509
OG0000708	Syal.g_01994	Syai.g_01506
OG0000709	Syal.g_01986	Syai.g_01497
OG0000710	Syal.g_01982	Syai.g_01487
OG0000711	Syal.g_01954	Syai.g_01456
OG0000712	Syal.g_01952	Syai.g_01454
OG0000713	Syal.g_01951	Syai.g_01453
OG0000714	Syal.g_01948	Syai.g_01451
OG0000715	Syal.g_01934	Syai.g_01449
OG0000716	Syal.g_01930	Syai.g_01445
OG0000717	Syal.g_01929	Syai.g_01444
OG0000718	Syal.g_01925	Syai.g_01440
OG0000719	Syal.g_01922	Syai.g_01438
OG0000720	Syal.g_01908	Syai.g_01425
OG0000721	Syal.g_01906	Syai.g_01423
OG0000722	Syal.g_01905	Syai.g_01422
OG0000723	Syal.g_02433	Syai.g_01411
OG0000724	Syal.g_01829	Syai.g_02013
OG0000725	Syal.g_01820	Syai.g_02004
OG0000726	Syal.g_01819	Syai.g_02003
OG0000727	Syal.g_01818	Syai.g_02002
OG0000728	Syal.g_01816	Syai.g_02000
OG0000729	Syal.g_01510	Syai.g_00097
OG0000730	Syal.g_00345	Syai.g_00483
OG0000731	Syal.g_00356	Syai.g_00495
OG0000732	Syal.g_00149	Syai.g_00058
OG0000733	Syal.g_01105	Syai.g_02805
OG0000734	Syal.g_00828	Syai.g_02548
OG0000735	Syal.g_01627	Syai.g_02159
OG0000736	Syal.g_01628	Syai.g_02158
OG0000737	Syal.g_01629	Syai.g_02157
OG0000738	Syal.g_01634	Syai.g_02152
OG0000739	Syal.g_01645	Syai.g_02151
OG0000740	Syal.g_01646	Syai.g_02150
OG0000741	Syal.g_01649	Syai.g_02147
OG0000742	Syal.g_01652	Syai.g_02145
OG0000743	Syal.g_01654	Syai.g_02143
OG0000744	Syal.g_01655	Syai.g_02142
OG0000745	Syal.g_01657	Syai.g_02140
OG0000746	Syal.g_01659	Syai.g_02138
OG0000747	Syal.g_01660	Syai.g_02137
OG0000748	Syal.g_01674	Syai.g_02125
OG0000749	Syal.g_01675	Syai.g_02123
OG0000750	Syal.g_01676	Syai.g_02122
OG0000751	Syal.g_01688	Syai.g_02116
OG0000752	Syal.g_01690	Syai.g_02114
OG0000753	Syal.g_01693	Syai.g_02111
OG0000754	Syal.g_01698	Syai.g_01750
OG0000755	Syal.g_01707	Syai.g_01760
OG0000756	Syal.g_01708	Syai.g_01761
OG0000757	Syal.g_01715	Syai.g_01769
OG0000758	Syal.g_01716	Syai.g_01770
OG0000759	Syal.g_01717	Syai.g_01771
OG0000760	Syal.g_01718	Syai.g_01772
OG0000761	Syal.g_01719	Syai.g_01775
OG0000762	Syal.g_01721	Syai.g_01777
OG0000763	Syal.g_01723	Syai.g_01779
OG0000764	Syal.g_01724	Syai.g_01780
OG0000765	Syal.g_01768	Syai.g_01797
OG0000766	Syal.g_01767	Syai.g_01798
OG0000767	Syal.g_01765	Syai.g_01800
OG0000768	Syal.g_01764	Syai.g_01801
OG0000769	Syal.g_01762	Syai.g_01803
OG0000770	Syal.g_01758	Syai.g_01822
OG0000771	Syal.g_01835	Syai.g_02019
OG0000772	Syal.g_01641	Syai.g_01639
OG0000773	Syal.g_01618	Syai.g_02164
OG0000774	Syal.g_01610	Syai.g_02168
OG0000775	Syal.g_01608	Syai.g_02172
OG0000776	Syal.g_01607	Syai.g_02173
OG0000777	Syal.g_01606	Syai.g_02174
OG0000778	Syal.g_01605	Syai.g_02175
OG0000779	Syal.g_01599	Syai.g_02181
OG0000780	Syal.g_01594	Syai.g_02184
OG0000781	Syal.g_01590	Syai.g_02188
OG0000782	Syal.g_01589	Syai.g_02189
OG0000783	Syal.g_01588	Syai.g_02190
OG0000784	Syal.g_01587	Syai.g_02191
OG0000785	Syal.g_01585	Syai.g_02193
OG0000786	Syal.g_01579	Syai.g_00816
OG0000787	Syal.g_01578	Syai.g_00815
OG0000788	Syal.g_02619	Syai.g_01117
OG0000789	Syal.g_02598	Syai.g_01596
OG0000790	Syal.g_02883	Syai.g_00623
OG0000791	Syal.g_02882	Syai.g_00621
OG0000792	Syal.g_02881	Syai.g_00620
OG0000793	Syal.g_02876	Syai.g_00615
OG0000794	Syal.g_02875	Syai.g_00614
OG0000795	Syal.g_02874	Syai.g_00613
OG0000796	Syal.g_02870	Syai.g_00609
OG0000797	Syal.g_02869	Syai.g_00608
OG0000798	Syal.g_01260	Syai.g_00262
OG0000799	Syal.g_01547	Syai.g_00996
OG0000800	Syal.g_01542	Syai.g_00993
OG0000801	Syal.g_01541	Syai.g_00992
OG0000802	Syal.g_01536	Syai.g_00988
OG0000803	Syal.g_00040	Syai.g_00983
OG0000804	Syal.g_00036	Syai.g_00980
OG0000805	Syal.g_00030	Syai.g_00965
OG0000806	Syal.g_00028	Syai.g_00963
OG0000807	Syal.g_00026	Syai.g_00961
OG0000808	Syal.g_00025	Syai.g_00960
OG0000809	Syal.g_00022	Syai.g_00957
OG0000810	Syal.g_00021	Syai.g_00956
OG0000811	Syal.g_00380	Syai.g_00950
OG0000812	Syal.g_00382	Syai.g_00948
OG0000813	Syal.g_00383	Syai.g_00947
OG0000814	Syal.g_00385	Syai.g_00945
OG0000815	Syal.g_00391	Syai.g_00944
OG0000816	Syal.g_00393	Syai.g_00942
OG0000817	Syal.g_00394	Syai.g_00941
OG0000818	Syal.g_00401	Syai.g_00935
OG0000819	Syal.g_00402	Syai.g_00934
OG0000820	Syal.g_00403	Syai.g_00933
OG0000821	Syal.g_00409	Syai.g_00916
OG0000822	Syal.g_00411	Syai.g_00914
OG0000823	Syal.g_00412	Syai.g_00913
OG0000824	Syal.g_00417	Syai.g_00907
OG0000825	Syal.g_00418	Syai.g_00906
OG0000826	Syal.g_00419	Syai.g_00905
OG0000827	Syal.g_00420	Syai.g_00904
OG0000828	Syal.g_00423	Syai.g_00900
OG0000829	Syal.g_00424	Syai.g_00899
OG0000830	Syal.g_00425	Syai.g_00898
OG0000831	Syal.g_00427	Syai.g_00896
OG0000832	Syal.g_02967	Syai.g_02296
OG0000833	Syal.g_02976	Syai.g_02305
OG0000834	Syal.g_02979	Syai.g_02307
OG0000835	Syal.g_02980	Syai.g_02308
OG0000836	Syal.g_02983	Syai.g_02312
OG0000837	Syal.g_02984	Syai.g_02313
OG0000838	Syal.g_02988	Syai.g_02323
OG0000839	Syal.g_02989	Syai.g_02324
OG0000840	Syal.g_02990	Syai.g_02325
OG0000841	Syal.g_02991	Syai.g_02326
OG0000842	Syal.g_02992	Syai.g_02327
OG0000843	Syal.g_02993	Syai.g_02328
OG0000844	Syal.g_02995	Syai.g_02330
OG0000845	Syal.g_02996	Syai.g_02331
OG0000846	Syal.g_02997	Syai.g_02332
OG0000847	Syal.g_02998	Syai.g_02333
OG0000848	Syal.g_03000	Syai.g_02335
OG0000849	Syal.g_03001	Syai.g_02336
OG0000850	Syal.g_03008	Syai.g_02339
OG0000851	Syal.g_00561	Syai.g_02352
OG0000852	Syal.g_00562	Syai.g_02353
OG0000853	Syal.g_00566	Syai.g_02357
OG0000854	Syal.g_00568	Syai.g_02359
OG0000855	Syal.g_00569	Syai.g_02360
OG0000856	Syal.g_02704	Syai.g_01078
OG0000857	Syal.g_01882	Syai.g_01356
OG0000858	Syal.g_00576	Syai.g_02366
OG0000859	Syal.g_00577	Syai.g_02367
OG0000860	Syal.g_00589	Syai.g_02380
OG0000861	Syal.g_00590	Syai.g_02381
OG0000862	Syal.g_00591	Syai.g_02382
OG0000863	Syal.g_00594	Syai.g_02385
OG0000864	Syal.g_00595	Syai.g_02386
OG0000865	Syal.g_00596	Syai.g_02387
OG0000866	Syal.g_00597	Syai.g_02388
OG0000867	Syal.g_00598	Syai.g_02389
OG0000868	Syal.g_00604	Syai.g_02392
OG0000869	Syal.g_00609	Syai.g_02396
OG0000870	Syal.g_00614	Syai.g_02401
OG0000871	Syal.g_00615	Syai.g_02402
OG0000872	Syal.g_00621	Syai.g_02409
OG0000873	Syal.g_00624	Syai.g_02412
OG0000874	Syal.g_00627	Syai.g_02408
OG0000875	Syal.g_00629	Syai.g_02416
OG0000876	Syal.g_00631	Syai.g_02243
OG0000877	Syal.g_00633	Syai.g_02250
OG0000878	Syal.g_00634	Syai.g_02251
OG0000879	Syal.g_00635	Syai.g_02252
OG0000880	Syal.g_00636	Syai.g_02253
OG0000881	Syal.g_00641	Syai.g_02257
OG0000882	Syal.g_00646	Syai.g_02262
OG0000883	Syal.g_00648	Syai.g_02264
OG0000884	Syal.g_00650	Syai.g_02266
OG0000885	Syal.g_00651	Syai.g_02267
OG0000886	Syal.g_00652	Syai.g_02268
OG0000887	Syal.g_00653	Syai.g_02269
OG0000888	Syal.g_00655	Syai.g_02271
OG0000889	Syal.g_00657	Syai.g_02273
OG0000890	Syal.g_00663	Syai.g_02279
OG0000891	Syal.g_00664	Syai.g_02280
OG0000892	Syal.g_00668	Syai.g_02282
OG0000893	Syal.g_00193	Syai.g_00318
OG0000894	Syal.g_00196	Syai.g_00321
OG0000895	Syal.g_00200	Syai.g_00325
OG0000896	Syal.g_00201	Syai.g_00326
OG0000897	Syal.g_00203	Syai.g_00328
OG0000898	Syal.g_00204	Syai.g_00329
OG0000899	Syal.g_00205	Syai.g_00330
OG0000900	Syal.g_00206	Syai.g_00331
OG0000901	Syal.g_00211	Syai.g_00336
OG0000902	Syal.g_00213	Syai.g_00338
OG0000903	Syal.g_00227	Syai.g_00353
OG0000904	Syal.g_00222	Syai.g_00348
OG0000905	Syal.g_00217	Syai.g_00342
OG0000906	Syal.g_00215	Syai.g_00340
OG0000907	Syal.g_00229	Syai.g_00358
OG0000908	Syal.g_00232	Syai.g_00361
OG0000909	Syal.g_00233	Syai.g_00362
OG0000910	Syal.g_00234	Syai.g_00363
OG0000911	Syal.g_00237	Syai.g_00365
OG0000912	Syal.g_00238	Syai.g_00366
OG0000913	Syal.g_00239	Syai.g_00367
OG0000914	Syal.g_00240	Syai.g_00368
OG0000915	Syal.g_00241	Syai.g_00370
OG0000916	Syal.g_00242	Syai.g_00371
OG0000917	Syal.g_00243	Syai.g_00372
OG0000918	Syal.g_00244	Syai.g_00373
OG0000919	Syal.g_00245	Syai.g_00374
OG0000920	Syal.g_00246	Syai.g_00375
OG0000921	Syal.g_00247	Syai.g_00376
OG0000922	Syal.g_00248	Syai.g_00377
OG0000923	Syal.g_00252	Syai.g_00381
OG0000924	Syal.g_00253	Syai.g_00382
OG0000925	Syal.g_00254	Syai.g_00383
OG0000926	Syal.g_00255	Syai.g_00384
OG0000927	Syal.g_00257	Syai.g_00386
OG0000928	Syal.g_00258	Syai.g_00387
OG0000929	Syal.g_00259	Syai.g_00388
OG0000930	Syal.g_00260	Syai.g_00389
OG0000931	Syal.g_00261	Syai.g_00390
OG0000932	Syal.g_00262	Syai.g_00391
OG0000933	Syal.g_00268	Syai.g_00397
OG0000934	Syal.g_00270	Syai.g_00399
OG0000935	Syal.g_00271	Syai.g_00400
OG0000936	Syal.g_00272	Syai.g_00401
OG0000937	Syal.g_00273	Syai.g_00402
OG0000938	Syal.g_00276	Syai.g_00405
OG0000939	Syal.g_00277	Syai.g_00406
OG0000940	Syal.g_00285	Syai.g_00413
OG0000941	Syal.g_00287	Syai.g_00415
OG0000942	Syal.g_00289	Syai.g_00417
OG0000943	Syal.g_00290	Syai.g_00418
OG0000944	Syal.g_00292	Syai.g_00420
OG0000945	Syal.g_00294	Syai.g_00422
OG0000946	Syal.g_00301	Syai.g_00428
OG0000947	Syal.g_00304	Syai.g_00431
OG0000948	Syal.g_00305	Syai.g_00432
OG0000949	Syal.g_01341	Syai.g_00174
OG0000950	Syal.g_01348	Syai.g_00163
OG0000951	Syal.g_01353	Syai.g_00158
OG0000952	Syal.g_01363	Syai.g_00136
OG0000953	Syal.g_01435	Syai.g_00132
OG0000954	Syal.g_01443	Syai.g_00127
OG0000955	Syal.g_01444	Syai.g_00126
OG0000956	Syal.g_01446	Syai.g_00124
OG0000957	Syal.g_01457	Syai.g_00113
OG0000958	Syal.g_01458	Syai.g_00112
OG0000959	Syal.g_01482	Syai.g_00108
OG0000960	Syal.g_01483	Syai.g_00107
OG0000961	Syal.g_01507	Syai.g_00100
OG0000962	Syal.g_01509	Syai.g_00098
OG0000963	Syal.g_01514	Syai.g_00094
OG0000964	Syal.g_01515	Syai.g_00093
OG0000965	Syal.g_01516	Syai.g_00092
OG0000966	Syal.g_00176	Syai.g_00082
OG0000967	Syal.g_00171	Syai.g_00077
OG0000968	Syal.g_00169	Syai.g_00085
OG0000969	Syal.g_00167	Syai.g_00080
OG0000970	Syal.g_00166	Syai.g_00079
OG0000971	Syal.g_00164	Syai.g_00074
OG0000972	Syal.g_00163	Syai.g_00073
OG0000973	Syal.g_00162	Syai.g_00072
OG0000974	Syal.g_00161	Syai.g_00071
OG0000975	Syal.g_00160	Syai.g_00070
OG0000976	Syal.g_00159	Syai.g_00069
OG0000977	Syal.g_00157	Syai.g_00067
OG0000978	Syal.g_00156	Syai.g_00065
OG0000979	Syal.g_00153	Syai.g_00062
OG0000980	Syal.g_00150	Syai.g_00059
OG0000981	Syal.g_00147	Syai.g_00056
OG0000982	Syal.g_01068	Syai.g_02777
OG0000983	Syal.g_01069	Syai.g_02778
OG0000984	Syal.g_01070	Syai.g_02779
OG0000985	Syal.g_01074	Syai.g_02781
OG0000986	Syal.g_01076	Syai.g_02784
OG0000987	Syal.g_01080	Syai.g_02786
OG0000988	Syal.g_01086	Syai.g_02790
OG0000989	Syal.g_01098	Syai.g_02797
OG0000990	Syal.g_01118	Syai.g_02825
OG0000991	Syal.g_01120	Syai.g_02827
OG0000992	Syal.g_01122	Syai.g_02830
OG0000993	Syal.g_01123	Syai.g_02831
OG0000994	Syal.g_01127	Syai.g_02834
OG0000995	Syal.g_01132	Syai.g_02840
OG0000996	Syal.g_01162	Syai.g_02891
OG0000997	Syal.g_01171	Syai.g_02900
OG0000998	Syal.g_01173	Syai.g_02902
OG0000999	Syal.g_01174	Syai.g_02903
OG0001000	Syal.g_01177	Syai.g_02906
OG0001001	Syal.g_01182	Syai.g_02911
OG0001002	Syal.g_00082	Syai.g_02918
OG0001003	Syal.g_00084	Syai.g_02919
OG0001004	Syal.g_00085	Syai.g_02920
OG0001005	Syal.g_00087	Syai.g_02921
OG0001006	Syal.g_00094	Syai.g_02931
OG0001007	Syal.g_00096	Syai.g_02933
OG0001008	Syal.g_00524	Syai.g_02227
OG0001009	Syal.g_00129	Syai.g_00034
OG0001010	Syal.g_00130	Syai.g_00035
OG0001011	Syal.g_00131	Syai.g_00037
OG0001012	Syal.g_01064	Syai.g_02773
OG0001013	Syal.g_01026	Syai.g_02750
OG0001014	Syal.g_01022	Syai.g_02726
OG0001015	Syal.g_01021	Syai.g_02725
OG0001016	Syal.g_00756	Syai.g_02479
OG0001017	Syal.g_00762	Syai.g_02485
OG0001018	Syal.g_00764	Syai.g_02487
OG0001019	Syal.g_00785	Syai.g_02508
OG0001020	Syal.g_00796	Syai.g_02516
OG0001021	Syal.g_00800	Syai.g_02523
OG0001022	Syal.g_00805	Syai.g_02528
OG0001023	Syal.g_00806	Syai.g_02529
OG0001024	Syal.g_00810	Syai.g_02533
OG0001025	Syal.g_00817	Syai.g_02540
OG0001026	Syal.g_00830	Syai.g_02550
OG0001027	Syal.g_00834	Syai.g_02555
OG0001028	Syal.g_00836	Syai.g_02557
OG0001029	Syal.g_00838	Syai.g_02559
OG0001030	Syal.g_00860	Syai.g_02580
OG0001031	Syal.g_00936	Syai.g_02656
OG0001032	Syal.g_00938	Syai.g_02658
OG0001033	Syal.g_00972	Syai.g_02685
OG0001034	Syal.g_00684	Syai.g_00537
OG0001035	Syal.g_01226	Syai.g_00295
OG0001036	Syal.g_01231	Syai.g_00290
OG0001037	Syal.g_01233	Syai.g_00288
OG0001038	Syal.g_01261	Syai.g_00261
OG0001039	Syal.g_01264	Syai.g_00258
OG0001040	Syal.g_01267	Syai.g_00255
OG0001041	Syal.g_01272	Syai.g_00250
OG0001042	Syal.g_01300	Syai.g_00225
OG0001043	Syal.g_01304	Syai.g_00221
OG0001044	Syal.g_00346	Syai.g_00485
OG0001045	Syal.g_00359	Syai.g_00498
OG0001046	Syal.g_01967	Syai.g_01471
OG0001047	Syal.g_00522	Syai.g_02225
OG0001048	Syal.g_00521	Syai.g_02224
OG0001049	Syal.g_00518	Syai.g_02215
OG0001050	Syal.g_00517	Syai.g_02214
OG0001051	Syal.g_00516	Syai.g_02213
OG0001052	Syal.g_00467	Syai.g_00861
OG0001053	Syal.g_02900	Syai.g_00641
OG0001054	Syal.g_02919	Syai.g_00658
OG0001055	Syal.g_02940	Syai.g_00679
OG0001056	Syal.g_02833	Syai.g_00713
OG0001057	Syal.g_01574	Syai.g_00721
OG0001058	Syal.g_02812	Syai.g_00734
OG0001059	Syal.g_02808	Syai.g_00738
OG0001060	Syal.g_02801	Syai.g_00744
OG0001061	Syal.g_02783	Syai.g_00765
OG0001062	Syal.g_02781	Syai.g_00767
OG0001063	Syal.g_02776	Syai.g_00774
OG0001064	Syal.g_02775	Syai.g_00775
OG0001065	Syal.g_02774	Syai.g_00776
OG0001066	Syal.g_02773	Syai.g_00777
OG0001067	Syal.g_02772	Syai.g_00778
OG0001068	Syal.g_02771	Syai.g_00779
OG0001069	Syal.g_02770	Syai.g_00780
OG0001070	Syal.g_02766	Syai.g_00783
OG0001071	Syal.g_02765	Syai.g_00784
OG0001072	Syal.g_02761	Syai.g_00788
OG0001073	Syal.g_02746	Syai.g_00807
OG0001074	Syal.g_02575	Syai.g_01051
OG0001075	Syal.g_02726	Syai.g_01053
OG0001076	Syal.g_02712	Syai.g_01069
OG0001077	Syal.g_02702	Syai.g_01081
OG0001078	Syal.g_02635	Syai.g_01105
OG0001079	Syal.g_02618	Syai.g_01118
OG0001080	Syal.g_02514	Syai.g_01606
OG0001081	Syal.g_02175	Syai.g_01222
OG0001082	Syal.g_02176	Syai.g_01223
OG0001083	Syal.g_02184	Syai.g_01230
OG0001084	Syal.g_02187	Syai.g_01231
OG0001085	Syal.g_02206	Syai.g_01241
OG0001086	Syal.g_02208	Syai.g_01243
OG0001087	Syal.g_01782	Syai.g_01953
OG0001088	Syal.g_01785	Syai.g_01957
OG0001089	Syal.g_01811	Syai.g_01996
OG0001090	Syal.g_01859	Syai.g_01387
OG0001091	Syal.g_01862	Syai.g_01389
OG0001092	Syal.g_01864	Syai.g_01391
OG0001093	Syal.g_02419	Syai.g_01397
OG0001094	Syal.g_02216	Syai.g_01315
OG0001096	Syal.g_02447	Syai.g_01371
OG0001097	Syal.g_02473	Syai.g_02057
OG0001098	Syal.g_02083	Syai.g_01603
OG0001099	Syal.g_00837	Syai.g_02558
OG0001100	Syal.g_02293	Syai.g_01253
OG0001101	Syal.g_02292	Syai.g_01254
OG0001102	Syal.g_02289	Syai.g_01257
OG0001103	Syal.g_02287	Syai.g_01260
OG0001104	Syal.g_02241	Syai.g_01300
OG0001105	Syal.g_02236	Syai.g_01304
OG0001106	Syal.g_02007	Syai.g_01517
OG0001107	Syal.g_01993	Syai.g_01505
OG0001108	Syal.g_01985	Syai.g_01496
OG0001109	Syal.g_01983	Syai.g_01488
OG0001110	Syal.g_01981	Syai.g_01486
OG0001111	Syal.g_01979	Syai.g_01484
OG0001112	Syal.g_01977	Syai.g_01482
OG0001113	Syal.g_02244	Syai.g_01481
OG0001114	Syal.g_01976	Syai.g_01480
OG0001115	Syal.g_01972	Syai.g_01476
OG0001116	Syal.g_01970	Syai.g_01474
OG0001117	Syal.g_01969	Syai.g_01473
OG0001118	Syal.g_01968	Syai.g_01472
OG0001119	Syal.g_01966	Syai.g_01470
OG0001120	Syal.g_01962	Syai.g_01466
OG0001121	Syal.g_02960	Syai.g_01676
OG0001122	Syal.g_01921	Syai.g_01437
OG0001123	Syal.g_01913	Syai.g_01430
OG0001124	Syal.g_01911	Syai.g_01428
OG0001125	Syal.g_01909	Syai.g_01426
OG0001126	Syal.g_01837	Syai.g_02021
OG0001127	Syal.g_01836	Syai.g_02020
OG0001128	Syal.g_01833	Syai.g_02017
OG0001129	Syal.g_01831	Syai.g_02015
OG0001130	Syal.g_01830	Syai.g_02014
OG0001131	Syal.g_02260	Syai.g_01281
OG0001132	Syal.g_02553	Syai.g_01620
OG0001133	Syal.g_02710	Syai.g_01072
OG0001134	Syal.g_02506	Syai.g_01745
OG0001135	Syal.g_02505	Syai.g_01742
OG0001136	Syal.g_01650	Syai.g_02146
OG0001137	Syal.g_01673	Syai.g_02126
OG0001138	Syal.g_01709	Syai.g_01763
OG0001139	Syal.g_01711	Syai.g_01765
OG0001140	Syal.g_01712	Syai.g_01766
OG0001141	Syal.g_01713	Syai.g_01767
OG0001142	Syal.g_01714	Syai.g_01768
OG0001143	Syal.g_01722	Syai.g_01778
OG0001144	Syal.g_01736	Syai.g_01788
OG0001145	Syal.g_01614	Syai.g_02165
OG0001146	Syal.g_01593	Syai.g_02185
OG0001147	Syal.g_00458	Syai.g_00869
OG0001148	Syal.g_02886	Syai.g_00626
OG0001149	Syal.g_02885	Syai.g_00625
OG0001150	Syal.g_02884	Syai.g_00624
OG0001151	Syal.g_02872	Syai.g_00611
OG0001152	Syal.g_02871	Syai.g_00610
OG0001153	Syal.g_00421	Syai.g_00903
OG0001154	Syal.g_00422	Syai.g_00901
