Orthogroup	Syal	Syah
OG0000572	Syal.g_02767	Syah.g_01137
OG0000573	Syal.g_02759	Syah.g_01146
OG0000574	Syal.g_02758	Syah.g_01147
OG0000575	Syal.g_02753	Syah.g_01151
OG0000576	Syal.g_02751	Syah.g_01153
OG0000577	Syal.g_02750	Syah.g_01154
OG0000578	Syal.g_02749	Syah.g_01155
OG0000579	Syal.g_02748	Syah.g_01156
OG0000580	Syal.g_02747	Syah.g_01157
OG0000581	Syal.g_02741	Syah.g_01163
OG0000582	Syal.g_02736	Syah.g_01979
OG0000583	Syal.g_02735	Syah.g_01978
OG0000584	Syal.g_02734	Syah.g_01977
OG0000585	Syal.g_02731	Syah.g_01975
OG0000586	Syal.g_02730	Syah.g_01974
OG0000587	Syal.g_02728	Syah.g_01972
OG0000588	Syal.g_02717	Syah.g_01966
OG0000589	Syal.g_02714	Syah.g_01962
OG0000590	Syal.g_02713	Syah.g_01961
OG0000591	Syal.g_02707	Syah.g_01954
OG0000592	Syal.g_02706	Syah.g_01953
OG0000593	Syal.g_02640	Syah.g_01939
OG0000594	Syal.g_02639	Syah.g_01938
OG0000595	Syal.g_02638	Syah.g_01937
OG0000596	Syal.g_02633	Syah.g_01932
OG0000597	Syal.g_02630	Syah.g_01929
OG0000598	Syal.g_02629	Syah.g_01928
OG0000599	Syal.g_02622	Syah.g_01925
OG0000600	Syal.g_02621	Syah.g_01924
OG0000601	Syal.g_02620	Syah.g_01923
OG0000602	Syal.g_02615	Syah.g_01917
OG0000603	Syal.g_02614	Syah.g_01916
OG0000604	Syal.g_02612	Syah.g_01913
OG0000605	Syal.g_02516	Syah.g_01825
OG0000606	Syal.g_02174	Syah.g_01485
OG0000607	Syal.g_02177	Syah.g_01489
OG0000608	Syal.g_02178	Syah.g_01490
OG0000609	Syal.g_02180	Syah.g_01492
OG0000610	Syal.g_02198	Syah.g_01499
OG0000611	Syal.g_02201	Syah.g_01502
OG0000612	Syal.g_02202	Syah.g_01503
OG0000613	Syal.g_01325	Syah.g_00147
OG0000614	Syal.g_01794	Syah.g_02004
OG0000615	Syal.g_02256	Syah.g_01814
OG0000616	Syal.g_00079	Syah.g_00389
OG0000617	Syal.g_01866	Syah.g_01722
OG0000618	Syal.g_01867	Syah.g_01721
OG0000619	Syal.g_02417	Syah.g_01720
OG0000620	Syal.g_02422	Syah.g_01713
OG0000621	Syal.g_02423	Syah.g_01712
OG0000622	Syal.g_02424	Syah.g_01711
OG0000623	Syal.g_02425	Syah.g_01710
OG0000624	Syal.g_02427	Syah.g_01708
OG0000625	Syal.g_02428	Syah.g_01707
OG0000626	Syal.g_02429	Syah.g_01706
OG0000627	Syal.g_02048	Syah.g_01569
OG0000628	Syal.g_02047	Syah.g_01570
OG0000629	Syal.g_02044	Syah.g_01573
OG0000630	Syal.g_02040	Syah.g_01577
OG0000631	Syal.g_02031	Syah.g_01582
OG0000632	Syal.g_02030	Syah.g_01583
OG0000633	Syal.g_02029	Syah.g_01584
OG0000634	Syal.g_02410	Syah.g_01783
OG0000635	Syal.g_02411	Syah.g_01782
OG0000636	Syal.g_02413	Syah.g_01780
OG0000637	Syal.g_02415	Syah.g_01778
OG0000638	Syal.g_02416	Syah.g_01777
OG0000639	Syal.g_01868	Syah.g_01776
OG0000640	Syal.g_01869	Syah.g_01775
OG0000641	Syal.g_01873	Syah.g_01771
OG0000642	Syal.g_01874	Syah.g_01770
OG0000643	Syal.g_01875	Syah.g_01768
OG0000644	Syal.g_01876	Syah.g_01767
OG0000645	Syal.g_01878	Syah.g_01765
OG0000646	Syal.g_01881	Syah.g_01762
OG0000647	Syal.g_01883	Syah.g_01760
OG0000648	Syal.g_02438	Syah.g_01757
OG0000649	Syal.g_02439	Syah.g_01756
OG0000650	Syal.g_02440	Syah.g_01755
OG0000651	Syal.g_02441	Syah.g_01754
OG0000652	Syal.g_02442	Syah.g_01753
OG0000653	Syal.g_02444	Syah.g_01751
OG0000654	Syal.g_02445	Syah.g_01750
OG0000655	Syal.g_02446	Syah.g_01749
OG0000656	Syal.g_02449	Syah.g_01746
OG0000657	Syal.g_02460	Syah.g_02083
OG0000658	Syal.g_02465	Syah.g_02086
OG0000659	Syal.g_02466	Syah.g_02087
OG0000660	Syal.g_02470	Syah.g_02091
OG0000661	Syal.g_02472	Syah.g_02093
OG0000662	Syal.g_02474	Syah.g_02095
OG0000663	Syal.g_02477	Syah.g_02098
OG0000664	Syal.g_02478	Syah.g_02099
OG0000665	Syal.g_02593	Syah.g_01895
OG0000666	Syal.g_02605	Syah.g_01826
OG0000667	Syal.g_02192	Syah.g_00714
OG0000668	Syal.g_01920	Syah.g_01680
OG0000669	Syal.g_02295	Syah.g_01520
OG0000670	Syal.g_02956	Syah.g_02352
OG0000671	Syal.g_02291	Syah.g_01524
OG0000672	Syal.g_02288	Syah.g_01527
OG0000673	Syal.g_02285	Syah.g_01530
OG0000674	Syal.g_02283	Syah.g_01532
OG0000675	Syal.g_02282	Syah.g_01533
OG0000676	Syal.g_02272	Syah.g_01535
OG0000677	Syal.g_02271	Syah.g_01536
OG0000678	Syal.g_02264	Syah.g_01821
OG0000679	Syal.g_02252	Syah.g_01812
OG0000680	Syal.g_02251	Syah.g_01811
OG0000681	Syal.g_02248	Syah.g_01808
OG0000682	Syal.g_02247	Syah.g_01807
OG0000683	Syal.g_02246	Syah.g_01806
OG0000684	Syal.g_02242	Syah.g_01802
OG0000685	Syal.g_02240	Syah.g_01800
OG0000686	Syal.g_02239	Syah.g_01799
OG0000687	Syal.g_02237	Syah.g_01798
OG0000688	Syal.g_02225	Syah.g_01793
OG0000689	Syal.g_02223	Syah.g_01791
OG0000690	Syal.g_02222	Syah.g_01790
OG0000691	Syal.g_02221	Syah.g_01789
OG0000692	Syal.g_02220	Syah.g_01788
OG0000693	Syal.g_02218	Syah.g_01787
OG0000694	Syal.g_02217	Syah.g_01786
OG0000695	Syal.g_02027	Syah.g_01586
OG0000696	Syal.g_02026	Syah.g_01587
OG0000697	Syal.g_02025	Syah.g_01589
OG0000698	Syal.g_02022	Syah.g_01592
OG0000699	Syal.g_02021	Syah.g_01594
OG0000700	Syal.g_02020	Syah.g_01595
OG0000701	Syal.g_02019	Syah.g_01596
OG0000702	Syal.g_02011	Syah.g_01604
OG0000703	Syal.g_02010	Syah.g_01605
OG0000704	Syal.g_02008	Syah.g_01608
OG0000705	Syal.g_01999	Syah.g_01614
OG0000706	Syal.g_01998	Syah.g_01615
OG0000707	Syal.g_01997	Syah.g_01616
OG0000708	Syal.g_01994	Syah.g_01619
OG0000709	Syal.g_01986	Syah.g_01627
OG0000710	Syal.g_01982	Syah.g_01631
OG0000711	Syal.g_01954	Syah.g_01661
OG0000712	Syal.g_01952	Syah.g_01662
OG0000713	Syal.g_01951	Syah.g_01663
OG0000714	Syal.g_01948	Syah.g_01665
OG0000715	Syal.g_01934	Syah.g_01667
OG0000716	Syal.g_01930	Syah.g_01671
OG0000717	Syal.g_01929	Syah.g_01672
OG0000718	Syal.g_01925	Syah.g_01676
OG0000719	Syal.g_01922	Syah.g_01678
OG0000720	Syal.g_01908	Syah.g_01691
OG0000721	Syal.g_01906	Syah.g_01693
OG0000722	Syal.g_01905	Syah.g_01694
OG0000723	Syal.g_02433	Syah.g_01704
OG0000724	Syal.g_01829	Syah.g_02036
OG0000725	Syal.g_01820	Syah.g_02027
OG0000726	Syal.g_01819	Syah.g_02026
OG0000727	Syal.g_01818	Syah.g_02025
OG0000728	Syal.g_01816	Syah.g_02023
OG0000729	Syal.g_01510	Syah.g_00263
OG0000730	Syal.g_00345	Syah.g_00855
OG0000731	Syal.g_00356	Syah.g_00867
OG0000732	Syal.g_00149	Syah.g_00319
OG0000733	Syal.g_01105	Syah.g_00473
OG0000734	Syal.g_00828	Syah.g_02545
OG0000735	Syal.g_01627	Syah.g_02178
OG0000736	Syal.g_01628	Syah.g_02177
OG0000737	Syal.g_01629	Syah.g_02176
OG0000738	Syal.g_01634	Syah.g_02170
OG0000739	Syal.g_01645	Syah.g_02165
OG0000740	Syal.g_01646	Syah.g_02164
OG0000741	Syal.g_01649	Syah.g_02161
OG0000742	Syal.g_01652	Syah.g_02159
OG0000743	Syal.g_01654	Syah.g_02157
OG0000744	Syal.g_01655	Syah.g_02156
OG0000745	Syal.g_01657	Syah.g_02154
OG0000746	Syal.g_01659	Syah.g_02151
OG0000747	Syal.g_01660	Syah.g_02150
OG0000748	Syal.g_01674	Syah.g_02140
OG0000749	Syal.g_01675	Syah.g_02138
OG0000750	Syal.g_01676	Syah.g_02137
OG0000751	Syal.g_01688	Syah.g_02130
OG0000752	Syal.g_01690	Syah.g_02128
OG0000753	Syal.g_01693	Syah.g_02125
OG0000754	Syal.g_01698	Syah.g_01431
OG0000755	Syal.g_01707	Syah.g_01423
OG0000756	Syal.g_01708	Syah.g_01422
OG0000757	Syal.g_01715	Syah.g_01415
OG0000758	Syal.g_01716	Syah.g_01414
OG0000759	Syal.g_01717	Syah.g_01413
OG0000760	Syal.g_01718	Syah.g_01412
OG0000761	Syal.g_01719	Syah.g_01411
OG0000762	Syal.g_01721	Syah.g_01409
OG0000763	Syal.g_01723	Syah.g_01407
OG0000764	Syal.g_01724	Syah.g_01406
OG0000765	Syal.g_01768	Syah.g_01392
OG0000766	Syal.g_01767	Syah.g_01391
OG0000767	Syal.g_01765	Syah.g_01389
OG0000768	Syal.g_01764	Syah.g_01388
OG0000769	Syal.g_01762	Syah.g_01386
OG0000770	Syal.g_01758	Syah.g_01383
OG0000771	Syal.g_01835	Syah.g_02042
OG0000772	Syal.g_01641	Syah.g_01351
OG0000773	Syal.g_01618	Syah.g_02187
OG0000774	Syal.g_01610	Syah.g_02191
OG0000775	Syal.g_01608	Syah.g_02193
OG0000776	Syal.g_01607	Syah.g_02194
OG0000777	Syal.g_01606	Syah.g_02195
OG0000778	Syal.g_01605	Syah.g_02196
OG0000779	Syal.g_01599	Syah.g_02201
OG0000780	Syal.g_01594	Syah.g_02205
OG0000781	Syal.g_01590	Syah.g_02209
OG0000782	Syal.g_01589	Syah.g_02210
OG0000783	Syal.g_01588	Syah.g_02211
OG0000784	Syal.g_01587	Syah.g_02212
OG0000785	Syal.g_01585	Syah.g_02214
OG0000786	Syal.g_01579	Syah.g_01171
OG0000787	Syal.g_01578	Syah.g_01170
OG0000788	Syal.g_02619	Syah.g_01922
OG0000789	Syal.g_02598	Syah.g_01556
OG0000790	Syal.g_02883	Syah.g_00981
OG0000791	Syal.g_02882	Syah.g_00980
OG0000792	Syal.g_02881	Syah.g_00979
OG0000793	Syal.g_02876	Syah.g_00974
OG0000794	Syal.g_02875	Syah.g_00973
OG0000795	Syal.g_02874	Syah.g_00972
OG0000796	Syal.g_02870	Syah.g_00968
OG0000797	Syal.g_02869	Syah.g_00967
OG0000798	Syal.g_01260	Syah.g_00627
OG0000799	Syal.g_01547	Syah.g_01326
OG0000800	Syal.g_01542	Syah.g_01325
OG0000801	Syal.g_01541	Syah.g_01324
OG0000802	Syal.g_01536	Syah.g_01320
OG0000803	Syal.g_00040	Syah.g_01315
OG0000804	Syal.g_00036	Syah.g_01312
OG0000805	Syal.g_00030	Syah.g_01303
OG0000806	Syal.g_00028	Syah.g_01301
OG0000807	Syal.g_00026	Syah.g_01299
OG0000808	Syal.g_00025	Syah.g_01298
OG0000809	Syal.g_00022	Syah.g_01295
OG0000810	Syal.g_00021	Syah.g_01294
OG0000811	Syal.g_00380	Syah.g_01286
OG0000812	Syal.g_00382	Syah.g_01284
OG0000813	Syal.g_00383	Syah.g_01283
OG0000814	Syal.g_00385	Syah.g_01281
OG0000815	Syal.g_00391	Syah.g_01280
OG0000816	Syal.g_00393	Syah.g_01279
OG0000817	Syal.g_00394	Syah.g_01278
OG0000818	Syal.g_00401	Syah.g_01272
OG0000819	Syal.g_00402	Syah.g_01271
OG0000820	Syal.g_00403	Syah.g_01270
OG0000821	Syal.g_00409	Syah.g_01265
OG0000822	Syal.g_00411	Syah.g_01263
OG0000823	Syal.g_00412	Syah.g_01262
OG0000824	Syal.g_00417	Syah.g_01258
OG0000825	Syal.g_00418	Syah.g_01257
OG0000826	Syal.g_00419	Syah.g_01256
OG0000827	Syal.g_00420	Syah.g_01254
OG0000828	Syal.g_00423	Syah.g_01251
OG0000829	Syal.g_00424	Syah.g_01250
OG0000830	Syal.g_00425	Syah.g_01249
OG0000831	Syal.g_00427	Syah.g_01247
OG0000832	Syal.g_02967	Syah.g_02311
OG0000833	Syal.g_02976	Syah.g_02322
OG0000834	Syal.g_02979	Syah.g_02324
OG0000835	Syal.g_02980	Syah.g_02325
OG0000836	Syal.g_02983	Syah.g_02329
OG0000837	Syal.g_02984	Syah.g_02330
OG0000838	Syal.g_02988	Syah.g_02334
OG0000839	Syal.g_02989	Syah.g_02335
OG0000840	Syal.g_02990	Syah.g_02336
OG0000841	Syal.g_02991	Syah.g_02337
OG0000842	Syal.g_02992	Syah.g_02338
OG0000843	Syal.g_02993	Syah.g_02339
OG0000844	Syal.g_02995	Syah.g_02341
OG0000845	Syal.g_02996	Syah.g_02342
OG0000846	Syal.g_02997	Syah.g_02343
OG0000847	Syal.g_02998	Syah.g_02344
OG0000848	Syal.g_03000	Syah.g_02346
OG0000849	Syal.g_03001	Syah.g_02347
OG0000850	Syal.g_03008	Syah.g_02349
OG0000851	Syal.g_00561	Syah.g_02359
OG0000852	Syal.g_00562	Syah.g_02360
OG0000853	Syal.g_00566	Syah.g_02364
OG0000854	Syal.g_00568	Syah.g_02366
OG0000855	Syal.g_00569	Syah.g_02367
OG0000856	Syal.g_02704	Syah.g_01951
OG0000857	Syal.g_01882	Syah.g_01761
OG0000858	Syal.g_00576	Syah.g_02373
OG0000859	Syal.g_00577	Syah.g_02374
OG0000860	Syal.g_00589	Syah.g_02386
OG0000861	Syal.g_00590	Syah.g_02387
OG0000862	Syal.g_00591	Syah.g_02389
OG0000863	Syal.g_00594	Syah.g_02391
OG0000864	Syal.g_00595	Syah.g_02392
OG0000865	Syal.g_00596	Syah.g_02396
OG0000866	Syal.g_00597	Syah.g_02397
OG0000867	Syal.g_00598	Syah.g_02398
OG0000868	Syal.g_00604	Syah.g_02401
OG0000869	Syal.g_00609	Syah.g_02406
OG0000870	Syal.g_00614	Syah.g_02411
OG0000871	Syal.g_00615	Syah.g_02412
OG0000872	Syal.g_00621	Syah.g_02421
OG0000873	Syal.g_00624	Syah.g_02424
OG0000874	Syal.g_00627	Syah.g_02420
OG0000875	Syal.g_00629	Syah.g_02426
OG0000876	Syal.g_00631	Syah.g_02250
OG0000877	Syal.g_00633	Syah.g_02254
OG0000878	Syal.g_00634	Syah.g_02255
OG0000879	Syal.g_00635	Syah.g_02256
OG0000880	Syal.g_00636	Syah.g_02257
OG0000881	Syal.g_00641	Syah.g_02262
OG0000882	Syal.g_00646	Syah.g_02267
OG0000883	Syal.g_00648	Syah.g_02270
OG0000884	Syal.g_00650	Syah.g_02272
OG0000885	Syal.g_00651	Syah.g_02273
OG0000886	Syal.g_00652	Syah.g_02274
OG0000887	Syal.g_00653	Syah.g_02275
OG0000888	Syal.g_00655	Syah.g_02277
OG0000889	Syal.g_00657	Syah.g_02279
OG0000890	Syal.g_00663	Syah.g_02284
OG0000891	Syal.g_00664	Syah.g_02285
OG0000892	Syal.g_00668	Syah.g_02288
OG0000893	Syal.g_00193	Syah.g_00684
OG0000894	Syal.g_00196	Syah.g_00690
OG0000895	Syal.g_00200	Syah.g_00694
OG0000896	Syal.g_00201	Syah.g_00695
OG0000897	Syal.g_00203	Syah.g_00697
OG0000898	Syal.g_00204	Syah.g_00698
OG0000899	Syal.g_00205	Syah.g_00699
OG0000900	Syal.g_00206	Syah.g_00700
OG0000901	Syal.g_00211	Syah.g_00705
OG0000902	Syal.g_00213	Syah.g_00707
OG0000903	Syal.g_00227	Syah.g_00739
OG0000904	Syal.g_00222	Syah.g_00734
OG0000905	Syal.g_00217	Syah.g_00731
OG0000906	Syal.g_00215	Syah.g_00729
OG0000907	Syal.g_00229	Syah.g_00741
OG0000908	Syal.g_00232	Syah.g_00744
OG0000909	Syal.g_00233	Syah.g_00745
OG0000910	Syal.g_00234	Syah.g_00746
OG0000911	Syal.g_00237	Syah.g_00748
OG0000912	Syal.g_00238	Syah.g_00749
OG0000913	Syal.g_00239	Syah.g_00750
OG0000914	Syal.g_00240	Syah.g_00751
OG0000915	Syal.g_00241	Syah.g_00752
OG0000916	Syal.g_00242	Syah.g_00753
OG0000917	Syal.g_00243	Syah.g_00754
OG0000918	Syal.g_00244	Syah.g_00755
OG0000919	Syal.g_00245	Syah.g_00756
OG0000920	Syal.g_00246	Syah.g_00757
OG0000921	Syal.g_00247	Syah.g_00758
OG0000922	Syal.g_00248	Syah.g_00759
OG0000923	Syal.g_00252	Syah.g_00763
OG0000924	Syal.g_00253	Syah.g_00764
OG0000925	Syal.g_00254	Syah.g_00765
OG0000926	Syal.g_00255	Syah.g_00766
OG0000927	Syal.g_00257	Syah.g_00768
OG0000928	Syal.g_00258	Syah.g_00769
OG0000929	Syal.g_00259	Syah.g_00770
OG0000930	Syal.g_00260	Syah.g_00771
OG0000931	Syal.g_00261	Syah.g_00772
OG0000932	Syal.g_00262	Syah.g_00773
OG0000933	Syal.g_00268	Syah.g_00778
OG0000934	Syal.g_00270	Syah.g_00780
OG0000935	Syal.g_00271	Syah.g_00781
OG0000936	Syal.g_00272	Syah.g_00782
OG0000937	Syal.g_00273	Syah.g_00783
OG0000938	Syal.g_00276	Syah.g_00787
OG0000939	Syal.g_00277	Syah.g_00788
OG0000940	Syal.g_00285	Syah.g_00795
OG0000941	Syal.g_00287	Syah.g_00797
OG0000942	Syal.g_00289	Syah.g_00799
OG0000943	Syal.g_00290	Syah.g_00800
OG0000944	Syal.g_00292	Syah.g_00802
OG0000945	Syal.g_00294	Syah.g_00804
OG0000946	Syal.g_00301	Syah.g_00809
OG0000947	Syal.g_00304	Syah.g_00812
OG0000948	Syal.g_00305	Syah.g_00813
OG0000949	Syal.g_01341	Syah.g_00173
OG0000950	Syal.g_01348	Syah.g_00184
OG0000951	Syal.g_01353	Syah.g_00190
OG0000952	Syal.g_01363	Syah.g_00202
OG0000953	Syal.g_01435	Syah.g_00207
OG0000954	Syal.g_01443	Syah.g_00233
OG0000955	Syal.g_01444	Syah.g_00234
OG0000956	Syal.g_01446	Syah.g_00236
OG0000957	Syal.g_01457	Syah.g_00248
OG0000958	Syal.g_01458	Syah.g_00249
OG0000959	Syal.g_01482	Syah.g_00253
OG0000960	Syal.g_01483	Syah.g_00254
OG0000961	Syal.g_01507	Syah.g_00259
OG0000962	Syal.g_01509	Syah.g_00262
OG0000963	Syal.g_01514	Syah.g_00267
OG0000964	Syal.g_01515	Syah.g_00268
OG0000965	Syal.g_01516	Syah.g_00269
OG0000966	Syal.g_00176	Syah.g_00288
OG0000967	Syal.g_00171	Syah.g_00300
OG0000968	Syal.g_00169	Syah.g_00295
OG0000969	Syal.g_00167	Syah.g_00297
OG0000970	Syal.g_00166	Syah.g_00298
OG0000971	Syal.g_00164	Syah.g_00303
OG0000972	Syal.g_00163	Syah.g_00304
OG0000973	Syal.g_00162	Syah.g_00305
OG0000974	Syal.g_00161	Syah.g_00306
OG0000975	Syal.g_00160	Syah.g_00307
OG0000976	Syal.g_00159	Syah.g_00308
OG0000977	Syal.g_00157	Syah.g_00310
OG0000978	Syal.g_00156	Syah.g_00312
OG0000979	Syal.g_00153	Syah.g_00315
OG0000980	Syal.g_00150	Syah.g_00318
OG0000981	Syal.g_00147	Syah.g_00321
OG0000982	Syal.g_01068	Syah.g_00511
OG0000983	Syal.g_01069	Syah.g_00510
OG0000984	Syal.g_01070	Syah.g_00509
OG0000985	Syal.g_01074	Syah.g_00505
OG0000986	Syal.g_01076	Syah.g_00496
OG0000987	Syal.g_01080	Syah.g_00494
OG0000988	Syal.g_01086	Syah.g_00489
OG0000989	Syal.g_01098	Syah.g_00481
OG0000990	Syal.g_01118	Syah.g_00466
OG0000991	Syal.g_01120	Syah.g_00462
OG0000992	Syal.g_01122	Syah.g_00460
OG0000993	Syal.g_01123	Syah.g_00459
OG0000994	Syal.g_01127	Syah.g_00457
OG0000995	Syal.g_01132	Syah.g_00452
OG0000996	Syal.g_01162	Syah.g_00412
OG0000997	Syal.g_01171	Syah.g_00403
OG0000998	Syal.g_01173	Syah.g_00401
OG0000999	Syal.g_01174	Syah.g_00400
OG0001000	Syal.g_01177	Syah.g_00397
OG0001001	Syal.g_01182	Syah.g_00392
OG0001002	Syal.g_00082	Syah.g_00386
OG0001003	Syal.g_00084	Syah.g_00384
OG0001004	Syal.g_00085	Syah.g_00383
OG0001005	Syal.g_00087	Syah.g_00382
OG0001006	Syal.g_00094	Syah.g_00375
OG0001007	Syal.g_00096	Syah.g_00373
OG0001008	Syal.g_00524	Syah.g_02235
OG0001009	Syal.g_00129	Syah.g_00344
OG0001010	Syal.g_00130	Syah.g_00343
OG0001011	Syal.g_00131	Syah.g_00342
OG0001012	Syal.g_01064	Syah.g_00514
OG0001013	Syal.g_01026	Syah.g_00527
OG0001014	Syal.g_01022	Syah.g_00531
OG0001015	Syal.g_01021	Syah.g_00532
OG0001016	Syal.g_00756	Syah.g_02487
OG0001017	Syal.g_00762	Syah.g_02493
OG0001018	Syal.g_00764	Syah.g_02495
OG0001019	Syal.g_00785	Syah.g_02512
OG0001020	Syal.g_00796	Syah.g_02517
OG0001021	Syal.g_00800	Syah.g_02521
OG0001022	Syal.g_00805	Syah.g_02524
OG0001023	Syal.g_00806	Syah.g_02525
OG0001024	Syal.g_00810	Syah.g_02529
OG0001025	Syal.g_00817	Syah.g_02534
OG0001026	Syal.g_00830	Syah.g_02547
OG0001027	Syal.g_00834	Syah.g_00001
OG0001028	Syal.g_00836	Syah.g_00003
OG0001029	Syal.g_00838	Syah.g_00005
OG0001030	Syal.g_00860	Syah.g_00025
OG0001031	Syal.g_00936	Syah.g_00611
OG0001032	Syal.g_00938	Syah.g_00609
OG0001033	Syal.g_00972	Syah.g_00577
OG0001034	Syal.g_00684	Syah.g_00908
OG0001035	Syal.g_01226	Syah.g_00660
OG0001036	Syal.g_01231	Syah.g_00655
OG0001037	Syal.g_01233	Syah.g_00653
OG0001038	Syal.g_01261	Syah.g_00626
OG0001039	Syal.g_01264	Syah.g_00623
OG0001040	Syal.g_01267	Syah.g_00090
OG0001042	Syal.g_01300	Syah.g_00122
OG0001043	Syal.g_01304	Syah.g_00126
OG0001044	Syal.g_00346	Syah.g_00857
OG0001045	Syal.g_00359	Syah.g_00870
OG0001046	Syal.g_01967	Syah.g_01647
OG0001047	Syal.g_00522	Syah.g_02233
OG0001048	Syal.g_00521	Syah.g_02232
OG0001049	Syal.g_00518	Syah.g_02225
OG0001050	Syal.g_00517	Syah.g_02224
OG0001051	Syal.g_00516	Syah.g_02223
OG0001052	Syal.g_00467	Syah.g_01217
OG0001053	Syal.g_02900	Syah.g_01000
OG0001054	Syal.g_02919	Syah.g_01017
OG0001055	Syal.g_02940	Syah.g_01037
OG0001056	Syal.g_02833	Syah.g_01069
OG0001057	Syal.g_01574	Syah.g_01075
OG0001058	Syal.g_02812	Syah.g_01091
OG0001059	Syal.g_02808	Syah.g_01095
OG0001060	Syal.g_02801	Syah.g_01102
OG0001061	Syal.g_02783	Syah.g_01123
OG0001062	Syal.g_02781	Syah.g_01125
OG0001063	Syal.g_02776	Syah.g_01129
OG0001064	Syal.g_02775	Syah.g_01130
OG0001065	Syal.g_02774	Syah.g_01131
OG0001066	Syal.g_02773	Syah.g_01132
OG0001067	Syal.g_02772	Syah.g_01133
OG0001068	Syal.g_02771	Syah.g_01134
OG0001069	Syal.g_02770	Syah.g_01135
OG0001070	Syal.g_02766	Syah.g_01138
OG0001071	Syal.g_02765	Syah.g_01139
OG0001072	Syal.g_02761	Syah.g_01144
OG0001074	Syal.g_02575	Syah.g_01970
OG0001075	Syal.g_02726	Syah.g_01969
OG0001076	Syal.g_02712	Syah.g_01959
OG0001077	Syal.g_02702	Syah.g_01948
OG0001078	Syal.g_02635	Syah.g_01934
OG0001079	Syal.g_02618	Syah.g_01921
OG0001080	Syal.g_02514	Syah.g_01538
OG0001081	Syal.g_02175	Syah.g_01487
OG0001082	Syal.g_02176	Syah.g_01488
OG0001083	Syal.g_02184	Syah.g_01495
OG0001084	Syal.g_02187	Syah.g_01496
OG0001085	Syal.g_02206	Syah.g_01506
OG0001086	Syal.g_02208	Syah.g_01508
OG0001087	Syal.g_01782	Syah.g_01992
OG0001088	Syal.g_01785	Syah.g_01995
OG0001089	Syal.g_01811	Syah.g_02019
OG0001090	Syal.g_01859	Syah.g_01728
OG0001091	Syal.g_01862	Syah.g_01726
OG0001092	Syal.g_01864	Syah.g_01724
OG0001093	Syal.g_02419	Syah.g_01718
OG0001094	Syal.g_02216	Syah.g_01785
OG0001095	Syal.g_01879	Syah.g_01764
OG0001096	Syal.g_02447	Syah.g_01748
OG0001097	Syal.g_02473	Syah.g_02094
OG0001098	Syal.g_02083	Syah.g_01542
OG0001099	Syal.g_00837	Syah.g_00004
OG0001100	Syal.g_02293	Syah.g_01522
OG0001101	Syal.g_02292	Syah.g_01523
OG0001102	Syal.g_02289	Syah.g_01526
OG0001103	Syal.g_02287	Syah.g_01528
OG0001104	Syal.g_02241	Syah.g_01801
OG0001105	Syal.g_02236	Syah.g_01797
OG0001106	Syal.g_02007	Syah.g_01609
OG0001107	Syal.g_01993	Syah.g_01620
OG0001108	Syal.g_01985	Syah.g_01628
OG0001109	Syal.g_01983	Syah.g_01630
OG0001110	Syal.g_01981	Syah.g_01632
OG0001111	Syal.g_01979	Syah.g_01634
OG0001112	Syal.g_01977	Syah.g_01636
OG0001113	Syal.g_02244	Syah.g_01637
OG0001114	Syal.g_01976	Syah.g_01638
OG0001115	Syal.g_01972	Syah.g_01642
OG0001116	Syal.g_01970	Syah.g_01644
OG0001117	Syal.g_01969	Syah.g_01645
OG0001118	Syal.g_01968	Syah.g_01646
OG0001119	Syal.g_01966	Syah.g_01648
OG0001120	Syal.g_01962	Syah.g_01652
OG0001121	Syal.g_02960	Syah.g_02183
OG0001122	Syal.g_01921	Syah.g_01679
OG0001123	Syal.g_01913	Syah.g_01686
OG0001124	Syal.g_01911	Syah.g_01688
OG0001125	Syal.g_01909	Syah.g_01690
OG0001126	Syal.g_01837	Syah.g_02058
OG0001127	Syal.g_01836	Syah.g_02057
OG0001128	Syal.g_01833	Syah.g_02040
OG0001129	Syal.g_01831	Syah.g_02038
OG0001130	Syal.g_01830	Syah.g_02037
OG0001131	Syal.g_02260	Syah.g_01819
OG0001132	Syal.g_02553	Syah.g_01850
OG0001133	Syal.g_02710	Syah.g_01957
OG0001134	Syal.g_02506	Syah.g_01437
OG0001135	Syal.g_02505	Syah.g_01439
OG0001136	Syal.g_01650	Syah.g_02160
OG0001137	Syal.g_01673	Syah.g_02141
OG0001138	Syal.g_01709	Syah.g_01421
OG0001139	Syal.g_01711	Syah.g_01419
OG0001140	Syal.g_01712	Syah.g_01418
OG0001141	Syal.g_01713	Syah.g_01417
OG0001142	Syal.g_01714	Syah.g_01416
OG0001143	Syal.g_01722	Syah.g_01408
OG0001144	Syal.g_01736	Syah.g_01399
OG0001145	Syal.g_01614	Syah.g_02188
OG0001146	Syal.g_01593	Syah.g_02206
OG0001147	Syal.g_00458	Syah.g_01234
OG0001148	Syal.g_02886	Syah.g_00984
OG0001149	Syal.g_02885	Syah.g_00983
OG0001150	Syal.g_02884	Syah.g_00982
OG0001151	Syal.g_02872	Syah.g_00970
OG0001152	Syal.g_02871	Syah.g_00969
OG0001153	Syal.g_00421	Syah.g_01253
OG0001154	Syal.g_00422	Syah.g_01252
OG0001155	Syal.g_02969	Syah.g_02313
