Orthogroup	Syal	Syae
OG0000570	Syal.g_02787	Syae.g_02429
OG0000571	Syal.g_02784	Syae.g_02433
OG0000572	Syal.g_02767	Syae.g_02448
OG0000573	Syal.g_02759	Syae.g_02456
OG0000574	Syal.g_02758	Syae.g_02457
OG0000575	Syal.g_02753	Syae.g_02461
OG0000576	Syal.g_02751	Syae.g_02463
OG0000577	Syal.g_02750	Syae.g_02464
OG0000578	Syal.g_02749	Syae.g_02465
OG0000579	Syal.g_02748	Syae.g_02466
OG0000580	Syal.g_02747	Syae.g_02467
OG0000581	Syal.g_02741	Syae.g_02473
OG0000582	Syal.g_02736	Syae.g_00018
OG0000583	Syal.g_02735	Syae.g_00019
OG0000584	Syal.g_02734	Syae.g_00020
OG0000585	Syal.g_02731	Syae.g_00022
OG0000586	Syal.g_02730	Syae.g_00023
OG0000587	Syal.g_02728	Syae.g_00025
OG0000588	Syal.g_02717	Syae.g_00043
OG0000589	Syal.g_02714	Syae.g_00047
OG0000590	Syal.g_02713	Syae.g_00048
OG0000591	Syal.g_02707	Syae.g_00056
OG0000592	Syal.g_02706	Syae.g_00057
OG0000593	Syal.g_02640	Syae.g_00070
OG0000594	Syal.g_02639	Syae.g_00071
OG0000595	Syal.g_02638	Syae.g_00072
OG0000596	Syal.g_02633	Syae.g_00077
OG0000597	Syal.g_02630	Syae.g_00080
OG0000598	Syal.g_02629	Syae.g_00081
OG0000599	Syal.g_02622	Syae.g_00084
OG0000600	Syal.g_02621	Syae.g_00085
OG0000601	Syal.g_02620	Syae.g_00086
OG0000602	Syal.g_02615	Syae.g_00091
OG0000603	Syal.g_02614	Syae.g_00092
OG0000604	Syal.g_02612	Syae.g_00095
OG0000605	Syal.g_02516	Syae.g_00260
OG0000606	Syal.g_02174	Syae.g_00616
OG0000607	Syal.g_02177	Syae.g_00613
OG0000608	Syal.g_02178	Syae.g_00612
OG0000609	Syal.g_02180	Syae.g_00610
OG0000610	Syal.g_02198	Syae.g_00601
OG0000611	Syal.g_02201	Syae.g_00598
OG0000612	Syal.g_02202	Syae.g_00597
OG0000613	Syal.g_01325	Syae.g_01910
OG0000614	Syal.g_01794	Syae.g_00765
OG0000615	Syal.g_02256	Syae.g_00557
OG0000616	Syal.g_00079	Syae.g_01696
OG0000617	Syal.g_01866	Syae.g_00464
OG0000618	Syal.g_01867	Syae.g_00463
OG0000619	Syal.g_02417	Syae.g_00462
OG0000620	Syal.g_02422	Syae.g_00456
OG0000621	Syal.g_02423	Syae.g_00455
OG0000622	Syal.g_02424	Syae.g_00454
OG0000623	Syal.g_02425	Syae.g_00453
OG0000624	Syal.g_02427	Syae.g_00451
OG0000625	Syal.g_02428	Syae.g_00450
OG0000626	Syal.g_02429	Syae.g_00449
OG0000627	Syal.g_02048	Syae.g_00299
OG0000628	Syal.g_02047	Syae.g_00300
OG0000629	Syal.g_02044	Syae.g_00303
OG0000630	Syal.g_02040	Syae.g_00310
OG0000631	Syal.g_02031	Syae.g_00317
OG0000632	Syal.g_02030	Syae.g_00318
OG0000633	Syal.g_02029	Syae.g_00320
OG0000634	Syal.g_02410	Syae.g_00525
OG0000635	Syal.g_02411	Syae.g_00524
OG0000636	Syal.g_02413	Syae.g_00522
OG0000637	Syal.g_02415	Syae.g_00520
OG0000638	Syal.g_02416	Syae.g_00519
OG0000639	Syal.g_01868	Syae.g_00518
OG0000640	Syal.g_01869	Syae.g_00517
OG0000641	Syal.g_01873	Syae.g_00513
OG0000642	Syal.g_01874	Syae.g_00512
OG0000643	Syal.g_01875	Syae.g_00510
OG0000644	Syal.g_01876	Syae.g_00509
OG0000645	Syal.g_01878	Syae.g_00507
OG0000646	Syal.g_01881	Syae.g_00504
OG0000647	Syal.g_01883	Syae.g_00502
OG0000648	Syal.g_02438	Syae.g_00499
OG0000649	Syal.g_02439	Syae.g_00498
OG0000650	Syal.g_02440	Syae.g_00497
OG0000651	Syal.g_02441	Syae.g_00496
OG0000652	Syal.g_02442	Syae.g_00495
OG0000653	Syal.g_02444	Syae.g_00493
OG0000654	Syal.g_02445	Syae.g_00492
OG0000655	Syal.g_02446	Syae.g_00491
OG0000656	Syal.g_02449	Syae.g_00488
OG0000657	Syal.g_02460	Syae.g_00834
OG0000658	Syal.g_02465	Syae.g_00837
OG0000659	Syal.g_02466	Syae.g_00838
OG0000660	Syal.g_02470	Syae.g_00842
OG0000661	Syal.g_02472	Syae.g_00844
OG0000662	Syal.g_02474	Syae.g_00846
OG0000663	Syal.g_02477	Syae.g_00849
OG0000664	Syal.g_02478	Syae.g_00850
OG0000665	Syal.g_02593	Syae.g_00121
OG0000666	Syal.g_02605	Syae.g_00258
OG0000667	Syal.g_02192	Syae.g_02056
OG0000668	Syal.g_01920	Syae.g_00418
OG0000669	Syal.g_02295	Syae.g_00585
OG0000670	Syal.g_02956	Syae.g_00582
OG0000671	Syal.g_02291	Syae.g_00580
OG0000672	Syal.g_02288	Syae.g_00577
OG0000673	Syal.g_02285	Syae.g_00574
OG0000674	Syal.g_02283	Syae.g_00572
OG0000675	Syal.g_02282	Syae.g_00571
OG0000676	Syal.g_02272	Syae.g_00569
OG0000677	Syal.g_02271	Syae.g_00568
OG0000678	Syal.g_02264	Syae.g_00564
OG0000679	Syal.g_02252	Syae.g_00555
OG0000680	Syal.g_02251	Syae.g_00554
OG0000681	Syal.g_02248	Syae.g_00551
OG0000682	Syal.g_02247	Syae.g_00550
OG0000683	Syal.g_02246	Syae.g_00549
OG0000684	Syal.g_02242	Syae.g_00545
OG0000685	Syal.g_02240	Syae.g_00543
OG0000686	Syal.g_02239	Syae.g_00542
OG0000687	Syal.g_02237	Syae.g_00541
OG0000688	Syal.g_02225	Syae.g_00536
OG0000689	Syal.g_02223	Syae.g_00534
OG0000690	Syal.g_02222	Syae.g_00533
OG0000691	Syal.g_02221	Syae.g_00532
OG0000692	Syal.g_02220	Syae.g_00531
OG0000693	Syal.g_02218	Syae.g_00529
OG0000694	Syal.g_02217	Syae.g_00528
OG0000695	Syal.g_02027	Syae.g_00322
OG0000696	Syal.g_02026	Syae.g_00323
OG0000697	Syal.g_02025	Syae.g_00325
OG0000698	Syal.g_02022	Syae.g_00328
OG0000699	Syal.g_02021	Syae.g_00330
OG0000700	Syal.g_02020	Syae.g_00331
OG0000701	Syal.g_02019	Syae.g_00332
OG0000702	Syal.g_02011	Syae.g_00341
OG0000703	Syal.g_02010	Syae.g_00342
OG0000704	Syal.g_02008	Syae.g_00345
OG0000705	Syal.g_01999	Syae.g_00352
OG0000706	Syal.g_01998	Syae.g_00353
OG0000707	Syal.g_01997	Syae.g_00354
OG0000708	Syal.g_01994	Syae.g_00357
OG0000709	Syal.g_01986	Syae.g_00365
OG0000710	Syal.g_01982	Syae.g_00369
OG0000711	Syal.g_01954	Syae.g_00398
OG0000712	Syal.g_01952	Syae.g_00400
OG0000713	Syal.g_01951	Syae.g_00401
OG0000714	Syal.g_01948	Syae.g_00403
OG0000715	Syal.g_01934	Syae.g_00405
OG0000716	Syal.g_01930	Syae.g_00409
OG0000717	Syal.g_01929	Syae.g_00410
OG0000718	Syal.g_01925	Syae.g_00414
OG0000719	Syal.g_01922	Syae.g_00416
OG0000720	Syal.g_01908	Syae.g_00429
OG0000721	Syal.g_01906	Syae.g_00431
OG0000722	Syal.g_01905	Syae.g_00432
OG0000723	Syal.g_02433	Syae.g_00445
OG0000724	Syal.g_01829	Syae.g_00799
OG0000725	Syal.g_01820	Syae.g_00789
OG0000726	Syal.g_01819	Syae.g_00788
OG0000727	Syal.g_01818	Syae.g_00787
OG0000728	Syal.g_01816	Syae.g_00785
OG0000729	Syal.g_01510	Syae.g_01819
OG0000730	Syal.g_00345	Syae.g_02189
OG0000731	Syal.g_00356	Syae.g_02201
OG0000732	Syal.g_00149	Syae.g_01764
OG0000733	Syal.g_01105	Syae.g_01599
OG0000734	Syal.g_00828	Syae.g_01371
OG0000735	Syal.g_01627	Syae.g_00942
OG0000736	Syal.g_01628	Syae.g_00941
OG0000737	Syal.g_01629	Syae.g_00940
OG0000738	Syal.g_01634	Syae.g_00935
OG0000739	Syal.g_01645	Syae.g_00928
OG0000740	Syal.g_01646	Syae.g_00927
OG0000741	Syal.g_01649	Syae.g_00924
OG0000742	Syal.g_01652	Syae.g_00922
OG0000743	Syal.g_01654	Syae.g_00920
OG0000744	Syal.g_01655	Syae.g_00919
OG0000745	Syal.g_01657	Syae.g_00917
OG0000746	Syal.g_01659	Syae.g_00915
OG0000747	Syal.g_01660	Syae.g_00914
OG0000748	Syal.g_01674	Syae.g_00902
OG0000749	Syal.g_01675	Syae.g_00900
OG0000750	Syal.g_01676	Syae.g_00899
OG0000751	Syal.g_01688	Syae.g_00892
OG0000752	Syal.g_01690	Syae.g_00890
OG0000753	Syal.g_01693	Syae.g_00887
OG0000754	Syal.g_01698	Syae.g_00641
OG0000755	Syal.g_01707	Syae.g_00651
OG0000756	Syal.g_01708	Syae.g_00652
OG0000757	Syal.g_01715	Syae.g_00661
OG0000758	Syal.g_01716	Syae.g_00662
OG0000759	Syal.g_01717	Syae.g_00663
OG0000760	Syal.g_01718	Syae.g_00664
OG0000761	Syal.g_01719	Syae.g_00668
OG0000762	Syal.g_01721	Syae.g_00672
OG0000763	Syal.g_01723	Syae.g_00676
OG0000764	Syal.g_01724	Syae.g_00677
OG0000765	Syal.g_01768	Syae.g_00695
OG0000766	Syal.g_01767	Syae.g_00696
OG0000767	Syal.g_01765	Syae.g_00698
OG0000768	Syal.g_01764	Syae.g_00699
OG0000769	Syal.g_01762	Syae.g_00701
OG0000770	Syal.g_01758	Syae.g_00704
OG0000771	Syal.g_01835	Syae.g_00805
OG0000772	Syal.g_01641	Syae.g_00168
OG0000773	Syal.g_01618	Syae.g_00947
OG0000774	Syal.g_01610	Syae.g_00951
OG0000775	Syal.g_01608	Syae.g_00954
OG0000776	Syal.g_01607	Syae.g_00955
OG0000777	Syal.g_01606	Syae.g_00956
OG0000778	Syal.g_01605	Syae.g_00957
OG0000779	Syal.g_01599	Syae.g_00963
OG0000780	Syal.g_01594	Syae.g_00967
OG0000781	Syal.g_01590	Syae.g_00971
OG0000782	Syal.g_01589	Syae.g_00972
OG0000783	Syal.g_01588	Syae.g_00973
OG0000784	Syal.g_01587	Syae.g_00974
OG0000785	Syal.g_01585	Syae.g_00976
OG0000786	Syal.g_01579	Syae.g_02477
OG0000787	Syal.g_01578	Syae.g_02476
OG0000788	Syal.g_02619	Syae.g_00087
OG0000789	Syal.g_02598	Syae.g_00281
OG0000790	Syal.g_02883	Syae.g_02294
OG0000791	Syal.g_02882	Syae.g_02292
OG0000792	Syal.g_02881	Syae.g_02291
OG0000793	Syal.g_02876	Syae.g_02286
OG0000794	Syal.g_02875	Syae.g_02285
OG0000795	Syal.g_02874	Syae.g_02284
OG0000796	Syal.g_02870	Syae.g_02280
OG0000797	Syal.g_02869	Syae.g_02279
OG0000798	Syal.g_01260	Syae.g_01972
OG0000798	Syal.g_01372	Syae.g_01205
OG0000799	Syal.g_01547	Syae.g_00010
OG0000800	Syal.g_01542	Syae.g_00009
OG0000801	Syal.g_01541	Syae.g_00008
OG0000802	Syal.g_01536	Syae.g_02686
OG0000803	Syal.g_00040	Syae.g_02680
OG0000804	Syal.g_00036	Syae.g_02677
OG0000805	Syal.g_00030	Syae.g_02663
OG0000806	Syal.g_00028	Syae.g_02661
OG0000807	Syal.g_00026	Syae.g_02659
OG0000808	Syal.g_00025	Syae.g_02658
OG0000809	Syal.g_00022	Syae.g_02655
OG0000810	Syal.g_00021	Syae.g_02654
OG0000811	Syal.g_00380	Syae.g_02648
OG0000812	Syal.g_00382	Syae.g_02646
OG0000813	Syal.g_00383	Syae.g_02645
OG0000814	Syal.g_00385	Syae.g_02643
OG0000815	Syal.g_00391	Syae.g_02642
OG0000816	Syal.g_00393	Syae.g_02641
OG0000817	Syal.g_00394	Syae.g_02640
OG0000818	Syal.g_00401	Syae.g_02634
OG0000819	Syal.g_00402	Syae.g_02633
OG0000820	Syal.g_00403	Syae.g_02632
OG0000821	Syal.g_00409	Syae.g_02626
OG0000822	Syal.g_00411	Syae.g_02624
OG0000823	Syal.g_00412	Syae.g_02623
OG0000824	Syal.g_00417	Syae.g_02617
OG0000825	Syal.g_00418	Syae.g_02616
OG0000826	Syal.g_00419	Syae.g_02615
OG0000827	Syal.g_00420	Syae.g_02614
OG0000828	Syal.g_00423	Syae.g_02612
OG0000829	Syal.g_00424	Syae.g_02611
OG0000830	Syal.g_00425	Syae.g_02610
OG0000831	Syal.g_00427	Syae.g_02608
OG0000832	Syal.g_02967	Syae.g_01081
OG0000833	Syal.g_02976	Syae.g_01106
OG0000834	Syal.g_02979	Syae.g_01108
OG0000835	Syal.g_02980	Syae.g_01109
OG0000836	Syal.g_02983	Syae.g_01113
OG0000837	Syal.g_02984	Syae.g_01115
OG0000838	Syal.g_02988	Syae.g_01119
OG0000839	Syal.g_02989	Syae.g_01120
OG0000840	Syal.g_02990	Syae.g_01121
OG0000841	Syal.g_02991	Syae.g_01122
OG0000842	Syal.g_02992	Syae.g_01123
OG0000843	Syal.g_02993	Syae.g_01124
OG0000844	Syal.g_02995	Syae.g_01125
OG0000845	Syal.g_02996	Syae.g_01126
OG0000846	Syal.g_02997	Syae.g_01127
OG0000847	Syal.g_02998	Syae.g_01128
OG0000848	Syal.g_03000	Syae.g_01130
OG0000849	Syal.g_03001	Syae.g_01131
OG0000850	Syal.g_03008	Syae.g_01133
OG0000851	Syal.g_00561	Syae.g_01139
OG0000852	Syal.g_00562	Syae.g_01140
OG0000853	Syal.g_00566	Syae.g_01144
OG0000854	Syal.g_00568	Syae.g_01146
OG0000855	Syal.g_00569	Syae.g_01147
OG0000856	Syal.g_02704	Syae.g_00059
OG0000857	Syal.g_01882	Syae.g_00503
OG0000858	Syal.g_00576	Syae.g_01153
OG0000859	Syal.g_00577	Syae.g_01154
OG0000860	Syal.g_00589	Syae.g_01165
OG0000861	Syal.g_00590	Syae.g_01166
OG0000862	Syal.g_00591	Syae.g_01167
OG0000863	Syal.g_00594	Syae.g_01170
OG0000864	Syal.g_00595	Syae.g_01171
OG0000865	Syal.g_00596	Syae.g_01172
OG0000866	Syal.g_00597	Syae.g_01173
OG0000867	Syal.g_00598	Syae.g_01174
OG0000868	Syal.g_00604	Syae.g_01177
OG0000869	Syal.g_00609	Syae.g_01182
OG0000870	Syal.g_00614	Syae.g_01187
OG0000871	Syal.g_00615	Syae.g_01188
OG0000872	Syal.g_00621	Syae.g_01196
OG0000873	Syal.g_00624	Syae.g_01199
OG0000874	Syal.g_00627	Syae.g_01194
OG0000875	Syal.g_00629	Syae.g_01244
OG0000876	Syal.g_00631	Syae.g_01020
OG0000877	Syal.g_00633	Syae.g_01025
OG0000878	Syal.g_00634	Syae.g_01026
OG0000879	Syal.g_00635	Syae.g_01027
OG0000880	Syal.g_00636	Syae.g_01028
OG0000881	Syal.g_00641	Syae.g_01034
OG0000882	Syal.g_00646	Syae.g_01039
OG0000883	Syal.g_00648	Syae.g_01041
OG0000884	Syal.g_00650	Syae.g_01043
OG0000885	Syal.g_00651	Syae.g_01044
OG0000886	Syal.g_00652	Syae.g_01045
OG0000887	Syal.g_00653	Syae.g_01046
OG0000888	Syal.g_00655	Syae.g_01048
OG0000889	Syal.g_00657	Syae.g_01050
OG0000890	Syal.g_00663	Syae.g_01056
OG0000891	Syal.g_00664	Syae.g_01057
OG0000892	Syal.g_00668	Syae.g_01059
OG0000893	Syal.g_00193	Syae.g_02031
OG0000894	Syal.g_00196	Syae.g_02034
OG0000895	Syal.g_00200	Syae.g_02038
OG0000896	Syal.g_00201	Syae.g_02039
OG0000897	Syal.g_00203	Syae.g_02041
OG0000898	Syal.g_00204	Syae.g_02042
OG0000899	Syal.g_00205	Syae.g_02043
OG0000900	Syal.g_00206	Syae.g_02044
OG0000901	Syal.g_00211	Syae.g_02049
OG0000902	Syal.g_00213	Syae.g_02051
OG0000903	Syal.g_00227	Syae.g_02077
OG0000904	Syal.g_00222	Syae.g_02071
OG0000905	Syal.g_00217	Syae.g_02065
OG0000906	Syal.g_00215	Syae.g_02063
OG0000907	Syal.g_00229	Syae.g_02079
OG0000908	Syal.g_00232	Syae.g_02082
OG0000909	Syal.g_00233	Syae.g_02083
OG0000910	Syal.g_00234	Syae.g_02084
OG0000911	Syal.g_00237	Syae.g_02086
OG0000912	Syal.g_00238	Syae.g_02087
OG0000913	Syal.g_00239	Syae.g_02088
OG0000914	Syal.g_00240	Syae.g_02089
OG0000915	Syal.g_00241	Syae.g_02091
OG0000916	Syal.g_00242	Syae.g_02092
OG0000917	Syal.g_00243	Syae.g_02093
OG0000918	Syal.g_00244	Syae.g_02094
OG0000919	Syal.g_00245	Syae.g_02095
OG0000920	Syal.g_00246	Syae.g_02096
OG0000921	Syal.g_00247	Syae.g_02097
OG0000922	Syal.g_00248	Syae.g_02098
OG0000923	Syal.g_00252	Syae.g_02102
OG0000924	Syal.g_00253	Syae.g_02103
OG0000925	Syal.g_00254	Syae.g_02104
OG0000926	Syal.g_00255	Syae.g_02105
OG0000927	Syal.g_00257	Syae.g_02107
OG0000928	Syal.g_00258	Syae.g_02108
OG0000929	Syal.g_00259	Syae.g_02109
OG0000930	Syal.g_00260	Syae.g_02110
OG0000931	Syal.g_00261	Syae.g_02111
OG0000932	Syal.g_00262	Syae.g_02112
OG0000933	Syal.g_00268	Syae.g_02118
OG0000934	Syal.g_00270	Syae.g_02120
OG0000935	Syal.g_00271	Syae.g_02121
OG0000936	Syal.g_00272	Syae.g_02122
OG0000937	Syal.g_00273	Syae.g_02123
OG0000938	Syal.g_00276	Syae.g_02126
OG0000939	Syal.g_00277	Syae.g_02127
OG0000940	Syal.g_00285	Syae.g_02133
OG0000941	Syal.g_00287	Syae.g_02135
OG0000942	Syal.g_00289	Syae.g_02137
OG0000943	Syal.g_00290	Syae.g_02138
OG0000944	Syal.g_00292	Syae.g_02140
OG0000945	Syal.g_00294	Syae.g_02142
OG0000946	Syal.g_00301	Syae.g_02146
OG0000947	Syal.g_00304	Syae.g_02149
OG0000948	Syal.g_00305	Syae.g_02150
OG0000949	Syal.g_01341	Syae.g_01884
OG0000950	Syal.g_01348	Syae.g_01873
OG0000951	Syal.g_01353	Syae.g_01866
OG0000952	Syal.g_01363	Syae.g_01859
OG0000953	Syal.g_01435	Syae.g_01854
OG0000954	Syal.g_01443	Syae.g_01845
OG0000955	Syal.g_01444	Syae.g_01844
OG0000956	Syal.g_01446	Syae.g_01842
OG0000957	Syal.g_01457	Syae.g_01831
OG0000958	Syal.g_01458	Syae.g_01830
OG0000959	Syal.g_01482	Syae.g_01826
OG0000960	Syal.g_01483	Syae.g_01825
OG0000961	Syal.g_01507	Syae.g_01822
OG0000962	Syal.g_01509	Syae.g_01820
OG0000963	Syal.g_01514	Syae.g_01814
OG0000964	Syal.g_01515	Syae.g_01813
OG0000965	Syal.g_01516	Syae.g_01812
OG0000966	Syal.g_00176	Syae.g_01789
OG0000967	Syal.g_00171	Syae.g_01782
OG0000968	Syal.g_00169	Syae.g_01787
OG0000969	Syal.g_00167	Syae.g_01785
OG0000970	Syal.g_00166	Syae.g_01784
OG0000971	Syal.g_00164	Syae.g_01779
OG0000972	Syal.g_00163	Syae.g_01778
OG0000973	Syal.g_00162	Syae.g_01777
OG0000974	Syal.g_00161	Syae.g_01776
OG0000975	Syal.g_00160	Syae.g_01775
OG0000976	Syal.g_00159	Syae.g_01774
OG0000977	Syal.g_00157	Syae.g_01772
OG0000978	Syal.g_00156	Syae.g_01771
OG0000979	Syal.g_00153	Syae.g_01768
OG0000980	Syal.g_00150	Syae.g_01765
OG0000981	Syal.g_00147	Syae.g_01762
OG0000982	Syal.g_01068	Syae.g_01568
OG0000983	Syal.g_01069	Syae.g_01569
OG0000984	Syal.g_01070	Syae.g_01570
OG0000985	Syal.g_01074	Syae.g_01572
OG0000986	Syal.g_01076	Syae.g_01575
OG0000987	Syal.g_01080	Syae.g_01577
OG0000988	Syal.g_01086	Syae.g_01583
OG0000989	Syal.g_01098	Syae.g_01591
OG0000990	Syal.g_01118	Syae.g_01606
OG0000991	Syal.g_01120	Syae.g_01609
OG0000992	Syal.g_01122	Syae.g_01612
OG0000993	Syal.g_01123	Syae.g_01613
OG0000994	Syal.g_01127	Syae.g_01616
OG0000995	Syal.g_01132	Syae.g_01627
OG0000996	Syal.g_01162	Syae.g_01667
OG0000997	Syal.g_01171	Syae.g_01678
OG0000998	Syal.g_01173	Syae.g_01680
OG0000999	Syal.g_01174	Syae.g_01683
OG0001000	Syal.g_01177	Syae.g_01686
OG0001001	Syal.g_01182	Syae.g_01692
OG0001002	Syal.g_00082	Syae.g_01699
OG0001003	Syal.g_00084	Syae.g_01701
OG0001004	Syal.g_00085	Syae.g_01702
OG0001005	Syal.g_00087	Syae.g_01703
OG0001006	Syal.g_00094	Syae.g_01710
OG0001007	Syal.g_00096	Syae.g_01712
OG0001008	Syal.g_00524	Syae.g_00993
OG0001009	Syal.g_00129	Syae.g_01744
OG0001010	Syal.g_00130	Syae.g_01745
OG0001011	Syal.g_00131	Syae.g_01747
OG0001012	Syal.g_01064	Syae.g_01564
OG0001013	Syal.g_01026	Syae.g_01552
OG0001014	Syal.g_01022	Syae.g_01548
OG0001015	Syal.g_01021	Syae.g_01547
OG0001016	Syal.g_00756	Syae.g_01290
OG0001017	Syal.g_00762	Syae.g_01296
OG0001018	Syal.g_00764	Syae.g_01298
OG0001019	Syal.g_00785	Syae.g_01334
OG0001020	Syal.g_00796	Syae.g_01340
OG0001021	Syal.g_00800	Syae.g_01344
OG0001022	Syal.g_00805	Syae.g_01348
OG0001023	Syal.g_00806	Syae.g_01349
OG0001024	Syal.g_00810	Syae.g_01353
OG0001025	Syal.g_00817	Syae.g_01360
OG0001026	Syal.g_00830	Syae.g_01373
OG0001027	Syal.g_00834	Syae.g_01377
OG0001028	Syal.g_00836	Syae.g_01379
OG0001029	Syal.g_00838	Syae.g_01381
OG0001030	Syal.g_00860	Syae.g_01403
OG0001031	Syal.g_00936	Syae.g_01475
OG0001032	Syal.g_00938	Syae.g_01479
OG0001033	Syal.g_00972	Syae.g_01505
OG0001034	Syal.g_00684	Syae.g_02238
OG0001035	Syal.g_01226	Syae.g_02006
OG0001036	Syal.g_01231	Syae.g_02001
OG0001037	Syal.g_01233	Syae.g_01999
OG0001038	Syal.g_01261	Syae.g_01971
OG0001039	Syal.g_01264	Syae.g_01968
OG0001040	Syal.g_01267	Syae.g_01965
OG0001041	Syal.g_01272	Syae.g_01960
OG0001042	Syal.g_01300	Syae.g_01935
OG0001043	Syal.g_01304	Syae.g_01931
OG0001044	Syal.g_00346	Syae.g_02191
OG0001045	Syal.g_00359	Syae.g_02204
OG0001046	Syal.g_01967	Syae.g_00385
OG0001047	Syal.g_00522	Syae.g_00991
OG0001048	Syal.g_00521	Syae.g_00990
OG0001049	Syal.g_00518	Syae.g_00987
OG0001050	Syal.g_00517	Syae.g_00986
OG0001051	Syal.g_00516	Syae.g_00985
OG0001052	Syal.g_00467	Syae.g_02526
OG0001053	Syal.g_02900	Syae.g_02312
OG0001054	Syal.g_02919	Syae.g_02329
OG0001055	Syal.g_02940	Syae.g_02350
OG0001056	Syal.g_02833	Syae.g_02379
OG0001057	Syal.g_01574	Syae.g_02388
OG0001058	Syal.g_02812	Syae.g_02402
OG0001059	Syal.g_02808	Syae.g_02406
OG0001060	Syal.g_02801	Syae.g_02412
OG0001061	Syal.g_02783	Syae.g_02434
OG0001062	Syal.g_02781	Syae.g_02436
OG0001063	Syal.g_02776	Syae.g_02440
OG0001064	Syal.g_02775	Syae.g_02441
OG0001065	Syal.g_02774	Syae.g_02442
OG0001066	Syal.g_02773	Syae.g_02443
OG0001067	Syal.g_02772	Syae.g_02444
OG0001068	Syal.g_02771	Syae.g_02445
OG0001069	Syal.g_02770	Syae.g_02446
OG0001070	Syal.g_02766	Syae.g_02449
OG0001071	Syal.g_02765	Syae.g_02450
OG0001072	Syal.g_02761	Syae.g_02454
OG0001073	Syal.g_02746	Syae.g_02468
OG0001074	Syal.g_02575	Syae.g_00027
OG0001075	Syal.g_02726	Syae.g_00029
OG0001076	Syal.g_02712	Syae.g_00050
OG0001077	Syal.g_02702	Syae.g_00061
OG0001078	Syal.g_02635	Syae.g_00075
OG0001079	Syal.g_02618	Syae.g_00088
OG0001080	Syal.g_02514	Syae.g_00267
OG0001081	Syal.g_02175	Syae.g_00615
OG0001082	Syal.g_02176	Syae.g_00614
OG0001083	Syal.g_02184	Syae.g_00605
OG0001084	Syal.g_02187	Syae.g_00604
OG0001085	Syal.g_02206	Syae.g_00594
OG0001086	Syal.g_02208	Syae.g_00592
OG0001087	Syal.g_01782	Syae.g_00751
OG0001088	Syal.g_01785	Syae.g_00755
OG0001089	Syal.g_01811	Syae.g_00781
OG0001090	Syal.g_01859	Syae.g_00471
OG0001091	Syal.g_01862	Syae.g_00469
OG0001092	Syal.g_01864	Syae.g_00466
OG0001093	Syal.g_02419	Syae.g_00460
OG0001094	Syal.g_02216	Syae.g_00527
OG0001095	Syal.g_01879	Syae.g_00506
OG0001096	Syal.g_02447	Syae.g_00490
OG0001097	Syal.g_02473	Syae.g_00845
OG0001098	Syal.g_02083	Syae.g_00269
OG0001099	Syal.g_00837	Syae.g_01380
OG0001100	Syal.g_02293	Syae.g_00583
OG0001101	Syal.g_02292	Syae.g_00581
OG0001102	Syal.g_02289	Syae.g_00578
OG0001103	Syal.g_02287	Syae.g_00576
OG0001104	Syal.g_02241	Syae.g_00544
OG0001105	Syal.g_02236	Syae.g_00540
OG0001106	Syal.g_02007	Syae.g_00346
OG0001107	Syal.g_01993	Syae.g_00358
OG0001108	Syal.g_01985	Syae.g_00366
OG0001109	Syal.g_01983	Syae.g_00368
OG0001110	Syal.g_01981	Syae.g_00370
OG0001111	Syal.g_01979	Syae.g_00372
OG0001112	Syal.g_01977	Syae.g_00374
OG0001113	Syal.g_02244	Syae.g_00375
OG0001114	Syal.g_01976	Syae.g_00376
OG0001115	Syal.g_01972	Syae.g_00380
OG0001116	Syal.g_01970	Syae.g_00382
OG0001117	Syal.g_01969	Syae.g_00383
OG0001118	Syal.g_01968	Syae.g_00384
OG0001119	Syal.g_01966	Syae.g_00386
OG0001120	Syal.g_01962	Syae.g_00390
OG0001121	Syal.g_02960	Syae.g_00133
OG0001122	Syal.g_01921	Syae.g_00417
OG0001123	Syal.g_01913	Syae.g_00424
OG0001124	Syal.g_01911	Syae.g_00426
OG0001125	Syal.g_01909	Syae.g_00428
OG0001126	Syal.g_01837	Syae.g_00807
OG0001127	Syal.g_01836	Syae.g_00806
OG0001128	Syal.g_01833	Syae.g_00803
OG0001129	Syal.g_01831	Syae.g_00801
OG0001130	Syal.g_01830	Syae.g_00800
OG0001131	Syal.g_02260	Syae.g_00562
OG0001132	Syal.g_02553	Syae.g_00242
OG0001133	Syal.g_02710	Syae.g_00053
OG0001134	Syal.g_02506	Syae.g_00638
OG0001135	Syal.g_02505	Syae.g_00636
OG0001136	Syal.g_01650	Syae.g_00923
OG0001137	Syal.g_01673	Syae.g_00903
OG0001138	Syal.g_01709	Syae.g_00654
OG0001139	Syal.g_01711	Syae.g_00656
OG0001140	Syal.g_01712	Syae.g_00657
OG0001141	Syal.g_01713	Syae.g_00658
OG0001142	Syal.g_01714	Syae.g_00660
OG0001143	Syal.g_01722	Syae.g_00673
OG0001144	Syal.g_01736	Syae.g_00684
OG0001145	Syal.g_01614	Syae.g_00948
OG0001146	Syal.g_01593	Syae.g_00968
OG0001147	Syal.g_00458	Syae.g_02536
OG0001148	Syal.g_02886	Syae.g_02297
OG0001149	Syal.g_02885	Syae.g_02296
OG0001150	Syal.g_02884	Syae.g_02295
