Orthogroup	Syal	Prbc
OG0000558	Syal.g_02814	Prbc.g_01627
OG0000559	Syal.g_02305, Syal.g_02810	Prbc.g_01631
OG0000560	Syal.g_02807	Prbc.g_01634
OG0000561	Syal.g_02806	Prbc.g_01635
OG0000562	Syal.g_02805	Prbc.g_01636
OG0000563	Syal.g_02804	Prbc.g_01637
OG0000564	Syal.g_02803	Prbc.g_01638
OG0000565	Syal.g_02799	Prbc.g_01641
OG0000566	Syal.g_02795	Prbc.g_01643
OG0000567	Syal.g_02791	Prbc.g_01647
OG0000568	Syal.g_02789	Prbc.g_01648
OG0000569	Syal.g_02788	Prbc.g_01649
OG0000570	Syal.g_02787	Prbc.g_01650
OG0000571	Syal.g_02784	Prbc.g_01652
OG0000572	Syal.g_02767	Prbc.g_01663
OG0000573	Syal.g_02759	Prbc.g_01668
OG0000574	Syal.g_02758	Prbc.g_01670
OG0000575	Syal.g_02753	Prbc.g_01673
OG0000576	Syal.g_02751	Prbc.g_01675
OG0000577	Syal.g_02750	Prbc.g_01676
OG0000578	Syal.g_02749	Prbc.g_01677
OG0000579	Syal.g_02748	Prbc.g_01678
OG0000580	Syal.g_02747	Prbc.g_01679
OG0000581	Syal.g_02741	Prbc.g_01682
OG0000582	Syal.g_02736	Prbc.g_01685
OG0000583	Syal.g_02735	Prbc.g_01686
OG0000584	Syal.g_02734	Prbc.g_01687
OG0000585	Syal.g_02731	Prbc.g_01689
OG0000586	Syal.g_02730	Prbc.g_01690
OG0000587	Syal.g_02728	Prbc.g_01691
OG0000588	Syal.g_02717	Prbc.g_01695
OG0000589	Syal.g_02714	Prbc.g_01698
OG0000590	Syal.g_02713	Prbc.g_01699
OG0000591	Syal.g_02707	Prbc.g_01702
OG0000592	Syal.g_02706	Prbc.g_01703
OG0000593	Syal.g_02640	Prbc.g_01709
OG0000594	Syal.g_02639	Prbc.g_01710
OG0000595	Syal.g_02638	Prbc.g_01711
OG0000596	Syal.g_02633	Prbc.g_01715
OG0000597	Syal.g_02630	Prbc.g_01717
OG0000598	Syal.g_02629	Prbc.g_01718
OG0000599	Syal.g_02622	Prbc.g_01721
OG0000600	Syal.g_02621	Prbc.g_01722
OG0000601	Syal.g_02620	Prbc.g_01723
OG0000602	Syal.g_02615	Prbc.g_01725
OG0000603	Syal.g_02614	Prbc.g_01726
OG0000604	Syal.g_02612	Prbc.g_01727
OG0000605	Syal.g_02516	Prbc.g_01728
OG0000606	Syal.g_02174	Prbc.g_01731
OG0000607	Syal.g_02177	Prbc.g_01734
OG0000608	Syal.g_02178	Prbc.g_01735
OG0000609	Syal.g_02180	Prbc.g_01736
OG0000610	Syal.g_02198	Prbc.g_01742
OG0000611	Syal.g_02201	Prbc.g_01745
OG0000612	Syal.g_02202	Prbc.g_01746
OG0000613	Syal.g_01325	Prbc.g_01752
OG0000614	Syal.g_01794	Prbc.g_01775
OG0000615	Syal.g_02256	Prbc.g_01782
OG0000616	Syal.g_00079	Prbc.g_01055
OG0000617	Syal.g_01866	Prbc.g_01793
OG0000618	Syal.g_01867	Prbc.g_01794
OG0000619	Syal.g_02417	Prbc.g_01795
OG0000620	Syal.g_02422	Prbc.g_01798
OG0000621	Syal.g_02423	Prbc.g_01799
OG0000622	Syal.g_02424	Prbc.g_01800
OG0000623	Syal.g_02425	Prbc.g_01801
OG0000624	Syal.g_02427	Prbc.g_01803
OG0000625	Syal.g_02428	Prbc.g_01804
OG0000626	Syal.g_02429	Prbc.g_01805
OG0000627	Syal.g_02048	Prbc.g_01807
OG0000628	Syal.g_02047	Prbc.g_01808
OG0000629	Syal.g_02044	Prbc.g_01809
OG0000630	Syal.g_02040	Prbc.g_01812
OG0000631	Syal.g_02031	Prbc.g_02007
OG0000632	Syal.g_02030	Prbc.g_02008
OG0000633	Syal.g_02029	Prbc.g_02009
OG0000634	Syal.g_02410	Prbc.g_01854
OG0000635	Syal.g_02411	Prbc.g_01855
OG0000636	Syal.g_02413	Prbc.g_01857
OG0000637	Syal.g_02415	Prbc.g_01859
OG0000638	Syal.g_02416	Prbc.g_01860
OG0000639	Syal.g_01868	Prbc.g_01861
OG0000640	Syal.g_01869	Prbc.g_01862
OG0000641	Syal.g_01873	Prbc.g_01866
OG0000642	Syal.g_01874	Prbc.g_01867
OG0000643	Syal.g_01875	Prbc.g_01868
OG0000644	Syal.g_01876	Prbc.g_01869
OG0000645	Syal.g_01878	Prbc.g_01870
OG0000646	Syal.g_01881	Prbc.g_01873
OG0000647	Syal.g_01883	Prbc.g_01875
OG0000648	Syal.g_02438	Prbc.g_01877
OG0000649	Syal.g_02439	Prbc.g_01878
OG0000650	Syal.g_02440	Prbc.g_01879
OG0000651	Syal.g_02441	Prbc.g_01880
OG0000652	Syal.g_02442	Prbc.g_01881
OG0000653	Syal.g_02444	Prbc.g_01883
OG0000654	Syal.g_02445	Prbc.g_01884
OG0000655	Syal.g_02446	Prbc.g_01885
OG0000656	Syal.g_02449	Prbc.g_01888
OG0000657	Syal.g_02460	Prbc.g_01895
OG0000658	Syal.g_02465	Prbc.g_01897
OG0000659	Syal.g_02466	Prbc.g_01898
OG0000660	Syal.g_02470	Prbc.g_01903
OG0000661	Syal.g_02472	Prbc.g_01905
OG0000662	Syal.g_02474	Prbc.g_01907
OG0000663	Syal.g_02477	Prbc.g_01909
OG0000664	Syal.g_02478	Prbc.g_01910
OG0000665	Syal.g_02593	Prbc.g_01914
OG0000666	Syal.g_02605	Prbc.g_01915
OG0000667	Syal.g_02192	Prbc.g_01919
OG0000668	Syal.g_01920	Prbc.g_01959
OG0000669	Syal.g_02295	Prbc.g_01967
OG0000670	Syal.g_02956	Prbc.g_01970
OG0000671	Syal.g_02291	Prbc.g_01972
OG0000672	Syal.g_02288	Prbc.g_01975
OG0000673	Syal.g_02285	Prbc.g_01978
OG0000674	Syal.g_02283	Prbc.g_01980
OG0000675	Syal.g_02282	Prbc.g_01981
OG0000676	Syal.g_02272	Prbc.g_01983
OG0000677	Syal.g_02271	Prbc.g_01984
OG0000678	Syal.g_02264	Prbc.g_01987
OG0000679	Syal.g_02252	Prbc.g_01991
OG0000680	Syal.g_02251	Prbc.g_01992
OG0000681	Syal.g_02248	Prbc.g_01995
OG0000682	Syal.g_02247	Prbc.g_01996
OG0000683	Syal.g_02246	Prbc.g_01997
OG0000684	Syal.g_02242	Prbc.g_01837
OG0000685	Syal.g_02240	Prbc.g_01839
OG0000686	Syal.g_02239	Prbc.g_01840
OG0000687	Syal.g_02237	Prbc.g_01841
OG0000688	Syal.g_02225	Prbc.g_01844
OG0000689	Syal.g_02223	Prbc.g_01845
OG0000690	Syal.g_02222	Prbc.g_01846
OG0000691	Syal.g_02221	Prbc.g_01847
OG0000692	Syal.g_02220	Prbc.g_01849
OG0000693	Syal.g_02218	Prbc.g_01850
OG0000694	Syal.g_02217	Prbc.g_01851
OG0000695	Syal.g_02027	Prbc.g_02011
OG0000696	Syal.g_02026	Prbc.g_02012
OG0000697	Syal.g_02025	Prbc.g_02013
OG0000698	Syal.g_02022	Prbc.g_02016
OG0000699	Syal.g_02021	Prbc.g_02017
OG0000700	Syal.g_02020	Prbc.g_02018
OG0000701	Syal.g_02019	Prbc.g_02019
OG0000702	Syal.g_02011	Prbc.g_02021
OG0000703	Syal.g_02010	Prbc.g_02022
OG0000704	Syal.g_02008	Prbc.g_02023
OG0000705	Syal.g_01999	Prbc.g_02029
OG0000706	Syal.g_01998	Prbc.g_02030
OG0000707	Syal.g_01997	Prbc.g_02031
OG0000708	Syal.g_01994	Prbc.g_02033
OG0000709	Syal.g_01986	Prbc.g_02037
OG0000710	Syal.g_01982	Prbc.g_02040
OG0000711	Syal.g_01954	Prbc.g_02055
OG0000712	Syal.g_01952	Prbc.g_02057
OG0000713	Syal.g_01951	Prbc.g_02058
OG0000714	Syal.g_01948	Prbc.g_02059
OG0000715	Syal.g_01934	Prbc.g_02061
OG0000716	Syal.g_01930	Prbc.g_02062
OG0000717	Syal.g_01929	Prbc.g_02063
OG0000718	Syal.g_01925	Prbc.g_02079
OG0000719	Syal.g_01922	Prbc.g_02080
OG0000720	Syal.g_01908	Prbc.g_02091
OG0000721	Syal.g_01906	Prbc.g_02092
OG0000722	Syal.g_01905	Prbc.g_02093
OG0000723	Syal.g_02433	Prbc.g_02097
OG0000724	Syal.g_01829	Prbc.g_02108
OG0000725	Syal.g_01820	Prbc.g_01934
OG0000726	Syal.g_01819	Prbc.g_01933
OG0000727	Syal.g_01818	Prbc.g_01932
OG0000728	Syal.g_01816	Prbc.g_01930
OG0000729	Syal.g_01510	Prbc.g_00201
OG0000730	Syal.g_00345	Prbc.g_01244
OG0000731	Syal.g_00356	Prbc.g_01252
OG0000732	Syal.g_00149	Prbc.g_00987
OG0000733	Syal.g_01105	Prbc.g_00897
OG0000734	Syal.g_00828	Prbc.g_01462
OG0000735	Syal.g_01627	Prbc.g_01460
OG0000736	Syal.g_01628	Prbc.g_01459
OG0000737	Syal.g_01629	Prbc.g_01458
OG0000738	Syal.g_01634	Prbc.g_01454
OG0000739	Syal.g_01645	Prbc.g_01453
OG0000740	Syal.g_01646	Prbc.g_01452
OG0000741	Syal.g_01649	Prbc.g_01450
OG0000742	Syal.g_01652	Prbc.g_01447
OG0000743	Syal.g_01654	Prbc.g_01445
OG0000744	Syal.g_01655	Prbc.g_01444
OG0000745	Syal.g_01657	Prbc.g_01442
OG0000746	Syal.g_01659	Prbc.g_01440
OG0000747	Syal.g_01660	Prbc.g_01439
OG0000748	Syal.g_01674	Prbc.g_01435
OG0000749	Syal.g_01675	Prbc.g_01434
OG0000750	Syal.g_01676	Prbc.g_01433
OG0000751	Syal.g_01688	Prbc.g_01430
OG0000752	Syal.g_01690	Prbc.g_01428
OG0000753	Syal.g_01693	Prbc.g_01426
OG0000754	Syal.g_01698	Prbc.g_01422
OG0000755	Syal.g_01707	Prbc.g_01418
OG0000756	Syal.g_01708	Prbc.g_01417
OG0000757	Syal.g_01715	Prbc.g_01410
OG0000758	Syal.g_01716	Prbc.g_01409
OG0000759	Syal.g_01717	Prbc.g_01408
OG0000760	Syal.g_01718	Prbc.g_01407
OG0000761	Syal.g_01719	Prbc.g_01406
OG0000762	Syal.g_01721	Prbc.g_01405
OG0000763	Syal.g_01723	Prbc.g_01403
OG0000764	Syal.g_01724	Prbc.g_01402
OG0000765	Syal.g_01768	Prbc.g_01394
OG0000766	Syal.g_01767	Prbc.g_01393
OG0000767	Syal.g_01765	Prbc.g_01392
OG0000768	Syal.g_01764	Prbc.g_01391
OG0000769	Syal.g_01762	Prbc.g_01389
OG0000770	Syal.g_01758	Prbc.g_01388
OG0000771	Syal.g_01835	Prbc.g_02103
OG0000772	Syal.g_01641	Prbc.g_01320
OG0000773	Syal.g_01618	Prbc.g_00557
OG0000774	Syal.g_01610	Prbc.g_00560
OG0000775	Syal.g_01608	Prbc.g_00561
OG0000776	Syal.g_01607	Prbc.g_00562
OG0000777	Syal.g_01606	Prbc.g_00563
OG0000778	Syal.g_01605	Prbc.g_00564
OG0000779	Syal.g_01599	Prbc.g_00568
OG0000780	Syal.g_01594	Prbc.g_00569
OG0000781	Syal.g_01590	Prbc.g_00571
OG0000782	Syal.g_01589	Prbc.g_00572
OG0000783	Syal.g_01588	Prbc.g_00573
OG0000784	Syal.g_01587	Prbc.g_00574
OG0000785	Syal.g_01585	Prbc.g_00576
OG0000786	Syal.g_01579	Prbc.g_00579
OG0000787	Syal.g_01578	Prbc.g_00580
OG0000788	Syal.g_02619	Prbc.g_01820
OG0000789	Syal.g_02598	Prbc.g_02100
OG0000790	Syal.g_02883	Prbc.g_00662
OG0000791	Syal.g_02882	Prbc.g_00664
OG0000792	Syal.g_02881	Prbc.g_00665
OG0000793	Syal.g_02876	Prbc.g_00668
OG0000794	Syal.g_02875	Prbc.g_00669
OG0000795	Syal.g_02874	Prbc.g_00670
OG0000796	Syal.g_02870	Prbc.g_00674
OG0000797	Syal.g_02869	Prbc.g_00675
OG0000799	Syal.g_01547	Prbc.g_00690
OG0000800	Syal.g_01542	Prbc.g_00691
OG0000801	Syal.g_01541	Prbc.g_00692
OG0000802	Syal.g_01536	Prbc.g_00694
OG0000803	Syal.g_00040	Prbc.g_00696
OG0000804	Syal.g_00036	Prbc.g_00697
OG0000805	Syal.g_00030	Prbc.g_00699
OG0000806	Syal.g_00028	Prbc.g_00701
OG0000807	Syal.g_00026	Prbc.g_00702
OG0000808	Syal.g_00025	Prbc.g_00703
OG0000809	Syal.g_00022	Prbc.g_00707
OG0000810	Syal.g_00021	Prbc.g_00708
OG0000811	Syal.g_00380	Prbc.g_00712
OG0000812	Syal.g_00382	Prbc.g_00714
OG0000813	Syal.g_00383	Prbc.g_00715
OG0000814	Syal.g_00385	Prbc.g_00717
OG0000815	Syal.g_00391	Prbc.g_00718
OG0000816	Syal.g_00393	Prbc.g_00720
OG0000817	Syal.g_00394	Prbc.g_00721
OG0000818	Syal.g_00401	Prbc.g_00725
OG0000819	Syal.g_00402	Prbc.g_00726
OG0000820	Syal.g_00403	Prbc.g_00727
OG0000821	Syal.g_00409	Prbc.g_00730
OG0000822	Syal.g_00411	Prbc.g_00731
OG0000823	Syal.g_00412	Prbc.g_00732
OG0000824	Syal.g_00417	Prbc.g_00735
OG0000825	Syal.g_00418	Prbc.g_00736
OG0000826	Syal.g_00419	Prbc.g_00737
OG0000827	Syal.g_00420	Prbc.g_00738
OG0000828	Syal.g_00423	Prbc.g_00741
OG0000829	Syal.g_00424	Prbc.g_00742
OG0000830	Syal.g_00425	Prbc.g_00743
OG0000831	Syal.g_00427	Prbc.g_00745
OG0000832	Syal.g_02967	Prbc.g_00755
OG0000833	Syal.g_02976	Prbc.g_00763
OG0000834	Syal.g_02979	Prbc.g_00764
OG0000835	Syal.g_02980	Prbc.g_00765
OG0000836	Syal.g_02983	Prbc.g_00766
OG0000837	Syal.g_02984	Prbc.g_00767
OG0000838	Syal.g_02988	Prbc.g_00769
OG0000839	Syal.g_02989	Prbc.g_00770
OG0000840	Syal.g_02990	Prbc.g_00771
OG0000841	Syal.g_02991	Prbc.g_00772
OG0000842	Syal.g_02992	Prbc.g_00773
OG0000843	Syal.g_02993	Prbc.g_00774
OG0000844	Syal.g_02995	Prbc.g_00775
OG0000845	Syal.g_02996	Prbc.g_00776
OG0000846	Syal.g_02997	Prbc.g_00777
OG0000847	Syal.g_02998	Prbc.g_00778
OG0000848	Syal.g_03000	Prbc.g_00779
OG0000849	Syal.g_03001	Prbc.g_00780
OG0000850	Syal.g_03008	Prbc.g_00782
OG0000851	Syal.g_00561	Prbc.g_00783
OG0000852	Syal.g_00562	Prbc.g_00784
OG0000853	Syal.g_00566	Prbc.g_00789
OG0000854	Syal.g_00568	Prbc.g_00791
OG0000855	Syal.g_00569	Prbc.g_00792
OG0000856	Syal.g_02704	Prbc.g_00677
OG0000857	Syal.g_01882	Prbc.g_01874
OG0000858	Syal.g_00576	Prbc.g_00827
OG0000859	Syal.g_00577	Prbc.g_00828
OG0000860	Syal.g_00589	Prbc.g_00834
OG0000861	Syal.g_00590	Prbc.g_00835
OG0000862	Syal.g_00591	Prbc.g_00836
OG0000863	Syal.g_00594	Prbc.g_00837
OG0000864	Syal.g_00595	Prbc.g_00838
OG0000865	Syal.g_00596	Prbc.g_00839
OG0000866	Syal.g_00597	Prbc.g_00840
OG0000867	Syal.g_00598	Prbc.g_00841
OG0000868	Syal.g_00604	Prbc.g_00842
OG0000869	Syal.g_00609	Prbc.g_00845
OG0000870	Syal.g_00614	Prbc.g_00850
OG0000871	Syal.g_00615	Prbc.g_00851
OG0000872	Syal.g_00621	Prbc.g_00852
OG0000873	Syal.g_00624	Prbc.g_00855
OG0000874	Syal.g_00627	Prbc.g_00858
OG0000875	Syal.g_00629	Prbc.g_00860
OG0000876	Syal.g_00631	Prbc.g_00861
OG0000877	Syal.g_00633	Prbc.g_00863
OG0000878	Syal.g_00634	Prbc.g_00864
OG0000879	Syal.g_00635	Prbc.g_00865
OG0000880	Syal.g_00636	Prbc.g_00866
OG0000881	Syal.g_00641	Prbc.g_00869
OG0000882	Syal.g_00646	Prbc.g_00874
OG0000883	Syal.g_00648	Prbc.g_00876
OG0000884	Syal.g_00650	Prbc.g_00878
OG0000885	Syal.g_00651	Prbc.g_00879
OG0000886	Syal.g_00652	Prbc.g_00880
OG0000887	Syal.g_00653	Prbc.g_00881
OG0000888	Syal.g_00655	Prbc.g_00883
OG0000889	Syal.g_00657	Prbc.g_00885
OG0000890	Syal.g_00663	Prbc.g_00886
OG0000891	Syal.g_00664	Prbc.g_00887
OG0000892	Syal.g_00668	Prbc.g_00889
OG0000893	Syal.g_00193	Prbc.g_00933
OG0000894	Syal.g_00196	Prbc.g_00936
OG0000895	Syal.g_00200	Prbc.g_00939
OG0000896	Syal.g_00201	Prbc.g_00940
OG0000897	Syal.g_00203	Prbc.g_00942
OG0000898	Syal.g_00204	Prbc.g_00943
OG0000899	Syal.g_00205	Prbc.g_00944
OG0000900	Syal.g_00206	Prbc.g_00945
OG0000901	Syal.g_00211	Prbc.g_00948
OG0000902	Syal.g_00213	Prbc.g_00950
OG0000903	Syal.g_00227	Prbc.g_00960
OG0000904	Syal.g_00222	Prbc.g_00955
OG0000905	Syal.g_00217	Prbc.g_00952
OG0000906	Syal.g_00215	Prbc.g_00951
OG0000907	Syal.g_00229	Prbc.g_00327
OG0000908	Syal.g_00232	Prbc.g_00324
OG0000909	Syal.g_00233	Prbc.g_00323
OG0000910	Syal.g_00234	Prbc.g_00322
OG0000911	Syal.g_00237	Prbc.g_00320
OG0000912	Syal.g_00238	Prbc.g_00319
OG0000913	Syal.g_00239	Prbc.g_00318
OG0000914	Syal.g_00240	Prbc.g_00317
OG0000915	Syal.g_00241	Prbc.g_00316
OG0000916	Syal.g_00242	Prbc.g_00315
OG0000917	Syal.g_00243	Prbc.g_00314
OG0000918	Syal.g_00244	Prbc.g_00313
OG0000919	Syal.g_00245	Prbc.g_00312
OG0000920	Syal.g_00246	Prbc.g_00311
OG0000921	Syal.g_00247	Prbc.g_00310
OG0000922	Syal.g_00248	Prbc.g_00309
OG0000923	Syal.g_00252	Prbc.g_00305
OG0000924	Syal.g_00253	Prbc.g_00304
OG0000925	Syal.g_00254	Prbc.g_00303
OG0000926	Syal.g_00255	Prbc.g_00302
OG0000927	Syal.g_00257	Prbc.g_00300
OG0000928	Syal.g_00258	Prbc.g_00299
OG0000929	Syal.g_00259	Prbc.g_00298
OG0000930	Syal.g_00260	Prbc.g_00297
OG0000931	Syal.g_00261	Prbc.g_00296
OG0000932	Syal.g_00262	Prbc.g_00295
OG0000933	Syal.g_00268	Prbc.g_00291
OG0000934	Syal.g_00270	Prbc.g_00289
OG0000935	Syal.g_00271	Prbc.g_00288
OG0000936	Syal.g_00272	Prbc.g_00287
OG0000937	Syal.g_00273	Prbc.g_00286
OG0000938	Syal.g_00276	Prbc.g_00283
OG0000939	Syal.g_00277	Prbc.g_00282
OG0000940	Syal.g_00285	Prbc.g_00275
OG0000941	Syal.g_00287	Prbc.g_00273
OG0000942	Syal.g_00289	Prbc.g_00271
OG0000943	Syal.g_00290	Prbc.g_00270
OG0000944	Syal.g_00292	Prbc.g_00268
OG0000945	Syal.g_00294	Prbc.g_00267
OG0000946	Syal.g_00301	Prbc.g_00248
OG0000947	Syal.g_00304	Prbc.g_00246
OG0000948	Syal.g_00305	Prbc.g_00245
OG0000949	Syal.g_01341	Prbc.g_00242
OG0000950	Syal.g_01348	Prbc.g_00237
OG0000951	Syal.g_01353	Prbc.g_00233
OG0000952	Syal.g_01363	Prbc.g_00229
OG0000953	Syal.g_01435	Prbc.g_00225
OG0000954	Syal.g_01443	Prbc.g_00221
OG0000955	Syal.g_01444	Prbc.g_00220
OG0000956	Syal.g_01446	Prbc.g_00218
OG0000957	Syal.g_01457	Prbc.g_00213
OG0000958	Syal.g_01458	Prbc.g_00212
OG0000959	Syal.g_01482	Prbc.g_00208
OG0000960	Syal.g_01483	Prbc.g_00207
OG0000961	Syal.g_01507	Prbc.g_00204
OG0000962	Syal.g_01509	Prbc.g_00202
OG0000963	Syal.g_01514	Prbc.g_00197
OG0000964	Syal.g_01515	Prbc.g_00196
OG0000965	Syal.g_01516	Prbc.g_00195
OG0000966	Syal.g_00176	Prbc.g_00965
OG0000967	Syal.g_00171	Prbc.g_00969
OG0000968	Syal.g_00169	Prbc.g_00971
OG0000969	Syal.g_00167	Prbc.g_00972
OG0000970	Syal.g_00166	Prbc.g_00973
OG0000971	Syal.g_00164	Prbc.g_00974
OG0000972	Syal.g_00163	Prbc.g_00975
OG0000973	Syal.g_00162	Prbc.g_00976
OG0000974	Syal.g_00161	Prbc.g_00977
OG0000975	Syal.g_00160	Prbc.g_00978
OG0000976	Syal.g_00159	Prbc.g_00979
OG0000977	Syal.g_00157	Prbc.g_00980
OG0000978	Syal.g_00156	Prbc.g_00981
OG0000979	Syal.g_00153	Prbc.g_00984
OG0000980	Syal.g_00150	Prbc.g_00986
OG0000981	Syal.g_00147	Prbc.g_00989
OG0000982	Syal.g_01068	Prbc.g_00991
OG0000983	Syal.g_01069	Prbc.g_00992
OG0000984	Syal.g_01070	Prbc.g_00993
OG0000985	Syal.g_01074	Prbc.g_00996
OG0000986	Syal.g_01076	Prbc.g_00998
OG0000987	Syal.g_01080	Prbc.g_00999
OG0000988	Syal.g_01086	Prbc.g_01002
OG0000989	Syal.g_01098	Prbc.g_01006
OG0000990	Syal.g_01118	Prbc.g_01011
OG0000991	Syal.g_01120	Prbc.g_01012
OG0000992	Syal.g_01122	Prbc.g_01015
OG0000993	Syal.g_01123	Prbc.g_01016
OG0000994	Syal.g_01127	Prbc.g_01017
OG0000995	Syal.g_01132	Prbc.g_01021
OG0000996	Syal.g_01162	Prbc.g_01022
OG0000997	Syal.g_01171	Prbc.g_01043
OG0000998	Syal.g_01173	Prbc.g_01045
OG0000999	Syal.g_01174	Prbc.g_01046
OG0001000	Syal.g_01177	Prbc.g_01049
OG0001001	Syal.g_01182	Prbc.g_01052
OG0001002	Syal.g_00082	Prbc.g_01057
OG0001003	Syal.g_00084	Prbc.g_01060
OG0001004	Syal.g_00085	Prbc.g_01061
OG0001005	Syal.g_00087	Prbc.g_01062
OG0001006	Syal.g_00094	Prbc.g_01067
OG0001007	Syal.g_00096	Prbc.g_01069
OG0001008	Syal.g_00524	Prbc.g_01498
OG0001009	Syal.g_00129	Prbc.g_01097
OG0001010	Syal.g_00130	Prbc.g_01098
OG0001011	Syal.g_00131	Prbc.g_01099
OG0001012	Syal.g_01064	Prbc.g_01121
OG0001013	Syal.g_01026	Prbc.g_01126
OG0001014	Syal.g_01022	Prbc.g_01129
OG0001015	Syal.g_01021	Prbc.g_01130
OG0001016	Syal.g_00756	Prbc.g_00500
OG0001017	Syal.g_00762	Prbc.g_00496
OG0001018	Syal.g_00764	Prbc.g_00493
OG0001019	Syal.g_00785	Prbc.g_00484
OG0001020	Syal.g_00796	Prbc.g_00483
OG0001021	Syal.g_00800	Prbc.g_00482
OG0001022	Syal.g_00805	Prbc.g_00479
OG0001023	Syal.g_00806	Prbc.g_00478
OG0001024	Syal.g_00810	Prbc.g_00475
OG0001025	Syal.g_00817	Prbc.g_00468
OG0001026	Syal.g_00830	Prbc.g_00460
OG0001027	Syal.g_00834	Prbc.g_00459
OG0001028	Syal.g_00836	Prbc.g_00457
OG0001029	Syal.g_00838	Prbc.g_00455
OG0001030	Syal.g_00860	Prbc.g_00439
OG0001031	Syal.g_00936	Prbc.g_00385
OG0001032	Syal.g_00938	Prbc.g_00384
OG0001033	Syal.g_00972	Prbc.g_00364
OG0001034	Syal.g_00684	Prbc.g_00334
OG0001035	Syal.g_01226	Prbc.g_01150
OG0001036	Syal.g_01231	Prbc.g_01154
OG0001037	Syal.g_01233	Prbc.g_01155
OG0001038	Syal.g_01261	Prbc.g_01171
OG0001039	Syal.g_01264	Prbc.g_01173
OG0001040	Syal.g_01267	Prbc.g_01176
OG0001041	Syal.g_01272	Prbc.g_01180
OG0001042	Syal.g_01300	Prbc.g_01196
OG0001043	Syal.g_01304	Prbc.g_01197
OG0001044	Syal.g_00346	Prbc.g_01245
OG0001045	Syal.g_00359	Prbc.g_01254
OG0001046	Syal.g_01967	Prbc.g_02168
OG0001047	Syal.g_00522	Prbc.g_01500
OG0001048	Syal.g_00521	Prbc.g_01501
OG0001049	Syal.g_00518	Prbc.g_01503
OG0001050	Syal.g_00517	Prbc.g_01504
OG0001051	Syal.g_00516	Prbc.g_01505
OG0001052	Syal.g_00467	Prbc.g_01531
OG0001053	Syal.g_02900	Prbc.g_01543
OG0001054	Syal.g_02919	Prbc.g_01557
OG0001055	Syal.g_02940	Prbc.g_01597
OG0001056	Syal.g_02833	Prbc.g_01615
OG0001057	Syal.g_01574	Prbc.g_01620
OG0001058	Syal.g_02812	Prbc.g_01629
OG0001059	Syal.g_02808	Prbc.g_01633
OG0001060	Syal.g_02801	Prbc.g_01640
OG0001061	Syal.g_02783	Prbc.g_01653
OG0001062	Syal.g_02781	Prbc.g_01655
OG0001063	Syal.g_02776	Prbc.g_01656
OG0001064	Syal.g_02775	Prbc.g_01657
OG0001065	Syal.g_02774	Prbc.g_01658
OG0001066	Syal.g_02773	Prbc.g_01659
OG0001067	Syal.g_02772	Prbc.g_01660
OG0001068	Syal.g_02771	Prbc.g_01661
OG0001069	Syal.g_02770	Prbc.g_01662
OG0001070	Syal.g_02766	Prbc.g_01664
OG0001071	Syal.g_02765	Prbc.g_01665
OG0001072	Syal.g_02761	Prbc.g_01666
OG0001073	Syal.g_02746	Prbc.g_01680
OG0001074	Syal.g_02575	Prbc.g_01692
OG0001075	Syal.g_02726	Prbc.g_01693
OG0001076	Syal.g_02712	Prbc.g_01700
OG0001077	Syal.g_02702	Prbc.g_01705
OG0001078	Syal.g_02635	Prbc.g_01713
OG0001079	Syal.g_02618	Prbc.g_01724
OG0001080	Syal.g_02514	Prbc.g_01730
OG0001081	Syal.g_02175	Prbc.g_01732
OG0001082	Syal.g_02176	Prbc.g_01733
OG0001083	Syal.g_02184	Prbc.g_01738
OG0001084	Syal.g_02187	Prbc.g_01739
OG0001085	Syal.g_02206	Prbc.g_01749
OG0001086	Syal.g_02208	Prbc.g_01750
OG0001087	Syal.g_01782	Prbc.g_01770
OG0001088	Syal.g_01785	Prbc.g_01771
OG0001089	Syal.g_01811	Prbc.g_01779
OG0001090	Syal.g_01859	Prbc.g_01788
OG0001091	Syal.g_01862	Prbc.g_01790
OG0001092	Syal.g_01864	Prbc.g_01791
OG0001093	Syal.g_02419	Prbc.g_01796
OG0001094	Syal.g_02216	Prbc.g_01852
OG0001095	Syal.g_01879	Prbc.g_01871
OG0001096	Syal.g_02447	Prbc.g_01886
OG0001097	Syal.g_02473	Prbc.g_01906
OG0001098	Syal.g_02083	Prbc.g_01923
OG0001099	Syal.g_00837	Prbc.g_01962
OG0001100	Syal.g_02293	Prbc.g_01969
OG0001101	Syal.g_02292	Prbc.g_01971
OG0001102	Syal.g_02289	Prbc.g_01974
OG0001103	Syal.g_02287	Prbc.g_01976
OG0001104	Syal.g_02241	Prbc.g_01838
OG0001105	Syal.g_02236	Prbc.g_01842
OG0001106	Syal.g_02007	Prbc.g_02024
OG0001107	Syal.g_01993	Prbc.g_02034
OG0001108	Syal.g_01985	Prbc.g_02038
OG0001109	Syal.g_01983	Prbc.g_02039
OG0001110	Syal.g_01981	Prbc.g_02041
OG0001111	Syal.g_01979	Prbc.g_02042
OG0001112	Syal.g_01977	Prbc.g_02043
OG0001113	Syal.g_02244	Prbc.g_02044
OG0001114	Syal.g_01976	Prbc.g_02045
OG0001115	Syal.g_01972	Prbc.g_02047
OG0001116	Syal.g_01970	Prbc.g_02048
OG0001117	Syal.g_01969	Prbc.g_02049
