Orthogroup	Syal	Syaq
OG0000560	Syal.g_02807	Syaq.g_01936
OG0000561	Syal.g_02806	Syaq.g_01937
OG0000562	Syal.g_02805	Syaq.g_01938
OG0000563	Syal.g_02804	Syaq.g_01939
OG0000564	Syal.g_02803	Syaq.g_01940
OG0000565	Syal.g_02799	Syaq.g_01943
OG0000566	Syal.g_02795	Syaq.g_01947
OG0000567	Syal.g_02791	Syaq.g_01951
OG0000568	Syal.g_02789	Syaq.g_01954
OG0000569	Syal.g_02788	Syaq.g_01955
OG0000570	Syal.g_02787	Syaq.g_01956
OG0000571	Syal.g_02784	Syaq.g_01960
OG0000572	Syal.g_02767	Syaq.g_01977
OG0000573	Syal.g_02759	Syaq.g_01985
OG0000574	Syal.g_02758	Syaq.g_01986
OG0000575	Syal.g_02753	Syaq.g_01991
OG0000576	Syal.g_02751	Syaq.g_01993
OG0000577	Syal.g_02750	Syaq.g_01994
OG0000578	Syal.g_02749	Syaq.g_01995
OG0000579	Syal.g_02748	Syaq.g_01996
OG0000580	Syal.g_02747	Syaq.g_01997
OG0000581	Syal.g_02741	Syaq.g_02003
OG0000582	Syal.g_02736	Syaq.g_02012
OG0000583	Syal.g_02735	Syaq.g_02013
OG0000584	Syal.g_02734	Syaq.g_02014
OG0000585	Syal.g_02731	Syaq.g_02017
OG0000586	Syal.g_02730	Syaq.g_02018
OG0000587	Syal.g_02728	Syaq.g_02020
OG0000588	Syal.g_02717	Syaq.g_02043
OG0000589	Syal.g_02714	Syaq.g_02057
OG0000590	Syal.g_02713	Syaq.g_02058
OG0000591	Syal.g_02707	Syaq.g_02066
OG0000592	Syal.g_02706	Syaq.g_02067
OG0000593	Syal.g_02640	Syaq.g_02078
OG0000594	Syal.g_02639	Syaq.g_02079
OG0000595	Syal.g_02638	Syaq.g_02080
OG0000596	Syal.g_02633	Syaq.g_02085
OG0000597	Syal.g_02630	Syaq.g_02088
OG0000598	Syal.g_02629	Syaq.g_02089
OG0000599	Syal.g_02622	Syaq.g_02096
OG0000600	Syal.g_02621	Syaq.g_02097
OG0000601	Syal.g_02620	Syaq.g_02098
OG0000602	Syal.g_02615	Syaq.g_02104
OG0000603	Syal.g_02614	Syaq.g_02105
OG0000604	Syal.g_02612	Syaq.g_02107
OG0000605	Syal.g_02516	Syaq.g_02151
OG0000606	Syal.g_02174	Syaq.g_02231
OG0000607	Syal.g_02177	Syaq.g_02234
OG0000608	Syal.g_02178	Syaq.g_02235
OG0000609	Syal.g_02180	Syaq.g_02237
OG0000610	Syal.g_02198	Syaq.g_02244
OG0000611	Syal.g_02201	Syaq.g_02247
OG0000612	Syal.g_02202	Syaq.g_02248
OG0000613	Syal.g_01325	Syaq.g_00885
OG0000614	Syal.g_01794	Syaq.g_02588
OG0000615	Syal.g_02256	Syaq.g_02302
OG0000616	Syal.g_00079	Syaq.g_01168
OG0000617	Syal.g_01866	Syaq.g_00031
OG0000618	Syal.g_01867	Syaq.g_00032
OG0000619	Syal.g_02417	Syaq.g_00033
OG0000620	Syal.g_02422	Syaq.g_00038
OG0000621	Syal.g_02423	Syaq.g_00039
OG0000622	Syal.g_02424	Syaq.g_00040
OG0000623	Syal.g_02425	Syaq.g_00041
OG0000624	Syal.g_02427	Syaq.g_00042
OG0000625	Syal.g_02428	Syaq.g_00043
OG0000626	Syal.g_02429	Syaq.g_00044
OG0000627	Syal.g_02048	Syaq.g_02425
OG0000628	Syal.g_02047	Syaq.g_02426
OG0000629	Syal.g_02044	Syaq.g_02429
OG0000630	Syal.g_02040	Syaq.g_02433
OG0000631	Syal.g_02031	Syaq.g_02441
OG0000632	Syal.g_02030	Syaq.g_02442
OG0000633	Syal.g_02029	Syaq.g_02444
OG0000634	Syal.g_02410	Syaq.g_02336
OG0000635	Syal.g_02411	Syaq.g_02337
OG0000636	Syal.g_02413	Syaq.g_02339
OG0000637	Syal.g_02415	Syaq.g_02341
OG0000638	Syal.g_02416	Syaq.g_02342
OG0000639	Syal.g_01868	Syaq.g_02343
OG0000640	Syal.g_01869	Syaq.g_02344
OG0000641	Syal.g_01873	Syaq.g_02348
OG0000642	Syal.g_01874	Syaq.g_02349
OG0000643	Syal.g_01875	Syaq.g_02350
OG0000644	Syal.g_01876	Syaq.g_02351
OG0000645	Syal.g_01878	Syaq.g_02353
OG0000646	Syal.g_01881	Syaq.g_02356
OG0000647	Syal.g_01883	Syaq.g_02358
OG0000648	Syal.g_02438	Syaq.g_02360
OG0000649	Syal.g_02439	Syaq.g_02361
OG0000650	Syal.g_02440	Syaq.g_02362
OG0000651	Syal.g_02441	Syaq.g_02363
OG0000652	Syal.g_02442	Syaq.g_02364
OG0000653	Syal.g_02444	Syaq.g_02367
OG0000654	Syal.g_02445	Syaq.g_02368
OG0000655	Syal.g_02446	Syaq.g_02369
OG0000656	Syal.g_02449	Syaq.g_02372
OG0000657	Syal.g_02460	Syaq.g_02382
OG0000658	Syal.g_02465	Syaq.g_02385
OG0000659	Syal.g_02466	Syaq.g_02386
OG0000660	Syal.g_02470	Syaq.g_02390
OG0000661	Syal.g_02472	Syaq.g_02392
OG0000662	Syal.g_02474	Syaq.g_02394
OG0000663	Syal.g_02477	Syaq.g_02397
OG0000664	Syal.g_02478	Syaq.g_02400
OG0000665	Syal.g_02593	Syaq.g_02124
OG0000666	Syal.g_02605	Syaq.g_02117
OG0000667	Syal.g_02192	Syaq.g_02222
OG0000668	Syal.g_01920	Syaq.g_00068
OG0000669	Syal.g_02295	Syaq.g_02260
OG0000670	Syal.g_02956	Syaq.g_00079
OG0000671	Syal.g_02291	Syaq.g_02264
OG0000672	Syal.g_02288	Syaq.g_02267
OG0000673	Syal.g_02285	Syaq.g_02270
OG0000674	Syal.g_02283	Syaq.g_02272
OG0000675	Syal.g_02282	Syaq.g_02273
OG0000676	Syal.g_02272	Syaq.g_02275
OG0000677	Syal.g_02271	Syaq.g_02276
OG0000678	Syal.g_02264	Syaq.g_02282
OG0000679	Syal.g_02252	Syaq.g_02305
OG0000680	Syal.g_02251	Syaq.g_02306
OG0000681	Syal.g_02248	Syaq.g_02309
OG0000682	Syal.g_02247	Syaq.g_02310
OG0000683	Syal.g_02246	Syaq.g_02311
OG0000684	Syal.g_02242	Syaq.g_02315
OG0000685	Syal.g_02240	Syaq.g_02317
OG0000686	Syal.g_02239	Syaq.g_02318
OG0000687	Syal.g_02237	Syaq.g_02319
OG0000688	Syal.g_02225	Syaq.g_02325
OG0000689	Syal.g_02223	Syaq.g_02327
OG0000690	Syal.g_02222	Syaq.g_02328
OG0000691	Syal.g_02221	Syaq.g_02329
OG0000692	Syal.g_02220	Syaq.g_02330
OG0000693	Syal.g_02218	Syaq.g_02332
OG0000694	Syal.g_02217	Syaq.g_02333
OG0000695	Syal.g_02027	Syaq.g_02446
OG0000696	Syal.g_02026	Syaq.g_02447
OG0000697	Syal.g_02025	Syaq.g_02448
OG0000698	Syal.g_02022	Syaq.g_02451
OG0000699	Syal.g_02021	Syaq.g_02452
OG0000700	Syal.g_02020	Syaq.g_02453
OG0000701	Syal.g_02019	Syaq.g_02454
OG0000702	Syal.g_02011	Syaq.g_02467
OG0000703	Syal.g_02010	Syaq.g_02468
OG0000704	Syal.g_02008	Syaq.g_02470
OG0000705	Syal.g_01999	Syaq.g_02477
OG0000706	Syal.g_01998	Syaq.g_02478
OG0000707	Syal.g_01997	Syaq.g_02479
OG0000708	Syal.g_01994	Syaq.g_02482
OG0000709	Syal.g_01986	Syaq.g_02490
OG0000710	Syal.g_01982	Syaq.g_02494
OG0000711	Syal.g_01954	Syaq.g_02521
OG0000712	Syal.g_01952	Syaq.g_02523
OG0000713	Syal.g_01951	Syaq.g_02524
OG0000714	Syal.g_01948	Syaq.g_02527
OG0000715	Syal.g_01934	Syaq.g_02529
OG0000716	Syal.g_01930	Syaq.g_02533
OG0000717	Syal.g_01929	Syaq.g_02534
OG0000718	Syal.g_01925	Syaq.g_00072
OG0000719	Syal.g_01922	Syaq.g_00070
OG0000720	Syal.g_01908	Syaq.g_00057
OG0000721	Syal.g_01906	Syaq.g_00055
OG0000722	Syal.g_01905	Syaq.g_00054
OG0000723	Syal.g_02433	Syaq.g_00046
OG0000724	Syal.g_01829	Syaq.g_02685
OG0000725	Syal.g_01820	Syaq.g_02676
OG0000726	Syal.g_01819	Syaq.g_02675
OG0000727	Syal.g_01818	Syaq.g_02674
OG0000728	Syal.g_01816	Syaq.g_02672
OG0000729	Syal.g_01510	Syaq.g_01046
OG0000730	Syal.g_00345	Syaq.g_00561
OG0000731	Syal.g_00356	Syaq.g_00550
OG0000732	Syal.g_00149	Syaq.g_01098
OG0000733	Syal.g_01105	Syaq.g_01232
OG0000734	Syal.g_00828	Syaq.g_01479
OG0000735	Syal.g_01627	Syaq.g_00266
OG0000736	Syal.g_01628	Syaq.g_00265
OG0000737	Syal.g_01629	Syaq.g_00264
OG0000738	Syal.g_01634	Syaq.g_00258
OG0000739	Syal.g_01645	Syaq.g_00257
OG0000740	Syal.g_01646	Syaq.g_00256
OG0000741	Syal.g_01649	Syaq.g_00253
OG0000742	Syal.g_01652	Syaq.g_00250
OG0000743	Syal.g_01654	Syaq.g_00248
OG0000744	Syal.g_01655	Syaq.g_00247
OG0000745	Syal.g_01657	Syaq.g_00245
OG0000746	Syal.g_01659	Syaq.g_00242
OG0000747	Syal.g_01660	Syaq.g_00241
OG0000748	Syal.g_01674	Syaq.g_00227
OG0000749	Syal.g_01675	Syaq.g_00226
OG0000750	Syal.g_01676	Syaq.g_00225
OG0000751	Syal.g_01688	Syaq.g_00219
OG0000752	Syal.g_01690	Syaq.g_00217
OG0000753	Syal.g_01693	Syaq.g_00214
OG0000754	Syal.g_01698	Syaq.g_00209
OG0000755	Syal.g_01707	Syaq.g_00198
OG0000756	Syal.g_01708	Syaq.g_00197
OG0000757	Syal.g_01715	Syaq.g_00190
OG0000758	Syal.g_01716	Syaq.g_00189
OG0000759	Syal.g_01717	Syaq.g_00188
OG0000760	Syal.g_01718	Syaq.g_00187
OG0000761	Syal.g_01719	Syaq.g_00186
OG0000762	Syal.g_01721	Syaq.g_00183
OG0000763	Syal.g_01723	Syaq.g_00181
OG0000764	Syal.g_01724	Syaq.g_00180
OG0000765	Syal.g_01768	Syaq.g_00157
OG0000766	Syal.g_01767	Syaq.g_00156
OG0000767	Syal.g_01765	Syaq.g_00154
OG0000768	Syal.g_01764	Syaq.g_00153
OG0000769	Syal.g_01762	Syaq.g_00151
OG0000770	Syal.g_01758	Syaq.g_00148
OG0000771	Syal.g_01835	Syaq.g_02691
OG0000772	Syal.g_01641	Syaq.g_01887
OG0000773	Syal.g_01618	Syaq.g_00283
OG0000774	Syal.g_01610	Syaq.g_00288
OG0000775	Syal.g_01608	Syaq.g_00290
OG0000776	Syal.g_01607	Syaq.g_00291
OG0000777	Syal.g_01606	Syaq.g_00292
OG0000778	Syal.g_01605	Syaq.g_00293
OG0000779	Syal.g_01599	Syaq.g_00299
OG0000780	Syal.g_01594	Syaq.g_00304
OG0000781	Syal.g_01590	Syaq.g_00308
OG0000782	Syal.g_01589	Syaq.g_00309
OG0000783	Syal.g_01588	Syaq.g_00310
OG0000784	Syal.g_01587	Syaq.g_00311
OG0000785	Syal.g_01585	Syaq.g_00313
OG0000786	Syal.g_01579	Syaq.g_00328
OG0000787	Syal.g_01578	Syaq.g_00329
OG0000788	Syal.g_02619	Syaq.g_02099
OG0000789	Syal.g_02598	Syaq.g_02123
OG0000790	Syal.g_02883	Syaq.g_01758
OG0000791	Syal.g_02882	Syaq.g_01756
OG0000792	Syal.g_02881	Syaq.g_01755
OG0000793	Syal.g_02876	Syaq.g_01750
OG0000794	Syal.g_02875	Syaq.g_01749
OG0000795	Syal.g_02874	Syaq.g_01748
OG0000796	Syal.g_02870	Syaq.g_01744
OG0000797	Syal.g_02869	Syaq.g_01743
OG0000798	Syal.g_01260	Syaq.g_00760
OG0000799	Syal.g_01547	Syaq.g_00341
OG0000800	Syal.g_01542	Syaq.g_00342
OG0000801	Syal.g_01541	Syaq.g_00343
OG0000802	Syal.g_01536	Syaq.g_00350
OG0000803	Syal.g_00040	Syaq.g_00353
OG0000804	Syal.g_00036	Syaq.g_00358
OG0000805	Syal.g_00030	Syaq.g_00360
OG0000806	Syal.g_00028	Syaq.g_00362
OG0000807	Syal.g_00026	Syaq.g_00364
OG0000808	Syal.g_00025	Syaq.g_00365
OG0000809	Syal.g_00022	Syaq.g_00369
OG0000810	Syal.g_00021	Syaq.g_00370
OG0000811	Syal.g_00380	Syaq.g_00378
OG0000812	Syal.g_00382	Syaq.g_00380
OG0000813	Syal.g_00383	Syaq.g_00381
OG0000814	Syal.g_00385	Syaq.g_00383
OG0000815	Syal.g_00391	Syaq.g_00384
OG0000816	Syal.g_00393	Syaq.g_00386
OG0000817	Syal.g_00394	Syaq.g_00387
OG0000818	Syal.g_00401	Syaq.g_00392
OG0000819	Syal.g_00402	Syaq.g_00393
OG0000820	Syal.g_00403	Syaq.g_00394
OG0000821	Syal.g_00409	Syaq.g_00400
OG0000822	Syal.g_00411	Syaq.g_00402
OG0000823	Syal.g_00412	Syaq.g_00403
OG0000824	Syal.g_00417	Syaq.g_00409
OG0000825	Syal.g_00418	Syaq.g_00410
OG0000826	Syal.g_00419	Syaq.g_00411
OG0000827	Syal.g_00420	Syaq.g_00412
OG0000828	Syal.g_00423	Syaq.g_00415
OG0000829	Syal.g_00424	Syaq.g_00416
OG0000830	Syal.g_00425	Syaq.g_00417
OG0000831	Syal.g_00427	Syaq.g_00419
OG0000832	Syal.g_02967	Syaq.g_01737
OG0000833	Syal.g_02976	Syaq.g_01725
OG0000834	Syal.g_02979	Syaq.g_01724
OG0000835	Syal.g_02980	Syaq.g_01723
OG0000836	Syal.g_02983	Syaq.g_01720
OG0000837	Syal.g_02984	Syaq.g_01719
OG0000838	Syal.g_02988	Syaq.g_01715
OG0000839	Syal.g_02989	Syaq.g_01714
OG0000840	Syal.g_02990	Syaq.g_01713
OG0000841	Syal.g_02991	Syaq.g_01712
OG0000842	Syal.g_02992	Syaq.g_01711
OG0000843	Syal.g_02993	Syaq.g_01710
OG0000844	Syal.g_02995	Syaq.g_01708
OG0000845	Syal.g_02996	Syaq.g_01707
OG0000846	Syal.g_02997	Syaq.g_01706
OG0000847	Syal.g_02998	Syaq.g_01705
OG0000848	Syal.g_03000	Syaq.g_01703
OG0000849	Syal.g_03001	Syaq.g_01702
OG0000850	Syal.g_03008	Syaq.g_01699
OG0000851	Syal.g_00561	Syaq.g_01696
OG0000852	Syal.g_00562	Syaq.g_01695
OG0000853	Syal.g_00566	Syaq.g_01691
OG0000854	Syal.g_00568	Syaq.g_01689
OG0000855	Syal.g_00569	Syaq.g_01688
OG0000856	Syal.g_02704	Syaq.g_02069
OG0000857	Syal.g_01882	Syaq.g_02357
OG0000858	Syal.g_00576	Syaq.g_01682
OG0000859	Syal.g_00577	Syaq.g_01681
OG0000860	Syal.g_00589	Syaq.g_01671
OG0000861	Syal.g_00590	Syaq.g_01670
OG0000862	Syal.g_00591	Syaq.g_01668
OG0000863	Syal.g_00594	Syaq.g_01665
OG0000864	Syal.g_00595	Syaq.g_01664
OG0000865	Syal.g_00596	Syaq.g_01663
OG0000866	Syal.g_00597	Syaq.g_01662
OG0000867	Syal.g_00598	Syaq.g_01661
OG0000868	Syal.g_00604	Syaq.g_01659
OG0000869	Syal.g_00609	Syaq.g_01656
OG0000870	Syal.g_00614	Syaq.g_01651
OG0000871	Syal.g_00615	Syaq.g_01650
OG0000872	Syal.g_00621	Syaq.g_01644
OG0000873	Syal.g_00624	Syaq.g_01641
OG0000874	Syal.g_00627	Syaq.g_01637
OG0000875	Syal.g_00629	Syaq.g_01633
OG0000876	Syal.g_00631	Syaq.g_01631
OG0000877	Syal.g_00633	Syaq.g_01628
OG0000878	Syal.g_00634	Syaq.g_01627
OG0000879	Syal.g_00635	Syaq.g_01626
OG0000880	Syal.g_00636	Syaq.g_01625
OG0000881	Syal.g_00641	Syaq.g_01621
OG0000882	Syal.g_00646	Syaq.g_01616
OG0000883	Syal.g_00648	Syaq.g_01613
OG0000884	Syal.g_00650	Syaq.g_01611
OG0000885	Syal.g_00651	Syaq.g_01610
OG0000886	Syal.g_00652	Syaq.g_01609
OG0000887	Syal.g_00653	Syaq.g_01608
OG0000888	Syal.g_00655	Syaq.g_01606
OG0000889	Syal.g_00657	Syaq.g_01604
OG0000890	Syal.g_00663	Syaq.g_01597
OG0000891	Syal.g_00664	Syaq.g_01596
OG0000892	Syal.g_00668	Syaq.g_01594
OG0000893	Syal.g_00193	Syaq.g_00695
OG0000894	Syal.g_00196	Syaq.g_00692
OG0000895	Syal.g_00200	Syaq.g_00688
OG0000896	Syal.g_00201	Syaq.g_00687
OG0000897	Syal.g_00203	Syaq.g_00685
OG0000898	Syal.g_00204	Syaq.g_00684
OG0000899	Syal.g_00205	Syaq.g_00683
OG0000900	Syal.g_00206	Syaq.g_00682
OG0000901	Syal.g_00211	Syaq.g_00677
OG0000902	Syal.g_00213	Syaq.g_00671
OG0000903	Syal.g_00227	Syaq.g_00655
OG0000904	Syal.g_00222	Syaq.g_00660
OG0000905	Syal.g_00217	Syaq.g_00666
OG0000906	Syal.g_00215	Syaq.g_00669
OG0000907	Syal.g_00229	Syaq.g_00653
OG0000908	Syal.g_00232	Syaq.g_00650
OG0000909	Syal.g_00233	Syaq.g_00649
OG0000910	Syal.g_00234	Syaq.g_00648
OG0000911	Syal.g_00237	Syaq.g_00646
OG0000912	Syal.g_00238	Syaq.g_00645
OG0000913	Syal.g_00239	Syaq.g_00644
OG0000914	Syal.g_00240	Syaq.g_00643
OG0000915	Syal.g_00241	Syaq.g_00641
OG0000916	Syal.g_00242	Syaq.g_00640
OG0000917	Syal.g_00243	Syaq.g_00639
OG0000918	Syal.g_00244	Syaq.g_00638
OG0000919	Syal.g_00245	Syaq.g_00637
OG0000920	Syal.g_00246	Syaq.g_00636
OG0000921	Syal.g_00247	Syaq.g_00635
OG0000922	Syal.g_00248	Syaq.g_00634
OG0000923	Syal.g_00252	Syaq.g_00630
OG0000924	Syal.g_00253	Syaq.g_00629
OG0000925	Syal.g_00254	Syaq.g_00628
OG0000926	Syal.g_00255	Syaq.g_00627
OG0000927	Syal.g_00257	Syaq.g_00625
OG0000928	Syal.g_00258	Syaq.g_00624
OG0000929	Syal.g_00259	Syaq.g_00623
OG0000930	Syal.g_00260	Syaq.g_00622
OG0000931	Syal.g_00261	Syaq.g_00621
OG0000932	Syal.g_00262	Syaq.g_00620
OG0000933	Syal.g_00268	Syaq.g_00614
OG0000934	Syal.g_00270	Syaq.g_00612
OG0000935	Syal.g_00271	Syaq.g_00611
OG0000936	Syal.g_00272	Syaq.g_00610
OG0000937	Syal.g_00273	Syaq.g_00609
OG0000938	Syal.g_00276	Syaq.g_00606
OG0000939	Syal.g_00277	Syaq.g_00604
OG0000940	Syal.g_00285	Syaq.g_00597
OG0000941	Syal.g_00287	Syaq.g_00595
OG0000942	Syal.g_00289	Syaq.g_00593
OG0000943	Syal.g_00290	Syaq.g_00592
OG0000944	Syal.g_00292	Syaq.g_00590
OG0000945	Syal.g_00294	Syaq.g_00588
OG0000946	Syal.g_00301	Syaq.g_00580
OG0000947	Syal.g_00304	Syaq.g_00577
OG0000948	Syal.g_00305	Syaq.g_00576
OG0000949	Syal.g_01341	Syaq.g_00971
OG0000950	Syal.g_01348	Syaq.g_00984
OG0000951	Syal.g_01353	Syaq.g_00991
OG0000952	Syal.g_01363	Syaq.g_01002
OG0000953	Syal.g_01435	Syaq.g_01006
OG0000954	Syal.g_01443	Syaq.g_01012
OG0000955	Syal.g_01444	Syaq.g_01013
OG0000956	Syal.g_01446	Syaq.g_01015
OG0000957	Syal.g_01457	Syaq.g_01026
OG0000958	Syal.g_01458	Syaq.g_01027
OG0000959	Syal.g_01482	Syaq.g_01031
OG0000960	Syal.g_01483	Syaq.g_01032
OG0000961	Syal.g_01507	Syaq.g_01043
OG0000962	Syal.g_01509	Syaq.g_01045
OG0000963	Syal.g_01514	Syaq.g_01049
OG0000964	Syal.g_01515	Syaq.g_01050
OG0000965	Syal.g_01516	Syaq.g_01051
OG0000966	Syal.g_00176	Syaq.g_01060
OG0000967	Syal.g_00171	Syaq.g_01067
OG0000968	Syal.g_00169	Syaq.g_01071
OG0000969	Syal.g_00167	Syaq.g_01078
OG0000970	Syal.g_00166	Syaq.g_01079
OG0000971	Syal.g_00164	Syaq.g_01081
OG0000972	Syal.g_00163	Syaq.g_01082
OG0000973	Syal.g_00162	Syaq.g_01083
OG0000974	Syal.g_00161	Syaq.g_01084
OG0000975	Syal.g_00160	Syaq.g_01085
OG0000976	Syal.g_00159	Syaq.g_01086
OG0000977	Syal.g_00157	Syaq.g_01088
OG0000978	Syal.g_00156	Syaq.g_01091
OG0000979	Syal.g_00153	Syaq.g_01094
OG0000980	Syal.g_00150	Syaq.g_01097
OG0000981	Syal.g_00147	Syaq.g_01100
OG0000982	Syal.g_01068	Syaq.g_01263
OG0000983	Syal.g_01069	Syaq.g_01262
OG0000984	Syal.g_01070	Syaq.g_01261
OG0000985	Syal.g_01074	Syaq.g_01257
OG0000986	Syal.g_01076	Syaq.g_01253
OG0000987	Syal.g_01080	Syaq.g_01251
OG0000988	Syal.g_01086	Syaq.g_01245
OG0000989	Syal.g_01098	Syaq.g_01239
OG0000990	Syal.g_01118	Syaq.g_01229
OG0000991	Syal.g_01120	Syaq.g_01225
OG0000992	Syal.g_01122	Syaq.g_01222
OG0000993	Syal.g_01123	Syaq.g_01221
OG0000994	Syal.g_01127	Syaq.g_01218
OG0000995	Syal.g_01132	Syaq.g_01212
OG0000996	Syal.g_01162	Syaq.g_01193
OG0000997	Syal.g_01171	Syaq.g_01184
OG0000998	Syal.g_01173	Syaq.g_01182
OG0000999	Syal.g_01174	Syaq.g_01181
OG0001000	Syal.g_01177	Syaq.g_01177
OG0001001	Syal.g_01182	Syaq.g_01172
OG0001002	Syal.g_00082	Syaq.g_01165
OG0001003	Syal.g_00084	Syaq.g_01163
OG0001004	Syal.g_00085	Syaq.g_01162
OG0001005	Syal.g_00087	Syaq.g_01161
OG0001006	Syal.g_00094	Syaq.g_01152
OG0001007	Syal.g_00096	Syaq.g_01150
OG0001008	Syal.g_00524	Syaq.g_00500
OG0001009	Syal.g_00129	Syaq.g_01118
OG0001010	Syal.g_00130	Syaq.g_01117
OG0001011	Syal.g_00131	Syaq.g_01115
OG0001012	Syal.g_01064	Syaq.g_01267
OG0001013	Syal.g_01026	Syaq.g_01289
OG0001014	Syal.g_01022	Syaq.g_01295
OG0001015	Syal.g_01021	Syaq.g_01296
OG0001016	Syal.g_00756	Syaq.g_01554
OG0001017	Syal.g_00762	Syaq.g_01548
OG0001018	Syal.g_00764	Syaq.g_01546
OG0001019	Syal.g_00785	Syaq.g_01524
OG0001020	Syal.g_00796	Syaq.g_01510
OG0001021	Syal.g_00800	Syaq.g_01506
OG0001022	Syal.g_00805	Syaq.g_01501
OG0001023	Syal.g_00806	Syaq.g_01500
OG0001024	Syal.g_00810	Syaq.g_01496
OG0001025	Syal.g_00817	Syaq.g_01490
OG0001026	Syal.g_00830	Syaq.g_01477
OG0001027	Syal.g_00834	Syaq.g_01474
OG0001028	Syal.g_00836	Syaq.g_01472
OG0001029	Syal.g_00838	Syaq.g_01470
OG0001030	Syal.g_00860	Syaq.g_01450
OG0001031	Syal.g_00936	Syaq.g_01378
OG0001032	Syal.g_00938	Syaq.g_01376
OG0001033	Syal.g_00972	Syaq.g_01344
OG0001034	Syal.g_00684	Syaq.g_01579
OG0001035	Syal.g_01226	Syaq.g_00726
OG0001036	Syal.g_01231	Syaq.g_00731
OG0001037	Syal.g_01233	Syaq.g_00733
OG0001038	Syal.g_01261	Syaq.g_00761
OG0001039	Syal.g_01264	Syaq.g_00764
OG0001040	Syal.g_01267	Syaq.g_00767
OG0001041	Syal.g_01272	Syaq.g_00772
OG0001042	Syal.g_01300	Syaq.g_00858
OG0001044	Syal.g_00346	Syaq.g_00560
OG0001045	Syal.g_00359	Syaq.g_00547
OG0001046	Syal.g_01967	Syaq.g_02509
OG0001047	Syal.g_00522	Syaq.g_00498
OG0001048	Syal.g_00521	Syaq.g_00497
OG0001049	Syal.g_00518	Syaq.g_00494
OG0001050	Syal.g_00517	Syaq.g_00493
OG0001051	Syal.g_00516	Syaq.g_00492
OG0001052	Syal.g_00467	Syaq.g_00446
OG0001053	Syal.g_02900	Syaq.g_01775
OG0001054	Syal.g_02919	Syaq.g_01794
OG0001055	Syal.g_02940	Syaq.g_01815
OG0001056	Syal.g_02833	Syaq.g_01843
OG0001057	Syal.g_01574	Syaq.g_00334
OG0001058	Syal.g_02812	Syaq.g_01931
OG0001059	Syal.g_02808	Syaq.g_01935
OG0001060	Syal.g_02801	Syaq.g_01941
OG0001061	Syal.g_02783	Syaq.g_01961
OG0001062	Syal.g_02781	Syaq.g_01963
OG0001063	Syal.g_02776	Syaq.g_01968
OG0001064	Syal.g_02775	Syaq.g_01969
OG0001065	Syal.g_02774	Syaq.g_01970
OG0001066	Syal.g_02773	Syaq.g_01971
OG0001067	Syal.g_02772	Syaq.g_01972
OG0001068	Syal.g_02771	Syaq.g_01973
OG0001069	Syal.g_02770	Syaq.g_01974
OG0001070	Syal.g_02766	Syaq.g_01978
OG0001071	Syal.g_02765	Syaq.g_01979
OG0001072	Syal.g_02761	Syaq.g_01983
OG0001073	Syal.g_02746	Syaq.g_01998
OG0001074	Syal.g_02575	Syaq.g_02132
OG0001075	Syal.g_02726	Syaq.g_02025
OG0001076	Syal.g_02712	Syaq.g_02060
OG0001077	Syal.g_02702	Syaq.g_02071
OG0001078	Syal.g_02635	Syaq.g_02083
OG0001079	Syal.g_02618	Syaq.g_02100
OG0001080	Syal.g_02514	Syaq.g_02161
OG0001081	Syal.g_02175	Syaq.g_02232
OG0001082	Syal.g_02176	Syaq.g_02233
OG0001083	Syal.g_02184	Syaq.g_02240
OG0001084	Syal.g_02187	Syaq.g_02241
OG0001085	Syal.g_02206	Syaq.g_02251
OG0001086	Syal.g_02208	Syaq.g_02253
OG0001087	Syal.g_01782	Syaq.g_02574
OG0001088	Syal.g_01785	Syaq.g_02576
OG0001089	Syal.g_01811	Syaq.g_02604
OG0001090	Syal.g_01859	Syaq.g_00024
OG0001091	Syal.g_01862	Syaq.g_00027
OG0001092	Syal.g_01864	Syaq.g_00029
OG0001093	Syal.g_02419	Syaq.g_00035
OG0001094	Syal.g_02216	Syaq.g_02334
OG0001095	Syal.g_01879	Syaq.g_02354
OG0001096	Syal.g_02447	Syaq.g_02370
OG0001097	Syal.g_02473	Syaq.g_02393
OG0001098	Syal.g_02083	Syaq.g_02415
OG0001099	Syal.g_00837	Syaq.g_01471
OG0001100	Syal.g_02293	Syaq.g_02262
OG0001101	Syal.g_02292	Syaq.g_02263
OG0001102	Syal.g_02289	Syaq.g_02266
OG0001103	Syal.g_02287	Syaq.g_02268
OG0001104	Syal.g_02241	Syaq.g_02316
OG0001105	Syal.g_02236	Syaq.g_02320
OG0001106	Syal.g_02007	Syaq.g_02471
OG0001108	Syal.g_01985	Syaq.g_02491
OG0001109	Syal.g_01983	Syaq.g_02493
OG0001110	Syal.g_01981	Syaq.g_02495
OG0001111	Syal.g_01979	Syaq.g_02497
OG0001112	Syal.g_01977	Syaq.g_02499
OG0001113	Syal.g_02244	Syaq.g_02539
OG0001114	Syal.g_01976	Syaq.g_02500
OG0001115	Syal.g_01972	Syaq.g_02504
OG0001116	Syal.g_01970	Syaq.g_02506
OG0001117	Syal.g_01969	Syaq.g_02507
OG0001118	Syal.g_01968	Syaq.g_02508
OG0001119	Syal.g_01966	Syaq.g_02510
OG0001120	Syal.g_01962	Syaq.g_02514
