Orthogroup	Prbh	Prab
OG0000558	Prbh.g_00283	Prab.g_00551
OG0000559	Prbh.g_00279	Prab.g_00555
OG0000560	Prbh.g_00276	Prab.g_00558
OG0000561	Prbh.g_00275	Prab.g_00559
OG0000562	Prbh.g_00274	Prab.g_00560
OG0000563	Prbh.g_00273	Prab.g_00561
OG0000564	Prbh.g_00272	Prab.g_00562
OG0000565	Prbh.g_00269	Prab.g_00565
OG0000566	Prbh.g_00265	Prab.g_00568
OG0000567	Prbh.g_00261	Prab.g_00572
OG0000568	Prbh.g_00260	Prab.g_00573
OG0000569	Prbh.g_00259	Prab.g_00574
OG0000570	Prbh.g_00258	Prab.g_00575
OG0000571	Prbh.g_00256	Prab.g_00577
OG0000572	Prbh.g_00244	Prab.g_00590
OG0000573	Prbh.g_00238	Prab.g_00596
OG0000574	Prbh.g_00237	Prab.g_00597
OG0000575	Prbh.g_00233	Prab.g_00601
OG0000576	Prbh.g_00231	Prab.g_00603
OG0000577	Prbh.g_00230	Prab.g_00604
OG0000578	Prbh.g_00229	Prab.g_00605
OG0000579	Prbh.g_00228	Prab.g_00606
OG0000580	Prbh.g_00227	Prab.g_00607
OG0000581	Prbh.g_00224	Prab.g_00609
OG0000582	Prbh.g_00221	Prab.g_00612
OG0000583	Prbh.g_00220	Prab.g_00613
OG0000584	Prbh.g_00219	Prab.g_00614
OG0000585	Prbh.g_00217	Prab.g_00616
OG0000586	Prbh.g_00216	Prab.g_00617
OG0000587	Prbh.g_00215	Prab.g_00618
OG0000588	Prbh.g_01465	Prab.g_00622
OG0000589	Prbh.g_01462	Prab.g_00625
OG0000590	Prbh.g_01461	Prab.g_00626
OG0000591	Prbh.g_01457	Prab.g_00630
OG0000592	Prbh.g_01456	Prab.g_00631
OG0000593	Prbh.g_01221	Prab.g_00637
OG0000594	Prbh.g_01220	Prab.g_00638
OG0000595	Prbh.g_01219	Prab.g_00639
OG0000596	Prbh.g_01216	Prab.g_00643
OG0000597	Prbh.g_01213	Prab.g_00645
OG0000598	Prbh.g_01212	Prab.g_00646
OG0000599	Prbh.g_01209	Prab.g_00649
OG0000600	Prbh.g_01208	Prab.g_00650
OG0000601	Prbh.g_01207	Prab.g_00651
OG0000602	Prbh.g_01205	Prab.g_00653
OG0000603	Prbh.g_01204	Prab.g_00654
OG0000604	Prbh.g_01203	Prab.g_00655
OG0000605	Prbh.g_01202	Prab.g_00656
OG0000606	Prbh.g_01199	Prab.g_00659
OG0000607	Prbh.g_01196	Prab.g_00662
OG0000608	Prbh.g_01195	Prab.g_00663
OG0000609	Prbh.g_01194	Prab.g_00664
OG0000610	Prbh.g_01188	Prab.g_00669
OG0000611	Prbh.g_01185	Prab.g_00672
OG0000612	Prbh.g_01184	Prab.g_00673
OG0000613	Prbh.g_00907	Prab.g_00678
OG0000614	Prbh.g_00928	Prab.g_00697
OG0000615	Prbh.g_00939	Prab.g_00705
OG0000616	Prbh.g_01487	Prab.g_00711
OG0000617	Prbh.g_01167	Prab.g_00729
OG0000618	Prbh.g_01166	Prab.g_00730
OG0000619	Prbh.g_01165	Prab.g_00731
OG0000620	Prbh.g_01162	Prab.g_00734
OG0000621	Prbh.g_01161	Prab.g_00735
OG0000622	Prbh.g_01160	Prab.g_00736
OG0000623	Prbh.g_01159	Prab.g_00737
OG0000624	Prbh.g_01157	Prab.g_00738
OG0000625	Prbh.g_01156	Prab.g_00739
OG0000626	Prbh.g_01155	Prab.g_00740
OG0000627	Prbh.g_01154	Prab.g_00741
OG0000628	Prbh.g_01153	Prab.g_00742
OG0000629	Prbh.g_01151	Prab.g_00743
OG0000630	Prbh.g_01148	Prab.g_00746
OG0000631	Prbh.g_01056	Prab.g_00831
OG0000632	Prbh.g_01057	Prab.g_00832
OG0000633	Prbh.g_01058	Prab.g_00833
OG0000634	Prbh.g_00949	Prab.g_00836
OG0000635	Prbh.g_00950	Prab.g_00837
OG0000636	Prbh.g_00952	Prab.g_00839
OG0000637	Prbh.g_00954	Prab.g_00841
OG0000638	Prbh.g_00955	Prab.g_00842
OG0000639	Prbh.g_00956	Prab.g_00843
OG0000640	Prbh.g_00957	Prab.g_00844
OG0000641	Prbh.g_00961	Prab.g_00848
OG0000642	Prbh.g_00962	Prab.g_00849
OG0000643	Prbh.g_00963	Prab.g_00850
OG0000644	Prbh.g_00964	Prab.g_00851
OG0000645	Prbh.g_00965	Prab.g_00852
OG0000646	Prbh.g_00967	Prab.g_00854
OG0000647	Prbh.g_00969	Prab.g_00855
OG0000648	Prbh.g_00971	Prab.g_00857
OG0000649	Prbh.g_00972	Prab.g_00858
OG0000650	Prbh.g_00973	Prab.g_00859
OG0000651	Prbh.g_00974	Prab.g_00860
OG0000652	Prbh.g_00975	Prab.g_00861
OG0000653	Prbh.g_00977	Prab.g_00863
OG0000654	Prbh.g_00978	Prab.g_00864
OG0000655	Prbh.g_00979	Prab.g_00865
OG0000656	Prbh.g_00982	Prab.g_00868
OG0000657	Prbh.g_00989	Prab.g_00875
OG0000658	Prbh.g_00991	Prab.g_00876
OG0000659	Prbh.g_00992	Prab.g_00877
OG0000660	Prbh.g_00996	Prab.g_00881
OG0000661	Prbh.g_00998	Prab.g_00883
OG0000662	Prbh.g_01001	Prab.g_00885
OG0000663	Prbh.g_01003	Prab.g_00887
OG0000664	Prbh.g_01004	Prab.g_00888
OG0000665	Prbh.g_01010	Prab.g_00892
OG0000666	Prbh.g_01011	Prab.g_00893
OG0000667	Prbh.g_01015	Prab.g_00898
OG0000668	Prbh.g_00857	Prab.g_01084
OG0000669	Prbh.g_00868	Prab.g_01076
OG0000670	Prbh.g_00871	Prab.g_01074
OG0000671	Prbh.g_00873	Prab.g_01072
OG0000672	Prbh.g_00876	Prab.g_01070
OG0000673	Prbh.g_00879	Prab.g_01067
OG0000674	Prbh.g_00881	Prab.g_01065
OG0000675	Prbh.g_00882	Prab.g_01064
OG0000676	Prbh.g_00884	Prab.g_01062
OG0000677	Prbh.g_00885	Prab.g_01061
OG0000678	Prbh.g_00887	Prab.g_01059
OG0000679	Prbh.g_00891	Prab.g_01055
OG0000680	Prbh.g_00892	Prab.g_01054
OG0000681	Prbh.g_00895	Prab.g_01052
OG0000682	Prbh.g_00896	Prab.g_01051
OG0000683	Prbh.g_00897	Prab.g_01050
OG0000684	Prbh.g_00898	Prab.g_01048
OG0000685	Prbh.g_00900	Prab.g_01046
OG0000686	Prbh.g_00901	Prab.g_01045
OG0000687	Prbh.g_00902	Prab.g_01044
OG0000688	Prbh.g_01179	Prab.g_01041
OG0000689	Prbh.g_01178	Prab.g_01040
OG0000690	Prbh.g_01177	Prab.g_01039
OG0000691	Prbh.g_01176	Prab.g_01038
OG0000692	Prbh.g_01174	Prab.g_01036
OG0000693	Prbh.g_01173	Prab.g_01035
OG0000694	Prbh.g_01172	Prab.g_01034
OG0000695	Prbh.g_01060	Prab.g_01032
OG0000696	Prbh.g_01061	Prab.g_01031
OG0000697	Prbh.g_01062	Prab.g_01030
OG0000698	Prbh.g_01065	Prab.g_01027
OG0000699	Prbh.g_01066	Prab.g_01026
OG0000700	Prbh.g_01067	Prab.g_01025
OG0000701	Prbh.g_01068	Prab.g_01024
OG0000702	Prbh.g_01070	Prab.g_01022
OG0000703	Prbh.g_01071	Prab.g_01021
OG0000704	Prbh.g_01073	Prab.g_01020
OG0000705	Prbh.g_01079	Prab.g_01016
OG0000706	Prbh.g_01080	Prab.g_01015
OG0000707	Prbh.g_01081	Prab.g_01014
OG0000708	Prbh.g_01083	Prab.g_01013
OG0000709	Prbh.g_01087	Prab.g_01009
OG0000710	Prbh.g_01090	Prab.g_01006
OG0000711	Prbh.g_01106	Prab.g_00989
OG0000712	Prbh.g_01107	Prab.g_00987
OG0000713	Prbh.g_01108	Prab.g_00986
OG0000714	Prbh.g_01109	Prab.g_00985
OG0000715	Prbh.g_01111	Prab.g_00983
OG0000716	Prbh.g_01113	Prab.g_00981
OG0000717	Prbh.g_01114	Prab.g_00980
OG0000718	Prbh.g_01116	Prab.g_00960
OG0000719	Prbh.g_01118	Prab.g_00958
OG0000720	Prbh.g_01129	Prab.g_00949
OG0000721	Prbh.g_01133	Prab.g_00947
OG0000722	Prbh.g_01134	Prab.g_00946
OG0000723	Prbh.g_01138	Prab.g_00943
OG0000724	Prbh.g_01036	Prab.g_00934
OG0000725	Prbh.g_01030	Prab.g_00928
OG0000726	Prbh.g_01029	Prab.g_00927
OG0000727	Prbh.g_01028	Prab.g_00926
OG0000728	Prbh.g_01026	Prab.g_00924
OG0000729	Prbh.g_01351	Prab.g_01146
OG0000730	Prbh.g_01325	Prab.g_01150
OG0000731	Prbh.g_00432	Prab.g_01154
OG0000733	Prbh.g_01867	Prab.g_01187
OG0000734	Prbh.g_01299	Prab.g_01204
OG0000735	Prbh.g_01297	Prab.g_01206
OG0000736	Prbh.g_01296	Prab.g_01207
OG0000737	Prbh.g_01295	Prab.g_01208
OG0000738	Prbh.g_01291	Prab.g_01212
OG0000739	Prbh.g_01290	Prab.g_01213
OG0000740	Prbh.g_01289	Prab.g_01214
OG0000741	Prbh.g_01287	Prab.g_01215
OG0000742	Prbh.g_01284	Prab.g_01218
OG0000743	Prbh.g_01282	Prab.g_01220
OG0000744	Prbh.g_01280	Prab.g_01221
OG0000745	Prbh.g_01279	Prab.g_01222
OG0000746	Prbh.g_01277	Prab.g_01224
OG0000747	Prbh.g_01276	Prab.g_01225
OG0000748	Prbh.g_01272	Prab.g_01228
OG0000749	Prbh.g_01271	Prab.g_01229
OG0000750	Prbh.g_01270	Prab.g_01230
OG0000751	Prbh.g_01267	Prab.g_01232
OG0000752	Prbh.g_01265	Prab.g_01234
OG0000753	Prbh.g_01262	Prab.g_01237
OG0000754	Prbh.g_01260	Prab.g_01240
OG0000755	Prbh.g_01254	Prab.g_01243
OG0000756	Prbh.g_01253	Prab.g_01244
OG0000757	Prbh.g_01246	Prab.g_01250
OG0000758	Prbh.g_01245	Prab.g_01251
OG0000759	Prbh.g_01244	Prab.g_01252
OG0000760	Prbh.g_01243	Prab.g_01253
OG0000761	Prbh.g_01242	Prab.g_01254
OG0000762	Prbh.g_01241	Prab.g_01255
OG0000763	Prbh.g_01239	Prab.g_01257
OG0000764	Prbh.g_01238	Prab.g_01258
OG0000765	Prbh.g_01230	Prab.g_01267
OG0000766	Prbh.g_01229	Prab.g_01268
OG0000767	Prbh.g_01227	Prab.g_01270
OG0000768	Prbh.g_01226	Prab.g_01271
OG0000769	Prbh.g_01224	Prab.g_01273
OG0000770	Prbh.g_01451	Prab.g_01275
OG0000771	Prbh.g_01397	Prab.g_01284
OG0000772	Prbh.g_01845	Prab.g_01303
OG0000773	Prbh.g_01364	Prab.g_01317
OG0000774	Prbh.g_01366	Prab.g_01319
OG0000775	Prbh.g_01368	Prab.g_01321
OG0000776	Prbh.g_01369	Prab.g_01322
OG0000777	Prbh.g_01370	Prab.g_01323
OG0000778	Prbh.g_01371	Prab.g_01324
OG0000779	Prbh.g_01375	Prab.g_01328
OG0000780	Prbh.g_01376	Prab.g_01329
OG0000781	Prbh.g_01379	Prab.g_01332
OG0000782	Prbh.g_01380	Prab.g_01333
OG0000783	Prbh.g_01381	Prab.g_01334
OG0000784	Prbh.g_01382	Prab.g_01335
OG0000785	Prbh.g_01384	Prab.g_01337
OG0000786	Prbh.g_01387	Prab.g_01339
OG0000787	Prbh.g_01388	Prab.g_01340
OG0000788	Prbh.g_00206	Prab.g_01348
OG0000789	Prbh.g_00196	Prab.g_01351
OG0000790	Prbh.g_00014	Prab.g_01365
OG0000791	Prbh.g_00016	Prab.g_01367
OG0000792	Prbh.g_00017	Prab.g_01368
OG0000793	Prbh.g_00021	Prab.g_01371
OG0000794	Prbh.g_00022	Prab.g_01372
OG0000795	Prbh.g_00023	Prab.g_01373
OG0000796	Prbh.g_00027	Prab.g_01377
OG0000797	Prbh.g_00028	Prab.g_01378
OG0000798	Prbh.g_00033, Prbh.g_00062	Prab.g_01411
OG0000799	Prbh.g_00079	Prab.g_01448
OG0000800	Prbh.g_00080	Prab.g_01449
OG0000801	Prbh.g_00081	Prab.g_01450
OG0000802	Prbh.g_00083	Prab.g_01452
OG0000803	Prbh.g_00085	Prab.g_01454
OG0000804	Prbh.g_00086	Prab.g_01455
OG0000805	Prbh.g_00088	Prab.g_01457
OG0000806	Prbh.g_00090	Prab.g_01459
OG0000807	Prbh.g_00091	Prab.g_01460
OG0000808	Prbh.g_00092	Prab.g_01461
OG0000809	Prbh.g_00094	Prab.g_01464
OG0000810	Prbh.g_00095	Prab.g_01465
OG0000811	Prbh.g_00102	Prab.g_01469
OG0000812	Prbh.g_00104	Prab.g_01471
OG0000813	Prbh.g_00105	Prab.g_01472
OG0000814	Prbh.g_00107	Prab.g_01474
OG0000815	Prbh.g_00108	Prab.g_01475
OG0000816	Prbh.g_00110	Prab.g_01477
OG0000817	Prbh.g_00111	Prab.g_01478
OG0000818	Prbh.g_00116	Prab.g_01483
OG0000819	Prbh.g_00117	Prab.g_01484
OG0000820	Prbh.g_00118	Prab.g_01485
OG0000821	Prbh.g_00122	Prab.g_01489
OG0000822	Prbh.g_00123	Prab.g_01490
OG0000823	Prbh.g_00124	Prab.g_01491
OG0000824	Prbh.g_00127	Prab.g_01494
OG0000825	Prbh.g_00128	Prab.g_01495
OG0000826	Prbh.g_00129	Prab.g_01496
OG0000827	Prbh.g_00130	Prab.g_01497
OG0000828	Prbh.g_00133	Prab.g_01500
OG0000829	Prbh.g_00134	Prab.g_01501
OG0000830	Prbh.g_00135	Prab.g_01502
OG0000831	Prbh.g_00137	Prab.g_01504
OG0000832	Prbh.g_00147	Prab.g_01510
OG0000833	Prbh.g_00156	Prab.g_01518
OG0000834	Prbh.g_00157	Prab.g_01519
OG0000835	Prbh.g_00158	Prab.g_01520
OG0000836	Prbh.g_00159	Prab.g_01521
OG0000837	Prbh.g_00160	Prab.g_01522
OG0000838	Prbh.g_00163	Prab.g_01524
OG0000839	Prbh.g_00164	Prab.g_01525
OG0000840	Prbh.g_00165	Prab.g_01526
OG0000841	Prbh.g_00166	Prab.g_01527
OG0000842	Prbh.g_00167	Prab.g_01528
OG0000843	Prbh.g_00168	Prab.g_01529
OG0000844	Prbh.g_00169	Prab.g_01530
OG0000845	Prbh.g_00170	Prab.g_01531
OG0000846	Prbh.g_00171	Prab.g_01532
OG0000847	Prbh.g_00172	Prab.g_01533
OG0000848	Prbh.g_00173	Prab.g_01534
OG0000849	Prbh.g_00174	Prab.g_01535
OG0000850	Prbh.g_00176	Prab.g_01537
OG0000851	Prbh.g_00177	Prab.g_01538
OG0000852	Prbh.g_00178	Prab.g_01539
OG0000853	Prbh.g_00183	Prab.g_01543
OG0000854	Prbh.g_00185	Prab.g_01545
OG0000855	Prbh.g_00186	Prab.g_01546
OG0000856	Prbh.g_01454	Prab.g_01563
OG0000857	Prbh.g_00968	Prab.g_01601
OG0000858	Prbh.g_01789	Prab.g_01663
OG0000859	Prbh.g_01788	Prab.g_01664
OG0000860	Prbh.g_01780	Prab.g_01671
OG0000861	Prbh.g_01779	Prab.g_01672
OG0000862	Prbh.g_01778	Prab.g_01673
OG0000863	Prbh.g_01776	Prab.g_01675
OG0000864	Prbh.g_01775	Prab.g_01676
OG0000865	Prbh.g_01774	Prab.g_01677
OG0000866	Prbh.g_01773	Prab.g_01678
OG0000867	Prbh.g_01772	Prab.g_01679
OG0000868	Prbh.g_01770	Prab.g_01680
OG0000869	Prbh.g_01767	Prab.g_01684
OG0000870	Prbh.g_01762	Prab.g_01689
OG0000871	Prbh.g_01761	Prab.g_01690
OG0000872	Prbh.g_01760	Prab.g_01691
OG0000873	Prbh.g_01757	Prab.g_01694
OG0000874	Prbh.g_01754	Prab.g_01697
OG0000875	Prbh.g_01752	Prab.g_01698
OG0000876	Prbh.g_01751	Prab.g_01699
OG0000877	Prbh.g_01749	Prab.g_01701
OG0000878	Prbh.g_01748	Prab.g_01702
OG0000879	Prbh.g_01747	Prab.g_01703
OG0000880	Prbh.g_01746	Prab.g_01704
OG0000881	Prbh.g_01742	Prab.g_01708
OG0000882	Prbh.g_01737	Prab.g_01713
OG0000883	Prbh.g_01735	Prab.g_01714
OG0000884	Prbh.g_01733	Prab.g_01716
OG0000885	Prbh.g_01732	Prab.g_01717
OG0000886	Prbh.g_01731	Prab.g_01718
OG0000887	Prbh.g_01730	Prab.g_01719
OG0000888	Prbh.g_01728	Prab.g_01721
OG0000889	Prbh.g_01726	Prab.g_01723
OG0000890	Prbh.g_01725	Prab.g_01724
OG0000891	Prbh.g_01724	Prab.g_01725
OG0000892	Prbh.g_01723	Prab.g_01727
OG0000893	Prbh.g_01719	Prab.g_01731
OG0000894	Prbh.g_01716	Prab.g_01733
OG0000895	Prbh.g_01712	Prab.g_01736
OG0000896	Prbh.g_01711	Prab.g_01737
OG0000897	Prbh.g_01709	Prab.g_01739
OG0000898	Prbh.g_01708	Prab.g_01740
OG0000899	Prbh.g_01707	Prab.g_01741
OG0000900	Prbh.g_01706	Prab.g_01742
OG0000901	Prbh.g_01703	Prab.g_01745
OG0000902	Prbh.g_01701	Prab.g_01747
OG0000903	Prbh.g_01697	Prab.g_01750
OG0000904	Prbh.g_01692	Prab.g_01752
OG0000905	Prbh.g_01699	Prab.g_01756
OG0000906	Prbh.g_01700	Prab.g_01757
OG0000907	Prbh.g_01687	Prab.g_01760
OG0000908	Prbh.g_01684	Prab.g_01763
OG0000909	Prbh.g_01683	Prab.g_01764
OG0000910	Prbh.g_01682	Prab.g_01765
OG0000911	Prbh.g_01680	Prab.g_01767
OG0000912	Prbh.g_01679	Prab.g_01768
OG0000913	Prbh.g_01678	Prab.g_01769
OG0000914	Prbh.g_01677	Prab.g_01770
OG0000915	Prbh.g_01676	Prab.g_01771
OG0000916	Prbh.g_01675	Prab.g_01772
OG0000917	Prbh.g_01674	Prab.g_01773
OG0000918	Prbh.g_01673	Prab.g_01774
OG0000919	Prbh.g_01672	Prab.g_01775
OG0000920	Prbh.g_01671	Prab.g_01776
OG0000921	Prbh.g_01670	Prab.g_01777
OG0000922	Prbh.g_01669	Prab.g_01778
OG0000923	Prbh.g_01665	Prab.g_01782
OG0000924	Prbh.g_01664	Prab.g_01783
OG0000925	Prbh.g_01663	Prab.g_01784
OG0000926	Prbh.g_01662	Prab.g_01785
OG0000927	Prbh.g_01660	Prab.g_01787
OG0000928	Prbh.g_01659	Prab.g_01788
OG0000929	Prbh.g_01658	Prab.g_01789
OG0000930	Prbh.g_01657	Prab.g_01790
OG0000931	Prbh.g_01656	Prab.g_01791
OG0000932	Prbh.g_01655	Prab.g_01792
OG0000933	Prbh.g_01651	Prab.g_01796
OG0000934	Prbh.g_01649	Prab.g_01798
OG0000935	Prbh.g_01648	Prab.g_01799
OG0000936	Prbh.g_01647	Prab.g_01800
OG0000937	Prbh.g_01646	Prab.g_01801
OG0000938	Prbh.g_01643	Prab.g_01803
OG0000939	Prbh.g_01642	Prab.g_01804
OG0000940	Prbh.g_01635	Prab.g_01811
OG0000941	Prbh.g_01633	Prab.g_01813
OG0000942	Prbh.g_01631	Prab.g_01815
OG0000943	Prbh.g_01630	Prab.g_01816
OG0000944	Prbh.g_01628	Prab.g_01817
OG0000945	Prbh.g_01627	Prab.g_01818
OG0000946	Prbh.g_01621	Prab.g_01822
OG0000947	Prbh.g_01619	Prab.g_01824
OG0000948	Prbh.g_01618	Prab.g_01825
OG0000949	Prbh.g_01615	Prab.g_01828
OG0000950	Prbh.g_01608	Prab.g_01833
OG0000951	Prbh.g_01604	Prab.g_01836
OG0000952	Prbh.g_01600	Prab.g_01840
OG0000953	Prbh.g_01596	Prab.g_01843
OG0000954	Prbh.g_01592	Prab.g_01847
OG0000955	Prbh.g_01591	Prab.g_01848
OG0000956	Prbh.g_01589	Prab.g_01850
OG0000957	Prbh.g_01583	Prab.g_01855
OG0000958	Prbh.g_01582	Prab.g_01856
OG0000959	Prbh.g_01578	Prab.g_01860
OG0000960	Prbh.g_01577	Prab.g_01861
OG0000961	Prbh.g_01574	Prab.g_01863
OG0000962	Prbh.g_01572	Prab.g_01865
OG0000963	Prbh.g_01568	Prab.g_01869
OG0000964	Prbh.g_01567	Prab.g_01870
OG0000965	Prbh.g_01566	Prab.g_01871
OG0000966	Prbh.g_01560	Prab.g_01879
OG0000967	Prbh.g_01556	Prab.g_01883
OG0000968	Prbh.g_01554	Prab.g_01885
OG0000969	Prbh.g_01553	Prab.g_01886
OG0000970	Prbh.g_01552	Prab.g_01887
OG0000971	Prbh.g_01551	Prab.g_01888
OG0000972	Prbh.g_01550	Prab.g_01889
OG0000973	Prbh.g_01549	Prab.g_01890
OG0000974	Prbh.g_01548	Prab.g_01891
OG0000975	Prbh.g_01547	Prab.g_01892
OG0000976	Prbh.g_01546	Prab.g_01893
OG0000977	Prbh.g_01545	Prab.g_01894
OG0000978	Prbh.g_01544	Prab.g_01895
OG0000979	Prbh.g_01541	Prab.g_01898
OG0000980	Prbh.g_01539	Prab.g_01900
OG0000981	Prbh.g_01536	Prab.g_01902
OG0000982	Prbh.g_01534	Prab.g_01904
OG0000983	Prbh.g_01533	Prab.g_01905
OG0000984	Prbh.g_01532	Prab.g_01906
OG0000985	Prbh.g_01529	Prab.g_01909
OG0000986	Prbh.g_01527	Prab.g_01911
OG0000987	Prbh.g_01526	Prab.g_01912
OG0000988	Prbh.g_01523	Prab.g_01915
OG0000989	Prbh.g_01519	Prab.g_01919
OG0000990	Prbh.g_01514	Prab.g_01922
OG0000991	Prbh.g_01513	Prab.g_01923
OG0000992	Prbh.g_01510	Prab.g_01925
OG0000993	Prbh.g_01509	Prab.g_01926
OG0000994	Prbh.g_01508	Prab.g_01927
OG0000995	Prbh.g_01504	Prab.g_01931
OG0000996	Prbh.g_01503	Prab.g_01932
OG0000997	Prbh.g_01501	Prab.g_01933
OG0000998	Prbh.g_01499	Prab.g_01935
OG0000999	Prbh.g_01498	Prab.g_01936
OG0001000	Prbh.g_01495	Prab.g_01939
OG0001001	Prbh.g_01490	Prab.g_01941
OG0001002	Prbh.g_01485	Prab.g_01945
OG0001003	Prbh.g_01484	Prab.g_01947
OG0001004	Prbh.g_01483	Prab.g_01948
OG0001005	Prbh.g_01482	Prab.g_01949
OG0001006	Prbh.g_01478	Prab.g_01953
OG0001007	Prbh.g_01476	Prab.g_01955
OG0001008	Prbh.g_00395	Prab.g_00440
OG0001009	Prbh.g_00753	Prab.g_00027
OG0001010	Prbh.g_00752	Prab.g_00028
OG0001011	Prbh.g_00751	Prab.g_00029
OG0001012	Prbh.g_00739	Prab.g_00042
OG0001013	Prbh.g_00732	Prab.g_00047
OG0001014	Prbh.g_00729	Prab.g_00050
OG0001015	Prbh.g_00728	Prab.g_00051
OG0001016	Prbh.g_00709	Prab.g_00065
OG0001017	Prbh.g_00705	Prab.g_00069
OG0001018	Prbh.g_00703	Prab.g_00072
OG0001019	Prbh.g_00694	Prab.g_00081
OG0001020	Prbh.g_00693	Prab.g_00082
OG0001021	Prbh.g_00692	Prab.g_00083
OG0001022	Prbh.g_00689	Prab.g_00085
OG0001023	Prbh.g_00688	Prab.g_00086
OG0001024	Prbh.g_00685	Prab.g_00089
OG0001025	Prbh.g_00678	Prab.g_00095
OG0001026	Prbh.g_00670	Prab.g_00102
OG0001027	Prbh.g_00669	Prab.g_00103
OG0001028	Prbh.g_00667	Prab.g_00105
OG0001029	Prbh.g_00666	Prab.g_00106
OG0001030	Prbh.g_00650	Prab.g_00120
OG0001031	Prbh.g_00596	Prab.g_00177
OG0001032	Prbh.g_00595	Prab.g_00178
OG0001033	Prbh.g_00574	Prab.g_00199
OG0001034	Prbh.g_00544	Prab.g_00227
OG0001035	Prbh.g_00524	Prab.g_00244
OG0001036	Prbh.g_00520	Prab.g_00248
OG0001037	Prbh.g_00519	Prab.g_00249
OG0001038	Prbh.g_00501	Prab.g_00266
OG0001039	Prbh.g_00498	Prab.g_00269
OG0001040	Prbh.g_00496	Prab.g_00271
OG0001041	Prbh.g_00491	Prab.g_00275
OG0001042	Prbh.g_00474	Prab.g_00292
OG0001043	Prbh.g_00473	Prab.g_00293
OG0001044	Prbh.g_00440	Prab.g_00321
OG0001045	Prbh.g_00430	Prab.g_00329
OG0001046	Prbh.g_01877	Prab.g_00367
OG0001047	Prbh.g_00393	Prab.g_00442
OG0001048	Prbh.g_00392	Prab.g_00443
OG0001049	Prbh.g_00390	Prab.g_00445
OG0001050	Prbh.g_00389	Prab.g_00446
OG0001051	Prbh.g_00388	Prab.g_00447
OG0001052	Prbh.g_00360	Prab.g_00475
OG0001053	Prbh.g_00348	Prab.g_00487
OG0001054	Prbh.g_00333	Prab.g_00502
OG0001055	Prbh.g_00313	Prab.g_00521
OG0001056	Prbh.g_00293	Prab.g_00540
OG0001057	Prbh.g_00289	Prab.g_00545
OG0001058	Prbh.g_00281	Prab.g_00553
OG0001059	Prbh.g_00277	Prab.g_00557
OG0001060	Prbh.g_00270	Prab.g_00564
OG0001061	Prbh.g_00255	Prab.g_00578
OG0001062	Prbh.g_00253	Prab.g_00580
OG0001063	Prbh.g_00251	Prab.g_00582
OG0001064	Prbh.g_00250	Prab.g_00583
OG0001065	Prbh.g_00249	Prab.g_00584
OG0001066	Prbh.g_00248	Prab.g_00585
OG0001067	Prbh.g_00247	Prab.g_00586
OG0001068	Prbh.g_00246	Prab.g_00587
OG0001069	Prbh.g_00245	Prab.g_00588
OG0001070	Prbh.g_00243	Prab.g_00591
OG0001071	Prbh.g_00242	Prab.g_00592
OG0001072	Prbh.g_00240	Prab.g_00594
OG0001073	Prbh.g_00226	Prab.g_00608
OG0001074	Prbh.g_00214	Prab.g_00619
OG0001075	Prbh.g_00213	Prab.g_00620
OG0001076	Prbh.g_01459	Prab.g_00629
OG0001077	Prbh.g_01453	Prab.g_00633
OG0001078	Prbh.g_01217	Prab.g_00641
OG0001079	Prbh.g_01206	Prab.g_00652
OG0001080	Prbh.g_01200	Prab.g_00658
OG0001081	Prbh.g_01198	Prab.g_00660
OG0001082	Prbh.g_01197	Prab.g_00661
OG0001083	Prbh.g_01192	Prab.g_00666
OG0001084	Prbh.g_01191	Prab.g_00667
OG0001085	Prbh.g_00904	Prab.g_00675
OG0001086	Prbh.g_00905	Prab.g_00676
OG0001087	Prbh.g_00923	Prab.g_00693
OG0001088	Prbh.g_00924	Prab.g_00694
OG0001089	Prbh.g_00935	Prab.g_00702
OG0001090	Prbh.g_00946	Prab.g_00724
OG0001091	Prbh.g_01170	Prab.g_00726
OG0001092	Prbh.g_01169	Prab.g_00727
OG0001093	Prbh.g_01164	Prab.g_00732
OG0001094	Prbh.g_01171	Prab.g_00834
OG0001095	Prbh.g_00966	Prab.g_00853
OG0001096	Prbh.g_00980	Prab.g_00866
OG0001097	Prbh.g_00999	Prab.g_00884
OG0001098	Prbh.g_01019	Prab.g_00900
OG0001099	Prbh.g_00861	Prab.g_01079
OG0001100	Prbh.g_00870	Prab.g_01075
OG0001101	Prbh.g_00872	Prab.g_01073
OG0001102	Prbh.g_00875	Prab.g_01071
OG0001103	Prbh.g_00877	Prab.g_01069
OG0001104	Prbh.g_00899	Prab.g_01047
OG0001105	Prbh.g_00903	Prab.g_01043
OG0001106	Prbh.g_01074	Prab.g_01019
OG0001107	Prbh.g_01084	Prab.g_01012
OG0001108	Prbh.g_01088	Prab.g_01008
OG0001109	Prbh.g_01089	Prab.g_01007
OG0001110	Prbh.g_01091	Prab.g_01005
OG0001111	Prbh.g_01092	Prab.g_01004
OG0001112	Prbh.g_01093	Prab.g_01003
OG0001113	Prbh.g_01094	Prab.g_01002
OG0001114	Prbh.g_01095	Prab.g_01001
OG0001115	Prbh.g_01097	Prab.g_00999
OG0001116	Prbh.g_01098	Prab.g_00998
