Orthogroup	Prbh	Prbg
OG0000517	Prbh.g_00397	Prbg.g_00155
OG0000518	Prbh.g_00386	Prbg.g_00166
OG0000519	Prbh.g_00385	Prbg.g_00167
OG0000520	Prbh.g_00384	Prbg.g_00168
OG0000521	Prbh.g_00374	Prbg.g_00176
OG0000522	Prbh.g_00372	Prbg.g_00178
OG0000523	Prbh.g_00371	Prbg.g_00179
OG0000524	Prbh.g_00367	Prbg.g_00184
OG0000525	Prbh.g_00363	Prbg.g_00188
OG0000526	Prbh.g_00361	Prbg.g_00189
OG0000527	Prbh.g_00358	Prbg.g_00192
OG0000528	Prbh.g_00353	Prbg.g_00197
OG0000529	Prbh.g_00350	Prbg.g_00200
OG0000530	Prbh.g_00347	Prbg.g_00203
OG0000531	Prbh.g_00346	Prbg.g_00204
OG0000532	Prbh.g_00344	Prbg.g_00206
OG0000533	Prbh.g_00343	Prbg.g_00207
OG0000534	Prbh.g_00342	Prbg.g_00208
OG0000535	Prbh.g_00341	Prbg.g_00209
OG0000536	Prbh.g_00340	Prbg.g_00210
OG0000537	Prbh.g_00339	Prbg.g_00211
OG0000538	Prbh.g_00329	Prbg.g_00220
OG0000539	Prbh.g_00328	Prbg.g_00221
OG0000540	Prbh.g_00327	Prbg.g_00222
OG0000541	Prbh.g_00326	Prbg.g_00223
OG0000542	Prbh.g_00325	Prbg.g_00224
OG0000543	Prbh.g_00323	Prbg.g_00226
OG0000544	Prbh.g_00322	Prbg.g_00227
OG0000545	Prbh.g_00320	Prbg.g_00229
OG0000546	Prbh.g_00317	Prbg.g_00232
OG0000547	Prbh.g_00315	Prbg.g_00234
OG0000548	Prbh.g_00314	Prbg.g_00235
OG0000549	Prbh.g_00311	Prbg.g_00237
OG0000550	Prbh.g_00306	Prbg.g_00241
OG0000551	Prbh.g_00303	Prbg.g_00244
OG0000552	Prbh.g_00302	Prbg.g_00245
OG0000553	Prbh.g_00301	Prbg.g_00246
OG0000554	Prbh.g_00295	Prbg.g_00251
OG0000555	Prbh.g_00288	Prbg.g_00259
OG0000556	Prbh.g_00286	Prbg.g_00261
OG0000557	Prbh.g_00285	Prbg.g_00262
OG0000558	Prbh.g_00283	Prbg.g_00265
OG0000559	Prbh.g_00279	Prbg.g_00269
OG0000560	Prbh.g_00276	Prbg.g_00272
OG0000561	Prbh.g_00275	Prbg.g_00273
OG0000562	Prbh.g_00274	Prbg.g_00274
OG0000563	Prbh.g_00273	Prbg.g_00275
OG0000564	Prbh.g_00272	Prbg.g_00276
OG0000565	Prbh.g_00269	Prbg.g_00278
OG0000566	Prbh.g_00265	Prbg.g_00282
OG0000567	Prbh.g_00261	Prbg.g_00286
OG0000568	Prbh.g_00260	Prbg.g_00287
OG0000569	Prbh.g_00259	Prbg.g_00288
OG0000570	Prbh.g_00258	Prbg.g_00289
OG0000571	Prbh.g_00256	Prbg.g_00291
OG0000572	Prbh.g_00244	Prbg.g_00305
OG0000573	Prbh.g_00238	Prbg.g_00311
OG0000574	Prbh.g_00237	Prbg.g_00312
OG0000575	Prbh.g_00233	Prbg.g_00316
OG0000576	Prbh.g_00231	Prbg.g_00318
OG0000577	Prbh.g_00230	Prbg.g_00319
OG0000578	Prbh.g_00229	Prbg.g_00320
OG0000579	Prbh.g_00228	Prbg.g_00321
OG0000580	Prbh.g_00227	Prbg.g_00322
OG0000581	Prbh.g_00224	Prbg.g_00325
OG0000582	Prbh.g_00221	Prbg.g_00328
OG0000583	Prbh.g_00220	Prbg.g_00329
OG0000584	Prbh.g_00219	Prbg.g_00330
OG0000585	Prbh.g_00217	Prbg.g_00332
OG0000586	Prbh.g_00216	Prbg.g_00333
OG0000587	Prbh.g_00215	Prbg.g_00334
OG0000588	Prbh.g_01465	Prbg.g_00338
OG0000589	Prbh.g_01462	Prbg.g_00340
OG0000590	Prbh.g_01461	Prbg.g_00341
OG0000591	Prbh.g_01457	Prbg.g_00345
OG0000592	Prbh.g_01456	Prbg.g_00346
OG0000593	Prbh.g_01221	Prbg.g_01425
OG0000594	Prbh.g_01220	Prbg.g_01424
OG0000595	Prbh.g_01219	Prbg.g_01423
OG0000596	Prbh.g_01216	Prbg.g_01419
OG0000597	Prbh.g_01213	Prbg.g_01416
OG0000598	Prbh.g_01212	Prbg.g_01415
OG0000599	Prbh.g_01209	Prbg.g_01412
OG0000600	Prbh.g_01208	Prbg.g_01411
OG0000601	Prbh.g_01207	Prbg.g_01410
OG0000602	Prbh.g_01205	Prbg.g_01408
OG0000603	Prbh.g_01204	Prbg.g_01407
OG0000604	Prbh.g_01203	Prbg.g_01406
OG0000605	Prbh.g_01202	Prbg.g_01405
OG0000606	Prbh.g_01199	Prbg.g_01402
OG0000607	Prbh.g_01196	Prbg.g_01399
OG0000608	Prbh.g_01195	Prbg.g_01398
OG0000609	Prbh.g_01194	Prbg.g_01397
OG0000610	Prbh.g_01188	Prbg.g_01391
OG0000611	Prbh.g_01185	Prbg.g_01388
OG0000612	Prbh.g_01184	Prbg.g_01387
OG0000613	Prbh.g_00907	Prbg.g_01114
OG0000614	Prbh.g_00928	Prbg.g_01135
OG0000615	Prbh.g_00939	Prbg.g_01146
OG0000616	Prbh.g_01487	Prbg.g_01939
OG0000617	Prbh.g_01167	Prbg.g_01371
OG0000618	Prbh.g_01166	Prbg.g_01370
OG0000619	Prbh.g_01165	Prbg.g_01369
OG0000620	Prbh.g_01162	Prbg.g_01366
OG0000621	Prbh.g_01161	Prbg.g_01365
OG0000622	Prbh.g_01160	Prbg.g_01364
OG0000623	Prbh.g_01159	Prbg.g_01363
OG0000624	Prbh.g_01157	Prbg.g_01361
OG0000625	Prbh.g_01156	Prbg.g_01360
OG0000626	Prbh.g_01155	Prbg.g_01359
OG0000627	Prbh.g_01154	Prbg.g_01358
OG0000628	Prbh.g_01153	Prbg.g_01357
OG0000629	Prbh.g_01151	Prbg.g_01356
OG0000630	Prbh.g_01148	Prbg.g_01353
OG0000631	Prbh.g_01056	Prbg.g_01260
OG0000632	Prbh.g_01057	Prbg.g_01261
OG0000633	Prbh.g_01058	Prbg.g_01262
OG0000634	Prbh.g_00949	Prbg.g_01155
OG0000635	Prbh.g_00950	Prbg.g_01156
OG0000636	Prbh.g_00952	Prbg.g_01158
OG0000637	Prbh.g_00954	Prbg.g_01160
OG0000638	Prbh.g_00955	Prbg.g_01161
OG0000639	Prbh.g_00956	Prbg.g_01162
OG0000640	Prbh.g_00957	Prbg.g_01163
OG0000641	Prbh.g_00961	Prbg.g_01167
OG0000642	Prbh.g_00962	Prbg.g_01168
OG0000643	Prbh.g_00963	Prbg.g_01169
OG0000644	Prbh.g_00964	Prbg.g_01170
OG0000645	Prbh.g_00965	Prbg.g_01171
OG0000646	Prbh.g_00967	Prbg.g_01173
OG0000647	Prbh.g_00969	Prbg.g_01175
OG0000648	Prbh.g_00971	Prbg.g_01177
OG0000649	Prbh.g_00972	Prbg.g_01178
OG0000650	Prbh.g_00973	Prbg.g_01179
OG0000651	Prbh.g_00974	Prbg.g_01180
OG0000652	Prbh.g_00975	Prbg.g_01181
OG0000653	Prbh.g_00977	Prbg.g_01183
OG0000654	Prbh.g_00978	Prbg.g_01184
OG0000655	Prbh.g_00979	Prbg.g_01185
OG0000656	Prbh.g_00982	Prbg.g_01188
OG0000657	Prbh.g_00989	Prbg.g_01196
OG0000658	Prbh.g_00991	Prbg.g_01198
OG0000659	Prbh.g_00992	Prbg.g_01199
OG0000660	Prbh.g_00996	Prbg.g_01203
OG0000661	Prbh.g_00998	Prbg.g_01205
OG0000662	Prbh.g_01001	Prbg.g_01207
OG0000663	Prbh.g_01003	Prbg.g_01209
OG0000664	Prbh.g_01004	Prbg.g_01210
OG0000665	Prbh.g_01010	Prbg.g_01216
OG0000666	Prbh.g_01011	Prbg.g_01217
OG0000667	Prbh.g_01015	Prbg.g_01221
OG0000668	Prbh.g_00857	Prbg.g_01062
OG0000669	Prbh.g_00868	Prbg.g_01073
OG0000670	Prbh.g_00871	Prbg.g_01076
OG0000671	Prbh.g_00873	Prbg.g_01079
OG0000672	Prbh.g_00876	Prbg.g_01082
OG0000673	Prbh.g_00879	Prbg.g_01085
OG0000674	Prbh.g_00881	Prbg.g_01087
OG0000675	Prbh.g_00882	Prbg.g_01088
OG0000676	Prbh.g_00884	Prbg.g_01090
OG0000677	Prbh.g_00885	Prbg.g_01091
OG0000678	Prbh.g_00887	Prbg.g_01093
OG0000679	Prbh.g_00891	Prbg.g_01097
OG0000680	Prbh.g_00892	Prbg.g_01098
OG0000681	Prbh.g_00895	Prbg.g_01101
OG0000682	Prbh.g_00896	Prbg.g_01102
OG0000683	Prbh.g_00897	Prbg.g_01103
OG0000684	Prbh.g_00898	Prbg.g_01105
OG0000685	Prbh.g_00900	Prbg.g_01107
OG0000686	Prbh.g_00901	Prbg.g_01108
OG0000687	Prbh.g_00902	Prbg.g_01109
OG0000688	Prbh.g_01179	Prbg.g_01383
OG0000689	Prbh.g_01178	Prbg.g_01382
OG0000690	Prbh.g_01177	Prbg.g_01381
OG0000691	Prbh.g_01176	Prbg.g_01380
OG0000692	Prbh.g_01174	Prbg.g_01378
OG0000693	Prbh.g_01173	Prbg.g_01377
OG0000694	Prbh.g_01172	Prbg.g_01376
OG0000695	Prbh.g_01060	Prbg.g_01264
OG0000696	Prbh.g_01061	Prbg.g_01265
OG0000697	Prbh.g_01062	Prbg.g_01266
OG0000698	Prbh.g_01065	Prbg.g_01269
OG0000699	Prbh.g_01066	Prbg.g_01270
OG0000700	Prbh.g_01067	Prbg.g_01271
OG0000701	Prbh.g_01068	Prbg.g_01272
OG0000702	Prbh.g_01070	Prbg.g_01274
OG0000703	Prbh.g_01071	Prbg.g_01275
OG0000704	Prbh.g_01073	Prbg.g_01277
OG0000705	Prbh.g_01079	Prbg.g_01280
OG0000706	Prbh.g_01080	Prbg.g_01281
OG0000707	Prbh.g_01081	Prbg.g_01282
OG0000708	Prbh.g_01083	Prbg.g_01284
OG0000709	Prbh.g_01087	Prbg.g_01288
OG0000710	Prbh.g_01090	Prbg.g_01291
OG0000711	Prbh.g_01106	Prbg.g_01309
OG0000712	Prbh.g_01107	Prbg.g_01310
OG0000713	Prbh.g_01108	Prbg.g_01311
OG0000714	Prbh.g_01109	Prbg.g_01312
OG0000715	Prbh.g_01111	Prbg.g_01314
OG0000716	Prbh.g_01113	Prbg.g_01316
OG0000717	Prbh.g_01114	Prbg.g_01317
OG0000718	Prbh.g_01116	Prbg.g_01321
OG0000719	Prbh.g_01118	Prbg.g_01323
OG0000720	Prbh.g_01129	Prbg.g_01335
OG0000721	Prbh.g_01133	Prbg.g_01339
OG0000722	Prbh.g_01134	Prbg.g_01340
OG0000723	Prbh.g_01138	Prbg.g_01344
OG0000724	Prbh.g_01036	Prbg.g_01239
OG0000725	Prbh.g_01030	Prbg.g_01233
OG0000726	Prbh.g_01029	Prbg.g_01232
OG0000727	Prbh.g_01028	Prbg.g_01231
OG0000728	Prbh.g_01026	Prbg.g_01229
OG0000729	Prbh.g_01351	Prbg.g_00455
OG0000730	Prbh.g_01325	Prbg.g_01528
OG0000731	Prbh.g_00432	Prbg.g_00123
OG0000733	Prbh.g_01867	Prbg.g_00750
OG0000734	Prbh.g_01299	Prbg.g_01502
OG0000735	Prbh.g_01297	Prbg.g_01500
OG0000736	Prbh.g_01296	Prbg.g_01499
OG0000737	Prbh.g_01295	Prbg.g_01498
OG0000738	Prbh.g_01291	Prbg.g_01494
OG0000739	Prbh.g_01290	Prbg.g_01493
OG0000740	Prbh.g_01289	Prbg.g_01492
OG0000741	Prbh.g_01287	Prbg.g_01490
OG0000742	Prbh.g_01284	Prbg.g_01487
OG0000743	Prbh.g_01282	Prbg.g_01485
OG0000744	Prbh.g_01280	Prbg.g_01484
OG0000745	Prbh.g_01279	Prbg.g_01483
OG0000746	Prbh.g_01277	Prbg.g_01481
OG0000747	Prbh.g_01276	Prbg.g_01480
OG0000748	Prbh.g_01272	Prbg.g_01476
OG0000749	Prbh.g_01271	Prbg.g_01475
OG0000750	Prbh.g_01270	Prbg.g_01474
OG0000751	Prbh.g_01267	Prbg.g_01471
OG0000752	Prbh.g_01265	Prbg.g_01469
OG0000753	Prbh.g_01262	Prbg.g_01467
OG0000754	Prbh.g_01260	Prbg.g_01464
OG0000755	Prbh.g_01254	Prbg.g_01458
OG0000756	Prbh.g_01253	Prbg.g_01457
OG0000757	Prbh.g_01246	Prbg.g_01450
OG0000758	Prbh.g_01245	Prbg.g_01449
OG0000759	Prbh.g_01244	Prbg.g_01448
OG0000760	Prbh.g_01243	Prbg.g_01447
OG0000761	Prbh.g_01242	Prbg.g_01446
OG0000762	Prbh.g_01241	Prbg.g_01445
OG0000763	Prbh.g_01239	Prbg.g_01443
OG0000764	Prbh.g_01238	Prbg.g_01442
OG0000765	Prbh.g_01230	Prbg.g_01434
OG0000766	Prbh.g_01229	Prbg.g_01433
OG0000767	Prbh.g_01227	Prbg.g_01431
OG0000768	Prbh.g_01226	Prbg.g_01430
OG0000769	Prbh.g_01224	Prbg.g_01428
OG0000770	Prbh.g_01451	Prbg.g_00351
OG0000771	Prbh.g_01397	Prbg.g_00687
OG0000772	Prbh.g_01845	Prbg.g_01576
OG0000773	Prbh.g_01364	Prbg.g_00468
OG0000774	Prbh.g_01366	Prbg.g_00470
OG0000775	Prbh.g_01368	Prbg.g_00472
OG0000776	Prbh.g_01369	Prbg.g_00473
OG0000777	Prbh.g_01370	Prbg.g_00474
OG0000778	Prbh.g_01371	Prbg.g_00475
OG0000779	Prbh.g_01375	Prbg.g_00479
OG0000780	Prbh.g_01376	Prbg.g_00480
OG0000781	Prbh.g_01379	Prbg.g_00484
OG0000782	Prbh.g_01380	Prbg.g_00485
OG0000783	Prbh.g_01381	Prbg.g_00486
OG0000784	Prbh.g_01382	Prbg.g_00487
OG0000785	Prbh.g_01384	Prbg.g_00489
OG0000786	Prbh.g_01387	Prbg.g_00492
OG0000787	Prbh.g_01388	Prbg.g_00493
OG0000788	Prbh.g_00206	Prbg.g_00218
OG0000789	Prbh.g_00196	Prbg.g_00690
OG0000790	Prbh.g_00014	Prbg.g_00534
OG0000791	Prbh.g_00016	Prbg.g_00536
OG0000792	Prbh.g_00017	Prbg.g_00537
OG0000793	Prbh.g_00021	Prbg.g_00540
OG0000794	Prbh.g_00022	Prbg.g_00541
OG0000795	Prbh.g_00023	Prbg.g_00542
OG0000796	Prbh.g_00027	Prbg.g_00546
OG0000797	Prbh.g_00028	Prbg.g_00547
OG0000798	Prbh.g_00062	Prbg.g_00038
OG0000799	Prbh.g_00079	Prbg.g_00574
OG0000800	Prbh.g_00080	Prbg.g_00575
OG0000801	Prbh.g_00081	Prbg.g_00576
OG0000802	Prbh.g_00083	Prbg.g_00578
OG0000803	Prbh.g_00085	Prbg.g_00580
OG0000804	Prbh.g_00086	Prbg.g_00581
OG0000805	Prbh.g_00088	Prbg.g_00583
OG0000806	Prbh.g_00090	Prbg.g_00585
OG0000807	Prbh.g_00091	Prbg.g_00586
OG0000808	Prbh.g_00092	Prbg.g_00587
OG0000809	Prbh.g_00094	Prbg.g_00589
OG0000810	Prbh.g_00095	Prbg.g_00590
OG0000811	Prbh.g_00102	Prbg.g_00594
OG0000812	Prbh.g_00104	Prbg.g_00596
OG0000813	Prbh.g_00105	Prbg.g_00597
OG0000814	Prbh.g_00107	Prbg.g_00599
OG0000815	Prbh.g_00108	Prbg.g_00600
OG0000816	Prbh.g_00110	Prbg.g_00602
OG0000817	Prbh.g_00111	Prbg.g_00603
OG0000818	Prbh.g_00116	Prbg.g_00608
OG0000819	Prbh.g_00117	Prbg.g_00609
OG0000820	Prbh.g_00118	Prbg.g_00610
OG0000821	Prbh.g_00122	Prbg.g_00614
OG0000822	Prbh.g_00123	Prbg.g_00615
OG0000823	Prbh.g_00124	Prbg.g_00616
OG0000824	Prbh.g_00127	Prbg.g_00619
OG0000825	Prbh.g_00128	Prbg.g_00620
OG0000826	Prbh.g_00129	Prbg.g_00621
OG0000827	Prbh.g_00130	Prbg.g_00622
OG0000828	Prbh.g_00133	Prbg.g_00625
OG0000829	Prbh.g_00134	Prbg.g_00626
OG0000830	Prbh.g_00135	Prbg.g_00627
OG0000831	Prbh.g_00137	Prbg.g_00629
OG0000832	Prbh.g_00147	Prbg.g_00639
OG0000833	Prbh.g_00156	Prbg.g_00648
OG0000834	Prbh.g_00157	Prbg.g_00649
OG0000835	Prbh.g_00158	Prbg.g_00650
OG0000836	Prbh.g_00159	Prbg.g_00651
OG0000837	Prbh.g_00160	Prbg.g_00652
OG0000838	Prbh.g_00163	Prbg.g_00654
OG0000839	Prbh.g_00164	Prbg.g_00655
OG0000840	Prbh.g_00165	Prbg.g_00656
OG0000841	Prbh.g_00166	Prbg.g_00657
OG0000842	Prbh.g_00167	Prbg.g_00658
OG0000843	Prbh.g_00168	Prbg.g_00659
OG0000844	Prbh.g_00169	Prbg.g_00660
OG0000845	Prbh.g_00170	Prbg.g_00661
OG0000846	Prbh.g_00171	Prbg.g_00662
OG0000847	Prbh.g_00172	Prbg.g_00663
OG0000848	Prbh.g_00173	Prbg.g_00664
OG0000849	Prbh.g_00174	Prbg.g_00665
OG0000850	Prbh.g_00176	Prbg.g_00667
OG0000851	Prbh.g_00177	Prbg.g_00668
OG0000852	Prbh.g_00178	Prbg.g_00669
OG0000853	Prbh.g_00183	Prbg.g_00675
OG0000854	Prbh.g_00185	Prbg.g_00677
OG0000855	Prbh.g_00186	Prbg.g_00678
OG0000856	Prbh.g_01454	Prbg.g_00348
OG0000857	Prbh.g_00968	Prbg.g_01174
OG0000858	Prbh.g_01789	Prbg.g_01643
OG0000859	Prbh.g_01788	Prbg.g_01644
OG0000860	Prbh.g_01780	Prbg.g_01652
OG0000861	Prbh.g_01779	Prbg.g_01653
OG0000862	Prbh.g_01778	Prbg.g_01654
OG0000863	Prbh.g_01776	Prbg.g_01656
OG0000864	Prbh.g_01775	Prbg.g_01657
OG0000865	Prbh.g_01774	Prbg.g_01658
OG0000866	Prbh.g_01773	Prbg.g_01659
OG0000867	Prbh.g_01772	Prbg.g_01660
OG0000868	Prbh.g_01770	Prbg.g_01662
OG0000869	Prbh.g_01767	Prbg.g_01665
OG0000870	Prbh.g_01762	Prbg.g_01670
OG0000871	Prbh.g_01761	Prbg.g_01671
OG0000872	Prbh.g_01760	Prbg.g_01672
OG0000873	Prbh.g_01757	Prbg.g_01675
OG0000874	Prbh.g_01754	Prbg.g_01678
OG0000875	Prbh.g_01752	Prbg.g_01679
OG0000876	Prbh.g_01751	Prbg.g_01680
OG0000877	Prbh.g_01749	Prbg.g_01682
OG0000878	Prbh.g_01748	Prbg.g_01683
OG0000879	Prbh.g_01747	Prbg.g_01684
OG0000880	Prbh.g_01746	Prbg.g_01685
OG0000881	Prbh.g_01742	Prbg.g_01689
OG0000882	Prbh.g_01737	Prbg.g_01694
OG0000883	Prbh.g_01735	Prbg.g_01696
OG0000884	Prbh.g_01733	Prbg.g_01698
OG0000885	Prbh.g_01732	Prbg.g_01699
OG0000886	Prbh.g_01731	Prbg.g_01700
OG0000887	Prbh.g_01730	Prbg.g_01701
OG0000888	Prbh.g_01728	Prbg.g_01703
OG0000889	Prbh.g_01726	Prbg.g_01705
OG0000890	Prbh.g_01725	Prbg.g_01706
OG0000891	Prbh.g_01724	Prbg.g_01707
OG0000892	Prbh.g_01723	Prbg.g_01709
OG0000893	Prbh.g_01719	Prbg.g_01713
OG0000894	Prbh.g_01716	Prbg.g_01716
OG0000895	Prbh.g_01712	Prbg.g_01720
OG0000896	Prbh.g_01711	Prbg.g_01721
OG0000897	Prbh.g_01709	Prbg.g_01723
OG0000898	Prbh.g_01708	Prbg.g_01724
OG0000899	Prbh.g_01707	Prbg.g_01725
OG0000900	Prbh.g_01706	Prbg.g_01726
OG0000901	Prbh.g_01703	Prbg.g_01729
OG0000902	Prbh.g_01701	Prbg.g_01731
OG0000903	Prbh.g_01697	Prbg.g_01735
OG0000904	Prbh.g_01692	Prbg.g_01739
OG0000905	Prbh.g_01699	Prbg.g_01733
OG0000906	Prbh.g_01700	Prbg.g_01732
OG0000907	Prbh.g_01687	Prbg.g_01742
OG0000908	Prbh.g_01684	Prbg.g_01745
OG0000909	Prbh.g_01683	Prbg.g_01746
OG0000910	Prbh.g_01682	Prbg.g_01747
OG0000911	Prbh.g_01680	Prbg.g_01749
OG0000912	Prbh.g_01679	Prbg.g_01750
OG0000913	Prbh.g_01678	Prbg.g_01751
OG0000914	Prbh.g_01677	Prbg.g_01752
OG0000915	Prbh.g_01676	Prbg.g_01753
OG0000916	Prbh.g_01675	Prbg.g_01754
OG0000917	Prbh.g_01674	Prbg.g_01755
OG0000918	Prbh.g_01673	Prbg.g_01756
OG0000919	Prbh.g_01672	Prbg.g_01757
OG0000920	Prbh.g_01671	Prbg.g_01758
OG0000921	Prbh.g_01670	Prbg.g_01759
OG0000922	Prbh.g_01669	Prbg.g_01760
OG0000923	Prbh.g_01665	Prbg.g_01764
OG0000924	Prbh.g_01664	Prbg.g_01765
OG0000925	Prbh.g_01663	Prbg.g_01766
OG0000926	Prbh.g_01662	Prbg.g_01767
OG0000927	Prbh.g_01660	Prbg.g_01769
OG0000928	Prbh.g_01659	Prbg.g_01770
OG0000929	Prbh.g_01658	Prbg.g_01771
OG0000930	Prbh.g_01657	Prbg.g_01772
OG0000931	Prbh.g_01656	Prbg.g_01773
OG0000932	Prbh.g_01655	Prbg.g_01774
OG0000933	Prbh.g_01651	Prbg.g_01778
OG0000934	Prbh.g_01649	Prbg.g_01780
OG0000935	Prbh.g_01648	Prbg.g_01781
OG0000936	Prbh.g_01647	Prbg.g_01782
OG0000937	Prbh.g_01646	Prbg.g_01783
OG0000938	Prbh.g_01643	Prbg.g_01786
OG0000939	Prbh.g_01642	Prbg.g_01787
OG0000940	Prbh.g_01635	Prbg.g_01794
OG0000941	Prbh.g_01633	Prbg.g_01796
OG0000942	Prbh.g_01631	Prbg.g_01798
OG0000943	Prbh.g_01630	Prbg.g_01799
OG0000944	Prbh.g_01628	Prbg.g_01801
OG0000945	Prbh.g_01627	Prbg.g_01802
OG0000946	Prbh.g_01621	Prbg.g_01807
OG0000947	Prbh.g_01619	Prbg.g_01809
OG0000948	Prbh.g_01618	Prbg.g_01810
OG0000949	Prbh.g_01615	Prbg.g_01813
OG0000950	Prbh.g_01608	Prbg.g_01820
OG0000951	Prbh.g_01604	Prbg.g_01824
OG0000952	Prbh.g_01600	Prbg.g_01828
OG0000953	Prbh.g_01596	Prbg.g_01832
OG0000954	Prbh.g_01592	Prbg.g_01836
OG0000955	Prbh.g_01591	Prbg.g_01837
OG0000956	Prbh.g_01589	Prbg.g_01839
OG0000957	Prbh.g_01583	Prbg.g_01845
OG0000958	Prbh.g_01582	Prbg.g_01846
OG0000959	Prbh.g_01578	Prbg.g_01850
OG0000960	Prbh.g_01577	Prbg.g_01851
OG0000961	Prbh.g_01574	Prbg.g_01854
OG0000962	Prbh.g_01572	Prbg.g_01856
OG0000963	Prbh.g_01568	Prbg.g_01860
OG0000964	Prbh.g_01567	Prbg.g_01861
OG0000965	Prbh.g_01566	Prbg.g_01862
OG0000966	Prbh.g_01560	Prbg.g_01868
OG0000967	Prbh.g_01556	Prbg.g_01872
OG0000968	Prbh.g_01554	Prbg.g_01874
OG0000969	Prbh.g_01553	Prbg.g_01875
OG0000970	Prbh.g_01552	Prbg.g_01876
OG0000971	Prbh.g_01551	Prbg.g_01877
OG0000972	Prbh.g_01550	Prbg.g_01878
OG0000973	Prbh.g_01549	Prbg.g_01879
OG0000974	Prbh.g_01548	Prbg.g_01880
OG0000975	Prbh.g_01547	Prbg.g_01881
OG0000976	Prbh.g_01546	Prbg.g_01882
OG0000977	Prbh.g_01545	Prbg.g_01883
OG0000978	Prbh.g_01544	Prbg.g_01884
OG0000979	Prbh.g_01541	Prbg.g_01887
OG0000980	Prbh.g_01539	Prbg.g_01889
OG0000981	Prbh.g_01536	Prbg.g_01892
OG0000982	Prbh.g_01534	Prbg.g_01894
OG0000983	Prbh.g_01533	Prbg.g_01895
OG0000984	Prbh.g_01532	Prbg.g_01896
OG0000985	Prbh.g_01529	Prbg.g_01899
OG0000986	Prbh.g_01527	Prbg.g_01901
OG0000987	Prbh.g_01526	Prbg.g_01902
OG0000988	Prbh.g_01523	Prbg.g_01905
OG0000989	Prbh.g_01519	Prbg.g_01909
OG0000990	Prbh.g_01514	Prbg.g_01913
OG0000991	Prbh.g_01513	Prbg.g_01914
OG0000992	Prbh.g_01510	Prbg.g_01917
OG0000993	Prbh.g_01509	Prbg.g_01918
OG0000994	Prbh.g_01508	Prbg.g_01919
OG0000995	Prbh.g_01504	Prbg.g_01923
OG0000996	Prbh.g_01503	Prbg.g_01924
OG0000997	Prbh.g_01501	Prbg.g_01927
OG0000998	Prbh.g_01499	Prbg.g_01929
OG0000999	Prbh.g_01498	Prbg.g_01930
OG0001000	Prbh.g_01495	Prbg.g_01933
OG0001001	Prbh.g_01490	Prbg.g_01936
OG0001002	Prbh.g_01485	Prbg.g_00758
OG0001003	Prbh.g_01484	Prbg.g_00759
OG0001004	Prbh.g_01483	Prbg.g_00760
OG0001005	Prbh.g_01482	Prbg.g_00761
OG0001006	Prbh.g_01478	Prbg.g_00765
OG0001007	Prbh.g_01476	Prbg.g_00767
OG0001008	Prbh.g_00395	Prbg.g_00157
OG0001009	Prbh.g_00753	Prbg.g_00847
OG0001010	Prbh.g_00752	Prbg.g_00846
OG0001011	Prbh.g_00751	Prbg.g_00844
OG0001012	Prbh.g_00739	Prbg.g_00830
OG0001013	Prbh.g_00732	Prbg.g_00823
OG0001014	Prbh.g_00729	Prbg.g_00820
OG0001015	Prbh.g_00728	Prbg.g_00818
OG0001016	Prbh.g_00709	Prbg.g_00796
OG0001017	Prbh.g_00705	Prbg.g_00792
OG0001018	Prbh.g_00703	Prbg.g_00790
OG0001019	Prbh.g_00694	Prbg.g_00781
OG0001020	Prbh.g_00693	Prbg.g_00780
OG0001021	Prbh.g_00692	Prbg.g_00861
OG0001022	Prbh.g_00689	Prbg.g_00864
OG0001023	Prbh.g_00688	Prbg.g_00865
OG0001024	Prbh.g_00685	Prbg.g_00869
OG0001025	Prbh.g_00678	Prbg.g_00876
OG0001026	Prbh.g_00670	Prbg.g_00885
OG0001027	Prbh.g_00669	Prbg.g_00886
OG0001028	Prbh.g_00667	Prbg.g_00888
OG0001029	Prbh.g_00666	Prbg.g_00889
OG0001030	Prbh.g_00650	Prbg.g_00905
OG0001031	Prbh.g_00596	Prbg.g_00965
OG0001032	Prbh.g_00595	Prbg.g_00966
OG0001033	Prbh.g_00574	Prbg.g_00987
OG0001034	Prbh.g_00544	Prbg.g_01018
OG0001035	Prbh.g_00524	Prbg.g_01038
OG0001036	Prbh.g_00520	Prbg.g_01042
OG0001037	Prbh.g_00519	Prbg.g_01043
OG0001038	Prbh.g_00501	Prbg.g_00057
OG0001039	Prbh.g_00498	Prbg.g_00060
OG0001040	Prbh.g_00496	Prbg.g_00062
OG0001041	Prbh.g_00491	Prbg.g_00067
OG0001042	Prbh.g_00474	Prbg.g_00084
OG0001043	Prbh.g_00473	Prbg.g_00085
OG0001044	Prbh.g_00440	Prbg.g_00116
OG0001045	Prbh.g_00430	Prbg.g_00125
OG0001046	Prbh.g_01877	Prbg.g_01602
OG0001047	Prbh.g_00393	Prbg.g_00159
OG0001048	Prbh.g_00392	Prbg.g_00160
OG0001049	Prbh.g_00390	Prbg.g_00162
OG0001050	Prbh.g_00389	Prbg.g_00163
OG0001051	Prbh.g_00388	Prbg.g_00164
OG0001052	Prbh.g_00360	Prbg.g_00190
OG0001053	Prbh.g_00348	Prbg.g_00202
OG0001054	Prbh.g_00333	Prbg.g_00217
