Orthogroup	Prbg	Prab
OG0000560	Prbg.g_00272	Prab.g_00558
OG0000561	Prbg.g_00273	Prab.g_00559
OG0000562	Prbg.g_00274	Prab.g_00560
OG0000563	Prbg.g_00275	Prab.g_00561
OG0000564	Prbg.g_00276	Prab.g_00562
OG0000565	Prbg.g_00278	Prab.g_00565
OG0000566	Prbg.g_00282	Prab.g_00568
OG0000567	Prbg.g_00286	Prab.g_00572
OG0000568	Prbg.g_00287	Prab.g_00573
OG0000569	Prbg.g_00288	Prab.g_00574
OG0000570	Prbg.g_00289	Prab.g_00575
OG0000571	Prbg.g_00291	Prab.g_00577
OG0000572	Prbg.g_00305	Prab.g_00590
OG0000573	Prbg.g_00311	Prab.g_00596
OG0000574	Prbg.g_00312	Prab.g_00597
OG0000575	Prbg.g_00316	Prab.g_00601
OG0000576	Prbg.g_00318	Prab.g_00603
OG0000577	Prbg.g_00319	Prab.g_00604
OG0000578	Prbg.g_00320	Prab.g_00605
OG0000579	Prbg.g_00321	Prab.g_00606
OG0000580	Prbg.g_00322	Prab.g_00607
OG0000581	Prbg.g_00325	Prab.g_00609
OG0000582	Prbg.g_00328	Prab.g_00612
OG0000583	Prbg.g_00329	Prab.g_00613
OG0000584	Prbg.g_00330	Prab.g_00614
OG0000585	Prbg.g_00332	Prab.g_00616
OG0000586	Prbg.g_00333	Prab.g_00617
OG0000587	Prbg.g_00334	Prab.g_00618
OG0000588	Prbg.g_00338	Prab.g_00622
OG0000589	Prbg.g_00340	Prab.g_00625
OG0000590	Prbg.g_00341	Prab.g_00626
OG0000591	Prbg.g_00345	Prab.g_00630
OG0000592	Prbg.g_00346	Prab.g_00631
OG0000593	Prbg.g_01425	Prab.g_00637
OG0000594	Prbg.g_01424	Prab.g_00638
OG0000595	Prbg.g_01423	Prab.g_00639
OG0000596	Prbg.g_01419	Prab.g_00643
OG0000597	Prbg.g_01416	Prab.g_00645
OG0000598	Prbg.g_01415	Prab.g_00646
OG0000599	Prbg.g_01412	Prab.g_00649
OG0000600	Prbg.g_01411	Prab.g_00650
OG0000601	Prbg.g_01410	Prab.g_00651
OG0000602	Prbg.g_01408	Prab.g_00653
OG0000603	Prbg.g_01407	Prab.g_00654
OG0000604	Prbg.g_01406	Prab.g_00655
OG0000605	Prbg.g_01405	Prab.g_00656
OG0000606	Prbg.g_01402	Prab.g_00659
OG0000607	Prbg.g_01399	Prab.g_00662
OG0000608	Prbg.g_01398	Prab.g_00663
OG0000609	Prbg.g_01397	Prab.g_00664
OG0000610	Prbg.g_01391	Prab.g_00669
OG0000611	Prbg.g_01388	Prab.g_00672
OG0000612	Prbg.g_01387	Prab.g_00673
OG0000613	Prbg.g_01114	Prab.g_00678
OG0000614	Prbg.g_01135	Prab.g_00697
OG0000615	Prbg.g_01146	Prab.g_00705
OG0000616	Prbg.g_01939	Prab.g_00711
OG0000617	Prbg.g_01371	Prab.g_00729
OG0000618	Prbg.g_01370	Prab.g_00730
OG0000619	Prbg.g_01369	Prab.g_00731
OG0000620	Prbg.g_01366	Prab.g_00734
OG0000621	Prbg.g_01365	Prab.g_00735
OG0000622	Prbg.g_01364	Prab.g_00736
OG0000623	Prbg.g_01363	Prab.g_00737
OG0000624	Prbg.g_01361	Prab.g_00738
OG0000625	Prbg.g_01360	Prab.g_00739
OG0000626	Prbg.g_01359	Prab.g_00740
OG0000627	Prbg.g_01358	Prab.g_00741
OG0000628	Prbg.g_01357	Prab.g_00742
OG0000629	Prbg.g_01356	Prab.g_00743
OG0000630	Prbg.g_01353	Prab.g_00746
OG0000631	Prbg.g_01260	Prab.g_00831
OG0000632	Prbg.g_01261	Prab.g_00832
OG0000633	Prbg.g_01262	Prab.g_00833
OG0000634	Prbg.g_01155	Prab.g_00836
OG0000635	Prbg.g_01156	Prab.g_00837
OG0000636	Prbg.g_01158	Prab.g_00839
OG0000637	Prbg.g_01160	Prab.g_00841
OG0000638	Prbg.g_01161	Prab.g_00842
OG0000639	Prbg.g_01162	Prab.g_00843
OG0000640	Prbg.g_01163	Prab.g_00844
OG0000641	Prbg.g_01167	Prab.g_00848
OG0000642	Prbg.g_01168	Prab.g_00849
OG0000643	Prbg.g_01169	Prab.g_00850
OG0000644	Prbg.g_01170	Prab.g_00851
OG0000645	Prbg.g_01171	Prab.g_00852
OG0000646	Prbg.g_01173	Prab.g_00854
OG0000647	Prbg.g_01175	Prab.g_00855
OG0000648	Prbg.g_01177	Prab.g_00857
OG0000649	Prbg.g_01178	Prab.g_00858
OG0000650	Prbg.g_01179	Prab.g_00859
OG0000651	Prbg.g_01180	Prab.g_00860
OG0000652	Prbg.g_01181	Prab.g_00861
OG0000653	Prbg.g_01183	Prab.g_00863
OG0000654	Prbg.g_01184	Prab.g_00864
OG0000655	Prbg.g_01185	Prab.g_00865
OG0000656	Prbg.g_01188	Prab.g_00868
OG0000657	Prbg.g_01196	Prab.g_00875
OG0000658	Prbg.g_01198	Prab.g_00876
OG0000659	Prbg.g_01199	Prab.g_00877
OG0000660	Prbg.g_01203	Prab.g_00881
OG0000661	Prbg.g_01205	Prab.g_00883
OG0000662	Prbg.g_01207	Prab.g_00885
OG0000663	Prbg.g_01209	Prab.g_00887
OG0000664	Prbg.g_01210	Prab.g_00888
OG0000665	Prbg.g_01216	Prab.g_00892
OG0000666	Prbg.g_01217	Prab.g_00893
OG0000667	Prbg.g_01221	Prab.g_00898
OG0000668	Prbg.g_01062	Prab.g_01084
OG0000669	Prbg.g_01073	Prab.g_01076
OG0000670	Prbg.g_01076	Prab.g_01074
OG0000671	Prbg.g_01079	Prab.g_01072
OG0000672	Prbg.g_01082	Prab.g_01070
OG0000673	Prbg.g_01085	Prab.g_01067
OG0000674	Prbg.g_01087	Prab.g_01065
OG0000675	Prbg.g_01088	Prab.g_01064
OG0000676	Prbg.g_01090	Prab.g_01062
OG0000677	Prbg.g_01091	Prab.g_01061
OG0000678	Prbg.g_01093	Prab.g_01059
OG0000679	Prbg.g_01097	Prab.g_01055
OG0000680	Prbg.g_01098	Prab.g_01054
OG0000681	Prbg.g_01101	Prab.g_01052
OG0000682	Prbg.g_01102	Prab.g_01051
OG0000683	Prbg.g_01103	Prab.g_01050
OG0000684	Prbg.g_01105	Prab.g_01048
OG0000685	Prbg.g_01107	Prab.g_01046
OG0000686	Prbg.g_01108	Prab.g_01045
OG0000687	Prbg.g_01109	Prab.g_01044
OG0000688	Prbg.g_01383	Prab.g_01041
OG0000689	Prbg.g_01382	Prab.g_01040
OG0000690	Prbg.g_01381	Prab.g_01039
OG0000691	Prbg.g_01380	Prab.g_01038
OG0000692	Prbg.g_01378	Prab.g_01036
OG0000693	Prbg.g_01377	Prab.g_01035
OG0000694	Prbg.g_01376	Prab.g_01034
OG0000695	Prbg.g_01264	Prab.g_01032
OG0000696	Prbg.g_01265	Prab.g_01031
OG0000697	Prbg.g_01266	Prab.g_01030
OG0000698	Prbg.g_01269	Prab.g_01027
OG0000699	Prbg.g_01270	Prab.g_01026
OG0000700	Prbg.g_01271	Prab.g_01025
OG0000701	Prbg.g_01272	Prab.g_01024
OG0000702	Prbg.g_01274	Prab.g_01022
OG0000703	Prbg.g_01275	Prab.g_01021
OG0000704	Prbg.g_01277	Prab.g_01020
OG0000705	Prbg.g_01280	Prab.g_01016
OG0000706	Prbg.g_01281	Prab.g_01015
OG0000707	Prbg.g_01282	Prab.g_01014
OG0000708	Prbg.g_01284	Prab.g_01013
OG0000709	Prbg.g_01288	Prab.g_01009
OG0000710	Prbg.g_01291	Prab.g_01006
OG0000711	Prbg.g_01309	Prab.g_00989
OG0000712	Prbg.g_01310	Prab.g_00987
OG0000713	Prbg.g_01311	Prab.g_00986
OG0000714	Prbg.g_01312	Prab.g_00985
OG0000715	Prbg.g_01314	Prab.g_00983
OG0000716	Prbg.g_01316	Prab.g_00981
OG0000717	Prbg.g_01317	Prab.g_00980
OG0000718	Prbg.g_01321	Prab.g_00960
OG0000719	Prbg.g_01323	Prab.g_00958
OG0000720	Prbg.g_01335	Prab.g_00949
OG0000721	Prbg.g_01339	Prab.g_00947
OG0000722	Prbg.g_01340	Prab.g_00946
OG0000723	Prbg.g_01344	Prab.g_00943
OG0000724	Prbg.g_01239	Prab.g_00934
OG0000725	Prbg.g_01233	Prab.g_00928
OG0000726	Prbg.g_01232	Prab.g_00927
OG0000727	Prbg.g_01231	Prab.g_00926
OG0000728	Prbg.g_01229	Prab.g_00924
OG0000729	Prbg.g_00455	Prab.g_01146
OG0000730	Prbg.g_01528	Prab.g_01150
OG0000731	Prbg.g_00123	Prab.g_01154
OG0000732	Prbg.g_01890	Prab.g_01164
OG0000733	Prbg.g_00750	Prab.g_01187
OG0000734	Prbg.g_01502	Prab.g_01204
OG0000735	Prbg.g_01500	Prab.g_01206
OG0000736	Prbg.g_01499	Prab.g_01207
OG0000737	Prbg.g_01498	Prab.g_01208
OG0000738	Prbg.g_01494	Prab.g_01212
OG0000739	Prbg.g_01493	Prab.g_01213
OG0000740	Prbg.g_01492	Prab.g_01214
OG0000741	Prbg.g_01490	Prab.g_01215
OG0000742	Prbg.g_01487	Prab.g_01218
OG0000743	Prbg.g_01485	Prab.g_01220
OG0000744	Prbg.g_01484	Prab.g_01221
OG0000745	Prbg.g_01483	Prab.g_01222
OG0000746	Prbg.g_01481	Prab.g_01224
OG0000747	Prbg.g_01480	Prab.g_01225
OG0000748	Prbg.g_01476	Prab.g_01228
OG0000749	Prbg.g_01475	Prab.g_01229
OG0000750	Prbg.g_01474	Prab.g_01230
OG0000751	Prbg.g_01471	Prab.g_01232
OG0000752	Prbg.g_01469	Prab.g_01234
OG0000753	Prbg.g_01467	Prab.g_01237
OG0000754	Prbg.g_01464	Prab.g_01240
OG0000755	Prbg.g_01458	Prab.g_01243
OG0000756	Prbg.g_01457	Prab.g_01244
OG0000757	Prbg.g_01450	Prab.g_01250
OG0000758	Prbg.g_01449	Prab.g_01251
OG0000759	Prbg.g_01448	Prab.g_01252
OG0000760	Prbg.g_01447	Prab.g_01253
OG0000761	Prbg.g_01446	Prab.g_01254
OG0000762	Prbg.g_01445	Prab.g_01255
OG0000763	Prbg.g_01443	Prab.g_01257
OG0000764	Prbg.g_01442	Prab.g_01258
OG0000765	Prbg.g_01434	Prab.g_01267
OG0000766	Prbg.g_01433	Prab.g_01268
OG0000767	Prbg.g_01431	Prab.g_01270
OG0000768	Prbg.g_01430	Prab.g_01271
OG0000769	Prbg.g_01428	Prab.g_01273
OG0000770	Prbg.g_00351	Prab.g_01275
OG0000771	Prbg.g_00687	Prab.g_01284
OG0000772	Prbg.g_01576	Prab.g_01303
OG0000773	Prbg.g_00468	Prab.g_01317
OG0000774	Prbg.g_00470	Prab.g_01319
OG0000775	Prbg.g_00472	Prab.g_01321
OG0000776	Prbg.g_00473	Prab.g_01322
OG0000777	Prbg.g_00474	Prab.g_01323
OG0000778	Prbg.g_00475	Prab.g_01324
OG0000779	Prbg.g_00479	Prab.g_01328
OG0000780	Prbg.g_00480	Prab.g_01329
OG0000781	Prbg.g_00484	Prab.g_01332
OG0000782	Prbg.g_00485	Prab.g_01333
OG0000783	Prbg.g_00486	Prab.g_01334
OG0000784	Prbg.g_00487	Prab.g_01335
OG0000785	Prbg.g_00489	Prab.g_01337
OG0000786	Prbg.g_00492	Prab.g_01339
OG0000787	Prbg.g_00493	Prab.g_01340
OG0000788	Prbg.g_00218	Prab.g_01348
OG0000789	Prbg.g_00690	Prab.g_01351
OG0000790	Prbg.g_00534	Prab.g_01365
OG0000791	Prbg.g_00536	Prab.g_01367
OG0000792	Prbg.g_00537	Prab.g_01368
OG0000793	Prbg.g_00540	Prab.g_01371
OG0000794	Prbg.g_00541	Prab.g_01372
OG0000795	Prbg.g_00542	Prab.g_01373
OG0000796	Prbg.g_00546	Prab.g_01377
OG0000797	Prbg.g_00547	Prab.g_01378
OG0000798	Prbg.g_00038	Prab.g_01411
OG0000799	Prbg.g_00574	Prab.g_01448
OG0000800	Prbg.g_00575	Prab.g_01449
OG0000801	Prbg.g_00576	Prab.g_01450
OG0000802	Prbg.g_00578	Prab.g_01452
OG0000803	Prbg.g_00580	Prab.g_01454
OG0000804	Prbg.g_00581	Prab.g_01455
OG0000805	Prbg.g_00583	Prab.g_01457
OG0000806	Prbg.g_00585	Prab.g_01459
OG0000807	Prbg.g_00586	Prab.g_01460
OG0000808	Prbg.g_00587	Prab.g_01461
OG0000809	Prbg.g_00589	Prab.g_01464
OG0000810	Prbg.g_00590	Prab.g_01465
OG0000811	Prbg.g_00594	Prab.g_01469
OG0000812	Prbg.g_00596	Prab.g_01471
OG0000813	Prbg.g_00597	Prab.g_01472
OG0000814	Prbg.g_00599	Prab.g_01474
OG0000815	Prbg.g_00600	Prab.g_01475
OG0000816	Prbg.g_00602	Prab.g_01477
OG0000817	Prbg.g_00603	Prab.g_01478
OG0000818	Prbg.g_00608	Prab.g_01483
OG0000819	Prbg.g_00609	Prab.g_01484
OG0000820	Prbg.g_00610	Prab.g_01485
OG0000821	Prbg.g_00614	Prab.g_01489
OG0000822	Prbg.g_00615	Prab.g_01490
OG0000823	Prbg.g_00616	Prab.g_01491
OG0000824	Prbg.g_00619	Prab.g_01494
OG0000825	Prbg.g_00620	Prab.g_01495
OG0000826	Prbg.g_00621	Prab.g_01496
OG0000827	Prbg.g_00622	Prab.g_01497
OG0000828	Prbg.g_00625	Prab.g_01500
OG0000829	Prbg.g_00626	Prab.g_01501
OG0000830	Prbg.g_00627	Prab.g_01502
OG0000831	Prbg.g_00629	Prab.g_01504
OG0000832	Prbg.g_00639	Prab.g_01510
OG0000833	Prbg.g_00648	Prab.g_01518
OG0000834	Prbg.g_00649	Prab.g_01519
OG0000835	Prbg.g_00650	Prab.g_01520
OG0000836	Prbg.g_00651	Prab.g_01521
OG0000837	Prbg.g_00652	Prab.g_01522
OG0000838	Prbg.g_00654	Prab.g_01524
OG0000839	Prbg.g_00655	Prab.g_01525
OG0000840	Prbg.g_00656	Prab.g_01526
OG0000841	Prbg.g_00657	Prab.g_01527
OG0000842	Prbg.g_00658	Prab.g_01528
OG0000843	Prbg.g_00659	Prab.g_01529
OG0000844	Prbg.g_00660	Prab.g_01530
OG0000845	Prbg.g_00661	Prab.g_01531
OG0000846	Prbg.g_00662	Prab.g_01532
OG0000847	Prbg.g_00663	Prab.g_01533
OG0000848	Prbg.g_00664	Prab.g_01534
OG0000849	Prbg.g_00665	Prab.g_01535
OG0000850	Prbg.g_00667	Prab.g_01537
OG0000851	Prbg.g_00668	Prab.g_01538
OG0000852	Prbg.g_00669	Prab.g_01539
OG0000853	Prbg.g_00675	Prab.g_01543
OG0000854	Prbg.g_00677	Prab.g_01545
OG0000855	Prbg.g_00678	Prab.g_01546
OG0000856	Prbg.g_00348	Prab.g_01563
OG0000857	Prbg.g_01174	Prab.g_01601
OG0000858	Prbg.g_01643	Prab.g_01663
OG0000859	Prbg.g_01644	Prab.g_01664
OG0000860	Prbg.g_01652	Prab.g_01671
OG0000861	Prbg.g_01653	Prab.g_01672
OG0000862	Prbg.g_01654	Prab.g_01673
OG0000863	Prbg.g_01656	Prab.g_01675
OG0000864	Prbg.g_01657	Prab.g_01676
OG0000865	Prbg.g_01658	Prab.g_01677
OG0000866	Prbg.g_01659	Prab.g_01678
OG0000867	Prbg.g_01660	Prab.g_01679
OG0000868	Prbg.g_01662	Prab.g_01680
OG0000869	Prbg.g_01665	Prab.g_01684
OG0000870	Prbg.g_01670	Prab.g_01689
OG0000871	Prbg.g_01671	Prab.g_01690
OG0000872	Prbg.g_01672	Prab.g_01691
OG0000873	Prbg.g_01675	Prab.g_01694
OG0000874	Prbg.g_01678	Prab.g_01697
OG0000875	Prbg.g_01679	Prab.g_01698
OG0000876	Prbg.g_01680	Prab.g_01699
OG0000877	Prbg.g_01682	Prab.g_01701
OG0000878	Prbg.g_01683	Prab.g_01702
OG0000879	Prbg.g_01684	Prab.g_01703
OG0000880	Prbg.g_01685	Prab.g_01704
OG0000881	Prbg.g_01689	Prab.g_01708
OG0000882	Prbg.g_01694	Prab.g_01713
OG0000883	Prbg.g_01696	Prab.g_01714
OG0000884	Prbg.g_01698	Prab.g_01716
OG0000885	Prbg.g_01699	Prab.g_01717
OG0000886	Prbg.g_01700	Prab.g_01718
OG0000887	Prbg.g_01701	Prab.g_01719
OG0000888	Prbg.g_01703	Prab.g_01721
OG0000889	Prbg.g_01705	Prab.g_01723
OG0000890	Prbg.g_01706	Prab.g_01724
OG0000891	Prbg.g_01707	Prab.g_01725
OG0000892	Prbg.g_01709	Prab.g_01727
OG0000893	Prbg.g_01713	Prab.g_01731
OG0000894	Prbg.g_01716	Prab.g_01733
OG0000895	Prbg.g_01720	Prab.g_01736
OG0000896	Prbg.g_01721	Prab.g_01737
OG0000897	Prbg.g_01723	Prab.g_01739
OG0000898	Prbg.g_01724	Prab.g_01740
OG0000899	Prbg.g_01725	Prab.g_01741
OG0000900	Prbg.g_01726	Prab.g_01742
OG0000901	Prbg.g_01729	Prab.g_01745
OG0000902	Prbg.g_01731	Prab.g_01747
OG0000903	Prbg.g_01735	Prab.g_01750
OG0000904	Prbg.g_01739	Prab.g_01752
OG0000905	Prbg.g_01733	Prab.g_01756
OG0000906	Prbg.g_01732	Prab.g_01757
OG0000907	Prbg.g_01742	Prab.g_01760
OG0000908	Prbg.g_01745	Prab.g_01763
OG0000909	Prbg.g_01746	Prab.g_01764
OG0000910	Prbg.g_01747	Prab.g_01765
OG0000911	Prbg.g_01749	Prab.g_01767
OG0000912	Prbg.g_01750	Prab.g_01768
OG0000913	Prbg.g_01751	Prab.g_01769
OG0000914	Prbg.g_01752	Prab.g_01770
OG0000915	Prbg.g_01753	Prab.g_01771
OG0000916	Prbg.g_01754	Prab.g_01772
OG0000917	Prbg.g_01755	Prab.g_01773
OG0000918	Prbg.g_01756	Prab.g_01774
OG0000919	Prbg.g_01757	Prab.g_01775
OG0000920	Prbg.g_01758	Prab.g_01776
OG0000921	Prbg.g_01759	Prab.g_01777
OG0000922	Prbg.g_01760	Prab.g_01778
OG0000923	Prbg.g_01764	Prab.g_01782
OG0000924	Prbg.g_01765	Prab.g_01783
OG0000925	Prbg.g_01766	Prab.g_01784
OG0000926	Prbg.g_01767	Prab.g_01785
OG0000927	Prbg.g_01769	Prab.g_01787
OG0000928	Prbg.g_01770	Prab.g_01788
OG0000929	Prbg.g_01771	Prab.g_01789
OG0000930	Prbg.g_01772	Prab.g_01790
OG0000931	Prbg.g_01773	Prab.g_01791
OG0000932	Prbg.g_01774	Prab.g_01792
OG0000933	Prbg.g_01778	Prab.g_01796
OG0000934	Prbg.g_01780	Prab.g_01798
OG0000935	Prbg.g_01781	Prab.g_01799
OG0000936	Prbg.g_01782	Prab.g_01800
OG0000937	Prbg.g_01783	Prab.g_01801
OG0000938	Prbg.g_01786	Prab.g_01803
OG0000939	Prbg.g_01787	Prab.g_01804
OG0000940	Prbg.g_01794	Prab.g_01811
OG0000941	Prbg.g_01796	Prab.g_01813
OG0000942	Prbg.g_01798	Prab.g_01815
OG0000943	Prbg.g_01799	Prab.g_01816
OG0000944	Prbg.g_01801	Prab.g_01817
OG0000945	Prbg.g_01802	Prab.g_01818
OG0000946	Prbg.g_01807	Prab.g_01822
OG0000947	Prbg.g_01809	Prab.g_01824
OG0000948	Prbg.g_01810	Prab.g_01825
OG0000949	Prbg.g_01813	Prab.g_01828
OG0000950	Prbg.g_01820	Prab.g_01833
OG0000951	Prbg.g_01824	Prab.g_01836
OG0000952	Prbg.g_01828	Prab.g_01840
OG0000953	Prbg.g_01832	Prab.g_01843
OG0000954	Prbg.g_01836	Prab.g_01847
OG0000955	Prbg.g_01837	Prab.g_01848
OG0000956	Prbg.g_01839	Prab.g_01850
OG0000957	Prbg.g_01845	Prab.g_01855
OG0000958	Prbg.g_01846	Prab.g_01856
OG0000959	Prbg.g_01850	Prab.g_01860
OG0000960	Prbg.g_01851	Prab.g_01861
OG0000961	Prbg.g_01854	Prab.g_01863
OG0000962	Prbg.g_01856	Prab.g_01865
OG0000963	Prbg.g_01860	Prab.g_01869
OG0000964	Prbg.g_01861	Prab.g_01870
OG0000965	Prbg.g_01862	Prab.g_01871
OG0000966	Prbg.g_01868	Prab.g_01879
OG0000967	Prbg.g_01872	Prab.g_01883
OG0000968	Prbg.g_01874	Prab.g_01885
OG0000969	Prbg.g_01875	Prab.g_01886
OG0000970	Prbg.g_01876	Prab.g_01887
OG0000971	Prbg.g_01877	Prab.g_01888
OG0000972	Prbg.g_01878	Prab.g_01889
OG0000973	Prbg.g_01879	Prab.g_01890
OG0000974	Prbg.g_01880	Prab.g_01891
OG0000975	Prbg.g_01881	Prab.g_01892
OG0000976	Prbg.g_01882	Prab.g_01893
OG0000977	Prbg.g_01883	Prab.g_01894
OG0000978	Prbg.g_01884	Prab.g_01895
OG0000979	Prbg.g_01887	Prab.g_01898
OG0000980	Prbg.g_01889	Prab.g_01900
OG0000981	Prbg.g_01892	Prab.g_01902
OG0000982	Prbg.g_01894	Prab.g_01904
OG0000983	Prbg.g_01895	Prab.g_01905
OG0000984	Prbg.g_01896	Prab.g_01906
OG0000985	Prbg.g_01899	Prab.g_01909
OG0000986	Prbg.g_01901	Prab.g_01911
OG0000987	Prbg.g_01902	Prab.g_01912
OG0000988	Prbg.g_01905	Prab.g_01915
OG0000989	Prbg.g_01909	Prab.g_01919
OG0000990	Prbg.g_01913	Prab.g_01922
OG0000991	Prbg.g_01914	Prab.g_01923
OG0000992	Prbg.g_01917	Prab.g_01925
OG0000993	Prbg.g_01918	Prab.g_01926
OG0000994	Prbg.g_01919	Prab.g_01927
OG0000995	Prbg.g_01923	Prab.g_01931
OG0000996	Prbg.g_01924	Prab.g_01932
OG0000997	Prbg.g_01927	Prab.g_01933
OG0000998	Prbg.g_01929	Prab.g_01935
OG0000999	Prbg.g_01930	Prab.g_01936
OG0001000	Prbg.g_01933	Prab.g_01939
OG0001001	Prbg.g_01936	Prab.g_01941
OG0001002	Prbg.g_00758	Prab.g_01945
OG0001003	Prbg.g_00759	Prab.g_01947
OG0001004	Prbg.g_00760	Prab.g_01948
OG0001005	Prbg.g_00761	Prab.g_01949
OG0001006	Prbg.g_00765	Prab.g_01953
OG0001007	Prbg.g_00767	Prab.g_01955
OG0001008	Prbg.g_00157	Prab.g_00440
OG0001009	Prbg.g_00847	Prab.g_00027
OG0001010	Prbg.g_00846	Prab.g_00028
OG0001011	Prbg.g_00844	Prab.g_00029
OG0001012	Prbg.g_00830	Prab.g_00042
OG0001013	Prbg.g_00823	Prab.g_00047
OG0001014	Prbg.g_00820	Prab.g_00050
OG0001015	Prbg.g_00818	Prab.g_00051
OG0001016	Prbg.g_00796	Prab.g_00065
OG0001017	Prbg.g_00792	Prab.g_00069
OG0001018	Prbg.g_00790	Prab.g_00072
OG0001019	Prbg.g_00781	Prab.g_00081
OG0001020	Prbg.g_00780	Prab.g_00082
OG0001021	Prbg.g_00861	Prab.g_00083
OG0001022	Prbg.g_00864	Prab.g_00085
OG0001023	Prbg.g_00865	Prab.g_00086
OG0001024	Prbg.g_00869	Prab.g_00089
OG0001025	Prbg.g_00876	Prab.g_00095
OG0001026	Prbg.g_00885	Prab.g_00102
OG0001027	Prbg.g_00886	Prab.g_00103
OG0001028	Prbg.g_00888	Prab.g_00105
OG0001029	Prbg.g_00889	Prab.g_00106
OG0001030	Prbg.g_00905	Prab.g_00120
OG0001031	Prbg.g_00965	Prab.g_00177
OG0001032	Prbg.g_00966	Prab.g_00178
OG0001033	Prbg.g_00987	Prab.g_00199
OG0001034	Prbg.g_01018	Prab.g_00227
OG0001035	Prbg.g_01038	Prab.g_00244
OG0001036	Prbg.g_01042	Prab.g_00248
OG0001037	Prbg.g_01043	Prab.g_00249
OG0001038	Prbg.g_00057	Prab.g_00266
OG0001039	Prbg.g_00060	Prab.g_00269
OG0001040	Prbg.g_00062	Prab.g_00271
OG0001041	Prbg.g_00067	Prab.g_00275
OG0001042	Prbg.g_00084	Prab.g_00292
OG0001043	Prbg.g_00085	Prab.g_00293
OG0001044	Prbg.g_00116	Prab.g_00321
OG0001045	Prbg.g_00125	Prab.g_00329
OG0001046	Prbg.g_01602	Prab.g_00367
OG0001047	Prbg.g_00159	Prab.g_00442
OG0001048	Prbg.g_00160	Prab.g_00443
OG0001049	Prbg.g_00162	Prab.g_00445
OG0001050	Prbg.g_00163	Prab.g_00446
OG0001051	Prbg.g_00164	Prab.g_00447
OG0001052	Prbg.g_00190	Prab.g_00475
OG0001053	Prbg.g_00202	Prab.g_00487
OG0001054	Prbg.g_00217	Prab.g_00502
OG0001055	Prbg.g_00236	Prab.g_00521
OG0001056	Prbg.g_00253	Prab.g_00540
OG0001057	Prbg.g_00258	Prab.g_00545
OG0001058	Prbg.g_00267	Prab.g_00553
OG0001059	Prbg.g_00271	Prab.g_00557
OG0001060	Prbg.g_00277	Prab.g_00564
OG0001061	Prbg.g_00292	Prab.g_00578
OG0001062	Prbg.g_00294	Prab.g_00580
OG0001063	Prbg.g_00296	Prab.g_00582
OG0001064	Prbg.g_00297	Prab.g_00583
OG0001065	Prbg.g_00298	Prab.g_00584
OG0001066	Prbg.g_00299	Prab.g_00585
OG0001067	Prbg.g_00300	Prab.g_00586
OG0001068	Prbg.g_00301	Prab.g_00587
OG0001069	Prbg.g_00302	Prab.g_00588
OG0001070	Prbg.g_00306	Prab.g_00591
OG0001071	Prbg.g_00307	Prab.g_00592
OG0001072	Prbg.g_00309	Prab.g_00594
OG0001073	Prbg.g_00323	Prab.g_00608
OG0001074	Prbg.g_00335	Prab.g_00619
OG0001075	Prbg.g_00336	Prab.g_00620
OG0001076	Prbg.g_00343	Prab.g_00629
OG0001077	Prbg.g_00349	Prab.g_00633
OG0001078	Prbg.g_01421	Prab.g_00641
OG0001079	Prbg.g_01409	Prab.g_00652
OG0001080	Prbg.g_01403	Prab.g_00658
OG0001081	Prbg.g_01401	Prab.g_00660
OG0001082	Prbg.g_01400	Prab.g_00661
OG0001083	Prbg.g_01395	Prab.g_00666
OG0001084	Prbg.g_01394	Prab.g_00667
OG0001085	Prbg.g_01111	Prab.g_00675
OG0001086	Prbg.g_01112	Prab.g_00676
OG0001087	Prbg.g_01130	Prab.g_00693
OG0001088	Prbg.g_01131	Prab.g_00694
OG0001089	Prbg.g_01142	Prab.g_00702
OG0001090	Prbg.g_01152	Prab.g_00724
OG0001091	Prbg.g_01374	Prab.g_00726
OG0001092	Prbg.g_01373	Prab.g_00727
OG0001093	Prbg.g_01368	Prab.g_00732
OG0001094	Prbg.g_01375	Prab.g_00834
OG0001095	Prbg.g_01172	Prab.g_00853
OG0001096	Prbg.g_01186	Prab.g_00866
OG0001097	Prbg.g_01206	Prab.g_00884
OG0001098	Prbg.g_01225	Prab.g_00900
OG0001099	Prbg.g_01067	Prab.g_01079
OG0001100	Prbg.g_01075	Prab.g_01075
OG0001101	Prbg.g_01078	Prab.g_01073
OG0001102	Prbg.g_01081	Prab.g_01071
OG0001103	Prbg.g_01083	Prab.g_01069
OG0001104	Prbg.g_01106	Prab.g_01047
OG0001105	Prbg.g_01110	Prab.g_01043
OG0001106	Prbg.g_01278	Prab.g_01019
OG0001107	Prbg.g_01285	Prab.g_01012
OG0001108	Prbg.g_01289	Prab.g_01008
OG0001109	Prbg.g_01290	Prab.g_01007
OG0001110	Prbg.g_01292	Prab.g_01005
OG0001111	Prbg.g_01293	Prab.g_01004
OG0001112	Prbg.g_01294	Prab.g_01003
OG0001113	Prbg.g_01295	Prab.g_01002
OG0001114	Prbg.g_01296	Prab.g_01001
OG0001115	Prbg.g_01298	Prab.g_00999
OG0001116	Prbg.g_01299	Prab.g_00998
OG0001117	Prbg.g_01300	Prab.g_00997
OG0001118	Prbg.g_01301	Prab.g_00996
