Orthogroup	Prbg	Prbe
OG0000506	Prbg.g_00121	Prbe.g_01896
OG0000507	Prbg.g_00124	Prbe.g_01899
OG0000508	Prbg.g_00128	Prbe.g_01903
OG0000509	Prbg.g_00130	Prbe.g_01905
OG0000510	Prbg.g_00131	Prbe.g_01906
OG0000511	Prbg.g_00132	Prbe.g_01907
OG0000512	Prbg.g_01942	Prbe.g_01909
OG0000513	Prbg.g_00140	Prbe.g_01918
OG0000514	Prbg.g_00151	Prbe.g_01929
OG0000515	Prbg.g_00152	Prbe.g_01930
OG0000516	Prbg.g_00153	Prbe.g_01931
OG0000517	Prbg.g_00155	Prbe.g_01933
OG0000518	Prbg.g_00166	Prbe.g_01944
OG0000519	Prbg.g_00167	Prbe.g_01945
OG0000520	Prbg.g_00168	Prbe.g_01946
OG0000521	Prbg.g_00176	Prbe.g_00676
OG0000522	Prbg.g_00178	Prbe.g_00674
OG0000523	Prbg.g_00179	Prbe.g_00673
OG0000524	Prbg.g_00184	Prbe.g_00668
OG0000525	Prbg.g_00188	Prbe.g_00664
OG0000526	Prbg.g_00189	Prbe.g_00663
OG0000527	Prbg.g_00192	Prbe.g_00660
OG0000528	Prbg.g_00197	Prbe.g_00655
OG0000529	Prbg.g_00200	Prbe.g_00652
OG0000530	Prbg.g_00203	Prbe.g_00649
OG0000531	Prbg.g_00204	Prbe.g_00648
OG0000532	Prbg.g_00206	Prbe.g_00646
OG0000533	Prbg.g_00207	Prbe.g_00645
OG0000534	Prbg.g_00208	Prbe.g_00644
OG0000535	Prbg.g_00209	Prbe.g_00643
OG0000536	Prbg.g_00210	Prbe.g_00642
OG0000537	Prbg.g_00211	Prbe.g_00641
OG0000538	Prbg.g_00220	Prbe.g_00632
OG0000539	Prbg.g_00221	Prbe.g_00631
OG0000540	Prbg.g_00222	Prbe.g_00630
OG0000541	Prbg.g_00223	Prbe.g_00629
OG0000542	Prbg.g_00224	Prbe.g_00628
OG0000543	Prbg.g_00226	Prbe.g_00626
OG0000544	Prbg.g_00227	Prbe.g_00625
OG0000545	Prbg.g_00229	Prbe.g_00623
OG0000546	Prbg.g_00232	Prbe.g_00620
OG0000547	Prbg.g_00234	Prbe.g_00618
OG0000548	Prbg.g_00235	Prbe.g_00617
OG0000549	Prbg.g_00237	Prbe.g_00615
OG0000550	Prbg.g_00241	Prbe.g_00611
OG0000551	Prbg.g_00244	Prbe.g_00608
OG0000552	Prbg.g_00245	Prbe.g_00607
OG0000553	Prbg.g_00246	Prbe.g_00606
OG0000554	Prbg.g_00251	Prbe.g_00601
OG0000555	Prbg.g_00259	Prbe.g_00593
OG0000556	Prbg.g_00261	Prbe.g_00591
OG0000557	Prbg.g_00262	Prbe.g_00590
OG0000558	Prbg.g_00265	Prbe.g_00588
OG0000559	Prbg.g_00269	Prbe.g_00584
OG0000560	Prbg.g_00272	Prbe.g_00581
OG0000561	Prbg.g_00273	Prbe.g_00580
OG0000562	Prbg.g_00274	Prbe.g_00579
OG0000563	Prbg.g_00275	Prbe.g_00578
OG0000564	Prbg.g_00276	Prbe.g_00577
OG0000565	Prbg.g_00278	Prbe.g_00575
OG0000566	Prbg.g_00282	Prbe.g_00571
OG0000567	Prbg.g_00286	Prbe.g_00567
OG0000568	Prbg.g_00287	Prbe.g_00566
OG0000569	Prbg.g_00288	Prbe.g_00565
OG0000570	Prbg.g_00289	Prbe.g_00564
OG0000571	Prbg.g_00291	Prbe.g_00562
OG0000572	Prbg.g_00305	Prbe.g_00548
OG0000573	Prbg.g_00311	Prbe.g_00542
OG0000574	Prbg.g_00312	Prbe.g_00541
OG0000575	Prbg.g_00316	Prbe.g_00537
OG0000576	Prbg.g_00318	Prbe.g_00535
OG0000577	Prbg.g_00319	Prbe.g_00534
OG0000578	Prbg.g_00320	Prbe.g_00533
OG0000579	Prbg.g_00321	Prbe.g_00532
OG0000580	Prbg.g_00322	Prbe.g_00531
OG0000581	Prbg.g_00325	Prbe.g_00528
OG0000582	Prbg.g_00328	Prbe.g_00525
OG0000583	Prbg.g_00329	Prbe.g_00524
OG0000584	Prbg.g_00330	Prbe.g_00523
OG0000585	Prbg.g_00332	Prbe.g_00521
OG0000586	Prbg.g_00333	Prbe.g_00520
OG0000587	Prbg.g_00334	Prbe.g_00519
OG0000588	Prbg.g_00338	Prbe.g_00515
OG0000589	Prbg.g_00340	Prbe.g_00513
OG0000590	Prbg.g_00341	Prbe.g_00512
OG0000591	Prbg.g_00345	Prbe.g_00508
OG0000592	Prbg.g_00346	Prbe.g_00507
OG0000593	Prbg.g_01425	Prbe.g_01488
OG0000594	Prbg.g_01424	Prbe.g_01487
OG0000595	Prbg.g_01423	Prbe.g_01486
OG0000596	Prbg.g_01419	Prbe.g_01482
OG0000597	Prbg.g_01416	Prbe.g_01479
OG0000598	Prbg.g_01415	Prbe.g_01478
OG0000599	Prbg.g_01412	Prbe.g_01475
OG0000600	Prbg.g_01411	Prbe.g_01474
OG0000601	Prbg.g_01410	Prbe.g_01473
OG0000602	Prbg.g_01408	Prbe.g_01471
OG0000603	Prbg.g_01407	Prbe.g_01470
OG0000604	Prbg.g_01406	Prbe.g_01469
OG0000605	Prbg.g_01405	Prbe.g_01468
OG0000606	Prbg.g_01402	Prbe.g_01465
OG0000607	Prbg.g_01399	Prbe.g_01462
OG0000608	Prbg.g_01398	Prbe.g_01461
OG0000609	Prbg.g_01397	Prbe.g_01460
OG0000610	Prbg.g_01391	Prbe.g_01454
OG0000611	Prbg.g_01388	Prbe.g_01451
OG0000612	Prbg.g_01387	Prbe.g_01450
OG0000613	Prbg.g_01114	Prbe.g_00447
OG0000614	Prbg.g_01135	Prbe.g_00468
OG0000615	Prbg.g_01146	Prbe.g_01209
OG0000616	Prbg.g_01939	Prbe.g_01197
OG0000617	Prbg.g_01371	Prbe.g_01434
OG0000618	Prbg.g_01370	Prbe.g_01433
OG0000619	Prbg.g_01369	Prbe.g_01432
OG0000620	Prbg.g_01366	Prbe.g_01429
OG0000621	Prbg.g_01365	Prbe.g_01428
OG0000622	Prbg.g_01364	Prbe.g_01427
OG0000623	Prbg.g_01363	Prbe.g_01426
OG0000624	Prbg.g_01361	Prbe.g_01424
OG0000625	Prbg.g_01360	Prbe.g_01423
OG0000626	Prbg.g_01359	Prbe.g_01422
OG0000627	Prbg.g_01358	Prbe.g_01421
OG0000628	Prbg.g_01357	Prbe.g_01420
OG0000629	Prbg.g_01356	Prbe.g_01419
OG0000630	Prbg.g_01353	Prbe.g_01416
OG0000631	Prbg.g_01260	Prbe.g_01323
OG0000632	Prbg.g_01261	Prbe.g_01324
OG0000633	Prbg.g_01262	Prbe.g_01325
OG0000634	Prbg.g_01155	Prbe.g_01218
OG0000635	Prbg.g_01156	Prbe.g_01219
OG0000636	Prbg.g_01158	Prbe.g_01221
OG0000637	Prbg.g_01160	Prbe.g_01223
OG0000638	Prbg.g_01161	Prbe.g_01224
OG0000639	Prbg.g_01162	Prbe.g_01225
OG0000640	Prbg.g_01163	Prbe.g_01226
OG0000641	Prbg.g_01167	Prbe.g_01230
OG0000642	Prbg.g_01168	Prbe.g_01231
OG0000643	Prbg.g_01169	Prbe.g_01232
OG0000644	Prbg.g_01170	Prbe.g_01233
OG0000645	Prbg.g_01171	Prbe.g_01234
OG0000646	Prbg.g_01173	Prbe.g_01236
OG0000647	Prbg.g_01175	Prbe.g_01238
OG0000648	Prbg.g_01177	Prbe.g_01240
OG0000649	Prbg.g_01178	Prbe.g_01241
OG0000650	Prbg.g_01179	Prbe.g_01242
OG0000651	Prbg.g_01180	Prbe.g_01243
OG0000652	Prbg.g_01181	Prbe.g_01244
OG0000653	Prbg.g_01183	Prbe.g_01246
OG0000654	Prbg.g_01184	Prbe.g_01247
OG0000655	Prbg.g_01185	Prbe.g_01248
OG0000656	Prbg.g_01188	Prbe.g_01251
OG0000657	Prbg.g_01196	Prbe.g_01259
OG0000658	Prbg.g_01198	Prbe.g_01261
OG0000659	Prbg.g_01199	Prbe.g_01262
OG0000660	Prbg.g_01203	Prbe.g_01266
OG0000661	Prbg.g_01205	Prbe.g_01268
OG0000662	Prbg.g_01207	Prbe.g_01270
OG0000663	Prbg.g_01209	Prbe.g_01272
OG0000664	Prbg.g_01210	Prbe.g_01273
OG0000665	Prbg.g_01216	Prbe.g_01279
OG0000666	Prbg.g_01217	Prbe.g_01280
OG0000667	Prbg.g_01221	Prbe.g_01284
OG0000668	Prbg.g_01062	Prbe.g_00105
OG0000669	Prbg.g_01073	Prbe.g_00406
OG0000670	Prbg.g_01076	Prbe.g_00409
OG0000671	Prbg.g_01079	Prbe.g_00412
OG0000672	Prbg.g_01082	Prbe.g_00415
OG0000673	Prbg.g_01085	Prbe.g_00418
OG0000674	Prbg.g_01087	Prbe.g_00420
OG0000675	Prbg.g_01088	Prbe.g_00421
OG0000676	Prbg.g_01090	Prbe.g_00423
OG0000677	Prbg.g_01091	Prbe.g_00424
OG0000678	Prbg.g_01093	Prbe.g_00426
OG0000679	Prbg.g_01097	Prbe.g_00430
OG0000680	Prbg.g_01098	Prbe.g_00431
OG0000681	Prbg.g_01101	Prbe.g_00434
OG0000682	Prbg.g_01102	Prbe.g_00435
OG0000683	Prbg.g_01103	Prbe.g_00436
OG0000684	Prbg.g_01105	Prbe.g_00438
OG0000685	Prbg.g_01107	Prbe.g_00440
OG0000686	Prbg.g_01108	Prbe.g_00441
OG0000687	Prbg.g_01109	Prbe.g_00442
OG0000688	Prbg.g_01383	Prbe.g_01446
OG0000689	Prbg.g_01382	Prbe.g_01445
OG0000690	Prbg.g_01381	Prbe.g_01444
OG0000691	Prbg.g_01380	Prbe.g_01443
OG0000692	Prbg.g_01378	Prbe.g_01441
OG0000693	Prbg.g_01377	Prbe.g_01440
OG0000694	Prbg.g_01376	Prbe.g_01439
OG0000695	Prbg.g_01264	Prbe.g_01327
OG0000696	Prbg.g_01265	Prbe.g_01328
OG0000697	Prbg.g_01266	Prbe.g_01329
OG0000698	Prbg.g_01269	Prbe.g_01332
OG0000699	Prbg.g_01270	Prbe.g_01333
OG0000700	Prbg.g_01271	Prbe.g_01334
OG0000701	Prbg.g_01272	Prbe.g_01335
OG0000702	Prbg.g_01274	Prbe.g_01337
OG0000703	Prbg.g_01275	Prbe.g_01338
OG0000704	Prbg.g_01277	Prbe.g_01340
OG0000705	Prbg.g_01280	Prbe.g_01343
OG0000706	Prbg.g_01281	Prbe.g_01344
OG0000707	Prbg.g_01282	Prbe.g_01345
OG0000708	Prbg.g_01284	Prbe.g_01347
OG0000709	Prbg.g_01288	Prbe.g_01351
OG0000710	Prbg.g_01291	Prbe.g_01354
OG0000711	Prbg.g_01309	Prbe.g_01372
OG0000712	Prbg.g_01310	Prbe.g_01373
OG0000713	Prbg.g_01311	Prbe.g_01374
OG0000714	Prbg.g_01312	Prbe.g_01375
OG0000715	Prbg.g_01314	Prbe.g_01377
OG0000716	Prbg.g_01316	Prbe.g_01379
OG0000717	Prbg.g_01317	Prbe.g_01380
OG0000718	Prbg.g_01321	Prbe.g_01384
OG0000719	Prbg.g_01323	Prbe.g_01386
OG0000720	Prbg.g_01335	Prbe.g_01398
OG0000721	Prbg.g_01339	Prbe.g_01402
OG0000722	Prbg.g_01340	Prbe.g_01403
OG0000723	Prbg.g_01344	Prbe.g_01407
OG0000724	Prbg.g_01239	Prbe.g_01302
OG0000725	Prbg.g_01233	Prbe.g_01296
OG0000726	Prbg.g_01232	Prbe.g_01295
OG0000727	Prbg.g_01231	Prbe.g_01294
OG0000728	Prbg.g_01229	Prbe.g_01292
OG0000729	Prbg.g_00455	Prbe.g_00915
OG0000730	Prbg.g_01528	Prbe.g_01591
OG0000731	Prbg.g_00123	Prbe.g_01898
OG0000732	Prbg.g_01890	Prbe.g_01148
OG0000733	Prbg.g_00750	Prbe.g_00042
OG0000734	Prbg.g_01502	Prbe.g_01565
OG0000735	Prbg.g_01500	Prbe.g_01563
OG0000736	Prbg.g_01499	Prbe.g_01562
OG0000737	Prbg.g_01498	Prbe.g_01561
OG0000738	Prbg.g_01494	Prbe.g_01557
OG0000739	Prbg.g_01493	Prbe.g_01556
OG0000740	Prbg.g_01492	Prbe.g_01555
OG0000741	Prbg.g_01490	Prbe.g_01553
OG0000742	Prbg.g_01487	Prbe.g_01550
OG0000743	Prbg.g_01485	Prbe.g_01548
OG0000744	Prbg.g_01484	Prbe.g_01547
OG0000745	Prbg.g_01483	Prbe.g_01546
OG0000746	Prbg.g_01481	Prbe.g_01544
OG0000747	Prbg.g_01480	Prbe.g_01543
OG0000748	Prbg.g_01476	Prbe.g_01539
OG0000749	Prbg.g_01475	Prbe.g_01538
OG0000750	Prbg.g_01474	Prbe.g_01537
OG0000751	Prbg.g_01471	Prbe.g_01534
OG0000752	Prbg.g_01469	Prbe.g_01532
OG0000753	Prbg.g_01467	Prbe.g_01530
OG0000754	Prbg.g_01464	Prbe.g_01527
OG0000755	Prbg.g_01458	Prbe.g_01521
OG0000756	Prbg.g_01457	Prbe.g_01520
OG0000757	Prbg.g_01450	Prbe.g_01513
OG0000758	Prbg.g_01449	Prbe.g_01512
OG0000759	Prbg.g_01448	Prbe.g_01511
OG0000760	Prbg.g_01447	Prbe.g_01510
OG0000761	Prbg.g_01446	Prbe.g_01509
OG0000762	Prbg.g_01445	Prbe.g_01508
OG0000763	Prbg.g_01443	Prbe.g_01506
OG0000764	Prbg.g_01442	Prbe.g_01505
OG0000765	Prbg.g_01434	Prbe.g_01497
OG0000766	Prbg.g_01433	Prbe.g_01496
OG0000767	Prbg.g_01431	Prbe.g_01494
OG0000768	Prbg.g_01430	Prbe.g_01493
OG0000769	Prbg.g_01428	Prbe.g_01491
OG0000770	Prbg.g_00351	Prbe.g_00502
OG0000771	Prbg.g_00687	Prbe.g_00215
OG0000772	Prbg.g_01576	Prbe.g_01128
OG0000773	Prbg.g_00468	Prbe.g_00902
OG0000774	Prbg.g_00470	Prbe.g_00900
OG0000775	Prbg.g_00472	Prbe.g_00898
OG0000776	Prbg.g_00473	Prbe.g_00897
OG0000777	Prbg.g_00474	Prbe.g_00896
OG0000778	Prbg.g_00475	Prbe.g_00895
OG0000779	Prbg.g_00479	Prbe.g_00891
OG0000780	Prbg.g_00480	Prbe.g_00890
OG0000781	Prbg.g_00484	Prbe.g_00886
OG0000782	Prbg.g_00485	Prbe.g_00885
OG0000783	Prbg.g_00486	Prbe.g_00884
OG0000784	Prbg.g_00487	Prbe.g_00883
OG0000785	Prbg.g_00489	Prbe.g_00881
OG0000786	Prbg.g_00492	Prbe.g_00878
OG0000787	Prbg.g_00493	Prbe.g_00877
OG0000788	Prbg.g_00218	Prbe.g_00634
OG0000789	Prbg.g_00690	Prbe.g_00212
OG0000790	Prbg.g_00534	Prbe.g_00368
OG0000791	Prbg.g_00536	Prbe.g_00366
OG0000792	Prbg.g_00537	Prbe.g_00365
OG0000793	Prbg.g_00540	Prbe.g_00362
OG0000794	Prbg.g_00541	Prbe.g_00361
OG0000795	Prbg.g_00542	Prbe.g_00360
OG0000796	Prbg.g_00546	Prbe.g_00356
OG0000797	Prbg.g_00547	Prbe.g_00355
OG0000798	Prbg.g_00038	Prbe.g_00087
OG0000799	Prbg.g_00574	Prbe.g_00328
OG0000800	Prbg.g_00575	Prbe.g_00327
OG0000801	Prbg.g_00576	Prbe.g_00326
OG0000802	Prbg.g_00578	Prbe.g_00324
OG0000803	Prbg.g_00580	Prbe.g_00322
OG0000804	Prbg.g_00581	Prbe.g_00321
OG0000805	Prbg.g_00583	Prbe.g_00319
OG0000806	Prbg.g_00585	Prbe.g_00317
OG0000807	Prbg.g_00586	Prbe.g_00316
OG0000808	Prbg.g_00587	Prbe.g_00315
OG0000809	Prbg.g_00589	Prbe.g_00313
OG0000810	Prbg.g_00590	Prbe.g_00312
OG0000811	Prbg.g_00594	Prbe.g_00308
OG0000812	Prbg.g_00596	Prbe.g_00306
OG0000813	Prbg.g_00597	Prbe.g_00305
OG0000814	Prbg.g_00599	Prbe.g_00303
OG0000815	Prbg.g_00600	Prbe.g_00302
OG0000816	Prbg.g_00602	Prbe.g_00300
OG0000817	Prbg.g_00603	Prbe.g_00299
OG0000818	Prbg.g_00608	Prbe.g_00294
OG0000819	Prbg.g_00609	Prbe.g_00293
OG0000820	Prbg.g_00610	Prbe.g_00292
OG0000821	Prbg.g_00614	Prbe.g_00288
OG0000822	Prbg.g_00615	Prbe.g_00287
OG0000823	Prbg.g_00616	Prbe.g_00286
OG0000824	Prbg.g_00619	Prbe.g_00283
OG0000825	Prbg.g_00620	Prbe.g_00282
OG0000826	Prbg.g_00621	Prbe.g_00281
OG0000827	Prbg.g_00622	Prbe.g_00280
OG0000828	Prbg.g_00625	Prbe.g_00277
OG0000829	Prbg.g_00626	Prbe.g_00276
OG0000830	Prbg.g_00627	Prbe.g_00275
OG0000831	Prbg.g_00629	Prbe.g_00273
OG0000832	Prbg.g_00639	Prbe.g_00263
OG0000833	Prbg.g_00648	Prbe.g_00254
OG0000834	Prbg.g_00649	Prbe.g_00253
OG0000835	Prbg.g_00650	Prbe.g_00252
OG0000836	Prbg.g_00651	Prbe.g_00251
OG0000837	Prbg.g_00652	Prbe.g_00250
OG0000838	Prbg.g_00654	Prbe.g_00248
OG0000839	Prbg.g_00655	Prbe.g_00247
OG0000840	Prbg.g_00656	Prbe.g_00246
OG0000841	Prbg.g_00657	Prbe.g_00245
OG0000842	Prbg.g_00658	Prbe.g_00244
OG0000843	Prbg.g_00659	Prbe.g_00243
OG0000844	Prbg.g_00660	Prbe.g_00242
OG0000845	Prbg.g_00661	Prbe.g_00241
OG0000846	Prbg.g_00662	Prbe.g_00240
OG0000847	Prbg.g_00663	Prbe.g_00239
OG0000848	Prbg.g_00664	Prbe.g_00238
OG0000849	Prbg.g_00665	Prbe.g_00237
OG0000850	Prbg.g_00667	Prbe.g_00235
OG0000851	Prbg.g_00668	Prbe.g_00234
OG0000852	Prbg.g_00669	Prbe.g_00233
OG0000853	Prbg.g_00675	Prbe.g_00227
OG0000854	Prbg.g_00677	Prbe.g_00225
OG0000855	Prbg.g_00678	Prbe.g_00224
OG0000856	Prbg.g_00348	Prbe.g_00505
OG0000857	Prbg.g_01174	Prbe.g_01237
OG0000858	Prbg.g_01643	Prbe.g_00992
OG0000859	Prbg.g_01644	Prbe.g_00991
OG0000860	Prbg.g_01652	Prbe.g_00983
OG0000861	Prbg.g_01653	Prbe.g_00982
OG0000862	Prbg.g_01654	Prbe.g_00981
OG0000863	Prbg.g_01656	Prbe.g_00979
OG0000864	Prbg.g_01657	Prbe.g_00978
OG0000865	Prbg.g_01658	Prbe.g_00977
OG0000866	Prbg.g_01659	Prbe.g_00976
OG0000867	Prbg.g_01660	Prbe.g_00975
OG0000868	Prbg.g_01662	Prbe.g_00973
OG0000869	Prbg.g_01665	Prbe.g_00970
OG0000870	Prbg.g_01670	Prbe.g_00965
OG0000871	Prbg.g_01671	Prbe.g_00964
OG0000872	Prbg.g_01672	Prbe.g_00963
OG0000873	Prbg.g_01675	Prbe.g_00960
OG0000874	Prbg.g_01678	Prbe.g_00957
OG0000875	Prbg.g_01679	Prbe.g_00956
OG0000876	Prbg.g_01680	Prbe.g_00955
OG0000877	Prbg.g_01682	Prbe.g_00953
OG0000878	Prbg.g_01683	Prbe.g_00952
OG0000879	Prbg.g_01684	Prbe.g_00951
OG0000880	Prbg.g_01685	Prbe.g_00950
OG0000881	Prbg.g_01689	Prbe.g_00946
OG0000882	Prbg.g_01694	Prbe.g_00941
OG0000883	Prbg.g_01696	Prbe.g_00939
OG0000884	Prbg.g_01698	Prbe.g_00937
OG0000885	Prbg.g_01699	Prbe.g_00936
OG0000886	Prbg.g_01700	Prbe.g_00935
OG0000887	Prbg.g_01701	Prbe.g_00934
OG0000888	Prbg.g_01703	Prbe.g_00932
OG0000889	Prbg.g_01705	Prbe.g_00930
OG0000890	Prbg.g_01706	Prbe.g_00929
OG0000891	Prbg.g_01707	Prbe.g_00928
OG0000892	Prbg.g_01709	Prbe.g_00926
OG0000893	Prbg.g_01713	Prbe.g_00922
OG0000894	Prbg.g_01716	Prbe.g_00919
OG0000895	Prbg.g_01720	Prbe.g_01111
OG0000896	Prbg.g_01721	Prbe.g_01110
OG0000897	Prbg.g_01723	Prbe.g_01108
OG0000898	Prbg.g_01724	Prbe.g_01107
OG0000899	Prbg.g_01725	Prbe.g_01106
OG0000900	Prbg.g_01726	Prbe.g_01105
OG0000901	Prbg.g_01729	Prbe.g_01102
OG0000902	Prbg.g_01731	Prbe.g_01100
OG0000903	Prbg.g_01735	Prbe.g_01096
OG0000904	Prbg.g_01739	Prbe.g_01092
OG0000905	Prbg.g_01733	Prbe.g_01098
OG0000906	Prbg.g_01732	Prbe.g_01099
OG0000907	Prbg.g_01742	Prbe.g_01089
OG0000908	Prbg.g_01745	Prbe.g_01086
OG0000909	Prbg.g_01746	Prbe.g_01085
OG0000910	Prbg.g_01747	Prbe.g_01084
OG0000911	Prbg.g_01749	Prbe.g_01082
OG0000912	Prbg.g_01750	Prbe.g_01081
OG0000913	Prbg.g_01751	Prbe.g_01080
OG0000914	Prbg.g_01752	Prbe.g_01079
OG0000915	Prbg.g_01753	Prbe.g_01078
OG0000916	Prbg.g_01754	Prbe.g_00867
OG0000917	Prbg.g_01755	Prbe.g_00866
OG0000918	Prbg.g_01756	Prbe.g_00865
OG0000919	Prbg.g_01757	Prbe.g_00864
OG0000920	Prbg.g_01758	Prbe.g_00863
OG0000921	Prbg.g_01759	Prbe.g_00862
OG0000922	Prbg.g_01760	Prbe.g_00861
OG0000923	Prbg.g_01764	Prbe.g_00857
OG0000924	Prbg.g_01765	Prbe.g_00856
OG0000925	Prbg.g_01766	Prbe.g_00855
OG0000926	Prbg.g_01767	Prbe.g_00854
OG0000927	Prbg.g_01769	Prbe.g_00852
OG0000928	Prbg.g_01770	Prbe.g_00851
OG0000929	Prbg.g_01771	Prbe.g_00850
OG0000930	Prbg.g_01772	Prbe.g_00849
OG0000931	Prbg.g_01773	Prbe.g_00848
OG0000932	Prbg.g_01774	Prbe.g_00847
OG0000933	Prbg.g_01778	Prbe.g_00843
OG0000934	Prbg.g_01780	Prbe.g_00841
OG0000935	Prbg.g_01781	Prbe.g_00840
OG0000936	Prbg.g_01782	Prbe.g_00839
OG0000937	Prbg.g_01783	Prbe.g_00838
OG0000938	Prbg.g_01786	Prbe.g_00835
OG0000939	Prbg.g_01787	Prbe.g_00834
OG0000940	Prbg.g_01794	Prbe.g_00827
OG0000941	Prbg.g_01796	Prbe.g_00825
OG0000942	Prbg.g_01798	Prbe.g_00823
OG0000943	Prbg.g_01799	Prbe.g_00822
OG0000944	Prbg.g_01801	Prbe.g_00820
OG0000945	Prbg.g_01802	Prbe.g_00819
OG0000946	Prbg.g_01807	Prbe.g_00814
OG0000947	Prbg.g_01809	Prbe.g_00812
OG0000948	Prbg.g_01810	Prbe.g_00811
OG0000949	Prbg.g_01813	Prbe.g_00808
OG0000950	Prbg.g_01820	Prbe.g_00801
OG0000951	Prbg.g_01824	Prbe.g_00797
OG0000952	Prbg.g_01828	Prbe.g_00793
OG0000953	Prbg.g_01832	Prbe.g_00789
OG0000954	Prbg.g_01836	Prbe.g_00785
OG0000955	Prbg.g_01837	Prbe.g_00784
OG0000956	Prbg.g_01839	Prbe.g_00782
OG0000957	Prbg.g_01845	Prbe.g_00776
OG0000958	Prbg.g_01846	Prbe.g_00775
OG0000959	Prbg.g_01850	Prbe.g_00771
OG0000960	Prbg.g_01851	Prbe.g_00770
OG0000961	Prbg.g_01854	Prbe.g_00767
OG0000962	Prbg.g_01856	Prbe.g_00765
OG0000963	Prbg.g_01860	Prbe.g_00761
OG0000964	Prbg.g_01861	Prbe.g_00760
OG0000965	Prbg.g_01862	Prbe.g_00759
OG0000966	Prbg.g_01868	Prbe.g_00749
OG0000967	Prbg.g_01872	Prbe.g_00753
OG0000968	Prbg.g_01874	Prbe.g_00755
OG0000969	Prbg.g_01875	Prbe.g_00756
OG0000970	Prbg.g_01876	Prbe.g_01134
OG0000971	Prbg.g_01877	Prbe.g_01135
OG0000972	Prbg.g_01878	Prbe.g_01136
OG0000973	Prbg.g_01879	Prbe.g_01137
OG0000974	Prbg.g_01880	Prbe.g_01138
OG0000975	Prbg.g_01881	Prbe.g_01139
OG0000976	Prbg.g_01882	Prbe.g_01140
OG0000977	Prbg.g_01883	Prbe.g_01141
OG0000978	Prbg.g_01884	Prbe.g_01142
OG0000979	Prbg.g_01887	Prbe.g_01145
OG0000980	Prbg.g_01889	Prbe.g_01147
OG0000981	Prbg.g_01892	Prbe.g_01150
OG0000982	Prbg.g_01894	Prbe.g_01152
OG0000983	Prbg.g_01895	Prbe.g_01153
OG0000984	Prbg.g_01896	Prbe.g_01154
OG0000985	Prbg.g_01899	Prbe.g_01157
OG0000986	Prbg.g_01901	Prbe.g_01159
OG0000987	Prbg.g_01902	Prbe.g_01160
OG0000988	Prbg.g_01905	Prbe.g_01163
OG0000989	Prbg.g_01909	Prbe.g_01167
OG0000990	Prbg.g_01913	Prbe.g_01171
OG0000991	Prbg.g_01914	Prbe.g_01172
OG0000992	Prbg.g_01917	Prbe.g_01175
OG0000993	Prbg.g_01918	Prbe.g_01176
OG0000994	Prbg.g_01919	Prbe.g_01177
OG0000995	Prbg.g_01923	Prbe.g_01181
OG0000996	Prbg.g_01924	Prbe.g_01182
OG0000997	Prbg.g_01927	Prbe.g_01185
OG0000998	Prbg.g_01929	Prbe.g_01187
OG0000999	Prbg.g_01930	Prbe.g_01188
OG0001000	Prbg.g_01933	Prbe.g_01191
OG0001001	Prbg.g_01936	Prbe.g_01194
OG0001002	Prbg.g_00758	Prbe.g_01056
OG0001003	Prbg.g_00759	Prbe.g_01057
OG0001004	Prbg.g_00760	Prbe.g_01058
OG0001005	Prbg.g_00761	Prbe.g_01059
OG0001006	Prbg.g_00765	Prbe.g_01063
OG0001007	Prbg.g_00767	Prbe.g_01065
OG0001008	Prbg.g_00157	Prbe.g_01935
OG0001009	Prbg.g_00847	Prbe.g_00127
OG0001010	Prbg.g_00846	Prbe.g_00128
OG0001011	Prbg.g_00844	Prbe.g_00130
OG0001012	Prbg.g_00830	Prbe.g_00144
OG0001013	Prbg.g_00823	Prbe.g_00151
OG0001014	Prbg.g_00820	Prbe.g_00154
OG0001015	Prbg.g_00818	Prbe.g_00156
OG0001016	Prbg.g_00796	Prbe.g_00178
OG0001017	Prbg.g_00792	Prbe.g_00182
OG0001018	Prbg.g_00790	Prbe.g_00184
OG0001019	Prbg.g_00781	Prbe.g_00193
OG0001020	Prbg.g_00780	Prbe.g_01630
OG0001021	Prbg.g_00861	Prbe.g_01631
OG0001022	Prbg.g_00864	Prbe.g_01634
OG0001023	Prbg.g_00865	Prbe.g_01635
OG0001024	Prbg.g_00869	Prbe.g_01639
OG0001025	Prbg.g_00876	Prbe.g_01646
OG0001026	Prbg.g_00885	Prbe.g_01655
OG0001027	Prbg.g_00886	Prbe.g_01656
OG0001028	Prbg.g_00888	Prbe.g_01658
OG0001029	Prbg.g_00889	Prbe.g_01659
OG0001030	Prbg.g_00905	Prbe.g_01675
OG0001031	Prbg.g_00965	Prbe.g_01735
OG0001032	Prbg.g_00966	Prbe.g_01736
OG0001033	Prbg.g_00987	Prbe.g_01757
OG0001034	Prbg.g_01018	Prbe.g_01788
OG0001035	Prbg.g_01038	Prbe.g_01808
OG0001036	Prbg.g_01042	Prbe.g_01812
OG0001037	Prbg.g_01043	Prbe.g_01813
OG0001038	Prbg.g_00057	Prbe.g_01832
OG0001039	Prbg.g_00060	Prbe.g_01835
OG0001040	Prbg.g_00062	Prbe.g_01837
OG0001041	Prbg.g_00067	Prbe.g_01842
OG0001042	Prbg.g_00084	Prbe.g_01859
