Orthogroup	Prbg	Syaf
OG0000548	Prbg.g_00235	Syaf.g_02681
OG0000549	Prbg.g_00237	Syaf.g_02676
OG0000550	Prbg.g_00241	Syaf.g_02671
OG0000551	Prbg.g_00244	Syaf.g_02666
OG0000552	Prbg.g_00245	Syaf.g_02665
OG0000553	Prbg.g_00246	Syaf.g_02663
OG0000554	Prbg.g_00251	Syaf.g_02653
OG0000555	Prbg.g_00259	Syaf.g_02635
OG0000556	Prbg.g_00261	Syaf.g_02630
OG0000557	Prbg.g_00262	Syaf.g_02628
OG0000558	Prbg.g_00265	Syaf.g_02626
OG0000559	Prbg.g_00269	Syaf.g_02622
OG0000560	Prbg.g_00272	Syaf.g_02619
OG0000561	Prbg.g_00273	Syaf.g_02618
OG0000562	Prbg.g_00274	Syaf.g_02617
OG0000563	Prbg.g_00275	Syaf.g_02616
OG0000564	Prbg.g_00276	Syaf.g_02615
OG0000565	Prbg.g_00278	Syaf.g_02612
OG0000566	Prbg.g_00282	Syaf.g_02608
OG0000567	Prbg.g_00286	Syaf.g_02604
OG0000568	Prbg.g_00287	Syaf.g_02599
OG0000569	Prbg.g_00288	Syaf.g_02596
OG0000570	Prbg.g_00289	Syaf.g_02595
OG0000571	Prbg.g_00291	Syaf.g_02591
OG0000572	Prbg.g_00305	Syaf.g_02575
OG0000573	Prbg.g_00311	Syaf.g_02567
OG0000574	Prbg.g_00312	Syaf.g_02566
OG0000575	Prbg.g_00316	Syaf.g_02562
OG0000576	Prbg.g_00318	Syaf.g_02560
OG0000577	Prbg.g_00319	Syaf.g_02559
OG0000578	Prbg.g_00320	Syaf.g_02558
OG0000579	Prbg.g_00321	Syaf.g_02557
OG0000580	Prbg.g_00322	Syaf.g_02556
OG0000581	Prbg.g_00325	Syaf.g_02550
OG0000582	Prbg.g_00328	Syaf.g_02374
OG0000583	Prbg.g_00329	Syaf.g_02373
OG0000584	Prbg.g_00330	Syaf.g_02372
OG0000585	Prbg.g_00332	Syaf.g_02370
OG0000586	Prbg.g_00333	Syaf.g_02369
OG0000587	Prbg.g_00334	Syaf.g_02367
OG0000588	Prbg.g_00338	Syaf.g_02350
OG0000589	Prbg.g_00340	Syaf.g_02340
OG0000590	Prbg.g_00341	Syaf.g_02339
OG0000591	Prbg.g_00345	Syaf.g_02331
OG0000592	Prbg.g_00346	Syaf.g_02330
OG0000593	Prbg.g_01425	Syaf.g_02314
OG0000594	Prbg.g_01424	Syaf.g_02313
OG0000595	Prbg.g_01423	Syaf.g_02312
OG0000596	Prbg.g_01419	Syaf.g_02307
OG0000597	Prbg.g_01416	Syaf.g_02304
OG0000598	Prbg.g_01415	Syaf.g_02303
OG0000599	Prbg.g_01412	Syaf.g_02300
OG0000600	Prbg.g_01411	Syaf.g_02299
OG0000601	Prbg.g_01410	Syaf.g_02298
OG0000602	Prbg.g_01408	Syaf.g_02293
OG0000603	Prbg.g_01407	Syaf.g_02292
OG0000604	Prbg.g_01406	Syaf.g_02289
OG0000605	Prbg.g_01405	Syaf.g_01734
OG0000606	Prbg.g_01402	Syaf.g_02145
OG0000607	Prbg.g_01399	Syaf.g_02142
OG0000608	Prbg.g_01398	Syaf.g_02141
OG0000609	Prbg.g_01397	Syaf.g_02139
OG0000610	Prbg.g_01391	Syaf.g_02132
OG0000611	Prbg.g_01388	Syaf.g_02129
OG0000612	Prbg.g_01387	Syaf.g_02128
OG0000613	Prbg.g_01114	Syaf.g_00315
OG0000614	Prbg.g_01135	Syaf.g_01469
OG0000615	Prbg.g_01146	Syaf.g_02085
OG0000616	Prbg.g_01939	Syaf.g_00518
OG0000617	Prbg.g_01371	Syaf.g_01975
OG0000618	Prbg.g_01370	Syaf.g_01974
OG0000619	Prbg.g_01369	Syaf.g_01973
OG0000620	Prbg.g_01366	Syaf.g_01966
OG0000621	Prbg.g_01365	Syaf.g_01965
OG0000622	Prbg.g_01364	Syaf.g_01964
OG0000623	Prbg.g_01363	Syaf.g_01963
OG0000624	Prbg.g_01361	Syaf.g_01961
OG0000625	Prbg.g_01360	Syaf.g_01960
OG0000626	Prbg.g_01359	Syaf.g_01959
OG0000627	Prbg.g_01358	Syaf.g_01782
OG0000628	Prbg.g_01357	Syaf.g_01783
OG0000629	Prbg.g_01356	Syaf.g_01786
OG0000630	Prbg.g_01353	Syaf.g_01790
OG0000631	Prbg.g_01260	Syaf.g_01801
OG0000632	Prbg.g_01261	Syaf.g_01802
OG0000633	Prbg.g_01262	Syaf.g_01803
OG0000634	Prbg.g_01155	Syaf.g_02053
OG0000635	Prbg.g_01156	Syaf.g_02052
OG0000636	Prbg.g_01158	Syaf.g_02050
OG0000637	Prbg.g_01160	Syaf.g_02048
OG0000638	Prbg.g_01161	Syaf.g_02047
OG0000639	Prbg.g_01162	Syaf.g_02046
OG0000640	Prbg.g_01163	Syaf.g_02045
OG0000641	Prbg.g_01167	Syaf.g_02041
OG0000642	Prbg.g_01168	Syaf.g_02040
OG0000643	Prbg.g_01169	Syaf.g_02038
OG0000644	Prbg.g_01170	Syaf.g_02037
OG0000645	Prbg.g_01171	Syaf.g_02035
OG0000646	Prbg.g_01173	Syaf.g_02032
OG0000647	Prbg.g_01175	Syaf.g_02030
OG0000648	Prbg.g_01177	Syaf.g_02027
OG0000649	Prbg.g_01178	Syaf.g_02026
OG0000650	Prbg.g_01179	Syaf.g_02025
OG0000651	Prbg.g_01180	Syaf.g_02024
OG0000652	Prbg.g_01181	Syaf.g_02023
OG0000653	Prbg.g_01183	Syaf.g_02021
OG0000654	Prbg.g_01184	Syaf.g_02020
OG0000655	Prbg.g_01185	Syaf.g_02019
OG0000656	Prbg.g_01188	Syaf.g_02016
OG0000657	Prbg.g_01196	Syaf.g_01384
OG0000658	Prbg.g_01198	Syaf.g_01381
OG0000659	Prbg.g_01199	Syaf.g_01380
OG0000660	Prbg.g_01203	Syaf.g_01376
OG0000661	Prbg.g_01205	Syaf.g_01374
OG0000662	Prbg.g_01207	Syaf.g_01372
OG0000663	Prbg.g_01209	Syaf.g_01369
OG0000664	Prbg.g_01210	Syaf.g_01368
OG0000665	Prbg.g_01216	Syaf.g_00980
OG0000666	Prbg.g_01217	Syaf.g_01733
OG0000667	Prbg.g_01221	Syaf.g_01635
OG0000668	Prbg.g_01062	Syaf.g_01928
OG0000669	Prbg.g_01073	Syaf.g_02112
OG0000670	Prbg.g_01076	Syaf.g_02769
OG0000671	Prbg.g_01079	Syaf.g_02108
OG0000672	Prbg.g_01082	Syaf.g_02105
OG0000673	Prbg.g_01085	Syaf.g_02102
OG0000674	Prbg.g_01087	Syaf.g_02100
OG0000675	Prbg.g_01088	Syaf.g_02099
OG0000676	Prbg.g_01090	Syaf.g_02097
OG0000677	Prbg.g_01091	Syaf.g_02096
OG0000678	Prbg.g_01093	Syaf.g_02092
OG0000679	Prbg.g_01097	Syaf.g_02083
OG0000680	Prbg.g_01098	Syaf.g_02082
OG0000681	Prbg.g_01101	Syaf.g_02079
OG0000682	Prbg.g_01102	Syaf.g_02078
OG0000683	Prbg.g_01103	Syaf.g_02077
OG0000684	Prbg.g_01105	Syaf.g_02072
OG0000685	Prbg.g_01107	Syaf.g_02070
OG0000686	Prbg.g_01108	Syaf.g_02069
OG0000687	Prbg.g_01109	Syaf.g_02068
OG0000688	Prbg.g_01383	Syaf.g_02063
OG0000689	Prbg.g_01382	Syaf.g_02061
OG0000690	Prbg.g_01381	Syaf.g_02060
OG0000691	Prbg.g_01380	Syaf.g_02059
OG0000692	Prbg.g_01378	Syaf.g_02058
OG0000693	Prbg.g_01377	Syaf.g_02057
OG0000694	Prbg.g_01376	Syaf.g_02056
OG0000695	Prbg.g_01264	Syaf.g_01805
OG0000696	Prbg.g_01265	Syaf.g_01806
OG0000697	Prbg.g_01266	Syaf.g_01808
OG0000698	Prbg.g_01269	Syaf.g_01811
OG0000699	Prbg.g_01270	Syaf.g_01813
OG0000700	Prbg.g_01271	Syaf.g_01814
OG0000701	Prbg.g_01272	Syaf.g_01815
OG0000702	Prbg.g_01274	Syaf.g_01843
OG0000703	Prbg.g_01275	Syaf.g_01844
OG0000704	Prbg.g_01277	Syaf.g_01846
OG0000705	Prbg.g_01280	Syaf.g_01853
OG0000706	Prbg.g_01281	Syaf.g_01854
OG0000707	Prbg.g_01282	Syaf.g_01855
OG0000708	Prbg.g_01284	Syaf.g_01858
OG0000709	Prbg.g_01288	Syaf.g_01867
OG0000710	Prbg.g_01291	Syaf.g_01878
OG0000711	Prbg.g_01309	Syaf.g_01908
OG0000712	Prbg.g_01310	Syaf.g_01910
OG0000713	Prbg.g_01311	Syaf.g_01911
OG0000714	Prbg.g_01312	Syaf.g_01913
OG0000715	Prbg.g_01314	Syaf.g_01915
OG0000716	Prbg.g_01316	Syaf.g_01919
OG0000717	Prbg.g_01317	Syaf.g_01920
OG0000718	Prbg.g_01321	Syaf.g_01924
OG0000719	Prbg.g_01323	Syaf.g_01926
OG0000720	Prbg.g_01335	Syaf.g_01939
OG0000721	Prbg.g_01339	Syaf.g_01941
OG0000722	Prbg.g_01340	Syaf.g_01942
OG0000723	Prbg.g_01344	Syaf.g_01957
OG0000724	Prbg.g_01239	Syaf.g_01418
OG0000725	Prbg.g_01233	Syaf.g_01445
OG0000726	Prbg.g_01232	Syaf.g_01446
OG0000727	Prbg.g_01231	Syaf.g_01447
OG0000728	Prbg.g_01229	Syaf.g_01449
OG0000729	Prbg.g_00455	Syaf.g_00405
OG0000730	Prbg.g_01528	Syaf.g_00026
OG0000731	Prbg.g_00123	Syaf.g_00014
OG0000732	Prbg.g_01890	Syaf.g_00444
OG0000733	Prbg.g_00750	Syaf.g_00615
OG0000734	Prbg.g_01502	Syaf.g_00895
OG0000735	Prbg.g_01500	Syaf.g_01273
OG0000736	Prbg.g_01499	Syaf.g_01274
OG0000737	Prbg.g_01498	Syaf.g_01275
OG0000738	Prbg.g_01494	Syaf.g_01280
OG0000739	Prbg.g_01493	Syaf.g_01281
OG0000740	Prbg.g_01492	Syaf.g_01282
OG0000741	Prbg.g_01490	Syaf.g_01285
OG0000742	Prbg.g_01487	Syaf.g_01287
OG0000743	Prbg.g_01485	Syaf.g_01289
OG0000744	Prbg.g_01484	Syaf.g_01290
OG0000745	Prbg.g_01483	Syaf.g_01293
OG0000746	Prbg.g_01481	Syaf.g_01295
OG0000747	Prbg.g_01480	Syaf.g_01296
OG0000748	Prbg.g_01476	Syaf.g_01307
OG0000749	Prbg.g_01475	Syaf.g_01309
OG0000750	Prbg.g_01474	Syaf.g_01310
OG0000751	Prbg.g_01471	Syaf.g_01317
OG0000752	Prbg.g_01469	Syaf.g_01319
OG0000753	Prbg.g_01467	Syaf.g_01322
OG0000754	Prbg.g_01464	Syaf.g_01611
OG0000755	Prbg.g_01458	Syaf.g_01599
OG0000756	Prbg.g_01457	Syaf.g_01598
OG0000757	Prbg.g_01450	Syaf.g_01590
OG0000758	Prbg.g_01449	Syaf.g_01589
OG0000759	Prbg.g_01448	Syaf.g_01588
OG0000760	Prbg.g_01447	Syaf.g_01587
OG0000761	Prbg.g_01446	Syaf.g_01586
OG0000762	Prbg.g_01445	Syaf.g_01584
OG0000763	Prbg.g_01443	Syaf.g_01582
OG0000764	Prbg.g_01442	Syaf.g_01581
OG0000765	Prbg.g_01434	Syaf.g_01564
OG0000766	Prbg.g_01433	Syaf.g_01563
OG0000767	Prbg.g_01431	Syaf.g_01561
OG0000768	Prbg.g_01430	Syaf.g_01560
OG0000769	Prbg.g_01428	Syaf.g_01558
OG0000770	Prbg.g_00351	Syaf.g_01553
OG0000771	Prbg.g_00687	Syaf.g_01411
OG0000772	Prbg.g_01576	Syaf.g_01705
OG0000773	Prbg.g_00468	Syaf.g_01268
OG0000774	Prbg.g_00470	Syaf.g_01263
OG0000775	Prbg.g_00472	Syaf.g_01261
OG0000776	Prbg.g_00473	Syaf.g_01260
OG0000777	Prbg.g_00474	Syaf.g_01259
OG0000778	Prbg.g_00475	Syaf.g_01258
OG0000779	Prbg.g_00479	Syaf.g_01252
OG0000780	Prbg.g_00480	Syaf.g_01249
OG0000781	Prbg.g_00484	Syaf.g_01245
OG0000782	Prbg.g_00485	Syaf.g_01244
OG0000783	Prbg.g_00486	Syaf.g_01243
OG0000784	Prbg.g_00487	Syaf.g_01242
OG0000785	Prbg.g_00489	Syaf.g_01240
OG0000786	Prbg.g_00492	Syaf.g_02546
OG0000787	Prbg.g_00493	Syaf.g_02547
OG0000788	Prbg.g_00218	Syaf.g_02297
OG0000789	Prbg.g_00690	Syaf.g_01750
OG0000790	Prbg.g_00534	Syaf.g_02738
OG0000791	Prbg.g_00536	Syaf.g_02740
OG0000792	Prbg.g_00537	Syaf.g_02741
OG0000793	Prbg.g_00540	Syaf.g_02746
OG0000794	Prbg.g_00541	Syaf.g_02747
OG0000795	Prbg.g_00542	Syaf.g_02748
OG0000796	Prbg.g_00546	Syaf.g_02752
OG0000797	Prbg.g_00547	Syaf.g_02753
OG0000799	Prbg.g_00574	Syaf.g_02380
OG0000800	Prbg.g_00575	Syaf.g_02383
OG0000801	Prbg.g_00576	Syaf.g_02384
OG0000802	Prbg.g_00578	Syaf.g_02388
OG0000803	Prbg.g_00580	Syaf.g_02393
OG0000804	Prbg.g_00581	Syaf.g_02396
OG0000805	Prbg.g_00583	Syaf.g_02398
OG0000806	Prbg.g_00585	Syaf.g_02405
OG0000807	Prbg.g_00586	Syaf.g_02406
OG0000808	Prbg.g_00587	Syaf.g_02407
OG0000809	Prbg.g_00589	Syaf.g_02410
OG0000810	Prbg.g_00590	Syaf.g_02411
OG0000811	Prbg.g_00594	Syaf.g_02420
OG0000812	Prbg.g_00596	Syaf.g_02422
OG0000813	Prbg.g_00597	Syaf.g_02423
OG0000814	Prbg.g_00599	Syaf.g_02425
OG0000815	Prbg.g_00600	Syaf.g_02426
OG0000816	Prbg.g_00602	Syaf.g_02428
OG0000817	Prbg.g_00603	Syaf.g_02429
OG0000818	Prbg.g_00608	Syaf.g_02442
OG0000819	Prbg.g_00609	Syaf.g_02443
OG0000820	Prbg.g_00610	Syaf.g_02444
OG0000821	Prbg.g_00614	Syaf.g_02450
OG0000822	Prbg.g_00615	Syaf.g_02452
OG0000823	Prbg.g_00616	Syaf.g_02453
OG0000824	Prbg.g_00619	Syaf.g_02459
OG0000825	Prbg.g_00620	Syaf.g_02460
OG0000826	Prbg.g_00621	Syaf.g_02461
OG0000827	Prbg.g_00622	Syaf.g_02462
OG0000828	Prbg.g_00625	Syaf.g_02465
OG0000829	Prbg.g_00626	Syaf.g_02466
OG0000830	Prbg.g_00627	Syaf.g_02467
OG0000831	Prbg.g_00629	Syaf.g_02470
OG0000832	Prbg.g_00639	Syaf.g_01109
OG0000833	Prbg.g_00648	Syaf.g_01100
OG0000834	Prbg.g_00649	Syaf.g_01098
OG0000835	Prbg.g_00650	Syaf.g_01097
OG0000836	Prbg.g_00651	Syaf.g_01093
OG0000837	Prbg.g_00652	Syaf.g_01091
OG0000838	Prbg.g_00654	Syaf.g_01087
OG0000839	Prbg.g_00655	Syaf.g_01086
OG0000840	Prbg.g_00656	Syaf.g_01085
OG0000841	Prbg.g_00657	Syaf.g_01084
OG0000842	Prbg.g_00658	Syaf.g_01083
OG0000843	Prbg.g_00659	Syaf.g_01082
OG0000844	Prbg.g_00660	Syaf.g_01080
OG0000845	Prbg.g_00661	Syaf.g_01079
OG0000846	Prbg.g_00662	Syaf.g_01078
OG0000847	Prbg.g_00663	Syaf.g_01077
OG0000848	Prbg.g_00664	Syaf.g_01075
OG0000849	Prbg.g_00665	Syaf.g_01074
OG0000850	Prbg.g_00667	Syaf.g_01072
OG0000851	Prbg.g_00668	Syaf.g_01061
OG0000852	Prbg.g_00669	Syaf.g_01060
OG0000853	Prbg.g_00675	Syaf.g_01056
OG0000854	Prbg.g_00677	Syaf.g_01054
OG0000855	Prbg.g_00678	Syaf.g_01053
OG0000856	Prbg.g_00348	Syaf.g_02328
OG0000857	Prbg.g_01174	Syaf.g_02031
OG0000858	Prbg.g_01643	Syaf.g_01047
OG0000859	Prbg.g_01644	Syaf.g_01046
OG0000860	Prbg.g_01652	Syaf.g_01031
OG0000861	Prbg.g_01653	Syaf.g_01030
OG0000862	Prbg.g_01654	Syaf.g_01029
OG0000863	Prbg.g_01656	Syaf.g_01026
OG0000864	Prbg.g_01657	Syaf.g_01025
OG0000865	Prbg.g_01658	Syaf.g_01024
OG0000866	Prbg.g_01659	Syaf.g_01023
OG0000867	Prbg.g_01660	Syaf.g_01022
OG0000868	Prbg.g_01662	Syaf.g_01019
OG0000869	Prbg.g_01665	Syaf.g_01014
OG0000870	Prbg.g_01670	Syaf.g_01009
OG0000871	Prbg.g_01671	Syaf.g_01008
OG0000872	Prbg.g_01672	Syaf.g_01001
OG0000873	Prbg.g_01675	Syaf.g_00998
OG0000874	Prbg.g_01678	Syaf.g_01002
OG0000875	Prbg.g_01679	Syaf.g_00996
OG0000876	Prbg.g_01680	Syaf.g_01198
OG0000877	Prbg.g_01682	Syaf.g_01188
OG0000878	Prbg.g_01683	Syaf.g_01187
OG0000879	Prbg.g_01684	Syaf.g_01186
OG0000880	Prbg.g_01685	Syaf.g_01185
OG0000881	Prbg.g_01689	Syaf.g_01179
OG0000882	Prbg.g_01694	Syaf.g_01174
OG0000883	Prbg.g_01696	Syaf.g_01172
OG0000884	Prbg.g_01698	Syaf.g_01170
OG0000885	Prbg.g_01699	Syaf.g_01169
OG0000886	Prbg.g_01700	Syaf.g_01168
OG0000887	Prbg.g_01701	Syaf.g_01167
OG0000888	Prbg.g_01703	Syaf.g_01165
OG0000889	Prbg.g_01705	Syaf.g_01163
OG0000890	Prbg.g_01706	Syaf.g_01157
OG0000891	Prbg.g_01707	Syaf.g_01156
OG0000892	Prbg.g_01709	Syaf.g_01154
OG0000893	Prbg.g_01713	Syaf.g_00178
OG0000894	Prbg.g_01716	Syaf.g_00175
OG0000895	Prbg.g_01720	Syaf.g_00171
OG0000896	Prbg.g_01721	Syaf.g_00170
OG0000897	Prbg.g_01723	Syaf.g_00168
OG0000898	Prbg.g_01724	Syaf.g_00167
OG0000899	Prbg.g_01725	Syaf.g_00166
OG0000900	Prbg.g_01726	Syaf.g_00165
OG0000901	Prbg.g_01729	Syaf.g_00160
OG0000902	Prbg.g_01731	Syaf.g_00158
OG0000903	Prbg.g_01735	Syaf.g_00141
OG0000904	Prbg.g_01739	Syaf.g_00146
OG0000905	Prbg.g_01733	Syaf.g_00151
OG0000906	Prbg.g_01732	Syaf.g_00154
OG0000907	Prbg.g_01742	Syaf.g_00139
OG0000908	Prbg.g_01745	Syaf.g_00136
OG0000909	Prbg.g_01746	Syaf.g_00135
OG0000910	Prbg.g_01747	Syaf.g_00134
OG0000911	Prbg.g_01749	Syaf.g_00132
OG0000912	Prbg.g_01750	Syaf.g_00131
OG0000913	Prbg.g_01751	Syaf.g_00130
OG0000914	Prbg.g_01752	Syaf.g_00129
OG0000915	Prbg.g_01753	Syaf.g_00127
OG0000916	Prbg.g_01754	Syaf.g_00126
OG0000917	Prbg.g_01755	Syaf.g_00125
OG0000918	Prbg.g_01756	Syaf.g_00124
OG0000919	Prbg.g_01757	Syaf.g_00123
OG0000920	Prbg.g_01758	Syaf.g_00122
OG0000921	Prbg.g_01759	Syaf.g_00121
OG0000922	Prbg.g_01760	Syaf.g_00120
OG0000923	Prbg.g_01764	Syaf.g_00116
OG0000924	Prbg.g_01765	Syaf.g_00115
OG0000925	Prbg.g_01766	Syaf.g_00114
OG0000926	Prbg.g_01767	Syaf.g_00113
OG0000927	Prbg.g_01769	Syaf.g_00111
OG0000928	Prbg.g_01770	Syaf.g_00110
OG0000929	Prbg.g_01771	Syaf.g_00109
OG0000930	Prbg.g_01772	Syaf.g_00108
OG0000931	Prbg.g_01773	Syaf.g_00107
OG0000932	Prbg.g_01774	Syaf.g_00106
OG0000933	Prbg.g_01778	Syaf.g_00100
OG0000934	Prbg.g_01780	Syaf.g_00098
OG0000935	Prbg.g_01781	Syaf.g_00097
OG0000936	Prbg.g_01782	Syaf.g_00096
OG0000937	Prbg.g_01783	Syaf.g_00095
OG0000938	Prbg.g_01786	Syaf.g_00092
OG0000939	Prbg.g_01787	Syaf.g_00091
OG0000940	Prbg.g_01794	Syaf.g_00084
OG0000941	Prbg.g_01796	Syaf.g_00082
OG0000942	Prbg.g_01798	Syaf.g_00080
OG0000943	Prbg.g_01799	Syaf.g_00079
OG0000944	Prbg.g_01801	Syaf.g_00077
OG0000945	Prbg.g_01802	Syaf.g_00075
OG0000946	Prbg.g_01807	Syaf.g_00070
OG0000947	Prbg.g_01809	Syaf.g_00067
OG0000948	Prbg.g_01810	Syaf.g_00066
OG0000949	Prbg.g_01813	Syaf.g_00337
OG0000950	Prbg.g_01820	Syaf.g_00351
OG0000951	Prbg.g_01824	Syaf.g_00358
OG0000952	Prbg.g_01828	Syaf.g_00363
OG0000953	Prbg.g_01832	Syaf.g_00367
OG0000954	Prbg.g_01836	Syaf.g_00372
OG0000955	Prbg.g_01837	Syaf.g_00373
OG0000956	Prbg.g_01839	Syaf.g_00375
OG0000957	Prbg.g_01845	Syaf.g_00386
OG0000958	Prbg.g_01846	Syaf.g_00387
OG0000959	Prbg.g_01850	Syaf.g_00391
OG0000960	Prbg.g_01851	Syaf.g_00392
OG0000961	Prbg.g_01854	Syaf.g_00402
OG0000962	Prbg.g_01856	Syaf.g_00404
OG0000963	Prbg.g_01860	Syaf.g_00409
OG0000964	Prbg.g_01861	Syaf.g_00410
OG0000965	Prbg.g_01862	Syaf.g_00411
OG0000966	Prbg.g_01868	Syaf.g_00421
OG0000967	Prbg.g_01872	Syaf.g_00426
OG0000968	Prbg.g_01874	Syaf.g_00417
OG0000969	Prbg.g_01875	Syaf.g_00423
OG0000970	Prbg.g_01876	Syaf.g_00424
OG0000971	Prbg.g_01877	Syaf.g_00429
OG0000972	Prbg.g_01878	Syaf.g_00430
OG0000973	Prbg.g_01879	Syaf.g_00431
OG0000974	Prbg.g_01880	Syaf.g_00432
OG0000975	Prbg.g_01881	Syaf.g_00433
OG0000976	Prbg.g_01882	Syaf.g_00434
OG0000977	Prbg.g_01883	Syaf.g_00436
OG0000978	Prbg.g_01884	Syaf.g_00437
OG0000979	Prbg.g_01887	Syaf.g_00440
OG0000980	Prbg.g_01889	Syaf.g_00443
OG0000981	Prbg.g_01892	Syaf.g_00446
OG0000982	Prbg.g_01894	Syaf.g_00645
OG0000983	Prbg.g_01895	Syaf.g_00644
OG0000984	Prbg.g_01896	Syaf.g_00643
OG0000985	Prbg.g_01899	Syaf.g_00641
OG0000986	Prbg.g_01901	Syaf.g_00639
OG0000987	Prbg.g_01902	Syaf.g_00637
OG0000988	Prbg.g_01905	Syaf.g_00633
OG0000989	Prbg.g_01909	Syaf.g_00624
OG0000990	Prbg.g_01913	Syaf.g_00606
OG0000991	Prbg.g_01914	Syaf.g_00604
OG0000992	Prbg.g_01917	Syaf.g_00601
OG0000993	Prbg.g_01918	Syaf.g_00600
OG0000994	Prbg.g_01919	Syaf.g_00597
OG0000995	Prbg.g_01923	Syaf.g_00592
OG0000996	Prbg.g_01924	Syaf.g_00543
OG0000997	Prbg.g_01927	Syaf.g_00532
OG0000998	Prbg.g_01929	Syaf.g_00530
OG0000999	Prbg.g_01930	Syaf.g_00529
OG0001000	Prbg.g_01933	Syaf.g_00526
OG0001001	Prbg.g_01936	Syaf.g_00521
OG0001002	Prbg.g_00758	Syaf.g_00515
OG0001003	Prbg.g_00759	Syaf.g_00514
OG0001004	Prbg.g_00760	Syaf.g_00513
OG0001005	Prbg.g_00761	Syaf.g_00510
OG0001006	Prbg.g_00765	Syaf.g_00500
OG0001007	Prbg.g_00767	Syaf.g_00498
OG0001008	Prbg.g_00157	Syaf.g_01215
OG0001009	Prbg.g_00847	Syaf.g_00466
OG0001010	Prbg.g_00846	Syaf.g_00465
OG0001011	Prbg.g_00844	Syaf.g_00463
OG0001012	Prbg.g_00830	Syaf.g_00649
OG0001013	Prbg.g_00823	Syaf.g_00669
OG0001014	Prbg.g_00820	Syaf.g_00691
OG0001015	Prbg.g_00818	Syaf.g_00692
OG0001016	Prbg.g_00796	Syaf.g_00958
OG0001017	Prbg.g_00792	Syaf.g_00952
OG0001018	Prbg.g_00790	Syaf.g_00950
OG0001019	Prbg.g_00781	Syaf.g_00931
OG0001020	Prbg.g_00780	Syaf.g_00926
OG0001021	Prbg.g_00861	Syaf.g_00922
OG0001022	Prbg.g_00864	Syaf.g_00918
OG0001023	Prbg.g_00865	Syaf.g_00917
OG0001024	Prbg.g_00869	Syaf.g_00913
OG0001025	Prbg.g_00876	Syaf.g_00906
OG0001026	Prbg.g_00885	Syaf.g_00893
OG0001027	Prbg.g_00886	Syaf.g_00884
OG0001028	Prbg.g_00888	Syaf.g_00882
OG0001029	Prbg.g_00889	Syaf.g_00880
OG0001030	Prbg.g_00905	Syaf.g_00860
OG0001031	Prbg.g_00965	Syaf.g_00784
OG0001032	Prbg.g_00966	Syaf.g_00781
OG0001034	Prbg.g_01018	Syaf.g_02787
OG0001035	Prbg.g_01038	Syaf.g_00207
OG0001036	Prbg.g_01042	Syaf.g_00212
OG0001037	Prbg.g_01043	Syaf.g_00214
OG0001038	Prbg.g_00057	Syaf.g_00242
OG0001039	Prbg.g_00060	Syaf.g_00245
OG0001040	Prbg.g_00062	Syaf.g_00248
OG0001041	Prbg.g_00067	Syaf.g_00253
OG0001042	Prbg.g_00084	Syaf.g_00275
OG0001043	Prbg.g_00085	Syaf.g_00279
OG0001044	Prbg.g_00116	Syaf.g_00024
OG0001045	Prbg.g_00125	Syaf.g_00011
OG0001046	Prbg.g_01602	Syaf.g_01894
OG0001047	Prbg.g_00159	Syaf.g_01217
OG0001048	Prbg.g_00160	Syaf.g_01218
OG0001049	Prbg.g_00162	Syaf.g_01226
OG0001050	Prbg.g_00163	Syaf.g_01227
OG0001051	Prbg.g_00164	Syaf.g_01228
OG0001052	Prbg.g_00190	Syaf.g_02502
OG0001053	Prbg.g_00202	Syaf.g_02718
OG0001054	Prbg.g_00217	Syaf.g_02701
OG0001056	Prbg.g_00253	Syaf.g_02649
OG0001057	Prbg.g_00258	Syaf.g_02638
OG0001058	Prbg.g_00267	Syaf.g_02624
OG0001059	Prbg.g_00271	Syaf.g_02620
OG0001060	Prbg.g_00277	Syaf.g_02614
OG0001061	Prbg.g_00292	Syaf.g_02590
OG0001062	Prbg.g_00294	Syaf.g_02588
OG0001063	Prbg.g_00296	Syaf.g_02583
OG0001064	Prbg.g_00297	Syaf.g_02582
OG0001065	Prbg.g_00298	Syaf.g_02581
OG0001066	Prbg.g_00299	Syaf.g_02580
OG0001067	Prbg.g_00300	Syaf.g_02579
OG0001068	Prbg.g_00301	Syaf.g_02578
OG0001069	Prbg.g_00302	Syaf.g_02577
OG0001070	Prbg.g_00306	Syaf.g_02574
OG0001071	Prbg.g_00307	Syaf.g_02573
OG0001072	Prbg.g_00309	Syaf.g_02569
OG0001073	Prbg.g_00323	Syaf.g_02555
OG0001074	Prbg.g_00335	Syaf.g_02365
OG0001075	Prbg.g_00336	Syaf.g_02363
OG0001076	Prbg.g_00343	Syaf.g_02337
OG0001077	Prbg.g_00349	Syaf.g_02325
OG0001078	Prbg.g_01421	Syaf.g_02309
OG0001079	Prbg.g_01409	Syaf.g_02296
OG0001080	Prbg.g_01403	Syaf.g_01740
OG0001081	Prbg.g_01401	Syaf.g_02144
OG0001082	Prbg.g_01400	Syaf.g_02143
OG0001083	Prbg.g_01395	Syaf.g_02136
OG0001084	Prbg.g_01394	Syaf.g_02135
OG0001085	Prbg.g_01111	Syaf.g_02125
OG0001086	Prbg.g_01112	Syaf.g_02123
OG0001087	Prbg.g_01130	Syaf.g_01482
