Orthogroup	Prbg	Syam
OG0000567	Prbg.g_00286	Syam.g_00698
OG0000568	Prbg.g_00287	Syam.g_01751
OG0000569	Prbg.g_00288	Syam.g_01750
OG0000570	Prbg.g_00289	Syam.g_01749
OG0000571	Prbg.g_00291	Syam.g_01745
OG0000572	Prbg.g_00305	Syam.g_01729
OG0000573	Prbg.g_00311	Syam.g_01721
OG0000574	Prbg.g_00312	Syam.g_01720
OG0000575	Prbg.g_00316	Syam.g_01716
OG0000576	Prbg.g_00318	Syam.g_01714
OG0000577	Prbg.g_00319	Syam.g_01713
OG0000578	Prbg.g_00320	Syam.g_01712
OG0000579	Prbg.g_00321	Syam.g_01711
OG0000580	Prbg.g_00322	Syam.g_01710
OG0000581	Prbg.g_00325	Syam.g_01704
OG0000582	Prbg.g_00328	Syam.g_01513
OG0000583	Prbg.g_00329	Syam.g_01512
OG0000584	Prbg.g_00330	Syam.g_01511
OG0000585	Prbg.g_00332	Syam.g_01509
OG0000586	Prbg.g_00333	Syam.g_01508
OG0000587	Prbg.g_00334	Syam.g_01506
OG0000588	Prbg.g_00338	Syam.g_01498
OG0000589	Prbg.g_00340	Syam.g_01494
OG0000590	Prbg.g_00341	Syam.g_01493
OG0000591	Prbg.g_00345	Syam.g_01486
OG0000592	Prbg.g_00346	Syam.g_01485
OG0000593	Prbg.g_01425	Syam.g_01471
OG0000594	Prbg.g_01424	Syam.g_01470
OG0000595	Prbg.g_01423	Syam.g_01469
OG0000596	Prbg.g_01419	Syam.g_01465
OG0000597	Prbg.g_01416	Syam.g_01462
OG0000598	Prbg.g_01415	Syam.g_01461
OG0000599	Prbg.g_01412	Syam.g_01458
OG0000600	Prbg.g_01411	Syam.g_01457
OG0000601	Prbg.g_01410	Syam.g_01456
OG0000602	Prbg.g_01408	Syam.g_01451
OG0000603	Prbg.g_01407	Syam.g_01450
OG0000604	Prbg.g_01406	Syam.g_01447
OG0000605	Prbg.g_01405	Syam.g_01031
OG0000606	Prbg.g_01402	Syam.g_01387
OG0000607	Prbg.g_01399	Syam.g_01384
OG0000608	Prbg.g_01398	Syam.g_01383
OG0000609	Prbg.g_01397	Syam.g_01380
OG0000610	Prbg.g_01391	Syam.g_01373
OG0000611	Prbg.g_01388	Syam.g_01370
OG0000612	Prbg.g_01387	Syam.g_01369
OG0000613	Prbg.g_01114	Syam.g_00170
OG0000614	Prbg.g_01135	Syam.g_00801
OG0000615	Prbg.g_01146	Syam.g_01332
OG0000616	Prbg.g_01939	Syam.g_02430
OG0000617	Prbg.g_01371	Syam.g_01240
OG0000618	Prbg.g_01370	Syam.g_01239
OG0000619	Prbg.g_01369	Syam.g_01238
OG0000620	Prbg.g_01366	Syam.g_01233
OG0000621	Prbg.g_01365	Syam.g_01232
OG0000622	Prbg.g_01364	Syam.g_01231
OG0000623	Prbg.g_01363	Syam.g_01230
OG0000624	Prbg.g_01361	Syam.g_01228
OG0000625	Prbg.g_01360	Syam.g_01227
OG0000626	Prbg.g_01359	Syam.g_01226
OG0000627	Prbg.g_01358	Syam.g_01065
OG0000628	Prbg.g_01357	Syam.g_01067
OG0000629	Prbg.g_01356	Syam.g_01070
OG0000630	Prbg.g_01353	Syam.g_01074
OG0000631	Prbg.g_01260	Syam.g_01084
OG0000632	Prbg.g_01261	Syam.g_01085
OG0000633	Prbg.g_01262	Syam.g_01086
OG0000634	Prbg.g_01155	Syam.g_01294
OG0000635	Prbg.g_01156	Syam.g_01293
OG0000636	Prbg.g_01158	Syam.g_01291
OG0000637	Prbg.g_01160	Syam.g_01289
OG0000638	Prbg.g_01161	Syam.g_01288
OG0000639	Prbg.g_01162	Syam.g_01287
OG0000640	Prbg.g_01163	Syam.g_01286
OG0000641	Prbg.g_01167	Syam.g_01282
OG0000642	Prbg.g_01168	Syam.g_01281
OG0000643	Prbg.g_01169	Syam.g_01280
OG0000644	Prbg.g_01170	Syam.g_01279
OG0000645	Prbg.g_01171	Syam.g_01277
OG0000646	Prbg.g_01173	Syam.g_01274
OG0000647	Prbg.g_01175	Syam.g_01272
OG0000648	Prbg.g_01177	Syam.g_01269
OG0000649	Prbg.g_01178	Syam.g_01268
OG0000650	Prbg.g_01179	Syam.g_01267
OG0000651	Prbg.g_01180	Syam.g_01266
OG0000652	Prbg.g_01181	Syam.g_01265
OG0000653	Prbg.g_01183	Syam.g_01263
OG0000654	Prbg.g_01184	Syam.g_01262
OG0000655	Prbg.g_01185	Syam.g_01261
OG0000656	Prbg.g_01188	Syam.g_01258
OG0000657	Prbg.g_01196	Syam.g_00739
OG0000658	Prbg.g_01198	Syam.g_00735
OG0000659	Prbg.g_01199	Syam.g_00734
OG0000660	Prbg.g_01203	Syam.g_00730
OG0000661	Prbg.g_01205	Syam.g_00728
OG0000662	Prbg.g_01207	Syam.g_00726
OG0000663	Prbg.g_01209	Syam.g_00723
OG0000664	Prbg.g_01210	Syam.g_00722
OG0000665	Prbg.g_01216	Syam.g_02027
OG0000666	Prbg.g_01217	Syam.g_01030
OG0000667	Prbg.g_01221	Syam.g_00937
OG0000668	Prbg.g_01062	Syam.g_01185
OG0000669	Prbg.g_01073	Syam.g_01358
OG0000670	Prbg.g_01076	Syam.g_00528
OG0000671	Prbg.g_01079	Syam.g_01354
OG0000672	Prbg.g_01082	Syam.g_01351
OG0000673	Prbg.g_01085	Syam.g_01348
OG0000674	Prbg.g_01087	Syam.g_01346
OG0000675	Prbg.g_01088	Syam.g_01345
OG0000676	Prbg.g_01090	Syam.g_01343
OG0000677	Prbg.g_01091	Syam.g_01342
OG0000678	Prbg.g_01093	Syam.g_01339
OG0000679	Prbg.g_01097	Syam.g_01323
OG0000680	Prbg.g_01098	Syam.g_01322
OG0000681	Prbg.g_01101	Syam.g_01319
OG0000682	Prbg.g_01102	Syam.g_01318
OG0000683	Prbg.g_01103	Syam.g_01317
OG0000684	Prbg.g_01105	Syam.g_01312
OG0000685	Prbg.g_01107	Syam.g_01310
OG0000686	Prbg.g_01108	Syam.g_01309
OG0000687	Prbg.g_01109	Syam.g_01308
OG0000688	Prbg.g_01383	Syam.g_01304
OG0000689	Prbg.g_01382	Syam.g_01302
OG0000690	Prbg.g_01381	Syam.g_01301
OG0000691	Prbg.g_01380	Syam.g_01300
OG0000692	Prbg.g_01378	Syam.g_01299
OG0000693	Prbg.g_01377	Syam.g_01298
OG0000694	Prbg.g_01376	Syam.g_01297
OG0000695	Prbg.g_01264	Syam.g_01088
OG0000696	Prbg.g_01265	Syam.g_01089
OG0000697	Prbg.g_01266	Syam.g_01091
OG0000698	Prbg.g_01269	Syam.g_01094
OG0000699	Prbg.g_01270	Syam.g_01096
OG0000700	Prbg.g_01271	Syam.g_01097
OG0000701	Prbg.g_01272	Syam.g_01098
OG0000702	Prbg.g_01274	Syam.g_01106
OG0000703	Prbg.g_01275	Syam.g_01107
OG0000704	Prbg.g_01277	Syam.g_01109
OG0000705	Prbg.g_01280	Syam.g_01116
OG0000706	Prbg.g_01281	Syam.g_01117
OG0000707	Prbg.g_01282	Syam.g_01118
OG0000708	Prbg.g_01284	Syam.g_01121
OG0000709	Prbg.g_01288	Syam.g_01131
OG0000710	Prbg.g_01291	Syam.g_01135
OG0000711	Prbg.g_01309	Syam.g_01165
OG0000712	Prbg.g_01310	Syam.g_01167
OG0000713	Prbg.g_01311	Syam.g_01168
OG0000714	Prbg.g_01312	Syam.g_01170
OG0000715	Prbg.g_01314	Syam.g_01172
OG0000716	Prbg.g_01316	Syam.g_01176
OG0000717	Prbg.g_01317	Syam.g_01177
OG0000718	Prbg.g_01321	Syam.g_01181
OG0000719	Prbg.g_01323	Syam.g_01183
OG0000720	Prbg.g_01335	Syam.g_01197
OG0000721	Prbg.g_01339	Syam.g_01199
OG0000722	Prbg.g_01340	Syam.g_01200
OG0000723	Prbg.g_01344	Syam.g_01224
OG0000724	Prbg.g_01239	Syam.g_00768
OG0000725	Prbg.g_01233	Syam.g_00777
OG0000726	Prbg.g_01232	Syam.g_00778
OG0000727	Prbg.g_01231	Syam.g_00779
OG0000728	Prbg.g_01229	Syam.g_00781
OG0000729	Prbg.g_00455	Syam.g_00105
OG0000730	Prbg.g_01528	Syam.g_00454
OG0000731	Prbg.g_00123	Syam.g_00466
OG0000732	Prbg.g_01890	Syam.g_00051
OG0000733	Prbg.g_00750	Syam.g_02339
OG0000734	Prbg.g_01502	Syam.g_02128
OG0000735	Prbg.g_01500	Syam.g_01810
OG0000736	Prbg.g_01499	Syam.g_01809
OG0000737	Prbg.g_01498	Syam.g_01808
OG0000738	Prbg.g_01494	Syam.g_01803
OG0000739	Prbg.g_01493	Syam.g_01802
OG0000740	Prbg.g_01492	Syam.g_01801
OG0000741	Prbg.g_01490	Syam.g_01798
OG0000742	Prbg.g_01487	Syam.g_01796
OG0000743	Prbg.g_01485	Syam.g_01794
OG0000744	Prbg.g_01484	Syam.g_01793
OG0000745	Prbg.g_01483	Syam.g_01791
OG0000746	Prbg.g_01481	Syam.g_01789
OG0000747	Prbg.g_01480	Syam.g_01788
OG0000748	Prbg.g_01476	Syam.g_01779
OG0000749	Prbg.g_01475	Syam.g_01776
OG0000750	Prbg.g_01474	Syam.g_01775
OG0000751	Prbg.g_01471	Syam.g_01770
OG0000752	Prbg.g_01469	Syam.g_01768
OG0000753	Prbg.g_01467	Syam.g_01765
OG0000754	Prbg.g_01464	Syam.g_00910
OG0000755	Prbg.g_01458	Syam.g_00900
OG0000756	Prbg.g_01457	Syam.g_00899
OG0000757	Prbg.g_01450	Syam.g_00891
OG0000758	Prbg.g_01449	Syam.g_00890
OG0000759	Prbg.g_01448	Syam.g_00889
OG0000760	Prbg.g_01447	Syam.g_00888
OG0000761	Prbg.g_01446	Syam.g_00886
OG0000762	Prbg.g_01445	Syam.g_00884
OG0000763	Prbg.g_01443	Syam.g_00882
OG0000764	Prbg.g_01442	Syam.g_00881
OG0000765	Prbg.g_01434	Syam.g_00864
OG0000766	Prbg.g_01433	Syam.g_00863
OG0000767	Prbg.g_01431	Syam.g_00861
OG0000768	Prbg.g_01430	Syam.g_00860
OG0000769	Prbg.g_01428	Syam.g_00858
OG0000770	Prbg.g_00351	Syam.g_00855
OG0000771	Prbg.g_00687	Syam.g_00762
OG0000772	Prbg.g_01576	Syam.g_01005
OG0000773	Prbg.g_00468	Syam.g_01816
OG0000774	Prbg.g_00470	Syam.g_01820
OG0000775	Prbg.g_00472	Syam.g_01823
OG0000776	Prbg.g_00473	Syam.g_01824
OG0000777	Prbg.g_00474	Syam.g_01825
OG0000778	Prbg.g_00475	Syam.g_01826
OG0000779	Prbg.g_00479	Syam.g_01832
OG0000780	Prbg.g_00480	Syam.g_01835
OG0000781	Prbg.g_00484	Syam.g_01839
OG0000782	Prbg.g_00485	Syam.g_01840
OG0000783	Prbg.g_00486	Syam.g_01841
OG0000784	Prbg.g_00487	Syam.g_01842
OG0000785	Prbg.g_00489	Syam.g_01844
OG0000786	Prbg.g_00492	Syam.g_01700
OG0000787	Prbg.g_00493	Syam.g_01701
OG0000788	Prbg.g_00218	Syam.g_01455
OG0000789	Prbg.g_00690	Syam.g_01044
OG0000790	Prbg.g_00534	Syam.g_00570
OG0000791	Prbg.g_00536	Syam.g_00568
OG0000792	Prbg.g_00537	Syam.g_00567
OG0000793	Prbg.g_00540	Syam.g_00562
OG0000794	Prbg.g_00541	Syam.g_00561
OG0000795	Prbg.g_00542	Syam.g_00560
OG0000796	Prbg.g_00546	Syam.g_00556
OG0000797	Prbg.g_00547	Syam.g_00555
OG0000799	Prbg.g_00574	Syam.g_01585
OG0000800	Prbg.g_00575	Syam.g_01588
OG0000801	Prbg.g_00576	Syam.g_01589
OG0000802	Prbg.g_00578	Syam.g_01592
OG0000803	Prbg.g_00580	Syam.g_01597
OG0000804	Prbg.g_00581	Syam.g_01600
OG0000805	Prbg.g_00583	Syam.g_01602
OG0000806	Prbg.g_00585	Syam.g_01604
OG0000807	Prbg.g_00586	Syam.g_01606
OG0000808	Prbg.g_00587	Syam.g_01607
OG0000809	Prbg.g_00589	Syam.g_01610
OG0000810	Prbg.g_00590	Syam.g_01611
OG0000811	Prbg.g_00594	Syam.g_01616
OG0000812	Prbg.g_00596	Syam.g_01618
OG0000813	Prbg.g_00597	Syam.g_01619
OG0000814	Prbg.g_00599	Syam.g_01621
OG0000815	Prbg.g_00600	Syam.g_01622
OG0000816	Prbg.g_00602	Syam.g_01624
OG0000817	Prbg.g_00603	Syam.g_01625
OG0000818	Prbg.g_00608	Syam.g_01631
OG0000819	Prbg.g_00609	Syam.g_01632
OG0000820	Prbg.g_00610	Syam.g_01633
OG0000821	Prbg.g_00614	Syam.g_01639
OG0000822	Prbg.g_00615	Syam.g_01641
OG0000823	Prbg.g_00616	Syam.g_01642
OG0000824	Prbg.g_00619	Syam.g_01648
OG0000825	Prbg.g_00620	Syam.g_01649
OG0000826	Prbg.g_00621	Syam.g_01650
OG0000827	Prbg.g_00622	Syam.g_01651
OG0000828	Prbg.g_00625	Syam.g_01655
OG0000829	Prbg.g_00626	Syam.g_01656
OG0000830	Prbg.g_00627	Syam.g_01657
OG0000831	Prbg.g_00629	Syam.g_01659
OG0000832	Prbg.g_00639	Syam.g_01923
OG0000833	Prbg.g_00648	Syam.g_01932
OG0000834	Prbg.g_00649	Syam.g_01933
OG0000835	Prbg.g_00650	Syam.g_01934
OG0000836	Prbg.g_00651	Syam.g_01937
OG0000837	Prbg.g_00652	Syam.g_01938
OG0000838	Prbg.g_00654	Syam.g_01946
OG0000839	Prbg.g_00655	Syam.g_01947
OG0000840	Prbg.g_00656	Syam.g_01948
OG0000841	Prbg.g_00657	Syam.g_01949
OG0000842	Prbg.g_00658	Syam.g_01950
OG0000843	Prbg.g_00659	Syam.g_01951
OG0000844	Prbg.g_00660	Syam.g_01953
OG0000845	Prbg.g_00661	Syam.g_01954
OG0000846	Prbg.g_00662	Syam.g_01955
OG0000847	Prbg.g_00663	Syam.g_01956
OG0000848	Prbg.g_00664	Syam.g_01958
OG0000849	Prbg.g_00665	Syam.g_01959
OG0000850	Prbg.g_00667	Syam.g_01961
OG0000851	Prbg.g_00668	Syam.g_01966
OG0000852	Prbg.g_00669	Syam.g_01967
OG0000853	Prbg.g_00675	Syam.g_01971
OG0000854	Prbg.g_00677	Syam.g_01973
OG0000855	Prbg.g_00678	Syam.g_01974
OG0000856	Prbg.g_00348	Syam.g_01483
OG0000857	Prbg.g_01174	Syam.g_01273
OG0000858	Prbg.g_01643	Syam.g_01980
OG0000859	Prbg.g_01644	Syam.g_01981
OG0000860	Prbg.g_01652	Syam.g_01992
OG0000861	Prbg.g_01653	Syam.g_01993
OG0000862	Prbg.g_01654	Syam.g_01994
OG0000863	Prbg.g_01656	Syam.g_01996
OG0000864	Prbg.g_01657	Syam.g_01997
OG0000865	Prbg.g_01658	Syam.g_01998
OG0000866	Prbg.g_01659	Syam.g_01999
OG0000867	Prbg.g_01660	Syam.g_02000
OG0000868	Prbg.g_01662	Syam.g_02003
OG0000869	Prbg.g_01665	Syam.g_02007
OG0000870	Prbg.g_01670	Syam.g_02012
OG0000871	Prbg.g_01671	Syam.g_02013
OG0000872	Prbg.g_01672	Syam.g_02021
OG0000873	Prbg.g_01675	Syam.g_02024
OG0000874	Prbg.g_01678	Syam.g_02019
OG0000875	Prbg.g_01679	Syam.g_02026
OG0000876	Prbg.g_01680	Syam.g_01877
OG0000877	Prbg.g_01682	Syam.g_01882
OG0000878	Prbg.g_01683	Syam.g_01883
OG0000879	Prbg.g_01684	Syam.g_01884
OG0000880	Prbg.g_01685	Syam.g_01885
OG0000881	Prbg.g_01689	Syam.g_01891
OG0000882	Prbg.g_01694	Syam.g_01896
OG0000883	Prbg.g_01696	Syam.g_01898
OG0000884	Prbg.g_01698	Syam.g_01900
OG0000885	Prbg.g_01699	Syam.g_01901
OG0000886	Prbg.g_01700	Syam.g_01902
OG0000887	Prbg.g_01701	Syam.g_01903
OG0000888	Prbg.g_01703	Syam.g_01905
OG0000889	Prbg.g_01705	Syam.g_01907
OG0000890	Prbg.g_01706	Syam.g_01910
OG0000891	Prbg.g_01707	Syam.g_01911
OG0000892	Prbg.g_01709	Syam.g_01913
OG0000893	Prbg.g_01713	Syam.g_00287
OG0000894	Prbg.g_01716	Syam.g_00290
OG0000895	Prbg.g_01720	Syam.g_00294
OG0000896	Prbg.g_01721	Syam.g_00295
OG0000897	Prbg.g_01723	Syam.g_00297
OG0000898	Prbg.g_01724	Syam.g_00298
OG0000899	Prbg.g_01725	Syam.g_00299
OG0000900	Prbg.g_01726	Syam.g_00300
OG0000901	Prbg.g_01729	Syam.g_00305
OG0000902	Prbg.g_01731	Syam.g_00307
OG0000903	Prbg.g_01735	Syam.g_00322
OG0000904	Prbg.g_01739	Syam.g_00317
OG0000905	Prbg.g_01733	Syam.g_00312
OG0000906	Prbg.g_01732	Syam.g_00309
OG0000907	Prbg.g_01742	Syam.g_00324
OG0000908	Prbg.g_01745	Syam.g_00327
OG0000909	Prbg.g_01746	Syam.g_00328
OG0000910	Prbg.g_01747	Syam.g_00329
OG0000911	Prbg.g_01749	Syam.g_00331
OG0000912	Prbg.g_01750	Syam.g_00332
OG0000913	Prbg.g_01751	Syam.g_00333
OG0000914	Prbg.g_01752	Syam.g_00334
OG0000915	Prbg.g_01753	Syam.g_00336
OG0000916	Prbg.g_01754	Syam.g_00337
OG0000917	Prbg.g_01755	Syam.g_00338
OG0000918	Prbg.g_01756	Syam.g_00339
OG0000919	Prbg.g_01757	Syam.g_00340
OG0000920	Prbg.g_01758	Syam.g_00341
OG0000921	Prbg.g_01759	Syam.g_00342
OG0000922	Prbg.g_01760	Syam.g_00343
OG0000923	Prbg.g_01764	Syam.g_00347
OG0000924	Prbg.g_01765	Syam.g_00348
OG0000925	Prbg.g_01766	Syam.g_00349
OG0000926	Prbg.g_01767	Syam.g_00350
OG0000927	Prbg.g_01769	Syam.g_00352
OG0000928	Prbg.g_01770	Syam.g_00353
OG0000929	Prbg.g_01771	Syam.g_00354
OG0000930	Prbg.g_01772	Syam.g_00355
OG0000931	Prbg.g_01773	Syam.g_00356
OG0000932	Prbg.g_01774	Syam.g_00357
OG0000933	Prbg.g_01778	Syam.g_00363
OG0000934	Prbg.g_01780	Syam.g_00365
OG0000935	Prbg.g_01781	Syam.g_00366
OG0000936	Prbg.g_01782	Syam.g_00368
OG0000937	Prbg.g_01783	Syam.g_00369
OG0000938	Prbg.g_01786	Syam.g_00373
OG0000939	Prbg.g_01787	Syam.g_00374
OG0000940	Prbg.g_01794	Syam.g_00381
OG0000941	Prbg.g_01796	Syam.g_00383
OG0000942	Prbg.g_01798	Syam.g_00385
OG0000943	Prbg.g_01799	Syam.g_00386
OG0000944	Prbg.g_01801	Syam.g_00388
OG0000945	Prbg.g_01802	Syam.g_00390
OG0000946	Prbg.g_01807	Syam.g_00395
OG0000947	Prbg.g_01809	Syam.g_00398
OG0000948	Prbg.g_01810	Syam.g_00399
OG0000949	Prbg.g_01813	Syam.g_00159
OG0000950	Prbg.g_01820	Syam.g_00150
OG0000951	Prbg.g_01824	Syam.g_00145
OG0000952	Prbg.g_01828	Syam.g_00140
OG0000953	Prbg.g_01832	Syam.g_00136
OG0000954	Prbg.g_01836	Syam.g_00131
OG0000955	Prbg.g_01837	Syam.g_00130
OG0000956	Prbg.g_01839	Syam.g_00128
OG0000957	Prbg.g_01845	Syam.g_00117
OG0000958	Prbg.g_01846	Syam.g_00116
OG0000959	Prbg.g_01850	Syam.g_00112
OG0000960	Prbg.g_01851	Syam.g_00111
OG0000961	Prbg.g_01854	Syam.g_00108
OG0000962	Prbg.g_01856	Syam.g_00106
OG0000963	Prbg.g_01860	Syam.g_00101
OG0000964	Prbg.g_01861	Syam.g_00100
OG0000965	Prbg.g_01862	Syam.g_00099
OG0000966	Prbg.g_01868	Syam.g_00074
OG0000967	Prbg.g_01872	Syam.g_00069
OG0000968	Prbg.g_01874	Syam.g_00077
OG0000969	Prbg.g_01875	Syam.g_00072
OG0000970	Prbg.g_01876	Syam.g_00071
OG0000971	Prbg.g_01877	Syam.g_00066
OG0000972	Prbg.g_01878	Syam.g_00065
OG0000973	Prbg.g_01879	Syam.g_00064
OG0000974	Prbg.g_01880	Syam.g_00063
OG0000975	Prbg.g_01881	Syam.g_00062
OG0000976	Prbg.g_01882	Syam.g_00061
OG0000977	Prbg.g_01883	Syam.g_00059
OG0000978	Prbg.g_01884	Syam.g_00058
OG0000979	Prbg.g_01887	Syam.g_00055
OG0000980	Prbg.g_01889	Syam.g_00052
OG0000981	Prbg.g_01892	Syam.g_00049
OG0000982	Prbg.g_01894	Syam.g_02314
OG0000983	Prbg.g_01895	Syam.g_02315
OG0000984	Prbg.g_01896	Syam.g_02316
OG0000985	Prbg.g_01899	Syam.g_02318
OG0000986	Prbg.g_01901	Syam.g_02320
OG0000987	Prbg.g_01902	Syam.g_02322
OG0000988	Prbg.g_01905	Syam.g_02327
OG0000989	Prbg.g_01909	Syam.g_02334
OG0000990	Prbg.g_01913	Syam.g_02346
OG0000991	Prbg.g_01914	Syam.g_02348
OG0000992	Prbg.g_01917	Syam.g_02351
OG0000993	Prbg.g_01918	Syam.g_02352
OG0000994	Prbg.g_01919	Syam.g_02354
OG0000995	Prbg.g_01923	Syam.g_02359
OG0000996	Prbg.g_01924	Syam.g_02405
OG0000997	Prbg.g_01927	Syam.g_02416
OG0000998	Prbg.g_01929	Syam.g_02418
OG0000999	Prbg.g_01930	Syam.g_02419
OG0001000	Prbg.g_01933	Syam.g_02422
OG0001001	Prbg.g_01936	Syam.g_02427
OG0001002	Prbg.g_00758	Syam.g_02433
OG0001003	Prbg.g_00759	Syam.g_02434
OG0001004	Prbg.g_00760	Syam.g_02435
OG0001005	Prbg.g_00761	Syam.g_02436
OG0001006	Prbg.g_00765	Syam.g_02444
OG0001007	Prbg.g_00767	Syam.g_02446
OG0001008	Prbg.g_00157	Syam.g_01866
OG0001009	Prbg.g_00847	Syam.g_00032
OG0001010	Prbg.g_00846	Syam.g_00033
OG0001011	Prbg.g_00844	Syam.g_00034
OG0001012	Prbg.g_00830	Syam.g_02310
OG0001013	Prbg.g_00823	Syam.g_02296
OG0001014	Prbg.g_00820	Syam.g_02292
OG0001015	Prbg.g_00818	Syam.g_02291
OG0001016	Prbg.g_00796	Syam.g_02067
OG0001017	Prbg.g_00792	Syam.g_02073
OG0001018	Prbg.g_00790	Syam.g_02075
OG0001019	Prbg.g_00781	Syam.g_02093
OG0001020	Prbg.g_00780	Syam.g_02098
OG0001021	Prbg.g_00861	Syam.g_02102
OG0001022	Prbg.g_00864	Syam.g_02106
OG0001023	Prbg.g_00865	Syam.g_02107
OG0001024	Prbg.g_00869	Syam.g_02111
OG0001025	Prbg.g_00876	Syam.g_02118
OG0001026	Prbg.g_00885	Syam.g_02130
OG0001027	Prbg.g_00886	Syam.g_02135
OG0001028	Prbg.g_00888	Syam.g_02137
OG0001029	Prbg.g_00889	Syam.g_02139
OG0001030	Prbg.g_00905	Syam.g_02163
OG0001031	Prbg.g_00965	Syam.g_02239
OG0001032	Prbg.g_00966	Syam.g_02241
OG0001033	Prbg.g_00987	Syam.g_02265
OG0001034	Prbg.g_01018	Syam.g_00508
OG0001035	Prbg.g_01038	Syam.g_00265
OG0001036	Prbg.g_01042	Syam.g_00261
OG0001037	Prbg.g_01043	Syam.g_00259
OG0001038	Prbg.g_00057	Syam.g_00232
OG0001039	Prbg.g_00060	Syam.g_00229
OG0001040	Prbg.g_00062	Syam.g_00226
OG0001041	Prbg.g_00067	Syam.g_00221
OG0001042	Prbg.g_00084	Syam.g_00196
OG0001043	Prbg.g_00085	Syam.g_00192
OG0001044	Prbg.g_00116	Syam.g_00456
OG0001045	Prbg.g_00125	Syam.g_00469
OG0001046	Prbg.g_01602	Syam.g_01151
OG0001047	Prbg.g_00159	Syam.g_01864
OG0001048	Prbg.g_00160	Syam.g_01863
OG0001049	Prbg.g_00162	Syam.g_01855
OG0001050	Prbg.g_00163	Syam.g_01854
OG0001051	Prbg.g_00164	Syam.g_01853
OG0001052	Prbg.g_00190	Syam.g_01672
OG0001053	Prbg.g_00202	Syam.g_00586
OG0001054	Prbg.g_00217	Syam.g_00603
OG0001055	Prbg.g_00236	Syam.g_00624
OG0001056	Prbg.g_00253	Syam.g_00656
OG0001057	Prbg.g_00258	Syam.g_00664
OG0001058	Prbg.g_00267	Syam.g_00677
OG0001059	Prbg.g_00271	Syam.g_00681
OG0001060	Prbg.g_00277	Syam.g_00688
OG0001061	Prbg.g_00292	Syam.g_01744
OG0001062	Prbg.g_00294	Syam.g_01742
OG0001063	Prbg.g_00296	Syam.g_01737
OG0001064	Prbg.g_00297	Syam.g_01736
OG0001065	Prbg.g_00298	Syam.g_01735
OG0001066	Prbg.g_00299	Syam.g_01734
OG0001067	Prbg.g_00300	Syam.g_01733
OG0001068	Prbg.g_00301	Syam.g_01732
OG0001069	Prbg.g_00302	Syam.g_01731
OG0001070	Prbg.g_00306	Syam.g_01728
OG0001071	Prbg.g_00307	Syam.g_01727
OG0001072	Prbg.g_00309	Syam.g_01723
OG0001073	Prbg.g_00323	Syam.g_01709
OG0001074	Prbg.g_00335	Syam.g_01504
OG0001075	Prbg.g_00336	Syam.g_01502
OG0001076	Prbg.g_00343	Syam.g_01491
OG0001077	Prbg.g_00349	Syam.g_01480
OG0001078	Prbg.g_01421	Syam.g_01467
OG0001079	Prbg.g_01409	Syam.g_01454
OG0001080	Prbg.g_01403	Syam.g_01034
OG0001081	Prbg.g_01401	Syam.g_01386
OG0001082	Prbg.g_01400	Syam.g_01385
OG0001083	Prbg.g_01395	Syam.g_01377
OG0001084	Prbg.g_01394	Syam.g_01376
OG0001085	Prbg.g_01111	Syam.g_01366
OG0001086	Prbg.g_01112	Syam.g_01364
OG0001087	Prbg.g_01130	Syam.g_00813
OG0001088	Prbg.g_01131	Syam.g_00809
OG0001089	Prbg.g_01142	Syam.g_00785
OG0001090	Prbg.g_01152	Syam.g_01246
OG0001091	Prbg.g_01374	Syam.g_01244
OG0001092	Prbg.g_01373	Syam.g_01242
OG0001093	Prbg.g_01368	Syam.g_01236
OG0001094	Prbg.g_01375	Syam.g_01296
OG0001095	Prbg.g_01172	Syam.g_01276
OG0001096	Prbg.g_01186	Syam.g_01260
OG0001097	Prbg.g_01206	Syam.g_00727
OG0001098	Prbg.g_01225	Syam.g_01037
OG0001099	Prbg.g_01067	Syam.g_02138
OG0001100	Prbg.g_01075	Syam.g_01356
OG0001101	Prbg.g_01078	Syam.g_01355
OG0001103	Prbg.g_01083	Syam.g_01350
OG0001104	Prbg.g_01106	Syam.g_01311
OG0001105	Prbg.g_01110	Syam.g_01307
OG0001106	Prbg.g_01278	Syam.g_01110
OG0001107	Prbg.g_01285	Syam.g_01122
OG0001108	Prbg.g_01289	Syam.g_01132
OG0001109	Prbg.g_01290	Syam.g_01134
OG0001110	Prbg.g_01292	Syam.g_01136
OG0001111	Prbg.g_01293	Syam.g_01138
OG0001112	Prbg.g_01294	Syam.g_01140
OG0001113	Prbg.g_01295	Syam.g_01141
OG0001114	Prbg.g_01296	Syam.g_01142
OG0001115	Prbg.g_01298	Syam.g_01146
OG0001116	Prbg.g_01299	Syam.g_01148
OG0001117	Prbg.g_01300	Syam.g_01149
OG0001118	Prbg.g_01301	Syam.g_01150
OG0001119	Prbg.g_01302	Syam.g_01152
OG0001120	Prbg.g_01304	Syam.g_01156
OG0001122	Prbg.g_01324	Syam.g_01184
OG0001123	Prbg.g_01330	Syam.g_01191
OG0001124	Prbg.g_01332	Syam.g_01194
OG0001125	Prbg.g_01334	Syam.g_01196
OG0001126	Prbg.g_01245	Syam.g_00757
OG0001127	Prbg.g_01244	Syam.g_00758
OG0001128	Prbg.g_01242	Syam.g_00764
