Orthogroup	Prbg	Praj
OG0000538	Prbg.g_00220	Praj.g_00492
OG0000539	Prbg.g_00221	Praj.g_00493
OG0000540	Prbg.g_00222	Praj.g_00494
OG0000541	Prbg.g_00223	Praj.g_00495
OG0000542	Prbg.g_00224	Praj.g_00497
OG0000543	Prbg.g_00226	Praj.g_00499
OG0000544	Prbg.g_00227	Praj.g_00500
OG0000545	Prbg.g_00229	Praj.g_00502
OG0000546	Prbg.g_00232	Praj.g_00505
OG0000547	Prbg.g_00234	Praj.g_00507
OG0000548	Prbg.g_00235	Praj.g_00508
OG0000549	Prbg.g_00237	Praj.g_00511
OG0000550	Prbg.g_00241	Praj.g_00515
OG0000551	Prbg.g_00244	Praj.g_00518
OG0000552	Prbg.g_00245	Praj.g_00519
OG0000553	Prbg.g_00246	Praj.g_00520
OG0000554	Prbg.g_00251	Praj.g_00525
OG0000555	Prbg.g_00259	Praj.g_00533
OG0000556	Prbg.g_00261	Praj.g_00535
OG0000557	Prbg.g_00262	Praj.g_00536
OG0000558	Prbg.g_00265	Praj.g_00538
OG0000559	Prbg.g_00269	Praj.g_00542
OG0000560	Prbg.g_00272	Praj.g_00545
OG0000561	Prbg.g_00273	Praj.g_00546
OG0000562	Prbg.g_00274	Praj.g_00547
OG0000563	Prbg.g_00275	Praj.g_00548
OG0000564	Prbg.g_00276	Praj.g_00549
OG0000565	Prbg.g_00278	Praj.g_00552
OG0000566	Prbg.g_00282	Praj.g_00554
OG0000567	Prbg.g_00286	Praj.g_00558
OG0000568	Prbg.g_00287	Praj.g_00559
OG0000569	Prbg.g_00288	Praj.g_00560
OG0000570	Prbg.g_00289	Praj.g_00561
OG0000571	Prbg.g_00291	Praj.g_00563
OG0000572	Prbg.g_00305	Praj.g_00574
OG0000573	Prbg.g_00311	Praj.g_00579
OG0000574	Prbg.g_00312	Praj.g_00581
OG0000575	Prbg.g_00316	Praj.g_00584
OG0000576	Prbg.g_00318	Praj.g_00586
OG0000577	Prbg.g_00319	Praj.g_00587
OG0000578	Prbg.g_00320	Praj.g_00588
OG0000579	Prbg.g_00321	Praj.g_00589
OG0000580	Prbg.g_00322	Praj.g_00590
OG0000581	Prbg.g_00325	Praj.g_00593
OG0000582	Prbg.g_00328	Praj.g_00596
OG0000583	Prbg.g_00329	Praj.g_00597
OG0000584	Prbg.g_00330	Praj.g_00598
OG0000585	Prbg.g_00332	Praj.g_00600
OG0000586	Prbg.g_00333	Praj.g_00601
OG0000587	Prbg.g_00334	Praj.g_00602
OG0000588	Prbg.g_00338	Praj.g_00606
OG0000589	Prbg.g_00340	Praj.g_00609
OG0000590	Prbg.g_00341	Praj.g_00610
OG0000591	Prbg.g_00345	Praj.g_00613
OG0000592	Prbg.g_00346	Praj.g_00614
OG0000593	Prbg.g_01425	Praj.g_00620
OG0000594	Prbg.g_01424	Praj.g_00621
OG0000595	Prbg.g_01423	Praj.g_00622
OG0000596	Prbg.g_01419	Praj.g_00626
OG0000597	Prbg.g_01416	Praj.g_00628
OG0000598	Prbg.g_01415	Praj.g_00629
OG0000599	Prbg.g_01412	Praj.g_00632
OG0000600	Prbg.g_01411	Praj.g_00633
OG0000601	Prbg.g_01410	Praj.g_00634
OG0000602	Prbg.g_01408	Praj.g_00636
OG0000603	Prbg.g_01407	Praj.g_00637
OG0000604	Prbg.g_01406	Praj.g_00638
OG0000605	Prbg.g_01405	Praj.g_00639
OG0000606	Prbg.g_01402	Praj.g_00642
OG0000607	Prbg.g_01399	Praj.g_00645
OG0000608	Prbg.g_01398	Praj.g_00646
OG0000609	Prbg.g_01397	Praj.g_00647
OG0000610	Prbg.g_01391	Praj.g_00653
OG0000611	Prbg.g_01388	Praj.g_00656
OG0000612	Prbg.g_01387	Praj.g_00657
OG0000613	Prbg.g_01114	Praj.g_00663
OG0000614	Prbg.g_01135	Praj.g_00686
OG0000615	Prbg.g_01146	Praj.g_00693
OG0000616	Prbg.g_01939	Praj.g_02137
OG0000617	Prbg.g_01371	Praj.g_00704
OG0000618	Prbg.g_01370	Praj.g_00705
OG0000619	Prbg.g_01369	Praj.g_00706
OG0000620	Prbg.g_01366	Praj.g_00709
OG0000621	Prbg.g_01365	Praj.g_00710
OG0000622	Prbg.g_01364	Praj.g_00711
OG0000623	Prbg.g_01363	Praj.g_00712
OG0000624	Prbg.g_01361	Praj.g_00714
OG0000625	Prbg.g_01360	Praj.g_00715
OG0000626	Prbg.g_01359	Praj.g_00716
OG0000627	Prbg.g_01358	Praj.g_00718
OG0000628	Prbg.g_01357	Praj.g_00719
OG0000629	Prbg.g_01356	Praj.g_00720
OG0000630	Prbg.g_01353	Praj.g_00723
OG0000631	Prbg.g_01260	Praj.g_00917
OG0000632	Prbg.g_01261	Praj.g_00918
OG0000633	Prbg.g_01262	Praj.g_00919
OG0000634	Prbg.g_01155	Praj.g_00765
OG0000635	Prbg.g_01156	Praj.g_00766
OG0000636	Prbg.g_01158	Praj.g_00768
OG0000637	Prbg.g_01160	Praj.g_00770
OG0000638	Prbg.g_01161	Praj.g_00771
OG0000639	Prbg.g_01162	Praj.g_00772
OG0000640	Prbg.g_01163	Praj.g_00773
OG0000641	Prbg.g_01167	Praj.g_00777
OG0000642	Prbg.g_01168	Praj.g_00778
OG0000643	Prbg.g_01169	Praj.g_00779
OG0000644	Prbg.g_01170	Praj.g_00780
OG0000645	Prbg.g_01171	Praj.g_00781
OG0000646	Prbg.g_01173	Praj.g_00784
OG0000647	Prbg.g_01175	Praj.g_00786
OG0000648	Prbg.g_01177	Praj.g_00788
OG0000649	Prbg.g_01178	Praj.g_00789
OG0000650	Prbg.g_01179	Praj.g_00790
OG0000651	Prbg.g_01180	Praj.g_00791
OG0000652	Prbg.g_01181	Praj.g_00792
OG0000653	Prbg.g_01183	Praj.g_00794
OG0000654	Prbg.g_01184	Praj.g_00795
OG0000655	Prbg.g_01185	Praj.g_00796
OG0000656	Prbg.g_01188	Praj.g_00799
OG0000657	Prbg.g_01196	Praj.g_00806
OG0000658	Prbg.g_01198	Praj.g_00808
OG0000659	Prbg.g_01199	Praj.g_00809
OG0000660	Prbg.g_01203	Praj.g_00814
OG0000661	Prbg.g_01205	Praj.g_00816
OG0000662	Prbg.g_01207	Praj.g_00818
OG0000663	Prbg.g_01209	Praj.g_00820
OG0000664	Prbg.g_01210	Praj.g_00821
OG0000665	Prbg.g_01216	Praj.g_00826
OG0000666	Prbg.g_01217	Praj.g_00827
OG0000667	Prbg.g_01221	Praj.g_00831
OG0000668	Prbg.g_01062	Praj.g_00869
OG0000669	Prbg.g_01073	Praj.g_00877
OG0000670	Prbg.g_01076	Praj.g_00880
OG0000671	Prbg.g_01079	Praj.g_00882
OG0000672	Prbg.g_01082	Praj.g_00885
OG0000673	Prbg.g_01085	Praj.g_00888
OG0000674	Prbg.g_01087	Praj.g_00890
OG0000675	Prbg.g_01088	Praj.g_00891
OG0000676	Prbg.g_01090	Praj.g_00893
OG0000677	Prbg.g_01091	Praj.g_00894
OG0000678	Prbg.g_01093	Praj.g_00897
OG0000679	Prbg.g_01097	Praj.g_00901
OG0000680	Prbg.g_01098	Praj.g_00902
OG0000681	Prbg.g_01101	Praj.g_00905
OG0000682	Prbg.g_01102	Praj.g_00906
OG0000683	Prbg.g_01103	Praj.g_00907
OG0000684	Prbg.g_01105	Praj.g_00748
OG0000685	Prbg.g_01107	Praj.g_00750
OG0000686	Prbg.g_01108	Praj.g_00751
OG0000687	Prbg.g_01109	Praj.g_00752
OG0000688	Prbg.g_01383	Praj.g_00755
OG0000689	Prbg.g_01382	Praj.g_00756
OG0000690	Prbg.g_01381	Praj.g_00757
OG0000691	Prbg.g_01380	Praj.g_00758
OG0000692	Prbg.g_01378	Praj.g_00760
OG0000693	Prbg.g_01377	Praj.g_00761
OG0000694	Prbg.g_01376	Praj.g_00762
OG0000695	Prbg.g_01264	Praj.g_00921
OG0000696	Prbg.g_01265	Praj.g_00922
OG0000697	Prbg.g_01266	Praj.g_00923
OG0000698	Prbg.g_01269	Praj.g_00926
OG0000699	Prbg.g_01270	Praj.g_00927
OG0000700	Prbg.g_01271	Praj.g_00928
OG0000701	Prbg.g_01272	Praj.g_00929
OG0000702	Prbg.g_01274	Praj.g_00931
OG0000703	Prbg.g_01275	Praj.g_00932
OG0000704	Prbg.g_01277	Praj.g_00933
OG0000705	Prbg.g_01280	Praj.g_00939
OG0000706	Prbg.g_01281	Praj.g_00940
OG0000707	Prbg.g_01282	Praj.g_00941
OG0000708	Prbg.g_01284	Praj.g_00943
OG0000709	Prbg.g_01288	Praj.g_00947
OG0000710	Prbg.g_01291	Praj.g_00950
OG0000711	Prbg.g_01309	Praj.g_00966
OG0000712	Prbg.g_01310	Praj.g_00968
OG0000713	Prbg.g_01311	Praj.g_00969
OG0000714	Prbg.g_01312	Praj.g_00970
OG0000715	Prbg.g_01314	Praj.g_00972
OG0000716	Prbg.g_01316	Praj.g_00973
OG0000717	Prbg.g_01317	Praj.g_00974
OG0000718	Prbg.g_01321	Praj.g_00991
OG0000719	Prbg.g_01323	Praj.g_00992
OG0000720	Prbg.g_01335	Praj.g_01002
OG0000721	Prbg.g_01339	Praj.g_01003
OG0000722	Prbg.g_01340	Praj.g_01004
OG0000723	Prbg.g_01344	Praj.g_01008
OG0000724	Prbg.g_01239	Praj.g_01019
OG0000725	Prbg.g_01233	Praj.g_00845
OG0000726	Prbg.g_01232	Praj.g_00844
OG0000727	Prbg.g_01231	Praj.g_00843
OG0000728	Prbg.g_01229	Praj.g_00841
OG0000729	Prbg.g_00455	Praj.g_02022
OG0000730	Prbg.g_01528	Praj.g_00378
OG0000731	Prbg.g_00123	Praj.g_00386
OG0000732	Prbg.g_01890	Praj.g_02081
OG0000733	Prbg.g_00750	Praj.g_01833
OG0000734	Prbg.g_01502	Praj.g_01476
OG0000735	Prbg.g_01500	Praj.g_01474
OG0000736	Prbg.g_01499	Praj.g_01473
OG0000737	Prbg.g_01498	Praj.g_01472
OG0000738	Prbg.g_01494	Praj.g_01468
OG0000739	Prbg.g_01493	Praj.g_01467
OG0000740	Prbg.g_01492	Praj.g_01466
OG0000741	Prbg.g_01490	Praj.g_01464
OG0000742	Prbg.g_01487	Praj.g_01462
OG0000743	Prbg.g_01485	Praj.g_01460
OG0000744	Prbg.g_01484	Praj.g_01459
OG0000745	Prbg.g_01483	Praj.g_01458
OG0000746	Prbg.g_01481	Praj.g_01456
OG0000747	Prbg.g_01480	Praj.g_01455
OG0000748	Prbg.g_01476	Praj.g_01451
OG0000749	Prbg.g_01475	Praj.g_01450
OG0000750	Prbg.g_01474	Praj.g_01449
OG0000751	Prbg.g_01471	Praj.g_01446
OG0000752	Prbg.g_01469	Praj.g_01444
OG0000753	Prbg.g_01467	Praj.g_01442
OG0000754	Prbg.g_01464	Praj.g_01438
OG0000755	Prbg.g_01458	Praj.g_01434
OG0000756	Prbg.g_01457	Praj.g_01433
OG0000757	Prbg.g_01450	Praj.g_01426
OG0000758	Prbg.g_01449	Praj.g_01425
OG0000759	Prbg.g_01448	Praj.g_01424
OG0000760	Prbg.g_01447	Praj.g_01423
OG0000761	Prbg.g_01446	Praj.g_01422
OG0000762	Prbg.g_01445	Praj.g_01421
OG0000763	Prbg.g_01443	Praj.g_01419
OG0000764	Prbg.g_01442	Praj.g_01418
OG0000765	Prbg.g_01434	Praj.g_01409
OG0000766	Prbg.g_01433	Praj.g_01408
OG0000767	Prbg.g_01431	Praj.g_01407
OG0000768	Prbg.g_01430	Praj.g_01406
OG0000769	Prbg.g_01428	Praj.g_01404
OG0000770	Prbg.g_00351	Praj.g_01403
OG0000771	Prbg.g_00687	Praj.g_01014
OG0000772	Prbg.g_01576	Praj.g_01246
OG0000773	Prbg.g_00468	Praj.g_01519
OG0000774	Prbg.g_00470	Praj.g_01522
OG0000775	Prbg.g_00472	Praj.g_01523
OG0000776	Prbg.g_00473	Praj.g_01524
OG0000777	Prbg.g_00474	Praj.g_01525
OG0000778	Prbg.g_00475	Praj.g_01526
OG0000779	Prbg.g_00479	Praj.g_01530
OG0000780	Prbg.g_00480	Praj.g_01531
OG0000781	Prbg.g_00484	Praj.g_01534
OG0000782	Prbg.g_00485	Praj.g_01535
OG0000783	Prbg.g_00486	Praj.g_01536
OG0000784	Prbg.g_00487	Praj.g_01537
OG0000785	Prbg.g_00489	Praj.g_01539
OG0000786	Prbg.g_00492	Praj.g_01542
OG0000787	Prbg.g_00493	Praj.g_01543
OG0000788	Prbg.g_00218	Praj.g_00732
OG0000789	Prbg.g_00690	Praj.g_01011
OG0000790	Prbg.g_00534	Praj.g_01580
OG0000791	Prbg.g_00536	Praj.g_01582
OG0000792	Prbg.g_00537	Praj.g_01583
OG0000793	Prbg.g_00540	Praj.g_01586
OG0000794	Prbg.g_00541	Praj.g_01587
OG0000795	Prbg.g_00542	Praj.g_01588
OG0000796	Prbg.g_00546	Praj.g_01592
OG0000797	Prbg.g_00547	Praj.g_01593
OG0000799	Prbg.g_00574	Praj.g_01613
OG0000800	Prbg.g_00575	Praj.g_01614
OG0000801	Prbg.g_00576	Praj.g_01615
OG0000802	Prbg.g_00578	Praj.g_01617
OG0000803	Prbg.g_00580	Praj.g_01619
OG0000804	Prbg.g_00581	Praj.g_01620
OG0000805	Prbg.g_00583	Praj.g_01622
OG0000806	Prbg.g_00585	Praj.g_01624
OG0000807	Prbg.g_00586	Praj.g_01625
OG0000808	Prbg.g_00587	Praj.g_01626
OG0000809	Prbg.g_00589	Praj.g_01630
OG0000810	Prbg.g_00590	Praj.g_01631
OG0000811	Prbg.g_00594	Praj.g_01635
OG0000812	Prbg.g_00596	Praj.g_01637
OG0000813	Prbg.g_00597	Praj.g_01638
OG0000814	Prbg.g_00599	Praj.g_01640
OG0000815	Prbg.g_00600	Praj.g_01641
OG0000816	Prbg.g_00602	Praj.g_01643
OG0000817	Prbg.g_00603	Praj.g_01644
OG0000818	Prbg.g_00608	Praj.g_01648
OG0000819	Prbg.g_00609	Praj.g_01649
OG0000820	Prbg.g_00610	Praj.g_01650
OG0000821	Prbg.g_00614	Praj.g_01653
OG0000822	Prbg.g_00615	Praj.g_01654
OG0000823	Prbg.g_00616	Praj.g_01655
OG0000824	Prbg.g_00619	Praj.g_01658
OG0000825	Prbg.g_00620	Praj.g_01659
OG0000826	Prbg.g_00621	Praj.g_01660
OG0000827	Prbg.g_00622	Praj.g_01661
OG0000828	Prbg.g_00625	Praj.g_01664
OG0000829	Prbg.g_00626	Praj.g_01665
OG0000830	Prbg.g_00627	Praj.g_01666
OG0000831	Prbg.g_00629	Praj.g_01668
OG0000832	Prbg.g_00639	Praj.g_01678
OG0000833	Prbg.g_00648	Praj.g_01686
OG0000834	Prbg.g_00649	Praj.g_01687
OG0000835	Prbg.g_00650	Praj.g_01688
OG0000836	Prbg.g_00651	Praj.g_01690
OG0000837	Prbg.g_00652	Praj.g_01691
OG0000838	Prbg.g_00654	Praj.g_01693
OG0000839	Prbg.g_00655	Praj.g_01694
OG0000840	Prbg.g_00656	Praj.g_01695
OG0000841	Prbg.g_00657	Praj.g_01696
OG0000842	Prbg.g_00658	Praj.g_01697
OG0000843	Prbg.g_00659	Praj.g_01698
OG0000844	Prbg.g_00660	Praj.g_01699
OG0000845	Prbg.g_00661	Praj.g_01700
OG0000846	Prbg.g_00662	Praj.g_01701
OG0000847	Prbg.g_00663	Praj.g_01702
OG0000848	Prbg.g_00664	Praj.g_01703
OG0000849	Prbg.g_00665	Praj.g_01704
OG0000850	Prbg.g_00667	Praj.g_01706
OG0000851	Prbg.g_00668	Praj.g_01707
OG0000852	Prbg.g_00669	Praj.g_01708
OG0000853	Prbg.g_00675	Praj.g_01713
OG0000854	Prbg.g_00677	Praj.g_01715
OG0000855	Prbg.g_00678	Praj.g_01716
OG0000856	Prbg.g_00348	Praj.g_01599
OG0000857	Prbg.g_01174	Praj.g_00785
OG0000858	Prbg.g_01643	Praj.g_01763
OG0000859	Prbg.g_01644	Praj.g_01764
OG0000860	Prbg.g_01652	Praj.g_01770
OG0000861	Prbg.g_01653	Praj.g_01771
OG0000862	Prbg.g_01654	Praj.g_01772
OG0000863	Prbg.g_01656	Praj.g_01773
OG0000864	Prbg.g_01657	Praj.g_01774
OG0000865	Prbg.g_01658	Praj.g_01775
OG0000866	Prbg.g_01659	Praj.g_01776
OG0000867	Prbg.g_01660	Praj.g_01777
OG0000868	Prbg.g_01662	Praj.g_01778
OG0000869	Prbg.g_01665	Praj.g_01781
OG0000870	Prbg.g_01670	Praj.g_01786
OG0000871	Prbg.g_01671	Praj.g_01787
OG0000872	Prbg.g_01672	Praj.g_01788
OG0000873	Prbg.g_01675	Praj.g_01791
OG0000874	Prbg.g_01678	Praj.g_01794
OG0000875	Prbg.g_01679	Praj.g_01796
OG0000876	Prbg.g_01680	Praj.g_01797
OG0000877	Prbg.g_01682	Praj.g_01799
OG0000878	Prbg.g_01683	Praj.g_01800
OG0000879	Prbg.g_01684	Praj.g_01801
OG0000880	Prbg.g_01685	Praj.g_01802
OG0000881	Prbg.g_01689	Praj.g_01805
OG0000882	Prbg.g_01694	Praj.g_01810
OG0000883	Prbg.g_01696	Praj.g_01812
OG0000884	Prbg.g_01698	Praj.g_01814
OG0000885	Prbg.g_01699	Praj.g_01815
OG0000886	Prbg.g_01700	Praj.g_01816
OG0000887	Prbg.g_01701	Praj.g_01817
OG0000888	Prbg.g_01703	Praj.g_01819
OG0000889	Prbg.g_01705	Praj.g_01821
OG0000890	Prbg.g_01706	Praj.g_01822
OG0000891	Prbg.g_01707	Praj.g_01823
OG0000892	Prbg.g_01709	Praj.g_01825
OG0000893	Prbg.g_01713	Praj.g_01868
OG0000894	Prbg.g_01716	Praj.g_01871
OG0000895	Prbg.g_01720	Praj.g_01874
OG0000896	Prbg.g_01721	Praj.g_01875
OG0000897	Prbg.g_01723	Praj.g_01877
OG0000898	Prbg.g_01724	Praj.g_01878
OG0000899	Prbg.g_01725	Praj.g_01879
OG0000900	Prbg.g_01726	Praj.g_01880
OG0000901	Prbg.g_01729	Praj.g_01883
OG0000902	Prbg.g_01731	Praj.g_01885
OG0000903	Prbg.g_01735	Praj.g_01894
OG0000904	Prbg.g_01739	Praj.g_01889
OG0000905	Prbg.g_01733	Praj.g_01887
OG0000906	Prbg.g_01732	Praj.g_01886
OG0000907	Prbg.g_01742	Praj.g_01909
OG0000908	Prbg.g_01745	Praj.g_01912
OG0000909	Prbg.g_01746	Praj.g_01913
OG0000910	Prbg.g_01747	Praj.g_01914
OG0000911	Prbg.g_01749	Praj.g_01916
OG0000912	Prbg.g_01750	Praj.g_01917
OG0000913	Prbg.g_01751	Praj.g_01918
OG0000914	Prbg.g_01752	Praj.g_01919
OG0000915	Prbg.g_01753	Praj.g_01920
OG0000916	Prbg.g_01754	Praj.g_01921
OG0000917	Prbg.g_01755	Praj.g_01922
OG0000918	Prbg.g_01756	Praj.g_01923
OG0000919	Prbg.g_01757	Praj.g_01924
OG0000920	Prbg.g_01758	Praj.g_01925
OG0000921	Prbg.g_01759	Praj.g_01926
OG0000922	Prbg.g_01760	Praj.g_01927
OG0000923	Prbg.g_01764	Praj.g_01931
OG0000924	Prbg.g_01765	Praj.g_01932
OG0000925	Prbg.g_01766	Praj.g_01933
OG0000926	Prbg.g_01767	Praj.g_01934
OG0000927	Prbg.g_01769	Praj.g_01936
OG0000928	Prbg.g_01770	Praj.g_01937
OG0000929	Prbg.g_01771	Praj.g_01938
OG0000930	Prbg.g_01772	Praj.g_01939
OG0000931	Prbg.g_01773	Praj.g_01940
OG0000932	Prbg.g_01774	Praj.g_01941
OG0000933	Prbg.g_01778	Praj.g_01945
OG0000934	Prbg.g_01780	Praj.g_01947
OG0000935	Prbg.g_01781	Praj.g_01948
OG0000936	Prbg.g_01782	Praj.g_01949
OG0000937	Prbg.g_01783	Praj.g_01950
OG0000938	Prbg.g_01786	Praj.g_01953
OG0000939	Prbg.g_01787	Praj.g_01954
OG0000940	Prbg.g_01794	Praj.g_01961
OG0000941	Prbg.g_01796	Praj.g_01963
OG0000942	Prbg.g_01798	Praj.g_01965
OG0000943	Prbg.g_01799	Praj.g_01966
OG0000944	Prbg.g_01801	Praj.g_01968
OG0000945	Prbg.g_01802	Praj.g_01969
OG0000946	Prbg.g_01807	Praj.g_01975
OG0000947	Prbg.g_01809	Praj.g_01977
OG0000948	Prbg.g_01810	Praj.g_01978
OG0000949	Prbg.g_01813	Praj.g_01981
OG0000950	Prbg.g_01820	Praj.g_01986
OG0000951	Prbg.g_01824	Praj.g_01990
OG0000952	Prbg.g_01828	Praj.g_01994
OG0000953	Prbg.g_01832	Praj.g_01998
OG0000954	Prbg.g_01836	Praj.g_02002
OG0000955	Prbg.g_01837	Praj.g_02003
OG0000956	Prbg.g_01839	Praj.g_02005
OG0000957	Prbg.g_01845	Praj.g_02010
OG0000958	Prbg.g_01846	Praj.g_02011
OG0000959	Prbg.g_01850	Praj.g_02015
OG0000960	Prbg.g_01851	Praj.g_02016
OG0000961	Prbg.g_01854	Praj.g_02019
OG0000962	Prbg.g_01856	Praj.g_02021
OG0000963	Prbg.g_01860	Praj.g_02026
OG0000964	Prbg.g_01861	Praj.g_02027
OG0000965	Prbg.g_01862	Praj.g_02028
OG0000966	Prbg.g_01868	Praj.g_02059
OG0000967	Prbg.g_01872	Praj.g_02063
OG0000968	Prbg.g_01874	Praj.g_02065
OG0000969	Prbg.g_01875	Praj.g_02066
OG0000970	Prbg.g_01876	Praj.g_02067
OG0000971	Prbg.g_01877	Praj.g_02068
OG0000972	Prbg.g_01878	Praj.g_02069
OG0000973	Prbg.g_01879	Praj.g_02070
OG0000974	Prbg.g_01880	Praj.g_02071
OG0000975	Prbg.g_01881	Praj.g_02072
OG0000976	Prbg.g_01882	Praj.g_02073
OG0000977	Prbg.g_01883	Praj.g_02074
OG0000978	Prbg.g_01884	Praj.g_02075
OG0000979	Prbg.g_01887	Praj.g_02078
OG0000980	Prbg.g_01889	Praj.g_02080
OG0000981	Prbg.g_01892	Praj.g_02083
OG0000982	Prbg.g_01894	Praj.g_02085
OG0000983	Prbg.g_01895	Praj.g_02086
OG0000984	Prbg.g_01896	Praj.g_02087
OG0000985	Prbg.g_01899	Praj.g_02090
OG0000986	Prbg.g_01901	Praj.g_02092
OG0000987	Prbg.g_01902	Praj.g_02093
OG0000988	Prbg.g_01905	Praj.g_02096
OG0000989	Prbg.g_01909	Praj.g_02100
OG0000990	Prbg.g_01913	Praj.g_02105
OG0000991	Prbg.g_01914	Praj.g_02106
OG0000992	Prbg.g_01917	Praj.g_02109
OG0000993	Prbg.g_01918	Praj.g_02110
OG0000994	Prbg.g_01919	Praj.g_02111
OG0000995	Prbg.g_01923	Praj.g_02115
OG0000996	Prbg.g_01924	Praj.g_02116
OG0000997	Prbg.g_01927	Praj.g_02124
OG0000998	Prbg.g_01929	Praj.g_02126
OG0000999	Prbg.g_01930	Praj.g_02127
OG0001000	Prbg.g_01933	Praj.g_02130, Praj.g_02131
OG0001001	Prbg.g_01936	Praj.g_02134
OG0001002	Prbg.g_00758	Praj.g_02139
OG0001003	Prbg.g_00759	Praj.g_02141
OG0001004	Prbg.g_00760	Praj.g_02142
OG0001005	Prbg.g_00761	Praj.g_02143
OG0001006	Prbg.g_00765	Praj.g_02147
OG0001007	Prbg.g_00767	Praj.g_02149
OG0001008	Prbg.g_00157	Praj.g_00431
OG0001009	Prbg.g_00847	Praj.g_00027
OG0001010	Prbg.g_00846	Praj.g_00028
OG0001011	Prbg.g_00844	Praj.g_00029
OG0001012	Prbg.g_00830	Praj.g_00047
OG0001013	Prbg.g_00823	Praj.g_00052
OG0001014	Prbg.g_00820	Praj.g_00055
OG0001015	Prbg.g_00818	Praj.g_00056
OG0001016	Prbg.g_00796	Praj.g_00111
OG0001017	Prbg.g_00792	Praj.g_00115
OG0001018	Prbg.g_00790	Praj.g_00118
OG0001019	Prbg.g_00781	Praj.g_00127
OG0001020	Prbg.g_00780	Praj.g_00128
OG0001021	Prbg.g_00861	Praj.g_00129
OG0001022	Prbg.g_00864	Praj.g_00132
OG0001023	Prbg.g_00865	Praj.g_00133
OG0001024	Prbg.g_00869	Praj.g_00136
OG0001025	Prbg.g_00876	Praj.g_00143
OG0001026	Prbg.g_00885	Praj.g_00151
OG0001027	Prbg.g_00886	Praj.g_00152
OG0001028	Prbg.g_00888	Praj.g_00154
OG0001029	Prbg.g_00889	Praj.g_00156
OG0001030	Prbg.g_00905	Praj.g_00172
OG0001031	Prbg.g_00965	Praj.g_00226
OG0001032	Prbg.g_00966	Praj.g_00227
OG0001033	Prbg.g_00987	Praj.g_00247
OG0001034	Prbg.g_01018	Praj.g_00276
OG0001035	Prbg.g_01038	Praj.g_00293
OG0001036	Prbg.g_01042	Praj.g_00297
OG0001037	Prbg.g_01043	Praj.g_00298
OG0001038	Prbg.g_00057	Praj.g_00314
OG0001039	Prbg.g_00060	Praj.g_00316
OG0001040	Prbg.g_00062	Praj.g_00319
OG0001041	Prbg.g_00067	Praj.g_00323
OG0001042	Prbg.g_00084	Praj.g_00339
OG0001043	Prbg.g_00085	Praj.g_00340
OG0001044	Prbg.g_00116	Praj.g_00379
OG0001045	Prbg.g_00125	Praj.g_00388
OG0001046	Prbg.g_01602	Praj.g_01081
OG0001047	Prbg.g_00159	Praj.g_00433
OG0001048	Prbg.g_00160	Praj.g_00434
OG0001049	Prbg.g_00162	Praj.g_00436
OG0001050	Prbg.g_00163	Praj.g_00437
OG0001051	Prbg.g_00164	Praj.g_00438
OG0001052	Prbg.g_00190	Praj.g_00464
OG0001053	Prbg.g_00202	Praj.g_00476
OG0001054	Prbg.g_00217	Praj.g_00490
OG0001055	Prbg.g_00236	Praj.g_00509
OG0001056	Prbg.g_00253	Praj.g_00527
OG0001057	Prbg.g_00258	Praj.g_00532
OG0001058	Prbg.g_00267	Praj.g_00540
OG0001059	Prbg.g_00271	Praj.g_00544
OG0001060	Prbg.g_00277	Praj.g_00551
OG0001061	Prbg.g_00292	Praj.g_00564
OG0001062	Prbg.g_00294	Praj.g_00566
OG0001063	Prbg.g_00296	Praj.g_00567
OG0001064	Prbg.g_00297	Praj.g_00568
OG0001065	Prbg.g_00298	Praj.g_00569
OG0001066	Prbg.g_00299	Praj.g_00570
OG0001067	Prbg.g_00300	Praj.g_00571
OG0001068	Prbg.g_00301	Praj.g_00572
OG0001069	Prbg.g_00302	Praj.g_00573
OG0001070	Prbg.g_00306	Praj.g_00575
OG0001071	Prbg.g_00307	Praj.g_00576
OG0001072	Prbg.g_00309	Praj.g_00577
OG0001073	Prbg.g_00323	Praj.g_00591
OG0001074	Prbg.g_00335	Praj.g_00603
OG0001075	Prbg.g_00336	Praj.g_00604
OG0001076	Prbg.g_00343	Praj.g_00611
OG0001077	Prbg.g_00349	Praj.g_00616
OG0001078	Prbg.g_01421	Praj.g_00624
OG0001079	Prbg.g_01409	Praj.g_00635
OG0001080	Prbg.g_01403	Praj.g_00641
OG0001081	Prbg.g_01401	Praj.g_00643
OG0001082	Prbg.g_01400	Praj.g_00644
OG0001083	Prbg.g_01395	Praj.g_00649
OG0001084	Prbg.g_01394	Praj.g_00650
OG0001085	Prbg.g_01111	Praj.g_00660
OG0001086	Prbg.g_01112	Praj.g_00661
OG0001087	Prbg.g_01130	Praj.g_00681
OG0001088	Prbg.g_01131	Praj.g_00682
OG0001089	Prbg.g_01142	Praj.g_00690
OG0001090	Prbg.g_01152	Praj.g_00699
OG0001091	Prbg.g_01374	Praj.g_00701
OG0001092	Prbg.g_01373	Praj.g_00702
OG0001093	Prbg.g_01368	Praj.g_00707
OG0001094	Prbg.g_01375	Praj.g_00763
OG0001095	Prbg.g_01172	Praj.g_00782
OG0001096	Prbg.g_01186	Praj.g_00797
OG0001097	Prbg.g_01206	Praj.g_00817
