Orthogroup	Syas	Syat
OG0000577	Syas.g_00851	Syat.g_00013
OG0000578	Syas.g_00852	Syat.g_00012
OG0000579	Syas.g_00853	Syat.g_00011
OG0000580	Syas.g_00854	Syat.g_00010
OG0000581	Syas.g_00861	Syat.g_00003
OG0000582	Syas.g_00873	Syat.g_03403
OG0000583	Syas.g_00872	Syat.g_03404
OG0000584	Syas.g_00871	Syat.g_03405
OG0000585	Syas.g_00868	Syat.g_03408
OG0000586	Syas.g_00867	Syat.g_03409
OG0000587	Syas.g_00865	Syat.g_00001
OG0000588	Syas.g_00960	Syat.g_00338
OG0000589	Syas.g_00121	Syat.g_03318
OG0000590	Syas.g_00120	Syat.g_03317
OG0000591	Syas.g_00106	Syat.g_03308
OG0000592	Syas.g_00105	Syat.g_03307
OG0000593	Syas.g_00750	Syat.g_00113
OG0000594	Syas.g_00749	Syat.g_00114
OG0000595	Syas.g_00748	Syat.g_00115
OG0000596	Syas.g_00743	Syat.g_00129
OG0000597	Syas.g_00740	Syat.g_00132
OG0000598	Syas.g_00739	Syat.g_00133
OG0000599	Syas.g_00732	Syat.g_00381
OG0000600	Syas.g_00731	Syat.g_00380
OG0000601	Syas.g_00730	Syat.g_00379
OG0000602	Syas.g_00725	Syat.g_00375
OG0000603	Syas.g_00724	Syat.g_00374
OG0000604	Syas.g_00721	Syat.g_00372
OG0000605	Syas.g_00719	Syat.g_00370
OG0000606	Syas.g_00716	Syat.g_00367
OG0000607	Syas.g_00713	Syat.g_00364
OG0000608	Syas.g_00712	Syat.g_00363
OG0000609	Syas.g_00710	Syat.g_00344
OG0000610	Syas.g_00702	Syat.g_00399
OG0000611	Syas.g_00699	Syat.g_00402
OG0000612	Syas.g_00698	Syat.g_00403
OG0000613	Syas.g_01825	Syat.g_02129
OG0000614	Syas.g_01044	Syat.g_01084
OG0000615	Syas.g_00650	Syat.g_00442
OG0000616	Syas.g_02011	Syat.g_02397
OG0000617	Syas.g_00180	Syat.g_00665
OG0000618	Syas.g_00181	Syat.g_00666
OG0000619	Syas.g_00182	Syat.g_00667
OG0000620	Syas.g_00188	Syat.g_02591
OG0000621	Syas.g_00189	Syat.g_02590
OG0000622	Syas.g_00190	Syat.g_02572
OG0000623	Syas.g_00191	Syat.g_00672
OG0000624	Syas.g_00192	Syat.g_00673
OG0000625	Syas.g_00193	Syat.g_00674
OG0000626	Syas.g_00194	Syat.g_00675
OG0000627	Syas.g_00372	Syat.g_00641
OG0000628	Syas.g_00373	Syat.g_00640
OG0000629	Syas.g_00376	Syat.g_00637
OG0000630	Syas.g_00397	Syat.g_00631
OG0000631	Syas.g_00405	Syat.g_00624
OG0000632	Syas.g_00406	Syat.g_00623
OG0000633	Syas.g_00407	Syat.g_00622
OG0000634	Syas.g_00600	Syat.g_00475
OG0000635	Syas.g_00599	Syat.g_00476
OG0000636	Syas.g_00597	Syat.g_00478
OG0000637	Syas.g_00595	Syat.g_00480
OG0000638	Syas.g_00594	Syat.g_00481
OG0000639	Syas.g_00593	Syat.g_00482
OG0000640	Syas.g_00592	Syat.g_00483
OG0000641	Syas.g_00587	Syat.g_00488
OG0000642	Syas.g_00586	Syat.g_00489
OG0000643	Syas.g_00585	Syat.g_00494
OG0000644	Syas.g_00584	Syat.g_00495
OG0000645	Syas.g_00583	Syat.g_00496
OG0000646	Syas.g_00580	Syat.g_00499
OG0000647	Syas.g_00578	Syat.g_00501
OG0000648	Syas.g_00576	Syat.g_00504
OG0000649	Syas.g_00575	Syat.g_00505
OG0000650	Syas.g_00574	Syat.g_00506
OG0000651	Syas.g_00573	Syat.g_00507
OG0000652	Syas.g_00572	Syat.g_00508
OG0000653	Syas.g_00570	Syat.g_00510
OG0000654	Syas.g_00569	Syat.g_00514
OG0000655	Syas.g_00568	Syat.g_00515
OG0000656	Syas.g_00565	Syat.g_00518
OG0000657	Syas.g_00232	Syat.g_00720
OG0000658	Syas.g_00235	Syat.g_00723
OG0000659	Syas.g_00236	Syat.g_00724
OG0000660	Syas.g_00240	Syat.g_00740
OG0000661	Syas.g_00242	Syat.g_00742
OG0000662	Syas.g_00281	Syat.g_00746
OG0000663	Syas.g_00284	Syat.g_00749
OG0000664	Syas.g_00287	Syat.g_00752
OG0000665	Syas.g_00385	Syat.g_03302
OG0000666	Syas.g_01362	Syat.g_01415
OG0000667	Syas.g_00088	Syat.g_00958, Syat.g_03278
OG0000668	Syas.g_00221	Syat.g_00710
OG0000669	Syas.g_00684	Syat.g_00416
OG0000670	Syas.g_00681	Syat.g_00419
OG0000671	Syas.g_00679	Syat.g_00421
OG0000672	Syas.g_00676	Syat.g_00424
OG0000673	Syas.g_00673	Syat.g_00430
OG0000674	Syas.g_00671	Syat.g_00432
OG0000675	Syas.g_00670	Syat.g_00433
OG0000676	Syas.g_00668	Syat.g_00436
OG0000677	Syas.g_00667	Syat.g_00437
OG0000678	Syas.g_00660	Syat.g_00439
OG0000679	Syas.g_00629	Syat.g_00448
OG0000680	Syas.g_00628	Syat.g_00449
OG0000681	Syas.g_00625	Syat.g_00452
OG0000682	Syas.g_00624	Syat.g_00453
OG0000683	Syas.g_00623	Syat.g_00454
OG0000684	Syas.g_00621	Syat.g_00457
OG0000685	Syas.g_00187	Syat.g_02571
OG0000686	Syas.g_00619	Syat.g_00459
OG0000687	Syas.g_00618	Syat.g_00460
OG0000688	Syas.g_00612	Syat.g_00463
OG0000689	Syas.g_00610	Syat.g_00465
OG0000690	Syas.g_00609	Syat.g_00466
OG0000691	Syas.g_00608	Syat.g_00467
OG0000692	Syas.g_00606	Syat.g_00469
OG0000693	Syas.g_00604	Syat.g_00471
OG0000694	Syas.g_00603	Syat.g_00472
OG0000695	Syas.g_00410	Syat.g_00619
OG0000696	Syas.g_00411	Syat.g_00618
OG0000697	Syas.g_00413	Syat.g_00616
OG0000698	Syas.g_00417	Syat.g_00613
OG0000699	Syas.g_00419	Syat.g_00611
OG0000700	Syas.g_00420	Syat.g_00610
OG0000701	Syas.g_00421	Syat.g_00609
OG0000702	Syas.g_00437	Syat.g_00606
OG0000703	Syas.g_00438	Syat.g_00601
OG0000704	Syas.g_00446	Syat.g_00599
OG0000705	Syas.g_00453	Syat.g_00592
OG0000706	Syas.g_00454	Syat.g_00591
OG0000707	Syas.g_00455	Syat.g_00590
OG0000708	Syas.g_00458	Syat.g_00587
OG0000709	Syas.g_00466	Syat.g_00573
OG0000710	Syas.g_00497	Syat.g_00567
OG0000711	Syas.g_00546	Syat.g_00539
OG0000712	Syas.g_00548	Syat.g_00537
OG0000713	Syas.g_00549	Syat.g_00536
OG0000714	Syas.g_00551	Syat.g_00532
OG0000715	Syas.g_00553	Syat.g_00530
OG0000716	Syas.g_00556	Syat.g_00527
OG0000717	Syas.g_00557	Syat.g_00526
OG0000718	Syas.g_00561	Syat.g_00522
OG0000719	Syas.g_00223	Syat.g_00712
OG0000720	Syas.g_00209	Syat.g_00699
OG0000721	Syas.g_00207	Syat.g_00697
OG0000722	Syas.g_00206	Syat.g_00696
OG0000723	Syas.g_00196	Syat.g_00686
OG0000724	Syas.g_00999	Syat.g_00782
OG0000725	Syas.g_01024	Syat.g_00810
OG0000726	Syas.g_01025	Syat.g_00811
OG0000727	Syas.g_01026	Syat.g_00812
OG0000728	Syas.g_01028	Syat.g_00814
OG0000729	Syas.g_02145	Syat.g_02224
OG0000730	Syas.g_01544	Syat.g_01617
OG0000731	Syas.g_01532	Syat.g_01605
OG0000732	Syas.g_02086	Syat.g_02290
OG0000733	Syas.g_00096	Syat.g_03285
OG0000734	Syas.g_02414	Syat.g_01579
OG0000735	Syas.g_01201	Syat.g_03235
OG0000736	Syas.g_01200	Syat.g_03236
OG0000737	Syas.g_01199	Syat.g_03237
OG0000738	Syas.g_01193	Syat.g_03251
OG0000739	Syas.g_01192	Syat.g_03252
OG0000740	Syas.g_01191	Syat.g_03253
OG0000741	Syas.g_01188	Syat.g_03256
OG0000742	Syas.g_01185	Syat.g_03259
OG0000743	Syas.g_01182	Syat.g_03262
OG0000744	Syas.g_01181	Syat.g_03263
OG0000745	Syas.g_01178	Syat.g_03266
OG0000746	Syas.g_01176	Syat.g_00314
OG0000747	Syas.g_01174	Syat.g_00313
OG0000748	Syas.g_01146	Syat.g_00305
OG0000749	Syas.g_01144	Syat.g_00303
OG0000750	Syas.g_01143	Syat.g_00302
OG0000751	Syas.g_01138	Syat.g_00296
OG0000752	Syas.g_01136	Syat.g_00294
OG0000753	Syas.g_01133	Syat.g_00291
OG0000754	Syas.g_01128	Syat.g_00250
OG0000755	Syas.g_01117	Syat.g_00217
OG0000756	Syas.g_01116	Syat.g_00216
OG0000757	Syas.g_01108	Syat.g_00205
OG0000758	Syas.g_01107	Syat.g_00204
OG0000759	Syas.g_01106	Syat.g_00203
OG0000760	Syas.g_01105	Syat.g_00202
OG0000761	Syas.g_01104	Syat.g_00201
OG0000762	Syas.g_01102	Syat.g_00199
OG0000763	Syas.g_01091	Syat.g_00924
OG0000764	Syas.g_01090	Syat.g_00923
OG0000765	Syas.g_01076	Syat.g_00897
OG0000766	Syas.g_01075	Syat.g_00896
OG0000767	Syas.g_01073	Syat.g_00894
OG0000768	Syas.g_01072	Syat.g_00893
OG0000769	Syas.g_01070	Syat.g_00891
OG0000770	Syas.g_01067	Syat.g_00886
OG0000771	Syas.g_00993	Syat.g_00788
OG0000772	Syas.g_01461	Syat.g_01768
OG0000773	Syas.g_00002	Syat.g_01114
OG0000774	Syas.g_02862	Syat.g_01146
OG0000775	Syas.g_02860	Syat.g_01148
OG0000776	Syas.g_02859	Syat.g_01149
OG0000777	Syas.g_02858	Syat.g_01150
OG0000778	Syas.g_02857	Syat.g_01151
OG0000779	Syas.g_02852	Syat.g_01154
OG0000780	Syas.g_02847	Syat.g_01157
OG0000781	Syas.g_02842	Syat.g_01161
OG0000782	Syas.g_02841	Syat.g_01162
OG0000783	Syas.g_02840	Syat.g_01163
OG0000784	Syas.g_02839	Syat.g_01164
OG0000785	Syas.g_02837	Syat.g_01166
OG0000786	Syas.g_02833	Syat.g_01170
OG0000787	Syas.g_02832	Syat.g_01171
OG0000788	Syas.g_00782	Syat.g_00087
OG0000789	Syas.g_01507	Syat.g_00845
OG0000790	Syas.g_01266	Syat.g_01300
OG0000791	Syas.g_01268	Syat.g_01302
OG0000792	Syas.g_01269	Syat.g_01303
OG0000793	Syas.g_01359	Syat.g_01412
OG0000794	Syas.g_01361	Syat.g_01414
OG0000795	Syas.g_01363	Syat.g_01416
OG0000796	Syas.g_01368	Syat.g_01422
OG0000797	Syas.g_01369	Syat.g_01423
OG0000798	Syas.g_01750	Syat.g_02057
OG0000798	Syas.g_02134	Syat.g_01214
OG0000799	Syas.g_02789	Syat.g_01256
OG0000800	Syas.g_02790	Syat.g_01255
OG0000801	Syas.g_02791	Syat.g_01253
OG0000802	Syas.g_02797	Syat.g_01245
OG0000803	Syas.g_02800	Syat.g_01241
OG0000804	Syas.g_02803	Syat.g_01238
OG0000805	Syas.g_02805	Syat.g_01236
OG0000806	Syas.g_02807	Syat.g_01234
OG0000807	Syas.g_02808	Syat.g_01233
OG0000808	Syas.g_02809	Syat.g_01232
OG0000809	Syas.g_02811	Syat.g_01229
OG0000810	Syas.g_02813	Syat.g_01228
OG0000811	Syas.g_02822	Syat.g_01186
OG0000812	Syas.g_02824	Syat.g_01182
OG0000813	Syas.g_02825	Syat.g_01181
OG0000814	Syas.g_02827	Syat.g_01179
OG0000815	Syas.g_02829	Syat.g_01177
OG0000816	Syas.g_02831	Syat.g_01175
OG0000817	Syas.g_02753	Syat.g_01279
OG0000818	Syas.g_01282	Syat.g_01325
OG0000819	Syas.g_01283	Syat.g_01326
OG0000820	Syas.g_01284	Syat.g_01327
OG0000821	Syas.g_01289	Syat.g_01333
OG0000822	Syas.g_01291	Syat.g_01335
OG0000823	Syas.g_01292	Syat.g_01336
OG0000824	Syas.g_01297	Syat.g_01342
OG0000825	Syas.g_01298	Syat.g_01343
OG0000826	Syas.g_01299	Syat.g_01344
OG0000827	Syas.g_01300	Syat.g_01345
OG0000828	Syas.g_01303	Syat.g_01348
OG0000829	Syas.g_01304	Syat.g_01349
OG0000830	Syas.g_01305	Syat.g_01350
OG0000831	Syas.g_01308	Syat.g_01353
OG0000832	Syas.g_01476	Syat.g_02982
OG0000833	Syas.g_02738	Syat.g_03072
OG0000834	Syas.g_02737	Syat.g_03073
OG0000835	Syas.g_02736	Syat.g_03075
OG0000836	Syas.g_02732	Syat.g_03078
OG0000837	Syas.g_02731	Syat.g_03079
OG0000838	Syas.g_02727	Syat.g_03083
OG0000839	Syas.g_02726	Syat.g_03084
OG0000840	Syas.g_02725	Syat.g_03085
OG0000841	Syas.g_02724	Syat.g_03086
OG0000842	Syas.g_02723	Syat.g_03087
OG0000843	Syas.g_02722	Syat.g_03088
OG0000844	Syas.g_02720	Syat.g_03090
OG0000845	Syas.g_02719	Syat.g_03091
OG0000846	Syas.g_02718	Syat.g_03092
OG0000847	Syas.g_02717	Syat.g_03093
OG0000848	Syas.g_02715	Syat.g_03095
OG0000849	Syas.g_02714	Syat.g_03096
OG0000850	Syas.g_02711	Syat.g_03098
OG0000851	Syas.g_02708	Syat.g_03101
OG0000852	Syas.g_02707	Syat.g_03102
OG0000853	Syas.g_02703	Syat.g_03106
OG0000854	Syas.g_02701	Syat.g_03108
OG0000855	Syas.g_02700	Syat.g_03109
OG0000856	Syas.g_00103	Syat.g_03305
OG0000857	Syas.g_00579	Syat.g_00500
OG0000858	Syas.g_02693	Syat.g_03114
OG0000859	Syas.g_02692	Syat.g_03115
OG0000860	Syas.g_02679	Syat.g_03126
OG0000861	Syas.g_02678	Syat.g_03127
OG0000862	Syas.g_02677	Syat.g_03136
OG0000863	Syas.g_02675	Syat.g_03138
OG0000864	Syas.g_02674	Syat.g_03139
OG0000865	Syas.g_02673	Syat.g_03140
OG0000866	Syas.g_02672	Syat.g_03141
OG0000867	Syas.g_02671	Syat.g_03142
OG0000868	Syas.g_02667	Syat.g_03067
OG0000869	Syas.g_02662	Syat.g_03054
OG0000870	Syas.g_02657	Syat.g_03049
OG0000871	Syas.g_02656	Syat.g_03048
OG0000872	Syas.g_02650	Syat.g_03042
OG0000873	Syas.g_02647	Syat.g_03039
OG0000874	Syas.g_02645	Syat.g_03037
OG0000875	Syas.g_02644	Syat.g_03035
OG0000876	Syas.g_00280	Syat.g_00745
OG0000877	Syas.g_02603	Syat.g_03024
OG0000878	Syas.g_02602	Syat.g_03023
OG0000879	Syas.g_02601	Syat.g_03022
OG0000880	Syas.g_02600	Syat.g_03021
OG0000881	Syas.g_02596	Syat.g_03016
OG0000882	Syas.g_02591	Syat.g_03011
OG0000883	Syas.g_02586	Syat.g_03007
OG0000884	Syas.g_02584	Syat.g_03005
OG0000885	Syas.g_02583	Syat.g_03004
OG0000886	Syas.g_02582	Syat.g_03003
OG0000887	Syas.g_02581	Syat.g_03002
OG0000888	Syas.g_02579	Syat.g_03000
OG0000889	Syas.g_02577	Syat.g_02997
OG0000890	Syas.g_02574	Syat.g_02994
OG0000891	Syas.g_02573	Syat.g_02993
OG0000892	Syas.g_02571	Syat.g_02992
OG0000893	Syas.g_01677	Syat.g_01864
OG0000894	Syas.g_01667	Syat.g_01860
OG0000895	Syas.g_01663	Syat.g_01856
OG0000896	Syas.g_01662	Syat.g_01855
OG0000897	Syas.g_01660	Syat.g_01853
OG0000898	Syas.g_01659	Syat.g_01852
OG0000899	Syas.g_01658	Syat.g_01851
OG0000900	Syas.g_01657	Syat.g_01850
OG0000901	Syas.g_01652	Syat.g_01845
OG0000902	Syas.g_01651	Syat.g_01843
OG0000903	Syas.g_01637	Syat.g_01830
OG0000904	Syas.g_01642	Syat.g_01834
OG0000905	Syas.g_01647	Syat.g_01839
OG0000906	Syas.g_01649	Syat.g_01841
OG0000907	Syas.g_01635	Syat.g_01828
OG0000908	Syas.g_01632	Syat.g_01825
OG0000909	Syas.g_01631	Syat.g_01824
OG0000910	Syas.g_01630	Syat.g_01823
OG0000911	Syas.g_01628	Syat.g_01821
OG0000912	Syas.g_01627	Syat.g_01820
OG0000913	Syas.g_01626	Syat.g_01819
OG0000914	Syas.g_01625	Syat.g_01818
OG0000915	Syas.g_01623	Syat.g_01816
OG0000916	Syas.g_01622	Syat.g_01815
OG0000917	Syas.g_01621	Syat.g_01814
OG0000918	Syas.g_01620	Syat.g_01813
OG0000919	Syas.g_01619	Syat.g_01812
OG0000920	Syas.g_01618	Syat.g_01811
OG0000921	Syas.g_01617	Syat.g_01810
OG0000922	Syas.g_01616	Syat.g_01809
OG0000923	Syas.g_01612	Syat.g_01805
OG0000924	Syas.g_01611	Syat.g_01804
OG0000925	Syas.g_01610	Syat.g_01803
OG0000926	Syas.g_01609	Syat.g_01802
OG0000927	Syas.g_01607	Syat.g_01800
OG0000928	Syas.g_01606	Syat.g_01799
OG0000929	Syas.g_01605	Syat.g_01798
OG0000930	Syas.g_01604	Syat.g_01797
OG0000931	Syas.g_01603	Syat.g_01796
OG0000932	Syas.g_01602	Syat.g_01794
OG0000933	Syas.g_01596	Syat.g_01788
OG0000934	Syas.g_01594	Syat.g_01786
OG0000935	Syas.g_01593	Syat.g_01665
OG0000936	Syas.g_01592	Syat.g_01664
OG0000937	Syas.g_01591	Syat.g_01663
OG0000938	Syas.g_01588	Syat.g_01659
OG0000939	Syas.g_01587	Syat.g_01658
OG0000940	Syas.g_01580	Syat.g_01651
OG0000941	Syas.g_01578	Syat.g_01649
OG0000942	Syas.g_01576	Syat.g_01647
OG0000943	Syas.g_01575	Syat.g_01646
OG0000944	Syas.g_01573	Syat.g_01644
OG0000945	Syas.g_01572	Syat.g_01643
OG0000946	Syas.g_01565	Syat.g_01633
OG0000947	Syas.g_01562	Syat.g_01630
OG0000948	Syas.g_01561	Syat.g_01629
OG0000949	Syas.g_02213	Syat.g_02142
OG0000950	Syas.g_02197	Syat.g_02152
OG0000951	Syas.g_02190	Syat.g_02157
OG0000952	Syas.g_02186	Syat.g_02162
OG0000953	Syas.g_02182	Syat.g_02166
OG0000954	Syas.g_02174	Syat.g_02187
OG0000955	Syas.g_02173	Syat.g_02188
OG0000956	Syas.g_02171	Syat.g_02191
OG0000957	Syas.g_02158	Syat.g_02204
OG0000958	Syas.g_02157	Syat.g_02205
OG0000959	Syas.g_02154	Syat.g_02212
OG0000960	Syas.g_02153	Syat.g_02213
OG0000961	Syas.g_02345	Syat.g_02873
OG0000962	Syas.g_02146	Syat.g_02223
OG0000963	Syas.g_02143	Syat.g_02226
OG0000964	Syas.g_02142	Syat.g_02227
OG0000965	Syas.g_02141	Syat.g_02228
OG0000966	Syas.g_02112	Syat.g_02259
OG0000967	Syas.g_02108	Syat.g_02263
OG0000968	Syas.g_02106	Syat.g_02269
OG0000969	Syas.g_02104	Syat.g_02271
OG0000970	Syas.g_02103	Syat.g_02272
OG0000971	Syas.g_02101	Syat.g_02274
OG0000972	Syas.g_02100	Syat.g_02275
OG0000973	Syas.g_02099	Syat.g_02276
OG0000974	Syas.g_02098	Syat.g_02277
OG0000975	Syas.g_02097	Syat.g_02278
OG0000976	Syas.g_02096	Syat.g_02279
OG0000977	Syas.g_02094	Syat.g_02281
OG0000978	Syas.g_02093	Syat.g_02283
OG0000979	Syas.g_02090	Syat.g_02286
OG0000980	Syas.g_02087	Syat.g_02289
OG0000981	Syas.g_02084	Syat.g_02292
OG0000982	Syas.g_01882	Syat.g_02691
OG0000983	Syas.g_01883	Syat.g_02690
OG0000984	Syas.g_01884	Syat.g_02689
OG0000985	Syas.g_01888	Syat.g_02685
OG0000986	Syas.g_01891	Syat.g_02680
OG0000987	Syas.g_01897	Syat.g_02678
OG0000988	Syas.g_01902	Syat.g_02672
OG0000989	Syas.g_01908	Syat.g_02657
OG0000990	Syas.g_01937	Syat.g_02500
OG0000991	Syas.g_01939	Syat.g_02503
OG0000992	Syas.g_01943	Syat.g_02507
OG0000993	Syas.g_01945	Syat.g_02508
OG0000994	Syas.g_01948	Syat.g_02512
OG0000995	Syas.g_01955	Syat.g_02517
OG0000996	Syas.g_01977	Syat.g_02446
OG0000997	Syas.g_01993	Syat.g_02417
OG0000998	Syas.g_01995	Syat.g_02415
OG0000999	Syas.g_01996	Syat.g_02414
OG0001001	Syas.g_02006	Syat.g_02400
OG0001002	Syas.g_02014	Syat.g_02394
OG0001003	Syas.g_02016	Syat.g_02392
OG0001004	Syas.g_02017	Syat.g_02391
OG0001005	Syas.g_02018	Syat.g_02390
OG0001006	Syas.g_02032	Syat.g_02378
OG0001007	Syas.g_02034	Syat.g_02376
OG0001008	Syas.g_01496	Syat.g_02971
OG0001009	Syas.g_02065	Syat.g_02311
OG0001010	Syas.g_02066	Syat.g_02310
OG0001011	Syas.g_02068	Syat.g_02308
OG0001012	Syas.g_00152	Syat.g_01004
OG0001013	Syas.g_01866	Syat.g_02716
OG0001014	Syas.g_01857	Syat.g_02721
OG0001015	Syas.g_01856	Syat.g_02722
OG0001016	Syas.g_02517	Syat.g_01474
OG0001017	Syas.g_02511	Syat.g_01480
OG0001018	Syas.g_02509	Syat.g_01482
OG0001019	Syas.g_02469	Syat.g_01532
OG0001020	Syas.g_02443	Syat.g_01539
OG0001021	Syas.g_02437	Syat.g_01552
OG0001022	Syas.g_02434	Syat.g_01555
OG0001023	Syas.g_02433	Syat.g_01556
OG0001024	Syas.g_00135	Syat.g_01560
OG0001025	Syas.g_02424	Syat.g_01566
OG0001026	Syas.g_02412	Syat.g_01582
OG0001027	Syas.g_02408	Syat.g_02947
OG0001028	Syas.g_02405	Syat.g_02944
OG0001029	Syas.g_02403	Syat.g_02942
OG0001030	Syas.g_02384	Syat.g_02922
OG0001031	Syas.g_02293	Syat.g_02836
OG0001032	Syas.g_02290	Syat.g_02834
OG0001033	Syas.g_02239	Syat.g_02784
OG0001034	Syas.g_02556	Syat.g_01448
OG0001035	Syas.g_01704	Syat.g_01885
OG0001036	Syas.g_01709	Syat.g_01939
OG0001037	Syas.g_01711	Syat.g_01941
OG0001038	Syas.g_01751	Syat.g_02058
OG0001039	Syas.g_01754	Syat.g_02061
OG0001041	Syas.g_01761	Syat.g_02070
OG0001042	Syas.g_01821	Syat.g_02100
OG0001043	Syas.g_01817	Syat.g_02103
OG0001044	Syas.g_01542	Syat.g_01615
OG0001045	Syas.g_01529	Syat.g_01602
OG0001046	Syas.g_00532	Syat.g_00552
OG0001047	Syas.g_01494	Syat.g_02973
OG0001048	Syas.g_01493	Syat.g_02974
OG0001049	Syas.g_02742	Syat.g_01290
OG0001050	Syas.g_02743	Syat.g_01289
OG0001051	Syas.g_02744	Syat.g_01288
OG0001052	Syas.g_01337	Syat.g_01375
OG0001053	Syas.g_01250	Syat.g_03173
OG0001054	Syas.g_01231	Syat.g_03192
OG0001055	Syas.g_01210	Syat.g_03224
OG0001056	Syas.g_00068	Syat.g_03275
OG0001057	Syas.g_00763	Syat.g_00102
OG0001058	Syas.g_00787	Syat.g_00079
OG0001059	Syas.g_00791	Syat.g_00075
OG0001061	Syas.g_00816	Syat.g_00051
OG0001062	Syas.g_00819	Syat.g_00048
OG0001063	Syas.g_00830	Syat.g_00042
OG0001064	Syas.g_00831	Syat.g_00041
OG0001065	Syas.g_00832	Syat.g_00040
OG0001066	Syas.g_00833	Syat.g_00039
OG0001067	Syas.g_00834	Syat.g_00038
OG0001068	Syas.g_00835	Syat.g_00037
OG0001069	Syas.g_00836	Syat.g_00036
OG0001070	Syas.g_00840	Syat.g_00032
OG0001071	Syas.g_00841	Syat.g_00031
OG0001072	Syas.g_00844	Syat.g_00028
OG0001073	Syas.g_00855	Syat.g_00009
OG0001074	Syas.g_00157	Syat.g_01015
OG0001075	Syas.g_00163	Syat.g_01037
OG0001076	Syas.g_00113	Syat.g_03315
OG0001077	Syas.g_00101	Syat.g_03290
OG0001078	Syas.g_00745	Syat.g_00118
OG0001079	Syas.g_00729	Syat.g_00378
OG0001080	Syas.g_00717	Syat.g_00368
OG0001081	Syas.g_00715	Syat.g_00366
OG0001082	Syas.g_00714	Syat.g_00365
OG0001083	Syas.g_00707	Syat.g_00390
OG0001084	Syas.g_00706	Syat.g_00391
OG0001085	Syas.g_00693	Syat.g_00408
OG0001086	Syas.g_00691	Syat.g_00410
OG0001087	Syas.g_00071	Syat.g_03277
OG0001088	Syas.g_01060	Syat.g_02496
OG0001089	Syas.g_01039	Syat.g_00818
OG0001090	Syas.g_00980	Syat.g_00659
OG0001091	Syas.g_00979	Syat.g_00661
OG0001092	Syas.g_00178	Syat.g_00663
OG0001093	Syas.g_00184	Syat.g_00669
OG0001095	Syas.g_00582	Syat.g_00497
OG0001097	Syas.g_00243	Syat.g_00743
OG0001098	Syas.g_00880	Syat.g_01672
OG0001099	Syas.g_02404	Syat.g_02943
OG0001100	Syas.g_00682	Syat.g_00418
OG0001101	Syas.g_00680	Syat.g_00420
OG0001102	Syas.g_00677	Syat.g_00423
OG0001103	Syas.g_00675	Syat.g_00425
OG0001104	Syas.g_00620	Syat.g_00458
OG0001105	Syas.g_00617	Syat.g_00461
OG0001106	Syas.g_00447	Syat.g_00598
OG0001107	Syas.g_00459	Syat.g_00580
OG0001108	Syas.g_00494	Syat.g_00570
OG0001109	Syas.g_00496	Syat.g_00568
OG0001110	Syas.g_00498	Syat.g_00566
OG0001111	Syas.g_00500	Syat.g_00564
OG0001112	Syas.g_00503	Syat.g_00562
OG0001113	Syas.g_00504	Syat.g_00561
OG0001114	Syas.g_00505	Syat.g_00560
OG0001115	Syas.g_00527	Syat.g_00557
OG0001116	Syas.g_00529	Syat.g_00555
OG0001117	Syas.g_00530	Syat.g_00554
OG0001118	Syas.g_00531	Syat.g_00553
OG0001119	Syas.g_00533	Syat.g_00551
OG0001120	Syas.g_00539	Syat.g_00546
OG0001122	Syas.g_00222	Syat.g_00711
OG0001123	Syas.g_00214	Syat.g_00704
OG0001124	Syas.g_00212	Syat.g_00702
OG0001125	Syas.g_00210	Syat.g_00700
OG0001126	Syas.g_00991	Syat.g_00790
OG0001127	Syas.g_00992	Syat.g_00789
OG0001128	Syas.g_00995	Syat.g_00786
OG0001129	Syas.g_00997	Syat.g_00784
OG0001130	Syas.g_00998	Syat.g_00783
OG0001131	Syas.g_01401	Syat.g_01674
OG0001132	Syas.g_00525	Syat.g_00965
OG0001133	Syas.g_00109	Syat.g_03311
OG0001136	Syas.g_01187	Syat.g_03257
OG0001138	Syas.g_01114	Syat.g_00214
OG0001139	Syas.g_01112	Syat.g_00209
OG0001140	Syas.g_01111	Syat.g_00208
OG0001141	Syas.g_01110	Syat.g_00207
OG0001142	Syas.g_01109	Syat.g_00206
OG0001143	Syas.g_01092	Syat.g_00925
OG0001144	Syas.g_01084	Syat.g_00906
OG0001145	Syas.g_02867	Syat.g_01117
OG0001146	Syas.g_02846	Syat.g_01158
OG0001147	Syas.g_01329	Syat.g_01368
OG0001148	Syas.g_01263	Syat.g_01297
OG0001149	Syas.g_01264	Syat.g_01298
OG0001150	Syas.g_01265	Syat.g_01299
OG0001151	Syas.g_01366	Syat.g_01420
OG0001152	Syas.g_01367	Syat.g_01421
OG0001153	Syas.g_01301	Syat.g_01346
OG0001154	Syas.g_01302	Syat.g_01347
OG0001155	Syas.g_01478	Syat.g_02774
OG0001156	Syas.g_01489	Syat.g_02978
OG0001157	Syas.g_01490	Syat.g_02977
OG0001158	Syas.g_01491	Syat.g_02976
OG0001159	Syas.g_01492	Syat.g_02975
OG0001160	Syas.g_02705	Syat.g_03104
OG0001161	Syas.g_02030	Syat.g_02384
OG0001162	Syas.g_02473	Syat.g_01528
OG0001163	Syas.g_02697	Syat.g_03112
OG0001164	Syas.g_02691	Syat.g_03116
OG0001165	Syas.g_02686	Syat.g_03121
OG0001166	Syas.g_02658	Syat.g_03050
