Orthogroup	Syas	Syap
OG0000583	Syas.g_00872	Syap.g_01532
OG0000584	Syas.g_00871	Syap.g_01530
OG0000585	Syas.g_00868	Syap.g_01526
OG0000586	Syas.g_00867	Syap.g_01525
OG0000587	Syas.g_00865	Syap.g_01523
OG0000588	Syas.g_00960	Syap.g_00776
OG0000589	Syas.g_00121	Syap.g_00941
OG0000590	Syas.g_00120	Syap.g_00940
OG0000591	Syas.g_00106	Syap.g_01289
OG0000592	Syas.g_00105	Syap.g_01288
OG0000593	Syas.g_00750	Syap.g_00890
OG0000594	Syas.g_00749	Syap.g_00891
OG0000595	Syas.g_00748	Syap.g_00892
OG0000596	Syas.g_00743	Syap.g_00898
OG0000597	Syas.g_00740	Syap.g_00903
OG0000598	Syas.g_00739	Syap.g_00904
OG0000599	Syas.g_00732	Syap.g_00908
OG0000600	Syas.g_00731	Syap.g_00909
OG0000601	Syas.g_00730	Syap.g_00910
OG0000602	Syas.g_00725	Syap.g_00640
OG0000603	Syas.g_00724	Syap.g_00641
OG0000604	Syas.g_00721	Syap.g_02769
OG0000605	Syas.g_00719	Syap.g_02501, Syap.g_02771
OG0000606	Syas.g_00716	Syap.g_02506
OG0000607	Syas.g_00713	Syap.g_00093
OG0000608	Syas.g_00712	Syap.g_00094
OG0000609	Syas.g_00710	Syap.g_00096
OG0000610	Syas.g_00702	Syap.g_01963
OG0000611	Syas.g_00699	Syap.g_01958
OG0000612	Syas.g_00698	Syap.g_01957
OG0000613	Syas.g_01825	Syap.g_02480
OG0000615	Syas.g_00650	Syap.g_00154
OG0000616	Syas.g_02011	Syap.g_00127
OG0000617	Syas.g_00180	Syap.g_00513
OG0000618	Syas.g_00181	Syap.g_00514
OG0000619	Syas.g_00182	Syap.g_00515
OG0000620	Syas.g_00188	Syap.g_00520
OG0000621	Syas.g_00189	Syap.g_00521
OG0000622	Syas.g_00190	Syap.g_00523
OG0000623	Syas.g_00191	Syap.g_00526
OG0000624	Syas.g_00192	Syap.g_00527
OG0000625	Syas.g_00193	Syap.g_00528
OG0000626	Syas.g_00194	Syap.g_00529
OG0000627	Syas.g_00372	Syap.g_00848
OG0000628	Syas.g_00373	Syap.g_00850
OG0000629	Syas.g_00376	Syap.g_02334
OG0000630	Syas.g_00397	Syap.g_02793
OG0000631	Syas.g_00405	Syap.g_01724
OG0000632	Syas.g_00406	Syap.g_01725
OG0000633	Syas.g_00407	Syap.g_01726
OG0000634	Syas.g_00600	Syap.g_00190
OG0000635	Syas.g_00599	Syap.g_00191
OG0000636	Syas.g_00597	Syap.g_00193
OG0000637	Syas.g_00595	Syap.g_00195
OG0000638	Syas.g_00594	Syap.g_00196
OG0000639	Syas.g_00593	Syap.g_00197
OG0000640	Syas.g_00592	Syap.g_00198
OG0000641	Syas.g_00587	Syap.g_00203
OG0000642	Syas.g_00586	Syap.g_02732
OG0000643	Syas.g_00585	Syap.g_02731
OG0000644	Syas.g_00584	Syap.g_02730
OG0000645	Syas.g_00583	Syap.g_02726
OG0000646	Syas.g_00580	Syap.g_02723
OG0000647	Syas.g_00578	Syap.g_02721
OG0000648	Syas.g_00576	Syap.g_02719
OG0000649	Syas.g_00575	Syap.g_02718
OG0000650	Syas.g_00574	Syap.g_02717
OG0000651	Syas.g_00573	Syap.g_02716
OG0000652	Syas.g_00572	Syap.g_02715
OG0000653	Syas.g_00570	Syap.g_02713
OG0000654	Syas.g_00569	Syap.g_02711
OG0000655	Syas.g_00568	Syap.g_02710
OG0000656	Syas.g_00565	Syap.g_02706
OG0000657	Syas.g_00232	Syap.g_01845
OG0000658	Syas.g_00235	Syap.g_01841
OG0000659	Syas.g_00236	Syap.g_01840
OG0000660	Syas.g_00240	Syap.g_01835
OG0000662	Syas.g_00281	Syap.g_00823
OG0000663	Syas.g_00284	Syap.g_00826
OG0000664	Syas.g_00287	Syap.g_00828
OG0000665	Syas.g_00385	Syap.g_02331
OG0000666	Syas.g_01362	Syap.g_01573
OG0000667	Syas.g_00088	Syap.g_01979
OG0000668	Syas.g_00221	Syap.g_02765
OG0000669	Syas.g_00684	Syap.g_02371
OG0000670	Syas.g_00681	Syap.g_02368
OG0000671	Syas.g_00679	Syap.g_01260
OG0000672	Syas.g_00676	Syap.g_01257
OG0000673	Syas.g_00673	Syap.g_01253
OG0000674	Syas.g_00671	Syap.g_01251
OG0000675	Syas.g_00670	Syap.g_01250
OG0000676	Syas.g_00668	Syap.g_01248
OG0000677	Syas.g_00667	Syap.g_01246
OG0000678	Syas.g_00660	Syap.g_01239
OG0000679	Syas.g_00629	Syap.g_00157
OG0000680	Syas.g_00628	Syap.g_00158
OG0000681	Syas.g_00625	Syap.g_00163
OG0000682	Syas.g_00624	Syap.g_00165
OG0000683	Syas.g_00623	Syap.g_00166
OG0000684	Syas.g_00621	Syap.g_00169
OG0000685	Syas.g_00187	Syap.g_00172
OG0000686	Syas.g_00619	Syap.g_00173
OG0000687	Syas.g_00618	Syap.g_00174
OG0000688	Syas.g_00612	Syap.g_00178
OG0000689	Syas.g_00610	Syap.g_00180
OG0000690	Syas.g_00609	Syap.g_00181
OG0000691	Syas.g_00608	Syap.g_00182
OG0000692	Syas.g_00606	Syap.g_00184
OG0000693	Syas.g_00604	Syap.g_00185
OG0000694	Syas.g_00603	Syap.g_00186
OG0000695	Syas.g_00410	Syap.g_01729
OG0000696	Syas.g_00411	Syap.g_01730
OG0000697	Syas.g_00413	Syap.g_01734
OG0000698	Syas.g_00417	Syap.g_01737
OG0000699	Syas.g_00419	Syap.g_01738
OG0000700	Syas.g_00420	Syap.g_01739
OG0000701	Syas.g_00421	Syap.g_01740
OG0000702	Syas.g_00437	Syap.g_01747
OG0000703	Syas.g_00438	Syap.g_01750
OG0000704	Syas.g_00446	Syap.g_01753
OG0000705	Syas.g_00453	Syap.g_02022
OG0000706	Syas.g_00454	Syap.g_02020
OG0000707	Syas.g_00455	Syap.g_02019
OG0000708	Syas.g_00458	Syap.g_02016
OG0000709	Syas.g_00466	Syap.g_00121
OG0000711	Syas.g_00546	Syap.g_02686
OG0000712	Syas.g_00548	Syap.g_02688
OG0000713	Syas.g_00549	Syap.g_02689
OG0000714	Syas.g_00551	Syap.g_02691
OG0000715	Syas.g_00553	Syap.g_02693
OG0000716	Syas.g_00556	Syap.g_02696
OG0000717	Syas.g_00557	Syap.g_02697
OG0000718	Syas.g_00561	Syap.g_02701
OG0000719	Syas.g_00223	Syap.g_02767
OG0000720	Syas.g_00209	Syap.g_02780
OG0000721	Syas.g_00207	Syap.g_02782
OG0000722	Syas.g_00206	Syap.g_02783
OG0000723	Syas.g_00196	Syap.g_00532
OG0000725	Syas.g_01024	Syap.g_01559
OG0000726	Syas.g_01025	Syap.g_01560
OG0000727	Syas.g_01026	Syap.g_01561
OG0000728	Syas.g_01028	Syap.g_01564
OG0000729	Syas.g_02145	Syap.g_01122
OG0000730	Syas.g_01544	Syap.g_00572
OG0000731	Syas.g_01532	Syap.g_00560
OG0000732	Syas.g_02086	Syap.g_00111, Syap.g_00976, Syap.g_01814
OG0000733	Syas.g_00096	Syap.g_01971
OG0000734	Syas.g_02414	Syap.g_02628
OG0000735	Syas.g_01201	Syap.g_00244
OG0000736	Syas.g_01200	Syap.g_00243
OG0000737	Syas.g_01199	Syap.g_00242
OG0000738	Syas.g_01193	Syap.g_00236
OG0000739	Syas.g_01192	Syap.g_00235
OG0000740	Syas.g_01191	Syap.g_00234
OG0000741	Syas.g_01188	Syap.g_00231
OG0000742	Syas.g_01185	Syap.g_00229
OG0000743	Syas.g_01182	Syap.g_00226
OG0000744	Syas.g_01181	Syap.g_00225
OG0000745	Syas.g_01178	Syap.g_00222
OG0000746	Syas.g_01176	Syap.g_00220
OG0000747	Syas.g_01174	Syap.g_00219
OG0000748	Syas.g_01146	Syap.g_00212
OG0000749	Syas.g_01144	Syap.g_00211
OG0000750	Syas.g_01143	Syap.g_00210
OG0000751	Syas.g_01138	Syap.g_00205
OG0000752	Syas.g_01136	Syap.g_01793
OG0000753	Syas.g_01133	Syap.g_02775
OG0000754	Syas.g_01128	Syap.g_01883
OG0000755	Syas.g_01117	Syap.g_01893
OG0000757	Syas.g_01108	Syap.g_00427
OG0000758	Syas.g_01107	Syap.g_00428
OG0000759	Syas.g_01106	Syap.g_00429
OG0000760	Syas.g_01105	Syap.g_00430
OG0000761	Syas.g_01104	Syap.g_00431
OG0000762	Syas.g_01102	Syap.g_00434
OG0000763	Syas.g_01091	Syap.g_02624
OG0000764	Syas.g_01090	Syap.g_02623
OG0000765	Syas.g_01076	Syap.g_02440
OG0000766	Syas.g_01075	Syap.g_02439
OG0000767	Syas.g_01073	Syap.g_02437
OG0000768	Syas.g_01072	Syap.g_02436
OG0000769	Syas.g_01070	Syap.g_02434
OG0000770	Syas.g_01067	Syap.g_02431
OG0000772	Syas.g_01461	Syap.g_02295
OG0000773	Syas.g_00002	Syap.g_00885
OG0000774	Syas.g_02862	Syap.g_01473
OG0000775	Syas.g_02860	Syap.g_01475
OG0000776	Syas.g_02859	Syap.g_01476
OG0000777	Syas.g_02858	Syap.g_01478
OG0000778	Syas.g_02857	Syap.g_01479
OG0000779	Syas.g_02852	Syap.g_01494
OG0000780	Syas.g_02847	Syap.g_01496
OG0000781	Syas.g_02842	Syap.g_02609
OG0000782	Syas.g_02841	Syap.g_02611
OG0000783	Syas.g_02840	Syap.g_02612
OG0000784	Syas.g_02839	Syap.g_02613
OG0000785	Syas.g_02837	Syap.g_02281
OG0000786	Syas.g_02833	Syap.g_02287
OG0000787	Syas.g_02832	Syap.g_02288
OG0000788	Syas.g_00782	Syap.g_01932
OG0000789	Syas.g_01507	Syap.g_00372
OG0000791	Syas.g_01268	Syap.g_02520
OG0000792	Syas.g_01269	Syap.g_02519
OG0000793	Syas.g_01359	Syap.g_02141
OG0000794	Syas.g_01361	Syap.g_02200
OG0000795	Syas.g_01363	Syap.g_02199
OG0000796	Syas.g_01368	Syap.g_02448
OG0000797	Syas.g_01369	Syap.g_02449
OG0000798	Syas.g_01750	Syap.g_01363
OG0000798	Syas.g_02134	Syap.g_01269
OG0000799	Syas.g_02789	Syap.g_02488
OG0000800	Syas.g_02790	Syap.g_02487
OG0000801	Syas.g_02791	Syap.g_02486
OG0000802	Syas.g_02797	Syap.g_02659
OG0000803	Syas.g_02800	Syap.g_02109
OG0000804	Syas.g_02803	Syap.g_02113
OG0000805	Syas.g_02805	Syap.g_02115
OG0000806	Syas.g_02807	Syap.g_02117
OG0000807	Syas.g_02808	Syap.g_02118
OG0000808	Syas.g_02809	Syap.g_02119
OG0000809	Syas.g_02811	Syap.g_02122
OG0000810	Syas.g_02813	Syap.g_02124
OG0000811	Syas.g_02822	Syap.g_02472
OG0000812	Syas.g_02824	Syap.g_02474
OG0000813	Syas.g_02825	Syap.g_02475
OG0000814	Syas.g_02827	Syap.g_02753
OG0000815	Syas.g_02829	Syap.g_02752
OG0000816	Syas.g_02831	Syap.g_02289
OG0000817	Syas.g_02753	Syap.g_02527
OG0000818	Syas.g_01282	Syap.g_02001
OG0000819	Syas.g_01283	Syap.g_02002
OG0000820	Syas.g_01284	Syap.g_02003
OG0000821	Syas.g_01289	Syap.g_02009
OG0000822	Syas.g_01291	Syap.g_02011
OG0000824	Syas.g_01297	Syap.g_00008
OG0000825	Syas.g_01298	Syap.g_00009
OG0000826	Syas.g_01299	Syap.g_00010
OG0000827	Syas.g_01300	Syap.g_00011
OG0000828	Syas.g_01303	Syap.g_00014
OG0000829	Syas.g_01304	Syap.g_00015
OG0000830	Syas.g_01305	Syap.g_00016
OG0000831	Syas.g_01308	Syap.g_00019
OG0000832	Syas.g_01476	Syap.g_00752
OG0000833	Syas.g_02738	Syap.g_00021
OG0000834	Syas.g_02737	Syap.g_00023
OG0000835	Syas.g_02736	Syap.g_00024
OG0000836	Syas.g_02732	Syap.g_00026
OG0000837	Syas.g_02731	Syap.g_00027
OG0000838	Syas.g_02727	Syap.g_00031
OG0000839	Syas.g_02726	Syap.g_00032
OG0000840	Syas.g_02725	Syap.g_00033
OG0000841	Syas.g_02724	Syap.g_00034
OG0000842	Syas.g_02723	Syap.g_00035
OG0000843	Syas.g_02722	Syap.g_00036
OG0000844	Syas.g_02720	Syap.g_00039
OG0000845	Syas.g_02719	Syap.g_00040
OG0000846	Syas.g_02718	Syap.g_00042
OG0000847	Syas.g_02717	Syap.g_00043
OG0000848	Syas.g_02715	Syap.g_00045
OG0000849	Syas.g_02714	Syap.g_00046
OG0000850	Syas.g_02711	Syap.g_00310
OG0000851	Syas.g_02708	Syap.g_01214
OG0000852	Syas.g_02707	Syap.g_01215
OG0000853	Syas.g_02703	Syap.g_01219
OG0000854	Syas.g_02701	Syap.g_01222
OG0000855	Syas.g_02700	Syap.g_01223
OG0000856	Syas.g_00103	Syap.g_01286
OG0000857	Syas.g_00579	Syap.g_02722
OG0000858	Syas.g_02693	Syap.g_00612
OG0000859	Syas.g_02692	Syap.g_00613
OG0000860	Syas.g_02679	Syap.g_00623
OG0000861	Syas.g_02678	Syap.g_02789
OG0000862	Syas.g_02677	Syap.g_01789
OG0000863	Syas.g_02675	Syap.g_01784
OG0000864	Syas.g_02674	Syap.g_01783
OG0000865	Syas.g_02673	Syap.g_01781, Syap.g_01782
OG0000866	Syas.g_02672	Syap.g_01780
OG0000867	Syas.g_02671	Syap.g_01779
OG0000868	Syas.g_02667	Syap.g_01775
OG0000869	Syas.g_02662	Syap.g_01770
OG0000870	Syas.g_02657	Syap.g_01401
OG0000871	Syas.g_02656	Syap.g_01400
OG0000872	Syas.g_02650	Syap.g_01394
OG0000873	Syas.g_02647	Syap.g_01390
OG0000874	Syas.g_02645	Syap.g_01388
OG0000875	Syas.g_02644	Syap.g_01386
OG0000876	Syas.g_00280	Syap.g_00822
OG0000877	Syas.g_02603	Syap.g_01380
OG0000878	Syas.g_02602	Syap.g_01378
OG0000879	Syas.g_02601	Syap.g_01377
OG0000880	Syas.g_02600	Syap.g_01376
OG0000882	Syas.g_02591	Syap.g_01516
OG0000883	Syas.g_02586	Syap.g_01511
OG0000884	Syas.g_02584	Syap.g_01509
OG0000885	Syas.g_02583	Syap.g_01508
OG0000886	Syas.g_02582	Syap.g_01507
OG0000887	Syas.g_02581	Syap.g_01506
OG0000888	Syas.g_02579	Syap.g_01504
OG0000889	Syas.g_02577	Syap.g_01502
OG0000890	Syas.g_02574	Syap.g_01499
OG0000891	Syas.g_02573	Syap.g_01498
OG0000892	Syas.g_02571	Syap.g_02671
OG0000893	Syas.g_01677	Syap.g_02497
OG0000894	Syas.g_01667	Syap.g_02679
OG0000895	Syas.g_01663	Syap.g_00546
OG0000896	Syas.g_01662	Syap.g_00545
OG0000897	Syas.g_01660	Syap.g_00543
OG0000898	Syas.g_01659	Syap.g_00542
OG0000899	Syas.g_01658	Syap.g_00541
OG0000900	Syas.g_01657	Syap.g_00540
OG0000901	Syas.g_01652	Syap.g_01930
OG0000902	Syas.g_01651	Syap.g_01929
OG0000903	Syas.g_01637	Syap.g_01916
OG0000904	Syas.g_01642	Syap.g_01922
OG0000905	Syas.g_01647	Syap.g_01925
OG0000906	Syas.g_01649	Syap.g_01927
OG0000907	Syas.g_01635	Syap.g_01914
OG0000908	Syas.g_01632	Syap.g_01235
OG0000909	Syas.g_01631	Syap.g_01236
OG0000910	Syas.g_01630	Syap.g_01237
OG0000911	Syas.g_01628	Syap.g_00511
OG0000912	Syas.g_01627	Syap.g_00510
OG0000913	Syas.g_01626	Syap.g_00509
OG0000914	Syas.g_01625	Syap.g_00508
OG0000915	Syas.g_01623	Syap.g_00506
OG0000916	Syas.g_01622	Syap.g_00505
OG0000917	Syas.g_01621	Syap.g_00504
OG0000918	Syas.g_01620	Syap.g_00503
OG0000919	Syas.g_01619	Syap.g_00502
OG0000920	Syas.g_01618	Syap.g_00501
OG0000921	Syas.g_01617	Syap.g_00500
OG0000922	Syas.g_01616	Syap.g_00499
OG0000923	Syas.g_01612	Syap.g_00495
OG0000924	Syas.g_01611	Syap.g_00494
OG0000925	Syas.g_01610	Syap.g_00493
OG0000926	Syas.g_01609	Syap.g_00492
OG0000927	Syas.g_01607	Syap.g_00490
OG0000928	Syas.g_01606	Syap.g_00489
OG0000929	Syas.g_01605	Syap.g_00488
OG0000930	Syas.g_01604	Syap.g_00487
OG0000931	Syas.g_01603	Syap.g_00486
OG0000932	Syas.g_01602	Syap.g_00485
OG0000933	Syas.g_01596	Syap.g_00479
OG0000934	Syas.g_01594	Syap.g_00477
OG0000935	Syas.g_01593	Syap.g_00476
OG0000936	Syas.g_01592	Syap.g_00475
OG0000937	Syas.g_01591	Syap.g_00474
OG0000938	Syas.g_01588	Syap.g_00471
OG0000939	Syas.g_01587	Syap.g_00469
OG0000940	Syas.g_01580	Syap.g_00460
OG0000941	Syas.g_01578	Syap.g_00458
OG0000942	Syas.g_01576	Syap.g_00606
OG0000943	Syas.g_01575	Syap.g_00604
OG0000944	Syas.g_01573	Syap.g_00602
OG0000945	Syas.g_01572	Syap.g_00601
OG0000946	Syas.g_01565	Syap.g_00595
OG0000947	Syas.g_01562	Syap.g_00591
OG0000948	Syas.g_01561	Syap.g_00590
OG0000949	Syas.g_02213	Syap.g_01051
OG0000950	Syas.g_02197	Syap.g_01061
OG0000951	Syas.g_02190	Syap.g_01070
OG0000952	Syas.g_02186	Syap.g_01074
OG0000953	Syas.g_02182	Syap.g_01078
OG0000954	Syas.g_02174	Syap.g_01089
OG0000955	Syas.g_02173	Syap.g_01090
OG0000956	Syas.g_02171	Syap.g_01092
OG0000957	Syas.g_02158	Syap.g_01109
OG0000958	Syas.g_02157	Syap.g_01110
OG0000959	Syas.g_02154	Syap.g_01114
OG0000960	Syas.g_02153	Syap.g_01115
OG0000961	Syas.g_02345	Syap.g_02170
OG0000962	Syas.g_02146	Syap.g_01121
OG0000963	Syas.g_02143	Syap.g_01124
OG0000964	Syas.g_02142	Syap.g_01125
OG0000965	Syas.g_02141	Syap.g_01126
OG0000966	Syas.g_02112	Syap.g_01141
OG0000967	Syas.g_02108	Syap.g_00633
OG0000968	Syas.g_02106	Syap.g_00998
OG0000969	Syas.g_02104	Syap.g_00996
OG0000970	Syas.g_02103	Syap.g_00995
OG0000971	Syas.g_02101	Syap.g_00993
OG0000972	Syas.g_02100	Syap.g_00992
OG0000973	Syas.g_02099	Syap.g_00991
OG0000974	Syas.g_02098	Syap.g_00990
OG0000975	Syas.g_02097	Syap.g_00989
OG0000976	Syas.g_02096	Syap.g_00988
OG0000977	Syas.g_02094	Syap.g_00986
OG0000978	Syas.g_02093	Syap.g_00985
OG0000979	Syas.g_02090	Syap.g_00980
OG0000980	Syas.g_02087	Syap.g_00977
OG0000981	Syas.g_02084	Syap.g_01812
OG0000982	Syas.g_01882	Syap.g_00132
OG0000983	Syas.g_01883	Syap.g_00134
OG0000984	Syas.g_01884	Syap.g_00135
OG0000985	Syas.g_01888	Syap.g_00140
OG0000986	Syas.g_01891	Syap.g_01044
OG0000987	Syas.g_01897	Syap.g_01033
OG0000988	Syas.g_01902	Syap.g_01027
OG0000989	Syas.g_01908	Syap.g_01011
OG0000990	Syas.g_01937	Syap.g_02087
OG0000991	Syas.g_01939	Syap.g_02091
OG0000992	Syas.g_01943	Syap.g_02095
OG0000993	Syas.g_01945	Syap.g_02097
OG0000994	Syas.g_01948	Syap.g_02101
OG0000996	Syas.g_01977	Syap.g_01817
OG0000997	Syas.g_01993	Syap.g_02590
OG0000998	Syas.g_01995	Syap.g_02591
OG0000999	Syas.g_01996	Syap.g_02592
OG0001001	Syas.g_02006	Syap.g_02605
OG0001002	Syas.g_02014	Syap.g_00124
OG0001003	Syas.g_02016	Syap.g_02310
OG0001004	Syas.g_02017	Syap.g_02311
OG0001005	Syas.g_02018	Syap.g_02312
OG0001006	Syas.g_02032	Syap.g_00053
OG0001007	Syas.g_02034	Syap.g_00055
OG0001008	Syas.g_01496	Syap.g_02060
OG0001012	Syas.g_00152	Syap.g_00371
OG0001013	Syas.g_01866	Syap.g_01325
OG0001016	Syas.g_02517	Syap.g_01695
OG0001033	Syas.g_02239	Syap.g_00105
OG0001035	Syas.g_01704	Syap.g_01594
OG0001038	Syas.g_01751	Syap.g_01362
OG0001039	Syas.g_01754	Syap.g_01359
OG0001041	Syas.g_01761	Syap.g_01352
OG0001043	Syas.g_01817	Syap.g_01676
OG0001044	Syas.g_01542	Syap.g_00571
OG0001053	Syas.g_01250	Syap.g_02253
OG0001054	Syas.g_01231	Syap.g_00274
OG0001055	Syas.g_01210	Syap.g_00252
OG0001059	Syas.g_00791	Syap.g_00306
OG0001060	Syas.g_00797	Syap.g_00299
OG0001061	Syas.g_00816	Syap.g_01309
OG0001062	Syas.g_00819	Syap.g_01314
OG0001072	Syas.g_00844	Syap.g_00441
OG0001073	Syas.g_00855	Syap.g_00122, Syap.g_00455
OG0001078	Syas.g_00745	Syap.g_00896
OG0001080	Syas.g_00717	Syap.g_02505
OG0001085	Syas.g_00693	Syap.g_01953
OG0001095	Syas.g_00582	Syap.g_02725
OG0001100	Syas.g_00682	Syap.g_02369
OG0001102	Syas.g_00677	Syap.g_01258
OG0001103	Syas.g_00675	Syap.g_01256
OG0001104	Syas.g_00620	Syap.g_00171
OG0001105	Syas.g_00617	Syap.g_00175
OG0001107	Syas.g_00459	Syap.g_02015
OG0001108	Syas.g_00494	Syap.g_00119
OG0001122	Syas.g_00222	Syap.g_02766
OG0001123	Syas.g_00214	Syap.g_01872
OG0001133	Syas.g_00109	Syap.g_01292
OG0001136	Syas.g_01187	Syap.g_00230
OG0001140	Syas.g_01111	Syap.g_02134
OG0001152	Syas.g_01367	Syap.g_02447
OG0001154	Syas.g_01302	Syap.g_00013
OG0001155	Syas.g_01478	Syap.g_00750
OG0001160	Syas.g_02705	Syap.g_01217
OG0001162	Syas.g_02473	Syap.g_02366
OG0001163	Syas.g_02697	Syap.g_00609
OG0001164	Syas.g_02691	Syap.g_00614
OG0001165	Syas.g_02686	Syap.g_00619
OG0001168	Syas.g_02597	Syap.g_01372
OG0001171	Syas.g_02580	Syap.g_01505
OG0001172	Syas.g_01665	Syap.g_00547
OG0001177	Syas.g_01640	Syap.g_01920
OG0001178	Syas.g_02676	Syap.g_01786, Syap.g_01787
OG0001179	Syas.g_01608	Syap.g_00491
OG0001180	Syas.g_01583	Syap.g_00097, Syap.g_00465
OG0001181	Syas.g_01579	Syap.g_00459
OG0001183	Syas.g_01564	Syap.g_00594
OG0001185	Syas.g_02162	Syap.g_01104
OG0001186	Syas.g_02113	Syap.g_01140
OG0001187	Syas.g_02111	Syap.g_01142
OG0001189	Syas.g_02089	Syap.g_00979
OG0001191	Syas.g_01900	Syap.g_01030
OG0001197	Syas.g_02012	Syap.g_00126
OG0001198	Syas.g_02031	Syap.g_00052
OG0001199	Syas.g_02516	Syap.g_01696
OG0001200	Syas.g_02514	Syap.g_01698
OG0001202	Syas.g_02270	Syap.g_01613
OG0001203	Syas.g_02557	Syap.g_01154
OG0001204	Syas.g_01687	Syap.g_01577
OG0001214	Syas.g_00744	Syap.g_00897
OG0001217	Syas.g_01397, Syas.g_02493	Syap.g_01464
OG0001218	Syas.g_01309	Syap.g_00020
OG0001219	Syas.g_00399	Syap.g_02794
OG0001221	Syas.g_02669	Syap.g_01777
OG0001222	Syas.g_00448	Syap.g_02027
OG0001224	Syas.g_01015	Syap.g_01551
OG0001225	Syas.g_01017	Syap.g_01553
OG0001226	Syas.g_02506	Syap.g_02551
OG0001228	Syas.g_02195	Syap.g_01063
OG0001229	Syas.g_00285	Syap.g_00827
OG0001230	Syas.g_02806	Syap.g_02116
OG0001231	Syas.g_02050	Syap.g_00073
OG0001232	Syas.g_02649	Syap.g_01393
OG0001235	Syas.g_01646	Syap.g_01924
OG0001236	Syas.g_02191	Syap.g_01069
OG0001237	Syas.g_02187	Syap.g_01073
OG0001238	Syas.g_01901	Syap.g_01028
OG0001239	Syas.g_02519	Syap.g_01693, Syap.g_01692
OG0001242	Syas.g_02398	Syap.g_02227, Syap.g_02229
OG0001243	Syas.g_02391	Syap.g_02219
OG0001244	Syas.g_02370	Syap.g_02192
OG0001246	Syas.g_01829	Syap.g_01165
OG0001246	Syas.g_01224	Syap.g_00267
OG0001249	Syas.g_01547	Syap.g_00575
OG0001250	Syas.g_00239	Syap.g_01836
OG0001251	Syas.g_00516	Syap.g_01549
OG0001251	Syas.g_00408	Syap.g_01727
OG0001253	Syas.g_00143	Syap.g_01969
OG0001255	Syas.g_00492	Syap.g_02523
OG0001256	Syas.g_02698	Syap.g_01225
OG0001257	Syas.g_01407	Syap.g_00374, Syap.g_00373
OG0001257	Syas.g_01448	Syap.g_01821
OG0001258	Syas.g_02688	Syap.g_00617
OG0001260	Syas.g_02572	Syap.g_01497
OG0001261	Syas.g_01599	Syap.g_00482
OG0001262	Syas.g_02091	Syap.g_00981
OG0001263	Syas.g_02388	Syap.g_02216
OG0001265	Syas.g_02399	Syap.g_02231
OG0001266	Syas.g_02266	Syap.g_01618
OG0001267	Syas.g_01753	Syap.g_01360
OG0001268	Syas.g_01535	Syap.g_00563
OG0001270	Syas.g_01499	Syap.g_02056
OG0001271	Syas.g_01336	Syap.g_02759
OG0001272	Syas.g_01247	Syap.g_02250
OG0001274	Syas.g_01849	Syap.g_01897
OG0001275	Syas.g_00554	Syap.g_02694
OG0001276	Syas.g_00215	Syap.g_01873
OG0001277	Syas.g_00110	Syap.g_01293
OG0001278	Syas.g_01074	Syap.g_02438
OG0001279	Syas.g_02792	Syap.g_02663
OG0001282	Syas.g_01262	Syap.g_01701
OG0001284	Syas.g_02713	Syap.g_00047
OG0001286	Syas.g_01585	Syap.g_00467
OG0001287	Syas.g_00136	Syap.g_00418
OG0001288	Syas.g_02144	Syap.g_01123
OG0001289	Syas.g_02474	Syap.g_02365
OG0001291	Syas.g_02378	Syap.g_02207
OG0001292	Syas.g_01693	Syap.g_01583
OG0001297	Syas.g_01213	Syap.g_00255
OG0001299	Syas.g_00700	Syap.g_01959
OG0001303	Syas.g_00400	Syap.g_02795
OG0001304	Syas.g_00199	Syap.g_00536
OG0001305	Syas.g_01027	Syap.g_01562
OG0001306	Syas.g_01202	Syap.g_00245
OG0001307	Syas.g_01923	Syap.g_00403
OG0001308	Syas.g_02830	Syap.g_02751, Syap.g_02750
OG0001310	Syas.g_02666	Syap.g_01774
OG0001311	Syas.g_00213	Syap.g_01871
OG0001312	Syas.g_00414	Syap.g_01735
OG0001314	Syas.g_01925	Syap.g_00330, Syap.g_00391
OG0001315	Syas.g_01566	Syap.g_00596
OG0001318	Syas.g_01706	Syap.g_01596, Syap.g_01597
OG0001319	Syas.g_01736	Syap.g_02338
OG0001323	Syas.g_00006	Syap.g_00757
OG0001326	Syas.g_01960, Syas.g_01961	Syap.g_02646
OG0001333	Syas.g_02598	Syap.g_01373
OG0001336	Syas.g_02003	Syap.g_02602
OG0001337	Syas.g_01548	Syap.g_00576
OG0001345	Syas.g_01132	Syap.g_01877, Syap.g_02776
OG0001346	Syas.g_02853	Syap.g_01484
OG0001347	Syas.g_01950	Syap.g_02536
OG0001348	Syas.g_00119	Syap.g_00938
OG0001349	Syas.g_02643	Syap.g_01264, Syap.g_00851
OG0001351	Syas.g_01280	Syap.g_01996
OG0001353	Syas.g_00228	Syap.g_01849
OG0001358	Syas.g_00122	Syap.g_00942
OG0001360	Syas.g_01130	Syap.g_01881, Syap.g_02778
OG0001361	Syas.g_01135	Syap.g_01792
OG0001364	Syas.g_02212	Syap.g_01052
OG0001365	Syas.g_01886	Syap.g_00138
OG0001366	Syas.g_02655	Syap.g_01399
OG0001371	Syas.g_02499	Syap.g_02544
OG0001373	Syas.g_01959	Syap.g_02647
OG0001374	Syas.g_01968	Syap.g_01829, Syap.g_01830
