Orthogroup	Syae	Syac
OG0000571	Syae.g_02433	Syac.g_01780
OG0000572	Syae.g_02448	Syac.g_01765
OG0000573	Syae.g_02456	Syac.g_01755
OG0000574	Syae.g_02457	Syac.g_01754
OG0000575	Syae.g_02461	Syac.g_01750
OG0000576	Syae.g_02463	Syac.g_01748
OG0000577	Syae.g_02464	Syac.g_01747
OG0000578	Syae.g_02465	Syac.g_01746
OG0000579	Syae.g_02466	Syac.g_01745
OG0000580	Syae.g_02467	Syac.g_01744
OG0000581	Syae.g_02473	Syac.g_01738
OG0000582	Syae.g_00018	Syac.g_00936
OG0000583	Syae.g_00019	Syac.g_00937
OG0000584	Syae.g_00020	Syac.g_00938
OG0000585	Syae.g_00022	Syac.g_00940
OG0000586	Syae.g_00023	Syac.g_00941
OG0000587	Syae.g_00025	Syac.g_00943
OG0000588	Syae.g_00043	Syac.g_00949
OG0000589	Syae.g_00047	Syac.g_00953
OG0000590	Syae.g_00048	Syac.g_00954
OG0000591	Syae.g_00056	Syac.g_00961
OG0000592	Syae.g_00057	Syac.g_00962
OG0000593	Syae.g_00070	Syac.g_00975
OG0000594	Syae.g_00071	Syac.g_00976
OG0000595	Syae.g_00072	Syac.g_00977
OG0000596	Syae.g_00077	Syac.g_00982
OG0000597	Syae.g_00080	Syac.g_00985
OG0000598	Syae.g_00081	Syac.g_00986
OG0000599	Syae.g_00084	Syac.g_00989
OG0000600	Syae.g_00085	Syac.g_00990
OG0000601	Syae.g_00086	Syac.g_00991
OG0000602	Syae.g_00091	Syac.g_00996
OG0000603	Syae.g_00092	Syac.g_00997
OG0000604	Syae.g_00095	Syac.g_01001
OG0000605	Syae.g_00260	Syac.g_01089
OG0000606	Syae.g_00616	Syac.g_01434
OG0000607	Syae.g_00613	Syac.g_01430
OG0000608	Syae.g_00612	Syac.g_01429
OG0000609	Syae.g_00610	Syac.g_01427
OG0000610	Syae.g_00601	Syac.g_01419
OG0000611	Syae.g_00598	Syac.g_01416
OG0000612	Syae.g_00597	Syac.g_01415
OG0000613	Syae.g_01910	Syac.g_00231
OG0000614	Syae.g_00765	Syac.g_00911
OG0000615	Syae.g_00557	Syac.g_01377
OG0000616	Syae.g_01696	Syac.g_02478
OG0000617	Syae.g_00464	Syac.g_01280
OG0000618	Syae.g_00463	Syac.g_01279
OG0000619	Syae.g_00462	Syac.g_01278
OG0000620	Syae.g_00456	Syac.g_01270
OG0000621	Syae.g_00455	Syac.g_01269
OG0000622	Syae.g_00454	Syac.g_01268
OG0000623	Syae.g_00453	Syac.g_01267
OG0000624	Syae.g_00451	Syac.g_01265
OG0000625	Syae.g_00450	Syac.g_01264
OG0000626	Syae.g_00449	Syac.g_01263
OG0000627	Syae.g_00299	Syac.g_01126
OG0000628	Syae.g_00300	Syac.g_01127
OG0000629	Syae.g_00303	Syac.g_01130
OG0000630	Syae.g_00310	Syac.g_01134
OG0000631	Syae.g_00317	Syac.g_01139
OG0000632	Syae.g_00318	Syac.g_01140
OG0000633	Syae.g_00320	Syac.g_01141
OG0000634	Syae.g_00525	Syac.g_01345
OG0000635	Syae.g_00524	Syac.g_01344
OG0000636	Syae.g_00522	Syac.g_01342
OG0000637	Syae.g_00520	Syac.g_01340
OG0000638	Syae.g_00519	Syac.g_01339
OG0000639	Syae.g_00518	Syac.g_01338
OG0000640	Syae.g_00517	Syac.g_01337
OG0000641	Syae.g_00513	Syac.g_01333
OG0000642	Syae.g_00512	Syac.g_01332
OG0000643	Syae.g_00510	Syac.g_01330
OG0000644	Syae.g_00509	Syac.g_01329
OG0000645	Syae.g_00507	Syac.g_01327
OG0000646	Syae.g_00504	Syac.g_01324
OG0000647	Syae.g_00502	Syac.g_01322
OG0000648	Syae.g_00499	Syac.g_01319
OG0000649	Syae.g_00498	Syac.g_01318
OG0000650	Syae.g_00497	Syac.g_01317
OG0000651	Syae.g_00496	Syac.g_01316
OG0000652	Syae.g_00495	Syac.g_01315
OG0000653	Syae.g_00493	Syac.g_01313
OG0000654	Syae.g_00492	Syac.g_01312
OG0000655	Syae.g_00491	Syac.g_01311
OG0000656	Syae.g_00488	Syac.g_01308
OG0000657	Syae.g_00834	Syac.g_00846
OG0000658	Syae.g_00837	Syac.g_00842
OG0000659	Syae.g_00838	Syac.g_00841
OG0000660	Syae.g_00842	Syac.g_00837
OG0000661	Syae.g_00844	Syac.g_00835
OG0000662	Syae.g_00846	Syac.g_00833
OG0000663	Syae.g_00849	Syac.g_00830
OG0000664	Syae.g_00850	Syac.g_00829
OG0000665	Syae.g_00121	Syac.g_01018
OG0000666	Syae.g_00258	Syac.g_01088
OG0000667	Syae.g_02056	Syac.g_02165
OG0000668	Syae.g_00418	Syac.g_01239
OG0000669	Syae.g_00585	Syac.g_01404
OG0000670	Syae.g_00582	Syac.g_00580
OG0000671	Syae.g_00580	Syac.g_01400
OG0000672	Syae.g_00577	Syac.g_01396
OG0000673	Syae.g_00574	Syac.g_01393
OG0000674	Syae.g_00572	Syac.g_01391
OG0000675	Syae.g_00571	Syac.g_01390
OG0000676	Syae.g_00569	Syac.g_01388
OG0000677	Syae.g_00568	Syac.g_01387
OG0000678	Syae.g_00564	Syac.g_01384
OG0000679	Syae.g_00555	Syac.g_01375
OG0000680	Syae.g_00554	Syac.g_01374
OG0000681	Syae.g_00551	Syac.g_01371
OG0000682	Syae.g_00550	Syac.g_01370
OG0000683	Syae.g_00549	Syac.g_01369
OG0000684	Syae.g_00545	Syac.g_01365
OG0000685	Syae.g_00543	Syac.g_01363
OG0000686	Syae.g_00542	Syac.g_01362
OG0000687	Syae.g_00541	Syac.g_01361
OG0000688	Syae.g_00536	Syac.g_01356
OG0000689	Syae.g_00534	Syac.g_01354
OG0000690	Syae.g_00533	Syac.g_01353
OG0000691	Syae.g_00532	Syac.g_01352
OG0000692	Syae.g_00531	Syac.g_01351
OG0000693	Syae.g_00529	Syac.g_01349
OG0000694	Syae.g_00528	Syac.g_01348
OG0000695	Syae.g_00322	Syac.g_01143
OG0000696	Syae.g_00323	Syac.g_01144
OG0000697	Syae.g_00325	Syac.g_01146
OG0000698	Syae.g_00328	Syac.g_01149
OG0000699	Syae.g_00330	Syac.g_01151
OG0000700	Syae.g_00331	Syac.g_01152
OG0000701	Syae.g_00332	Syac.g_01153
OG0000702	Syae.g_00341	Syac.g_01161
OG0000703	Syae.g_00342	Syac.g_01162
OG0000704	Syae.g_00345	Syac.g_01165
OG0000705	Syae.g_00352	Syac.g_01174
OG0000706	Syae.g_00353	Syac.g_01175
OG0000707	Syae.g_00354	Syac.g_01176
OG0000708	Syae.g_00357	Syac.g_01179
OG0000709	Syae.g_00365	Syac.g_01187
OG0000710	Syae.g_00369	Syac.g_01191
OG0000711	Syae.g_00398	Syac.g_01220
OG0000712	Syae.g_00400	Syac.g_01221
OG0000713	Syae.g_00401	Syac.g_01222
OG0000714	Syae.g_00403	Syac.g_01224
OG0000715	Syae.g_00405	Syac.g_01226
OG0000716	Syae.g_00409	Syac.g_01230
OG0000717	Syae.g_00410	Syac.g_01231
OG0000718	Syae.g_00414	Syac.g_01235
OG0000719	Syae.g_00416	Syac.g_01237
OG0000720	Syae.g_00429	Syac.g_01250
OG0000721	Syae.g_00431	Syac.g_01252
OG0000722	Syae.g_00432	Syac.g_01253
OG0000723	Syae.g_00445	Syac.g_01261
OG0000724	Syae.g_00799	Syac.g_00879
OG0000725	Syae.g_00789	Syac.g_00887
OG0000726	Syae.g_00788	Syac.g_00888
OG0000727	Syae.g_00787	Syac.g_00889
OG0000728	Syae.g_00785	Syac.g_00891
OG0000729	Syae.g_01819	Syac.g_00144
OG0000730	Syae.g_02189	Syac.g_02024
OG0000731	Syae.g_02201	Syac.g_02011
OG0000732	Syae.g_01764	Syac.g_00051
OG0000733	Syae.g_01599	Syac.g_02386
OG0000734	Syae.g_01371	Syac.g_00388
OG0000735	Syae.g_00942	Syac.g_00750
OG0000736	Syae.g_00941	Syac.g_00751
OG0000737	Syae.g_00940	Syac.g_00752
OG0000738	Syae.g_00935	Syac.g_00757
OG0000739	Syae.g_00928	Syac.g_00762
OG0000740	Syae.g_00927	Syac.g_00763
OG0000741	Syae.g_00924	Syac.g_00766
OG0000742	Syae.g_00922	Syac.g_00768
OG0000743	Syae.g_00920	Syac.g_00770
OG0000744	Syae.g_00919	Syac.g_00771
OG0000745	Syae.g_00917	Syac.g_00773
OG0000746	Syae.g_00915	Syac.g_00776
OG0000747	Syae.g_00914	Syac.g_00777
OG0000748	Syae.g_00902	Syac.g_00787
OG0000749	Syae.g_00900	Syac.g_00789
OG0000750	Syae.g_00899	Syac.g_00790
OG0000751	Syae.g_00892	Syac.g_00797
OG0000752	Syae.g_00890	Syac.g_00799
OG0000753	Syae.g_00887	Syac.g_00802
OG0000754	Syae.g_00641	Syac.g_01471
OG0000755	Syae.g_00651	Syac.g_01479
OG0000756	Syae.g_00652	Syac.g_01480
OG0000757	Syae.g_00661	Syac.g_01492
OG0000758	Syae.g_00662	Syac.g_01493
OG0000759	Syae.g_00663	Syac.g_01494
OG0000760	Syae.g_00664	Syac.g_01495
OG0000761	Syae.g_00668	Syac.g_01496
OG0000762	Syae.g_00672	Syac.g_01498
OG0000763	Syae.g_00676	Syac.g_01500
OG0000764	Syae.g_00677	Syac.g_01501
OG0000765	Syae.g_00695	Syac.g_01515
OG0000766	Syae.g_00696	Syac.g_01516
OG0000767	Syae.g_00698	Syac.g_01518
OG0000768	Syae.g_00699	Syac.g_01519
OG0000769	Syae.g_00701	Syac.g_01521
OG0000770	Syae.g_00704	Syac.g_01524
OG0000771	Syae.g_00805	Syac.g_00873
OG0000772	Syae.g_00168	Syac.g_01569
OG0000773	Syae.g_00947	Syac.g_00741
OG0000774	Syae.g_00951	Syac.g_00737
OG0000775	Syae.g_00954	Syac.g_00735
OG0000776	Syae.g_00955	Syac.g_00734
OG0000777	Syae.g_00956	Syac.g_00733
OG0000778	Syae.g_00957	Syac.g_00732
OG0000779	Syae.g_00963	Syac.g_00727
OG0000780	Syae.g_00967	Syac.g_00723
OG0000781	Syae.g_00971	Syac.g_00719
OG0000782	Syae.g_00972	Syac.g_00718
OG0000783	Syae.g_00973	Syac.g_00717
OG0000784	Syae.g_00974	Syac.g_00716
OG0000785	Syae.g_00976	Syac.g_00714
OG0000786	Syae.g_02477	Syac.g_01730
OG0000787	Syae.g_02476	Syac.g_01731
OG0000788	Syae.g_00087	Syac.g_00992
OG0000789	Syae.g_00281	Syac.g_01111
OG0000790	Syae.g_02294	Syac.g_01921
OG0000791	Syae.g_02292	Syac.g_01922
OG0000792	Syae.g_02291	Syac.g_01923
OG0000793	Syae.g_02286	Syac.g_01928
OG0000794	Syae.g_02285	Syac.g_01929
OG0000795	Syae.g_02284	Syac.g_01930
OG0000796	Syae.g_02280	Syac.g_01934
OG0000797	Syae.g_02279	Syac.g_01935
OG0000798	Syae.g_01972	Syac.g_02250
OG0000799	Syae.g_00010	Syac.g_01602
OG0000800	Syae.g_00009	Syac.g_01603
OG0000801	Syae.g_00008	Syac.g_01604
OG0000802	Syae.g_02686	Syac.g_01608
OG0000803	Syae.g_02680	Syac.g_01613
OG0000804	Syae.g_02677	Syac.g_01616
OG0000805	Syae.g_02663	Syac.g_01620
OG0000806	Syae.g_02661	Syac.g_01622
OG0000807	Syae.g_02659	Syac.g_01624
OG0000808	Syae.g_02658	Syac.g_01625
OG0000809	Syae.g_02655	Syac.g_01628
OG0000810	Syae.g_02654	Syac.g_01629
OG0000811	Syae.g_02648	Syac.g_01637
OG0000812	Syae.g_02646	Syac.g_01639
OG0000813	Syae.g_02645	Syac.g_01640
OG0000814	Syae.g_02643	Syac.g_01642
OG0000815	Syae.g_02642	Syac.g_01643
OG0000816	Syae.g_02641	Syac.g_01645
OG0000817	Syae.g_02640	Syac.g_01646
OG0000818	Syae.g_02634	Syac.g_01652
OG0000819	Syae.g_02633	Syac.g_01653
OG0000820	Syae.g_02632	Syac.g_01654
OG0000821	Syae.g_02626	Syac.g_01659
OG0000822	Syae.g_02624	Syac.g_01661
OG0000823	Syae.g_02623	Syac.g_01662
OG0000824	Syae.g_02617	Syac.g_01666
OG0000825	Syae.g_02616	Syac.g_01667
OG0000826	Syae.g_02615	Syac.g_01668
OG0000827	Syae.g_02614	Syac.g_01669
OG0000828	Syae.g_02612	Syac.g_01672
OG0000829	Syae.g_02611	Syac.g_01673
OG0000830	Syae.g_02610	Syac.g_01674
OG0000831	Syae.g_02608	Syac.g_01676
OG0000832	Syae.g_01081	Syac.g_00623
OG0000833	Syae.g_01106	Syac.g_00613
OG0000834	Syae.g_01108	Syac.g_00610
OG0000835	Syae.g_01109	Syac.g_00609
OG0000836	Syae.g_01113	Syac.g_00605
OG0000837	Syae.g_01115	Syac.g_00604
OG0000838	Syae.g_01119	Syac.g_00600
OG0000839	Syae.g_01120	Syac.g_00599
OG0000840	Syae.g_01121	Syac.g_00598
OG0000841	Syae.g_01122	Syac.g_00597
OG0000842	Syae.g_01123	Syac.g_00596
OG0000843	Syae.g_01124	Syac.g_00595
OG0000844	Syae.g_01125	Syac.g_00593
OG0000845	Syae.g_01126	Syac.g_00592
OG0000846	Syae.g_01127	Syac.g_00591
OG0000847	Syae.g_01128	Syac.g_00590
OG0000848	Syae.g_01130	Syac.g_00588
OG0000849	Syae.g_01131	Syac.g_00587
OG0000850	Syae.g_01133	Syac.g_00585
OG0000851	Syae.g_01139	Syac.g_00573
OG0000852	Syae.g_01140	Syac.g_00572
OG0000853	Syae.g_01144	Syac.g_00568
OG0000854	Syae.g_01146	Syac.g_00566
OG0000855	Syae.g_01147	Syac.g_00565
OG0000856	Syae.g_00059	Syac.g_00964
OG0000857	Syae.g_00503	Syac.g_01323
OG0000858	Syae.g_01153	Syac.g_00559
OG0000859	Syae.g_01154	Syac.g_00558
OG0000860	Syae.g_01165	Syac.g_00542
OG0000861	Syae.g_01166	Syac.g_00541
OG0000862	Syae.g_01167	Syac.g_00540
OG0000863	Syae.g_01170	Syac.g_00538
OG0000864	Syae.g_01171	Syac.g_00537
OG0000865	Syae.g_01172	Syac.g_00533
OG0000866	Syae.g_01173	Syac.g_00532
OG0000867	Syae.g_01174	Syac.g_00531
OG0000868	Syae.g_01177	Syac.g_00529
OG0000869	Syae.g_01182	Syac.g_00524
OG0000870	Syae.g_01187	Syac.g_00519
OG0000871	Syae.g_01188	Syac.g_00518
OG0000872	Syae.g_01196	Syac.g_00510
OG0000873	Syae.g_01199	Syac.g_00507
OG0000874	Syae.g_01194	Syac.g_00512
OG0000875	Syae.g_01244	Syac.g_00505
OG0000876	Syae.g_01020	Syac.g_00675
OG0000877	Syae.g_01025	Syac.g_00671
OG0000878	Syae.g_01026	Syac.g_00670
OG0000879	Syae.g_01027	Syac.g_00669
OG0000880	Syae.g_01028	Syac.g_00668
OG0000881	Syae.g_01034	Syac.g_00664
OG0000882	Syae.g_01039	Syac.g_00659
OG0000883	Syae.g_01041	Syac.g_00656
OG0000884	Syae.g_01043	Syac.g_00654
OG0000885	Syae.g_01044	Syac.g_00653
OG0000886	Syae.g_01045	Syac.g_00652
OG0000887	Syae.g_01046	Syac.g_00651
OG0000888	Syae.g_01048	Syac.g_00649
OG0000889	Syae.g_01050	Syac.g_00647
OG0000890	Syae.g_01056	Syac.g_00642
OG0000891	Syae.g_01057	Syac.g_00641
OG0000892	Syae.g_01059	Syac.g_00638
OG0000893	Syae.g_02031	Syac.g_02193
OG0000894	Syae.g_02034	Syac.g_02189
OG0000895	Syae.g_02038	Syac.g_02185
OG0000896	Syae.g_02039	Syac.g_02184
OG0000897	Syae.g_02041	Syac.g_02182
OG0000898	Syae.g_02042	Syac.g_02181
OG0000899	Syae.g_02043	Syac.g_02180
OG0000900	Syae.g_02044	Syac.g_02179
OG0000901	Syae.g_02049	Syac.g_02174
OG0000902	Syae.g_02051	Syac.g_02172
OG0000903	Syae.g_02077	Syac.g_02140
OG0000904	Syae.g_02071	Syac.g_02145
OG0000905	Syae.g_02065	Syac.g_02148
OG0000906	Syae.g_02063	Syac.g_02150
OG0000907	Syae.g_02079	Syac.g_02138
OG0000908	Syae.g_02082	Syac.g_02135
OG0000909	Syae.g_02083	Syac.g_02134
OG0000910	Syae.g_02084	Syac.g_02133
OG0000911	Syae.g_02086	Syac.g_02131
OG0000912	Syae.g_02087	Syac.g_02130
OG0000913	Syae.g_02088	Syac.g_02129
OG0000914	Syae.g_02089	Syac.g_02128
OG0000915	Syae.g_02091	Syac.g_02127
OG0000916	Syae.g_02092	Syac.g_02126
OG0000917	Syae.g_02093	Syac.g_02125
OG0000918	Syae.g_02094	Syac.g_02124
OG0000919	Syae.g_02095	Syac.g_02123
OG0000920	Syae.g_02096	Syac.g_02122
OG0000921	Syae.g_02097	Syac.g_02121
OG0000922	Syae.g_02098	Syac.g_02120
OG0000923	Syae.g_02102	Syac.g_02116
OG0000924	Syae.g_02103	Syac.g_02115
OG0000925	Syae.g_02104	Syac.g_02114
OG0000926	Syae.g_02105	Syac.g_02113
OG0000927	Syae.g_02107	Syac.g_02111
OG0000928	Syae.g_02108	Syac.g_02110
OG0000929	Syae.g_02109	Syac.g_02109
OG0000930	Syae.g_02110	Syac.g_02108
OG0000931	Syae.g_02111	Syac.g_02107
OG0000932	Syae.g_02112	Syac.g_02106
OG0000933	Syae.g_02118	Syac.g_02101
OG0000934	Syae.g_02120	Syac.g_02099
OG0000935	Syae.g_02121	Syac.g_02098
OG0000936	Syae.g_02122	Syac.g_02097
OG0000937	Syae.g_02123	Syac.g_02096
OG0000938	Syae.g_02126	Syac.g_02092
OG0000939	Syae.g_02127	Syac.g_02091
OG0000940	Syae.g_02133	Syac.g_02084
OG0000941	Syae.g_02135	Syac.g_02082
OG0000942	Syae.g_02137	Syac.g_02080
OG0000943	Syae.g_02138	Syac.g_02079
OG0000944	Syae.g_02140	Syac.g_02077
OG0000945	Syae.g_02142	Syac.g_02075
OG0000946	Syae.g_02146	Syac.g_02071
OG0000947	Syae.g_02149	Syac.g_02068
OG0000948	Syae.g_02150	Syac.g_02067
OG0000949	Syae.g_01884	Syac.g_00205
OG0000950	Syae.g_01873	Syac.g_00193
OG0000951	Syae.g_01866	Syac.g_00188
OG0000952	Syae.g_01859	Syac.g_00183
OG0000953	Syae.g_01854	Syac.g_00177
OG0000954	Syae.g_01845	Syac.g_00172
OG0000955	Syae.g_01844	Syac.g_00171
OG0000956	Syae.g_01842	Syac.g_00169
OG0000957	Syae.g_01831	Syac.g_00158
OG0000958	Syae.g_01830	Syac.g_00157
OG0000959	Syae.g_01826	Syac.g_00153
OG0000960	Syae.g_01825	Syac.g_00152
OG0000961	Syae.g_01822	Syac.g_00147
OG0000962	Syae.g_01820	Syac.g_00145
OG0000963	Syae.g_01814	Syac.g_00140
OG0000964	Syae.g_01813	Syac.g_00139
OG0000965	Syae.g_01812	Syac.g_00138
OG0000966	Syae.g_01789	Syac.g_00107
OG0000967	Syae.g_01782	Syac.g_00075
OG0000968	Syae.g_01787	Syac.g_00080
OG0000969	Syae.g_01785	Syac.g_00078
OG0000970	Syae.g_01784	Syac.g_00077
OG0000971	Syae.g_01779	Syac.g_00067
OG0000972	Syae.g_01778	Syac.g_00066
OG0000973	Syae.g_01777	Syac.g_00065
OG0000974	Syae.g_01776	Syac.g_00064
OG0000975	Syae.g_01775	Syac.g_00063
OG0000976	Syae.g_01774	Syac.g_00062
OG0000977	Syae.g_01772	Syac.g_00059
OG0000978	Syae.g_01771	Syac.g_00058
OG0000979	Syae.g_01768	Syac.g_00055
OG0000980	Syae.g_01765	Syac.g_00052
OG0000981	Syae.g_01762	Syac.g_00049
OG0000982	Syae.g_01568	Syac.g_02354
OG0000983	Syae.g_01569	Syac.g_02355
OG0000984	Syae.g_01570	Syac.g_02356
OG0000985	Syae.g_01572	Syac.g_02359
OG0000986	Syae.g_01575	Syac.g_02363
OG0000987	Syae.g_01577	Syac.g_02365
OG0000988	Syae.g_01583	Syac.g_02370
OG0000989	Syae.g_01591	Syac.g_02379
OG0000990	Syae.g_01606	Syac.g_02397
OG0000991	Syae.g_01609	Syac.g_02400
OG0000992	Syae.g_01612	Syac.g_02402
OG0000993	Syae.g_01613	Syac.g_02403
OG0000994	Syae.g_01616	Syac.g_02405
OG0000995	Syae.g_01627	Syac.g_02410
OG0000996	Syae.g_01667	Syac.g_02454
OG0000997	Syae.g_01678	Syac.g_02464
OG0000998	Syae.g_01680	Syac.g_02466
OG0000999	Syae.g_01683	Syac.g_02467
OG0001000	Syae.g_01686	Syac.g_02470
OG0001001	Syae.g_01692	Syac.g_02475
OG0001002	Syae.g_01699	Syac.g_02481
OG0001003	Syae.g_01701	Syac.g_02483
OG0001004	Syae.g_01702	Syac.g_02484
OG0001005	Syae.g_01703	Syac.g_02485
OG0001006	Syae.g_01710	Syac.g_02492
OG0001007	Syae.g_01712	Syac.g_02494
OG0001008	Syae.g_00993	Syac.g_00693
OG0001009	Syae.g_01744	Syac.g_00030
OG0001010	Syae.g_01745	Syac.g_00031
OG0001011	Syae.g_01747	Syac.g_00032
OG0001012	Syae.g_01564	Syac.g_02351
OG0001013	Syae.g_01552	Syac.g_02337
OG0001014	Syae.g_01548	Syac.g_02333
OG0001015	Syae.g_01547	Syac.g_02332
OG0001016	Syae.g_01290	Syac.g_00446
OG0001017	Syae.g_01296	Syac.g_00440
OG0001018	Syae.g_01298	Syac.g_00438
OG0001019	Syae.g_01334	Syac.g_00422
OG0001020	Syae.g_01340	Syac.g_00417
OG0001021	Syae.g_01344	Syac.g_00413
OG0001022	Syae.g_01348	Syac.g_00410
OG0001023	Syae.g_01349	Syac.g_00409
OG0001024	Syae.g_01353	Syac.g_00405
OG0001025	Syae.g_01360	Syac.g_00399
OG0001026	Syae.g_01373	Syac.g_00386
OG0001027	Syae.g_01377	Syac.g_00380
OG0001028	Syae.g_01379	Syac.g_00378
OG0001029	Syae.g_01381	Syac.g_00376
OG0001030	Syae.g_01403	Syac.g_00356
OG0001031	Syae.g_01475	Syac.g_02266
OG0001032	Syae.g_01479	Syac.g_02268
OG0001033	Syae.g_01505	Syac.g_02298
OG0001034	Syae.g_02238	Syac.g_01968
OG0001036	Syae.g_02001	Syac.g_02221
OG0001037	Syae.g_01999	Syac.g_02223
OG0001038	Syae.g_01971	Syac.g_02251
OG0001039	Syae.g_01968	Syac.g_02254
OG0001040	Syae.g_01965	Syac.g_00292
OG0001041	Syae.g_01960	Syac.g_00287
OG0001042	Syae.g_01935	Syac.g_00258
OG0001043	Syae.g_01931	Syac.g_00254
OG0001044	Syae.g_02191	Syac.g_02021
OG0001045	Syae.g_02204	Syac.g_02008
OG0001046	Syae.g_00385	Syac.g_01207
OG0001047	Syae.g_00991	Syac.g_00695
OG0001048	Syae.g_00990	Syac.g_00696
OG0001049	Syae.g_00987	Syac.g_00703
OG0001050	Syae.g_00986	Syac.g_00704
OG0001051	Syae.g_00985	Syac.g_00705
OG0001052	Syae.g_02526	Syac.g_01704
OG0001053	Syae.g_02312	Syac.g_01901
OG0001054	Syae.g_02329	Syac.g_01884
OG0001055	Syae.g_02350	Syac.g_01863
OG0001056	Syae.g_02379	Syac.g_01831
OG0001057	Syae.g_02388	Syac.g_01825
OG0001058	Syae.g_02402	Syac.g_01810
OG0001059	Syae.g_02406	Syac.g_01806
OG0001060	Syae.g_02412	Syac.g_01799
OG0001061	Syae.g_02434	Syac.g_01779
OG0001062	Syae.g_02436	Syac.g_01777
OG0001063	Syae.g_02440	Syac.g_01773
OG0001064	Syae.g_02441	Syac.g_01772
OG0001065	Syae.g_02442	Syac.g_01771
OG0001066	Syae.g_02443	Syac.g_01770
OG0001067	Syae.g_02444	Syac.g_01769
OG0001068	Syae.g_02445	Syac.g_01768
OG0001069	Syae.g_02446	Syac.g_01767
OG0001070	Syae.g_02449	Syac.g_01764
OG0001071	Syae.g_02450	Syac.g_01763
OG0001072	Syae.g_02454	Syac.g_01758
OG0001074	Syae.g_00027	Syac.g_00945
OG0001075	Syae.g_00029	Syac.g_00946
OG0001076	Syae.g_00050	Syac.g_00956
OG0001077	Syae.g_00061	Syac.g_00967
OG0001078	Syae.g_00075	Syac.g_00980
OG0001079	Syae.g_00088	Syac.g_00993
OG0001080	Syae.g_00267	Syac.g_01092
OG0001081	Syae.g_00615	Syac.g_01432
OG0001082	Syae.g_00614	Syac.g_01431
OG0001083	Syae.g_00605	Syac.g_01424
OG0001084	Syae.g_00604	Syac.g_01423
OG0001085	Syae.g_00594	Syac.g_01412
OG0001086	Syae.g_00592	Syac.g_01410
OG0001087	Syae.g_00751	Syac.g_00923
OG0001088	Syae.g_00755	Syac.g_00920
OG0001089	Syae.g_00781	Syac.g_00896
OG0001090	Syae.g_00471	Syac.g_01286
OG0001091	Syae.g_00469	Syac.g_01284
OG0001092	Syae.g_00466	Syac.g_01282
OG0001093	Syae.g_00460	Syac.g_01276
OG0001094	Syae.g_00527	Syac.g_01347
OG0001095	Syae.g_00506	Syac.g_01326
OG0001096	Syae.g_00490	Syac.g_01310
OG0001097	Syae.g_00845	Syac.g_00834
OG0001098	Syae.g_00269	Syac.g_01096
OG0001099	Syae.g_01380	Syac.g_00377
OG0001100	Syae.g_00583	Syac.g_01402
OG0001101	Syae.g_00581	Syac.g_01401
OG0001102	Syae.g_00578	Syac.g_01398
OG0001103	Syae.g_00576	Syac.g_01395
OG0001104	Syae.g_00544	Syac.g_01364
OG0001105	Syae.g_00540	Syac.g_01360
OG0001106	Syae.g_00346	Syac.g_01166
OG0001107	Syae.g_00358	Syac.g_01180
OG0001108	Syae.g_00366	Syac.g_01188
OG0001109	Syae.g_00368	Syac.g_01190
OG0001110	Syae.g_00370	Syac.g_01192
OG0001111	Syae.g_00372	Syac.g_01194
OG0001112	Syae.g_00374	Syac.g_01196
OG0001113	Syae.g_00375	Syac.g_01197
OG0001114	Syae.g_00376	Syac.g_01198
OG0001115	Syae.g_00380	Syac.g_01202
OG0001116	Syae.g_00382	Syac.g_01204
OG0001117	Syae.g_00383	Syac.g_01205
OG0001118	Syae.g_00384	Syac.g_01206
OG0001119	Syae.g_00386	Syac.g_01208
OG0001120	Syae.g_00390	Syac.g_01213
OG0001121	Syae.g_00133	Syac.g_01949, Syac.g_01170
OG0001122	Syae.g_00417	Syac.g_01238
OG0001123	Syae.g_00424	Syac.g_01245
OG0001124	Syae.g_00426	Syac.g_01247
OG0001125	Syae.g_00428	Syac.g_01249
OG0001126	Syae.g_00807	Syac.g_00870
OG0001127	Syae.g_00806	Syac.g_00871
OG0001128	Syae.g_00803	Syac.g_00875
OG0001129	Syae.g_00801	Syac.g_00877
OG0001130	Syae.g_00800	Syac.g_00878
OG0001131	Syae.g_00562	Syac.g_01382
OG0001132	Syae.g_00242	Syac.g_01062
OG0001133	Syae.g_00053	Syac.g_00958
OG0001134	Syae.g_00638	Syac.g_01466
OG0001135	Syae.g_00636	Syac.g_01464
OG0001136	Syae.g_00923	Syac.g_00767
OG0001137	Syae.g_00903	Syac.g_00786
OG0001138	Syae.g_00654	Syac.g_01486
OG0001139	Syae.g_00656	Syac.g_01488
OG0001140	Syae.g_00657	Syac.g_01489
OG0001141	Syae.g_00658	Syac.g_01490
OG0001142	Syae.g_00660	Syac.g_01491
OG0001143	Syae.g_00673	Syac.g_01499
OG0001144	Syae.g_00684	Syac.g_01508
OG0001145	Syae.g_00948	Syac.g_00740
OG0001146	Syae.g_00968	Syac.g_00722
OG0001147	Syae.g_02536	Syac.g_01689
OG0001148	Syae.g_02297	Syac.g_01918
OG0001149	Syae.g_02296	Syac.g_01919
OG0001150	Syae.g_02295	Syac.g_01920
OG0001151	Syae.g_02282	Syac.g_01932
OG0001152	Syae.g_02281	Syac.g_01933
OG0001153	Syae.g_02613	Syac.g_01670
OG0001155	Syae.g_01083	Syac.g_00621
