Orthogroup	Syae	Praq
OG0000596	Syae.g_00077	Praq.g_00964
OG0000597	Syae.g_00080	Praq.g_00962
OG0000598	Syae.g_00081	Praq.g_00961
OG0000599	Syae.g_00084	Praq.g_00958
OG0000600	Syae.g_00085	Praq.g_00957
OG0000601	Syae.g_00086	Praq.g_00775
OG0000602	Syae.g_00091	Praq.g_00777
OG0000603	Syae.g_00092	Praq.g_00778
OG0000604	Syae.g_00095	Praq.g_00779
OG0000605	Syae.g_00260	Praq.g_00780
OG0000606	Syae.g_00616	Praq.g_00783
OG0000607	Syae.g_00613	Praq.g_00786
OG0000608	Syae.g_00612	Praq.g_00787
OG0000609	Syae.g_00610	Praq.g_00788
OG0000610	Syae.g_00601	Praq.g_00793
OG0000611	Syae.g_00598	Praq.g_00796
OG0000612	Syae.g_00597	Praq.g_00797
OG0000613	Syae.g_01910	Praq.g_00802
OG0000614	Syae.g_00765	Praq.g_00821
OG0000615	Syae.g_00557	Praq.g_00829
OG0000616	Syae.g_01696	Praq.g_00833
OG0000617	Syae.g_00464	Praq.g_00589
OG0000618	Syae.g_00463	Praq.g_00590
OG0000619	Syae.g_00462	Praq.g_00591
OG0000620	Syae.g_00456	Praq.g_00594
OG0000621	Syae.g_00455	Praq.g_00595
OG0000622	Syae.g_00454	Praq.g_00596
OG0000623	Syae.g_00453	Praq.g_00597
OG0000624	Syae.g_00451	Praq.g_00598
OG0000625	Syae.g_00450	Praq.g_00599
OG0000626	Syae.g_00449	Praq.g_00600
OG0000627	Syae.g_00299	Praq.g_00601
OG0000628	Syae.g_00300	Praq.g_00602
OG0000629	Syae.g_00303	Praq.g_00603
OG0000630	Syae.g_00310	Praq.g_00606
OG0000631	Syae.g_00317	Praq.g_00661
OG0000632	Syae.g_00318	Praq.g_00662
OG0000633	Syae.g_00320	Praq.g_00663
OG0000634	Syae.g_00525	Praq.g_00666
OG0000635	Syae.g_00524	Praq.g_00667
OG0000636	Syae.g_00522	Praq.g_00669
OG0000637	Syae.g_00520	Praq.g_00671
OG0000638	Syae.g_00519	Praq.g_00672
OG0000639	Syae.g_00518	Praq.g_00673
OG0000640	Syae.g_00517	Praq.g_00674
OG0000641	Syae.g_00513	Praq.g_00678
OG0000642	Syae.g_00512	Praq.g_01407
OG0000643	Syae.g_00510	Praq.g_01408
OG0000644	Syae.g_00509	Praq.g_01409
OG0000645	Syae.g_00507	Praq.g_01410
OG0000646	Syae.g_00504	Praq.g_01412
OG0000647	Syae.g_00502	Praq.g_01413
OG0000648	Syae.g_00499	Praq.g_01415
OG0000649	Syae.g_00498	Praq.g_01416
OG0000650	Syae.g_00497	Praq.g_01417
OG0000651	Syae.g_00496	Praq.g_01418
OG0000652	Syae.g_00495	Praq.g_01419
OG0000653	Syae.g_00493	Praq.g_01421
OG0000654	Syae.g_00492	Praq.g_01422
OG0000655	Syae.g_00491	Praq.g_01423
OG0000656	Syae.g_00488	Praq.g_01426
OG0000657	Syae.g_00834	Praq.g_01433
OG0000658	Syae.g_00837	Praq.g_01434
OG0000659	Syae.g_00838	Praq.g_01435
OG0000660	Syae.g_00842	Praq.g_01439
OG0000661	Syae.g_00844	Praq.g_01441
OG0000662	Syae.g_00846	Praq.g_01443
OG0000663	Syae.g_00849	Praq.g_01445
OG0000664	Syae.g_00850	Praq.g_01446
OG0000665	Syae.g_00121	Praq.g_01450
OG0000666	Syae.g_00258	Praq.g_01451
OG0000667	Syae.g_02056	Praq.g_01456
OG0000668	Syae.g_00418	Praq.g_01473
OG0000669	Syae.g_00585	Praq.g_01481
OG0000670	Syae.g_00582	Praq.g_01483
OG0000671	Syae.g_00580	Praq.g_01485
OG0000672	Syae.g_00577	Praq.g_01488
OG0000673	Syae.g_00574	Praq.g_01491
OG0000674	Syae.g_00572	Praq.g_01493
OG0000675	Syae.g_00571	Praq.g_01494
OG0000676	Syae.g_00569	Praq.g_01496
OG0000677	Syae.g_00568	Praq.g_01497
OG0000678	Syae.g_00564	Praq.g_01499
OG0000679	Syae.g_00555	Praq.g_01503
OG0000680	Syae.g_00554	Praq.g_01504
OG0000681	Syae.g_00551	Praq.g_01506
OG0000682	Syae.g_00550	Praq.g_01507
OG0000683	Syae.g_00549	Praq.g_01508
OG0000684	Syae.g_00545	Praq.g_01510
OG0000685	Syae.g_00543	Praq.g_01512
OG0000686	Syae.g_00542	Praq.g_01513
OG0000687	Syae.g_00541	Praq.g_01514
OG0000688	Syae.g_00536	Praq.g_01517
OG0000689	Syae.g_00534	Praq.g_01518
OG0000690	Syae.g_00533	Praq.g_01519
OG0000691	Syae.g_00532	Praq.g_01520
OG0000692	Syae.g_00531	Praq.g_01522
OG0000693	Syae.g_00529	Praq.g_01523
OG0000694	Syae.g_00528	Praq.g_01524
OG0000695	Syae.g_00322	Praq.g_01526
OG0000696	Syae.g_00323	Praq.g_01527
OG0000697	Syae.g_00325	Praq.g_01528
OG0000698	Syae.g_00328	Praq.g_01531
OG0000699	Syae.g_00330	Praq.g_01532
OG0000700	Syae.g_00331	Praq.g_01533
OG0000701	Syae.g_00332	Praq.g_01534
OG0000702	Syae.g_00341	Praq.g_01536
OG0000703	Syae.g_00342	Praq.g_01537
OG0000704	Syae.g_00345	Praq.g_01538
OG0000705	Syae.g_00352	Praq.g_01542
OG0000706	Syae.g_00353	Praq.g_01543
OG0000707	Syae.g_00354	Praq.g_01544
OG0000708	Syae.g_00357	Praq.g_01545
OG0000709	Syae.g_00365	Praq.g_01549
OG0000710	Syae.g_00369	Praq.g_01552
OG0000711	Syae.g_00398	Praq.g_01568
OG0000712	Syae.g_00400	Praq.g_01570
OG0000713	Syae.g_00401	Praq.g_01571
OG0000714	Syae.g_00403	Praq.g_01572
OG0000715	Syae.g_00405	Praq.g_01574
OG0000716	Syae.g_00409	Praq.g_01576
OG0000717	Syae.g_00410	Praq.g_01577
OG0000718	Syae.g_00414	Praq.g_01588
OG0000719	Syae.g_00416	Praq.g_01590
OG0000720	Syae.g_00429	Praq.g_01599
OG0000721	Syae.g_00431	Praq.g_01601
OG0000722	Syae.g_00432	Praq.g_01602
OG0000723	Syae.g_00445	Praq.g_01605
OG0000724	Syae.g_00799	Praq.g_01614
OG0000725	Syae.g_00789	Praq.g_01620
OG0000726	Syae.g_00788	Praq.g_01621
OG0000727	Syae.g_00787	Praq.g_01622
OG0000728	Syae.g_00785	Praq.g_01624
OG0000729	Syae.g_01819	Praq.g_01669
OG0000730	Syae.g_02189	Praq.g_01273
OG0000731	Syae.g_02201	Praq.g_01276
OG0000732	Syae.g_01764	Praq.g_01282
OG0000733	Syae.g_01599	Praq.g_01301
OG0000734	Syae.g_01371	Praq.g_01318
OG0000735	Syae.g_00942	Praq.g_01320
OG0000736	Syae.g_00941	Praq.g_01321
OG0000737	Syae.g_00940	Praq.g_01322
OG0000738	Syae.g_00935	Praq.g_01326
OG0000739	Syae.g_00928	Praq.g_01327
OG0000740	Syae.g_00927	Praq.g_01328
OG0000741	Syae.g_00924	Praq.g_01329
OG0000742	Syae.g_00922	Praq.g_01332
OG0000743	Syae.g_00920	Praq.g_01334
OG0000744	Syae.g_00919	Praq.g_01335
OG0000745	Syae.g_00917	Praq.g_01336
OG0000746	Syae.g_00915	Praq.g_01338
OG0000747	Syae.g_00914	Praq.g_01339
OG0000748	Syae.g_00902	Praq.g_01342
OG0000749	Syae.g_00900	Praq.g_01343
OG0000750	Syae.g_00899	Praq.g_01344
OG0000751	Syae.g_00892	Praq.g_01346
OG0000752	Syae.g_00890	Praq.g_01348
OG0000753	Syae.g_00887	Praq.g_01351
OG0000754	Syae.g_00641	Praq.g_01354
OG0000755	Syae.g_00651	Praq.g_01357
OG0000756	Syae.g_00652	Praq.g_01358
OG0000757	Syae.g_00661	Praq.g_01364
OG0000758	Syae.g_00662	Praq.g_01365
OG0000759	Syae.g_00663	Praq.g_01366
OG0000760	Syae.g_00664	Praq.g_01367
OG0000761	Syae.g_00668	Praq.g_01368
OG0000762	Syae.g_00672	Praq.g_01369
OG0000763	Syae.g_00676	Praq.g_01371
OG0000764	Syae.g_00677	Praq.g_01372
OG0000765	Syae.g_00695	Praq.g_01381
OG0000766	Syae.g_00696	Praq.g_01382
OG0000767	Syae.g_00698	Praq.g_01384
OG0000768	Syae.g_00699	Praq.g_01385
OG0000769	Syae.g_00701	Praq.g_01387
OG0000770	Syae.g_00704	Praq.g_01389
OG0000771	Syae.g_00805	Praq.g_00257
OG0000772	Syae.g_00168	Praq.g_00112
OG0000773	Syae.g_00947	Praq.g_00124
OG0000774	Syae.g_00951	Praq.g_00126
OG0000775	Syae.g_00954	Praq.g_00128
OG0000776	Syae.g_00955	Praq.g_00129
OG0000777	Syae.g_00956	Praq.g_00130
OG0000778	Syae.g_00957	Praq.g_00131
OG0000779	Syae.g_00963	Praq.g_00135
OG0000780	Syae.g_00967	Praq.g_00136
OG0000781	Syae.g_00971	Praq.g_00139
OG0000782	Syae.g_00972	Praq.g_00140
OG0000783	Syae.g_00973	Praq.g_00141
OG0000784	Syae.g_00974	Praq.g_00142
OG0000785	Syae.g_00976	Praq.g_00144
OG0000786	Syae.g_02477	Praq.g_00146
OG0000787	Syae.g_02476	Praq.g_00147
OG0000788	Syae.g_00087	Praq.g_00162
OG0000789	Syae.g_00281	Praq.g_00165
OG0000790	Syae.g_02294	Praq.g_00182
OG0000791	Syae.g_02292	Praq.g_00184
OG0000792	Syae.g_02291	Praq.g_00185
OG0000793	Syae.g_02286	Praq.g_00188
OG0000794	Syae.g_02285	Praq.g_00189
OG0000795	Syae.g_02284	Praq.g_00190
OG0000796	Syae.g_02280	Praq.g_00194
OG0000797	Syae.g_02279	Praq.g_00195
OG0000798	Syae.g_01972, Syae.g_01205	Praq.g_00222
OG0000799	Syae.g_00010	Praq.g_00276
OG0000800	Syae.g_00009	Praq.g_00277
OG0000801	Syae.g_00008	Praq.g_00278
OG0000802	Syae.g_02686	Praq.g_00280
OG0000803	Syae.g_02680	Praq.g_00282
OG0000804	Syae.g_02677	Praq.g_00283
OG0000805	Syae.g_02663	Praq.g_00285
OG0000806	Syae.g_02661	Praq.g_00287
OG0000807	Syae.g_02659	Praq.g_00288
OG0000808	Syae.g_02658	Praq.g_00289
OG0000809	Syae.g_02655	Praq.g_00292
OG0000810	Syae.g_02654	Praq.g_00293
OG0000811	Syae.g_02648	Praq.g_00297
OG0000812	Syae.g_02646	Praq.g_00299
OG0000813	Syae.g_02645	Praq.g_00300
OG0000814	Syae.g_02643	Praq.g_00302
OG0000815	Syae.g_02642	Praq.g_00303
OG0000816	Syae.g_02641	Praq.g_00305
OG0000817	Syae.g_02640	Praq.g_00306
OG0000818	Syae.g_02634	Praq.g_00311
OG0000819	Syae.g_02633	Praq.g_00312
OG0000820	Syae.g_02632	Praq.g_00313
OG0000821	Syae.g_02626	Praq.g_00317
OG0000822	Syae.g_02624	Praq.g_00318
OG0000823	Syae.g_02623	Praq.g_00319
OG0000824	Syae.g_02617	Praq.g_00322
OG0000825	Syae.g_02616	Praq.g_00323
OG0000826	Syae.g_02615	Praq.g_00324
OG0000827	Syae.g_02614	Praq.g_00325
OG0000828	Syae.g_02612	Praq.g_00328
OG0000829	Syae.g_02611	Praq.g_00329
OG0000830	Syae.g_02610	Praq.g_00330
OG0000831	Syae.g_02608	Praq.g_00332
OG0000832	Syae.g_01081	Praq.g_00338
OG0000833	Syae.g_01106	Praq.g_00346
OG0000834	Syae.g_01108	Praq.g_00347
OG0000835	Syae.g_01109	Praq.g_00348
OG0000836	Syae.g_01113	Praq.g_00349
OG0000837	Syae.g_01115	Praq.g_00350
OG0000838	Syae.g_01119	Praq.g_00352
OG0000839	Syae.g_01120	Praq.g_00353
OG0000840	Syae.g_01121	Praq.g_00354
OG0000841	Syae.g_01122	Praq.g_00355
OG0000842	Syae.g_01123	Praq.g_00356
OG0000843	Syae.g_01124	Praq.g_00357
OG0000844	Syae.g_01125	Praq.g_00358
OG0000845	Syae.g_01126	Praq.g_00359
OG0000846	Syae.g_01127	Praq.g_00360
OG0000847	Syae.g_01128	Praq.g_00361
OG0000848	Syae.g_01130	Praq.g_00362
OG0000849	Syae.g_01131	Praq.g_00363
OG0000850	Syae.g_01133	Praq.g_00365
OG0000851	Syae.g_01139	Praq.g_00366
OG0000852	Syae.g_01140	Praq.g_00367
OG0000853	Syae.g_01144	Praq.g_00371
OG0000854	Syae.g_01146	Praq.g_00373
OG0000855	Syae.g_01147	Praq.g_00374
OG0000856	Syae.g_00059	Praq.g_00001
OG0000857	Syae.g_00503	Praq.g_00030
OG0000858	Syae.g_01153	Praq.g_01953
OG0000859	Syae.g_01154	Praq.g_01952
OG0000860	Syae.g_01165	Praq.g_00495
OG0000861	Syae.g_01166	Praq.g_00494
OG0000862	Syae.g_01167	Praq.g_00493
OG0000863	Syae.g_01170	Praq.g_00491
OG0000864	Syae.g_01171	Praq.g_00490
OG0000865	Syae.g_01172	Praq.g_00489
OG0000866	Syae.g_01173	Praq.g_00488
OG0000867	Syae.g_01174	Praq.g_00487
OG0000868	Syae.g_01177	Praq.g_00486
OG0000869	Syae.g_01182	Praq.g_00482
OG0000870	Syae.g_01187	Praq.g_00477
OG0000871	Syae.g_01188	Praq.g_00476
OG0000872	Syae.g_01196	Praq.g_00475
OG0000873	Syae.g_01199	Praq.g_00472
OG0000874	Syae.g_01194	Praq.g_00469
OG0000875	Syae.g_01244	Praq.g_00468
OG0000876	Syae.g_01020	Praq.g_00467
OG0000877	Syae.g_01025	Praq.g_00465
OG0000878	Syae.g_01026	Praq.g_00464
OG0000879	Syae.g_01027	Praq.g_00463
OG0000880	Syae.g_01028	Praq.g_00462
OG0000881	Syae.g_01034	Praq.g_00458
OG0000882	Syae.g_01039	Praq.g_00453
OG0000883	Syae.g_01041	Praq.g_00452
OG0000884	Syae.g_01043	Praq.g_00450
OG0000885	Syae.g_01044	Praq.g_00449
OG0000886	Syae.g_01045	Praq.g_00448
OG0000887	Syae.g_01046	Praq.g_00447
OG0000888	Syae.g_01048	Praq.g_00445
OG0000889	Syae.g_01050	Praq.g_00443
OG0000890	Syae.g_01056	Praq.g_00442
OG0000891	Syae.g_01057	Praq.g_00441
OG0000892	Syae.g_01059	Praq.g_00956
OG0000893	Syae.g_02031	Praq.g_00951
OG0000894	Syae.g_02034	Praq.g_00949
OG0000895	Syae.g_02038	Praq.g_00946
OG0000896	Syae.g_02039	Praq.g_00945
OG0000897	Syae.g_02041	Praq.g_00943
OG0000898	Syae.g_02042	Praq.g_00942
OG0000899	Syae.g_02043	Praq.g_00941
OG0000900	Syae.g_02044	Praq.g_00940
OG0000901	Syae.g_02049	Praq.g_00937
OG0000902	Syae.g_02051	Praq.g_00935
OG0000903	Syae.g_02077	Praq.g_00932
OG0000904	Syae.g_02071	Praq.g_00930
OG0000905	Syae.g_02065	Praq.g_00925
OG0000906	Syae.g_02063	Praq.g_00924
OG0000907	Syae.g_02079	Praq.g_00921
OG0000908	Syae.g_02082	Praq.g_00918
OG0000909	Syae.g_02083	Praq.g_00917
OG0000910	Syae.g_02084	Praq.g_00916
OG0000911	Syae.g_02086	Praq.g_00914
OG0000912	Syae.g_02087	Praq.g_00913
OG0000913	Syae.g_02088	Praq.g_00912
OG0000914	Syae.g_02089	Praq.g_00911
OG0000915	Syae.g_02091	Praq.g_00910
OG0000916	Syae.g_02092	Praq.g_00909
OG0000917	Syae.g_02093	Praq.g_00908
OG0000918	Syae.g_02094	Praq.g_00907
OG0000919	Syae.g_02095	Praq.g_00906
OG0000920	Syae.g_02096	Praq.g_00905
OG0000921	Syae.g_02097	Praq.g_00904
OG0000922	Syae.g_02098	Praq.g_00903
OG0000923	Syae.g_02102	Praq.g_00899
OG0000924	Syae.g_02103	Praq.g_00898
OG0000925	Syae.g_02104	Praq.g_00897
OG0000926	Syae.g_02105	Praq.g_00896
OG0000927	Syae.g_02107	Praq.g_00894
OG0000928	Syae.g_02108	Praq.g_00893
OG0000929	Syae.g_02109	Praq.g_00892
OG0000930	Syae.g_02110	Praq.g_00891
OG0000931	Syae.g_02111	Praq.g_00890
OG0000932	Syae.g_02112	Praq.g_00889
OG0000933	Syae.g_02118	Praq.g_00885
OG0000934	Syae.g_02120	Praq.g_00883
OG0000935	Syae.g_02121	Praq.g_00882
OG0000936	Syae.g_02122	Praq.g_00881
OG0000937	Syae.g_02123	Praq.g_00880
OG0000938	Syae.g_02126	Praq.g_00878
OG0000939	Syae.g_02127	Praq.g_00877
OG0000940	Syae.g_02133	Praq.g_00871
OG0000941	Syae.g_02135	Praq.g_00869
OG0000942	Syae.g_02137	Praq.g_00867
OG0000943	Syae.g_02138	Praq.g_00866
OG0000944	Syae.g_02140	Praq.g_00865
OG0000945	Syae.g_02142	Praq.g_00864
OG0000946	Syae.g_02146	Praq.g_00727
OG0000947	Syae.g_02149	Praq.g_00729
OG0000948	Syae.g_02150	Praq.g_00730
OG0000949	Syae.g_01884	Praq.g_00733
OG0000950	Syae.g_01873	Praq.g_00738
OG0000951	Syae.g_01866	Praq.g_00742
OG0000952	Syae.g_01859	Praq.g_00746
OG0000953	Syae.g_01854	Praq.g_00749
OG0000954	Syae.g_01845	Praq.g_00753
OG0000955	Syae.g_01844	Praq.g_00754
OG0000956	Syae.g_01842	Praq.g_00756
OG0000957	Syae.g_01831	Praq.g_00761
OG0000958	Syae.g_01830	Praq.g_00762
OG0000959	Syae.g_01826	Praq.g_00766
OG0000960	Syae.g_01825	Praq.g_00767
OG0000961	Syae.g_01822	Praq.g_00769
OG0000962	Syae.g_01820	Praq.g_00771
OG0000963	Syae.g_01814	Praq.g_00774
OG0000964	Syae.g_01813	Praq.g_00679
OG0000965	Syae.g_01812	Praq.g_00680
OG0000966	Syae.g_01789	Praq.g_00687
OG0000967	Syae.g_01782	Praq.g_00691
OG0000968	Syae.g_01787	Praq.g_00693
OG0000969	Syae.g_01785	Praq.g_00694
OG0000970	Syae.g_01784	Praq.g_00695
OG0000971	Syae.g_01779	Praq.g_00696
OG0000972	Syae.g_01778	Praq.g_00697
OG0000973	Syae.g_01777	Praq.g_00698
OG0000974	Syae.g_01776	Praq.g_00699
OG0000975	Syae.g_01775	Praq.g_00700
OG0000976	Syae.g_01774	Praq.g_00701
OG0000977	Syae.g_01772	Praq.g_00702
OG0000978	Syae.g_01771	Praq.g_00703
OG0000979	Syae.g_01768	Praq.g_00706
OG0000980	Syae.g_01765	Praq.g_00708
OG0000981	Syae.g_01762	Praq.g_00710
OG0000982	Syae.g_01568	Praq.g_00712
OG0000983	Syae.g_01569	Praq.g_00713
OG0000984	Syae.g_01570	Praq.g_00714
OG0000985	Syae.g_01572	Praq.g_00717
OG0000986	Syae.g_01575	Praq.g_00719
OG0000987	Syae.g_01577	Praq.g_00720
OG0000988	Syae.g_01583	Praq.g_00723
OG0000989	Syae.g_01591	Praq.g_00391
OG0000990	Syae.g_01606	Praq.g_00394
OG0000991	Syae.g_01609	Praq.g_00395
OG0000992	Syae.g_01612	Praq.g_00397
OG0000993	Syae.g_01613	Praq.g_00398
OG0000994	Syae.g_01616	Praq.g_00399
OG0000995	Syae.g_01627	Praq.g_00403
OG0000996	Syae.g_01667	Praq.g_00404
OG0000997	Syae.g_01678	Praq.g_00405
OG0000998	Syae.g_01680	Praq.g_00407
OG0000999	Syae.g_01683	Praq.g_00408
OG0001000	Syae.g_01686	Praq.g_00411
OG0001001	Syae.g_01692	Praq.g_00413
OG0001002	Syae.g_01699	Praq.g_00417
OG0001003	Syae.g_01701	Praq.g_00418
OG0001004	Syae.g_01702	Praq.g_00419
OG0001005	Syae.g_01703	Praq.g_00420
OG0001006	Syae.g_01710	Praq.g_00424
OG0001007	Syae.g_01712	Praq.g_00426
OG0001008	Syae.g_00993	Praq.g_01120
OG0001009	Syae.g_01744	Praq.g_01230
OG0001010	Syae.g_01745	Praq.g_01231
OG0001011	Syae.g_01747	Praq.g_01232
OG0001012	Syae.g_01564	Praq.g_01258
OG0001013	Syae.g_01552	Praq.g_01264
OG0001014	Syae.g_01548	Praq.g_01267
OG0001015	Syae.g_01547	Praq.g_01268
OG0001016	Syae.g_01290	Praq.g_01930
OG0001017	Syae.g_01296	Praq.g_01926
OG0001018	Syae.g_01298	Praq.g_01923
OG0001019	Syae.g_01334	Praq.g_01914
OG0001020	Syae.g_01340	Praq.g_01913
OG0001021	Syae.g_01344	Praq.g_01912
OG0001022	Syae.g_01348	Praq.g_01909
OG0001023	Syae.g_01349	Praq.g_01908
OG0001024	Syae.g_01353	Praq.g_01905
OG0001025	Syae.g_01360	Praq.g_01899
OG0001026	Syae.g_01373	Praq.g_01892
OG0001027	Syae.g_01377	Praq.g_01891
OG0001028	Syae.g_01379	Praq.g_01889
OG0001029	Syae.g_01381	Praq.g_01888
OG0001030	Syae.g_01403	Praq.g_01873
OG0001031	Syae.g_01475	Praq.g_01816
OG0001032	Syae.g_01479	Praq.g_01815
OG0001033	Syae.g_01505	Praq.g_01794
OG0001034	Syae.g_02238	Praq.g_01766
OG0001035	Syae.g_02006	Praq.g_01749
OG0001036	Syae.g_02001	Praq.g_01744
OG0001037	Syae.g_01999	Praq.g_01743
OG0001038	Syae.g_01971	Praq.g_01725
OG0001039	Syae.g_01968	Praq.g_01722
OG0001040	Syae.g_01965	Praq.g_01719
OG0001041	Syae.g_01960	Praq.g_01715
OG0001042	Syae.g_01935	Praq.g_01698
OG0001043	Syae.g_01931	Praq.g_01697
OG0001044	Syae.g_02191	Praq.g_01212
OG0001045	Syae.g_02204	Praq.g_01203
OG0001046	Syae.g_00385	Praq.g_01164
OG0001047	Syae.g_00991	Praq.g_01118
OG0001048	Syae.g_00990	Praq.g_01117
OG0001049	Syae.g_00987	Praq.g_01115
OG0001050	Syae.g_00986	Praq.g_01114
OG0001051	Syae.g_00985	Praq.g_01113
OG0001052	Syae.g_02526	Praq.g_00522
OG0001053	Syae.g_02312	Praq.g_00534
OG0001054	Syae.g_02329	Praq.g_01104
OG0001055	Syae.g_02350	Praq.g_01085
OG0001056	Syae.g_02379	Praq.g_01066
OG0001057	Syae.g_02388	Praq.g_01061
OG0001058	Syae.g_02402	Praq.g_01053
OG0001059	Syae.g_02406	Praq.g_01049
OG0001060	Syae.g_02412	Praq.g_01042
OG0001061	Syae.g_02434	Praq.g_01029
OG0001062	Syae.g_02436	Praq.g_01027
OG0001063	Syae.g_02440	Praq.g_01025
OG0001064	Syae.g_02441	Praq.g_01024
OG0001065	Syae.g_02442	Praq.g_01023
OG0001066	Syae.g_02443	Praq.g_01022
OG0001067	Syae.g_02444	Praq.g_01021
OG0001068	Syae.g_02445	Praq.g_01020
OG0001069	Syae.g_02446	Praq.g_01019
OG0001070	Syae.g_02449	Praq.g_01016
OG0001071	Syae.g_02450	Praq.g_01015
OG0001072	Syae.g_02454	Praq.g_01013
OG0001073	Syae.g_02468	Praq.g_00998
OG0001074	Syae.g_00027	Praq.g_00987
OG0001075	Syae.g_00029	Praq.g_00986
OG0001076	Syae.g_00050	Praq.g_00978
OG0001077	Syae.g_00061	Praq.g_00974
OG0001078	Syae.g_00075	Praq.g_00966
OG0001079	Syae.g_00088	Praq.g_00776
OG0001080	Syae.g_00267	Praq.g_00782
OG0001081	Syae.g_00615	Praq.g_00784
OG0001082	Syae.g_00614	Praq.g_00785
OG0001083	Syae.g_00605	Praq.g_00790
OG0001084	Syae.g_00604	Praq.g_00791
OG0001085	Syae.g_00594	Praq.g_00799
OG0001086	Syae.g_00592	Praq.g_00800
OG0001087	Syae.g_00751	Praq.g_00817
OG0001088	Syae.g_00755	Praq.g_00818
OG0001089	Syae.g_00781	Praq.g_00826
OG0001090	Syae.g_00471	Praq.g_00584
OG0001091	Syae.g_00469	Praq.g_00586
OG0001092	Syae.g_00466	Praq.g_00587
OG0001093	Syae.g_00460	Praq.g_00592
OG0001094	Syae.g_00527	Praq.g_00664
OG0001095	Syae.g_00506	Praq.g_01411
OG0001096	Syae.g_00490	Praq.g_01424
OG0001097	Syae.g_00845	Praq.g_01442
OG0001098	Syae.g_00269	Praq.g_01458
OG0001099	Syae.g_01380	Praq.g_01478
OG0001100	Syae.g_00583	Praq.g_01482
OG0001101	Syae.g_00581	Praq.g_01484
OG0001102	Syae.g_00578	Praq.g_01487
OG0001103	Syae.g_00576	Praq.g_01489
OG0001104	Syae.g_00544	Praq.g_01511
OG0001105	Syae.g_00540	Praq.g_01515
OG0001106	Syae.g_00346	Praq.g_01539
OG0001107	Syae.g_00358	Praq.g_01546
OG0001108	Syae.g_00366	Praq.g_01550
OG0001109	Syae.g_00368	Praq.g_01551
OG0001110	Syae.g_00370	Praq.g_01553
OG0001111	Syae.g_00372	Praq.g_01554
OG0001112	Syae.g_00374	Praq.g_01555
OG0001113	Syae.g_00375	Praq.g_01556
OG0001114	Syae.g_00376	Praq.g_01557
OG0001115	Syae.g_00380	Praq.g_01559
OG0001116	Syae.g_00382	Praq.g_01560
OG0001117	Syae.g_00383	Praq.g_01561
OG0001118	Syae.g_00384	Praq.g_01562
OG0001119	Syae.g_00386	Praq.g_01563
OG0001120	Syae.g_00390	Praq.g_01565
OG0001121	Syae.g_00133	Praq.g_01298
OG0001122	Syae.g_00417	Praq.g_01591
OG0001123	Syae.g_00424	Praq.g_01595
OG0001124	Syae.g_00426	Praq.g_01597
OG0001125	Syae.g_00428	Praq.g_01598
OG0001126	Syae.g_00807	Praq.g_01608
OG0001127	Syae.g_00806	Praq.g_01609
OG0001128	Syae.g_00803	Praq.g_01611
OG0001129	Syae.g_00801	Praq.g_01612
OG0001130	Syae.g_00800	Praq.g_01613
OG0001131	Syae.g_00562	Praq.g_01649
OG0001132	Syae.g_00242	Praq.g_01658
OG0001133	Syae.g_00053	Praq.g_01287
OG0001134	Syae.g_00638	Praq.g_01300
OG0001136	Syae.g_00923	Praq.g_01330
OG0001137	Syae.g_00903	Praq.g_01341
OG0001138	Syae.g_00654	Praq.g_01359
OG0001139	Syae.g_00656	Praq.g_01360
OG0001140	Syae.g_00657	Praq.g_01361
OG0001141	Syae.g_00658	Praq.g_01362
OG0001142	Syae.g_00660	Praq.g_01363
OG0001143	Syae.g_00673	Praq.g_01370
OG0001144	Syae.g_00684	Praq.g_01375
OG0001145	Syae.g_00948	Praq.g_00125
OG0001146	Syae.g_00968	Praq.g_00137
OG0001147	Syae.g_02536	Praq.g_00161
OG0001148	Syae.g_02297	Praq.g_00179
OG0001149	Syae.g_02296	Praq.g_00180
OG0001150	Syae.g_02295	Praq.g_00181
OG0001151	Syae.g_02282	Praq.g_00192
OG0001152	Syae.g_02281	Praq.g_00193
OG0001153	Syae.g_02613	Praq.g_00326
OG0001155	Syae.g_01083	Praq.g_00339
OG0001156	Syae.g_01093	Praq.g_00342
OG0001157	Syae.g_01094	Praq.g_00343
OG0001158	Syae.g_01100	Praq.g_00344
OG0001159	Syae.g_01103	Praq.g_00345
OG0001160	Syae.g_01142	Praq.g_00369
OG0001161	Syae.g_01597	Praq.g_00382
OG0001162	Syae.g_00487	Praq.g_00005
OG0001165	Syae.g_01161	Praq.g_00498
OG0001166	Syae.g_01186	Praq.g_00478
OG0001167	Syae.g_01031	Praq.g_00461
OG0001168	Syae.g_01033	Praq.g_00459
OG0001169	Syae.g_01035	Praq.g_00457
OG0001170	Syae.g_01037	Praq.g_00455
OG0001171	Syae.g_01047	Praq.g_00446
OG0001172	Syae.g_02036	Praq.g_00948
OG0001173	Syae.g_02037	Praq.g_00947
OG0001174	Syae.g_02045	Praq.g_00939
OG0001175	Syae.g_02046	Praq.g_00938
OG0001176	Syae.g_02076	Praq.g_00931
OG0001177	Syae.g_02073	Praq.g_00928
OG0001178	Syae.g_01168	Praq.g_00923
OG0001179	Syae.g_02106	Praq.g_00895
OG0001180	Syae.g_02130	Praq.g_00874
OG0001181	Syae.g_02134	Praq.g_00870
