Orthogroup	Syae	Praa
OG0000592	Syae.g_00057	Praa.g_00626
OG0000593	Syae.g_00070	Praa.g_00632
OG0000594	Syae.g_00071	Praa.g_00633
OG0000595	Syae.g_00072	Praa.g_00634
OG0000596	Syae.g_00077	Praa.g_00638
OG0000597	Syae.g_00080	Praa.g_00640
OG0000598	Syae.g_00081	Praa.g_00641
OG0000599	Syae.g_00084	Praa.g_00644
OG0000600	Syae.g_00085	Praa.g_00645
OG0000601	Syae.g_00086	Praa.g_00646
OG0000602	Syae.g_00091	Praa.g_00648
OG0000603	Syae.g_00092	Praa.g_00649
OG0000604	Syae.g_00095	Praa.g_00650
OG0000605	Syae.g_00260	Praa.g_00651
OG0000606	Syae.g_00616	Praa.g_00654
OG0000607	Syae.g_00613	Praa.g_00657
OG0000608	Syae.g_00612	Praa.g_00658
OG0000609	Syae.g_00610	Praa.g_00659
OG0000610	Syae.g_00601	Praa.g_00664
OG0000611	Syae.g_00598	Praa.g_00667
OG0000612	Syae.g_00597	Praa.g_00668
OG0000613	Syae.g_01910	Praa.g_00673
OG0000614	Syae.g_00765	Praa.g_00692
OG0000615	Syae.g_00557	Praa.g_00700
OG0000616	Syae.g_01696	Praa.g_00704
OG0000617	Syae.g_00464	Praa.g_00717
OG0000618	Syae.g_00463	Praa.g_00718
OG0000619	Syae.g_00462	Praa.g_00719
OG0000620	Syae.g_00456	Praa.g_00722
OG0000621	Syae.g_00455	Praa.g_00723
OG0000622	Syae.g_00454	Praa.g_00724
OG0000623	Syae.g_00453	Praa.g_00725
OG0000624	Syae.g_00451	Praa.g_00726
OG0000625	Syae.g_00450	Praa.g_00727
OG0000626	Syae.g_00449	Praa.g_00728
OG0000627	Syae.g_00299	Praa.g_00729
OG0000628	Syae.g_00300	Praa.g_00730
OG0000629	Syae.g_00303	Praa.g_00731
OG0000630	Syae.g_00310	Praa.g_00734
OG0000631	Syae.g_00317	Praa.g_00794
OG0000632	Syae.g_00318	Praa.g_00795
OG0000633	Syae.g_00320	Praa.g_00796
OG0000634	Syae.g_00525	Praa.g_00799
OG0000635	Syae.g_00524	Praa.g_00800
OG0000636	Syae.g_00522	Praa.g_00802
OG0000637	Syae.g_00520	Praa.g_00804
OG0000638	Syae.g_00519	Praa.g_00805
OG0000639	Syae.g_00518	Praa.g_00806
OG0000640	Syae.g_00517	Praa.g_00807
OG0000641	Syae.g_00513	Praa.g_00812
OG0000642	Syae.g_00512	Praa.g_00813
OG0000643	Syae.g_00510	Praa.g_00814
OG0000644	Syae.g_00509	Praa.g_00815
OG0000645	Syae.g_00507	Praa.g_00816
OG0000646	Syae.g_00504	Praa.g_00818
OG0000647	Syae.g_00502	Praa.g_00819
OG0000648	Syae.g_00499	Praa.g_00821
OG0000649	Syae.g_00498	Praa.g_00822
OG0000650	Syae.g_00497	Praa.g_00823
OG0000651	Syae.g_00496	Praa.g_00824
OG0000652	Syae.g_00495	Praa.g_00825
OG0000653	Syae.g_00493	Praa.g_00827
OG0000654	Syae.g_00492	Praa.g_00828
OG0000655	Syae.g_00491	Praa.g_00829
OG0000656	Syae.g_00488	Praa.g_00832
OG0000657	Syae.g_00834	Praa.g_00840
OG0000658	Syae.g_00837	Praa.g_00841
OG0000659	Syae.g_00838	Praa.g_00842
OG0000660	Syae.g_00842	Praa.g_00846
OG0000661	Syae.g_00844	Praa.g_00848
OG0000662	Syae.g_00846	Praa.g_00850
OG0000663	Syae.g_00849	Praa.g_00852
OG0000664	Syae.g_00850	Praa.g_00853
OG0000665	Syae.g_00121	Praa.g_00857
OG0000666	Syae.g_00258	Praa.g_00858
OG0000667	Syae.g_02056	Praa.g_00862
OG0000668	Syae.g_00418	Praa.g_00892
OG0000669	Syae.g_00585	Praa.g_00899
OG0000670	Syae.g_00582	Praa.g_00901
OG0000671	Syae.g_00580	Praa.g_00903
OG0000672	Syae.g_00577	Praa.g_00905
OG0000673	Syae.g_00574	Praa.g_00908
OG0000674	Syae.g_00572	Praa.g_00910
OG0000675	Syae.g_00571	Praa.g_00911
OG0000676	Syae.g_00569	Praa.g_00913
OG0000677	Syae.g_00568	Praa.g_00914
OG0000678	Syae.g_00564	Praa.g_00916
OG0000679	Syae.g_00555	Praa.g_00920
OG0000680	Syae.g_00554	Praa.g_00921
OG0000681	Syae.g_00551	Praa.g_00923
OG0000682	Syae.g_00550	Praa.g_00924
OG0000683	Syae.g_00549	Praa.g_00925
OG0000684	Syae.g_00545	Praa.g_00926
OG0000685	Syae.g_00543	Praa.g_00928
OG0000686	Syae.g_00542	Praa.g_00929
OG0000687	Syae.g_00541	Praa.g_00930
OG0000688	Syae.g_00536	Praa.g_00933
OG0000689	Syae.g_00534	Praa.g_00934
OG0000690	Syae.g_00533	Praa.g_00935
OG0000691	Syae.g_00532	Praa.g_00936
OG0000692	Syae.g_00531	Praa.g_00938
OG0000693	Syae.g_00529	Praa.g_00939
OG0000694	Syae.g_00528	Praa.g_00940
OG0000695	Syae.g_00322	Praa.g_00942
OG0000696	Syae.g_00323	Praa.g_00943
OG0000697	Syae.g_00325	Praa.g_00944
OG0000698	Syae.g_00328	Praa.g_00947
OG0000699	Syae.g_00330	Praa.g_00948
OG0000700	Syae.g_00331	Praa.g_00949
OG0000701	Syae.g_00332	Praa.g_00950
OG0000702	Syae.g_00341	Praa.g_00952
OG0000703	Syae.g_00342	Praa.g_00953
OG0000704	Syae.g_00345	Praa.g_00954
OG0000705	Syae.g_00352	Praa.g_00958
OG0000706	Syae.g_00353	Praa.g_00959
OG0000707	Syae.g_00354	Praa.g_00960
OG0000708	Syae.g_00357	Praa.g_00961
OG0000709	Syae.g_00365	Praa.g_00965
OG0000710	Syae.g_00369	Praa.g_00968
OG0000711	Syae.g_00398	Praa.g_00985
OG0000712	Syae.g_00400	Praa.g_00987
OG0000713	Syae.g_00401	Praa.g_00988
OG0000714	Syae.g_00403	Praa.g_00989
OG0000715	Syae.g_00405	Praa.g_00991
OG0000716	Syae.g_00409	Praa.g_00993
OG0000717	Syae.g_00410	Praa.g_00994
OG0000718	Syae.g_00414	Praa.g_01008
OG0000719	Syae.g_00416	Praa.g_01010
OG0000720	Syae.g_00429	Praa.g_01019
OG0000721	Syae.g_00431	Praa.g_01021
OG0000722	Syae.g_00432	Praa.g_01022
OG0000723	Syae.g_00445	Praa.g_01025
OG0000724	Syae.g_00799	Praa.g_01034
OG0000725	Syae.g_00789	Praa.g_01040
OG0000726	Syae.g_00788	Praa.g_01041
OG0000727	Syae.g_00787	Praa.g_01042
OG0000728	Syae.g_00785	Praa.g_01044
OG0000729	Syae.g_01819	Praa.g_01091
OG0000730	Syae.g_02189	Praa.g_01095
OG0000731	Syae.g_02201	Praa.g_01099
OG0000732	Syae.g_01764	Praa.g_01109
OG0000733	Syae.g_01599	Praa.g_01128
OG0000734	Syae.g_01371	Praa.g_01145
OG0000735	Syae.g_00942	Praa.g_01147
OG0000736	Syae.g_00941	Praa.g_01148
OG0000737	Syae.g_00940	Praa.g_01149
OG0000738	Syae.g_00935	Praa.g_01153
OG0000739	Syae.g_00928	Praa.g_01154
OG0000740	Syae.g_00927	Praa.g_01155
OG0000741	Syae.g_00924	Praa.g_01156
OG0000742	Syae.g_00922	Praa.g_01158
OG0000743	Syae.g_00920	Praa.g_01160
OG0000744	Syae.g_00919	Praa.g_01161
OG0000745	Syae.g_00917	Praa.g_01162
OG0000746	Syae.g_00915	Praa.g_01164
OG0000747	Syae.g_00914	Praa.g_01165
OG0000748	Syae.g_00902	Praa.g_01168
OG0000749	Syae.g_00900	Praa.g_01169
OG0000750	Syae.g_00899	Praa.g_01170
OG0000751	Syae.g_00892	Praa.g_01172
OG0000752	Syae.g_00890	Praa.g_01174
OG0000753	Syae.g_00887	Praa.g_01177
OG0000754	Syae.g_00641	Praa.g_01180
OG0000755	Syae.g_00651	Praa.g_01183
OG0000756	Syae.g_00652	Praa.g_01184
OG0000757	Syae.g_00661	Praa.g_01190
OG0000758	Syae.g_00662	Praa.g_01191
OG0000759	Syae.g_00663	Praa.g_01192
OG0000760	Syae.g_00664	Praa.g_01193
OG0000761	Syae.g_00668	Praa.g_01194
OG0000762	Syae.g_00672	Praa.g_01195
OG0000763	Syae.g_00676	Praa.g_01197
OG0000764	Syae.g_00677	Praa.g_01198
OG0000765	Syae.g_00695	Praa.g_01207
OG0000766	Syae.g_00696	Praa.g_01208
OG0000767	Syae.g_00698	Praa.g_01210
OG0000768	Syae.g_00699	Praa.g_01211
OG0000769	Syae.g_00701	Praa.g_01213
OG0000770	Syae.g_00704	Praa.g_01215
OG0000771	Syae.g_00805	Praa.g_01224
OG0000772	Syae.g_00168	Praa.g_01290
OG0000773	Syae.g_00947	Praa.g_01309
OG0000774	Syae.g_00951	Praa.g_01311
OG0000775	Syae.g_00954	Praa.g_01313
OG0000776	Syae.g_00955	Praa.g_01314
OG0000777	Syae.g_00956	Praa.g_01315
OG0000778	Syae.g_00957	Praa.g_01316
OG0000779	Syae.g_00963	Praa.g_01320
OG0000780	Syae.g_00967	Praa.g_01321
OG0000781	Syae.g_00971	Praa.g_01324
OG0000782	Syae.g_00972	Praa.g_01325
OG0000783	Syae.g_00973	Praa.g_01326
OG0000784	Syae.g_00974	Praa.g_01327
OG0000785	Syae.g_00976	Praa.g_01329
OG0000786	Syae.g_02477	Praa.g_01331
OG0000787	Syae.g_02476	Praa.g_01332
OG0000788	Syae.g_00087	Praa.g_01353
OG0000789	Syae.g_00281	Praa.g_01356
OG0000790	Syae.g_02294	Praa.g_01371
OG0000791	Syae.g_02292	Praa.g_01373
OG0000792	Syae.g_02291	Praa.g_01374
OG0000793	Syae.g_02286	Praa.g_01377
OG0000794	Syae.g_02285	Praa.g_01378
OG0000795	Syae.g_02284	Praa.g_01379
OG0000796	Syae.g_02280	Praa.g_01383
OG0000797	Syae.g_02279	Praa.g_01384
OG0000798	Syae.g_01972	Praa.g_01393
OG0000798	Syae.g_01205	Praa.g_01412
OG0000799	Syae.g_00010	Praa.g_01458
OG0000800	Syae.g_00009	Praa.g_01459
OG0000801	Syae.g_00008	Praa.g_01460
OG0000802	Syae.g_02686	Praa.g_01462
OG0000803	Syae.g_02680	Praa.g_01464
OG0000804	Syae.g_02677	Praa.g_01465
OG0000805	Syae.g_02663	Praa.g_01467
OG0000806	Syae.g_02661	Praa.g_01469
OG0000807	Syae.g_02659	Praa.g_01470
OG0000808	Syae.g_02658	Praa.g_01471
OG0000809	Syae.g_02655	Praa.g_01474
OG0000810	Syae.g_02654	Praa.g_01475
OG0000811	Syae.g_02648	Praa.g_01479
OG0000812	Syae.g_02646	Praa.g_01481
OG0000813	Syae.g_02645	Praa.g_01482
OG0000814	Syae.g_02643	Praa.g_01484
OG0000815	Syae.g_02642	Praa.g_01485
OG0000816	Syae.g_02641	Praa.g_01487
OG0000817	Syae.g_02640	Praa.g_01488
OG0000818	Syae.g_02634	Praa.g_01493
OG0000819	Syae.g_02633	Praa.g_01494
OG0000820	Syae.g_02632	Praa.g_01495
OG0000821	Syae.g_02626	Praa.g_01499
OG0000822	Syae.g_02624	Praa.g_01500
OG0000823	Syae.g_02623	Praa.g_01501
OG0000824	Syae.g_02617	Praa.g_01504
OG0000825	Syae.g_02616	Praa.g_01505
OG0000826	Syae.g_02615	Praa.g_01506
OG0000827	Syae.g_02614	Praa.g_01507
OG0000828	Syae.g_02612	Praa.g_01510
OG0000829	Syae.g_02611	Praa.g_01511
OG0000830	Syae.g_02610	Praa.g_01512
OG0000831	Syae.g_02608	Praa.g_01514
OG0000832	Syae.g_01081	Praa.g_01520
OG0000833	Syae.g_01106	Praa.g_01528
OG0000834	Syae.g_01108	Praa.g_01529
OG0000835	Syae.g_01109	Praa.g_01530
OG0000836	Syae.g_01113	Praa.g_01531
OG0000837	Syae.g_01115	Praa.g_01532
OG0000838	Syae.g_01119	Praa.g_01534
OG0000839	Syae.g_01120	Praa.g_01535
OG0000840	Syae.g_01121	Praa.g_01536
OG0000841	Syae.g_01122	Praa.g_01537
OG0000842	Syae.g_01123	Praa.g_01538
OG0000843	Syae.g_01124	Praa.g_01539
OG0000844	Syae.g_01125	Praa.g_01541
OG0000845	Syae.g_01126	Praa.g_01542
OG0000846	Syae.g_01127	Praa.g_01543
OG0000847	Syae.g_01128	Praa.g_01544
OG0000848	Syae.g_01130	Praa.g_01545
OG0000849	Syae.g_01131	Praa.g_01546
OG0000850	Syae.g_01133	Praa.g_01548
OG0000851	Syae.g_01139	Praa.g_01549
OG0000852	Syae.g_01140	Praa.g_01550
OG0000853	Syae.g_01144	Praa.g_01554
OG0000854	Syae.g_01146	Praa.g_01556
OG0000855	Syae.g_01147	Praa.g_01557
OG0000856	Syae.g_00059	Praa.g_01572
OG0000857	Syae.g_00503	Praa.g_01600
OG0000858	Syae.g_01153	Praa.g_01629
OG0000859	Syae.g_01154	Praa.g_01630
OG0000860	Syae.g_01165	Praa.g_01637
OG0000861	Syae.g_01166	Praa.g_01638
OG0000862	Syae.g_01167	Praa.g_01639
OG0000863	Syae.g_01170	Praa.g_01641
OG0000864	Syae.g_01171	Praa.g_01642
OG0000865	Syae.g_01172	Praa.g_01643
OG0000866	Syae.g_01173	Praa.g_01644
OG0000867	Syae.g_01174	Praa.g_01645
OG0000868	Syae.g_01177	Praa.g_01646
OG0000869	Syae.g_01182	Praa.g_01650
OG0000870	Syae.g_01187	Praa.g_01655
OG0000871	Syae.g_01188	Praa.g_01656
OG0000872	Syae.g_01196	Praa.g_01657
OG0000873	Syae.g_01199	Praa.g_01660
OG0000874	Syae.g_01194	Praa.g_01663
OG0000875	Syae.g_01244	Praa.g_01665
OG0000876	Syae.g_01020	Praa.g_01666
OG0000877	Syae.g_01025	Praa.g_01668
OG0000878	Syae.g_01026	Praa.g_01669
OG0000879	Syae.g_01027	Praa.g_01670
OG0000880	Syae.g_01028	Praa.g_01671
OG0000881	Syae.g_01034	Praa.g_01675
OG0000882	Syae.g_01039	Praa.g_01680
OG0000883	Syae.g_01041	Praa.g_01682
OG0000884	Syae.g_01043	Praa.g_01684
OG0000885	Syae.g_01044	Praa.g_01685
OG0000886	Syae.g_01045	Praa.g_01686
OG0000887	Syae.g_01046	Praa.g_01687
OG0000888	Syae.g_01048	Praa.g_01689
OG0000889	Syae.g_01050	Praa.g_01691
OG0000890	Syae.g_01056	Praa.g_01692
OG0000891	Syae.g_01057	Praa.g_01693
OG0000892	Syae.g_01059	Praa.g_01695
OG0000893	Syae.g_02031	Praa.g_01699
OG0000894	Syae.g_02034	Praa.g_01701
OG0000895	Syae.g_02038	Praa.g_01704
OG0000896	Syae.g_02039	Praa.g_01705
OG0000897	Syae.g_02041	Praa.g_01707
OG0000898	Syae.g_02042	Praa.g_01708
OG0000899	Syae.g_02043	Praa.g_01709
OG0000900	Syae.g_02044	Praa.g_01710
OG0000901	Syae.g_02049	Praa.g_01713
OG0000902	Syae.g_02051	Praa.g_01715
OG0000903	Syae.g_02077	Praa.g_01718
OG0000904	Syae.g_02071	Praa.g_01720
OG0000905	Syae.g_02065	Praa.g_01725
OG0000906	Syae.g_02063	Praa.g_01726
OG0000907	Syae.g_02079	Praa.g_01733
OG0000908	Syae.g_02082	Praa.g_01736
OG0000909	Syae.g_02083	Praa.g_01737
OG0000910	Syae.g_02084	Praa.g_01738
OG0000911	Syae.g_02086	Praa.g_01740
OG0000912	Syae.g_02087	Praa.g_01741
OG0000913	Syae.g_02088	Praa.g_01742
OG0000914	Syae.g_02089	Praa.g_01743
OG0000915	Syae.g_02091	Praa.g_01744
OG0000916	Syae.g_02092	Praa.g_01745
OG0000917	Syae.g_02093	Praa.g_01746
OG0000918	Syae.g_02094	Praa.g_01747
OG0000919	Syae.g_02095	Praa.g_01748
OG0000920	Syae.g_02096	Praa.g_01749
OG0000921	Syae.g_02097	Praa.g_01750
OG0000922	Syae.g_02098	Praa.g_01751
OG0000923	Syae.g_02102	Praa.g_01755
OG0000924	Syae.g_02103	Praa.g_01756
OG0000925	Syae.g_02104	Praa.g_01757
OG0000926	Syae.g_02105	Praa.g_01758
OG0000927	Syae.g_02107	Praa.g_01760
OG0000928	Syae.g_02108	Praa.g_01761
OG0000929	Syae.g_02109	Praa.g_01762
OG0000930	Syae.g_02110	Praa.g_01763
OG0000931	Syae.g_02111	Praa.g_01764
OG0000932	Syae.g_02112	Praa.g_01765
OG0000933	Syae.g_02118	Praa.g_01769
OG0000934	Syae.g_02120	Praa.g_01771
OG0000935	Syae.g_02121	Praa.g_01772
OG0000936	Syae.g_02122	Praa.g_01773
OG0000937	Syae.g_02123	Praa.g_01774
OG0000938	Syae.g_02126	Praa.g_01776
OG0000939	Syae.g_02127	Praa.g_01777
OG0000940	Syae.g_02133	Praa.g_01784
OG0000941	Syae.g_02135	Praa.g_01786
OG0000942	Syae.g_02137	Praa.g_01788
OG0000943	Syae.g_02138	Praa.g_01789
OG0000944	Syae.g_02140	Praa.g_01790
OG0000945	Syae.g_02142	Praa.g_01791
OG0000946	Syae.g_02146	Praa.g_01796
OG0000947	Syae.g_02149	Praa.g_01798
OG0000948	Syae.g_02150	Praa.g_01799
OG0000949	Syae.g_01884	Praa.g_01802
OG0000950	Syae.g_01873	Praa.g_01807
OG0000951	Syae.g_01866	Praa.g_01811
OG0000952	Syae.g_01859	Praa.g_01815
OG0000953	Syae.g_01854	Praa.g_01818
OG0000954	Syae.g_01845	Praa.g_01822
OG0000955	Syae.g_01844	Praa.g_01823
OG0000956	Syae.g_01842	Praa.g_01825
OG0000957	Syae.g_01831	Praa.g_01830
OG0000958	Syae.g_01830	Praa.g_01831
OG0000959	Syae.g_01826	Praa.g_01835
OG0000960	Syae.g_01825	Praa.g_01836
OG0000961	Syae.g_01822	Praa.g_01838
OG0000962	Syae.g_01820	Praa.g_01840
OG0000963	Syae.g_01814	Praa.g_01844
OG0000964	Syae.g_01813	Praa.g_01845
OG0000965	Syae.g_01812	Praa.g_01846
OG0000966	Syae.g_01789	Praa.g_01853
OG0000967	Syae.g_01782	Praa.g_01858
OG0000968	Syae.g_01787	Praa.g_01860
OG0000969	Syae.g_01785	Praa.g_01861
OG0000970	Syae.g_01784	Praa.g_01862
OG0000971	Syae.g_01779	Praa.g_01863
OG0000972	Syae.g_01778	Praa.g_01864
OG0000973	Syae.g_01777	Praa.g_01865
OG0000974	Syae.g_01776	Praa.g_01866
OG0000975	Syae.g_01775	Praa.g_01867
OG0000976	Syae.g_01774	Praa.g_01868
OG0000977	Syae.g_01772	Praa.g_01869
OG0000978	Syae.g_01771	Praa.g_01870
OG0000979	Syae.g_01768	Praa.g_01873
OG0000980	Syae.g_01765	Praa.g_01875
OG0000981	Syae.g_01762	Praa.g_01877
OG0000982	Syae.g_01568	Praa.g_01879
OG0000983	Syae.g_01569	Praa.g_01880
OG0000984	Syae.g_01570	Praa.g_01881
OG0000985	Syae.g_01572	Praa.g_01884
OG0000986	Syae.g_01575	Praa.g_01886
OG0000987	Syae.g_01577	Praa.g_01887
OG0000988	Syae.g_01583	Praa.g_01890
OG0000989	Syae.g_01591	Praa.g_01893
OG0000990	Syae.g_01606	Praa.g_01896
OG0000991	Syae.g_01609	Praa.g_01897
OG0000992	Syae.g_01612	Praa.g_01899
OG0000993	Syae.g_01613	Praa.g_01900
OG0000994	Syae.g_01616	Praa.g_01901
OG0000995	Syae.g_01627	Praa.g_01905
OG0000996	Syae.g_01667	Praa.g_01906
OG0000997	Syae.g_01678	Praa.g_01907
OG0000998	Syae.g_01680	Praa.g_01909
OG0000999	Syae.g_01683	Praa.g_01910
OG0001000	Syae.g_01686	Praa.g_01913
OG0001001	Syae.g_01692	Praa.g_01915
OG0001002	Syae.g_01699	Praa.g_01919
OG0001003	Syae.g_01701	Praa.g_01920
OG0001004	Syae.g_01702	Praa.g_01921
OG0001005	Syae.g_01703	Praa.g_01922
OG0001006	Syae.g_01710	Praa.g_01926
OG0001007	Syae.g_01712	Praa.g_01928
OG0001009	Syae.g_01744	Praa.g_00027
OG0001010	Syae.g_01745	Praa.g_00028
OG0001011	Syae.g_01747	Praa.g_00029
OG0001012	Syae.g_01564	Praa.g_00043
OG0001013	Syae.g_01552	Praa.g_00048
OG0001014	Syae.g_01548	Praa.g_00051
OG0001015	Syae.g_01547	Praa.g_00052
OG0001016	Syae.g_01290	Praa.g_00073
OG0001017	Syae.g_01296	Praa.g_00077
OG0001018	Syae.g_01298	Praa.g_00080
OG0001019	Syae.g_01334	Praa.g_00089
OG0001020	Syae.g_01340	Praa.g_00090
OG0001021	Syae.g_01344	Praa.g_00091
OG0001022	Syae.g_01348	Praa.g_00094
OG0001023	Syae.g_01349	Praa.g_00095
OG0001024	Syae.g_01353	Praa.g_00098
OG0001025	Syae.g_01360	Praa.g_00104
OG0001026	Syae.g_01373	Praa.g_00111
OG0001027	Syae.g_01377	Praa.g_00112
OG0001028	Syae.g_01379	Praa.g_00114
OG0001029	Syae.g_01381	Praa.g_00115
OG0001030	Syae.g_01403	Praa.g_00130
OG0001031	Syae.g_01475	Praa.g_00186
OG0001032	Syae.g_01479	Praa.g_00187
OG0001033	Syae.g_01505	Praa.g_00208
OG0001034	Syae.g_02238	Praa.g_00236
OG0001035	Syae.g_02006	Praa.g_00254
OG0001036	Syae.g_02001	Praa.g_00259
OG0001037	Syae.g_01999	Praa.g_00260
OG0001038	Syae.g_01971	Praa.g_00278
OG0001039	Syae.g_01968	Praa.g_00281
OG0001040	Syae.g_01965	Praa.g_00283
OG0001041	Syae.g_01960	Praa.g_00287
OG0001042	Syae.g_01935	Praa.g_00304
OG0001043	Syae.g_01931	Praa.g_00305
OG0001044	Syae.g_02191	Praa.g_00333
OG0001045	Syae.g_02204	Praa.g_00341
OG0001046	Syae.g_00385	Praa.g_00378
OG0001047	Syae.g_00991	Praa.g_00438
OG0001048	Syae.g_00990	Praa.g_00439
OG0001049	Syae.g_00987	Praa.g_00441
OG0001050	Syae.g_00986	Praa.g_00442
OG0001051	Syae.g_00985	Praa.g_00443
OG0001052	Syae.g_02526	Praa.g_00471
OG0001053	Syae.g_02312	Praa.g_00483
OG0001054	Syae.g_02329	Praa.g_00498
OG0001055	Syae.g_02350	Praa.g_00517
OG0001056	Syae.g_02379	Praa.g_00536
OG0001057	Syae.g_02388	Praa.g_00541
OG0001058	Syae.g_02402	Praa.g_00550
OG0001059	Syae.g_02406	Praa.g_00554
OG0001060	Syae.g_02412	Praa.g_00561
OG0001061	Syae.g_02434	Praa.g_00574
OG0001062	Syae.g_02436	Praa.g_00576
OG0001063	Syae.g_02440	Praa.g_00578
OG0001064	Syae.g_02441	Praa.g_00579
OG0001065	Syae.g_02442	Praa.g_00580
OG0001066	Syae.g_02443	Praa.g_00581
OG0001067	Syae.g_02444	Praa.g_00582
OG0001068	Syae.g_02445	Praa.g_00583
OG0001069	Syae.g_02446	Praa.g_00584
OG0001070	Syae.g_02449	Praa.g_00587
OG0001071	Syae.g_02450	Praa.g_00588
OG0001072	Syae.g_02454	Praa.g_00590
OG0001073	Syae.g_02468	Praa.g_00604
OG0001074	Syae.g_00027	Praa.g_00615
OG0001075	Syae.g_00029	Praa.g_00616
OG0001076	Syae.g_00050	Praa.g_00624
OG0001077	Syae.g_00061	Praa.g_00628
OG0001078	Syae.g_00075	Praa.g_00636
OG0001079	Syae.g_00088	Praa.g_00647
OG0001080	Syae.g_00267	Praa.g_00653
OG0001081	Syae.g_00615	Praa.g_00655
OG0001082	Syae.g_00614	Praa.g_00656
OG0001083	Syae.g_00605	Praa.g_00661
OG0001084	Syae.g_00604	Praa.g_00662
OG0001085	Syae.g_00594	Praa.g_00670
OG0001086	Syae.g_00592	Praa.g_00671
OG0001087	Syae.g_00751	Praa.g_00688
OG0001088	Syae.g_00755	Praa.g_00689
OG0001089	Syae.g_00781	Praa.g_00697
OG0001090	Syae.g_00471	Praa.g_00712
OG0001091	Syae.g_00469	Praa.g_00714
OG0001092	Syae.g_00466	Praa.g_00715
OG0001093	Syae.g_00460	Praa.g_00720
OG0001094	Syae.g_00527	Praa.g_00797
OG0001095	Syae.g_00506	Praa.g_00817
OG0001096	Syae.g_00490	Praa.g_00830
OG0001097	Syae.g_00845	Praa.g_00849
OG0001098	Syae.g_00269	Praa.g_00864
OG0001099	Syae.g_01380	Praa.g_00896
OG0001100	Syae.g_00583	Praa.g_00900
OG0001101	Syae.g_00581	Praa.g_00902
OG0001102	Syae.g_00578	Praa.g_00904
OG0001103	Syae.g_00576	Praa.g_00906
OG0001104	Syae.g_00544	Praa.g_00927
OG0001105	Syae.g_00540	Praa.g_00931
OG0001106	Syae.g_00346	Praa.g_00955
OG0001107	Syae.g_00358	Praa.g_00962
OG0001108	Syae.g_00366	Praa.g_00966
OG0001109	Syae.g_00368	Praa.g_00967
OG0001110	Syae.g_00370	Praa.g_00969
OG0001111	Syae.g_00372	Praa.g_00970
OG0001112	Syae.g_00374	Praa.g_00971
OG0001113	Syae.g_00375	Praa.g_00972
OG0001114	Syae.g_00376	Praa.g_00973
OG0001115	Syae.g_00380	Praa.g_00975
OG0001116	Syae.g_00382	Praa.g_00976
OG0001117	Syae.g_00383	Praa.g_00977
OG0001118	Syae.g_00384	Praa.g_00978
OG0001119	Syae.g_00386	Praa.g_00979
OG0001120	Syae.g_00390	Praa.g_00981
OG0001121	Syae.g_00133	Praa.g_01125, Praa.g_00984
OG0001122	Syae.g_00417	Praa.g_01011
OG0001123	Syae.g_00424	Praa.g_01015
OG0001124	Syae.g_00426	Praa.g_01017
OG0001125	Syae.g_00428	Praa.g_01018
OG0001126	Syae.g_00807	Praa.g_01028
OG0001127	Syae.g_00806	Praa.g_01029
OG0001128	Syae.g_00803	Praa.g_01031
OG0001129	Syae.g_00801	Praa.g_01032
OG0001130	Syae.g_00800	Praa.g_01033
OG0001131	Syae.g_00562	Praa.g_01070
OG0001132	Syae.g_00242	Praa.g_01080
OG0001133	Syae.g_00053	Praa.g_01115
OG0001134	Syae.g_00638	Praa.g_01127
OG0001136	Syae.g_00923	Praa.g_01157
OG0001137	Syae.g_00903	Praa.g_01167
OG0001138	Syae.g_00654	Praa.g_01185
OG0001139	Syae.g_00656	Praa.g_01186
OG0001140	Syae.g_00657	Praa.g_01187
OG0001141	Syae.g_00658	Praa.g_01188
OG0001142	Syae.g_00660	Praa.g_01189
OG0001143	Syae.g_00673	Praa.g_01196
OG0001144	Syae.g_00684	Praa.g_01201
OG0001145	Syae.g_00948	Praa.g_01310
OG0001146	Syae.g_00968	Praa.g_01322
OG0001147	Syae.g_02536	Praa.g_01352
OG0001148	Syae.g_02297	Praa.g_01368
OG0001149	Syae.g_02296	Praa.g_01369
OG0001150	Syae.g_02295	Praa.g_01370
OG0001151	Syae.g_02282	Praa.g_01381
OG0001152	Syae.g_02281	Praa.g_01382
OG0001153	Syae.g_02613	Praa.g_01508
OG0001155	Syae.g_01083	Praa.g_01521
OG0001156	Syae.g_01093	Praa.g_01524
OG0001157	Syae.g_01094	Praa.g_01525
OG0001158	Syae.g_01100	Praa.g_01526
OG0001159	Syae.g_01103	Praa.g_01527
OG0001160	Syae.g_01142	Praa.g_01552
OG0001161	Syae.g_01597	Praa.g_01565
OG0001162	Syae.g_00487	Praa.g_01576
OG0001163	Syae.g_01150	Praa.g_01627
OG0001164	Syae.g_01156	Praa.g_01631
OG0001165	Syae.g_01161	Praa.g_01634
OG0001166	Syae.g_01186	Praa.g_01654
OG0001167	Syae.g_01031	Praa.g_01672
OG0001168	Syae.g_01033	Praa.g_01674
OG0001169	Syae.g_01035	Praa.g_01676
OG0001170	Syae.g_01037	Praa.g_01678
OG0001171	Syae.g_01047	Praa.g_01688
OG0001172	Syae.g_02036	Praa.g_01702
OG0001173	Syae.g_02037	Praa.g_01703
OG0001174	Syae.g_02045	Praa.g_01711
OG0001175	Syae.g_02046	Praa.g_01712
