Orthogroup	Syae	Syaf
OG0000547	Syae.g_02348	Syaf.g_02682
OG0000548	Syae.g_02349	Syaf.g_02681
OG0000549	Syae.g_02354	Syaf.g_02676
OG0000550	Syae.g_02358	Syaf.g_02671
OG0000551	Syae.g_02363	Syaf.g_02666
OG0000552	Syae.g_02364	Syaf.g_02665
OG0000553	Syae.g_02366	Syaf.g_02663
OG0000554	Syae.g_02375	Syaf.g_02653
OG0000555	Syae.g_02390	Syaf.g_02635
OG0000556	Syae.g_02394	Syaf.g_02630
OG0000557	Syae.g_02398	Syaf.g_02628
OG0000558	Syae.g_02400	Syaf.g_02626
OG0000559	Syae.g_02404	Syaf.g_02622
OG0000560	Syae.g_02407	Syaf.g_02619
OG0000561	Syae.g_02408	Syaf.g_02618
OG0000562	Syae.g_02409	Syaf.g_02617
OG0000563	Syae.g_02410	Syaf.g_02616
OG0000564	Syae.g_02411	Syaf.g_02615
OG0000565	Syae.g_02414	Syaf.g_02612
OG0000566	Syae.g_02418	Syaf.g_02608
OG0000567	Syae.g_02422	Syaf.g_02604
OG0000568	Syae.g_02427	Syaf.g_02599
OG0000569	Syae.g_02428	Syaf.g_02596
OG0000570	Syae.g_02429	Syaf.g_02595
OG0000571	Syae.g_02433	Syaf.g_02591
OG0000572	Syae.g_02448	Syaf.g_02575
OG0000573	Syae.g_02456	Syaf.g_02567
OG0000574	Syae.g_02457	Syaf.g_02566
OG0000575	Syae.g_02461	Syaf.g_02562
OG0000576	Syae.g_02463	Syaf.g_02560
OG0000577	Syae.g_02464	Syaf.g_02559
OG0000578	Syae.g_02465	Syaf.g_02558
OG0000579	Syae.g_02466	Syaf.g_02557
OG0000580	Syae.g_02467	Syaf.g_02556
OG0000581	Syae.g_02473	Syaf.g_02550
OG0000582	Syae.g_00018	Syaf.g_02374
OG0000583	Syae.g_00019	Syaf.g_02373
OG0000584	Syae.g_00020	Syaf.g_02372
OG0000585	Syae.g_00022	Syaf.g_02370
OG0000586	Syae.g_00023	Syaf.g_02369
OG0000587	Syae.g_00025	Syaf.g_02367
OG0000588	Syae.g_00043	Syaf.g_02350
OG0000589	Syae.g_00047	Syaf.g_02340
OG0000590	Syae.g_00048	Syaf.g_02339
OG0000591	Syae.g_00056	Syaf.g_02331
OG0000592	Syae.g_00057	Syaf.g_02330
OG0000593	Syae.g_00070	Syaf.g_02314
OG0000594	Syae.g_00071	Syaf.g_02313
OG0000595	Syae.g_00072	Syaf.g_02312
OG0000596	Syae.g_00077	Syaf.g_02307
OG0000597	Syae.g_00080	Syaf.g_02304
OG0000598	Syae.g_00081	Syaf.g_02303
OG0000599	Syae.g_00084	Syaf.g_02300
OG0000600	Syae.g_00085	Syaf.g_02299
OG0000601	Syae.g_00086	Syaf.g_02298
OG0000602	Syae.g_00091	Syaf.g_02293
OG0000603	Syae.g_00092	Syaf.g_02292
OG0000604	Syae.g_00095	Syaf.g_02289
OG0000605	Syae.g_00260	Syaf.g_01734
OG0000606	Syae.g_00616	Syaf.g_02145
OG0000607	Syae.g_00613	Syaf.g_02142
OG0000608	Syae.g_00612	Syaf.g_02141
OG0000609	Syae.g_00610	Syaf.g_02139
OG0000610	Syae.g_00601	Syaf.g_02132
OG0000611	Syae.g_00598	Syaf.g_02129
OG0000612	Syae.g_00597	Syaf.g_02128
OG0000613	Syae.g_01910	Syaf.g_00315
OG0000614	Syae.g_00765	Syaf.g_01469
OG0000615	Syae.g_00557	Syaf.g_02085
OG0000616	Syae.g_01696	Syaf.g_00518
OG0000617	Syae.g_00464	Syaf.g_01975
OG0000618	Syae.g_00463	Syaf.g_01974
OG0000619	Syae.g_00462	Syaf.g_01973
OG0000620	Syae.g_00456	Syaf.g_01966
OG0000621	Syae.g_00455	Syaf.g_01965
OG0000622	Syae.g_00454	Syaf.g_01964
OG0000623	Syae.g_00453	Syaf.g_01963
OG0000624	Syae.g_00451	Syaf.g_01961
OG0000625	Syae.g_00450	Syaf.g_01960
OG0000626	Syae.g_00449	Syaf.g_01959
OG0000627	Syae.g_00299	Syaf.g_01782
OG0000628	Syae.g_00300	Syaf.g_01783
OG0000629	Syae.g_00303	Syaf.g_01786
OG0000630	Syae.g_00310	Syaf.g_01790
OG0000631	Syae.g_00317	Syaf.g_01801
OG0000632	Syae.g_00318	Syaf.g_01802
OG0000633	Syae.g_00320	Syaf.g_01803
OG0000634	Syae.g_00525	Syaf.g_02053
OG0000635	Syae.g_00524	Syaf.g_02052
OG0000636	Syae.g_00522	Syaf.g_02050
OG0000637	Syae.g_00520	Syaf.g_02048
OG0000638	Syae.g_00519	Syaf.g_02047
OG0000639	Syae.g_00518	Syaf.g_02046
OG0000640	Syae.g_00517	Syaf.g_02045
OG0000641	Syae.g_00513	Syaf.g_02041
OG0000642	Syae.g_00512	Syaf.g_02040
OG0000643	Syae.g_00510	Syaf.g_02038
OG0000644	Syae.g_00509	Syaf.g_02037
OG0000645	Syae.g_00507	Syaf.g_02035
OG0000646	Syae.g_00504	Syaf.g_02032
OG0000647	Syae.g_00502	Syaf.g_02030
OG0000648	Syae.g_00499	Syaf.g_02027
OG0000649	Syae.g_00498	Syaf.g_02026
OG0000650	Syae.g_00497	Syaf.g_02025
OG0000651	Syae.g_00496	Syaf.g_02024
OG0000652	Syae.g_00495	Syaf.g_02023
OG0000653	Syae.g_00493	Syaf.g_02021
OG0000654	Syae.g_00492	Syaf.g_02020
OG0000655	Syae.g_00491	Syaf.g_02019
OG0000656	Syae.g_00488	Syaf.g_02016
OG0000657	Syae.g_00834	Syaf.g_01384
OG0000658	Syae.g_00837	Syaf.g_01381
OG0000659	Syae.g_00838	Syaf.g_01380
OG0000660	Syae.g_00842	Syaf.g_01376
OG0000661	Syae.g_00844	Syaf.g_01374
OG0000662	Syae.g_00846	Syaf.g_01372
OG0000663	Syae.g_00849	Syaf.g_01369
OG0000664	Syae.g_00850	Syaf.g_01368
OG0000665	Syae.g_00121	Syaf.g_00980
OG0000666	Syae.g_00258	Syaf.g_01733
OG0000667	Syae.g_02056	Syaf.g_01635
OG0000668	Syae.g_00418	Syaf.g_01928
OG0000669	Syae.g_00585	Syaf.g_02112
OG0000670	Syae.g_00582	Syaf.g_02769
OG0000671	Syae.g_00580	Syaf.g_02108
OG0000672	Syae.g_00577	Syaf.g_02105
OG0000673	Syae.g_00574	Syaf.g_02102
OG0000674	Syae.g_00572	Syaf.g_02100
OG0000675	Syae.g_00571	Syaf.g_02099
OG0000676	Syae.g_00569	Syaf.g_02097
OG0000677	Syae.g_00568	Syaf.g_02096
OG0000678	Syae.g_00564	Syaf.g_02092
OG0000679	Syae.g_00555	Syaf.g_02083
OG0000680	Syae.g_00554	Syaf.g_02082
OG0000681	Syae.g_00551	Syaf.g_02079
OG0000682	Syae.g_00550	Syaf.g_02078
OG0000683	Syae.g_00549	Syaf.g_02077
OG0000684	Syae.g_00545	Syaf.g_02072
OG0000685	Syae.g_00543	Syaf.g_02070
OG0000686	Syae.g_00542	Syaf.g_02069
OG0000687	Syae.g_00541	Syaf.g_02068
OG0000688	Syae.g_00536	Syaf.g_02063
OG0000689	Syae.g_00534	Syaf.g_02061
OG0000690	Syae.g_00533	Syaf.g_02060
OG0000691	Syae.g_00532	Syaf.g_02059
OG0000692	Syae.g_00531	Syaf.g_02058
OG0000693	Syae.g_00529	Syaf.g_02057
OG0000694	Syae.g_00528	Syaf.g_02056
OG0000695	Syae.g_00322	Syaf.g_01805
OG0000696	Syae.g_00323	Syaf.g_01806
OG0000697	Syae.g_00325	Syaf.g_01808
OG0000698	Syae.g_00328	Syaf.g_01811
OG0000699	Syae.g_00330	Syaf.g_01813
OG0000700	Syae.g_00331	Syaf.g_01814
OG0000701	Syae.g_00332	Syaf.g_01815
OG0000702	Syae.g_00341	Syaf.g_01843
OG0000703	Syae.g_00342	Syaf.g_01844
OG0000704	Syae.g_00345	Syaf.g_01846
OG0000705	Syae.g_00352	Syaf.g_01853
OG0000706	Syae.g_00353	Syaf.g_01854
OG0000707	Syae.g_00354	Syaf.g_01855
OG0000708	Syae.g_00357	Syaf.g_01858
OG0000709	Syae.g_00365	Syaf.g_01867
OG0000710	Syae.g_00369	Syaf.g_01878
OG0000711	Syae.g_00398	Syaf.g_01908
OG0000712	Syae.g_00400	Syaf.g_01910
OG0000713	Syae.g_00401	Syaf.g_01911
OG0000714	Syae.g_00403	Syaf.g_01913
OG0000715	Syae.g_00405	Syaf.g_01915
OG0000716	Syae.g_00409	Syaf.g_01919
OG0000717	Syae.g_00410	Syaf.g_01920
OG0000718	Syae.g_00414	Syaf.g_01924
OG0000719	Syae.g_00416	Syaf.g_01926
OG0000720	Syae.g_00429	Syaf.g_01939
OG0000721	Syae.g_00431	Syaf.g_01941
OG0000722	Syae.g_00432	Syaf.g_01942
OG0000723	Syae.g_00445	Syaf.g_01957
OG0000724	Syae.g_00799	Syaf.g_01418
OG0000725	Syae.g_00789	Syaf.g_01445
OG0000726	Syae.g_00788	Syaf.g_01446
OG0000727	Syae.g_00787	Syaf.g_01447
OG0000728	Syae.g_00785	Syaf.g_01449
OG0000729	Syae.g_01819	Syaf.g_00405
OG0000730	Syae.g_02189	Syaf.g_00026
OG0000731	Syae.g_02201	Syaf.g_00014
OG0000732	Syae.g_01764	Syaf.g_00444
OG0000733	Syae.g_01599	Syaf.g_00615
OG0000734	Syae.g_01371	Syaf.g_00895
OG0000735	Syae.g_00942	Syaf.g_01273
OG0000736	Syae.g_00941	Syaf.g_01274
OG0000737	Syae.g_00940	Syaf.g_01275
OG0000738	Syae.g_00935	Syaf.g_01280
OG0000739	Syae.g_00928	Syaf.g_01281
OG0000740	Syae.g_00927	Syaf.g_01282
OG0000741	Syae.g_00924	Syaf.g_01285
OG0000742	Syae.g_00922	Syaf.g_01287
OG0000743	Syae.g_00920	Syaf.g_01289
OG0000744	Syae.g_00919	Syaf.g_01290
OG0000745	Syae.g_00917	Syaf.g_01293
OG0000746	Syae.g_00915	Syaf.g_01295
OG0000747	Syae.g_00914	Syaf.g_01296
OG0000748	Syae.g_00902	Syaf.g_01307
OG0000749	Syae.g_00900	Syaf.g_01309
OG0000750	Syae.g_00899	Syaf.g_01310
OG0000751	Syae.g_00892	Syaf.g_01317
OG0000752	Syae.g_00890	Syaf.g_01319
OG0000753	Syae.g_00887	Syaf.g_01322
OG0000754	Syae.g_00641	Syaf.g_01611
OG0000755	Syae.g_00651	Syaf.g_01599
OG0000756	Syae.g_00652	Syaf.g_01598
OG0000757	Syae.g_00661	Syaf.g_01590
OG0000758	Syae.g_00662	Syaf.g_01589
OG0000759	Syae.g_00663	Syaf.g_01588
OG0000760	Syae.g_00664	Syaf.g_01587
OG0000761	Syae.g_00668	Syaf.g_01586
OG0000762	Syae.g_00672	Syaf.g_01584
OG0000763	Syae.g_00676	Syaf.g_01582
OG0000764	Syae.g_00677	Syaf.g_01581
OG0000765	Syae.g_00695	Syaf.g_01564
OG0000766	Syae.g_00696	Syaf.g_01563
OG0000767	Syae.g_00698	Syaf.g_01561
OG0000768	Syae.g_00699	Syaf.g_01560
OG0000769	Syae.g_00701	Syaf.g_01558
OG0000770	Syae.g_00704	Syaf.g_01553
OG0000771	Syae.g_00805	Syaf.g_01411
OG0000772	Syae.g_00168	Syaf.g_01705
OG0000773	Syae.g_00947	Syaf.g_01268
OG0000774	Syae.g_00951	Syaf.g_01263
OG0000775	Syae.g_00954	Syaf.g_01261
OG0000776	Syae.g_00955	Syaf.g_01260
OG0000777	Syae.g_00956	Syaf.g_01259
OG0000778	Syae.g_00957	Syaf.g_01258
OG0000779	Syae.g_00963	Syaf.g_01252
OG0000780	Syae.g_00967	Syaf.g_01249
OG0000781	Syae.g_00971	Syaf.g_01245
OG0000782	Syae.g_00972	Syaf.g_01244
OG0000783	Syae.g_00973	Syaf.g_01243
OG0000784	Syae.g_00974	Syaf.g_01242
OG0000785	Syae.g_00976	Syaf.g_01240
OG0000786	Syae.g_02477	Syaf.g_02546
OG0000787	Syae.g_02476	Syaf.g_02547
OG0000788	Syae.g_00087	Syaf.g_02297
OG0000789	Syae.g_00281	Syaf.g_01750
OG0000790	Syae.g_02294	Syaf.g_02738
OG0000791	Syae.g_02292	Syaf.g_02740
OG0000792	Syae.g_02291	Syaf.g_02741
OG0000793	Syae.g_02286	Syaf.g_02746
OG0000794	Syae.g_02285	Syaf.g_02747
OG0000795	Syae.g_02284	Syaf.g_02748
OG0000796	Syae.g_02280	Syaf.g_02752
OG0000797	Syae.g_02279	Syaf.g_02753
OG0000798	Syae.g_01972	Syaf.g_00240
OG0000799	Syae.g_00010	Syaf.g_02380
OG0000800	Syae.g_00009	Syaf.g_02383
OG0000801	Syae.g_00008	Syaf.g_02384
OG0000802	Syae.g_02686	Syaf.g_02388
OG0000803	Syae.g_02680	Syaf.g_02393
OG0000804	Syae.g_02677	Syaf.g_02396
OG0000805	Syae.g_02663	Syaf.g_02398
OG0000806	Syae.g_02661	Syaf.g_02405
OG0000807	Syae.g_02659	Syaf.g_02406
OG0000808	Syae.g_02658	Syaf.g_02407
OG0000809	Syae.g_02655	Syaf.g_02410
OG0000810	Syae.g_02654	Syaf.g_02411
OG0000811	Syae.g_02648	Syaf.g_02420
OG0000812	Syae.g_02646	Syaf.g_02422
OG0000813	Syae.g_02645	Syaf.g_02423
OG0000814	Syae.g_02643	Syaf.g_02425
OG0000815	Syae.g_02642	Syaf.g_02426
OG0000816	Syae.g_02641	Syaf.g_02428
OG0000817	Syae.g_02640	Syaf.g_02429
OG0000818	Syae.g_02634	Syaf.g_02442
OG0000819	Syae.g_02633	Syaf.g_02443
OG0000820	Syae.g_02632	Syaf.g_02444
OG0000821	Syae.g_02626	Syaf.g_02450
OG0000822	Syae.g_02624	Syaf.g_02452
OG0000823	Syae.g_02623	Syaf.g_02453
OG0000824	Syae.g_02617	Syaf.g_02459
OG0000825	Syae.g_02616	Syaf.g_02460
OG0000826	Syae.g_02615	Syaf.g_02461
OG0000827	Syae.g_02614	Syaf.g_02462
OG0000828	Syae.g_02612	Syaf.g_02465
OG0000829	Syae.g_02611	Syaf.g_02466
OG0000830	Syae.g_02610	Syaf.g_02467
OG0000831	Syae.g_02608	Syaf.g_02470
OG0000832	Syae.g_01081	Syaf.g_01109
OG0000833	Syae.g_01106	Syaf.g_01100
OG0000834	Syae.g_01108	Syaf.g_01098
OG0000835	Syae.g_01109	Syaf.g_01097
OG0000836	Syae.g_01113	Syaf.g_01093
OG0000837	Syae.g_01115	Syaf.g_01091
OG0000838	Syae.g_01119	Syaf.g_01087
OG0000839	Syae.g_01120	Syaf.g_01086
OG0000840	Syae.g_01121	Syaf.g_01085
OG0000841	Syae.g_01122	Syaf.g_01084
OG0000842	Syae.g_01123	Syaf.g_01083
OG0000843	Syae.g_01124	Syaf.g_01082
OG0000844	Syae.g_01125	Syaf.g_01080
OG0000845	Syae.g_01126	Syaf.g_01079
OG0000846	Syae.g_01127	Syaf.g_01078
OG0000847	Syae.g_01128	Syaf.g_01077
OG0000848	Syae.g_01130	Syaf.g_01075
OG0000849	Syae.g_01131	Syaf.g_01074
OG0000850	Syae.g_01133	Syaf.g_01072
OG0000851	Syae.g_01139	Syaf.g_01061
OG0000852	Syae.g_01140	Syaf.g_01060
OG0000853	Syae.g_01144	Syaf.g_01056
OG0000854	Syae.g_01146	Syaf.g_01054
OG0000855	Syae.g_01147	Syaf.g_01053
OG0000856	Syae.g_00059	Syaf.g_02328
OG0000857	Syae.g_00503	Syaf.g_02031
OG0000858	Syae.g_01153	Syaf.g_01047
OG0000859	Syae.g_01154	Syaf.g_01046
OG0000860	Syae.g_01165	Syaf.g_01031
OG0000861	Syae.g_01166	Syaf.g_01030
OG0000862	Syae.g_01167	Syaf.g_01029
OG0000863	Syae.g_01170	Syaf.g_01026
OG0000864	Syae.g_01171	Syaf.g_01025
OG0000865	Syae.g_01172	Syaf.g_01024
OG0000866	Syae.g_01173	Syaf.g_01023
OG0000867	Syae.g_01174	Syaf.g_01022
OG0000868	Syae.g_01177	Syaf.g_01019
OG0000869	Syae.g_01182	Syaf.g_01014
OG0000870	Syae.g_01187	Syaf.g_01009
OG0000871	Syae.g_01188	Syaf.g_01008
OG0000872	Syae.g_01196	Syaf.g_01001
OG0000873	Syae.g_01199	Syaf.g_00998
OG0000874	Syae.g_01194	Syaf.g_01002
OG0000875	Syae.g_01244	Syaf.g_00996
OG0000876	Syae.g_01020	Syaf.g_01198
OG0000877	Syae.g_01025	Syaf.g_01188
OG0000878	Syae.g_01026	Syaf.g_01187
OG0000879	Syae.g_01027	Syaf.g_01186
OG0000880	Syae.g_01028	Syaf.g_01185
OG0000881	Syae.g_01034	Syaf.g_01179
OG0000882	Syae.g_01039	Syaf.g_01174
OG0000883	Syae.g_01041	Syaf.g_01172
OG0000884	Syae.g_01043	Syaf.g_01170
OG0000885	Syae.g_01044	Syaf.g_01169
OG0000886	Syae.g_01045	Syaf.g_01168
OG0000887	Syae.g_01046	Syaf.g_01167
OG0000888	Syae.g_01048	Syaf.g_01165
OG0000889	Syae.g_01050	Syaf.g_01163
OG0000890	Syae.g_01056	Syaf.g_01157
OG0000891	Syae.g_01057	Syaf.g_01156
OG0000892	Syae.g_01059	Syaf.g_01154
OG0000893	Syae.g_02031	Syaf.g_00178
OG0000894	Syae.g_02034	Syaf.g_00175
OG0000895	Syae.g_02038	Syaf.g_00171
OG0000896	Syae.g_02039	Syaf.g_00170
OG0000897	Syae.g_02041	Syaf.g_00168
OG0000898	Syae.g_02042	Syaf.g_00167
OG0000899	Syae.g_02043	Syaf.g_00166
OG0000900	Syae.g_02044	Syaf.g_00165
OG0000901	Syae.g_02049	Syaf.g_00160
OG0000902	Syae.g_02051	Syaf.g_00158
OG0000903	Syae.g_02077	Syaf.g_00141
OG0000904	Syae.g_02071	Syaf.g_00146
OG0000905	Syae.g_02065	Syaf.g_00151
OG0000906	Syae.g_02063	Syaf.g_00154
OG0000907	Syae.g_02079	Syaf.g_00139
OG0000908	Syae.g_02082	Syaf.g_00136
OG0000909	Syae.g_02083	Syaf.g_00135
OG0000910	Syae.g_02084	Syaf.g_00134
OG0000911	Syae.g_02086	Syaf.g_00132
OG0000912	Syae.g_02087	Syaf.g_00131
OG0000913	Syae.g_02088	Syaf.g_00130
OG0000914	Syae.g_02089	Syaf.g_00129
OG0000915	Syae.g_02091	Syaf.g_00127
OG0000916	Syae.g_02092	Syaf.g_00126
OG0000917	Syae.g_02093	Syaf.g_00125
OG0000918	Syae.g_02094	Syaf.g_00124
OG0000919	Syae.g_02095	Syaf.g_00123
OG0000920	Syae.g_02096	Syaf.g_00122
OG0000921	Syae.g_02097	Syaf.g_00121
OG0000922	Syae.g_02098	Syaf.g_00120
OG0000923	Syae.g_02102	Syaf.g_00116
OG0000924	Syae.g_02103	Syaf.g_00115
OG0000925	Syae.g_02104	Syaf.g_00114
OG0000926	Syae.g_02105	Syaf.g_00113
OG0000927	Syae.g_02107	Syaf.g_00111
OG0000928	Syae.g_02108	Syaf.g_00110
OG0000929	Syae.g_02109	Syaf.g_00109
OG0000930	Syae.g_02110	Syaf.g_00108
OG0000931	Syae.g_02111	Syaf.g_00107
OG0000932	Syae.g_02112	Syaf.g_00106
OG0000933	Syae.g_02118	Syaf.g_00100
OG0000934	Syae.g_02120	Syaf.g_00098
OG0000935	Syae.g_02121	Syaf.g_00097
OG0000936	Syae.g_02122	Syaf.g_00096
OG0000937	Syae.g_02123	Syaf.g_00095
OG0000938	Syae.g_02126	Syaf.g_00092
OG0000939	Syae.g_02127	Syaf.g_00091
OG0000940	Syae.g_02133	Syaf.g_00084
OG0000941	Syae.g_02135	Syaf.g_00082
OG0000942	Syae.g_02137	Syaf.g_00080
OG0000943	Syae.g_02138	Syaf.g_00079
OG0000944	Syae.g_02140	Syaf.g_00077
OG0000945	Syae.g_02142	Syaf.g_00075
OG0000946	Syae.g_02146	Syaf.g_00070
OG0000947	Syae.g_02149	Syaf.g_00067
OG0000948	Syae.g_02150	Syaf.g_00066
OG0000949	Syae.g_01884	Syaf.g_00337
OG0000950	Syae.g_01873	Syaf.g_00351
OG0000951	Syae.g_01866	Syaf.g_00358
OG0000952	Syae.g_01859	Syaf.g_00363
OG0000953	Syae.g_01854	Syaf.g_00367
OG0000954	Syae.g_01845	Syaf.g_00372
OG0000955	Syae.g_01844	Syaf.g_00373
OG0000956	Syae.g_01842	Syaf.g_00375
OG0000957	Syae.g_01831	Syaf.g_00386
OG0000958	Syae.g_01830	Syaf.g_00387
OG0000959	Syae.g_01826	Syaf.g_00391
OG0000960	Syae.g_01825	Syaf.g_00392
OG0000961	Syae.g_01822	Syaf.g_00402
OG0000962	Syae.g_01820	Syaf.g_00404
OG0000963	Syae.g_01814	Syaf.g_00409
OG0000964	Syae.g_01813	Syaf.g_00410
OG0000965	Syae.g_01812	Syaf.g_00411
OG0000966	Syae.g_01789	Syaf.g_00421
OG0000967	Syae.g_01782	Syaf.g_00426
OG0000968	Syae.g_01787	Syaf.g_00417
OG0000969	Syae.g_01785	Syaf.g_00423
OG0000970	Syae.g_01784	Syaf.g_00424
OG0000971	Syae.g_01779	Syaf.g_00429
OG0000972	Syae.g_01778	Syaf.g_00430
OG0000973	Syae.g_01777	Syaf.g_00431
OG0000974	Syae.g_01776	Syaf.g_00432
OG0000975	Syae.g_01775	Syaf.g_00433
OG0000976	Syae.g_01774	Syaf.g_00434
OG0000977	Syae.g_01772	Syaf.g_00436
OG0000978	Syae.g_01771	Syaf.g_00437
OG0000979	Syae.g_01768	Syaf.g_00440
OG0000980	Syae.g_01765	Syaf.g_00443
OG0000981	Syae.g_01762	Syaf.g_00446
OG0000982	Syae.g_01568	Syaf.g_00645
OG0000983	Syae.g_01569	Syaf.g_00644
OG0000984	Syae.g_01570	Syaf.g_00643
OG0000985	Syae.g_01572	Syaf.g_00641
OG0000986	Syae.g_01575	Syaf.g_00639
OG0000987	Syae.g_01577	Syaf.g_00637
OG0000988	Syae.g_01583	Syaf.g_00633
OG0000989	Syae.g_01591	Syaf.g_00624
OG0000990	Syae.g_01606	Syaf.g_00606
OG0000991	Syae.g_01609	Syaf.g_00604
OG0000992	Syae.g_01612	Syaf.g_00601
OG0000993	Syae.g_01613	Syaf.g_00600
OG0000994	Syae.g_01616	Syaf.g_00597
OG0000995	Syae.g_01627	Syaf.g_00592
OG0000996	Syae.g_01667	Syaf.g_00543
OG0000997	Syae.g_01678	Syaf.g_00532
OG0000998	Syae.g_01680	Syaf.g_00530
OG0000999	Syae.g_01683	Syaf.g_00529
OG0001000	Syae.g_01686	Syaf.g_00526
OG0001001	Syae.g_01692	Syaf.g_00521
OG0001002	Syae.g_01699	Syaf.g_00515
OG0001003	Syae.g_01701	Syaf.g_00514
OG0001004	Syae.g_01702	Syaf.g_00513
OG0001005	Syae.g_01703	Syaf.g_00510
OG0001006	Syae.g_01710	Syaf.g_00500
OG0001007	Syae.g_01712	Syaf.g_00498
OG0001008	Syae.g_00993	Syaf.g_01215
OG0001009	Syae.g_01744	Syaf.g_00466
OG0001010	Syae.g_01745	Syaf.g_00465
OG0001011	Syae.g_01747	Syaf.g_00463
OG0001012	Syae.g_01564	Syaf.g_00649
OG0001013	Syae.g_01552	Syaf.g_00669
OG0001014	Syae.g_01548	Syaf.g_00691
OG0001015	Syae.g_01547	Syaf.g_00692
OG0001016	Syae.g_01290	Syaf.g_00958
OG0001017	Syae.g_01296	Syaf.g_00952
OG0001018	Syae.g_01298	Syaf.g_00950
OG0001019	Syae.g_01334	Syaf.g_00931
OG0001020	Syae.g_01340	Syaf.g_00926
OG0001021	Syae.g_01344	Syaf.g_00922
OG0001022	Syae.g_01348	Syaf.g_00918
OG0001023	Syae.g_01349	Syaf.g_00917
OG0001024	Syae.g_01353	Syaf.g_00913
OG0001025	Syae.g_01360	Syaf.g_00906
OG0001026	Syae.g_01373	Syaf.g_00893
OG0001027	Syae.g_01377	Syaf.g_00884
OG0001028	Syae.g_01379	Syaf.g_00882
OG0001029	Syae.g_01381	Syaf.g_00880
OG0001030	Syae.g_01403	Syaf.g_00860
OG0001031	Syae.g_01475	Syaf.g_00784
OG0001032	Syae.g_01479	Syaf.g_00781
OG0001034	Syae.g_02238	Syaf.g_02787
OG0001035	Syae.g_02006	Syaf.g_00207
OG0001036	Syae.g_02001	Syaf.g_00212
OG0001037	Syae.g_01999	Syaf.g_00214
OG0001038	Syae.g_01971	Syaf.g_00242
OG0001039	Syae.g_01968	Syaf.g_00245
OG0001040	Syae.g_01965	Syaf.g_00248
OG0001041	Syae.g_01960	Syaf.g_00253
OG0001042	Syae.g_01935	Syaf.g_00275
OG0001043	Syae.g_01931	Syaf.g_00279
OG0001044	Syae.g_02191	Syaf.g_00024
OG0001045	Syae.g_02204	Syaf.g_00011
OG0001046	Syae.g_00385	Syaf.g_01894
OG0001047	Syae.g_00991	Syaf.g_01217
OG0001048	Syae.g_00990	Syaf.g_01218
OG0001049	Syae.g_00987	Syaf.g_01226
OG0001050	Syae.g_00986	Syaf.g_01227
OG0001051	Syae.g_00985	Syaf.g_01228
OG0001052	Syae.g_02526	Syaf.g_02502
OG0001053	Syae.g_02312	Syaf.g_02718
OG0001054	Syae.g_02329	Syaf.g_02701
OG0001056	Syae.g_02379	Syaf.g_02649
OG0001057	Syae.g_02388	Syaf.g_02638
OG0001058	Syae.g_02402	Syaf.g_02624
OG0001059	Syae.g_02406	Syaf.g_02620
OG0001060	Syae.g_02412	Syaf.g_02614
OG0001061	Syae.g_02434	Syaf.g_02590
OG0001062	Syae.g_02436	Syaf.g_02588
OG0001063	Syae.g_02440	Syaf.g_02583
OG0001064	Syae.g_02441	Syaf.g_02582
OG0001065	Syae.g_02442	Syaf.g_02581
OG0001066	Syae.g_02443	Syaf.g_02580
OG0001067	Syae.g_02444	Syaf.g_02579
OG0001068	Syae.g_02445	Syaf.g_02578
OG0001069	Syae.g_02446	Syaf.g_02577
OG0001070	Syae.g_02449	Syaf.g_02574
OG0001071	Syae.g_02450	Syaf.g_02573
OG0001072	Syae.g_02454	Syaf.g_02569
OG0001073	Syae.g_02468	Syaf.g_02555
OG0001074	Syae.g_00027	Syaf.g_02365
OG0001075	Syae.g_00029	Syaf.g_02363
OG0001076	Syae.g_00050	Syaf.g_02337
OG0001077	Syae.g_00061	Syaf.g_02325
OG0001078	Syae.g_00075	Syaf.g_02309
OG0001079	Syae.g_00088	Syaf.g_02296
OG0001080	Syae.g_00267	Syaf.g_01740
OG0001081	Syae.g_00615	Syaf.g_02144
OG0001082	Syae.g_00614	Syaf.g_02143
OG0001083	Syae.g_00605	Syaf.g_02136
OG0001084	Syae.g_00604	Syaf.g_02135
OG0001085	Syae.g_00594	Syaf.g_02125
OG0001086	Syae.g_00592	Syaf.g_02123
OG0001087	Syae.g_00751	Syaf.g_01482
OG0001088	Syae.g_00755	Syaf.g_01478
OG0001089	Syae.g_00781	Syaf.g_01453
OG0001090	Syae.g_00471	Syaf.g_01981
OG0001091	Syae.g_00469	Syaf.g_01979
OG0001092	Syae.g_00466	Syaf.g_01977
OG0001093	Syae.g_00460	Syaf.g_01971
OG0001094	Syae.g_00527	Syaf.g_02055
OG0001095	Syae.g_00506	Syaf.g_02034
OG0001096	Syae.g_00490	Syaf.g_02018
OG0001097	Syae.g_00845	Syaf.g_01373
OG0001098	Syae.g_00269	Syaf.g_01743
OG0001099	Syae.g_01380	Syaf.g_00881
OG0001100	Syae.g_00583	Syaf.g_02110
OG0001101	Syae.g_00581	Syaf.g_02109
OG0001102	Syae.g_00578	Syaf.g_02106
OG0001103	Syae.g_00576	Syaf.g_02104
OG0001104	Syae.g_00544	Syaf.g_02071
OG0001105	Syae.g_00540	Syaf.g_02067
OG0001106	Syae.g_00346	Syaf.g_01847
OG0001107	Syae.g_00358	Syaf.g_01859
