Orthogroup	Syae	Syai
OG0000562	Syae.g_02409	Syai.g_00741
OG0000563	Syae.g_02410	Syai.g_00742
OG0000564	Syae.g_02411	Syai.g_00743
OG0000565	Syae.g_02414	Syai.g_00746
OG0000566	Syae.g_02418	Syai.g_00750
OG0000567	Syae.g_02422	Syai.g_00754
OG0000568	Syae.g_02427	Syai.g_00758
OG0000569	Syae.g_02428	Syai.g_00759
OG0000570	Syae.g_02429	Syai.g_00760
OG0000571	Syae.g_02433	Syai.g_00764
OG0000572	Syae.g_02448	Syai.g_00782
OG0000573	Syae.g_02456	Syai.g_00790
OG0000574	Syae.g_02457	Syai.g_00796
OG0000575	Syae.g_02461	Syai.g_00800
OG0000576	Syae.g_02463	Syai.g_00802
OG0000577	Syae.g_02464	Syai.g_00803
OG0000578	Syae.g_02465	Syai.g_00804
OG0000579	Syae.g_02466	Syai.g_00805
OG0000580	Syae.g_02467	Syai.g_00806
OG0000581	Syae.g_02473	Syai.g_00812
OG0000582	Syae.g_00018	Syai.g_01042
OG0000583	Syae.g_00019	Syai.g_01043
OG0000584	Syae.g_00020	Syai.g_01044
OG0000585	Syae.g_00022	Syai.g_01046
OG0000586	Syae.g_00023	Syai.g_01047
OG0000587	Syae.g_00025	Syai.g_01049
OG0000588	Syae.g_00043	Syai.g_01063
OG0000589	Syae.g_00047	Syai.g_01066
OG0000590	Syae.g_00048	Syai.g_01067
OG0000591	Syae.g_00056	Syai.g_01075
OG0000592	Syae.g_00057	Syai.g_01076
OG0000593	Syae.g_00070	Syai.g_01100
OG0000594	Syae.g_00071	Syai.g_01101
OG0000595	Syae.g_00072	Syai.g_01102
OG0000596	Syae.g_00077	Syai.g_01107
OG0000597	Syae.g_00080	Syai.g_01110
OG0000598	Syae.g_00081	Syai.g_01111
OG0000599	Syae.g_00084	Syai.g_01114
OG0000600	Syae.g_00085	Syai.g_01115
OG0000601	Syae.g_00086	Syai.g_01116
OG0000602	Syae.g_00091	Syai.g_01121
OG0000603	Syae.g_00092	Syai.g_01122
OG0000604	Syae.g_00095	Syai.g_01125
OG0000605	Syae.g_00260	Syai.g_01609
OG0000606	Syae.g_00616	Syai.g_01221
OG0000607	Syae.g_00613	Syai.g_01224
OG0000608	Syae.g_00612	Syai.g_01225
OG0000609	Syae.g_00610	Syai.g_01227
OG0000610	Syae.g_00601	Syai.g_01234
OG0000611	Syae.g_00598	Syai.g_01237
OG0000612	Syae.g_00597	Syai.g_01238
OG0000613	Syae.g_01910	Syai.g_00196
OG0000614	Syae.g_00765	Syai.g_01981
OG0000615	Syae.g_00557	Syai.g_01286
OG0000616	Syae.g_01696	Syai.g_02914
OG0000617	Syae.g_00464	Syai.g_01393
OG0000618	Syae.g_00463	Syai.g_01394
OG0000619	Syae.g_00462	Syai.g_01395
OG0000620	Syae.g_00456	Syai.g_01402
OG0000621	Syae.g_00455	Syai.g_01403
OG0000622	Syae.g_00454	Syai.g_01404
OG0000623	Syae.g_00453	Syai.g_01405
OG0000624	Syae.g_00451	Syai.g_01407
OG0000625	Syae.g_00450	Syai.g_01408
OG0000626	Syae.g_00449	Syai.g_01409
OG0000627	Syae.g_00299	Syai.g_01575
OG0000628	Syae.g_00300	Syai.g_01573
OG0000629	Syae.g_00303	Syai.g_01570
OG0000630	Syae.g_00310	Syai.g_01566
OG0000631	Syae.g_00317	Syai.g_01557
OG0000632	Syae.g_00318	Syai.g_01556
OG0000633	Syae.g_00320	Syai.g_01555
OG0000634	Syae.g_00525	Syai.g_01317
OG0000635	Syae.g_00524	Syai.g_01318
OG0000636	Syae.g_00522	Syai.g_01320
OG0000637	Syae.g_00520	Syai.g_01322
OG0000638	Syae.g_00519	Syai.g_01323
OG0000639	Syae.g_00518	Syai.g_01324
OG0000640	Syae.g_00517	Syai.g_01325
OG0000641	Syae.g_00513	Syai.g_01329
OG0000642	Syae.g_00512	Syai.g_01330
OG0000643	Syae.g_00510	Syai.g_01349
OG0000644	Syae.g_00509	Syai.g_01350
OG0000645	Syae.g_00507	Syai.g_01352
OG0000646	Syae.g_00504	Syai.g_01355
OG0000647	Syae.g_00502	Syai.g_01357
OG0000648	Syae.g_00499	Syai.g_01362
OG0000649	Syae.g_00498	Syai.g_01363
OG0000650	Syae.g_00497	Syai.g_01364
OG0000651	Syae.g_00496	Syai.g_01365
OG0000652	Syae.g_00495	Syai.g_01366
OG0000653	Syae.g_00493	Syai.g_01368
OG0000654	Syae.g_00492	Syai.g_01369
OG0000655	Syae.g_00491	Syai.g_01370
OG0000656	Syae.g_00488	Syai.g_01373
OG0000657	Syae.g_00834	Syai.g_02045
OG0000658	Syae.g_00837	Syai.g_02049
OG0000659	Syae.g_00838	Syai.g_02050
OG0000660	Syae.g_00842	Syai.g_02054
OG0000661	Syae.g_00844	Syai.g_02056
OG0000662	Syae.g_00846	Syai.g_02058
OG0000663	Syae.g_00849	Syai.g_02061
OG0000664	Syae.g_00850	Syai.g_02062
OG0000665	Syae.g_00121	Syai.g_02431
OG0000666	Syae.g_00258	Syai.g_01610
OG0000667	Syae.g_02056	Syai.g_01724
OG0000668	Syae.g_00418	Syai.g_01436
OG0000669	Syae.g_00585	Syai.g_01251
OG0000670	Syae.g_00582	Syai.g_00561
OG0000671	Syae.g_00580	Syai.g_01255
OG0000672	Syae.g_00577	Syai.g_01259
OG0000673	Syae.g_00574	Syai.g_01262
OG0000674	Syae.g_00572	Syai.g_01264
OG0000675	Syae.g_00571	Syai.g_01265
OG0000676	Syae.g_00569	Syai.g_01275
OG0000677	Syae.g_00568	Syai.g_01276
OG0000678	Syae.g_00564	Syai.g_01279
OG0000679	Syae.g_00555	Syai.g_01288
OG0000680	Syae.g_00554	Syai.g_01289
OG0000681	Syae.g_00551	Syai.g_01292
OG0000682	Syae.g_00550	Syai.g_01293
OG0000683	Syae.g_00549	Syai.g_01294
OG0000684	Syae.g_00545	Syai.g_01299
OG0000685	Syae.g_00543	Syai.g_01301
OG0000686	Syae.g_00542	Syai.g_01302
OG0000687	Syae.g_00541	Syai.g_01303
OG0000688	Syae.g_00536	Syai.g_01307
OG0000689	Syae.g_00534	Syai.g_01309
OG0000690	Syae.g_00533	Syai.g_01310
OG0000691	Syae.g_00532	Syai.g_01311
OG0000692	Syae.g_00531	Syai.g_01312
OG0000693	Syae.g_00529	Syai.g_01313
OG0000694	Syae.g_00528	Syai.g_01314
OG0000695	Syae.g_00322	Syai.g_01553
OG0000696	Syae.g_00323	Syai.g_01552
OG0000697	Syae.g_00325	Syai.g_01550
OG0000698	Syae.g_00328	Syai.g_01547
OG0000699	Syae.g_00330	Syai.g_01545
OG0000700	Syae.g_00331	Syai.g_01544
OG0000701	Syae.g_00332	Syai.g_01543
OG0000702	Syae.g_00341	Syai.g_01521
OG0000703	Syae.g_00342	Syai.g_01520
OG0000704	Syae.g_00345	Syai.g_01518
OG0000705	Syae.g_00352	Syai.g_01511
OG0000706	Syae.g_00353	Syai.g_01510
OG0000707	Syae.g_00354	Syai.g_01509
OG0000708	Syae.g_00357	Syai.g_01506
OG0000709	Syae.g_00365	Syai.g_01497
OG0000710	Syae.g_00369	Syai.g_01487
OG0000711	Syae.g_00398	Syai.g_01456
OG0000712	Syae.g_00400	Syai.g_01454
OG0000713	Syae.g_00401	Syai.g_01453
OG0000714	Syae.g_00403	Syai.g_01451
OG0000715	Syae.g_00405	Syai.g_01449
OG0000716	Syae.g_00409	Syai.g_01445
OG0000717	Syae.g_00410	Syai.g_01444
OG0000718	Syae.g_00414	Syai.g_01440
OG0000719	Syae.g_00416	Syai.g_01438
OG0000720	Syae.g_00429	Syai.g_01425
OG0000721	Syae.g_00431	Syai.g_01423
OG0000722	Syae.g_00432	Syai.g_01422
OG0000723	Syae.g_00445	Syai.g_01411
OG0000724	Syae.g_00799	Syai.g_02013
OG0000725	Syae.g_00789	Syai.g_02004
OG0000726	Syae.g_00788	Syai.g_02003
OG0000727	Syae.g_00787	Syai.g_02002
OG0000728	Syae.g_00785	Syai.g_02000
OG0000729	Syae.g_01819	Syai.g_00097
OG0000730	Syae.g_02189	Syai.g_00483
OG0000731	Syae.g_02201	Syai.g_00495
OG0000732	Syae.g_01764	Syai.g_00058
OG0000733	Syae.g_01599	Syai.g_02805
OG0000734	Syae.g_01371	Syai.g_02548
OG0000735	Syae.g_00942	Syai.g_02159
OG0000736	Syae.g_00941	Syai.g_02158
OG0000737	Syae.g_00940	Syai.g_02157
OG0000738	Syae.g_00935	Syai.g_02152
OG0000739	Syae.g_00928	Syai.g_02151
OG0000740	Syae.g_00927	Syai.g_02150
OG0000741	Syae.g_00924	Syai.g_02147
OG0000742	Syae.g_00922	Syai.g_02145
OG0000743	Syae.g_00920	Syai.g_02143
OG0000744	Syae.g_00919	Syai.g_02142
OG0000745	Syae.g_00917	Syai.g_02140
OG0000746	Syae.g_00915	Syai.g_02138
OG0000747	Syae.g_00914	Syai.g_02137
OG0000748	Syae.g_00902	Syai.g_02125
OG0000749	Syae.g_00900	Syai.g_02123
OG0000750	Syae.g_00899	Syai.g_02122
OG0000751	Syae.g_00892	Syai.g_02116
OG0000752	Syae.g_00890	Syai.g_02114
OG0000753	Syae.g_00887	Syai.g_02111
OG0000754	Syae.g_00641	Syai.g_01750
OG0000755	Syae.g_00651	Syai.g_01760
OG0000756	Syae.g_00652	Syai.g_01761
OG0000757	Syae.g_00661	Syai.g_01769
OG0000758	Syae.g_00662	Syai.g_01770
OG0000759	Syae.g_00663	Syai.g_01771
OG0000760	Syae.g_00664	Syai.g_01772
OG0000761	Syae.g_00668	Syai.g_01775
OG0000762	Syae.g_00672	Syai.g_01777
OG0000763	Syae.g_00676	Syai.g_01779
OG0000764	Syae.g_00677	Syai.g_01780
OG0000765	Syae.g_00695	Syai.g_01797
OG0000766	Syae.g_00696	Syai.g_01798
OG0000767	Syae.g_00698	Syai.g_01800
OG0000768	Syae.g_00699	Syai.g_01801
OG0000769	Syae.g_00701	Syai.g_01803
OG0000770	Syae.g_00704	Syai.g_01822
OG0000771	Syae.g_00805	Syai.g_02019
OG0000772	Syae.g_00168	Syai.g_01639
OG0000773	Syae.g_00947	Syai.g_02164
OG0000774	Syae.g_00951	Syai.g_02168
OG0000775	Syae.g_00954	Syai.g_02172
OG0000776	Syae.g_00955	Syai.g_02173
OG0000777	Syae.g_00956	Syai.g_02174
OG0000778	Syae.g_00957	Syai.g_02175
OG0000779	Syae.g_00963	Syai.g_02181
OG0000780	Syae.g_00967	Syai.g_02184
OG0000781	Syae.g_00971	Syai.g_02188
OG0000782	Syae.g_00972	Syai.g_02189
OG0000783	Syae.g_00973	Syai.g_02190
OG0000784	Syae.g_00974	Syai.g_02191
OG0000785	Syae.g_00976	Syai.g_02193
OG0000786	Syae.g_02477	Syai.g_00816
OG0000787	Syae.g_02476	Syai.g_00815
OG0000788	Syae.g_00087	Syai.g_01117
OG0000789	Syae.g_00281	Syai.g_01596
OG0000790	Syae.g_02294	Syai.g_00623
OG0000791	Syae.g_02292	Syai.g_00621
OG0000792	Syae.g_02291	Syai.g_00620
OG0000793	Syae.g_02286	Syai.g_00615
OG0000794	Syae.g_02285	Syai.g_00614
OG0000795	Syae.g_02284	Syai.g_00613
OG0000796	Syae.g_02280	Syai.g_00609
OG0000797	Syae.g_02279	Syai.g_00608
OG0000798	Syae.g_01972	Syai.g_00262
OG0000799	Syae.g_00010	Syai.g_00996
OG0000800	Syae.g_00009	Syai.g_00993
OG0000801	Syae.g_00008	Syai.g_00992
OG0000802	Syae.g_02686	Syai.g_00988
OG0000803	Syae.g_02680	Syai.g_00983
OG0000804	Syae.g_02677	Syai.g_00980
OG0000805	Syae.g_02663	Syai.g_00965
OG0000806	Syae.g_02661	Syai.g_00963
OG0000807	Syae.g_02659	Syai.g_00961
OG0000808	Syae.g_02658	Syai.g_00960
OG0000809	Syae.g_02655	Syai.g_00957
OG0000810	Syae.g_02654	Syai.g_00956
OG0000811	Syae.g_02648	Syai.g_00950
OG0000812	Syae.g_02646	Syai.g_00948
OG0000813	Syae.g_02645	Syai.g_00947
OG0000814	Syae.g_02643	Syai.g_00945
OG0000815	Syae.g_02642	Syai.g_00944
OG0000816	Syae.g_02641	Syai.g_00942
OG0000817	Syae.g_02640	Syai.g_00941
OG0000818	Syae.g_02634	Syai.g_00935
OG0000819	Syae.g_02633	Syai.g_00934
OG0000820	Syae.g_02632	Syai.g_00933
OG0000821	Syae.g_02626	Syai.g_00916
OG0000822	Syae.g_02624	Syai.g_00914
OG0000823	Syae.g_02623	Syai.g_00913
OG0000824	Syae.g_02617	Syai.g_00907
OG0000825	Syae.g_02616	Syai.g_00906
OG0000826	Syae.g_02615	Syai.g_00905
OG0000827	Syae.g_02614	Syai.g_00904
OG0000828	Syae.g_02612	Syai.g_00900
OG0000829	Syae.g_02611	Syai.g_00899
OG0000830	Syae.g_02610	Syai.g_00898
OG0000831	Syae.g_02608	Syai.g_00896
OG0000832	Syae.g_01081	Syai.g_02296
OG0000833	Syae.g_01106	Syai.g_02305
OG0000834	Syae.g_01108	Syai.g_02307
OG0000835	Syae.g_01109	Syai.g_02308
OG0000836	Syae.g_01113	Syai.g_02312
OG0000837	Syae.g_01115	Syai.g_02313
OG0000838	Syae.g_01119	Syai.g_02323
OG0000839	Syae.g_01120	Syai.g_02324
OG0000840	Syae.g_01121	Syai.g_02325
OG0000841	Syae.g_01122	Syai.g_02326
OG0000842	Syae.g_01123	Syai.g_02327
OG0000843	Syae.g_01124	Syai.g_02328
OG0000844	Syae.g_01125	Syai.g_02330
OG0000845	Syae.g_01126	Syai.g_02331
OG0000846	Syae.g_01127	Syai.g_02332
OG0000847	Syae.g_01128	Syai.g_02333
OG0000848	Syae.g_01130	Syai.g_02335
OG0000849	Syae.g_01131	Syai.g_02336
OG0000850	Syae.g_01133	Syai.g_02339
OG0000851	Syae.g_01139	Syai.g_02352
OG0000852	Syae.g_01140	Syai.g_02353
OG0000853	Syae.g_01144	Syai.g_02357
OG0000854	Syae.g_01146	Syai.g_02359
OG0000855	Syae.g_01147	Syai.g_02360
OG0000856	Syae.g_00059	Syai.g_01078
OG0000857	Syae.g_00503	Syai.g_01356
OG0000858	Syae.g_01153	Syai.g_02366
OG0000859	Syae.g_01154	Syai.g_02367
OG0000860	Syae.g_01165	Syai.g_02380
OG0000861	Syae.g_01166	Syai.g_02381
OG0000862	Syae.g_01167	Syai.g_02382
OG0000863	Syae.g_01170	Syai.g_02385
OG0000864	Syae.g_01171	Syai.g_02386
OG0000865	Syae.g_01172	Syai.g_02387
OG0000866	Syae.g_01173	Syai.g_02388
OG0000867	Syae.g_01174	Syai.g_02389
OG0000868	Syae.g_01177	Syai.g_02392
OG0000869	Syae.g_01182	Syai.g_02396
OG0000870	Syae.g_01187	Syai.g_02401
OG0000871	Syae.g_01188	Syai.g_02402
OG0000872	Syae.g_01196	Syai.g_02409
OG0000873	Syae.g_01199	Syai.g_02412
OG0000874	Syae.g_01194	Syai.g_02408
OG0000875	Syae.g_01244	Syai.g_02416
OG0000876	Syae.g_01020	Syai.g_02243
OG0000877	Syae.g_01025	Syai.g_02250
OG0000878	Syae.g_01026	Syai.g_02251
OG0000879	Syae.g_01027	Syai.g_02252
OG0000880	Syae.g_01028	Syai.g_02253
OG0000881	Syae.g_01034	Syai.g_02257
OG0000882	Syae.g_01039	Syai.g_02262
OG0000883	Syae.g_01041	Syai.g_02264
OG0000884	Syae.g_01043	Syai.g_02266
OG0000885	Syae.g_01044	Syai.g_02267
OG0000886	Syae.g_01045	Syai.g_02268
OG0000887	Syae.g_01046	Syai.g_02269
OG0000888	Syae.g_01048	Syai.g_02271
OG0000889	Syae.g_01050	Syai.g_02273
OG0000890	Syae.g_01056	Syai.g_02279
OG0000891	Syae.g_01057	Syai.g_02280
OG0000892	Syae.g_01059	Syai.g_02282
OG0000893	Syae.g_02031	Syai.g_00318
OG0000894	Syae.g_02034	Syai.g_00321
OG0000895	Syae.g_02038	Syai.g_00325
OG0000896	Syae.g_02039	Syai.g_00326
OG0000897	Syae.g_02041	Syai.g_00328
OG0000898	Syae.g_02042	Syai.g_00329
OG0000899	Syae.g_02043	Syai.g_00330
OG0000900	Syae.g_02044	Syai.g_00331
OG0000901	Syae.g_02049	Syai.g_00336
OG0000902	Syae.g_02051	Syai.g_00338
OG0000903	Syae.g_02077	Syai.g_00353
OG0000904	Syae.g_02071	Syai.g_00348
OG0000905	Syae.g_02065	Syai.g_00342
OG0000906	Syae.g_02063	Syai.g_00340
OG0000907	Syae.g_02079	Syai.g_00358
OG0000908	Syae.g_02082	Syai.g_00361
OG0000909	Syae.g_02083	Syai.g_00362
OG0000910	Syae.g_02084	Syai.g_00363
OG0000911	Syae.g_02086	Syai.g_00365
OG0000912	Syae.g_02087	Syai.g_00366
OG0000913	Syae.g_02088	Syai.g_00367
OG0000914	Syae.g_02089	Syai.g_00368
OG0000915	Syae.g_02091	Syai.g_00370
OG0000916	Syae.g_02092	Syai.g_00371
OG0000917	Syae.g_02093	Syai.g_00372
OG0000918	Syae.g_02094	Syai.g_00373
OG0000919	Syae.g_02095	Syai.g_00374
OG0000920	Syae.g_02096	Syai.g_00375
OG0000921	Syae.g_02097	Syai.g_00376
OG0000922	Syae.g_02098	Syai.g_00377
OG0000923	Syae.g_02102	Syai.g_00381
OG0000924	Syae.g_02103	Syai.g_00382
OG0000925	Syae.g_02104	Syai.g_00383
OG0000926	Syae.g_02105	Syai.g_00384
OG0000927	Syae.g_02107	Syai.g_00386
OG0000928	Syae.g_02108	Syai.g_00387
OG0000929	Syae.g_02109	Syai.g_00388
OG0000930	Syae.g_02110	Syai.g_00389
OG0000931	Syae.g_02111	Syai.g_00390
OG0000932	Syae.g_02112	Syai.g_00391
OG0000933	Syae.g_02118	Syai.g_00397
OG0000934	Syae.g_02120	Syai.g_00399
OG0000935	Syae.g_02121	Syai.g_00400
OG0000936	Syae.g_02122	Syai.g_00401
OG0000937	Syae.g_02123	Syai.g_00402
OG0000938	Syae.g_02126	Syai.g_00405
OG0000939	Syae.g_02127	Syai.g_00406
OG0000940	Syae.g_02133	Syai.g_00413
OG0000941	Syae.g_02135	Syai.g_00415
OG0000942	Syae.g_02137	Syai.g_00417
OG0000943	Syae.g_02138	Syai.g_00418
OG0000944	Syae.g_02140	Syai.g_00420
OG0000945	Syae.g_02142	Syai.g_00422
OG0000946	Syae.g_02146	Syai.g_00428
OG0000947	Syae.g_02149	Syai.g_00431
OG0000948	Syae.g_02150	Syai.g_00432
OG0000949	Syae.g_01884	Syai.g_00174
OG0000950	Syae.g_01873	Syai.g_00163
OG0000951	Syae.g_01866	Syai.g_00158
OG0000952	Syae.g_01859	Syai.g_00136
OG0000953	Syae.g_01854	Syai.g_00132
OG0000954	Syae.g_01845	Syai.g_00127
OG0000955	Syae.g_01844	Syai.g_00126
OG0000956	Syae.g_01842	Syai.g_00124
OG0000957	Syae.g_01831	Syai.g_00113
OG0000958	Syae.g_01830	Syai.g_00112
OG0000959	Syae.g_01826	Syai.g_00108
OG0000960	Syae.g_01825	Syai.g_00107
OG0000961	Syae.g_01822	Syai.g_00100
OG0000962	Syae.g_01820	Syai.g_00098
OG0000963	Syae.g_01814	Syai.g_00094
OG0000964	Syae.g_01813	Syai.g_00093
OG0000965	Syae.g_01812	Syai.g_00092
OG0000966	Syae.g_01789	Syai.g_00082
OG0000967	Syae.g_01782	Syai.g_00077
OG0000968	Syae.g_01787	Syai.g_00085
OG0000969	Syae.g_01785	Syai.g_00080
OG0000970	Syae.g_01784	Syai.g_00079
OG0000971	Syae.g_01779	Syai.g_00074
OG0000972	Syae.g_01778	Syai.g_00073
OG0000973	Syae.g_01777	Syai.g_00072
OG0000974	Syae.g_01776	Syai.g_00071
OG0000975	Syae.g_01775	Syai.g_00070
OG0000976	Syae.g_01774	Syai.g_00069
OG0000977	Syae.g_01772	Syai.g_00067
OG0000978	Syae.g_01771	Syai.g_00065
OG0000979	Syae.g_01768	Syai.g_00062
OG0000980	Syae.g_01765	Syai.g_00059
OG0000981	Syae.g_01762	Syai.g_00056
OG0000982	Syae.g_01568	Syai.g_02777
OG0000983	Syae.g_01569	Syai.g_02778
OG0000984	Syae.g_01570	Syai.g_02779
OG0000985	Syae.g_01572	Syai.g_02781
OG0000986	Syae.g_01575	Syai.g_02784
OG0000987	Syae.g_01577	Syai.g_02786
OG0000988	Syae.g_01583	Syai.g_02790
OG0000989	Syae.g_01591	Syai.g_02797
OG0000990	Syae.g_01606	Syai.g_02825
OG0000991	Syae.g_01609	Syai.g_02827
OG0000992	Syae.g_01612	Syai.g_02830
OG0000993	Syae.g_01613	Syai.g_02831
OG0000994	Syae.g_01616	Syai.g_02834
OG0000995	Syae.g_01627	Syai.g_02840
OG0000996	Syae.g_01667	Syai.g_02891
OG0000997	Syae.g_01678	Syai.g_02900
OG0000998	Syae.g_01680	Syai.g_02902
OG0000999	Syae.g_01683	Syai.g_02903
OG0001000	Syae.g_01686	Syai.g_02906
OG0001001	Syae.g_01692	Syai.g_02911
OG0001002	Syae.g_01699	Syai.g_02918
OG0001003	Syae.g_01701	Syai.g_02919
OG0001004	Syae.g_01702	Syai.g_02920
OG0001005	Syae.g_01703	Syai.g_02921
OG0001006	Syae.g_01710	Syai.g_02931
OG0001007	Syae.g_01712	Syai.g_02933
OG0001008	Syae.g_00993	Syai.g_02227
OG0001009	Syae.g_01744	Syai.g_00034
OG0001010	Syae.g_01745	Syai.g_00035
OG0001011	Syae.g_01747	Syai.g_00037
OG0001012	Syae.g_01564	Syai.g_02773
OG0001013	Syae.g_01552	Syai.g_02750
OG0001014	Syae.g_01548	Syai.g_02726
OG0001015	Syae.g_01547	Syai.g_02725
OG0001016	Syae.g_01290	Syai.g_02479
OG0001017	Syae.g_01296	Syai.g_02485
OG0001018	Syae.g_01298	Syai.g_02487
OG0001019	Syae.g_01334	Syai.g_02508
OG0001020	Syae.g_01340	Syai.g_02516
OG0001021	Syae.g_01344	Syai.g_02523
OG0001022	Syae.g_01348	Syai.g_02528
OG0001023	Syae.g_01349	Syai.g_02529
OG0001024	Syae.g_01353	Syai.g_02533
OG0001025	Syae.g_01360	Syai.g_02540
OG0001026	Syae.g_01373	Syai.g_02550
OG0001027	Syae.g_01377	Syai.g_02555
OG0001028	Syae.g_01379	Syai.g_02557
OG0001029	Syae.g_01381	Syai.g_02559
OG0001030	Syae.g_01403	Syai.g_02580
OG0001031	Syae.g_01475	Syai.g_02656
OG0001032	Syae.g_01479	Syai.g_02658
OG0001033	Syae.g_01505	Syai.g_02685
OG0001034	Syae.g_02238	Syai.g_00537
OG0001035	Syae.g_02006	Syai.g_00295
OG0001036	Syae.g_02001	Syai.g_00290
OG0001037	Syae.g_01999	Syai.g_00288
OG0001038	Syae.g_01971	Syai.g_00261
OG0001039	Syae.g_01968	Syai.g_00258
OG0001040	Syae.g_01965	Syai.g_00255
OG0001041	Syae.g_01960	Syai.g_00250
OG0001042	Syae.g_01935	Syai.g_00225
OG0001043	Syae.g_01931	Syai.g_00221
OG0001044	Syae.g_02191	Syai.g_00485
OG0001045	Syae.g_02204	Syai.g_00498
OG0001046	Syae.g_00385	Syai.g_01471
OG0001047	Syae.g_00991	Syai.g_02225
OG0001048	Syae.g_00990	Syai.g_02224
OG0001049	Syae.g_00987	Syai.g_02215
OG0001050	Syae.g_00986	Syai.g_02214
OG0001051	Syae.g_00985	Syai.g_02213
OG0001052	Syae.g_02526	Syai.g_00861
OG0001053	Syae.g_02312	Syai.g_00641
OG0001054	Syae.g_02329	Syai.g_00658
OG0001055	Syae.g_02350	Syai.g_00679
OG0001056	Syae.g_02379	Syai.g_00713
OG0001057	Syae.g_02388	Syai.g_00721
OG0001058	Syae.g_02402	Syai.g_00734
OG0001059	Syae.g_02406	Syai.g_00738
OG0001060	Syae.g_02412	Syai.g_00744
OG0001061	Syae.g_02434	Syai.g_00765
OG0001062	Syae.g_02436	Syai.g_00767
OG0001063	Syae.g_02440	Syai.g_00774
OG0001064	Syae.g_02441	Syai.g_00775
OG0001065	Syae.g_02442	Syai.g_00776
OG0001066	Syae.g_02443	Syai.g_00777
OG0001067	Syae.g_02444	Syai.g_00778
OG0001068	Syae.g_02445	Syai.g_00779
OG0001069	Syae.g_02446	Syai.g_00780
OG0001070	Syae.g_02449	Syai.g_00783
OG0001071	Syae.g_02450	Syai.g_00784
OG0001072	Syae.g_02454	Syai.g_00788
OG0001073	Syae.g_02468	Syai.g_00807
OG0001074	Syae.g_00027	Syai.g_01051
OG0001075	Syae.g_00029	Syai.g_01053
OG0001076	Syae.g_00050	Syai.g_01069
OG0001077	Syae.g_00061	Syai.g_01081
OG0001078	Syae.g_00075	Syai.g_01105
OG0001079	Syae.g_00088	Syai.g_01118
OG0001080	Syae.g_00267	Syai.g_01606
OG0001081	Syae.g_00615	Syai.g_01222
OG0001082	Syae.g_00614	Syai.g_01223
OG0001083	Syae.g_00605	Syai.g_01230
OG0001084	Syae.g_00604	Syai.g_01231
OG0001085	Syae.g_00594	Syai.g_01241
OG0001086	Syae.g_00592	Syai.g_01243
OG0001087	Syae.g_00751	Syai.g_01953
OG0001088	Syae.g_00755	Syai.g_01957
OG0001089	Syae.g_00781	Syai.g_01996
OG0001090	Syae.g_00471	Syai.g_01387
OG0001091	Syae.g_00469	Syai.g_01389
OG0001092	Syae.g_00466	Syai.g_01391
OG0001093	Syae.g_00460	Syai.g_01397
OG0001094	Syae.g_00527	Syai.g_01315
OG0001096	Syae.g_00490	Syai.g_01371
OG0001097	Syae.g_00845	Syai.g_02057
OG0001098	Syae.g_00269	Syai.g_01603
OG0001099	Syae.g_01380	Syai.g_02558
OG0001100	Syae.g_00583	Syai.g_01253
OG0001101	Syae.g_00581	Syai.g_01254
OG0001102	Syae.g_00578	Syai.g_01257
OG0001103	Syae.g_00576	Syai.g_01260
OG0001104	Syae.g_00544	Syai.g_01300
OG0001105	Syae.g_00540	Syai.g_01304
OG0001106	Syae.g_00346	Syai.g_01517
OG0001107	Syae.g_00358	Syai.g_01505
OG0001108	Syae.g_00366	Syai.g_01496
OG0001109	Syae.g_00368	Syai.g_01488
OG0001110	Syae.g_00370	Syai.g_01486
OG0001111	Syae.g_00372	Syai.g_01484
OG0001112	Syae.g_00374	Syai.g_01482
OG0001113	Syae.g_00375	Syai.g_01481
OG0001114	Syae.g_00376	Syai.g_01480
OG0001115	Syae.g_00380	Syai.g_01476
OG0001116	Syae.g_00382	Syai.g_01474
OG0001117	Syae.g_00383	Syai.g_01473
OG0001118	Syae.g_00384	Syai.g_01472
OG0001119	Syae.g_00386	Syai.g_01470
OG0001120	Syae.g_00390	Syai.g_01466
OG0001121	Syae.g_00133	Syai.g_01676
OG0001122	Syae.g_00417	Syai.g_01437
OG0001123	Syae.g_00424	Syai.g_01430
OG0001124	Syae.g_00426	Syai.g_01428
OG0001125	Syae.g_00428	Syai.g_01426
OG0001126	Syae.g_00807	Syai.g_02021
OG0001127	Syae.g_00806	Syai.g_02020
OG0001128	Syae.g_00803	Syai.g_02017
OG0001129	Syae.g_00801	Syai.g_02015
OG0001130	Syae.g_00800	Syai.g_02014
OG0001131	Syae.g_00562	Syai.g_01281
OG0001132	Syae.g_00242	Syai.g_01620
OG0001133	Syae.g_00053	Syai.g_01072
OG0001134	Syae.g_00638	Syai.g_01745
OG0001135	Syae.g_00636	Syai.g_01742
OG0001136	Syae.g_00923	Syai.g_02146
OG0001137	Syae.g_00903	Syai.g_02126
OG0001138	Syae.g_00654	Syai.g_01763
OG0001139	Syae.g_00656	Syai.g_01765
OG0001140	Syae.g_00657	Syai.g_01766
OG0001141	Syae.g_00658	Syai.g_01767
OG0001142	Syae.g_00660	Syai.g_01768
OG0001143	Syae.g_00673	Syai.g_01778
OG0001144	Syae.g_00684	Syai.g_01788
