Orthogroup	Syae	Pram
OG0000589	Syae.g_00047	Pram.g_00559
OG0000590	Syae.g_00048	Pram.g_00560
OG0000591	Syae.g_00056	Pram.g_00564
OG0000592	Syae.g_00057	Pram.g_00565
OG0000593	Syae.g_00070	Pram.g_01078
OG0000594	Syae.g_00071	Pram.g_01077
OG0000595	Syae.g_00072	Pram.g_01076
OG0000596	Syae.g_00077	Pram.g_01073
OG0000597	Syae.g_00080	Pram.g_01070
OG0000598	Syae.g_00081	Pram.g_01069
OG0000599	Syae.g_00084	Pram.g_01066
OG0000600	Syae.g_00085	Pram.g_01065
OG0000601	Syae.g_00086	Pram.g_01064
OG0000602	Syae.g_00091	Pram.g_01062
OG0000603	Syae.g_00092	Pram.g_01061
OG0000604	Syae.g_00095	Pram.g_01060
OG0000605	Syae.g_00260	Pram.g_01059
OG0000606	Syae.g_00616	Pram.g_01056
OG0000607	Syae.g_00613	Pram.g_01053
OG0000608	Syae.g_00612	Pram.g_01052
OG0000609	Syae.g_00610	Pram.g_01051
OG0000610	Syae.g_00601	Pram.g_01045
OG0000611	Syae.g_00598	Pram.g_01042
OG0000612	Syae.g_00597	Pram.g_01041
OG0000613	Syae.g_01910	Pram.g_00763
OG0000614	Syae.g_00765	Pram.g_00784
OG0000615	Syae.g_00557	Pram.g_00795
OG0000616	Syae.g_01696	Pram.g_01927
OG0000617	Syae.g_00464	Pram.g_01024
OG0000618	Syae.g_00463	Pram.g_01023
OG0000619	Syae.g_00462	Pram.g_01022
OG0000620	Syae.g_00456	Pram.g_01019
OG0000621	Syae.g_00455	Pram.g_01018
OG0000622	Syae.g_00454	Pram.g_01017
OG0000623	Syae.g_00453	Pram.g_01016
OG0000624	Syae.g_00451	Pram.g_01014
OG0000625	Syae.g_00450	Pram.g_01013
OG0000626	Syae.g_00449	Pram.g_01012
OG0000627	Syae.g_00299	Pram.g_01011
OG0000628	Syae.g_00300	Pram.g_01010
OG0000629	Syae.g_00303	Pram.g_01008
OG0000630	Syae.g_00310	Pram.g_01005
OG0000631	Syae.g_00317	Pram.g_00913
OG0000632	Syae.g_00318	Pram.g_00914
OG0000633	Syae.g_00320	Pram.g_00915
OG0000634	Syae.g_00525	Pram.g_00805
OG0000635	Syae.g_00524	Pram.g_00806
OG0000636	Syae.g_00522	Pram.g_00808
OG0000637	Syae.g_00520	Pram.g_00810
OG0000638	Syae.g_00519	Pram.g_00811
OG0000639	Syae.g_00518	Pram.g_00812
OG0000640	Syae.g_00517	Pram.g_00813
OG0000641	Syae.g_00513	Pram.g_00817
OG0000642	Syae.g_00512	Pram.g_00818
OG0000643	Syae.g_00510	Pram.g_00819
OG0000644	Syae.g_00509	Pram.g_00820
OG0000645	Syae.g_00507	Pram.g_00821
OG0000646	Syae.g_00504	Pram.g_00823
OG0000647	Syae.g_00502	Pram.g_00825
OG0000648	Syae.g_00499	Pram.g_00827
OG0000649	Syae.g_00498	Pram.g_00828
OG0000650	Syae.g_00497	Pram.g_00829
OG0000651	Syae.g_00496	Pram.g_00830
OG0000652	Syae.g_00495	Pram.g_00831
OG0000653	Syae.g_00493	Pram.g_00833
OG0000654	Syae.g_00492	Pram.g_00834
OG0000655	Syae.g_00491	Pram.g_00835
OG0000656	Syae.g_00488	Pram.g_00838
OG0000657	Syae.g_00834	Pram.g_00845
OG0000658	Syae.g_00837	Pram.g_00847
OG0000659	Syae.g_00838	Pram.g_00848
OG0000660	Syae.g_00842	Pram.g_00852
OG0000661	Syae.g_00844	Pram.g_00854
OG0000662	Syae.g_00846	Pram.g_00857
OG0000663	Syae.g_00849	Pram.g_00859
OG0000664	Syae.g_00850	Pram.g_00860
OG0000665	Syae.g_00121	Pram.g_00866
OG0000666	Syae.g_00258	Pram.g_00867
OG0000667	Syae.g_02056	Pram.g_00872
OG0000668	Syae.g_00418	Pram.g_00713
OG0000669	Syae.g_00585	Pram.g_00724
OG0000670	Syae.g_00582	Pram.g_00727
OG0000671	Syae.g_00580	Pram.g_00729
OG0000672	Syae.g_00577	Pram.g_00732
OG0000673	Syae.g_00574	Pram.g_00735
OG0000674	Syae.g_00572	Pram.g_00737
OG0000675	Syae.g_00571	Pram.g_00738
OG0000676	Syae.g_00569	Pram.g_00740
OG0000677	Syae.g_00568	Pram.g_00741
OG0000678	Syae.g_00564	Pram.g_00743
OG0000679	Syae.g_00555	Pram.g_00747
OG0000680	Syae.g_00554	Pram.g_00748
OG0000681	Syae.g_00551	Pram.g_00751
OG0000682	Syae.g_00550	Pram.g_00752
OG0000683	Syae.g_00549	Pram.g_00753
OG0000684	Syae.g_00545	Pram.g_00754
OG0000685	Syae.g_00543	Pram.g_00756
OG0000686	Syae.g_00542	Pram.g_00757
OG0000687	Syae.g_00541	Pram.g_00758
OG0000688	Syae.g_00536	Pram.g_01036
OG0000689	Syae.g_00534	Pram.g_01035
OG0000690	Syae.g_00533	Pram.g_01034
OG0000691	Syae.g_00532	Pram.g_01033
OG0000692	Syae.g_00531	Pram.g_01031
OG0000693	Syae.g_00529	Pram.g_01030
OG0000694	Syae.g_00528	Pram.g_01029
OG0000695	Syae.g_00322	Pram.g_00917
OG0000696	Syae.g_00323	Pram.g_00918
OG0000697	Syae.g_00325	Pram.g_00919
OG0000698	Syae.g_00328	Pram.g_00922
OG0000699	Syae.g_00330	Pram.g_00923
OG0000700	Syae.g_00331	Pram.g_00924
OG0000701	Syae.g_00332	Pram.g_00925
OG0000702	Syae.g_00341	Pram.g_00927
OG0000703	Syae.g_00342	Pram.g_00928
OG0000704	Syae.g_00345	Pram.g_00930
OG0000705	Syae.g_00352	Pram.g_00936
OG0000706	Syae.g_00353	Pram.g_00937
OG0000707	Syae.g_00354	Pram.g_00938
OG0000708	Syae.g_00357	Pram.g_00940
OG0000709	Syae.g_00365	Pram.g_00944
OG0000710	Syae.g_00369	Pram.g_00947
OG0000711	Syae.g_00398	Pram.g_00963
OG0000712	Syae.g_00400	Pram.g_00964
OG0000713	Syae.g_00401	Pram.g_00965
OG0000714	Syae.g_00403	Pram.g_00966
OG0000715	Syae.g_00405	Pram.g_00968
OG0000716	Syae.g_00409	Pram.g_00970
OG0000717	Syae.g_00410	Pram.g_00971
OG0000718	Syae.g_00414	Pram.g_00973
OG0000719	Syae.g_00416	Pram.g_00975
OG0000720	Syae.g_00429	Pram.g_00986
OG0000721	Syae.g_00431	Pram.g_00990
OG0000722	Syae.g_00432	Pram.g_00991
OG0000723	Syae.g_00445	Pram.g_00995
OG0000724	Syae.g_00799	Pram.g_00893
OG0000725	Syae.g_00789	Pram.g_00887
OG0000726	Syae.g_00788	Pram.g_00886
OG0000727	Syae.g_00787	Pram.g_00885
OG0000728	Syae.g_00785	Pram.g_00883
OG0000729	Syae.g_01819	Pram.g_01208
OG0000730	Syae.g_02189	Pram.g_01182
OG0000731	Syae.g_02201	Pram.g_00335
OG0000733	Syae.g_01599	Pram.g_01547
OG0000734	Syae.g_01371	Pram.g_01156
OG0000735	Syae.g_00942	Pram.g_01154
OG0000736	Syae.g_00941	Pram.g_01153
OG0000737	Syae.g_00940	Pram.g_01152
OG0000738	Syae.g_00935	Pram.g_01148
OG0000739	Syae.g_00928	Pram.g_01147
OG0000740	Syae.g_00927	Pram.g_01146
OG0000741	Syae.g_00924	Pram.g_01144
OG0000742	Syae.g_00922	Pram.g_01141
OG0000743	Syae.g_00920	Pram.g_01139
OG0000744	Syae.g_00919	Pram.g_01137
OG0000745	Syae.g_00917	Pram.g_01136
OG0000746	Syae.g_00915	Pram.g_01134
OG0000747	Syae.g_00914	Pram.g_01133
OG0000748	Syae.g_00902	Pram.g_01129
OG0000749	Syae.g_00900	Pram.g_01128
OG0000750	Syae.g_00899	Pram.g_01127
OG0000751	Syae.g_00892	Pram.g_01124
OG0000752	Syae.g_00890	Pram.g_01122
OG0000753	Syae.g_00887	Pram.g_01119
OG0000754	Syae.g_00641	Pram.g_01117
OG0000755	Syae.g_00651	Pram.g_01111
OG0000756	Syae.g_00652	Pram.g_01110
OG0000757	Syae.g_00661	Pram.g_01103
OG0000758	Syae.g_00662	Pram.g_01102
OG0000759	Syae.g_00663	Pram.g_01101
OG0000760	Syae.g_00664	Pram.g_01100
OG0000761	Syae.g_00668	Pram.g_01099
OG0000762	Syae.g_00672	Pram.g_01098
OG0000763	Syae.g_00676	Pram.g_01096
OG0000764	Syae.g_00677	Pram.g_01095
OG0000765	Syae.g_00695	Pram.g_01087
OG0000766	Syae.g_00696	Pram.g_01086
OG0000767	Syae.g_00698	Pram.g_01084
OG0000768	Syae.g_00699	Pram.g_01083
OG0000769	Syae.g_00701	Pram.g_01081
OG0000770	Syae.g_00704	Pram.g_00570
OG0000771	Syae.g_00805	Pram.g_01254
OG0000772	Syae.g_00168	Pram.g_01569
OG0000773	Syae.g_00947	Pram.g_01221
OG0000774	Syae.g_00951	Pram.g_01223
OG0000775	Syae.g_00954	Pram.g_01225
OG0000776	Syae.g_00955	Pram.g_01226
OG0000777	Syae.g_00956	Pram.g_01227
OG0000778	Syae.g_00957	Pram.g_01228
OG0000779	Syae.g_00963	Pram.g_01232
OG0000780	Syae.g_00967	Pram.g_01233
OG0000781	Syae.g_00971	Pram.g_01236
OG0000782	Syae.g_00972	Pram.g_01237
OG0000783	Syae.g_00973	Pram.g_01238
OG0000784	Syae.g_00974	Pram.g_01239
OG0000785	Syae.g_00976	Pram.g_01241
OG0000786	Syae.g_02477	Pram.g_01244
OG0000787	Syae.g_02476	Pram.g_01245
OG0000788	Syae.g_00087	Pram.g_01271
OG0000789	Syae.g_00281	Pram.g_01281
OG0000790	Syae.g_02294	Pram.g_01463
OG0000791	Syae.g_02292	Pram.g_01461
OG0000792	Syae.g_02291	Pram.g_01460
OG0000793	Syae.g_02286	Pram.g_01456
OG0000794	Syae.g_02285	Pram.g_01455
OG0000795	Syae.g_02284	Pram.g_01454
OG0000796	Syae.g_02280	Pram.g_01450
OG0000797	Syae.g_02279	Pram.g_01449
OG0000798	Syae.g_01972	Pram.g_01444
OG0000798	Syae.g_01205	Pram.g_01415
OG0000799	Syae.g_00010	Pram.g_01398
OG0000800	Syae.g_00009	Pram.g_01397
OG0000801	Syae.g_00008	Pram.g_01396
OG0000802	Syae.g_02686	Pram.g_01394
OG0000803	Syae.g_02680	Pram.g_01392
OG0000804	Syae.g_02677	Pram.g_01391
OG0000805	Syae.g_02663	Pram.g_01389
OG0000806	Syae.g_02661	Pram.g_01387
OG0000807	Syae.g_02659	Pram.g_01386
OG0000808	Syae.g_02658	Pram.g_01385
OG0000809	Syae.g_02655	Pram.g_01383
OG0000810	Syae.g_02654	Pram.g_01382
OG0000811	Syae.g_02648	Pram.g_01375
OG0000812	Syae.g_02646	Pram.g_01373
OG0000813	Syae.g_02645	Pram.g_01372
OG0000814	Syae.g_02643	Pram.g_01370
OG0000815	Syae.g_02642	Pram.g_01369
OG0000816	Syae.g_02641	Pram.g_01367
OG0000817	Syae.g_02640	Pram.g_01366
OG0000818	Syae.g_02634	Pram.g_01361
OG0000819	Syae.g_02633	Pram.g_01360
OG0000820	Syae.g_02632	Pram.g_01359
OG0000821	Syae.g_02626	Pram.g_01355
OG0000822	Syae.g_02624	Pram.g_01354
OG0000823	Syae.g_02623	Pram.g_01353
OG0000824	Syae.g_02617	Pram.g_01350
OG0000825	Syae.g_02616	Pram.g_01349
OG0000826	Syae.g_02615	Pram.g_01348
OG0000827	Syae.g_02614	Pram.g_01347
OG0000828	Syae.g_02612	Pram.g_01344
OG0000829	Syae.g_02611	Pram.g_01343
OG0000830	Syae.g_02610	Pram.g_01342
OG0000831	Syae.g_02608	Pram.g_01340
OG0000832	Syae.g_01081	Pram.g_01330
OG0000833	Syae.g_01106	Pram.g_01321
OG0000834	Syae.g_01108	Pram.g_01320
OG0000835	Syae.g_01109	Pram.g_01319
OG0000836	Syae.g_01113	Pram.g_01318
OG0000837	Syae.g_01115	Pram.g_01317
OG0000838	Syae.g_01119	Pram.g_01314
OG0000839	Syae.g_01120	Pram.g_01313
OG0000840	Syae.g_01121	Pram.g_01312
OG0000841	Syae.g_01122	Pram.g_01311
OG0000842	Syae.g_01123	Pram.g_01310
OG0000843	Syae.g_01124	Pram.g_01309
OG0000844	Syae.g_01125	Pram.g_01308
OG0000845	Syae.g_01126	Pram.g_01307
OG0000846	Syae.g_01127	Pram.g_01306
OG0000847	Syae.g_01128	Pram.g_01305
OG0000848	Syae.g_01130	Pram.g_01304
OG0000849	Syae.g_01131	Pram.g_01303
OG0000850	Syae.g_01133	Pram.g_01301
OG0000851	Syae.g_01139	Pram.g_01300
OG0000852	Syae.g_01140	Pram.g_01299
OG0000853	Syae.g_01144	Pram.g_01294
OG0000854	Syae.g_01146	Pram.g_01292
OG0000855	Syae.g_01147	Pram.g_01291
OG0000856	Syae.g_00059	Pram.g_00567
OG0000857	Syae.g_00503	Pram.g_00824
OG0000858	Syae.g_01153	Pram.g_01625
OG0000859	Syae.g_01154	Pram.g_01626
OG0000860	Syae.g_01165	Pram.g_01634
OG0000861	Syae.g_01166	Pram.g_01635
OG0000862	Syae.g_01167	Pram.g_01636
OG0000863	Syae.g_01170	Pram.g_01638
OG0000864	Syae.g_01171	Pram.g_01639
OG0000865	Syae.g_01172	Pram.g_01640
OG0000866	Syae.g_01173	Pram.g_01641
OG0000867	Syae.g_01174	Pram.g_01642
OG0000868	Syae.g_01177	Pram.g_01644
OG0000869	Syae.g_01182	Pram.g_01647
OG0000870	Syae.g_01187	Pram.g_01652
OG0000871	Syae.g_01188	Pram.g_01653
OG0000872	Syae.g_01196	Pram.g_01654
OG0000873	Syae.g_01199	Pram.g_01657
OG0000874	Syae.g_01194	Pram.g_01660
OG0000875	Syae.g_01244	Pram.g_01662
OG0000876	Syae.g_01020	Pram.g_01663
OG0000877	Syae.g_01025	Pram.g_01665
OG0000878	Syae.g_01026	Pram.g_01666
OG0000879	Syae.g_01027	Pram.g_01667
OG0000880	Syae.g_01028	Pram.g_01668
OG0000881	Syae.g_01034	Pram.g_01672
OG0000882	Syae.g_01039	Pram.g_01677
OG0000883	Syae.g_01041	Pram.g_01679
OG0000884	Syae.g_01043	Pram.g_01681
OG0000885	Syae.g_01044	Pram.g_01682
OG0000886	Syae.g_01045	Pram.g_01683
OG0000887	Syae.g_01046	Pram.g_01684
OG0000888	Syae.g_01048	Pram.g_01686
OG0000889	Syae.g_01050	Pram.g_01688
OG0000890	Syae.g_01056	Pram.g_01689
OG0000891	Syae.g_01057	Pram.g_01690
OG0000892	Syae.g_01059	Pram.g_01691
OG0000893	Syae.g_02031	Pram.g_01695
OG0000894	Syae.g_02034	Pram.g_01698
OG0000895	Syae.g_02038	Pram.g_01702
OG0000896	Syae.g_02039	Pram.g_01703
OG0000897	Syae.g_02041	Pram.g_01705
OG0000898	Syae.g_02042	Pram.g_01706
OG0000899	Syae.g_02043	Pram.g_01707
OG0000900	Syae.g_02044	Pram.g_01708
OG0000901	Syae.g_02049	Pram.g_01711
OG0000902	Syae.g_02051	Pram.g_01713
OG0000903	Syae.g_02077	Pram.g_01717
OG0000904	Syae.g_02071	Pram.g_01722
OG0000905	Syae.g_02065	Pram.g_01715
OG0000906	Syae.g_02063	Pram.g_01714
OG0000907	Syae.g_02079	Pram.g_01727
OG0000908	Syae.g_02082	Pram.g_01730
OG0000909	Syae.g_02083	Pram.g_01731
OG0000910	Syae.g_02084	Pram.g_01732
OG0000911	Syae.g_02086	Pram.g_01734
OG0000912	Syae.g_02087	Pram.g_01735
OG0000913	Syae.g_02088	Pram.g_01736
OG0000914	Syae.g_02089	Pram.g_01737
OG0000915	Syae.g_02091	Pram.g_01738
OG0000916	Syae.g_02092	Pram.g_01739
OG0000917	Syae.g_02093	Pram.g_01740
OG0000918	Syae.g_02094	Pram.g_01741
OG0000919	Syae.g_02095	Pram.g_01742
OG0000920	Syae.g_02096	Pram.g_01743
OG0000921	Syae.g_02097	Pram.g_01744
OG0000922	Syae.g_02098	Pram.g_01745
OG0000923	Syae.g_02102	Pram.g_01749
OG0000924	Syae.g_02103	Pram.g_01750
OG0000925	Syae.g_02104	Pram.g_01751
OG0000926	Syae.g_02105	Pram.g_01752
OG0000927	Syae.g_02107	Pram.g_01754
OG0000928	Syae.g_02108	Pram.g_01755
OG0000929	Syae.g_02109	Pram.g_01756
OG0000930	Syae.g_02110	Pram.g_01757
OG0000931	Syae.g_02111	Pram.g_01758
OG0000932	Syae.g_02112	Pram.g_01759
OG0000933	Syae.g_02118	Pram.g_01763
OG0000934	Syae.g_02120	Pram.g_01765
OG0000935	Syae.g_02121	Pram.g_01766
OG0000936	Syae.g_02122	Pram.g_01767
OG0000937	Syae.g_02123	Pram.g_01768
OG0000938	Syae.g_02126	Pram.g_01771
OG0000939	Syae.g_02127	Pram.g_01772
OG0000940	Syae.g_02133	Pram.g_01779
OG0000941	Syae.g_02135	Pram.g_01781
OG0000942	Syae.g_02137	Pram.g_01783
OG0000943	Syae.g_02138	Pram.g_01784
OG0000944	Syae.g_02140	Pram.g_01786
OG0000945	Syae.g_02142	Pram.g_01787
OG0000946	Syae.g_02146	Pram.g_01793
OG0000947	Syae.g_02149	Pram.g_01795
OG0000948	Syae.g_02150	Pram.g_01796
OG0000949	Syae.g_01884	Pram.g_01799
OG0000950	Syae.g_01873	Pram.g_01806
OG0000951	Syae.g_01866	Pram.g_01810
OG0000952	Syae.g_01859	Pram.g_01814
OG0000953	Syae.g_01854	Pram.g_01818
OG0000954	Syae.g_01845	Pram.g_01822
OG0000955	Syae.g_01844	Pram.g_01823
OG0000956	Syae.g_01842	Pram.g_01825
OG0000957	Syae.g_01831	Pram.g_01831
OG0000958	Syae.g_01830	Pram.g_01832
OG0000959	Syae.g_01826	Pram.g_01836
OG0000960	Syae.g_01825	Pram.g_01837
OG0000961	Syae.g_01822	Pram.g_01840
OG0000962	Syae.g_01820	Pram.g_01842
OG0000963	Syae.g_01814	Pram.g_01846
OG0000964	Syae.g_01813	Pram.g_01847
OG0000965	Syae.g_01812	Pram.g_01848
OG0000966	Syae.g_01789	Pram.g_01854
OG0000967	Syae.g_01782	Pram.g_01858
OG0000968	Syae.g_01787	Pram.g_01860
OG0000969	Syae.g_01785	Pram.g_01861
OG0000970	Syae.g_01784	Pram.g_01862
OG0000971	Syae.g_01779	Pram.g_01863
OG0000972	Syae.g_01778	Pram.g_01864
OG0000973	Syae.g_01777	Pram.g_01865
OG0000974	Syae.g_01776	Pram.g_01866
OG0000975	Syae.g_01775	Pram.g_01867
OG0000976	Syae.g_01774	Pram.g_01868
OG0000977	Syae.g_01772	Pram.g_01869
OG0000978	Syae.g_01771	Pram.g_01870
OG0000979	Syae.g_01768	Pram.g_01873
OG0000980	Syae.g_01765	Pram.g_01875
OG0000981	Syae.g_01762	Pram.g_01878
OG0000982	Syae.g_01568	Pram.g_01880
OG0000983	Syae.g_01569	Pram.g_01881
OG0000984	Syae.g_01570	Pram.g_01882
OG0000985	Syae.g_01572	Pram.g_01885
OG0000986	Syae.g_01575	Pram.g_01887
OG0000987	Syae.g_01577	Pram.g_01888
OG0000988	Syae.g_01583	Pram.g_01891
OG0000989	Syae.g_01591	Pram.g_01895
OG0000990	Syae.g_01606	Pram.g_01900
OG0000991	Syae.g_01609	Pram.g_01901
OG0000992	Syae.g_01612	Pram.g_01904
OG0000993	Syae.g_01613	Pram.g_01905
OG0000994	Syae.g_01616	Pram.g_01906
OG0000995	Syae.g_01627	Pram.g_01910
OG0000996	Syae.g_01667	Pram.g_01911
OG0000997	Syae.g_01678	Pram.g_01913
OG0000998	Syae.g_01680	Pram.g_01915
OG0000999	Syae.g_01683	Pram.g_01916
OG0001000	Syae.g_01686	Pram.g_01919
OG0001001	Syae.g_01692	Pram.g_01924
OG0001002	Syae.g_01699	Pram.g_01929
OG0001003	Syae.g_01701	Pram.g_01930
OG0001004	Syae.g_01702	Pram.g_01931
OG0001005	Syae.g_01703	Pram.g_01932
OG0001006	Syae.g_01710	Pram.g_01936
OG0001007	Syae.g_01712	Pram.g_01938
OG0001008	Syae.g_00993	Pram.g_00372
OG0001009	Syae.g_01744	Pram.g_00014
OG0001010	Syae.g_01745	Pram.g_00015
OG0001011	Syae.g_01747	Pram.g_00016
OG0001012	Syae.g_01564	Pram.g_00028
OG0001013	Syae.g_01552	Pram.g_00035
OG0001014	Syae.g_01548	Pram.g_00038
OG0001015	Syae.g_01547	Pram.g_00039
OG0001016	Syae.g_01290	Pram.g_00058
OG0001017	Syae.g_01296	Pram.g_00062
OG0001018	Syae.g_01298	Pram.g_00064
OG0001019	Syae.g_01334	Pram.g_00073
OG0001020	Syae.g_01340	Pram.g_00074
OG0001021	Syae.g_01344	Pram.g_00075
OG0001022	Syae.g_01348	Pram.g_00078
OG0001023	Syae.g_01349	Pram.g_00079
OG0001024	Syae.g_01353	Pram.g_00082
OG0001025	Syae.g_01360	Pram.g_00089
OG0001026	Syae.g_01373	Pram.g_00097
OG0001027	Syae.g_01377	Pram.g_00098
OG0001028	Syae.g_01379	Pram.g_00100
OG0001029	Syae.g_01381	Pram.g_00101
OG0001030	Syae.g_01403	Pram.g_00117
OG0001031	Syae.g_01475	Pram.g_00171
OG0001032	Syae.g_01479	Pram.g_00172
OG0001033	Syae.g_01505	Pram.g_00193
OG0001034	Syae.g_02238	Pram.g_00223
OG0001035	Syae.g_02006	Pram.g_00243
OG0001036	Syae.g_02001	Pram.g_00247
OG0001037	Syae.g_01999	Pram.g_00248
OG0001038	Syae.g_01971	Pram.g_00266
OG0001039	Syae.g_01968	Pram.g_00269
OG0001040	Syae.g_01965	Pram.g_00271
OG0001041	Syae.g_01960	Pram.g_00276
OG0001042	Syae.g_01935	Pram.g_00293
OG0001043	Syae.g_01931	Pram.g_00294
OG0001044	Syae.g_02191	Pram.g_00327
OG0001045	Syae.g_02204	Pram.g_00337
OG0001046	Syae.g_00385	Pram.g_01537
OG0001047	Syae.g_00991	Pram.g_00374
OG0001048	Syae.g_00990	Pram.g_00375
OG0001049	Syae.g_00987	Pram.g_00377
OG0001050	Syae.g_00986	Pram.g_00378
OG0001051	Syae.g_00985	Pram.g_00379
OG0001052	Syae.g_02526	Pram.g_00407
OG0001053	Syae.g_02312	Pram.g_00419
OG0001054	Syae.g_02329	Pram.g_00434
OG0001055	Syae.g_02350	Pram.g_00454
OG0001056	Syae.g_02379	Pram.g_00474
OG0001057	Syae.g_02388	Pram.g_00478
OG0001058	Syae.g_02402	Pram.g_00486
OG0001059	Syae.g_02406	Pram.g_00490
OG0001060	Syae.g_02412	Pram.g_00497
OG0001061	Syae.g_02434	Pram.g_00512
OG0001062	Syae.g_02436	Pram.g_00514
OG0001063	Syae.g_02440	Pram.g_00516
OG0001064	Syae.g_02441	Pram.g_00517
OG0001065	Syae.g_02442	Pram.g_00518
OG0001066	Syae.g_02443	Pram.g_00519
OG0001067	Syae.g_02444	Pram.g_00520
OG0001068	Syae.g_02445	Pram.g_00521
OG0001069	Syae.g_02446	Pram.g_00522
OG0001070	Syae.g_02449	Pram.g_00524
OG0001071	Syae.g_02450	Pram.g_00525
OG0001072	Syae.g_02454	Pram.g_00527
OG0001073	Syae.g_02468	Pram.g_00541
OG0001074	Syae.g_00027	Pram.g_00553
OG0001075	Syae.g_00029	Pram.g_00554
OG0001076	Syae.g_00050	Pram.g_00562
OG0001077	Syae.g_00061	Pram.g_00568
OG0001078	Syae.g_00075	Pram.g_01074
OG0001079	Syae.g_00088	Pram.g_01063
OG0001080	Syae.g_00267	Pram.g_01057
OG0001081	Syae.g_00615	Pram.g_01055
OG0001082	Syae.g_00614	Pram.g_01054
OG0001083	Syae.g_00605	Pram.g_01049
OG0001084	Syae.g_00604	Pram.g_01048
OG0001085	Syae.g_00594	Pram.g_00760
OG0001086	Syae.g_00592	Pram.g_00761
OG0001087	Syae.g_00751	Pram.g_00779
OG0001088	Syae.g_00755	Pram.g_00780
OG0001089	Syae.g_00781	Pram.g_00791
OG0001090	Syae.g_00471	Pram.g_00802
OG0001091	Syae.g_00469	Pram.g_01027
OG0001092	Syae.g_00466	Pram.g_01026
OG0001093	Syae.g_00460	Pram.g_01021
OG0001094	Syae.g_00527	Pram.g_01028
OG0001095	Syae.g_00506	Pram.g_00822
OG0001096	Syae.g_00490	Pram.g_00836
OG0001097	Syae.g_00845	Pram.g_00855
OG0001098	Syae.g_00269	Pram.g_00876
OG0001099	Syae.g_01380	Pram.g_00717
OG0001100	Syae.g_00583	Pram.g_00726
OG0001101	Syae.g_00581	Pram.g_00728
OG0001102	Syae.g_00578	Pram.g_00731
OG0001103	Syae.g_00576	Pram.g_00733
OG0001104	Syae.g_00544	Pram.g_00755
OG0001105	Syae.g_00540	Pram.g_00759
OG0001106	Syae.g_00346	Pram.g_00931
OG0001107	Syae.g_00358	Pram.g_00941
OG0001108	Syae.g_00366	Pram.g_00945
OG0001109	Syae.g_00368	Pram.g_00946
OG0001110	Syae.g_00370	Pram.g_00948
OG0001111	Syae.g_00372	Pram.g_00949
OG0001112	Syae.g_00374	Pram.g_00950
OG0001113	Syae.g_00375	Pram.g_00951
OG0001114	Syae.g_00376	Pram.g_00952
OG0001115	Syae.g_00380	Pram.g_00954
OG0001116	Syae.g_00382	Pram.g_00955
OG0001117	Syae.g_00383	Pram.g_00956
OG0001118	Syae.g_00384	Pram.g_00957
OG0001119	Syae.g_00386	Pram.g_00958
OG0001120	Syae.g_00390	Pram.g_00959
OG0001122	Syae.g_00417	Pram.g_00976
OG0001123	Syae.g_00424	Pram.g_00981
OG0001124	Syae.g_00426	Pram.g_00983
OG0001125	Syae.g_00428	Pram.g_00985
OG0001126	Syae.g_00807	Pram.g_00899
OG0001127	Syae.g_00806	Pram.g_00898
OG0001128	Syae.g_00803	Pram.g_00896
OG0001129	Syae.g_00801	Pram.g_00895
OG0001130	Syae.g_00800	Pram.g_00894
OG0001131	Syae.g_00562	Pram.g_00356
OG0001132	Syae.g_00242	Pram.g_00683
OG0001133	Syae.g_00053	Pram.g_01469
OG0001134	Syae.g_00638	Pram.g_01546
OG0001136	Syae.g_00923	Pram.g_01143
OG0001137	Syae.g_00903	Pram.g_01130
OG0001138	Syae.g_00654	Pram.g_01109
OG0001139	Syae.g_00656	Pram.g_01107
OG0001140	Syae.g_00657	Pram.g_01106
OG0001141	Syae.g_00658	Pram.g_01105
OG0001142	Syae.g_00660	Pram.g_01104
OG0001143	Syae.g_00673	Pram.g_01097
OG0001144	Syae.g_00684	Pram.g_01092
OG0001145	Syae.g_00948	Pram.g_01222
OG0001146	Syae.g_00968	Pram.g_01234
OG0001147	Syae.g_02536	Pram.g_01475
OG0001148	Syae.g_02297	Pram.g_01466
OG0001149	Syae.g_02296	Pram.g_01465
OG0001150	Syae.g_02295	Pram.g_01464
OG0001151	Syae.g_02282	Pram.g_01452
OG0001152	Syae.g_02281	Pram.g_01451
OG0001153	Syae.g_02613	Pram.g_01346
OG0001155	Syae.g_01083	Pram.g_01328
OG0001156	Syae.g_01093	Pram.g_01325
OG0001157	Syae.g_01094	Pram.g_01324
OG0001158	Syae.g_01100	Pram.g_01323
OG0001159	Syae.g_01103	Pram.g_01322
OG0001160	Syae.g_01142	Pram.g_01296
OG0001161	Syae.g_01597	Pram.g_01577
OG0001162	Syae.g_00487	Pram.g_01590
OG0001163	Syae.g_01150	Pram.g_01624
OG0001164	Syae.g_01156	Pram.g_01627
OG0001165	Syae.g_01161	Pram.g_01630
OG0001166	Syae.g_01186	Pram.g_01651
OG0001167	Syae.g_01031	Pram.g_01669
OG0001168	Syae.g_01033	Pram.g_01671
OG0001169	Syae.g_01035	Pram.g_01673
OG0001170	Syae.g_01037	Pram.g_01675
OG0001171	Syae.g_01047	Pram.g_01685
OG0001172	Syae.g_02036	Pram.g_01700
OG0001173	Syae.g_02037	Pram.g_01701
