Orthogroup	Syae	Syab
OG0000570	Syae.g_02429	Syab.g_01989
OG0000571	Syae.g_02433	Syab.g_01986
OG0000572	Syae.g_02448	Syab.g_01969
OG0000573	Syae.g_02456	Syab.g_01960
OG0000574	Syae.g_02457	Syab.g_01959
OG0000575	Syae.g_02461	Syab.g_01954
OG0000576	Syae.g_02463	Syab.g_01952
OG0000577	Syae.g_02464	Syab.g_01951
OG0000578	Syae.g_02465	Syab.g_01950
OG0000579	Syae.g_02466	Syab.g_01949
OG0000580	Syae.g_02467	Syab.g_01948
OG0000581	Syae.g_02473	Syab.g_01934
OG0000582	Syae.g_00018	Syab.g_01929
OG0000583	Syae.g_00019	Syab.g_01928
OG0000584	Syae.g_00020	Syab.g_01927
OG0000585	Syae.g_00022	Syab.g_01924
OG0000586	Syae.g_00023	Syab.g_01923
OG0000587	Syae.g_00025	Syab.g_01921
OG0000588	Syae.g_00043	Syab.g_01910
OG0000589	Syae.g_00047	Syab.g_01899
OG0000590	Syae.g_00048	Syab.g_01898
OG0000591	Syae.g_00056	Syab.g_01892
OG0000592	Syae.g_00057	Syab.g_01891
OG0000593	Syae.g_00070	Syab.g_01877
OG0000594	Syae.g_00071	Syab.g_01876
OG0000595	Syae.g_00072	Syab.g_01875
OG0000596	Syae.g_00077	Syab.g_01871
OG0000597	Syae.g_00080	Syab.g_01868
OG0000598	Syae.g_00081	Syab.g_01867
OG0000599	Syae.g_00084	Syab.g_01860
OG0000600	Syae.g_00085	Syab.g_01859
OG0000601	Syae.g_00086	Syab.g_01858
OG0000602	Syae.g_00091	Syab.g_01853
OG0000603	Syae.g_00092	Syab.g_01852
OG0000604	Syae.g_00095	Syab.g_01850
OG0000605	Syae.g_00260	Syab.g_01758
OG0000606	Syae.g_00616	Syab.g_01529
OG0000607	Syae.g_00613	Syab.g_01533
OG0000608	Syae.g_00612	Syab.g_01534
OG0000609	Syae.g_00610	Syab.g_01536
OG0000610	Syae.g_00601	Syab.g_01555
OG0000611	Syae.g_00598	Syab.g_01558
OG0000612	Syae.g_00597	Syab.g_01559
OG0000613	Syae.g_01910	Syab.g_00228
OG0000614	Syae.g_00765	Syab.g_01179
OG0000615	Syae.g_00557	Syab.g_01605
OG0000616	Syae.g_01696	Syab.g_02897
OG0000617	Syae.g_00464	Syab.g_01274
OG0000618	Syae.g_00463	Syab.g_01275
OG0000619	Syae.g_00462	Syab.g_01662
OG0000620	Syae.g_00456	Syab.g_01668
OG0000621	Syae.g_00455	Syab.g_01669
OG0000622	Syae.g_00454	Syab.g_01670
OG0000623	Syae.g_00453	Syab.g_01671
OG0000624	Syae.g_00451	Syab.g_01673
OG0000625	Syae.g_00450	Syab.g_01674
OG0000626	Syae.g_00449	Syab.g_01675
OG0000627	Syae.g_00299	Syab.g_01438
OG0000628	Syae.g_00300	Syab.g_01437
OG0000629	Syae.g_00303	Syab.g_01434
OG0000630	Syae.g_00310	Syab.g_01430
OG0000631	Syae.g_00317	Syab.g_01421
OG0000632	Syae.g_00318	Syab.g_01420
OG0000633	Syae.g_00320	Syab.g_01419
OG0000634	Syae.g_00525	Syab.g_01651
OG0000635	Syae.g_00524	Syab.g_01656
OG0000636	Syae.g_00522	Syab.g_01658
OG0000637	Syae.g_00520	Syab.g_01660
OG0000638	Syae.g_00519	Syab.g_01661
OG0000639	Syae.g_00518	Syab.g_01276
OG0000640	Syae.g_00517	Syab.g_01277
OG0000641	Syae.g_00513	Syab.g_01281
OG0000642	Syae.g_00512	Syab.g_01282
OG0000643	Syae.g_00510	Syab.g_01283
OG0000644	Syae.g_00509	Syab.g_01284
OG0000645	Syae.g_00507	Syab.g_01286
OG0000646	Syae.g_00504	Syab.g_01289
OG0000647	Syae.g_00502	Syab.g_01291
OG0000648	Syae.g_00499	Syab.g_01684
OG0000649	Syae.g_00498	Syab.g_01685
OG0000650	Syae.g_00497	Syab.g_01686
OG0000651	Syae.g_00496	Syab.g_01687
OG0000652	Syae.g_00495	Syab.g_01688
OG0000653	Syae.g_00493	Syab.g_01690
OG0000654	Syae.g_00492	Syab.g_01691
OG0000655	Syae.g_00491	Syab.g_01692
OG0000656	Syae.g_00488	Syab.g_01695
OG0000657	Syae.g_00834	Syab.g_01706
OG0000658	Syae.g_00837	Syab.g_01710
OG0000659	Syae.g_00838	Syab.g_01711
OG0000660	Syae.g_00842	Syab.g_01715
OG0000661	Syae.g_00844	Syab.g_01717
OG0000662	Syae.g_00846	Syab.g_01719
OG0000663	Syae.g_00849	Syab.g_01722
OG0000664	Syae.g_00850	Syab.g_01723
OG0000665	Syae.g_00121	Syab.g_01829
OG0000666	Syae.g_00258	Syab.g_01842
OG0000667	Syae.g_02056	Syab.g_01548
OG0000668	Syae.g_00418	Syab.g_01319
OG0000669	Syae.g_00585	Syab.g_01642
OG0000670	Syae.g_00582	Syab.g_02156
OG0000671	Syae.g_00580	Syab.g_01638
OG0000672	Syae.g_00577	Syab.g_01635
OG0000673	Syae.g_00574	Syab.g_01632
OG0000674	Syae.g_00572	Syab.g_01630
OG0000675	Syae.g_00571	Syab.g_01629
OG0000676	Syae.g_00569	Syab.g_01620
OG0000677	Syae.g_00568	Syab.g_01619
OG0000678	Syae.g_00564	Syab.g_01613
OG0000679	Syae.g_00555	Syab.g_01601
OG0000680	Syae.g_00554	Syab.g_01600
OG0000681	Syae.g_00551	Syab.g_01597
OG0000682	Syae.g_00550	Syab.g_01596
OG0000683	Syae.g_00549	Syab.g_01595
OG0000684	Syae.g_00545	Syab.g_01591
OG0000685	Syae.g_00543	Syab.g_01589
OG0000686	Syae.g_00542	Syab.g_01588
OG0000687	Syae.g_00541	Syab.g_01586
OG0000688	Syae.g_00536	Syab.g_01576
OG0000689	Syae.g_00534	Syab.g_01574
OG0000690	Syae.g_00533	Syab.g_01573
OG0000691	Syae.g_00532	Syab.g_01572
OG0000692	Syae.g_00531	Syab.g_01571
OG0000693	Syae.g_00529	Syab.g_01569
OG0000694	Syae.g_00528	Syab.g_01568
OG0000695	Syae.g_00322	Syab.g_01417
OG0000696	Syae.g_00323	Syab.g_01416
OG0000697	Syae.g_00325	Syab.g_01415
OG0000698	Syae.g_00328	Syab.g_01412
OG0000699	Syae.g_00330	Syab.g_01411
OG0000700	Syae.g_00331	Syab.g_01410
OG0000701	Syae.g_00332	Syab.g_01409
OG0000702	Syae.g_00341	Syab.g_01401
OG0000703	Syae.g_00342	Syab.g_01400
OG0000704	Syae.g_00345	Syab.g_01398
OG0000705	Syae.g_00352	Syab.g_01391
OG0000706	Syae.g_00353	Syab.g_01390
OG0000707	Syae.g_00354	Syab.g_01389
OG0000708	Syae.g_00357	Syab.g_01386
OG0000709	Syae.g_00365	Syab.g_01378
OG0000710	Syae.g_00369	Syab.g_01367
OG0000711	Syae.g_00398	Syab.g_01340
OG0000712	Syae.g_00400	Syab.g_01338
OG0000713	Syae.g_00401	Syab.g_01337
OG0000714	Syae.g_00403	Syab.g_01334
OG0000715	Syae.g_00405	Syab.g_01332
OG0000716	Syae.g_00409	Syab.g_01328
OG0000717	Syae.g_00410	Syab.g_01327
OG0000718	Syae.g_00414	Syab.g_01323
OG0000719	Syae.g_00416	Syab.g_01321
OG0000720	Syae.g_00429	Syab.g_01307
OG0000721	Syae.g_00431	Syab.g_01305
OG0000722	Syae.g_00432	Syab.g_01304
OG0000723	Syae.g_00445	Syab.g_01678
OG0000724	Syae.g_00799	Syab.g_01223
OG0000725	Syae.g_00789	Syab.g_01207
OG0000726	Syae.g_00788	Syab.g_01206
OG0000727	Syae.g_00787	Syab.g_01205
OG0000728	Syae.g_00785	Syab.g_01203
OG0000729	Syae.g_01819	Syab.g_00097
OG0000730	Syae.g_02189	Syab.g_00521
OG0000731	Syae.g_02201	Syab.g_00531
OG0000732	Syae.g_01764	Syab.g_00055
OG0000733	Syae.g_01599	Syab.g_02798
OG0000734	Syae.g_01371	Syab.g_02508
OG0000735	Syae.g_00942	Syab.g_00942
OG0000736	Syae.g_00941	Syab.g_00943
OG0000737	Syae.g_00940	Syab.g_00944
OG0000738	Syae.g_00935	Syab.g_00949
OG0000739	Syae.g_00928	Syab.g_00961
OG0000740	Syae.g_00927	Syab.g_00962
OG0000741	Syae.g_00924	Syab.g_00965
OG0000742	Syae.g_00922	Syab.g_00968
OG0000743	Syae.g_00920	Syab.g_00970
OG0000744	Syae.g_00919	Syab.g_00971
OG0000745	Syae.g_00917	Syab.g_00973
OG0000746	Syae.g_00915	Syab.g_00975
OG0000747	Syae.g_00914	Syab.g_00976
OG0000748	Syae.g_00902	Syab.g_00991
OG0000749	Syae.g_00900	Syab.g_00992
OG0000750	Syae.g_00899	Syab.g_00993
OG0000751	Syae.g_00892	Syab.g_01002
OG0000752	Syae.g_00890	Syab.g_01004
OG0000753	Syae.g_00887	Syab.g_01007
OG0000754	Syae.g_00641	Syab.g_01012
OG0000755	Syae.g_00651	Syab.g_01021
OG0000756	Syae.g_00652	Syab.g_01022
OG0000757	Syae.g_00661	Syab.g_01029
OG0000758	Syae.g_00662	Syab.g_01030
OG0000759	Syae.g_00663	Syab.g_01031
OG0000760	Syae.g_00664	Syab.g_01032
OG0000761	Syae.g_00668	Syab.g_01034
OG0000762	Syae.g_00672	Syab.g_01036
OG0000763	Syae.g_00676	Syab.g_01038
OG0000764	Syae.g_00677	Syab.g_01039
OG0000765	Syae.g_00695	Syab.g_01154
OG0000766	Syae.g_00696	Syab.g_01153
OG0000767	Syae.g_00698	Syab.g_01151
OG0000768	Syae.g_00699	Syab.g_01150
OG0000769	Syae.g_00701	Syab.g_01148
OG0000770	Syae.g_00704	Syab.g_01145
OG0000771	Syae.g_00805	Syab.g_01229
OG0000772	Syae.g_00168	Syab.g_00957
OG0000773	Syae.g_00947	Syab.g_00931
OG0000774	Syae.g_00951	Syab.g_00924
OG0000775	Syae.g_00954	Syab.g_00922
OG0000776	Syae.g_00955	Syab.g_00921
OG0000777	Syae.g_00956	Syab.g_00920
OG0000778	Syae.g_00957	Syab.g_00919
OG0000779	Syae.g_00963	Syab.g_00913
OG0000780	Syae.g_00967	Syab.g_00908
OG0000781	Syae.g_00971	Syab.g_00904
OG0000782	Syae.g_00972	Syab.g_00903
OG0000783	Syae.g_00973	Syab.g_00902
OG0000784	Syae.g_00974	Syab.g_00901
OG0000785	Syae.g_00976	Syab.g_00899
OG0000786	Syae.g_02477	Syab.g_00895
OG0000787	Syae.g_02476	Syab.g_00894
OG0000788	Syae.g_00087	Syab.g_01857
OG0000789	Syae.g_00281	Syab.g_01835
OG0000790	Syae.g_02294	Syab.g_02082
OG0000791	Syae.g_02292	Syab.g_02080
OG0000792	Syae.g_02291	Syab.g_02079
OG0000793	Syae.g_02286	Syab.g_02074
OG0000794	Syae.g_02285	Syab.g_02073
OG0000795	Syae.g_02284	Syab.g_02072
OG0000796	Syae.g_02280	Syab.g_02068
OG0000797	Syae.g_02279	Syab.g_02067
OG0000798	Syae.g_01972	Syab.g_00298
OG0000799	Syae.g_00010	Syab.g_00826
OG0000800	Syae.g_00009	Syab.g_00821
OG0000801	Syae.g_00008	Syab.g_00820
OG0000802	Syae.g_02686	Syab.g_00816
OG0000803	Syae.g_02680	Syab.g_00806
OG0000804	Syae.g_02677	Syab.g_00802
OG0000805	Syae.g_02663	Syab.g_00792
OG0000806	Syae.g_02661	Syab.g_00790
OG0000807	Syae.g_02659	Syab.g_00788
OG0000808	Syae.g_02658	Syab.g_00783
OG0000809	Syae.g_02655	Syab.g_00780
OG0000810	Syae.g_02654	Syab.g_00779
OG0000811	Syae.g_02648	Syab.g_00770
OG0000812	Syae.g_02646	Syab.g_00768
OG0000813	Syae.g_02645	Syab.g_00767
OG0000814	Syae.g_02643	Syab.g_00765
OG0000815	Syae.g_02642	Syab.g_00760
OG0000816	Syae.g_02641	Syab.g_00758
OG0000817	Syae.g_02640	Syab.g_00757
OG0000818	Syae.g_02634	Syab.g_00751
OG0000819	Syae.g_02633	Syab.g_00750
OG0000820	Syae.g_02632	Syab.g_00749
OG0000821	Syae.g_02626	Syab.g_00743
OG0000822	Syae.g_02624	Syab.g_00741
OG0000823	Syae.g_02623	Syab.g_00740
OG0000824	Syae.g_02617	Syab.g_00735
OG0000825	Syae.g_02616	Syab.g_00734
OG0000826	Syae.g_02615	Syab.g_00733
OG0000827	Syae.g_02614	Syab.g_00732
OG0000828	Syae.g_02612	Syab.g_00729
OG0000829	Syae.g_02611	Syab.g_00728
OG0000830	Syae.g_02610	Syab.g_00727
OG0000831	Syae.g_02608	Syab.g_00725
OG0000832	Syae.g_01081	Syab.g_02169
OG0000833	Syae.g_01106	Syab.g_02178
OG0000834	Syae.g_01108	Syab.g_02181
OG0000835	Syae.g_01109	Syab.g_02182
OG0000836	Syae.g_01113	Syab.g_02185
OG0000837	Syae.g_01115	Syab.g_02186
OG0000838	Syae.g_01119	Syab.g_02190
OG0000839	Syae.g_01120	Syab.g_02191
OG0000840	Syae.g_01121	Syab.g_02192
OG0000841	Syae.g_01122	Syab.g_02193
OG0000842	Syae.g_01123	Syab.g_02194
OG0000843	Syae.g_01124	Syab.g_02195
OG0000844	Syae.g_01125	Syab.g_02197
OG0000845	Syae.g_01126	Syab.g_02198
OG0000846	Syae.g_01127	Syab.g_02199
OG0000847	Syae.g_01128	Syab.g_02200
OG0000848	Syae.g_01130	Syab.g_02202
OG0000849	Syae.g_01131	Syab.g_02203
OG0000850	Syae.g_01133	Syab.g_02212
OG0000851	Syae.g_01139	Syab.g_02226
OG0000852	Syae.g_01140	Syab.g_02227
OG0000853	Syae.g_01144	Syab.g_02233
OG0000854	Syae.g_01146	Syab.g_02235
OG0000855	Syae.g_01147	Syab.g_02236
OG0000856	Syae.g_00059	Syab.g_01889
OG0000857	Syae.g_00503	Syab.g_01290
OG0000858	Syae.g_01153	Syab.g_02244
OG0000859	Syae.g_01154	Syab.g_02245
OG0000860	Syae.g_01165	Syab.g_02258
OG0000861	Syae.g_01166	Syab.g_02259
OG0000862	Syae.g_01167	Syab.g_02261
OG0000863	Syae.g_01170	Syab.g_02265
OG0000864	Syae.g_01171	Syab.g_02266
OG0000865	Syae.g_01172	Syab.g_02267
OG0000866	Syae.g_01173	Syab.g_02268
OG0000867	Syae.g_01174	Syab.g_02269
OG0000868	Syae.g_01177	Syab.g_02287
OG0000869	Syae.g_01182	Syab.g_02292
OG0000870	Syae.g_01187	Syab.g_02297
OG0000871	Syae.g_01188	Syab.g_02298
OG0000872	Syae.g_01196	Syab.g_02305
OG0000873	Syae.g_01199	Syab.g_02308
OG0000874	Syae.g_01194	Syab.g_02311
OG0000875	Syae.g_01244	Syab.g_02313
OG0000876	Syae.g_01020	Syab.g_02315
OG0000877	Syae.g_01025	Syab.g_02317
OG0000878	Syae.g_01026	Syab.g_02318
OG0000879	Syae.g_01027	Syab.g_02319
OG0000880	Syae.g_01028	Syab.g_02320
OG0000881	Syae.g_01034	Syab.g_02325
OG0000882	Syae.g_01039	Syab.g_02330
OG0000883	Syae.g_01041	Syab.g_02332
OG0000884	Syae.g_01043	Syab.g_02334
OG0000885	Syae.g_01044	Syab.g_02335
OG0000886	Syae.g_01045	Syab.g_02336
OG0000887	Syae.g_01046	Syab.g_02338
OG0000888	Syae.g_01048	Syab.g_02340
OG0000889	Syae.g_01050	Syab.g_02342
OG0000890	Syae.g_01056	Syab.g_02348
OG0000891	Syae.g_01057	Syab.g_02349
OG0000892	Syae.g_01059	Syab.g_02353
OG0000893	Syae.g_02031	Syab.g_00366
OG0000894	Syae.g_02034	Syab.g_00369
OG0000895	Syae.g_02038	Syab.g_00373
OG0000896	Syae.g_02039	Syab.g_00374
OG0000897	Syae.g_02041	Syab.g_00376
OG0000898	Syae.g_02042	Syab.g_00377
OG0000899	Syae.g_02043	Syab.g_00378
OG0000900	Syae.g_02044	Syab.g_00379
OG0000901	Syae.g_02049	Syab.g_00384
OG0000902	Syae.g_02051	Syab.g_00386
OG0000903	Syae.g_02077	Syab.g_00399
OG0000904	Syae.g_02071	Syab.g_00395
OG0000905	Syae.g_02065	Syab.g_00390
OG0000906	Syae.g_02063	Syab.g_00388
OG0000907	Syae.g_02079	Syab.g_00401
OG0000908	Syae.g_02082	Syab.g_00404
OG0000909	Syae.g_02083	Syab.g_00405
OG0000910	Syae.g_02084	Syab.g_00406
OG0000911	Syae.g_02086	Syab.g_00408
OG0000912	Syae.g_02087	Syab.g_00409
OG0000913	Syae.g_02088	Syab.g_00410
OG0000914	Syae.g_02089	Syab.g_00411
OG0000915	Syae.g_02091	Syab.g_00412
OG0000916	Syae.g_02092	Syab.g_00413
OG0000917	Syae.g_02093	Syab.g_00414
OG0000918	Syae.g_02094	Syab.g_00415
OG0000919	Syae.g_02095	Syab.g_00416
OG0000920	Syae.g_02096	Syab.g_00417
OG0000921	Syae.g_02097	Syab.g_00418
OG0000922	Syae.g_02098	Syab.g_00419
OG0000923	Syae.g_02102	Syab.g_00423
OG0000924	Syae.g_02103	Syab.g_00424
OG0000925	Syae.g_02104	Syab.g_00425
OG0000926	Syae.g_02105	Syab.g_00426
OG0000927	Syae.g_02107	Syab.g_00428
OG0000928	Syae.g_02108	Syab.g_00429
OG0000929	Syae.g_02109	Syab.g_00430
OG0000930	Syae.g_02110	Syab.g_00431
OG0000931	Syae.g_02111	Syab.g_00432
OG0000932	Syae.g_02112	Syab.g_00433
OG0000933	Syae.g_02118	Syab.g_00439
OG0000934	Syae.g_02120	Syab.g_00441
OG0000935	Syae.g_02121	Syab.g_00442
OG0000936	Syae.g_02122	Syab.g_00443
OG0000937	Syae.g_02123	Syab.g_00444
OG0000938	Syae.g_02126	Syab.g_00447
OG0000939	Syae.g_02127	Syab.g_00448
OG0000940	Syae.g_02133	Syab.g_00456
OG0000941	Syae.g_02135	Syab.g_00458
OG0000942	Syae.g_02137	Syab.g_00460
OG0000943	Syae.g_02138	Syab.g_00461
OG0000944	Syae.g_02140	Syab.g_00463
OG0000945	Syae.g_02142	Syab.g_00466
OG0000946	Syae.g_02146	Syab.g_00473
OG0000947	Syae.g_02149	Syab.g_00476
OG0000948	Syae.g_02150	Syab.g_00477
OG0000949	Syae.g_01884	Syab.g_00212
OG0000950	Syae.g_01873	Syab.g_00204
OG0000951	Syae.g_01866	Syab.g_00199
OG0000952	Syae.g_01859	Syab.g_00191
OG0000953	Syae.g_01854	Syab.g_00134
OG0000954	Syae.g_01845	Syab.g_00129
OG0000955	Syae.g_01844	Syab.g_00128
OG0000956	Syae.g_01842	Syab.g_00126
OG0000957	Syae.g_01831	Syab.g_00115
OG0000958	Syae.g_01830	Syab.g_00114
OG0000959	Syae.g_01826	Syab.g_00110
OG0000960	Syae.g_01825	Syab.g_00109
OG0000961	Syae.g_01822	Syab.g_00100
OG0000962	Syae.g_01820	Syab.g_00098
OG0000963	Syae.g_01814	Syab.g_00093
OG0000964	Syae.g_01813	Syab.g_00092
OG0000965	Syae.g_01812	Syab.g_00091
OG0000966	Syae.g_01789	Syab.g_00082
OG0000967	Syae.g_01782	Syab.g_00078
OG0000968	Syae.g_01787	Syab.g_00075
OG0000969	Syae.g_01785	Syab.g_00073
OG0000970	Syae.g_01784	Syab.g_00072
OG0000971	Syae.g_01779	Syab.g_00070
OG0000972	Syae.g_01778	Syab.g_00069
OG0000973	Syae.g_01777	Syab.g_00068
OG0000974	Syae.g_01776	Syab.g_00067
OG0000975	Syae.g_01775	Syab.g_00066
OG0000976	Syae.g_01774	Syab.g_00065
OG0000977	Syae.g_01772	Syab.g_00063
OG0000978	Syae.g_01771	Syab.g_00062
OG0000979	Syae.g_01768	Syab.g_00059
OG0000980	Syae.g_01765	Syab.g_00056
OG0000981	Syae.g_01762	Syab.g_00053
OG0000982	Syae.g_01568	Syab.g_02756
OG0000983	Syae.g_01569	Syab.g_02757
OG0000984	Syae.g_01570	Syab.g_02758
OG0000985	Syae.g_01572	Syab.g_02762
OG0000986	Syae.g_01575	Syab.g_02764
OG0000987	Syae.g_01577	Syab.g_02768
OG0000988	Syae.g_01583	Syab.g_02774
OG0000989	Syae.g_01591	Syab.g_02792
OG0000990	Syae.g_01606	Syab.g_02811
OG0000991	Syae.g_01609	Syab.g_02818
OG0000992	Syae.g_01612	Syab.g_02821
OG0000993	Syae.g_01613	Syab.g_02822
OG0000994	Syae.g_01616	Syab.g_02826
OG0000995	Syae.g_01627	Syab.g_02835
OG0000996	Syae.g_01667	Syab.g_02866
OG0000997	Syae.g_01678	Syab.g_02875
OG0000998	Syae.g_01680	Syab.g_02877
OG0000999	Syae.g_01683	Syab.g_02878
OG0001000	Syae.g_01686	Syab.g_02881
OG0001001	Syae.g_01692	Syab.g_02888
OG0001002	Syae.g_01699	Syab.g_02900
OG0001003	Syae.g_01701	Syab.g_02902
OG0001004	Syae.g_01702	Syab.g_02903
OG0001005	Syae.g_01703	Syab.g_02905
OG0001006	Syae.g_01710	Syab.g_02912
OG0001007	Syae.g_01712	Syab.g_02914
OG0001008	Syae.g_00993	Syab.g_00584
OG0001009	Syae.g_01744	Syab.g_00033
OG0001010	Syae.g_01745	Syab.g_00034
OG0001011	Syae.g_01747	Syab.g_00035
OG0001012	Syae.g_01564	Syab.g_02752
OG0001013	Syae.g_01552	Syab.g_02716
OG0001014	Syae.g_01548	Syab.g_02712
OG0001015	Syae.g_01547	Syab.g_02711
OG0001016	Syae.g_01290	Syab.g_02439
OG0001017	Syae.g_01296	Syab.g_02445
OG0001018	Syae.g_01298	Syab.g_02447
OG0001019	Syae.g_01334	Syab.g_02469
OG0001020	Syae.g_01340	Syab.g_02477
OG0001021	Syae.g_01344	Syab.g_02481
OG0001022	Syae.g_01348	Syab.g_02485
OG0001023	Syae.g_01349	Syab.g_02486
OG0001024	Syae.g_01353	Syab.g_02490
OG0001025	Syae.g_01360	Syab.g_02497
OG0001026	Syae.g_01373	Syab.g_02510
OG0001027	Syae.g_01377	Syab.g_02515
OG0001028	Syae.g_01379	Syab.g_02517
OG0001029	Syae.g_01381	Syab.g_02519
OG0001030	Syae.g_01403	Syab.g_02540
OG0001031	Syae.g_01475	Syab.g_02615
OG0001032	Syae.g_01479	Syab.g_02617
OG0001033	Syae.g_01505	Syab.g_02675
OG0001034	Syae.g_02238	Syab.g_02370
OG0001035	Syae.g_02006	Syab.g_00335
OG0001036	Syae.g_02001	Syab.g_00327
OG0001037	Syae.g_01999	Syab.g_00325
OG0001038	Syae.g_01971	Syab.g_00297
OG0001039	Syae.g_01968	Syab.g_00294
OG0001040	Syae.g_01965	Syab.g_00291
OG0001041	Syae.g_01960	Syab.g_00286
OG0001042	Syae.g_01935	Syab.g_00254
OG0001043	Syae.g_01931	Syab.g_00250
OG0001044	Syae.g_02191	Syab.g_00522
OG0001045	Syae.g_02204	Syab.g_00534
OG0001046	Syae.g_00385	Syab.g_01352
OG0001047	Syae.g_00991	Syab.g_00586
OG0001048	Syae.g_00990	Syab.g_00587
OG0001049	Syae.g_00987	Syab.g_00590
OG0001050	Syae.g_00986	Syab.g_00591
OG0001051	Syae.g_00985	Syab.g_00592
OG0001052	Syae.g_02526	Syab.g_00693
OG0001053	Syae.g_02312	Syab.g_02099
OG0001054	Syae.g_02329	Syab.g_02118
OG0001055	Syae.g_02350	Syab.g_02139
OG0001056	Syae.g_02379	Syab.g_02036
OG0001057	Syae.g_02388	Syab.g_00882
OG0001058	Syae.g_02402	Syab.g_02014
OG0001059	Syae.g_02406	Syab.g_02010
OG0001060	Syae.g_02412	Syab.g_02003
OG0001061	Syae.g_02434	Syab.g_01985
OG0001062	Syae.g_02436	Syab.g_01983
OG0001063	Syae.g_02440	Syab.g_01979
OG0001064	Syae.g_02441	Syab.g_01978
OG0001065	Syae.g_02442	Syab.g_01976
OG0001066	Syae.g_02443	Syab.g_01975
OG0001067	Syae.g_02444	Syab.g_01974
OG0001068	Syae.g_02445	Syab.g_01973
OG0001069	Syae.g_02446	Syab.g_01972
OG0001070	Syae.g_02449	Syab.g_01968
OG0001071	Syae.g_02450	Syab.g_01967
OG0001072	Syae.g_02454	Syab.g_01962
OG0001073	Syae.g_02468	Syab.g_01947
OG0001074	Syae.g_00027	Syab.g_01815
OG0001075	Syae.g_00029	Syab.g_01919
OG0001076	Syae.g_00050	Syab.g_01897
OG0001077	Syae.g_00061	Syab.g_01887
OG0001079	Syae.g_00088	Syab.g_01856
OG0001080	Syae.g_00267	Syab.g_01756
OG0001081	Syae.g_00615	Syab.g_01530
OG0001082	Syae.g_00614	Syab.g_01531
OG0001083	Syae.g_00605	Syab.g_01540
OG0001084	Syae.g_00604	Syab.g_01543
OG0001085	Syae.g_00594	Syab.g_01563
OG0001086	Syae.g_00592	Syab.g_01565
OG0001087	Syae.g_00751	Syab.g_01167
OG0001088	Syae.g_00755	Syab.g_01170
OG0001089	Syae.g_00781	Syab.g_01198
OG0001090	Syae.g_00471	Syab.g_01267
OG0001091	Syae.g_00469	Syab.g_01270
OG0001092	Syae.g_00466	Syab.g_01272
OG0001093	Syae.g_00460	Syab.g_01664
OG0001094	Syae.g_00527	Syab.g_01567
OG0001095	Syae.g_00506	Syab.g_01287
OG0001096	Syae.g_00490	Syab.g_01693
OG0001097	Syae.g_00845	Syab.g_01718
OG0001098	Syae.g_00269	Syab.g_01497
OG0001099	Syae.g_01380	Syab.g_02518
OG0001100	Syae.g_00583	Syab.g_01640
OG0001101	Syae.g_00581	Syab.g_01639
OG0001102	Syae.g_00578	Syab.g_01636
OG0001103	Syae.g_00576	Syab.g_01634
OG0001104	Syae.g_00544	Syab.g_01590
OG0001105	Syae.g_00540	Syab.g_01585
OG0001106	Syae.g_00346	Syab.g_01397
OG0001107	Syae.g_00358	Syab.g_01385
OG0001108	Syae.g_00366	Syab.g_01377
OG0001109	Syae.g_00368	Syab.g_01368
OG0001110	Syae.g_00370	Syab.g_01366
OG0001111	Syae.g_00372	Syab.g_01364
OG0001112	Syae.g_00374	Syab.g_01362
OG0001113	Syae.g_00375	Syab.g_01593
OG0001114	Syae.g_00376	Syab.g_01361
OG0001115	Syae.g_00380	Syab.g_01357
OG0001116	Syae.g_00382	Syab.g_01355
OG0001117	Syae.g_00383	Syab.g_01354
OG0001118	Syae.g_00384	Syab.g_01353
OG0001119	Syae.g_00386	Syab.g_01351
OG0001120	Syae.g_00390	Syab.g_01347
OG0001121	Syae.g_00133	Syab.g_02159
OG0001122	Syae.g_00417	Syab.g_01320
OG0001123	Syae.g_00424	Syab.g_01312
OG0001124	Syae.g_00426	Syab.g_01310
OG0001125	Syae.g_00428	Syab.g_01308
OG0001126	Syae.g_00807	Syab.g_01231
OG0001127	Syae.g_00806	Syab.g_01230
OG0001128	Syae.g_00803	Syab.g_01227
OG0001129	Syae.g_00801	Syab.g_01225
OG0001130	Syae.g_00800	Syab.g_01224
OG0001131	Syae.g_00562	Syab.g_01609
OG0001132	Syae.g_00242	Syab.g_01790
OG0001133	Syae.g_00053	Syab.g_01895
OG0001134	Syae.g_00638	Syab.g_01748
OG0001135	Syae.g_00636	Syab.g_01747
OG0001136	Syae.g_00923	Syab.g_00966
OG0001137	Syae.g_00903	Syab.g_00990
OG0001138	Syae.g_00654	Syab.g_01023
OG0001139	Syae.g_00656	Syab.g_01025
OG0001140	Syae.g_00657	Syab.g_00642, Syab.g_01026
OG0001141	Syae.g_00658	Syab.g_01027
OG0001142	Syae.g_00660	Syab.g_01028
OG0001143	Syae.g_00673	Syab.g_01037
OG0001144	Syae.g_00684	Syab.g_01052
OG0001145	Syae.g_00948	Syab.g_00928
OG0001146	Syae.g_00968	Syab.g_00907
OG0001147	Syae.g_02536	Syab.g_00716
OG0001148	Syae.g_02297	Syab.g_02085
OG0001149	Syae.g_02296	Syab.g_02084
OG0001150	Syae.g_02295	Syab.g_02083
OG0001151	Syae.g_02282	Syab.g_02070
OG0001152	Syae.g_02281	Syab.g_02069
