Orthogroup	Prba	Prae
OG0000566	Prba.g_01673	Prae.g_00618
OG0000567	Prba.g_01672	Prae.g_00619
OG0000568	Prba.g_01671	Prae.g_00620
OG0000569	Prba.g_01670	Prae.g_00621
OG0000570	Prba.g_01669	Prae.g_00622
OG0000571	Prba.g_01668	Prae.g_00623
OG0000572	Prba.g_01667	Prae.g_00624
OG0000573	Prba.g_01664	Prae.g_00627
OG0000574	Prba.g_01663	Prae.g_00628
OG0000575	Prba.g_01662	Prae.g_00629
OG0000576	Prba.g_01661	Prae.g_00630
OG0000577	Prba.g_01660	Prae.g_00631
OG0000578	Prba.g_01659	Prae.g_00632
OG0000579	Prba.g_01658	Prae.g_00633
OG0000580	Prba.g_01657	Prae.g_00634
OG0000581	Prba.g_01656	Prae.g_00635
OG0000582	Prba.g_01655	Prae.g_00636
OG0000583	Prba.g_01654	Prae.g_00637
OG0000584	Prba.g_01653	Prae.g_00638
OG0000585	Prba.g_01652	Prae.g_00639
OG0000586	Prba.g_01650	Prae.g_00641
OG0000587	Prba.g_01649	Prae.g_00642
OG0000588	Prba.g_01647	Prae.g_00644
OG0000589	Prba.g_01646	Prae.g_00645
OG0000590	Prba.g_01644	Prae.g_00647
OG0000591	Prba.g_01638	Prae.g_00653
OG0000592	Prba.g_01637	Prae.g_00654
OG0000593	Prba.g_01636	Prae.g_00655
OG0000594	Prba.g_01634	Prae.g_00657
OG0000595	Prba.g_01633	Prae.g_00658
OG0000596	Prba.g_01632	Prae.g_00659
OG0000597	Prba.g_01630	Prae.g_00661
OG0000598	Prba.g_01629	Prae.g_00662
OG0000599	Prba.g_01628	Prae.g_00663
OG0000600	Prba.g_01627	Prae.g_00664
OG0000601	Prba.g_01625	Prae.g_00666
OG0000602	Prba.g_01624	Prae.g_00667
OG0000603	Prba.g_01623	Prae.g_00668
OG0000604	Prba.g_01622	Prae.g_00669
OG0000605	Prba.g_01621	Prae.g_00670
OG0000606	Prba.g_01620	Prae.g_00671
OG0000607	Prba.g_01618	Prae.g_00673
OG0000608	Prba.g_01617	Prae.g_00674
OG0000609	Prba.g_01613	Prae.g_00678
OG0000610	Prba.g_01612	Prae.g_00679
OG0000611	Prba.g_01593	Prae.g_00712
OG0000612	Prba.g_01592	Prae.g_00713
OG0000613	Prba.g_01591	Prae.g_00714
OG0000614	Prba.g_01590	Prae.g_00715
OG0000615	Prba.g_01588	Prae.g_00717
OG0000616	Prba.g_01587	Prae.g_00718
OG0000617	Prba.g_01586	Prae.g_00719
OG0000618	Prba.g_01585	Prae.g_00720
OG0000619	Prba.g_01584	Prae.g_00721
OG0000620	Prba.g_01583	Prae.g_00722
OG0000621	Prba.g_01582	Prae.g_00723
OG0000622	Prba.g_01581	Prae.g_00724
OG0000623	Prba.g_01580	Prae.g_00725
OG0000624	Prba.g_01579	Prae.g_00726
OG0000625	Prba.g_01578	Prae.g_00727
OG0000626	Prba.g_01577	Prae.g_00728
OG0000627	Prba.g_01576	Prae.g_00729
OG0000628	Prba.g_01575	Prae.g_00730
OG0000629	Prba.g_01574	Prae.g_00731
OG0000630	Prba.g_01573	Prae.g_00732
OG0000631	Prba.g_01571	Prae.g_00734
OG0000632	Prba.g_01558	Prae.g_00748
OG0000633	Prba.g_01554	Prae.g_00752
OG0000634	Prba.g_01541	Prae.g_00766
OG0000635	Prba.g_01534	Prae.g_00770
OG0000636	Prba.g_01533	Prae.g_00771
OG0000637	Prba.g_01532	Prae.g_00772
OG0000638	Prba.g_01521	Prae.g_00784
OG0000639	Prba.g_01512	Prae.g_00793
OG0000640	Prba.g_01510	Prae.g_00794
OG0000641	Prba.g_01508	Prae.g_00797
OG0000642	Prba.g_01507	Prae.g_00798
OG0000643	Prba.g_01506	Prae.g_00799
OG0000644	Prba.g_01505	Prae.g_00800
OG0000645	Prba.g_01504	Prae.g_00801
OG0000646	Prba.g_01503	Prae.g_00802
OG0000647	Prba.g_01502	Prae.g_00803
OG0000648	Prba.g_01500	Prae.g_00805
OG0000649	Prba.g_01499	Prae.g_00806
OG0000650	Prba.g_01498	Prae.g_00807
OG0000651	Prba.g_01497	Prae.g_00808
OG0000652	Prba.g_01496	Prae.g_00809
OG0000653	Prba.g_01495	Prae.g_00810
OG0000654	Prba.g_01493	Prae.g_00812
OG0000655	Prba.g_01491	Prae.g_00814
OG0000656	Prba.g_01490	Prae.g_00815
OG0000657	Prba.g_01489	Prae.g_00816
OG0000658	Prba.g_01488	Prae.g_00817
OG0000659	Prba.g_01487	Prae.g_00818
OG0000660	Prba.g_01486	Prae.g_00819
OG0000661	Prba.g_01485	Prae.g_00820
OG0000662	Prba.g_01484	Prae.g_00821
OG0000663	Prba.g_01483	Prae.g_00822
OG0000664	Prba.g_01482	Prae.g_00823
OG0000665	Prba.g_01481	Prae.g_00824
OG0000666	Prba.g_01480	Prae.g_00825
OG0000667	Prba.g_01479	Prae.g_00826
OG0000668	Prba.g_01478	Prae.g_00827
OG0000669	Prba.g_01476	Prae.g_00829
OG0000670	Prba.g_01475	Prae.g_00830
OG0000671	Prba.g_01474	Prae.g_00831
OG0000672	Prba.g_01473	Prae.g_00832
OG0000673	Prba.g_01472	Prae.g_00833
OG0000674	Prba.g_01471	Prae.g_00834
OG0000675	Prba.g_01469	Prae.g_00836
OG0000676	Prba.g_01468	Prae.g_00837
OG0000677	Prba.g_01465	Prae.g_00839
OG0000678	Prba.g_01463	Prae.g_00841
OG0000679	Prba.g_01462	Prae.g_00842
OG0000680	Prba.g_01461	Prae.g_00843
OG0000681	Prba.g_01460	Prae.g_00844
OG0000682	Prba.g_01459	Prae.g_00845
OG0000683	Prba.g_01457	Prae.g_00847
OG0000684	Prba.g_01456	Prae.g_00848
OG0000685	Prba.g_01455	Prae.g_00849
OG0000686	Prba.g_01454	Prae.g_00850
OG0000687	Prba.g_01453	Prae.g_00851
OG0000688	Prba.g_01452	Prae.g_00852
OG0000689	Prba.g_01451	Prae.g_00853
OG0000690	Prba.g_01450	Prae.g_00854
OG0000691	Prba.g_01449	Prae.g_00855
OG0000692	Prba.g_01447	Prae.g_00857
OG0000693	Prba.g_01446	Prae.g_00858
OG0000694	Prba.g_01445	Prae.g_00859
OG0000695	Prba.g_01444	Prae.g_00860
OG0000696	Prba.g_01443	Prae.g_00861
OG0000697	Prba.g_01441	Prae.g_00863
OG0000698	Prba.g_01439	Prae.g_00865
OG0000699	Prba.g_01438	Prae.g_00866
OG0000700	Prba.g_01411	Prae.g_00892
OG0000701	Prba.g_01407	Prae.g_00897
OG0000702	Prba.g_01404	Prae.g_00900
OG0000703	Prba.g_01403	Prae.g_00901
OG0000704	Prba.g_01402	Prae.g_00902
OG0000705	Prba.g_01401	Prae.g_00903
OG0000706	Prba.g_01400	Prae.g_00904
OG0000707	Prba.g_01398	Prae.g_00905
OG0000708	Prba.g_01397	Prae.g_00906
OG0000709	Prba.g_01395	Prae.g_00908
OG0000710	Prba.g_01394	Prae.g_00909
OG0000711	Prba.g_01393	Prae.g_00910
OG0000712	Prba.g_01392	Prae.g_00911
OG0000713	Prba.g_01391	Prae.g_00912
OG0000714	Prba.g_01389	Prae.g_00914
OG0000715	Prba.g_01388	Prae.g_00915
OG0000716	Prba.g_01386	Prae.g_00917
OG0000717	Prba.g_01385	Prae.g_00918
OG0000718	Prba.g_01384	Prae.g_00919
OG0000719	Prba.g_01382	Prae.g_00921
OG0000720	Prba.g_01381	Prae.g_00922
OG0000721	Prba.g_01379	Prae.g_00924
OG0000722	Prba.g_01378	Prae.g_00925
OG0000723	Prba.g_01377	Prae.g_00926
OG0000724	Prba.g_01375	Prae.g_00927
OG0000725	Prba.g_01374	Prae.g_00928
OG0000726	Prba.g_01373	Prae.g_00929
OG0000727	Prba.g_01372	Prae.g_00930
OG0000728	Prba.g_01371	Prae.g_00931
OG0000729	Prba.g_01370	Prae.g_00932
OG0000730	Prba.g_01369	Prae.g_00933
OG0000731	Prba.g_01368	Prae.g_00934
OG0000732	Prba.g_01367	Prae.g_00935
OG0000733	Prba.g_01366	Prae.g_00936
OG0000734	Prba.g_01365	Prae.g_00937
OG0000735	Prba.g_01363	Prae.g_00938
OG0000736	Prba.g_01362	Prae.g_00939
OG0000737	Prba.g_01361	Prae.g_00940
OG0000738	Prba.g_01360	Prae.g_00941
OG0000739	Prba.g_01359	Prae.g_00942
OG0000740	Prba.g_01358	Prae.g_00943
OG0000741	Prba.g_01357	Prae.g_00944
OG0000742	Prba.g_01355	Prae.g_00946
OG0000743	Prba.g_01354	Prae.g_00947
OG0000744	Prba.g_01353	Prae.g_00948
OG0000745	Prba.g_01352	Prae.g_00949
OG0000746	Prba.g_01351	Prae.g_00950
OG0000747	Prba.g_01350	Prae.g_00951
OG0000748	Prba.g_01349	Prae.g_00952
OG0000749	Prba.g_01348	Prae.g_00953
OG0000750	Prba.g_01347	Prae.g_00954
OG0000751	Prba.g_01346	Prae.g_00955
OG0000752	Prba.g_01345	Prae.g_00956
OG0000753	Prba.g_01343	Prae.g_00958
OG0000754	Prba.g_01342	Prae.g_00959
OG0000755	Prba.g_01341	Prae.g_00960
OG0000756	Prba.g_01340	Prae.g_00961
OG0000757	Prba.g_01339	Prae.g_00962
OG0000758	Prba.g_01338	Prae.g_00963
OG0000759	Prba.g_01336	Prae.g_00965
OG0000760	Prba.g_01335	Prae.g_00966
OG0000761	Prba.g_01334	Prae.g_00967
OG0000762	Prba.g_01332	Prae.g_00969
OG0000763	Prba.g_01331	Prae.g_00970
OG0000764	Prba.g_01330	Prae.g_00971
OG0000765	Prba.g_01329	Prae.g_00972
OG0000766	Prba.g_01328	Prae.g_00973
OG0000767	Prba.g_01326	Prae.g_00975
OG0000768	Prba.g_01325	Prae.g_00976
OG0000769	Prba.g_01324	Prae.g_00977
OG0000770	Prba.g_01323	Prae.g_00978
OG0000771	Prba.g_01322	Prae.g_00979
OG0000772	Prba.g_01321	Prae.g_00980
OG0000773	Prba.g_01320	Prae.g_00981
OG0000774	Prba.g_01319	Prae.g_00982
OG0000775	Prba.g_01318	Prae.g_00983
OG0000776	Prba.g_01316	Prae.g_00985
OG0000777	Prba.g_01314	Prae.g_00987
OG0000778	Prba.g_01313	Prae.g_00988
OG0000779	Prba.g_01312	Prae.g_00989
OG0000780	Prba.g_01310	Prae.g_00991
OG0000781	Prba.g_01308	Prae.g_00993
OG0000782	Prba.g_01307	Prae.g_00994
OG0000783	Prba.g_01295	Prae.g_01009
OG0000784	Prba.g_01293	Prae.g_01011
OG0000785	Prba.g_01292	Prae.g_01012
OG0000786	Prba.g_01291	Prae.g_01013
OG0000787	Prba.g_01290	Prae.g_01014
OG0000788	Prba.g_01286	Prae.g_01018
OG0000789	Prba.g_01284	Prae.g_01020
OG0000790	Prba.g_01283	Prae.g_01021
OG0000791	Prba.g_01282	Prae.g_01022
OG0000792	Prba.g_01281	Prae.g_01023
OG0000793	Prba.g_01280	Prae.g_01024
OG0000794	Prba.g_01278	Prae.g_01026
OG0000795	Prba.g_01275	Prae.g_01029
OG0000796	Prba.g_01274	Prae.g_01030
OG0000797	Prba.g_01272	Prae.g_01032
OG0000798	Prba.g_01271	Prae.g_01033
OG0000799	Prba.g_01270	Prae.g_01034
OG0000800	Prba.g_01269	Prae.g_01035
OG0000801	Prba.g_01266	Prae.g_01038
OG0000802	Prba.g_01265	Prae.g_01039
OG0000803	Prba.g_01263	Prae.g_01041
OG0000804	Prba.g_01262	Prae.g_01042
OG0000805	Prba.g_01261	Prae.g_01043
OG0000806	Prba.g_01259	Prae.g_01045
OG0000807	Prba.g_01234	Prae.g_01072
OG0000808	Prba.g_01225	Prae.g_01081
OG0000809	Prba.g_01222	Prae.g_01084
OG0000810	Prba.g_01221	Prae.g_01085
OG0000811	Prba.g_01214	Prae.g_01092
OG0000812	Prba.g_00749	Prae.g_01096
OG0000813	Prba.g_00745	Prae.g_01100
OG0000814	Prba.g_00743	Prae.g_01102
OG0000815	Prba.g_00729	Prae.g_01115
OG0000816	Prba.g_00096	Prae.g_01131
OG0000817	Prba.g_00095	Prae.g_01132
OG0000818	Prba.g_00090	Prae.g_01137
OG0000819	Prba.g_00083	Prae.g_01144
OG0000820	Prba.g_00079	Prae.g_01148
OG0000821	Prba.g_00077	Prae.g_01150
OG0000822	Prba.g_00076	Prae.g_01151
OG0000823	Prba.g_00075	Prae.g_01152
OG0000824	Prba.g_00074	Prae.g_01153
OG0000825	Prba.g_00073	Prae.g_01154
OG0000826	Prba.g_00072	Prae.g_01155
OG0000827	Prba.g_00071	Prae.g_01156
OG0000828	Prba.g_00070	Prae.g_01157
OG0000829	Prba.g_00069	Prae.g_01158
OG0000830	Prba.g_00068	Prae.g_01159
OG0000831	Prba.g_00065	Prae.g_01162
OG0000832	Prba.g_00063	Prae.g_01164
OG0000833	Prba.g_00062	Prae.g_01165
OG0000834	Prba.g_00060	Prae.g_01166
OG0000835	Prba.g_00059	Prae.g_01167
OG0000836	Prba.g_00058	Prae.g_01168
OG0000837	Prba.g_00056	Prae.g_01170
OG0000838	Prba.g_00055	Prae.g_01171
OG0000839	Prba.g_00054	Prae.g_01172
OG0000840	Prba.g_00053	Prae.g_01173
OG0000841	Prba.g_00052	Prae.g_01174
OG0000842	Prba.g_00051	Prae.g_01175
OG0000843	Prba.g_00050	Prae.g_01176
OG0000844	Prba.g_00049	Prae.g_01177
OG0000845	Prba.g_00048	Prae.g_01178
OG0000846	Prba.g_00045	Prae.g_01181
OG0000847	Prba.g_00043	Prae.g_01183
OG0000848	Prba.g_00042	Prae.g_01184
OG0000849	Prba.g_00041	Prae.g_01185
OG0000850	Prba.g_00040	Prae.g_01186
OG0000851	Prba.g_00039	Prae.g_01187
OG0000852	Prba.g_00037	Prae.g_01189
OG0000853	Prba.g_00036	Prae.g_01190
OG0000854	Prba.g_00034	Prae.g_01192
OG0000855	Prba.g_00033	Prae.g_01193
OG0000856	Prba.g_00032	Prae.g_01194
OG0000857	Prba.g_00031	Prae.g_01195
OG0000858	Prba.g_00030	Prae.g_01196
OG0000859	Prba.g_00029	Prae.g_01197
OG0000860	Prba.g_00028	Prae.g_01198
OG0000861	Prba.g_00027	Prae.g_01199
OG0000862	Prba.g_00026	Prae.g_01200
OG0000863	Prba.g_00025	Prae.g_01201
OG0000864	Prba.g_00024	Prae.g_01202
OG0000865	Prba.g_00023	Prae.g_01203
OG0000866	Prba.g_00022	Prae.g_01204
OG0000867	Prba.g_00021	Prae.g_01205
OG0000868	Prba.g_00020	Prae.g_01206
OG0000869	Prba.g_00018	Prae.g_01208
OG0000870	Prba.g_00017	Prae.g_01209
OG0000871	Prba.g_00015	Prae.g_01211
OG0000872	Prba.g_00014	Prae.g_01212
OG0000873	Prba.g_00012	Prae.g_01214
OG0000874	Prba.g_00011	Prae.g_01215
OG0000875	Prba.g_00010	Prae.g_01216
OG0000876	Prba.g_00009	Prae.g_01217
OG0000877	Prba.g_00007	Prae.g_01219
OG0000878	Prba.g_01167	Prae.g_01293
OG0000879	Prba.g_01181	Prae.g_01317
OG0000880	Prba.g_01182	Prae.g_01318
OG0000881	Prba.g_01183	Prae.g_01319
OG0000882	Prba.g_01184	Prae.g_01320
OG0000883	Prba.g_01185	Prae.g_01321
OG0000884	Prba.g_01187	Prae.g_01324
OG0000885	Prba.g_01188	Prae.g_01325
OG0000886	Prba.g_01189	Prae.g_01326
OG0000887	Prba.g_01190	Prae.g_01327
OG0000888	Prba.g_01191	Prae.g_01328
OG0000889	Prba.g_01194	Prae.g_01331
OG0000890	Prba.g_01195	Prae.g_01332
OG0000891	Prba.g_01196	Prae.g_01333
OG0000892	Prba.g_01198	Prae.g_01335
OG0000893	Prba.g_01199	Prae.g_01336
OG0000894	Prba.g_01200	Prae.g_01337
OG0000895	Prba.g_01201	Prae.g_01338
OG0000896	Prba.g_01202	Prae.g_01339
OG0000897	Prba.g_01203	Prae.g_01340
OG0000898	Prba.g_01205	Prae.g_01342
OG0000899	Prba.g_01206	Prae.g_01343
OG0000900	Prba.g_00214	Prae.g_01350
OG0000901	Prba.g_00210	Prae.g_01354
OG0000902	Prba.g_00209	Prae.g_01355
OG0000903	Prba.g_00208	Prae.g_01356
OG0000904	Prba.g_00206	Prae.g_01358
OG0000905	Prba.g_00204	Prae.g_01360
OG0000906	Prba.g_00202	Prae.g_01362
OG0000907	Prba.g_00201	Prae.g_01363
OG0000908	Prba.g_00198	Prae.g_01366
OG0000909	Prba.g_00194	Prae.g_01370
OG0000910	Prba.g_00193	Prae.g_01371
OG0000911	Prba.g_00192	Prae.g_01372
OG0000912	Prba.g_00191	Prae.g_01373
OG0000913	Prba.g_00190	Prae.g_01374
OG0000914	Prba.g_00189	Prae.g_01375
OG0000915	Prba.g_00188	Prae.g_01376
OG0000916	Prba.g_00187	Prae.g_01377
OG0000917	Prba.g_00186	Prae.g_01378
OG0000918	Prba.g_00185	Prae.g_01379
OG0000919	Prba.g_00184	Prae.g_01380
OG0000920	Prba.g_00183	Prae.g_01381
OG0000921	Prba.g_00182	Prae.g_01382
OG0000922	Prba.g_00181	Prae.g_01383
OG0000923	Prba.g_00180	Prae.g_01384
OG0000924	Prba.g_00179	Prae.g_01385
OG0000925	Prba.g_00178	Prae.g_01386
OG0000926	Prba.g_00154	Prae.g_01426
OG0000927	Prba.g_00115	Prae.g_01441
OG0000928	Prba.g_00114	Prae.g_01442
OG0000929	Prba.g_00113	Prae.g_01443
OG0000930	Prba.g_00112	Prae.g_01444
OG0000931	Prba.g_00111	Prae.g_01445
OG0000932	Prba.g_00109	Prae.g_01447
OG0000933	Prba.g_00108	Prae.g_01448
OG0000934	Prba.g_00107	Prae.g_01449
OG0000935	Prba.g_00106	Prae.g_01450
OG0000936	Prba.g_00105	Prae.g_01451
OG0000937	Prba.g_00720	Prae.g_01452
OG0000938	Prba.g_00719	Prae.g_01453
OG0000939	Prba.g_00718	Prae.g_01454
OG0000940	Prba.g_00717	Prae.g_01455
OG0000941	Prba.g_00715	Prae.g_01457
OG0000942	Prba.g_00714	Prae.g_01458
OG0000943	Prba.g_00711	Prae.g_01461
OG0000944	Prba.g_00710	Prae.g_01462
OG0000945	Prba.g_00709	Prae.g_01463
OG0000946	Prba.g_00708	Prae.g_01464
OG0000947	Prba.g_00707	Prae.g_01465
OG0000948	Prba.g_00706	Prae.g_01466
OG0000949	Prba.g_00705	Prae.g_01467
OG0000950	Prba.g_00704	Prae.g_01468
OG0000951	Prba.g_00703	Prae.g_01469
OG0000952	Prba.g_00702	Prae.g_01470
OG0000953	Prba.g_00701	Prae.g_01471
OG0000954	Prba.g_00700	Prae.g_01472
OG0000955	Prba.g_00699	Prae.g_01473
OG0000956	Prba.g_00698	Prae.g_01474
OG0000957	Prba.g_00697	Prae.g_01475
OG0000958	Prba.g_00696	Prae.g_01476
OG0000959	Prba.g_00695	Prae.g_01477
OG0000960	Prba.g_00694	Prae.g_01478
OG0000961	Prba.g_00690	Prae.g_01482
OG0000962	Prba.g_00689	Prae.g_01483
OG0000963	Prba.g_00688	Prae.g_01484
OG0000964	Prba.g_00686	Prae.g_01486
OG0000965	Prba.g_00685	Prae.g_01487
OG0000966	Prba.g_00684	Prae.g_01488
OG0000967	Prba.g_00683	Prae.g_01489
OG0000968	Prba.g_00682	Prae.g_01490
OG0000969	Prba.g_00681	Prae.g_01491
OG0000970	Prba.g_00680	Prae.g_01492
OG0000971	Prba.g_00679	Prae.g_01493
OG0000972	Prba.g_00678	Prae.g_01494
OG0000973	Prba.g_00677	Prae.g_01495
OG0000974	Prba.g_00350	Prae.g_01497
OG0000975	Prba.g_00347	Prae.g_01500
OG0000976	Prba.g_00345	Prae.g_01502
OG0000977	Prba.g_00344	Prae.g_01503
OG0000978	Prba.g_00343	Prae.g_01504
OG0000979	Prba.g_00341	Prae.g_01506
OG0000980	Prba.g_00340	Prae.g_01507
OG0000981	Prba.g_00339	Prae.g_01508
OG0000982	Prba.g_00338	Prae.g_01509
OG0000983	Prba.g_00336	Prae.g_01511
OG0000984	Prba.g_00335	Prae.g_01512
OG0000985	Prba.g_00334	Prae.g_01513
OG0000986	Prba.g_00333	Prae.g_01514
OG0000987	Prba.g_00332	Prae.g_01515
OG0000988	Prba.g_00331	Prae.g_01516
OG0000989	Prba.g_00330	Prae.g_01517
OG0000990	Prba.g_00329	Prae.g_01518
OG0000991	Prba.g_00328	Prae.g_01519
OG0000992	Prba.g_00327	Prae.g_01520
OG0000993	Prba.g_00326	Prae.g_01521
OG0000994	Prba.g_00325	Prae.g_01522
OG0000995	Prba.g_00324	Prae.g_01523
OG0000996	Prba.g_00323	Prae.g_01524
OG0000997	Prba.g_00322	Prae.g_01525
OG0000998	Prba.g_00321	Prae.g_01526
OG0000999	Prba.g_00320	Prae.g_01527
OG0001000	Prba.g_00319	Prae.g_01528
OG0001001	Prba.g_00317	Prae.g_01530
OG0001002	Prba.g_00316	Prae.g_01531
OG0001003	Prba.g_00315	Prae.g_01532
OG0001004	Prba.g_00314	Prae.g_01533
OG0001005	Prba.g_00313	Prae.g_01534
OG0001006	Prba.g_00312	Prae.g_01535
OG0001007	Prba.g_00311	Prae.g_01536
OG0001008	Prba.g_00309	Prae.g_01538
OG0001009	Prba.g_00308	Prae.g_01539
OG0001010	Prba.g_00300	Prae.g_01547
OG0001011	Prba.g_00293	Prae.g_01554
OG0001012	Prba.g_00266	Prae.g_01582
OG0001013	Prba.g_00232	Prae.g_01617
OG0001014	Prba.g_00231	Prae.g_01618
OG0001015	Prba.g_00619	Prae.g_01624
OG0001016	Prba.g_00618	Prae.g_01625
OG0001017	Prba.g_00617	Prae.g_01626
OG0001018	Prba.g_00616	Prae.g_01627
OG0001019	Prba.g_00614	Prae.g_01629
OG0001020	Prba.g_00613	Prae.g_01630
OG0001021	Prba.g_00612	Prae.g_01631
OG0001022	Prba.g_00611	Prae.g_01632
OG0001023	Prba.g_00610	Prae.g_01633
OG0001024	Prba.g_00609	Prae.g_01634
OG0001025	Prba.g_00608	Prae.g_01635
OG0001026	Prba.g_00606	Prae.g_01637
OG0001027	Prba.g_00605	Prae.g_01638
OG0001028	Prba.g_00604	Prae.g_01639
OG0001029	Prba.g_00603	Prae.g_01640
OG0001030	Prba.g_00602	Prae.g_01641
OG0001031	Prba.g_00601	Prae.g_01642
OG0001032	Prba.g_00600	Prae.g_01643
OG0001033	Prba.g_00599	Prae.g_01644
OG0001034	Prba.g_00598	Prae.g_01645
OG0001035	Prba.g_00596	Prae.g_01647
OG0001036	Prba.g_00595	Prae.g_01648
OG0001037	Prba.g_00594	Prae.g_01649
OG0001038	Prba.g_00593	Prae.g_01650
OG0001039	Prba.g_00592	Prae.g_01651
OG0001040	Prba.g_00591	Prae.g_01652
OG0001041	Prba.g_00590	Prae.g_01653
OG0001042	Prba.g_00589	Prae.g_01654
OG0001043	Prba.g_00588	Prae.g_01655
OG0001044	Prba.g_00587	Prae.g_01656
OG0001045	Prba.g_00586	Prae.g_01657
OG0001046	Prba.g_00585	Prae.g_01658
OG0001047	Prba.g_00582	Prae.g_01661
OG0001048	Prba.g_00580	Prae.g_01663
OG0001049	Prba.g_00579	Prae.g_01664
OG0001050	Prba.g_00578	Prae.g_01665
OG0001051	Prba.g_00577	Prae.g_01666
OG0001052	Prba.g_00576	Prae.g_01667
OG0001053	Prba.g_00574	Prae.g_01668
OG0001054	Prba.g_00573	Prae.g_01670
OG0001055	Prba.g_00572	Prae.g_01671
OG0001056	Prba.g_00571	Prae.g_01672
OG0001057	Prba.g_00570	Prae.g_01673
OG0001058	Prba.g_00569	Prae.g_01674
OG0001059	Prba.g_00568	Prae.g_01675
OG0001060	Prba.g_00567	Prae.g_01676
OG0001061	Prba.g_00566	Prae.g_01677
OG0001062	Prba.g_00565	Prae.g_01678
OG0001063	Prba.g_00564	Prae.g_01679
OG0001064	Prba.g_00352	Prae.g_01681
OG0001065	Prba.g_00357	Prae.g_01686
OG0001066	Prba.g_00358	Prae.g_01687
OG0001067	Prba.g_00359	Prae.g_01688
OG0001068	Prba.g_00361	Prae.g_01690
OG0001069	Prba.g_00362	Prae.g_01691
OG0001070	Prba.g_00363	Prae.g_01692
OG0001071	Prba.g_00364	Prae.g_01693
OG0001072	Prba.g_00365	Prae.g_01694
OG0001073	Prba.g_00366	Prae.g_01695
OG0001074	Prba.g_00367	Prae.g_01696
OG0001075	Prba.g_00368	Prae.g_01697
OG0001076	Prba.g_00369	Prae.g_01698
OG0001077	Prba.g_00370	Prae.g_01699
OG0001078	Prba.g_00371	Prae.g_01700
OG0001079	Prba.g_00372	Prae.g_01701
OG0001080	Prba.g_00373	Prae.g_01702
OG0001081	Prba.g_00376	Prae.g_01705
OG0001082	Prba.g_00377	Prae.g_01706
OG0001083	Prba.g_00378	Prae.g_01707
OG0001084	Prba.g_00380	Prae.g_01709
OG0001085	Prba.g_00381	Prae.g_01710
OG0001086	Prba.g_00382	Prae.g_01711
OG0001087	Prba.g_00383	Prae.g_01712
OG0001088	Prba.g_00384	Prae.g_01713
OG0001089	Prba.g_00387	Prae.g_01716
OG0001090	Prba.g_00389	Prae.g_01718
OG0001091	Prba.g_00390	Prae.g_01719
OG0001092	Prba.g_00391	Prae.g_01720
OG0001093	Prba.g_00392	Prae.g_01721
OG0001094	Prba.g_00393	Prae.g_01722
OG0001095	Prba.g_00394	Prae.g_01723
OG0001096	Prba.g_00395	Prae.g_01724
OG0001097	Prba.g_00396	Prae.g_01725
OG0001098	Prba.g_00397	Prae.g_01726
OG0001099	Prba.g_00398	Prae.g_01727
OG0001100	Prba.g_00399	Prae.g_01728
OG0001101	Prba.g_00400	Prae.g_01729
OG0001102	Prba.g_00401	Prae.g_01730
OG0001103	Prba.g_00402	Prae.g_01731
OG0001104	Prba.g_00403	Prae.g_01732
OG0001105	Prba.g_00404	Prae.g_01733
OG0001106	Prba.g_00405	Prae.g_01734
OG0001107	Prba.g_00406	Prae.g_01735
OG0001108	Prba.g_00407	Prae.g_01736
OG0001109	Prba.g_00408	Prae.g_01737
OG0001110	Prba.g_00409	Prae.g_01738
OG0001111	Prba.g_00410	Prae.g_01739
OG0001112	Prba.g_00411	Prae.g_01740
OG0001113	Prba.g_00412	Prae.g_01741
OG0001114	Prba.g_00413	Prae.g_01742
OG0001115	Prba.g_00414	Prae.g_01743
OG0001116	Prba.g_00415	Prae.g_01744
OG0001117	Prba.g_00416	Prae.g_01745
OG0001118	Prba.g_00417	Prae.g_01746
OG0001119	Prba.g_00418	Prae.g_01747
OG0001120	Prba.g_00419	Prae.g_01748
OG0001121	Prba.g_00421	Prae.g_01750
OG0001122	Prba.g_00422	Prae.g_01751
OG0001123	Prba.g_00423	Prae.g_01752
OG0001124	Prba.g_00425	Prae.g_01754
OG0001125	Prba.g_00427	Prae.g_01756
OG0001126	Prba.g_00428	Prae.g_01757
OG0001127	Prba.g_00430	Prae.g_01759
OG0001128	Prba.g_00431	Prae.g_01760
OG0001129	Prba.g_00432	Prae.g_01761
OG0001130	Prba.g_00435	Prae.g_01765
OG0001131	Prba.g_00436	Prae.g_01766
OG0001132	Prba.g_00437	Prae.g_01767
OG0001133	Prba.g_00438	Prae.g_01768
OG0001134	Prba.g_01048	Prae.g_01769
OG0001135	Prba.g_01049	Prae.g_01770
OG0001136	Prba.g_01050	Prae.g_01771
OG0001137	Prba.g_01051	Prae.g_01772
OG0001138	Prba.g_01052	Prae.g_01773
OG0001139	Prba.g_01053	Prae.g_01774
OG0001140	Prba.g_01054	Prae.g_01775
OG0001141	Prba.g_01055	Prae.g_01776
OG0001142	Prba.g_01059	Prae.g_01779
OG0001143	Prba.g_01060	Prae.g_01780
OG0001144	Prba.g_01061	Prae.g_01781
OG0001145	Prba.g_01062	Prae.g_01782
OG0001146	Prba.g_01063	Prae.g_01783
OG0001147	Prba.g_01064	Prae.g_01784
